Orthogroup	NEMVE	CAEEL
OG0006833	NEMVE24233	CAEEL01607
OG0006835	NEMVE16968	CAEEL10984
OG0006838	NEMVE13721	CAEEL04815
OG0006842	NEMVE22104, NEMVE04435	CAEEL01401
OG0006843	NEMVE13226	CAEEL01030
OG0006844	NEMVE13224	CAEEL01019
OG0006845	NEMVE17371	CAEEL16127
OG0006846	NEMVE24794	CAEEL15729
OG0006849	NEMVE22050	CAEEL06259
OG0006851	NEMVE25124	CAEEL12983
OG0006853	NEMVE23764	CAEEL10839
OG0006860	NEMVE18531, NEMVE21944	CAEEL08670
OG0006864	NEMVE08355	CAEEL08583
OG0006867	NEMVE14363	CAEEL15109
OG0006875	NEMVE25510	CAEEL10848
OG0006876	NEMVE02088	CAEEL04447
OG0006878	NEMVE07083	CAEEL06314
OG0006881	NEMVE07356	CAEEL09403
OG0006882	NEMVE15924	CAEEL09595
OG0006886	NEMVE21731	CAEEL05972, CAEEL05973
OG0006887	NEMVE06955	CAEEL04262
OG0006888	NEMVE13701, NEMVE21293	CAEEL07944
OG0006890	NEMVE05014	CAEEL05820
OG0006891	NEMVE04359	CAEEL07412
OG0006892	NEMVE24012, NEMVE20580	CAEEL07307
OG0006894	NEMVE06286, NEMVE11857	CAEEL12154
OG0006895	NEMVE06846, NEMVE12809	CAEEL18907
OG0006897	NEMVE10415	CAEEL00287
OG0006898	NEMVE19257	CAEEL01473
OG0006901	NEMVE14333	CAEEL06883
OG0006902	NEMVE18593, NEMVE20461	CAEEL02536
OG0006905	NEMVE07398	CAEEL08307
OG0006906	NEMVE13236	CAEEL05830
OG0006908	NEMVE26000	CAEEL07115
OG0006914	NEMVE06049	CAEEL01820
OG0006917	NEMVE08132	CAEEL05784
OG0006918	NEMVE15078	CAEEL01349
OG0006923	NEMVE13295	CAEEL09234
OG0006924	NEMVE01464	CAEEL12241
OG0006926	NEMVE23407	CAEEL19851, CAEEL00630
OG0006927	NEMVE24367	CAEEL11861
OG0006930	NEMVE25703, NEMVE25702	CAEEL15225
OG0006931	NEMVE13787	CAEEL14601
OG0006934	NEMVE24344	CAEEL00405
OG0006936	NEMVE03459, NEMVE10607	CAEEL11645
OG0006937	NEMVE21757	CAEEL00825
OG0006938	NEMVE06983	CAEEL00362
OG0006942	NEMVE13642	CAEEL08740
OG0006943	NEMVE05334	CAEEL14228
OG0006944	NEMVE06196	CAEEL11263
OG0006945	NEMVE08899	CAEEL08245
OG0006948	NEMVE13841, NEMVE20539	CAEEL04453
OG0006949	NEMVE22705	CAEEL00718
OG0006952	NEMVE05912	CAEEL11032
OG0006953	NEMVE17873	CAEEL11948
OG0006954	NEMVE22116	CAEEL16023
OG0006957	NEMVE04985	CAEEL08617
OG0006959	NEMVE12151	CAEEL04110
OG0006960	NEMVE13244	CAEEL12630
OG0006962	NEMVE14216	CAEEL05048
OG0006964	NEMVE09836	CAEEL00220
OG0006966	NEMVE24481	CAEEL05641
OG0006967	NEMVE19421	CAEEL06996
OG0006969	NEMVE15089	CAEEL02753
OG0006970	NEMVE23188	CAEEL07035
OG0006971	NEMVE23702, NEMVE20470	CAEEL08956
OG0006972	NEMVE12009	CAEEL05127
OG0006973	NEMVE21823	CAEEL00443
OG0006975	NEMVE13294	CAEEL06258
OG0006976	NEMVE05707	CAEEL02822
OG0006977	NEMVE15122	CAEEL11170
OG0006979	NEMVE07666	CAEEL01624
OG0006980	NEMVE14898	CAEEL07784
OG0006982	NEMVE06872	CAEEL08318
OG0006983	NEMVE25267	CAEEL05835
OG0006985	NEMVE04709	CAEEL09608
OG0006988	NEMVE05095	CAEEL16268
OG0006989	NEMVE14102	CAEEL07496
OG0006990	NEMVE23992	CAEEL10497, CAEEL10492
OG0006991	NEMVE25869	CAEEL04823
OG0006994	NEMVE06963	CAEEL01434
OG0006995	NEMVE10340	CAEEL02252
OG0006996	NEMVE23296	CAEEL16529
OG0006998	NEMVE21505	CAEEL06640
OG0006999	NEMVE22370, NEMVE03933	CAEEL04127
OG0007002	NEMVE25316	CAEEL02243
OG0007003	NEMVE18273	CAEEL10884
OG0007005	NEMVE06529	CAEEL06687
OG0007007	NEMVE06743	CAEEL08012
OG0007008	NEMVE08423	CAEEL02046
OG0007009	NEMVE17080	CAEEL01782
OG0007010	NEMVE07154	CAEEL15343
OG0007011	NEMVE14439	CAEEL08044
OG0007012	NEMVE08741	CAEEL11328
OG0007013	NEMVE23027, NEMVE20235	CAEEL06144
OG0007015	NEMVE01530	CAEEL15511
OG0007016	NEMVE14954	CAEEL00075
OG0007017	NEMVE09597	CAEEL12138
OG0007024	NEMVE22348	CAEEL10553, CAEEL11101
OG0007025	NEMVE24902	CAEEL06876
OG0007027	NEMVE14622	CAEEL09519
OG0007028	NEMVE14345	CAEEL05606
OG0007029	NEMVE14776	CAEEL09103
OG0007033	NEMVE13356	CAEEL14194
OG0007034	NEMVE13497	CAEEL08733
OG0007037	NEMVE13503	CAEEL08744
OG0007039	NEMVE09028, NEMVE00545	CAEEL13025
OG0007040	NEMVE13790	CAEEL08972
OG0007042	NEMVE18027	CAEEL08206
OG0007043	NEMVE05818	CAEEL13822
OG0007045	NEMVE11946	CAEEL09024
OG0007049	NEMVE24890	CAEEL00647
OG0007050	NEMVE01542	CAEEL06277
OG0007053	NEMVE21766	CAEEL09135
OG0007055	NEMVE15080	CAEEL08098
OG0007056	NEMVE14420	CAEEL07277
OG0007057	NEMVE14004	CAEEL00263
OG0007059	NEMVE21382, NEMVE22940	CAEEL14078
OG0007061	NEMVE02935, NEMVE18869	CAEEL08933
OG0007062	NEMVE24553	CAEEL09707
OG0007063	NEMVE09723	CAEEL07545
OG0007064	NEMVE07349	CAEEL09068
OG0007065	NEMVE22963	CAEEL20267
OG0007070	NEMVE14725	CAEEL20129, CAEEL15896, CAEEL04810, CAEEL07726, CAEEL15653, CAEEL16722
OG0007071	NEMVE18624	CAEEL04826
OG0007073	NEMVE14833	CAEEL05159
OG0007083	NEMVE23773	CAEEL05178
OG0007084	NEMVE22005	CAEEL01491
OG0007090	NEMVE05876	CAEEL05033
OG0007091	NEMVE13797	CAEEL12658
OG0007092	NEMVE07545	CAEEL08546
OG0007093	NEMVE13401	CAEEL04448
OG0007095	NEMVE15027	CAEEL00821
OG0007098	NEMVE13689	CAEEL08067
OG0007100	NEMVE06130	CAEEL09539
OG0007102	NEMVE05323	CAEEL08970
OG0007103	NEMVE05668, NEMVE15842	CAEEL10775
OG0007106	NEMVE14945	CAEEL05993
OG0007107	NEMVE05263	CAEEL05472
OG0007108	NEMVE13433	CAEEL05255
OG0007112	NEMVE10814	CAEEL01614
OG0007113	NEMVE10653	CAEEL11083
OG0007114	NEMVE09146	CAEEL01821
OG0007117	NEMVE22757	CAEEL10841
OG0007118	NEMVE02206	CAEEL02534
OG0007119	NEMVE02886, NEMVE13562	CAEEL05050
OG0007120	NEMVE06186	CAEEL07430, CAEEL07614
OG0007121	NEMVE25193	CAEEL12811
OG0007122	NEMVE14233	CAEEL04526
OG0007124	NEMVE10468	CAEEL07005
OG0007125	NEMVE11876, NEMVE10855	CAEEL20499
OG0007127	NEMVE13588	CAEEL15458
OG0007128	NEMVE13615	CAEEL00451
OG0007130	NEMVE25495, NEMVE21143	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	NEMVE23758, NEMVE12360	CAEEL05443
OG0007132	NEMVE06535, NEMVE12522	CAEEL02720
OG0007133	NEMVE11996, NEMVE06036	CAEEL03495
OG0007137	NEMVE14801	CAEEL15473
OG0007138	NEMVE09440, NEMVE12478	CAEEL09999
OG0007139	NEMVE09713	CAEEL01164
OG0007143	NEMVE08778, NEMVE20919	CAEEL10767
OG0007145	NEMVE19580	CAEEL03134
OG0007147	NEMVE13817	CAEEL02107
OG0007151	NEMVE22467	CAEEL07199
OG0007153	NEMVE18215	CAEEL12781
OG0007154	NEMVE23811	CAEEL03604
OG0007161	NEMVE21945	CAEEL00150
OG0007163	NEMVE16742	CAEEL15486
OG0007164	NEMVE18934	CAEEL07443
OG0007165	NEMVE14929	CAEEL10428
OG0007166	NEMVE07634	CAEEL06036
OG0007173	NEMVE10079	CAEEL07482
OG0007174	NEMVE07400	CAEEL14161
OG0007175	NEMVE21931	CAEEL05365
OG0007176	NEMVE05885	CAEEL08939
OG0007177	NEMVE06930	CAEEL15953
OG0007180	NEMVE22211	CAEEL02927
OG0007181	NEMVE22672, NEMVE11674	CAEEL09037
OG0007182	NEMVE25249	CAEEL00499
OG0007183	NEMVE01494, NEMVE21223	CAEEL02179
OG0007184	NEMVE13898	CAEEL03133
OG0007186	NEMVE16937	CAEEL05116
OG0007190	NEMVE09045	CAEEL10785
OG0007191	NEMVE04826	CAEEL12656
OG0007192	NEMVE12614	CAEEL16561
OG0007199	NEMVE05797	CAEEL11122
OG0007209	NEMVE06647, NEMVE25525	CAEEL07382
OG0007248	NEMVE05909	CAEEL16171
OG0007251	NEMVE08156	CAEEL06390
OG0007254	NEMVE23140	CAEEL02889
OG0007256	NEMVE11220, NEMVE11514	CAEEL04854
OG0007258	NEMVE00047, NEMVE14648	CAEEL01284
OG0007266	NEMVE15550, NEMVE00843	CAEEL01793
OG0007267	NEMVE01298	CAEEL20518
OG0007274	NEMVE12604, NEMVE24366	CAEEL17821
OG0007275	NEMVE14669	CAEEL06379
OG0007278	NEMVE03386	CAEEL07918
OG0007279	NEMVE24542	CAEEL01707
OG0007280	NEMVE14013	CAEEL02744
OG0007282	NEMVE13645	CAEEL08198
OG0007288	NEMVE08146	CAEEL09410
OG0007291	NEMVE14746	CAEEL00922
OG0007293	NEMVE13245	CAEEL02960
OG0007296	NEMVE13425	CAEEL07895
OG0007299	NEMVE17700	CAEEL08257
OG0007301	NEMVE05910	CAEEL01285
OG0007303	NEMVE21168, NEMVE21934	CAEEL00729
OG0007305	NEMVE18637	CAEEL08507
OG0007307	NEMVE15849	CAEEL05489
OG0007309	NEMVE10518, NEMVE20201	CAEEL06253
OG0007312	NEMVE23732	CAEEL18157
OG0007314	NEMVE14601	CAEEL14922
OG0007317	NEMVE07571	CAEEL04877
OG0007319	NEMVE13526	CAEEL02684
OG0007321	NEMVE14743	CAEEL08372
OG0007322	NEMVE13884	CAEEL07863
OG0007323	NEMVE15965	CAEEL17746
OG0007324	NEMVE00166	CAEEL02206
OG0007325	NEMVE14080	CAEEL02968
OG0007326	NEMVE02450	CAEEL12237
OG0007332	NEMVE06433	CAEEL12399, CAEEL09356
OG0007333	NEMVE18252	CAEEL02810
OG0007334	NEMVE09677	CAEEL16445
OG0007335	NEMVE13032, NEMVE10469	CAEEL09096
OG0007336	NEMVE22461	CAEEL07287
OG0007341	NEMVE14964	CAEEL08254
OG0007342	NEMVE14032	CAEEL17647
OG0007343	NEMVE06113	CAEEL01237
OG0007344	NEMVE17645	CAEEL14479
OG0007347	NEMVE05928	CAEEL16216
OG0007348	NEMVE25081	CAEEL01419
OG0007351	NEMVE15176	CAEEL00046
OG0007352	NEMVE22263	CAEEL02694
OG0007353	NEMVE09891	CAEEL01909
OG0007354	NEMVE12447, NEMVE22312	CAEEL07366
OG0007355	NEMVE26015, NEMVE24494	CAEEL07543
OG0007356	NEMVE22435	CAEEL10653
OG0007361	NEMVE21896	CAEEL18143
OG0007363	NEMVE07823	CAEEL15459
OG0007364	NEMVE14072, NEMVE12530	CAEEL00051
OG0007365	NEMVE02500	CAEEL15469
OG0007370	NEMVE24854	CAEEL00810
OG0007371	NEMVE22865	CAEEL08890
OG0007373	NEMVE22902	CAEEL07235
OG0007374	NEMVE10037	CAEEL08407
OG0007378	NEMVE23117	CAEEL07515
OG0007380	NEMVE06086, NEMVE12199	CAEEL02178
OG0007382	NEMVE14758	CAEEL03532
OG0007383	NEMVE20839	CAEEL02159
OG0007385	NEMVE14990	CAEEL10159
OG0007386	NEMVE13865, NEMVE00269	CAEEL20708
OG0007387	NEMVE23956	CAEEL01651
OG0007391	NEMVE08201	CAEEL15047
OG0007392	NEMVE13961	CAEEL04967
OG0007393	NEMVE00582, NEMVE21768	CAEEL14340
OG0007394	NEMVE22615	CAEEL17618
OG0007395	NEMVE17435	CAEEL00007
OG0007396	NEMVE15920	CAEEL08409
OG0007397	NEMVE09462	CAEEL05717
OG0007399	NEMVE09265	CAEEL09345
OG0007403	NEMVE18192	CAEEL00829
OG0007405	NEMVE13995	CAEEL09683
OG0007407	NEMVE14797	CAEEL09634
OG0007408	NEMVE08149	CAEEL03271
OG0007409	NEMVE13321	CAEEL00402
OG0007411	NEMVE14384	CAEEL00187
OG0007412	NEMVE08446	CAEEL02088
OG0007413	NEMVE22933	CAEEL05369
OG0007416	NEMVE04678	CAEEL06905
OG0007417	NEMVE08802	CAEEL11994
OG0007419	NEMVE14407	CAEEL08256
OG0007421	NEMVE01648	CAEEL05873
OG0007422	NEMVE06450	CAEEL14217
OG0007424	NEMVE07064	CAEEL09653
OG0007425	NEMVE01463	CAEEL08774
OG0007427	NEMVE13016, NEMVE11584, NEMVE11585, NEMVE12686, NEMVE11758	CAEEL12151
OG0007431	NEMVE22905	CAEEL08321
OG0007432	NEMVE23141	CAEEL05561
OG0007434	NEMVE21333	CAEEL19477
OG0007437	NEMVE06897	CAEEL05064
OG0007439	NEMVE12642, NEMVE02374, NEMVE20588	CAEEL00478
OG0007441	NEMVE10398	CAEEL08872
OG0007442	NEMVE22223	CAEEL05801, CAEEL20230
OG0007446	NEMVE14884	CAEEL08347
OG0007447	NEMVE15214	CAEEL15347
OG0007450	NEMVE01821	CAEEL15942
OG0007451	NEMVE09386	CAEEL01087
OG0007452	NEMVE00170, NEMVE13609	CAEEL11309, CAEEL11308
OG0007453	NEMVE13424	CAEEL15555
OG0007454	NEMVE14909	CAEEL05191
OG0007455	NEMVE14702	CAEEL09023
OG0007456	NEMVE06082	CAEEL09752
OG0007457	NEMVE19632	CAEEL02978
OG0007459	NEMVE25566	CAEEL08625
OG0007460	NEMVE14451	CAEEL08071
OG0007463	NEMVE20726, NEMVE22590	CAEEL05195
OG0007470	NEMVE24480	CAEEL09270
OG0007471	NEMVE23466	CAEEL00262
OG0007472	NEMVE14194	CAEEL07712
OG0007473	NEMVE21682	CAEEL06395
OG0007475	NEMVE10836	CAEEL11891
OG0007476	NEMVE15012	CAEEL05614
OG0007477	NEMVE05313	CAEEL18090
OG0007478	NEMVE15694	CAEEL10045
OG0007481	NEMVE22561	CAEEL07144
OG0007482	NEMVE13581	CAEEL05046
OG0007483	NEMVE08075	CAEEL05091
OG0007484	NEMVE06907	CAEEL15663
OG0007488	NEMVE24850	CAEEL11022
OG0007489	NEMVE13290	CAEEL01991
OG0007491	NEMVE15400	CAEEL08156
OG0007494	NEMVE13649	CAEEL07420
OG0007495	NEMVE14337	CAEEL02719
OG0007496	NEMVE05960	CAEEL08861
OG0007498	NEMVE11016, NEMVE12879	CAEEL00436
OG0007500	NEMVE22504	CAEEL02792, CAEEL15995
OG0007503	NEMVE11611	CAEEL02990
OG0007508	NEMVE14963	CAEEL11729
OG0007509	NEMVE17668	CAEEL03713
OG0007510	NEMVE05795	CAEEL02087
OG0007518	NEMVE14498	CAEEL09758
OG0007519	NEMVE13604	CAEEL01445
OG0007522	NEMVE14092	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007524	NEMVE19720	CAEEL19299
OG0007527	NEMVE24239	CAEEL00663
OG0007531	NEMVE14641	CAEEL00294
OG0007586	NEMVE21958	CAEEL10449
OG0007589	NEMVE00133, NEMVE16108	CAEEL12126
OG0007591	NEMVE14305	CAEEL00268
OG0007597	NEMVE02017	CAEEL08128
OG0007602	NEMVE08220	CAEEL04254
OG0007603	NEMVE09888, NEMVE25916, NEMVE19163	CAEEL01794
OG0007606	NEMVE07882	CAEEL07584
OG0007608	NEMVE25259	CAEEL13664
OG0007609	NEMVE14141	CAEEL18836
OG0007613	NEMVE25112	CAEEL08843
OG0007615	NEMVE13394	CAEEL11977
OG0007616	NEMVE22755	CAEEL01590
OG0007618	NEMVE05717	CAEEL00292
OG0007619	NEMVE22719	CAEEL00841
OG0007621	NEMVE15854	CAEEL02354
OG0007624	NEMVE01610	CAEEL00535
OG0007626	NEMVE09273	CAEEL06256
OG0007629	NEMVE03312, NEMVE13373	CAEEL01044
OG0007633	NEMVE04946	CAEEL20565
OG0007634	NEMVE23401	CAEEL15553
OG0007638	NEMVE25858	CAEEL00644
OG0007645	NEMVE06297	CAEEL07585
OG0007646	NEMVE11980, NEMVE25514	CAEEL01490
OG0007648	NEMVE07012	CAEEL02742
OG0007651	NEMVE06271	CAEEL07805
OG0007652	NEMVE24675	CAEEL19493
OG0007654	NEMVE25572	CAEEL01221, CAEEL08338
OG0007656	NEMVE00479, NEMVE05622	CAEEL10499
OG0007657	NEMVE09719	CAEEL03766
OG0007663	NEMVE03506	CAEEL07909
OG0007664	NEMVE09875	CAEEL02497
OG0007666	NEMVE06300	CAEEL06730
OG0007667	NEMVE21308	CAEEL09697
OG0007674	NEMVE09137	CAEEL07619
OG0007676	NEMVE09075	CAEEL11928
OG0007680	NEMVE09957	CAEEL08127
OG0007681	NEMVE11266, NEMVE04177	CAEEL00409
OG0007685	NEMVE22475	CAEEL05547
OG0007687	NEMVE15064	CAEEL12382
OG0007690	NEMVE09407	CAEEL07839
OG0007698	NEMVE19391	CAEEL09040
OG0007699	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627	CAEEL05906
OG0007701	NEMVE23722	CAEEL08144
OG0007702	NEMVE22678	CAEEL09034
OG0007703	NEMVE22465	CAEEL09743
OG0007712	NEMVE16922	CAEEL10394
OG0007713	NEMVE10952	CAEEL08732
OG0007714	NEMVE04698	CAEEL07755
OG0007717	NEMVE14630	CAEEL05318
OG0007722	NEMVE24674	CAEEL04401
OG0007724	NEMVE08494	CAEEL11098
OG0007734	NEMVE01827	CAEEL20465
OG0007739	NEMVE13651	CAEEL05697
OG0007743	NEMVE22363	CAEEL01748
OG0007744	NEMVE15801	CAEEL07533
OG0007746	NEMVE15823	CAEEL14195
OG0007749	NEMVE14299, NEMVE12664	CAEEL12327
OG0007752	NEMVE25084	CAEEL16888
OG0007754	NEMVE04608	CAEEL16020
OG0007757	NEMVE22374	CAEEL04833
OG0007758	NEMVE24832	CAEEL12592
OG0007759	NEMVE23846	CAEEL09235
OG0007760	NEMVE16471	CAEEL11638
OG0007761	NEMVE10403	CAEEL04714
OG0007766	NEMVE05141	CAEEL16170
OG0007767	NEMVE13662	CAEEL04905
OG0007769	NEMVE08042	CAEEL08087
OG0007771	NEMVE13470	CAEEL07807
OG0007772	NEMVE06176	CAEEL09510
OG0007774	NEMVE08940	CAEEL00940
OG0007781	NEMVE14598	CAEEL15819
OG0007782	NEMVE13738	CAEEL02809
OG0007783	NEMVE23094	CAEEL07253
OG0007784	NEMVE21852	CAEEL08610
OG0007786	NEMVE10346	CAEEL11757
OG0007790	NEMVE13911	CAEEL09046
OG0007794	NEMVE13881	CAEEL19174
OG0007800	NEMVE02246	CAEEL08807
OG0007803	NEMVE14259	CAEEL05119
OG0007804	NEMVE13958	CAEEL00772
OG0007807	NEMVE23161	CAEEL05530
OG0007810	NEMVE25323	CAEEL03135
OG0007811	NEMVE22619	CAEEL07487
OG0007813	NEMVE22957	CAEEL13344
OG0007814	NEMVE10610	CAEEL09448
OG0007816	NEMVE14681	CAEEL05256
OG0007820	NEMVE10824	CAEEL09298
OG0007823	NEMVE14069	CAEEL13928
OG0007825	NEMVE24335	CAEEL11587
OG0007829	NEMVE14463	CAEEL06733
OG0007830	NEMVE22401	CAEEL12370
OG0007831	NEMVE13120	CAEEL09366
OG0007832	NEMVE22265	CAEEL15897
OG0007834	NEMVE22860	CAEEL18324
OG0007835	NEMVE05299	CAEEL14273
OG0007837	NEMVE17939	CAEEL08272
OG0007840	NEMVE14835	CAEEL02866
OG0007848	NEMVE22567	CAEEL00623
OG0007852	NEMVE23585	CAEEL12251
OG0007858	NEMVE23921	CAEEL05800
OG0007911	NEMVE07983	CAEEL19720
OG0007918	NEMVE25851	CAEEL01338
OG0007932	NEMVE20940, NEMVE23396	CAEEL18348
OG0007942	NEMVE21277	CAEEL06424
OG0007943	NEMVE13601	CAEEL00323
OG0007947	NEMVE09699	CAEEL08838
OG0007952	NEMVE14869	CAEEL00559
OG0007955	NEMVE07888	CAEEL04282
OG0007956	NEMVE25554	CAEEL07040
OG0007957	NEMVE15377	CAEEL07410
OG0007958	NEMVE21992	CAEEL09574
OG0007959	NEMVE06212	CAEEL06031
OG0007962	NEMVE18122	CAEEL03907
OG0007966	NEMVE07836	CAEEL18121
OG0007969	NEMVE09301, NEMVE23413	CAEEL07525
OG0007971	NEMVE07956	CAEEL09028
OG0007974	NEMVE14826	CAEEL18470
OG0007975	NEMVE21874	CAEEL07570
OG0007978	NEMVE07101	CAEEL16129
OG0007980	NEMVE05723	CAEEL04889
OG0007990	NEMVE09182	CAEEL07840
OG0007994	NEMVE03520	CAEEL07063
OG0007996	NEMVE13646	CAEEL08828
OG0007997	NEMVE19513	CAEEL08226
OG0007999	NEMVE06729	CAEEL07190
OG0008000	NEMVE09345, NEMVE20611	CAEEL08364
OG0008001	NEMVE25418	CAEEL02665
OG0008007	NEMVE25115	CAEEL06239
OG0008008	NEMVE06561	CAEEL09265
OG0008009	NEMVE24576	CAEEL02124
OG0008011	NEMVE18294	CAEEL11657
OG0008016	NEMVE08957	CAEEL01402
OG0008020	NEMVE13173	CAEEL07350
OG0008023	NEMVE07050	CAEEL06642
OG0008028	NEMVE08557	CAEEL08626
OG0008030	NEMVE17479	CAEEL08937
OG0008031	NEMVE09401	CAEEL03012
OG0008039	NEMVE01393	CAEEL08953
OG0008041	NEMVE18872	CAEEL11036
OG0008042	NEMVE13490	CAEEL08018
OG0008046	NEMVE15065	CAEEL02060
OG0008047	NEMVE14161	CAEEL11814
OG0008049	NEMVE01869	CAEEL07907
OG0008050	NEMVE17669	CAEEL05217
OG0008051	NEMVE13844	CAEEL00393
OG0008056	NEMVE22900	CAEEL07039
OG0008059	NEMVE00213, NEMVE07562	CAEEL15078
OG0008062	NEMVE10166	CAEEL05480
OG0008065	NEMVE04900, NEMVE13327	CAEEL19082
OG0008069	NEMVE14728	CAEEL04653
OG0008071	NEMVE15806	CAEEL15707
OG0008072	NEMVE17950	CAEEL03539
OG0008074	NEMVE18779	CAEEL08812
OG0008075	NEMVE14443	CAEEL18761
OG0008079	NEMVE10412	CAEEL11763
OG0008080	NEMVE14239	CAEEL05079
OG0008081	NEMVE17317	CAEEL01394
OG0008082	NEMVE14186	CAEEL14725
OG0008091	NEMVE24934	CAEEL08716
OG0008094	NEMVE05228	CAEEL09901
OG0008100	NEMVE09715	CAEEL09035
OG0008104	NEMVE04771	CAEEL01994
OG0008105	NEMVE21942	CAEEL14680
OG0008108	NEMVE07420	CAEEL00549
OG0008110	NEMVE05743	CAEEL05284
OG0008113	NEMVE10318	CAEEL01854
OG0008117	NEMVE18767	CAEEL10260
OG0008119	NEMVE13736	CAEEL12692
OG0008127	NEMVE22668	CAEEL07191
OG0008136	NEMVE22687	CAEEL09654
OG0008201	NEMVE14732	CAEEL15238
OG0008202	NEMVE22079	CAEEL08153
OG0008203	NEMVE25423	CAEEL11108
OG0008208	NEMVE15800	CAEEL12161
OG0008215	NEMVE05583	CAEEL08145
OG0008217	NEMVE05131	CAEEL20440
OG0008219	NEMVE07971	CAEEL16399
OG0008229	NEMVE25333	CAEEL09406
OG0008232	NEMVE14148	CAEEL00894
OG0008238	NEMVE23486	CAEEL00102
OG0008241	NEMVE21828	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461
OG0008249	NEMVE25364	CAEEL15845
OG0008258	NEMVE25567	CAEEL16173
OG0008262	NEMVE01887	CAEEL11455
OG0008263	NEMVE07916	CAEEL15298
OG0008267	NEMVE17564	CAEEL01941
OG0008268	NEMVE01321	CAEEL07024
OG0008271	NEMVE16549	CAEEL10188
OG0008273	NEMVE12232	CAEEL00012
OG0008275	NEMVE16981	CAEEL12381
OG0008281	NEMVE24642	CAEEL00420
OG0008285	NEMVE22654, NEMVE05069	CAEEL11980
OG0008288	NEMVE15738	CAEEL04376
OG0008293	NEMVE08887	CAEEL01276
OG0008294	NEMVE25650	CAEEL08194
OG0008295	NEMVE23337	CAEEL15817
OG0008297	NEMVE24309	CAEEL18979
OG0008300	NEMVE06439	CAEEL09421
OG0008304	NEMVE16043	CAEEL04256
OG0008307	NEMVE05421	CAEEL09006
OG0008312	NEMVE03436	CAEEL18921
OG0008313	NEMVE13998	CAEEL06873
OG0008317	NEMVE03363	CAEEL18369
OG0008325	NEMVE14879	CAEEL03674
OG0008327	NEMVE15591	CAEEL12153
OG0008332	NEMVE03236	CAEEL05599
OG0008335	NEMVE24652	CAEEL06270
OG0008336	NEMVE04688	CAEEL15189
OG0008341	NEMVE19995	CAEEL05446
OG0008346	NEMVE22837	CAEEL13144
OG0008348	NEMVE13454	CAEEL07578
OG0008351	NEMVE13763	CAEEL00200
OG0008352	NEMVE08435	CAEEL04295
OG0008361	NEMVE23200	CAEEL02090
OG0008363	NEMVE14712	CAEEL02853
OG0008368	NEMVE13421	CAEEL02353
OG0008369	NEMVE13591	CAEEL07070
OG0008376	NEMVE06388	CAEEL16094
OG0008381	NEMVE14757	CAEEL18769
OG0008383	NEMVE05320	CAEEL10575
OG0008400	NEMVE13407	CAEEL04648
OG0008404	NEMVE00255	CAEEL14841
OG0008412	NEMVE25691	CAEEL12090
OG0008415	NEMVE24203	CAEEL03050
OG0008422	NEMVE10466	CAEEL05153
OG0008424	NEMVE22481	CAEEL00661
OG0008427	NEMVE19248	CAEEL05373
OG0008444	NEMVE00472, NEMVE15154	CAEEL04821
OG0008516	NEMVE24923	CAEEL14865
OG0008528	NEMVE18744	CAEEL06234, CAEEL06230
OG0008533	NEMVE14654	CAEEL05305
OG0008536	NEMVE07110	CAEEL08822
OG0008538	NEMVE22562	CAEEL02807
OG0008540	NEMVE13698	CAEEL01640
OG0008542	NEMVE23528	CAEEL01755
OG0008563	NEMVE14418	CAEEL08399
OG0008565	NEMVE08499, NEMVE19384	CAEEL20014
OG0008569	NEMVE20507, NEMVE03034	CAEEL15353
OG0008573	NEMVE25781	CAEEL02749
OG0008583	NEMVE00007	CAEEL07220
OG0008588	NEMVE16313	CAEEL20463
OG0008589	NEMVE16205	CAEEL15056
OG0008601	NEMVE22610	CAEEL06269, CAEEL18930
OG0008602	NEMVE07908	CAEEL15827
OG0008620	NEMVE09312	CAEEL04544
OG0008622	NEMVE25590	CAEEL12315
OG0008626	NEMVE25563	CAEEL11775
OG0008633	NEMVE10982	CAEEL17795, CAEEL18021
OG0008637	NEMVE14857	CAEEL04856
OG0008638	NEMVE22850	CAEEL15835
OG0008639	NEMVE21171, NEMVE12268	CAEEL07741
OG0008642	NEMVE24420	CAEEL17998
OG0008644	NEMVE24046	CAEEL07170
OG0008654	NEMVE10286	CAEEL05052
OG0008655	NEMVE20852, NEMVE23305	CAEEL10187
OG0008656	NEMVE25532	CAEEL01648
OG0008658	NEMVE21840	CAEEL09756
OG0008672	NEMVE15025	CAEEL02695
OG0008676	NEMVE15691	CAEEL07159
OG0008689	NEMVE25164	CAEEL00927
OG0008760	NEMVE23306	CAEEL09413
OG0008792	NEMVE24560	CAEEL01181
OG0008794	NEMVE13692	CAEEL07396
OG0008799	NEMVE01885	CAEEL16398
OG0008816	NEMVE14491	CAEEL02754
OG0008824	NEMVE10117	CAEEL08796
OG0008826	NEMVE22979	CAEEL01857
OG0008828	NEMVE14527	CAEEL05455
OG0008836	NEMVE21572, NEMVE24925	CAEEL08808
OG0008859	NEMVE22947	CAEEL07569
OG0008864	NEMVE06626	CAEEL10645
OG0008877	NEMVE08680	CAEEL12677
