Orthogroup	NEMVE	DANRE
OG0005982	NEMVE13477	DANRE00484, DANRE00483
OG0005984	NEMVE24779	DANRE19178, DANRE19177
OG0005985	NEMVE24699, NEMVE20199	DANRE33946
OG0005986	NEMVE02799	DANRE11830, DANRE37149
OG0005987	NEMVE21795	DANRE20527
OG0005989	NEMVE00971	DANRE26234
OG0005993	NEMVE11171	DANRE22273, DANRE22274
OG0005994	NEMVE21776	DANRE01522, DANRE27164
OG0005995	NEMVE02185	DANRE05970
OG0005998	NEMVE05440	DANRE40594, DANRE19430
OG0006000	NEMVE18781	DANRE18864
OG0006001	NEMVE14112	DANRE25824
OG0006002	NEMVE13122	DANRE31475, DANRE31474, DANRE31473
OG0006003	NEMVE06610	DANRE35433, DANRE35432, DANRE35431
OG0006004	NEMVE24131	DANRE35808, DANRE41519, DANRE23322
OG0006005	NEMVE08968, NEMVE00870	DANRE20235
OG0006006	NEMVE24709	DANRE34557
OG0006007	NEMVE25524	DANRE12881, DANRE12882, DANRE02139, DANRE02140
OG0006008	NEMVE24474, NEMVE00275	DANRE02968, DANRE02967
OG0006009	NEMVE06073	DANRE16038, DANRE16039
OG0006010	NEMVE22570	DANRE06602, DANRE06603, DANRE16464
OG0006011	NEMVE14656	DANRE33317
OG0006012	NEMVE23549	DANRE25962, DANRE25963, DANRE25961, DANRE38412
OG0006013	NEMVE16371	DANRE14651, DANRE14650
OG0006014	NEMVE00388, NEMVE07350	DANRE02557, DANRE02556
OG0006022	NEMVE19560	DANRE42397, DANRE39484, DANRE39486, DANRE39487, DANRE39485, DANRE27739, DANRE27740, DANRE27741
OG0006024	NEMVE14551, NEMVE14550	DANRE14725, DANRE14724, DANRE14723, DANRE11819, DANRE17552, DANRE05471
OG0006026	NEMVE15230, NEMVE15382, NEMVE06724, NEMVE06714, NEMVE01875	DANRE38183, DANRE38182, DANRE38180
OG0006031	NEMVE14413	DANRE12894, DANRE38362
OG0006034	NEMVE16238, NEMVE17064	DANRE12161, DANRE12160
OG0006059	NEMVE05469	DANRE03446
OG0006061	NEMVE17553	DANRE37561, DANRE37562
OG0006062	NEMVE13363	DANRE28758, DANRE28759
OG0006063	NEMVE13540	DANRE20565, DANRE20567, DANRE20566
OG0006064	NEMVE05721	DANRE20071
OG0006065	NEMVE25805	DANRE40647, DANRE40645, DANRE40646, DANRE40648
OG0006066	NEMVE25661	DANRE41650, DANRE16622
OG0006067	NEMVE24894	DANRE09566, DANRE09565, DANRE09564
OG0006068	NEMVE21799	DANRE07031, DANRE07028, DANRE07030, DANRE07029, DANRE05358
OG0006069	NEMVE24988	DANRE30008
OG0006070	NEMVE15570	DANRE09408, DANRE36005
OG0006071	NEMVE21756, NEMVE00491	DANRE33309
OG0006072	NEMVE01149	DANRE38386
OG0006073	NEMVE04741	DANRE08194
OG0006074	NEMVE24416	DANRE17468, DANRE17467
OG0006075	NEMVE05322	DANRE04543
OG0006076	NEMVE14720	DANRE06211
OG0006077	NEMVE13486	DANRE41419, DANRE41418
OG0006078	NEMVE22623	DANRE35152, DANRE35153, DANRE13907, DANRE13908
OG0006079	NEMVE00907	DANRE25248, DANRE25247
OG0006081	NEMVE06868, NEMVE06886	DANRE31421
OG0006083	NEMVE09309	DANRE25571, DANRE25570
OG0006084	NEMVE14424	DANRE15943, DANRE15942
OG0006085	NEMVE25339	DANRE25506, DANRE25507, DANRE00323
OG0006086	NEMVE16210	DANRE13830
OG0006087	NEMVE15939	DANRE37182, DANRE43283, DANRE37181
OG0006088	NEMVE25387	DANRE13208
OG0006090	NEMVE19748, NEMVE13984	DANRE04442
OG0006092	NEMVE13186	DANRE03082, DANRE03081
OG0006095	NEMVE13885	DANRE17173
OG0006096	NEMVE14691	DANRE01527
OG0006097	NEMVE05832	DANRE24039
OG0006098	NEMVE06004	DANRE23818
OG0006100	NEMVE22711	DANRE26042, DANRE26043
OG0006101	NEMVE15100	DANRE37584, DANRE37582, DANRE37583
OG0006102	NEMVE14968	DANRE21001, DANRE21000, DANRE19412
OG0006103	NEMVE00283, NEMVE17723	DANRE18499, DANRE18498
OG0006104	NEMVE14961	DANRE30099
OG0006106	NEMVE19009	DANRE24568
OG0006108	NEMVE08391	DANRE09233
OG0006111	NEMVE02016	DANRE00805
OG0006112	NEMVE03287	DANRE12711
OG0006113	NEMVE09892	DANRE24651, DANRE24652, DANRE24653
OG0006116	NEMVE24918	DANRE19983
OG0006117	NEMVE10567	DANRE35996
OG0006118	NEMVE10454	DANRE13598
OG0006119	NEMVE15295	DANRE06328, DANRE06329
OG0006120	NEMVE22945	DANRE04888, DANRE04887
OG0006121	NEMVE22058	DANRE20242
OG0006122	NEMVE25204	DANRE03702
OG0006123	NEMVE23157	DANRE06435
OG0006124	NEMVE24761	DANRE17897, DANRE17898
OG0006125	NEMVE09196	DANRE34373
OG0006127	NEMVE07015, NEMVE07020	DANRE12645, DANRE12644
OG0006128	NEMVE20876, NEMVE00022	DANRE25427
OG0006129	NEMVE14942	DANRE15890
OG0006130	NEMVE04868	DANRE36988
OG0006131	NEMVE08917	DANRE29540, DANRE29541
OG0006132	NEMVE08985	DANRE05752, DANRE05754, DANRE05753
OG0006133	NEMVE08114	DANRE02123
OG0006134	NEMVE11232	DANRE10582, DANRE10584, DANRE10583
OG0006135	NEMVE22868	DANRE11159
OG0006136	NEMVE09172	DANRE43216, DANRE43217
OG0006137	NEMVE03361	DANRE13724, DANRE13723
OG0006139	NEMVE05201	DANRE31584, DANRE31583, DANRE36623
OG0006140	NEMVE12679, NEMVE23573, NEMVE12694	DANRE01106, DANRE01107
OG0006141	NEMVE16961, NEMVE12186	DANRE25157
OG0006144	NEMVE14741	DANRE37479
OG0006145	NEMVE22056	DANRE22910
OG0006146	NEMVE13821	DANRE04972, DANRE04971
OG0006147	NEMVE14761, NEMVE12736	DANRE01485
OG0006147	NEMVE04643	DANRE01741
OG0006148	NEMVE05857	DANRE00422
OG0006149	NEMVE15835, NEMVE05652	DANRE22999, DANRE22998
OG0006152	NEMVE05428	DANRE23287, DANRE23286
OG0006154	NEMVE04665	DANRE21590, DANRE38444
OG0006156	NEMVE22637	DANRE05993, DANRE05992
OG0006158	NEMVE13934	DANRE18011, DANRE11810
OG0006159	NEMVE21764	DANRE35670
OG0006160	NEMVE10555	DANRE30910
OG0006161	NEMVE14243	DANRE09532, DANRE14318
OG0006162	NEMVE22665	DANRE01817
OG0006163	NEMVE21775	DANRE25987, DANRE25986, DANRE38409
OG0006164	NEMVE10175, NEMVE01696	DANRE38641
OG0006165	NEMVE00991	DANRE22494, DANRE22493, DANRE22492
OG0006167	NEMVE16792	DANRE23739, DANRE23740, DANRE16382, DANRE16381
OG0006168	NEMVE13971, NEMVE20353	DANRE30290, DANRE30289
OG0006169	NEMVE14671	DANRE19880, DANRE19879
OG0006175	NEMVE18128	DANRE43382, DANRE24685, DANRE24686, DANRE24683, DANRE24684
OG0006177	NEMVE24866	DANRE37713, DANRE37714
OG0006178	NEMVE22323	DANRE20288
OG0006179	NEMVE19339	DANRE07721
OG0006180	NEMVE18458	DANRE26681, DANRE26680
OG0006181	NEMVE25734	DANRE13257
OG0006182	NEMVE05762	DANRE24692
OG0006183	NEMVE14948, NEMVE03107	DANRE29714
OG0006184	NEMVE17784	DANRE35470, DANRE35469, DANRE35467, DANRE35468
OG0006185	NEMVE24611	DANRE27169, DANRE27168, DANRE27167
OG0006186	NEMVE21867	DANRE40100, DANRE40101
OG0006187	NEMVE05382	DANRE13904
OG0006188	NEMVE09360	DANRE07386, DANRE43366
OG0006189	NEMVE13369	DANRE28624, DANRE35629, DANRE35630, DANRE35631
OG0006190	NEMVE22544	DANRE06601
OG0006191	NEMVE14192	DANRE39537
OG0006192	NEMVE19051	DANRE05771, DANRE05775
OG0006193	NEMVE01569	DANRE40110, DANRE40111
OG0006194	NEMVE17786	DANRE17223, DANRE17222
OG0006196	NEMVE22533	DANRE07513
OG0006198	NEMVE13914	DANRE04521, DANRE04520
OG0006199	NEMVE13782	DANRE03649
OG0006200	NEMVE24742	DANRE31009
OG0006201	NEMVE09432	DANRE40839, DANRE40838, DANRE28924
OG0006202	NEMVE13627	DANRE27776
OG0006203	NEMVE13215	DANRE04548
OG0006204	NEMVE14772	DANRE03153, DANRE03154
OG0006205	NEMVE24610, NEMVE08234	DANRE33863
OG0006206	NEMVE22988	DANRE11004, DANRE17600
OG0006207	NEMVE19532	DANRE08294
OG0006208	NEMVE00290, NEMVE16123	DANRE39893
OG0006210	NEMVE01490	DANRE14604, DANRE14603
OG0006211	NEMVE02354, NEMVE06731	DANRE23001, DANRE23002, DANRE23000
OG0006212	NEMVE18569	DANRE29423
OG0006213	NEMVE01050	DANRE42202
OG0006214	NEMVE08088	DANRE30688
OG0006215	NEMVE22459	DANRE33253, DANRE33254
OG0006216	NEMVE22955	DANRE02603
OG0006217	NEMVE07259	DANRE02455
OG0006219	NEMVE09275	DANRE21451, DANRE21452, DANRE21450
OG0006220	NEMVE07122	DANRE42935
OG0006223	NEMVE21837	DANRE11597
OG0006224	NEMVE12014, NEMVE21951	DANRE23192
OG0006225	NEMVE12661	DANRE22204, DANRE22205
OG0006226	NEMVE09907, NEMVE06472	DANRE00424
OG0006227	NEMVE15408	DANRE34044
OG0006228	NEMVE25666	DANRE25100
OG0006230	NEMVE16928	DANRE41674
OG0006231	NEMVE14090	DANRE39194
OG0006232	NEMVE15602, NEMVE23130	DANRE42234, DANRE42233
OG0006233	NEMVE12454, NEMVE11317	DANRE36490
OG0006234	NEMVE25467	DANRE17683
OG0006235	NEMVE24526	DANRE25558, DANRE25557
OG0006237	NEMVE00882	DANRE23513, DANRE23512
OG0006238	NEMVE04846	DANRE25499
OG0006239	NEMVE18923	DANRE12665, DANRE12667, DANRE12666
OG0006240	NEMVE05672	DANRE36672, DANRE36673
OG0006241	NEMVE16895	DANRE21529
OG0006242	NEMVE01436	DANRE17210
OG0006243	NEMVE08148	DANRE19390, DANRE19389
OG0006244	NEMVE14135	DANRE00556, DANRE00555
OG0006245	NEMVE04926	DANRE35696
OG0006246	NEMVE09317	DANRE00449
OG0006247	NEMVE13374	DANRE19272
OG0006248	NEMVE22580	DANRE06880, DANRE06881
OG0006249	NEMVE21889	DANRE03718, DANRE03719
OG0006250	NEMVE01589	DANRE07127
OG0006251	NEMVE05445	DANRE08349
OG0006252	NEMVE23338, NEMVE21684	DANRE09470, DANRE09471
OG0006253	NEMVE10852	DANRE36480, DANRE36479
OG0006254	NEMVE08534	DANRE29341
OG0006255	NEMVE14995, NEMVE12534	DANRE03495, DANRE03496
OG0006256	NEMVE13397	DANRE24249, DANRE24250
OG0006257	NEMVE06919, NEMVE09259	DANRE05553, DANRE05552
OG0006258	NEMVE12417, NEMVE14713	DANRE19030
OG0006259	NEMVE05775	DANRE18871
OG0006260	NEMVE24580	DANRE22086
OG0006261	NEMVE10883, NEMVE12471	DANRE13096, DANRE30739, DANRE02264
OG0006262	NEMVE09180	DANRE25390, DANRE09162
OG0006263	NEMVE25155	DANRE24117, DANRE24118
OG0006264	NEMVE15072	DANRE33703
OG0006265	NEMVE00668	DANRE42683, DANRE42684
OG0006266	NEMVE08597	DANRE17830, DANRE17831, DANRE17833, DANRE17832
OG0006267	NEMVE00987	DANRE00418
OG0006269	NEMVE15813	DANRE36731, DANRE36732
OG0006270	NEMVE20878, NEMVE00161	DANRE35384, DANRE35383
OG0006271	NEMVE12840	DANRE35905
OG0006274	NEMVE22745	DANRE43313, DANRE25054
OG0006275	NEMVE12634	DANRE11416
OG0006276	NEMVE24771	DANRE05390, DANRE05391
OG0006277	NEMVE22696	DANRE08231, DANRE08230, DANRE08233, DANRE08232
OG0006278	NEMVE13767	DANRE28007, DANRE23479
OG0006279	NEMVE08460, NEMVE03244	DANRE42307
OG0006280	NEMVE13464	DANRE17962
OG0006281	NEMVE17531	DANRE20618
OG0006282	NEMVE05748	DANRE01823
OG0006283	NEMVE22907	DANRE23890
OG0006284	NEMVE09500	DANRE42627
OG0006285	NEMVE22191	DANRE35155
OG0006287	NEMVE20843	DANRE10740
OG0006287	NEMVE02387	DANRE10741
OG0006288	NEMVE14534	DANRE19521
OG0006289	NEMVE07416	DANRE02205, DANRE02206
OG0006290	NEMVE07329	DANRE23006
OG0006291	NEMVE06491	DANRE39977
OG0006292	NEMVE11038	DANRE26134, DANRE26135, DANRE22601
OG0006293	NEMVE01946	DANRE00138, DANRE00137
OG0006294	NEMVE05761	DANRE18822, DANRE18821
OG0006295	NEMVE17572	DANRE19856
OG0006296	NEMVE15015	DANRE31238
OG0006297	NEMVE12058	DANRE36621
OG0006298	NEMVE23496	DANRE01607, DANRE01606
OG0006299	NEMVE16974	DANRE05858, DANRE14627, DANRE14628, DANRE17744, DANRE17743
OG0006300	NEMVE17136	DANRE04796, DANRE04797, DANRE04798, DANRE04799, DANRE04795
OG0006301	NEMVE14030, NEMVE10171	DANRE12054, DANRE12053, DANRE12051
OG0006302	NEMVE14020	DANRE25685
OG0006304	NEMVE13935	DANRE11152, DANRE17438, DANRE17440, DANRE17439
OG0006305	NEMVE22239	DANRE22040, DANRE22039, DANRE15982
OG0006306	NEMVE07331	DANRE10076
OG0006307	NEMVE23833	DANRE33432
OG0006308	NEMVE14134	DANRE33329, DANRE33328, DANRE33327
OG0006309	NEMVE14028	DANRE33045
OG0006310	NEMVE09818	DANRE39114, DANRE39115
OG0006311	NEMVE19440, NEMVE17820, NEMVE19918	DANRE25002
OG0006312	NEMVE18372	DANRE30635
OG0006313	NEMVE22686	DANRE10086
OG0006314	NEMVE24333, NEMVE21005	DANRE42304
OG0006315	NEMVE15833	DANRE11260
OG0006316	NEMVE09340, NEMVE20670, NEMVE03501	DANRE00198, DANRE00199
OG0006317	NEMVE22179, NEMVE24570	DANRE09482, DANRE09481
OG0006318	NEMVE07253	DANRE33755, DANRE42244, DANRE42245
OG0006319	NEMVE06270	DANRE40452, DANRE40453
OG0006320	NEMVE02287	DANRE25698, DANRE25697
OG0006321	NEMVE11987	DANRE38570, DANRE10578
OG0006322	NEMVE11564, NEMVE20664	DANRE20598
OG0006323	NEMVE24425	DANRE37133, DANRE37132, DANRE37131
OG0006325	NEMVE12445, NEMVE02974	DANRE35198, DANRE35197
OG0006326	NEMVE15759	DANRE26665, DANRE26664, DANRE26663
OG0006327	NEMVE24917	DANRE21374
OG0006329	NEMVE21689	DANRE39682
OG0006330	NEMVE14456	DANRE39085
OG0006331	NEMVE13643	DANRE13138
OG0006332	NEMVE08037	DANRE37684, DANRE37685, DANRE37686
OG0006334	NEMVE13329	DANRE16756
OG0006335	NEMVE23896	DANRE36579
OG0006336	NEMVE24651	DANRE21727
OG0006337	NEMVE14196	DANRE34797
OG0006338	NEMVE24080	DANRE26304, DANRE26305, DANRE21841, DANRE21842
OG0006339	NEMVE23824	DANRE19470, DANRE19472, DANRE19471
OG0006340	NEMVE10948	DANRE05946
OG0006341	NEMVE12553, NEMVE14094	DANRE16542
OG0006343	NEMVE25328	DANRE06799, DANRE15712
OG0006344	NEMVE22317	DANRE39214, DANRE27258
OG0006345	NEMVE21962	DANRE43395
OG0006346	NEMVE05891	DANRE34134, DANRE08127
OG0006347	NEMVE21968	DANRE02099
OG0006348	NEMVE23591, NEMVE26005, NEMVE16247	DANRE01487
OG0006349	NEMVE06197	DANRE40582
OG0006350	NEMVE14391	DANRE09366, DANRE09365
OG0006352	NEMVE14684	DANRE16502, DANRE16503, DANRE06201
OG0006353	NEMVE13981, NEMVE21258	DANRE07948
OG0006354	NEMVE13631	DANRE34687
OG0006355	NEMVE04679	DANRE02203
OG0006356	NEMVE09654	DANRE35082, DANRE35081
OG0006357	NEMVE24732	DANRE22157, DANRE22156, DANRE22158
OG0006358	NEMVE22790	DANRE31437, DANRE31438
OG0006359	NEMVE21463, NEMVE10116	DANRE26555, DANRE26554
OG0006360	NEMVE11945, NEMVE14950, NEMVE09722	DANRE43226
OG0006361	NEMVE01570, NEMVE24246	DANRE12700
OG0006362	NEMVE15117	DANRE10073
OG0006363	NEMVE09625	DANRE00890
OG0006364	NEMVE05230, NEMVE00679	DANRE41213, DANRE41212
OG0006365	NEMVE21950	DANRE20484
OG0006366	NEMVE11264	DANRE13399, DANRE13400, DANRE13398
OG0006370	NEMVE05218	DANRE38769, DANRE38768
OG0006372	NEMVE09290	DANRE15208
OG0006375	NEMVE11513	DANRE03585, DANRE03583, DANRE03582, DANRE03584
OG0006376	NEMVE23782	DANRE39853
OG0006377	NEMVE16226	DANRE19336
OG0006378	NEMVE15636	DANRE19595
OG0006379	NEMVE15844	DANRE11669
OG0006381	NEMVE22611	DANRE30686, DANRE12585
OG0006383	NEMVE13729	DANRE00009
OG0006384	NEMVE25542	DANRE29107
OG0006385	NEMVE19329	DANRE19944, DANRE37812
OG0006386	NEMVE01150, NEMVE00239	DANRE39443, DANRE39444
OG0006387	NEMVE24021	DANRE05852, DANRE05851
OG0006389	NEMVE21903	DANRE04415, DANRE04414
OG0006391	NEMVE13206	DANRE07782, DANRE07781, DANRE01265, DANRE01266, DANRE01264, DANRE00371
OG0006392	NEMVE14704, NEMVE12102	DANRE41904
OG0006393	NEMVE22326	DANRE39415, DANRE40157
OG0006394	NEMVE15490	DANRE16905, DANRE16906
OG0006395	NEMVE21779	DANRE22284, DANRE22283
OG0006396	NEMVE07776	DANRE39566
OG0006399	NEMVE05412	DANRE33665
OG0006401	NEMVE14644	DANRE15389, DANRE23781
OG0006402	NEMVE11176	DANRE15996
OG0006405	NEMVE14193	DANRE06676, DANRE06675
OG0006408	NEMVE13922	DANRE17799
OG0006442	NEMVE04542, NEMVE04555	DANRE43200
OG0006443	NEMVE24139	DANRE00893, DANRE00894
OG0006447	NEMVE14227	DANRE34812
OG0006448	NEMVE14631	DANRE27832
OG0006449	NEMVE14465	DANRE14730, DANRE14731
OG0006452	NEMVE22045	DANRE02762, DANRE22799
OG0006454	NEMVE01525	DANRE08298, DANRE34951
OG0006456	NEMVE14689	DANRE14385
OG0006457	NEMVE02219	DANRE28856
OG0006458	NEMVE23830	DANRE07992
OG0006459	NEMVE15405	DANRE25979, DANRE25980
OG0006460	NEMVE05063	DANRE05152
OG0006461	NEMVE25171	DANRE40456
OG0006462	NEMVE13915	DANRE03375, DANRE30415
OG0006463	NEMVE06047	DANRE19402, DANRE19401
OG0006464	NEMVE13731	DANRE22250
OG0006467	NEMVE22709	DANRE39298
OG0006468	NEMVE22441, NEMVE22470	DANRE10143
OG0006469	NEMVE10571	DANRE16763
OG0006470	NEMVE04834	DANRE15907
OG0006471	NEMVE19585	DANRE21870, DANRE21871
OG0006472	NEMVE04638	DANRE38202, DANRE38201
OG0006474	NEMVE04607	DANRE39677
OG0006475	NEMVE13355	DANRE24226
OG0006476	NEMVE13672	DANRE01065, DANRE01064
OG0006478	NEMVE08604	DANRE29720
OG0006479	NEMVE25506	DANRE22957, DANRE22955, DANRE22956
OG0006480	NEMVE14859	DANRE22037
OG0006481	NEMVE14750	DANRE34163
OG0006482	NEMVE03006	DANRE18945, DANRE18946
OG0006483	NEMVE17969	DANRE43261, DANRE43260, DANRE43262
OG0006484	NEMVE08744, NEMVE00650	DANRE40128, DANRE40556, DANRE40561, DANRE40560
OG0006485	NEMVE22268	DANRE38125, DANRE09023, DANRE38126, DANRE38124, DANRE38127
OG0006486	NEMVE14560	DANRE36064, DANRE35988
OG0006487	NEMVE07085	DANRE40466
OG0006488	NEMVE02068	DANRE07587, DANRE07586
OG0006490	NEMVE14501	DANRE30998, DANRE30997
OG0006491	NEMVE05407	DANRE24615
OG0006493	NEMVE19349	DANRE19720
OG0006494	NEMVE14035	DANRE26527
OG0006496	NEMVE00019	DANRE27447
OG0006497	NEMVE24844	DANRE16111, DANRE16110
OG0006498	NEMVE14543	DANRE34352, DANRE34351
OG0006501	NEMVE11638, NEMVE12339, NEMVE13908	DANRE08955
OG0006502	NEMVE23114	DANRE29381, DANRE29382, DANRE29383
OG0006503	NEMVE13506	DANRE07132, DANRE07133, DANRE07134
OG0006504	NEMVE14016	DANRE20127, DANRE20128
OG0006505	NEMVE14629	DANRE03734, DANRE26394
OG0006506	NEMVE14719	DANRE24402, DANRE24403, DANRE24401
OG0006507	NEMVE00425, NEMVE01835	DANRE22794
OG0006508	NEMVE08993, NEMVE21341	DANRE05986, DANRE05987
OG0006509	NEMVE24726	DANRE23625
OG0006510	NEMVE15703	DANRE36871
OG0006511	NEMVE14251	DANRE37056
OG0006512	NEMVE22978	DANRE29342
OG0006513	NEMVE15730	DANRE38837, DANRE38836
OG0006514	NEMVE21783	DANRE07332
OG0006515	NEMVE04937	DANRE04926, DANRE04925, DANRE04924
OG0006516	NEMVE06592	DANRE05513, DANRE05512
OG0006517	NEMVE18893, NEMVE20520	DANRE28275, DANRE28276
OG0006518	NEMVE13789	DANRE05484
OG0006519	NEMVE13465	DANRE17603, DANRE17604
OG0006520	NEMVE22333	DANRE01097, DANRE01098
OG0006522	NEMVE06557, NEMVE20051	DANRE20324, DANRE07918
OG0006523	NEMVE25529	DANRE13254
OG0006524	NEMVE24587, NEMVE06481	DANRE25718
OG0006525	NEMVE22491	DANRE39739
OG0006526	NEMVE14152	DANRE13639
OG0006527	NEMVE08764	DANRE03126
OG0006528	NEMVE22210	DANRE15366
OG0006530	NEMVE02091	DANRE10408
OG0006532	NEMVE08321	DANRE02116
OG0006534	NEMVE19297	DANRE04754, DANRE04753
OG0006535	NEMVE06896, NEMVE20581	DANRE31306, DANRE31307
OG0006536	NEMVE17923	DANRE16746, DANRE16747
OG0006537	NEMVE03134, NEMVE02559	DANRE16803, DANRE16802, DANRE16800, DANRE16801
OG0006538	NEMVE23417	DANRE01948
OG0006540	NEMVE14709	DANRE43223
OG0006541	NEMVE16807	DANRE00195
OG0006542	NEMVE14992, NEMVE10018	DANRE01099
OG0006543	NEMVE14466, NEMVE04354	DANRE04511
OG0006544	NEMVE14328	DANRE36922, DANRE36923
OG0006545	NEMVE18966	DANRE14779
OG0006546	NEMVE05077	DANRE17452, DANRE17453, DANRE17454
OG0006547	NEMVE14179	DANRE01017, DANRE01016
OG0006549	NEMVE14235, NEMVE01817	DANRE30654
OG0006550	NEMVE08614	DANRE31528, DANRE31529, DANRE31527
OG0006551	NEMVE18896	DANRE41890, DANRE41889
OG0006552	NEMVE14982	DANRE19095
OG0006553	NEMVE08520	DANRE15584, DANRE15585, DANRE30044
OG0006554	NEMVE11077	DANRE19522
OG0006555	NEMVE16609	DANRE35599, DANRE35598
OG0006556	NEMVE14156	DANRE11973, DANRE11974, DANRE11975
OG0006557	NEMVE13737	DANRE25072
OG0006559	NEMVE21703	DANRE20945, DANRE20944
OG0006560	NEMVE18516	DANRE17717, DANRE17715, DANRE17716
OG0006561	NEMVE13352	DANRE18058
OG0006562	NEMVE14938	DANRE20523, DANRE20522
OG0006563	NEMVE13142	DANRE28810, DANRE28809
OG0006564	NEMVE13427	DANRE07932, DANRE07931
OG0006565	NEMVE11088	DANRE21244, DANRE20701, DANRE25862, DANRE02268
OG0006566	NEMVE18626	DANRE29055
OG0006567	NEMVE23190	DANRE01679
OG0006568	NEMVE19392, NEMVE19291	DANRE16829
OG0006569	NEMVE17890	DANRE04566
OG0006570	NEMVE14036	DANRE14648
OG0006571	NEMVE19259	DANRE33971
OG0006573	NEMVE24473	DANRE34641
OG0006574	NEMVE18114	DANRE21767, DANRE21766, DANRE21765
OG0006575	NEMVE17612	DANRE34819, DANRE34820
OG0006576	NEMVE17507	DANRE07329
OG0006577	NEMVE17589	DANRE01281
OG0006578	NEMVE14360	DANRE19007, DANRE19008
OG0006580	NEMVE13359	DANRE26459
OG0006581	NEMVE04969	DANRE26007
OG0006583	NEMVE06578	DANRE17390
OG0006584	NEMVE13873	DANRE09521
OG0006585	NEMVE07777, NEMVE12311, NEMVE00796	DANRE11331, DANRE11330
OG0006586	NEMVE02913, NEMVE05314	DANRE26201, DANRE26199, DANRE26200
OG0006587	NEMVE23322	DANRE13162, DANRE13161
OG0006588	NEMVE02714, NEMVE13440, NEMVE13441	DANRE22756
OG0006589	NEMVE08161	DANRE31630
OG0006590	NEMVE05361	DANRE25511
OG0006591	NEMVE14253, NEMVE07569	DANRE10350
OG0006592	NEMVE02392	DANRE22277
OG0006593	NEMVE12550	DANRE26311, DANRE26312
OG0006594	NEMVE14133	DANRE39229, DANRE39227, DANRE39230, DANRE39228
OG0006595	NEMVE14900	DANRE04332, DANRE04333
OG0006596	NEMVE21882	DANRE36993
OG0006597	NEMVE08474, NEMVE00517	DANRE06998
OG0006598	NEMVE20869, NEMVE13702	DANRE34799, DANRE34800
OG0006600	NEMVE09809, NEMVE00613	DANRE04050
OG0006601	NEMVE21238, NEMVE06630	DANRE35665
OG0006602	NEMVE22737	DANRE16908, DANRE16909
OG0006603	NEMVE13346	DANRE39335
OG0006604	NEMVE25234	DANRE08282, DANRE08283
OG0006605	NEMVE14469	DANRE37509
OG0006606	NEMVE08978	DANRE12518
OG0006607	NEMVE07507	DANRE10066, DANRE10065
OG0006608	NEMVE25300, NEMVE11908	DANRE12270, DANRE27630
OG0006609	NEMVE01863	DANRE38772, DANRE38771
OG0006610	NEMVE05164	DANRE15476, DANRE15475
OG0006611	NEMVE03049, NEMVE05376, NEMVE20908	DANRE23305
OG0006612	NEMVE25494	DANRE01859
OG0006613	NEMVE23363	DANRE43420
OG0006614	NEMVE04847	DANRE32921, DANRE32922, DANRE32923, DANRE32924
OG0006615	NEMVE08793	DANRE14777, DANRE14778
OG0006616	NEMVE20547, NEMVE13459	DANRE26673
OG0006618	NEMVE09184	DANRE23824
OG0006619	NEMVE24711	DANRE24678
OG0006621	NEMVE02138	DANRE35047
OG0006622	NEMVE14827	DANRE06401
OG0006623	NEMVE12206, NEMVE10717	DANRE25920
OG0006624	NEMVE05837, NEMVE05866, NEMVE02389	DANRE10511, DANRE10512
OG0006625	NEMVE16423	DANRE15350, DANRE15349
OG0006626	NEMVE13430	DANRE25071
OG0006627	NEMVE24706, NEMVE17757	DANRE03368, DANRE03369
OG0006628	NEMVE05340	DANRE25218, DANRE38495
OG0006630	NEMVE14529	DANRE13211
OG0006633	NEMVE10562	DANRE26873, DANRE26872, DANRE26871
OG0006636	NEMVE02023	DANRE09302
OG0006637	NEMVE09116	DANRE04008, DANRE04009
OG0006638	NEMVE10130	DANRE36392, DANRE36393
OG0006639	NEMVE14232	DANRE15622, DANRE15623, DANRE15624, DANRE15625, DANRE39267, DANRE15626
OG0006640	NEMVE16586	DANRE39218
OG0006641	NEMVE23007	DANRE10715
OG0006642	NEMVE24819, NEMVE00921	DANRE11176
OG0006644	NEMVE09006	DANRE10255, DANRE10254
OG0006645	NEMVE09395	DANRE09833, DANRE09832
OG0006646	NEMVE12960	DANRE37654, DANRE37653
OG0006647	NEMVE14917	DANRE13576
OG0006648	NEMVE20212	DANRE09069, DANRE09068
OG0006649	NEMVE20949	DANRE30372, DANRE30371
OG0006651	NEMVE24687	DANRE00823, DANRE00822
OG0006652	NEMVE18100, NEMVE08941	DANRE04727, DANRE04728, DANRE40360
OG0006654	NEMVE10531, NEMVE00967, NEMVE02443	DANRE18186
OG0006655	NEMVE21990	DANRE12365
OG0006657	NEMVE07568	DANRE39849, DANRE39850
OG0006658	NEMVE08447, NEMVE14700	DANRE11677, DANRE18834
OG0006660	NEMVE24206	DANRE21300, DANRE36980, DANRE21301
OG0006661	NEMVE20209	DANRE19721
OG0006662	NEMVE14723	DANRE00965
OG0006663	NEMVE25118	DANRE08633, DANRE08634
OG0006664	NEMVE00897	DANRE03439
OG0006666	NEMVE15097	DANRE21287
OG0006667	NEMVE14509	DANRE26598
OG0006668	NEMVE13784	DANRE16558, DANRE16559
OG0006669	NEMVE01621, NEMVE12149	DANRE19000, DANRE18999
