Orthogroup	NEMVE	SACKO_ok
OG0008212	NEMVE24884	SACKO_10401
OG0008213	NEMVE06358, NEMVE12480	SACKO_30790
OG0008215	NEMVE05583	SACKO_01938
OG0008216	NEMVE01716	SACKO_03841
OG0008217	NEMVE05131	SACKO_06740
OG0008219	NEMVE07971	SACKO_24484
OG0008220	NEMVE14539	SACKO_06870, SACKO_06797
OG0008221	NEMVE15711	SACKO_19664, SACKO_19665
OG0008223	NEMVE21473, NEMVE14007	SACKO_16674, SACKO_13005
OG0008225	NEMVE21899, NEMVE20595	SACKO_02376, SACKO_08273
OG0008227	NEMVE16143	SACKO_26035
OG0008228	NEMVE08177	SACKO_28438
OG0008229	NEMVE25333	SACKO_22572
OG0008230	NEMVE18242	SACKO_26842
OG0008231	NEMVE15184	SACKO_03382
OG0008232	NEMVE14148	SACKO_00063
OG0008233	NEMVE25594	SACKO_23712, SACKO_22770, SACKO_22761, SACKO_22805, SACKO_19802, SACKO_02557, SACKO_00644
OG0008234	NEMVE07566	SACKO_28776
OG0008235	NEMVE14636	SACKO_12572
OG0008236	NEMVE07107, NEMVE20294	SACKO_17189
OG0008237	NEMVE24150	SACKO_22871
OG0008238	NEMVE23486	SACKO_29019
OG0008240	NEMVE14050	SACKO_29307
OG0008241	NEMVE21828	SACKO_27303
OG0008244	NEMVE19525	SACKO_23501
OG0008245	NEMVE06377	SACKO_33275
OG0008246	NEMVE13099	SACKO_29156
OG0008248	NEMVE19607	SACKO_00557, SACKO_14503, SACKO_18191, SACKO_24670, SACKO_11952, SACKO_26601, SACKO_15188, SACKO_15985, SACKO_12554, SACKO_07651
OG0008249	NEMVE25364	SACKO_23195
OG0008250	NEMVE25890	SACKO_12095
OG0008251	NEMVE25689	SACKO_22882
OG0008253	NEMVE08540	SACKO_01081
OG0008254	NEMVE25670	SACKO_22413
OG0008255	NEMVE16433	SACKO_27242
OG0008256	NEMVE22958	SACKO_12462
OG0008258	NEMVE25567	SACKO_00671
OG0008259	NEMVE16553	SACKO_18354
OG0008260	NEMVE00888	SACKO_02102, SACKO_28251
OG0008262	NEMVE01887	SACKO_22769
OG0008263	NEMVE07916	SACKO_11998
OG0008264	NEMVE07155	SACKO_11849
OG0008265	NEMVE17159	SACKO_23421
OG0008266	NEMVE13343	SACKO_11268
OG0008267	NEMVE17564	SACKO_16208
OG0008268	NEMVE01321	SACKO_08079
OG0008269	NEMVE10105	SACKO_08080
OG0008270	NEMVE21725, NEMVE21733	SACKO_16397
OG0008271	NEMVE16549	SACKO_19679
OG0008272	NEMVE09402	SACKO_03563
OG0008273	NEMVE12232	SACKO_02139
OG0008275	NEMVE16981	SACKO_29518
OG0008277	NEMVE07710	SACKO_17393
OG0008278	NEMVE14533	SACKO_08579, SACKO_08569
OG0008279	NEMVE24904	SACKO_11351
OG0008280	NEMVE07638	SACKO_26138
OG0008281	NEMVE24642	SACKO_09080
OG0008282	NEMVE13187	SACKO_14719
OG0008283	NEMVE08120	SACKO_20114
OG0008285	NEMVE22654, NEMVE05069	SACKO_25777
OG0008288	NEMVE15738	SACKO_31093
OG0008289	NEMVE22449, NEMVE20358	SACKO_11740
OG0008290	NEMVE21697	SACKO_06339
OG0008292	NEMVE17607	SACKO_04504
OG0008293	NEMVE08887	SACKO_15843
OG0008294	NEMVE25650	SACKO_16631
OG0008295	NEMVE23337	SACKO_04016
OG0008296	NEMVE01829	SACKO_11128
OG0008297	NEMVE24309	SACKO_29550
OG0008299	NEMVE13573	SACKO_03025
OG0008300	NEMVE06439	SACKO_18567
OG0008301	NEMVE05011	SACKO_30269
OG0008303	NEMVE07919	SACKO_17946
OG0008304	NEMVE16043	SACKO_22118
OG0008305	NEMVE18097	SACKO_33157
OG0008307	NEMVE05421	SACKO_04416
OG0008308	NEMVE25859	SACKO_18532
OG0008309	NEMVE22503	SACKO_15838
OG0008312	NEMVE03436	SACKO_24913
OG0008313	NEMVE13998	SACKO_28750
OG0008314	NEMVE20605, NEMVE03422	SACKO_33386
OG0008316	NEMVE05962	SACKO_09926
OG0008317	NEMVE03363	SACKO_22799
OG0008318	NEMVE06801	SACKO_29977
OG0008319	NEMVE14402	SACKO_05521
OG0008320	NEMVE01620	SACKO_33638
OG0008321	NEMVE07290	SACKO_15627, SACKO_31079
OG0008322	NEMVE05413	SACKO_21256, SACKO_19693
OG0008324	NEMVE05417	SACKO_24513
OG0008325	NEMVE14879	SACKO_15873
OG0008326	NEMVE11429	SACKO_18259
OG0008327	NEMVE15591	SACKO_15296
OG0008328	NEMVE14718	SACKO_31694, SACKO_06809
OG0008329	NEMVE02236	SACKO_06647
OG0008331	NEMVE01852	SACKO_09134
OG0008332	NEMVE03236	SACKO_20532
OG0008333	NEMVE24255	SACKO_22323
OG0008335	NEMVE24652	SACKO_32723
OG0008336	NEMVE04688	SACKO_23716
OG0008337	NEMVE22628	SACKO_00845
OG0008341	NEMVE19995	SACKO_17044
OG0008345	NEMVE05829	SACKO_00206
OG0008346	NEMVE22837	SACKO_07850
OG0008347	NEMVE06716	SACKO_18606
OG0008348	NEMVE13454	SACKO_27591
OG0008350	NEMVE23102	SACKO_18100
OG0008351	NEMVE13763	SACKO_02050
OG0008352	NEMVE08435	SACKO_08714
OG0008353	NEMVE03427	SACKO_23423
OG0008354	NEMVE21284	SACKO_05543, SACKO_22015
OG0008355	NEMVE15123	SACKO_09388
OG0008356	NEMVE26001, NEMVE23081	SACKO_13482
OG0008357	NEMVE06016	SACKO_01851
OG0008358	NEMVE09418	SACKO_17400
OG0008359	NEMVE23193	SACKO_01677
OG0008360	NEMVE22894	SACKO_16409
OG0008361	NEMVE23200	SACKO_28899
OG0008363	NEMVE14712	SACKO_04760
OG0008364	NEMVE25717	SACKO_24113
OG0008365	NEMVE03762	SACKO_19452
OG0008366	NEMVE11207, NEMVE20866, NEMVE03489, NEMVE18849	SACKO_34076
OG0008367	NEMVE03025	SACKO_05986
OG0008367	NEMVE08086	SACKO_05998
OG0008368	NEMVE13421	SACKO_17270
OG0008369	NEMVE13591	SACKO_05405, SACKO_13146
OG0008371	NEMVE01091	SACKO_25502, SACKO_02279
OG0008374	NEMVE13827	SACKO_27538
OG0008376	NEMVE06388	SACKO_10675
OG0008377	NEMVE21921	SACKO_12918
OG0008378	NEMVE05932	SACKO_10377
OG0008380	NEMVE25944, NEMVE19174	SACKO_02033
OG0008381	NEMVE14757	SACKO_07159
OG0008382	NEMVE24022	SACKO_29648
OG0008383	NEMVE05320	SACKO_02076
OG0008384	NEMVE13561	SACKO_16265
OG0008386	NEMVE03630	SACKO_27472
OG0008388	NEMVE13484	SACKO_32385
OG0008389	NEMVE08687	SACKO_22079
OG0008391	NEMVE14213	SACKO_17634
OG0008394	NEMVE06217	SACKO_07958, SACKO_07948
OG0008398	NEMVE07450	SACKO_20280, SACKO_20292
OG0008399	NEMVE23704	SACKO_20170
OG0008400	NEMVE13407	SACKO_29258
OG0008401	NEMVE09990	SACKO_32056
OG0008404	NEMVE00255	SACKO_19494
OG0008405	NEMVE22061	SACKO_05017, SACKO_21843
OG0008406	NEMVE13155	SACKO_09774
OG0008410	NEMVE13542	SACKO_06644
OG0008412	NEMVE25691	SACKO_31465
OG0008414	NEMVE23366	SACKO_24605
OG0008415	NEMVE24203	SACKO_10605
OG0008416	NEMVE18536	SACKO_07981
OG0008417	NEMVE22824	SACKO_07461
OG0008418	NEMVE10633	SACKO_27284
OG0008419	NEMVE25180	SACKO_09089
OG0008422	NEMVE10466	SACKO_05233
OG0008423	NEMVE15335, NEMVE01996	SACKO_25879
OG0008424	NEMVE22481	SACKO_12089
OG0008427	NEMVE19248	SACKO_03641
OG0008429	NEMVE18251	SACKO_16046, SACKO_15689
OG0008432	NEMVE18587	SACKO_28234, SACKO_00092
OG0008443	NEMVE23347	SACKO_30306
OG0008444	NEMVE00472, NEMVE15154	SACKO_29560
OG0008448	NEMVE08650	SACKO_05222
OG0008453	NEMVE13263	SACKO_05043
OG0008460	NEMVE25831	SACKO_33514, SACKO_08285
OG0008507	NEMVE23548	SACKO_11856
OG0008509	NEMVE24848	SACKO_34165
OG0008512	NEMVE01085, NEMVE22190	SACKO_27473
OG0008513	NEMVE23772	SACKO_33349
OG0008514	NEMVE07954	SACKO_30655
OG0008515	NEMVE14721	SACKO_00968
OG0008516	NEMVE24923	SACKO_01041
OG0008524	NEMVE08942	SACKO_18249
OG0008526	NEMVE05005	SACKO_18162
OG0008528	NEMVE18744	SACKO_33117
OG0008529	NEMVE23344	SACKO_14807
OG0008530	NEMVE14076	SACKO_05849
OG0008531	NEMVE22168	SACKO_22344, SACKO_33747
OG0008532	NEMVE22851	SACKO_06309
OG0008533	NEMVE14654	SACKO_33065
OG0008534	NEMVE25794	SACKO_27269
OG0008535	NEMVE02986	SACKO_06283
OG0008536	NEMVE07110	SACKO_19691
OG0008538	NEMVE22562	SACKO_01909
OG0008539	NEMVE20331, NEMVE24445	SACKO_17926
OG0008540	NEMVE13698	SACKO_15517
OG0008542	NEMVE23528	SACKO_11862
OG0008543	NEMVE23492	SACKO_30176
OG0008544	NEMVE25090	SACKO_10542
OG0008545	NEMVE22652	SACKO_10539
OG0008546	NEMVE09008	SACKO_00283
OG0008547	NEMVE05307, NEMVE15615	SACKO_28850
OG0008550	NEMVE02008	SACKO_20311
OG0008551	NEMVE17840	SACKO_03644
OG0008552	NEMVE19311	SACKO_16424, SACKO_17324
OG0008557	NEMVE10366	SACKO_29463
OG0008559	NEMVE16554	SACKO_27736
OG0008560	NEMVE15191, NEMVE10222	SACKO_05726
OG0008561	NEMVE01691	SACKO_07140
OG0008562	NEMVE18414	SACKO_29519
OG0008563	NEMVE14418	SACKO_03275
OG0008564	NEMVE01000	SACKO_02849
OG0008565	NEMVE08499, NEMVE19384	SACKO_32260
OG0008569	NEMVE20507, NEMVE03034	SACKO_03846, SACKO_15981
OG0008570	NEMVE11670, NEMVE09705	SACKO_04501
OG0008572	NEMVE16357	SACKO_20783
OG0008573	NEMVE25781	SACKO_17995
OG0008574	NEMVE24557	SACKO_08771
OG0008575	NEMVE01012	SACKO_03588
OG0008576	NEMVE22319	SACKO_02684
OG0008579	NEMVE23697	SACKO_21530
OG0008580	NEMVE16162	SACKO_11490
OG0008583	NEMVE00007	SACKO_11273
OG0008586	NEMVE21154	SACKO_31443, SACKO_09697
OG0008587	NEMVE23850	SACKO_01377
OG0008588	NEMVE16313	SACKO_24478
OG0008589	NEMVE16206	SACKO_32031
OG0008590	NEMVE20336, NEMVE06282	SACKO_22045
OG0008592	NEMVE23818, NEMVE06605	SACKO_27409
OG0008596	NEMVE22506	SACKO_12881
OG0008597	NEMVE11500, NEMVE24375	SACKO_25079
OG0008600	NEMVE14012, NEMVE22366	SACKO_03734
OG0008601	NEMVE22610	SACKO_14552
OG0008602	NEMVE07908	SACKO_20442
OG0008603	NEMVE25178	SACKO_25142
OG0008607	NEMVE22525	SACKO_20106
OG0008608	NEMVE06815	SACKO_03816
OG0008611	NEMVE12141, NEMVE22359	SACKO_08832
OG0008612	NEMVE16329, NEMVE16328, NEMVE18634	SACKO_16021
OG0008613	NEMVE06475	SACKO_21870
OG0008614	NEMVE23737	SACKO_15340
OG0008616	NEMVE10331	SACKO_21303, SACKO_21299
OG0008617	NEMVE23327	SACKO_32528
OG0008620	NEMVE09312	SACKO_29275
OG0008623	NEMVE24602	SACKO_29801
OG0008624	NEMVE24986	SACKO_15588
OG0008625	NEMVE06748	SACKO_34203
OG0008626	NEMVE25563	SACKO_16384
OG0008627	NEMVE22795	SACKO_29662
OG0008628	NEMVE23285	SACKO_24939
OG0008629	NEMVE09319	SACKO_07818
OG0008630	NEMVE01080	SACKO_18262
OG0008634	NEMVE17397	SACKO_02168
OG0008635	NEMVE10470	SACKO_28374
OG0008637	NEMVE14857	SACKO_22322
OG0008638	NEMVE22850	SACKO_21588
OG0008639	NEMVE21171, NEMVE12268	SACKO_01769
OG0008641	NEMVE23562	SACKO_01332
OG0008642	NEMVE24420	SACKO_15690
OG0008643	NEMVE23065	SACKO_20513, SACKO_20505
OG0008644	NEMVE24046	SACKO_13739
OG0008645	NEMVE22648	SACKO_04910
OG0008646	NEMVE07234, NEMVE20723	SACKO_12266
OG0008647	NEMVE14049	SACKO_15173
OG0008648	NEMVE10181	SACKO_12351
OG0008649	NEMVE17297	SACKO_17681
OG0008650	NEMVE23432	SACKO_12726, SACKO_29320, SACKO_23690
OG0008651	NEMVE08227	SACKO_32611
OG0008653	NEMVE19895	SACKO_06618
OG0008654	NEMVE10286	SACKO_22072
OG0008655	NEMVE20852, NEMVE23305	SACKO_21958
OG0008656	NEMVE25532	SACKO_17690
OG0008657	NEMVE15312	SACKO_05034
OG0008658	NEMVE21840	SACKO_00090
OG0008660	NEMVE25509	SACKO_05153
OG0008661	NEMVE09084	SACKO_30201
OG0008666	NEMVE16034	SACKO_12533
OG0008669	NEMVE15256	SACKO_04190
OG0008671	NEMVE23500	SACKO_25722
OG0008672	NEMVE15025	SACKO_12296
OG0008674	NEMVE25341	SACKO_19515
OG0008675	NEMVE09494	SACKO_03146
OG0008676	NEMVE15691	SACKO_16294
OG0008677	NEMVE03819	SACKO_11484
OG0008680	NEMVE05250	SACKO_03155
OG0008681	NEMVE21715	SACKO_28392
OG0008682	NEMVE20684	SACKO_15483
OG0008683	NEMVE24361, NEMVE20837	SACKO_22641
OG0008684	NEMVE18907	SACKO_04824
OG0008689	NEMVE25164	SACKO_19810
OG0008698	NEMVE22870	SACKO_30274
OG0008705	NEMVE18622, NEMVE15948	SACKO_11738
OG0008714	NEMVE08385	SACKO_01075, SACKO_17848, SACKO_21143
OG0008757	NEMVE07975	SACKO_00615
OG0008760	NEMVE23306	SACKO_07012
OG0008762	NEMVE13502	SACKO_02435
OG0008765	NEMVE05722	SACKO_22622
OG0008766	NEMVE18267	SACKO_12713, SACKO_14917
OG0008767	NEMVE00346, NEMVE24728	SACKO_08111
OG0008771	NEMVE18021	SACKO_14179
OG0008772	NEMVE24987	SACKO_33428, SACKO_25990
OG0008773	NEMVE19145	SACKO_02170
OG0008774	NEMVE24527	SACKO_32225, SACKO_32234
OG0008778	NEMVE21311, NEMVE07876	SACKO_12202
OG0008779	NEMVE18889	SACKO_09527
OG0008780	NEMVE10258	SACKO_00163
OG0008781	NEMVE25127	SACKO_26600
OG0008782	NEMVE25361	SACKO_09882
OG0008784	NEMVE23625	SACKO_07353
OG0008786	NEMVE04596	SACKO_26459
OG0008789	NEMVE02946	SACKO_03607
OG0008792	NEMVE24560	SACKO_15515
OG0008794	NEMVE13692	SACKO_30610
OG0008795	NEMVE23613	SACKO_13201, SACKO_08698, SACKO_31253
OG0008797	NEMVE02425	SACKO_08874
OG0008798	NEMVE03471	SACKO_23285
OG0008799	NEMVE01885	SACKO_22782
OG0008800	NEMVE24734	SACKO_24363
OG0008801	NEMVE07367	SACKO_19151
OG0008802	NEMVE24980	SACKO_28656
OG0008803	NEMVE07399	SACKO_01459, SACKO_10275
OG0008804	NEMVE24643	SACKO_05230
OG0008809	NEMVE23164	SACKO_20719
OG0008811	NEMVE22500	SACKO_12240
OG0008812	NEMVE20858	SACKO_02313
OG0008814	NEMVE14088	SACKO_11500
OG0008816	NEMVE14491	SACKO_15820
OG0008817	NEMVE11583	SACKO_18550
OG0008821	NEMVE09368	SACKO_20754
OG0008822	NEMVE17023, NEMVE00443	SACKO_33376
OG0008824	NEMVE10117	SACKO_09284
OG0008825	NEMVE24499	SACKO_03788
OG0008826	NEMVE22979	SACKO_23205
OG0008827	NEMVE06926	SACKO_18069
OG0008828	NEMVE14527	SACKO_23059
OG0008829	NEMVE13410	SACKO_19900
OG0008831	NEMVE23959	SACKO_07053
OG0008832	NEMVE17274, NEMVE15116	SACKO_33791
OG0008833	NEMVE13511	SACKO_03143
OG0008834	NEMVE17736	SACKO_12589
OG0008835	NEMVE24188	SACKO_22088
OG0008836	NEMVE21572, NEMVE24925	SACKO_18823
OG0008838	NEMVE21811	SACKO_31711
OG0008840	NEMVE24969	SACKO_15658
OG0008841	NEMVE09802	SACKO_24893
OG0008844	NEMVE15923	SACKO_25781
OG0008845	NEMVE25073	SACKO_31278
OG0008847	NEMVE21949	SACKO_09948
OG0008850	NEMVE22858	SACKO_25688
OG0008851	NEMVE15128	SACKO_16117
OG0008853	NEMVE24891	SACKO_12581
OG0008855	NEMVE14784	SACKO_02603
OG0008857	NEMVE23148	SACKO_28817
OG0008859	NEMVE22947	SACKO_30273, SACKO_30277
OG0008861	NEMVE13686	SACKO_19967
OG0008862	NEMVE13832	SACKO_26624
OG0008864	NEMVE06626	SACKO_15974
OG0008866	NEMVE01590	SACKO_09229, SACKO_22680
OG0008868	NEMVE17919	SACKO_33364
OG0008871	NEMVE15359	SACKO_13541
OG0008872	NEMVE18394	SACKO_08646
OG0008873	NEMVE15304, NEMVE14994	SACKO_08548
OG0008873	NEMVE20129	SACKO_14830, SACKO_14806, SACKO_01626
OG0008875	NEMVE23545	SACKO_16520
OG0008876	NEMVE18124	SACKO_05846
OG0008877	NEMVE08680	SACKO_19989
OG0008878	NEMVE22956	SACKO_25447
OG0008879	NEMVE23362, NEMVE20066	SACKO_20201
OG0008880	NEMVE13802	SACKO_31304
OG0008881	NEMVE22144	SACKO_12896
OG0008882	NEMVE15368	SACKO_24854
OG0008883	NEMVE11560, NEMVE06298	SACKO_05755
OG0008885	NEMVE01728	SACKO_16310
OG0008886	NEMVE24860, NEMVE17978	SACKO_30524
OG0008887	NEMVE24276, NEMVE20282	SACKO_02745
OG0008888	NEMVE21296, NEMVE15442	SACKO_11941
OG0008889	NEMVE23586	SACKO_12794
OG0008892	NEMVE20121, NEMVE22953	SACKO_13718
OG0008893	NEMVE16874	SACKO_29444
OG0008894	NEMVE19509	SACKO_14899
OG0008896	NEMVE11625	SACKO_04877
OG0008897	NEMVE09429	SACKO_24526
OG0008900	NEMVE25048	SACKO_12348
OG0008901	NEMVE05337	SACKO_26444
OG0008903	NEMVE15545	SACKO_26101
OG0008907	NEMVE15561, NEMVE23098	SACKO_06714
OG0008908	NEMVE12317, NEMVE08002	SACKO_32602
OG0008909	NEMVE15912	SACKO_12401, SACKO_08300, SACKO_33871, SACKO_15077, SACKO_11151, SACKO_29869, SACKO_28097
OG0008910	NEMVE08652	SACKO_04009
OG0008913	NEMVE08029	SACKO_21481, SACKO_20693
OG0008914	NEMVE22768	SACKO_30633
OG0008915	NEMVE16801	SACKO_12458
OG0008919	NEMVE24671	SACKO_00956
OG0008921	NEMVE17180	SACKO_23057, SACKO_30466
OG0008922	NEMVE17980	SACKO_11579
OG0008923	NEMVE11826, NEMVE22474	SACKO_02295
OG0008924	NEMVE06034	SACKO_01132
OG0008925	NEMVE06125	SACKO_26439
OG0008927	NEMVE06465	SACKO_27085
OG0008929	NEMVE23325	SACKO_23134
OG0008931	NEMVE14692	SACKO_24725
OG0008932	NEMVE13475	SACKO_28725, SACKO_24960, SACKO_24948, SACKO_24969
OG0008934	NEMVE07552	SACKO_11364
OG0008935	NEMVE15735, NEMVE22890	SACKO_27308
OG0008936	NEMVE01680	SACKO_03468
OG0008937	NEMVE24703	SACKO_20759
OG0008940	NEMVE17127	SACKO_04439
OG0008941	NEMVE07363	SACKO_23587
OG0008942	NEMVE13682	SACKO_14733
OG0008946	NEMVE22543	SACKO_11586
OG0008953	NEMVE04939	SACKO_32913
OG0008977	NEMVE08157	SACKO_06523
OG0008990	NEMVE21680	SACKO_19986
OG0009003	NEMVE24591	SACKO_14700, SACKO_14701, SACKO_14695
OG0009012	NEMVE18349	SACKO_27754
OG0009022	NEMVE17003, NEMVE16614, NEMVE17221, NEMVE15263, NEMVE25798, NEMVE20315, NEMVE18487, NEMVE20862, NEMVE24689, NEMVE17729, NEMVE25675, NEMVE21243, NEMVE17431, NEMVE17432, NEMVE16078, NEMVE17787, NEMVE24722	SACKO_13840
OG0009023	NEMVE23555	SACKO_11094
OG0009044	NEMVE17552	SACKO_12054
OG0009045	NEMVE09504	SACKO_14680, SACKO_34179, SACKO_29257
OG0009048	NEMVE17145	SACKO_09946, SACKO_09963
OG0009052	NEMVE22170	SACKO_18314
OG0009054	NEMVE23753	SACKO_30572
OG0009055	NEMVE23919	SACKO_27169
OG0009056	NEMVE06944	SACKO_03848
OG0009057	NEMVE22655	SACKO_22809
OG0009058	NEMVE15848, NEMVE15847	SACKO_15335
OG0009059	NEMVE25837	SACKO_12125
OG0009064	NEMVE14107	SACKO_07223
OG0009067	NEMVE24091	SACKO_22842
OG0009069	NEMVE25330	SACKO_22563
OG0009070	NEMVE19901	SACKO_14228
OG0009074	NEMVE19968, NEMVE24432	SACKO_07397
OG0009075	NEMVE23541	SACKO_08724
OG0009076	NEMVE05526	SACKO_27821
OG0009077	NEMVE05192	SACKO_09238, SACKO_17252, SACKO_04239
OG0009078	NEMVE21973	SACKO_08953
OG0009082	NEMVE18671	SACKO_18411
OG0009083	NEMVE01706	SACKO_10136
OG0009084	NEMVE23371	SACKO_23691
OG0009085	NEMVE13932	SACKO_09565
OG0009086	NEMVE19089	SACKO_21803
OG0009087	NEMVE22159	SACKO_17618
OG0009089	NEMVE07195	SACKO_05838
OG0009090	NEMVE14902, NEMVE07093, NEMVE02969, NEMVE21247, NEMVE23309	SACKO_30817
OG0009091	NEMVE24985	SACKO_28669
OG0009093	NEMVE18478	SACKO_08198
OG0009094	NEMVE13184	SACKO_22020
OG0009095	NEMVE00935	SACKO_26849
OG0009096	NEMVE02034	SACKO_31121
OG0009098	NEMVE24490	SACKO_05295, SACKO_05290, SACKO_05296, SACKO_23169, SACKO_31318
OG0009100	NEMVE25582	SACKO_04451
OG0009102	NEMVE25125	SACKO_19234
OG0009103	NEMVE23934	SACKO_28777
OG0009104	NEMVE13849	SACKO_22039
OG0009105	NEMVE09034	SACKO_20436
OG0009106	NEMVE02506	SACKO_05108
OG0009107	NEMVE13219, NEMVE17941	SACKO_10304
OG0009109	NEMVE09642	SACKO_08451
OG0009111	NEMVE15303	SACKO_08274
OG0009113	NEMVE14241	SACKO_15024
OG0009117	NEMVE13894	SACKO_27831
OG0009119	NEMVE16587	SACKO_10667
OG0009120	NEMVE25786	SACKO_12101
OG0009123	NEMVE08603	SACKO_16827
OG0009126	NEMVE13004, NEMVE21966	SACKO_01202, SACKO_17528
OG0009128	NEMVE23617	SACKO_08742
OG0009129	NEMVE23939	SACKO_25839
OG0009130	NEMVE18153	SACKO_33319, SACKO_01886
OG0009133	NEMVE14940	SACKO_13795
OG0009134	NEMVE14566	SACKO_03591
OG0009135	NEMVE09950	SACKO_20285
OG0009136	NEMVE09245	SACKO_03530
OG0009137	NEMVE23013	SACKO_12020
OG0009138	NEMVE24315	SACKO_00889
OG0009141	NEMVE13943	SACKO_32622
OG0009143	NEMVE21916	SACKO_12153
OG0009145	NEMVE25059	SACKO_17823
OG0009146	NEMVE19754	SACKO_03987
OG0009147	NEMVE17907	SACKO_18096
OG0009148	NEMVE22060	SACKO_15719
OG0009149	NEMVE14849	SACKO_27544
OG0009150	NEMVE17649	SACKO_11999
OG0009151	NEMVE22001	SACKO_01320
OG0009154	NEMVE09952	SACKO_15797
OG0009157	NEMVE14412	SACKO_07075
OG0009160	NEMVE23025	SACKO_25003
OG0009163	NEMVE05603	SACKO_24901
OG0009164	NEMVE06188	SACKO_27024
OG0009165	NEMVE13240, NEMVE07810	SACKO_30574
OG0009168	NEMVE22215	SACKO_32283
OG0009174	NEMVE25243	SACKO_16646
OG0009176	NEMVE21822, NEMVE00675	SACKO_24735
OG0009180	NEMVE13456	SACKO_04379
OG0009182	NEMVE15605, NEMVE05517	SACKO_27426
OG0009183	NEMVE07161	SACKO_00815
OG0009190	NEMVE16861	SACKO_28508
OG0009193	NEMVE25453	SACKO_18294
OG0009194	NEMVE25685	SACKO_15260
OG0009195	NEMVE19124	SACKO_29540
OG0009196	NEMVE13098	SACKO_10474
OG0009203	NEMVE22510	SACKO_26425
OG0009207	NEMVE24861	SACKO_20243
OG0009216	NEMVE14209	SACKO_32486, SACKO_27997
OG0009217	NEMVE23796	SACKO_24499
OG0009222	NEMVE15982	SACKO_11007, SACKO_22927, SACKO_05065
OG0009225	NEMVE14643	SACKO_18531
OG0009231	NEMVE24461	SACKO_07855
OG0009232	NEMVE23421	SACKO_11218
OG0009234	NEMVE10710	SACKO_10607
OG0009238	NEMVE24535, NEMVE19944, NEMVE20485	SACKO_29134, SACKO_19696, SACKO_12243
OG0009266	NEMVE03447	SACKO_17607
OG0009288	NEMVE24670	SACKO_03100, SACKO_03099
OG0009292	NEMVE24410	SACKO_20991
OG0009293	NEMVE01992	SACKO_20951
OG0009296	NEMVE25242	SACKO_32309, SACKO_18113
OG0009297	NEMVE06682, NEMVE00711	SACKO_10995
OG0009298	NEMVE17737	SACKO_20807
OG0009301	NEMVE24791	SACKO_29555
OG0009305	NEMVE14742	SACKO_26689
OG0009307	NEMVE15491	SACKO_28641
OG0009311	NEMVE24195	SACKO_15543, SACKO_15571
OG0009312	NEMVE04546	SACKO_05731, SACKO_05718
OG0009314	NEMVE23069	SACKO_27933
OG0009321	NEMVE06378	SACKO_04398
OG0009325	NEMVE25878	SACKO_01246
OG0009328	NEMVE08173	SACKO_21643
OG0009333	NEMVE25492, NEMVE21365	SACKO_23728, SACKO_01714, SACKO_23721
OG0009334	NEMVE15302	SACKO_30531
OG0009335	NEMVE25560	SACKO_14699
OG0009336	NEMVE13361, NEMVE08750	SACKO_23168
OG0009337	NEMVE17986	SACKO_26815
OG0009338	NEMVE13801	SACKO_14424
OG0009340	NEMVE06119	SACKO_12080
OG0009341	NEMVE01224, NEMVE19715	SACKO_06143, SACKO_31291
OG0009343	NEMVE22644	SACKO_30811
OG0009344	NEMVE14041	SACKO_28690
OG0009345	NEMVE22530	SACKO_12921
OG0009346	NEMVE23890	SACKO_03839, SACKO_03851, SACKO_14512, SACKO_23945, SACKO_04902
OG0009347	NEMVE07040	SACKO_12745
OG0009348	NEMVE24544	SACKO_19894, SACKO_19885, SACKO_19891
OG0009351	NEMVE23889	SACKO_04969
OG0009352	NEMVE13555	SACKO_15014
OG0009353	NEMVE15946	SACKO_22434
OG0009356	NEMVE17792	SACKO_22044
OG0009358	NEMVE05501, NEMVE09761	SACKO_12867
OG0009360	NEMVE25448	SACKO_31490, SACKO_31475, SACKO_31489
OG0009363	NEMVE24609	SACKO_05773
OG0009364	NEMVE10832	SACKO_08759
OG0009365	NEMVE05737	SACKO_22712
OG0009369	NEMVE24084	SACKO_25491, SACKO_25515
OG0009370	NEMVE14206	SACKO_29635
OG0009371	NEMVE22151	SACKO_27971
OG0009374	NEMVE25220	SACKO_25139
OG0009375	NEMVE16461	SACKO_00760
OG0009380	NEMVE23470	SACKO_02163
OG0009382	NEMVE06821	SACKO_00235
OG0009383	NEMVE07928, NEMVE21195	SACKO_11485
OG0009385	NEMVE15692	SACKO_21275
OG0009389	NEMVE24048	SACKO_14693
OG0009393	NEMVE23657	SACKO_10622
OG0009395	NEMVE26017, NEMVE07340, NEMVE21319	SACKO_23018
OG0009396	NEMVE24413	SACKO_17442
OG0009399	NEMVE25960	SACKO_30676
OG0009401	NEMVE26016	SACKO_20923, SACKO_17106
OG0009402	NEMVE14731	SACKO_21279
OG0009404	NEMVE07240	SACKO_32585
OG0009405	NEMVE09161	SACKO_15837
OG0009406	NEMVE22769	SACKO_21166, SACKO_01134, SACKO_24385
OG0009407	NEMVE07977	SACKO_27198
OG0009408	NEMVE24853	SACKO_29346
OG0009409	NEMVE25001	SACKO_23562
OG0009412	NEMVE03408	SACKO_26461
OG0009415	NEMVE23174	SACKO_23263
OG0009419	NEMVE08571	SACKO_27854
OG0009420	NEMVE23216	SACKO_31155
OG0009421	NEMVE17523, NEMVE05916	SACKO_19199
