Orthogroup	NEMVE	BRALA
OG0006731	NEMVE22494	BRALA20312
OG0006732	NEMVE14487	BRALA00142
OG0006733	NEMVE15467	BRALA26251
OG0006734	NEMVE14116	BRALA30882
OG0006735	NEMVE18798, NEMVE20349, NEMVE09960, NEMVE21806	BRALA27074
OG0006737	NEMVE09025	BRALA03436
OG0006738	NEMVE17102	BRALA14041
OG0006739	NEMVE00721	BRALA32679, BRALA32678
OG0006740	NEMVE17377, NEMVE12915	BRALA30973
OG0006741	NEMVE13385	BRALA09365
OG0006742	NEMVE25399	BRALA11740
OG0006743	NEMVE16849	BRALA00242, BRALA12738
OG0006745	NEMVE24739	BRALA15185
OG0006749	NEMVE24563	BRALA22769
OG0006750	NEMVE25037	BRALA09668
OG0006751	NEMVE07529	BRALA31855
OG0006752	NEMVE20853, NEMVE23516	BRALA22950
OG0006753	NEMVE10471	BRALA24992
OG0006754	NEMVE23232	BRALA20552
OG0006755	NEMVE22112	BRALA22940
OG0006756	NEMVE02436, NEMVE09108	BRALA16752
OG0006758	NEMVE23646	BRALA00417
OG0006759	NEMVE13478	BRALA25850
OG0006760	NEMVE21302, NEMVE15995	BRALA17052
OG0006762	NEMVE08950	BRALA22489
OG0006764	NEMVE18314, NEMVE06948	BRALA12801, BRALA12802
OG0006765	NEMVE11490	BRALA03187
OG0006766	NEMVE03175	BRALA12385
OG0006768	NEMVE18868, NEMVE25762	BRALA24120
OG0006770	NEMVE23535	BRALA34824
OG0006772	NEMVE25240	BRALA21416
OG0006774	NEMVE16002	BRALA19991
OG0006776	NEMVE15379	BRALA14483
OG0006777	NEMVE10884	BRALA21484
OG0006780	NEMVE06625	BRALA11976
OG0006787	NEMVE09873, NEMVE15414	BRALA00476
OG0006791	NEMVE14989	BRALA16274
OG0006798	NEMVE19744, NEMVE11435	BRALA31530
OG0006798	NEMVE17695	BRALA21533, BRALA35725, BRALA31935, BRALA33265
OG0006800	NEMVE23324	BRALA02536, BRALA13487
OG0006801	NEMVE17050, NEMVE25089	BRALA02714, BRALA11209, BRALA11767, BRALA01353, BRALA01354, BRALA14381, BRALA34165, BRALA22552, BRALA23775, BRALA19271
OG0006826	NEMVE13284	BRALA11906
OG0006828	NEMVE07879	BRALA17108
OG0006829	NEMVE13112	BRALA28885
OG0006830	NEMVE08915	BRALA28939
OG0006831	NEMVE24859	BRALA20460
OG0006832	NEMVE22982	BRALA22293
OG0006833	NEMVE24233	BRALA25618
OG0006834	NEMVE24261	BRALA19606
OG0006835	NEMVE16968, NEMVE07248	BRALA28202
OG0006837	NEMVE23801, NEMVE25442	BRALA35576
OG0006838	NEMVE13721	BRALA19458
OG0006839	NEMVE18199, NEMVE20421, NEMVE13308, NEMVE15904, NEMVE20489	BRALA06690
OG0006842	NEMVE22104, NEMVE04435	BRALA01039
OG0006843	NEMVE13226	BRALA21641
OG0006845	NEMVE17371	BRALA20898
OG0006846	NEMVE24794	BRALA29210
OG0006847	NEMVE13304	BRALA27665
OG0006848	NEMVE16167	BRALA20677
OG0006849	NEMVE22050	BRALA22479
OG0006850	NEMVE06805	BRALA31268
OG0006851	NEMVE25124	BRALA27931
OG0006856	NEMVE09221	BRALA24695
OG0006857	NEMVE25407	BRALA06099
OG0006858	NEMVE23450	BRALA05940
OG0006860	NEMVE18531	BRALA03297
OG0006861	NEMVE07486	BRALA11330
OG0006862	NEMVE23812	BRALA29568
OG0006863	NEMVE15515	BRALA01163
OG0006864	NEMVE08355	BRALA31204
OG0006865	NEMVE25822	BRALA11659
OG0006866	NEMVE08860	BRALA05670, BRALA05672
OG0006867	NEMVE14363	BRALA30972
OG0006869	NEMVE16212, NEMVE00422	BRALA19766
OG0006873	NEMVE01547	BRALA26820
OG0006875	NEMVE25510	BRALA22498
OG0006876	NEMVE02088	BRALA05364
OG0006877	NEMVE14455	BRALA07858
OG0006878	NEMVE07083	BRALA00734
OG0006880	NEMVE06819	BRALA05805
OG0006881	NEMVE07356	BRALA19408
OG0006882	NEMVE15924	BRALA03081
OG0006883	NEMVE02647	BRALA16909
OG0006884	NEMVE08457	BRALA16908
OG0006885	NEMVE22646	BRALA12873
OG0006886	NEMVE21731	BRALA19017
OG0006887	NEMVE06955	BRALA23687
OG0006888	NEMVE13701, NEMVE21293	BRALA29964
OG0006889	NEMVE13933	BRALA27317
OG0006890	NEMVE05014	BRALA31419
OG0006891	NEMVE04359	BRALA28938
OG0006893	NEMVE17795	BRALA13970
OG0006894	NEMVE06286, NEMVE11857	BRALA13030
OG0006895	NEMVE06846, NEMVE12809	BRALA08907
OG0006896	NEMVE22792	BRALA03671
OG0006897	NEMVE10415	BRALA01574
OG0006898	NEMVE19257	BRALA03096
OG0006899	NEMVE06869	BRALA07712
OG0006900	NEMVE01654	BRALA19706
OG0006901	NEMVE14333	BRALA09160
OG0006902	NEMVE18593, NEMVE20461	BRALA18408
OG0006904	NEMVE14542	BRALA11508
OG0006905	NEMVE07398	BRALA27319
OG0006906	NEMVE13236	BRALA07226
OG0006907	NEMVE24857	BRALA21911
OG0006908	NEMVE17575	BRALA30098
OG0006909	NEMVE07072	BRALA33942, BRALA33141, BRALA19160, BRALA12740
OG0006911	NEMVE19816	BRALA18398
OG0006914	NEMVE06049	BRALA21731
OG0006915	NEMVE09886	BRALA03155, BRALA15756
OG0006916	NEMVE23817	BRALA16553
OG0006917	NEMVE08132	BRALA05537
OG0006918	NEMVE15078	BRALA16643
OG0006921	NEMVE24812	BRALA08122, BRALA20896
OG0006922	NEMVE16294, NEMVE15894	BRALA13998, BRALA13997, BRALA24844
OG0006923	NEMVE13295	BRALA19056
OG0006924	NEMVE01464	BRALA11900
OG0006925	NEMVE13382, NEMVE02521	BRALA18547
OG0006926	NEMVE23407	BRALA29464
OG0006927	NEMVE24367	BRALA05354, BRALA05352
OG0006928	NEMVE09174	BRALA14949
OG0006928	NEMVE09166	BRALA35712
OG0006929	NEMVE17746	BRALA24522
OG0006930	NEMVE25703, NEMVE25702	BRALA22987
OG0006931	NEMVE13787	BRALA02116
OG0006932	NEMVE05137	BRALA06550
OG0006933	NEMVE15767, NEMVE24845	BRALA28499
OG0006934	NEMVE24344	BRALA05992
OG0006935	NEMVE13070	BRALA25077
OG0006936	NEMVE03459, NEMVE10607	BRALA23621
OG0006937	NEMVE21757	BRALA13456
OG0006938	NEMVE06983	BRALA12778
OG0006940	NEMVE13137	BRALA00085
OG0006942	NEMVE13642	BRALA15259
OG0006943	NEMVE05334	BRALA21727
OG0006944	NEMVE06196	BRALA28146
OG0006945	NEMVE08899	BRALA23683
OG0006946	NEMVE14167	BRALA10185
OG0006947	NEMVE01200	BRALA10407
OG0006948	NEMVE13841, NEMVE20539	BRALA19464
OG0006949	NEMVE22705	BRALA07772
OG0006950	NEMVE16672	BRALA28221
OG0006951	NEMVE22939	BRALA04665
OG0006952	NEMVE05912	BRALA19947, BRALA34472
OG0006953	NEMVE17873	BRALA06329
OG0006954	NEMVE22116	BRALA28843
OG0006955	NEMVE06612	BRALA12723
OG0006957	NEMVE04985	BRALA24483
OG0006959	NEMVE12151	BRALA24691
OG0006960	NEMVE13244	BRALA13465
OG0006961	NEMVE16865, NEMVE21638	BRALA00237
OG0006962	NEMVE14216	BRALA15450
OG0006964	NEMVE09836	BRALA27971
OG0006965	NEMVE21735, NEMVE20767	BRALA31941
OG0006966	NEMVE24481	BRALA16205
OG0006967	NEMVE19421	BRALA23027
OG0006968	NEMVE00056	BRALA12502
OG0006969	NEMVE15089	BRALA29846
OG0006970	NEMVE23188	BRALA28927
OG0006971	NEMVE23702, NEMVE20470	BRALA23591
OG0006972	NEMVE13779	BRALA17677
OG0006973	NEMVE21823	BRALA33702
OG0006975	NEMVE13294	BRALA33934
OG0006976	NEMVE05707	BRALA27970
OG0006977	NEMVE15122	BRALA12753
OG0006978	NEMVE08429, NEMVE20677	BRALA30073
OG0006979	NEMVE07666	BRALA04203
OG0006980	NEMVE14898	BRALA19616
OG0006981	NEMVE02175	BRALA18263
OG0006983	NEMVE25267	BRALA05383
OG0006985	NEMVE04709	BRALA17311
OG0006988	NEMVE05095	BRALA32102
OG0006990	NEMVE23992	BRALA24376
OG0006991	NEMVE25869	BRALA01907
OG0006992	NEMVE06904	BRALA11459
OG0006993	NEMVE25888	BRALA23797
OG0006994	NEMVE06963	BRALA04795
OG0006995	NEMVE10340	BRALA04611
OG0006996	NEMVE23296	BRALA13347
OG0006997	NEMVE23283	BRALA25727
OG0006999	NEMVE22370, NEMVE03933	BRALA12897
OG0007000	NEMVE24962	BRALA07643
OG0007001	NEMVE12371	BRALA02208
OG0007002	NEMVE25316	BRALA10095
OG0007003	NEMVE18273	BRALA21239
OG0007004	NEMVE25041	BRALA03379, BRALA03381
OG0007005	NEMVE06529	BRALA23593
OG0007006	NEMVE25078	BRALA02592
OG0007007	NEMVE06743	BRALA31860
OG0007009	NEMVE17080	BRALA30026
OG0007010	NEMVE07154	BRALA31317
OG0007011	NEMVE14439	BRALA15920
OG0007012	NEMVE08741	BRALA25249
OG0007013	NEMVE23027, NEMVE20235	BRALA13128
OG0007014	NEMVE07869	BRALA11522
OG0007015	NEMVE01530	BRALA34981
OG0007016	NEMVE14954	BRALA22412
OG0007017	NEMVE09597	BRALA06141
OG0007019	NEMVE19601	BRALA06320
OG0007020	NEMVE13872	BRALA29840
OG0007021	NEMVE19842, NEMVE16021	BRALA06075
OG0007022	NEMVE13989	BRALA18137
OG0007023	NEMVE19206	BRALA17210
OG0007024	NEMVE22348	BRALA17168
OG0007025	NEMVE24902	BRALA11867
OG0007026	NEMVE10600	BRALA23387
OG0007027	NEMVE14622	BRALA34106
OG0007028	NEMVE14345	BRALA14732
OG0007029	NEMVE14776	BRALA02101
OG0007032	NEMVE08495	BRALA16865
OG0007033	NEMVE13356	BRALA15267
OG0007034	NEMVE13497	BRALA09189
OG0007035	NEMVE14476	BRALA23080
OG0007036	NEMVE22685	BRALA18395
OG0007037	NEMVE13503	BRALA14465
OG0007038	NEMVE05760	BRALA17300
OG0007039	NEMVE09028, NEMVE00545	BRALA12001
OG0007040	NEMVE13790	BRALA10094
OG0007041	NEMVE25405, NEMVE18865	BRALA17597
OG0007042	NEMVE18027	BRALA06916
OG0007043	NEMVE05818	BRALA29990
OG0007044	NEMVE13670	BRALA08279
OG0007045	NEMVE11342	BRALA29234
OG0007047	NEMVE23774	BRALA10122
OG0007048	NEMVE22617	BRALA18662
OG0007049	NEMVE24890	BRALA19591
OG0007050	NEMVE01542	BRALA21668, BRALA21669
OG0007052	NEMVE08596	BRALA08894
OG0007053	NEMVE21766	BRALA19607
OG0007055	NEMVE15080	BRALA27573
OG0007056	NEMVE14420	BRALA28152
OG0007057	NEMVE14004	BRALA29582
OG0007058	NEMVE17442	BRALA23895
OG0007059	NEMVE21382, NEMVE22940	BRALA27465
OG0007060	NEMVE23768	BRALA15146
OG0007061	NEMVE02935	BRALA21466
OG0007062	NEMVE24553	BRALA05692
OG0007063	NEMVE09723	BRALA16766
OG0007064	NEMVE07349	BRALA08073
OG0007065	NEMVE22963	BRALA16383
OG0007066	NEMVE22679	BRALA06127
OG0007067	NEMVE22891	BRALA03280, BRALA03281
OG0007068	NEMVE19134	BRALA03721
OG0007069	NEMVE22785	BRALA31451, BRALA33696
OG0007070	NEMVE14725	BRALA05975
OG0007071	NEMVE18624	BRALA13812
OG0007073	NEMVE14833	BRALA15855
OG0007074	NEMVE25050	BRALA01990
OG0007075	NEMVE25698	BRALA06827
OG0007076	NEMVE07000, NEMVE20249	BRALA20649
OG0007077	NEMVE15227	BRALA11892
OG0007078	NEMVE14244	BRALA07081
OG0007079	NEMVE25540	BRALA12975
OG0007082	NEMVE02341	BRALA23650
OG0007083	NEMVE23773	BRALA10123
OG0007084	NEMVE22005	BRALA12501
OG0007085	NEMVE25338	BRALA17038
OG0007086	NEMVE14980, NEMVE19924	BRALA15363
OG0007087	NEMVE07751	BRALA01446
OG0007088	NEMVE05070	BRALA21736, BRALA20662
OG0007089	NEMVE11263	BRALA04691
OG0007090	NEMVE05876	BRALA00803
OG0007091	NEMVE13797	BRALA23753
OG0007092	NEMVE07545	BRALA10801, BRALA10923
OG0007093	NEMVE13401	BRALA16275
OG0007094	NEMVE07935	BRALA21518, BRALA25900
OG0007095	NEMVE15027	BRALA25279
OG0007096	NEMVE05490	BRALA32115
OG0007097	NEMVE14580	BRALA04240
OG0007098	NEMVE13689	BRALA19999
OG0007099	NEMVE24293, NEMVE20476	BRALA17437
OG0007100	NEMVE06130	BRALA17146
OG0007102	NEMVE05323	BRALA28967
OG0007103	NEMVE05668, NEMVE15842	BRALA06722
OG0007104	NEMVE06182	BRALA29967
OG0007105	NEMVE17115	BRALA14961
OG0007106	NEMVE14945	BRALA18050
OG0007107	NEMVE05263	BRALA11156
OG0007108	NEMVE13433	BRALA34762, BRALA34954, BRALA34329
OG0007109	NEMVE20593, NEMVE02385	BRALA02036
OG0007111	NEMVE25144	BRALA25617
OG0007112	NEMVE10814	BRALA08342
OG0007113	NEMVE10653	BRALA22691
OG0007114	NEMVE09146	BRALA31771, BRALA16434
OG0007115	NEMVE16071	BRALA20572
OG0007117	NEMVE22757	BRALA19759
OG0007118	NEMVE02206	BRALA23004
OG0007119	NEMVE02886, NEMVE13562	BRALA00190, BRALA00189
OG0007120	NEMVE06186	BRALA01237
OG0007121	NEMVE25193	BRALA13421
OG0007122	NEMVE14233	BRALA15769
OG0007124	NEMVE10468	BRALA13189, BRALA13193
OG0007125	NEMVE11876, NEMVE10855	BRALA29057, BRALA29058
OG0007126	NEMVE22756	BRALA17434, BRALA17435
OG0007127	NEMVE13588	BRALA00288
OG0007128	NEMVE13615	BRALA04403
OG0007129	NEMVE04898	BRALA27464
OG0007130	NEMVE25495, NEMVE21143	BRALA15297
OG0007131	NEMVE23758, NEMVE12360	BRALA20793
OG0007132	NEMVE06535, NEMVE12522	BRALA01544
OG0007133	NEMVE11996, NEMVE06036	BRALA09605
OG0007134	NEMVE13156	BRALA13846
OG0007135	NEMVE14282	BRALA07941
OG0007136	NEMVE08828	BRALA01589
OG0007137	NEMVE14801	BRALA16723
OG0007138	NEMVE09440, NEMVE12478	BRALA10025
OG0007139	NEMVE09713	BRALA14595
OG0007142	NEMVE16109	BRALA22930
OG0007143	NEMVE08778, NEMVE20919	BRALA18546
OG0007146	NEMVE18006	BRALA14239
OG0007147	NEMVE13817	BRALA14352
OG0007148	NEMVE22073	BRALA20040
OG0007149	NEMVE12301	BRALA06387, BRALA06385, BRALA08536, BRALA26968
OG0007150	NEMVE11424	BRALA28102, BRALA03555
OG0007151	NEMVE22467	BRALA18700
OG0007152	NEMVE25856	BRALA26948
OG0007153	NEMVE18215	BRALA22622
OG0007154	NEMVE23811	BRALA30790
OG0007158	NEMVE25894	BRALA16495
OG0007159	NEMVE15742, NEMVE05524	BRALA02977
OG0007161	NEMVE21945	BRALA34728, BRALA17627
OG0007163	NEMVE16742	BRALA17109
OG0007164	NEMVE18934	BRALA24802
OG0007165	NEMVE14929	BRALA25940
OG0007166	NEMVE07634	BRALA26413
OG0007170	NEMVE22134	BRALA11265
OG0007171	NEMVE22675	BRALA22109
OG0007173	NEMVE10079	BRALA35315
OG0007174	NEMVE07400	BRALA34219
OG0007175	NEMVE21931	BRALA09886
OG0007176	NEMVE05885	BRALA32780
OG0007177	NEMVE06930	BRALA22645
OG0007178	NEMVE09946	BRALA02696
OG0007179	NEMVE24920	BRALA00366
OG0007180	NEMVE22211	BRALA13499
OG0007181	NEMVE22672, NEMVE11674	BRALA28125
OG0007182	NEMVE25249	BRALA14277
OG0007183	NEMVE01494, NEMVE21223	BRALA00051
OG0007184	NEMVE13898	BRALA16251, BRALA12218
OG0007186	NEMVE16937	BRALA22761
OG0007187	NEMVE13089	BRALA00112
OG0007188	NEMVE21925	BRALA17130
OG0007189	NEMVE08515	BRALA23034
OG0007190	NEMVE09045	BRALA03952
OG0007191	NEMVE04826	BRALA05241
OG0007192	NEMVE12614	BRALA14056
OG0007195	NEMVE21446	BRALA16325, BRALA16326
OG0007199	NEMVE05797	BRALA13738
OG0007200	NEMVE18894	BRALA16225
OG0007201	NEMVE15153, NEMVE03813	BRALA13129
OG0007204	NEMVE22074	BRALA00866
OG0007209	NEMVE25525	BRALA02539
OG0007248	NEMVE05909	BRALA16141
OG0007249	NEMVE03114	BRALA22910
OG0007250	NEMVE23608	BRALA13592
OG0007251	NEMVE08153	BRALA15601
OG0007252	NEMVE24745	BRALA03894
OG0007254	NEMVE23140	BRALA15786
OG0007255	NEMVE06734	BRALA14805
OG0007256	NEMVE11220, NEMVE11514	BRALA01128
OG0007258	NEMVE00047, NEMVE14648	BRALA01613
OG0007261	NEMVE06464, NEMVE10739	BRALA01249
OG0007264	NEMVE15060	BRALA12516
OG0007266	NEMVE00843	BRALA09231
OG0007267	NEMVE01298, NEMVE18408	BRALA05179
OG0007268	NEMVE08006	BRALA12188
OG0007270	NEMVE23267	BRALA26812
OG0007271	NEMVE14749	BRALA06361
OG0007272	NEMVE17086	BRALA05677
OG0007273	NEMVE22414	BRALA08923
OG0007274	NEMVE12604, NEMVE24366	BRALA24356
OG0007275	NEMVE14669	BRALA09361
OG0007277	NEMVE02383	BRALA22637, BRALA22636
OG0007278	NEMVE03386	BRALA08055
OG0007279	NEMVE24542	BRALA33921
OG0007280	NEMVE14013	BRALA09494, BRALA26108
OG0007281	NEMVE23664	BRALA06305, BRALA06306
OG0007282	NEMVE13645	BRALA19380
OG0007286	NEMVE05488, NEMVE09092	BRALA33636, BRALA21723, BRALA21724, BRALA21725
OG0007288	NEMVE08146	BRALA06735
OG0007289	NEMVE10504	BRALA05887
OG0007290	NEMVE17402	BRALA03132
OG0007291	NEMVE14746	BRALA21233
OG0007292	NEMVE08212	BRALA02935
OG0007293	NEMVE13245	BRALA17074
OG0007294	NEMVE05938	BRALA10694
OG0007295	NEMVE19179	BRALA03986
OG0007297	NEMVE05122	BRALA13069
OG0007299	NEMVE17700	BRALA28383
OG0007300	NEMVE10414	BRALA14038
OG0007301	NEMVE05910	BRALA27287
OG0007302	NEMVE24421	BRALA08130
OG0007303	NEMVE21168, NEMVE21934	BRALA32134
OG0007304	NEMVE19345	BRALA14327
OG0007305	NEMVE18637	BRALA05988
OG0007306	NEMVE18933	BRALA29356
OG0007307	NEMVE15849	BRALA35494, BRALA32131
OG0007309	NEMVE20201	BRALA20888
OG0007310	NEMVE06728	BRALA21054
OG0007312	NEMVE23732	BRALA10433
OG0007313	NEMVE13991, NEMVE11990	BRALA10093
OG0007314	NEMVE14601	BRALA24702
OG0007316	NEMVE13237	BRALA07238
OG0007317	NEMVE07571	BRALA16631
OG0007319	NEMVE13526	BRALA18245
OG0007320	NEMVE13887	BRALA13547
OG0007321	NEMVE14743	BRALA13420
OG0007322	NEMVE13884	BRALA16163
OG0007323	NEMVE15965	BRALA14739, BRALA14738
OG0007325	NEMVE14080	BRALA03154
OG0007326	NEMVE02450	BRALA06343
OG0007327	NEMVE09633	BRALA12100
OG0007328	NEMVE25409	BRALA25600
OG0007329	NEMVE24680	BRALA02913
OG0007331	NEMVE17405, NEMVE06097	BRALA30460
OG0007332	NEMVE06433	BRALA11859
OG0007333	NEMVE18252	BRALA14246
OG0007334	NEMVE09677	BRALA04311
OG0007335	NEMVE10469	BRALA25943
OG0007336	NEMVE22461	BRALA30607
OG0007337	NEMVE05791	BRALA18705
OG0007338	NEMVE08790	BRALA02099
OG0007339	NEMVE04953	BRALA23677
OG0007340	NEMVE06786	BRALA02660
OG0007341	NEMVE14964	BRALA10192
OG0007343	NEMVE06113	BRALA17838
OG0007344	NEMVE17645	BRALA24424
OG0007347	NEMVE05928	BRALA07020
OG0007348	NEMVE25081	BRALA05809
OG0007349	NEMVE24138	BRALA14778
OG0007351	NEMVE15176	BRALA00217
OG0007352	NEMVE22263	BRALA35566
OG0007353	NEMVE09891	BRALA19998
OG0007354	NEMVE12447, NEMVE22312	BRALA00412
OG0007355	NEMVE26015, NEMVE24494	BRALA02332
OG0007356	NEMVE22435	BRALA25647
OG0007357	NEMVE03442	BRALA17388
OG0007358	NEMVE22472	BRALA08494
OG0007360	NEMVE13667	BRALA10063
OG0007361	NEMVE21896	BRALA13539
OG0007362	NEMVE03247, NEMVE06199, NEMVE20257	BRALA05705, BRALA32645, BRALA19528, BRALA29230
OG0007363	NEMVE07823	BRALA08293
OG0007364	NEMVE14072	BRALA08059
OG0007365	NEMVE02500	BRALA05325
OG0007366	NEMVE10651	BRALA31025
OG0007367	NEMVE14913	BRALA00971
OG0007368	NEMVE21985	BRALA07746
OG0007369	NEMVE04959	BRALA09020
OG0007370	NEMVE24854	BRALA14953
OG0007371	NEMVE22865	BRALA11443
OG0007372	NEMVE14160	BRALA20327
OG0007373	NEMVE22902	BRALA16176
OG0007374	NEMVE10037	BRALA18990
OG0007376	NEMVE14158	BRALA21288
OG0007377	NEMVE01324	BRALA03029
OG0007378	NEMVE23117	BRALA13639
OG0007380	NEMVE06086, NEMVE12199	BRALA28437
OG0007381	NEMVE23101	BRALA13126
OG0007382	NEMVE14758	BRALA16494
OG0007383	NEMVE20839	BRALA18815
OG0007385	NEMVE14990	BRALA25387
OG0007386	NEMVE13865, NEMVE00269	BRALA15131
OG0007387	NEMVE23956	BRALA24094
OG0007388	NEMVE05194	BRALA05214
OG0007389	NEMVE25345	BRALA20644
OG0007390	NEMVE24823	BRALA11138
OG0007391	NEMVE08201	BRALA28883
OG0007392	NEMVE13961	BRALA00840
OG0007393	NEMVE00582, NEMVE21768	BRALA13386
OG0007394	NEMVE22615	BRALA12036
OG0007395	NEMVE17435	BRALA06410
OG0007396	NEMVE15920	BRALA03114
OG0007397	NEMVE09462	BRALA01278
OG0007399	NEMVE09265	BRALA14407
OG0007401	NEMVE13443	BRALA12586
OG0007402	NEMVE14824	BRALA19511
OG0007403	NEMVE18192	BRALA16422
OG0007404	NEMVE24746	BRALA12682
OG0007405	NEMVE13995	BRALA33876
OG0007407	NEMVE14797	BRALA06603
OG0007408	NEMVE08149	BRALA16019
OG0007409	NEMVE13321	BRALA16018
OG0007411	NEMVE14384	BRALA07828
OG0007412	NEMVE08446	BRALA24506
OG0007413	NEMVE22933	BRALA14117
OG0007415	NEMVE22466	BRALA11329
OG0007416	NEMVE04678	BRALA22926
OG0007417	NEMVE08802	BRALA28685
OG0007418	NEMVE25117	BRALA07233
OG0007419	NEMVE14407	BRALA32702
OG0007422	NEMVE06450	BRALA31055
OG0007423	NEMVE09572	BRALA06360
OG0007424	NEMVE07064	BRALA19512
OG0007425	NEMVE01463	BRALA18724
OG0007427	NEMVE11584, NEMVE11585	BRALA13862
OG0007430	NEMVE21972	BRALA18805
OG0007431	NEMVE22905	BRALA00289
OG0007432	NEMVE23141	BRALA05560
OG0007433	NEMVE14283, NEMVE02780	BRALA02285
OG0007434	NEMVE21333	BRALA19496
OG0007435	NEMVE14771, NEMVE22934	BRALA07083
OG0007436	NEMVE08293	BRALA04652
OG0007437	NEMVE06897	BRALA11467
OG0007438	NEMVE24737	BRALA35881, BRALA35657, BRALA35687, BRALA29625
OG0007440	NEMVE21710	BRALA15364
OG0007441	NEMVE10398	BRALA25793
OG0007442	NEMVE22223	BRALA00948
OG0007443	NEMVE25371	BRALA28425
OG0007445	NEMVE24684	BRALA34871
OG0007446	NEMVE14884	BRALA24916
OG0007449	NEMVE18234, NEMVE18235	BRALA03186
OG0007450	NEMVE01821	BRALA35694
OG0007450	NEMVE07887	BRALA30877
OG0007451	NEMVE09386	BRALA19075
OG0007452	NEMVE00170, NEMVE13609	BRALA30585
OG0007453	NEMVE13424	BRALA02538
OG0007454	NEMVE14909	BRALA11674, BRALA11657
OG0007455	NEMVE14702	BRALA23733
OG0007456	NEMVE06082	BRALA10347
OG0007457	NEMVE25342	BRALA01396
OG0007459	NEMVE25566	BRALA25784
OG0007460	NEMVE14451	BRALA31050
OG0007463	NEMVE20726, NEMVE22590	BRALA34987
OG0007464	NEMVE24268	BRALA10754
OG0007465	NEMVE17581, NEMVE22007	BRALA29322
OG0007466	NEMVE22832	BRALA04313
OG0007467	NEMVE21131	BRALA26104, BRALA09490
OG0007470	NEMVE24480	BRALA00749
OG0007471	NEMVE23466	BRALA03355
OG0007472	NEMVE14194	BRALA15060
OG0007473	NEMVE21682	BRALA14480
OG0007474	NEMVE18991	BRALA13792
OG0007475	NEMVE10836	BRALA07629
OG0007476	NEMVE15012	BRALA05145
OG0007477	NEMVE05313	BRALA20995
OG0007478	NEMVE15694	BRALA07242
OG0007480	NEMVE13266	BRALA27468
OG0007481	NEMVE22561	BRALA28931
OG0007482	NEMVE13581	BRALA05483
OG0007483	NEMVE08075	BRALA14638
OG0007484	NEMVE06907	BRALA34970, BRALA25018
OG0007485	NEMVE25477	BRALA17403
OG0007487	NEMVE19514	BRALA12117
OG0007488	NEMVE24850	BRALA07730
OG0007489	NEMVE13290	BRALA29818
OG0007490	NEMVE24955	BRALA09759
OG0007491	NEMVE15400	BRALA27933
OG0007492	NEMVE12352	BRALA34455
OG0007494	NEMVE13649	BRALA27579
OG0007495	NEMVE14337	BRALA07064
OG0007496	NEMVE05960	BRALA04764
OG0007497	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627	BRALA11633
OG0007498	NEMVE11016, NEMVE12879	BRALA18534
OG0007499	NEMVE18098	BRALA22115
OG0007500	NEMVE22504	BRALA11287
OG0007501	NEMVE15355	BRALA02351
OG0007503	NEMVE11611	BRALA05826
OG0007504	NEMVE23039	BRALA06373
OG0007506	NEMVE22395	BRALA21570
OG0007507	NEMVE25891	BRALA10832
OG0007509	NEMVE17668	BRALA01191
OG0007510	NEMVE05795	BRALA26388
OG0007513	NEMVE25913	BRALA26098
OG0007515	NEMVE25353	BRALA19434
OG0007517	NEMVE22057	BRALA23390
OG0007518	NEMVE14498	BRALA11045
OG0007519	NEMVE13604	BRALA16478
OG0007522	NEMVE14092	BRALA23421
OG0007523	NEMVE01504, NEMVE01506, NEMVE00945, NEMVE02093, NEMVE24256	BRALA15253, BRALA11581
OG0007524	NEMVE19720	BRALA12115
OG0007525	NEMVE07761	BRALA00802
OG0007527	NEMVE24239	BRALA03350
OG0007528	NEMVE16685, NEMVE16684	BRALA02975
OG0007531	NEMVE14641	BRALA17602
OG0007533	NEMVE25147	BRALA21270
OG0007539	NEMVE11229, NEMVE10534	BRALA02189
OG0007543	NEMVE06335	BRALA17372, BRALA17373, BRALA03035, BRALA32047
OG0007546	NEMVE04938	BRALA06575
OG0007548	NEMVE10764	BRALA29916
OG0007582	NEMVE25110	BRALA17102
OG0007583	NEMVE05002	BRALA23625
OG0007586	NEMVE21958	BRALA09264
OG0007587	NEMVE05439	BRALA17088
OG0007588	NEMVE14974	BRALA22913
OG0007589	NEMVE00133, NEMVE16108	BRALA11876
OG0007591	NEMVE14305	BRALA06678
OG0007592	NEMVE25777	BRALA11294
OG0007593	NEMVE08761	BRALA12415
OG0007594	NEMVE13798, NEMVE12256	BRALA01388
OG0007595	NEMVE13188	BRALA03796
OG0007597	NEMVE02017	BRALA14989
OG0007598	NEMVE05579	BRALA16965
OG0007598	NEMVE13275, NEMVE15766	BRALA33645, BRALA16967
OG0007600	NEMVE25474	BRALA05995
OG0007601	NEMVE20762, NEMVE06284, NEMVE12569	BRALA06275
OG0007602	NEMVE08220	BRALA01092
OG0007603	NEMVE25916	BRALA03223
OG0007604	NEMVE15922	BRALA03083
OG0007605	NEMVE22713	BRALA22620
OG0007606	NEMVE07882	BRALA22619
OG0007607	NEMVE14803	BRALA18781
OG0007608	NEMVE25259	BRALA17891, BRALA01779
OG0007609	NEMVE14141	BRALA13610
OG0007610	NEMVE13618	BRALA10955
OG0007612	NEMVE13493	BRALA02328
