Orthogroup	NEMVE	MOUSE
OG0008633	NEMVE10982	MOUSE18648
OG0008634	NEMVE17397	MOUSE24538
OG0008635	NEMVE10470	MOUSE35039, MOUSE29907, MOUSE29910, MOUSE29906, MOUSE29908, MOUSE34456, MOUSE34457
OG0008637	NEMVE14857	MOUSE22861, MOUSE22863
OG0008638	NEMVE22850	MOUSE08512
OG0008639	NEMVE21171, NEMVE12268	MOUSE28318, MOUSE28319
OG0008641	NEMVE23562	MOUSE37516, MOUSE37515
OG0008642	NEMVE24420	MOUSE28255, MOUSE28258
OG0008643	NEMVE23065	MOUSE23951, MOUSE23953, MOUSE23954, MOUSE23952, MOUSE23955
OG0008644	NEMVE24046	MOUSE40228
OG0008645	NEMVE22648	MOUSE28714, MOUSE28713
OG0008646	NEMVE07234, NEMVE20723	MOUSE53646
OG0008647	NEMVE14049	MOUSE01328, MOUSE01327
OG0008648	NEMVE10181	MOUSE20323
OG0008649	NEMVE17297	MOUSE27403, MOUSE27402
OG0008651	NEMVE08227	MOUSE50903, MOUSE50904
OG0008653	NEMVE19895	MOUSE38606, MOUSE38607
OG0008655	NEMVE20852, NEMVE23305	MOUSE01759
OG0008656	NEMVE25532	MOUSE18782, MOUSE18783
OG0008657	NEMVE15312	MOUSE02098
OG0008658	NEMVE21840	MOUSE06596
OG0008660	NEMVE25509	MOUSE39693
OG0008661	NEMVE09084	MOUSE46813
OG0008666	NEMVE16034	MOUSE24259, MOUSE24257, MOUSE24258, MOUSE24254, MOUSE24256, MOUSE24255, MOUSE24260
OG0008669	NEMVE15256	MOUSE03705
OG0008670	NEMVE00629	MOUSE54856, MOUSE53662, MOUSE53661, MOUSE53660
OG0008671	NEMVE23500	MOUSE07120, MOUSE07121, MOUSE07119
OG0008672	NEMVE15025	MOUSE19106
OG0008674	NEMVE25341	MOUSE48164, MOUSE48166, MOUSE48167, MOUSE48165
OG0008676	NEMVE15691	MOUSE36308, MOUSE36309
OG0008677	NEMVE03819	MOUSE53180, MOUSE53181
OG0008680	NEMVE05250	MOUSE03255, MOUSE03254
OG0008681	NEMVE21715	MOUSE47494
OG0008682	NEMVE20684	MOUSE18335
OG0008683	NEMVE24361, NEMVE20837	MOUSE30026, MOUSE30024, MOUSE30025
OG0008684	NEMVE18907	MOUSE23246
OG0008689	NEMVE25164	MOUSE50299, MOUSE07776, MOUSE07780, MOUSE50300, MOUSE50302, MOUSE50301, MOUSE50303
OG0008698	NEMVE22870	MOUSE32209, MOUSE34370, MOUSE34371
OG0008705	NEMVE18622, NEMVE15948	MOUSE50425, MOUSE50424
OG0008757	NEMVE07975	MOUSE15128, MOUSE15126, MOUSE15127
OG0008760	NEMVE23306	MOUSE03704, MOUSE03703
OG0008762	NEMVE13502	MOUSE42669, MOUSE42670
OG0008765	NEMVE05722	MOUSE08763, MOUSE08764, MOUSE26586
OG0008766	NEMVE18267	MOUSE19453
OG0008771	NEMVE18021	MOUSE06958
OG0008772	NEMVE24987	MOUSE03099, MOUSE03100
OG0008778	NEMVE21311, NEMVE07876	MOUSE51693, MOUSE51692
OG0008780	NEMVE10258	MOUSE07174, MOUSE07177, MOUSE07175, MOUSE07173
OG0008782	NEMVE25361	MOUSE13520, MOUSE13521
OG0008784	NEMVE23625	MOUSE03666, MOUSE03667
OG0008786	NEMVE04596	MOUSE24891
OG0008797	NEMVE02425	MOUSE02739, MOUSE02738
OG0008798	NEMVE03471	MOUSE48719
OG0008799	NEMVE01885	MOUSE17947, MOUSE17946
OG0008800	NEMVE24734	MOUSE17405, MOUSE17404
OG0008802	NEMVE24980	MOUSE46031, MOUSE46029, MOUSE46032, MOUSE46030
OG0008804	NEMVE24643	MOUSE07112, MOUSE07111
OG0008808	NEMVE12340	MOUSE19073, MOUSE26204, MOUSE19074, MOUSE48268
OG0008809	NEMVE23164	MOUSE33807
OG0008811	NEMVE22500	MOUSE32045, MOUSE32046
OG0008812	NEMVE20858	MOUSE07393, MOUSE07394
OG0008814	NEMVE14088	MOUSE00832, MOUSE00828, MOUSE00827, MOUSE00830, MOUSE00831, MOUSE00829
OG0008816	NEMVE14491	MOUSE19818, MOUSE19817
OG0008817	NEMVE11583	MOUSE31491, MOUSE31489, MOUSE31490
OG0008818	NEMVE04994	MOUSE19915
OG0008821	NEMVE09368	MOUSE33897, MOUSE33896
OG0008822	NEMVE17023, NEMVE00443	MOUSE15159, MOUSE15158
OG0008824	NEMVE10117	MOUSE25570
OG0008826	NEMVE22979	MOUSE48874
OG0008827	NEMVE06926	MOUSE38616, MOUSE38618, MOUSE38617
OG0008828	NEMVE14527	MOUSE15507
OG0008829	NEMVE13410	MOUSE10651, MOUSE10652
OG0008831	NEMVE23959	MOUSE25594
OG0008832	NEMVE17274, NEMVE15116	MOUSE34693
OG0008833	NEMVE13511	MOUSE03086, MOUSE03085
OG0008834	NEMVE17736	MOUSE20736
OG0008835	NEMVE24188	MOUSE15639
OG0008838	NEMVE21811	MOUSE47510
OG0008840	NEMVE24969	MOUSE28262
OG0008841	NEMVE09802	MOUSE16912
OG0008844	NEMVE15923	MOUSE09145, MOUSE09144, MOUSE09146
OG0008845	NEMVE25073	MOUSE54876
OG0008850	NEMVE22858	MOUSE17199, MOUSE17198, MOUSE17197, MOUSE17196
OG0008851	NEMVE15128	MOUSE01295
OG0008853	NEMVE24891	MOUSE33761, MOUSE33763, MOUSE33760, MOUSE33762
OG0008855	NEMVE14784	MOUSE21460, MOUSE21459, MOUSE21458, MOUSE21457
OG0008856	NEMVE24718	MOUSE05637, MOUSE05636
OG0008857	NEMVE23148	MOUSE29944
OG0008859	NEMVE22947	MOUSE27868
OG0008861	NEMVE13686	MOUSE09067
OG0008864	NEMVE06626	MOUSE52918
OG0008866	NEMVE01590	MOUSE22033, MOUSE22032
OG0008868	NEMVE17919	MOUSE35250
OG0008871	NEMVE15359	MOUSE25326, MOUSE25325
OG0008872	NEMVE18394	MOUSE33267
OG0008876	NEMVE18124	MOUSE20879, MOUSE20878
OG0008878	NEMVE22956	MOUSE10874
OG0008880	NEMVE13802	MOUSE45005, MOUSE45006
OG0008883	NEMVE11560, NEMVE06298	MOUSE46439
OG0008884	NEMVE03777, NEMVE08657, NEMVE09519, NEMVE10173, NEMVE10179, NEMVE04855	MOUSE20385
OG0008885	NEMVE01728	MOUSE35190, MOUSE35192, MOUSE35193, MOUSE35191
OG0008888	NEMVE21296, NEMVE15442	MOUSE49916
OG0008889	NEMVE23586	MOUSE48663, MOUSE48662
OG0008892	NEMVE20121, NEMVE22953	MOUSE07580
OG0008893	NEMVE16874	MOUSE49694, MOUSE49695
OG0008894	NEMVE19509	MOUSE18710
OG0008896	NEMVE11625	MOUSE49395, MOUSE49394
OG0008897	NEMVE09429	MOUSE37938, MOUSE37939, MOUSE37937
OG0008900	NEMVE25048	MOUSE18163, MOUSE18162
OG0008901	NEMVE05337	MOUSE24830, MOUSE24829, MOUSE24831, MOUSE24832, MOUSE24828
OG0008903	NEMVE15545	MOUSE46743, MOUSE46744, MOUSE46745, MOUSE46742
OG0008907	NEMVE15561, NEMVE23098	MOUSE46078
OG0008910	NEMVE08652	MOUSE12297, MOUSE12296
OG0008911	NEMVE15422	MOUSE14375, MOUSE14374
OG0008913	NEMVE08029	MOUSE29119
OG0008914	NEMVE22768	MOUSE45349, MOUSE45348
OG0008915	NEMVE16801	MOUSE36164, MOUSE36165, MOUSE36166
OG0008922	NEMVE17980, NEMVE00825	MOUSE39477, MOUSE39478, MOUSE39476
OG0008923	NEMVE11826, NEMVE22474	MOUSE06840
OG0008924	NEMVE06034	MOUSE04707
OG0008925	NEMVE06125	MOUSE13959
OG0008929	NEMVE23325	MOUSE27550, MOUSE27549
OG0008932	NEMVE13475	MOUSE00385, MOUSE00383, MOUSE00384
OG0008934	NEMVE07552	MOUSE18795, MOUSE18794, MOUSE18793
OG0008936	NEMVE01680	MOUSE44624, MOUSE44626, MOUSE44625, MOUSE44627, MOUSE44623, MOUSE44622
OG0008937	NEMVE24703	MOUSE22000
OG0008938	NEMVE15314	MOUSE40564, MOUSE40565
OG0008940	NEMVE17127	MOUSE45368, MOUSE45369
OG0008942	NEMVE13682	MOUSE33589
OG0008943	NEMVE13049, NEMVE23170, NEMVE04899	MOUSE53458
OG0008946	NEMVE22543	MOUSE38810, MOUSE38812, MOUSE38811
OG0008953	NEMVE04939	MOUSE04195, MOUSE04196
OG0008977	NEMVE08157	MOUSE13417
OG0008977	NEMVE00390	MOUSE13418
OG0008985	NEMVE15113	MOUSE28411, MOUSE32044
OG0008990	NEMVE21680	MOUSE39905
OG0009000	NEMVE16003, NEMVE20088, NEMVE19654	MOUSE12276
OG0009044	NEMVE17552	MOUSE10634
OG0009052	NEMVE22170	MOUSE38452
OG0009054	NEMVE23753	MOUSE45063, MOUSE45064, MOUSE45065
OG0009055	NEMVE23919	MOUSE53864
OG0009056	NEMVE06944	MOUSE27818, MOUSE27817
OG0009062	NEMVE24704	MOUSE32359
OG0009064	NEMVE14107	MOUSE29482
OG0009067	NEMVE24091	MOUSE39418
OG0009069	NEMVE25330	MOUSE17770
OG0009070	NEMVE19901	MOUSE06654, MOUSE06655, MOUSE06656
OG0009074	NEMVE19968, NEMVE24432	MOUSE24164, MOUSE24163
OG0009075	NEMVE23541	MOUSE10435
OG0009076	NEMVE05526	MOUSE20415
OG0009077	NEMVE05192	MOUSE10337, MOUSE44639, MOUSE44641, MOUSE44640
OG0009078	NEMVE21973	MOUSE01572, MOUSE01573, MOUSE01571
OG0009083	NEMVE01706	MOUSE21748
OG0009084	NEMVE23371	MOUSE35410
OG0009085	NEMVE13932	MOUSE34580
OG0009091	NEMVE24985	MOUSE04753, MOUSE04752
OG0009094	NEMVE13184	MOUSE05055, MOUSE05054
OG0009095	NEMVE00935	MOUSE49666, MOUSE49665
OG0009099	NEMVE15307	MOUSE07897, MOUSE07896
OG0009107	NEMVE13219, NEMVE17941	MOUSE36560, MOUSE36559
OG0009113	NEMVE14241	MOUSE19992, MOUSE04401, MOUSE04400, MOUSE04399
OG0009115	NEMVE12320	MOUSE17519, MOUSE17520
OG0009117	NEMVE13894	MOUSE07867, MOUSE07866, MOUSE07865
OG0009119	NEMVE16587	MOUSE09958
OG0009120	NEMVE25786	MOUSE10606, MOUSE10604
OG0009123	NEMVE08603	MOUSE12695, MOUSE12694
OG0009128	NEMVE23617	MOUSE39266, MOUSE39264, MOUSE39265, MOUSE39267
OG0009129	NEMVE23939	MOUSE25456
OG0009132	NEMVE23280	MOUSE14958, MOUSE14956, MOUSE14957
OG0009133	NEMVE14940	MOUSE34361
OG0009134	NEMVE14566	MOUSE50514, MOUSE50515
OG0009135	NEMVE09950	MOUSE34506
OG0009136	NEMVE09245	MOUSE24476, MOUSE24477, MOUSE24478, MOUSE24475
OG0009137	NEMVE23013	MOUSE50628
OG0009138	NEMVE24315	MOUSE42042
OG0009141	NEMVE13943	MOUSE15815
OG0009143	NEMVE21916	MOUSE54303, MOUSE54306, MOUSE54304, MOUSE54305
OG0009145	NEMVE25059	MOUSE13074
OG0009147	NEMVE17907	MOUSE16986
OG0009148	NEMVE22060	MOUSE19042
OG0009149	NEMVE14849	MOUSE49502
OG0009150	NEMVE17649	MOUSE16676
OG0009151	NEMVE22001	MOUSE21163
OG0009154	NEMVE09952	MOUSE05714, MOUSE26592
OG0009157	NEMVE14412	MOUSE27871
OG0009158	NEMVE22842	MOUSE07629, MOUSE07630
OG0009162	NEMVE11774	MOUSE24013
OG0009162	NEMVE00697, NEMVE08776	MOUSE36287
OG0009163	NEMVE05603	MOUSE06417
OG0009164	NEMVE06188	MOUSE33197, MOUSE33198
OG0009168	NEMVE22215	MOUSE41404
OG0009174	NEMVE25243	MOUSE21100, MOUSE21102, MOUSE21101
OG0009176	NEMVE21822, NEMVE00675	MOUSE15432, MOUSE15433
OG0009178	NEMVE21747	MOUSE53596
OG0009179	NEMVE17596	MOUSE03001, MOUSE55326
OG0009180	NEMVE13456	MOUSE38073, MOUSE02743
OG0009182	NEMVE15605, NEMVE05517	MOUSE28204
OG0009183	NEMVE07161	MOUSE37914, MOUSE37913
OG0009185	NEMVE17685	MOUSE10498, MOUSE10499, MOUSE10501, MOUSE10500
OG0009193	NEMVE25453	MOUSE17229, MOUSE17228, MOUSE17227
OG0009194	NEMVE25685	MOUSE43276
OG0009195	NEMVE19124	MOUSE03858
OG0009196	NEMVE13098	MOUSE10369, MOUSE32589
OG0009197	NEMVE13939	MOUSE13072, MOUSE13073, MOUSE13071
OG0009203	NEMVE22510	MOUSE39088, MOUSE39087
OG0009207	NEMVE24861	MOUSE06895, MOUSE06894, MOUSE06896
OG0009216	NEMVE14209	MOUSE21754, MOUSE21753
OG0009222	NEMVE15982	MOUSE16851
OG0009225	NEMVE14643	MOUSE02935, MOUSE02934
OG0009231	NEMVE24461	MOUSE15899, MOUSE15897, MOUSE15898
OG0009232	NEMVE23421	MOUSE32306, MOUSE32305
OG0009234	NEMVE10710	MOUSE36028, MOUSE36029, MOUSE36027
OG0009292	NEMVE24410	MOUSE33543, MOUSE33540, MOUSE33542, MOUSE33541
OG0009293	NEMVE01992	MOUSE33110
OG0009296	NEMVE25242	MOUSE19216
OG0009297	NEMVE12740, NEMVE06682, NEMVE00711	MOUSE50510, MOUSE50511
OG0009305	NEMVE14742	MOUSE19780
OG0009311	NEMVE14394, NEMVE24195	MOUSE36471, MOUSE36470
OG0009312	NEMVE04546	MOUSE14319
OG0009322	NEMVE23249	MOUSE25335, MOUSE25334
OG0009325	NEMVE25878	MOUSE41277, MOUSE41274, MOUSE41276, MOUSE41275
OG0009328	NEMVE08173	MOUSE07749, MOUSE07750
OG0009331	NEMVE10776, NEMVE15834	MOUSE25280
OG0009335	NEMVE25560	MOUSE48885, MOUSE48884, MOUSE48883
OG0009337	NEMVE17986	MOUSE12653
OG0009338	NEMVE13801	MOUSE48712, MOUSE48710, MOUSE48711
OG0009340	NEMVE06119	MOUSE16114
OG0009344	NEMVE14041	MOUSE38518, MOUSE38516, MOUSE38517
OG0009345	NEMVE22530	MOUSE05667
OG0009347	NEMVE07040	MOUSE35891
OG0009348	NEMVE24544	MOUSE37547
OG0009352	NEMVE13555	MOUSE46678, MOUSE46679, MOUSE46680
OG0009356	NEMVE17792	MOUSE38682
OG0009358	NEMVE05501, NEMVE09761	MOUSE05615
OG0009363	NEMVE24609	MOUSE37978
OG0009365	NEMVE05737	MOUSE18517, MOUSE18516, MOUSE53639
OG0009369	NEMVE24084	MOUSE52795
OG0009371	NEMVE22151	MOUSE33875, MOUSE33876
OG0009380	NEMVE23470	MOUSE02155
OG0009382	NEMVE06821	MOUSE31735, MOUSE31737, MOUSE31736
OG0009385	NEMVE15692	MOUSE15221, MOUSE15220, MOUSE15222
OG0009393	NEMVE23657	MOUSE05050
OG0009398	NEMVE02765	MOUSE03108, MOUSE03109, MOUSE03107, MOUSE03106
OG0009399	NEMVE25960	MOUSE51275
OG0009401	NEMVE26016	MOUSE06081
OG0009403	NEMVE02580	MOUSE54593
OG0009404	NEMVE07240	MOUSE16568
OG0009405	NEMVE09161	MOUSE32439
OG0009407	NEMVE07977	MOUSE03777
OG0009408	NEMVE24853	MOUSE15217
OG0009409	NEMVE25001	MOUSE00937, MOUSE00936
OG0009415	NEMVE23174	MOUSE04388
OG0009418	NEMVE18432	MOUSE49877
OG0009419	NEMVE08571	MOUSE35534
OG0009425	NEMVE22867	MOUSE00919, MOUSE00920
OG0009426	NEMVE22164	MOUSE08240, MOUSE08241
OG0009436	NEMVE01083	MOUSE51411
OG0009440	NEMVE23845	MOUSE02939
OG0009443	NEMVE23368	MOUSE10887, MOUSE10891, MOUSE10890, MOUSE10888, MOUSE10886, MOUSE10892, MOUSE10889
OG0009446	NEMVE18291	MOUSE24219, MOUSE24221, MOUSE24220
OG0009448	NEMVE13739	MOUSE03877, MOUSE03878
OG0009449	NEMVE23277	MOUSE13049, MOUSE13048, MOUSE13047
OG0009452	NEMVE22553	MOUSE41056, MOUSE41055
OG0009465	NEMVE24319	MOUSE54994, MOUSE52161, MOUSE16395
OG0009468	NEMVE07494	MOUSE09688, MOUSE09689
OG0009469	NEMVE15628, NEMVE18140, NEMVE16198	MOUSE12563, MOUSE12566, MOUSE12564, MOUSE12565, MOUSE12562
OG0009479	NEMVE01479	MOUSE07610, MOUSE07611, MOUSE07612, MOUSE07606, MOUSE07609, MOUSE07607, MOUSE07608, MOUSE07614
OG0009482	NEMVE24062	MOUSE17179, MOUSE41783, MOUSE41784, MOUSE17177, MOUSE17178
OG0009486	NEMVE09834	MOUSE13769
OG0009543	NEMVE23721	MOUSE37544, MOUSE37543, MOUSE37542
OG0009548	NEMVE09293	MOUSE40252, MOUSE40253
OG0009552	NEMVE19005	MOUSE04866
OG0009554	NEMVE16130	MOUSE30633
OG0009575	NEMVE08880	MOUSE51783, MOUSE51785, MOUSE51786
OG0009584	NEMVE14029	MOUSE21251, MOUSE21250
OG0009590	NEMVE11442	MOUSE53765
OG0009591	NEMVE16307	MOUSE05358
OG0009595	NEMVE06067	MOUSE06955, MOUSE06957, MOUSE06956
OG0009598	NEMVE18970, NEMVE20154	MOUSE32733
OG0009604	NEMVE21781	MOUSE49588
OG0009607	NEMVE14372	MOUSE18166
OG0009614	NEMVE23057	MOUSE38522, MOUSE38521
OG0009617	NEMVE13589	MOUSE22209
OG0009624	NEMVE24721	MOUSE25531, MOUSE25530
OG0009629	NEMVE14325	MOUSE41982
OG0009630	NEMVE23209	MOUSE26661
OG0009634	NEMVE14435, NEMVE02076	MOUSE53134
OG0009637	NEMVE15720, NEMVE24914	MOUSE53692
OG0009642	NEMVE24483	MOUSE24876
OG0009650	NEMVE25206	MOUSE12348
OG0009651	NEMVE17368	MOUSE49954
OG0009652	NEMVE25046	MOUSE11764, MOUSE11763
OG0009653	NEMVE24603	MOUSE12890
OG0009654	NEMVE21683	MOUSE06038
OG0009658	NEMVE25312	MOUSE25388, MOUSE25387, MOUSE25386
OG0009659	NEMVE13163	MOUSE22026, MOUSE22025, MOUSE22027, MOUSE22028, MOUSE22022, MOUSE22024, MOUSE22023
OG0009661	NEMVE19038, NEMVE19039, NEMVE20644	MOUSE38574, MOUSE38577, MOUSE38576, MOUSE38575
OG0009665	NEMVE09830	MOUSE30060
OG0009666	NEMVE18765	MOUSE55004, MOUSE55005, MOUSE55007, MOUSE55006
OG0009669	NEMVE25226	MOUSE29792, MOUSE29793
OG0009680	NEMVE23297	MOUSE31369, MOUSE31371, MOUSE31370, MOUSE31368, MOUSE31372
OG0009685	NEMVE05377	MOUSE19209, MOUSE19208
OG0009691	NEMVE22773	MOUSE46365, MOUSE46364
OG0009695	NEMVE22545	MOUSE10861
OG0009700	NEMVE21687	MOUSE31148, MOUSE31147
OG0009703	NEMVE22157	MOUSE39461
OG0009707	NEMVE16216	MOUSE32753, MOUSE32754, MOUSE32752
OG0009723	NEMVE13715	MOUSE02943, MOUSE02944
OG0009733	NEMVE06621, NEMVE00008	MOUSE32514, MOUSE32513
OG0009735	NEMVE09600	MOUSE15985, MOUSE15986, MOUSE15983, MOUSE15982, MOUSE15984
OG0009737	NEMVE15138	MOUSE12424
OG0009742	NEMVE08628	MOUSE33305, MOUSE33304, MOUSE10215
OG0009762	NEMVE23100	MOUSE46026, MOUSE46027, MOUSE46028, MOUSE46023, MOUSE46025, MOUSE46024
OG0009869	NEMVE24137	MOUSE04971
OG0009873	NEMVE24006	MOUSE14612
OG0009874	NEMVE06070	MOUSE51659
OG0009877	NEMVE13673	MOUSE19252
OG0009882	NEMVE23316	MOUSE49943
OG0009897	NEMVE16769	MOUSE29253, MOUSE29252
OG0009923	NEMVE15031, NEMVE10011	MOUSE18183
OG0009925	NEMVE09307	MOUSE30785, MOUSE30786
OG0009926	NEMVE06497	MOUSE25853
OG0009929	NEMVE23207	MOUSE04540
OG0009930	NEMVE24454	MOUSE16146, MOUSE16145
OG0009931	NEMVE23561	MOUSE19205
OG0009952	NEMVE16013	MOUSE08728, MOUSE08727
OG0009953	NEMVE22479	MOUSE20887, MOUSE12874
OG0009956	NEMVE06609	MOUSE33631
OG0009971	NEMVE08933	MOUSE11431
OG0009976	NEMVE19396	MOUSE20470, MOUSE20469
OG0009978	NEMVE22036	MOUSE48044
OG0009989	NEMVE07614, NEMVE25314	MOUSE20896
OG0009994	NEMVE23158	MOUSE28465
OG0009995	NEMVE23177, NEMVE23179, NEMVE00252, NEMVE23178	MOUSE10137, MOUSE10136
OG0010001	NEMVE17493	MOUSE18992, MOUSE18993
OG0010005	NEMVE00999, NEMVE01040, NEMVE01137, NEMVE10874	MOUSE14524
OG0010021	NEMVE15090	MOUSE46725
OG0010022	NEMVE23244	MOUSE20438, MOUSE20439, MOUSE20437
OG0010023	NEMVE05921	MOUSE50473, MOUSE50471, MOUSE50472
OG0010026	NEMVE19175, NEMVE09783, NEMVE06895	MOUSE14170
OG0010031	NEMVE07982	MOUSE31494, MOUSE31493
OG0010033	NEMVE04999	MOUSE47901
OG0010123	NEMVE21544	MOUSE06361
OG0010139	NEMVE10093	MOUSE16540
OG0010150	NEMVE13498	MOUSE01151
OG0010165	NEMVE01222	MOUSE10354
OG0010172	NEMVE14703	MOUSE32190
OG0010177	NEMVE00699, NEMVE02154, NEMVE16360, NEMVE24204	MOUSE34887
OG0010210	NEMVE19584	MOUSE18459, MOUSE18458
OG0010218	NEMVE22082	MOUSE10185, MOUSE10184
OG0010231	NEMVE20332, NEMVE18615	MOUSE05324
OG0010249	NEMVE24757	MOUSE50882, MOUSE50881
OG0010253	NEMVE20215	MOUSE05163, MOUSE05162
OG0010254	NEMVE25108	MOUSE44749, MOUSE44748, MOUSE44750, MOUSE44747
OG0010256	NEMVE10758	MOUSE12601
OG0010259	NEMVE17055	MOUSE19401
OG0010271	NEMVE25671	MOUSE37477
OG0010276	NEMVE23403	MOUSE50433
OG0010284	NEMVE17057	MOUSE09148
OG0010286	NEMVE06532	MOUSE28532, MOUSE28531
OG0010288	NEMVE01660	MOUSE35018
OG0010289	NEMVE24807	MOUSE28715
OG0010323	NEMVE07801	MOUSE03592
OG0010330	NEMVE14254, NEMVE08445	MOUSE46293, MOUSE46291, MOUSE38023
OG0010342	NEMVE23999	MOUSE24817, MOUSE24816
OG0010346	NEMVE21853	MOUSE07200
OG0010352	NEMVE08866, NEMVE15107, NEMVE22707	MOUSE36742, MOUSE36743
OG0010353	NEMVE16570	MOUSE31644, MOUSE31643
OG0010369	NEMVE18824	MOUSE09606, MOUSE09604, MOUSE09605
OG0010372	NEMVE22959	MOUSE17161, MOUSE40540
OG0010412	NEMVE05096	MOUSE40338, MOUSE40339, MOUSE40340, MOUSE40335, MOUSE40336, MOUSE40337, MOUSE40333, MOUSE40334, MOUSE40332, MOUSE40341
OG0010484	NEMVE21858	MOUSE38316
OG0010502	NEMVE25741	MOUSE37449
OG0010542	NEMVE15075	MOUSE27458
OG0010543	NEMVE08723	MOUSE09566, MOUSE09565
OG0010550	NEMVE22128	MOUSE25276, MOUSE25275
OG0010570	NEMVE10617	MOUSE13412, MOUSE13411
OG0010575	NEMVE22630, NEMVE12849	MOUSE00142
OG0010585	NEMVE25825	MOUSE13151
OG0010600	NEMVE16754	MOUSE37093, MOUSE37094, MOUSE37095
OG0010617	NEMVE12562, NEMVE04123	MOUSE53466
OG0010641	NEMVE22980	MOUSE24526
OG0010664	NEMVE13709	MOUSE17356, MOUSE17357
OG0010672	NEMVE16409	MOUSE40737, MOUSE40738, MOUSE40740, MOUSE40741
OG0010691	NEMVE03449	MOUSE25144
OG0010693	NEMVE17958	MOUSE35678, MOUSE35675, MOUSE35680, MOUSE35676, MOUSE35677, MOUSE35679
OG0010705	NEMVE24213	MOUSE45689
OG0010742	NEMVE20225, NEMVE18044	MOUSE21572, MOUSE21573, MOUSE21575, MOUSE21569, MOUSE21570, MOUSE21574, MOUSE21571, MOUSE21568
OG0010754	NEMVE17035, NEMVE17034, NEMVE24205, NEMVE17910	MOUSE47411, MOUSE15968, MOUSE15967, MOUSE15966
OG0010831	NEMVE15264	MOUSE22227
OG0010843	NEMVE18034	MOUSE34494
OG0010844	NEMVE18377	MOUSE14491, MOUSE14492
OG0010864	NEMVE19958	MOUSE28837, MOUSE28838
OG0010875	NEMVE14767	MOUSE41001
OG0010876	NEMVE23204	MOUSE02757
OG0010903	NEMVE22664	MOUSE24880, MOUSE24881
OG0010951	NEMVE18840	MOUSE30454
OG0010953	NEMVE22376	MOUSE28067
OG0010962	NEMVE22421	MOUSE08972, MOUSE08971
OG0010985	NEMVE22566	MOUSE00225
OG0010987	NEMVE01914	MOUSE25806, MOUSE25807
OG0010989	NEMVE00773	MOUSE53456
OG0010990	NEMVE10159	MOUSE17170
OG0010994	NEMVE13545	MOUSE42815, MOUSE42814, MOUSE42813
OG0011003	NEMVE13194	MOUSE54374, MOUSE54373
OG0011026	NEMVE06487, NEMVE21176, NEMVE00126, NEMVE24951, NEMVE19296	MOUSE34412
OG0011032	NEMVE25130	MOUSE06407
OG0011037	NEMVE20193	MOUSE09583, MOUSE09582
OG0011041	NEMVE20834, NEMVE16273	MOUSE33591
OG0011065	NEMVE05853, NEMVE05852	MOUSE19513, MOUSE19512, MOUSE19511, MOUSE19510
OG0011068	NEMVE11250	MOUSE19592
OG0011071	NEMVE14136	MOUSE33328, MOUSE33330, MOUSE33329
OG0011076	NEMVE24984	MOUSE04745, MOUSE04744, MOUSE04746
OG0011101	NEMVE06689	MOUSE17366, MOUSE17365, MOUSE17367
OG0011202	NEMVE04614	MOUSE20126
OG0011217	NEMVE23030	MOUSE16911, MOUSE16910
OG0011227	NEMVE22601	MOUSE21332
OG0011234	NEMVE25490	MOUSE32187, MOUSE32186
OG0011238	NEMVE04683	MOUSE42025, MOUSE42027, MOUSE45740
OG0011242	NEMVE24479	MOUSE07949, MOUSE07948
OG0011246	NEMVE13128	MOUSE00186, MOUSE00185
OG0011258	NEMVE07423	MOUSE27344
OG0011259	NEMVE04650	MOUSE53100
OG0011260	NEMVE05838	MOUSE03155, MOUSE03154
OG0011293	NEMVE22608	MOUSE54969
OG0011312	NEMVE15884	MOUSE13768
OG0011315	NEMVE15831	MOUSE51359, MOUSE51358, MOUSE36735, MOUSE36736
OG0011322	NEMVE16489	MOUSE15623
OG0011371	NEMVE00313, NEMVE03982	MOUSE53461
OG0011375	NEMVE14936	MOUSE21887
OG0011407	NEMVE00672	MOUSE03532, MOUSE03534, MOUSE03533, MOUSE03535, MOUSE03529, MOUSE03536
OG0011414	NEMVE15836	MOUSE35771, MOUSE35770
OG0011417	NEMVE15710	MOUSE23342, MOUSE23340, MOUSE23341
OG0011427	NEMVE16146	MOUSE47758, MOUSE47759, MOUSE47760
OG0011429	NEMVE07430	MOUSE15824
OG0011445	NEMVE18751	MOUSE32881, MOUSE32882
OG0011449	NEMVE24733	MOUSE19499, MOUSE19501, MOUSE19506, MOUSE19505, MOUSE19500
OG0011461	NEMVE06485	MOUSE18838
OG0011562	NEMVE22029, NEMVE00012, NEMVE00089, NEMVE10892, NEMVE00305	MOUSE41146
OG0011562	NEMVE06999	MOUSE21475, MOUSE53455, MOUSE34722, MOUSE34738
OG0011637	NEMVE22587	MOUSE33990
OG0011659	NEMVE20556, NEMVE18607	MOUSE17914
OG0011726	NEMVE18606	MOUSE45068
OG0011732	NEMVE17065	MOUSE39946
OG0011759	NEMVE00174, NEMVE24825	MOUSE15647
OG0011773	NEMVE25526	MOUSE31775
OG0011821	NEMVE21353	MOUSE53463
OG0011885	NEMVE13863	MOUSE26041, MOUSE26042, MOUSE26040
OG0011888	NEMVE23246	MOUSE25858, MOUSE25859
OG0011889	NEMVE25236	MOUSE09502, MOUSE09503, MOUSE09501, MOUSE09500
OG0011898	NEMVE01367	MOUSE16416, MOUSE16415
