Orthogroup	NEMVE	XENTR
OG0006636	NEMVE02023	XENTR11494
OG0006637	NEMVE09116	XENTR05016
OG0006638	NEMVE10130	XENTR15778
OG0006639	NEMVE14232	XENTR08672
OG0006640	NEMVE16586	XENTR12743
OG0006641	NEMVE23007	XENTR03024
OG0006642	NEMVE24819, NEMVE00921	XENTR08911
OG0006644	NEMVE09006	XENTR10411
OG0006645	NEMVE09395	XENTR13154
OG0006646	NEMVE12960	XENTR01407
OG0006648	NEMVE20212	XENTR07885
OG0006649	NEMVE20949	XENTR10760
OG0006651	NEMVE24687	XENTR12537
OG0006652	NEMVE18100, NEMVE08941	XENTR11689
OG0006654	NEMVE00967, NEMVE02443	XENTR14617
OG0006655	NEMVE21990	XENTR05829
OG0006656	NEMVE22874	XENTR19261, XENTR19010
OG0006657	NEMVE07568	XENTR10304
OG0006658	NEMVE08447, NEMVE14700	XENTR09594
OG0006660	NEMVE24206	XENTR07050
OG0006661	NEMVE20209	XENTR11919
OG0006662	NEMVE14723	XENTR02635
OG0006663	NEMVE25118	XENTR03207
OG0006664	NEMVE00897	XENTR06837
OG0006666	NEMVE15097	XENTR04836
OG0006667	NEMVE14509	XENTR11957
OG0006668	NEMVE13784	XENTR10580
OG0006669	NEMVE01621, NEMVE12149	XENTR13698
OG0006670	NEMVE14438	XENTR03934
OG0006672	NEMVE07938	XENTR10612
OG0006673	NEMVE13899	XENTR06476
OG0006675	NEMVE04979	XENTR11950
OG0006676	NEMVE15782	XENTR05976
OG0006677	NEMVE22635	XENTR13655, XENTR13654
OG0006678	NEMVE15058	XENTR13719
OG0006681	NEMVE24851	XENTR03638
OG0006683	NEMVE16605	XENTR10018
OG0006684	NEMVE17767	XENTR16293
OG0006686	NEMVE25052	XENTR06782
OG0006687	NEMVE14655	XENTR12769
OG0006688	NEMVE02085	XENTR13607
OG0006689	NEMVE24146, NEMVE12853	XENTR01441
OG0006690	NEMVE23260	XENTR13317
OG0006691	NEMVE14331	XENTR10862
OG0006692	NEMVE14555	XENTR13963
OG0006693	NEMVE15971	XENTR12746
OG0006694	NEMVE06376	XENTR04108
OG0006695	NEMVE19387	XENTR13948
OG0006696	NEMVE22693	XENTR00610
OG0006697	NEMVE13214	XENTR10497
OG0006698	NEMVE24243	XENTR05149
OG0006699	NEMVE17955	XENTR06331, XENTR06330
OG0006700	NEMVE14095	XENTR03198, XENTR10566
OG0006703	NEMVE06399	XENTR04634
OG0006704	NEMVE09753	XENTR13888, XENTR13889
OG0006706	NEMVE08399	XENTR07780
OG0006707	NEMVE18156, NEMVE12324	XENTR16134
OG0006708	NEMVE23781	XENTR18874
OG0006709	NEMVE06920	XENTR05409
OG0006710	NEMVE10954	XENTR18018
OG0006711	NEMVE11839	XENTR08893
OG0006712	NEMVE05787	XENTR03007
OG0006713	NEMVE06582	XENTR08986, XENTR14768
OG0006714	NEMVE13528	XENTR08721
OG0006715	NEMVE23580	XENTR17785, XENTR13166
OG0006716	NEMVE16253	XENTR13038
OG0006717	NEMVE17875	XENTR17648
OG0006718	NEMVE09098	XENTR09540
OG0006719	NEMVE25006	XENTR09126
OG0006720	NEMVE13949	XENTR09067
OG0006721	NEMVE24868	XENTR08095
OG0006723	NEMVE13754	XENTR16854
OG0006724	NEMVE17764, NEMVE10359	XENTR10084
OG0006725	NEMVE05867	XENTR07038
OG0006726	NEMVE06858	XENTR09612
OG0006727	NEMVE14653	XENTR05898
OG0006729	NEMVE17861	XENTR02778
OG0006730	NEMVE16598	XENTR07699
OG0006731	NEMVE22494	XENTR14502
OG0006732	NEMVE14487	XENTR17486
OG0006733	NEMVE15467	XENTR12805
OG0006734	NEMVE14116	XENTR17831
OG0006735	NEMVE18798, NEMVE20349, NEMVE09960, NEMVE21806	XENTR05221
OG0006736	NEMVE24623	XENTR09191, XENTR10482
OG0006737	NEMVE09025	XENTR00969
OG0006738	NEMVE17102	XENTR19225, XENTR19226
OG0006739	NEMVE00721	XENTR07449
OG0006741	NEMVE13385	XENTR08382
OG0006742	NEMVE25399	XENTR05493
OG0006745	NEMVE24739	XENTR09899
OG0006749	NEMVE24563	XENTR01774
OG0006750	NEMVE25037	XENTR07602
OG0006752	NEMVE20853, NEMVE23516	XENTR02646
OG0006753	NEMVE10471	XENTR11694
OG0006754	NEMVE23232	XENTR18420
OG0006755	NEMVE22112	XENTR10590
OG0006756	NEMVE02436	XENTR18274
OG0006757	NEMVE06921	XENTR12333
OG0006758	NEMVE23646	XENTR19253
OG0006759	NEMVE13478	XENTR11512
OG0006760	NEMVE21302, NEMVE15995	XENTR04753, XENTR04751, XENTR04752
OG0006762	NEMVE08950	XENTR06563
OG0006764	NEMVE18314, NEMVE06948	XENTR01594
OG0006765	NEMVE11490	XENTR09754
OG0006766	NEMVE03175	XENTR12590, XENTR12592
OG0006768	NEMVE18868, NEMVE25762	XENTR17405
OG0006770	NEMVE23535	XENTR10049
OG0006772	NEMVE25240	XENTR06880, XENTR06881
OG0006775	NEMVE15139	XENTR01837
OG0006776	NEMVE15379	XENTR07592
OG0006777	NEMVE10884	XENTR14289
OG0006780	NEMVE06625	XENTR12106
OG0006787	NEMVE09873, NEMVE15414	XENTR03340, XENTR10845
OG0006791	NEMVE14989	XENTR09543, XENTR08719
OG0006826	NEMVE13284	XENTR13782
OG0006827	NEMVE02172	XENTR00081
OG0006828	NEMVE07879	XENTR08258
OG0006829	NEMVE13112	XENTR09763
OG0006830	NEMVE08915	XENTR13305
OG0006831	NEMVE24859	XENTR14217
OG0006832	NEMVE22982	XENTR10958
OG0006833	NEMVE24233	XENTR00457
OG0006835	NEMVE16968	XENTR08471
OG0006837	NEMVE23801, NEMVE25442	XENTR02650
OG0006838	NEMVE13721	XENTR01852
OG0006842	NEMVE22104, NEMVE04435	XENTR10401
OG0006843	NEMVE13226	XENTR17465
OG0006844	NEMVE13224	XENTR08527
OG0006845	NEMVE17371	XENTR11640
OG0006846	NEMVE24794	XENTR12109
OG0006847	NEMVE13304	XENTR00872
OG0006848	NEMVE16167	XENTR07299, XENTR07526
OG0006849	NEMVE22050	XENTR01645
OG0006850	NEMVE06805	XENTR05570
OG0006851	NEMVE25124	XENTR13145
OG0006853	NEMVE23764	XENTR15554
OG0006856	NEMVE09221	XENTR01007
OG0006857	NEMVE25407	XENTR02316
OG0006860	NEMVE18531	XENTR10215
OG0006861	NEMVE20619, NEMVE17024	XENTR04183
OG0006862	NEMVE23812	XENTR13534
OG0006863	NEMVE15515	XENTR12976
OG0006864	NEMVE08355	XENTR01809
OG0006865	NEMVE25822	XENTR09213
OG0006866	NEMVE08860	XENTR17686
OG0006867	NEMVE14363	XENTR01657
OG0006869	NEMVE16212, NEMVE00422	XENTR02833
OG0006871	NEMVE04605, NEMVE09898	XENTR07430
OG0006873	NEMVE01547	XENTR13913
OG0006875	NEMVE25510	XENTR10450
OG0006876	NEMVE02088	XENTR00090
OG0006877	NEMVE14455	XENTR05237
OG0006878	NEMVE07083	XENTR12365
OG0006880	NEMVE06819	XENTR02819
OG0006882	NEMVE15924	XENTR10988
OG0006884	NEMVE08457	XENTR07604
OG0006885	NEMVE22646	XENTR04782
OG0006886	NEMVE21731	XENTR00696
OG0006887	NEMVE06955	XENTR13961
OG0006888	NEMVE13701, NEMVE21293	XENTR02537
OG0006889	NEMVE13933	XENTR05963
OG0006890	NEMVE05014	XENTR09541
OG0006891	NEMVE04359	XENTR15690
OG0006892	NEMVE24012, NEMVE20580	XENTR00113
OG0006893	NEMVE17795	XENTR17439
OG0006894	NEMVE06286, NEMVE11857	XENTR13122
OG0006895	NEMVE06846, NEMVE12809	XENTR11833
OG0006896	NEMVE22792	XENTR12639
OG0006897	NEMVE10415	XENTR14076
OG0006898	NEMVE19257	XENTR07636
OG0006899	NEMVE06869	XENTR12237
OG0006900	NEMVE01654	XENTR09605
OG0006901	NEMVE14333	XENTR00120
OG0006902	NEMVE18593, NEMVE20461	XENTR02201
OG0006904	NEMVE14542	XENTR03460
OG0006905	NEMVE07398	XENTR19260
OG0006906	NEMVE13236	XENTR10195
OG0006907	NEMVE24857	XENTR18404
OG0006908	NEMVE17575	XENTR03672
OG0006909	NEMVE07072	XENTR18357
OG0006911	NEMVE19816	XENTR17645
OG0006912	NEMVE18786	XENTR03948
OG0006914	NEMVE06049	XENTR15248
OG0006915	NEMVE09886	XENTR05683
OG0006916	NEMVE23817	XENTR18036
OG0006917	NEMVE08132	XENTR03266
OG0006918	NEMVE15078	XENTR10731, XENTR10730
OG0006921	NEMVE24812	XENTR10556
OG0006922	NEMVE16294, NEMVE15894	XENTR00968
OG0006923	NEMVE13295	XENTR05461
OG0006924	NEMVE01464	XENTR06768
OG0006925	NEMVE13382, NEMVE02521	XENTR03837
OG0006926	NEMVE23407	XENTR12859
OG0006927	NEMVE24367	XENTR10634
OG0006928	NEMVE09174	XENTR10691
OG0006929	NEMVE08440	XENTR05894
OG0006930	NEMVE25703, NEMVE25702	XENTR05716
OG0006931	NEMVE13787	XENTR12285
OG0006932	NEMVE05137	XENTR01275
OG0006934	NEMVE24344	XENTR15092
OG0006935	NEMVE13070	XENTR08699
OG0006936	NEMVE03459, NEMVE10607	XENTR08928
OG0006937	NEMVE21757	XENTR04504
OG0006938	NEMVE06983	XENTR16149
OG0006940	NEMVE13137	XENTR01692
OG0006942	NEMVE13642	XENTR09478
OG0006943	NEMVE05334	XENTR15386
OG0006944	NEMVE06196	XENTR07046
OG0006945	NEMVE08899	XENTR00117
OG0006946	NEMVE14167	XENTR16824, XENTR16825
OG0006948	NEMVE13841, NEMVE20539	XENTR04780
OG0006949	NEMVE22705	XENTR11256
OG0006951	NEMVE22939	XENTR14803
OG0006952	NEMVE05912	XENTR05143
OG0006953	NEMVE17873	XENTR09448
OG0006954	NEMVE22116	XENTR03844
OG0006955	NEMVE06612	XENTR06398
OG0006957	NEMVE04985	XENTR08977
OG0006959	NEMVE12151	XENTR17553
OG0006960	NEMVE13244	XENTR16241
OG0006962	NEMVE14216	XENTR09246
OG0006964	NEMVE09836	XENTR09387
OG0006966	NEMVE24481	XENTR09367
OG0006967	NEMVE19421	XENTR03908
OG0006968	NEMVE00056	XENTR15434
OG0006969	NEMVE15089	XENTR16749, XENTR16750, XENTR16751
OG0006970	NEMVE23188	XENTR14271, XENTR14272
OG0006971	NEMVE23702, NEMVE20470	XENTR01201
OG0006972	NEMVE13779	XENTR19251
OG0006973	NEMVE21823	XENTR09146
OG0006975	NEMVE13294	XENTR12996
OG0006976	NEMVE05707	XENTR01210
OG0006977	NEMVE15122	XENTR11302
OG0006978	NEMVE08429, NEMVE20677	XENTR16961
OG0006979	NEMVE07666	XENTR01458
OG0006980	NEMVE14898	XENTR06239
OG0006981	NEMVE02175	XENTR16320
OG0006982	NEMVE06872	XENTR11312
OG0006985	NEMVE04709	XENTR11227
OG0006988	NEMVE05095	XENTR12330
OG0006989	NEMVE14102	XENTR04170
OG0006990	NEMVE23992	XENTR08922
OG0006991	NEMVE25869	XENTR17838
OG0006993	NEMVE25888	XENTR09372
OG0006994	NEMVE06963	XENTR00114
OG0006996	NEMVE23296	XENTR01652
OG0006997	NEMVE23283	XENTR17546, XENTR17545
OG0006999	NEMVE22370, NEMVE03933	XENTR00236
OG0007000	NEMVE24962	XENTR01902, XENTR01901
OG0007001	NEMVE12371	XENTR17344, XENTR17343
OG0007002	NEMVE25316	XENTR06832
OG0007003	NEMVE18273	XENTR16048
OG0007005	NEMVE06529	XENTR07132
OG0007006	NEMVE25078	XENTR12975
OG0007008	NEMVE08423	XENTR18543
OG0007009	NEMVE17080	XENTR09577
OG0007010	NEMVE07154	XENTR05499
OG0007011	NEMVE14439	XENTR05787
OG0007012	NEMVE08741	XENTR03267
OG0007013	NEMVE23027, NEMVE20235	XENTR09137
OG0007014	NEMVE07869	XENTR08855
OG0007015	NEMVE01530	XENTR02491
OG0007016	NEMVE14954	XENTR00478
OG0007017	NEMVE09597	XENTR16539
OG0007019	NEMVE19601	XENTR13839
OG0007020	NEMVE13872	XENTR09770
OG0007021	NEMVE19842, NEMVE16021	XENTR08839
OG0007022	NEMVE13989	XENTR16029
OG0007023	NEMVE19206	XENTR07024
OG0007025	NEMVE24902	XENTR13731
OG0007026	NEMVE10600	XENTR18056
OG0007027	NEMVE14622	XENTR19169, XENTR11118
OG0007028	NEMVE14345	XENTR00104
OG0007029	NEMVE14776	XENTR07776
OG0007030	NEMVE25363	XENTR05657
OG0007031	NEMVE10005	XENTR07790
OG0007032	NEMVE08495	XENTR17468
OG0007033	NEMVE13356	XENTR16190
OG0007034	NEMVE13497	XENTR05241
OG0007035	NEMVE14476	XENTR06046
OG0007036	NEMVE22685	XENTR17676, XENTR17677
OG0007037	NEMVE13503	XENTR05417
OG0007038	NEMVE05760	XENTR01237
OG0007039	NEMVE09028, NEMVE00545	XENTR03063
OG0007040	NEMVE13790	XENTR16157
OG0007041	NEMVE25405, NEMVE18865	XENTR01415
OG0007042	NEMVE18027	XENTR03360
OG0007043	NEMVE05818	XENTR02003
OG0007044	NEMVE13670	XENTR08465, XENTR13827
OG0007045	NEMVE11342	XENTR05481
OG0007047	NEMVE23774	XENTR12940
OG0007048	NEMVE22617	XENTR12714
OG0007049	NEMVE24890	XENTR10205
OG0007050	NEMVE01542	XENTR10229
OG0007052	NEMVE08596	XENTR10707, XENTR18218
OG0007053	NEMVE21766	XENTR06867
OG0007054	NEMVE10860	XENTR17771
OG0007055	NEMVE15080	XENTR04557
OG0007056	NEMVE14420	XENTR04936
OG0007057	NEMVE14004	XENTR14128
OG0007058	NEMVE17442	XENTR13895
OG0007059	NEMVE21382, NEMVE22940	XENTR01903
OG0007060	NEMVE23768	XENTR06697
OG0007061	NEMVE02935	XENTR12828
OG0007062	NEMVE24553	XENTR03101
OG0007063	NEMVE09723	XENTR05680
OG0007064	NEMVE07349	XENTR16371
OG0007065	NEMVE22963	XENTR04111
OG0007066	NEMVE22679	XENTR18528, XENTR05764
OG0007068	NEMVE19134	XENTR04871
OG0007069	NEMVE22785	XENTR06666
OG0007070	NEMVE14725	XENTR08595
OG0007071	NEMVE18624	XENTR07783
OG0007073	NEMVE14833	XENTR08573
OG0007074	NEMVE25050	XENTR03247
OG0007075	NEMVE25698	XENTR02206
OG0007076	NEMVE07000, NEMVE20249	XENTR15551
OG0007077	NEMVE15227	XENTR02860, XENTR01951
OG0007078	NEMVE19867	XENTR01751
OG0007079	NEMVE25540	XENTR16725
OG0007082	NEMVE02341	XENTR16647
OG0007083	NEMVE23773	XENTR12941
OG0007084	NEMVE22005	XENTR15425
OG0007085	NEMVE25338	XENTR03719
OG0007086	NEMVE14980, NEMVE19924	XENTR15548
OG0007087	NEMVE07751	XENTR10659
OG0007088	NEMVE05070	XENTR13069
OG0007090	NEMVE05876	XENTR04663
OG0007091	NEMVE13797	XENTR16106
OG0007092	NEMVE07545	XENTR09595
OG0007093	NEMVE13401	XENTR09556
OG0007094	NEMVE07935	XENTR03856
OG0007095	NEMVE15027	XENTR11185
OG0007096	NEMVE05490	XENTR15677
OG0007097	NEMVE14580	XENTR10319
OG0007098	NEMVE13689	XENTR00462
OG0007099	NEMVE24293, NEMVE20476	XENTR01909
OG0007100	NEMVE06130	XENTR02538
OG0007102	NEMVE05323	XENTR10584
OG0007103	NEMVE05668, NEMVE15842	XENTR09292
OG0007104	NEMVE06182	XENTR08818, XENTR11925
OG0007105	NEMVE17115	XENTR17989, XENTR17988
OG0007106	NEMVE14945	XENTR02834
OG0007107	NEMVE05263	XENTR15605
OG0007108	NEMVE13433	XENTR11156
OG0007109	NEMVE20593, NEMVE02385	XENTR17008
OG0007111	NEMVE25144	XENTR16348
OG0007112	NEMVE10814	XENTR05305
OG0007113	NEMVE10653	XENTR07047
OG0007114	NEMVE09146	XENTR17139
OG0007115	NEMVE16071	XENTR10736
OG0007117	NEMVE22757	XENTR15556
OG0007118	NEMVE02206	XENTR11167
OG0007119	NEMVE02886, NEMVE13562	XENTR00359
OG0007120	NEMVE06186	XENTR11017
OG0007122	NEMVE14233	XENTR13022
OG0007124	NEMVE10468	XENTR10585
OG0007125	NEMVE11876, NEMVE10855	XENTR13558
OG0007126	NEMVE22756	XENTR05105
OG0007127	NEMVE13588	XENTR03372
OG0007128	NEMVE13615	XENTR05067
OG0007129	NEMVE04898	XENTR12454, XENTR12453
OG0007130	NEMVE25495, NEMVE21143	XENTR10790
OG0007131	NEMVE23758, NEMVE12360	XENTR04760
OG0007132	NEMVE06535, NEMVE12522	XENTR18457
OG0007133	NEMVE11996, NEMVE06036	XENTR06849
OG0007134	NEMVE13156	XENTR14638
OG0007135	NEMVE14282	XENTR14139
OG0007136	NEMVE08828	XENTR11242
OG0007137	NEMVE14801	XENTR16364
OG0007138	NEMVE09440, NEMVE12478	XENTR01287
OG0007139	NEMVE09713	XENTR18713
OG0007141	NEMVE14565	XENTR04779
OG0007143	NEMVE20919	XENTR13932
OG0007145	NEMVE19580	XENTR04506
OG0007147	NEMVE13817	XENTR17348
OG0007148	NEMVE22073	XENTR15137
OG0007150	NEMVE11424	XENTR09755
OG0007151	NEMVE22467	XENTR05788
OG0007153	NEMVE18215	XENTR08905
OG0007154	NEMVE23811	XENTR03882
OG0007158	NEMVE25894	XENTR08364
OG0007159	NEMVE15742	XENTR09164
OG0007161	NEMVE21945	XENTR12550, XENTR15126
OG0007164	NEMVE18934	XENTR00655
OG0007165	NEMVE14929	XENTR02602
OG0007166	NEMVE07634	XENTR10142
OG0007171	NEMVE22675	XENTR07480
OG0007173	NEMVE10079	XENTR13485
OG0007174	NEMVE07400	XENTR18531, XENTR02471
OG0007175	NEMVE21931	XENTR08705, XENTR08706
OG0007176	NEMVE05885	XENTR14504
OG0007177	NEMVE06930	XENTR13081
OG0007178	NEMVE09946	XENTR03949
OG0007179	NEMVE24920	XENTR10416
OG0007181	NEMVE22672, NEMVE11674	XENTR10462
OG0007182	NEMVE25249	XENTR01510
OG0007183	NEMVE01494, NEMVE21223	XENTR04220
OG0007186	NEMVE16937	XENTR13974
OG0007187	NEMVE13089	XENTR07115
OG0007188	NEMVE21925	XENTR08812
OG0007189	NEMVE08515	XENTR03901
OG0007190	NEMVE09045	XENTR01938
OG0007191	NEMVE04826	XENTR04764
OG0007192	NEMVE12614	XENTR00135
OG0007195	NEMVE21446	XENTR00526, XENTR16177
OG0007199	NEMVE05797	XENTR12048, XENTR00223
OG0007200	NEMVE18894	XENTR08147
OG0007201	NEMVE15153, NEMVE03813	XENTR08891
OG0007204	NEMVE22074	XENTR00365, XENTR13207
OG0007209	NEMVE06647, NEMVE25525	XENTR06157, XENTR18958, XENTR11763
OG0007214	NEMVE15542, NEMVE25539	XENTR18678
OG0007248	NEMVE05909	XENTR09965, XENTR09966
OG0007250	NEMVE23608	XENTR15090, XENTR15089
OG0007251	NEMVE08156, NEMVE08153	XENTR16778
OG0007253	NEMVE01126	XENTR15675, XENTR06641
OG0007254	NEMVE23140	XENTR16036
OG0007255	NEMVE06734	XENTR03356, XENTR03355
OG0007256	NEMVE11220, NEMVE11514	XENTR05599
OG0007258	NEMVE00047, NEMVE14648	XENTR05062
OG0007261	NEMVE06464, NEMVE10739	XENTR14144
OG0007264	NEMVE15060	XENTR00464, XENTR00463
OG0007266	NEMVE15550, NEMVE00843	XENTR14040
OG0007268	NEMVE08006	XENTR07436
OG0007270	NEMVE23267	XENTR00919
OG0007271	NEMVE14749	XENTR06576
OG0007272	NEMVE17086	XENTR18622
OG0007273	NEMVE22414	XENTR11486
OG0007274	NEMVE12604, NEMVE24366	XENTR14808
OG0007275	NEMVE14669	XENTR10112
OG0007279	NEMVE24542	XENTR03525
OG0007280	NEMVE14013	XENTR04651
OG0007281	NEMVE23664	XENTR00958
OG0007282	NEMVE13645	XENTR10935
OG0007286	NEMVE05488, NEMVE09092	XENTR12572
OG0007288	NEMVE08146	XENTR04861
OG0007289	NEMVE10504	XENTR01683
OG0007290	NEMVE17402	XENTR07276
OG0007291	NEMVE14746	XENTR02444
OG0007292	NEMVE08212	XENTR16459
OG0007293	NEMVE13245	XENTR15743
OG0007294	NEMVE05938	XENTR14997
OG0007295	NEMVE19179	XENTR04865
OG0007296	NEMVE13425	XENTR00485
OG0007297	NEMVE05122	XENTR19091
OG0007299	NEMVE17700	XENTR02278
OG0007300	NEMVE10414	XENTR05357
OG0007301	NEMVE05910	XENTR16260
OG0007302	NEMVE24421	XENTR00417
OG0007303	NEMVE21168, NEMVE21934	XENTR14363
OG0007305	NEMVE18637	XENTR16934
OG0007306	NEMVE18933	XENTR11408
OG0007307	NEMVE15849	XENTR00613
OG0007309	NEMVE10518, NEMVE20201	XENTR13050
OG0007310	NEMVE06728	XENTR13427
OG0007312	NEMVE23732	XENTR01859
OG0007314	NEMVE14601	XENTR14853
OG0007316	NEMVE13237	XENTR04896
OG0007317	NEMVE07571	XENTR13051
OG0007318	NEMVE13190	XENTR08377
OG0007319	NEMVE13526	XENTR16805
OG0007320	NEMVE13887	XENTR11235
OG0007321	NEMVE14743	XENTR12796
OG0007323	NEMVE15965	XENTR08193, XENTR08194
OG0007325	NEMVE14080	XENTR07774
OG0007326	NEMVE02450	XENTR05294
OG0007329	NEMVE24680	XENTR12936
OG0007331	NEMVE17405, NEMVE06097	XENTR00732
OG0007333	NEMVE18252	XENTR12288
OG0007334	NEMVE09677	XENTR18884
OG0007335	NEMVE10469	XENTR07715
OG0007336	NEMVE22461	XENTR19188, XENTR12086
OG0007337	NEMVE05791	XENTR18440, XENTR09152
OG0007338	NEMVE08790	XENTR13663
OG0007339	NEMVE04953	XENTR03376
OG0007340	NEMVE06786	XENTR11750
OG0007341	NEMVE14964	XENTR00193
OG0007342	NEMVE14032	XENTR05724
OG0007343	NEMVE06113	XENTR09826
OG0007344	NEMVE17645	XENTR15343
OG0007347	NEMVE05928	XENTR11224
OG0007348	NEMVE25081	XENTR09214
OG0007351	NEMVE15176	XENTR03181
OG0007353	NEMVE09891	XENTR09557
OG0007354	NEMVE12447, NEMVE22312	XENTR00406
OG0007356	NEMVE22435	XENTR01249
OG0007357	NEMVE03442	XENTR15128
OG0007358	NEMVE22472	XENTR00577, XENTR00576
OG0007360	NEMVE13667	XENTR00103
OG0007361	NEMVE21896	XENTR11435
OG0007363	NEMVE07823	XENTR10822
OG0007364	NEMVE14072	XENTR05632
OG0007365	NEMVE02500	XENTR00063
OG0007366	NEMVE10651	XENTR08103
OG0007367	NEMVE14913	XENTR00303
OG0007368	NEMVE21985	XENTR04464
OG0007369	NEMVE04959	XENTR01060
OG0007370	NEMVE24854	XENTR06534
OG0007371	NEMVE22865	XENTR13383
OG0007372	NEMVE14160	XENTR12651
OG0007373	NEMVE22902	XENTR03573
OG0007374	NEMVE10037	XENTR06461
OG0007376	NEMVE14158	XENTR04648
OG0007377	NEMVE01324	XENTR03953
OG0007378	NEMVE23117	XENTR11537
OG0007380	NEMVE06086, NEMVE12199	XENTR17613
OG0007381	NEMVE23101	XENTR10253
OG0007385	NEMVE14990	XENTR11824
OG0007386	NEMVE13865, NEMVE00269	XENTR18391
OG0007387	NEMVE23956	XENTR14518
OG0007388	NEMVE05194	XENTR17197
OG0007389	NEMVE25345	XENTR06158
OG0007390	NEMVE24823	XENTR18596
OG0007391	NEMVE08201	XENTR01526
OG0007392	NEMVE13961	XENTR04287
OG0007393	NEMVE00582, NEMVE21768	XENTR11702
OG0007394	NEMVE22615	XENTR12646
OG0007395	NEMVE17435	XENTR07594
OG0007396	NEMVE15920	XENTR00514
OG0007397	NEMVE09462	XENTR00313
OG0007399	NEMVE09265	XENTR04879
OG0007401	NEMVE13443	XENTR17065
OG0007402	NEMVE14824	XENTR11340
OG0007403	NEMVE18192	XENTR09758
OG0007405	NEMVE13995	XENTR12887
OG0007407	NEMVE14797	XENTR07577
OG0007408	NEMVE08149	XENTR11855
OG0007409	NEMVE13321	XENTR03019
OG0007411	NEMVE14384	XENTR19232
OG0007412	NEMVE08446	XENTR19082
OG0007413	NEMVE22933	XENTR16851
OG0007415	NEMVE22466	XENTR06922
OG0007418	NEMVE25117	XENTR04049
OG0007419	NEMVE14407	XENTR11330
OG0007421	NEMVE01648	XENTR03781
OG0007422	NEMVE06450	XENTR03872
OG0007423	NEMVE09572	XENTR12993
OG0007424	NEMVE07064	XENTR11339
OG0007425	NEMVE01463	XENTR16373
OG0007426	NEMVE25299	XENTR12568
OG0007427	NEMVE11584, NEMVE11585	XENTR02005
OG0007430	NEMVE21972	XENTR02841
OG0007431	NEMVE22905	XENTR03371
OG0007432	NEMVE23141	XENTR06026
OG0007433	NEMVE14283, NEMVE02780	XENTR13706
OG0007436	NEMVE08293	XENTR01096
OG0007437	NEMVE06897	XENTR07931
OG0007438	NEMVE24737	XENTR02922
OG0007439	NEMVE02374, NEMVE20588	XENTR06565
OG0007440	NEMVE21710	XENTR16878
OG0007441	NEMVE10398	XENTR04516
OG0007442	NEMVE22223	XENTR00039
OG0007443	NEMVE25371	XENTR10297
OG0007445	NEMVE24684	XENTR12978, XENTR12979
OG0007446	NEMVE14884	XENTR06442
OG0007447	NEMVE15214	XENTR12201
OG0007449	NEMVE18235	XENTR18679
OG0007450	NEMVE01821, NEMVE07887	XENTR06660
OG0007451	NEMVE09386	XENTR12405
OG0007452	NEMVE00170, NEMVE13609	XENTR17957
OG0007453	NEMVE13424	XENTR01387
OG0007454	NEMVE14909	XENTR04173
OG0007455	NEMVE14702	XENTR07691
OG0007456	NEMVE06082	XENTR04528
OG0007457	NEMVE19632, NEMVE25342	XENTR10055
OG0007459	NEMVE25566	XENTR11371
OG0007460	NEMVE14451	XENTR05094
OG0007463	NEMVE20726, NEMVE22590	XENTR08950
OG0007465	NEMVE17581, NEMVE22007	XENTR04059
OG0007466	NEMVE22832	XENTR02679
OG0007467	NEMVE21131	XENTR07159
OG0007471	NEMVE23466	XENTR04599
OG0007472	NEMVE14194	XENTR00553
OG0007473	NEMVE21682	XENTR01457
OG0007474	NEMVE18991	XENTR06036
OG0007475	NEMVE10836	XENTR01800
OG0007476	NEMVE15012	XENTR14782
OG0007477	NEMVE05313	XENTR17920
OG0007478	NEMVE15694	XENTR01177
OG0007480	NEMVE13266	XENTR14211
OG0007481	NEMVE22561	XENTR08890
OG0007482	NEMVE13581	XENTR11438
OG0007484	NEMVE06907	XENTR11668
OG0007485	NEMVE25477	XENTR09035
OG0007488	NEMVE24850	XENTR12274
OG0007489	NEMVE13290	XENTR06667
OG0007490	NEMVE24955	XENTR18724
OG0007491	NEMVE15400	XENTR07351
OG0007492	NEMVE12352	XENTR18957
OG0007495	NEMVE14337	XENTR08419
OG0007496	NEMVE05960	XENTR06004
OG0007497	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627	XENTR07427
OG0007498	NEMVE11016, NEMVE12879	XENTR10735
OG0007499	NEMVE18098	XENTR11617
OG0007500	NEMVE22504	XENTR08411
OG0007501	NEMVE15355	XENTR00395
OG0007503	NEMVE11611	XENTR07556, XENTR07557
OG0007504	NEMVE23039	XENTR00131
OG0007506	NEMVE22395	XENTR09086
OG0007507	NEMVE25891	XENTR00172
OG0007508	NEMVE14963	XENTR16412
OG0007509	NEMVE17668	XENTR02576
OG0007510	NEMVE05795	XENTR13679
OG0007513	NEMVE25913	XENTR00761
OG0007515	NEMVE25353	XENTR16605
OG0007517	NEMVE22057	XENTR19247
OG0007518	NEMVE14498	XENTR06614
OG0007519	NEMVE13604	XENTR05051
OG0007522	NEMVE14092	XENTR07712
OG0007524	NEMVE19720	XENTR17573, XENTR02042
OG0007525	NEMVE25128, NEMVE07761	XENTR04661, XENTR04662
OG0007527	NEMVE24239	XENTR13242
OG0007528	NEMVE16685, NEMVE16684	XENTR07788
OG0007531	NEMVE14641	XENTR15044, XENTR15045
OG0007533	NEMVE25147	XENTR07903
