Orthogroup	NEMVE	AENJA_ok
OG0007035	NEMVE14476	AENJA_15945
OG0007036	NEMVE22685	AENJA_15980
OG0007037	NEMVE13503	AENJA_16026
OG0007038	NEMVE05760	AENJA_16109
OG0007039	NEMVE09028, NEMVE00545	AENJA_16125
OG0007040	NEMVE13790	AENJA_16156
OG0007041	NEMVE25405, NEMVE18865	AENJA_16190
OG0007042	NEMVE18027	AENJA_16299
OG0007043	NEMVE05818	AENJA_19281, AENJA_16342
OG0007044	NEMVE13670	AENJA_16556
OG0007045	NEMVE11946, NEMVE11342	AENJA_16721
OG0007047	NEMVE23774	AENJA_16899
OG0007048	NEMVE22617	AENJA_16937
OG0007049	NEMVE24890	AENJA_17013
OG0007050	NEMVE01542	AENJA_17182
OG0007052	NEMVE08596	AENJA_17326
OG0007053	NEMVE21766	AENJA_17379
OG0007054	NEMVE10860	AENJA_17391, AENJA_19911
OG0007055	NEMVE15080	AENJA_17474
OG0007056	NEMVE14420	AENJA_17650
OG0007058	NEMVE17442	AENJA_17757
OG0007059	NEMVE21382, NEMVE22940	AENJA_17918
OG0007060	NEMVE23768	AENJA_18050
OG0007061	NEMVE02935	AENJA_18086
OG0007062	NEMVE24553	AENJA_18177
OG0007063	NEMVE09723	AENJA_18189
OG0007064	NEMVE07349	AENJA_18220
OG0007065	NEMVE22963	AENJA_18236
OG0007066	NEMVE22679	AENJA_18310
OG0007067	NEMVE22891	AENJA_18344
OG0007068	NEMVE19134	AENJA_18386
OG0007069	NEMVE22785	AENJA_18431
OG0007070	NEMVE14725	AENJA_18751
OG0007071	NEMVE18624	AENJA_20432
OG0007073	NEMVE14833	AENJA_18861
OG0007074	NEMVE25050	AENJA_19061
OG0007075	NEMVE25698	AENJA_19074, AENJA_19073
OG0007076	NEMVE07000, NEMVE20249	AENJA_19406
OG0007077	NEMVE15227	AENJA_19554
OG0007078	NEMVE19867, NEMVE14244	AENJA_19777
OG0007079	NEMVE25540	AENJA_19825
OG0007082	NEMVE02341	AENJA_19832
OG0007083	NEMVE23773	AENJA_20083
OG0007084	NEMVE22005	AENJA_20378
OG0007085	NEMVE25338	AENJA_20429
OG0007086	NEMVE14980, NEMVE19924	AENJA_20436
OG0007087	NEMVE07751	AENJA_20498
OG0007088	NEMVE05070	AENJA_20551
OG0007089	NEMVE11263	AENJA_20594
OG0007090	NEMVE05876	AENJA_20659
OG0007091	NEMVE13797	AENJA_23355, AENJA_20692
OG0007092	NEMVE07545	AENJA_20784
OG0007093	NEMVE13401	AENJA_20890
OG0007094	NEMVE07935	AENJA_20950
OG0007095	NEMVE15027	AENJA_21007
OG0007096	NEMVE05490	AENJA_21049
OG0007097	NEMVE14580	AENJA_21089
OG0007098	NEMVE13689	AENJA_21303
OG0007099	NEMVE24293, NEMVE20476	AENJA_21375
OG0007100	NEMVE06130	AENJA_21409
OG0007101	NEMVE25623	AENJA_21558
OG0007102	NEMVE05323	AENJA_21655, AENJA_26402
OG0007103	NEMVE05668, NEMVE15842	AENJA_21675, AENJA_25416
OG0007104	NEMVE06182	AENJA_21723
OG0007105	NEMVE17115	AENJA_21751
OG0007106	NEMVE14945	AENJA_21772
OG0007107	NEMVE05263	AENJA_21819
OG0007108	NEMVE13433	AENJA_21851
OG0007109	NEMVE14175, NEMVE20323	AENJA_22004
OG0007111	NEMVE25144	AENJA_22302
OG0007112	NEMVE10814	AENJA_22684
OG0007113	NEMVE10653	AENJA_22726
OG0007114	NEMVE09146	AENJA_22816
OG0007115	NEMVE16071	AENJA_22820
OG0007117	NEMVE22757	AENJA_23028
OG0007118	NEMVE02206	AENJA_23161
OG0007119	NEMVE02886, NEMVE13562	AENJA_23375
OG0007120	NEMVE06186	AENJA_23378
OG0007121	NEMVE25193	AENJA_23568
OG0007122	NEMVE14233	AENJA_23581
OG0007124	NEMVE10468	AENJA_23735
OG0007125	NEMVE11876, NEMVE10855	AENJA_23965
OG0007126	NEMVE22756	AENJA_24234
OG0007127	NEMVE13588	AENJA_24302
OG0007128	NEMVE13615	AENJA_24308
OG0007129	NEMVE04898	AENJA_24361
OG0007130	NEMVE25495, NEMVE21143	AENJA_24363
OG0007131	NEMVE23758, NEMVE12360	AENJA_24469
OG0007132	NEMVE06535, NEMVE12522	AENJA_24649
OG0007133	NEMVE11996, NEMVE06036	AENJA_24825
OG0007134	NEMVE13156	AENJA_24826
OG0007135	NEMVE14282	AENJA_25007
OG0007136	NEMVE08828	AENJA_25014
OG0007137	NEMVE14801	AENJA_25069
OG0007138	NEMVE09440, NEMVE12478	AENJA_25134
OG0007139	NEMVE09713	AENJA_25183
OG0007141	NEMVE14565	AENJA_25287
OG0007142	NEMVE16109	AENJA_25343
OG0007143	NEMVE08778, NEMVE20919	AENJA_25363
OG0007145	NEMVE19580	AENJA_25560
OG0007146	NEMVE18006	AENJA_25582
OG0007147	NEMVE13817	AENJA_25613
OG0007148	NEMVE22073	AENJA_25762
OG0007149	NEMVE12301	AENJA_25859
OG0007150	NEMVE11424	AENJA_26056
OG0007151	NEMVE22467	AENJA_26211
OG0007152	NEMVE25856	AENJA_26373
OG0007153	NEMVE18215	AENJA_26504
OG0007154	NEMVE23811	AENJA_26509
OG0007248	NEMVE05909	AENJA_00004
OG0007249	NEMVE19970	AENJA_19637
OG0007249	NEMVE03114	AENJA_00124
OG0007250	NEMVE23608	AENJA_00139
OG0007251	NEMVE08153	AENJA_00324
OG0007252	NEMVE24745	AENJA_00397
OG0007253	NEMVE01126	AENJA_00767
OG0007254	NEMVE23140	AENJA_00931
OG0007255	NEMVE06734	AENJA_00979
OG0007256	NEMVE11220, NEMVE11514	AENJA_01044
OG0007258	NEMVE00047, NEMVE14648	AENJA_01436, AENJA_11453
OG0007261	NEMVE06464, NEMVE10739	AENJA_01593
OG0007264	NEMVE15060	AENJA_02217
OG0007265	NEMVE21288	AENJA_24607, AENJA_15494, AENJA_19190, AENJA_25338, AENJA_20140, AENJA_13490, AENJA_06858, AENJA_02451, AENJA_20142, AENJA_14115, AENJA_05062, AENJA_03244, AENJA_24038, AENJA_14533, AENJA_10357, AENJA_26282, AENJA_13325, AENJA_24618, AENJA_02236, AENJA_22098, AENJA_26374, AENJA_26222, AENJA_22230
OG0007266	NEMVE00843	AENJA_08462, AENJA_02257
OG0007267	NEMVE18408	AENJA_02284
OG0007268	NEMVE08006	AENJA_02432
OG0007270	NEMVE23267	AENJA_02688, AENJA_06355
OG0007271	NEMVE14749	AENJA_02740
OG0007272	NEMVE17086	AENJA_02756
OG0007273	NEMVE22414	AENJA_02792
OG0007274	NEMVE12604, NEMVE24366	AENJA_02816
OG0007275	NEMVE14669	AENJA_02862
OG0007277	NEMVE02383	AENJA_03125, AENJA_24804
OG0007278	NEMVE03386	AENJA_03209
OG0007279	NEMVE24542	AENJA_03339
OG0007280	NEMVE14013	AENJA_03407
OG0007281	NEMVE23664	AENJA_03420
OG0007282	NEMVE13645	AENJA_03431
OG0007286	NEMVE05488, NEMVE09092	AENJA_18798, AENJA_10022, AENJA_03618
OG0007287	NEMVE09473, NEMVE05342, NEMVE01264, NEMVE05872, NEMVE18858, NEMVE08747, NEMVE08291	AENJA_03706
OG0007288	NEMVE08146	AENJA_03747
OG0007289	NEMVE10504	AENJA_03836
OG0007290	NEMVE17402	AENJA_03954
OG0007291	NEMVE14746	AENJA_03983
OG0007292	NEMVE08212	AENJA_04105
OG0007293	NEMVE13245	AENJA_04149, AENJA_04148
OG0007294	NEMVE05938	AENJA_04367
OG0007295	NEMVE19179	AENJA_04369
OG0007296	NEMVE13425	AENJA_04461
OG0007297	NEMVE05122	AENJA_04494
OG0007299	NEMVE17700	AENJA_04574
OG0007300	NEMVE10414	AENJA_04647
OG0007301	NEMVE05910	AENJA_04686
OG0007302	NEMVE24421	AENJA_04963
OG0007303	NEMVE21168, NEMVE21934	AENJA_05104
OG0007304	NEMVE19345	AENJA_05122
OG0007305	NEMVE18637	AENJA_05241
OG0007306	NEMVE18933	AENJA_05277
OG0007307	NEMVE15849	AENJA_05325
OG0007309	NEMVE10518, NEMVE20201	AENJA_05768
OG0007310	NEMVE06728	AENJA_05858, AENJA_19852
OG0007312	NEMVE23732	AENJA_05894
OG0007313	NEMVE25309, NEMVE13991, NEMVE11990	AENJA_10867, AENJA_06071
OG0007314	NEMVE14601	AENJA_06139
OG0007316	NEMVE13237	AENJA_06485, AENJA_20879
OG0007317	NEMVE07571	AENJA_06549
OG0007318	NEMVE13190	AENJA_06588
OG0007319	NEMVE13526	AENJA_06656
OG0007320	NEMVE13887	AENJA_06780
OG0007321	NEMVE14743	AENJA_06818
OG0007322	NEMVE13884	AENJA_06900
OG0007323	NEMVE15965	AENJA_06960
OG0007324	NEMVE05288	AENJA_07021
OG0007325	NEMVE14080	AENJA_07023
OG0007326	NEMVE02450	AENJA_07134
OG0007327	NEMVE09633	AENJA_07205
OG0007328	NEMVE25409	AENJA_07462
OG0007331	NEMVE17405, NEMVE06097	AENJA_07941, AENJA_07938
OG0007332	NEMVE06433	AENJA_07980
OG0007333	NEMVE18252	AENJA_08327
OG0007334	NEMVE09677	AENJA_08344, AENJA_10683
OG0007335	NEMVE10469	AENJA_08730
OG0007336	NEMVE13003	AENJA_24259
OG0007336	NEMVE22461	AENJA_08744
OG0007337	NEMVE05791	AENJA_08756
OG0007338	NEMVE08790	AENJA_08801
OG0007339	NEMVE04953	AENJA_08839
OG0007340	NEMVE06786	AENJA_08960
OG0007341	NEMVE14964	AENJA_08963
OG0007342	NEMVE14032	AENJA_09009
OG0007343	NEMVE06113	AENJA_09011
OG0007344	NEMVE17645	AENJA_18427, AENJA_09089
OG0007347	NEMVE05928	AENJA_09485
OG0007348	NEMVE25081	AENJA_09604
OG0007349	NEMVE24138	AENJA_09661
OG0007351	NEMVE15176	AENJA_09717
OG0007352	NEMVE22263	AENJA_09848
OG0007353	NEMVE09891	AENJA_10075
OG0007354	NEMVE12447, NEMVE22312	AENJA_10138
OG0007355	NEMVE26015, NEMVE24494	AENJA_10292, AENJA_10291
OG0007356	NEMVE22435	AENJA_10363
OG0007357	NEMVE03442	AENJA_10365
OG0007358	NEMVE22472	AENJA_10512
OG0007360	NEMVE13667	AENJA_10766
OG0007361	NEMVE21896	AENJA_10793
OG0007362	NEMVE03247, NEMVE06199, NEMVE20257	AENJA_20165, AENJA_19744, AENJA_11986, AENJA_12745, AENJA_24309, AENJA_25790, AENJA_17093, AENJA_10822
OG0007363	NEMVE07823	AENJA_10957
OG0007364	NEMVE14072	AENJA_10959
OG0007365	NEMVE02500	AENJA_10977
OG0007366	NEMVE10651	AENJA_11206
OG0007367	NEMVE14913	AENJA_11272
OG0007368	NEMVE21985	AENJA_11301
OG0007369	NEMVE09186, NEMVE04959	AENJA_11422
OG0007370	NEMVE24854	AENJA_11425
OG0007371	NEMVE22865	AENJA_11627
OG0007372	NEMVE14160	AENJA_11631
OG0007373	NEMVE22902	AENJA_11675
OG0007374	NEMVE10037	AENJA_11711
OG0007376	NEMVE14158	AENJA_11779
OG0007377	NEMVE01324	AENJA_11839
OG0007378	NEMVE23117	AENJA_11927
OG0007380	NEMVE06086, NEMVE12199	AENJA_12373
OG0007381	NEMVE23101	AENJA_12457
OG0007382	NEMVE14758	AENJA_12498
OG0007383	NEMVE20839	AENJA_12505
OG0007385	NEMVE14990	AENJA_12739
OG0007386	NEMVE13865, NEMVE00269	AENJA_12898
OG0007387	NEMVE23956	AENJA_12902
OG0007388	NEMVE05194	AENJA_13027
OG0007389	NEMVE25345	AENJA_13187
OG0007390	NEMVE24823	AENJA_13202
OG0007391	NEMVE08201	AENJA_13207
OG0007392	NEMVE13961	AENJA_13312
OG0007393	NEMVE00582, NEMVE21768	AENJA_13334
OG0007394	NEMVE22615	AENJA_13338
OG0007395	NEMVE17435	AENJA_13363
OG0007396	NEMVE15920	AENJA_13626
OG0007397	NEMVE09462	AENJA_13692
OG0007399	NEMVE09265	AENJA_14225
OG0007401	NEMVE13443	AENJA_14395
OG0007402	NEMVE14824	AENJA_14648
OG0007403	NEMVE18192	AENJA_14745
OG0007404	NEMVE24746	AENJA_15171
OG0007405	NEMVE13995	AENJA_15366
OG0007407	NEMVE14797	AENJA_15377
OG0007408	NEMVE08149	AENJA_15439
OG0007409	NEMVE13321	AENJA_15440
OG0007411	NEMVE14384	AENJA_15681
OG0007412	NEMVE08446	AENJA_15771
OG0007413	NEMVE22933	AENJA_15882
OG0007415	NEMVE22466	AENJA_16254
OG0007416	NEMVE04678	AENJA_16466
OG0007417	NEMVE08802	AENJA_16596
OG0007418	NEMVE25117	AENJA_20071, AENJA_16895
OG0007419	NEMVE14407	AENJA_16935
OG0007421	NEMVE01648	AENJA_17319
OG0007422	NEMVE06450	AENJA_17772
OG0007423	NEMVE09572	AENJA_17845
OG0007424	NEMVE07064	AENJA_17849
OG0007425	NEMVE01463	AENJA_17864
OG0007426	NEMVE25299	AENJA_17973
OG0007427	NEMVE11584, NEMVE11585	AENJA_18085
OG0007430	NEMVE21972	AENJA_19078
OG0007431	NEMVE22905	AENJA_19346
OG0007432	NEMVE23141	AENJA_19403, AENJA_19402
OG0007433	NEMVE14283, NEMVE02780	AENJA_19654
OG0007434	NEMVE21333	AENJA_19687, AENJA_19688
OG0007435	NEMVE14771, NEMVE22934	AENJA_19773
OG0007436	NEMVE08293	AENJA_19801
OG0007437	NEMVE06897	AENJA_19860
OG0007438	NEMVE24737	AENJA_20029
OG0007439	NEMVE02374, NEMVE20588	AENJA_20396
OG0007440	NEMVE21710	AENJA_20434
OG0007441	NEMVE10398	AENJA_20556
OG0007442	NEMVE22223	AENJA_20655
OG0007443	NEMVE25371	AENJA_20689
OG0007445	NEMVE24684	AENJA_20821
OG0007446	NEMVE14884	AENJA_20884
OG0007447	NEMVE15214	AENJA_20921
OG0007449	NEMVE18234	AENJA_21306
OG0007450	NEMVE07887	AENJA_21381
OG0007451	NEMVE09386	AENJA_21528
OG0007452	NEMVE00170, NEMVE13609	AENJA_21651
OG0007453	NEMVE13424	AENJA_21726
OG0007454	NEMVE14909	AENJA_21740
OG0007455	NEMVE14702	AENJA_21828
OG0007456	NEMVE06082	AENJA_21979
OG0007457	NEMVE19632, NEMVE25342	AENJA_22032
OG0007459	NEMVE25566	AENJA_22258
OG0007460	NEMVE14451	AENJA_22264
OG0007463	NEMVE20726, NEMVE22590	AENJA_22661
OG0007464	NEMVE24268	AENJA_22697
OG0007465	NEMVE17581, NEMVE22007	AENJA_22699
OG0007466	NEMVE22832	AENJA_22881
OG0007467	NEMVE21131	AENJA_23010
OG0007470	NEMVE24480	AENJA_23296
OG0007471	NEMVE23466	AENJA_23384
OG0007472	NEMVE14194	AENJA_23719
OG0007473	NEMVE21682	AENJA_23755
OG0007474	NEMVE18991	AENJA_23962
OG0007475	NEMVE10836	AENJA_23966
OG0007476	NEMVE15012	AENJA_24225
OG0007477	NEMVE05313	AENJA_24292
OG0007478	NEMVE15694	AENJA_24685
OG0007480	NEMVE13266	AENJA_24812
OG0007481	NEMVE22561	AENJA_24944
OG0007482	NEMVE13581	AENJA_25120
OG0007483	NEMVE08075	AENJA_25192
OG0007484	NEMVE06907	AENJA_25231
OG0007485	NEMVE25477	AENJA_25331
OG0007487	NEMVE19514	AENJA_25922
OG0007488	NEMVE24850	AENJA_26049
OG0007489	NEMVE13290	AENJA_26107
OG0007490	NEMVE24955	AENJA_26187
OG0007491	NEMVE15400	AENJA_26237
OG0007492	NEMVE12352	AENJA_26511
OG0007494	NEMVE13649	AENJA_26703
OG0007495	NEMVE14337	AENJA_26715
OG0007496	NEMVE05960	AENJA_26719
OG0007497	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627	AENJA_26773
OG0007498	NEMVE11016, NEMVE12879	AENJA_26807
OG0007582	NEMVE25110	AENJA_00047
OG0007583	NEMVE05002	AENJA_00226
OG0007586	NEMVE21958	AENJA_00380
OG0007587	NEMVE05439	AENJA_00432
OG0007588	NEMVE14974	AENJA_00505
OG0007589	NEMVE00133, NEMVE16108	AENJA_00571
OG0007591	NEMVE14305	AENJA_01019
OG0007592	NEMVE25777	AENJA_01059
OG0007593	NEMVE08761	AENJA_01095
OG0007594	NEMVE13798, NEMVE12256	AENJA_01198
OG0007595	NEMVE13188	AENJA_01322
OG0007597	NEMVE02017	AENJA_01698
OG0007598	NEMVE13275, NEMVE15766	AENJA_01726
OG0007600	NEMVE25474	AENJA_01841
OG0007601	NEMVE20762, NEMVE06284, NEMVE12569	AENJA_02054
OG0007602	NEMVE08220	AENJA_02165
OG0007603	NEMVE09888, NEMVE25916	AENJA_02214
OG0007604	NEMVE15922	AENJA_02267
OG0007605	NEMVE22713	AENJA_02353
OG0007606	NEMVE07882	AENJA_02354
OG0007607	NEMVE14803	AENJA_02368
OG0007608	NEMVE25259	AENJA_02633
OG0007609	NEMVE14141	AENJA_02689
OG0007610	NEMVE13618	AENJA_02817
OG0007612	NEMVE13493	AENJA_03149
OG0007613	NEMVE25112	AENJA_03179
OG0007614	NEMVE25043	AENJA_03537, AENJA_03213
OG0007615	NEMVE13394	AENJA_03386
OG0007616	NEMVE22755	AENJA_03409
OG0007618	NEMVE05717	AENJA_03470
OG0007619	NEMVE22719	AENJA_03762
OG0007621	NEMVE15854	AENJA_03833
OG0007622	NEMVE14178	AENJA_03944
OG0007623	NEMVE25451	AENJA_08941, AENJA_04211
OG0007624	NEMVE01610	AENJA_04295
OG0007625	NEMVE20190	AENJA_04665
OG0007626	NEMVE09273	AENJA_04777
OG0007628	NEMVE07362	AENJA_04962
OG0007629	NEMVE03312, NEMVE13373	AENJA_05160
OG0007631	NEMVE06747, NEMVE11236	AENJA_05278
OG0007632	NEMVE14960	AENJA_05484
OG0007634	NEMVE23401	AENJA_05650
OG0007637	NEMVE16744, NEMVE06908	AENJA_25958, AENJA_05864
OG0007638	NEMVE25858	AENJA_06211
OG0007639	NEMVE06099	AENJA_06285
OG0007640	NEMVE08959	AENJA_06871
OG0007643	NEMVE25518, NEMVE22109, NEMVE16341	AENJA_07280
OG0007645	NEMVE06297	AENJA_07676
OG0007646	NEMVE11980, NEMVE25514	AENJA_07683
OG0007647	NEMVE17951	AENJA_07698
OG0007648	NEMVE07012	AENJA_07744
OG0007649	NEMVE22367	AENJA_08154
OG0007650	NEMVE08861	AENJA_08417
OG0007651	NEMVE06271	AENJA_08420
OG0007652	NEMVE24675	AENJA_08655
OG0007653	NEMVE20290	AENJA_08664
OG0007654	NEMVE25572	AENJA_08743
OG0007656	NEMVE00479, NEMVE05622	AENJA_08929
OG0007657	NEMVE09719	AENJA_09241
OG0007658	NEMVE17719	AENJA_15160, AENJA_09640
OG0007659	NEMVE15005	AENJA_09749
OG0007660	NEMVE06829	AENJA_10005
OG0007661	NEMVE23648	AENJA_10023
OG0007663	NEMVE03506	AENJA_10256
OG0007664	NEMVE08366, NEMVE09875	AENJA_10276
OG0007666	NEMVE06300	AENJA_10298
OG0007667	NEMVE21308	AENJA_10341
OG0007669	NEMVE09329	AENJA_10464
OG0007670	NEMVE00374, NEMVE13235	AENJA_10480
OG0007672	NEMVE10871, NEMVE01018	AENJA_10564
OG0007674	NEMVE09137	AENJA_10687
OG0007675	NEMVE14230	AENJA_10692, AENJA_10689
OG0007676	NEMVE09075	AENJA_10773
OG0007679	NEMVE14614	AENJA_11083
OG0007680	NEMVE09957	AENJA_11179
OG0007681	NEMVE11266, NEMVE04177	AENJA_11196
OG0007683	NEMVE05155, NEMVE09112	AENJA_11263, AENJA_13110
OG0007684	NEMVE07913	AENJA_11323
OG0007685	NEMVE22475	AENJA_11330
OG0007687	NEMVE15064	AENJA_11514
OG0007688	NEMVE23866	AENJA_11595
OG0007689	NEMVE15533, NEMVE25163	AENJA_11622
OG0007690	NEMVE09407	AENJA_11693
OG0007691	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812	AENJA_11787
OG0007692	NEMVE24948	AENJA_11895
OG0007694	NEMVE14461	AENJA_12365
OG0007695	NEMVE15957	AENJA_12489
OG0007696	NEMVE13808	AENJA_12919
OG0007697	NEMVE22701	AENJA_12952
OG0007698	NEMVE19391	AENJA_13006
OG0007699	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627	AENJA_13050
OG0007700	NEMVE06383, NEMVE20983	AENJA_13417
OG0007701	NEMVE23722	AENJA_13421
OG0007702	NEMVE22678	AENJA_13485
OG0007703	NEMVE22465	AENJA_13781, AENJA_13780
OG0007704	NEMVE13360	AENJA_13789
OG0007705	NEMVE23373	AENJA_13836
OG0007707	NEMVE17260, NEMVE19486, NEMVE17005	AENJA_18792, AENJA_20617, AENJA_13925
OG0007708	NEMVE14576	AENJA_14019
OG0007709	NEMVE14284	AENJA_14142
OG0007711	NEMVE03458	AENJA_14168
OG0007711	NEMVE16976	AENJA_14167
OG0007712	NEMVE16922	AENJA_14241
OG0007713	NEMVE10952	AENJA_14256
OG0007714	NEMVE04698	AENJA_14298
OG0007715	NEMVE14423	AENJA_14420
OG0007716	NEMVE24083	AENJA_14436
OG0007717	NEMVE14630	AENJA_14512
OG0007718	NEMVE14642	AENJA_14607
OG0007720	NEMVE18653, NEMVE20099	AENJA_15395, AENJA_22794
OG0007721	NEMVE16202	AENJA_15418
OG0007722	NEMVE24674	AENJA_15592
OG0007724	NEMVE08494	AENJA_15747
OG0007725	NEMVE08931	AENJA_15798
OG0007727	NEMVE22125	AENJA_15914
OG0007728	NEMVE19501	AENJA_16033
OG0007729	NEMVE05917	AENJA_16470
OG0007730	NEMVE22534	AENJA_16479
OG0007731	NEMVE09241	AENJA_16519
OG0007733	NEMVE13390	AENJA_16976
OG0007734	NEMVE01827	AENJA_17060
OG0007735	NEMVE13740	AENJA_17384
OG0007737	NEMVE19984	AENJA_17429, AENJA_17433
OG0007739	NEMVE13651	AENJA_17580
OG0007740	NEMVE07649	AENJA_17729
OG0007741	NEMVE02338	AENJA_17929
OG0007743	NEMVE22363	AENJA_18237
OG0007744	NEMVE15801	AENJA_18288
OG0007745	NEMVE23484	AENJA_18335
OG0007746	NEMVE15823	AENJA_18434
OG0007747	NEMVE23082	AENJA_18844
OG0007748	NEMVE23336	AENJA_18894
OG0007749	NEMVE14299	AENJA_19022
OG0007750	NEMVE16263	AENJA_19185
OG0007751	NEMVE21679	AENJA_19310
OG0007752	NEMVE25084	AENJA_19359
OG0007753	NEMVE09762	AENJA_19363
OG0007754	NEMVE04608	AENJA_19398
OG0007756	NEMVE21769, NEMVE21203	AENJA_19709
OG0007757	NEMVE22374	AENJA_20316, AENJA_19847
OG0007758	NEMVE24832	AENJA_19933
OG0007759	NEMVE23846	AENJA_20025
OG0007760	NEMVE16471	AENJA_20050
OG0007761	NEMVE10403	AENJA_20064
OG0007763	NEMVE01958, NEMVE20035	AENJA_20330
OG0007764	NEMVE06037	AENJA_20732
OG0007765	NEMVE19483	AENJA_21015, AENJA_21016, AENJA_21017
OG0007766	NEMVE05141	AENJA_21034
OG0007767	NEMVE13662	AENJA_21313
OG0007768	NEMVE21905	AENJA_21314
OG0007769	NEMVE08042	AENJA_21372
OG0007770	NEMVE05408, NEMVE20937	AENJA_21605
OG0007771	NEMVE13470	AENJA_21609
OG0007772	NEMVE06176	AENJA_21724
OG0007773	NEMVE07114	AENJA_21739
OG0007774	NEMVE08940	AENJA_21779
OG0007775	NEMVE06546	AENJA_21848, AENJA_21916
OG0007776	NEMVE20241	AENJA_22036
OG0007778	NEMVE24975	AENJA_22303
OG0007779	NEMVE10345	AENJA_22377
OG0007781	NEMVE11915	AENJA_22495
OG0007782	NEMVE13738	AENJA_22500
OG0007783	NEMVE23094	AENJA_22584
OG0007784	NEMVE21852	AENJA_22600
OG0007785	NEMVE23583	AENJA_26087, AENJA_22648, AENJA_26088
OG0007786	NEMVE10346	AENJA_22814
OG0007787	NEMVE04711, NEMVE04653	AENJA_22832
OG0007789	NEMVE22184	AENJA_22873
OG0007790	NEMVE13911	AENJA_22969, AENJA_22970
OG0007791	NEMVE22262	AENJA_23000
OG0007793	NEMVE01965	AENJA_23139
OG0007794	NEMVE13881	AENJA_23230
OG0007795	NEMVE16217	AENJA_23273
OG0007796	NEMVE16045	AENJA_23473
OG0007798	NEMVE07652	AENJA_23971
OG0007800	NEMVE02246	AENJA_24733
OG0007801	NEMVE24803	AENJA_24750
OG0007802	NEMVE05110	AENJA_24870
OG0007803	NEMVE14259	AENJA_24900
OG0007804	NEMVE13958	AENJA_24903
OG0007805	NEMVE23683	AENJA_25156
OG0007807	NEMVE23161	AENJA_25659
OG0007809	NEMVE19397	AENJA_25815
OG0007810	NEMVE25323	AENJA_25829
OG0007811	NEMVE22619	AENJA_26163
OG0007812	NEMVE05957	AENJA_26416
OG0007813	NEMVE22957	AENJA_26599
OG0007814	NEMVE10610	AENJA_26751
OG0007908	NEMVE13340	AENJA_00151
OG0007910	NEMVE17938	AENJA_06981
OG0007910	NEMVE17417, NEMVE20911, NEMVE11390	AENJA_20649, AENJA_10598, AENJA_26007, AENJA_00241, AENJA_10599, AENJA_25348, AENJA_21984, AENJA_16153, AENJA_24071, AENJA_21200, AENJA_06456
OG0007911	NEMVE07983	AENJA_00247
OG0007912	NEMVE15679, NEMVE24495, NEMVE17470	AENJA_00261
OG0007913	NEMVE18005	AENJA_00323, AENJA_00322
OG0007915	NEMVE19232, NEMVE06531	AENJA_00437
OG0007916	NEMVE13298	AENJA_00507
OG0007917	NEMVE24424	AENJA_00555
OG0007918	NEMVE25851	AENJA_00566
OG0007919	NEMVE18679, NEMVE18678, NEMVE19444, NEMVE16119, NEMVE21259	AENJA_00691, AENJA_07592, AENJA_23934, AENJA_06726
OG0007920	NEMVE23462	AENJA_00706
OG0007921	NEMVE08958	AENJA_00713
OG0007922	NEMVE16510	AENJA_00734, AENJA_00733
OG0007924	NEMVE16716	AENJA_00993
OG0007926	NEMVE22555	AENJA_01125
OG0007927	NEMVE13085	AENJA_01207, AENJA_01458
OG0007930	NEMVE22670	AENJA_01654, AENJA_05381
OG0007931	NEMVE02001	AENJA_01727
OG0007932	NEMVE20940, NEMVE23396	AENJA_01753
OG0007933	NEMVE13492, NEMVE11999	AENJA_02051
OG0007934	NEMVE25429	AENJA_02342
OG0007936	NEMVE12282, NEMVE10998, NEMVE05778	AENJA_02595
OG0007937	NEMVE25331	AENJA_02784
OG0007938	NEMVE24777	AENJA_02811
OG0007940	NEMVE24639	AENJA_03128
OG0007941	NEMVE23201	AENJA_03147
OG0007942	NEMVE21277	AENJA_03272
OG0007943	NEMVE13601	AENJA_03467
OG0007944	NEMVE25215	AENJA_03606
OG0007945	NEMVE23257	AENJA_03801
OG0007946	NEMVE25132	AENJA_03832
OG0007947	NEMVE09699	AENJA_04228
OG0007948	NEMVE08238	AENJA_04332
OG0007951	NEMVE14182	AENJA_04818
OG0007952	NEMVE14869	AENJA_04832
OG0007953	NEMVE08477	AENJA_04939
OG0007954	NEMVE19250	AENJA_05279
OG0007955	NEMVE07888	AENJA_05489
OG0007956	NEMVE25554	AENJA_05510
OG0007957	NEMVE15377	AENJA_05563
OG0007958	NEMVE21992	AENJA_05678
OG0007959	NEMVE06212	AENJA_23496, AENJA_05849
OG0007960	NEMVE24065, NEMVE16826	AENJA_06056
OG0007961	NEMVE22779	AENJA_06200, AENJA_16860
OG0007962	NEMVE18122	AENJA_06266
OG0007963	NEMVE13861	AENJA_06564, AENJA_24525
OG0007964	NEMVE08711, NEMVE11799	AENJA_06717
OG0007965	NEMVE20506	AENJA_07054
OG0007966	NEMVE07836	AENJA_07217
OG0007968	NEMVE01617	AENJA_07308
OG0007969	NEMVE09301, NEMVE23413	AENJA_23140, AENJA_07425
OG0007970	NEMVE06256	AENJA_07816
OG0007971	NEMVE07956	AENJA_07915
OG0007972	NEMVE13341	AENJA_08033
