Orthogroup	NEMVE	ORYLA
OG0007646	NEMVE11980, NEMVE25514	ORYLA09484
OG0007647	NEMVE17951	ORYLA09216
OG0007648	NEMVE07012	ORYLA15478
OG0007649	NEMVE22367	ORYLA08950
OG0007650	NEMVE08861	ORYLA07962
OG0007652	NEMVE24675	ORYLA17837, ORYLA02891
OG0007653	NEMVE20290	ORYLA00212
OG0007654	NEMVE25572	ORYLA18713
OG0007656	NEMVE00479, NEMVE05622	ORYLA11259
OG0007657	NEMVE09719	ORYLA12352
OG0007658	NEMVE17719	ORYLA01027
OG0007659	NEMVE15005	ORYLA09035
OG0007660	NEMVE06829	ORYLA06636
OG0007663	NEMVE03506	ORYLA19677
OG0007664	NEMVE08366, NEMVE09875	ORYLA15115
OG0007666	NEMVE06300	ORYLA16689, ORYLA19032
OG0007667	NEMVE21308	ORYLA13912
OG0007669	NEMVE09329	ORYLA10867, ORYLA14768
OG0007670	NEMVE00374, NEMVE13235	ORYLA05143
OG0007672	NEMVE10871	ORYLA09421
OG0007674	NEMVE09137	ORYLA10748
OG0007676	NEMVE09075	ORYLA15905
OG0007680	NEMVE09957	ORYLA04680
OG0007681	NEMVE11266, NEMVE04177	ORYLA12077
OG0007684	NEMVE07913	ORYLA04277
OG0007685	NEMVE22475	ORYLA04777
OG0007687	NEMVE15064	ORYLA17022
OG0007688	NEMVE23866	ORYLA09192, ORYLA09193
OG0007689	NEMVE15533, NEMVE25163	ORYLA17604
OG0007690	NEMVE09407	ORYLA19010
OG0007692	NEMVE24948	ORYLA14149
OG0007694	NEMVE14461	ORYLA05416
OG0007695	NEMVE15957	ORYLA02065, ORYLA01646
OG0007696	NEMVE13808	ORYLA11055, ORYLA15060
OG0007701	NEMVE23722	ORYLA17283
OG0007702	NEMVE22678	ORYLA19222
OG0007703	NEMVE22465	ORYLA19369
OG0007707	NEMVE17260, NEMVE19486, NEMVE17005	ORYLA07279
OG0007708	NEMVE14576	ORYLA15979
OG0007709	NEMVE14284	ORYLA12564
OG0007712	NEMVE16922	ORYLA19931
OG0007713	NEMVE10952	ORYLA16096
OG0007714	NEMVE04698	ORYLA01267
OG0007715	NEMVE14423	ORYLA02645
OG0007717	NEMVE14630	ORYLA04892
OG0007718	NEMVE14642	ORYLA09021
OG0007721	NEMVE16202	ORYLA04955
OG0007722	NEMVE12233, NEMVE24674	ORYLA18334
OG0007724	NEMVE08494	ORYLA12008
OG0007727	NEMVE22125	ORYLA05656, ORYLA05657
OG0007728	NEMVE19501	ORYLA09087
OG0007729	NEMVE05917	ORYLA15147
OG0007734	NEMVE01827	ORYLA13593
OG0007739	NEMVE13651	ORYLA15510, ORYLA15465
OG0007741	NEMVE02338	ORYLA12529
OG0007743	NEMVE22363	ORYLA15748
OG0007744	NEMVE15801	ORYLA03484
OG0007745	NEMVE23484	ORYLA15106
OG0007746	NEMVE15823	ORYLA11437
OG0007748	NEMVE23336	ORYLA12523
OG0007749	NEMVE14299, NEMVE12664	ORYLA14559
OG0007750	NEMVE16263	ORYLA00710
OG0007751	NEMVE21679	ORYLA07513
OG0007752	NEMVE25084	ORYLA04249
OG0007753	NEMVE09762	ORYLA17820
OG0007754	NEMVE04608	ORYLA03359
OG0007756	NEMVE21769, NEMVE21203	ORYLA04657
OG0007757	NEMVE22374	ORYLA13243
OG0007758	NEMVE24832	ORYLA20257
OG0007759	NEMVE23846	ORYLA13401
OG0007760	NEMVE16471	ORYLA15939
OG0007761	NEMVE10403	ORYLA14432, ORYLA15518
OG0007763	NEMVE01958, NEMVE20035	ORYLA13264
OG0007766	NEMVE05141	ORYLA07757
OG0007767	NEMVE13662	ORYLA08931
OG0007768	NEMVE21905	ORYLA04186
OG0007769	NEMVE08042	ORYLA07999
OG0007770	NEMVE05408, NEMVE20937	ORYLA17632
OG0007771	NEMVE13470	ORYLA11217
OG0007774	NEMVE08940	ORYLA09883
OG0007775	NEMVE06546	ORYLA04522
OG0007776	NEMVE20241	ORYLA04057
OG0007779	NEMVE10345	ORYLA06689
OG0007781	NEMVE14598, NEMVE11915	ORYLA14752
OG0007782	NEMVE13738	ORYLA16300
OG0007784	NEMVE21852	ORYLA08060
OG0007786	NEMVE10346	ORYLA18688
OG0007787	NEMVE04711, NEMVE04653	ORYLA20215
OG0007789	NEMVE22184	ORYLA07928
OG0007790	NEMVE13911	ORYLA06620
OG0007791	NEMVE22262	ORYLA13884
OG0007793	NEMVE01965	ORYLA13274
OG0007794	NEMVE13881	ORYLA17293
OG0007796	NEMVE16045	ORYLA12206, ORYLA05781
OG0007798	NEMVE07652	ORYLA00492
OG0007800	NEMVE02246	ORYLA03145
OG0007801	NEMVE24803	ORYLA16766, ORYLA07780
OG0007802	NEMVE05110	ORYLA05806
OG0007803	NEMVE14259	ORYLA00124
OG0007804	NEMVE13958	ORYLA05116
OG0007805	NEMVE23683	ORYLA03446
OG0007807	NEMVE23161	ORYLA07875
OG0007809	NEMVE19397	ORYLA13691
OG0007810	NEMVE25323	ORYLA13827
OG0007811	NEMVE22619	ORYLA13112
OG0007812	NEMVE05957	ORYLA09278
OG0007813	NEMVE22957	ORYLA05391
OG0007814	NEMVE10610	ORYLA08100
OG0007820	NEMVE10824	ORYLA04378
OG0007823	NEMVE14069	ORYLA19067, ORYLA19068
OG0007825	NEMVE24335	ORYLA13025
OG0007826	NEMVE22606	ORYLA02663
OG0007827	NEMVE15793	ORYLA18780, ORYLA18779
OG0007829	NEMVE14463	ORYLA15176
OG0007830	NEMVE22401	ORYLA14956
OG0007831	NEMVE13120	ORYLA01418
OG0007832	NEMVE22265	ORYLA10104
OG0007833	NEMVE23699	ORYLA17891
OG0007834	NEMVE22860	ORYLA01285
OG0007835	NEMVE05299	ORYLA02635
OG0007836	NEMVE09417	ORYLA01356
OG0007837	NEMVE17939	ORYLA08812
OG0007838	NEMVE16374	ORYLA17639
OG0007840	NEMVE14835	ORYLA08937
OG0007841	NEMVE14118	ORYLA04908
OG0007842	NEMVE04751	ORYLA07052
OG0007843	NEMVE09373	ORYLA04606
OG0007845	NEMVE23748	ORYLA13896
OG0007847	NEMVE07339	ORYLA17455
OG0007848	NEMVE22567	ORYLA05186
OG0007850	NEMVE06247	ORYLA07967
OG0007851	NEMVE13904	ORYLA19938
OG0007852	NEMVE23585	ORYLA13909
OG0007854	NEMVE10266	ORYLA18212
OG0007858	NEMVE23921	ORYLA17809
OG0007859	NEMVE22571, NEMVE20885	ORYLA09841
OG0007860	NEMVE06761	ORYLA13702, ORYLA15670, ORYLA13687
OG0007908	NEMVE13340	ORYLA08961
OG0007911	NEMVE07983	ORYLA05799
OG0007913	NEMVE18005	ORYLA14886
OG0007916	NEMVE13298	ORYLA09560
OG0007918	NEMVE25851	ORYLA01441
OG0007924	NEMVE16716	ORYLA10806
OG0007931	NEMVE02001	ORYLA03575, ORYLA18548
OG0007932	NEMVE20940, NEMVE23396	ORYLA02191
OG0007933	NEMVE13492	ORYLA15039
OG0007934	NEMVE25429	ORYLA11006, ORYLA09764
OG0007936	NEMVE12282, NEMVE10998, NEMVE05778	ORYLA11783, ORYLA11782
OG0007937	NEMVE25331	ORYLA12541
OG0007938	NEMVE24777	ORYLA11267
OG0007940	NEMVE24639	ORYLA11913, ORYLA11912
OG0007942	NEMVE21277	ORYLA00254, ORYLA17113
OG0007943	NEMVE13601	ORYLA12929
OG0007945	NEMVE23257	ORYLA03545
OG0007947	NEMVE09699	ORYLA16624
OG0007948	NEMVE08238	ORYLA03116
OG0007951	NEMVE14182	ORYLA07777
OG0007952	NEMVE14869	ORYLA09182
OG0007953	NEMVE08477	ORYLA08727
OG0007955	NEMVE07888	ORYLA10392
OG0007956	NEMVE25554	ORYLA19095
OG0007957	NEMVE15377	ORYLA07016
OG0007958	NEMVE21992	ORYLA16538
OG0007959	NEMVE06212	ORYLA06759
OG0007961	NEMVE22779	ORYLA06588, ORYLA13113
OG0007962	NEMVE18122	ORYLA04455
OG0007963	NEMVE13861	ORYLA18504
OG0007964	NEMVE08711, NEMVE11799	ORYLA02311
OG0007966	NEMVE07836	ORYLA17404
OG0007968	NEMVE01617	ORYLA04990
OG0007969	NEMVE09301, NEMVE23413	ORYLA13627
OG0007970	NEMVE06256	ORYLA05743, ORYLA05744
OG0007972	NEMVE13341	ORYLA06254
OG0007973	NEMVE08897	ORYLA20273
OG0007974	NEMVE14826	ORYLA10212
OG0007975	NEMVE21874	ORYLA16228
OG0007977	NEMVE06275	ORYLA16524
OG0007978	NEMVE07101	ORYLA02070
OG0007979	NEMVE21700	ORYLA01404
OG0007980	NEMVE05723	ORYLA05197, ORYLA05196
OG0007981	NEMVE09517	ORYLA10350
OG0007983	NEMVE14172	ORYLA05241
OG0007985	NEMVE24004	ORYLA19749
OG0007987	NEMVE13955	ORYLA17624, ORYLA16882
OG0007988	NEMVE13338	ORYLA07679
OG0007990	NEMVE09182	ORYLA01553
OG0007991	NEMVE22986	ORYLA11952
OG0007993	NEMVE08910	ORYLA11458
OG0007994	NEMVE03520	ORYLA19701
OG0007996	NEMVE13646	ORYLA05852
OG0007997	NEMVE19513	ORYLA01173, ORYLA01172
OG0007999	NEMVE06729	ORYLA16389
OG0008000	NEMVE09345, NEMVE20611	ORYLA18400
OG0008001	NEMVE25418	ORYLA17558
OG0008004	NEMVE20153, NEMVE13316, NEMVE21249	ORYLA06256
OG0008006	NEMVE23911	ORYLA00992
OG0008007	NEMVE25115	ORYLA07323
OG0008009	NEMVE24576	ORYLA18180
OG0008011	NEMVE18294	ORYLA20138
OG0008013	NEMVE04911	ORYLA09023
OG0008016	NEMVE08957	ORYLA12316
OG0008017	NEMVE18181	ORYLA15789
OG0008019	NEMVE25415	ORYLA17175
OG0008020	NEMVE13173	ORYLA12517
OG0008021	NEMVE22596	ORYLA08699, ORYLA16436, ORYLA07848
OG0008023	NEMVE07050	ORYLA20131
OG0008025	NEMVE23311	ORYLA16974
OG0008026	NEMVE25695	ORYLA11205
OG0008027	NEMVE01124	ORYLA10539
OG0008028	NEMVE08557	ORYLA08852
OG0008029	NEMVE24281	ORYLA04581
OG0008030	NEMVE17479	ORYLA02706
OG0008031	NEMVE09401	ORYLA03385
OG0008033	NEMVE09724	ORYLA00942
OG0008036	NEMVE06791	ORYLA16709
OG0008037	NEMVE25946	ORYLA12080
OG0008038	NEMVE05260	ORYLA15545
OG0008039	NEMVE01393	ORYLA17282
OG0008040	NEMVE13650	ORYLA11576
OG0008046	NEMVE15065	ORYLA13352
OG0008047	NEMVE14161	ORYLA11247
OG0008049	NEMVE01869	ORYLA11671
OG0008050	NEMVE17669	ORYLA06526
OG0008051	NEMVE13844	ORYLA16920
OG0008052	NEMVE22576	ORYLA10108
OG0008053	NEMVE06850	ORYLA01774
OG0008054	NEMVE22146	ORYLA01815
OG0008055	NEMVE09826, NEMVE20692	ORYLA10841
OG0008056	NEMVE22900	ORYLA20489
OG0008057	NEMVE13357	ORYLA19411
OG0008059	NEMVE00213, NEMVE07562	ORYLA05431
OG0008062	NEMVE10166	ORYLA12174
OG0008063	NEMVE22876	ORYLA14182, ORYLA14620, ORYLA14621
OG0008064	NEMVE19831	ORYLA02000
OG0008065	NEMVE04900, NEMVE13327	ORYLA15002
OG0008068	NEMVE07690, NEMVE14715	ORYLA00668, ORYLA04605
OG0008070	NEMVE13074	ORYLA09225
OG0008071	NEMVE15806	ORYLA19110
OG0008072	NEMVE17950	ORYLA13669
OG0008075	NEMVE14443	ORYLA20225
OG0008077	NEMVE10448	ORYLA04461
OG0008079	NEMVE10412	ORYLA09004
OG0008081	NEMVE17317	ORYLA05422
OG0008083	NEMVE23989	ORYLA10670
OG0008085	NEMVE22309	ORYLA19641
OG0008088	NEMVE09143	ORYLA11467
OG0008090	NEMVE07296	ORYLA02016
OG0008091	NEMVE24934	ORYLA17534
OG0008093	NEMVE22789	ORYLA18119
OG0008094	NEMVE05228	ORYLA15526
OG0008098	NEMVE13839	ORYLA04714
OG0008099	NEMVE17671	ORYLA16523
OG0008100	NEMVE09715	ORYLA10361
OG0008104	NEMVE04771	ORYLA08205
OG0008105	NEMVE21942	ORYLA05225
OG0008106	NEMVE09754, NEMVE19826	ORYLA20140
OG0008108	NEMVE07420	ORYLA18616
OG0008109	NEMVE24545	ORYLA04494
OG0008110	NEMVE05743	ORYLA06491
OG0008111	NEMVE07727	ORYLA12163
OG0008112	NEMVE09048	ORYLA10743
OG0008113	NEMVE10318	ORYLA02535
OG0008117	NEMVE18767	ORYLA02099
OG0008119	NEMVE13736	ORYLA07084
OG0008127	NEMVE22668	ORYLA01046
OG0008136	NEMVE22687	ORYLA19591
OG0008143	NEMVE12162	ORYLA03906
OG0008156	NEMVE06523, NEMVE16455	ORYLA10792
OG0008194	NEMVE19530	ORYLA07564
OG0008196	NEMVE20835, NEMVE25681	ORYLA14954
OG0008199	NEMVE13276, NEMVE00110	ORYLA00667
OG0008201	NEMVE14732	ORYLA13729
OG0008202	NEMVE22079	ORYLA04116
OG0008203	NEMVE25423	ORYLA03875
OG0008205	NEMVE06832	ORYLA18021
OG0008206	NEMVE22519, NEMVE12130	ORYLA15802
OG0008209	NEMVE24399	ORYLA04491
OG0008211	NEMVE24869	ORYLA02921
OG0008213	NEMVE06358, NEMVE12480	ORYLA08797
OG0008215	NEMVE05583	ORYLA04043
OG0008217	NEMVE05131	ORYLA00651
OG0008219	NEMVE07971	ORYLA09090
OG0008220	NEMVE14539	ORYLA06227
OG0008223	NEMVE21473, NEMVE14007	ORYLA01032
OG0008225	NEMVE21899, NEMVE20595	ORYLA01231
OG0008227	NEMVE16143	ORYLA17495
OG0008228	NEMVE08177, NEMVE08181	ORYLA16000, ORYLA14198
OG0008229	NEMVE25333	ORYLA02924
OG0008230	NEMVE18242	ORYLA07487
OG0008232	NEMVE14148	ORYLA04395
OG0008234	NEMVE07566	ORYLA19163
OG0008235	NEMVE14636	ORYLA15608
OG0008236	NEMVE07107, NEMVE20294	ORYLA05655
OG0008238	NEMVE23486	ORYLA05797
OG0008240	NEMVE14050	ORYLA16537
OG0008241	NEMVE21828	ORYLA07374
OG0008244	NEMVE19525	ORYLA08001
OG0008246	NEMVE13099	ORYLA16107
OG0008249	NEMVE25364	ORYLA18849
OG0008250	NEMVE25890	ORYLA13196
OG0008254	NEMVE25670	ORYLA02035
OG0008256	NEMVE22958	ORYLA11972
OG0008257	NEMVE24826	ORYLA09315, ORYLA10211
OG0008258	NEMVE25567	ORYLA18362
OG0008259	NEMVE16553	ORYLA08517
OG0008260	NEMVE00888	ORYLA08936
OG0008262	NEMVE01887	ORYLA19581
OG0008263	NEMVE07916	ORYLA01421
OG0008264	NEMVE07155	ORYLA02386
OG0008265	NEMVE17159	ORYLA15477, ORYLA15476
OG0008267	NEMVE17564	ORYLA19521
OG0008268	NEMVE01321	ORYLA02726
OG0008269	NEMVE10105	ORYLA09441
OG0008270	NEMVE21725, NEMVE21733	ORYLA02058
OG0008271	NEMVE16549	ORYLA13476
OG0008272	NEMVE09402	ORYLA15228
OG0008273	NEMVE12232	ORYLA07469
OG0008277	NEMVE07710	ORYLA12357
OG0008278	NEMVE14533	ORYLA17274
OG0008280	NEMVE07638	ORYLA19160
OG0008281	NEMVE24642	ORYLA01101
OG0008283	NEMVE08120	ORYLA17263
OG0008285	NEMVE22654, NEMVE05069	ORYLA15311
OG0008288	NEMVE15738	ORYLA16138
OG0008289	NEMVE22449, NEMVE20358	ORYLA02869
OG0008290	NEMVE21697	ORYLA14606
OG0008292	NEMVE17607	ORYLA12584
OG0008293	NEMVE08887	ORYLA15238
OG0008294	NEMVE25650	ORYLA01419
OG0008295	NEMVE23337	ORYLA18589
OG0008297	NEMVE24309	ORYLA02603
OG0008298	NEMVE23136	ORYLA15382
OG0008299	NEMVE13573	ORYLA16278
OG0008300	NEMVE06439	ORYLA00339
OG0008301	NEMVE05011	ORYLA05278
OG0008303	NEMVE07919	ORYLA10240
OG0008304	NEMVE16043	ORYLA09646
OG0008305	NEMVE18097	ORYLA09360
OG0008307	NEMVE05421	ORYLA10871
OG0008308	NEMVE25859	ORYLA08667
OG0008309	NEMVE22503	ORYLA13099
OG0008312	NEMVE03436	ORYLA16747
OG0008313	NEMVE13998	ORYLA19696
OG0008315	NEMVE22753	ORYLA16373
OG0008316	NEMVE05962	ORYLA09810
OG0008317	NEMVE03363	ORYLA02596
OG0008318	NEMVE06801	ORYLA10744
OG0008319	NEMVE14402	ORYLA20233
OG0008320	NEMVE01620	ORYLA03952
OG0008325	NEMVE14879	ORYLA14545
OG0008327	NEMVE15591	ORYLA07283
OG0008331	NEMVE01852	ORYLA10769
OG0008333	NEMVE24255	ORYLA03529
OG0008335	NEMVE24652	ORYLA13152
OG0008336	NEMVE04688	ORYLA14585
OG0008337	NEMVE22628	ORYLA18407
OG0008338	NEMVE20504, NEMVE01990	ORYLA11730
OG0008341	NEMVE06947, NEMVE19995	ORYLA08675
OG0008345	NEMVE05829	ORYLA18966
OG0008346	NEMVE22837	ORYLA10815
OG0008350	NEMVE23102	ORYLA16967
OG0008351	NEMVE13763	ORYLA13395
OG0008353	NEMVE03427	ORYLA14567
OG0008355	NEMVE15123	ORYLA04748
OG0008357	NEMVE06016	ORYLA14896
OG0008358	NEMVE09418	ORYLA15281
OG0008359	NEMVE23193	ORYLA13805
OG0008360	NEMVE22894	ORYLA02057
OG0008363	NEMVE14712	ORYLA19921
OG0008364	NEMVE25717	ORYLA07390, ORYLA20459
OG0008365	NEMVE03762	ORYLA18861
OG0008367	NEMVE03025	ORYLA08084
OG0008368	NEMVE13421	ORYLA10011, ORYLA10010
OG0008369	NEMVE13591	ORYLA03253
OG0008371	NEMVE01091	ORYLA08122
OG0008374	NEMVE13827	ORYLA11018
OG0008376	NEMVE06388	ORYLA09098
OG0008377	NEMVE21921	ORYLA09704
OG0008378	NEMVE05932	ORYLA08754
OG0008380	NEMVE25944, NEMVE19174	ORYLA11845
OG0008382	NEMVE24022	ORYLA12739
OG0008383	NEMVE05320	ORYLA20236
OG0008388	NEMVE13484	ORYLA11439
OG0008391	NEMVE14213	ORYLA13072
OG0008394	NEMVE06217	ORYLA14186
OG0008399	NEMVE23704	ORYLA02362, ORYLA02361
OG0008400	NEMVE13407	ORYLA19826
OG0008401	NEMVE09990	ORYLA14490
OG0008404	NEMVE00255	ORYLA02432
OG0008406	NEMVE13155	ORYLA12956
OG0008408	NEMVE23736	ORYLA04279
OG0008410	NEMVE13542	ORYLA09300
OG0008412	NEMVE25691	ORYLA18891
OG0008414	NEMVE23366	ORYLA06059
OG0008415	NEMVE24203	ORYLA12779
OG0008416	NEMVE18536	ORYLA10737
OG0008417	NEMVE22824	ORYLA07074, ORYLA07075
OG0008418	NEMVE10633	ORYLA20106, ORYLA20107
OG0008419	NEMVE25180	ORYLA04863
OG0008422	NEMVE10466	ORYLA07379
OG0008423	NEMVE15335, NEMVE01996	ORYLA06129
OG0008427	NEMVE19248	ORYLA11519
OG0008443	NEMVE23347	ORYLA18980, ORYLA18981
OG0008448	NEMVE08650	ORYLA10154
OG0008453	NEMVE13263	ORYLA19533
OG0008460	NEMVE25831	ORYLA12951, ORYLA10279, ORYLA11597
OG0008468	NEMVE22563	ORYLA15454, ORYLA15455
OG0008478	NEMVE12551, NEMVE03843	ORYLA14296
OG0008509	NEMVE24848	ORYLA15385, ORYLA20130
OG0008513	NEMVE23772	ORYLA17016
OG0008514	NEMVE07954	ORYLA00666
OG0008515	NEMVE14721	ORYLA05447
OG0008516	NEMVE24923	ORYLA10547
OG0008524	NEMVE08942	ORYLA00132
OG0008528	NEMVE18744	ORYLA03305
OG0008529	NEMVE23344	ORYLA11013
OG0008532	NEMVE22851	ORYLA14244
OG0008533	NEMVE14654	ORYLA11615
OG0008534	NEMVE25794	ORYLA14842
OG0008535	NEMVE02986	ORYLA07394
OG0008536	NEMVE07110	ORYLA16482
OG0008538	NEMVE22562	ORYLA04456
OG0008539	NEMVE20331, NEMVE24445	ORYLA20010
OG0008540	NEMVE13698	ORYLA01617
OG0008542	NEMVE23528	ORYLA13618
OG0008544	NEMVE25090	ORYLA17358
OG0008545	NEMVE22652	ORYLA17694
OG0008546	NEMVE09008	ORYLA01722
OG0008550	NEMVE02008	ORYLA13838
OG0008554	NEMVE08384	ORYLA09057
OG0008557	NEMVE10366	ORYLA07476
OG0008561	NEMVE01691	ORYLA03251
OG0008562	NEMVE18414	ORYLA11935
OG0008563	NEMVE14418	ORYLA17890
OG0008572	NEMVE16357	ORYLA04526
OG0008573	NEMVE25781	ORYLA14095
OG0008575	NEMVE01012	ORYLA10873
OG0008576	NEMVE22319	ORYLA04640
OG0008577	NEMVE07448	ORYLA07759
OG0008583	NEMVE00007	ORYLA01952
OG0008587	NEMVE23850	ORYLA10124
OG0008588	NEMVE16313	ORYLA18824
OG0008592	NEMVE23818, NEMVE06605	ORYLA02727
OG0008596	NEMVE22506	ORYLA02073
OG0008600	NEMVE14012, NEMVE22366	ORYLA00015
OG0008601	NEMVE22610	ORYLA01236
OG0008603	NEMVE25178	ORYLA10316
OG0008611	NEMVE12141, NEMVE22359	ORYLA13450
OG0008612	NEMVE16329, NEMVE16328, NEMVE18634	ORYLA06560
OG0008614	NEMVE23737	ORYLA14831
OG0008616	NEMVE10331	ORYLA06187
OG0008620	NEMVE09312	ORYLA19410
OG0008622	NEMVE25590	ORYLA15071
OG0008623	NEMVE24602	ORYLA17303
OG0008624	NEMVE24986	ORYLA00653
OG0008626	NEMVE25563	ORYLA06748
OG0008627	NEMVE22795	ORYLA04451
OG0008628	NEMVE23285	ORYLA11888
OG0008630	NEMVE01080	ORYLA03479, ORYLA04008
OG0008633	NEMVE10982	ORYLA04719
OG0008637	NEMVE14857	ORYLA12916
OG0008638	NEMVE22850	ORYLA09203
OG0008639	NEMVE21171, NEMVE12268	ORYLA14211
OG0008642	NEMVE24420	ORYLA15622
OG0008644	NEMVE24046	ORYLA10437
OG0008645	NEMVE22648	ORYLA14126
OG0008646	NEMVE07234, NEMVE20723	ORYLA09413
OG0008648	NEMVE10181	ORYLA01052
OG0008651	NEMVE08227	ORYLA03437
OG0008653	NEMVE19895	ORYLA00575
OG0008654	NEMVE10286	ORYLA07750
OG0008655	NEMVE20852, NEMVE23305	ORYLA10947
OG0008656	NEMVE25532	ORYLA18781
OG0008660	NEMVE25509	ORYLA14924
OG0008661	NEMVE09084	ORYLA07832
OG0008664	NEMVE19637	ORYLA09157
OG0008669	NEMVE15256	ORYLA07048, ORYLA07047
OG0008670	NEMVE00629	ORYLA00983, ORYLA09417
OG0008671	NEMVE23500	ORYLA19359
OG0008672	NEMVE15025	ORYLA18443
OG0008675	NEMVE09494	ORYLA10474, ORYLA07387
OG0008677	NEMVE03819	ORYLA05502
OG0008680	NEMVE05250	ORYLA01329
OG0008681	NEMVE21715	ORYLA09984
OG0008682	NEMVE20684	ORYLA15997
OG0008683	NEMVE24361, NEMVE20837	ORYLA03634
OG0008684	NEMVE18907	ORYLA09445
OG0008689	NEMVE25164	ORYLA00578
OG0008698	NEMVE22870	ORYLA11400, ORYLA05988
OG0008705	NEMVE18622, NEMVE15948	ORYLA12853, ORYLA18221
OG0008757	NEMVE07975	ORYLA00611
OG0008762	NEMVE13502	ORYLA03404
OG0008765	NEMVE05722	ORYLA09621
OG0008766	NEMVE18267	ORYLA17483
OG0008767	NEMVE00346, NEMVE24728	ORYLA05374
OG0008771	NEMVE18021	ORYLA01976, ORYLA06165
OG0008778	NEMVE21311, NEMVE07876	ORYLA19804
OG0008780	NEMVE10258	ORYLA11590
OG0008782	NEMVE25361	ORYLA20358
OG0008786	NEMVE04596	ORYLA10985
OG0008799	NEMVE01885	ORYLA02092
OG0008800	NEMVE24734	ORYLA19838
OG0008804	NEMVE24643	ORYLA10062
OG0008811	NEMVE22500	ORYLA06028
OG0008816	NEMVE14491	ORYLA02817, ORYLA17960
OG0008818	NEMVE04994	ORYLA20382
OG0008821	NEMVE09368	ORYLA05960
OG0008822	NEMVE17023, NEMVE00443	ORYLA00785
OG0008826	NEMVE22979	ORYLA17119
OG0008827	NEMVE06926	ORYLA16970
OG0008829	NEMVE13410	ORYLA02828
OG0008831	NEMVE23959	ORYLA02877
OG0008835	NEMVE24188	ORYLA12847
OG0008836	NEMVE21572, NEMVE24925	ORYLA17630
OG0008838	NEMVE21811	ORYLA09991
OG0008840	NEMVE24969	ORYLA14135
OG0008841	NEMVE09802	ORYLA16695
OG0008844	NEMVE15923	ORYLA06550
OG0008845	NEMVE25073	ORYLA00991
OG0008847	NEMVE21949	ORYLA12534
OG0008850	NEMVE22858	ORYLA03958
OG0008855	NEMVE14784	ORYLA05299
OG0008856	NEMVE24718	ORYLA18814
OG0008859	NEMVE22947	ORYLA10789
OG0008861	NEMVE13686	ORYLA07007
OG0008864	NEMVE06626	ORYLA18314
OG0008866	NEMVE01590	ORYLA13506
OG0008872	NEMVE18394	ORYLA12866
OG0008876	NEMVE18124	ORYLA19754
OG0008883	NEMVE11560, NEMVE06298	ORYLA00481
OG0008885	NEMVE01728	ORYLA02173
OG0008893	NEMVE16874	ORYLA15315
OG0008897	NEMVE09429	ORYLA17865
OG0008900	NEMVE25048	ORYLA11758
OG0008901	NEMVE05337	ORYLA20176
OG0008903	NEMVE15545	ORYLA04930
OG0008907	NEMVE15561, NEMVE23098	ORYLA08042
OG0008909	NEMVE15912	ORYLA12147
OG0008910	NEMVE08652	ORYLA06735, ORYLA06736
OG0008911	NEMVE15422	ORYLA10922
OG0008913	NEMVE08029	ORYLA20014
OG0008915	NEMVE16801	ORYLA00504
OG0008922	NEMVE17980, NEMVE00825	ORYLA11230
OG0008923	NEMVE11826, NEMVE22474	ORYLA11983
OG0008924	NEMVE06034	ORYLA15481
OG0008925	NEMVE06125	ORYLA17800
OG0008927	NEMVE06465	ORYLA06582
OG0008929	NEMVE23325	ORYLA10191
OG0008931	NEMVE14692	ORYLA01859
OG0008932	NEMVE13475	ORYLA11958
OG0008936	NEMVE01680	ORYLA12704
OG0008937	NEMVE24703	ORYLA09563
OG0008938	NEMVE15314	ORYLA17947
OG0008942	NEMVE13682	ORYLA06662, ORYLA13283
OG0008946	NEMVE22543	ORYLA08964
OG0008951	NEMVE06756	ORYLA03785
OG0008977	NEMVE08157	ORYLA07578
OG0008985	NEMVE15113	ORYLA13803, ORYLA01956, ORYLA20360
OG0008990	NEMVE21680	ORYLA09325
OG0009044	NEMVE17552	ORYLA17284
OG0009052	NEMVE22170	ORYLA18263
OG0009054	NEMVE23753	ORYLA12560
OG0009056	NEMVE06944	ORYLA18970
OG0009062	NEMVE24704	ORYLA17643
OG0009063	NEMVE06303	ORYLA09703
OG0009064	NEMVE14107	ORYLA08829
OG0009067	NEMVE24091	ORYLA17032
OG0009069	NEMVE25330	ORYLA02688
OG0009075	NEMVE23541	ORYLA17662
OG0009083	NEMVE01706	ORYLA05135
OG0009084	NEMVE23371	ORYLA15067
OG0009085	NEMVE13932	ORYLA13836
OG0009091	NEMVE24985	ORYLA00247
OG0009094	NEMVE13184	ORYLA00150
OG0009095	NEMVE00935	ORYLA15195
OG0009096	NEMVE02034	ORYLA13328
OG0009104	NEMVE13849	ORYLA13281
OG0009113	NEMVE14241	ORYLA04355
OG0009115	NEMVE12320	ORYLA06371
OG0009120	NEMVE25786	ORYLA17329
OG0009123	NEMVE08603	ORYLA18914
OG0009128	NEMVE23617	ORYLA11076
OG0009129	NEMVE23939	ORYLA02586
OG0009134	NEMVE14566	ORYLA03285
OG0009135	NEMVE09950	ORYLA15388
OG0009137	NEMVE23013	ORYLA00027
OG0009141	NEMVE13943	ORYLA09974
OG0009143	NEMVE21916	ORYLA16230
OG0009145	NEMVE25059	ORYLA18959
OG0009147	NEMVE17907	ORYLA07774
OG0009149	NEMVE14849	ORYLA12281
