Orthogroup	NEMVE	DROME
OG0006673	NEMVE13899	DROME03524
OG0006676	NEMVE15782	DROME04549
OG0006677	NEMVE22635	DROME21382
OG0006678	NEMVE15058	DROME02009
OG0006679	NEMVE22315	DROME03949, DROME03948
OG0006681	NEMVE24851	DROME07359, DROME07360
OG0006684	NEMVE17767	DROME10607
OG0006686	NEMVE25052	DROME10194
OG0006689	NEMVE24146, NEMVE12853	DROME16220, DROME06540
OG0006690	NEMVE23260	DROME00556
OG0006691	NEMVE14331	DROME16256
OG0006692	NEMVE14555	DROME03538
OG0006694	NEMVE06376	DROME08808
OG0006695	NEMVE19387	DROME15570
OG0006697	NEMVE13214	DROME13987
OG0006698	NEMVE24243	DROME10462, DROME10461
OG0006701	NEMVE16975	DROME00992
OG0006702	NEMVE14025	DROME02407
OG0006703	NEMVE06399	DROME12345
OG0006706	NEMVE08399	DROME18775
OG0006707	NEMVE18156, NEMVE12324	DROME19785
OG0006708	NEMVE23781	DROME07913
OG0006709	NEMVE06920	DROME12082
OG0006710	NEMVE10954	DROME13063, DROME13065, DROME13064
OG0006712	NEMVE05787	DROME09518, DROME09519
OG0006714	NEMVE13528	DROME13246
OG0006717	NEMVE17875	DROME10030
OG0006719	NEMVE25006	DROME11683
OG0006721	NEMVE24868	DROME06897
OG0006722	NEMVE22551	DROME04394
OG0006723	NEMVE13754	DROME17509
OG0006724	NEMVE17764, NEMVE10359	DROME13169
OG0006725	NEMVE05867	DROME01185
OG0006726	NEMVE06858	DROME11357
OG0006727	NEMVE14653	DROME13434
OG0006728	NEMVE16075	DROME19775
OG0006730	NEMVE16598	DROME11063, DROME10467
OG0006731	NEMVE22494	DROME07141
OG0006732	NEMVE14487	DROME16398
OG0006733	NEMVE15467	DROME12191, DROME12192
OG0006734	NEMVE14116	DROME14590
OG0006735	NEMVE18798, NEMVE20349, NEMVE09960, NEMVE21806	DROME21577
OG0006736	NEMVE24623	DROME10186
OG0006737	NEMVE09025	DROME08119
OG0006739	NEMVE00721	DROME14549
OG0006741	NEMVE13385	DROME13025
OG0006742	NEMVE25399	DROME17425
OG0006743	NEMVE16849	DROME14112
OG0006745	NEMVE24739	DROME12660
OG0006749	NEMVE24563	DROME18950
OG0006750	NEMVE25037	DROME09705
OG0006753	NEMVE10471	DROME16826
OG0006754	NEMVE23232	DROME03000
OG0006755	NEMVE22112	DROME13740
OG0006757	NEMVE06921	DROME14155
OG0006758	NEMVE23646	DROME17868, DROME17867
OG0006760	NEMVE21302, NEMVE15995	DROME19427
OG0006762	NEMVE08950	DROME14028
OG0006765	NEMVE11490	DROME10592, DROME10591
OG0006766	NEMVE03175	DROME03426
OG0006768	NEMVE18868, NEMVE25762	DROME02900
OG0006769	NEMVE01196, NEMVE13150	DROME06420
OG0006770	NEMVE23535	DROME13620
OG0006772	NEMVE25240	DROME15798, DROME09251
OG0006777	NEMVE10884	DROME18870, DROME18871
OG0006780	NEMVE06625	DROME20962
OG0006791	NEMVE14989	DROME09378, DROME09358, DROME12573
OG0006826	NEMVE13284	DROME14383
OG0006828	NEMVE07879	DROME08100, DROME08101, DROME21318
OG0006830	NEMVE08915	DROME11906
OG0006832	NEMVE22982	DROME16492, DROME16493
OG0006833	NEMVE24233	DROME06375
OG0006835	NEMVE16968, NEMVE07248	DROME02280, DROME02306
OG0006838	NEMVE13721	DROME08307
OG0006842	NEMVE22104, NEMVE04435	DROME20782
OG0006843	NEMVE13226	DROME06952
OG0006844	NEMVE13224	DROME01743
OG0006845	NEMVE17371	DROME17007
OG0006846	NEMVE24794	DROME08329
OG0006849	NEMVE22050	DROME03499
OG0006851	NEMVE25124	DROME10053
OG0006856	NEMVE09221	DROME17826
OG0006857	NEMVE25407	DROME13855
OG0006860	NEMVE18531, NEMVE21944	DROME20680, DROME20679
OG0006862	NEMVE23812	DROME15144
OG0006864	NEMVE08355	DROME02889
OG0006865	NEMVE25822	DROME12006
OG0006871	NEMVE04605, NEMVE09898	DROME13968
OG0006875	NEMVE25510	DROME18909
OG0006876	NEMVE02088	DROME04074
OG0006877	NEMVE14455	DROME14060
OG0006878	NEMVE07083	DROME10685, DROME10684
OG0006880	NEMVE06819	DROME13822
OG0006881	NEMVE07356	DROME07121
OG0006882	NEMVE15924	DROME09123
OG0006885	NEMVE22646	DROME10284
OG0006886	NEMVE21731	DROME21253
OG0006887	NEMVE06955	DROME13817
OG0006888	NEMVE13701, NEMVE21293	DROME19638
OG0006889	NEMVE13933	DROME21560, DROME21559
OG0006890	NEMVE05014	DROME08143
OG0006891	NEMVE04359	DROME18748
OG0006892	NEMVE24012, NEMVE20580	DROME00140
OG0006893	NEMVE17795	DROME12133
OG0006894	NEMVE06286, NEMVE11857	DROME05303
OG0006895	NEMVE06846, NEMVE12809	DROME01866
OG0006897	NEMVE10415	DROME19217
OG0006898	NEMVE19257	DROME10588, DROME10587
OG0006900	NEMVE01654	DROME09764, DROME09765
OG0006901	NEMVE14333	DROME11048, DROME14826
OG0006902	NEMVE18593, NEMVE20461	DROME14332
OG0006905	NEMVE07398	DROME14624, DROME14623
OG0006906	NEMVE13236	DROME15670
OG0006907	NEMVE24857	DROME02137, DROME02136
OG0006908	NEMVE26000	DROME20394
OG0006909	NEMVE07072	DROME06225
OG0006911	NEMVE19816	DROME14763
OG0006914	NEMVE06049	DROME08141
OG0006918	NEMVE15078	DROME03248
OG0006923	NEMVE13295	DROME11746
OG0006924	NEMVE01464	DROME14721
OG0006925	NEMVE13382, NEMVE02521	DROME11109
OG0006926	NEMVE23407	DROME00053
OG0006927	NEMVE24367	DROME11010
OG0006928	NEMVE09166	DROME19681
OG0006931	NEMVE13787	DROME11546
OG0006932	NEMVE05137	DROME16429
OG0006934	NEMVE24344	DROME00627
OG0006935	NEMVE13070	DROME17600
OG0006936	NEMVE03459, NEMVE10607	DROME12923
OG0006937	NEMVE21757	DROME00527
OG0006938	NEMVE06983	DROME14949
OG0006940	NEMVE13137	DROME19018, DROME19017
OG0006942	NEMVE13642	DROME17406
OG0006943	NEMVE05334	DROME05311, DROME05310, DROME05312
OG0006944	NEMVE06196	DROME07597
OG0006945	NEMVE08899	DROME04092, DROME04093
OG0006946	NEMVE14167	DROME06810
OG0006948	NEMVE13841, NEMVE20539	DROME10887
OG0006949	NEMVE22705	DROME17510
OG0006951	NEMVE22939	DROME19073
OG0006952	NEMVE05912	DROME11379
OG0006953	NEMVE17873	DROME15970
OG0006954	NEMVE22116	DROME13996, DROME13995
OG0006957	NEMVE04985	DROME16961
OG0006959	NEMVE12151	DROME10650
OG0006960	NEMVE13244	DROME21228
OG0006962	NEMVE14216	DROME03277
OG0006964	NEMVE09836	DROME19570
OG0006965	NEMVE21735, NEMVE20767	DROME01022, DROME14680, DROME01021
OG0006966	NEMVE24481	DROME12638, DROME12639
OG0006967	NEMVE19421	DROME01193
OG0006968	NEMVE00056	DROME19323
OG0006969	NEMVE15089	DROME16910
OG0006970	NEMVE23188	DROME11918
OG0006971	NEMVE23702, NEMVE20470	DROME11799, DROME11798
OG0006973	NEMVE21823	DROME15580
OG0006975	NEMVE13294	DROME07368
OG0006977	NEMVE15122	DROME16367
OG0006979	NEMVE07666	DROME08887
OG0006980	NEMVE14898	DROME12138
OG0006982	NEMVE06872	DROME16125
OG0006983	NEMVE25267	DROME07189
OG0006985	NEMVE04709	DROME14217
OG0006988	NEMVE05095	DROME01608
OG0006989	NEMVE14102	DROME21716, DROME21715, DROME01750
OG0006990	NEMVE23992	DROME10642
OG0006991	NEMVE25869	DROME04692
OG0006992	NEMVE06904	DROME13157
OG0006994	NEMVE06963	DROME04632
OG0006995	NEMVE10340	DROME04021
OG0006996	NEMVE23296	DROME01798
OG0006997	NEMVE23283	DROME06801
OG0006998	NEMVE21505	DROME01960
OG0006999	NEMVE22370, NEMVE03933	DROME11377
OG0007000	NEMVE24962	DROME11064, DROME16292
OG0007001	NEMVE01106, NEMVE12371	DROME08011
OG0007002	NEMVE25316	DROME07791
OG0007003	NEMVE18273	DROME00287
OG0007004	NEMVE25041	DROME05528
OG0007005	NEMVE06529	DROME09757
OG0007007	NEMVE06743	DROME00847
OG0007009	NEMVE17080	DROME17681
OG0007010	NEMVE07154	DROME01605
OG0007011	NEMVE14439	DROME20885
OG0007012	NEMVE08741	DROME22023
OG0007013	NEMVE23027, NEMVE20235	DROME01987
OG0007014	NEMVE07869	DROME08628
OG0007015	NEMVE01530	DROME19728
OG0007016	NEMVE14954	DROME20048
OG0007017	NEMVE09597	DROME16395
OG0007022	NEMVE13989	DROME14811
OG0007023	NEMVE19206	DROME06431
OG0007024	NEMVE22348	DROME17667, DROME19376
OG0007025	NEMVE24902	DROME04842
OG0007027	NEMVE14622	DROME20714
OG0007028	NEMVE14345	DROME21651
OG0007029	NEMVE14776	DROME01489
OG0007030	NEMVE25363	DROME20793
OG0007032	NEMVE08495	DROME01322
OG0007033	NEMVE13356	DROME18841
OG0007034	NEMVE13497	DROME06058
OG0007035	NEMVE14476	DROME00441, DROME00440
OG0007036	NEMVE22685	DROME10185
OG0007037	NEMVE13503	DROME13026
OG0007039	NEMVE09028, NEMVE00545	DROME20966, DROME20965
OG0007040	NEMVE13790	DROME02611
OG0007041	NEMVE25405, NEMVE18865	DROME00583, DROME00582
OG0007042	NEMVE18027	DROME08739
OG0007043	NEMVE05818	DROME02534
OG0007044	NEMVE13670	DROME05564
OG0007045	NEMVE11946	DROME00832
OG0007045	NEMVE11342	DROME14367, DROME14366
OG0007047	NEMVE23774	DROME00193, DROME00194
OG0007048	NEMVE22617	DROME01791, DROME19143
OG0007049	NEMVE24890	DROME16917
OG0007050	NEMVE01542	DROME06887
OG0007053	NEMVE21766	DROME16115
OG0007054	NEMVE10860	DROME10899
OG0007055	NEMVE15080	DROME01836
OG0007056	NEMVE14420	DROME21912
OG0007057	NEMVE14004	DROME16884
OG0007058	NEMVE17442	DROME16980
OG0007059	NEMVE21382, NEMVE22940	DROME17512, DROME17511, DROME17513
OG0007061	NEMVE02935	DROME21168
OG0007062	NEMVE24553	DROME01875
OG0007063	NEMVE09723	DROME04000
OG0007068	NEMVE19134	DROME19884
OG0007069	NEMVE22785	DROME19398
OG0007073	NEMVE14833	DROME16763
OG0007074	NEMVE25050	DROME01655
OG0007075	NEMVE25698	DROME11946
OG0007082	NEMVE02341	DROME01955, DROME01957, DROME01956, DROME01954
OG0007083	NEMVE23773	DROME03474
OG0007084	NEMVE22005	DROME17683, DROME09532
OG0007088	NEMVE05070	DROME22014
OG0007089	NEMVE11263	DROME12957
OG0007090	NEMVE05876	DROME20794
OG0007091	NEMVE13797	DROME06753
OG0007092	NEMVE07545	DROME18902, DROME06271
OG0007093	NEMVE13401	DROME16944
OG0007095	NEMVE15027	DROME11360
OG0007097	NEMVE14580	DROME14761
OG0007098	NEMVE13689	DROME02756
OG0007099	NEMVE24293, NEMVE20476	DROME16425
OG0007100	NEMVE06130	DROME01519, DROME01520
OG0007102	NEMVE05323	DROME07635, DROME09291, DROME09290
OG0007103	NEMVE05668, NEMVE15842	DROME15968, DROME15969
OG0007105	NEMVE17115	DROME03967
OG0007106	NEMVE14945	DROME13665
OG0007107	NEMVE05263	DROME06221
OG0007112	NEMVE10814	DROME21664, DROME21665
OG0007113	NEMVE10653	DROME08212
OG0007114	NEMVE09146	DROME08700
OG0007117	NEMVE22757	DROME09414
OG0007118	NEMVE02206	DROME16742
OG0007119	NEMVE02886, NEMVE13562	DROME02006
OG0007120	NEMVE06186	DROME12932
OG0007121	NEMVE25193	DROME14887
OG0007124	NEMVE10468	DROME19157
OG0007125	NEMVE11876, NEMVE10855	DROME00216
OG0007126	NEMVE22756	DROME01679
OG0007127	NEMVE13588	DROME14552
OG0007128	NEMVE13615	DROME09591
OG0007129	NEMVE04898	DROME09207, DROME09208
OG0007130	NEMVE25495, NEMVE21143	DROME03247
OG0007131	NEMVE23758, NEMVE12360	DROME17642
OG0007132	NEMVE06535, NEMVE12522	DROME04510
OG0007134	NEMVE13156	DROME13786, DROME13787
OG0007136	NEMVE08828	DROME06497
OG0007137	NEMVE14801	DROME08116
OG0007138	NEMVE09440, NEMVE12478	DROME05874, DROME13828
OG0007139	NEMVE09713	DROME20628, DROME22010, DROME22009, DROME19837
OG0007143	NEMVE08778, NEMVE20919	DROME02690
OG0007145	NEMVE19580	DROME13245
OG0007146	NEMVE18006	DROME11547
OG0007147	NEMVE13817	DROME17710
OG0007148	NEMVE22073	DROME15555
OG0007150	NEMVE11424	DROME13333
OG0007151	NEMVE22467	DROME07790
OG0007153	NEMVE18215	DROME14766
OG0007154	NEMVE23811	DROME05203
OG0007158	NEMVE25894	DROME10619
OG0007163	NEMVE16742	DROME03396
OG0007164	NEMVE18934	DROME07185, DROME07184
OG0007165	NEMVE14929	DROME14270
OG0007166	NEMVE07634	DROME05148, DROME04552
OG0007171	NEMVE22675	DROME12461
OG0007173	NEMVE10079	DROME02748
OG0007174	NEMVE07400	DROME04393
OG0007175	NEMVE21931	DROME21360
OG0007176	NEMVE05885	DROME06904
OG0007177	NEMVE06930	DROME20944
OG0007178	NEMVE09946	DROME03988
OG0007180	NEMVE22211	DROME20745
OG0007181	NEMVE22672, NEMVE11674	DROME05345
OG0007183	NEMVE01494, NEMVE21223	DROME07166
OG0007184	NEMVE13898	DROME21036, DROME17546
OG0007186	NEMVE16937	DROME00062
OG0007187	NEMVE13089	DROME15404
OG0007188	NEMVE21925	DROME20960
OG0007189	NEMVE08515	DROME05467
OG0007190	NEMVE09045	DROME16734
OG0007191	NEMVE04826	DROME03633
OG0007192	NEMVE12614	DROME21735
OG0007199	NEMVE05797	DROME11470, DROME11469
OG0007200	NEMVE18894	DROME00880, DROME00879
OG0007201	NEMVE15153, NEMVE03813	DROME18595
OG0007209	NEMVE25525	DROME20678
OG0007248	NEMVE05909	DROME21365
OG0007251	NEMVE08156, NEMVE08153	DROME21854
OG0007253	NEMVE01126	DROME00305
OG0007254	NEMVE23140	DROME17212, DROME17211
OG0007256	NEMVE11220, NEMVE11514	DROME15121
OG0007258	NEMVE00047, NEMVE14648	DROME03306
OG0007261	NEMVE06464, NEMVE10739	DROME07070
OG0007264	NEMVE15060	DROME04401
OG0007266	NEMVE00843	DROME03348
OG0007267	NEMVE01298	DROME07785
OG0007271	NEMVE14749	DROME10780, DROME10781
OG0007274	NEMVE12604, NEMVE24366	DROME13219
OG0007275	NEMVE14669	DROME08181
OG0007279	NEMVE24542	DROME12978, DROME12980, DROME12979
OG0007280	NEMVE14013	DROME20512
OG0007281	NEMVE23664	DROME11415, DROME11416
OG0007282	NEMVE13645	DROME02027
OG0007288	NEMVE08146	DROME07470
OG0007289	NEMVE10504	DROME03667
OG0007291	NEMVE14746	DROME13803
OG0007292	NEMVE08212	DROME04984
OG0007293	NEMVE13245	DROME10696
OG0007296	NEMVE13425	DROME06821
OG0007299	NEMVE17700	DROME20621
OG0007300	NEMVE10414	DROME05437
OG0007301	NEMVE05910	DROME00949
OG0007302	NEMVE24421	DROME10695
OG0007303	NEMVE21168, NEMVE21934	DROME16338
OG0007304	NEMVE19345	DROME05565
OG0007305	NEMVE18637	DROME06380
OG0007306	NEMVE18933	DROME09353
OG0007307	NEMVE15849	DROME21844
OG0007309	NEMVE10518, NEMVE20201	DROME00052
OG0007312	NEMVE23732	DROME15097
OG0007313	NEMVE13991, NEMVE11990	DROME10641
OG0007316	NEMVE13237	DROME03218
OG0007317	NEMVE07571	DROME05767
OG0007319	NEMVE13526	DROME02096
OG0007321	NEMVE14743	DROME14886
OG0007322	NEMVE13884	DROME01656
OG0007323	NEMVE15965	DROME06979
OG0007325	NEMVE14080	DROME00772
OG0007327	NEMVE09633	DROME08891
OG0007329	NEMVE24680	DROME03540
OG0007331	NEMVE17405, NEMVE06097	DROME00081
OG0007332	NEMVE06433	DROME15822
OG0007333	NEMVE18252	DROME16724
OG0007334	NEMVE09677	DROME14550
OG0007335	NEMVE10469	DROME20744
OG0007336	NEMVE22461	DROME19792
OG0007339	NEMVE04953	DROME15967
OG0007340	NEMVE06786	DROME01190
OG0007341	NEMVE14964	DROME11695
OG0007342	NEMVE14032	DROME20920, DROME20921
OG0007343	NEMVE06113	DROME05240
OG0007344	NEMVE17645	DROME20098
OG0007347	NEMVE05928	DROME13215
OG0007348	NEMVE25081	DROME14950
OG0007349	NEMVE24138	DROME04078
OG0007351	NEMVE15176	DROME10598
OG0007352	NEMVE22263	DROME21703
OG0007354	NEMVE12447, NEMVE22312	DROME05477, DROME05476
OG0007355	NEMVE26015, NEMVE24494	DROME17231
OG0007356	NEMVE22435	DROME08592
OG0007357	NEMVE03442	DROME00169
OG0007358	NEMVE22472	DROME20269, DROME20268
OG0007360	NEMVE13667	DROME19459
OG0007361	NEMVE21896	DROME13934
OG0007363	NEMVE07823	DROME13676
OG0007364	NEMVE14072, NEMVE12530	DROME21809
OG0007365	NEMVE02500	DROME04793
OG0007366	NEMVE10651	DROME08151
OG0007367	NEMVE14913	DROME04903
OG0007368	NEMVE21985	DROME12399
OG0007370	NEMVE24854	DROME03968
OG0007371	NEMVE22865	DROME02186
OG0007374	NEMVE10037	DROME19817, DROME06981, DROME06980
OG0007376	NEMVE14158	DROME12395
OG0007377	NEMVE01324	DROME11841
OG0007378	NEMVE23117	DROME12005
OG0007382	NEMVE14758	DROME00478
OG0007383	NEMVE20839	DROME15992, DROME15994, DROME15993
OG0007385	NEMVE14990	DROME05965
OG0007386	NEMVE13865, NEMVE00269	DROME08936
OG0007387	NEMVE23956	DROME11857
OG0007388	NEMVE05194	DROME07430
OG0007389	NEMVE25345	DROME20485
OG0007391	NEMVE08201	DROME08685, DROME08686
OG0007393	NEMVE00582, NEMVE21768	DROME14294
OG0007394	NEMVE22615	DROME19789
OG0007395	NEMVE17435	DROME15690
OG0007396	NEMVE15920	DROME11407
OG0007397	NEMVE09462	DROME14953
OG0007399	NEMVE09265	DROME04756
OG0007401	NEMVE13443	DROME20204
OG0007403	NEMVE18192	DROME05771
OG0007405	NEMVE13995	DROME10897, DROME10896
OG0007407	NEMVE14797	DROME09567
OG0007408	NEMVE08149	DROME15350, DROME15352
OG0007409	NEMVE13321	DROME12956
OG0007411	NEMVE14384	DROME09875
OG0007412	NEMVE08446	DROME16298
OG0007413	NEMVE22933	DROME04023
OG0007416	NEMVE04678	DROME19013, DROME13286
OG0007417	NEMVE08802	DROME06465
OG0007418	NEMVE25117	DROME19454, DROME19453
OG0007419	NEMVE14407	DROME15814
OG0007421	NEMVE01648	DROME18796
OG0007422	NEMVE06450	DROME18166, DROME18165
OG0007423	NEMVE09572	DROME21225
OG0007424	NEMVE07064	DROME15021
OG0007425	NEMVE01463	DROME18621
OG0007427	NEMVE13016, NEMVE11584, NEMVE11585, NEMVE12686, NEMVE11758	DROME13387
OG0007431	NEMVE22905	DROME18094
OG0007432	NEMVE23141	DROME11099
OG0007433	NEMVE14283, NEMVE02780	DROME15002, DROME15003
OG0007436	NEMVE08293	DROME02160
OG0007438	NEMVE24737	DROME05724
OG0007439	NEMVE12642, NEMVE02374, NEMVE20588	DROME11359
OG0007442	NEMVE22223	DROME17214
OG0007445	NEMVE24684	DROME12184, DROME12185
OG0007446	NEMVE14884	DROME18838
OG0007450	NEMVE01821	DROME18174
OG0007451	NEMVE09386	DROME01044
OG0007452	NEMVE00170, NEMVE13609	DROME05562
OG0007453	NEMVE13424	DROME08632, DROME08631
OG0007454	NEMVE14909	DROME01936
OG0007455	NEMVE14702	DROME05407
OG0007456	NEMVE06082	DROME08553
OG0007457	NEMVE19632	DROME09037
OG0007459	NEMVE25566	DROME15675
OG0007460	NEMVE14451	DROME11931
OG0007463	NEMVE20726, NEMVE22590	DROME11508
OG0007470	NEMVE24480	DROME12837, DROME12836, DROME04638
OG0007472	NEMVE14194	DROME12085
OG0007473	NEMVE21682	DROME00942
OG0007476	NEMVE15012	DROME01998
OG0007477	NEMVE05313	DROME18579
OG0007478	NEMVE15694	DROME11578
OG0007480	NEMVE13266	DROME01310
OG0007481	NEMVE22561	DROME06787
OG0007482	NEMVE13581	DROME19386
OG0007483	NEMVE08075	DROME16379
OG0007484	NEMVE06907	DROME13008
OG0007488	NEMVE24850	DROME15720
OG0007490	NEMVE24955	DROME19319, DROME05428
OG0007491	NEMVE15400	DROME16108
OG0007492	NEMVE12352	DROME03070
OG0007495	NEMVE14337	DROME21169
OG0007496	NEMVE05960	DROME02361
OG0007498	NEMVE11016, NEMVE12879	DROME07302
OG0007499	NEMVE18098	DROME15554
OG0007501	NEMVE15355	DROME05481
OG0007503	NEMVE11611	DROME05006
OG0007504	NEMVE23039	DROME09511
OG0007507	NEMVE25891	DROME07477, DROME07281
OG0007508	NEMVE14963	DROME11676, DROME11677
OG0007509	NEMVE17668	DROME00425, DROME08833
OG0007510	NEMVE05795	DROME16224
OG0007515	NEMVE25353	DROME00112
OG0007517	NEMVE22057	DROME17380, DROME17379
OG0007518	NEMVE14498	DROME00450
OG0007519	NEMVE13604	DROME11576
OG0007522	NEMVE14092	DROME12681, DROME06917
OG0007525	NEMVE25128, NEMVE07761	DROME18795
OG0007527	NEMVE24239	DROME11575
OG0007530	NEMVE07437, NEMVE00246, NEMVE11358, NEMVE20662, NEMVE00250, NEMVE11216, NEMVE10538, NEMVE11259, NEMVE10425, NEMVE00248, NEMVE09104, NEMVE10631, NEMVE11327, NEMVE13033, NEMVE17406, NEMVE10473, NEMVE10475, NEMVE10478, NEMVE11844, NEMVE02568	DROME01244
OG0007531	NEMVE14641	DROME18150
OG0007533	NEMVE25147	DROME10145
OG0007539	NEMVE11229, NEMVE10534	DROME18639
OG0007543	NEMVE06335	DROME15355
OG0007546	NEMVE04938	DROME08927, DROME08928, DROME08929, DROME08932, DROME08931, DROME12517, DROME12516, DROME12518, DROME12519, DROME00187
OG0007552	NEMVE01711	DROME14368
OG0007586	NEMVE21958	DROME07523
OG0007589	NEMVE00133, NEMVE16108	DROME13237
OG0007591	NEMVE14305	DROME03303
OG0007592	NEMVE25777	DROME04907
OG0007594	NEMVE13798, NEMVE12256	DROME21320
OG0007597	NEMVE02017	DROME11734
OG0007598	NEMVE13275, NEMVE15766	DROME18070
OG0007605	NEMVE22713	DROME04308
OG0007610	NEMVE13618	DROME11054, DROME13702
OG0007613	NEMVE25112	DROME00786
OG0007615	NEMVE13394	DROME16992
OG0007616	NEMVE22755	DROME01134
OG0007619	NEMVE22719	DROME13917
OG0007621	NEMVE15854	DROME07475
OG0007624	NEMVE01610	DROME22076
OG0007626	NEMVE09273	DROME17034
OG0007628	NEMVE07362	DROME09375
OG0007629	NEMVE03312, NEMVE13373	DROME17004
OG0007633	NEMVE04946	DROME21858
OG0007634	NEMVE23401	DROME03086
OG0007638	NEMVE25858	DROME04531
OG0007645	NEMVE06297	DROME19485
OG0007646	NEMVE11980, NEMVE25514	DROME01727
OG0007647	NEMVE17951	DROME12776, DROME12777
OG0007648	NEMVE07012	DROME10644
OG0007649	NEMVE22367	DROME07677
OG0007650	NEMVE08861	DROME06961
OG0007651	NEMVE06271	DROME09521
OG0007656	NEMVE00479, NEMVE05622	DROME19669
OG0007657	NEMVE09719	DROME21498
OG0007660	NEMVE06829	DROME02310, DROME02307
OG0007663	NEMVE03506	DROME19396
OG0007664	NEMVE08366, NEMVE09875	DROME16279
OG0007666	NEMVE06300	DROME13925
OG0007667	NEMVE21308	DROME01143
OG0007676	NEMVE09075	DROME19677
OG0007680	NEMVE09957	DROME12223, DROME20813
OG0007685	NEMVE22475	DROME08699
OG0007687	NEMVE15064	DROME05239
OG0007690	NEMVE09407	DROME19805
OG0007691	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812	DROME05660
OG0007695	NEMVE15957	DROME08604
OG0007696	NEMVE13808	DROME07818, DROME07817
OG0007698	NEMVE19391	DROME06524
OG0007701	NEMVE23722	DROME20491
OG0007702	NEMVE22678	DROME04524
OG0007703	NEMVE22465	DROME09613
OG0007708	NEMVE14576	DROME19898
OG0007709	NEMVE14284	DROME13180
OG0007712	NEMVE16922	DROME00072
OG0007713	NEMVE10952	DROME08102
OG0007714	NEMVE04698	DROME18732, DROME18731
OG0007715	NEMVE14423	DROME00231
OG0007717	NEMVE14630	DROME14273
OG0007722	NEMVE24674	DROME05973
OG0007728	NEMVE19759	DROME21285
OG0007729	NEMVE05917	DROME13937
OG0007733	NEMVE13390	DROME02381
OG0007739	NEMVE13651	DROME03472
OG0007743	NEMVE22363	DROME21252
OG0007744	NEMVE15801	DROME03287
OG0007746	NEMVE15823	DROME15467
OG0007749	NEMVE14299, NEMVE12664	DROME11919
OG0007750	NEMVE16263	DROME14153
OG0007751	NEMVE21679	DROME07969
OG0007752	NEMVE25084	DROME19902
OG0007754	NEMVE04608	DROME10213
OG0007756	NEMVE21203	DROME19305, DROME19304
OG0007758	NEMVE24832	DROME17216
OG0007759	NEMVE23846	DROME02749
OG0007760	NEMVE16471	DROME07190
OG0007761	NEMVE10403	DROME12840
OG0007763	NEMVE01958, NEMVE20035	DROME09941
OG0007766	NEMVE05141	DROME01672
OG0007767	NEMVE13662	DROME15596
OG0007768	NEMVE21905	DROME03522
OG0007772	NEMVE06176	DROME12007
OG0007773	NEMVE07114	DROME08270
OG0007774	NEMVE08940	DROME12031
OG0007779	NEMVE10345	DROME02843
OG0007781	NEMVE14598	DROME18077
OG0007782	NEMVE13738	DROME19324
OG0007783	NEMVE23094	DROME03858
OG0007784	NEMVE21852	DROME13437
OG0007786	NEMVE10346	DROME18638
OG0007787	NEMVE04711, NEMVE04653	DROME03884, DROME03887, DROME03885
OG0007790	NEMVE13911	DROME12339
OG0007798	NEMVE07652	DROME15483
OG0007800	NEMVE02246	DROME01328
OG0007803	NEMVE14259	DROME02406
OG0007805	NEMVE23683	DROME01226
OG0007807	NEMVE23161	DROME02602, DROME02603
OG0007809	NEMVE19397	DROME03461
OG0007810	NEMVE25323	DROME06120
OG0007811	NEMVE22619	DROME12619
OG0007812	NEMVE05957	DROME15163
OG0007813	NEMVE22957	DROME14956
OG0007814	NEMVE10610	DROME20150, DROME13529
