Orthogroup	NEMVE	PFLAV
OG0009266	NEMVE03447	TCONS_00016469.p1, TCONS_00015373.p1, TCONS_00016687.p1, TCONS_00015376.p1, TCONS_00015380.p1, TCONS_00016470.p1, TCONS_00015378.p1, TCONS_00016362.p1, TCONS_00015291.p1, TCONS_00015288.p1, TCONS_00015292.p1, TCONS_00016468.p1, TCONS_00015379.p1, TCONS_00016364.p1, TCONS_00016365.p1, TCONS_00015375.p1, TCONS_00014802.p1, TCONS_00015364.p1
OG0009288	NEMVE24670	TCONS_00002992.p1
OG0009293	NEMVE01992	TCONS_00053390.p1
OG0009296	NEMVE25242	TCONS_00012735.p1, TCONS_00012733.p1, TCONS_00012734.p1
OG0009298	NEMVE17737	TCONS_00001337.p1
OG0009301	NEMVE24791	TCONS_00011084.p1
OG0009305	NEMVE14742	TCONS_00019185.p1
OG0009307	NEMVE15491	TCONS_00013711.p1
OG0009311	NEMVE24195	TCONS_00044189.p1
OG0009312	NEMVE04546	TCONS_00037090.p1, TCONS_00037091.p1
OG0009314	NEMVE23069	TCONS_00004422.p1, TCONS_00003359.p1, TCONS_00049146.p1
OG0009321	NEMVE06378	TCONS_00004702.p1
OG0009322	NEMVE23249	TCONS_00014652.p1
OG0009325	NEMVE25878	TCONS_00047859.p1
OG0009328	NEMVE08173	TCONS_00010978.p1
OG0009333	NEMVE25492, NEMVE21365	TCONS_00049685.p1
OG0009334	NEMVE15302	TCONS_00024538.p1, TCONS_00024515.p2, TCONS_00024517.p1
OG0009335	NEMVE25560	TCONS_00052967.p1
OG0009336	NEMVE13361, NEMVE08750	TCONS_00043640.p1, TCONS_00043610.p1
OG0009337	NEMVE17986	TCONS_00045352.p1
OG0009338	NEMVE13801	TCONS_00041587.p1
OG0009340	NEMVE06119	TCONS_00029651.p1
OG0009341	NEMVE01224, NEMVE19715	TCONS_00001125.p1
OG0009343	NEMVE22644	TCONS_00049629.p1
OG0009345	NEMVE22530	TCONS_00056697.p1
OG0009346	NEMVE23890	TCONS_00010983.p1, TCONS_00010982.p1, TCONS_00010979.p1, TCONS_00041656.p1, TCONS_00009281.p1, TCONS_00009280.p1, TCONS_00009278.p1
OG0009347	NEMVE07040	TCONS_00026465.p1
OG0009348	NEMVE24544	TCONS_00005302.p1
OG0009351	NEMVE23889	TCONS_00056084.p1
OG0009352	NEMVE13555	TCONS_00027639.p1
OG0009353	NEMVE15946	TCONS_00031070.p1
OG0009356	NEMVE17792	TCONS_00012995.p1
OG0009358	NEMVE05501, NEMVE09761	TCONS_00056291.p1
OG0009360	NEMVE25448	TCONS_00010463.p1
OG0009363	NEMVE24609	TCONS_00006470.p1
OG0009365	NEMVE05737	TCONS_00019249.p1
OG0009367	NEMVE19022	TCONS_00016574.p1
OG0009369	NEMVE24084	TCONS_00048163.p1
OG0009370	NEMVE14206	TCONS_00010207.p1
OG0009372	NEMVE14348	TCONS_00020285.p1
OG0009374	NEMVE25220	TCONS_00002869.p1
OG0009375	NEMVE16461	TCONS_00014803.p1
OG0009380	NEMVE23470	TCONS_00019783.p1
OG0009382	NEMVE06821	TCONS_00016500.p1
OG0009383	NEMVE07928, NEMVE21195	TCONS_00008333.p1
OG0009385	NEMVE15692	TCONS_00006159.p1, TCONS_00006139.p1
OG0009389	NEMVE24048	TCONS_00027138.p1
OG0009393	NEMVE23657	TCONS_00014236.p1
OG0009394	NEMVE21185, NEMVE21169	TCONS_00014953.p1
OG0009395	NEMVE26017, NEMVE07340, NEMVE21319	TCONS_00041597.p1
OG0009396	NEMVE24413	TCONS_00051298.p1, TCONS_00051285.p1, TCONS_00017389.p1
OG0009397	NEMVE09961	TCONS_00007808.p1, TCONS_00007821.p1
OG0009398	NEMVE02765	TCONS_00010970.p1
OG0009399	NEMVE25960	TCONS_00040519.p1
OG0009401	NEMVE26016	TCONS_00025939.p1
OG0009402	NEMVE14731	TCONS_00028280.p1, TCONS_00028282.p1
OG0009403	NEMVE02580	TCONS_00041683.p1
OG0009404	NEMVE07240	TCONS_00000426.p1
OG0009405	NEMVE09161	TCONS_00028168.p1
OG0009406	NEMVE22769	TCONS_00043926.p1
OG0009407	NEMVE07977	TCONS_00013453.p1
OG0009408	NEMVE24853	TCONS_00006494.p1
OG0009409	NEMVE25001	TCONS_00026150.p1
OG0009415	NEMVE23174	TCONS_00042519.p1
OG0009419	NEMVE08571	TCONS_00007986.p1
OG0009420	NEMVE23216	TCONS_00032347.p1, TCONS_00045933.p1, TCONS_00002084.p1, TCONS_00055456.p1, TCONS_00041806.p1, TCONS_00032063.p1, TCONS_00032336.p1, TCONS_00046743.p1, TCONS_00041807.p1, TCONS_00036507.p1, TCONS_00037151.p2, TCONS_00035362.p1, TCONS_00026287.p1, TCONS_00045232.p1, TCONS_00026854.p1, TCONS_00054826.p1
OG0009421	NEMVE17523, NEMVE05916	TCONS_00053008.p1
OG0009425	NEMVE22867	TCONS_00026167.p1
OG0009426	NEMVE22164	TCONS_00010817.p1
OG0009436	NEMVE01083	TCONS_00028623.p1
OG0009440	NEMVE23845	TCONS_00011401.p1
OG0009443	NEMVE23368	TCONS_00010737.p1
OG0009446	NEMVE18291	TCONS_00016083.p1
OG0009448	NEMVE13739	TCONS_00005744.p1, TCONS_00006854.p1
OG0009449	NEMVE23277	TCONS_00042092.p1
OG0009452	NEMVE22553	TCONS_00018318.p1
OG0009455	NEMVE24668, NEMVE24667, NEMVE15626, NEMVE15795, NEMVE24401, NEMVE15627	TCONS_00027364.p1
OG0009469	NEMVE15628, NEMVE18140, NEMVE16198	TCONS_00011274.p1, TCONS_00011297.p1
OG0009472	NEMVE21457	TCONS_00050735.p1
OG0009492	NEMVE24503	TCONS_00049462.p1
OG0009513	NEMVE07800	TCONS_00010288.p1
OG0009543	NEMVE23721	TCONS_00006233.p1
OG0009548	NEMVE09293	TCONS_00030272.p1
OG0009552	NEMVE19005	TCONS_00013428.p1
OG0009554	NEMVE16130	TCONS_00029412.p1
OG0009555	NEMVE05472	TCONS_00007140.p1
OG0009557	NEMVE20603	TCONS_00048549.p1
OG0009565	NEMVE10505, NEMVE10499, NEMVE00151, NEMVE06653, NEMVE18495, NEMVE18024, NEMVE09951	TCONS_00005056.p1
OG0009568	NEMVE23933	TCONS_00015124.p1
OG0009569	NEMVE15526	TCONS_00051932.p1, TCONS_00051931.p1, TCONS_00005391.p1, TCONS_00005413.p1, TCONS_00006664.p1, TCONS_00005414.p1
OG0009570	NEMVE22801	TCONS_00049700.p1
OG0009576	NEMVE09710, NEMVE11885	TCONS_00012581.p1
OG0009578	NEMVE23757, NEMVE19318	TCONS_00054488.p1
OG0009579	NEMVE07671, NEMVE11412	TCONS_00050221.p1
OG0009584	NEMVE14029	TCONS_00027453.p1
OG0009585	NEMVE06536	TCONS_00010247.p1
OG0009589	NEMVE15804	TCONS_00054589.p1, TCONS_00054590.p1
OG0009590	NEMVE11442	TCONS_00048115.p1
OG0009595	NEMVE06067	TCONS_00056591.p1
OG0009597	NEMVE16028	TCONS_00020866.p1
OG0009598	NEMVE18970, NEMVE20154	TCONS_00054620.p1, TCONS_00054696.p1
OG0009599	NEMVE15413, NEMVE07885	TCONS_00000600.p1
OG0009601	NEMVE25082	TCONS_00022740.p1
OG0009607	NEMVE14372	TCONS_00009849.p1
OG0009609	NEMVE07422, NEMVE24858	TCONS_00007618.p1
OG0009610	NEMVE16574	TCONS_00032483.p1, TCONS_00032478.p1
OG0009611	NEMVE16147	TCONS_00028496.p1
OG0009612	NEMVE15540, NEMVE24202, NEMVE17033	TCONS_00043450.p1
OG0009613	NEMVE20917	TCONS_00046694.p1, TCONS_00012286.p1, TCONS_00013270.p1
OG0009615	NEMVE22913	TCONS_00003137.p1
OG0009618	NEMVE24318	TCONS_00001447.p1
OG0009624	NEMVE24721	TCONS_00055680.p1
OG0009625	NEMVE13419	TCONS_00003020.p1
OG0009631	NEMVE25013, NEMVE14274	TCONS_00035944.p1, TCONS_00035949.p1
OG0009633	NEMVE25983, NEMVE18594	TCONS_00040418.p1
OG0009634	NEMVE14435, NEMVE02076	TCONS_00020742.p1, TCONS_00019678.p1
OG0009635	NEMVE16327, NEMVE03062	TCONS_00021087.p1
OG0009636	NEMVE24995	TCONS_00027039.p1
OG0009637	NEMVE24899	TCONS_00003369.p1
OG0009637	NEMVE15720, NEMVE24914	TCONS_00021830.p1
OG0009638	NEMVE04787	TCONS_00055029.p1
OG0009639	NEMVE14177, NEMVE10826	TCONS_00006221.p1
OG0009642	NEMVE24483	TCONS_00021956.p1
OG0009647	NEMVE09678, NEMVE21488	TCONS_00015215.p1
OG0009648	NEMVE20596, NEMVE19202	TCONS_00046655.p1, TCONS_00046654.p1
OG0009650	NEMVE25206	TCONS_00007115.p1
OG0009652	NEMVE25046	TCONS_00011579.p1
OG0009653	NEMVE24603	TCONS_00022229.p1
OG0009655	NEMVE25736	TCONS_00012208.p1
OG0009658	NEMVE25312	TCONS_00016138.p1
OG0009661	NEMVE19038, NEMVE19039, NEMVE20644	TCONS_00013897.p1
OG0009663	NEMVE08325	TCONS_00048859.p1
OG0009665	NEMVE09830	TCONS_00042395.p1
OG0009666	NEMVE18765	TCONS_00026192.p1
OG0009669	NEMVE25226	TCONS_00043517.p1
OG0009670	NEMVE15466	TCONS_00010473.p1
OG0009674	NEMVE03717, NEMVE10500	TCONS_00024874.p1, TCONS_00024851.p1, TCONS_00024875.p1
OG0009677	NEMVE20317, NEMVE23642	TCONS_00056962.p1
OG0009680	NEMVE23297	TCONS_00054295.p1
OG0009685	NEMVE05377	TCONS_00027105.p1
OG0009691	NEMVE22773	TCONS_00005996.p1
OG0009695	NEMVE22545	TCONS_00049727.p1
OG0009696	NEMVE19116, NEMVE15195	TCONS_00054120.p1, TCONS_00014632.p1
OG0009700	NEMVE21687	TCONS_00047795.p1
OG0009707	NEMVE16216	TCONS_00053837.p1
OG0009723	NEMVE13715	TCONS_00010647.p1
OG0009733	NEMVE06621, NEMVE00008	TCONS_00017296.p1
OG0009737	NEMVE15138	TCONS_00009040.p1
OG0009750	NEMVE20441, NEMVE16112, NEMVE03559	TCONS_00017977.p1, TCONS_00046551.p1, TCONS_00025496.p1, TCONS_00049447.p1
OG0009754	NEMVE22278, NEMVE20998, NEMVE19730, NEMVE21334, NEMVE19611, NEMVE20964, NEMVE25767, NEMVE20618, NEMVE19576, NEMVE25991, NEMVE25766, NEMVE19573	TCONS_00008746.p1, TCONS_00033364.p1, TCONS_00033357.p1
OG0009756	NEMVE25114, NEMVE20656	TCONS_00053838.p1
OG0009762	NEMVE23100	TCONS_00012659.p1
OG0009854	NEMVE23975, NEMVE01102	TCONS_00027680.p1
OG0009864	NEMVE17609	TCONS_00005025.p1
OG0009865	NEMVE25609, NEMVE20780	TCONS_00025619.p1
OG0009866	NEMVE18836, NEMVE22915, NEMVE24941, NEMVE15249	TCONS_00031335.p1
OG0009867	NEMVE11935, NEMVE17413	TCONS_00028318.p1
OG0009869	NEMVE24137	TCONS_00006308.p1
OG0009870	NEMVE20777	TCONS_00027247.p1
OG0009873	NEMVE24006	TCONS_00020494.p1
OG0009877	NEMVE13673	TCONS_00043684.p1
OG0009878	NEMVE13723	TCONS_00013140.p1
OG0009881	NEMVE22051, NEMVE20020	TCONS_00047551.p1, TCONS_00047550.p1
OG0009882	NEMVE23316	TCONS_00012205.p1
OG0009887	NEMVE15565	TCONS_00012554.p1
OG0009888	NEMVE15337	TCONS_00002760.p1, TCONS_00002761.p1
OG0009891	NEMVE24063	TCONS_00012914.p1
OG0009893	NEMVE20081	TCONS_00024355.p1, TCONS_00025850.p1, TCONS_00056379.p1, TCONS_00053702.p1
OG0009895	NEMVE20558, NEMVE16093	TCONS_00054902.p1
OG0009897	NEMVE16769	TCONS_00018759.p1
OG0009899	NEMVE13919	TCONS_00010193.p1, TCONS_00010191.p1
OG0009900	NEMVE19844, NEMVE17234	TCONS_00054991.p1
OG0009901	NEMVE17447	TCONS_00048923.p1
OG0009909	NEMVE21031	TCONS_00011198.p1
OG0009915	NEMVE23567	TCONS_00006696.p1, TCONS_00006691.p1
OG0009919	NEMVE20994, NEMVE10712	TCONS_00013532.p1, TCONS_00012361.p1, TCONS_00012876.p1
OG0009920	NEMVE25413	TCONS_00024325.p1
OG0009921	NEMVE06211	TCONS_00010990.p1
OG0009922	NEMVE00733, NEMVE04446, NEMVE15277	TCONS_00030327.p1
OG0009924	NEMVE07616, NEMVE02976	TCONS_00005736.p1
OG0009926	NEMVE06497	TCONS_00016239.p1
OG0009927	NEMVE09238	TCONS_00022488.p1
OG0009929	NEMVE23207	TCONS_00004733.p1
OG0009930	NEMVE24454	TCONS_00039236.p1, TCONS_00040380.p1
OG0009931	NEMVE23561	TCONS_00031031.p1
OG0009934	NEMVE25368	TCONS_00031927.p1, TCONS_00031950.p1
OG0009943	NEMVE25501	TCONS_00019445.p1, TCONS_00047839.p1
OG0009952	NEMVE16013	TCONS_00055484.p1
OG0009953	NEMVE22479	TCONS_00027986.p1
OG0009956	NEMVE06609	TCONS_00053296.p1
OG0009959	NEMVE19008	TCONS_00000640.p1
OG0009962	NEMVE24645	TCONS_00012127.p1
OG0009978	NEMVE22036	TCONS_00044418.p1, TCONS_00043084.p1
OG0009989	NEMVE07614, NEMVE25314	TCONS_00012046.p1
OG0009993	NEMVE17319	TCONS_00007931.p1
OG0009996	NEMVE23176	TCONS_00039421.p1
OG0010005	NEMVE00999, NEMVE01040, NEMVE01137, NEMVE10874	TCONS_00024324.p1
OG0010022	NEMVE23244	TCONS_00016020.p1
OG0010023	NEMVE05921	TCONS_00020839.p1
OG0010033	NEMVE04999	TCONS_00026082.p1
OG0010041	NEMVE06457	TCONS_00004401.p1, TCONS_00004394.p2
OG0010046	NEMVE20274, NEMVE23835	TCONS_00030506.p1
OG0010050	NEMVE00317	TCONS_00033030.p1
OG0010123	NEMVE21544	TCONS_00013030.p1
OG0010124	NEMVE24290	TCONS_00011155.p1
OG0010126	NEMVE14519	TCONS_00019092.p1
OG0010130	NEMVE04680	TCONS_00049437.p1
OG0010133	NEMVE10857, NEMVE19368, NEMVE10290	TCONS_00034703.p1, TCONS_00034769.p1
OG0010135	NEMVE25135	TCONS_00049679.p1
OG0010137	NEMVE22984	TCONS_00010816.p1
OG0010141	NEMVE15930	TCONS_00002989.p1
OG0010142	NEMVE04616	TCONS_00006324.p1
OG0010143	NEMVE16555	TCONS_00034460.p1
OG0010147	NEMVE17026	TCONS_00043349.p1, TCONS_00043339.p1
OG0010148	NEMVE22618	TCONS_00021894.p1
OG0010151	NEMVE22589	TCONS_00018309.p1
OG0010154	NEMVE24932	TCONS_00044759.p1
OG0010155	NEMVE09171	TCONS_00016999.p1
OG0010162	NEMVE15345	TCONS_00009878.p1
OG0010169	NEMVE23080	TCONS_00048352.p1, TCONS_00048353.p1
OG0010175	NEMVE15342	TCONS_00035041.p1
OG0010176	NEMVE20642	TCONS_00030028.p1
OG0010178	NEMVE19825, NEMVE18731	TCONS_00048909.p1
OG0010183	NEMVE05369	TCONS_00023794.p1
OG0010186	NEMVE07057	TCONS_00030873.p1
OG0010187	NEMVE25930, NEMVE17976	TCONS_00010035.p1
OG0010189	NEMVE15543	TCONS_00047729.p1
OG0010191	NEMVE16352	TCONS_00002310.p1
OG0010193	NEMVE25854	TCONS_00031090.p1
OG0010196	NEMVE19809	TCONS_00037103.p1
OG0010197	NEMVE11086	TCONS_00046510.p1, TCONS_00037229.p1
OG0010202	NEMVE16336	TCONS_00055968.p1
OG0010203	NEMVE25350	TCONS_00015862.p1
OG0010204	NEMVE16177	TCONS_00017803.p1
OG0010206	NEMVE19144	TCONS_00008680.p1
OG0010207	NEMVE15383	TCONS_00056543.p1
OG0010209	NEMVE10325	TCONS_00029069.p1
OG0010210	NEMVE19584	TCONS_00052508.p1
OG0010211	NEMVE24961	TCONS_00026945.p1
OG0010215	NEMVE21866	TCONS_00045529.p1
OG0010217	NEMVE12576	TCONS_00035531.p1, TCONS_00015356.p1
OG0010218	NEMVE22082	TCONS_00033118.p1
OG0010220	NEMVE13644	TCONS_00053182.p1
OG0010223	NEMVE18415	TCONS_00001284.p1
OG0010225	NEMVE19354	TCONS_00037301.p1, TCONS_00037303.p1
OG0010226	NEMVE23994	TCONS_00010710.p1
OG0010228	NEMVE15929	TCONS_00008930.p1
OG0010229	NEMVE14875	TCONS_00005177.p1
OG0010231	NEMVE20332, NEMVE18615	TCONS_00024592.p1
OG0010236	NEMVE02621	TCONS_00024544.p1
OG0010245	NEMVE25613, NEMVE25612	TCONS_00017402.p1
OG0010247	NEMVE15211	TCONS_00043669.p1
OG0010249	NEMVE24757	TCONS_00040893.p1, TCONS_00039856.p1
OG0010251	NEMVE24605	TCONS_00040597.p1
OG0010252	NEMVE04629	TCONS_00047999.p1
OG0010254	NEMVE25108	TCONS_00028743.p1
OG0010256	NEMVE10758	TCONS_00022725.p1, TCONS_00022726.p1
OG0010257	NEMVE24378	TCONS_00001885.p1
OG0010259	NEMVE17055	TCONS_00038182.p1
OG0010288	NEMVE01660	TCONS_00050612.p1, TCONS_00050604.p1, TCONS_00050607.p1, TCONS_00050621.p1, TCONS_00050605.p1, TCONS_00050603.p1, TCONS_00002972.p1, TCONS_00050610.p1, TCONS_00050616.p1, TCONS_00017800.p1
OG0010342	NEMVE23999	TCONS_00009801.p1
OG0010352	NEMVE15107, NEMVE22707	TCONS_00053771.p1
OG0010353	NEMVE16570	TCONS_00031162.p1
OG0010364	NEMVE25866	TCONS_00000006.p1, TCONS_00038879.p1
OG0010369	NEMVE18824	TCONS_00029676.p1
OG0010377	NEMVE16468, NEMVE25344	TCONS_00015583.p1, TCONS_00024693.p1, TCONS_00024692.p1, TCONS_00023239.p1, TCONS_00025035.p1
OG0010429	NEMVE16311	TCONS_00034012.p1, TCONS_00033969.p1, TCONS_00033979.p1, TCONS_00033912.p1, TCONS_00039837.p1, TCONS_00039842.p1
OG0010430	NEMVE17238, NEMVE20385, NEMVE17167, NEMVE20077, NEMVE19930, NEMVE19393	TCONS_00050906.p1, TCONS_00050905.p1, TCONS_00050904.p1
OG0010430	NEMVE19931	TCONS_00033263.p1, TCONS_00032815.p1, TCONS_00003997.p1, TCONS_00033264.p1, TCONS_00032814.p1
OG0010432	NEMVE23050	TCONS_00044618.p1, TCONS_00017596.p1, TCONS_00045942.p1, TCONS_00017437.p1, TCONS_00015742.p1, TCONS_00015739.p1, TCONS_00015738.p1, TCONS_00052393.p1, TCONS_00036133.p1, TCONS_00022264.p1, TCONS_00022265.p1
OG0010465	NEMVE16373, NEMVE12191	TCONS_00051849.p1
OG0010468	NEMVE06379	TCONS_00005115.p1
OG0010476	NEMVE25649	TCONS_00026628.p1
OG0010479	NEMVE16696	TCONS_00047348.p1, TCONS_00024178.p1
OG0010480	NEMVE23005	TCONS_00012155.p1
OG0010484	NEMVE21858	TCONS_00037007.p1
OG0010485	NEMVE25806	TCONS_00029781.p1
OG0010487	NEMVE23018	TCONS_00040109.p1
OG0010488	NEMVE02152	TCONS_00051272.p1, TCONS_00052209.p1, TCONS_00052208.p1
OG0010496	NEMVE19094	TCONS_00031416.p1
OG0010497	NEMVE17836	TCONS_00002386.p1
OG0010499	NEMVE24883, NEMVE20490	TCONS_00011584.p1, TCONS_00011585.p1
OG0010501	NEMVE14188	TCONS_00026562.p1, TCONS_00026563.p1
OG0010502	NEMVE25741	TCONS_00004890.p1
OG0010503	NEMVE15779	TCONS_00041681.p1
OG0010504	NEMVE07197	TCONS_00056691.p1
OG0010505	NEMVE24078, NEMVE20961	TCONS_00026292.p1
OG0010506	NEMVE22816	TCONS_00047370.p1, TCONS_00026794.p1
OG0010508	NEMVE03419	TCONS_00011959.p1
OG0010519	NEMVE16680	TCONS_00015564.p1
OG0010522	NEMVE08532	TCONS_00020220.p1
OG0010526	NEMVE23459	TCONS_00027339.p1
OG0010527	NEMVE25936	TCONS_00009657.p1
OG0010528	NEMVE16459	TCONS_00015344.p1
OG0010530	NEMVE22898	TCONS_00055113.p1
OG0010538	NEMVE24784	TCONS_00015468.p1
OG0010542	NEMVE15075	TCONS_00009774.p1
OG0010543	NEMVE08723	TCONS_00030275.p1
OG0010544	NEMVE23619	TCONS_00055633.p1
OG0010546	NEMVE24187	TCONS_00050055.p1
OG0010549	NEMVE14066	TCONS_00028098.p1
OG0010550	NEMVE22128	TCONS_00015689.p1
OG0010552	NEMVE03441	TCONS_00053663.p1
OG0010554	NEMVE25291	TCONS_00008753.p1
OG0010555	NEMVE06068	TCONS_00029415.p1
OG0010556	NEMVE20196	TCONS_00009629.p1
OG0010558	NEMVE16322, NEMVE23016, NEMVE24082, NEMVE24002	TCONS_00053834.p1
OG0010559	NEMVE25447	TCONS_00010540.p1, TCONS_00011919.p1
OG0010560	NEMVE17793	TCONS_00015585.p1
OG0010562	NEMVE05804, NEMVE20432	TCONS_00017944.p1
OG0010567	NEMVE14860, NEMVE02582	TCONS_00030536.p1
OG0010568	NEMVE08676, NEMVE04030	TCONS_00018771.p1, TCONS_00045891.p1
OG0010577	NEMVE25039	TCONS_00008097.p1
OG0010581	NEMVE21045, NEMVE24552	TCONS_00051129.p1
OG0010585	NEMVE25825	TCONS_00054645.p1
OG0010589	NEMVE05138, NEMVE12759	TCONS_00041959.p1
OG0010596	NEMVE23601, NEMVE20492	TCONS_00021834.p1
OG0010597	NEMVE15969	TCONS_00055279.p1
OG0010597	NEMVE18504	TCONS_00056915.p1
OG0010600	NEMVE16754	TCONS_00019650.p1
OG0010601	NEMVE14590, NEMVE12814, NEMVE08454	TCONS_00027118.p1
OG0010602	NEMVE12779, NEMVE00784	TCONS_00043681.p1
OG0010608	NEMVE19587, NEMVE18396	TCONS_00053684.p1
OG0010641	NEMVE22980	TCONS_00010822.p1, TCONS_00009554.p1
OG0010721	NEMVE16237	TCONS_00023619.p1, TCONS_00024629.p1
OG0010732	NEMVE24830, NEMVE21053	TCONS_00018796.p1, TCONS_00003326.p1, TCONS_00021021.p1, TCONS_00031527.p2, TCONS_00031252.p1, TCONS_00049939.p1, TCONS_00034357.p1, TCONS_00041536.p1, TCONS_00024957.p1, TCONS_00035559.p1, TCONS_00034358.p1, TCONS_00025305.p1
OG0010754	NEMVE17035, NEMVE17034, NEMVE24205, NEMVE17910	TCONS_00019855.p1, TCONS_00019850.p1, TCONS_00019851.p1, TCONS_00019853.p1
OG0010776	NEMVE05497, NEMVE19589, NEMVE03015, NEMVE12357, NEMVE05599, NEMVE02483, NEMVE10932, NEMVE10929, NEMVE19468, NEMVE10937, NEMVE20361, NEMVE06827	TCONS_00044646.p1
OG0010780	NEMVE19476, NEMVE19420, NEMVE23317, NEMVE25318, NEMVE23810, NEMVE25709, NEMVE18621, NEMVE15431, NEMVE18449, NEMVE16802, NEMVE21157, NEMVE18047, NEMVE22971, NEMVE17933	TCONS_00008353.p1
OG0010782	NEMVE16649	TCONS_00050889.p1, TCONS_00024806.p1, TCONS_00024809.p1, TCONS_00024767.p1, TCONS_00051286.p1, TCONS_00051299.p1, TCONS_00051810.p1, TCONS_00047375.p1, TCONS_00051816.p1, TCONS_00051801.p1, TCONS_00047371.p1, TCONS_00051803.p1, TCONS_00051776.p1
OG0010829	NEMVE25044	TCONS_00008169.p1
OG0010831	NEMVE15264	TCONS_00019649.p1
OG0010836	NEMVE01980	TCONS_00011094.p1
OG0010841	NEMVE04214	TCONS_00045277.p1
OG0010842	NEMVE23360	TCONS_00051323.p1
OG0010843	NEMVE18034	TCONS_00051907.p1
OG0010844	NEMVE18377	TCONS_00047984.p1
OG0010845	NEMVE23487	TCONS_00008127.p1
OG0010846	NEMVE16125	TCONS_00025460.p1
OG0010853	NEMVE06654, NEMVE05645	TCONS_00012194.p1
OG0010862	NEMVE23720	TCONS_00055092.p1
OG0010863	NEMVE16648	TCONS_00004765.p1
OG0010866	NEMVE24449	TCONS_00009857.p1
OG0010867	NEMVE08214	TCONS_00021659.p1
OG0010869	NEMVE23180, NEMVE23181, NEMVE24145	TCONS_00027929.p1
OG0010870	NEMVE24176	TCONS_00005732.p1
OG0010871	NEMVE11636	TCONS_00034342.p1
OG0010872	NEMVE16291	TCONS_00022429.p1
OG0010878	NEMVE19965	TCONS_00035422.p1, TCONS_00030684.p1
OG0010880	NEMVE17779	TCONS_00006232.p1
OG0010881	NEMVE22287	TCONS_00020977.p1
OG0010885	NEMVE24743	TCONS_00017158.p1
OG0010886	NEMVE25881	TCONS_00001408.p1
OG0010889	NEMVE15316	TCONS_00027824.p1
OG0010893	NEMVE23785	TCONS_00016272.p1
OG0010895	NEMVE01725	TCONS_00029106.p1
OG0010896	NEMVE17499	TCONS_00012187.p1
OG0010897	NEMVE05948	TCONS_00004276.p1
OG0010899	NEMVE04735, NEMVE04799	TCONS_00009626.p1
OG0010902	NEMVE24855	TCONS_00013198.p1
OG0010905	NEMVE17680	TCONS_00044436.p1, TCONS_00041706.p1, TCONS_00042735.p1
OG0010908	NEMVE02876	TCONS_00050366.p1
OG0010922	NEMVE22965, NEMVE25966	TCONS_00013167.p1
OG0010923	NEMVE24292	TCONS_00010494.p1
OG0010929	NEMVE22774	TCONS_00042427.p1
OG0010934	NEMVE18286	TCONS_00011168.p1
OG0010935	NEMVE24411	TCONS_00054340.p1
OG0010938	NEMVE25602	TCONS_00022590.p1
OG0010941	NEMVE12724, NEMVE04284	TCONS_00049225.p1
OG0010951	NEMVE18840	TCONS_00029302.p1
OG0010953	NEMVE22376	TCONS_00011247.p1
OG0010957	NEMVE20871, NEMVE23145, NEMVE19299	TCONS_00042308.p1, TCONS_00042256.p1
OG0010962	NEMVE22421	TCONS_00045129.p1
OG0010974	NEMVE09667	TCONS_00042768.p1
OG0010977	NEMVE23588	TCONS_00034836.p1
OG0010980	NEMVE08863	TCONS_00000636.p1
OG0010985	NEMVE22566	TCONS_00030222.p1
OG0010988	NEMVE16487, NEMVE16488	TCONS_00055026.p1, TCONS_00055071.p1
OG0010994	NEMVE13545	TCONS_00018629.p1
OG0011001	NEMVE17037	TCONS_00052497.p1, TCONS_00052892.p1
OG0011002	NEMVE15530	TCONS_00040160.p1
OG0011003	NEMVE13194	TCONS_00038944.p1
OG0011032	NEMVE25130	TCONS_00001206.p1
OG0011041	NEMVE20834, NEMVE16273	TCONS_00052549.p1
OG0011065	NEMVE05853, NEMVE05852	TCONS_00029221.p1
OG0011071	NEMVE14136	TCONS_00054509.p1
OG0011094	NEMVE12043, NEMVE00779	TCONS_00036469.p1, TCONS_00049889.p1, TCONS_00041303.p1, TCONS_00041318.p1, TCONS_00041304.p1
OG0011096	NEMVE16551	TCONS_00031354.p1
OG0011111	NEMVE22703	TCONS_00051134.p1
OG0011202	NEMVE04614	TCONS_00010972.p1
OG0011208	NEMVE19680	TCONS_00002449.p1, TCONS_00001161.p1
OG0011216	NEMVE10086	TCONS_00026034.p1
OG0011217	NEMVE23030	TCONS_00014250.p1
OG0011220	NEMVE19073	TCONS_00053788.p1, TCONS_00053790.p1, TCONS_00053789.p1, TCONS_00001801.p1, TCONS_00053792.p1, TCONS_00053793.p1, TCONS_00053791.p1, TCONS_00053787.p1, TCONS_00053786.p1, TCONS_00053794.p1
OG0011228	NEMVE22697	TCONS_00053042.p1, TCONS_00053084.p1
OG0011230	NEMVE16929	TCONS_00003253.p1
OG0011234	NEMVE25490	TCONS_00000909.p1
OG0011236	NEMVE16344	TCONS_00052869.p1
OG0011242	NEMVE24479	TCONS_00013039.p1, TCONS_00011830.p1
OG0011245	NEMVE16840	TCONS_00049483.p1
OG0011247	NEMVE12312, NEMVE08124	TCONS_00050050.p1
OG0011250	NEMVE08175	TCONS_00048717.p1
OG0011251	NEMVE17176	TCONS_00000805.p1
OG0011256	NEMVE16565	TCONS_00012125.p1
OG0011258	NEMVE07423	TCONS_00008074.p1
