Orthogroup	NEMVE	STRPU_ok
OG0007032	NEMVE08495	STRPU_17171
OG0007033	NEMVE13356	STRPU_21131
OG0007034	NEMVE13497	STRPU_13903
OG0007035	NEMVE14476	STRPU_03630
OG0007036	NEMVE22685	STRPU_19860, STRPU_19887
OG0007037	NEMVE13503	STRPU_13546
OG0007038	NEMVE05760	STRPU_23533
OG0007039	NEMVE09028, NEMVE00545	STRPU_21207
OG0007040	NEMVE13790	STRPU_19742
OG0007041	NEMVE25405, NEMVE18865	STRPU_23561
OG0007042	NEMVE18027	STRPU_24074
OG0007043	NEMVE05818	STRPU_09509
OG0007044	NEMVE13670	STRPU_05851
OG0007045	NEMVE11946, NEMVE11342	STRPU_16902
OG0007047	NEMVE23774	STRPU_20026
OG0007048	NEMVE22617	STRPU_08769, STRPU_01389
OG0007049	NEMVE24890	STRPU_10988, STRPU_00326
OG0007050	NEMVE01542	STRPU_10271
OG0007053	NEMVE21766	STRPU_22506
OG0007054	NEMVE10860	STRPU_15032
OG0007055	NEMVE15080	STRPU_15602, STRPU_02206
OG0007056	NEMVE14420	STRPU_15531
OG0007058	NEMVE17442	STRPU_03307
OG0007059	NEMVE21382, NEMVE22940	STRPU_10239
OG0007060	NEMVE23768	STRPU_07159
OG0007061	NEMVE02935	STRPU_09653
OG0007062	NEMVE24553	STRPU_10658
OG0007063	NEMVE09723	STRPU_08411, STRPU_00013
OG0007064	NEMVE07349	STRPU_05910
OG0007066	NEMVE22679	STRPU_06260, STRPU_06304
OG0007067	NEMVE22891	STRPU_25240
OG0007068	NEMVE19134	STRPU_04848
OG0007069	NEMVE22785	STRPU_21711, STRPU_21647
OG0007070	NEMVE14725	STRPU_06610
OG0007071	NEMVE18624	STRPU_23265
OG0007073	NEMVE14833	STRPU_10918
OG0007074	NEMVE25050	STRPU_11819
OG0007075	NEMVE25698	STRPU_23271
OG0007076	NEMVE07000, NEMVE20249	STRPU_06816
OG0007077	NEMVE15227	STRPU_04990
OG0007078	NEMVE19867, NEMVE14244	STRPU_25114
OG0007079	NEMVE25540	STRPU_24500
OG0007082	NEMVE02341	STRPU_24753
OG0007083	NEMVE23773	STRPU_20027
OG0007084	NEMVE22005	STRPU_25218
OG0007085	NEMVE25338	STRPU_23264
OG0007086	NEMVE14980, NEMVE19924	STRPU_23268
OG0007087	NEMVE07751	STRPU_07610
OG0007088	NEMVE05070	STRPU_04022, STRPU_08074
OG0007089	NEMVE11263	STRPU_06357
OG0007090	NEMVE05876	STRPU_19228
OG0007091	NEMVE13797	STRPU_07575
OG0007092	NEMVE07545	STRPU_21370
OG0007093	NEMVE13401	STRPU_18560
OG0007094	NEMVE07935	STRPU_21261
OG0007095	NEMVE15027	STRPU_09292
OG0007096	NEMVE05490	STRPU_10187
OG0007097	NEMVE14580	STRPU_02900
OG0007098	NEMVE13689	STRPU_25857
OG0007099	NEMVE24293, NEMVE20476	STRPU_20619
OG0007100	NEMVE06130	STRPU_00913, STRPU_23037
OG0007102	NEMVE05323	STRPU_00054, STRPU_04943
OG0007103	NEMVE05668, NEMVE15842	STRPU_04046
OG0007104	NEMVE06182	STRPU_06463
OG0007105	NEMVE17115	STRPU_15416
OG0007106	NEMVE14945	STRPU_22698
OG0007107	NEMVE05263	STRPU_09066, STRPU_02042
OG0007108	NEMVE13433	STRPU_14881
OG0007109	NEMVE14175, NEMVE20323	STRPU_12209
OG0007111	NEMVE25144	STRPU_25883
OG0007112	NEMVE10814	STRPU_27151
OG0007113	NEMVE10653	STRPU_22766, STRPU_01922
OG0007114	NEMVE09146	STRPU_25483
OG0007115	NEMVE16071	STRPU_21097, STRPU_21102
OG0007117	NEMVE22757	STRPU_21924
OG0007118	NEMVE02206	STRPU_18011
OG0007119	NEMVE02886, NEMVE13562	STRPU_19183
OG0007120	NEMVE06186	STRPU_19111
OG0007121	NEMVE25193	STRPU_21424
OG0007122	NEMVE14233	STRPU_06853
OG0007124	NEMVE10468	STRPU_05024
OG0007125	NEMVE11876, NEMVE10855	STRPU_03780
OG0007126	NEMVE22756	STRPU_21875
OG0007127	NEMVE13588	STRPU_23141
OG0007128	NEMVE13615	STRPU_22524
OG0007129	NEMVE04898	STRPU_10398
OG0007130	NEMVE25495, NEMVE21143	STRPU_22007
OG0007131	NEMVE23758, NEMVE12360	STRPU_18830
OG0007132	NEMVE06535, NEMVE12522	STRPU_07611
OG0007133	NEMVE11996, NEMVE06036	STRPU_27118
OG0007134	NEMVE13156	STRPU_09504
OG0007135	NEMVE14282	STRPU_22613
OG0007136	NEMVE08828	STRPU_26847
OG0007137	NEMVE14801	STRPU_09289
OG0007138	NEMVE09440, NEMVE12478	STRPU_01187, STRPU_19956
OG0007139	NEMVE09713	STRPU_24547
OG0007141	NEMVE14565	STRPU_09001
OG0007142	NEMVE16109	STRPU_05193, STRPU_11966
OG0007143	NEMVE08778, NEMVE20919	STRPU_07151
OG0007145	NEMVE19580	STRPU_07621
OG0007146	NEMVE18006	STRPU_24754
OG0007147	NEMVE13817	STRPU_10689, STRPU_00554
OG0007148	NEMVE22073	STRPU_23255
OG0007149	NEMVE12301	STRPU_17728
OG0007150	NEMVE11424	STRPU_26019
OG0007151	NEMVE22467	STRPU_05509
OG0007152	NEMVE25856	STRPU_23904
OG0007153	NEMVE18215	STRPU_20990
OG0007154	NEMVE23811	STRPU_21145
OG0007158	NEMVE25894	STRPU_24870
OG0007159	NEMVE05524	STRPU_19748
OG0007161	NEMVE21945	STRPU_26316
OG0007162	NEMVE16258	STRPU_03691
OG0007163	NEMVE16742	STRPU_00062, STRPU_26355
OG0007164	NEMVE18934	STRPU_18028
OG0007165	NEMVE14929	STRPU_02913
OG0007166	NEMVE07634	STRPU_05956
OG0007170	NEMVE22134	STRPU_04956, STRPU_13610, STRPU_02453
OG0007171	NEMVE22675	STRPU_21847
OG0007173	NEMVE10079	STRPU_11070
OG0007174	NEMVE07400	STRPU_25426
OG0007175	NEMVE21931	STRPU_12623
OG0007177	NEMVE06930	STRPU_20617
OG0007178	NEMVE09946	STRPU_19759
OG0007179	NEMVE24920	STRPU_23275
OG0007180	NEMVE22211	STRPU_27146
OG0007181	NEMVE22672, NEMVE11674	STRPU_23088
OG0007182	NEMVE25249	STRPU_06115
OG0007183	NEMVE01494, NEMVE21223	STRPU_17656, STRPU_02265, STRPU_02264
OG0007184	NEMVE13898	STRPU_24371
OG0007186	NEMVE16937	STRPU_24966
OG0007187	NEMVE13089	STRPU_22257, STRPU_22258
OG0007188	NEMVE21925	STRPU_13438
OG0007189	NEMVE08515	STRPU_08133
OG0007190	NEMVE09045	STRPU_04117
OG0007191	NEMVE04826	STRPU_19239
OG0007192	NEMVE12614	STRPU_13230, STRPU_13214
OG0007199	NEMVE05797	STRPU_24427
OG0007200	NEMVE18894	STRPU_04671, STRPU_04639
OG0007201	NEMVE15153, NEMVE03813	STRPU_17619, STRPU_02302
OG0007209	NEMVE25525	STRPU_15485
OG0007248	NEMVE05909	STRPU_25740
OG0007249	NEMVE03114	STRPU_04960
OG0007250	NEMVE23608	STRPU_06687, STRPU_06686
OG0007251	NEMVE08153	STRPU_27320
OG0007252	NEMVE24745	STRPU_04282
OG0007253	NEMVE01126	STRPU_26033
OG0007254	NEMVE23140	STRPU_11452
OG0007255	NEMVE06734	STRPU_13724
OG0007256	NEMVE11220, NEMVE11514	STRPU_08227
OG0007258	NEMVE00047, NEMVE14648	STRPU_27109
OG0007261	NEMVE06464, NEMVE10739	STRPU_01834, STRPU_19307
OG0007264	NEMVE15060	STRPU_26261, STRPU_26263
OG0007266	NEMVE00843	STRPU_23277
OG0007267	NEMVE01298, NEMVE18408	STRPU_00677, STRPU_18949
OG0007268	NEMVE08006	STRPU_06567, STRPU_06532
OG0007270	NEMVE23267	STRPU_07012
OG0007271	NEMVE14749	STRPU_08340
OG0007272	NEMVE17086	STRPU_11339
OG0007273	NEMVE22414	STRPU_11816
OG0007274	NEMVE12604, NEMVE24366	STRPU_23308
OG0007275	NEMVE14669	STRPU_23580
OG0007277	NEMVE02383	STRPU_20592
OG0007278	NEMVE03386	STRPU_05512
OG0007279	NEMVE24542	STRPU_15002
OG0007280	NEMVE14013	STRPU_07782
OG0007281	NEMVE23664	STRPU_08257
OG0007282	NEMVE13645	STRPU_02557, STRPU_14767
OG0007286	NEMVE05488, NEMVE09092	STRPU_26916
OG0007288	NEMVE08146	STRPU_04090
OG0007289	NEMVE10504	STRPU_16536, STRPU_16537, STRPU_16557
OG0007291	NEMVE14746	STRPU_25328
OG0007292	NEMVE08212	STRPU_03997, STRPU_03991
OG0007293	NEMVE13245	STRPU_07040
OG0007294	NEMVE05938	STRPU_22945
OG0007295	NEMVE19179	STRPU_04865
OG0007296	NEMVE13425	STRPU_12923
OG0007297	NEMVE05122	STRPU_08492
OG0007299	NEMVE17700	STRPU_10020
OG0007300	NEMVE10414	STRPU_02386, STRPU_13690
OG0007301	NEMVE05910	STRPU_25284
OG0007302	NEMVE24421	STRPU_04986
OG0007303	NEMVE21168, NEMVE21934	STRPU_21782
OG0007304	NEMVE19345	STRPU_25058
OG0007305	NEMVE18637	STRPU_03512, STRPU_03557
OG0007306	NEMVE18933	STRPU_17069
OG0007307	NEMVE15849	STRPU_21523
OG0007309	NEMVE20201	STRPU_21324
OG0007310	NEMVE06728	STRPU_01481, STRPU_13767
OG0007312	NEMVE23732	STRPU_08083
OG0007313	NEMVE13991, NEMVE11990	STRPU_20007
OG0007314	NEMVE14601	STRPU_20759
OG0007316	NEMVE13237	STRPU_15072
OG0007317	NEMVE07571	STRPU_07547, STRPU_00579
OG0007318	NEMVE13190	STRPU_22848
OG0007319	NEMVE13526	STRPU_08052
OG0007320	NEMVE13887	STRPU_26603
OG0007321	NEMVE14743	STRPU_21053
OG0007322	NEMVE13884	STRPU_19439
OG0007323	NEMVE15965	STRPU_24294
OG0007324	NEMVE05288	STRPU_25929
OG0007325	NEMVE14080	STRPU_25926
OG0007326	NEMVE02450	STRPU_22222
OG0007327	NEMVE09633	STRPU_06119, STRPU_06118
OG0007328	NEMVE25409	STRPU_10332
OG0007331	NEMVE17405, NEMVE06097	STRPU_24837
OG0007332	NEMVE06433	STRPU_05295
OG0007333	NEMVE18252	STRPU_06789
OG0007334	NEMVE09677	STRPU_23387
OG0007335	NEMVE10469	STRPU_20669
OG0007336	NEMVE22461	STRPU_18133
OG0007337	NEMVE05791	STRPU_24204, STRPU_01095
OG0007338	NEMVE08790	STRPU_04821, STRPU_00737
OG0007339	NEMVE04953	STRPU_07259, STRPU_07233
OG0007340	NEMVE06786	STRPU_19772, STRPU_00798
OG0007341	NEMVE14964	STRPU_19846
OG0007342	NEMVE14032	STRPU_20395
OG0007343	NEMVE06113	STRPU_18619
OG0007344	NEMVE17645	STRPU_20653
OG0007347	NEMVE05928	STRPU_10302
OG0007348	NEMVE25081	STRPU_06881
OG0007349	NEMVE24138	STRPU_14564
OG0007351	NEMVE15176	STRPU_22241
OG0007352	NEMVE22263	STRPU_14587
OG0007353	NEMVE09891	STRPU_25301
OG0007354	NEMVE12447, NEMVE22312	STRPU_22260
OG0007355	NEMVE26015, NEMVE24494	STRPU_15597, STRPU_02210
OG0007356	NEMVE22435	STRPU_23252
OG0007357	NEMVE03442	STRPU_13550, STRPU_13551, STRPU_21081
OG0007358	NEMVE22472	STRPU_27057
OG0007360	NEMVE13667	STRPU_03316
OG0007361	NEMVE21896	STRPU_27148
OG0007363	NEMVE07823	STRPU_05741
OG0007364	NEMVE14072	STRPU_05709
OG0007365	NEMVE02500	STRPU_18947, STRPU_00679
OG0007366	NEMVE10651	STRPU_27137
OG0007367	NEMVE14913	STRPU_18783
OG0007368	NEMVE21985	STRPU_12825
OG0007369	NEMVE09186, NEMVE04959	STRPU_00868, STRPU_14055
OG0007370	NEMVE24854	STRPU_14791
OG0007371	NEMVE22865	STRPU_09928
OG0007372	NEMVE14160	STRPU_21524
OG0007373	NEMVE22902	STRPU_13813
OG0007374	NEMVE10037	STRPU_10340
OG0007376	NEMVE14158	STRPU_07617
OG0007377	NEMVE01324	STRPU_20182
OG0007378	NEMVE23117	STRPU_06538, STRPU_06562
OG0007380	NEMVE06086, NEMVE12199	STRPU_26202
OG0007381	NEMVE23101	STRPU_08535
OG0007382	NEMVE14758	STRPU_22220
OG0007383	NEMVE20839	STRPU_17717
OG0007385	NEMVE14990	STRPU_12849, STRPU_16793
OG0007386	NEMVE13865, NEMVE00269	STRPU_00585, STRPU_07551
OG0007387	NEMVE23956	STRPU_20146
OG0007388	NEMVE05194	STRPU_18808, STRPU_00248
OG0007389	NEMVE25345	STRPU_19911
OG0007390	NEMVE24823	STRPU_00928, STRPU_00924, STRPU_08894
OG0007391	NEMVE08201	STRPU_15363
OG0007392	NEMVE13961	STRPU_18506
OG0007393	NEMVE00582, NEMVE21768	STRPU_21066
OG0007394	NEMVE22615	STRPU_21854
OG0007395	NEMVE17435	STRPU_08491
OG0007396	NEMVE15920	STRPU_25330
OG0007397	NEMVE09462	STRPU_19337
OG0007399	NEMVE09265	STRPU_17778
OG0007402	NEMVE14824	STRPU_08741, STRPU_01428
OG0007403	NEMVE18192	STRPU_09636
OG0007404	NEMVE24746	STRPU_12023
OG0007405	NEMVE13995	STRPU_15404
OG0007407	NEMVE14797	STRPU_04194
OG0007408	NEMVE08149	STRPU_24473
OG0007409	NEMVE13321	STRPU_24311
OG0007411	NEMVE14384	STRPU_22952
OG0007412	NEMVE08446	STRPU_17752
OG0007413	NEMVE22933	STRPU_00856, STRPU_14064
OG0007415	NEMVE22466	STRPU_25101
OG0007416	NEMVE04678	STRPU_05170, STRPU_05091
OG0007417	NEMVE08802	STRPU_14291, STRPU_14275
OG0007418	NEMVE25117	STRPU_02551, STRPU_14772
OG0007419	NEMVE14407	STRPU_08298
OG0007421	NEMVE01648	STRPU_24065
OG0007422	NEMVE06450	STRPU_20498
OG0007423	NEMVE09572	STRPU_09089, STRPU_02061
OG0007424	NEMVE07064	STRPU_08374
OG0007425	NEMVE01463	STRPU_05795
OG0007426	NEMVE25299	STRPU_03074
OG0007427	NEMVE11584, NEMVE11585	STRPU_09854
OG0007430	NEMVE21972	STRPU_18054
OG0007431	NEMVE22905	STRPU_23142
OG0007432	NEMVE23141	STRPU_11355
OG0007433	NEMVE14283, NEMVE02780	STRPU_22239
OG0007434	NEMVE21333	STRPU_08100
OG0007435	NEMVE14771, NEMVE22934	STRPU_25116
OG0007436	NEMVE08293	STRPU_24997
OG0007437	NEMVE06897	STRPU_10305
OG0007438	NEMVE24737	STRPU_05955
OG0007439	NEMVE02374, NEMVE20588	STRPU_24469
OG0007440	NEMVE21710	STRPU_23267
OG0007441	NEMVE10398	STRPU_24817
OG0007442	NEMVE22223	STRPU_18182
OG0007443	NEMVE25371	STRPU_14986, STRPU_14955
OG0007445	NEMVE24684	STRPU_17417
OG0007446	NEMVE14884	STRPU_14393
OG0007447	NEMVE15214	STRPU_05721, STRPU_05714
OG0007449	NEMVE18234, NEMVE18235	STRPU_25291
OG0007450	NEMVE01821	STRPU_20540
OG0007451	NEMVE09386	STRPU_09686
OG0007452	NEMVE00170, NEMVE13609	STRPU_05729
OG0007453	NEMVE13424	STRPU_08036
OG0007454	NEMVE14909	STRPU_06713
OG0007455	NEMVE14702	STRPU_16892
OG0007456	NEMVE06082	STRPU_01080, STRPU_24220
OG0007457	NEMVE25342	STRPU_26729
OG0007459	NEMVE25566	STRPU_00297, STRPU_00286
OG0007460	NEMVE14451	STRPU_21588
OG0007463	NEMVE20726, NEMVE22590	STRPU_12572
OG0007464	NEMVE24268	STRPU_01038, STRPU_23402
OG0007465	NEMVE17581, NEMVE22007	STRPU_14595
OG0007466	NEMVE22832	STRPU_02650, STRPU_16172, STRPU_02649, STRPU_16171
OG0007467	NEMVE21131	STRPU_26510
OG0007470	NEMVE24480	STRPU_19309, STRPU_01832
OG0007471	NEMVE23466	STRPU_25367
OG0007472	NEMVE14194	STRPU_26679
OG0007473	NEMVE21682	STRPU_13248
OG0007474	NEMVE18991	STRPU_03201
OG0007475	NEMVE10836	STRPU_02943, STRPU_02956
OG0007476	NEMVE15012	STRPU_19093
OG0007477	NEMVE05313	STRPU_16441
OG0007478	NEMVE15694	STRPU_18941, STRPU_15341
OG0007480	NEMVE13266	STRPU_09560
OG0007481	NEMVE22561	STRPU_15553, STRPU_02246
OG0007482	NEMVE13581	STRPU_10921
OG0007483	NEMVE08075	STRPU_26428
OG0007484	NEMVE06907	STRPU_20892, STRPU_20855
OG0007485	NEMVE25477	STRPU_21383
OG0007487	NEMVE19514	STRPU_14724
OG0007488	NEMVE24850	STRPU_04869
OG0007489	NEMVE13290	STRPU_21564
OG0007490	NEMVE24955	STRPU_24889
OG0007491	NEMVE15400	STRPU_09776
OG0007492	NEMVE12352	STRPU_20454
OG0007494	NEMVE13649	STRPU_14437, STRPU_14454
OG0007495	NEMVE14337	STRPU_25133
OG0007496	NEMVE05960	STRPU_25155
OG0007497	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627	STRPU_06101
OG0007498	NEMVE11016, NEMVE12879	STRPU_07477
OG0007499	NEMVE18098	STRPU_20843, STRPU_20842, STRPU_20880
OG0007500	NEMVE22504	STRPU_25183
OG0007501	NEMVE15355	STRPU_12196
OG0007503	NEMVE11611	STRPU_06365
OG0007504	NEMVE23039	STRPU_09266
OG0007506	NEMVE22395	STRPU_22153
OG0007507	NEMVE25891	STRPU_21650, STRPU_21714
OG0007508	NEMVE14963	STRPU_19349
OG0007509	NEMVE17668	STRPU_18472, STRPU_18429
OG0007510	NEMVE05795	STRPU_24670
OG0007513	NEMVE25913	STRPU_22835
OG0007515	NEMVE25353	STRPU_18519
OG0007517	NEMVE22057	STRPU_12725
OG0007518	NEMVE14498	STRPU_23498
OG0007522	NEMVE14092	STRPU_12179, STRPU_12137
OG0007524	NEMVE19720	STRPU_06777, STRPU_06757
OG0007525	NEMVE25128, NEMVE07761	STRPU_19058
OG0007527	NEMVE24239	STRPU_25511
OG0007528	NEMVE16685, NEMVE16684	STRPU_20344
OG0007531	NEMVE14641	STRPU_26815
OG0007533	NEMVE25147	STRPU_10369
OG0007539	NEMVE11229, NEMVE10534	STRPU_10480, STRPU_11377
OG0007582	NEMVE25110	STRPU_23581
OG0007583	NEMVE05002	STRPU_10217
OG0007586	NEMVE21958	STRPU_23321
OG0007587	NEMVE05439	STRPU_08054
OG0007588	NEMVE14974	STRPU_12918
OG0007589	NEMVE00133, NEMVE16108	STRPU_05858
OG0007591	NEMVE14305	STRPU_24089
OG0007594	NEMVE13798, NEMVE12256	STRPU_27227
OG0007595	NEMVE13188	STRPU_26820
OG0007597	NEMVE02017	STRPU_16840
OG0007598	NEMVE13275, NEMVE15766	STRPU_05871
OG0007600	NEMVE25474	STRPU_06011
OG0007601	NEMVE20762, NEMVE06284, NEMVE12569	STRPU_04895
OG0007602	NEMVE08220	STRPU_18498
OG0007603	NEMVE09888, NEMVE25916	STRPU_25672
OG0007604	NEMVE15922	STRPU_25514
OG0007605	NEMVE22713	STRPU_21432, STRPU_21431
OG0007606	NEMVE07882	STRPU_20480
OG0007607	NEMVE14803	STRPU_11445
OG0007608	NEMVE25259	STRPU_07591
OG0007609	NEMVE14141	STRPU_06155
OG0007610	NEMVE13618	STRPU_22670
OG0007612	NEMVE13493	STRPU_12149, STRPU_12117
OG0007613	NEMVE25112	STRPU_19078
OG0007614	NEMVE25043	STRPU_25420
OG0007615	NEMVE13394	STRPU_22841
OG0007616	NEMVE22755	STRPU_07311
OG0007618	NEMVE05717	STRPU_17660, STRPU_02260
OG0007619	NEMVE22719	STRPU_11082
OG0007621	NEMVE15854	STRPU_17762
OG0007622	NEMVE14178	STRPU_23712
OG0007623	NEMVE25451	STRPU_21885, STRPU_21884
OG0007624	NEMVE01610	STRPU_17423
OG0007625	NEMVE20190	STRPU_17981
OG0007625	NEMVE03404	STRPU_17982
OG0007626	NEMVE09273	STRPU_06813
OG0007628	NEMVE07362	STRPU_04985
OG0007629	NEMVE03312, NEMVE13373	STRPU_26798
OG0007631	NEMVE06747	STRPU_17252
OG0007632	NEMVE14960	STRPU_21185
OG0007633	NEMVE04946	STRPU_22913, STRPU_22898
OG0007634	NEMVE23401	STRPU_20702
OG0007637	NEMVE16744, NEMVE06908	STRPU_20893, STRPU_20856
OG0007638	NEMVE25858	STRPU_22792, STRPU_01951
OG0007639	NEMVE06099	STRPU_04817
OG0007640	NEMVE08959	STRPU_26951
OG0007643	NEMVE25518, NEMVE22109, NEMVE16341	STRPU_24615
OG0007645	NEMVE06297	STRPU_08498
OG0007646	NEMVE11980, NEMVE25514	STRPU_05885
OG0007647	NEMVE17951	STRPU_13787
OG0007648	NEMVE07012	STRPU_25029
OG0007649	NEMVE22367	STRPU_10009
OG0007650	NEMVE08861	STRPU_17007
OG0007651	NEMVE06271	STRPU_16780
OG0007652	NEMVE24675	STRPU_19601
OG0007653	NEMVE20290	STRPU_21076
OG0007654	NEMVE25572	STRPU_21932
OG0007656	NEMVE00479, NEMVE05622	STRPU_22735
OG0007657	NEMVE09719	STRPU_11676
OG0007658	NEMVE17719	STRPU_17693
OG0007659	NEMVE15005	STRPU_22169, STRPU_22176
OG0007660	NEMVE06829	STRPU_26049
OG0007661	NEMVE23648	STRPU_10655
OG0007661	NEMVE25165	STRPU_00544
OG0007663	NEMVE03506	STRPU_16698, STRPU_16669
OG0007664	NEMVE08366, NEMVE09875	STRPU_09994
OG0007666	NEMVE06300	STRPU_09239
OG0007667	NEMVE21308	STRPU_20524
OG0007669	NEMVE09329	STRPU_23356
OG0007670	NEMVE00374, NEMVE13235	STRPU_07110
OG0007672	NEMVE01018	STRPU_17130
OG0007674	NEMVE09137	STRPU_20960
OG0007675	NEMVE14230	STRPU_07164
OG0007676	NEMVE09075	STRPU_20181
OG0007679	NEMVE14614	STRPU_10417
OG0007680	NEMVE09957	STRPU_21987, STRPU_21989
OG0007681	NEMVE11266, NEMVE04177	STRPU_26557
OG0007683	NEMVE05155, NEMVE09112	STRPU_09942
OG0007684	NEMVE07913	STRPU_20671
OG0007685	NEMVE22475	STRPU_21750, STRPU_21685
OG0007687	NEMVE15064	STRPU_08938
OG0007688	NEMVE23866	STRPU_13812
OG0007689	NEMVE15533, NEMVE25163	STRPU_14907
OG0007690	NEMVE09407	STRPU_09461
OG0007691	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812	STRPU_18903, STRPU_07661
OG0007692	NEMVE24948	STRPU_08445
OG0007694	NEMVE14461	STRPU_26080
OG0007695	NEMVE15957	STRPU_27322
OG0007696	NEMVE13808	STRPU_22742, STRPU_01896
OG0007697	NEMVE22701	STRPU_15422
OG0007698	NEMVE19391	STRPU_26351
OG0007699	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627	STRPU_07472, STRPU_07483, STRPU_07644
OG0007700	NEMVE06383, NEMVE20983	STRPU_15499
OG0007701	NEMVE23722	STRPU_02521, STRPU_15139
OG0007702	NEMVE22678	STRPU_12514, STRPU_12489
OG0007703	NEMVE22465	STRPU_04278
OG0007704	NEMVE13360	STRPU_24663
OG0007705	NEMVE23373	STRPU_04695
OG0007708	NEMVE14576	STRPU_13276
OG0007709	NEMVE14284	STRPU_22031
OG0007711	NEMVE03458, NEMVE16976	STRPU_17114, STRPU_17099
OG0007712	NEMVE16922	STRPU_10119, STRPU_10045
OG0007713	NEMVE10952	STRPU_13904
OG0007714	NEMVE04698	STRPU_05559, STRPU_05617
OG0007715	NEMVE14423	STRPU_15268
OG0007716	NEMVE24083	STRPU_18371
OG0007717	NEMVE14630	STRPU_21970
OG0007718	NEMVE14642	STRPU_02380, STRPU_13696
OG0007721	NEMVE16202	STRPU_09464
OG0007722	NEMVE24674	STRPU_27029
OG0007724	NEMVE08494	STRPU_24974
OG0007725	NEMVE08931	STRPU_20289
OG0007727	NEMVE22125	STRPU_02375, STRPU_00445
OG0007728	NEMVE19501	STRPU_05337
OG0007729	NEMVE05917	STRPU_25886
OG0007730	NEMVE22534	STRPU_00213, STRPU_25952
OG0007731	NEMVE09241	STRPU_07301, STRPU_07288, STRPU_07295, STRPU_07287, STRPU_07300, STRPU_07281, STRPU_07286, STRPU_07306, STRPU_07305, STRPU_07298, STRPU_07285, STRPU_09351
OG0007733	NEMVE13390	STRPU_22633
OG0007734	NEMVE01827	STRPU_19011
OG0007735	NEMVE13740	STRPU_14336
OG0007737	NEMVE19984	STRPU_06889, STRPU_06913
OG0007739	NEMVE13651	STRPU_02301, STRPU_17620
OG0007740	NEMVE07649	STRPU_03741
OG0007741	NEMVE02338	STRPU_21247
OG0007743	NEMVE22363	STRPU_24127, STRPU_24118
OG0007744	NEMVE15801	STRPU_23575
OG0007745	NEMVE23484	STRPU_25603
OG0007746	NEMVE15823	STRPU_21712, STRPU_21648
OG0007747	NEMVE23082	STRPU_18980, STRPU_18966
OG0007748	NEMVE23336	STRPU_21768, STRPU_21704
OG0007749	NEMVE14299	STRPU_22396
OG0007750	NEMVE16263	STRPU_19182
OG0007751	NEMVE21679	STRPU_10275
OG0007752	NEMVE25084	STRPU_06635
OG0007753	NEMVE09762	STRPU_00174
OG0007754	NEMVE04608	STRPU_10555
OG0007756	NEMVE21769, NEMVE21203	STRPU_21181
OG0007757	NEMVE22374	STRPU_18160
OG0007758	NEMVE24832	STRPU_22297
OG0007759	NEMVE23846	STRPU_20396
OG0007760	NEMVE16471	STRPU_07851
OG0007761	NEMVE10403	STRPU_10995, STRPU_00332
OG0007763	NEMVE01958, NEMVE20035	STRPU_18521
OG0007764	NEMVE06037	STRPU_27386
OG0007765	NEMVE19483	STRPU_26091, STRPU_26090
OG0007766	NEMVE05141	STRPU_09268
OG0007767	NEMVE13662	STRPU_10899
OG0007768	NEMVE21905	STRPU_10831, STRPU_10850
OG0007769	NEMVE08042	STRPU_08985
OG0007770	NEMVE05408, NEMVE20937	STRPU_14804
OG0007771	NEMVE13470	STRPU_23888
OG0007772	NEMVE06176	STRPU_06020
OG0007773	NEMVE07114	STRPU_06714
OG0007774	NEMVE08940	STRPU_01586, STRPU_13567
OG0007775	NEMVE06546	STRPU_14887
OG0007776	NEMVE20241	STRPU_26802
OG0007778	NEMVE24975	STRPU_25500, STRPU_25501
OG0007779	NEMVE10345	STRPU_13722
OG0007781	NEMVE11915	STRPU_20710
OG0007782	NEMVE13738	STRPU_04650, STRPU_04628
OG0007783	NEMVE23094	STRPU_08382
OG0007784	NEMVE21852	STRPU_13640, STRPU_02424
OG0007785	NEMVE23583	STRPU_23337
OG0007786	NEMVE10346	STRPU_21038
OG0007787	NEMVE04711, NEMVE04653	STRPU_21930
OG0007789	NEMVE22184	STRPU_14189
OG0007790	NEMVE13911	STRPU_02139, STRPU_09177
OG0007791	NEMVE22262	STRPU_07025, STRPU_07083
OG0007794	NEMVE13881	STRPU_14546
OG0007795	NEMVE16217	STRPU_19188
OG0007796	NEMVE16045	STRPU_27124
OG0007798	NEMVE07652	STRPU_03729
OG0007800	NEMVE02246	STRPU_05914
OG0007801	NEMVE24803	STRPU_08682
OG0007802	NEMVE05110	STRPU_08198
OG0007803	NEMVE14259	STRPU_20812
OG0007804	NEMVE13958	STRPU_07109
OG0007805	NEMVE23683	STRPU_02864
OG0007807	NEMVE23161	STRPU_09639
OG0007809	NEMVE19397	STRPU_01217
OG0007810	NEMVE25323	STRPU_23899
OG0007811	NEMVE22619	STRPU_03731
OG0007812	NEMVE05957	STRPU_22426
OG0007813	NEMVE22957	STRPU_21166, STRPU_21158
OG0007814	NEMVE10610	STRPU_04174
OG0007816	NEMVE14681	STRPU_11279, STRPU_11241
OG0007820	NEMVE10824	STRPU_14551
OG0007823	NEMVE14069	STRPU_10202
OG0007825	NEMVE24335	STRPU_22030
OG0007826	NEMVE22606	STRPU_14677
