Orthogroup	NEMVE	HELIO_ok
OG0008212	NEMVE24884	HELIO_08600
OG0008214	NEMVE17191	HELIO_08468
OG0008216	NEMVE01716	HELIO_00375, HELIO_10403
OG0008217	NEMVE05131	HELIO_07725
OG0008219	NEMVE07971	HELIO_07426
OG0008220	NEMVE14539	HELIO_07373
OG0008221	NEMVE15711	HELIO_01096
OG0008223	NEMVE21473, NEMVE14007	HELIO_02378
OG0008225	NEMVE21899, NEMVE20595	HELIO_02357
OG0008227	NEMVE16143	HELIO_09156
OG0008228	NEMVE08177, NEMVE08181	HELIO_00418
OG0008229	NEMVE25333	HELIO_03919
OG0008230	NEMVE18242	HELIO_03124
OG0008231	NEMVE15184	HELIO_03608
OG0008232	NEMVE14148	HELIO_07795
OG0008234	NEMVE07566	HELIO_01704
OG0008235	NEMVE14636	HELIO_12048
OG0008236	NEMVE07107, NEMVE20294	HELIO_07881
OG0008237	NEMVE24150	HELIO_09004
OG0008238	NEMVE23486	HELIO_06475
OG0008240	NEMVE14050	HELIO_07931
OG0008244	NEMVE19525	HELIO_05442
OG0008245	NEMVE06377	HELIO_02765
OG0008246	NEMVE13099	HELIO_02676
OG0008248	NEMVE19607	HELIO_01731
OG0008249	NEMVE25364	HELIO_10481
OG0008251	NEMVE25689	HELIO_02762
OG0008253	NEMVE08540	HELIO_06058
OG0008254	NEMVE25670	HELIO_03446
OG0008255	NEMVE14574, NEMVE16433	HELIO_11489
OG0008256	NEMVE22958	HELIO_01385
OG0008258	NEMVE25567	HELIO_08230
OG0008259	NEMVE16553	HELIO_09486
OG0008260	NEMVE00888	HELIO_12614
OG0008262	NEMVE01887	HELIO_01675
OG0008263	NEMVE07916	HELIO_05980
OG0008264	NEMVE07155	HELIO_08483
OG0008265	NEMVE17159	HELIO_06265
OG0008266	NEMVE13343	HELIO_11220
OG0008267	NEMVE17564	HELIO_02344
OG0008268	NEMVE01321	HELIO_05239
OG0008269	NEMVE10105	HELIO_01747
OG0008270	NEMVE21725, NEMVE21733	HELIO_12388
OG0008271	NEMVE16549	HELIO_09393
OG0008272	NEMVE09402	HELIO_05405
OG0008275	NEMVE16981	HELIO_01566
OG0008277	NEMVE07710	HELIO_07861
OG0008278	NEMVE14533	HELIO_02392
OG0008279	NEMVE24904	HELIO_04778
OG0008280	NEMVE07638	HELIO_07257
OG0008281	NEMVE24642	HELIO_07104
OG0008282	NEMVE13187	HELIO_11435
OG0008283	NEMVE08120	HELIO_08317
OG0008288	NEMVE15738	HELIO_00679
OG0008289	NEMVE22449, NEMVE20358	HELIO_04804
OG0008290	NEMVE21697	HELIO_03385
OG0008292	NEMVE17607	HELIO_01428
OG0008294	NEMVE25650	HELIO_11093
OG0008296	NEMVE01829	HELIO_11884
OG0008297	NEMVE24309	HELIO_08616
OG0008298	NEMVE23136	HELIO_02538
OG0008299	NEMVE13573	HELIO_12180
OG0008300	NEMVE06439	HELIO_09179
OG0008301	NEMVE05011	HELIO_01890
OG0008303	NEMVE07919	HELIO_12273
OG0008304	NEMVE16043	HELIO_07539
OG0008305	NEMVE18097	HELIO_03471
OG0008307	NEMVE05421	HELIO_06378
OG0008309	NEMVE22503	HELIO_08533
OG0008312	NEMVE03436	HELIO_08007
OG0008313	NEMVE13998	HELIO_12407
OG0008314	NEMVE20605, NEMVE03422	HELIO_08677
OG0008315	NEMVE22753	HELIO_09519
OG0008316	NEMVE05962	HELIO_01115
OG0008317	NEMVE03363	HELIO_02138
OG0008318	NEMVE06801	HELIO_07428
OG0008319	NEMVE14402	HELIO_06862
OG0008320	NEMVE01620	HELIO_03556
OG0008321	NEMVE07290	HELIO_08578, HELIO_06099
OG0008322	NEMVE05413	HELIO_01231
OG0008325	NEMVE14879	HELIO_02818
OG0008326	NEMVE11429	HELIO_00668
OG0008327	NEMVE15591	HELIO_01314
OG0008328	NEMVE14718	HELIO_11036
OG0008329	NEMVE02236	HELIO_08771
OG0008331	NEMVE01852	HELIO_01902
OG0008332	NEMVE03236	HELIO_04129
OG0008333	NEMVE24255	HELIO_10273
OG0008335	NEMVE24652	HELIO_00538
OG0008336	NEMVE04688	HELIO_01313
OG0008337	NEMVE22628	HELIO_04578
OG0008341	NEMVE06947, NEMVE19995	HELIO_12300
OG0008344	NEMVE22921	HELIO_10711
OG0008345	NEMVE05829	HELIO_07583
OG0008346	NEMVE22837	HELIO_08226
OG0008348	NEMVE13454	HELIO_02649
OG0008350	NEMVE23102	HELIO_06432, HELIO_08103
OG0008351	NEMVE13763	HELIO_01614
OG0008352	NEMVE08435	HELIO_03305
OG0008353	NEMVE03427	HELIO_12685
OG0008355	NEMVE15123	HELIO_04747
OG0008356	NEMVE26001, NEMVE23081	HELIO_11656
OG0008357	NEMVE06016	HELIO_11937
OG0008359	NEMVE23193	HELIO_01763
OG0008360	NEMVE22894	HELIO_02557
OG0008361	NEMVE23200	HELIO_10495
OG0008363	NEMVE14712	HELIO_01576
OG0008364	NEMVE25717	HELIO_02534
OG0008365	NEMVE03762	HELIO_10635
OG0008367	NEMVE03025	HELIO_10676
OG0008368	NEMVE13421	HELIO_07799
OG0008371	NEMVE01091	HELIO_07336
OG0008374	NEMVE13827	HELIO_10780
OG0008377	NEMVE21921	HELIO_12310
OG0008378	NEMVE05932	HELIO_02563
OG0008380	NEMVE25944, NEMVE19174	HELIO_07458
OG0008381	NEMVE14757	HELIO_00618
OG0008382	NEMVE24022	HELIO_03602
OG0008383	NEMVE05320	HELIO_00611
OG0008384	NEMVE13561	HELIO_04355
OG0008386	NEMVE03630	HELIO_04034
OG0008389	NEMVE08687	HELIO_11467
OG0008391	NEMVE14213	HELIO_11781
OG0008398	NEMVE07450	HELIO_05220
OG0008399	NEMVE23704	HELIO_07558
OG0008400	NEMVE13407	HELIO_08378
OG0008401	NEMVE09990	HELIO_06030
OG0008406	NEMVE13155	HELIO_02435
OG0008408	NEMVE23736	HELIO_03177
OG0008410	NEMVE13542	HELIO_00458, HELIO_09224
OG0008412	NEMVE25691	HELIO_01661
OG0008414	NEMVE23366	HELIO_08575
OG0008415	NEMVE24203	HELIO_05382
OG0008417	NEMVE22824	HELIO_10051
OG0008418	NEMVE10633	HELIO_11275
OG0008419	NEMVE25180	HELIO_10739
OG0008420	NEMVE12625, NEMVE05714	HELIO_07863
OG0008422	NEMVE10466	HELIO_05208
OG0008423	NEMVE15335, NEMVE01996	HELIO_10101
OG0008424	NEMVE22481	HELIO_04563
OG0008427	NEMVE19248	HELIO_10187
OG0008432	NEMVE18587	HELIO_11182
OG0008443	NEMVE23347	HELIO_11314
OG0008448	NEMVE08650	HELIO_07390
OG0008507	NEMVE23548	HELIO_08968
OG0008512	NEMVE01085, NEMVE22190	HELIO_09776
OG0008513	NEMVE23772	HELIO_09803
OG0008514	NEMVE07954	HELIO_05228
OG0008516	NEMVE24923	HELIO_04595
OG0008524	NEMVE08942	HELIO_02339
OG0008526	NEMVE05005	HELIO_06254
OG0008529	NEMVE23344	HELIO_10482
OG0008530	NEMVE14076	HELIO_01950
OG0008531	NEMVE22168	HELIO_07762
OG0008532	NEMVE22851	HELIO_07901
OG0008533	NEMVE14654	HELIO_03659
OG0008534	NEMVE25794	HELIO_10220
OG0008536	NEMVE07110	HELIO_05874
OG0008539	NEMVE20331, NEMVE24445	HELIO_02748
OG0008542	NEMVE23528	HELIO_02038
OG0008543	NEMVE23492	HELIO_12469
OG0008545	NEMVE22652	HELIO_10332
OG0008546	NEMVE09008	HELIO_01418
OG0008547	NEMVE05307, NEMVE15615	HELIO_00730
OG0008550	NEMVE02008	HELIO_02865, HELIO_02866
OG0008551	NEMVE17840	HELIO_12142
OG0008552	NEMVE19311	HELIO_00421
OG0008557	NEMVE10366	HELIO_05069
OG0008559	NEMVE16554	HELIO_02665
OG0008560	NEMVE15191, NEMVE10222	HELIO_04514
OG0008562	NEMVE18414	HELIO_03927
OG0008563	NEMVE14418	HELIO_03942
OG0008564	NEMVE01000	HELIO_08955
OG0008565	NEMVE08499, NEMVE19384	HELIO_02182
OG0008569	NEMVE20507, NEMVE03034	HELIO_03993
OG0008572	NEMVE16357	HELIO_06443
OG0008573	NEMVE25781	HELIO_05582
OG0008574	NEMVE24557	HELIO_06705
OG0008575	NEMVE01012	HELIO_12752
OG0008576	NEMVE22319	HELIO_10814
OG0008577	NEMVE07448	HELIO_07004, HELIO_11912
OG0008579	NEMVE23697	HELIO_00337
OG0008583	NEMVE00007	HELIO_03176
OG0008586	NEMVE21154	HELIO_01864
OG0008587	NEMVE23850	HELIO_07868
OG0008588	NEMVE16313	HELIO_02756
OG0008589	NEMVE16206	HELIO_05016
OG0008590	NEMVE20336, NEMVE06282	HELIO_03852
OG0008592	NEMVE23818, NEMVE06605	HELIO_03851
OG0008597	NEMVE11500, NEMVE24375	HELIO_11615
OG0008600	NEMVE14012, NEMVE22366	HELIO_07556
OG0008602	NEMVE07908	HELIO_12291
OG0008603	NEMVE25178	HELIO_12632
OG0008607	NEMVE22525	HELIO_06201
OG0008608	NEMVE06815, NEMVE13001, NEMVE20808	HELIO_11703
OG0008611	NEMVE12141, NEMVE22359	HELIO_09253
OG0008612	NEMVE16329, NEMVE16328, NEMVE18634	HELIO_06160
OG0008613	NEMVE06475	HELIO_06232
OG0008614	NEMVE23737	HELIO_01515
OG0008616	NEMVE10331	HELIO_07125
OG0008617	NEMVE23327	HELIO_08155
OG0008623	NEMVE24602	HELIO_02590
OG0008624	NEMVE24986	HELIO_02048
OG0008625	NEMVE06748	HELIO_05860, HELIO_06915, HELIO_08128
OG0008627	NEMVE22795	HELIO_01629
OG0008628	NEMVE23285	HELIO_06307
OG0008629	NEMVE09319	HELIO_09067
OG0008633	NEMVE10982	HELIO_04273
OG0008634	NEMVE17397	HELIO_09194
OG0008635	NEMVE10470	HELIO_00191
OG0008637	NEMVE14857	HELIO_03149
OG0008638	NEMVE22850	HELIO_06138, HELIO_02706
OG0008641	NEMVE23562	HELIO_02334
OG0008642	NEMVE24420	HELIO_06407
OG0008643	NEMVE23065	HELIO_01813
OG0008644	NEMVE24046	HELIO_01076
OG0008645	NEMVE22648	HELIO_02532
OG0008646	NEMVE07234, NEMVE20723	HELIO_11580
OG0008647	NEMVE14049	HELIO_03614
OG0008648	NEMVE10181	HELIO_07337
OG0008649	NEMVE17297	HELIO_12743
OG0008651	NEMVE08227	HELIO_07653
OG0008653	NEMVE19895	HELIO_08766
OG0008654	NEMVE10286	HELIO_05189
OG0008656	NEMVE25532	HELIO_05702
OG0008657	NEMVE15312	HELIO_10344
OG0008658	NEMVE21840	HELIO_01843
OG0008660	NEMVE25509	HELIO_06237
OG0008664	NEMVE19637	HELIO_07966
OG0008666	NEMVE16034	HELIO_06627
OG0008671	NEMVE23500	HELIO_02448
OG0008675	NEMVE09494	HELIO_08054
OG0008677	NEMVE03819	HELIO_07128
OG0008680	NEMVE05250	HELIO_07201
OG0008681	NEMVE21715	HELIO_01222
OG0008683	NEMVE24361, NEMVE20837	HELIO_11487
OG0008684	NEMVE18907	HELIO_03734
OG0008698	NEMVE22870	HELIO_01424
OG0008757	NEMVE07975	HELIO_03175
OG0008760	NEMVE23306	HELIO_06810
OG0008766	NEMVE18267	HELIO_06833
OG0008767	NEMVE00346, NEMVE24728	HELIO_06203
OG0008771	NEMVE18021	HELIO_03781
OG0008772	NEMVE24987	HELIO_11265
OG0008773	NEMVE19145	HELIO_09233
OG0008774	NEMVE24527	HELIO_05817
OG0008778	NEMVE21311, NEMVE07876	HELIO_11813
OG0008779	NEMVE18889	HELIO_05863
OG0008781	NEMVE25127	HELIO_06846
OG0008782	NEMVE25361	HELIO_07165
OG0008784	NEMVE23625	HELIO_08915
OG0008786	NEMVE04596	HELIO_10693
OG0008789	NEMVE02946	HELIO_09721
OG0008792	NEMVE24560	HELIO_12590
OG0008794	NEMVE13692	HELIO_06723
OG0008795	NEMVE23613	HELIO_11892
OG0008797	NEMVE02425	HELIO_02586
OG0008798	NEMVE03471	HELIO_01453
OG0008799	NEMVE01885	HELIO_04045
OG0008800	NEMVE24734	HELIO_02447
OG0008801	NEMVE07367	HELIO_08888
OG0008802	NEMVE24980	HELIO_03729
OG0008804	NEMVE24643	HELIO_03758
OG0008808	NEMVE12340	HELIO_09458, HELIO_00081
OG0008809	NEMVE23164	HELIO_12499
OG0008811	NEMVE22500	HELIO_09558
OG0008812	NEMVE20858	HELIO_11622
OG0008817	NEMVE11583	HELIO_09062
OG0008818	NEMVE04994	HELIO_04950
OG0008821	NEMVE09368	HELIO_10446
OG0008822	NEMVE17023, NEMVE00443	HELIO_12037
OG0008825	NEMVE24499	HELIO_12640
OG0008826	NEMVE22979	HELIO_04061
OG0008827	NEMVE06926	HELIO_12326
OG0008828	NEMVE14527	HELIO_04241
OG0008829	NEMVE13410	HELIO_05808
OG0008832	NEMVE17274, NEMVE15116	HELIO_06333
OG0008833	NEMVE13511	HELIO_02997
OG0008834	NEMVE17736	HELIO_11877
OG0008835	NEMVE24188	HELIO_07846
OG0008836	NEMVE21572, NEMVE24925	HELIO_01443
OG0008838	NEMVE21811	HELIO_01127
OG0008840	NEMVE24969	HELIO_12138
OG0008841	NEMVE09802	HELIO_06200
OG0008845	NEMVE25073	HELIO_09038
OG0008847	NEMVE21949	HELIO_09444
OG0008850	NEMVE22858	HELIO_08441
OG0008851	NEMVE15128	HELIO_09016
OG0008853	NEMVE24891	HELIO_03861
OG0008855	NEMVE14784	HELIO_03667
OG0008857	NEMVE23148	HELIO_06917
OG0008859	NEMVE22947	HELIO_08303
OG0008861	NEMVE13686	HELIO_07867
OG0008862	NEMVE13832	HELIO_04992
OG0008864	NEMVE06626	HELIO_03392
OG0008866	NEMVE01590	HELIO_05077
OG0008868	NEMVE17919	HELIO_01131
OG0008875	NEMVE23545	HELIO_10730
OG0008876	NEMVE18124	HELIO_01870
OG0008877	NEMVE08680	HELIO_04838
OG0008878	NEMVE22956	HELIO_01177
OG0008879	NEMVE23362, NEMVE20066	HELIO_12641
OG0008880	NEMVE13802	HELIO_03191
OG0008881	NEMVE22144	HELIO_09708
OG0008882	NEMVE15368	HELIO_04271
OG0008883	NEMVE11560, NEMVE06298	HELIO_02304
OG0008885	NEMVE01728	HELIO_08833
OG0008886	NEMVE24860, NEMVE17978	HELIO_10278, HELIO_10277
OG0008887	NEMVE24276, NEMVE20282	HELIO_09152
OG0008888	NEMVE21296, NEMVE15442	HELIO_04179
OG0008889	NEMVE23586	HELIO_01084
OG0008893	NEMVE16874	HELIO_03639
OG0008894	NEMVE19509	HELIO_08505
OG0008896	NEMVE11625	HELIO_09895
OG0008897	NEMVE09429	HELIO_05110
OG0008900	NEMVE25048	HELIO_03569
OG0008908	NEMVE12317, NEMVE08002	HELIO_04186
OG0008911	NEMVE15422	HELIO_05853
OG0008914	NEMVE22768	HELIO_05180
OG0008919	NEMVE24671	HELIO_02088
OG0008921	NEMVE17180	HELIO_04093
OG0008922	NEMVE17980	HELIO_04779
OG0008923	NEMVE11826, NEMVE22474	HELIO_06923
OG0008927	NEMVE06465	HELIO_11802
OG0008929	NEMVE23325	HELIO_10365
OG0008931	NEMVE09655, NEMVE06551	HELIO_04332
OG0008934	NEMVE07552	HELIO_12047
OG0008935	NEMVE15735	HELIO_07258
OG0008936	NEMVE01680	HELIO_10890
OG0008938	NEMVE15314	HELIO_01404
OG0008940	NEMVE17127	HELIO_08660, HELIO_08659
OG0008941	NEMVE07363	HELIO_04905
OG0008942	NEMVE13682	HELIO_10925
OG0008946	NEMVE22543	HELIO_05136
OG0008951	NEMVE06756	HELIO_11694
OG0008961	NEMVE18578	HELIO_04426, HELIO_00412
OG0009048	NEMVE17145	HELIO_11604
OG0009052	NEMVE22170	HELIO_02954
OG0009054	NEMVE23753	HELIO_08166
OG0009055	NEMVE23919	HELIO_04944
OG0009057	NEMVE22655	HELIO_06491
OG0009059	NEMVE25837	HELIO_09056
OG0009062	NEMVE24704	HELIO_10097
OG0009063	NEMVE06303	HELIO_01440
OG0009067	NEMVE24091	HELIO_01845
OG0009070	NEMVE19901	HELIO_07561
OG0009074	NEMVE19968, NEMVE24432	HELIO_08932, HELIO_08933
OG0009075	NEMVE23541	HELIO_02359
OG0009076	NEMVE05526	HELIO_05742
OG0009082	NEMVE18671	HELIO_08882
OG0009083	NEMVE01706	HELIO_08474
OG0009084	NEMVE23371	HELIO_09844
OG0009085	NEMVE13932	HELIO_00744
OG0009086	NEMVE19089	HELIO_09767, HELIO_09768
OG0009087	NEMVE22159	HELIO_01570
OG0009089	NEMVE07195	HELIO_12737
OG0009090	NEMVE14902, NEMVE07093, NEMVE02969, NEMVE21247, NEMVE23309	HELIO_09751
OG0009091	NEMVE24985	HELIO_06717
OG0009093	NEMVE18478	HELIO_10412
OG0009095	NEMVE00935	HELIO_03211
OG0009096	NEMVE02034	HELIO_12762
OG0009099	NEMVE15307	HELIO_01302
OG0009100	NEMVE25582	HELIO_07507
OG0009102	NEMVE25125	HELIO_08078
OG0009103	NEMVE23934	HELIO_06632, HELIO_03696
OG0009105	NEMVE09034	HELIO_03709
OG0009106	NEMVE02506	HELIO_07408, HELIO_11546
OG0009107	NEMVE13219, NEMVE17941	HELIO_11247
OG0009109	NEMVE09642	HELIO_10774, HELIO_10776
OG0009111	NEMVE15303	HELIO_04319
OG0009117	NEMVE13894	HELIO_08942
OG0009119	NEMVE16587	HELIO_01956
OG0009126	NEMVE13004, NEMVE21966	HELIO_07575, HELIO_01903, HELIO_01053
OG0009129	NEMVE23939	HELIO_00783
OG0009130	NEMVE18153	HELIO_00667
OG0009133	NEMVE14940	HELIO_01743
OG0009135	NEMVE09950	HELIO_01368
OG0009136	NEMVE09245	HELIO_09124
OG0009137	NEMVE23013	HELIO_05141
OG0009138	NEMVE24315	HELIO_11372
OG0009145	NEMVE25059	HELIO_09594
OG0009146	NEMVE19754	HELIO_10352
OG0009148	NEMVE22060	HELIO_11522
OG0009149	NEMVE14849	HELIO_02626
OG0009150	NEMVE17649	HELIO_03017
OG0009151	NEMVE22001	HELIO_00652
OG0009155	NEMVE23589	HELIO_10968
OG0009157	NEMVE14412	HELIO_01789
OG0009160	NEMVE23025	HELIO_00522
OG0009161	NEMVE18258, NEMVE19358, NEMVE19326, NEMVE20510, NEMVE25424, NEMVE20694, NEMVE15217, NEMVE15648, NEMVE19325, NEMVE20578, NEMVE20653, NEMVE19322, NEMVE21017, NEMVE19323, NEMVE18259	HELIO_12790
OG0009163	NEMVE05603	HELIO_02779
OG0009164	NEMVE06188	HELIO_06002
OG0009165	NEMVE13240, NEMVE07810	HELIO_10133
OG0009168	NEMVE22215	HELIO_01129
OG0009178	NEMVE21747	HELIO_09330
OG0009179	NEMVE17596	HELIO_07806
OG0009185	NEMVE17685	HELIO_11992
OG0009190	NEMVE16861	HELIO_03517
OG0009193	NEMVE25453	HELIO_11238
OG0009194	NEMVE25685	HELIO_01442
OG0009217	NEMVE23796	HELIO_01626
OG0009231	NEMVE24461	HELIO_07940, HELIO_07939
OG0009288	NEMVE24670	HELIO_01075
OG0009292	NEMVE24410	HELIO_11464
OG0009293	NEMVE01992	HELIO_11639
OG0009298	NEMVE17737	HELIO_08684
OG0009301	NEMVE24791	HELIO_07607
OG0009305	NEMVE14742	HELIO_09354
OG0009307	NEMVE15491	HELIO_03119
OG0009314	NEMVE23069	HELIO_01344
OG0009318	NEMVE15270	HELIO_00557
OG0009322	NEMVE23249	HELIO_08160
OG0009325	NEMVE25878	HELIO_08005
OG0009328	NEMVE08173	HELIO_05199
OG0009333	NEMVE25492, NEMVE21365	HELIO_02410
OG0009334	NEMVE15302	HELIO_03391
OG0009336	NEMVE13361, NEMVE08750	HELIO_09994
OG0009337	NEMVE17986	HELIO_10895
OG0009341	NEMVE01224, NEMVE19715	HELIO_02792
OG0009343	NEMVE22644	HELIO_06331
OG0009345	NEMVE22530	HELIO_02955
OG0009346	NEMVE23890	HELIO_04285
OG0009347	NEMVE07040	HELIO_03610
OG0009351	NEMVE23889	HELIO_04576
OG0009352	NEMVE13555	HELIO_11724
OG0009353	NEMVE15946	HELIO_09956
OG0009356	NEMVE17792	HELIO_00901
OG0009360	NEMVE25448	HELIO_09709
OG0009364	NEMVE02430	HELIO_03008
OG0009367	NEMVE19022	HELIO_07146
OG0009369	NEMVE24084	HELIO_01348
OG0009370	NEMVE14206	HELIO_04388
OG0009372	NEMVE14348	HELIO_00471
OG0009374	NEMVE25220	HELIO_01682
OG0009375	NEMVE16461	HELIO_05286
OG0009383	NEMVE07928, NEMVE21195	HELIO_07586
OG0009389	NEMVE24048	HELIO_07699
OG0009393	NEMVE23657	HELIO_04855
OG0009395	NEMVE26017	HELIO_06772
OG0009396	NEMVE24413	HELIO_10852
OG0009397	NEMVE09961	HELIO_12603
OG0009398	NEMVE02765	HELIO_10502
OG0009399	NEMVE25960	HELIO_05225
OG0009400	NEMVE06572	HELIO_00648
OG0009402	NEMVE14731	HELIO_06909
OG0009403	NEMVE02580	HELIO_09655
OG0009404	NEMVE07240	HELIO_03194
OG0009405	NEMVE09161	HELIO_01079
OG0009406	NEMVE22769	HELIO_07582
OG0009407	NEMVE07977	HELIO_11726
OG0009408	NEMVE24853	HELIO_06250, HELIO_01581, HELIO_01582
OG0009409	NEMVE25001	HELIO_02862
OG0009412	NEMVE03408	HELIO_10229
OG0009417	NEMVE06702	HELIO_04757
OG0009419	NEMVE08571	HELIO_09195
OG0009425	NEMVE22867	HELIO_11098
OG0009436	NEMVE01083	HELIO_11894
OG0009440	NEMVE23845	HELIO_00830
OG0009441	NEMVE12687	HELIO_07152
OG0009443	NEMVE23368	HELIO_04100
OG0009446	NEMVE18291	HELIO_01204
OG0009449	NEMVE23277	HELIO_09811
OG0009472	NEMVE21457	HELIO_01253
OG0009513	NEMVE07800	HELIO_04284
OG0009551	NEMVE20641	HELIO_03984, HELIO_09856
OG0009552	NEMVE19005	HELIO_09812, HELIO_09813
OG0009554	NEMVE16130	HELIO_07107
OG0009555	NEMVE05472	HELIO_09214
OG0009557	NEMVE20603	HELIO_06020
OG0009565	NEMVE10505, NEMVE10499, NEMVE00151, NEMVE06653, NEMVE18495, NEMVE18024, NEMVE09951, NEMVE14373	HELIO_10533, HELIO_10534
OG0009568	NEMVE23933	HELIO_05024
OG0009570	NEMVE22801	HELIO_11359
OG0009575	NEMVE08880	HELIO_00820
OG0009578	NEMVE23757, NEMVE19318	HELIO_03514
OG0009589	NEMVE15804	HELIO_03280
OG0009590	NEMVE11442	HELIO_01605
OG0009595	NEMVE06067	HELIO_02502
OG0009596	NEMVE24129	HELIO_10973
OG0009597	NEMVE16028	HELIO_02128
OG0009599	NEMVE15413, NEMVE07885	HELIO_08299
OG0009601	NEMVE25082	HELIO_07562
OG0009607	NEMVE14372	HELIO_01754
OG0009609	NEMVE07422, NEMVE24858	HELIO_01664
OG0009610	NEMVE16574	HELIO_08228
OG0009611	NEMVE16147	HELIO_03985
OG0009612	NEMVE15540, NEMVE24202, NEMVE17033	HELIO_01032
OG0009615	NEMVE22913	HELIO_02618
OG0009618	NEMVE24318	HELIO_06370
OG0009625	NEMVE13419	HELIO_07457, HELIO_05707
OG0009631	NEMVE25013, NEMVE14274	HELIO_10594
OG0009633	NEMVE18598	HELIO_11561
OG0009635	NEMVE16327, NEMVE03062	HELIO_01109
OG0009636	NEMVE24995	HELIO_02711, HELIO_11971
OG0009638	NEMVE04787	HELIO_09550
OG0009639	NEMVE14177, NEMVE10826	HELIO_08310
OG0009642	NEMVE24483	HELIO_12647
OG0009647	NEMVE09678, NEMVE21488	HELIO_08625
OG0009648	NEMVE20596, NEMVE19202	HELIO_10015
OG0009650	NEMVE25206	HELIO_04844
OG0009652	NEMVE25046	HELIO_00786
OG0009653	NEMVE24603	HELIO_00825
OG0009655	NEMVE25735, NEMVE25736	HELIO_03285
OG0009663	NEMVE08325	HELIO_09506
OG0009665	NEMVE09830	HELIO_05942
OG0009669	NEMVE25226	HELIO_06078
OG0009670	NEMVE15466	HELIO_11067
OG0009674	NEMVE03717, NEMVE10500	HELIO_07884
OG0009677	NEMVE20317, NEMVE23642	HELIO_04849
OG0009707	NEMVE16216	HELIO_00927
OG0009782	NEMVE02497, NEMVE02083, NEMVE00276, NEMVE00408, NEMVE11199, NEMVE05494, NEMVE05924, NEMVE02139, NEMVE14858, NEMVE18307, NEMVE06081, NEMVE01146, NEMVE15293, NEMVE10371, NEMVE11975, NEMVE14058	HELIO_00056
OG0009841	NEMVE25855	HELIO_11882
OG0009854	NEMVE23975, NEMVE01102	HELIO_03937
OG0009864	NEMVE17609	HELIO_01709
OG0009865	NEMVE25609, NEMVE20780	HELIO_09613
OG0009866	NEMVE18836, NEMVE22915, NEMVE24941, NEMVE15249	HELIO_12018
OG0009867	NEMVE11935, NEMVE17413	HELIO_10419
OG0009869	NEMVE24137	HELIO_02217, HELIO_02218
OG0009870	NEMVE20777	HELIO_07350
OG0009873	NEMVE24006	HELIO_01986
OG0009877	NEMVE13673	HELIO_08559
OG0009878	NEMVE13723	HELIO_06782
OG0009880	NEMVE07721	HELIO_10454, HELIO_00360, HELIO_10012
OG0009881	NEMVE22051, NEMVE20020	HELIO_07274
OG0009882	NEMVE23316	HELIO_06280
OG0009887	NEMVE15565	HELIO_01567, HELIO_06150
OG0009888	NEMVE15337	HELIO_06488
OG0009891	NEMVE24063	HELIO_03501
OG0009895	NEMVE20558, NEMVE16093	HELIO_03020
OG0009897	NEMVE16769	HELIO_03841
OG0009900	NEMVE19844, NEMVE17234	HELIO_00335
OG0009901	NEMVE17447	HELIO_07374
OG0009904	NEMVE25235	HELIO_04508
OG0009909	NEMVE21031	HELIO_06698
OG0009915	NEMVE23567	HELIO_06842
OG0009917	NEMVE23761	HELIO_09498, HELIO_02772
OG0009919	NEMVE20994, NEMVE10712	HELIO_10011
OG0009920	NEMVE25413	HELIO_01466
OG0009921	NEMVE06211	HELIO_06089
OG0009922	NEMVE00733, NEMVE04446, NEMVE15277	HELIO_04416
OG0009924	NEMVE00419, NEMVE00370, NEMVE00206	HELIO_11566
OG0009927	NEMVE09238	HELIO_01275
OG0009929	NEMVE23207	HELIO_04835
OG0009931	NEMVE23561	HELIO_04293
OG0009934	NEMVE25368	HELIO_01339
OG0009937	NEMVE23395	HELIO_09175
OG0009952	NEMVE16013	HELIO_03242
OG0009959	NEMVE19008	HELIO_01055
OG0009978	NEMVE22036	HELIO_05883
OG0009996	NEMVE23176	HELIO_12466
OG0010022	NEMVE23244	HELIO_04204
OG0010046	NEMVE20274, NEMVE23835	HELIO_06253
OG0010124	NEMVE24290	HELIO_02418
OG0010126	NEMVE14519	HELIO_06916
OG0010130	NEMVE04680	HELIO_01876
OG0010133	NEMVE10857, NEMVE19368, NEMVE10290	HELIO_03373
OG0010135	NEMVE25135	HELIO_01277
OG0010137	NEMVE22984	HELIO_03834
OG0010138	NEMVE25504	HELIO_03077
OG0010142	NEMVE04616	HELIO_07894
OG0010147	NEMVE17026	HELIO_04651, HELIO_08907
OG0010148	NEMVE22618	HELIO_09654
OG0010150	NEMVE13498	HELIO_10083
OG0010151	NEMVE22589	HELIO_05164
OG0010154	NEMVE24932	HELIO_04046
OG0010155	NEMVE09171	HELIO_03891
OG0010162	NEMVE15345	HELIO_06028
OG0010165	NEMVE01222	HELIO_05398
OG0010169	NEMVE23080	HELIO_11301
OG0010175	NEMVE15342	HELIO_08115
OG0010176	NEMVE20642	HELIO_11235
OG0010178	NEMVE19825, NEMVE18731	HELIO_09934
OG0010183	NEMVE05369	HELIO_04202
OG0010186	NEMVE07057	HELIO_01857
OG0010189	NEMVE15543	HELIO_07185
OG0010191	NEMVE16352	HELIO_07635
OG0010193	NEMVE25854	HELIO_12182
OG0010197	NEMVE11086	HELIO_12378
OG0010199	NEMVE07251	HELIO_00676, HELIO_00673
