Orthogroup	NEMVE	AMPFI_ok
OG0007064	NEMVE07349	AMPFI_05178
OG0007065	NEMVE22963	AMPFI_15568
OG0007066	NEMVE22679	AMPFI_12944
OG0007067	NEMVE22891	AMPFI_07752, AMPFI_17461, AMPFI_14923, AMPFI_03368
OG0007068	NEMVE19134	AMPFI_09888
OG0007073	NEMVE14833	AMPFI_14976
OG0007074	NEMVE25050	AMPFI_09163
OG0007075	NEMVE25698	AMPFI_05630
OG0007076	NEMVE07000, NEMVE20249	AMPFI_19099
OG0007077	NEMVE15227	AMPFI_06540
OG0007078	NEMVE19867	AMPFI_09494
OG0007079	NEMVE25540	AMPFI_20822
OG0007082	NEMVE02341	AMPFI_24447
OG0007083	NEMVE23773	AMPFI_02939
OG0007084	NEMVE22005	AMPFI_05390
OG0007085	NEMVE25338	AMPFI_17499
OG0007086	NEMVE14980, NEMVE19924	AMPFI_12116
OG0007087	NEMVE07751	AMPFI_15665
OG0007088	NEMVE05070	AMPFI_22367
OG0007089	NEMVE11263	AMPFI_13513
OG0007090	NEMVE05876	AMPFI_05362
OG0007091	NEMVE13797	AMPFI_22286
OG0007092	NEMVE07545	AMPFI_07515
OG0007093	NEMVE13401	AMPFI_19322
OG0007094	NEMVE07935	AMPFI_10492
OG0007095	NEMVE15027	AMPFI_16541
OG0007096	NEMVE05490	AMPFI_20333
OG0007098	NEMVE13689	AMPFI_24023
OG0007099	NEMVE24293, NEMVE20476	AMPFI_04664
OG0007100	NEMVE06130	AMPFI_06660
OG0007102	NEMVE05323	AMPFI_14013
OG0007103	NEMVE05668, NEMVE15842	AMPFI_21498
OG0007104	NEMVE06182	AMPFI_00278
OG0007105	NEMVE17115	AMPFI_10480, AMPFI_06051
OG0007106	NEMVE14945	AMPFI_22589
OG0007107	NEMVE05263	AMPFI_08605
OG0007108	NEMVE13433	AMPFI_22334
OG0007109	NEMVE14175, NEMVE20323	AMPFI_09930
OG0007111	NEMVE25144	AMPFI_09811
OG0007112	NEMVE10814	AMPFI_09312
OG0007113	NEMVE10653	AMPFI_08709
OG0007114	NEMVE09146	AMPFI_23838
OG0007117	NEMVE22757	AMPFI_14953
OG0007118	NEMVE02206	AMPFI_07879
OG0007119	NEMVE02886, NEMVE13562	AMPFI_10991
OG0007120	NEMVE06186	AMPFI_11091
OG0007121	NEMVE25193	AMPFI_08250
OG0007122	NEMVE14233	AMPFI_25128
OG0007124	NEMVE10468	AMPFI_04084
OG0007125	NEMVE11876, NEMVE10855	AMPFI_03320
OG0007126	NEMVE22756	AMPFI_13809
OG0007127	NEMVE13588	AMPFI_09006
OG0007128	NEMVE13615	AMPFI_01076
OG0007130	NEMVE25495, NEMVE21143	AMPFI_08690
OG0007131	NEMVE23758, NEMVE12360	AMPFI_14883
OG0007132	NEMVE06535, NEMVE12522	AMPFI_25506
OG0007133	NEMVE11996, NEMVE06036	AMPFI_06167
OG0007134	NEMVE13156	AMPFI_10320
OG0007135	NEMVE14282	AMPFI_02205
OG0007136	NEMVE08828	AMPFI_04222
OG0007137	NEMVE14801	AMPFI_10272
OG0007138	NEMVE09440, NEMVE12478	AMPFI_06496
OG0007139	NEMVE09713	AMPFI_14817
OG0007141	NEMVE14565	AMPFI_14042
OG0007142	NEMVE16109	AMPFI_06263
OG0007143	NEMVE20919	AMPFI_09839
OG0007145	NEMVE19580	AMPFI_08849
OG0007146	NEMVE18006	AMPFI_12949
OG0007147	NEMVE13817	AMPFI_22368
OG0007148	NEMVE22073	AMPFI_25183
OG0007150	NEMVE11424	AMPFI_10416
OG0007151	NEMVE22467	AMPFI_12479
OG0007152	NEMVE25856	AMPFI_12822
OG0007153	NEMVE18215	AMPFI_10515
OG0007154	NEMVE23811	AMPFI_08537
OG0007158	NEMVE25894	AMPFI_01386
OG0007159	NEMVE15742	AMPFI_12078
OG0007159	NEMVE05524	AMPFI_07632
OG0007161	NEMVE21945	AMPFI_04059
OG0007162	NEMVE16258	AMPFI_05976, AMPFI_04588
OG0007163	NEMVE16742	AMPFI_04704
OG0007164	NEMVE18934	AMPFI_05277
OG0007165	NEMVE14929	AMPFI_05563
OG0007166	NEMVE07634	AMPFI_06034
OG0007170	NEMVE22134	AMPFI_08687
OG0007171	NEMVE22675	AMPFI_09280
OG0007173	NEMVE10079	AMPFI_11286
OG0007174	NEMVE07400	AMPFI_12330
OG0007175	NEMVE21931	AMPFI_12406
OG0007176	NEMVE05885	AMPFI_12425
OG0007177	NEMVE06930	AMPFI_13268
OG0007178	NEMVE09946	AMPFI_13363, AMPFI_21866
OG0007179	NEMVE24920	AMPFI_13626
OG0007180	NEMVE22211	AMPFI_14122
OG0007181	NEMVE22672, NEMVE11674	AMPFI_14166
OG0007182	NEMVE25249	AMPFI_15692
OG0007183	NEMVE01494, NEMVE21223	AMPFI_16520
OG0007184	NEMVE13898	AMPFI_16722
OG0007186	NEMVE16937	AMPFI_19328
OG0007187	NEMVE13089	AMPFI_19456
OG0007188	NEMVE21925	AMPFI_21843
OG0007189	NEMVE08515	AMPFI_22512
OG0007190	NEMVE09045	AMPFI_24195
OG0007191	NEMVE04826	AMPFI_24799
OG0007192	NEMVE12614	AMPFI_25475
OG0007248	NEMVE05909	AMPFI_02393
OG0007249	NEMVE19970	AMPFI_06403
OG0007249	NEMVE03114	AMPFI_25356
OG0007250	NEMVE23608	AMPFI_10124
OG0007251	NEMVE08156	AMPFI_04951
OG0007251	NEMVE08153	AMPFI_04952
OG0007252	NEMVE24745	AMPFI_12202
OG0007253	NEMVE01126	AMPFI_12580
OG0007254	NEMVE23140	AMPFI_03097
OG0007255	NEMVE06734	AMPFI_06254
OG0007256	NEMVE11220, NEMVE11514	AMPFI_04723
OG0007258	NEMVE00047, NEMVE14648	AMPFI_02300
OG0007261	NEMVE06464, NEMVE10739	AMPFI_01118
OG0007264	NEMVE15060	AMPFI_12650
OG0007265	NEMVE21288	AMPFI_18007, AMPFI_18722
OG0007266	NEMVE00843	AMPFI_02574
OG0007267	NEMVE18408	AMPFI_05350
OG0007268	NEMVE08006	AMPFI_22023, AMPFI_24233
OG0007270	NEMVE23267	AMPFI_06380
OG0007271	NEMVE14749	AMPFI_25295
OG0007272	NEMVE17086	AMPFI_21889
OG0007273	NEMVE22414	AMPFI_24018
OG0007274	NEMVE12604, NEMVE24366	AMPFI_24727
OG0007275	NEMVE14669	AMPFI_14292
OG0007277	NEMVE02383	AMPFI_06777
OG0007278	NEMVE03386	AMPFI_05435, AMPFI_06091
OG0007279	NEMVE24542	AMPFI_07724
OG0007280	NEMVE14013	AMPFI_17221
OG0007281	NEMVE23664	AMPFI_11311
OG0007282	NEMVE13645	AMPFI_07925
OG0007286	NEMVE05488, NEMVE09092	AMPFI_11812
OG0007288	NEMVE08146	AMPFI_04627
OG0007289	NEMVE10504	AMPFI_05664
OG0007290	NEMVE17402	AMPFI_07769
OG0007291	NEMVE14746	AMPFI_04272
OG0007292	NEMVE08212	AMPFI_18565
OG0007293	NEMVE13245	AMPFI_23712, AMPFI_17486
OG0007294	NEMVE05938	AMPFI_01601
OG0007295	NEMVE19179	AMPFI_18465, AMPFI_00420
OG0007296	NEMVE13425	AMPFI_21978, AMPFI_15132
OG0007297	NEMVE05122	AMPFI_11278
OG0007299	NEMVE17700	AMPFI_06986
OG0007300	NEMVE10414	AMPFI_02267
OG0007301	NEMVE05910	AMPFI_14618
OG0007302	NEMVE24421	AMPFI_13834
OG0007303	NEMVE21168, NEMVE21934	AMPFI_15376
OG0007304	NEMVE19345	AMPFI_07174
OG0007305	NEMVE18637	AMPFI_08996
OG0007306	NEMVE18933	AMPFI_19687
OG0007307	NEMVE15849	AMPFI_18569
OG0007309	NEMVE20201	AMPFI_09734
OG0007310	NEMVE06728	AMPFI_09474
OG0007312	NEMVE23732	AMPFI_11642
OG0007313	NEMVE13991, NEMVE11990	AMPFI_13337
OG0007314	NEMVE14601	AMPFI_08563
OG0007316	NEMVE13237	AMPFI_21053
OG0007317	NEMVE07571	AMPFI_13235
OG0007318	NEMVE13190	AMPFI_05681
OG0007319	NEMVE13526	AMPFI_11125
OG0007320	NEMVE13887	AMPFI_19558
OG0007321	NEMVE14743	AMPFI_01984
OG0007322	NEMVE13884	AMPFI_04756
OG0007323	NEMVE15965	AMPFI_24238
OG0007324	NEMVE00166	AMPFI_01024
OG0007324	NEMVE05288	AMPFI_02090, AMPFI_21183
OG0007325	NEMVE14080	AMPFI_25190
OG0007326	NEMVE02450	AMPFI_19062
OG0007327	NEMVE09633	AMPFI_11971
OG0007328	NEMVE25409	AMPFI_20228, AMPFI_02514, AMPFI_01087
OG0007331	NEMVE17405, NEMVE06097	AMPFI_10290
OG0007333	NEMVE18252	AMPFI_02783
OG0007334	NEMVE09677	AMPFI_06086
OG0007335	NEMVE10469	AMPFI_05409
OG0007336	NEMVE22461	AMPFI_05851
OG0007338	NEMVE08790	AMPFI_07122
OG0007339	NEMVE04953	AMPFI_12449
OG0007340	NEMVE06786	AMPFI_03881
OG0007341	NEMVE14964	AMPFI_06512
OG0007342	NEMVE14032	AMPFI_08350
OG0007343	NEMVE06113	AMPFI_04790
OG0007344	NEMVE17645	AMPFI_06969
OG0007347	NEMVE05928	AMPFI_11094
OG0007348	NEMVE25081	AMPFI_10154
OG0007349	NEMVE24138	AMPFI_19903
OG0007351	NEMVE15176	AMPFI_21356
OG0007352	NEMVE22263	AMPFI_19904
OG0007353	NEMVE09891	AMPFI_14327
OG0007354	NEMVE12447, NEMVE22312	AMPFI_23026
OG0007355	NEMVE26015, NEMVE24494	AMPFI_06243
OG0007356	NEMVE22435	AMPFI_15329
OG0007357	NEMVE03442	AMPFI_23489
OG0007358	NEMVE22472	AMPFI_23864
OG0007360	NEMVE13667	AMPFI_24219
OG0007361	NEMVE21896	AMPFI_08736
OG0007363	NEMVE07823	AMPFI_24644
OG0007364	NEMVE14072	AMPFI_00831
OG0007365	NEMVE02500	AMPFI_10820
OG0007366	NEMVE10651	AMPFI_01644
OG0007367	NEMVE14913	AMPFI_03186
OG0007368	NEMVE21985	AMPFI_05315
OG0007369	NEMVE09186, NEMVE04959	AMPFI_08810
OG0007370	NEMVE24854	AMPFI_20725
OG0007371	NEMVE22865	AMPFI_13954
OG0007372	NEMVE14160	AMPFI_01454, AMPFI_02415
OG0007373	NEMVE22902	AMPFI_05783
OG0007374	NEMVE10037	AMPFI_07609
OG0007376	NEMVE14158	AMPFI_15486
OG0007377	NEMVE01324	AMPFI_08955
OG0007381	NEMVE23101	AMPFI_10840
OG0007382	NEMVE14758	AMPFI_25953
OG0007383	NEMVE20839	AMPFI_16611, AMPFI_18717
OG0007383	NEMVE06365	AMPFI_21885, AMPFI_23253, AMPFI_16796
OG0007385	NEMVE14990	AMPFI_07229
OG0007386	NEMVE13865, NEMVE00269	AMPFI_25435
OG0007387	NEMVE23956	AMPFI_11442
OG0007388	NEMVE05194	AMPFI_16247
OG0007389	NEMVE25345	AMPFI_10459
OG0007390	NEMVE24823	AMPFI_01290
OG0007391	NEMVE08201	AMPFI_08550
OG0007392	NEMVE13961	AMPFI_24606
OG0007393	NEMVE00582, NEMVE21768	AMPFI_14008
OG0007394	NEMVE22615	AMPFI_10682, AMPFI_09708, AMPFI_08528
OG0007395	NEMVE17435	AMPFI_12394
OG0007396	NEMVE15920	AMPFI_10617
OG0007397	NEMVE09462	AMPFI_04544, AMPFI_10460
OG0007402	NEMVE14824	AMPFI_14251
OG0007403	NEMVE18192	AMPFI_02383
OG0007404	NEMVE24746	AMPFI_11178
OG0007405	NEMVE13995	AMPFI_04156
OG0007407	NEMVE14797	AMPFI_20546
OG0007408	NEMVE08149	AMPFI_23579
OG0007409	NEMVE13321	AMPFI_17481
OG0007411	NEMVE14384	AMPFI_00518
OG0007412	NEMVE08446	AMPFI_15596
OG0007413	NEMVE22933	AMPFI_14750
OG0007415	NEMVE22466	AMPFI_18327
OG0007416	NEMVE04678	AMPFI_22034
OG0007417	NEMVE08802	AMPFI_08601
OG0007418	NEMVE25117	AMPFI_13366
OG0007419	NEMVE14407	AMPFI_12181
OG0007421	NEMVE01648	AMPFI_19420
OG0007422	NEMVE06450	AMPFI_24325
OG0007423	NEMVE09572	AMPFI_08143, AMPFI_08142
OG0007424	NEMVE07064	AMPFI_10824
OG0007425	NEMVE01463	AMPFI_14232
OG0007426	NEMVE25299	AMPFI_23197, AMPFI_25775
OG0007427	NEMVE11584, NEMVE11585	AMPFI_17613
OG0007430	NEMVE21972	AMPFI_02496
OG0007431	NEMVE22905	AMPFI_01452
OG0007432	NEMVE23141	AMPFI_09473
OG0007433	NEMVE14283, NEMVE02780	AMPFI_09338
OG0007434	NEMVE21333	AMPFI_07734
OG0007435	NEMVE14771, NEMVE22934	AMPFI_06149
OG0007436	NEMVE08293	AMPFI_21859
OG0007437	NEMVE06897	AMPFI_03238
OG0007438	NEMVE24737	AMPFI_02752
OG0007439	NEMVE02374, NEMVE20588	AMPFI_07825
OG0007440	NEMVE21710	AMPFI_17627
OG0007441	NEMVE10398	AMPFI_21710
OG0007442	NEMVE22223	AMPFI_22918
OG0007443	NEMVE25371	AMPFI_17572
OG0007445	NEMVE24684	AMPFI_02455
OG0007446	NEMVE14884	AMPFI_14384
OG0007447	NEMVE15214	AMPFI_24495, AMPFI_24542
OG0007449	NEMVE18234, NEMVE18235	AMPFI_15241
OG0007450	NEMVE01821	AMPFI_00124
OG0007450	NEMVE07887	AMPFI_03276
OG0007451	NEMVE09386	AMPFI_04715
OG0007452	NEMVE00170, NEMVE13609	AMPFI_05136
OG0007454	NEMVE14909	AMPFI_23985
OG0007455	NEMVE14702	AMPFI_08081
OG0007456	NEMVE06082	AMPFI_18549
OG0007457	NEMVE19632, NEMVE25342	AMPFI_16421
OG0007460	NEMVE14451	AMPFI_05013
OG0007463	NEMVE20726, NEMVE22590	AMPFI_05572
OG0007464	NEMVE24267	AMPFI_11011
OG0007464	NEMVE24268	AMPFI_18554, AMPFI_06587
OG0007466	NEMVE22832	AMPFI_09132, AMPFI_06016
OG0007467	NEMVE21131	AMPFI_21229, AMPFI_20924
OG0007471	NEMVE23466	AMPFI_06645
OG0007472	NEMVE14194	AMPFI_21193
OG0007474	NEMVE18991	AMPFI_11355
OG0007475	NEMVE10836	AMPFI_10402
OG0007476	NEMVE15012	AMPFI_06079
OG0007477	NEMVE05313	AMPFI_00594
OG0007480	NEMVE13266	AMPFI_11100
OG0007481	NEMVE22561	AMPFI_08197
OG0007482	NEMVE13581	AMPFI_12660
OG0007483	NEMVE08075	AMPFI_06915
OG0007484	NEMVE06907	AMPFI_08380
OG0007485	NEMVE25477	AMPFI_03903
OG0007487	NEMVE19514	AMPFI_00419
OG0007488	NEMVE24850	AMPFI_18912
OG0007489	NEMVE13290	AMPFI_14429
OG0007490	NEMVE24955	AMPFI_00198
OG0007491	NEMVE15400	AMPFI_00418
OG0007492	NEMVE12352	AMPFI_11698
OG0007494	NEMVE13649	AMPFI_08548
OG0007495	NEMVE14337	AMPFI_14548
OG0007496	NEMVE05960	AMPFI_15377, AMPFI_22065
OG0007498	NEMVE11016, NEMVE12879	AMPFI_10772
OG0007499	NEMVE18098	AMPFI_00937
OG0007500	NEMVE22504	AMPFI_01923
OG0007501	NEMVE15355	AMPFI_03524
OG0007503	NEMVE11611	AMPFI_04163
OG0007504	NEMVE23039	AMPFI_05486
OG0007506	NEMVE22395	AMPFI_07798
OG0007507	NEMVE25891	AMPFI_07868
OG0007508	NEMVE14963	AMPFI_08862
OG0007509	NEMVE17668	AMPFI_10436
OG0007510	NEMVE05795	AMPFI_11681
OG0007513	NEMVE25913	AMPFI_13277, AMPFI_13278
OG0007515	NEMVE25353	AMPFI_14037
OG0007517	NEMVE22057	AMPFI_14076
OG0007518	NEMVE14498	AMPFI_14635
OG0007519	NEMVE13604	AMPFI_15083
OG0007522	NEMVE14092	AMPFI_16088
OG0007523	NEMVE01504, NEMVE01506, NEMVE00945, NEMVE02093, NEMVE24256	AMPFI_16441
OG0007524	NEMVE19720	AMPFI_18839
OG0007525	NEMVE25128	AMPFI_20078
OG0007527	NEMVE24239	AMPFI_21425
OG0007528	NEMVE16685, NEMVE16684	AMPFI_22110
OG0007530	NEMVE07437, NEMVE00246, NEMVE11358, NEMVE20662, NEMVE00250, NEMVE11216, NEMVE10538, NEMVE11259, NEMVE10425, NEMVE00248, NEMVE09104, NEMVE10631, NEMVE11327, NEMVE13033, NEMVE17406, NEMVE10473, NEMVE10475, NEMVE10478, NEMVE11844, NEMVE02568	AMPFI_25201
OG0007531	NEMVE14641	AMPFI_25413
OG0007582	NEMVE25110	AMPFI_07988
OG0007583	NEMVE05002	AMPFI_19749
OG0007586	NEMVE21958	AMPFI_15087
OG0007587	NEMVE05439	AMPFI_00261
OG0007589	NEMVE00133, NEMVE16108	AMPFI_10679
OG0007591	NEMVE14305	AMPFI_24174
OG0007593	NEMVE08761	AMPFI_14751
OG0007594	NEMVE13798, NEMVE12256	AMPFI_04092
OG0007595	NEMVE13188	AMPFI_11668
OG0007597	NEMVE02017	AMPFI_14347
OG0007600	NEMVE25474	AMPFI_18346
OG0007601	NEMVE20762, NEMVE06284, NEMVE12569	AMPFI_14517
OG0007602	NEMVE08220	AMPFI_15464, AMPFI_15463
OG0007603	NEMVE09888, NEMVE25916	AMPFI_04653
OG0007604	NEMVE15922	AMPFI_25405
OG0007605	NEMVE22713	AMPFI_17249, AMPFI_05461
OG0007606	NEMVE07882	AMPFI_06131
OG0007607	NEMVE14803	AMPFI_12626
OG0007609	NEMVE14141	AMPFI_08364
OG0007610	NEMVE13618	AMPFI_13414
OG0007614	NEMVE25043	AMPFI_22950
OG0007615	NEMVE13394	AMPFI_05411
OG0007616	NEMVE22755	AMPFI_13986
OG0007618	NEMVE05717	AMPFI_13803
OG0007619	NEMVE22719	AMPFI_16350
OG0007621	NEMVE15854	AMPFI_20447
OG0007622	NEMVE14178	AMPFI_09130
OG0007623	NEMVE25451	AMPFI_23186, AMPFI_17907
OG0007624	NEMVE01610	AMPFI_07608
OG0007625	NEMVE03404	AMPFI_23297
OG0007626	NEMVE09273	AMPFI_01785
OG0007628	NEMVE07362	AMPFI_14690
OG0007629	NEMVE03312, NEMVE13373	AMPFI_19195
OG0007633	NEMVE04946	AMPFI_10277
OG0007634	NEMVE23401	AMPFI_24876
OG0007637	NEMVE16744, NEMVE06908	AMPFI_01310, AMPFI_21962, AMPFI_14482
OG0007639	NEMVE06099	AMPFI_05197
OG0007640	NEMVE08959	AMPFI_07158
OG0007643	NEMVE25518, NEMVE22109, NEMVE16341	AMPFI_13773
OG0007645	NEMVE06297	AMPFI_12316
OG0007646	NEMVE11980, NEMVE25514	AMPFI_00470
OG0007647	NEMVE17951	AMPFI_15259
OG0007648	NEMVE07012	AMPFI_08367
OG0007649	NEMVE22367	AMPFI_10613
OG0007650	NEMVE08861	AMPFI_12826
OG0007651	NEMVE06271	AMPFI_11377
OG0007653	NEMVE20290	AMPFI_03820
OG0007654	NEMVE25572	AMPFI_07064
OG0007656	NEMVE00479, NEMVE05622	AMPFI_11443
OG0007657	NEMVE09719	AMPFI_05533
OG0007659	NEMVE15005	AMPFI_14250
OG0007660	NEMVE06829	AMPFI_07720
OG0007661	NEMVE23648	AMPFI_01272
OG0007663	NEMVE03506	AMPFI_17931
OG0007664	NEMVE08366, NEMVE09875	AMPFI_14515
OG0007666	NEMVE06300	AMPFI_04437
OG0007667	NEMVE21308	AMPFI_05812
OG0007669	NEMVE09329	AMPFI_13323
OG0007670	NEMVE00374, NEMVE13235	AMPFI_09118, AMPFI_09117
OG0007672	NEMVE01018	AMPFI_19180, AMPFI_24992, AMPFI_00350
OG0007674	NEMVE09137	AMPFI_06402
OG0007675	NEMVE14230	AMPFI_08686
OG0007676	NEMVE09075	AMPFI_06266
OG0007679	NEMVE14614	AMPFI_08337
OG0007680	NEMVE09957	AMPFI_01145
OG0007681	NEMVE11266, NEMVE04177	AMPFI_12529
OG0007683	NEMVE05155, NEMVE09112	AMPFI_15620, AMPFI_16411, AMPFI_25023, AMPFI_23797, AMPFI_22961
OG0007684	NEMVE07913	AMPFI_09234
OG0007685	NEMVE22475	AMPFI_23757
OG0007687	NEMVE15064	AMPFI_13078
OG0007688	NEMVE23866	AMPFI_14112
OG0007689	NEMVE15533, NEMVE25163	AMPFI_21023
OG0007690	NEMVE09407	AMPFI_08721
OG0007691	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812	AMPFI_15919
OG0007692	NEMVE24948	AMPFI_21014
OG0007694	NEMVE14461	AMPFI_02877
OG0007695	NEMVE15957	AMPFI_00441
OG0007696	NEMVE13808	AMPFI_11231
OG0007697	NEMVE22701	AMPFI_14474
OG0007698	NEMVE19391	AMPFI_04766, AMPFI_01671
OG0007699	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627	AMPFI_07823
OG0007700	NEMVE06383, NEMVE20983	AMPFI_08021
OG0007701	NEMVE23722	AMPFI_11708
OG0007702	NEMVE22678	AMPFI_25722
OG0007703	NEMVE22465	AMPFI_06898
OG0007704	NEMVE13360	AMPFI_24990, AMPFI_16227
OG0007705	NEMVE23373	AMPFI_02466
OG0007708	NEMVE14576	AMPFI_09437
OG0007711	NEMVE03458	AMPFI_08437
OG0007711	NEMVE16976	AMPFI_00864
OG0007712	NEMVE16922	AMPFI_01298
OG0007713	NEMVE10952	AMPFI_02051
OG0007714	NEMVE04698	AMPFI_13479
OG0007715	NEMVE14423	AMPFI_12304
OG0007716	NEMVE24083	AMPFI_01726, AMPFI_25648
OG0007717	NEMVE14630	AMPFI_00651
OG0007718	NEMVE14642	AMPFI_02217
OG0007720	NEMVE18653, NEMVE20099	AMPFI_06156
OG0007721	NEMVE16202	AMPFI_10872
OG0007725	NEMVE08931	AMPFI_01230, AMPFI_19190, AMPFI_10640
OG0007727	NEMVE22125	AMPFI_08743, AMPFI_25397
OG0007729	NEMVE05917	AMPFI_21591
OG0007730	NEMVE22534	AMPFI_10603
OG0007731	NEMVE09241	AMPFI_03813, AMPFI_15081
OG0007733	NEMVE13390	AMPFI_22944
OG0007734	NEMVE01827	AMPFI_02524
OG0007735	NEMVE13740	AMPFI_05439
OG0007737	NEMVE19984	AMPFI_24812, AMPFI_23652, AMPFI_16739
OG0007740	NEMVE07649	AMPFI_07084
OG0007741	NEMVE02338	AMPFI_13000
OG0007743	NEMVE22363	AMPFI_06731
OG0007744	NEMVE15801	AMPFI_03246
OG0007745	NEMVE23484	AMPFI_22441
OG0007746	NEMVE15823	AMPFI_07253
OG0007747	NEMVE23082	AMPFI_11334, AMPFI_01186
OG0007748	NEMVE23336	AMPFI_12204
OG0007749	NEMVE14299, NEMVE12664	AMPFI_07238
OG0007750	NEMVE16263	AMPFI_25870, AMPFI_01673
OG0007751	NEMVE21679	AMPFI_08540
OG0007752	NEMVE25084	AMPFI_06021
OG0007753	NEMVE09762	AMPFI_11539
OG0007757	NEMVE22374	AMPFI_16626
OG0007758	NEMVE24832	AMPFI_15867
OG0007759	NEMVE23846	AMPFI_02311
OG0007760	NEMVE16471	AMPFI_25779
OG0007763	NEMVE01958, NEMVE20035	AMPFI_20134
OG0007764	NEMVE06037	AMPFI_18099, AMPFI_02562, AMPFI_17910
OG0007766	NEMVE05141	AMPFI_07157
OG0007767	NEMVE13662	AMPFI_21979
OG0007768	NEMVE21905	AMPFI_05499
OG0007769	NEMVE08042	AMPFI_10842
OG0007770	NEMVE05408, NEMVE20937	AMPFI_04731, AMPFI_01658
OG0007771	NEMVE13470	AMPFI_13434
OG0007772	NEMVE06176	AMPFI_13415
OG0007773	NEMVE07114	AMPFI_08783, AMPFI_16491
OG0007774	NEMVE08940	AMPFI_04955
OG0007775	NEMVE06546	AMPFI_08695
OG0007776	NEMVE20241	AMPFI_13881
OG0007778	NEMVE24975	AMPFI_03347
OG0007779	NEMVE10345	AMPFI_11071
OG0007781	NEMVE14598	AMPFI_14581
OG0007782	NEMVE13738	AMPFI_20368
OG0007783	NEMVE23094	AMPFI_24128
OG0007785	NEMVE23583	AMPFI_05593
OG0007786	NEMVE10346	AMPFI_13958
OG0007787	NEMVE04711, NEMVE04653	AMPFI_14820
OG0007789	NEMVE22184	AMPFI_25379
OG0007790	NEMVE13911	AMPFI_11066
OG0007793	NEMVE01965	AMPFI_08371
OG0007794	NEMVE13881	AMPFI_00708
OG0007795	NEMVE16217	AMPFI_07427
OG0007796	NEMVE16045	AMPFI_09719
OG0007798	NEMVE07652	AMPFI_00648
OG0007800	NEMVE02246	AMPFI_20741
OG0007802	NEMVE05110	AMPFI_13897
OG0007803	NEMVE14259	AMPFI_00580
OG0007804	NEMVE13958	AMPFI_21881
OG0007805	NEMVE23683	AMPFI_13191
OG0007807	NEMVE23161	AMPFI_10825
OG0007809	NEMVE19397	AMPFI_17330
OG0007810	NEMVE25323	AMPFI_24586
OG0007811	NEMVE22619	AMPFI_20786
OG0007812	NEMVE05957	AMPFI_15940
OG0007813	NEMVE22957	AMPFI_06503
OG0007814	NEMVE10610	AMPFI_21682
OG0007816	NEMVE14681	AMPFI_01105
OG0007820	NEMVE10824	AMPFI_03274
OG0007823	NEMVE14069	AMPFI_06421
OG0007825	NEMVE24335	AMPFI_08757
OG0007826	NEMVE22606	AMPFI_09183
OG0007827	NEMVE15793	AMPFI_09270
OG0007829	NEMVE14463	AMPFI_11802
OG0007830	NEMVE22401	AMPFI_11813
OG0007831	NEMVE13120	AMPFI_12005
OG0007832	NEMVE22265	AMPFI_13134
OG0007833	NEMVE23699	AMPFI_13656
OG0007834	NEMVE22860	AMPFI_14388
OG0007835	NEMVE05299	AMPFI_15066, AMPFI_24749
OG0007837	NEMVE17939	AMPFI_15892
OG0007838	NEMVE16374	AMPFI_16450
OG0007839	NEMVE03369	AMPFI_18324, AMPFI_21908
OG0007840	NEMVE14835	AMPFI_18333
OG0007841	NEMVE14118	AMPFI_19038
OG0007842	NEMVE04751	AMPFI_19465
OG0007843	NEMVE09373	AMPFI_20098
OG0007845	NEMVE23748	AMPFI_21127
OG0007847	NEMVE07339	AMPFI_21199
OG0007848	NEMVE22567	AMPFI_22258
OG0007850	NEMVE06247	AMPFI_25222
OG0007908	NEMVE13340	AMPFI_12926
OG0007911	NEMVE07983	AMPFI_23439
OG0007912	NEMVE15679, NEMVE24495, NEMVE17470	AMPFI_00326
OG0007913	NEMVE18005	AMPFI_10987
OG0007915	NEMVE19232, NEMVE06531	AMPFI_07670
OG0007916	NEMVE13298	AMPFI_22419
OG0007917	NEMVE24424	AMPFI_11706
OG0007918	NEMVE25851	AMPFI_12537
OG0007919	NEMVE18679, NEMVE18678, NEMVE19444, NEMVE16119, NEMVE21259	AMPFI_02925, AMPFI_18992, AMPFI_20221, AMPFI_15055, AMPFI_22249, AMPFI_18725, AMPFI_23869, AMPFI_18209, AMPFI_23334, AMPFI_01858, AMPFI_00028, AMPFI_26070
OG0007920	NEMVE23462	AMPFI_09193
OG0007921	NEMVE08958	AMPFI_09277
OG0007924	NEMVE16716	AMPFI_06626
OG0007926	NEMVE22555	AMPFI_09453
OG0007927	NEMVE13085	AMPFI_05683
OG0007930	NEMVE22670	AMPFI_24374
OG0007932	NEMVE20940, NEMVE23396	AMPFI_07321
OG0007933	NEMVE11999	AMPFI_24490
OG0007934	NEMVE25429	AMPFI_21398
OG0007936	NEMVE12282, NEMVE10998, NEMVE05778	AMPFI_23955
OG0007937	NEMVE25331	AMPFI_08375
OG0007938	NEMVE24777	AMPFI_06474
OG0007940	NEMVE24639	AMPFI_05455
OG0007941	NEMVE23201	AMPFI_15168
OG0007943	NEMVE13601	AMPFI_06228
OG0007944	NEMVE25215	AMPFI_05040
OG0007945	NEMVE23257	AMPFI_02357, AMPFI_00719
OG0007946	NEMVE25132	AMPFI_05034
