Orthogroup	NEMVE	SCHMD
OG0006867	NEMVE03866, NEMVE14363	SCHMD19722
OG0006871	NEMVE04605, NEMVE09898	SCHMD19715, SCHMD07906
OG0006875	NEMVE25510	SCHMD14340
OG0006876	NEMVE02088	SCHMD01180
OG0006877	NEMVE14455	SCHMD28894, SCHMD14652
OG0006878	NEMVE07083	SCHMD07673
OG0006881	NEMVE07356	SCHMD13107
OG0006882	NEMVE15924	SCHMD08215
OG0006883	NEMVE02647	SCHMD04789
OG0006886	NEMVE21731	SCHMD04628
OG0006887	NEMVE06955	SCHMD02004
OG0006888	NEMVE13701, NEMVE21293	SCHMD16363
OG0006889	NEMVE13933	SCHMD19490
OG0006890	NEMVE05014	SCHMD09977, SCHMD20846
OG0006891	NEMVE04359	SCHMD16311
OG0006892	NEMVE24012, NEMVE20580	SCHMD06736, SCHMD03941
OG0006894	NEMVE06286, NEMVE11857	SCHMD08244
OG0006895	NEMVE06846, NEMVE12809	SCHMD25533, SCHMD25532
OG0006897	NEMVE10415	SCHMD14554
OG0006900	NEMVE01654	SCHMD12706, SCHMD20696, SCHMD15238
OG0006901	NEMVE14333	SCHMD00150
OG0006902	NEMVE18593, NEMVE20461	SCHMD09576
OG0006906	NEMVE13236	SCHMD01345
OG0006908	NEMVE26000	SCHMD13404
OG0006909	NEMVE07072	SCHMD08896, SCHMD03475
OG0006914	NEMVE06049	SCHMD02005
OG0006915	NEMVE09886	SCHMD17740
OG0006917	NEMVE08132	SCHMD15444, SCHMD23496
OG0006918	NEMVE15078	SCHMD02128
OG0006921	NEMVE24812	SCHMD00179
OG0006923	NEMVE13295	SCHMD18989, SCHMD10987
OG0006924	NEMVE01464	SCHMD07270
OG0006926	NEMVE23407	SCHMD18025, SCHMD24077
OG0006927	NEMVE24367	SCHMD05483
OG0006928	NEMVE09166	SCHMD24085
OG0006931	NEMVE13787	SCHMD09823
OG0006934	NEMVE24344	SCHMD02940
OG0006937	NEMVE21757	SCHMD07394
OG0006938	NEMVE06983	SCHMD13105
OG0006941	NEMVE04949	SCHMD11956, SCHMD22092
OG0006942	NEMVE13642	SCHMD05106
OG0006944	NEMVE06196	SCHMD23114, SCHMD00759
OG0006945	NEMVE08899	SCHMD20350, SCHMD21540
OG0006946	NEMVE14167	SCHMD03034
OG0006948	NEMVE13841, NEMVE20539	SCHMD10039
OG0006949	NEMVE22705	SCHMD04433
OG0006951	NEMVE22939	SCHMD04285
OG0006952	NEMVE05912	SCHMD00571
OG0006954	NEMVE22116	SCHMD05444
OG0006955	NEMVE06612	SCHMD01359
OG0006957	NEMVE04985	SCHMD21016, SCHMD16664
OG0006959	NEMVE12151	SCHMD14675, SCHMD12735
OG0006960	NEMVE13244	SCHMD15792, SCHMD13924
OG0006962	NEMVE14216	SCHMD02602
OG0006964	NEMVE09836	SCHMD05582, SCHMD05580
OG0006965	NEMVE21735, NEMVE20767	SCHMD16583, SCHMD28209
OG0006966	NEMVE21135	SCHMD02743
OG0006966	NEMVE24481	SCHMD17179
OG0006967	NEMVE19421	SCHMD06876
OG0006968	NEMVE00056	SCHMD05918
OG0006973	NEMVE21823	SCHMD01554
OG0006975	NEMVE13294	SCHMD29017
OG0006977	NEMVE15122	SCHMD21617, SCHMD19289
OG0006979	NEMVE07666	SCHMD02713
OG0006980	NEMVE14898	SCHMD03927
OG0006985	NEMVE04709	SCHMD00305
OG0006989	NEMVE14102	SCHMD08387
OG0006990	NEMVE23992	SCHMD14019
OG0006991	NEMVE25869	SCHMD09527
OG0006993	NEMVE25888	SCHMD16078, SCHMD15851
OG0006995	NEMVE10340	SCHMD08291
OG0006996	NEMVE23296	SCHMD07655
OG0006998	NEMVE21505	SCHMD12467
OG0006999	NEMVE22370, NEMVE03933	SCHMD09727, SCHMD09154
OG0007001	NEMVE01106, NEMVE12371	SCHMD11191
OG0007002	NEMVE25316	SCHMD00096
OG0007003	NEMVE18273	SCHMD03229
OG0007005	NEMVE06529	SCHMD03780
OG0007006	NEMVE07178	SCHMD14442
OG0007009	NEMVE17080	SCHMD28218, SCHMD00500
OG0007012	NEMVE08741	SCHMD16864
OG0007013	NEMVE23027, NEMVE20235	SCHMD20292, SCHMD25075
OG0007015	NEMVE01530	SCHMD09946
OG0007017	NEMVE09597	SCHMD24290, SCHMD13895
OG0007020	NEMVE13872	SCHMD29169
OG0007022	NEMVE13989	SCHMD06207
OG0007023	NEMVE19206	SCHMD13414
OG0007024	NEMVE22348	SCHMD18147
OG0007025	NEMVE24902	SCHMD00852
OG0007027	NEMVE14622	SCHMD11009, SCHMD20294, SCHMD17664
OG0007028	NEMVE14345	SCHMD16323
OG0007030	NEMVE25363	SCHMD11171
OG0007033	NEMVE13356	SCHMD17177, SCHMD07596
OG0007037	NEMVE13503	SCHMD08275
OG0007039	NEMVE09028, NEMVE00545	SCHMD24759
OG0007040	NEMVE13790	SCHMD17930
OG0007043	NEMVE05818	SCHMD05387
OG0007045	NEMVE11946	SCHMD01524
OG0007047	NEMVE23774	SCHMD10322
OG0007049	NEMVE24890	SCHMD09136, SCHMD15529
OG0007050	NEMVE01542	SCHMD12036
OG0007053	NEMVE21766	SCHMD05149
OG0007054	NEMVE10860	SCHMD03628
OG0007055	NEMVE15080	SCHMD11222
OG0007057	NEMVE14004	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575
OG0007061	NEMVE02935	SCHMD27956
OG0007061	NEMVE18869	SCHMD08961
OG0007062	NEMVE24553	SCHMD05231
OG0007063	NEMVE09723	SCHMD04487
OG0007064	NEMVE07349	SCHMD12730, SCHMD12728
OG0007065	NEMVE22963	SCHMD08144
OG0007066	NEMVE22679	SCHMD15229, SCHMD16841
OG0007067	NEMVE22891	SCHMD09674
OG0007068	NEMVE19134	SCHMD10943
OG0007070	NEMVE14725	SCHMD08393
OG0007073	NEMVE14833	SCHMD06841
OG0007077	NEMVE15227	SCHMD03291, SCHMD23670
OG0007078	NEMVE19867	SCHMD12751, SCHMD12753
OG0007084	NEMVE22005	SCHMD10181, SCHMD10179
OG0007087	NEMVE16378	SCHMD09273
OG0007088	NEMVE05070	SCHMD06882, SCHMD06881
OG0007089	NEMVE11263	SCHMD15126
OG0007089	NEMVE12880	SCHMD29573
OG0007090	NEMVE05876	SCHMD24995
OG0007091	NEMVE13797	SCHMD00684
OG0007092	NEMVE07545	SCHMD04952
OG0007093	NEMVE13401	SCHMD00633
OG0007095	NEMVE15027	SCHMD28386
OG0007096	NEMVE05490	SCHMD14480
OG0007098	NEMVE13689	SCHMD12814
OG0007102	NEMVE05323	SCHMD00303
OG0007104	NEMVE06182	SCHMD14802
OG0007105	NEMVE17115	SCHMD08588
OG0007106	NEMVE14945	SCHMD14679
OG0007107	NEMVE05263	SCHMD10627
OG0007108	NEMVE13433	SCHMD03383
OG0007109	NEMVE20593, NEMVE02385	SCHMD14017, SCHMD14016
OG0007112	NEMVE10814	SCHMD09113
OG0007113	NEMVE10653	SCHMD27023, SCHMD20834
OG0007114	NEMVE09146	SCHMD05373
OG0007118	NEMVE02206	SCHMD01480
OG0007119	NEMVE02886, NEMVE13562	SCHMD02099
OG0007122	NEMVE14233	SCHMD04636
OG0007124	NEMVE10468	SCHMD20734
OG0007125	NEMVE11876, NEMVE10855	SCHMD04115
OG0007128	NEMVE13615	SCHMD15975
OG0007130	NEMVE25495, NEMVE21143	SCHMD02010
OG0007133	NEMVE11996, NEMVE06036	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	NEMVE14282	SCHMD14628
OG0007136	NEMVE08828	SCHMD04055
OG0007137	NEMVE14801	SCHMD09300
OG0007139	NEMVE09713	SCHMD08033
OG0007143	NEMVE08778, NEMVE20919	SCHMD11402, SCHMD13435
OG0007145	NEMVE19580	SCHMD07094
OG0007148	NEMVE22073	SCHMD23637, SCHMD07923, SCHMD00889
OG0007149	NEMVE12301	SCHMD27485, SCHMD11054, SCHMD14232, SCHMD18987
OG0007151	NEMVE22467	SCHMD20465, SCHMD17498
OG0007152	NEMVE25856	SCHMD23531
OG0007154	NEMVE23811	SCHMD03260
OG0007158	NEMVE25894	SCHMD27790, SCHMD22647
OG0007159	NEMVE15742	SCHMD06458
OG0007163	NEMVE16742	SCHMD19963, SCHMD15559
OG0007164	NEMVE18934	SCHMD21149
OG0007165	NEMVE14929	SCHMD00948
OG0007166	NEMVE07634	SCHMD23433, SCHMD23432
OG0007170	NEMVE22134	SCHMD12398
OG0007174	NEMVE07400	SCHMD00679
OG0007175	NEMVE21931	SCHMD13246, SCHMD11875
OG0007176	NEMVE05885	SCHMD18255, SCHMD19246
OG0007179	NEMVE24920	SCHMD02087
OG0007180	NEMVE22211	SCHMD13286
OG0007181	NEMVE22672, NEMVE11674	SCHMD07932
OG0007183	NEMVE01494, NEMVE21223	SCHMD09362
OG0007184	NEMVE13898	SCHMD06567
OG0007186	NEMVE16937	SCHMD00266
OG0007189	NEMVE08515	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007190	NEMVE09045	SCHMD00716
OG0007191	NEMVE04826	SCHMD11992
OG0007192	NEMVE12614	SCHMD00342, SCHMD29478
OG0007199	NEMVE05797	SCHMD17527, SCHMD16964
OG0007202	NEMVE20108, NEMVE12216	SCHMD29470, SCHMD29726, SCHMD29468, SCHMD29452, SCHMD27338
OG0007202	NEMVE03801	SCHMD29739
OG0007202	NEMVE12996	SCHMD29738
OG0007208	NEMVE19982	SCHMD08490
OG0007209	NEMVE06647	SCHMD03471
OG0007209	NEMVE25525	SCHMD02470
OG0007248	NEMVE05909	SCHMD14029
OG0007249	NEMVE03114	SCHMD09627
OG0007251	NEMVE08156	SCHMD02789, SCHMD03885
OG0007252	NEMVE24745	SCHMD26416, SCHMD26417
OG0007254	NEMVE23140	SCHMD29104
OG0007255	NEMVE06734	SCHMD08512, SCHMD09706
OG0007258	NEMVE00047, NEMVE14648	SCHMD01759
OG0007264	NEMVE15060	SCHMD06288
OG0007266	NEMVE15550, NEMVE00843	SCHMD05229
OG0007267	NEMVE01298, NEMVE18408	SCHMD15621
OG0007270	NEMVE23267	SCHMD29771, SCHMD26891
OG0007271	NEMVE14749	SCHMD08508
OG0007274	NEMVE12604, NEMVE24366	SCHMD10184
OG0007276	NEMVE11672	SCHMD17239
OG0007279	NEMVE24542	SCHMD14169, SCHMD22097
OG0007280	NEMVE14013	SCHMD26191
OG0007282	NEMVE13645	SCHMD08071
OG0007288	NEMVE08146	SCHMD11562
OG0007289	NEMVE10504	SCHMD13675
OG0007291	NEMVE14746	SCHMD01954
OG0007297	NEMVE05122	SCHMD08767
OG0007300	NEMVE10414	SCHMD08715, SCHMD12954
OG0007301	NEMVE05910	SCHMD04999
OG0007304	NEMVE19345	SCHMD06782
OG0007305	NEMVE18637	SCHMD00236
OG0007306	NEMVE18933	SCHMD03194
OG0007307	NEMVE15849	SCHMD24523
OG0007310	NEMVE06728	SCHMD07754
OG0007314	NEMVE14601	SCHMD20349, SCHMD17621
OG0007317	NEMVE07571	SCHMD05271
OG0007318	NEMVE13190	SCHMD14311
OG0007319	NEMVE13526	SCHMD07451
OG0007320	NEMVE13887	SCHMD04201, SCHMD04200
OG0007321	NEMVE14743	SCHMD14656
OG0007323	NEMVE15965	SCHMD28323
OG0007325	NEMVE14080	SCHMD13424
OG0007326	NEMVE02450	SCHMD26648, SCHMD13997
OG0007327	NEMVE09633	SCHMD03183
OG0007328	NEMVE25409	SCHMD07822
OG0007332	NEMVE06433	SCHMD29643
OG0007333	NEMVE18252	SCHMD02278
OG0007334	NEMVE09677	SCHMD01190
OG0007335	NEMVE10469	SCHMD00787
OG0007337	NEMVE05791	SCHMD25665, SCHMD21266, SCHMD23177
OG0007339	NEMVE04953	SCHMD14813, SCHMD09117
OG0007341	NEMVE14964	SCHMD01365
OG0007342	NEMVE14032	SCHMD12266
OG0007343	NEMVE06113	SCHMD12161
OG0007344	NEMVE17645	SCHMD17019, SCHMD17020
OG0007347	NEMVE05928	SCHMD06807
OG0007349	NEMVE24138	SCHMD22105
OG0007353	NEMVE09891	SCHMD22439
OG0007354	NEMVE12447, NEMVE22312	SCHMD09176
OG0007356	NEMVE22435	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	NEMVE03442	SCHMD05386, SCHMD05385
OG0007358	NEMVE22472	SCHMD10648
OG0007360	NEMVE13667	SCHMD01042
OG0007361	NEMVE21896	SCHMD02642
OG0007363	NEMVE07823	SCHMD02234
OG0007364	NEMVE12530	SCHMD28442
OG0007367	NEMVE14913	SCHMD09749
OG0007372	NEMVE14160	SCHMD02515
OG0007373	NEMVE22902	SCHMD11208, SCHMD11207
OG0007380	NEMVE06086, NEMVE12199	SCHMD16057
OG0007382	NEMVE14758	SCHMD06011
OG0007385	NEMVE14990	SCHMD04159
OG0007386	NEMVE13865, NEMVE00269	SCHMD00784
OG0007387	NEMVE23956	SCHMD01904, SCHMD01903
OG0007389	NEMVE25345	SCHMD07528
OG0007391	NEMVE08201	SCHMD01653
OG0007393	NEMVE00582, NEMVE21768	SCHMD29705, SCHMD00157
OG0007395	NEMVE17435	SCHMD09491
OG0007396	NEMVE15920	SCHMD01151
OG0007397	NEMVE09462	SCHMD03095
OG0007399	NEMVE09265	SCHMD13118
OG0007401	NEMVE13443	SCHMD06026
OG0007402	NEMVE14824	SCHMD10585, SCHMD06444
OG0007405	NEMVE13995	SCHMD18973, SCHMD27327
OG0007407	NEMVE14797	SCHMD14070, SCHMD08282
OG0007408	NEMVE08149	SCHMD03954
OG0007412	NEMVE08446	SCHMD14910, SCHMD20394
OG0007415	NEMVE22466	SCHMD29702, SCHMD13340
OG0007417	NEMVE08802	SCHMD04581
OG0007419	NEMVE14407	SCHMD12003, SCHMD14523
OG0007421	NEMVE01648	SCHMD09236
OG0007422	NEMVE06450	SCHMD15449
OG0007425	NEMVE01463	SCHMD18256
OG0007426	NEMVE25299	SCHMD02501
OG0007431	NEMVE22905	SCHMD02074
OG0007432	NEMVE23141	SCHMD13608
OG0007434	NEMVE21333	SCHMD00824, SCHMD24377, SCHMD14110
OG0007437	NEMVE06897	SCHMD26347
OG0007439	NEMVE12642, NEMVE02374, NEMVE20588	SCHMD01098
OG0007442	NEMVE22223	SCHMD10535
OG0007445	NEMVE24684	SCHMD10725
OG0007446	NEMVE14884	SCHMD06891
OG0007447	NEMVE15214	SCHMD07199
OG0007452	NEMVE00170, NEMVE13609	SCHMD06690
OG0007453	NEMVE13424	SCHMD22069
OG0007454	NEMVE14909	SCHMD02249
OG0007455	NEMVE14702	SCHMD17462
OG0007456	NEMVE06082	SCHMD11658
OG0007457	NEMVE19632	SCHMD13308, SCHMD05942, SCHMD22483
OG0007459	NEMVE25566	SCHMD04395
OG0007460	NEMVE14451	SCHMD07322
OG0007463	NEMVE20726, NEMVE22590	SCHMD17150, SCHMD29377
OG0007464	NEMVE24268	SCHMD03973
OG0007465	NEMVE22007	SCHMD06095
OG0007470	NEMVE24480	SCHMD04262, SCHMD05817
OG0007471	NEMVE23466	SCHMD29391
OG0007472	NEMVE14194	SCHMD07414
OG0007473	NEMVE21682	SCHMD18788, SCHMD20111
OG0007476	NEMVE15012	SCHMD29552, SCHMD06042
OG0007478	NEMVE15694	SCHMD08638, SCHMD14462
OG0007481	NEMVE22561	SCHMD00234
OG0007482	NEMVE13581	SCHMD16972, SCHMD28646
OG0007483	NEMVE08075	SCHMD23530
OG0007488	NEMVE24850	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	NEMVE13290	SCHMD27800, SCHMD17535
OG0007490	NEMVE24955	SCHMD25654
OG0007491	NEMVE15400	SCHMD17539, SCHMD13726
OG0007492	NEMVE12352	SCHMD00216, SCHMD10758, SCHMD00215
OG0007494	NEMVE13649	SCHMD02157, SCHMD22482
OG0007495	NEMVE14337	SCHMD07307, SCHMD18914
OG0007496	NEMVE05960	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	NEMVE11016, NEMVE12879	SCHMD13903
OG0007499	NEMVE18098	SCHMD02341
OG0007500	NEMVE22504	SCHMD06655
OG0007501	NEMVE15355	SCHMD02284
OG0007503	NEMVE11611	SCHMD02190
OG0007507	NEMVE25891	SCHMD00792
OG0007508	NEMVE14963	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	NEMVE17668	SCHMD00947
OG0007510	NEMVE05795	SCHMD06196
OG0007519	NEMVE13604	SCHMD00238
OG0007522	NEMVE14092	SCHMD20076
OG0007525	NEMVE25128, NEMVE07761	SCHMD03649, SCHMD14793
OG0007528	NEMVE16685, NEMVE16684	SCHMD08263
OG0007531	NEMVE14641	SCHMD07206
OG0007533	NEMVE25147	SCHMD05767
OG0007548	NEMVE10764	SCHMD06064
OG0007583	NEMVE05002	SCHMD28711
OG0007586	NEMVE21958	SCHMD00208
OG0007588	NEMVE14974	SCHMD05957
OG0007591	NEMVE14305	SCHMD19104
OG0007595	NEMVE13188	SCHMD14709
OG0007595	NEMVE12755, NEMVE24302, NEMVE20390	SCHMD14707
OG0007597	NEMVE02017	SCHMD00061
OG0007601	NEMVE20762, NEMVE06284, NEMVE12569	SCHMD28220
OG0007602	NEMVE08220	SCHMD03764
OG0007603	NEMVE09888, NEMVE25916, NEMVE19163	SCHMD02707
OG0007607	NEMVE14803	SCHMD25251
OG0007609	NEMVE14141	SCHMD08824
OG0007610	NEMVE13618	SCHMD02076, SCHMD12764
OG0007612	NEMVE13493	SCHMD10036
OG0007613	NEMVE25112	SCHMD05026
OG0007615	NEMVE13394	SCHMD10027
OG0007619	NEMVE22719	SCHMD02768
OG0007621	NEMVE15854	SCHMD00066
OG0007624	NEMVE01610	SCHMD15354
OG0007625	NEMVE03404	SCHMD19281, SCHMD20190
OG0007626	NEMVE09273	SCHMD05939
OG0007628	NEMVE07362	SCHMD01246, SCHMD01245
OG0007629	NEMVE03312, NEMVE13373	SCHMD24454, SCHMD08697
OG0007634	NEMVE23401	SCHMD06239
OG0007639	NEMVE06099	SCHMD12611
OG0007643	NEMVE25518	SCHMD18394
OG0007645	NEMVE06297	SCHMD00727
OG0007646	NEMVE11980, NEMVE25514	SCHMD05492
OG0007654	NEMVE25572	SCHMD14761
OG0007656	NEMVE00479, NEMVE05622	SCHMD00482
OG0007657	NEMVE09719	SCHMD16543
OG0007659	NEMVE15005	SCHMD19564, SCHMD12893
OG0007663	NEMVE03506	SCHMD11554
OG0007664	NEMVE09875	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	NEMVE06300	SCHMD11299
OG0007667	NEMVE21308	SCHMD25937
OG0007675	NEMVE14230	SCHMD06327, SCHMD12514
OG0007676	NEMVE09075	SCHMD08823
OG0007679	NEMVE14614	SCHMD13638
OG0007683	NEMVE05155, NEMVE09112	SCHMD04573
OG0007684	NEMVE07913	SCHMD00102
OG0007687	NEMVE15064	SCHMD06419, SCHMD07587
OG0007690	NEMVE09407	SCHMD21197
OG0007691	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812	SCHMD07299
OG0007698	NEMVE19391	SCHMD08531
OG0007699	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627	SCHMD16879, SCHMD00085
OG0007700	NEMVE06383, NEMVE20983	SCHMD08842, SCHMD08841
OG0007701	NEMVE23722	SCHMD12704, SCHMD12705
OG0007702	NEMVE22678	SCHMD00819
OG0007705	NEMVE23373	SCHMD04986, SCHMD23899
OG0007709	NEMVE14284	SCHMD11596, SCHMD01220
OG0007712	NEMVE16922	SCHMD04858
OG0007713	NEMVE10952	SCHMD16511
OG0007715	NEMVE14423	SCHMD08793
OG0007717	NEMVE14630	SCHMD10647, SCHMD13736
OG0007718	NEMVE14642	SCHMD12974, SCHMD12975, SCHMD21231
OG0007722	NEMVE12233	SCHMD27869
OG0007722	NEMVE24674	SCHMD06810
OG0007727	NEMVE22125	SCHMD02748
OG0007730	NEMVE22534	SCHMD24036, SCHMD25867, SCHMD18191
OG0007733	NEMVE13390	SCHMD04331, SCHMD04904, SCHMD17435
OG0007735	NEMVE13740	SCHMD26168, SCHMD29106, SCHMD26473
OG0007739	NEMVE13651	SCHMD24121
OG0007743	NEMVE22363	SCHMD00951
OG0007744	NEMVE15801	SCHMD01094
OG0007748	NEMVE23336	SCHMD06083
OG0007749	NEMVE12664	SCHMD22281
OG0007751	NEMVE21679	SCHMD08536
OG0007752	NEMVE25084	SCHMD00218
OG0007754	NEMVE04608	SCHMD22646
OG0007759	NEMVE23846	SCHMD15154, SCHMD24999
OG0007761	NEMVE10403	SCHMD07223
OG0007763	NEMVE01958, NEMVE20035	SCHMD21466, SCHMD25520, SCHMD04910
OG0007764	NEMVE06037	SCHMD02517
OG0007767	NEMVE13662	SCHMD08815
OG0007771	NEMVE13470	SCHMD10247
OG0007772	NEMVE06176	SCHMD02978
OG0007773	NEMVE07114	SCHMD09375
OG0007774	NEMVE08940	SCHMD04593
OG0007775	NEMVE06546	SCHMD09981, SCHMD09982
OG0007779	NEMVE10345	SCHMD01229
OG0007781	NEMVE14598	SCHMD03244
OG0007781	NEMVE11915	SCHMD03245
OG0007782	NEMVE13738	SCHMD03677
OG0007783	NEMVE23094	SCHMD07210
OG0007785	NEMVE23583	SCHMD00785
OG0007786	NEMVE10346	SCHMD23945
OG0007787	NEMVE04711, NEMVE04653	SCHMD06132, SCHMD05625
OG0007791	NEMVE22262	SCHMD06525
OG0007794	NEMVE13881	SCHMD29276
OG0007801	NEMVE24803	SCHMD00120
OG0007803	NEMVE14259	SCHMD04261
OG0007804	NEMVE13958	SCHMD06254
OG0007805	NEMVE23683	SCHMD20517, SCHMD20518
OG0007810	NEMVE25323	SCHMD02712
OG0007811	NEMVE22619	SCHMD17086, SCHMD14179
OG0007812	NEMVE05957	SCHMD28383, SCHMD23641
OG0007813	NEMVE22957	SCHMD00295
OG0007814	NEMVE10610	SCHMD09526
OG0007816	NEMVE14681	SCHMD10692
OG0007820	NEMVE10824	SCHMD03191, SCHMD03190
OG0007825	NEMVE24335	SCHMD10602
OG0007826	NEMVE22606	SCHMD02236, SCHMD06089
OG0007827	NEMVE15793	SCHMD11981
OG0007829	NEMVE14463	SCHMD05047
OG0007830	NEMVE22401	SCHMD06198
OG0007831	NEMVE13120	SCHMD01922
OG0007839	NEMVE03369	SCHMD23699, SCHMD26319, SCHMD22509
OG0007841	NEMVE14118	SCHMD04233
OG0007845	NEMVE23748	SCHMD03208
OG0007848	NEMVE22567	SCHMD10763
OG0007858	NEMVE23921	SCHMD16060
OG0007911	NEMVE07983	SCHMD03629
OG0007913	NEMVE18005	SCHMD28174, SCHMD12506
OG0007915	NEMVE19232, NEMVE06531	SCHMD17976
OG0007916	NEMVE13298	SCHMD05238
OG0007918	NEMVE25851	SCHMD04862
OG0007921	NEMVE08958	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585
OG0007927	NEMVE13085	SCHMD01984, SCHMD20671
OG0007930	NEMVE22670	SCHMD23207
OG0007932	NEMVE20940, NEMVE23396	SCHMD05433
OG0007933	NEMVE11999	SCHMD19133, SCHMD21326
OG0007936	NEMVE12282, NEMVE10998, NEMVE05778	SCHMD13242
OG0007942	NEMVE21277	SCHMD17044, SCHMD16825
OG0007943	NEMVE13601	SCHMD05794
OG0007946	NEMVE25132	SCHMD25558, SCHMD29148, SCHMD27336
OG0007947	NEMVE09699	SCHMD01811
OG0007951	NEMVE22107	SCHMD06986, SCHMD23458
OG0007952	NEMVE14869	SCHMD11422
OG0007953	NEMVE08477	SCHMD10365
OG0007954	NEMVE19250	SCHMD15647, SCHMD24498, SCHMD16817
OG0007956	NEMVE25554	SCHMD08518
OG0007957	NEMVE15377	SCHMD06225
OG0007958	NEMVE21992	SCHMD06124
OG0007962	NEMVE18122	SCHMD28715
OG0007964	NEMVE08711, NEMVE11799	SCHMD18740
OG0007966	NEMVE07836	SCHMD18759
OG0007969	NEMVE09301, NEMVE23413	SCHMD22362
OG0007970	NEMVE06256	SCHMD06415
OG0007971	NEMVE07956	SCHMD18597, SCHMD10408
OG0007972	NEMVE13341	SCHMD14212
OG0007978	NEMVE07101	SCHMD06883
OG0007979	NEMVE21700	SCHMD19003
OG0007980	NEMVE05723	SCHMD14044, SCHMD16945
OG0007991	NEMVE22986	SCHMD23963
OG0007994	NEMVE03520	SCHMD14773
OG0007996	NEMVE13646	SCHMD12658
OG0007998	NEMVE03505	SCHMD14609
OG0007999	NEMVE06729	SCHMD04760
OG0008000	NEMVE09345, NEMVE20611	SCHMD06527
OG0008002	NEMVE25367	SCHMD21980
OG0008003	NEMVE22529	SCHMD11976
OG0008004	NEMVE20153, NEMVE13316, NEMVE21249	SCHMD12085
OG0008005	NEMVE25176	SCHMD17669, SCHMD20609
OG0008008	NEMVE06561	SCHMD10303
OG0008016	NEMVE08957	SCHMD00413
OG0008022	NEMVE07871	SCHMD11581, SCHMD19781
OG0008025	NEMVE23311	SCHMD07224
OG0008029	NEMVE24281	SCHMD05048
OG0008030	NEMVE17479	SCHMD06361
OG0008031	NEMVE09401	SCHMD07106
OG0008036	NEMVE06791	SCHMD03105
OG0008037	NEMVE25946	SCHMD06243
OG0008038	NEMVE05260	SCHMD19808
OG0008040	NEMVE13650	SCHMD02680, SCHMD17248
OG0008041	NEMVE18872	SCHMD24202, SCHMD08618
OG0008047	NEMVE14161	SCHMD02903
OG0008048	NEMVE12973, NEMVE13931	SCHMD07498
OG0008050	NEMVE17669	SCHMD06152
OG0008051	NEMVE13844	SCHMD23274, SCHMD15079
OG0008054	NEMVE22146	SCHMD17851
OG0008056	NEMVE22900	SCHMD07503
OG0008057	NEMVE13357	SCHMD03924
OG0008059	NEMVE00213, NEMVE07562	SCHMD24524
OG0008064	NEMVE19831	SCHMD26279, SCHMD28375
OG0008069	NEMVE14728	SCHMD01844
OG0008070	NEMVE13074	SCHMD03415
OG0008073	NEMVE13515	SCHMD12143
OG0008074	NEMVE18779	SCHMD11074, SCHMD06066
OG0008079	NEMVE10412	SCHMD20114
OG0008081	NEMVE17317	SCHMD03406
OG0008083	NEMVE23989	SCHMD06583
OG0008085	NEMVE22309	SCHMD09017
OG0008091	NEMVE24934	SCHMD06256
OG0008094	NEMVE05228	SCHMD15453
OG0008100	NEMVE09715	SCHMD01273
OG0008102	NEMVE05914	SCHMD08890, SCHMD02019, SCHMD22351
OG0008103	NEMVE05057	SCHMD17469
OG0008105	NEMVE21942	SCHMD14792
OG0008107	NEMVE04951	SCHMD16301, SCHMD01772
OG0008108	NEMVE07420	SCHMD04631
OG0008109	NEMVE24545	SCHMD04630
OG0008110	NEMVE05743	SCHMD13980, SCHMD18485
OG0008112	NEMVE09048	SCHMD04834
OG0008113	NEMVE10318	SCHMD11498
OG0008119	NEMVE13736	SCHMD24314
OG0008120	NEMVE22599	SCHMD22241
OG0008126	NEMVE22642	SCHMD10157, SCHMD27581
OG0008127	NEMVE22668	SCHMD21817, SCHMD12498
OG0008136	NEMVE22687	SCHMD15183
OG0008138	NEMVE12828, NEMVE11818, NEMVE11909, NEMVE12449	SCHMD02934, SCHMD02933
OG0008199	NEMVE13276, NEMVE00110	SCHMD23091, SCHMD19008
OG0008201	NEMVE14732	SCHMD02565
OG0008203	NEMVE25423	SCHMD02500
OG0008205	NEMVE06832	SCHMD00909
OG0008208	NEMVE15800	SCHMD04911
OG0008211	NEMVE24869	SCHMD11666
OG0008212	NEMVE24884	SCHMD05860
OG0008214	NEMVE17191	SCHMD04130
OG0008215	NEMVE05583	SCHMD05834
OG0008216	NEMVE01716	SCHMD25991, SCHMD19838
OG0008220	NEMVE14539	SCHMD04569
OG0008225	NEMVE21899, NEMVE20595	SCHMD01718
OG0008235	NEMVE14636	SCHMD07839
OG0008238	NEMVE23486	SCHMD10302
