Orthogroup	NEMVE	CAPO3
OG0007397	NEMVE09462	CAPO300434
OG0007399	NEMVE09265	CAPO306050
OG0007401	NEMVE13443	CAPO302124
OG0007402	NEMVE14824	CAPO306401
OG0007405	NEMVE13995	CAPO303800
OG0007407	NEMVE14797	CAPO306953
OG0007408	NEMVE08149	CAPO303491
OG0007409	NEMVE13321	CAPO305402
OG0007411	NEMVE14384	CAPO300699
OG0007412	NEMVE08446	CAPO302107
OG0007413	NEMVE22933	CAPO305882
OG0007415	NEMVE22466	CAPO307758, CAPO301270
OG0007417	NEMVE08802	CAPO303652
OG0007418	NEMVE25117	CAPO300947
OG0007421	NEMVE01648	CAPO301566
OG0007422	NEMVE06450	CAPO301771
OG0007424	NEMVE07064	CAPO304349
OG0007425	NEMVE01463	CAPO303896
OG0007427	NEMVE12686	CAPO303220
OG0007431	NEMVE22905	CAPO304150
OG0007432	NEMVE23141	CAPO307504
OG0007433	NEMVE14283, NEMVE02780	CAPO307042
OG0007437	NEMVE06897	CAPO302606
OG0007439	NEMVE12642, NEMVE02374, NEMVE20588	CAPO300813
OG0007440	NEMVE21710	CAPO302516
OG0007441	NEMVE10398	CAPO304615
OG0007442	NEMVE22223	CAPO308291
OG0007446	NEMVE14884	CAPO303088
OG0007447	NEMVE15214	CAPO301482
OG0007451	NEMVE09386	CAPO303173
OG0007455	NEMVE14702	CAPO303919
OG0007456	NEMVE06082	CAPO301020
OG0007457	NEMVE19632, NEMVE25342	CAPO302854
OG0007459	NEMVE25566	CAPO304746
OG0007463	NEMVE20726, NEMVE22590	CAPO300212
OG0007466	NEMVE22832	CAPO300471
OG0007470	NEMVE24480	CAPO304669
OG0007471	NEMVE23466	CAPO307438
OG0007472	NEMVE14194	CAPO302245
OG0007473	NEMVE21682	CAPO303433
OG0007476	NEMVE15012	CAPO303558
OG0007478	NEMVE15694	CAPO301266
OG0007480	NEMVE13266	CAPO306792
OG0007482	NEMVE13581	CAPO307266
OG0007483	NEMVE08075	CAPO300503
OG0007484	NEMVE06907	CAPO302421
OG0007488	NEMVE24850	CAPO308146
OG0007490	NEMVE24955	CAPO303421
OG0007491	NEMVE15400	CAPO304949
OG0007494	NEMVE13649	CAPO300105
OG0007496	NEMVE05960	CAPO306996
OG0007498	NEMVE11016, NEMVE12879	CAPO306301
OG0007499	NEMVE18098	CAPO302974
OG0007503	NEMVE11611	CAPO308251
OG0007506	NEMVE22395	CAPO305836
OG0007508	NEMVE14963	CAPO306367
OG0007509	NEMVE17668	CAPO301428
OG0007510	NEMVE05795	CAPO303897
OG0007513	NEMVE25913	CAPO308263
OG0007515	NEMVE25353	CAPO300264
OG0007518	NEMVE14498	CAPO304172
OG0007519	NEMVE13604	CAPO307472
OG0007524	NEMVE19720	CAPO306111
OG0007525	NEMVE25128, NEMVE07761	CAPO300836
OG0007527	NEMVE24239	CAPO306220
OG0007531	NEMVE14641	CAPO301562
OG0007539	NEMVE11229, NEMVE10534	CAPO301294
OG0007546	NEMVE04938	CAPO301193
OG0007582	NEMVE25110	CAPO305253
OG0007586	NEMVE21958	CAPO305648
OG0007588	NEMVE14974	CAPO306467
OG0007591	NEMVE14305	CAPO302671
OG0007594	NEMVE13798, NEMVE12256	CAPO307951
OG0007597	NEMVE02017	CAPO302699
OG0007601	NEMVE20762, NEMVE06284, NEMVE12569	CAPO303119
OG0007602	NEMVE08220	CAPO307324
OG0007603	NEMVE09888, NEMVE25916, NEMVE19163	CAPO301881
OG0007604	NEMVE15922	CAPO302471
OG0007606	NEMVE20242, NEMVE07882	CAPO303879
OG0007607	NEMVE14803	CAPO304420
OG0007613	NEMVE25112	CAPO304725
OG0007614	NEMVE25043	CAPO307463
OG0007615	NEMVE13394	CAPO302208
OG0007616	NEMVE22755	CAPO305524
OG0007619	NEMVE22719	CAPO307079
OG0007621	NEMVE15854	CAPO302700
OG0007622	NEMVE14178	CAPO304123
OG0007624	NEMVE01610	CAPO306507
OG0007629	NEMVE03312, NEMVE13373	CAPO306379
OG0007633	NEMVE04946	CAPO303133
OG0007634	NEMVE23401	CAPO301291
OG0007640	NEMVE08959	CAPO305938
OG0007646	NEMVE11980, NEMVE25514	CAPO303345
OG0007648	NEMVE07012	CAPO303467
OG0007649	NEMVE22367	CAPO300338
OG0007653	NEMVE20290	CAPO304087
OG0007656	NEMVE00479, NEMVE05622	CAPO306133
OG0007657	NEMVE09719	CAPO302526
OG0007660	NEMVE06829	CAPO308074
OG0007663	NEMVE03506	CAPO303269
OG0007666	NEMVE06300	CAPO302483
OG0007674	NEMVE09137	CAPO307516
OG0007676	NEMVE09075	CAPO301687
OG0007680	NEMVE09957	CAPO301892
OG0007685	NEMVE22475	CAPO307242
OG0007687	NEMVE15064	CAPO301616
OG0007690	NEMVE09407	CAPO306330
OG0007691	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812	CAPO306763
OG0007692	NEMVE24948	CAPO304764
OG0007694	NEMVE14461	CAPO300777
OG0007698	NEMVE19391	CAPO302218
OG0007699	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627	CAPO308210
OG0007704	NEMVE13360	CAPO307102
OG0007708	NEMVE14576	CAPO302223
OG0007709	NEMVE14284	CAPO305895
OG0007712	NEMVE16922	CAPO301491
OG0007713	NEMVE10952	CAPO305624
OG0007714	NEMVE04698	CAPO301857
OG0007721	NEMVE16202	CAPO303794
OG0007722	NEMVE12233, NEMVE24674	CAPO300661
OG0007727	NEMVE22125	CAPO301122
OG0007728	NEMVE19759, NEMVE19501	CAPO300608
OG0007729	NEMVE05917	CAPO302375
OG0007739	NEMVE13651	CAPO306247
OG0007741	NEMVE02338	CAPO305702
OG0007744	NEMVE15801	CAPO302276
OG0007749	NEMVE14299, NEMVE12664	CAPO303871
OG0007751	NEMVE21679	CAPO306625
OG0007752	NEMVE25084	CAPO303736
OG0007754	NEMVE04608	CAPO307268
OG0007757	NEMVE22374	CAPO305840
OG0007758	NEMVE24832	CAPO302132
OG0007759	NEMVE23846	CAPO304951
OG0007760	NEMVE16471	CAPO305618, CAPO303194
OG0007765	NEMVE19483	CAPO302630
OG0007766	NEMVE05141	CAPO305894
OG0007767	NEMVE13662	CAPO304549
OG0007768	NEMVE21905	CAPO305420
OG0007769	NEMVE08042	CAPO301827
OG0007770	NEMVE05408, NEMVE20937	CAPO306211
OG0007771	NEMVE13470	CAPO302978
OG0007772	NEMVE06176	CAPO304662
OG0007773	NEMVE07114	CAPO302396
OG0007776	NEMVE20241	CAPO303389
OG0007781	NEMVE14598, NEMVE11915	CAPO301676
OG0007782	NEMVE13738	CAPO301686
OG0007783	NEMVE23094	CAPO302092
OG0007784	NEMVE21852	CAPO307704
OG0007786	NEMVE10346	CAPO302428
OG0007787	NEMVE04711, NEMVE04653	CAPO307455
OG0007789	NEMVE22184	CAPO305782
OG0007791	NEMVE22262	CAPO305711
OG0007793	NEMVE01965	CAPO308075
OG0007794	NEMVE13881	CAPO300123
OG0007801	NEMVE24803	CAPO304268
OG0007802	NEMVE05110	CAPO304335, CAPO304333
OG0007803	NEMVE14259	CAPO301792
OG0007804	NEMVE13958	CAPO302116
OG0007807	NEMVE23161	CAPO300823
OG0007810	NEMVE25323	CAPO306480
OG0007811	NEMVE22619	CAPO303448
OG0007813	NEMVE22957	CAPO300842
OG0007816	NEMVE14681	CAPO300570
OG0007820	NEMVE10824	CAPO308148
OG0007823	NEMVE14069	CAPO300300
OG0007825	NEMVE24335	CAPO304573
OG0007827	NEMVE15793	CAPO305582
OG0007829	NEMVE14463	CAPO305400
OG0007830	NEMVE22401	CAPO300733
OG0007831	NEMVE13120	CAPO306309
OG0007832	NEMVE22265	CAPO301843
OG0007833	NEMVE23699	CAPO303972
OG0007835	NEMVE05299	CAPO300924
OG0007836	NEMVE09417	CAPO305319
OG0007838	NEMVE16374	CAPO305759
OG0007840	NEMVE14835	CAPO301709
OG0007850	NEMVE06247	CAPO308200
OG0007852	NEMVE23585	CAPO305092
OG0007854	NEMVE10266	CAPO300573
OG0007858	NEMVE23921	CAPO306180
OG0007859	NEMVE22571, NEMVE20885	CAPO304922
OG0007908	NEMVE13340	CAPO305292
OG0007912	NEMVE15679, NEMVE24495, NEMVE17470	CAPO300094
OG0007913	NEMVE18005	CAPO303796
OG0007917	NEMVE24424	CAPO301739
OG0007918	NEMVE25851	CAPO306768
OG0007926	NEMVE22555	CAPO306159
OG0007934	NEMVE25429	CAPO306627, CAPO304422
OG0007936	NEMVE12282, NEMVE10998, NEMVE05778	CAPO302586
OG0007941	NEMVE23201	CAPO303397
OG0007943	NEMVE13601	CAPO303432
OG0007947	NEMVE09699	CAPO304390
OG0007948	NEMVE08238	CAPO300847
OG0007952	NEMVE14869	CAPO304443
OG0007957	NEMVE15377	CAPO307185
OG0007958	NEMVE21992	CAPO307613
OG0007961	NEMVE22779	CAPO300412
OG0007962	NEMVE18122	CAPO304291
OG0007966	NEMVE07836	CAPO300853
OG0007968	NEMVE01617	CAPO302503
OG0007971	NEMVE07956	CAPO306113
OG0007973	NEMVE08897	CAPO303148
OG0007974	NEMVE14826	CAPO308066
OG0007975	NEMVE21874	CAPO300899
OG0007978	NEMVE07101	CAPO300419
OG0007979	NEMVE21700	CAPO301049
OG0007982	NEMVE21094, NEMVE08716	CAPO306558
OG0007983	NEMVE14172	CAPO304535, CAPO302820
OG0007984	NEMVE24343, NEMVE20219, NEMVE20180	CAPO304783
OG0007988	NEMVE13338	CAPO307013
OG0007990	NEMVE09182	CAPO302135
OG0007991	NEMVE22986	CAPO303503
OG0007994	NEMVE03520	CAPO307783
OG0007996	NEMVE13646	CAPO301705
OG0007997	NEMVE19513	CAPO302071
OG0007999	NEMVE06729	CAPO305183
OG0008000	NEMVE09345, NEMVE20611	CAPO303381
OG0008002	NEMVE25367	CAPO306531
OG0008005	NEMVE25176	CAPO303144
OG0008006	NEMVE23911	CAPO303383
OG0008008	NEMVE06561	CAPO306044
OG0008011	NEMVE18294	CAPO308001
OG0008012	NEMVE24882	CAPO301194
OG0008013	NEMVE04911	CAPO300786
OG0008016	NEMVE08957	CAPO307694
OG0008017	NEMVE18181	CAPO306337
OG0008020	NEMVE13173	CAPO300340
OG0008025	NEMVE23311	CAPO300183
OG0008027	NEMVE01124	CAPO300126
OG0008028	NEMVE08557	CAPO308036
OG0008030	NEMVE17479	CAPO303940
OG0008031	NEMVE09401	CAPO301663
OG0008033	NEMVE09724	CAPO307763
OG0008038	NEMVE05260	CAPO303434
OG0008041	NEMVE18872	CAPO304528
OG0008046	NEMVE15065	CAPO303942
OG0008049	NEMVE01869	CAPO303430
OG0008050	NEMVE17669	CAPO301839
OG0008051	NEMVE13844	CAPO306666
OG0008053	NEMVE06850	CAPO307475
OG0008055	NEMVE09826, NEMVE20692	CAPO304973
OG0008056	NEMVE22900	CAPO305715
OG0008062	NEMVE10166	CAPO307985
OG0008069	NEMVE14728	CAPO302773
OG0008071	NEMVE15806	CAPO303085
OG0008072	NEMVE17950	CAPO304116
OG0008075	NEMVE14443	CAPO304938
OG0008077	NEMVE10448	CAPO303807
OG0008079	NEMVE10412	CAPO305873
OG0008082	NEMVE14186	CAPO303589
OG0008083	NEMVE23989	CAPO305526
OG0008085	NEMVE22309	CAPO306772, CAPO306778
OG0008088	NEMVE09143	CAPO303270
OG0008091	NEMVE24934	CAPO301577
OG0008094	NEMVE05228	CAPO302837
OG0008098	NEMVE13839	CAPO301911
OG0008100	NEMVE09715	CAPO303437
OG0008103	NEMVE05057	CAPO302032
OG0008104	NEMVE04771	CAPO303964
OG0008105	NEMVE21942	CAPO301825
OG0008106	NEMVE09754, NEMVE19826	CAPO300930
OG0008109	NEMVE24545	CAPO302029
OG0008110	NEMVE05743	CAPO307398
OG0008111	NEMVE07727	CAPO300295
OG0008113	NEMVE10318	CAPO306004
OG0008117	NEMVE18767	CAPO307273
OG0008120	NEMVE22599	CAPO306854
OG0008126	NEMVE22642	CAPO301598
OG0008136	NEMVE22687	CAPO306527
OG0008143	NEMVE12162	CAPO303100
OG0008196	NEMVE25681	CAPO305556
OG0008201	NEMVE14732	CAPO303869
OG0008202	NEMVE22079	CAPO303070
OG0008203	NEMVE25423	CAPO300798
OG0008206	NEMVE22519, NEMVE12130	CAPO300194
OG0008208	NEMVE15800	CAPO301623
OG0008219	NEMVE07971	CAPO303960
OG0008230	NEMVE18242	CAPO302415
OG0008234	NEMVE07566	CAPO303355
OG0008238	NEMVE23486	CAPO301578
OG0008244	NEMVE19525	CAPO305920
OG0008249	NEMVE25364	CAPO305940
OG0008251	NEMVE25689	CAPO306974
OG0008254	NEMVE25670	CAPO307977
OG0008256	NEMVE22958	CAPO302660
OG0008260	NEMVE00888	CAPO300752
OG0008263	NEMVE07916	CAPO305878
OG0008266	NEMVE13343	CAPO300538
OG0008267	NEMVE17564	CAPO305434
OG0008268	NEMVE01321	CAPO307500
OG0008269	NEMVE10105	CAPO301506
OG0008270	NEMVE21725, NEMVE21733	CAPO300872
OG0008271	NEMVE16549	CAPO300716
OG0008272	NEMVE09402	CAPO308267
OG0008273	NEMVE12232	CAPO300883
OG0008281	NEMVE24642	CAPO304839
OG0008283	NEMVE08120	CAPO300148
OG0008295	NEMVE23337	CAPO301876
OG0008297	NEMVE24309	CAPO301044
OG0008299	NEMVE13573	CAPO302513
OG0008304	NEMVE16043	CAPO304565
OG0008305	NEMVE18097	CAPO307576
OG0008307	NEMVE05421	CAPO301267
OG0008308	NEMVE25859	CAPO301770
OG0008309	NEMVE22503	CAPO301941
OG0008313	NEMVE13998	CAPO305984
OG0008318	NEMVE06801	CAPO308255
OG0008325	NEMVE14879	CAPO305284
OG0008327	NEMVE15591	CAPO305580
OG0008332	NEMVE03236	CAPO307922
OG0008335	NEMVE24652	CAPO303407
OG0008336	NEMVE04688	CAPO301347
OG0008337	NEMVE22628	CAPO300735
OG0008341	NEMVE06947, NEMVE19995	CAPO301643
OG0008345	NEMVE05829	CAPO301947
OG0008346	NEMVE22837	CAPO307261
OG0008348	NEMVE13454	CAPO303902
OG0008350	NEMVE23102	CAPO306988
OG0008351	NEMVE13763	CAPO307792
OG0008354	NEMVE21284	CAPO304881
OG0008358	NEMVE04534, NEMVE09418	CAPO306438
OG0008367	NEMVE03025, NEMVE08086	CAPO303697
OG0008369	NEMVE13591	CAPO301896
OG0008381	NEMVE14757	CAPO307305
OG0008386	NEMVE03630	CAPO306554
OG0008391	NEMVE14213	CAPO306819
OG0008400	NEMVE13407	CAPO300651
OG0008401	NEMVE09990	CAPO304023
OG0008404	NEMVE00255	CAPO307542
OG0008406	NEMVE11794, NEMVE13155	CAPO304896
OG0008416	NEMVE18536	CAPO300816
OG0008419	NEMVE25180	CAPO302047
OG0008422	NEMVE10466	CAPO301678
OG0008424	NEMVE22481	CAPO300325
OG0008427	NEMVE19248	CAPO300837
OG0008432	NEMVE18587	CAPO301824
OG0008444	NEMVE00472, NEMVE15154	CAPO305551
OG0008448	NEMVE08650	CAPO302399
OG0008515	NEMVE14721	CAPO307779
OG0008516	NEMVE24923	CAPO306989
OG0008524	NEMVE08942	CAPO305854
OG0008529	NEMVE23344	CAPO300648
OG0008532	NEMVE22851	CAPO305346
OG0008533	NEMVE14654	CAPO306433
OG0008538	NEMVE22562	CAPO308019
OG0008540	NEMVE13698	CAPO306008
OG0008542	NEMVE23528	CAPO303728
OG0008546	NEMVE09008	CAPO306328
OG0008549	NEMVE19609	CAPO301241
OG0008552	NEMVE19311	CAPO306825
OG0008570	NEMVE11670, NEMVE09705	CAPO306028
OG0008572	NEMVE16357	CAPO302769
OG0008589	NEMVE16205, NEMVE16206	CAPO300561
OG0008596	NEMVE22506	CAPO303431
OG0008601	NEMVE22610	CAPO308135
OG0008616	NEMVE10331	CAPO300306
OG0008620	NEMVE09312	CAPO301626
OG0008626	NEMVE25563	CAPO305741
OG0008627	NEMVE22795	CAPO304143
OG0008633	NEMVE10982	CAPO307916
OG0008638	NEMVE22850	CAPO302585
OG0008639	NEMVE21171, NEMVE12268	CAPO304406
OG0008643	NEMVE23065	CAPO305110
OG0008645	NEMVE22648	CAPO307683
OG0008654	NEMVE10286	CAPO302567
OG0008655	NEMVE20852, NEMVE23305	CAPO303594
OG0008656	NEMVE25532	CAPO305542
OG0008658	NEMVE21840	CAPO302962
OG0008661	NEMVE09084	CAPO305739
OG0008669	NEMVE15256	CAPO302940
OG0008672	NEMVE15025	CAPO301934
OG0008675	NEMVE09494	CAPO300293
OG0008676	NEMVE15691	CAPO303608
OG0008684	NEMVE18907	CAPO306544
OG0008689	NEMVE25164	CAPO306380
OG0008762	NEMVE23692	CAPO302506
OG0008762	NEMVE13502, NEMVE16076	CAPO303477, CAPO307966
OG0008778	NEMVE21311, NEMVE07876	CAPO306085
OG0008792	NEMVE24560	CAPO303971
OG0008794	NEMVE13692	CAPO303046
OG0008799	NEMVE01885	CAPO304437
OG0008804	NEMVE24643	CAPO302280
OG0008816	NEMVE14491	CAPO305371
OG0008817	NEMVE11583	CAPO302532
OG0008818	NEMVE04994	CAPO306967
OG0008824	NEMVE10117	CAPO307205
OG0008829	NEMVE13410	CAPO303197
OG0008836	NEMVE21572, NEMVE24925	CAPO302250
OG0008840	NEMVE24969	CAPO300288
OG0008844	NEMVE15923	CAPO302017
OG0008855	NEMVE14784	CAPO305952
OG0008856	NEMVE24718	CAPO301745
OG0008872	NEMVE18394	CAPO300021
OG0008873	NEMVE15304, NEMVE14994	CAPO304889
OG0008877	NEMVE08680	CAPO307090
OG0008879	NEMVE23362, NEMVE20066	CAPO302991
OG0008882	NEMVE15368	CAPO300698, CAPO305470
OG0008883	NEMVE11560, NEMVE06298	CAPO307045
OG0008903	NEMVE15545	CAPO303747
OG0008910	NEMVE08652	CAPO301796
OG0008911	NEMVE15422	CAPO303875
OG0008913	NEMVE08029	CAPO300541
OG0008923	NEMVE11826, NEMVE22474	CAPO301602
OG0008937	NEMVE24703	CAPO306450
OG0008938	NEMVE15314	CAPO300696
OG0008946	NEMVE22543	CAPO302886
OG0008953	NEMVE04939	CAPO302096
OG0008977	NEMVE08157, NEMVE00390	CAPO303125
OG0008990	NEMVE21680	CAPO301077
OG0009012	NEMVE18349	CAPO301549
OG0009052	NEMVE22170	CAPO308131
OG0009069	NEMVE25330	CAPO307868
OG0009070	NEMVE19901	CAPO304616
OG0009075	NEMVE23541	CAPO302751
OG0009078	NEMVE21973	CAPO306454
OG0009082	NEMVE18671	CAPO307883
OG0009090	NEMVE14902, NEMVE07093, NEMVE02969, NEMVE21247, NEMVE23309	CAPO302052
OG0009091	NEMVE24985	CAPO302198
OG0009096	NEMVE02034	CAPO307816
OG0009098	NEMVE23425, NEMVE24490	CAPO302843
OG0009102	NEMVE25125	CAPO300296
OG0009104	NEMVE13849	CAPO307672
OG0009105	NEMVE09034	CAPO300479, CAPO307554
OG0009115	NEMVE12320	CAPO303581
OG0009128	NEMVE23617	CAPO308246
OG0009135	NEMVE09950	CAPO302523
OG0009147	NEMVE17907	CAPO303040
OG0009151	NEMVE11430	CAPO306257, CAPO302136
OG0009151	NEMVE22001	CAPO301713
OG0009164	NEMVE06188	CAPO305979
OG0009165	NEMVE13240, NEMVE07810	CAPO303917
OG0009174	NEMVE25243	CAPO306369
OG0009176	NEMVE21822, NEMVE00675	CAPO302260
OG0009180	NEMVE13456	CAPO308017
OG0009193	NEMVE25453	CAPO304674
OG0009195	NEMVE19124	CAPO302713
OG0009196	NEMVE13098	CAPO302676
OG0009197	NEMVE13939	CAPO307545
OG0009203	NEMVE22510	CAPO306679
OG0009225	NEMVE14643	CAPO300867
OG0009232	NEMVE23421	CAPO306362, CAPO300613
OG0009293	NEMVE01992	CAPO302359
OG0009297	NEMVE12740, NEMVE06682, NEMVE00711	CAPO302267
OG0009305	NEMVE14742	CAPO304439
OG0009307	NEMVE15491	CAPO305768
OG0009311	NEMVE24195	CAPO300670
OG0009314	NEMVE23069	CAPO303717
OG0009334	NEMVE15302	CAPO306334
OG0009336	NEMVE13361, NEMVE08750	CAPO301042
OG0009343	NEMVE22644	CAPO302053
OG0009344	NEMVE14041	CAPO305907
OG0009358	NEMVE05501, NEMVE09761	CAPO307748
OG0009360	NEMVE25448	CAPO305111
OG0009363	NEMVE24609	CAPO302266
OG0009370	NEMVE14206	CAPO305276
OG0009371	NEMVE22151	CAPO302126
OG0009372	NEMVE09194, NEMVE16933, NEMVE14348	CAPO307875
OG0009374	NEMVE25220	CAPO307954
OG0009382	NEMVE06821	CAPO307453
OG0009385	NEMVE15692	CAPO308166
OG0009389	NEMVE24048	CAPO302985
OG0009394	NEMVE21185, NEMVE21169	CAPO300765
OG0009398	NEMVE02765	CAPO305204
OG0009400	NEMVE06572	CAPO300534
OG0009415	NEMVE23174	CAPO304010
OG0009419	NEMVE08571	CAPO301909
OG0009440	NEMVE23845	CAPO303442, CAPO307150, CAPO308108
OG0009452	NEMVE22553	CAPO304474
OG0009472	NEMVE21457, NEMVE13121	CAPO304554
OG0009486	NEMVE09834	CAPO304979
OG0009492	NEMVE24503	CAPO308278, CAPO305357
OG0009543	NEMVE23721	CAPO302200
OG0009555	NEMVE05472, NEMVE12896	CAPO302201
OG0009584	NEMVE14029	CAPO300268
OG0009590	NEMVE11442	CAPO302279
OG0009591	NEMVE16307	CAPO305910
OG0009599	NEMVE15413, NEMVE07885	CAPO300676
OG0009604	NEMVE21781	CAPO307674
OG0009610	NEMVE16574	CAPO306556
OG0009614	NEMVE23057	CAPO304376
OG0009617	NEMVE13589	CAPO304819
OG0009624	NEMVE24721	CAPO301434
OG0009629	NEMVE14325	CAPO304001
OG0009630	NEMVE23209	CAPO307063
OG0009634	NEMVE14435, NEMVE02076	CAPO300161
OG0009639	NEMVE14177, NEMVE10826	CAPO302947
OG0009651	NEMVE17368	CAPO301716
OG0009654	NEMVE21683	CAPO304675
OG0009663	NEMVE08325	CAPO301430
OG0009677	NEMVE20317, NEMVE23642	CAPO301926
OG0009695	NEMVE22545	CAPO305380
OG0009700	NEMVE21687	CAPO301696
OG0009703	NEMVE22157	CAPO304925
OG0009707	NEMVE16216	CAPO300362
OG0009742	NEMVE08628	CAPO305554, CAPO302338
OG0009865	NEMVE25609, NEMVE20780	CAPO301086
OG0009870	NEMVE20777	CAPO307177
OG0009887	NEMVE15565	CAPO304717
OG0009899	NEMVE13919	CAPO305540
OG0009920	NEMVE25413	CAPO301007
OG0009921	NEMVE06211	CAPO301535
OG0009922	NEMVE00733, NEMVE04446, NEMVE15277	CAPO306699
OG0009926	NEMVE06497	CAPO304251
OG0009950	NEMVE19192, NEMVE23712, NEMVE16388, NEMVE22708, NEMVE15733	CAPO305639
OG0009959	NEMVE19008	CAPO300346
OG0009976	NEMVE19396	CAPO304620
OG0009994	NEMVE23158	CAPO302402
OG0010022	NEMVE23244	CAPO301184
OG0010033	NEMVE04999	CAPO304431
OG0010044	NEMVE25773	CAPO300860
OG0010054	NEMVE12838	CAPO305041
OG0010126	NEMVE14519	CAPO301111
OG0010137	NEMVE22984	CAPO306569
OG0010139	NEMVE10093	CAPO300252
OG0010150	NEMVE13498	CAPO303024
OG0010155	NEMVE09171	CAPO304770
OG0010172	NEMVE14703	CAPO305674
OG0010177	NEMVE00699, NEMVE02154, NEMVE16360, NEMVE24204	CAPO300963
OG0010189	NEMVE15543	CAPO301469
OG0010196	NEMVE19809, NEMVE24459, NEMVE17448, NEMVE17119	CAPO301661, CAPO305383
OG0010218	NEMVE22082	CAPO302550
OG0010229	NEMVE14875	CAPO300233, CAPO300527
OG0010244	NEMVE25580	CAPO301765
OG0010252	NEMVE04629	CAPO304663
OG0010253	NEMVE20215	CAPO302051
OG0010254	NEMVE25108	CAPO307982
OG0010256	NEMVE10758	CAPO302740
OG0010259	NEMVE17055	CAPO308092
OG0010276	NEMVE23403	CAPO303860
OG0010284	NEMVE17057	CAPO304183
OG0010323	NEMVE07801	CAPO305906
OG0010346	NEMVE21853	CAPO300263
OG0010352	NEMVE08866, NEMVE15107, NEMVE22707	CAPO305923
OG0010353	NEMVE16570	CAPO300261
OG0010369	NEMVE18824	CAPO302233
OG0010372	NEMVE22959	CAPO307603
OG0010487	NEMVE23018	CAPO304418
OG0010499	NEMVE24883, NEMVE20490	CAPO301617
OG0010503	NEMVE15779	CAPO300209
OG0010505	NEMVE24078, NEMVE20961	CAPO303112
OG0010528	NEMVE16459	CAPO305757
OG0010568	NEMVE08676, NEMVE04030	CAPO301174
OG0010570	NEMVE10617	CAPO300504
OG0010575	NEMVE22630, NEMVE12849	CAPO304323
OG0010583	NEMVE23419	CAPO304585
OG0010600	NEMVE16754	CAPO305919
OG0010601	NEMVE14590, NEMVE12814, NEMVE08454	CAPO308252
OG0010705	NEMVE24213	CAPO301775
OG0010713	NEMVE18903, NEMVE18904, NEMVE06736	CAPO304252
OG0010841	NEMVE04214	CAPO305667
OG0010875	NEMVE14767	CAPO307033
OG0010876	NEMVE23204	CAPO307416
OG0010880	NEMVE17779	CAPO303091
OG0010885	NEMVE24743	CAPO303506
OG0010893	NEMVE23785	CAPO300796
OG0010934	NEMVE18286	CAPO300554
OG0010941	NEMVE12724, NEMVE04284	CAPO307828
OG0010974	NEMVE09667	CAPO301138
OG0011003	NEMVE13194	CAPO301580
OG0011094	NEMVE12043, NEMVE00779	CAPO303986
OG0011111	NEMVE22703, NEMVE11683	CAPO300518
OG0011208	NEMVE19680	CAPO307220
OG0011234	NEMVE25490	CAPO300622
OG0011246	NEMVE13128	CAPO302595
OG0011256	NEMVE16565	CAPO307482
OG0011258	NEMVE07423	CAPO307634
OG0011313	NEMVE25515	CAPO300455
OG0011345	NEMVE17745, NEMVE04500	CAPO301948
OG0011429	NEMVE07430	CAPO302665
OG0011464	NEMVE04340, NEMVE04034, NEMVE03556	CAPO305492
OG0011465	NEMVE17311, NEMVE16257, NEMVE16993	CAPO307787
OG0011476	NEMVE24074, NEMVE23090, NEMVE25009	CAPO303255
OG0011628	NEMVE22546	CAPO300891
OG0011709	NEMVE17213	CAPO303019
OG0011794	NEMVE03340, NEMVE18618	CAPO306504
OG0011799	NEMVE02948	CAPO303536
OG0011898	NEMVE01367	CAPO301059
OG0011908	NEMVE25150	CAPO305024
OG0011920	NEMVE23676	CAPO301446
OG0011960	NEMVE16367, NEMVE11389	CAPO304036, CAPO306291
OG0011960	NEMVE12963	CAPO300530
OG0011968	NEMVE13466	CAPO300180
OG0011977	NEMVE17839	CAPO302350
OG0012160	NEMVE18066	CAPO301793
OG0012161	NEMVE16534	CAPO300146
OG0012221	NEMVE16533	CAPO303770
OG0012801	NEMVE06660	CAPO305045, CAPO304228
OG0012824	NEMVE10732, NEMVE00874	CAPO301619, CAPO305973
OG0012901	NEMVE15095	CAPO307921
OG0012975	NEMVE18830, NEMVE20125, NEMVE25161, NEMVE16436, NEMVE23701, NEMVE18543, NEMVE18476, NEMVE24314	CAPO300453
OG0013135	NEMVE05571	CAPO305657
OG0013224	NEMVE06145, NEMVE16091, NEMVE06134, NEMVE01868	CAPO305282
OG0013673	NEMVE09049	CAPO303571
OG0013674	NEMVE22177	CAPO304274
OG0014103	NEMVE15659	CAPO300086, CAPO305135
OG0014121	NEMVE18087, NEMVE18088	CAPO300732
OG0014625	NEMVE19597	CAPO305842
OG0015230	NEMVE16099	CAPO306016
OG0016405	NEMVE25820	CAPO306018
OG0016424	NEMVE13127	CAPO302234
OG0016430	NEMVE10941	CAPO302367
OG0016438	NEMVE12816	CAPO307127, CAPO303166
OG0016548	NEMVE14735	CAPO300439
OG0016567	NEMVE05398, NEMVE20863, NEMVE07443, NEMVE10953, NEMVE19741, NEMVE21734	CAPO305662
OG0016568	NEMVE14200	CAPO306487
OG0016569	NEMVE15096	CAPO306887
OG0017294	NEMVE10257	CAPO301197
OG0017617	NEMVE21103	CAPO302324
