Orthogroup	NEMVE	OWEFU
OG0007454	NEMVE14909	OFUSG11207.1.p1
OG0007455	NEMVE14702	OFUSG01636.1.p1
OG0007456	NEMVE06082	OFUSG13703.1.p1
OG0007457	NEMVE19632, NEMVE25342	OFUSG09458.1.p1
OG0007459	NEMVE25566	OFUSG11762.1.p1
OG0007460	NEMVE14451	OFUSG12178.1.p1
OG0007463	NEMVE20726, NEMVE22590	OFUSG07010.1.p1
OG0007464	NEMVE24268	OFUSG16985.1.p1
OG0007465	NEMVE17581, NEMVE22007	OFUSG15455.1.p1
OG0007467	NEMVE21131	OFUSG08692.1.p1
OG0007471	NEMVE23466	OFUSG05247.1.p1
OG0007472	NEMVE14194	OFUSG09263.1.p1
OG0007474	NEMVE18991	OFUSG08713.1.p1
OG0007475	NEMVE10836	OFUSG08570.1.p1
OG0007476	NEMVE15012	OFUSG13432.1.p1
OG0007477	NEMVE05313	OFUSG07039.1.p1, OFUSG07040.1.p1
OG0007478	NEMVE15694	OFUSG13230.1.p1
OG0007480	NEMVE13266	OFUSG19354.1.p1
OG0007481	NEMVE22561	OFUSG22427.1.p1
OG0007482	NEMVE13581	OFUSG17340.1.p1
OG0007483	NEMVE08075	OFUSG23534.1.p1
OG0007484	NEMVE06907	OFUSG11388.1.p1
OG0007485	NEMVE25477	OFUSG22016.1.p1
OG0007487	NEMVE19514	OFUSG22167.1.p1
OG0007488	NEMVE24850	OFUSG07538.1.p1
OG0007489	NEMVE13290	OFUSG12215.1.p1
OG0007490	NEMVE24955	OFUSG16873.1.p1
OG0007492	NEMVE12352	OFUSG25059.1.p1
OG0007494	NEMVE13649	OFUSG22266.1.p1
OG0007495	NEMVE14337	OFUSG04434.1.p1
OG0007496	NEMVE05960	OFUSG16736.1.p1
OG0007497	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627	OFUSG10341.1.p1
OG0007498	NEMVE11016, NEMVE12879	OFUSG17266.1.p1
OG0007499	NEMVE18098	OFUSG11843.1.p1
OG0007500	NEMVE22504	OFUSG04669.1.p1
OG0007501	NEMVE15355	OFUSG00839.1.p1
OG0007503	NEMVE11611	OFUSG14763.1.p1
OG0007504	NEMVE23039	OFUSG11026.1.p1
OG0007506	NEMVE22395	OFUSG12077.1.p1
OG0007507	NEMVE25891	OFUSG11287.1.p1
OG0007508	NEMVE14963	OFUSG26113.1.p1
OG0007509	NEMVE17668	OFUSG13309.1.p1
OG0007510	NEMVE05795	OFUSG13168.1.p1
OG0007513	NEMVE25913	OFUSG18747.1.p1
OG0007515	NEMVE25353	OFUSG22129.1.p1, OFUSG22129.3.p1, OFUSG22129.2.p1
OG0007517	NEMVE22057	OFUSG08057.1.p1
OG0007518	NEMVE14498	OFUSG06829.1.p1
OG0007519	NEMVE13604	OFUSG20874.1.p1
OG0007524	NEMVE19720	OFUSG14119.1.p1
OG0007525	NEMVE25128, NEMVE07761	OFUSG21392.1.p1
OG0007527	NEMVE24239	OFUSG05917.1.p1
OG0007528	NEMVE16685, NEMVE16684	OFUSG00537.1.p1
OG0007533	NEMVE25147	OFUSG05889.1.p1, OFUSG05889.2.p1
OG0007543	NEMVE06335	OFUSG07606.1.p1
OG0007582	NEMVE25110	OFUSG16744.1.p1
OG0007583	NEMVE05002	OFUSG19385.1.p1
OG0007586	NEMVE21958	OFUSG06940.1.p1
OG0007587	NEMVE05439	OFUSG15959.1.p1
OG0007588	NEMVE14974	OFUSG08373.1.p1
OG0007589	NEMVE00133, NEMVE16108	OFUSG03464.1.p1
OG0007591	NEMVE14305	OFUSG04404.1.p1
OG0007592	NEMVE25777	OFUSG04264.2.p1, OFUSG04264.1.p1
OG0007593	NEMVE08761	OFUSG17653.1.p1
OG0007594	NEMVE13798, NEMVE12256	OFUSG09058.1.p1
OG0007595	NEMVE13188	OFUSG19395.1.p1
OG0007597	NEMVE02017	OFUSG07837.1.p1
OG0007598	NEMVE13275, NEMVE15766	OFUSG02705.2.p1, OFUSG02705.1.p1
OG0007600	NEMVE25474	OFUSG14741.1.p1
OG0007602	NEMVE08220	OFUSG18659.1.p1
OG0007603	NEMVE25916	OFUSG05017.1.p1
OG0007604	NEMVE15922	OFUSG20886.1.p1
OG0007606	NEMVE07882	OFUSG11909.1.p1
OG0007607	NEMVE14803	OFUSG16917.1.p1
OG0007608	NEMVE25259	OFUSG13378.1.p1
OG0007609	NEMVE14141	OFUSG14337.1.p1
OG0007610	NEMVE13618	OFUSG18726.1.p1
OG0007612	NEMVE13493	OFUSG13254.1.p1
OG0007613	NEMVE25112	OFUSG13039.1.p1
OG0007614	NEMVE25043	OFUSG22780.1.p1
OG0007615	NEMVE13394	OFUSG06032.1.p1
OG0007618	NEMVE05717	OFUSG01286.1.p1
OG0007619	NEMVE22719	OFUSG23637.1.p1
OG0007621	NEMVE15854	OFUSG23418.1.p1
OG0007623	NEMVE25451	OFUSG24746.1.p1
OG0007624	NEMVE01610	OFUSG00912.1.p1
OG0007625	NEMVE20190, NEMVE03404	OFUSG01065.1.p1
OG0007626	NEMVE09273	OFUSG24926.1.p1
OG0007628	NEMVE07362	OFUSG02826.1.p1
OG0007629	NEMVE03312, NEMVE13373	OFUSG08807.1.p1
OG0007631	NEMVE11236	OFUSG00433.1.p1
OG0007633	NEMVE04946	OFUSG17043.1.p1
OG0007634	NEMVE23401	OFUSG18364.1.p1
OG0007637	NEMVE16744, NEMVE06908	OFUSG11941.1.p1
OG0007639	NEMVE06099	OFUSG10115.1.p1
OG0007640	NEMVE08959	OFUSG19648.1.p1
OG0007643	NEMVE25518, NEMVE22109, NEMVE16341	OFUSG16038.1.p1
OG0007645	NEMVE06297	OFUSG09967.1.p1
OG0007646	NEMVE11980, NEMVE25514	OFUSG02602.2.p1, OFUSG02602.1.p1
OG0007647	NEMVE17951	OFUSG12352.1.p1
OG0007648	NEMVE07012	OFUSG23402.1.p1
OG0007649	NEMVE22367	OFUSG11208.1.p1
OG0007650	NEMVE08861	OFUSG08401.1.p1
OG0007651	NEMVE06271	OFUSG08114.1.p1, OFUSG03816.1.p1
OG0007652	NEMVE24675	OFUSG07124.1.p1
OG0007653	NEMVE20290	OFUSG12107.1.p1
OG0007654	NEMVE25572	OFUSG23523.1.p1
OG0007656	NEMVE00479, NEMVE05622	OFUSG06312.1.p1
OG0007657	NEMVE09719	OFUSG00269.1.p1
OG0007658	NEMVE17719	OFUSG00831.1.p1
OG0007659	NEMVE15005	OFUSG26310.1.p1
OG0007660	NEMVE06829	OFUSG08033.1.p1
OG0007663	NEMVE03506	OFUSG08187.1.p1
OG0007664	NEMVE08366, NEMVE09875	OFUSG18907.1.p1
OG0007666	NEMVE06300	OFUSG18592.1.p1
OG0007667	NEMVE21308	OFUSG12265.1.p1
OG0007669	NEMVE09329	OFUSG05619.1.p1
OG0007670	NEMVE00374, NEMVE13235	OFUSG13342.1.p1, OFUSG13342.2.p1
OG0007672	NEMVE10871	OFUSG00619.1.p1
OG0007674	NEMVE09137	OFUSG12587.1.p1
OG0007675	NEMVE14230	OFUSG13447.1.p1
OG0007676	NEMVE09075	OFUSG07077.2.p1, OFUSG07077.1.p1
OG0007679	NEMVE14614	OFUSG05979.1.p1
OG0007680	NEMVE09957	OFUSG13025.1.p1
OG0007681	NEMVE11266, NEMVE04177	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1
OG0007683	NEMVE05155, NEMVE09112	OFUSG10975.1.p1, OFUSG10974.1.p1
OG0007684	NEMVE07913	OFUSG21664.1.p1
OG0007685	NEMVE22475	OFUSG11339.1.p1
OG0007689	NEMVE15533, NEMVE25163	OFUSG22558.1.p1, OFUSG22558.2.p1
OG0007690	NEMVE09407	OFUSG05888.1.p1
OG0007691	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812	OFUSG17394.1.p1
OG0007692	NEMVE24948	OFUSG10240.1.p1
OG0007694	NEMVE14461	OFUSG22930.1.p1
OG0007695	NEMVE15957	OFUSG23690.1.p1
OG0007696	NEMVE13808	OFUSG05710.1.p1
OG0007697	NEMVE22701	OFUSG15762.1.p1
OG0007698	NEMVE19391	OFUSG13946.1.p1
OG0007699	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627	OFUSG03949.1.p1
OG0007700	NEMVE06383, NEMVE20983	OFUSG15537.1.p1
OG0007701	NEMVE23722	OFUSG22537.1.p1
OG0007702	NEMVE22678	OFUSG07854.1.p1
OG0007703	NEMVE22465	OFUSG10399.1.p1
OG0007704	NEMVE13360	OFUSG04621.1.p1
OG0007705	NEMVE23373	OFUSG18179.1.p1, OFUSG18179.2.p1
OG0007707	NEMVE17260, NEMVE19486, NEMVE17005	OFUSG09514.1.p1
OG0007708	NEMVE14576	OFUSG16188.2.p1, OFUSG16188.1.p1
OG0007711	NEMVE16976	OFUSG00605.1.p1
OG0007712	NEMVE16922	OFUSG05858.1.p1
OG0007713	NEMVE10952	OFUSG15968.1.p1
OG0007714	NEMVE04698	OFUSG02938.1.p1
OG0007715	NEMVE14423	OFUSG22189.2.p1, OFUSG22189.1.p1
OG0007716	NEMVE24083	OFUSG21373.1.p1
OG0007717	NEMVE14630	OFUSG17544.1.p1
OG0007718	NEMVE14642	OFUSG24333.1.p1
OG0007721	NEMVE16202	OFUSG06763.1.p1
OG0007722	NEMVE24674	OFUSG09667.1.p1
OG0007724	NEMVE08494	OFUSG17220.1.p1
OG0007725	NEMVE08931	OFUSG25697.1.p1
OG0007727	NEMVE22125	OFUSG04739.1.p1
OG0007728	NEMVE19501	OFUSG12092.1.p1
OG0007729	NEMVE05917	OFUSG11497.1.p1
OG0007730	NEMVE22534	OFUSG20248.1.p1
OG0007733	NEMVE13390	OFUSG05630.1.p1
OG0007734	NEMVE01827	OFUSG13294.1.p1
OG0007735	NEMVE13740	OFUSG22506.1.p1, OFUSG22506.2.p1
OG0007737	NEMVE19984	OFUSG00096.1.p1, OFUSG00096.3.p1, OFUSG00096.2.p1
OG0007739	NEMVE13651	OFUSG00877.1.p1
OG0007740	NEMVE07649	OFUSG09084.1.p1
OG0007741	NEMVE02338	OFUSG04087.1.p1
OG0007743	NEMVE22363	OFUSG24314.1.p1
OG0007744	NEMVE15801	OFUSG07022.1.p1
OG0007745	NEMVE23484	OFUSG24033.1.p1
OG0007746	NEMVE15823	OFUSG25087.2.p1, OFUSG25087.1.p1
OG0007747	NEMVE23082	OFUSG13194.2.p1, OFUSG13194.1.p1
OG0007749	NEMVE14299	OFUSG06926.1.p1
OG0007750	NEMVE16263	OFUSG13242.1.p1
OG0007751	NEMVE21679	OFUSG19113.1.p1
OG0007752	NEMVE25084	OFUSG14080.1.p1
OG0007753	NEMVE09762	OFUSG14260.1.p1, OFUSG14259.1.p1
OG0007754	NEMVE04608	OFUSG23541.2.p2, OFUSG23541.1.p1
OG0007757	NEMVE22374	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1
OG0007759	NEMVE23846	OFUSG09907.1.p1
OG0007760	NEMVE16471	OFUSG13141.1.p1
OG0007761	NEMVE10403	OFUSG23226.1.p1
OG0007763	NEMVE01958, NEMVE20035	OFUSG13188.1.p1
OG0007764	NEMVE06037	OFUSG19990.1.p1, OFUSG19990.3.p1, OFUSG19990.4.p1, OFUSG19990.2.p1
OG0007765	NEMVE19483	OFUSG04752.1.p1, OFUSG04752.2.p1
OG0007766	NEMVE05141	OFUSG10019.2.p1, OFUSG10019.1.p1
OG0007768	NEMVE21905	OFUSG23414.1.p1
OG0007769	NEMVE08042	OFUSG10116.1.p1
OG0007770	NEMVE05408, NEMVE20937	OFUSG15214.1.p1
OG0007771	NEMVE13470	OFUSG19373.1.p1
OG0007772	NEMVE06176	OFUSG14806.1.p1
OG0007773	NEMVE07114	OFUSG05099.1.p1
OG0007774	NEMVE08940	OFUSG16284.1.p1
OG0007775	NEMVE06546	OFUSG15554.1.p1
OG0007776	NEMVE20241	OFUSG19566.2.p1, OFUSG19566.1.p1
OG0007778	NEMVE24975	OFUSG20750.1.p1, OFUSG23099.1.p1
OG0007779	NEMVE10345	OFUSG16301.1.p1
OG0007781	NEMVE14598, NEMVE11915	OFUSG12252.1.p1
OG0007782	NEMVE13738	OFUSG18608.1.p1
OG0007783	NEMVE23094	OFUSG18356.1.p1
OG0007784	NEMVE21852	OFUSG04138.1.p1
OG0007785	NEMVE23583	OFUSG06327.1.p1
OG0007786	NEMVE10346	OFUSG12053.1.p1
OG0007787	NEMVE04711, NEMVE04653	OFUSG25805.3.p1, OFUSG25805.1.p1, OFUSG25805.2.p1
OG0007789	NEMVE22184	OFUSG15126.1.p1
OG0007790	NEMVE13911	OFUSG10920.1.p1
OG0007791	NEMVE22262	OFUSG13381.1.p1
OG0007793	NEMVE01965	OFUSG17651.1.p1
OG0007794	NEMVE13881	OFUSG22344.1.p1
OG0007796	NEMVE16045	OFUSG08457.1.p1
OG0007798	NEMVE07652	OFUSG09670.1.p1
OG0007800	NEMVE02246	OFUSG02294.2.p1, OFUSG02294.1.p1
OG0007801	NEMVE24803	OFUSG10903.1.p1
OG0007802	NEMVE05110	OFUSG19089.1.p1
OG0007803	NEMVE14259	OFUSG11295.1.p1
OG0007804	NEMVE13958	OFUSG26380.1.p1
OG0007805	NEMVE23683	OFUSG10526.1.p1
OG0007807	NEMVE23161	OFUSG21236.2.p1, OFUSG21236.1.p1
OG0007809	NEMVE19397	OFUSG00154.1.p1
OG0007810	NEMVE25323	OFUSG18852.1.p1
OG0007811	NEMVE22619	OFUSG20077.1.p1
OG0007812	NEMVE05957	OFUSG21342.1.p1
OG0007813	NEMVE22957	OFUSG25358.1.p1
OG0007814	NEMVE10610	OFUSG10053.1.p1
OG0007816	NEMVE14681	OFUSG17687.1.p1
OG0007820	NEMVE10824	OFUSG15238.1.p1
OG0007823	NEMVE14069	OFUSG18984.1.p1
OG0007825	NEMVE24335	OFUSG04410.1.p1
OG0007826	NEMVE22606	OFUSG22681.1.p1
OG0007829	NEMVE14463	OFUSG21398.1.p1
OG0007830	NEMVE22401	OFUSG03916.1.p1
OG0007831	NEMVE13120	OFUSG19212.1.p1
OG0007832	NEMVE22265	OFUSG12592.1.p1
OG0007833	NEMVE23699	OFUSG22278.2.p1, OFUSG22278.1.p1
OG0007834	NEMVE22860	OFUSG05546.1.p1
OG0007835	NEMVE05299	OFUSG17500.1.p1
OG0007836	NEMVE09417	OFUSG17797.1.p1
OG0007837	NEMVE17939	OFUSG02641.1.p1, OFUSG02641.2.p1
OG0007838	NEMVE16374	OFUSG23633.1.p1
OG0007840	NEMVE14835	OFUSG12949.1.p1
OG0007841	NEMVE14118	OFUSG18201.1.p1
OG0007842	NEMVE04751	OFUSG20821.1.p1
OG0007843	NEMVE09373	OFUSG02689.1.p1
OG0007845	NEMVE23748	OFUSG11939.1.p1
OG0007847	NEMVE07339	OFUSG07414.1.p1
OG0007848	NEMVE22567	OFUSG00458.1.p1
OG0007854	NEMVE10266	OFUSG00498.2.p1, OFUSG00498.1.p1, OFUSG00498.3.p1
OG0007858	NEMVE23921	OFUSG19527.1.p1
OG0007859	NEMVE22571, NEMVE20885	OFUSG16552.1.p1
OG0007908	NEMVE13340	OFUSG23097.1.p1
OG0007911	NEMVE07983	OFUSG10845.1.p1
OG0007912	NEMVE15679, NEMVE24495, NEMVE17470	OFUSG24170.5.p1, OFUSG24170.4.p1, OFUSG24170.3.p1, OFUSG24170.1.p1, OFUSG24170.2.p1
OG0007913	NEMVE18005	OFUSG08874.1.p1
OG0007915	NEMVE19232, NEMVE06531	OFUSG13452.1.p1
OG0007916	NEMVE13298	OFUSG01725.1.p1
OG0007920	NEMVE23461	OFUSG09330.1.p1
OG0007921	NEMVE08958	OFUSG08790.1.p1
OG0007922	NEMVE16510	OFUSG22070.1.p1
OG0007924	NEMVE16716	OFUSG03613.1.p1
OG0007926	NEMVE22555	OFUSG09991.1.p1
OG0007927	NEMVE13085	OFUSG06063.1.p1
OG0007930	NEMVE22670	OFUSG11751.1.p1, OFUSG20599.1.p1
OG0007931	NEMVE02001	OFUSG02704.1.p1
OG0007932	NEMVE20940, NEMVE23396	OFUSG12916.1.p1
OG0007933	NEMVE13492, NEMVE11999	OFUSG00544.1.p1
OG0007934	NEMVE25429	OFUSG17387.1.p1
OG0007936	NEMVE12282, NEMVE10998, NEMVE05778	OFUSG21009.1.p1
OG0007937	NEMVE25331	OFUSG11802.1.p1
OG0007938	NEMVE24777	OFUSG05621.1.p1
OG0007941	NEMVE23201	OFUSG13492.1.p1
OG0007943	NEMVE13601	OFUSG00522.1.p1
OG0007944	NEMVE25215	OFUSG03153.1.p1
OG0007945	NEMVE23257	OFUSG25427.1.p1
OG0007946	NEMVE25132	OFUSG08410.1.p1
OG0007947	NEMVE09699	OFUSG17878.1.p1
OG0007948	NEMVE08238	OFUSG22612.1.p1
OG0007951	NEMVE14182	OFUSG05438.1.p1
OG0007952	NEMVE14869	OFUSG15821.1.p1
OG0007953	NEMVE08477	OFUSG02876.1.p1
OG0007954	NEMVE19250	OFUSG00841.2.p1, OFUSG00841.1.p1
OG0007955	NEMVE07888	OFUSG11680.1.p1
OG0007956	NEMVE25554	OFUSG09627.1.p1
OG0007957	NEMVE15377	OFUSG17042.1.p1
OG0007958	NEMVE21992	OFUSG17138.1.p1
OG0007959	NEMVE06212	OFUSG17298.1.p1
OG0007960	NEMVE24065, NEMVE16826	OFUSG00808.1.p1
OG0007961	NEMVE22779	OFUSG21435.1.p1
OG0007962	NEMVE18122	OFUSG02608.1.p1
OG0007963	NEMVE13861	OFUSG16928.1.p1
OG0007964	NEMVE08711, NEMVE11799	OFUSG10554.1.p1
OG0007965	NEMVE20506	OFUSG07497.1.p1
OG0007966	NEMVE07836	OFUSG04273.1.p1
OG0007968	NEMVE01617	OFUSG07892.1.p1
OG0007969	NEMVE09301, NEMVE23413	OFUSG21474.1.p1
OG0007970	NEMVE06256	OFUSG23680.1.p1
OG0007971	NEMVE07956	OFUSG13159.1.p1
OG0007972	NEMVE13341	OFUSG05104.1.p1
OG0007973	NEMVE08897	OFUSG18662.1.p1
OG0007974	NEMVE14826	OFUSG24934.1.p1
OG0007975	NEMVE21874	OFUSG26469.1.p1
OG0007977	NEMVE06275	OFUSG10084.1.p1
OG0007978	NEMVE07101	OFUSG23595.1.p1
OG0007979	NEMVE21700	OFUSG02899.1.p1
OG0007980	NEMVE05723	OFUSG11702.1.p1
OG0007981	NEMVE09517	OFUSG25033.1.p1
OG0007982	NEMVE21094, NEMVE08716	OFUSG13066.1.p1, OFUSG13066.3.p1, OFUSG13066.2.p1
OG0007983	NEMVE14172	OFUSG12564.1.p1
OG0007984	NEMVE24343, NEMVE20219, NEMVE20180	OFUSG09870.1.p1
OG0007985	NEMVE24004	OFUSG16831.1.p1
OG0007987	NEMVE13955	OFUSG24174.1.p1
OG0007988	NEMVE13338	OFUSG05086.1.p1
OG0007990	NEMVE09182	OFUSG20268.1.p1
OG0007991	NEMVE22986	OFUSG11336.1.p1
OG0007993	NEMVE08910	OFUSG12464.1.p1
OG0007994	NEMVE03520	OFUSG00061.1.p1
OG0007995	NEMVE17198, NEMVE19132	OFUSG06540.1.p1
OG0007996	NEMVE13646	OFUSG25545.1.p1
OG0007997	NEMVE19513	OFUSG14866.1.p1
OG0007998	NEMVE13103	OFUSG04732.1.p1
OG0007999	NEMVE06729	OFUSG16655.1.p1
OG0008000	NEMVE09345, NEMVE20611	OFUSG17338.1.p1
OG0008001	NEMVE25418	OFUSG10860.1.p1
OG0008002	NEMVE25367	OFUSG21031.1.p1
OG0008003	NEMVE22529	OFUSG16902.1.p1
OG0008004	NEMVE20153, NEMVE13316, NEMVE21249	OFUSG04859.1.p1
OG0008005	NEMVE25176	OFUSG12467.1.p1
OG0008006	NEMVE23911	OFUSG13906.1.p1
OG0008007	NEMVE25115	OFUSG12740.2.p1, OFUSG12740.1.p1
OG0008008	NEMVE06561	OFUSG08327.1.p1
OG0008009	NEMVE24576	OFUSG03862.1.p1
OG0008011	NEMVE18294	OFUSG11017.1.p1
OG0008012	NEMVE24882	OFUSG06735.1.p1
OG0008013	NEMVE04911	OFUSG24335.1.p1
OG0008016	NEMVE08957	OFUSG08993.1.p1
OG0008017	NEMVE18181	OFUSG10257.1.p1
OG0008019	NEMVE25415	OFUSG21945.1.p1
OG0008020	NEMVE13173	OFUSG25021.1.p1
OG0008022	NEMVE07871	OFUSG02172.1.p1
OG0008023	NEMVE07050	OFUSG12743.1.p1
OG0008025	NEMVE23311	OFUSG08950.1.p1
OG0008026	NEMVE25695	OFUSG12827.2.p1, OFUSG12827.1.p1
OG0008027	NEMVE01124	OFUSG11871.1.p1
OG0008028	NEMVE08557	OFUSG15376.1.p1
OG0008029	NEMVE24281	OFUSG23880.1.p1
OG0008030	NEMVE17479	OFUSG14835.1.p1
OG0008031	NEMVE09401	OFUSG02167.1.p1
OG0008033	NEMVE09724	OFUSG06086.1.p1
OG0008034	NEMVE17277	OFUSG09297.1.p1, OFUSG00830.1.p1, OFUSG08296.1.p1, OFUSG23738.1.p1, OFUSG19442.1.p1
OG0008036	NEMVE06791	OFUSG10797.1.p1
OG0008037	NEMVE25946	OFUSG09719.1.p1
OG0008038	NEMVE05260	OFUSG19938.1.p1
OG0008039	NEMVE01393	OFUSG24199.1.p1
OG0008040	NEMVE13650	OFUSG00411.1.p1
OG0008041	NEMVE18872	OFUSG18812.1.p1
OG0008042	NEMVE13490	OFUSG04696.1.p1, OFUSG04696.3.p1, OFUSG04696.2.p1
OG0008043	NEMVE24564	OFUSG03226.1.p1
OG0008044	NEMVE16270	OFUSG20351.1.p1
OG0008046	NEMVE15065	OFUSG20235.1.p1
OG0008047	NEMVE14161	OFUSG23641.1.p1
OG0008048	NEMVE12973, NEMVE13931	OFUSG04949.1.p1
OG0008049	NEMVE01869	OFUSG24140.1.p1
OG0008051	NEMVE13844	OFUSG17855.1.p1
OG0008052	NEMVE22576	OFUSG21851.1.p1
OG0008053	NEMVE06850	OFUSG07380.1.p1
OG0008054	NEMVE22146	OFUSG15807.1.p1
OG0008055	NEMVE09826, NEMVE20692	OFUSG18746.1.p1
OG0008056	NEMVE22900	OFUSG12830.1.p1
OG0008057	NEMVE13357	OFUSG16700.1.p1
OG0008058	NEMVE24600	OFUSG09245.1.p1
OG0008059	NEMVE00213, NEMVE07562	OFUSG15154.1.p1
OG0008061	NEMVE01400	OFUSG20983.1.p1
OG0008062	NEMVE10166	OFUSG26406.2.p1, OFUSG26406.1.p1, OFUSG26409.1.p1
OG0008063	NEMVE22876	OFUSG08002.1.p1
OG0008064	NEMVE19831	OFUSG05201.1.p1, OFUSG12161.1.p1
OG0008065	NEMVE04900, NEMVE13327	OFUSG07149.1.p1
OG0008068	NEMVE07690, NEMVE14715	OFUSG03211.1.p1
OG0008069	NEMVE14728	OFUSG21110.1.p1
OG0008070	NEMVE13074	OFUSG13602.1.p1
OG0008071	NEMVE15806	OFUSG23439.1.p1
OG0008073	NEMVE13515	OFUSG07310.1.p1
OG0008074	NEMVE18779	OFUSG23885.1.p1
OG0008075	NEMVE14443	OFUSG03661.1.p1
OG0008077	NEMVE10448	OFUSG12356.1.p1
OG0008079	NEMVE10412	OFUSG21485.1.p1
OG0008080	NEMVE14239	OFUSG00053.1.p1
OG0008081	NEMVE17317	OFUSG20771.1.p1
OG0008082	NEMVE14186	OFUSG13504.2.p1, OFUSG13504.1.p1
OG0008083	NEMVE23989	OFUSG17972.1.p1
OG0008084	NEMVE23003	OFUSG12398.1.p1
OG0008085	NEMVE22309	OFUSG06913.1.p1
OG0008088	NEMVE09143	OFUSG11489.1.p1
OG0008090	NEMVE07296	OFUSG19720.1.p1, OFUSG09467.1.p1, OFUSG09467.2.p1
OG0008091	NEMVE24934	OFUSG24010.1.p1
OG0008093	NEMVE22789	OFUSG10745.1.p1, OFUSG06672.1.p1
OG0008094	NEMVE05228	OFUSG05483.1.p1
OG0008098	NEMVE13839	OFUSG25108.1.p1
OG0008099	NEMVE17671	OFUSG17705.2.p1, OFUSG17705.1.p1
OG0008100	NEMVE09715	OFUSG01562.1.p1
OG0008102	NEMVE05914	OFUSG06272.1.p1
OG0008103	NEMVE05057	OFUSG12555.1.p1
OG0008104	NEMVE04771	OFUSG19032.1.p1
OG0008105	NEMVE21942	OFUSG12576.1.p1
OG0008106	NEMVE09754, NEMVE19826	OFUSG06436.1.p1
OG0008107	NEMVE04951	OFUSG04089.1.p1
OG0008108	NEMVE07420	OFUSG04761.1.p1
OG0008109	NEMVE24545	OFUSG15368.1.p1
OG0008111	NEMVE07727	OFUSG09040.1.p1
OG0008112	NEMVE09048	OFUSG11684.1.p1
OG0008113	NEMVE10318	OFUSG04242.1.p1
OG0008117	NEMVE18767	OFUSG07978.1.p1
OG0008119	NEMVE13736	OFUSG22463.1.p1
OG0008120	NEMVE22599	OFUSG00079.1.p1
OG0008124	NEMVE02297	OFUSG07399.1.p1, OFUSG07398.1.p1, OFUSG25118.1.p1, OFUSG22332.1.p1, OFUSG07400.1.p1, OFUSG01212.1.p1, OFUSG01214.1.p1, OFUSG19851.1.p1, OFUSG07402.1.p1
OG0008126	NEMVE22642	OFUSG09108.1.p1
OG0008136	NEMVE22687	OFUSG19526.1.p1
OG0008143	NEMVE12162	OFUSG02811.2.p1, OFUSG02811.1.p1
OG0008156	NEMVE22113	OFUSG09519.1.p1
OG0008156	NEMVE06523, NEMVE16455	OFUSG19046.1.p1
OG0008196	NEMVE25681	OFUSG09768.1.p1
OG0008199	NEMVE13276, NEMVE00110	OFUSG02684.1.p1
OG0008201	NEMVE14732	OFUSG06477.1.p1
OG0008202	NEMVE22079	OFUSG01243.1.p1
OG0008203	NEMVE25423	OFUSG18312.1.p1
OG0008205	NEMVE06832	OFUSG07068.1.p1
OG0008206	NEMVE22519, NEMVE12130	OFUSG08205.1.p1
OG0008211	NEMVE24869	OFUSG08466.2.p1, OFUSG08466.1.p1
OG0008212	NEMVE24884	OFUSG12733.1.p1
OG0008213	NEMVE06358, NEMVE12480	OFUSG01815.1.p1
OG0008214	NEMVE17191	OFUSG12655.1.p1
OG0008216	NEMVE01716	OFUSG12125.1.p1, OFUSG17191.1.p1
OG0008217	NEMVE05131	OFUSG10908.1.p1
OG0008219	NEMVE07971	OFUSG10555.1.p1
OG0008220	NEMVE14539	OFUSG11032.1.p1
OG0008221	NEMVE15711	OFUSG22813.1.p1
OG0008223	NEMVE21473, NEMVE14007	OFUSG14008.1.p1, OFUSG02822.1.p1
OG0008225	NEMVE21899, NEMVE20595	OFUSG03680.1.p1
OG0008227	NEMVE16143	OFUSG08560.1.p1
OG0008228	NEMVE08177	OFUSG06885.1.p1
OG0008230	NEMVE18242	OFUSG22790.1.p1
OG0008231	NEMVE15184	OFUSG06642.4.p1, OFUSG06642.2.p1, OFUSG06642.1.p1, OFUSG06642.5.p1, OFUSG06642.3.p1
OG0008232	NEMVE14148	OFUSG01401.1.p1
OG0008233	NEMVE25594	OFUSG07227.2.p1, OFUSG07227.1.p1, OFUSG07227.3.p1
OG0008234	NEMVE07566	OFUSG10395.1.p1
OG0008235	NEMVE14636	OFUSG23626.1.p1
OG0008237	NEMVE24150	OFUSG04433.1.p1
OG0008238	NEMVE23486	OFUSG04754.1.p1
OG0008240	NEMVE14050	OFUSG17137.1.p1
OG0008241	NEMVE21828	OFUSG05556.2.p1, OFUSG05556.1.p1
OG0008244	NEMVE19525	OFUSG17823.1.p1
OG0008245	NEMVE06377	OFUSG14937.1.p1
OG0008246	NEMVE13099	OFUSG24570.1.p1
OG0008248	NEMVE19607	OFUSG19184.1.p1
OG0008249	NEMVE25364	OFUSG13252.1.p1
OG0008250	NEMVE25890	OFUSG08787.1.p1
OG0008251	NEMVE25689	OFUSG04432.1.p1
OG0008253	NEMVE08540	OFUSG18707.1.p1
