Orthogroup	HUMAN	SACKO_ok
OG0007960	HUMAN18089, HUMAN18088	SACKO_16219
OG0007962	HUMAN23916	SACKO_06762
OG0007963	HUMAN00077	SACKO_01069
OG0007964	HUMAN26269	SACKO_33321
OG0007965	HUMAN10628	SACKO_09937
OG0007966	HUMAN23684	SACKO_19681
OG0007967	HUMAN14599, HUMAN14598, HUMAN14597	SACKO_30163
OG0007968	HUMAN03235	SACKO_18405
OG0007969	HUMAN11764	SACKO_18151
OG0007970	HUMAN11987, HUMAN11988	SACKO_18418
OG0007971	HUMAN20515	SACKO_08459
OG0007972	HUMAN08234, HUMAN08235	SACKO_07982
OG0007973	HUMAN18842, HUMAN18843	SACKO_01192
OG0007974	HUMAN21538	SACKO_16314
OG0007975	HUMAN00101	SACKO_20952
OG0007976	HUMAN10652	SACKO_01022
OG0007977	HUMAN10711	SACKO_01030
OG0007978	HUMAN26591, HUMAN26590	SACKO_25531
OG0007979	HUMAN28431	SACKO_19788
OG0007980	HUMAN25126	SACKO_33436
OG0007981	HUMAN08911, HUMAN08912	SACKO_14019
OG0007982	HUMAN24581	SACKO_05044
OG0007983	HUMAN02648, HUMAN02647, HUMAN02649	SACKO_13273
OG0007984	HUMAN11790	SACKO_26131
OG0007985	HUMAN22845	SACKO_27140
OG0007986	HUMAN23732	SACKO_21304
OG0007988	HUMAN08136	SACKO_33889
OG0007990	HUMAN28217, HUMAN28218, HUMAN28216	SACKO_19022
OG0007991	HUMAN09310	SACKO_32379
OG0007992	HUMAN15218	SACKO_31876
OG0007993	HUMAN02476	SACKO_25754
OG0007994	HUMAN25068	SACKO_01285
OG0007995	HUMAN30442, HUMAN30445, HUMAN30643, HUMAN30641, HUMAN30642, HUMAN30644, HUMAN30645, HUMAN30640	SACKO_19034
OG0007996	HUMAN05904	SACKO_22351
OG0007997	HUMAN25806	SACKO_09376
OG0007998	HUMAN27286	SACKO_27924
OG0007999	HUMAN13157	SACKO_32499
OG0008000	HUMAN16710	SACKO_19762
OG0008001	HUMAN17244, HUMAN17245, HUMAN17243	SACKO_01719, SACKO_27673
OG0008002	HUMAN24480	SACKO_11260
OG0008003	HUMAN11963	SACKO_02140
OG0008004	HUMAN07936	SACKO_05250
OG0008006	HUMAN30122	SACKO_30331
OG0008007	HUMAN28574, HUMAN28573	SACKO_08634
OG0008008	HUMAN25914	SACKO_05696
OG0008009	HUMAN01656	SACKO_23976
OG0008011	HUMAN20883	SACKO_30693
OG0008012	HUMAN12766	SACKO_33385
OG0008013	HUMAN02948, HUMAN02949, HUMAN02950	SACKO_12890
OG0008014	HUMAN13088	SACKO_28685
OG0008016	HUMAN17122	SACKO_22465
OG0008017	HUMAN29822	SACKO_25444
OG0008018	HUMAN03518	SACKO_12472
OG0008019	HUMAN26686	SACKO_18958
OG0008020	HUMAN25874	SACKO_17703
OG0008021	HUMAN17724, HUMAN12729	SACKO_12859
OG0008023	HUMAN00347	SACKO_09605
OG0008025	HUMAN25944	SACKO_09938
OG0008026	HUMAN07017	SACKO_26962
OG0008027	HUMAN09297, HUMAN09295	SACKO_03520
OG0008028	HUMAN13789, HUMAN13788	SACKO_11437
OG0008029	HUMAN26373	SACKO_16774
OG0008030	HUMAN20023	SACKO_07101
OG0008031	HUMAN10154	SACKO_23288
OG0008036	HUMAN25880	SACKO_10626
OG0008037	HUMAN09652	SACKO_32248
OG0008038	HUMAN21043	SACKO_02408
OG0008039	HUMAN19944	SACKO_29719
OG0008040	HUMAN25453, HUMAN25452	SACKO_13868
OG0008041	HUMAN27061	SACKO_13353
OG0008044	HUMAN11521	SACKO_15507, SACKO_15501
OG0008045	HUMAN26584, HUMAN26585, HUMAN26582, HUMAN26580, HUMAN26583, HUMAN26581, HUMAN26586	SACKO_15996
OG0008046	HUMAN28416, HUMAN28418	SACKO_16152
OG0008047	HUMAN02867, HUMAN02866	SACKO_26475
OG0008048	HUMAN28014, HUMAN28015	SACKO_25071
OG0008049	HUMAN26750	SACKO_05453
OG0008050	HUMAN23560, HUMAN23558, HUMAN23559	SACKO_11709
OG0008051	HUMAN10716	SACKO_31677
OG0008052	HUMAN09315, HUMAN09316	SACKO_22237
OG0008053	HUMAN26036	SACKO_21137
OG0008054	HUMAN20568	SACKO_06880
OG0008055	HUMAN06710	SACKO_23623
OG0008056	HUMAN29996	SACKO_13916
OG0008057	HUMAN19652, HUMAN19653	SACKO_28460
OG0008058	HUMAN15328, HUMAN15329, HUMAN15330	SACKO_30522
OG0008059	HUMAN00551, HUMAN00552	SACKO_29539
OG0008060	HUMAN01458	SACKO_05867, SACKO_05879
OG0008061	HUMAN27886	SACKO_02916
OG0008062	HUMAN09476	SACKO_11741
OG0008063	HUMAN15954, HUMAN02382	SACKO_13242
OG0008064	HUMAN26176	SACKO_13518
OG0008065	HUMAN20388	SACKO_15448
OG0008066	HUMAN09760	SACKO_22466
OG0008067	HUMAN25616	SACKO_13666
OG0008068	HUMAN23056, HUMAN24120	SACKO_30643
OG0008069	HUMAN14189	SACKO_27016
OG0008070	HUMAN13658, HUMAN13659, HUMAN13660	SACKO_06486
OG0008071	HUMAN01032	SACKO_18137
OG0008072	HUMAN00396, HUMAN00395	SACKO_26658
OG0008073	HUMAN29336, HUMAN29335	SACKO_08199
OG0008074	HUMAN12463	SACKO_25720
OG0008075	HUMAN29868	SACKO_09513
OG0008076	HUMAN06293, HUMAN06291, HUMAN06292, HUMAN06290	SACKO_18740
OG0008077	HUMAN26662, HUMAN26661	SACKO_20446
OG0008078	HUMAN06472	SACKO_11233
OG0008079	HUMAN27934	SACKO_29403
OG0008080	HUMAN04666	SACKO_32169
OG0008081	HUMAN20765	SACKO_26746
OG0008083	HUMAN08783	SACKO_14639
OG0008084	HUMAN09222	SACKO_18088
OG0008085	HUMAN02875	SACKO_21853
OG0008086	HUMAN03738	SACKO_07073
OG0008087	HUMAN18084	SACKO_06410
OG0008088	HUMAN08520, HUMAN08522, HUMAN08521	SACKO_17449, SACKO_09155
OG0008089	HUMAN26782	SACKO_25219, SACKO_23693
OG0008090	HUMAN02903, HUMAN02904	SACKO_14935
OG0008091	HUMAN07361, HUMAN07360	SACKO_03776
OG0008092	HUMAN04427	SACKO_08858
OG0008093	HUMAN27677	SACKO_10714, SACKO_18849, SACKO_18387, SACKO_18384, SACKO_11406
OG0008094	HUMAN11989	SACKO_26605
OG0008098	HUMAN17004, HUMAN17003	SACKO_12036
OG0008099	HUMAN10505, HUMAN10506	SACKO_20966
OG0008100	HUMAN00523	SACKO_32212
OG0008103	HUMAN04801, HUMAN04800	SACKO_24074, SACKO_17692
OG0008104	HUMAN03550, HUMAN03549, HUMAN03551	SACKO_21676
OG0008105	HUMAN16819	SACKO_34007
OG0008106	HUMAN20536, HUMAN20534	SACKO_30348
OG0008107	HUMAN23200, HUMAN23199	SACKO_05009
OG0008108	HUMAN11110	SACKO_04879
OG0008109	HUMAN11770, HUMAN11769, HUMAN11771	SACKO_00710
OG0008110	HUMAN17613	SACKO_18116
OG0008111	HUMAN09690	SACKO_16998
OG0008112	HUMAN08268, HUMAN08270, HUMAN08269	SACKO_22143, SACKO_22177
OG0008113	HUMAN14020	SACKO_17767
OG0008114	HUMAN12413, HUMAN12415, HUMAN12417, HUMAN12412, HUMAN12414, HUMAN12416	SACKO_13453, SACKO_25606
OG0008115	HUMAN08321	SACKO_25742, SACKO_25756, SACKO_25718
OG0008116	HUMAN12994, HUMAN10179	SACKO_27304
OG0008117	HUMAN01737	SACKO_16713
OG0008119	HUMAN26741	SACKO_07755
OG0008120	HUMAN00765	SACKO_05254
OG0008123	HUMAN04954	SACKO_02181
OG0008125	HUMAN24198, HUMAN24197	SACKO_16087
OG0008126	HUMAN01802	SACKO_00656
OG0008127	HUMAN07524	SACKO_31710
OG0008136	HUMAN19121	SACKO_24610
OG0008143	HUMAN23788, HUMAN23787	SACKO_14545
OG0008151	HUMAN03088, HUMAN22588	SACKO_32660
OG0008156	HUMAN18652	SACKO_33842
OG0008199	HUMAN23058, HUMAN23057	SACKO_30638
OG0008201	HUMAN21455	SACKO_26429
OG0008202	HUMAN02093	SACKO_14808
OG0008203	HUMAN23819	SACKO_21692
OG0008204	HUMAN11260	SACKO_18777
OG0008205	HUMAN29340	SACKO_03974
OG0008206	HUMAN02339	SACKO_32907
OG0008208	HUMAN20538	SACKO_07952
OG0008211	HUMAN28680, HUMAN28681	SACKO_17251
OG0008212	HUMAN12505	SACKO_10401
OG0008213	HUMAN21183, HUMAN21184	SACKO_30790
OG0008215	HUMAN07579, HUMAN07580, HUMAN07578	SACKO_01938
OG0008216	HUMAN08718	SACKO_03841
OG0008217	HUMAN20199	SACKO_06740
OG0008218	HUMAN12038	SACKO_22107
OG0008219	HUMAN27873	SACKO_24484
OG0008220	HUMAN30201	SACKO_06870, SACKO_06797
OG0008221	HUMAN11125	SACKO_19664, SACKO_19665
OG0008222	HUMAN17180	SACKO_24106
OG0008223	HUMAN30263	SACKO_16674, SACKO_13005
OG0008224	HUMAN11586	SACKO_26776
OG0008225	HUMAN24187	SACKO_02376, SACKO_08273
OG0008227	HUMAN28826	SACKO_26035
OG0008228	HUMAN21146	SACKO_28438
OG0008229	HUMAN29482	SACKO_22572
OG0008230	HUMAN08125	SACKO_26842
OG0008231	HUMAN03677	SACKO_03382
OG0008232	HUMAN11841	SACKO_00063
OG0008234	HUMAN13620, HUMAN13618, HUMAN13619	SACKO_28776
OG0008235	HUMAN00821	SACKO_12572
OG0008236	HUMAN02910	SACKO_17189
OG0008237	HUMAN23647	SACKO_22871
OG0008238	HUMAN16279	SACKO_29019
OG0008239	HUMAN03298, HUMAN03297	SACKO_29669
OG0008240	HUMAN10132, HUMAN10131	SACKO_29307
OG0008242	HUMAN01163, HUMAN01162, HUMAN01161, HUMAN01160	SACKO_14538
OG0008243	HUMAN25428	SACKO_14032
OG0008244	HUMAN10161	SACKO_23501
OG0008245	HUMAN29072	SACKO_33275
OG0008246	HUMAN06614	SACKO_29156
OG0008247	HUMAN03620	SACKO_25554
OG0008249	HUMAN14662	SACKO_23195
OG0008250	HUMAN14966	SACKO_12095
OG0008251	HUMAN23749	SACKO_22882
OG0008252	HUMAN23703	SACKO_11641
OG0008253	HUMAN22268, HUMAN22269, HUMAN22270, HUMAN22271	SACKO_01081
OG0008254	HUMAN01824	SACKO_22413
OG0008256	HUMAN16605, HUMAN16606	SACKO_12462
OG0008258	HUMAN02572	SACKO_00671
OG0008259	HUMAN16697	SACKO_18354
OG0008260	HUMAN28949	SACKO_02102, SACKO_28251
OG0008261	HUMAN05256, HUMAN05253, HUMAN05254, HUMAN05257	SACKO_14482
OG0008262	HUMAN29219	SACKO_22769
OG0008263	HUMAN04927	SACKO_11998
OG0008264	HUMAN23694	SACKO_11849
OG0008265	HUMAN30496, HUMAN30495	SACKO_23421
OG0008266	HUMAN09367	SACKO_11268
OG0008267	HUMAN06220, HUMAN06219	SACKO_16208
OG0008268	HUMAN29112	SACKO_08079
OG0008269	HUMAN21396	SACKO_08080
OG0008270	HUMAN00750	SACKO_16397
OG0008271	HUMAN14372	SACKO_19679
OG0008272	HUMAN04358	SACKO_03563
OG0008273	HUMAN11962, HUMAN11961	SACKO_02139
OG0008274	HUMAN21051	SACKO_23409, SACKO_23459
OG0008275	HUMAN25394	SACKO_29518
OG0008277	HUMAN04134	SACKO_17393
OG0008278	HUMAN07236	SACKO_08579, SACKO_08569
OG0008280	HUMAN22014	SACKO_26138
OG0008281	HUMAN04744	SACKO_09080
OG0008282	HUMAN00895	SACKO_14719
OG0008283	HUMAN07219	SACKO_20114
OG0008284	HUMAN08430, HUMAN15813	SACKO_29246, SACKO_24601, SACKO_04447
OG0008285	HUMAN11487, HUMAN14115, HUMAN14114	SACKO_25777
OG0008286	HUMAN18868	SACKO_13441
OG0008288	HUMAN00419	SACKO_31093
OG0008289	HUMAN29098	SACKO_11740
OG0008290	HUMAN04144, HUMAN04143	SACKO_06339
OG0008291	HUMAN12015	SACKO_19274
OG0008292	HUMAN09845	SACKO_04504
OG0008293	HUMAN09963, HUMAN09960, HUMAN09962, HUMAN09964, HUMAN09961	SACKO_15843
OG0008294	HUMAN17187	SACKO_16631
OG0008295	HUMAN16821	SACKO_04016
OG0008297	HUMAN19984, HUMAN19986, HUMAN19987, HUMAN19988	SACKO_29550
OG0008299	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019	SACKO_03025
OG0008300	HUMAN28700	SACKO_18567
OG0008301	HUMAN03697	SACKO_30269
OG0008303	HUMAN08938	SACKO_17946
OG0008304	HUMAN07647, HUMAN07648	SACKO_22118
OG0008305	HUMAN18437, HUMAN18436	SACKO_33157
OG0008306	HUMAN18178	SACKO_26684
OG0008307	HUMAN06155	SACKO_04416
OG0008308	HUMAN21349	SACKO_18532
OG0008309	HUMAN02301, HUMAN02300, HUMAN02302	SACKO_15838
OG0008311	HUMAN16796	SACKO_09160
OG0008312	HUMAN13487	SACKO_24913
OG0008313	HUMAN13284, HUMAN13283, HUMAN13285	SACKO_28750
OG0008314	HUMAN17568, HUMAN17569, HUMAN17566	SACKO_33386
OG0008317	HUMAN29465	SACKO_22799
OG0008318	HUMAN08273	SACKO_29977
OG0008319	HUMAN00373	SACKO_05521
OG0008320	HUMAN24159	SACKO_33638
OG0008323	HUMAN28595	SACKO_04576
OG0008324	HUMAN26458	SACKO_24513
OG0008325	HUMAN11481, HUMAN11480	SACKO_15873
OG0008327	HUMAN26707	SACKO_15296
OG0008328	HUMAN22301	SACKO_06809
OG0008329	HUMAN17963, HUMAN17962	SACKO_06647
OG0008331	HUMAN02484	SACKO_09134
OG0008333	HUMAN21893	SACKO_22323
OG0008334	HUMAN29152	SACKO_13414
OG0008335	HUMAN14533	SACKO_32723
OG0008336	HUMAN26835	SACKO_23716
OG0008337	HUMAN21223	SACKO_00845
OG0008339	HUMAN25678	SACKO_11311
OG0008340	HUMAN19688, HUMAN19686, HUMAN19687	SACKO_10853
OG0008341	HUMAN08398	SACKO_17044
OG0008343	HUMAN17178	SACKO_31714
OG0008345	HUMAN09403	SACKO_00206
OG0008346	HUMAN16797	SACKO_07850
OG0008347	HUMAN12793	SACKO_18606
OG0008348	HUMAN18638	SACKO_27591
OG0008349	HUMAN30461, HUMAN30460	SACKO_19789
OG0008350	HUMAN25937	SACKO_18100
OG0008351	HUMAN12466	SACKO_02050
OG0008352	HUMAN23735, HUMAN23734	SACKO_08714
OG0008353	HUMAN26897	SACKO_23423
OG0008354	HUMAN11991	SACKO_05543, SACKO_22015
OG0008355	HUMAN17063	SACKO_09388
OG0008356	HUMAN00269	SACKO_13482
OG0008357	HUMAN09661, HUMAN09662	SACKO_01851
OG0008358	HUMAN11319	SACKO_17400
OG0008359	HUMAN19022	SACKO_01677
OG0008360	HUMAN00749	SACKO_16409
OG0008361	HUMAN00580	SACKO_28899
OG0008363	HUMAN04960	SACKO_04760
OG0008364	HUMAN17125, HUMAN23879	SACKO_24113
OG0008365	HUMAN07831, HUMAN07830	SACKO_19452
OG0008367	HUMAN03243	SACKO_05986
OG0008368	HUMAN18450	SACKO_17270
OG0008369	HUMAN11855	SACKO_05405, SACKO_13146
OG0008370	HUMAN12794	SACKO_21037, SACKO_13974
OG0008371	HUMAN00911	SACKO_02279
OG0008373	HUMAN04211	SACKO_33144
OG0008374	HUMAN06241	SACKO_27538
OG0008376	HUMAN21289	SACKO_10675
OG0008377	HUMAN18042	SACKO_12918
OG0008378	HUMAN18118	SACKO_10377
OG0008380	HUMAN02642	SACKO_02033
OG0008381	HUMAN17143	SACKO_07159
OG0008382	HUMAN11290	SACKO_29648
OG0008383	HUMAN00264	SACKO_02076
OG0008384	HUMAN02514	SACKO_16265
OG0008386	HUMAN13311, HUMAN13310	SACKO_27472
OG0008387	HUMAN06320	SACKO_33021
OG0008388	HUMAN25138	SACKO_32385
OG0008392	HUMAN26623, HUMAN26617, HUMAN26622	SACKO_00948
OG0008396	HUMAN11557	SACKO_26838
OG0008399	HUMAN17631, HUMAN17660, HUMAN17629, HUMAN17630, HUMAN17659	SACKO_20170
OG0008400	HUMAN14762	SACKO_29258
OG0008401	HUMAN02443	SACKO_32056
OG0008402	HUMAN25252	SACKO_27897
OG0008403	HUMAN00738	SACKO_10358
OG0008404	HUMAN29395, HUMAN29394	SACKO_19494
OG0008406	HUMAN00912	SACKO_09774
OG0008411	HUMAN13080, HUMAN13079	SACKO_31238
OG0008412	HUMAN01894, HUMAN01893	SACKO_31465
OG0008414	HUMAN01631	SACKO_24605
OG0008415	HUMAN22400, HUMAN22401	SACKO_10605
OG0008416	HUMAN08501	SACKO_07981
OG0008418	HUMAN02917, HUMAN02916	SACKO_27284
OG0008419	HUMAN16915, HUMAN16916	SACKO_09089
OG0008422	HUMAN04849	SACKO_05233
OG0008424	HUMAN23340	SACKO_12089
OG0008425	HUMAN28265, HUMAN28263, HUMAN28266	SACKO_18969
OG0008427	HUMAN25438	SACKO_03641
OG0008432	HUMAN21308	SACKO_28234, SACKO_00092
OG0008435	HUMAN03821	SACKO_21475
OG0008437	HUMAN05070, HUMAN05068, HUMAN05069	SACKO_06418
OG0008443	HUMAN25776, HUMAN25777	SACKO_30306
OG0008444	HUMAN04905, HUMAN04906	SACKO_29560
OG0008448	HUMAN08260, HUMAN08263, HUMAN08262, HUMAN08261	SACKO_05222
OG0008450	HUMAN12303	SACKO_23499
OG0008453	HUMAN06041	SACKO_05043
OG0008457	HUMAN18752, HUMAN18753	SACKO_05188
OG0008460	HUMAN25480	SACKO_33514, SACKO_08285
OG0008462	HUMAN09695, HUMAN09702, HUMAN09698, HUMAN09696, HUMAN09703	SACKO_03459
OG0008464	HUMAN16141	SACKO_23939
OG0008465	HUMAN23480, HUMAN10041, HUMAN10040	SACKO_12097
OG0008507	HUMAN10030	SACKO_11856
OG0008509	HUMAN00348	SACKO_34165
OG0008513	HUMAN20254	SACKO_33349
OG0008514	HUMAN23059	SACKO_30655
OG0008515	HUMAN28063	SACKO_00968
OG0008516	HUMAN09260, HUMAN09259	SACKO_01041
OG0008522	HUMAN23516	SACKO_23868, SACKO_23849, SACKO_23865
OG0008524	HUMAN10821	SACKO_18249
OG0008526	HUMAN01035, HUMAN01036	SACKO_18162
OG0008527	HUMAN01947	SACKO_27989
OG0008528	HUMAN21693	SACKO_33117
OG0008530	HUMAN23105	SACKO_05849
OG0008531	HUMAN21761, HUMAN21764	SACKO_22344, SACKO_33747
OG0008532	HUMAN04907	SACKO_06309
OG0008533	HUMAN25516	SACKO_33065
OG0008534	HUMAN04235	SACKO_27269
OG0008535	HUMAN17191	SACKO_06283
OG0008536	HUMAN12783	SACKO_19691
OG0008538	HUMAN23914	SACKO_01909
OG0008539	HUMAN11116, HUMAN11117	SACKO_17926
OG0008540	HUMAN01647	SACKO_15517
OG0008541	HUMAN00437	SACKO_08299
OG0008542	HUMAN14336	SACKO_11862
OG0008544	HUMAN11249	SACKO_10542
OG0008545	HUMAN17171, HUMAN17170	SACKO_10539
OG0008546	HUMAN13748, HUMAN13749	SACKO_00283
OG0008550	HUMAN00201	SACKO_20311
OG0008551	HUMAN05297	SACKO_03644
OG0008555	HUMAN25239	SACKO_10140
OG0008556	HUMAN02568, HUMAN02571	SACKO_00676
OG0008557	HUMAN07933, HUMAN07935	SACKO_29463
OG0008558	HUMAN04702	SACKO_10704
OG0008560	HUMAN24915	SACKO_05726
OG0008561	HUMAN11692	SACKO_07140
OG0008562	HUMAN25387	SACKO_29519
OG0008563	HUMAN07276	SACKO_03275
OG0008564	HUMAN21464	SACKO_02849
OG0008565	HUMAN23706, HUMAN23705	SACKO_32260
OG0008567	HUMAN25871	SACKO_02264, SACKO_32409
OG0008570	HUMAN10481	SACKO_04501
OG0008571	HUMAN11507	SACKO_29016, SACKO_29012
OG0008572	HUMAN19525	SACKO_20783
OG0008573	HUMAN28622	SACKO_17995
OG0008574	HUMAN00525	SACKO_08771
OG0008575	HUMAN06154, HUMAN06153	SACKO_03588
OG0008576	HUMAN03809	SACKO_02684
OG0008579	HUMAN24553	SACKO_21530
OG0008583	HUMAN24564, HUMAN24563	SACKO_11273
OG0008587	HUMAN08581	SACKO_01377
OG0008588	HUMAN13418, HUMAN13417	SACKO_24478
OG0008590	HUMAN28355	SACKO_22045
OG0008591	HUMAN10263	SACKO_18101
OG0008592	HUMAN29113	SACKO_27409
OG0008593	HUMAN20955, HUMAN20953, HUMAN20954, HUMAN24924	SACKO_33732
OG0008595	HUMAN25300	SACKO_27336
OG0008596	HUMAN25989	SACKO_12881
OG0008597	HUMAN23066	SACKO_25079
OG0008599	HUMAN25019	SACKO_16573
OG0008600	HUMAN03507, HUMAN03506	SACKO_03734
OG0008601	HUMAN23784	SACKO_14552
OG0008602	HUMAN16845	SACKO_20442
OG0008603	HUMAN14135	SACKO_25142
OG0008604	HUMAN10620, HUMAN10619	SACKO_04230
OG0008605	HUMAN17119, HUMAN17118	SACKO_24073
OG0008607	HUMAN02143	SACKO_20106
OG0008609	HUMAN26596	SACKO_19619
OG0008611	HUMAN02182	SACKO_08832
OG0008612	HUMAN02234, HUMAN02233	SACKO_16021
OG0008613	HUMAN26988	SACKO_21870
OG0008614	HUMAN04277	SACKO_15340
OG0008616	HUMAN01525	SACKO_21303, SACKO_21299
OG0008618	HUMAN20501	SACKO_16210
OG0008620	HUMAN28760	SACKO_29275
OG0008623	HUMAN05592, HUMAN05593	SACKO_29801
OG0008624	HUMAN20088, HUMAN20087	SACKO_15588
OG0008626	HUMAN08220	SACKO_16384
OG0008627	HUMAN23906, HUMAN23907	SACKO_29662
OG0008628	HUMAN07506	SACKO_24939
OG0008629	HUMAN13952	SACKO_07818
OG0008630	HUMAN12309	SACKO_18262
OG0008632	HUMAN12382	SACKO_28486
OG0008634	HUMAN02730	SACKO_02168
OG0008635	HUMAN21688, HUMAN21689	SACKO_28374
OG0008636	HUMAN09630, HUMAN09629, HUMAN09632, HUMAN09631	SACKO_08691
OG0008637	HUMAN18364	SACKO_22322
OG0008638	HUMAN27334	SACKO_21588
OG0008639	HUMAN18858	SACKO_01769
OG0008640	HUMAN03588	SACKO_05721
OG0008641	HUMAN07240, HUMAN07241	SACKO_01332
OG0008642	HUMAN18819, HUMAN18822	SACKO_15690
OG0008644	HUMAN17256	SACKO_13739
OG0008645	HUMAN19088, HUMAN19089	SACKO_04910
OG0008646	HUMAN29726	SACKO_12266
OG0008647	HUMAN14129	SACKO_15173
OG0008648	HUMAN04803, HUMAN04802	SACKO_12351
OG0008649	HUMAN09255	SACKO_17681
OG0008651	HUMAN05633	SACKO_32611
OG0008653	HUMAN25948, HUMAN25947	SACKO_06618
OG0008655	HUMAN07047	SACKO_21958
OG0008656	HUMAN16932	SACKO_17690
OG0008657	HUMAN06883, HUMAN06882	SACKO_05034
OG0008658	HUMAN16693	SACKO_00090
OG0008659	HUMAN21365, HUMAN21364	SACKO_05281
OG0008660	HUMAN27232	SACKO_05153
OG0008661	HUMAN03784	SACKO_30201
OG0008662	HUMAN19725	SACKO_04904
OG0008665	HUMAN27660, HUMAN27659, HUMAN27661, HUMAN27662	SACKO_20629, SACKO_20072
OG0008666	HUMAN02028	SACKO_12533
OG0008668	HUMAN08201, HUMAN08200	SACKO_33597
OG0008669	HUMAN02595	SACKO_04190
OG0008671	HUMAN08322	SACKO_25722
OG0008672	HUMAN23648	SACKO_12296
OG0008673	HUMAN25005	SACKO_02317
OG0008674	HUMAN23099	SACKO_19515
OG0008676	HUMAN22338	SACKO_16294
OG0008677	HUMAN20610	SACKO_11484
OG0008678	HUMAN20001, HUMAN20000, HUMAN19999	SACKO_00719
OG0008680	HUMAN24151	SACKO_03155
OG0008681	HUMAN07834	SACKO_28392
OG0008682	HUMAN25022, HUMAN25021	SACKO_15483
OG0008683	HUMAN21773	SACKO_22641
OG0008684	HUMAN17588, HUMAN17587	SACKO_04824
OG0008685	HUMAN11457, HUMAN11458, HUMAN11459, HUMAN11460, HUMAN11461	SACKO_25773
OG0008689	HUMAN14589	SACKO_19810
OG0008693	HUMAN13384, HUMAN13383	SACKO_17790
OG0008696	HUMAN20255	SACKO_30577
OG0008697	HUMAN29066, HUMAN29067	SACKO_03172
OG0008698	HUMAN25361, HUMAN00476	SACKO_30274
OG0008705	HUMAN14679	SACKO_11738
OG0008710	HUMAN23207, HUMAN23208	SACKO_09506, SACKO_14385
OG0008753	HUMAN24847	SACKO_13660
OG0008757	HUMAN10545, HUMAN10544	SACKO_00615
OG0008760	HUMAN02596	SACKO_07012
OG0008762	HUMAN15863	SACKO_02435
OG0008763	HUMAN09215, HUMAN09214	SACKO_11369
OG0008765	HUMAN26189, HUMAN17949	SACKO_22622
OG0008766	HUMAN23680	SACKO_12713, SACKO_14917
OG0008770	HUMAN12966, HUMAN12967	SACKO_06205
OG0008771	HUMAN26018	SACKO_14179
OG0008772	HUMAN16985, HUMAN16984	SACKO_33428, SACKO_25990
OG0008775	HUMAN15953	SACKO_22658
OG0008778	HUMAN09671	SACKO_12202
OG0008780	HUMAN08348	SACKO_00163
OG0008782	HUMAN28152	SACKO_09882
OG0008784	HUMAN00844, HUMAN00843	SACKO_07353
OG0008786	HUMAN02896	SACKO_26459
OG0008788	HUMAN17878, HUMAN17879	SACKO_04166
OG0008790	HUMAN02547	SACKO_12000
OG0008796	HUMAN08149	SACKO_25740
OG0008797	HUMAN19977	SACKO_08874
OG0008798	HUMAN22931, HUMAN22932	SACKO_23285
OG0008799	HUMAN24720	SACKO_22782
OG0008800	HUMAN19579	SACKO_24363
OG0008802	HUMAN10633	SACKO_28656
OG0008804	HUMAN08314	SACKO_05230
OG0008805	HUMAN14943	SACKO_10410
OG0008806	HUMAN26308	SACKO_28459
OG0008807	HUMAN13226	SACKO_14331, SACKO_03290
OG0008809	HUMAN00811	SACKO_20719
OG0008810	HUMAN05442, HUMAN05443, HUMAN05444	SACKO_27356
OG0008811	HUMAN28053	SACKO_12240
OG0008812	HUMAN08515, HUMAN08514	SACKO_02313
OG0008814	HUMAN03230, HUMAN03231	SACKO_11500
OG0008816	HUMAN13931	SACKO_15820
OG0008817	HUMAN22799	SACKO_18550
OG0008820	HUMAN00630, HUMAN00629, HUMAN00627, HUMAN00628	SACKO_28470
OG0008821	HUMAN00756	SACKO_20754
OG0008822	HUMAN10580	SACKO_33376
OG0008823	HUMAN12241	SACKO_19084
OG0008824	HUMAN29242, HUMAN29240	SACKO_09284
OG0008826	HUMAN14800	SACKO_23205
OG0008827	HUMAN25952, HUMAN25951	SACKO_18069
OG0008828	HUMAN21920	SACKO_23059
OG0008829	HUMAN23320	SACKO_19900
OG0008830	HUMAN14190	SACKO_23224
OG0008831	HUMAN29255, HUMAN29254	SACKO_07053
OG0008832	HUMAN00277	SACKO_33791
OG0008833	HUMAN16990	SACKO_03143
OG0008834	HUMAN28766, HUMAN28767	SACKO_12589
OG0008835	HUMAN22023	SACKO_22088
OG0008837	HUMAN12247	SACKO_04349
OG0008838	HUMAN07842	SACKO_31711
OG0008840	HUMAN18824	SACKO_15658
OG0008841	HUMAN10323, HUMAN10322	SACKO_24893
OG0008844	HUMAN24457, HUMAN24456	SACKO_25781
OG0008845	HUMAN30121	SACKO_31278
OG0008846	HUMAN22566, HUMAN22565	SACKO_15198
OG0008848	HUMAN23726	SACKO_31485
OG0008850	HUMAN24240	SACKO_25688
OG0008851	HUMAN14876	SACKO_16117
OG0008853	HUMAN00837	SACKO_12581
OG0008855	HUMAN03700	SACKO_02603
OG0008857	HUMAN21703, HUMAN21704, HUMAN21705	SACKO_28817
OG0008859	HUMAN18630	SACKO_30273, SACKO_30277
OG0008860	HUMAN18560	SACKO_19945
OG0008861	HUMAN24421	SACKO_19967
OG0008864	HUMAN20838	SACKO_15974
OG0008865	HUMAN23448	SACKO_21673
OG0008866	HUMAN07821	SACKO_09229
