Orthogroup	HUMAN	DROME
OG0007591	HUMAN12931	DROME03303
OG0007592	HUMAN19604	DROME04907
OG0007594	HUMAN28778, HUMAN28779, HUMAN28780	DROME21320
OG0007597	HUMAN07406	DROME11734
OG0007598	HUMAN22979	DROME18070
OG0007605	HUMAN25002	DROME04308
OG0007610	HUMAN20947	DROME11054, DROME13702
OG0007613	HUMAN14918, HUMAN14919, HUMAN14917	DROME00786
OG0007615	HUMAN17636	DROME16992
OG0007616	HUMAN16740	DROME01134
OG0007617	HUMAN28528	DROME17658
OG0007619	HUMAN21829	DROME13917
OG0007621	HUMAN01027, HUMAN06000	DROME07475
OG0007624	HUMAN00744	DROME22076
OG0007626	HUMAN30032, HUMAN30031, HUMAN30033, HUMAN30030	DROME17034
OG0007628	HUMAN22378	DROME09375
OG0007629	HUMAN23337	DROME17004
OG0007630	HUMAN05291, HUMAN05290	DROME01630
OG0007633	HUMAN13873	DROME21858
OG0007634	HUMAN22721	DROME03086
OG0007638	HUMAN25473	DROME04531
OG0007642	HUMAN02914	DROME19922, DROME10802
OG0007645	HUMAN10615, HUMAN10616	DROME19485
OG0007646	HUMAN29544	DROME01727
OG0007647	HUMAN02929	DROME12776, DROME12777
OG0007648	HUMAN29977, HUMAN29976	DROME10644
OG0007649	HUMAN01321	DROME07677
OG0007650	HUMAN16337, HUMAN16338	DROME06961
OG0007651	HUMAN16641	DROME09521
OG0007656	HUMAN02869	DROME19669
OG0007657	HUMAN04204	DROME21498
OG0007660	HUMAN02075	DROME02310, DROME02307
OG0007662	HUMAN05169	DROME00293
OG0007663	HUMAN19568	DROME19396
OG0007664	HUMAN10066	DROME16279
OG0007666	HUMAN10319	DROME13925
OG0007667	HUMAN15603	DROME01143
OG0007668	HUMAN07341	DROME16715, DROME16716, DROME16714
OG0007671	HUMAN18044	DROME08426, DROME08427
OG0007673	HUMAN30108, HUMAN00583	DROME03587
OG0007676	HUMAN24899	DROME19677
OG0007677	HUMAN29231, HUMAN29232	DROME12187
OG0007680	HUMAN17909	DROME12223, DROME20813
OG0007685	HUMAN18793	DROME08699
OG0007686	HUMAN11598, HUMAN11597, HUMAN11595, HUMAN11599	DROME05296
OG0007687	HUMAN20268	DROME05239
OG0007690	HUMAN27678	DROME19805
OG0007691	HUMAN27822	DROME05660
OG0007695	HUMAN28172	DROME08604
OG0007696	HUMAN05784	DROME07818, DROME07817
OG0007698	HUMAN29272	DROME06524
OG0007701	HUMAN07269	DROME20491
OG0007702	HUMAN20314	DROME04524
OG0007703	HUMAN22827	DROME09613
OG0007706	HUMAN10609, HUMAN10610	DROME15325
OG0007708	HUMAN06488	DROME19898
OG0007709	HUMAN23750, HUMAN01625	DROME13180
OG0007712	HUMAN03420	DROME00072
OG0007713	HUMAN06586	DROME08102
OG0007714	HUMAN30023	DROME18732, DROME18731
OG0007715	HUMAN19961	DROME00231
OG0007717	HUMAN03284	DROME14273
OG0007719	HUMAN26223	DROME08626
OG0007722	HUMAN03285	DROME05973
OG0007729	HUMAN11128, HUMAN11127	DROME13937
OG0007732	HUMAN24163, HUMAN24162	DROME15276
OG0007733	HUMAN01349	DROME02381
OG0007736	HUMAN13041	DROME02622
OG0007738	HUMAN19368	DROME11307
OG0007739	HUMAN01347	DROME03472
OG0007743	HUMAN09883, HUMAN06357	DROME21252
OG0007744	HUMAN26813, HUMAN26814	DROME03287
OG0007746	HUMAN25134	DROME15467
OG0007749	HUMAN26822	DROME11919
OG0007750	HUMAN14835, HUMAN14833	DROME14153
OG0007751	HUMAN17117, HUMAN17120	DROME07969
OG0007752	HUMAN05362	DROME19902
OG0007754	HUMAN21523	DROME10213
OG0007756	HUMAN18795	DROME19305, DROME19304
OG0007758	HUMAN29935	DROME17216
OG0007759	HUMAN01276	DROME02749
OG0007760	HUMAN19195	DROME07190
OG0007761	HUMAN00323	DROME12840
OG0007763	HUMAN01210	DROME09941
OG0007766	HUMAN10523, HUMAN10522	DROME01672
OG0007767	HUMAN17614	DROME15596
OG0007768	HUMAN11819, HUMAN11818	DROME03522
OG0007772	HUMAN21301	DROME12007
OG0007773	HUMAN22030	DROME08270
OG0007774	HUMAN17885, HUMAN17884	DROME12031
OG0007779	HUMAN18212	DROME02843
OG0007781	HUMAN02870	DROME18077
OG0007782	HUMAN10939	DROME19324
OG0007783	HUMAN10560	DROME03858
OG0007784	HUMAN12802	DROME13437
OG0007786	HUMAN18705	DROME18638
OG0007790	HUMAN25976	DROME12339
OG0007798	HUMAN23022	DROME15483
OG0007799	HUMAN26285	DROME16355
OG0007800	HUMAN05271, HUMAN05270	DROME01328
OG0007803	HUMAN17024	DROME02406
OG0007805	HUMAN05569	DROME01226
OG0007807	HUMAN03444	DROME02602, DROME02603
OG0007809	HUMAN01412	DROME03461
OG0007810	HUMAN20972	DROME06120
OG0007811	HUMAN21891	DROME12619
OG0007812	HUMAN23209	DROME15163
OG0007813	HUMAN02512	DROME14956
OG0007814	HUMAN03364	DROME20150, DROME13529
OG0007816	HUMAN00100, HUMAN00099	DROME17032
OG0007817	HUMAN15877	DROME20286
OG0007823	HUMAN03449	DROME13489
OG0007825	HUMAN14274	DROME02964
OG0007827	HUMAN16930, HUMAN16931, HUMAN16929	DROME12150
OG0007829	HUMAN11339	DROME12217
OG0007830	HUMAN01001	DROME18766
OG0007831	HUMAN27771	DROME00843
OG0007833	HUMAN19927, HUMAN19926	DROME06789, DROME06790
OG0007835	HUMAN23278	DROME08087
OG0007838	HUMAN19928	DROME15578
OG0007840	HUMAN27821, HUMAN27820	DROME16035
OG0007841	HUMAN03161	DROME11786
OG0007843	HUMAN23053, HUMAN24119	DROME21223
OG0007848	HUMAN19483	DROME09406
OG0007850	HUMAN19514	DROME17217
OG0007852	HUMAN20987	DROME07522
OG0007854	HUMAN25144, HUMAN25143	DROME14458
OG0007858	HUMAN27701	DROME07490
OG0007866	HUMAN13545, HUMAN13544	DROME17318
OG0007911	HUMAN16282, HUMAN16283	DROME01183
OG0007913	HUMAN09685	DROME10986
OG0007918	HUMAN24900, HUMAN24901	DROME12221
OG0007929	HUMAN14120	DROME20970
OG0007931	HUMAN05429, HUMAN22978	DROME17745
OG0007932	HUMAN24557	DROME04704
OG0007935	HUMAN25433	DROME05405
OG0007937	HUMAN02729	DROME14062
OG0007941	HUMAN10746, HUMAN10745	DROME01234
OG0007942	HUMAN14706, HUMAN14708, HUMAN14707	DROME12846
OG0007943	HUMAN05448	DROME21368
OG0007948	HUMAN11837	DROME14592
OG0007949	HUMAN13796, HUMAN13795	DROME00508
OG0007951	HUMAN19098	DROME08356
OG0007952	HUMAN21513	DROME20239
OG0007953	HUMAN29593	DROME09819
OG0007955	HUMAN08358, HUMAN08359	DROME02061
OG0007956	HUMAN23725	DROME04763, DROME04764
OG0007957	HUMAN12395	DROME16988
OG0007958	HUMAN10130	DROME07369
OG0007962	HUMAN23916	DROME13835
OG0007964	HUMAN26269	DROME15489
OG0007966	HUMAN23684	DROME06982
OG0007968	HUMAN03235	DROME08366
OG0007969	HUMAN11764	DROME08603
OG0007971	HUMAN20515	DROME02958
OG0007972	HUMAN08234, HUMAN08235	DROME05655
OG0007975	HUMAN00101	DROME08774
OG0007976	HUMAN10652	DROME09395
OG0007978	HUMAN26591, HUMAN26590	DROME15288
OG0007979	HUMAN28431	DROME02018
OG0007980	HUMAN25126	DROME18856
OG0007983	HUMAN02648, HUMAN02647, HUMAN02649	DROME15066, DROME15065
OG0007984	HUMAN11790	DROME12797
OG0007986	HUMAN23732, HUMAN23729, HUMAN23731, HUMAN23730	DROME01126
OG0007990	HUMAN28217, HUMAN28218, HUMAN28216	DROME02537
OG0007991	HUMAN09310	DROME15771
OG0007993	HUMAN02476	DROME19632
OG0007994	HUMAN25068	DROME00744
OG0007996	HUMAN05904	DROME19142
OG0007997	HUMAN25806	DROME05664
OG0007999	HUMAN13157	DROME10618
OG0008000	HUMAN16710	DROME08107
OG0008002	HUMAN24480	DROME16335
OG0008003	HUMAN11963	DROME00766, DROME00767
OG0008007	HUMAN28574	DROME11844
OG0008008	HUMAN25914	DROME15850
OG0008009	HUMAN01656	DROME15050
OG0008011	HUMAN20883	DROME08106
OG0008013	HUMAN02950	DROME19871
OG0008020	HUMAN25874	DROME08219
OG0008023	HUMAN00347	DROME07714
OG0008025	HUMAN25944	DROME11023, DROME11024
OG0008027	HUMAN09297, HUMAN09295	DROME14280
OG0008028	HUMAN13789, HUMAN13788	DROME00865
OG0008030	HUMAN20023	DROME05451
OG0008031	HUMAN10154	DROME00893
OG0008033	HUMAN17142	DROME16126
OG0008036	HUMAN25880	DROME14879
OG0008038	HUMAN21043	DROME21413
OG0008041	HUMAN27061	DROME15272
OG0008045	HUMAN26584, HUMAN26585, HUMAN26582, HUMAN26580, HUMAN26583, HUMAN26581, HUMAN26586	DROME01340
OG0008046	HUMAN28416, HUMAN28418	DROME04953
OG0008047	HUMAN02867, HUMAN02866	DROME06653
OG0008049	HUMAN26750	DROME06428
OG0008050	HUMAN23560, HUMAN23558, HUMAN23559	DROME04442
OG0008051	HUMAN10716	DROME02747
OG0008053	HUMAN26036	DROME01291
OG0008055	HUMAN06710	DROME03088
OG0008056	HUMAN29996	DROME02535
OG0008062	HUMAN09476	DROME17709
OG0008063	HUMAN15954, HUMAN02382	DROME08157
OG0008067	HUMAN25616	DROME19730, DROME19732, DROME19731
OG0008068	HUMAN23056, HUMAN24120	DROME01969
OG0008069	HUMAN14189	DROME20009
OG0008071	HUMAN01032	DROME09459, DROME16653
OG0008072	HUMAN00396, HUMAN00395	DROME20664, DROME12867, DROME08206
OG0008075	HUMAN29868	DROME11758
OG0008079	HUMAN27934	DROME10112
OG0008080	HUMAN04666	DROME01083
OG0008081	HUMAN20765	DROME09031
OG0008087	HUMAN18084	DROME09309, DROME09310
OG0008091	HUMAN07361, HUMAN07360	DROME00222
OG0008092	HUMAN04427	DROME20980, DROME20979
OG0008094	HUMAN11989	DROME08591
OG0008100	HUMAN00523	DROME19462
OG0008103	HUMAN04801, HUMAN04800	DROME10134
OG0008104	HUMAN03550, HUMAN03549, HUMAN03551	DROME08058
OG0008105	HUMAN16819	DROME14648
OG0008106	HUMAN20536, HUMAN20534	DROME10011
OG0008107	HUMAN23200, HUMAN23199	DROME05339
OG0008108	HUMAN11110	DROME01195, DROME01194
OG0008110	HUMAN17613	DROME00054
OG0008113	HUMAN14020	DROME10166
OG0008115	HUMAN08321	DROME18541, DROME18542, DROME01751
OG0008117	HUMAN01737	DROME00477
OG0008120	HUMAN00765	DROME14547
OG0008123	HUMAN04954	DROME17222, DROME17223, DROME17224
OG0008124	HUMAN06531	DROME18787, DROME18788, DROME19283, DROME19282
OG0008125	HUMAN24198, HUMAN24197	DROME00652
OG0008126	HUMAN01802	DROME13720
OG0008127	HUMAN07524	DROME20959
OG0008136	HUMAN19121	DROME09512
OG0008143	HUMAN23788, HUMAN23787	DROME15175
OG0008151	HUMAN03088, HUMAN22588	DROME09619, DROME09620
OG0008201	HUMAN21455	DROME14121
OG0008202	HUMAN02093	DROME21810
OG0008203	HUMAN23819	DROME06351
OG0008205	HUMAN29340	DROME18014
OG0008208	HUMAN20538	DROME16689
OG0008215	HUMAN07579, HUMAN07580, HUMAN07578	DROME06606
OG0008216	HUMAN08718	DROME01108, DROME00866
OG0008219	HUMAN27873	DROME09623
OG0008220	HUMAN30201	DROME11266
OG0008224	HUMAN11586	DROME06232
OG0008229	HUMAN29482	DROME21747
OG0008230	HUMAN08125	DROME04392
OG0008232	HUMAN11841	DROME01932
OG0008236	HUMAN02910	DROME21584
OG0008238	HUMAN16279	DROME14135
OG0008239	HUMAN03298, HUMAN03297	DROME08355
OG0008240	HUMAN10132	DROME03015
OG0008243	HUMAN25428	DROME17525
OG0008245	HUMAN29072	DROME06758, DROME06760, DROME06759
OG0008246	HUMAN06614	DROME11496, DROME02594
OG0008249	HUMAN14662	DROME19019
OG0008250	HUMAN14966	DROME02536
OG0008251	HUMAN23749	DROME16902
OG0008254	HUMAN01824	DROME21984
OG0008255	HUMAN28692	DROME11309
OG0008256	HUMAN16605, HUMAN16606	DROME14092, DROME14091
OG0008257	HUMAN21537	DROME00630
OG0008258	HUMAN02572	DROME16701
OG0008261	HUMAN05256, HUMAN05253, HUMAN05254, HUMAN05257	DROME00578
OG0008262	HUMAN29219	DROME11696
OG0008263	HUMAN04927	DROME00718
OG0008264	HUMAN23694	DROME13492
OG0008267	HUMAN06220, HUMAN06219	DROME10683
OG0008268	HUMAN29112	DROME08337
OG0008269	HUMAN21396	DROME17491
OG0008271	HUMAN14372	DROME06996
OG0008273	HUMAN11962, HUMAN11961	DROME00516
OG0008275	HUMAN25394	DROME03628, DROME03627
OG0008278	HUMAN07236	DROME21695
OG0008281	HUMAN04744	DROME14998
OG0008283	HUMAN07219	DROME20884
OG0008288	HUMAN00419	DROME19471
OG0008293	HUMAN09963, HUMAN09960, HUMAN09962, HUMAN09964, HUMAN09961	DROME09142
OG0008295	HUMAN16821	DROME02099, DROME09306
OG0008297	HUMAN19984, HUMAN19986, HUMAN19987, HUMAN19988	DROME21432
OG0008298	HUMAN00245, HUMAN00244	DROME02895
OG0008304	HUMAN07647, HUMAN07648	DROME09856
OG0008305	HUMAN18436	DROME01621
OG0008307	HUMAN06155	DROME12835
OG0008308	HUMAN21349	DROME14838
OG0008312	HUMAN13487	DROME02035
OG0008313	HUMAN13284, HUMAN13283, HUMAN13285	DROME18135
OG0008315	HUMAN10956, HUMAN10955	DROME17780
OG0008317	HUMAN29465	DROME08354
OG0008318	HUMAN08273	DROME03856, DROME03855
OG0008319	HUMAN00373	DROME01120
OG0008320	HUMAN24159	DROME16494
OG0008323	HUMAN28595	DROME15781
OG0008325	HUMAN11481, HUMAN11480	DROME03626
OG0008327	HUMAN26707	DROME21746
OG0008328	HUMAN22301	DROME00964, DROME00963
OG0008333	HUMAN21893	DROME20894
OG0008335	HUMAN14533	DROME12715, DROME18818
OG0008336	HUMAN26835	DROME07914
OG0008339	HUMAN25678	DROME15405
OG0008341	HUMAN08398	DROME15491
OG0008343	HUMAN17178	DROME05923
OG0008345	HUMAN09403	DROME14820
OG0008346	HUMAN16797	DROME04695
OG0008347	HUMAN12793	DROME05337
OG0008348	HUMAN18638	DROME00896
OG0008349	HUMAN03709, HUMAN30461, HUMAN30460	DROME12360, DROME16513
OG0008351	HUMAN12466	DROME01247
OG0008353	HUMAN26897	DROME16354
OG0008355	HUMAN17063	DROME11930
OG0008357	HUMAN09661, HUMAN09662	DROME00228
OG0008358	HUMAN11319	DROME14176, DROME14175, DROME14177
OG0008359	HUMAN19022	DROME02002
OG0008361	HUMAN00580	DROME06617
OG0008363	HUMAN04961, HUMAN04960	DROME09820
OG0008364	HUMAN17125, HUMAN23879	DROME14632
OG0008369	HUMAN11855	DROME01004, DROME18984
OG0008373	HUMAN04211	DROME07396
OG0008377	HUMAN18042	DROME15639, DROME15638, DROME15637
OG0008379	HUMAN14930, HUMAN14931, HUMAN14929	DROME18342
OG0008380	HUMAN02642	DROME20197
OG0008381	HUMAN17143	DROME07899
OG0008383	HUMAN00264	DROME00341
OG0008384	HUMAN02514	DROME14218
OG0008386	HUMAN13311, HUMAN13310	DROME15270, DROME15271
OG0008387	HUMAN06320	DROME07820
OG0008388	HUMAN25138	DROME15477
OG0008392	HUMAN26623, HUMAN26617, HUMAN26622	DROME08319
OG0008400	HUMAN14762	DROME09510
OG0008401	HUMAN02443	DROME09509, DROME09508
OG0008402	HUMAN25252	DROME00416
OG0008403	HUMAN00738	DROME07792
OG0008404	HUMAN29395, HUMAN29394	DROME00855
OG0008410	HUMAN02968	DROME09023
OG0008412	HUMAN01894, HUMAN01893	DROME08805
OG0008415	HUMAN22400, HUMAN22401	DROME14546
OG0008416	HUMAN08501	DROME04988, DROME04987
OG0008418	HUMAN02917, HUMAN02916	DROME02335
OG0008422	HUMAN04849	DROME13691
OG0008424	HUMAN23340	DROME21655
OG0008427	HUMAN25438	DROME09186
OG0008443	HUMAN25776, HUMAN25777	DROME20246
OG0008444	HUMAN04905, HUMAN04906	DROME06774
OG0008509	HUMAN00348	DROME01326
OG0008516	HUMAN09260, HUMAN09259	DROME15972
OG0008522	HUMAN23516	DROME17936
OG0008528	HUMAN21693	DROME04176
OG0008533	HUMAN25516	DROME00226
OG0008534	HUMAN04235	DROME06269
OG0008538	HUMAN23914	DROME00792
OG0008539	HUMAN11117	DROME17009
OG0008540	HUMAN01647	DROME13108
OG0008542	HUMAN14336	DROME07458
OG0008544	HUMAN11249	DROME04324
OG0008546	HUMAN13748, HUMAN13749	DROME15569
OG0008555	HUMAN25239	DROME11395, DROME11394
OG0008559	HUMAN17851	DROME14908
OG0008561	HUMAN11692	DROME12139
OG0008562	HUMAN25387	DROME14061
OG0008563	HUMAN07276	DROME03604
OG0008570	HUMAN10481	DROME05758
OG0008571	HUMAN11507	DROME01378
OG0008572	HUMAN19525	DROME13238
OG0008573	HUMAN28622	DROME01886
OG0008588	HUMAN13418, HUMAN13417	DROME12637
OG0008591	HUMAN10263	DROME11628
OG0008592	HUMAN29113	DROME10421
OG0008596	HUMAN25989	DROME20262
OG0008600	HUMAN03507, HUMAN03506	DROME13072
OG0008601	HUMAN23784	DROME11849
OG0008602	HUMAN16845	DROME13490
OG0008606	HUMAN26327	DROME08229
OG0008609	HUMAN26596	DROME03665
OG0008611	HUMAN02182	DROME14947
OG0008620	HUMAN28760	DROME19856, DROME19857
OG0008626	HUMAN08220	DROME04318
OG0008627	HUMAN23906, HUMAN23907	DROME19713
OG0008628	HUMAN07506	DROME05518
OG0008637	HUMAN18364	DROME01692
OG0008639	HUMAN18858	DROME14156
OG0008640	HUMAN03588	DROME13657, DROME13656
OG0008644	HUMAN17256	DROME16291
OG0008645	HUMAN19088, HUMAN19089	DROME10951
OG0008646	HUMAN29726	DROME20151
OG0008647	HUMAN14129	DROME16287
OG0008656	HUMAN16932	DROME01865
OG0008658	HUMAN16693	DROME15306
OG0008659	HUMAN21365, HUMAN21364	DROME06094
OG0008662	HUMAN19725	DROME14303
OG0008666	HUMAN02028	DROME19154
OG0008672	HUMAN23648	DROME21006, DROME03145
OG0008673	HUMAN25005	DROME17016
OG0008674	HUMAN23099	DROME15616
OG0008676	HUMAN22338	DROME08298
OG0008677	HUMAN20610	DROME02959
OG0008680	HUMAN24151	DROME02750
OG0008681	HUMAN07834	DROME00538
OG0008682	HUMAN25022, HUMAN25021	DROME12484, DROME12483, DROME12485, DROME12486, DROME12482
OG0008684	HUMAN17588, HUMAN17587	DROME05158
OG0008685	HUMAN11457, HUMAN11458, HUMAN11459, HUMAN11460, HUMAN11461	DROME14794
OG0008689	HUMAN14589	DROME04121
OG0008703	HUMAN17930	DROME08908, DROME08907, DROME08911, DROME08906, DROME08915, DROME08914, DROME08909, DROME08910, DROME08912, DROME08913, DROME08905, DROME08916, DROME08917
OG0008705	HUMAN14679	DROME21927, DROME21926, DROME21928
OG0008753	HUMAN24847	DROME16105
OG0008760	HUMAN02596	DROME15736
OG0008762	HUMAN15863	DROME07427
OG0008782	HUMAN28152	DROME21639
OG0008790	HUMAN02547	DROME10403
OG0008799	HUMAN24720	DROME16243
OG0008816	HUMAN13931, HUMAN13932	DROME10643
OG0008824	HUMAN29242, HUMAN29240	DROME09947
OG0008826	HUMAN14800	DROME12581
OG0008828	HUMAN21920	DROME00117
OG0008829	HUMAN23320	DROME09279
OG0008830	HUMAN14190	DROME20088
OG0008837	HUMAN12247	DROME16336
OG0008840	HUMAN18824	DROME04981
OG0008845	HUMAN30121	DROME08807
OG0008850	HUMAN24240	DROME16833, DROME16834
OG0008859	HUMAN18630	DROME11945
OG0008870	HUMAN07265, HUMAN07264, HUMAN07262	DROME02619
OG0008885	HUMAN26541	DROME18530
OG0008891	HUMAN25348, HUMAN25350, HUMAN25349	DROME12640
OG0008900	HUMAN25122	DROME13719
OG0008903	HUMAN03756, HUMAN03754	DROME00534
OG0008910	HUMAN08148	DROME13999
OG0008911	HUMAN20340, HUMAN20339	DROME13742
OG0008913	HUMAN19253, HUMAN19254, HUMAN19252	DROME00509, DROME00510
OG0008914	HUMAN05122, HUMAN05120, HUMAN05121	DROME12250
OG0008915	HUMAN22258	DROME17080
OG0008916	HUMAN07590	DROME11514
OG0008917	HUMAN07469	DROME18742
OG0008922	HUMAN27067	DROME15229
OG0008924	HUMAN30499, HUMAN30500	DROME15634
OG0008928	HUMAN26063	DROME02311, DROME02308
OG0008929	HUMAN09358	DROME08852
OG0008933	HUMAN29532	DROME18427
OG0008938	HUMAN17093	DROME08097
OG0008943	HUMAN29522	DROME18417
OG0008946	HUMAN07520	DROME03547
OG0008953	HUMAN11872, HUMAN11870	DROME03933
OG0008959	HUMAN00036	DROME08488
OG0008962	HUMAN08285, HUMAN21752	DROME06752, DROME17394, DROME10394
OG0008969	HUMAN20768	DROME11989
OG0008990	HUMAN26155	DROME09658
OG0009044	HUMAN23326	DROME20940
OG0009049	HUMAN10410	DROME14792
OG0009052	HUMAN26667, HUMAN26666	DROME09266, DROME09267
OG0009055	HUMAN30277	DROME04696
OG0009067	HUMAN27033	DROME13879
OG0009073	HUMAN28964, HUMAN28963	DROME08320
OG0009076	HUMAN04747, HUMAN04748	DROME05207
OG0009078	HUMAN14279	DROME10793, DROME01490
OG0009083	HUMAN25240	DROME13205
OG0009084	HUMAN26770	DROME06270
OG0009094	HUMAN13029, HUMAN13028	DROME05666
OG0009110	HUMAN18180	DROME14233
OG0009115	HUMAN14535	DROME19920, DROME17853
OG0009121	HUMAN08551, HUMAN08553, HUMAN08554, HUMAN08552	DROME13608
OG0009123	HUMAN27618	DROME21384
OG0009127	HUMAN29781	DROME15729
OG0009147	HUMAN10274	DROME19642
OG0009152	HUMAN03240	DROME20327, DROME20329, DROME20328
OG0009153	HUMAN28969	DROME09853
OG0009157	HUMAN18633	DROME17933
OG0009158	HUMAN08639	DROME19303
OG0009163	HUMAN13548, HUMAN13547	DROME00113
OG0009168	HUMAN05895, HUMAN05896	DROME00391
OG0009169	HUMAN01327	DROME14808
OG0009175	HUMAN01750	DROME08856
OG0009181	HUMAN10049	DROME17079
OG0009182	HUMAN18573	DROME21411, DROME21410, DROME21412
OG0009190	HUMAN26231, HUMAN26230	DROME01051, DROME07457
OG0009194	HUMAN15508, HUMAN15507	DROME05340
OG0009196	HUMAN28955	DROME06068
OG0009203	HUMAN26873, HUMAN26872	DROME08846
OG0009215	HUMAN04757	DROME13602, DROME13601
OG0009222	HUMAN10355	DROME17610, DROME17611, DROME17612
OG0009225	HUMAN26321	DROME05479, DROME21718
OG0009231	HUMAN21309	DROME10460
OG0009234	HUMAN22164	DROME16423, DROME16424
OG0009296	HUMAN23892	DROME04947
OG0009312	HUMAN20290	DROME04430
OG0009313	HUMAN10196	DROME10771
OG0009315	HUMAN30592	DROME07613
OG0009322	HUMAN29447	DROME01125
OG0009339	HUMAN14499, HUMAN14500, HUMAN14502	DROME06771
OG0009340	HUMAN21178	DROME08497
OG0009344	HUMAN25894, HUMAN25893	DROME07626
OG0009356	HUMAN26604	DROME15974
OG0009378	HUMAN28434	DROME15726
OG0009382	HUMAN01229, HUMAN01228	DROME11888
OG0009386	HUMAN23915	DROME00798
OG0009392	HUMAN20267	DROME06882
OG0009415	HUMAN11766	DROME16962
OG0009419	HUMAN27298	DROME21522
OG0009423	HUMAN09958	DROME08950
OG0009434	HUMAN07175	DROME07128
OG0009452	HUMAN20517	DROME00415
OG0009483	HUMAN11553, HUMAN11552, HUMAN11551	DROME10971
OG0009485	HUMAN13557, HUMAN13556, HUMAN10185	DROME11380, DROME01928
OG0009486	HUMAN28305	DROME19361, DROME19360
OG0009548	HUMAN17249	DROME00024
OG0009590	HUMAN29800	DROME02782
OG0009591	HUMAN12538, HUMAN12539	DROME21855
OG0009604	HUMAN11402, HUMAN11401	DROME04323
OG0009614	HUMAN25897, HUMAN25898	DROME08966
OG0009617	HUMAN18060	DROME07605
OG0009629	HUMAN06138	DROME03016
OG0009630	HUMAN04554	DROME07625
OG0009649	HUMAN22602	DROME13078
OG0009651	HUMAN02662, HUMAN02663	DROME18444
OG0009652	HUMAN08431	DROME17654
OG0009654	HUMAN13260	DROME03936
OG0009658	HUMAN29407	DROME07244, DROME07245, DROME07246
OG0009661	HUMAN25922	DROME16099
OG0009676	HUMAN23168	DROME10054
OG0009681	HUMAN10245	DROME04548
OG0009684	HUMAN25450, HUMAN25451	DROME10457, DROME10458, DROME10456
OG0009687	HUMAN18688	DROME12302
OG0009695	HUMAN21077	DROME17874, DROME17876
OG0009700	HUMAN01395, HUMAN01396	DROME18728
OG0009703	HUMAN27058, HUMAN27056	DROME12832, DROME12833
OG0009707	HUMAN29046	DROME12083
OG0009720	HUMAN05211	DROME01232, DROME01501, DROME01492, DROME01491, DROME01419, DROME01917
OG0009724	HUMAN25278	DROME10100
OG0009735	HUMAN21258, HUMAN21259	DROME21976
OG0009743	HUMAN28415	DROME16122
OG0009778	HUMAN21554, HUMAN20280	DROME17159, DROME00547
OG0009874	HUMAN09688	DROME16269, DROME16268
OG0009892	HUMAN14965	DROME06397
OG0009906	HUMAN02563, HUMAN02564, HUMAN02565	DROME10023
OG0009923	HUMAN25108	DROME04738
OG0009925	HUMAN01595	DROME14719
OG0009932	HUMAN04791, HUMAN04792	DROME12572
OG0009935	HUMAN08340	DROME10301, DROME10302
OG0009956	HUMAN00903, HUMAN00902	DROME07716, DROME21834
OG0009972	HUMAN23314, HUMAN23316	DROME06481, DROME19411
OG0009976	HUMAN04682, HUMAN04681	DROME11750
OG0009994	HUMAN18924, HUMAN18923	DROME11362
OG0010016	HUMAN01900, HUMAN01899	DROME02646, DROME02647
OG0010026	HUMAN20200, HUMAN20201	DROME02478
OG0010139	HUMAN25785	DROME00910
OG0010172	HUMAN25375, HUMAN25374	DROME05406
OG0010213	HUMAN26479	DROME08804
OG0010218	HUMAN23570	DROME05011, DROME05010
OG0010240	HUMAN24743, HUMAN24742	DROME15488
OG0010269	HUMAN29435	DROME17084
OG0010271	HUMAN07263	DROME06786, DROME06785
OG0010284	HUMAN24460, HUMAN24462, HUMAN24461, HUMAN24459	DROME18811
OG0010314	HUMAN19102	DROME15896, DROME15895, DROME14350
OG0010323	HUMAN24110	DROME12605, DROME12604
OG0010330	HUMAN10773, HUMAN10774, HUMAN26339	DROME02321
OG0010342	HUMAN02466	DROME18851
OG0010346	HUMAN08356, HUMAN08357	DROME14017
