Orthogroup	HUMAN	MOUSE
OG0012398	HUMAN09776	MOUSE51506, MOUSE51507
OG0012400	HUMAN08843	MOUSE07976, MOUSE07975
OG0012401	HUMAN03363, HUMAN03361	MOUSE11544, MOUSE11545, MOUSE11546
OG0012402	HUMAN03648	MOUSE21339, MOUSE21337, MOUSE21338, MOUSE21336
OG0012403	HUMAN03658	MOUSE21382, MOUSE21377, MOUSE21378, MOUSE21381, MOUSE21380, MOUSE21379
OG0012404	HUMAN16974	MOUSE03105
OG0012405	HUMAN22416	MOUSE36518, MOUSE36517
OG0012406	HUMAN19651	MOUSE01161
OG0012406	HUMAN19650	MOUSE01160
OG0012407	HUMAN28127	MOUSE13486, MOUSE13484, MOUSE13483, MOUSE13487, MOUSE13485
OG0012409	HUMAN25692, HUMAN25693	MOUSE00131
OG0012410	HUMAN01338	MOUSE31247, MOUSE31248, MOUSE31249
OG0012411	HUMAN13356	MOUSE06167, MOUSE06169, MOUSE06168, MOUSE06166
OG0012412	HUMAN27355	MOUSE47664
OG0012413	HUMAN22784	MOUSE31529
OG0012414	HUMAN14151	MOUSE01380, MOUSE01377, MOUSE01378
OG0012415	HUMAN19548	MOUSE16493
OG0012416	HUMAN01299	MOUSE31348, MOUSE31347
OG0012417	HUMAN16873	MOUSE18715
OG0012417	HUMAN16874	MOUSE18718, MOUSE18719, MOUSE18720, MOUSE18717
OG0012419	HUMAN05687	MOUSE50682
OG0012420	HUMAN29954	MOUSE55183
OG0012420	HUMAN05590, HUMAN05591	MOUSE51004, MOUSE51003, MOUSE51002
OG0012421	HUMAN24324	MOUSE09551, MOUSE09550
OG0012421	HUMAN24320	MOUSE09552
OG0012422	HUMAN22788	MOUSE31517, MOUSE31516, MOUSE31518, MOUSE31515
OG0012423	HUMAN11370	MOUSE49524
OG0012424	HUMAN13840	MOUSE19039
OG0012425	HUMAN16733	MOUSE35661
OG0012426	HUMAN25160	MOUSE18081, MOUSE18082
OG0012427	HUMAN24310, HUMAN24309	MOUSE09540, MOUSE09537, MOUSE09539, MOUSE09538
OG0012428	HUMAN28135	MOUSE13501
OG0012428	HUMAN18578	MOUSE28199
OG0012429	HUMAN16030	MOUSE44085, MOUSE44082, MOUSE44083, MOUSE44081, MOUSE44084
OG0012430	HUMAN00047	MOUSE35121, MOUSE35122
OG0012431	HUMAN09571	MOUSE51844, MOUSE51841
OG0012432	HUMAN20358	MOUSE14392
OG0012433	HUMAN21006	MOUSE11352, MOUSE11351
OG0012434	HUMAN04750, HUMAN04749	MOUSE20416
OG0012435	HUMAN05113	MOUSE45359, MOUSE45356, MOUSE45357, MOUSE45354, MOUSE45358, MOUSE45355
OG0012436	HUMAN29493	MOUSE25271, MOUSE25270, MOUSE25269
OG0012437	HUMAN05512	MOUSE51183
OG0012438	HUMAN21317	MOUSE15887
OG0012439	HUMAN06034, HUMAN06035, HUMAN06033	MOUSE41747, MOUSE41746
OG0012440	HUMAN28879	MOUSE09365, MOUSE09362, MOUSE09364, MOUSE09363
OG0012441	HUMAN06317	MOUSE14624, MOUSE14622, MOUSE14623
OG0012442	HUMAN03267	MOUSE00759, MOUSE00758, MOUSE00757
OG0012443	HUMAN03599	MOUSE21263, MOUSE21262, MOUSE21264, MOUSE21265
OG0012444	HUMAN28256	MOUSE13694, MOUSE13695
OG0012445	HUMAN11960, HUMAN11959	MOUSE04042
OG0012446	HUMAN26708	MOUSE38337, MOUSE38336
OG0012447	HUMAN21922	MOUSE15510, MOUSE15509
OG0012448	HUMAN20372	MOUSE14413
OG0012448	HUMAN20371	MOUSE14412
OG0012449	HUMAN24580	MOUSE08981
OG0012450	HUMAN28154, HUMAN28153	MOUSE13523, MOUSE13526, MOUSE13524, MOUSE13522
OG0012452	HUMAN21174	MOUSE16121, MOUSE16119, MOUSE16120
OG0012453	HUMAN10285	MOUSE16972
OG0012454	HUMAN29346	MOUSE25517
OG0012455	HUMAN12158, HUMAN13386	MOUSE06194
OG0012456	HUMAN09304, HUMAN09303	MOUSE27465
OG0012457	HUMAN08441	MOUSE11794
OG0012457	HUMAN08440	MOUSE11790, MOUSE11789, MOUSE11792, MOUSE11788
OG0012458	HUMAN06631	MOUSE02480
OG0012459	HUMAN16258	MOUSE42100, MOUSE42099
OG0012461	HUMAN05252	MOUSE45089, MOUSE45088, MOUSE45090, MOUSE45091, MOUSE45087
OG0012463	HUMAN03778	MOUSE46804
OG0012464	HUMAN05614, HUMAN05613	MOUSE50955
OG0012465	HUMAN25719, HUMAN25718	MOUSE00097, MOUSE00096
OG0012466	HUMAN09421	MOUSE27652
OG0012467	HUMAN26869	MOUSE39080, MOUSE39078, MOUSE39079, MOUSE39076, MOUSE39077
OG0012468	HUMAN05805	MOUSE41566, MOUSE41565, MOUSE41563, MOUSE41564
OG0012469	HUMAN24997	MOUSE17347, MOUSE17350, MOUSE17348
OG0012470	HUMAN04781	MOUSE20357, MOUSE20356, MOUSE20355, MOUSE20358
OG0012471	HUMAN20149	MOUSE14099, MOUSE14100, MOUSE14098
OG0012472	HUMAN08160	MOUSE12324, MOUSE12327, MOUSE12328, MOUSE12329, MOUSE12325, MOUSE12326
OG0012473	HUMAN25305	MOUSE52118
OG0012474	HUMAN03291	MOUSE11030
OG0012475	HUMAN20222	MOUSE14202
OG0012476	HUMAN18224	MOUSE22521, MOUSE22519, MOUSE22520
OG0012476	HUMAN18225	MOUSE22523, MOUSE22522
OG0012477	HUMAN22520, HUMAN22521, HUMAN22516	MOUSE36728, MOUSE36731, MOUSE36732
OG0012477	HUMAN22513	MOUSE36730
OG0012478	HUMAN12816	MOUSE05763
OG0012479	HUMAN20840	MOUSE52914, MOUSE52910, MOUSE52913
OG0012479	HUMAN20841	MOUSE52915
OG0012480	HUMAN06973	MOUSE01942
OG0012480	HUMAN06972	MOUSE01941
OG0012481	HUMAN02298	MOUSE23672
OG0012482	HUMAN22882, HUMAN22883	MOUSE29749
OG0012483	HUMAN05503	MOUSE51198
OG0012483	HUMAN05502	MOUSE51197, MOUSE51195, MOUSE51194, MOUSE51193, MOUSE51196
OG0012484	HUMAN27830	MOUSE32005, MOUSE32006
OG0012486	HUMAN21212, HUMAN21209, HUMAN21210, HUMAN21211	MOUSE16057
OG0012487	HUMAN18298	MOUSE22684, MOUSE22683
OG0012488	HUMAN17238	MOUSE40260, MOUSE40263
OG0012489	HUMAN23645	MOUSE18522, MOUSE18521
OG0012489	HUMAN29987, HUMAN29988	MOUSE54574, MOUSE54575, MOUSE54573
OG0012490	HUMAN22870	MOUSE29721, MOUSE29723, MOUSE29722
OG0012491	HUMAN25730	MOUSE00080, MOUSE00077, MOUSE00079, MOUSE00078, MOUSE00081
OG0012492	HUMAN19569	MOUSE17390, MOUSE17392, MOUSE17391
OG0012493	HUMAN02483	MOUSE24780
OG0012494	HUMAN25042, HUMAN25041	MOUSE18282
OG0012494	HUMAN25040	MOUSE18281
OG0012495	HUMAN18119	MOUSE22335
OG0012496	HUMAN18237	MOUSE22553, MOUSE22552
OG0012497	HUMAN14946, HUMAN14945	MOUSE48559, MOUSE48558, MOUSE48557
OG0012498	HUMAN05172	MOUSE45242
OG0012499	HUMAN00305	MOUSE34637
OG0012500	HUMAN11170, HUMAN11172	MOUSE49266, MOUSE49265, MOUSE49263, MOUSE49264
OG0012501	HUMAN17881	MOUSE26443, MOUSE26442
OG0012502	HUMAN21392	MOUSE15749, MOUSE15748, MOUSE15747, MOUSE15746, MOUSE15750
OG0012503	HUMAN01213	MOUSE31779, MOUSE31778, MOUSE31777, MOUSE31776
OG0012504	HUMAN01958	MOUSE24378
OG0012505	HUMAN10011	MOUSE10193, MOUSE10195, MOUSE44713
OG0012506	HUMAN09986	MOUSE44862
OG0012508	HUMAN04132	MOUSE45802, MOUSE45801
OG0012509	HUMAN19763	MOUSE15283, MOUSE15281, MOUSE15285
OG0012509	HUMAN19762	MOUSE15284, MOUSE15282
OG0012510	HUMAN15287	MOUSE43584, MOUSE43583, MOUSE43582, MOUSE43585
OG0012512	HUMAN03288	MOUSE11023
OG0012514	HUMAN30361, HUMAN30365, HUMAN30373	MOUSE54073
OG0012514	HUMAN25968	MOUSE38651, MOUSE38650
OG0012521	HUMAN00183, HUMAN00184, HUMAN00182	MOUSE34914, MOUSE34912, MOUSE34911, MOUSE34913, MOUSE34910
OG0012556	HUMAN02367, HUMAN02366	MOUSE02046, MOUSE02045, MOUSE02044
OG0012572	HUMAN02789	MOUSE03632, MOUSE03631, MOUSE03633
OG0012582	HUMAN14216, HUMAN14213, HUMAN14217, HUMAN14214, HUMAN14215	MOUSE01464
OG0012583	HUMAN05546, HUMAN05548	MOUSE51091, MOUSE51092, MOUSE51088
OG0012589	HUMAN04350	MOUSE27175, MOUSE27179, MOUSE27176, MOUSE27177, MOUSE27173, MOUSE27174, MOUSE27178, MOUSE27172
OG0012591	HUMAN13885	MOUSE01670
OG0012619	HUMAN01910	MOUSE30146, MOUSE30145, MOUSE30148, MOUSE30147, MOUSE30149
OG0012619	HUMAN01908, HUMAN01909, HUMAN01907, HUMAN01905	MOUSE30142
OG0012620	HUMAN01985	MOUSE24331, MOUSE24333, MOUSE24334, MOUSE24332
OG0012620	HUMAN01979	MOUSE24340, MOUSE24338, MOUSE24339
OG0012620	HUMAN01957	MOUSE24380
OG0012621	HUMAN11529, HUMAN03887, HUMAN08540, HUMAN10239, HUMAN12893, HUMAN30248, HUMAN14624, HUMAN22538, HUMAN22537, HUMAN02550	MOUSE49735
OG0012623	HUMAN03374	MOUSE11530, MOUSE11532, MOUSE11531
OG0012623	HUMAN03373	MOUSE11527, MOUSE11533, MOUSE11526, MOUSE11528, MOUSE11529
OG0012624	HUMAN03950	MOUSE47233
OG0012624	HUMAN03949	MOUSE47235, MOUSE47234, MOUSE47241, MOUSE47238, MOUSE47237, MOUSE47239, MOUSE47240, MOUSE47236
OG0012625	HUMAN04616, HUMAN04625, HUMAN04617	MOUSE20542, MOUSE20545, MOUSE20549, MOUSE20550, MOUSE20547, MOUSE20546
OG0012625	HUMAN04626	MOUSE20555
OG0012627	HUMAN15998	MOUSE44168
OG0012627	HUMAN15996	MOUSE44165, MOUSE44167, MOUSE44169, MOUSE44170, MOUSE44166
OG0012628	HUMAN16014	MOUSE44130, MOUSE44131, MOUSE44134, MOUSE44133, MOUSE44132, MOUSE44136
OG0012628	HUMAN16013, HUMAN16015, HUMAN16016	MOUSE44135
OG0012629	HUMAN17501, HUMAN17500, HUMAN17496, HUMAN17497	MOUSE27799
OG0012629	HUMAN17498	MOUSE27800
OG0012629	HUMAN17499	MOUSE27801
OG0012630	HUMAN23469, HUMAN23468	MOUSE10410, MOUSE10411, MOUSE10409, MOUSE10407, MOUSE10408, MOUSE10405, MOUSE10406
OG0012631	HUMAN26315	MOUSE02922, MOUSE02921, MOUSE02924, MOUSE02923
OG0012631	HUMAN26316	MOUSE02926, MOUSE02927, MOUSE02928, MOUSE02920, MOUSE02925
OG0012632	HUMAN27110, HUMAN27094, HUMAN27114, HUMAN27107, HUMAN27105, HUMAN27102, HUMAN27097, HUMAN27085, HUMAN27090, HUMAN27088	MOUSE39512
OG0012762	HUMAN19634	MOUSE49984
OG0012762	HUMAN19635	MOUSE01192
OG0012795	HUMAN13991	MOUSE51911, MOUSE51909, MOUSE51908, MOUSE51900
OG0012796	HUMAN11014	MOUSE48971
OG0012812	HUMAN11756	MOUSE04403, MOUSE04404
OG0012840	HUMAN05439	MOUSE51302
OG0012903	HUMAN27481	MOUSE48075
OG0012951	HUMAN25233, HUMAN25232	MOUSE21760, MOUSE21758
OG0013023	HUMAN00025	MOUSE35142
OG0013059	HUMAN26294	MOUSE22476, MOUSE22477, MOUSE22479, MOUSE22478
OG0013070	HUMAN29762	MOUSE53721
OG0013071	HUMAN07835	MOUSE47497, MOUSE47496, MOUSE47495
OG0013072	HUMAN04285	MOUSE27281
OG0013073	HUMAN04363	MOUSE27145, MOUSE27144, MOUSE27146, MOUSE27147, MOUSE27143
OG0013074	HUMAN11664, HUMAN11662, HUMAN11663	MOUSE49889, MOUSE49890, MOUSE49891
OG0013075	HUMAN09542	MOUSE51896, MOUSE51895
OG0013077	HUMAN28065	MOUSE13370, MOUSE13373, MOUSE13369, MOUSE13371, MOUSE13372, MOUSE13375, MOUSE13374
OG0013078	HUMAN21375	MOUSE15795, MOUSE15797
OG0013079	HUMAN06322, HUMAN06323, HUMAN06325, HUMAN06324, HUMAN06321	MOUSE14626
OG0013080	HUMAN30016	MOUSE54621
OG0013082	HUMAN25292	MOUSE52088
OG0013083	HUMAN07703	MOUSE12974, MOUSE12973
OG0013084	HUMAN25342, HUMAN25343	MOUSE32233, MOUSE32232
OG0013085	HUMAN20236	MOUSE14225, MOUSE14224, MOUSE14223
OG0013086	HUMAN12865	MOUSE05267, MOUSE05268, MOUSE05266, MOUSE05265
OG0013087	HUMAN03595	MOUSE21259
OG0013088	HUMAN11126	MOUSE49187
OG0013089	HUMAN29860, HUMAN29861	MOUSE53515, MOUSE10338
OG0013090	HUMAN19006	MOUSE28596, MOUSE28597
OG0013091	HUMAN19290	MOUSE29174
OG0013092	HUMAN20912	MOUSE52772, MOUSE52771
OG0013093	HUMAN02085	MOUSE24138, MOUSE24136, MOUSE24137
OG0013094	HUMAN03258, HUMAN03257	MOUSE00777, MOUSE00775, MOUSE00776, MOUSE00778
OG0013095	HUMAN11396, HUMAN11336, HUMAN11332	MOUSE49572, MOUSE49575, MOUSE49574, MOUSE49571, MOUSE49573, MOUSE49576
OG0013096	HUMAN24465	MOUSE09155, MOUSE09153, MOUSE09156
OG0013096	HUMAN24464	MOUSE09157, MOUSE09154
OG0013097	HUMAN02148	MOUSE24005, MOUSE24004
OG0013098	HUMAN05164	MOUSE45265, MOUSE45266, MOUSE45263
OG0013099	HUMAN02237, HUMAN02238	MOUSE23799, MOUSE23796, MOUSE23798, MOUSE23797
OG0013100	HUMAN02682	MOUSE08656
OG0013101	HUMAN16700	MOUSE06582, MOUSE06583
OG0013102	HUMAN13893	MOUSE19861
OG0013103	HUMAN18435	MOUSE22979
OG0013104	HUMAN09385	MOUSE27607, MOUSE27606
OG0013106	HUMAN27624	MOUSE12685, MOUSE12686
OG0013107	HUMAN02489, HUMAN02490, HUMAN02491	MOUSE24774, MOUSE24773, MOUSE24775
OG0013109	HUMAN23899	MOUSE19230, MOUSE19229, MOUSE19227, MOUSE19228
OG0013110	HUMAN24265	MOUSE09439, MOUSE09438
OG0013111	HUMAN00048	MOUSE35120, MOUSE35119
OG0013112	HUMAN12176, HUMAN12175	MOUSE03842
OG0013113	HUMAN00335	MOUSE34596
OG0013114	HUMAN00017	MOUSE35151
OG0013115	HUMAN17819	MOUSE26334, MOUSE26335
OG0013116	HUMAN01112	MOUSE33220, MOUSE33218, MOUSE33217, MOUSE33219
OG0013117	HUMAN18361, HUMAN18362, HUMAN18360	MOUSE22859, MOUSE22858, MOUSE22860, MOUSE22857
OG0013118	HUMAN25038	MOUSE18293, MOUSE18295, MOUSE18294, MOUSE18296, MOUSE18298, MOUSE18297
OG0013119	HUMAN14521, HUMAN14522	MOUSE47463, MOUSE47464, MOUSE47462
OG0013121	HUMAN05410	MOUSE50050, MOUSE50051
OG0013121	HUMAN05411	MOUSE50052
OG0013122	HUMAN12287	MOUSE04660, MOUSE04659
OG0013123	HUMAN19783	MOUSE15227, MOUSE15226
OG0013124	HUMAN06277	MOUSE14571
OG0013125	HUMAN09822	MOUSE51423, MOUSE51421, MOUSE51422, MOUSE51420
OG0013126	HUMAN04170, HUMAN04169	MOUSE45857
OG0013127	HUMAN21588	MOUSE52294, MOUSE52293, MOUSE52292, MOUSE52291
OG0013128	HUMAN26233	MOUSE27754, MOUSE27757, MOUSE27756, MOUSE27755
OG0013129	HUMAN01602	MOUSE30755, MOUSE30756
OG0013130	HUMAN29093	MOUSE32872, MOUSE32873, MOUSE32871
OG0013131	HUMAN01284	MOUSE31388, MOUSE31387
OG0013132	HUMAN19100	MOUSE28736, MOUSE28735, MOUSE28737, MOUSE28738
OG0013133	HUMAN01469	MOUSE30952, MOUSE30951
OG0013133	HUMAN01472	MOUSE30947, MOUSE30948
OG0013134	HUMAN07595, HUMAN07596	MOUSE12961, MOUSE12962, MOUSE12963
OG0013135	HUMAN16592	MOUSE06832
OG0013136	HUMAN20114	MOUSE14051
OG0013137	HUMAN00415	MOUSE34490
OG0013137	HUMAN21881	MOUSE15437
OG0013138	HUMAN27304	MOUSE23324, MOUSE35561
OG0013139	HUMAN22916, HUMAN22915	MOUSE48744
OG0013140	HUMAN20922	MOUSE52735, MOUSE52734
OG0013141	HUMAN09008	MOUSE08262, MOUSE08261
OG0013142	HUMAN11115	MOUSE49157, MOUSE49158
OG0013143	HUMAN28966	MOUSE32606
OG0013144	HUMAN20022	MOUSE02686, MOUSE02687, MOUSE02684
OG0013144	HUMAN20021	MOUSE02685
OG0013145	HUMAN02083	MOUSE24142, MOUSE24146, MOUSE24143, MOUSE24144, MOUSE24145
OG0013146	HUMAN25901, HUMAN25902, HUMAN25900	MOUSE38528
OG0013147	HUMAN17396, HUMAN17395	MOUSE21897, MOUSE21898
OG0013148	HUMAN25379	MOUSE32182, MOUSE32183
OG0013149	HUMAN28460	MOUSE20796
OG0013150	HUMAN22822	MOUSE31424, MOUSE31423
OG0013151	HUMAN10259, HUMAN10257, HUMAN10256	MOUSE17019
OG0013152	HUMAN17699	MOUSE26097, MOUSE26098, MOUSE26099
OG0013154	HUMAN11266, HUMAN11265	MOUSE49410, MOUSE49411
OG0013155	HUMAN28448	MOUSE20755, MOUSE20756
OG0013156	HUMAN00507	MOUSE34325, MOUSE34327, MOUSE34326, MOUSE34324
OG0013157	HUMAN01059, HUMAN01058	MOUSE33293
OG0013159	HUMAN12050	MOUSE03920, MOUSE03921, MOUSE03919, MOUSE03918
OG0013160	HUMAN12251, HUMAN12249	MOUSE04695
OG0013161	HUMAN13868	MOUSE19076
OG0013162	HUMAN00590	MOUSE34205
OG0013163	HUMAN20784	MOUSE53423, MOUSE53424
OG0013164	HUMAN22429	MOUSE36542, MOUSE36541, MOUSE36539
OG0013165	HUMAN05558	MOUSE51077
OG0013167	HUMAN21419	MOUSE15709, MOUSE15708
OG0013168	HUMAN20210	MOUSE14182
OG0013169	HUMAN07775	MOUSE13089
OG0013170	HUMAN22039, HUMAN22041, HUMAN22040	MOUSE15686, MOUSE15684, MOUSE15685
OG0013171	HUMAN28645	MOUSE32338, MOUSE55712, MOUSE32334, MOUSE55687, MOUSE55683, MOUSE32339
OG0013172	HUMAN19307	MOUSE29209, MOUSE29208
OG0013173	HUMAN29080	MOUSE32858, MOUSE32859, MOUSE32857
OG0013175	HUMAN25509	MOUSE00649, MOUSE00647, MOUSE00648
OG0013176	HUMAN17592	MOUSE19137, MOUSE19136, MOUSE19135
OG0013177	HUMAN17768, HUMAN17770, HUMAN17769, HUMAN17767	MOUSE26236
OG0013178	HUMAN17690	MOUSE23380, MOUSE23379
OG0013179	HUMAN08706	MOUSE07726, MOUSE07733, MOUSE07729
OG0013180	HUMAN14080	MOUSE19916, MOUSE19917
OG0013181	HUMAN12526	MOUSE05351, MOUSE05350
OG0013182	HUMAN01853	MOUSE30226, MOUSE30228, MOUSE30227
OG0013183	HUMAN24064	MOUSE19591
OG0013184	HUMAN03087	MOUSE11474
OG0013185	HUMAN24175, HUMAN24174, HUMAN22321	MOUSE03224, MOUSE03225, MOUSE03226, MOUSE03227
OG0013186	HUMAN21781	MOUSE29486, MOUSE29485
OG0013188	HUMAN22567	MOUSE36807, MOUSE36806, MOUSE36805, MOUSE36803, MOUSE36804
OG0013190	HUMAN13841, HUMAN13842	MOUSE19041
OG0013191	HUMAN29321	MOUSE25742, MOUSE25744, MOUSE25746, MOUSE25745, MOUSE25743
OG0013192	HUMAN13030	MOUSE05051, MOUSE05053, MOUSE05052
OG0013194	HUMAN30189	MOUSE54405, MOUSE54403, MOUSE54231, MOUSE54230
OG0013195	HUMAN14687, HUMAN14686	MOUSE50434
OG0013195	HUMAN14688	MOUSE50435
OG0013196	HUMAN24264	MOUSE09436, MOUSE09435, MOUSE09434
OG0013197	HUMAN14976, HUMAN14977	MOUSE48595, MOUSE48596, MOUSE48594
OG0013198	HUMAN26566	MOUSE38929, MOUSE38931, MOUSE38930
OG0013199	HUMAN17939	MOUSE26567
OG0013199	HUMAN20590	MOUSE10976
OG0013199	HUMAN20589	MOUSE10981, MOUSE10980
OG0013200	HUMAN22553	MOUSE36785
OG0013201	HUMAN20822	MOUSE52998, MOUSE53001, MOUSE52999, MOUSE53000
OG0013203	HUMAN04584	MOUSE20614, MOUSE20615
OG0013204	HUMAN13258	MOUSE06034, MOUSE06033
OG0013205	HUMAN16642	MOUSE06703
OG0013206	HUMAN23474	MOUSE10389, MOUSE10390
OG0013207	HUMAN14891	MOUSE17423
OG0013207	HUMAN14890	MOUSE17421, MOUSE17424
OG0013208	HUMAN22159	MOUSE36051, MOUSE36050, MOUSE36049, MOUSE36052, MOUSE36048
OG0013252	HUMAN15896, HUMAN15895	MOUSE42618
OG0013258	HUMAN07719	MOUSE12996, MOUSE12997
OG0013281	HUMAN29521	MOUSE53457
OG0013295	HUMAN29042	MOUSE32743, MOUSE32746
OG0013297	HUMAN00174, HUMAN00173	MOUSE34921
OG0013297	HUMAN11821	MOUSE04271
OG0013299	HUMAN05550, HUMAN05547, HUMAN05549	MOUSE51087, MOUSE51086
OG0013300	HUMAN20612	MOUSE53175, MOUSE53177, MOUSE53178, MOUSE53174
OG0013300	HUMAN20613	MOUSE53176
OG0013302	HUMAN05163	MOUSE45271, MOUSE45268, MOUSE45269, MOUSE45270, MOUSE45267
OG0013304	HUMAN05716	MOUSE50598, MOUSE50599, MOUSE50597
OG0013304	HUMAN05715	MOUSE50600
OG0013306	HUMAN02076	MOUSE24168, MOUSE24169, MOUSE24167, MOUSE24171, MOUSE24170, MOUSE24166, MOUSE24165
OG0013307	HUMAN30454	MOUSE50120, MOUSE54181, MOUSE54185, MOUSE54187, MOUSE54186
OG0013311	HUMAN07126, HUMAN07124, HUMAN07128, HUMAN07127	MOUSE11637, MOUSE37438, MOUSE37436, MOUSE37437, MOUSE37435
OG0013312	HUMAN05360	MOUSE52404, MOUSE50144
OG0013338	HUMAN10126	MOUSE27331
OG0013338	HUMAN10128, HUMAN10127, HUMAN07926, HUMAN27340, HUMAN24410, HUMAN00006, HUMAN00005	MOUSE27324
OG0013339	HUMAN11084, HUMAN11083	MOUSE49079
OG0013339	HUMAN11070, HUMAN11074, HUMAN11080, HUMAN02687, HUMAN11078, HUMAN11065	MOUSE49072
OG0013341	HUMAN02771	MOUSE44966, MOUSE44970, MOUSE44958, MOUSE44967, MOUSE44973, MOUSE44965, MOUSE44971, MOUSE44974, MOUSE44969
OG0013342	HUMAN03052	MOUSE41144, MOUSE41142, MOUSE41143, MOUSE41145
OG0013343	HUMAN09232	MOUSE27343
OG0013343	HUMAN03391, HUMAN03389, HUMAN03344, HUMAN03345, HUMAN03390, HUMAN28925, HUMAN28895	MOUSE09398
OG0013344	HUMAN04504	MOUSE26832
OG0013344	HUMAN04500	MOUSE26839, MOUSE20597
OG0013344	HUMAN04502	MOUSE26842, MOUSE26841
OG0013345	HUMAN05063	MOUSE47351
OG0013345	HUMAN05064	MOUSE47352
OG0013346	HUMAN05342	MOUSE50181, MOUSE50183, MOUSE50179, MOUSE50182, MOUSE50184, MOUSE50180
OG0013346	HUMAN05343	MOUSE50185
OG0013347	HUMAN05953	MOUSE41309, MOUSE41308, MOUSE41307, MOUSE41303, MOUSE41304, MOUSE41306, MOUSE41305
OG0013348	HUMAN10371	MOUSE16833, MOUSE16832, MOUSE16831, MOUSE16834, MOUSE16827, MOUSE16826, MOUSE16828, MOUSE16830, MOUSE16829
OG0013349	HUMAN11752	MOUSE04441, MOUSE04451, MOUSE04440
OG0013349	HUMAN11751, HUMAN11754	MOUSE04436, MOUSE04435, MOUSE04453, MOUSE04452
OG0013350	HUMAN12591, HUMAN12634, HUMAN12633, HUMAN12635, HUMAN12631, HUMAN12632, HUMAN12629, HUMAN12630	MOUSE05468, MOUSE05465
OG0013351	HUMAN12601, HUMAN12600, HUMAN12602, HUMAN12599, HUMAN12604, HUMAN12603	MOUSE05433, MOUSE05431, MOUSE05432, MOUSE05434
OG0013352	HUMAN12824, HUMAN12825	MOUSE05792, MOUSE05791, MOUSE05793, MOUSE05790, MOUSE05788, MOUSE05789, MOUSE05795, MOUSE05794
OG0013353	HUMAN13989	MOUSE19739, MOUSE19737, MOUSE19744, MOUSE19741, MOUSE19740, MOUSE19734, MOUSE51910, MOUSE19743, MOUSE19733
OG0013354	HUMAN14749, HUMAN14747, HUMAN14297, HUMAN14301, HUMAN14299, HUMAN14300	MOUSE50458, MOUSE50460, MOUSE50459, MOUSE48930
OG0013355	HUMAN16098	MOUSE43908, MOUSE43906, MOUSE43910, MOUSE43904, MOUSE43905, MOUSE43907, MOUSE34754, MOUSE43909
OG0013356	HUMAN16399	MOUSE42352, MOUSE42353, MOUSE42351, MOUSE42354, MOUSE42355, MOUSE42350, MOUSE42349
OG0013357	HUMAN16477	MOUSE42472, MOUSE42467, MOUSE42471, MOUSE42473, MOUSE42474, MOUSE42466, MOUSE42470, MOUSE42468, MOUSE42469
OG0013358	HUMAN17662, HUMAN17622, HUMAN17664, HUMAN17623, HUMAN17624, HUMAN17626, HUMAN17627, HUMAN17663, HUMAN17625	MOUSE15273
OG0013359	HUMAN17670	MOUSE23349, MOUSE23350, MOUSE23346, MOUSE23345, MOUSE23348, MOUSE23343, MOUSE23347, MOUSE23344
OG0013360	HUMAN19400, HUMAN19401, HUMAN19399, HUMAN19398	MOUSE16218, MOUSE16217
OG0013360	HUMAN19402	MOUSE16226
OG0013360	HUMAN19397	MOUSE16225
OG0013361	HUMAN19416	MOUSE16247, MOUSE16246, MOUSE16243, MOUSE16244, MOUSE16241, MOUSE16242, MOUSE16248, MOUSE16249, MOUSE16245
OG0013363	HUMAN20569	MOUSE11401, MOUSE11402, MOUSE11408, MOUSE11407, MOUSE11403, MOUSE11404, MOUSE11405, MOUSE11399, MOUSE11406
OG0013364	HUMAN21299	MOUSE15931, MOUSE15929, MOUSE15930, MOUSE15927, MOUSE15928
OG0013365	HUMAN23613, HUMAN23612	MOUSE10067, MOUSE10068, MOUSE10065, MOUSE10069, MOUSE10066, MOUSE10071, MOUSE10070
OG0013366	HUMAN24870, HUMAN24867	MOUSE17596, MOUSE17595
OG0013366	HUMAN24864, HUMAN24887, HUMAN24886	MOUSE17568
OG0013367	HUMAN27080	MOUSE39503
OG0013367	HUMAN27111, HUMAN27112	MOUSE39513
OG0013367	HUMAN27113	MOUSE39514
OG0013368	HUMAN28646	MOUSE32333, MOUSE32316, MOUSE55674, MOUSE32327, MOUSE32322, MOUSE55713, MOUSE32340, MOUSE55678, MOUSE55684
OG0013369	HUMAN29222	MOUSE25780, MOUSE25779, MOUSE25781, MOUSE25778, MOUSE25784, MOUSE25785, MOUSE25782, MOUSE25786, MOUSE25783
OG0013558	HUMAN25071	MOUSE18234
OG0013586	HUMAN30323	MOUSE21317
OG0013592	HUMAN17776, HUMAN17777	MOUSE26251, MOUSE26250
OG0013593	HUMAN29221	MOUSE25789
OG0013594	HUMAN24588	MOUSE08966
OG0013623	HUMAN26217	MOUSE08719, MOUSE08720, MOUSE21474
OG0013626	HUMAN27974	MOUSE29350, MOUSE29349, MOUSE29348
OG0013626	HUMAN27975	MOUSE29351
OG0013632	HUMAN00322, HUMAN00321, HUMAN00320	MOUSE34621, MOUSE34622, MOUSE34620
OG0013637	HUMAN22357	MOUSE36373, MOUSE36372
OG0013650	HUMAN17829	MOUSE35475
