Orthogroup	HUMAN	APOSC_ok
OG0007801	HUMAN12139, HUMAN12140, HUMAN12141	APOSC_16478
OG0007802	HUMAN16301	APOSC_24032
OG0007803	HUMAN17024	APOSC_25972
OG0007804	HUMAN27359	APOSC_27902
OG0007805	HUMAN05569	APOSC_07297
OG0007807	HUMAN03444	APOSC_18526
OG0007808	HUMAN20964	APOSC_14907, APOSC_14906
OG0007809	HUMAN01412	APOSC_26876
OG0007810	HUMAN20972	APOSC_20810
OG0007811	HUMAN21891	APOSC_07082
OG0007812	HUMAN23209	APOSC_14235
OG0007813	HUMAN02512	APOSC_26038, APOSC_08477
OG0007814	HUMAN03364	APOSC_17495
OG0007815	HUMAN18937, HUMAN18939, HUMAN18936, HUMAN18938	APOSC_04655
OG0007816	HUMAN00100, HUMAN00099	APOSC_06784
OG0007818	HUMAN07509, HUMAN07511, HUMAN07510	APOSC_27304
OG0007820	HUMAN11761	APOSC_13774
OG0007823	HUMAN03449	APOSC_03519
OG0007824	HUMAN05341	APOSC_08199
OG0007825	HUMAN14274	APOSC_18771, APOSC_18772
OG0007826	HUMAN07299	APOSC_13545
OG0007827	HUMAN16930, HUMAN16931, HUMAN16929	APOSC_20981
OG0007828	HUMAN13883, HUMAN13882	APOSC_28463
OG0007829	HUMAN11339	APOSC_13789, APOSC_12814
OG0007830	HUMAN01001	APOSC_25337
OG0007831	HUMAN27771	APOSC_23248
OG0007832	HUMAN08812	APOSC_11298
OG0007833	HUMAN19927, HUMAN19926	APOSC_10286
OG0007834	HUMAN24234, HUMAN24235, HUMAN24233, HUMAN24232	APOSC_11688
OG0007835	HUMAN23278	APOSC_19892
OG0007836	HUMAN30213	APOSC_23593
OG0007837	HUMAN29610	APOSC_11771
OG0007838	HUMAN19928	APOSC_07171
OG0007839	HUMAN17159	APOSC_21320
OG0007839	HUMAN17155, HUMAN17158	APOSC_10160
OG0007840	HUMAN27820	APOSC_23763, APOSC_08976
OG0007841	HUMAN03161	APOSC_20926
OG0007843	HUMAN23053, HUMAN24119	APOSC_07300
OG0007845	HUMAN11436, HUMAN11435	APOSC_18899, APOSC_18898
OG0007848	HUMAN19483	APOSC_10364
OG0007849	HUMAN08686	APOSC_09125
OG0007850	HUMAN19514	APOSC_09417
OG0007851	HUMAN02220, HUMAN10989	APOSC_01589
OG0007852	HUMAN20987	APOSC_01625, APOSC_01623
OG0007852	HUMAN20988, HUMAN20989	APOSC_16743
OG0007854	HUMAN25144, HUMAN25143	APOSC_02461, APOSC_02460
OG0007857	HUMAN22885, HUMAN24371	APOSC_06950
OG0007858	HUMAN27701	APOSC_09977
OG0007859	HUMAN17826	APOSC_16066
OG0007860	HUMAN01367	APOSC_23567
OG0007862	HUMAN02592, HUMAN12841, HUMAN12840	APOSC_27873
OG0007863	HUMAN28871, HUMAN28870, HUMAN06902, HUMAN02364	APOSC_28277
OG0007907	HUMAN18079, HUMAN18078	APOSC_17006, APOSC_17009, APOSC_17007, APOSC_17008
OG0007908	HUMAN27841	APOSC_09670
OG0007911	HUMAN16282, HUMAN16283	APOSC_26735
OG0007913	HUMAN09685	APOSC_16904
OG0007915	HUMAN16719, HUMAN16718	APOSC_04581
OG0007916	HUMAN17441	APOSC_28168, APOSC_03479
OG0007917	HUMAN07730	APOSC_27976
OG0007918	HUMAN24900, HUMAN24901	APOSC_22002
OG0007924	HUMAN16777	APOSC_20243, APOSC_20242
OG0007925	HUMAN18631, HUMAN18632	APOSC_05687
OG0007926	HUMAN09355, HUMAN09356	APOSC_00955
OG0007927	HUMAN26473	APOSC_24000
OG0007929	HUMAN14120	APOSC_23012
OG0007930	HUMAN19209	APOSC_09219
OG0007931	HUMAN05429, HUMAN22978	APOSC_05194
OG0007932	HUMAN24557	APOSC_11906
OG0007933	HUMAN17540, HUMAN20405	APOSC_04927
OG0007934	HUMAN21422	APOSC_29023
OG0007935	HUMAN25433	APOSC_22032
OG0007937	HUMAN02729	APOSC_02733
OG0007938	HUMAN06734	APOSC_23046
OG0007940	HUMAN09227, HUMAN09226	APOSC_04099
OG0007941	HUMAN10745	APOSC_16273
OG0007943	HUMAN05448	APOSC_24917
OG0007944	HUMAN22561, HUMAN22559, HUMAN22563, HUMAN22562, HUMAN22560	APOSC_23766
OG0007946	HUMAN01410	APOSC_20648, APOSC_20649
OG0007948	HUMAN11837	APOSC_25146
OG0007949	HUMAN13796, HUMAN13795	APOSC_20539
OG0007951	HUMAN19098	APOSC_01248
OG0007952	HUMAN21513	APOSC_01052
OG0007953	HUMAN29593	APOSC_00302
OG0007954	HUMAN25141, HUMAN25140	APOSC_19677, APOSC_19678
OG0007955	HUMAN08358, HUMAN08359	APOSC_00091
OG0007956	HUMAN23725	APOSC_19930
OG0007957	HUMAN12395	APOSC_02795
OG0007958	HUMAN10130	APOSC_13077
OG0007959	HUMAN00914	APOSC_23624
OG0007962	HUMAN23916	APOSC_17861
OG0007963	HUMAN00077	APOSC_07038
OG0007964	HUMAN26269	APOSC_03858
OG0007965	HUMAN10628	APOSC_13907
OG0007966	HUMAN23684	APOSC_24056
OG0007967	HUMAN14599, HUMAN14598, HUMAN14597	APOSC_14865, APOSC_18355, APOSC_18356
OG0007968	HUMAN03235	APOSC_13647
OG0007969	HUMAN11764	APOSC_22956
OG0007970	HUMAN11987, HUMAN11988	APOSC_06446
OG0007971	HUMAN20515	APOSC_25406
OG0007972	HUMAN08234, HUMAN08235	APOSC_08717
OG0007973	HUMAN18842, HUMAN18843	APOSC_09594
OG0007974	HUMAN21538	APOSC_08616
OG0007975	HUMAN00101	APOSC_11633
OG0007976	HUMAN10652	APOSC_23057
OG0007977	HUMAN10711	APOSC_09009, APOSC_09008
OG0007978	HUMAN26591, HUMAN26590	APOSC_20326
OG0007979	HUMAN28431	APOSC_06426, APOSC_06427
OG0007980	HUMAN25126	APOSC_27208
OG0007981	HUMAN08911, HUMAN08912	APOSC_08505
OG0007983	HUMAN02648, HUMAN02647, HUMAN02649	APOSC_02662
OG0007984	HUMAN11790	APOSC_28885
OG0007985	HUMAN22845	APOSC_01049
OG0007986	HUMAN23732	APOSC_20381
OG0007988	HUMAN08136	APOSC_23468
OG0007990	HUMAN28217, HUMAN28218, HUMAN28216	APOSC_13512
OG0007991	HUMAN09310	APOSC_14722
OG0007992	HUMAN15218	APOSC_05605
OG0007993	HUMAN02476	APOSC_21612
OG0007994	HUMAN25068	APOSC_12623
OG0007996	HUMAN05904	APOSC_17440
OG0007997	HUMAN25806	APOSC_21698
OG0007998	HUMAN27286	APOSC_22204
OG0007999	HUMAN13157	APOSC_09847
OG0008000	HUMAN16710	APOSC_03861
OG0008001	HUMAN17244, HUMAN17245, HUMAN17243	APOSC_01709
OG0008002	HUMAN24480	APOSC_09739
OG0008003	HUMAN11963	APOSC_25748
OG0008004	HUMAN07936	APOSC_21640
OG0008006	HUMAN30122	APOSC_17172
OG0008007	HUMAN28574, HUMAN28573	APOSC_10197
OG0008008	HUMAN25914	APOSC_08380
OG0008009	HUMAN01656	APOSC_17890
OG0008011	HUMAN20883	APOSC_14830
OG0008012	HUMAN12766	APOSC_23151, APOSC_23150
OG0008013	HUMAN02948, HUMAN02949, HUMAN02950	APOSC_01356
OG0008014	HUMAN13088	APOSC_20124
OG0008016	HUMAN17122	APOSC_23825
OG0008017	HUMAN29822	APOSC_11078, APOSC_28705, APOSC_14160
OG0008018	HUMAN03518	APOSC_17034
OG0008019	HUMAN26686	APOSC_07865
OG0008020	HUMAN25874	APOSC_27780
OG0008021	HUMAN17724, HUMAN12729	APOSC_00387
OG0008022	HUMAN08326, HUMAN08325	APOSC_16216
OG0008023	HUMAN00347	APOSC_18944
OG0008026	HUMAN07017	APOSC_09936
OG0008027	HUMAN09297, HUMAN09295	APOSC_06386
OG0008028	HUMAN13789, HUMAN13788	APOSC_27294, APOSC_27293
OG0008029	HUMAN26373	APOSC_12999
OG0008030	HUMAN20023	APOSC_03982
OG0008031	HUMAN10154	APOSC_25984
OG0008036	HUMAN25880	APOSC_28420
OG0008037	HUMAN09652	APOSC_17986
OG0008038	HUMAN21043	APOSC_15782
OG0008039	HUMAN19944	APOSC_17831
OG0008040	HUMAN25453, HUMAN25452	APOSC_13491
OG0008041	HUMAN27061	APOSC_27285
OG0008043	HUMAN09312	APOSC_17796
OG0008044	HUMAN11521	APOSC_16040, APOSC_05678, APOSC_28172
OG0008045	HUMAN26584, HUMAN26585, HUMAN26582, HUMAN26580, HUMAN26583, HUMAN26581, HUMAN26586	APOSC_18023
OG0008046	HUMAN28416, HUMAN28418	APOSC_16451
OG0008047	HUMAN02867, HUMAN02866	APOSC_07617, APOSC_28616
OG0008048	HUMAN28014, HUMAN28015	APOSC_26085, APOSC_26086
OG0008049	HUMAN26750	APOSC_26885
OG0008050	HUMAN23560, HUMAN23558, HUMAN23559	APOSC_13160
OG0008051	HUMAN10716	APOSC_03468
OG0008052	HUMAN09315, HUMAN09316	APOSC_17885
OG0008053	HUMAN26036	APOSC_05241, APOSC_05242
OG0008054	HUMAN20568	APOSC_27130
OG0008055	HUMAN06710	APOSC_14003
OG0008056	HUMAN29996	APOSC_08885
OG0008057	HUMAN19652	APOSC_02687
OG0008058	HUMAN15328, HUMAN15329, HUMAN15330	APOSC_01268
OG0008059	HUMAN00551, HUMAN00552	APOSC_15499
OG0008060	HUMAN01458	APOSC_06331, APOSC_01777, APOSC_06577
OG0008061	HUMAN27886	APOSC_10219
OG0008062	HUMAN09476	APOSC_12388
OG0008063	HUMAN15954, HUMAN02382	APOSC_22434
OG0008064	HUMAN26176	APOSC_05171, APOSC_14780
OG0008065	HUMAN20388	APOSC_07629
OG0008066	HUMAN09760	APOSC_19369
OG0008067	HUMAN25616	APOSC_16252
OG0008068	HUMAN23056, HUMAN24120	APOSC_03814
OG0008069	HUMAN14189	APOSC_20472
OG0008070	HUMAN13658, HUMAN13659, HUMAN13660	APOSC_26005
OG0008071	HUMAN01032	APOSC_24421
OG0008072	HUMAN00396, HUMAN00395	APOSC_28694
OG0008073	HUMAN29336, HUMAN29335	APOSC_12795
OG0008074	HUMAN12463	APOSC_02323, APOSC_25769
OG0008075	HUMAN29868	APOSC_08341
OG0008076	HUMAN06293, HUMAN06291, HUMAN06292, HUMAN06290	APOSC_28908
OG0008077	HUMAN26662, HUMAN26661	APOSC_00127
OG0008078	HUMAN06472	APOSC_20882
OG0008079	HUMAN27934	APOSC_14186
OG0008080	HUMAN04666	APOSC_05343
OG0008081	HUMAN20765	APOSC_19170
OG0008083	HUMAN08783	APOSC_01221
OG0008084	HUMAN09222	APOSC_05751
OG0008085	HUMAN02875	APOSC_06211
OG0008086	HUMAN03738	APOSC_23185, APOSC_23184
OG0008087	HUMAN18084	APOSC_17002
OG0008088	HUMAN08520, HUMAN08522, HUMAN08521	APOSC_08897
OG0008089	HUMAN26782	APOSC_26494
OG0008091	HUMAN07361, HUMAN07360	APOSC_18409
OG0008092	HUMAN04427	APOSC_18004
OG0008093	HUMAN27677	APOSC_23563
OG0008094	HUMAN11989	APOSC_18874
OG0008098	HUMAN17004, HUMAN17003	APOSC_02918
OG0008099	HUMAN10505, HUMAN10506	APOSC_06865
OG0008100	HUMAN00523	APOSC_07045
OG0008102	HUMAN29480	APOSC_03668
OG0008103	HUMAN04801, HUMAN04800	APOSC_16584
OG0008104	HUMAN03550, HUMAN03549, HUMAN03551	APOSC_05053
OG0008105	HUMAN16819	APOSC_17240
OG0008106	HUMAN20536, HUMAN20534	APOSC_02206
OG0008107	HUMAN23200, HUMAN23199	APOSC_02763
OG0008108	HUMAN11110	APOSC_17504
OG0008109	HUMAN11770, HUMAN11769, HUMAN11771	APOSC_23232, APOSC_23231
OG0008110	HUMAN17613	APOSC_25259
OG0008111	HUMAN09690	APOSC_00540
OG0008112	HUMAN08268, HUMAN08270, HUMAN08269	APOSC_29036
OG0008113	HUMAN14020	APOSC_14747
OG0008116	HUMAN12994, HUMAN10179	APOSC_18172
OG0008117	HUMAN01737	APOSC_02223, APOSC_02222
OG0008119	HUMAN26741	APOSC_00316
OG0008120	HUMAN00765	APOSC_11042
OG0008125	HUMAN24198, HUMAN24197	APOSC_02610
OG0008126	HUMAN01802	APOSC_09984, APOSC_25489
OG0008127	HUMAN07524	APOSC_07880
OG0008136	HUMAN19121	APOSC_07166
OG0008138	HUMAN00319	APOSC_10462
OG0008143	HUMAN23788, HUMAN23787	APOSC_20779
OG0008194	HUMAN01965	APOSC_20535
OG0008199	HUMAN23058, HUMAN23057	APOSC_01389
OG0008201	HUMAN21455	APOSC_24486
OG0008202	HUMAN02093	APOSC_07690
OG0008203	HUMAN23819	APOSC_03043, APOSC_03044
OG0008204	HUMAN11260	APOSC_16534
OG0008205	HUMAN29340	APOSC_26162
OG0008206	HUMAN02339	APOSC_07352, APOSC_07351
OG0008208	HUMAN20538	APOSC_03726
OG0008209	HUMAN26670, HUMAN26672, HUMAN26671	APOSC_28279
OG0008211	HUMAN28680, HUMAN28681	APOSC_15417
OG0008212	HUMAN12505	APOSC_24996, APOSC_04272
OG0008213	HUMAN21183, HUMAN21184	APOSC_04494
OG0008214	HUMAN26684	APOSC_22778
OG0008216	HUMAN08718	APOSC_02181
OG0008217	HUMAN20199	APOSC_26604
OG0008218	HUMAN12038	APOSC_25714
OG0008219	HUMAN27873	APOSC_01816
OG0008220	HUMAN30201	APOSC_16489
OG0008221	HUMAN11125	APOSC_25923
OG0008222	HUMAN17180	APOSC_08179
OG0008223	HUMAN30263	APOSC_07003
OG0008224	HUMAN11586	APOSC_13569
OG0008225	HUMAN24187	APOSC_06204
OG0008227	HUMAN28826	APOSC_13416
OG0008228	HUMAN21146	APOSC_00526
OG0008229	HUMAN29482	APOSC_04449
OG0008230	HUMAN08125	APOSC_01050
OG0008231	HUMAN03677	APOSC_17787
OG0008232	HUMAN11841	APOSC_13954
OG0008234	HUMAN13620, HUMAN13618, HUMAN13619	APOSC_19378
OG0008235	HUMAN00821	APOSC_12595
OG0008236	HUMAN02910	APOSC_13471
OG0008237	HUMAN23647	APOSC_26561, APOSC_26562
OG0008238	HUMAN16279	APOSC_09010
OG0008239	HUMAN03298, HUMAN03297	APOSC_00770
OG0008240	HUMAN10132, HUMAN10131	APOSC_04944
OG0008242	HUMAN01163, HUMAN01162, HUMAN01161, HUMAN01160	APOSC_19748
OG0008243	HUMAN25428	APOSC_12489
OG0008244	HUMAN10161	APOSC_24320, APOSC_24319
OG0008245	HUMAN29072	APOSC_09282
OG0008246	HUMAN06614	APOSC_21974
OG0008249	HUMAN14662	APOSC_23287
OG0008250	HUMAN14966	APOSC_19147
OG0008251	HUMAN23749	APOSC_06719, APOSC_06718
OG0008252	HUMAN23703	APOSC_11414
OG0008253	HUMAN22268, HUMAN22269, HUMAN22270, HUMAN22271	APOSC_06136
OG0008254	HUMAN01824	APOSC_24820
OG0008255	HUMAN28692	APOSC_29147
OG0008257	HUMAN21537	APOSC_21547
OG0008258	HUMAN02572	APOSC_18575, APOSC_18576, APOSC_18577
OG0008259	HUMAN16697	APOSC_03340, APOSC_03341
OG0008260	HUMAN28949	APOSC_14790
OG0008261	HUMAN05256, HUMAN05253, HUMAN05254, HUMAN05257	APOSC_23556, APOSC_14888
OG0008262	HUMAN29219	APOSC_16435
OG0008263	HUMAN04927	APOSC_05613
OG0008264	HUMAN23694	APOSC_10532
OG0008265	HUMAN30496, HUMAN30495	APOSC_15181
OG0008266	HUMAN09367	APOSC_07633
OG0008267	HUMAN06220, HUMAN06219	APOSC_26204
OG0008268	HUMAN29112	APOSC_11254
OG0008269	HUMAN21396	APOSC_11767
OG0008270	HUMAN00750	APOSC_21885
OG0008271	HUMAN14372	APOSC_15408
OG0008272	HUMAN04358	APOSC_11704
OG0008273	HUMAN11962, HUMAN11961	APOSC_18538
OG0008274	HUMAN21051	APOSC_21892, APOSC_14394
OG0008275	HUMAN25394	APOSC_09999, APOSC_09998
OG0008277	HUMAN04134	APOSC_08947
OG0008278	HUMAN07236	APOSC_27090
OG0008280	HUMAN22014	APOSC_17344
OG0008281	HUMAN04744	APOSC_25564
OG0008282	HUMAN00895	APOSC_11226
OG0008283	HUMAN07219	APOSC_15446
OG0008284	HUMAN08430, HUMAN15813	APOSC_13171
OG0008286	HUMAN18868	APOSC_09059
OG0008288	HUMAN00419	APOSC_08896
OG0008289	HUMAN29098	APOSC_26477
OG0008290	HUMAN04144, HUMAN04143	APOSC_25138
OG0008291	HUMAN12015	APOSC_08804
OG0008292	HUMAN09845	APOSC_07124
OG0008293	HUMAN09961	APOSC_05615
OG0008294	HUMAN17187	APOSC_06970
OG0008295	HUMAN16821	APOSC_28274
OG0008298	HUMAN00245, HUMAN00244	APOSC_20933
OG0008299	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019	APOSC_00588
OG0008300	HUMAN28700	APOSC_08101, APOSC_08102
OG0008301	HUMAN03697	APOSC_03172
OG0008303	HUMAN08938	APOSC_25797
OG0008304	HUMAN07647, HUMAN07648	APOSC_26151
OG0008305	HUMAN18436	APOSC_26364
OG0008306	HUMAN18178	APOSC_03469, APOSC_03470
OG0008307	HUMAN06155	APOSC_00812
OG0008308	HUMAN21349	APOSC_06610
OG0008309	HUMAN02301, HUMAN02300, HUMAN02302	APOSC_25328
OG0008311	HUMAN16796	APOSC_15212, APOSC_09822
OG0008312	HUMAN13487	APOSC_03983
OG0008313	HUMAN13284, HUMAN13283, HUMAN13285	APOSC_25393
OG0008314	HUMAN17568, HUMAN17569, HUMAN17566	APOSC_16183
OG0008317	HUMAN29465	APOSC_08409
OG0008318	HUMAN08273	APOSC_07399
OG0008319	HUMAN00373	APOSC_10042
OG0008320	HUMAN24159	APOSC_08581
OG0008324	HUMAN26458	APOSC_22951, APOSC_22952
OG0008325	HUMAN11481, HUMAN11480	APOSC_22229
OG0008327	HUMAN26707	APOSC_17199
OG0008328	HUMAN22301	APOSC_27235
OG0008329	HUMAN17963, HUMAN17962	APOSC_00099
OG0008331	HUMAN02484	APOSC_27801, APOSC_06115
OG0008333	HUMAN21893	APOSC_25210
OG0008334	HUMAN29152	APOSC_28477
OG0008335	HUMAN14533	APOSC_24989
OG0008336	HUMAN26835	APOSC_28759
OG0008337	HUMAN21224	APOSC_01570
OG0008337	HUMAN21223	APOSC_25004
OG0008338	HUMAN19122, HUMAN25617	APOSC_01979, APOSC_20836
OG0008339	HUMAN25678	APOSC_24725
OG0008340	HUMAN19688, HUMAN19686, HUMAN19687	APOSC_17621
OG0008341	HUMAN08398	APOSC_06989
OG0008343	HUMAN17178	APOSC_10336
OG0008345	HUMAN09403	APOSC_10582
OG0008346	HUMAN16797	APOSC_02989
OG0008347	HUMAN12793	APOSC_27237
OG0008348	HUMAN18638	APOSC_04923
OG0008349	HUMAN03709, HUMAN30461, HUMAN30460	APOSC_24760
OG0008350	HUMAN25937	APOSC_15062
OG0008351	HUMAN12466	APOSC_03421
OG0008352	HUMAN23735, HUMAN23734	APOSC_21115
OG0008353	HUMAN26897	APOSC_05405
OG0008355	HUMAN17063	APOSC_07250
OG0008356	HUMAN00269	APOSC_26700
OG0008357	HUMAN09661, HUMAN09662	APOSC_20364
OG0008358	HUMAN11319	APOSC_18427
OG0008359	HUMAN19022	APOSC_10441
OG0008360	HUMAN00749	APOSC_27767
OG0008361	HUMAN00580	APOSC_27978
OG0008363	HUMAN04961, HUMAN04960	APOSC_12772
OG0008364	HUMAN17125, HUMAN23879	APOSC_25191
OG0008365	HUMAN07830	APOSC_03291
OG0008367	HUMAN03243	APOSC_02351
OG0008368	HUMAN18450	APOSC_02327
OG0008369	HUMAN11855	APOSC_20701
OG0008370	HUMAN12794	APOSC_24562
OG0008371	HUMAN00911	APOSC_02750
OG0008373	HUMAN04211	APOSC_20839
OG0008374	HUMAN06241	APOSC_23546
OG0008377	HUMAN18042	APOSC_05161
OG0008378	HUMAN18118	APOSC_02583
OG0008379	HUMAN14930, HUMAN14931, HUMAN14929	APOSC_11653
OG0008380	HUMAN02642	APOSC_16416, APOSC_16417
OG0008381	HUMAN17143	APOSC_18144
OG0008382	HUMAN11290	APOSC_04243
OG0008383	HUMAN00264	APOSC_27193
OG0008384	HUMAN02514	APOSC_21382
OG0008386	HUMAN13311, HUMAN13310	APOSC_04675
OG0008387	HUMAN06320	APOSC_03023
OG0008388	HUMAN25138	APOSC_08414
OG0008392	HUMAN26623, HUMAN26617, HUMAN26622	APOSC_28212
OG0008395	HUMAN26076	APOSC_02375, APOSC_02376
OG0008399	HUMAN17631, HUMAN17660, HUMAN17629, HUMAN17630, HUMAN17659	APOSC_24284
OG0008400	HUMAN14762	APOSC_02345
OG0008401	HUMAN02443	APOSC_11241
OG0008402	HUMAN25252	APOSC_13502
OG0008403	HUMAN00738	APOSC_22193
OG0008404	HUMAN29395, HUMAN29394	APOSC_06705
OG0008406	HUMAN00912	APOSC_18437
OG0008411	HUMAN13080, HUMAN13079	APOSC_13247
OG0008412	HUMAN01894, HUMAN01893	APOSC_26156
OG0008415	HUMAN22400, HUMAN22401	APOSC_05218
OG0008416	HUMAN08501	APOSC_28432
OG0008418	HUMAN02917, HUMAN02916	APOSC_25353
OG0008421	HUMAN01185	APOSC_27456
OG0008422	HUMAN04849	APOSC_16612
OG0008424	HUMAN23340	APOSC_12374
OG0008427	HUMAN25438	APOSC_14976
OG0008432	HUMAN21308	APOSC_02179
OG0008433	HUMAN04241, HUMAN04242, HUMAN04240, HUMAN04239	APOSC_02244
OG0008435	HUMAN03821	APOSC_03535
OG0008437	HUMAN05070, HUMAN05068, HUMAN05069	APOSC_07043, APOSC_07042
OG0008443	HUMAN25776, HUMAN25777	APOSC_12816
OG0008444	HUMAN04905, HUMAN04906	APOSC_14295
OG0008448	HUMAN08260, HUMAN08263, HUMAN08262, HUMAN08261	APOSC_17908
OG0008450	HUMAN12303	APOSC_19266
OG0008453	HUMAN06041	APOSC_24462
OG0008507	HUMAN10030	APOSC_16679
OG0008509	HUMAN00348	APOSC_12873
OG0008513	HUMAN20254	APOSC_28038
OG0008514	HUMAN23059	APOSC_08578
OG0008515	HUMAN28063	APOSC_15829
OG0008516	HUMAN09260, HUMAN09259	APOSC_08682
OG0008522	HUMAN23516	APOSC_13449
OG0008524	HUMAN10821	APOSC_11614
OG0008526	HUMAN01035, HUMAN01036	APOSC_16496
OG0008527	HUMAN01947	APOSC_24661
OG0008528	HUMAN21693	APOSC_24325
OG0008530	HUMAN23105	APOSC_07553
OG0008531	HUMAN21761, HUMAN21764	APOSC_03955
OG0008532	HUMAN04907	APOSC_28549
OG0008533	HUMAN25516	APOSC_14916
OG0008534	HUMAN04235	APOSC_12537
OG0008536	HUMAN12783	APOSC_00561
OG0008538	HUMAN23914	APOSC_13890
OG0008539	HUMAN11116, HUMAN11117	APOSC_07394
OG0008540	HUMAN01647	APOSC_01144
OG0008541	HUMAN00437	APOSC_13348, APOSC_13344, APOSC_13346, APOSC_13345
OG0008544	HUMAN11249	APOSC_18440
OG0008545	HUMAN17171, HUMAN17170	APOSC_18171
OG0008546	HUMAN13748, HUMAN13749	APOSC_03316
OG0008550	HUMAN00201	APOSC_26921
OG0008551	HUMAN05297	APOSC_24128
OG0008555	HUMAN25239	APOSC_18215
OG0008556	HUMAN02568, HUMAN02571	APOSC_04241
OG0008557	HUMAN07933	APOSC_10961
OG0008558	HUMAN04702	APOSC_03129
OG0008559	HUMAN17851	APOSC_01566
OG0008560	HUMAN24915	APOSC_19103
OG0008561	HUMAN11692	APOSC_07820
OG0008562	HUMAN25387	APOSC_01224
OG0008563	HUMAN07276	APOSC_22957
OG0008565	HUMAN23706, HUMAN23705	APOSC_05366
OG0008566	HUMAN22117	APOSC_28332, APOSC_25409
OG0008570	HUMAN10481	APOSC_17751
OG0008571	HUMAN11507	APOSC_27123
OG0008572	HUMAN19525	APOSC_18400
OG0008573	HUMAN28622	APOSC_20777
OG0008574	HUMAN00525	APOSC_13409, APOSC_07424
OG0008575	HUMAN06154, HUMAN06153	APOSC_27790
OG0008577	HUMAN10533	APOSC_22641
OG0008579	HUMAN24553	APOSC_14078
OG0008583	HUMAN24564, HUMAN24563	APOSC_24512
OG0008588	HUMAN13418, HUMAN13417	APOSC_24866
OG0008590	HUMAN28355	APOSC_13223
OG0008591	HUMAN10263	APOSC_14208
OG0008595	HUMAN25300	APOSC_25396
OG0008596	HUMAN25989	APOSC_20789, APOSC_20790
OG0008597	HUMAN23066	APOSC_00321
OG0008599	HUMAN25019	APOSC_10818
OG0008600	HUMAN03507, HUMAN03506	APOSC_10335
OG0008602	HUMAN16845	APOSC_02048, APOSC_02047
OG0008603	HUMAN14135	APOSC_18259
OG0008604	HUMAN10620, HUMAN10619	APOSC_15157
OG0008605	HUMAN17119, HUMAN17118	APOSC_07908
OG0008606	HUMAN26327	APOSC_02702
OG0008607	HUMAN02143	APOSC_16388
OG0008609	HUMAN26596	APOSC_10190
OG0008611	HUMAN02182	APOSC_21770
OG0008612	HUMAN02234, HUMAN02233	APOSC_26856
OG0008613	HUMAN26988	APOSC_19271
OG0008614	HUMAN04277	APOSC_25993
OG0008618	HUMAN20501	APOSC_27155
OG0008619	HUMAN08940	APOSC_11304
OG0008620	HUMAN28760	APOSC_16989
OG0008621	HUMAN22938	APOSC_26027
OG0008623	HUMAN05592, HUMAN05593	APOSC_20855
OG0008624	HUMAN20088, HUMAN20087	APOSC_18663
OG0008626	HUMAN08220	APOSC_24115
OG0008627	HUMAN23906, HUMAN23907	APOSC_10330
OG0008628	HUMAN07506	APOSC_12508
OG0008629	HUMAN13952	APOSC_05375
OG0008630	HUMAN12309	APOSC_19682
OG0008632	HUMAN12382	APOSC_24199
OG0008633	HUMAN16826	APOSC_09510
OG0008634	HUMAN02730	APOSC_25934
OG0008636	HUMAN09630, HUMAN09629, HUMAN09632, HUMAN09631	APOSC_10482, APOSC_10481
OG0008638	HUMAN27334	APOSC_20532
OG0008639	HUMAN18858	APOSC_01209
OG0008640	HUMAN03588	APOSC_24046, APOSC_04145
OG0008641	HUMAN07240, HUMAN07241	APOSC_18535
OG0008642	HUMAN18819, HUMAN18822	APOSC_03488
OG0008644	HUMAN17256	APOSC_10925
OG0008645	HUMAN19088, HUMAN19089	APOSC_25362
OG0008646	HUMAN29726	APOSC_15865
OG0008647	HUMAN14129	APOSC_18127
OG0008648	HUMAN04803, HUMAN04802	APOSC_15634
OG0008649	HUMAN09255	APOSC_24972
OG0008651	HUMAN05633	APOSC_29165
OG0008655	HUMAN07047	APOSC_24742
OG0008656	HUMAN16932	APOSC_22614
OG0008657	HUMAN06883, HUMAN06882	APOSC_25567, APOSC_25566
OG0008658	HUMAN16693	APOSC_27361
OG0008659	HUMAN21365, HUMAN21364	APOSC_24797
OG0008660	HUMAN27232	APOSC_07846
OG0008661	HUMAN03784	APOSC_20541
OG0008662	HUMAN19725	APOSC_26049
OG0008665	HUMAN27660, HUMAN27659, HUMAN27661, HUMAN27662	APOSC_18313
OG0008666	HUMAN02028	APOSC_24205
OG0008668	HUMAN08201, HUMAN08200	APOSC_11556
OG0008669	HUMAN02595	APOSC_08678
OG0008671	HUMAN08322	APOSC_12256
OG0008672	HUMAN23648	APOSC_26835
OG0008673	HUMAN25005	APOSC_11067
OG0008674	HUMAN23099	APOSC_02366, APOSC_02367
OG0008676	HUMAN22338	APOSC_09314
OG0008677	HUMAN20610	APOSC_06945
OG0008678	HUMAN20001, HUMAN20000, HUMAN19999	APOSC_20384
OG0008680	HUMAN24151	APOSC_01148
OG0008681	HUMAN07834	APOSC_16889
OG0008683	HUMAN21773	APOSC_21395, APOSC_21396
OG0008684	HUMAN17588, HUMAN17587	APOSC_06613
OG0008685	HUMAN11457, HUMAN11458, HUMAN11459, HUMAN11460, HUMAN11461	APOSC_02453
OG0008688	HUMAN05788, HUMAN21046	APOSC_06324
