Orthogroup	HUMAN	HELIO_ok
OG0007600	HUMAN07630, HUMAN21662	HELIO_09160
OG0007601	HUMAN12973	HELIO_11037
OG0007602	HUMAN00917	HELIO_07630
OG0007603	HUMAN11097	HELIO_01392
OG0007604	HUMAN11462, HUMAN11463	HELIO_03238
OG0007605	HUMAN25002	HELIO_08599
OG0007606	HUMAN16824, HUMAN16823	HELIO_07848
OG0007607	HUMAN00121	HELIO_03875
OG0007609	HUMAN07130	HELIO_10263
OG0007610	HUMAN20947	HELIO_03990
OG0007611	HUMAN08580	HELIO_01122
OG0007612	HUMAN06201	HELIO_09265
OG0007614	HUMAN11569, HUMAN11570, HUMAN11567	HELIO_12418
OG0007616	HUMAN16740	HELIO_00580
OG0007617	HUMAN28528	HELIO_01514, HELIO_03303
OG0007618	HUMAN05174, HUMAN05173	HELIO_11433
OG0007619	HUMAN21829	HELIO_00818
OG0007622	HUMAN21098	HELIO_08743
OG0007623	HUMAN14413	HELIO_00485
OG0007624	HUMAN00744	HELIO_03334
OG0007626	HUMAN30032, HUMAN30031, HUMAN30033, HUMAN30030	HELIO_06920
OG0007628	HUMAN22378	HELIO_12259
OG0007629	HUMAN23337	HELIO_03806
OG0007631	HUMAN25386, HUMAN17448	HELIO_09565
OG0007632	HUMAN16885	HELIO_08772
OG0007633	HUMAN13873	HELIO_01601, HELIO_04618
OG0007634	HUMAN22721	HELIO_08632
OG0007635	HUMAN22830	HELIO_11841
OG0007637	HUMAN08470	HELIO_09043
OG0007638	HUMAN25473	HELIO_04448
OG0007639	HUMAN03357, HUMAN03356	HELIO_03757
OG0007640	HUMAN14964, HUMAN14963	HELIO_01947
OG0007641	HUMAN23720, HUMAN23721, HUMAN23719	HELIO_06504
OG0007642	HUMAN02914	HELIO_09919
OG0007643	HUMAN26301	HELIO_05958
OG0007645	HUMAN10615, HUMAN10616	HELIO_08180
OG0007646	HUMAN29544	HELIO_09428
OG0007647	HUMAN02929	HELIO_06564
OG0007648	HUMAN29977, HUMAN29976	HELIO_11122
OG0007649	HUMAN01321	HELIO_02723
OG0007650	HUMAN16337, HUMAN16338	HELIO_07386
OG0007651	HUMAN16641	HELIO_02073
OG0007652	HUMAN29441	HELIO_06613, HELIO_09950
OG0007656	HUMAN02869	HELIO_03326
OG0007658	HUMAN30007	HELIO_08545
OG0007659	HUMAN18167, HUMAN18165, HUMAN18169	HELIO_12061
OG0007660	HUMAN02075	HELIO_04891
OG0007662	HUMAN05169	HELIO_05739
OG0007663	HUMAN19568	HELIO_09052
OG0007664	HUMAN10066	HELIO_04897
OG0007665	HUMAN27691, HUMAN27690	HELIO_01351
OG0007666	HUMAN10319	HELIO_07744
OG0007667	HUMAN15603	HELIO_04334
OG0007668	HUMAN07341	HELIO_03931
OG0007669	HUMAN26809, HUMAN26810	HELIO_10621
OG0007670	HUMAN25254	HELIO_10218
OG0007671	HUMAN18044	HELIO_05540
OG0007673	HUMAN30108, HUMAN00583	HELIO_12156
OG0007675	HUMAN25956, HUMAN25982	HELIO_03407
OG0007676	HUMAN24899	HELIO_07836
OG0007679	HUMAN23101	HELIO_00757
OG0007680	HUMAN17909	HELIO_05007
OG0007681	HUMAN09648	HELIO_11068
OG0007684	HUMAN15836	HELIO_08826
OG0007686	HUMAN11598, HUMAN11597, HUMAN11595, HUMAN11599	HELIO_07993
OG0007687	HUMAN20268	HELIO_01462
OG0007688	HUMAN27313, HUMAN27311	HELIO_07498
OG0007689	HUMAN07121	HELIO_05912
OG0007690	HUMAN27678	HELIO_01667
OG0007691	HUMAN27822	HELIO_10851
OG0007692	HUMAN02061	HELIO_12083
OG0007694	HUMAN20746	HELIO_10450
OG0007695	HUMAN28172	HELIO_05669
OG0007696	HUMAN05784	HELIO_08043
OG0007698	HUMAN29272	HELIO_02873
OG0007700	HUMAN07314	HELIO_03540
OG0007702	HUMAN20314	HELIO_01625
OG0007703	HUMAN22827	HELIO_00511
OG0007704	HUMAN21556	HELIO_10965
OG0007705	HUMAN03246	HELIO_04144, HELIO_04748
OG0007708	HUMAN06488	HELIO_02843
OG0007711	HUMAN25855	HELIO_03322
OG0007712	HUMAN03420	HELIO_06849
OG0007713	HUMAN06586	HELIO_05941
OG0007714	HUMAN30023	HELIO_10358
OG0007715	HUMAN19961	HELIO_04524
OG0007716	HUMAN10202, HUMAN10203	HELIO_10507
OG0007717	HUMAN03284	HELIO_08633
OG0007719	HUMAN26223	HELIO_11950
OG0007722	HUMAN03285	HELIO_05263
OG0007723	HUMAN26538	HELIO_12456
OG0007724	HUMAN03962	HELIO_00810
OG0007726	HUMAN04435	HELIO_01023
OG0007728	HUMAN27883	HELIO_09849
OG0007729	HUMAN11128, HUMAN11127	HELIO_03269
OG0007730	HUMAN27996, HUMAN27997, HUMAN27995	HELIO_07341
OG0007732	HUMAN24163, HUMAN24162	HELIO_12689
OG0007733	HUMAN01349	HELIO_07297
OG0007734	HUMAN00972, HUMAN17214	HELIO_11801
OG0007735	HUMAN12324	HELIO_09823
OG0007736	HUMAN13041	HELIO_07658
OG0007739	HUMAN01347	HELIO_03035
OG0007740	HUMAN05471, HUMAN05472	HELIO_09599
OG0007741	HUMAN02503	HELIO_09949
OG0007743	HUMAN09883, HUMAN06357	HELIO_10929
OG0007745	HUMAN11543, HUMAN11542	HELIO_04306
OG0007746	HUMAN25134	HELIO_11155
OG0007747	HUMAN01081	HELIO_03159
OG0007748	HUMAN02622	HELIO_10708
OG0007749	HUMAN26822	HELIO_03431
OG0007750	HUMAN14835, HUMAN14833	HELIO_09626
OG0007751	HUMAN17117, HUMAN17120	HELIO_06655
OG0007753	HUMAN23321	HELIO_11261
OG0007754	HUMAN21523	HELIO_02629
OG0007755	HUMAN02406	HELIO_12313
OG0007756	HUMAN18795	HELIO_06807
OG0007757	HUMAN01101	HELIO_07988
OG0007759	HUMAN01276	HELIO_12236
OG0007761	HUMAN00323	HELIO_10949
OG0007762	HUMAN07584	HELIO_01739
OG0007763	HUMAN01210	HELIO_06612
OG0007767	HUMAN17614	HELIO_03760
OG0007768	HUMAN11819, HUMAN11818	HELIO_10681
OG0007769	HUMAN10250	HELIO_12480
OG0007770	HUMAN07204, HUMAN07203, HUMAN07205	HELIO_10505
OG0007771	HUMAN06957	HELIO_01646
OG0007772	HUMAN21301	HELIO_01680
OG0007773	HUMAN22030	HELIO_07954
OG0007774	HUMAN17885, HUMAN17884	HELIO_11728
OG0007775	HUMAN13077	HELIO_01482
OG0007776	HUMAN13908, HUMAN13907, HUMAN13906	HELIO_06697
OG0007779	HUMAN18212	HELIO_02670
OG0007780	HUMAN08419, HUMAN08418	HELIO_10535
OG0007781	HUMAN02870	HELIO_09673
OG0007782	HUMAN10939	HELIO_11482
OG0007783	HUMAN10560	HELIO_03457
OG0007784	HUMAN12802	HELIO_06523
OG0007786	HUMAN18705	HELIO_09437
OG0007788	HUMAN10906, HUMAN10907	HELIO_12530
OG0007790	HUMAN25976	HELIO_08844
OG0007791	HUMAN00111	HELIO_00183
OG0007794	HUMAN07379, HUMAN07378	HELIO_02740
OG0007795	HUMAN00877, HUMAN00879, HUMAN00878	HELIO_09087
OG0007796	HUMAN01833	HELIO_02975
OG0007797	HUMAN10834	HELIO_00566
OG0007798	HUMAN23022	HELIO_11116
OG0007799	HUMAN26285	HELIO_07533
OG0007800	HUMAN05271, HUMAN05270	HELIO_02307
OG0007801	HUMAN12139, HUMAN12140, HUMAN12141	HELIO_01655
OG0007802	HUMAN16301	HELIO_11341
OG0007803	HUMAN17024	HELIO_00912
OG0007804	HUMAN27359	HELIO_02429
OG0007805	HUMAN05569	HELIO_08060
OG0007807	HUMAN03444	HELIO_01066
OG0007808	HUMAN20964	HELIO_10874
OG0007809	HUMAN01412	HELIO_07903
OG0007810	HUMAN20972	HELIO_09745
OG0007811	HUMAN21891	HELIO_00921
OG0007812	HUMAN23209	HELIO_04110
OG0007813	HUMAN02512	HELIO_00743
OG0007815	HUMAN18937, HUMAN18939, HUMAN18936, HUMAN18938	HELIO_12778
OG0007816	HUMAN00100, HUMAN00099	HELIO_07334
OG0007820	HUMAN11761	HELIO_11990
OG0007823	HUMAN03449	HELIO_08358
OG0007826	HUMAN07299	HELIO_03122
OG0007827	HUMAN16930, HUMAN16931, HUMAN16929	HELIO_06096
OG0007828	HUMAN13883, HUMAN13882	HELIO_09070
OG0007829	HUMAN11339	HELIO_01759
OG0007830	HUMAN01001	HELIO_08878
OG0007831	HUMAN27771	HELIO_12772
OG0007832	HUMAN08812	HELIO_11102
OG0007833	HUMAN19927, HUMAN19926	HELIO_05559
OG0007834	HUMAN24234, HUMAN24235, HUMAN24233, HUMAN24232	HELIO_01668
OG0007835	HUMAN23278	HELIO_12549
OG0007836	HUMAN30213	HELIO_01070
OG0007837	HUMAN29610	HELIO_03229
OG0007840	HUMAN27820	HELIO_04802
OG0007841	HUMAN03161	HELIO_12452
OG0007842	HUMAN02588, HUMAN02589	HELIO_11731
OG0007843	HUMAN23053, HUMAN24119	HELIO_04963
OG0007845	HUMAN11436, HUMAN11435	HELIO_05450
OG0007848	HUMAN19483	HELIO_04240
OG0007850	HUMAN19514	HELIO_05804
OG0007851	HUMAN02220, HUMAN10989	HELIO_08350
OG0007854	HUMAN25144, HUMAN25143	HELIO_05486
OG0007857	HUMAN22885, HUMAN24371	HELIO_07232
OG0007858	HUMAN27701	HELIO_05719
OG0007859	HUMAN17826	HELIO_08952
OG0007862	HUMAN02592, HUMAN12841, HUMAN12840	HELIO_00366
OG0007907	HUMAN18079, HUMAN18078	HELIO_03530
OG0007908	HUMAN27841	HELIO_08170
OG0007911	HUMAN16282, HUMAN16283	HELIO_11434
OG0007916	HUMAN17441	HELIO_05089
OG0007917	HUMAN07730	HELIO_07148
OG0007918	HUMAN24900, HUMAN24901	HELIO_04419
OG0007924	HUMAN16777	HELIO_11347
OG0007926	HUMAN09355, HUMAN09356	HELIO_01370
OG0007927	HUMAN26473	HELIO_09579
OG0007929	HUMAN14120	HELIO_03658
OG0007931	HUMAN05429, HUMAN22978	HELIO_00059
OG0007932	HUMAN24557	HELIO_01358
OG0007933	HUMAN17540, HUMAN20405	HELIO_12085
OG0007935	HUMAN25433	HELIO_04002
OG0007937	HUMAN02729	HELIO_07186
OG0007938	HUMAN06734	HELIO_02363
OG0007939	HUMAN02969	HELIO_11553
OG0007940	HUMAN09227, HUMAN09226	HELIO_02193
OG0007941	HUMAN10745	HELIO_04750
OG0007943	HUMAN05448	HELIO_05542
OG0007944	HUMAN22561, HUMAN22559, HUMAN22563, HUMAN22562, HUMAN22560	HELIO_02142
OG0007945	HUMAN11683, HUMAN11682	HELIO_04359
OG0007948	HUMAN11837	HELIO_02781
OG0007949	HUMAN13796, HUMAN13795	HELIO_02382
OG0007951	HUMAN19098	HELIO_00106
OG0007953	HUMAN29593	HELIO_04337
OG0007954	HUMAN25141, HUMAN25140	HELIO_02739
OG0007956	HUMAN23725	HELIO_00807
OG0007957	HUMAN12395	HELIO_02424
OG0007958	HUMAN10130	HELIO_03422
OG0007959	HUMAN00914	HELIO_02385
OG0007962	HUMAN23916	HELIO_04538
OG0007963	HUMAN00077	HELIO_01376
OG0007965	HUMAN10628	HELIO_09702
OG0007966	HUMAN23684	HELIO_06554
OG0007968	HUMAN03235	HELIO_08321
OG0007972	HUMAN08234, HUMAN08235	HELIO_04967
OG0007973	HUMAN18842, HUMAN18843	HELIO_04677
OG0007974	HUMAN21538	HELIO_08921
OG0007975	HUMAN00101	HELIO_02337
OG0007977	HUMAN10711	HELIO_06466
OG0007978	HUMAN26591, HUMAN26590	HELIO_02240
OG0007979	HUMAN28431	HELIO_02677
OG0007980	HUMAN25126	HELIO_00219
OG0007981	HUMAN08911, HUMAN08912	HELIO_03648
OG0007982	HUMAN24581	HELIO_09407
OG0007983	HUMAN02648, HUMAN02647, HUMAN02649	HELIO_01979
OG0007984	HUMAN11790	HELIO_09497
OG0007985	HUMAN22845	HELIO_09398
OG0007988	HUMAN08136	HELIO_01044
OG0007990	HUMAN28217, HUMAN28218, HUMAN28216	HELIO_00307
OG0007991	HUMAN09310	HELIO_02057
OG0007992	HUMAN15218	HELIO_06704
OG0007993	HUMAN02476	HELIO_01029
OG0007994	HUMAN25068	HELIO_01780
OG0007996	HUMAN05904	HELIO_00492
OG0007997	HUMAN25806	HELIO_03100
OG0007998	HUMAN27286	HELIO_07332
OG0007999	HUMAN13157	HELIO_08262
OG0008000	HUMAN16710	HELIO_04177
OG0008001	HUMAN17244, HUMAN17245, HUMAN17243	HELIO_00928
OG0008003	HUMAN11963	HELIO_02384
OG0008004	HUMAN07936	HELIO_01554
OG0008006	HUMAN30122	HELIO_00516
OG0008008	HUMAN25914	HELIO_05467
OG0008009	HUMAN01656	HELIO_11167
OG0008011	HUMAN20883	HELIO_10599
OG0008012	HUMAN12766	HELIO_05973
OG0008013	HUMAN02948, HUMAN02949, HUMAN02950	HELIO_04462
OG0008016	HUMAN17122	HELIO_00540
OG0008017	HUMAN29822	HELIO_09842
OG0008018	HUMAN03518	HELIO_10526
OG0008019	HUMAN26686	HELIO_08608
OG0008020	HUMAN25874	HELIO_00997
OG0008022	HUMAN08326, HUMAN08325	HELIO_09370
OG0008023	HUMAN00347	HELIO_00436
OG0008025	HUMAN25944	HELIO_09213
OG0008026	HUMAN07017	HELIO_09687
OG0008027	HUMAN09297, HUMAN09295	HELIO_04688
OG0008028	HUMAN13789, HUMAN13788	HELIO_10437
OG0008029	HUMAN26373	HELIO_03340
OG0008030	HUMAN20023	HELIO_08520
OG0008031	HUMAN10154	HELIO_10799
OG0008033	HUMAN17141	HELIO_02861
OG0008036	HUMAN25880	HELIO_03192
OG0008037	HUMAN09652	HELIO_01120
OG0008038	HUMAN21043	HELIO_02850
OG0008039	HUMAN19944	HELIO_02911
OG0008040	HUMAN25453, HUMAN25452	HELIO_01756
OG0008041	HUMAN27061	HELIO_00327
OG0008043	HUMAN09312	HELIO_05068
OG0008044	HUMAN11521	HELIO_05976
OG0008046	HUMAN28416, HUMAN28418	HELIO_01039
OG0008047	HUMAN02867, HUMAN02866	HELIO_10201
OG0008050	HUMAN23560, HUMAN23558, HUMAN23559	HELIO_01160
OG0008051	HUMAN10716	HELIO_09542
OG0008052	HUMAN09315, HUMAN09316	HELIO_03533
OG0008053	HUMAN26036	HELIO_03591
OG0008054	HUMAN20568	HELIO_00598
OG0008055	HUMAN06710	HELIO_01274
OG0008056	HUMAN29996	HELIO_00846
OG0008057	HUMAN19652	HELIO_04003
OG0008058	HUMAN15328, HUMAN15329, HUMAN15330	HELIO_07175
OG0008059	HUMAN00551, HUMAN00552	HELIO_09982
OG0008060	HUMAN01458	HELIO_09577
OG0008062	HUMAN09476	HELIO_00796
OG0008064	HUMAN26176	HELIO_04965
OG0008065	HUMAN20388	HELIO_06534
OG0008066	HUMAN09760	HELIO_07912
OG0008067	HUMAN25616	HELIO_10931
OG0008070	HUMAN13658, HUMAN13659, HUMAN13660	HELIO_08148
OG0008071	HUMAN01032	HELIO_01342
OG0008072	HUMAN00396, HUMAN00395	HELIO_01026
OG0008073	HUMAN29336, HUMAN29335	HELIO_07840
OG0008074	HUMAN12463	HELIO_03004
OG0008075	HUMAN29868	HELIO_03101
OG0008076	HUMAN06293, HUMAN06291, HUMAN06292, HUMAN06290	HELIO_04084
OG0008077	HUMAN26662, HUMAN26661	HELIO_00212
OG0008078	HUMAN06472	HELIO_07686
OG0008079	HUMAN27934	HELIO_00746
OG0008080	HUMAN04666	HELIO_12214
OG0008081	HUMAN20765	HELIO_05879
OG0008083	HUMAN08783	HELIO_09469
OG0008084	HUMAN09222	HELIO_10430
OG0008085	HUMAN02875	HELIO_04248
OG0008086	HUMAN03738	HELIO_01024
OG0008087	HUMAN18084	HELIO_02440
OG0008088	HUMAN08520, HUMAN08522, HUMAN08521	HELIO_03111
OG0008089	HUMAN26782	HELIO_07168
OG0008090	HUMAN02903, HUMAN02904	HELIO_00892
OG0008091	HUMAN07361, HUMAN07360	HELIO_09088
OG0008092	HUMAN04427	HELIO_10325, HELIO_10324
OG0008093	HUMAN27677	HELIO_09057
OG0008094	HUMAN11989	HELIO_00528
OG0008098	HUMAN17004, HUMAN17003	HELIO_10216
OG0008099	HUMAN10505, HUMAN10506	HELIO_02345
OG0008100	HUMAN00523	HELIO_11850
OG0008102	HUMAN29480	HELIO_00350
OG0008103	HUMAN04801, HUMAN04800	HELIO_02960
OG0008104	HUMAN03550, HUMAN03549, HUMAN03551	HELIO_09386
OG0008105	HUMAN16819	HELIO_10149
OG0008106	HUMAN20536, HUMAN20534	HELIO_09935
OG0008107	HUMAN23200, HUMAN23199	HELIO_06547
OG0008108	HUMAN11110	HELIO_11492
OG0008109	HUMAN11770, HUMAN11769, HUMAN11771	HELIO_00963
OG0008110	HUMAN17613	HELIO_05692
OG0008111	HUMAN09690	HELIO_09107
OG0008112	HUMAN08268, HUMAN08270, HUMAN08269	HELIO_09566
OG0008113	HUMAN14020	HELIO_06984
OG0008115	HUMAN08321	HELIO_12049
OG0008117	HUMAN01737	HELIO_05202
OG0008119	HUMAN26741	HELIO_07573
OG0008120	HUMAN00765	HELIO_06493
OG0008125	HUMAN24198, HUMAN24197	HELIO_08722
OG0008126	HUMAN01802	HELIO_11510
OG0008136	HUMAN19121	HELIO_04953
OG0008138	HUMAN00319	HELIO_02968
OG0008143	HUMAN23788, HUMAN23787	HELIO_08867
OG0008156	HUMAN18652	HELIO_12090
OG0008199	HUMAN23058, HUMAN23057	HELIO_09781
OG0008201	HUMAN21455	HELIO_08285
OG0008203	HUMAN23819	HELIO_01479
OG0008204	HUMAN11260	HELIO_11008
OG0008205	HUMAN29340	HELIO_02068
OG0008206	HUMAN02339	HELIO_10859
OG0008208	HUMAN20538	HELIO_04865
OG0008209	HUMAN26670, HUMAN26672, HUMAN26671	HELIO_12505
OG0008211	HUMAN28680, HUMAN28681	HELIO_06578
OG0008212	HUMAN12505	HELIO_08600
OG0008214	HUMAN26684	HELIO_08468
OG0008216	HUMAN08718	HELIO_00375
OG0008217	HUMAN20199	HELIO_07725
OG0008218	HUMAN12038	HELIO_07971
OG0008219	HUMAN27873	HELIO_07426
OG0008220	HUMAN30201	HELIO_07373
OG0008221	HUMAN11125	HELIO_01096
OG0008222	HUMAN17180	HELIO_03975
OG0008223	HUMAN30263	HELIO_02378
OG0008224	HUMAN11586	HELIO_09989
OG0008225	HUMAN24187	HELIO_02357
OG0008227	HUMAN28826	HELIO_09156
OG0008228	HUMAN21146	HELIO_00418
OG0008229	HUMAN29482	HELIO_03919
OG0008230	HUMAN08125	HELIO_03124
OG0008231	HUMAN03677	HELIO_03608
OG0008232	HUMAN11841	HELIO_07795
OG0008234	HUMAN13620, HUMAN13618, HUMAN13619	HELIO_01704
OG0008235	HUMAN00821	HELIO_12048
OG0008236	HUMAN02910	HELIO_07881
OG0008237	HUMAN23647	HELIO_09004
OG0008238	HUMAN16279	HELIO_06475
OG0008239	HUMAN03298, HUMAN03297	HELIO_01309
OG0008240	HUMAN10132, HUMAN10131	HELIO_07931
OG0008242	HUMAN01163, HUMAN01162, HUMAN01161, HUMAN01160	HELIO_03862
OG0008243	HUMAN25428	HELIO_00975
OG0008244	HUMAN10161	HELIO_05442
OG0008245	HUMAN29072	HELIO_02765
OG0008246	HUMAN06614	HELIO_02676
OG0008247	HUMAN03620	HELIO_06461
OG0008249	HUMAN14662	HELIO_10481
OG0008251	HUMAN23749	HELIO_02762
OG0008252	HUMAN23703	HELIO_11159
OG0008253	HUMAN22268, HUMAN22269, HUMAN22270, HUMAN22271	HELIO_06058
OG0008254	HUMAN01824	HELIO_03446
OG0008255	HUMAN28692	HELIO_11489
OG0008256	HUMAN16605, HUMAN16606	HELIO_01385
OG0008258	HUMAN02572	HELIO_08230
OG0008259	HUMAN16697	HELIO_09486
OG0008260	HUMAN28949	HELIO_12614
OG0008262	HUMAN29219	HELIO_01675
OG0008263	HUMAN04927	HELIO_05980
OG0008264	HUMAN23694	HELIO_08483
OG0008265	HUMAN30496, HUMAN30495	HELIO_06265
OG0008266	HUMAN09367	HELIO_11220
OG0008267	HUMAN06220, HUMAN06219	HELIO_02344
OG0008268	HUMAN29112	HELIO_05239
OG0008269	HUMAN21396	HELIO_01747
OG0008270	HUMAN00750	HELIO_12388
OG0008271	HUMAN14372	HELIO_09393
OG0008272	HUMAN04358	HELIO_05405
OG0008274	HUMAN21051	HELIO_07668
OG0008275	HUMAN25394	HELIO_01566
OG0008277	HUMAN04134	HELIO_07861
OG0008278	HUMAN07236	HELIO_02392
OG0008280	HUMAN22014	HELIO_07257
OG0008281	HUMAN04744	HELIO_07104
OG0008282	HUMAN00895	HELIO_11435
OG0008283	HUMAN07219	HELIO_08317
OG0008284	HUMAN08430, HUMAN15813	HELIO_02246
OG0008286	HUMAN18868	HELIO_05554
OG0008288	HUMAN00419	HELIO_00679
OG0008289	HUMAN29098	HELIO_04804
OG0008290	HUMAN04144, HUMAN04143	HELIO_03385
OG0008291	HUMAN12015	HELIO_09796
OG0008292	HUMAN09845	HELIO_01428
OG0008294	HUMAN17187	HELIO_11093
OG0008297	HUMAN19984, HUMAN19986, HUMAN19987, HUMAN19988	HELIO_08616
OG0008298	HUMAN00245, HUMAN00244	HELIO_02538
OG0008299	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019	HELIO_12180
OG0008300	HUMAN28700	HELIO_09179
OG0008301	HUMAN03697	HELIO_01890
OG0008303	HUMAN08938	HELIO_12273
OG0008304	HUMAN07647, HUMAN07648	HELIO_07539
OG0008305	HUMAN18436	HELIO_03471
OG0008306	HUMAN18178	HELIO_04972
OG0008307	HUMAN06155	HELIO_06378
OG0008309	HUMAN02301, HUMAN02300, HUMAN02302	HELIO_08533
OG0008311	HUMAN16796	HELIO_09837
OG0008312	HUMAN13487	HELIO_08007
OG0008313	HUMAN13284, HUMAN13283, HUMAN13285	HELIO_12407
OG0008314	HUMAN17568, HUMAN17569, HUMAN17566	HELIO_08677
OG0008315	HUMAN10956, HUMAN10955	HELIO_09519
OG0008317	HUMAN29465	HELIO_02138
OG0008318	HUMAN08273	HELIO_07428
OG0008319	HUMAN00373	HELIO_06862
OG0008320	HUMAN24159	HELIO_03556
OG0008323	HUMAN28595	HELIO_04361
OG0008325	HUMAN11481, HUMAN11480	HELIO_02818
OG0008327	HUMAN26707	HELIO_01314
OG0008328	HUMAN22301	HELIO_11036
OG0008329	HUMAN17963, HUMAN17962	HELIO_08771
OG0008331	HUMAN02484	HELIO_01902
OG0008333	HUMAN21893	HELIO_10273
OG0008334	HUMAN29152	HELIO_10750
OG0008335	HUMAN14533	HELIO_00538
OG0008336	HUMAN26835	HELIO_01313
OG0008337	HUMAN21223	HELIO_04578
OG0008340	HUMAN19688, HUMAN19686, HUMAN19687	HELIO_09069
OG0008341	HUMAN08398	HELIO_12300
OG0008343	HUMAN17178	HELIO_06743
OG0008345	HUMAN09403	HELIO_07583
OG0008346	HUMAN16797	HELIO_08226
OG0008348	HUMAN18638	HELIO_02649
OG0008350	HUMAN25937	HELIO_06432, HELIO_08103
OG0008351	HUMAN12466	HELIO_01614
OG0008352	HUMAN23735, HUMAN23734	HELIO_03305
OG0008353	HUMAN26897	HELIO_12685
OG0008355	HUMAN17063	HELIO_04747
OG0008356	HUMAN00269	HELIO_11656
OG0008357	HUMAN09661, HUMAN09662	HELIO_11937
OG0008359	HUMAN19022	HELIO_01763
OG0008360	HUMAN00749	HELIO_02557
OG0008361	HUMAN00580	HELIO_10495
OG0008363	HUMAN04961, HUMAN04960	HELIO_01576
OG0008364	HUMAN17125, HUMAN23879	HELIO_02534
OG0008365	HUMAN07831, HUMAN07830	HELIO_10635
OG0008367	HUMAN03243	HELIO_10676
OG0008368	HUMAN18450	HELIO_07799
OG0008371	HUMAN00911	HELIO_07336
OG0008373	HUMAN04211	HELIO_08596
OG0008374	HUMAN06241	HELIO_10780
OG0008377	HUMAN18042	HELIO_12310
OG0008378	HUMAN18118	HELIO_02563
OG0008379	HUMAN14930, HUMAN14931, HUMAN14929	HELIO_05538
OG0008380	HUMAN02642	HELIO_07458
OG0008381	HUMAN17143	HELIO_00618
OG0008382	HUMAN11290	HELIO_03602
OG0008383	HUMAN00264	HELIO_00611
OG0008384	HUMAN02514	HELIO_04355
OG0008386	HUMAN13311, HUMAN13310	HELIO_04034
OG0008387	HUMAN06320	HELIO_09719
OG0008395	HUMAN26076	HELIO_07876, HELIO_07877
OG0008396	HUMAN11557	HELIO_05310
OG0008399	HUMAN17631, HUMAN17660, HUMAN17629, HUMAN17630, HUMAN17659	HELIO_07558
OG0008400	HUMAN14762	HELIO_08378
OG0008401	HUMAN02443	HELIO_06030
OG0008402	HUMAN25252	HELIO_03856
OG0008403	HUMAN00738	HELIO_10617
OG0008406	HUMAN00912	HELIO_02435
OG0008410	HUMAN02968	HELIO_09224
OG0008411	HUMAN13080, HUMAN13079	HELIO_05637
OG0008412	HUMAN01894, HUMAN01893	HELIO_01661
OG0008414	HUMAN01631	HELIO_08575
OG0008415	HUMAN22400, HUMAN22401	HELIO_05382
OG0008418	HUMAN02917, HUMAN02916	HELIO_11275
OG0008419	HUMAN16915, HUMAN16916	HELIO_10739
OG0008422	HUMAN04849	HELIO_05208
OG0008424	HUMAN23340	HELIO_04563
OG0008425	HUMAN28265, HUMAN28263, HUMAN28266	HELIO_01965
OG0008427	HUMAN25438	HELIO_10187
OG0008432	HUMAN21308	HELIO_11182
OG0008435	HUMAN03821	HELIO_08560
OG0008437	HUMAN05070, HUMAN05068, HUMAN05069	HELIO_12023
OG0008443	HUMAN25776, HUMAN25777	HELIO_11314
OG0008448	HUMAN08260, HUMAN08263, HUMAN08262, HUMAN08261	HELIO_07390
OG0008507	HUMAN10030	HELIO_08968
OG0008513	HUMAN20254	HELIO_09803
OG0008514	HUMAN23059	HELIO_05228
OG0008516	HUMAN09260, HUMAN09259	HELIO_04595
OG0008522	HUMAN23516	HELIO_04142
OG0008524	HUMAN10821	HELIO_02339
OG0008526	HUMAN01035, HUMAN01036	HELIO_06254
OG0008527	HUMAN01947	HELIO_03963
OG0008530	HUMAN23105	HELIO_01950
OG0008531	HUMAN21761, HUMAN21764	HELIO_07762
OG0008532	HUMAN04907	HELIO_07901
OG0008533	HUMAN25516	HELIO_03659
OG0008534	HUMAN04235	HELIO_10220
OG0008536	HUMAN12783	HELIO_05874
OG0008539	HUMAN11116, HUMAN11117	HELIO_02748
OG0008541	HUMAN00437	HELIO_08027
OG0008542	HUMAN14336	HELIO_02038
OG0008545	HUMAN17171, HUMAN17170	HELIO_10332
OG0008546	HUMAN13748, HUMAN13749	HELIO_01418
OG0008550	HUMAN00201	HELIO_02865, HELIO_02866
OG0008551	HUMAN05297	HELIO_12142
OG0008555	HUMAN25239	HELIO_04807
OG0008556	HUMAN02568, HUMAN02571	HELIO_00158
OG0008557	HUMAN07935	HELIO_05069
OG0008558	HUMAN04702	HELIO_09923
OG0008559	HUMAN17851	HELIO_02665
OG0008560	HUMAN24915	HELIO_04514
OG0008562	HUMAN25387	HELIO_03927
OG0008563	HUMAN07276	HELIO_03942
OG0008565	HUMAN23706, HUMAN23705	HELIO_02182
OG0008567	HUMAN25871	HELIO_06350
OG0008571	HUMAN11507	HELIO_01645
OG0008572	HUMAN19525	HELIO_06443
OG0008573	HUMAN28622	HELIO_05582
OG0008574	HUMAN00525	HELIO_06705
OG0008575	HUMAN06154, HUMAN06153	HELIO_12752
OG0008576	HUMAN03809	HELIO_10814
OG0008577	HUMAN10533	HELIO_07004, HELIO_11912
OG0008579	HUMAN24553	HELIO_00337
OG0008583	HUMAN24564, HUMAN24563	HELIO_03176
OG0008587	HUMAN08581	HELIO_07868
OG0008588	HUMAN13418, HUMAN13417	HELIO_02756
