Orthogroup	HUMAN	ORYLA
OG0011951	HUMAN10315, HUMAN10316, HUMAN10314	ORYLA16754
OG0011952	HUMAN09497	ORYLA12193
OG0011953	HUMAN07613, HUMAN07612	ORYLA09651
OG0011975	HUMAN10032, HUMAN10031, HUMAN10033	ORYLA12699
OG0012174	HUMAN09503	ORYLA12197
OG0012200	HUMAN03612	ORYLA00544
OG0012219	HUMAN28081	ORYLA18858
OG0012290	HUMAN08582	ORYLA10525, ORYLA10526
OG0012371	HUMAN07237	ORYLA17278
OG0012394	HUMAN04087	ORYLA09453, ORYLA08671
OG0012395	HUMAN07813	ORYLA09489, ORYLA09490
OG0012396	HUMAN15209, HUMAN15208	ORYLA12749
OG0012397	HUMAN27403	ORYLA02789
OG0012398	HUMAN09777, HUMAN09776	ORYLA14908
OG0012400	HUMAN08843	ORYLA10447, ORYLA12000
OG0012402	HUMAN03648	ORYLA08219
OG0012403	HUMAN03658	ORYLA07857
OG0012404	HUMAN16974	ORYLA05158
OG0012405	HUMAN22416	ORYLA12798
OG0012406	HUMAN19651, HUMAN19650	ORYLA06705, ORYLA09782
OG0012407	HUMAN28127	ORYLA05332
OG0012409	HUMAN25692, HUMAN25693	ORYLA11562
OG0012410	HUMAN01338	ORYLA13289, ORYLA06886
OG0012411	HUMAN13356	ORYLA19771
OG0012412	HUMAN27355	ORYLA00021
OG0012413	HUMAN22784	ORYLA07188, ORYLA07187
OG0012414	HUMAN14151	ORYLA10198
OG0012419	HUMAN05687	ORYLA03434
OG0012420	HUMAN29954, HUMAN05590, HUMAN05591	ORYLA19711
OG0012421	HUMAN24324, HUMAN24320, HUMAN24323, HUMAN24321	ORYLA01290
OG0012422	HUMAN22788	ORYLA20476
OG0012423	HUMAN11370	ORYLA13351
OG0012424	HUMAN13840	ORYLA13435, ORYLA06998
OG0012425	HUMAN16733	ORYLA12066, ORYLA11688
OG0012426	HUMAN25160	ORYLA11657, ORYLA11624
OG0012427	HUMAN24310, HUMAN24309	ORYLA19439
OG0012428	HUMAN28135	ORYLA02069
OG0012429	HUMAN16030	ORYLA07957
OG0012430	HUMAN00047	ORYLA16028, ORYLA14412
OG0012431	HUMAN09571	ORYLA14938, ORYLA19948
OG0012432	HUMAN20358	ORYLA15395, ORYLA15394
OG0012433	HUMAN21006	ORYLA15937, ORYLA19426
OG0012434	HUMAN04750, HUMAN04749	ORYLA07368
OG0012435	HUMAN05113	ORYLA03589
OG0012436	HUMAN29493	ORYLA02292
OG0012437	HUMAN05512	ORYLA03277, ORYLA04546
OG0012438	HUMAN21317	ORYLA09123
OG0012441	HUMAN06317	ORYLA15969
OG0012442	HUMAN03267	ORYLA08090
OG0012443	HUMAN03599	ORYLA00756
OG0012444	HUMAN28256	ORYLA01751
OG0012445	HUMAN11960, HUMAN11959	ORYLA04327, ORYLA07295
OG0012446	HUMAN26708	ORYLA07284
OG0012447	HUMAN21922	ORYLA13323, ORYLA13324
OG0012448	HUMAN20372, HUMAN20371	ORYLA15357
OG0012449	HUMAN24580	ORYLA05450
OG0012450	HUMAN28154, HUMAN28153	ORYLA20359
OG0012451	HUMAN01468	ORYLA09949
OG0012452	HUMAN21174	ORYLA09730
OG0012453	HUMAN10285	ORYLA07779
OG0012454	HUMAN29346	ORYLA18009, ORYLA02952, ORYLA02953
OG0012455	HUMAN12158, HUMAN13386	ORYLA17051, ORYLA00072
OG0012456	HUMAN09304, HUMAN09303	ORYLA10549
OG0012457	HUMAN08441, HUMAN08440	ORYLA10459
OG0012458	HUMAN06631	ORYLA15976
OG0012459	HUMAN16258	ORYLA19645
OG0012461	HUMAN05252	ORYLA03023, ORYLA03024
OG0012463	HUMAN03778	ORYLA04939, ORYLA08132
OG0012464	HUMAN05614, HUMAN05613	ORYLA03757
OG0012465	HUMAN25719, HUMAN25718	ORYLA11607
OG0012466	HUMAN09421	ORYLA01137, ORYLA02681, ORYLA02680
OG0012467	HUMAN26869	ORYLA20333
OG0012468	HUMAN05805	ORYLA11183
OG0012470	HUMAN04781	ORYLA07687
OG0012471	HUMAN20149	ORYLA00637
OG0012472	HUMAN08160	ORYLA08967
OG0012473	HUMAN25305	ORYLA11371
OG0012474	HUMAN03291	ORYLA08155, ORYLA04849
OG0012475	HUMAN20222	ORYLA00235
OG0012476	HUMAN18224, HUMAN18225	ORYLA09678
OG0012477	HUMAN22520, HUMAN22521, HUMAN22516, HUMAN22513	ORYLA00330
OG0012478	HUMAN12816	ORYLA16503, ORYLA08336
OG0012479	HUMAN20841	ORYLA18995
OG0012480	HUMAN06973	ORYLA11132
OG0012480	HUMAN06972	ORYLA11131
OG0012481	HUMAN02298	ORYLA16413, ORYLA07885
OG0012482	HUMAN22882, HUMAN22883	ORYLA01474, ORYLA01473
OG0012483	HUMAN05503, HUMAN05502	ORYLA03276
OG0012486	HUMAN21212, HUMAN21209, HUMAN21210, HUMAN21211	ORYLA07399
OG0012487	HUMAN18298	ORYLA03517, ORYLA06909
OG0012488	HUMAN17238	ORYLA17908
OG0012490	HUMAN22870	ORYLA20441
OG0012491	HUMAN25730	ORYLA11871
OG0012492	HUMAN19569	ORYLA19676, ORYLA19675
OG0012493	HUMAN02483	ORYLA10768
OG0012495	HUMAN18119	ORYLA08752, ORYLA08753
OG0012496	HUMAN18237	ORYLA20095
OG0012497	HUMAN14946, HUMAN14945	ORYLA13597
OG0012498	HUMAN05172	ORYLA04016
OG0012499	HUMAN00305	ORYLA15604, ORYLA13870
OG0012500	HUMAN11170, HUMAN11172	ORYLA12298
OG0012501	HUMAN17881	ORYLA10297, ORYLA09880
OG0012502	HUMAN21392	ORYLA09998
OG0012503	HUMAN01213	ORYLA13262
OG0012504	HUMAN01958	ORYLA06238
OG0012505	HUMAN10011	ORYLA02281
OG0012506	HUMAN09986	ORYLA12591, ORYLA14959
OG0012508	HUMAN04132	ORYLA14610, ORYLA12355
OG0012509	HUMAN19763, HUMAN19762	ORYLA17873
OG0012510	HUMAN15287	ORYLA06001, ORYLA20368
OG0012512	HUMAN03288	ORYLA07980
OG0012572	HUMAN02789	ORYLA12902, ORYLA12901
OG0012840	HUMAN05439	ORYLA03648
OG0012903	HUMAN27481	ORYLA01449
OG0013071	HUMAN07835	ORYLA09985
OG0013072	HUMAN04285	ORYLA12112, ORYLA14828
OG0013075	HUMAN09542	ORYLA12414
OG0013078	HUMAN21375	ORYLA11161
OG0013079	HUMAN06322, HUMAN06323, HUMAN06325, HUMAN06324, HUMAN06321	ORYLA13743
OG0013080	HUMAN30016	ORYLA04290, ORYLA01281
OG0013082	HUMAN25292	ORYLA10589, ORYLA11835
OG0013084	HUMAN25342, HUMAN25343	ORYLA10374
OG0013085	HUMAN20236	ORYLA07732, ORYLA16988
OG0013086	HUMAN12865	ORYLA08235
OG0013087	HUMAN03595	ORYLA05067, ORYLA08174
OG0013088	HUMAN11126	ORYLA15146, ORYLA12028
OG0013089	HUMAN29860, HUMAN29861	ORYLA16051
OG0013090	HUMAN19006	ORYLA16059, ORYLA15853
OG0013091	HUMAN19290	ORYLA16068, ORYLA19852
OG0013092	HUMAN20912	ORYLA15521, ORYLA13777
OG0013094	HUMAN03258, HUMAN03257	ORYLA05267
OG0013096	HUMAN24465, HUMAN24464	ORYLA08849
OG0013097	HUMAN02148	ORYLA13421
OG0013098	HUMAN05164	ORYLA03571
OG0013099	HUMAN02237, HUMAN02238	ORYLA13385
OG0013100	HUMAN02682	ORYLA04722
OG0013101	HUMAN16700	ORYLA08539
OG0013102	HUMAN13892, HUMAN13893	ORYLA05757
OG0013103	HUMAN18435	ORYLA09953, ORYLA06694, ORYLA08807
OG0013104	HUMAN09385	ORYLA12449
OG0013106	HUMAN27624	ORYLA12689, ORYLA11695
OG0013107	HUMAN02489, HUMAN02490, HUMAN02491	ORYLA19530
OG0013109	HUMAN23899	ORYLA01352
OG0013110	HUMAN24265	ORYLA04596
OG0013111	HUMAN00048	ORYLA16029
OG0013112	HUMAN12176, HUMAN12175	ORYLA16906, ORYLA00550
OG0013114	HUMAN00017	ORYLA06079
OG0013115	HUMAN17819	ORYLA08649, ORYLA09835
OG0013116	HUMAN01112	ORYLA13235
OG0013118	HUMAN25038	ORYLA14404
OG0013119	HUMAN14521, HUMAN14522	ORYLA07629
OG0013122	HUMAN12287	ORYLA03101, ORYLA04376
OG0013123	HUMAN19783	ORYLA17347
OG0013124	HUMAN06277	ORYLA15423, ORYLA14448
OG0013125	HUMAN09822	ORYLA14899
OG0013126	HUMAN04170, HUMAN04169	ORYLA12369, ORYLA14602
OG0013127	HUMAN21588	ORYLA03613
OG0013128	HUMAN26233	ORYLA06319
OG0013129	HUMAN01602	ORYLA06057
OG0013131	HUMAN01284	ORYLA08880, ORYLA06552
OG0013132	HUMAN19100	ORYLA14266
OG0013133	HUMAN01469, HUMAN01472	ORYLA09951
OG0013134	HUMAN07595, HUMAN07596	ORYLA09514
OG0013135	HUMAN16592	ORYLA18797
OG0013136	HUMAN20114	ORYLA07748, ORYLA17003
OG0013137	HUMAN00415, HUMAN21881	ORYLA06896
OG0013138	HUMAN27304	ORYLA09189
OG0013139	HUMAN22916, HUMAN22915	ORYLA00459
OG0013140	HUMAN20922	ORYLA13714, ORYLA13831
OG0013141	HUMAN09008	ORYLA11991
OG0013142	HUMAN11115	ORYLA12740, ORYLA12736
OG0013143	HUMAN28966	ORYLA08861, ORYLA06448
OG0013144	HUMAN20022, HUMAN20021	ORYLA20180
OG0013146	HUMAN25901, HUMAN25902, HUMAN25900	ORYLA08018, ORYLA16532
OG0013147	HUMAN17396, HUMAN17395	ORYLA09554
OG0013148	HUMAN25379	ORYLA10182, ORYLA11929
OG0013149	HUMAN28460	ORYLA02974, ORYLA17910
OG0013150	HUMAN22822	ORYLA19607, ORYLA10642
OG0013151	HUMAN10258, HUMAN10259, HUMAN10257, HUMAN10256	ORYLA16854
OG0013154	HUMAN11266, HUMAN11265	ORYLA12439, ORYLA12438
OG0013155	HUMAN28448	ORYLA19720
OG0013156	HUMAN00507	ORYLA10364
OG0013157	HUMAN01059, HUMAN01058	ORYLA13233
OG0013159	HUMAN12050	ORYLA08281
OG0013160	HUMAN12251, HUMAN12249	ORYLA03968, ORYLA03468
OG0013162	HUMAN00590	ORYLA10230, ORYLA10233, ORYLA10232, ORYLA10229, ORYLA10231
OG0013163	HUMAN20784	ORYLA09265, ORYLA06521
OG0013164	HUMAN22429	ORYLA12879
OG0013165	HUMAN05558	ORYLA04259, ORYLA03627
OG0013167	HUMAN21419	ORYLA09741
OG0013168	HUMAN20210	ORYLA16330, ORYLA00659
OG0013169	HUMAN07775	ORYLA08658
OG0013170	HUMAN22039, HUMAN22041, HUMAN22040	ORYLA06594, ORYLA06593
OG0013171	HUMAN28645	ORYLA18038
OG0013172	HUMAN19307	ORYLA15859
OG0013173	HUMAN29080	ORYLA01657, ORYLA01658
OG0013175	HUMAN25509	ORYLA11761, ORYLA05338
OG0013178	HUMAN17690	ORYLA20083
OG0013179	HUMAN08706	ORYLA11333
OG0013180	HUMAN14080	ORYLA20384, ORYLA20385
OG0013181	HUMAN12526	ORYLA16445
OG0013182	HUMAN01853	ORYLA00299
OG0013183	HUMAN24064	ORYLA01185, ORYLA04447
OG0013184	HUMAN03087	ORYLA19911
OG0013185	HUMAN24175, HUMAN24174, HUMAN22321	ORYLA00962
OG0013186	HUMAN21781	ORYLA08828
OG0013188	HUMAN22567	ORYLA02989
OG0013190	HUMAN13841, HUMAN13842	ORYLA07024
OG0013191	HUMAN29321	ORYLA02506
OG0013192	HUMAN13030	ORYLA00148, ORYLA00147
OG0013194	HUMAN30189	ORYLA12546
OG0013195	HUMAN14687, HUMAN14686, HUMAN14688	ORYLA17115
OG0013197	HUMAN14976, HUMAN14977	ORYLA00880
OG0013201	HUMAN20822	ORYLA06068, ORYLA01758
OG0013203	HUMAN04584	ORYLA00374
OG0013204	HUMAN13258	ORYLA16642, ORYLA08181
OG0013205	HUMAN16642	ORYLA11575
OG0013206	HUMAN23474	ORYLA15230, ORYLA12043
OG0013207	HUMAN14891, HUMAN14890	ORYLA00848, ORYLA17096
OG0013208	HUMAN22159	ORYLA14468
OG0013299	HUMAN05550, HUMAN05547, HUMAN05549	ORYLA03412, ORYLA03413
OG0013300	HUMAN20612, HUMAN20613	ORYLA05501
OG0013302	HUMAN05163	ORYLA03568
OG0013304	HUMAN05716, HUMAN05715	ORYLA03731
OG0013307	HUMAN30454	ORYLA07657
OG0013356	HUMAN16399	ORYLA10807
OG0013359	HUMAN17670	ORYLA08589
OG0013364	HUMAN21299	ORYLA08785, ORYLA08786
OG0013558	HUMAN25071	ORYLA16071
OG0013592	HUMAN17776, HUMAN17777	ORYLA09816
OG0013593	HUMAN29221	ORYLA02585
OG0013623	HUMAN26217	ORYLA06543
OG0013632	HUMAN00322, HUMAN00321, HUMAN00320	ORYLA15517
OG0013682	HUMAN11262	ORYLA12437
OG0013900	HUMAN29565	ORYLA19476, ORYLA09766
OG0013901	HUMAN21221	ORYLA09532
OG0013902	HUMAN01547	ORYLA09969
OG0013903	HUMAN07798	ORYLA09498
OG0013904	HUMAN09705	ORYLA12150, ORYLA20305
OG0013905	HUMAN09719	ORYLA12158
OG0013907	HUMAN03858	ORYLA14835
OG0013908	HUMAN23564	ORYLA14534, ORYLA15821
OG0013909	HUMAN00661	ORYLA10636, ORYLA02248
OG0013910	HUMAN18974	ORYLA14454, ORYLA15417
OG0013911	HUMAN05834, HUMAN05835	ORYLA11151, ORYLA15318
OG0013912	HUMAN25843	ORYLA10689, ORYLA18992
OG0013913	HUMAN08680	ORYLA10490, ORYLA11832
OG0013914	HUMAN08827	ORYLA18662
OG0013916	HUMAN22972	ORYLA00525
OG0013920	HUMAN26319, HUMAN26320, HUMAN26318	ORYLA19486
OG0013921	HUMAN18607	ORYLA20213
OG0013923	HUMAN21672	ORYLA03001, ORYLA03000
OG0013924	HUMAN20386	ORYLA15004, ORYLA10958, ORYLA10959
OG0013926	HUMAN05227	ORYLA03719
OG0013927	HUMAN09955	ORYLA12207
OG0013930	HUMAN04425	ORYLA18764
OG0013934	HUMAN25163	ORYLA11635, ORYLA11634
OG0013935	HUMAN23515	ORYLA06049, ORYLA02372
OG0013937	HUMAN21902	ORYLA09786
OG0013938	HUMAN25077	ORYLA04801
OG0013940	HUMAN28414, HUMAN23137	ORYLA02172
OG0013942	HUMAN25639	ORYLA11738
OG0013943	HUMAN23309, HUMAN23308	ORYLA17443
OG0013944	HUMAN00816, HUMAN00817	ORYLA14497
OG0013946	HUMAN06511	ORYLA15769
OG0013947	HUMAN06372	ORYLA16186
OG0013949	HUMAN26383	ORYLA03065
OG0013950	HUMAN23454	ORYLA02296, ORYLA18086
OG0013951	HUMAN25024	ORYLA14180, ORYLA15793
OG0013953	HUMAN18586	ORYLA15505
OG0013954	HUMAN14122, HUMAN14121	ORYLA02158
OG0013955	HUMAN30024	ORYLA05914, ORYLA05915
OG0013956	HUMAN28254, HUMAN28253	ORYLA06188
OG0013957	HUMAN08154	ORYLA06739
OG0013958	HUMAN06873, HUMAN06872	ORYLA11100
OG0013959	HUMAN07067	ORYLA15084
OG0013960	HUMAN17654	ORYLA08959
OG0013961	HUMAN01298	ORYLA20105, ORYLA06325
OG0013962	HUMAN18969, HUMAN18968	ORYLA14004
OG0013963	HUMAN12042	ORYLA16284
OG0013964	HUMAN13204	ORYLA16784, ORYLA00805
OG0013965	HUMAN23743	ORYLA02892
OG0013967	HUMAN14843	ORYLA00056
OG0013968	HUMAN16901, HUMAN30290	ORYLA00972
OG0013969	HUMAN01420, HUMAN01419	ORYLA13957
OG0013970	HUMAN05072, HUMAN15949	ORYLA12053
OG0013972	HUMAN04320	ORYLA12484
OG0013974	HUMAN21025	ORYLA14052
OG0013976	HUMAN29684	ORYLA18189
OG0013977	HUMAN29448	ORYLA09018
OG0013978	HUMAN07468	ORYLA09603
OG0013979	HUMAN05612	ORYLA03763
OG0013980	HUMAN02223	ORYLA06513, ORYLA06514
OG0013981	HUMAN16262	ORYLA01881, ORYLA05819
OG0013982	HUMAN16302	ORYLA05803
OG0013983	HUMAN23818, HUMAN23817	ORYLA03876
OG0013985	HUMAN05825	ORYLA11152
OG0013986	HUMAN13910, HUMAN13909	ORYLA02483
OG0013989	HUMAN11245	ORYLA12430, ORYLA20284
OG0013991	HUMAN25911	ORYLA00594, ORYLA16510
OG0013992	HUMAN22410, HUMAN22414	ORYLA18991
OG0013994	HUMAN13316	ORYLA16793
OG0013995	HUMAN12016, HUMAN12017	ORYLA00228
OG0013996	HUMAN00848	ORYLA06650
OG0013997	HUMAN01131	ORYLA13471
OG0013998	HUMAN22435	ORYLA01490, ORYLA01491, ORYLA01489
OG0013999	HUMAN23511	ORYLA02368, ORYLA17673
OG0014001	HUMAN03388	ORYLA04787
OG0014003	HUMAN21512	ORYLA07128, ORYLA09180
OG0014004	HUMAN29363, HUMAN29362	ORYLA17847
OG0014005	HUMAN08195	ORYLA09324
OG0014007	HUMAN20476	ORYLA15918
OG0014008	HUMAN23333	ORYLA02469
OG0014010	HUMAN05505, HUMAN23078, HUMAN23079	ORYLA17622
OG0014011	HUMAN12577	ORYLA00201
OG0014011	HUMAN12578	ORYLA00200
OG0014013	HUMAN25795	ORYLA11517
OG0014015	HUMAN15870	ORYLA03401
OG0014017	HUMAN02925	ORYLA09220, ORYLA07118
OG0014018	HUMAN13653	ORYLA07116, ORYLA09222
OG0014019	HUMAN18957	ORYLA16593
OG0014021	HUMAN19187	ORYLA14132
OG0014022	HUMAN23328	ORYLA17221, ORYLA17222
OG0014024	HUMAN13944	ORYLA02524
OG0014025	HUMAN10423	ORYLA00624, ORYLA16701
OG0014029	HUMAN21712	ORYLA03636
OG0014032	HUMAN19960	ORYLA17257, ORYLA02646
OG0014034	HUMAN21642, HUMAN21643	ORYLA13280
OG0014036	HUMAN03440	ORYLA07871, ORYLA07872, ORYLA05007
OG0014037	HUMAN21359	ORYLA09978
OG0014038	HUMAN02886	ORYLA15049
OG0014040	HUMAN19233, HUMAN19234	ORYLA15944
OG0014042	HUMAN30244	ORYLA04193
OG0014044	HUMAN07019	ORYLA02920, ORYLA11204
OG0014045	HUMAN09286, HUMAN09285, HUMAN09284	ORYLA10404
OG0014048	HUMAN02313	ORYLA13982, ORYLA15798
OG0014049	HUMAN11378, HUMAN11377	ORYLA12401
OG0014050	HUMAN17778	ORYLA12239
OG0014056	HUMAN08463	ORYLA10756
OG0014058	HUMAN17602	ORYLA06454
OG0014059	HUMAN12685	ORYLA16471, ORYLA08347, ORYLA08346
OG0014062	HUMAN00556	ORYLA05433
OG0014063	HUMAN01529	ORYLA05762
OG0014067	HUMAN11204	ORYLA12433
OG0014068	HUMAN13695	ORYLA06295
OG0014069	HUMAN16879	ORYLA04741
OG0014070	HUMAN24081, HUMAN24080	ORYLA01192
OG0014071	HUMAN20368	ORYLA15358
OG0014090	HUMAN17111	ORYLA17946
OG0014202	HUMAN00836	ORYLA16127
OG0014208	HUMAN28789	ORYLA17799
OG0014210	HUMAN27741, HUMAN27742	ORYLA17565
OG0014212	HUMAN02459	ORYLA15662
OG0014244	HUMAN03351, HUMAN03352	ORYLA04626
OG0014245	HUMAN03578	ORYLA05063
OG0014255	HUMAN09914, HUMAN09915, HUMAN09916	ORYLA12606
OG0014547	HUMAN17476	ORYLA09733
OG0014567	HUMAN20010	ORYLA17555
OG0014656	HUMAN03179, HUMAN03178, HUMAN03177	ORYLA04730
OG0014658	HUMAN02964, HUMAN02965	ORYLA20058
OG0014788	HUMAN03781	ORYLA08133
OG0014916	HUMAN29756	ORYLA08733, ORYLA09617
OG0014919	HUMAN19231	ORYLA15621
OG0014920	HUMAN02439	ORYLA15986
OG0014921	HUMAN02407	ORYLA14239, ORYLA14238
OG0014922	HUMAN20435	ORYLA13817
OG0014924	HUMAN19140	ORYLA13696
OG0014926	HUMAN29982	ORYLA04291, ORYLA01360
OG0014929	HUMAN25767	ORYLA10591, ORYLA12006
OG0014930	HUMAN08871	ORYLA10246, ORYLA10248, ORYLA10249
OG0014931	HUMAN12878	ORYLA08240
OG0014932	HUMAN12972	ORYLA18448
OG0014933	HUMAN29584	ORYLA13558, ORYLA08502
OG0014934	HUMAN25755	ORYLA04837
OG0014935	HUMAN11384, HUMAN11385	ORYLA12311, ORYLA12310
OG0014940	HUMAN00070, HUMAN00071, HUMAN00072	ORYLA15383
OG0014941	HUMAN28881, HUMAN28880	ORYLA13782
OG0014942	HUMAN06170	ORYLA19229, ORYLA14738
OG0014947	HUMAN02292	ORYLA13194
OG0014948	HUMAN28357	ORYLA05271
OG0014949	HUMAN22314, HUMAN22315	ORYLA07456
OG0014952	HUMAN19359	ORYLA03849
OG0014954	HUMAN12307	ORYLA04301
OG0014955	HUMAN26773	ORYLA15068, ORYLA11024
OG0014956	HUMAN26692	ORYLA18318
OG0014958	HUMAN10507	ORYLA19406
OG0014959	HUMAN24279, HUMAN24278	ORYLA01314
OG0014960	HUMAN27629	ORYLA11680
OG0014962	HUMAN25672	ORYLA11330
OG0014963	HUMAN30073, HUMAN22371	ORYLA04506
OG0014964	HUMAN21177	ORYLA08790, ORYLA09728
OG0014965	HUMAN17061	ORYLA04752
OG0014966	HUMAN05427, HUMAN05426	ORYLA03572
OG0014968	HUMAN30109	ORYLA00954
OG0014970	HUMAN24059	ORYLA01502, ORYLA01503
OG0014971	HUMAN13575	ORYLA00728, ORYLA16677
OG0014972	HUMAN09847	ORYLA12585, ORYLA14945
OG0014973	HUMAN00012	ORYLA15646
OG0014974	HUMAN06510	ORYLA15768
OG0014975	HUMAN06509	ORYLA15767
OG0014976	HUMAN02329	ORYLA13954
OG0014979	HUMAN26382, HUMAN26381	ORYLA03064
OG0014980	HUMAN19934	ORYLA17771
OG0014982	HUMAN11092, HUMAN11091	ORYLA15172
OG0014983	HUMAN21754	ORYLA03349
OG0014986	HUMAN16353	ORYLA01874
OG0014987	HUMAN19649	ORYLA06706
OG0014988	HUMAN07709, HUMAN07710	ORYLA09925, ORYLA12257
OG0014991	HUMAN03616	ORYLA00764
OG0014992	HUMAN07488	ORYLA09002
OG0014993	HUMAN08461	ORYLA10139
OG0014995	HUMAN21632	ORYLA09169
OG0014998	HUMAN17730	ORYLA09432
OG0015001	HUMAN04183	ORYLA12375
OG0015004	HUMAN05234	ORYLA03108, ORYLA04566
OG0015006	HUMAN23903	ORYLA01301
OG0015008	HUMAN21452	ORYLA15836, ORYLA13764
OG0015009	HUMAN13061, HUMAN13060	ORYLA04361
OG0015010	HUMAN29060	ORYLA02594
OG0015011	HUMAN27730	ORYLA17988
OG0015013	HUMAN12679	ORYLA16467
OG0015014	HUMAN04462, HUMAN04461	ORYLA14877
OG0015015	HUMAN19702, HUMAN19758	ORYLA11157
OG0015019	HUMAN05032, HUMAN05031	ORYLA00663
OG0015020	HUMAN08258, HUMAN08257, HUMAN16839	ORYLA10152
OG0015022	HUMAN05637	ORYLA04552
OG0015023	HUMAN12018	ORYLA17060, ORYLA00229
OG0015025	HUMAN26549	ORYLA01783
OG0015026	HUMAN19552	ORYLA04433
OG0015030	HUMAN04541	ORYLA17826, ORYLA02687
OG0015033	HUMAN07233	ORYLA17271
OG0015034	HUMAN18000	ORYLA08422
OG0015036	HUMAN28366	ORYLA01963
OG0015037	HUMAN24831	ORYLA01653
OG0015038	HUMAN11714	ORYLA03467
OG0015039	HUMAN20775	ORYLA01676
OG0015040	HUMAN13655, HUMAN13656	ORYLA07115, ORYLA09223
OG0015041	HUMAN17489	ORYLA11741
OG0015043	HUMAN16891	ORYLA04811
OG0015044	HUMAN20110	ORYLA16826, ORYLA19503
OG0015047	HUMAN05381, HUMAN05380	ORYLA03134
OG0015048	HUMAN18208	ORYLA06692
OG0015050	HUMAN08861	ORYLA10178
OG0015051	HUMAN24066	ORYLA04448, ORYLA01184
OG0015053	HUMAN07226, HUMAN07225	ORYLA02647
OG0015054	HUMAN03443	ORYLA07874
OG0015057	HUMAN06215	ORYLA11045
OG0015058	HUMAN00481, HUMAN00482	ORYLA05990
OG0015062	HUMAN18304	ORYLA03521
OG0015063	HUMAN18348	ORYLA06961
OG0015064	HUMAN23045	ORYLA07525
OG0015065	HUMAN21247, HUMAN21246	ORYLA13501
OG0015066	HUMAN13681	ORYLA06307, ORYLA20119
OG0015068	HUMAN18997	ORYLA14300
OG0015069	HUMAN19376, HUMAN19375	ORYLA08740
OG0015071	HUMAN25216	ORYLA00022, ORYLA00023, ORYLA05126
OG0015073	HUMAN13372, HUMAN13373	ORYLA19265
OG0015074	HUMAN17432	ORYLA09426
OG0015075	HUMAN14842, HUMAN14841	ORYLA17108
OG0015077	HUMAN00310	ORYLA15601, ORYLA13867
OG0015078	HUMAN26357, HUMAN16223, HUMAN16224	ORYLA07698, ORYLA18177
OG0015079	HUMAN22970, HUMAN22969	ORYLA07198
OG0015081	HUMAN22959	ORYLA00534
OG0015082	HUMAN20631	ORYLA06189
OG0015083	HUMAN05012, HUMAN05010, HUMAN05011	ORYLA00378
OG0015084	HUMAN03304	ORYLA05101
OG0015240	HUMAN26377	ORYLA04423
OG0015245	HUMAN23094	ORYLA01380
OG0015265	HUMAN10901	ORYLA19176
OG0015266	HUMAN05777	ORYLA15062
OG0015312	HUMAN00728	ORYLA02040
OG0015353	HUMAN23365, HUMAN23366	ORYLA18827
OG0015355	HUMAN25722	ORYLA09602
OG0015364	HUMAN29661	ORYLA04162
OG0015839	HUMAN05193	ORYLA19567
OG0016081	HUMAN23346	ORYLA02541
OG0016107	HUMAN21222	ORYLA08592, ORYLA09531
OG0016108	HUMAN01548	ORYLA09970
OG0016109	HUMAN18033	ORYLA19365
OG0016110	HUMAN07797	ORYLA09499
OG0016112	HUMAN21303	ORYLA09610
OG0016113	HUMAN11243	ORYLA12064
OG0016114	HUMAN04289	ORYLA12322
OG0016117	HUMAN09787	ORYLA14909
OG0016118	HUMAN09607, HUMAN09608	ORYLA14917
OG0016120	HUMAN07748	ORYLA09512
OG0016124	HUMAN00690	ORYLA13881
OG0016125	HUMAN21446	ORYLA13819
OG0016126	HUMAN00676	ORYLA02238
OG0016127	HUMAN00796	ORYLA01847
OG0016128	HUMAN01459	ORYLA04821
OG0016129	HUMAN06670	ORYLA13933
OG0016130	HUMAN30082	ORYLA01456
OG0016132	HUMAN30056	ORYLA01249
OG0016134	HUMAN27615	ORYLA11893
OG0016138	HUMAN08870, HUMAN08869	ORYLA03489
OG0016139	HUMAN03477	ORYLA20046, ORYLA04645
OG0016141	HUMAN22141	ORYLA07407
OG0016142	HUMAN22246	ORYLA00499
OG0016143	HUMAN22343	ORYLA00360
OG0016144	HUMAN07714	ORYLA12254
OG0016145	HUMAN26529	ORYLA05711
OG0016146	HUMAN18982	ORYLA14456
OG0016146	HUMAN18981	ORYLA05636
OG0016147	HUMAN06110, HUMAN06109, HUMAN06111	ORYLA10828
OG0016148	HUMAN04559, HUMAN04558	ORYLA00379
OG0016151	HUMAN21671	ORYLA03003, ORYLA03002
OG0016155	HUMAN18719	ORYLA04971
OG0016156	HUMAN27358	ORYLA05115
OG0016157	HUMAN07503	ORYLA07583
OG0016160	HUMAN02190	ORYLA13185
OG0016162	HUMAN01308	ORYLA12937
OG0016164	HUMAN12875	ORYLA00031
OG0016165	HUMAN16004	ORYLA10698
OG0016170	HUMAN19522	ORYLA04518
OG0016171	HUMAN30097	ORYLA04595
OG0016172	HUMAN24010	ORYLA03918
OG0016173	HUMAN11733	ORYLA03265
OG0016174	HUMAN08801	ORYLA10115
OG0016175	HUMAN08428, HUMAN08427	ORYLA10090
OG0016176	HUMAN23828	ORYLA00900
OG0016178	HUMAN14523	ORYLA13029
OG0016179	HUMAN00057, HUMAN00058	ORYLA15409
OG0016181	HUMAN00329	ORYLA18496
OG0016183	HUMAN00161	ORYLA15573
