Orthogroup	HUMAN	AMPFI_ok
OG0006626	HUMAN20006, HUMAN21273	AMPFI_23212
OG0006627	HUMAN13668, HUMAN13665, HUMAN13667	AMPFI_12667
OG0006628	HUMAN09710	AMPFI_17508, AMPFI_03133, AMPFI_00854
OG0006630	HUMAN09502	AMPFI_10137
OG0006631	HUMAN17541	AMPFI_11411
OG0006635	HUMAN27593, HUMAN20098	AMPFI_03502
OG0006636	HUMAN16299	AMPFI_04565
OG0006637	HUMAN13012	AMPFI_14025
OG0006638	HUMAN28339	AMPFI_10714
OG0006640	HUMAN22776	AMPFI_03675
OG0006641	HUMAN08764, HUMAN08760	AMPFI_04910
OG0006642	HUMAN03282	AMPFI_08414
OG0006645	HUMAN28961, HUMAN28960	AMPFI_10382
OG0006646	HUMAN10004	AMPFI_19853
OG0006649	HUMAN08947	AMPFI_16709
OG0006650	HUMAN11219	AMPFI_21571
OG0006651	HUMAN19384	AMPFI_14545, AMPFI_14544
OG0006653	HUMAN13701	AMPFI_11904
OG0006654	HUMAN25444	AMPFI_10612
OG0006655	HUMAN23490	AMPFI_20781
OG0006656	HUMAN05804	AMPFI_07305
OG0006657	HUMAN07133	AMPFI_05148
OG0006658	HUMAN08547	AMPFI_09511
OG0006660	HUMAN20944, HUMAN20943	AMPFI_18652
OG0006661	HUMAN30226, HUMAN05192	AMPFI_11353
OG0006662	HUMAN05526	AMPFI_03231
OG0006663	HUMAN18303	AMPFI_07743
OG0006664	HUMAN23221	AMPFI_18050
OG0006666	HUMAN28875	AMPFI_11045
OG0006668	HUMAN17409	AMPFI_07313
OG0006669	HUMAN23253	AMPFI_09179
OG0006670	HUMAN02070, HUMAN02071	AMPFI_14097
OG0006672	HUMAN00506	AMPFI_14221
OG0006673	HUMAN18662, HUMAN18663	AMPFI_14877
OG0006675	HUMAN27406, HUMAN27405	AMPFI_15480
OG0006676	HUMAN26868	AMPFI_11139
OG0006677	HUMAN16360, HUMAN16361	AMPFI_13068
OG0006678	HUMAN13325, HUMAN13324	AMPFI_06249
OG0006679	HUMAN03663	AMPFI_05721
OG0006680	HUMAN18867	AMPFI_12617, AMPFI_10970
OG0006681	HUMAN27423, HUMAN27424	AMPFI_05590
OG0006683	HUMAN00125	AMPFI_03467
OG0006684	HUMAN26898, HUMAN26899, HUMAN26900	AMPFI_01015
OG0006685	HUMAN16707, HUMAN13839, HUMAN13838	AMPFI_00727, AMPFI_21410, AMPFI_19005
OG0006686	HUMAN29261	AMPFI_25558
OG0006688	HUMAN07994	AMPFI_08024
OG0006689	HUMAN09931	AMPFI_09171
OG0006690	HUMAN01353	AMPFI_14968
OG0006692	HUMAN12863, HUMAN12864	AMPFI_02498
OG0006693	HUMAN22772, HUMAN22771, HUMAN22773	AMPFI_12142
OG0006694	HUMAN25673	AMPFI_03151
OG0006695	HUMAN05347, HUMAN05346	AMPFI_05886
OG0006696	HUMAN17071, HUMAN08548	AMPFI_05839
OG0006697	HUMAN03758	AMPFI_18729
OG0006699	HUMAN07333	AMPFI_24821
OG0006700	HUMAN18335	AMPFI_23654
OG0006702	HUMAN00468	AMPFI_17003
OG0006703	HUMAN27810	AMPFI_07514
OG0006705	HUMAN21830, HUMAN21831	AMPFI_16029
OG0006706	HUMAN01180	AMPFI_13283
OG0006708	HUMAN28636, HUMAN28634, HUMAN28635	AMPFI_10926
OG0006709	HUMAN17844, HUMAN17845, HUMAN17846	AMPFI_21329
OG0006710	HUMAN28677	AMPFI_20886
OG0006712	HUMAN19027	AMPFI_05255
OG0006713	HUMAN08608	AMPFI_08836
OG0006714	HUMAN24242, HUMAN24241	AMPFI_13991
OG0006715	HUMAN28884, HUMAN28887, HUMAN29933	AMPFI_23767
OG0006717	HUMAN04735	AMPFI_01802
OG0006718	HUMAN03526	AMPFI_07877
OG0006719	HUMAN12021	AMPFI_25280
OG0006720	HUMAN29778	AMPFI_03343
OG0006721	HUMAN15069, HUMAN15065	AMPFI_19440
OG0006722	HUMAN10116	AMPFI_10729
OG0006723	HUMAN01452	AMPFI_25498
OG0006725	HUMAN20956	AMPFI_20001
OG0006726	HUMAN25679	AMPFI_06499
OG0006727	HUMAN25384	AMPFI_01585
OG0006729	HUMAN23307	AMPFI_04655
OG0006730	HUMAN01413	AMPFI_06679
OG0006731	HUMAN15325	AMPFI_08772
OG0006732	HUMAN17586	AMPFI_18470
OG0006733	HUMAN04919	AMPFI_02251
OG0006734	HUMAN25074	AMPFI_20929, AMPFI_20928
OG0006736	HUMAN20713	AMPFI_11074
OG0006737	HUMAN10669	AMPFI_01450
OG0006738	HUMAN17555, HUMAN17554	AMPFI_07984
OG0006739	HUMAN28943	AMPFI_08561
OG0006740	HUMAN08565, HUMAN08564, HUMAN08563	AMPFI_14078
OG0006741	HUMAN20918	AMPFI_00461
OG0006742	HUMAN30051, HUMAN22412	AMPFI_07896
OG0006743	HUMAN29392, HUMAN29393, HUMAN09528	AMPFI_00788
OG0006744	HUMAN18493, HUMAN02331	AMPFI_01115
OG0006745	HUMAN21637	AMPFI_01220, AMPFI_16543
OG0006747	HUMAN09322, HUMAN15592, HUMAN17504, HUMAN17503	AMPFI_03041
OG0006748	HUMAN18508, HUMAN18509, HUMAN18510, HUMAN18507, HUMAN18505, HUMAN18506	AMPFI_03340
OG0006749	HUMAN10255, HUMAN10254	AMPFI_18893
OG0006750	HUMAN16679	AMPFI_04945
OG0006751	HUMAN04997, HUMAN04996	AMPFI_05310
OG0006752	HUMAN05470	AMPFI_17541
OG0006753	HUMAN08651	AMPFI_06164
OG0006754	HUMAN28391	AMPFI_06462
OG0006755	HUMAN17392	AMPFI_06654
OG0006756	HUMAN10187, HUMAN10189, HUMAN10186, HUMAN10188	AMPFI_19520
OG0006757	HUMAN15606, HUMAN15607, HUMAN15605	AMPFI_07042
OG0006758	HUMAN20524	AMPFI_07316
OG0006759	HUMAN06777	AMPFI_08740
OG0006760	HUMAN23407	AMPFI_09555
OG0006761	HUMAN22866, HUMAN22865	AMPFI_09705
OG0006762	HUMAN16948	AMPFI_10593
OG0006763	HUMAN20641, HUMAN12652	AMPFI_11719
OG0006764	HUMAN24101, HUMAN24102	AMPFI_11801
OG0006765	HUMAN11017	AMPFI_12141
OG0006766	HUMAN30336	AMPFI_12392
OG0006768	HUMAN15305	AMPFI_13299
OG0006769	HUMAN03966	AMPFI_14038
OG0006770	HUMAN09788	AMPFI_16289
OG0006771	HUMAN19313, HUMAN16774	AMPFI_20337
OG0006772	HUMAN17212	AMPFI_18299
OG0006774	HUMAN22081, HUMAN22082, HUMAN22083	AMPFI_18778
OG0006775	HUMAN25975	AMPFI_20249
OG0006776	HUMAN12695, HUMAN12694	AMPFI_20448
OG0006777	HUMAN15487	AMPFI_20964
OG0006780	HUMAN08729	AMPFI_24381
OG0006824	HUMAN21478	AMPFI_06069
OG0006826	HUMAN23918	AMPFI_21636
OG0006828	HUMAN23672	AMPFI_04049, AMPFI_19655, AMPFI_04309
OG0006829	HUMAN17262	AMPFI_10798
OG0006830	HUMAN12476	AMPFI_10183
OG0006831	HUMAN03695, HUMAN03694	AMPFI_22424
OG0006832	HUMAN08383	AMPFI_00483
OG0006833	HUMAN11220	AMPFI_09046
OG0006835	HUMAN05300	AMPFI_05723
OG0006837	HUMAN05482	AMPFI_10070
OG0006838	HUMAN10291	AMPFI_03070
OG0006842	HUMAN14862	AMPFI_06417
OG0006843	HUMAN28655	AMPFI_16202, AMPFI_16995
OG0006844	HUMAN09468	AMPFI_10399
OG0006845	HUMAN04886	AMPFI_09743
OG0006846	HUMAN08740, HUMAN08738	AMPFI_03085
OG0006847	HUMAN19861, HUMAN19860, HUMAN19862	AMPFI_12960
OG0006848	HUMAN03233, HUMAN23824	AMPFI_18769
OG0006849	HUMAN16918	AMPFI_06284
OG0006850	HUMAN22747	AMPFI_14881
OG0006851	HUMAN03180	AMPFI_17600
OG0006852	HUMAN26914	AMPFI_13582
OG0006853	HUMAN06735	AMPFI_20366
OG0006856	HUMAN10703, HUMAN10702, HUMAN10701	AMPFI_04448
OG0006857	HUMAN29744	AMPFI_22717
OG0006860	HUMAN11386	AMPFI_10618
OG0006861	HUMAN18239, HUMAN18240, HUMAN18241, HUMAN18238	AMPFI_09686
OG0006862	HUMAN08983	AMPFI_05349
OG0006863	HUMAN21315	AMPFI_14102, AMPFI_03794
OG0006864	HUMAN10411	AMPFI_14090
OG0006865	HUMAN07621	AMPFI_13506
OG0006867	HUMAN16895	AMPFI_12490
OG0006868	HUMAN20940	AMPFI_19450, AMPFI_19523, AMPFI_12981, AMPFI_25399, AMPFI_17882
OG0006870	HUMAN17467, HUMAN17468	AMPFI_05126
OG0006871	HUMAN02101	AMPFI_10294
OG0006872	HUMAN11636	AMPFI_13550
OG0006873	HUMAN07171	AMPFI_13615
OG0006874	HUMAN21129	AMPFI_05028
OG0006875	HUMAN05504	AMPFI_24435, AMPFI_14505
OG0006876	HUMAN01056	AMPFI_08220
OG0006877	HUMAN09886	AMPFI_19680
OG0006878	HUMAN01136	AMPFI_10223
OG0006879	HUMAN20296	AMPFI_25263
OG0006880	HUMAN21476	AMPFI_12811
OG0006881	HUMAN04095	AMPFI_12801
OG0006883	HUMAN16684	AMPFI_15730
OG0006884	HUMAN16682, HUMAN16680, HUMAN16685, HUMAN16681	AMPFI_15532
OG0006885	HUMAN20135	AMPFI_09233
OG0006886	HUMAN29974	AMPFI_12366
OG0006887	HUMAN12500	AMPFI_10614
OG0006888	HUMAN25053	AMPFI_11798
OG0006889	HUMAN11509	AMPFI_10349
OG0006890	HUMAN03527	AMPFI_06179
OG0006891	HUMAN04608	AMPFI_10153
OG0006892	HUMAN18023	AMPFI_04975
OG0006893	HUMAN13212, HUMAN13211	AMPFI_01490
OG0006895	HUMAN03555	AMPFI_21480, AMPFI_17058
OG0006896	HUMAN22142	AMPFI_23895, AMPFI_02039
OG0006897	HUMAN23447	AMPFI_08177
OG0006898	HUMAN11306, HUMAN11310, HUMAN11307, HUMAN11309	AMPFI_13011
OG0006899	HUMAN07006	AMPFI_13416
OG0006900	HUMAN25793	AMPFI_19377
OG0006901	HUMAN18029, HUMAN18028	AMPFI_24896
OG0006903	HUMAN12933	AMPFI_22719
OG0006904	HUMAN22374	AMPFI_25492
OG0006905	HUMAN19217	AMPFI_15393
OG0006906	HUMAN11694	AMPFI_24996
OG0006907	HUMAN16729, HUMAN16728, HUMAN16727	AMPFI_08400
OG0006909	HUMAN29823	AMPFI_14481, AMPFI_00666
OG0006911	HUMAN04725	AMPFI_20108
OG0006912	HUMAN02108, HUMAN02109	AMPFI_14206, AMPFI_22688
OG0006913	HUMAN01275	AMPFI_24890
OG0006914	HUMAN28656	AMPFI_06074
OG0006915	HUMAN15921, HUMAN15920	AMPFI_19156
OG0006916	HUMAN11501	AMPFI_00335
OG0006917	HUMAN18466, HUMAN18467	AMPFI_06566
OG0006918	HUMAN28188	AMPFI_10696
OG0006919	HUMAN22288	AMPFI_02944
OG0006920	HUMAN07463	AMPFI_10884
OG0006921	HUMAN07563, HUMAN07564, HUMAN07562	AMPFI_26080
OG0006923	HUMAN00553, HUMAN00554	AMPFI_08393
OG0006924	HUMAN23650	AMPFI_17424
OG0006925	HUMAN09328	AMPFI_14947
OG0006926	HUMAN00625	AMPFI_09334
OG0006927	HUMAN14265	AMPFI_22332
OG0006928	HUMAN16715	AMPFI_10468
OG0006929	HUMAN25390	AMPFI_15906
OG0006931	HUMAN27632, HUMAN27633	AMPFI_14829, AMPFI_22093
OG0006932	HUMAN20250	AMPFI_06908
OG0006934	HUMAN07628	AMPFI_13627
OG0006935	HUMAN28718	AMPFI_06775
OG0006936	HUMAN03224	AMPFI_01142
OG0006937	HUMAN13657	AMPFI_14568
OG0006939	HUMAN00665	AMPFI_00736
OG0006940	HUMAN12719	AMPFI_16402
OG0006942	HUMAN04879, HUMAN04878	AMPFI_07605
OG0006943	HUMAN03534	AMPFI_06307
OG0006944	HUMAN20962	AMPFI_05110
OG0006945	HUMAN18030	AMPFI_01614
OG0006946	HUMAN29372	AMPFI_00482
OG0006949	HUMAN09677	AMPFI_13736
OG0006951	HUMAN26563	AMPFI_18733
OG0006952	HUMAN29995, HUMAN28013	AMPFI_09145
OG0006953	HUMAN11732	AMPFI_16258
OG0006954	HUMAN08336	AMPFI_10356
OG0006955	HUMAN26505, HUMAN26506	AMPFI_17685
OG0006956	HUMAN03801	AMPFI_03113, AMPFI_25603, AMPFI_22936
OG0006957	HUMAN24327	AMPFI_21241
OG0006958	HUMAN29194, HUMAN29193	AMPFI_10322
OG0006959	HUMAN02003	AMPFI_13745
OG0006960	HUMAN21367	AMPFI_10218
OG0006962	HUMAN00834	AMPFI_08199
OG0006964	HUMAN25417	AMPFI_13035
OG0006965	HUMAN22591, HUMAN22590	AMPFI_15612
OG0006966	HUMAN21659	AMPFI_08312
OG0006967	HUMAN20241	AMPFI_20325
OG0006968	HUMAN28378	AMPFI_08216
OG0006969	HUMAN22092, HUMAN22091	AMPFI_09726
OG0006970	HUMAN04563	AMPFI_06662
OG0006971	HUMAN07273	AMPFI_14130
OG0006972	HUMAN11350, HUMAN11349	AMPFI_11218
OG0006973	HUMAN25475	AMPFI_05114
OG0006974	HUMAN15890, HUMAN25069	AMPFI_19045
OG0006975	HUMAN00754	AMPFI_12753
OG0006976	HUMAN25513, HUMAN25515	AMPFI_11995
OG0006977	HUMAN21112	AMPFI_09374
OG0006978	HUMAN23552	AMPFI_11811, AMPFI_24207
OG0006979	HUMAN09404	AMPFI_14493
OG0006980	HUMAN21874	AMPFI_12230
OG0006981	HUMAN04430, HUMAN04429, HUMAN04428	AMPFI_00245
OG0006982	HUMAN18636, HUMAN18637	AMPFI_11090
OG0006983	HUMAN00205, HUMAN00204	AMPFI_14172
OG0006985	HUMAN20423	AMPFI_14367
OG0006988	HUMAN15597, HUMAN15598	AMPFI_24904, AMPFI_02202
OG0006989	HUMAN18220	AMPFI_03226
OG0006990	HUMAN03535, HUMAN03537, HUMAN03536	AMPFI_11887
OG0006991	HUMAN19260	AMPFI_07612
OG0006992	HUMAN03662	AMPFI_21431
OG0006993	HUMAN18314, HUMAN18313	AMPFI_01326
OG0006994	HUMAN17956	AMPFI_02391
OG0006995	HUMAN20603	AMPFI_12939
OG0006997	HUMAN20333, HUMAN20332	AMPFI_06778
OG0006998	HUMAN13149	AMPFI_23858
OG0006999	HUMAN28121	AMPFI_03627
OG0007000	HUMAN17347, HUMAN17373	AMPFI_00549
OG0007001	HUMAN06080	AMPFI_09798
OG0007003	HUMAN15197	AMPFI_06800
OG0007004	HUMAN14061	AMPFI_01008
OG0007005	HUMAN26374	AMPFI_13442
OG0007006	HUMAN21322	AMPFI_19647
OG0007007	HUMAN05696, HUMAN05695	AMPFI_23823
OG0007008	HUMAN13956	AMPFI_13646
OG0007009	HUMAN28810	AMPFI_00275
OG0007010	HUMAN22418	AMPFI_17159
OG0007011	HUMAN05430	AMPFI_21944
OG0007012	HUMAN22710	AMPFI_17251
OG0007013	HUMAN12055	AMPFI_07544, AMPFI_03127
OG0007014	HUMAN03563, HUMAN03564	AMPFI_10606
OG0007015	HUMAN19068	AMPFI_13502
OG0007016	HUMAN11135	AMPFI_09621
OG0007018	HUMAN24153	AMPFI_23594
OG0007021	HUMAN07675, HUMAN07676	AMPFI_10039
OG0007022	HUMAN17994	AMPFI_18990
OG0007023	HUMAN21002	AMPFI_09160
OG0007024	HUMAN26989	AMPFI_08761
OG0007025	HUMAN13355, HUMAN13354	AMPFI_15749
OG0007026	HUMAN04469	AMPFI_14789
OG0007027	HUMAN20548, HUMAN20547	AMPFI_21576
OG0007028	HUMAN02161	AMPFI_00486
OG0007030	HUMAN23013, HUMAN23012	AMPFI_10233
OG0007031	HUMAN01168, HUMAN01167	AMPFI_09873
OG0007032	HUMAN19463	AMPFI_19209
OG0007033	HUMAN18746	AMPFI_06964
OG0007034	HUMAN06574, HUMAN06572, HUMAN06573	AMPFI_03185
OG0007035	HUMAN05630	AMPFI_25418
OG0007036	HUMAN24835	AMPFI_06158
OG0007037	HUMAN17833	AMPFI_06018
OG0007038	HUMAN01446	AMPFI_15334
OG0007039	HUMAN08824, HUMAN08823	AMPFI_14288
OG0007040	HUMAN30265	AMPFI_05605
OG0007041	HUMAN10016	AMPFI_08097
OG0007042	HUMAN26067	AMPFI_23647
OG0007043	HUMAN03790	AMPFI_14086
OG0007044	HUMAN05262, HUMAN22902	AMPFI_12621
OG0007045	HUMAN00605	AMPFI_05641
OG0007046	HUMAN25422, HUMAN25421	AMPFI_22387
OG0007047	HUMAN24736	AMPFI_21115
OG0007048	HUMAN26613, HUMAN26612	AMPFI_11198
OG0007050	HUMAN22442	AMPFI_12891
OG0007052	HUMAN19695, HUMAN19693, HUMAN19694	AMPFI_08379
OG0007053	HUMAN12939, HUMAN12938, HUMAN12937	AMPFI_11530
OG0007054	HUMAN10365	AMPFI_12728
OG0007055	HUMAN19997	AMPFI_18150
OG0007056	HUMAN11685, HUMAN11684	AMPFI_07442
OG0007058	HUMAN05676	AMPFI_14253
OG0007059	HUMAN03647	AMPFI_06026
OG0007060	HUMAN28197	AMPFI_02194
OG0007061	HUMAN03639	AMPFI_25901
OG0007062	HUMAN21701	AMPFI_13658
OG0007063	HUMAN15926	AMPFI_08500
OG0007064	HUMAN22838	AMPFI_05178
OG0007065	HUMAN04174	AMPFI_15568
OG0007066	HUMAN05386	AMPFI_12944
OG0007068	HUMAN22802, HUMAN22803	AMPFI_09888
OG0007072	HUMAN15242	AMPFI_18252, AMPFI_16229
OG0007073	HUMAN18294	AMPFI_14976
OG0007074	HUMAN21855	AMPFI_09163
OG0007075	HUMAN27538	AMPFI_05630
OG0007076	HUMAN06733	AMPFI_19099
OG0007077	HUMAN22402	AMPFI_06540
OG0007078	HUMAN20580	AMPFI_09494
OG0007079	HUMAN16618	AMPFI_20822
OG0007080	HUMAN16649, HUMAN16648	AMPFI_26007
OG0007081	HUMAN12784, HUMAN12785	AMPFI_03841
OG0007082	HUMAN06040	AMPFI_24447
OG0007083	HUMAN24737	AMPFI_02939
OG0007084	HUMAN28379	AMPFI_05390
OG0007085	HUMAN11177, HUMAN11176	AMPFI_17499
OG0007086	HUMAN06730	AMPFI_12116
OG0007087	HUMAN25159	AMPFI_15665
OG0007088	HUMAN28245, HUMAN28246	AMPFI_22367
OG0007089	HUMAN05187	AMPFI_13513
OG0007090	HUMAN01309	AMPFI_05362
OG0007091	HUMAN00782	AMPFI_22286
OG0007092	HUMAN08546	AMPFI_07515
OG0007093	HUMAN11063	AMPFI_19322
OG0007094	HUMAN08444	AMPFI_10492
OG0007095	HUMAN16273	AMPFI_16541
OG0007096	HUMAN24538	AMPFI_20333
OG0007098	HUMAN11106	AMPFI_24023
OG0007099	HUMAN02624	AMPFI_04664
OG0007100	HUMAN25051	AMPFI_06660
OG0007102	HUMAN17403	AMPFI_14013
OG0007103	HUMAN03151, HUMAN03152	AMPFI_21498
OG0007104	HUMAN07585, HUMAN30241	AMPFI_00278
OG0007105	HUMAN17174	AMPFI_06051
OG0007106	HUMAN21445	AMPFI_22589
OG0007108	HUMAN26396	AMPFI_22334
OG0007111	HUMAN14065, HUMAN14067	AMPFI_09811
OG0007112	HUMAN09877	AMPFI_09312
OG0007113	HUMAN20963	AMPFI_08709
OG0007114	HUMAN20779	AMPFI_23838
OG0007117	HUMAN06756	AMPFI_14953
OG0007118	HUMAN25504	AMPFI_07879
OG0007119	HUMAN01099	AMPFI_10991
OG0007120	HUMAN23269, HUMAN23270	AMPFI_11091
OG0007121	HUMAN25079	AMPFI_08250
OG0007122	HUMAN00210, HUMAN00211	AMPFI_25128
OG0007124	HUMAN17402, HUMAN17399	AMPFI_04084
OG0007125	HUMAN21228	AMPFI_03320
OG0007126	HUMAN02640, HUMAN04895	AMPFI_13809
OG0007127	HUMAN26224	AMPFI_09006
OG0007128	HUMAN13992, HUMAN13994	AMPFI_01076
OG0007130	HUMAN06959	AMPFI_08690
OG0007131	HUMAN23398	AMPFI_14883
OG0007132	HUMAN28401, HUMAN28402	AMPFI_25506
OG0007133	HUMAN23555	AMPFI_06167
OG0007134	HUMAN03574	AMPFI_10320
OG0007135	HUMAN09538	AMPFI_02205
OG0007136	HUMAN09655	AMPFI_04222
OG0007137	HUMAN15907	AMPFI_10272
OG0007138	HUMAN02269	AMPFI_06496
OG0007139	HUMAN24643	AMPFI_14817
OG0007140	HUMAN14631	AMPFI_13145
OG0007141	HUMAN20130	AMPFI_14042
OG0007142	HUMAN07698, HUMAN17519	AMPFI_06263
OG0007143	HUMAN16614	AMPFI_09839
OG0007144	HUMAN02639	AMPFI_01668
OG0007145	HUMAN13652	AMPFI_08849
OG0007146	HUMAN24377, HUMAN24376, HUMAN24380, HUMAN24378, HUMAN24379	AMPFI_12949
OG0007147	HUMAN21018	AMPFI_22368
OG0007148	HUMAN01389, HUMAN30564, HUMAN30565, HUMAN30566	AMPFI_25183
OG0007150	HUMAN11018	AMPFI_10416
OG0007151	HUMAN05431	AMPFI_12479
OG0007152	HUMAN01901	AMPFI_12822
OG0007153	HUMAN16995, HUMAN16996	AMPFI_10515
OG0007154	HUMAN08481	AMPFI_08537
OG0007158	HUMAN19159, HUMAN19160, HUMAN22170	AMPFI_01386
OG0007159	HUMAN02195	AMPFI_12078, AMPFI_01720
OG0007160	HUMAN10993	AMPFI_02949
OG0007161	HUMAN27982, HUMAN11267	AMPFI_04059
OG0007162	HUMAN15309	AMPFI_05976, AMPFI_04588
OG0007163	HUMAN01780	AMPFI_04704
OG0007164	HUMAN21192	AMPFI_05277
OG0007165	HUMAN05595	AMPFI_05563
OG0007166	HUMAN04674, HUMAN04671, HUMAN04673	AMPFI_06034
OG0007168	HUMAN19655, HUMAN19656	AMPFI_07364
OG0007169	HUMAN20576, HUMAN18039, HUMAN20577, HUMAN20578	AMPFI_07655
OG0007171	HUMAN02655, HUMAN02654	AMPFI_09280
OG0007172	HUMAN23034, HUMAN23035, HUMAN23033	AMPFI_18311, AMPFI_09666, AMPFI_09665
OG0007173	HUMAN05355, HUMAN05354	AMPFI_11286
OG0007174	HUMAN18950, HUMAN18952, HUMAN18953, HUMAN18951	AMPFI_12330
OG0007175	HUMAN04157	AMPFI_12406
OG0007176	HUMAN15324, HUMAN15323	AMPFI_12425
OG0007177	HUMAN09300, HUMAN09299	AMPFI_13268
OG0007178	HUMAN02113	AMPFI_13363, AMPFI_21866
OG0007179	HUMAN21518	AMPFI_13626
OG0007180	HUMAN15073	AMPFI_14122
OG0007181	HUMAN30517	AMPFI_14166
OG0007182	HUMAN11844	AMPFI_15692
OG0007183	HUMAN25330	AMPFI_16520
OG0007184	HUMAN28058, HUMAN28057, HUMAN28055	AMPFI_16722
OG0007185	HUMAN13405, HUMAN13406	AMPFI_19277
OG0007186	HUMAN12868	AMPFI_19328
OG0007187	HUMAN06522, HUMAN06521, HUMAN06520, HUMAN06523	AMPFI_19456
OG0007188	HUMAN17704	AMPFI_21843
OG0007189	HUMAN20179, HUMAN20178	AMPFI_22512
OG0007190	HUMAN26235	AMPFI_24195
OG0007191	HUMAN23393, HUMAN23394	AMPFI_24799
OG0007192	HUMAN17983	AMPFI_25475
OG0007193	HUMAN20238, HUMAN10521	AMPFI_25811
OG0007248	HUMAN13700	AMPFI_02393
OG0007250	HUMAN07633	AMPFI_10124
OG0007251	HUMAN14332	AMPFI_04951, AMPFI_04952
OG0007252	HUMAN22688, HUMAN22689	AMPFI_12202
OG0007253	HUMAN24536, HUMAN11254, HUMAN11253	AMPFI_12580
OG0007254	HUMAN02644	AMPFI_03097
OG0007255	HUMAN26073, HUMAN26075, HUMAN26074	AMPFI_06254
OG0007256	HUMAN27031	AMPFI_04723
OG0007258	HUMAN14003	AMPFI_02300
OG0007261	HUMAN28587	AMPFI_01118
OG0007264	HUMAN11107	AMPFI_12650
OG0007266	HUMAN20046	AMPFI_02574
OG0007268	HUMAN21302	AMPFI_22023, AMPFI_24233
OG0007269	HUMAN16581, HUMAN16580, HUMAN16579	AMPFI_25179, AMPFI_02490
OG0007270	HUMAN07724	AMPFI_06380
OG0007271	HUMAN13263	AMPFI_25295
OG0007272	HUMAN00327	AMPFI_21889
OG0007273	HUMAN16012	AMPFI_24018
OG0007274	HUMAN05717	AMPFI_24727
OG0007275	HUMAN24919, HUMAN06744	AMPFI_14292
OG0007276	HUMAN28796	AMPFI_12494
OG0007277	HUMAN25865	AMPFI_06777
OG0007279	HUMAN11856	AMPFI_07724
OG0007280	HUMAN27834, HUMAN27835, HUMAN27833	AMPFI_17221
OG0007281	HUMAN25958	AMPFI_11311
OG0007282	HUMAN07231	AMPFI_07925
OG0007284	HUMAN00555, HUMAN29707, HUMAN29706	AMPFI_24786
OG0007285	HUMAN25396, HUMAN25395	AMPFI_09195
OG0007286	HUMAN10108	AMPFI_11812
OG0007288	HUMAN22785	AMPFI_04627
OG0007289	HUMAN11499	AMPFI_05664
OG0007290	HUMAN15228	AMPFI_07769
OG0007291	HUMAN18973	AMPFI_04272
OG0007292	HUMAN15636	AMPFI_18565
OG0007293	HUMAN28207	AMPFI_17486
OG0007294	HUMAN20782, HUMAN20781	AMPFI_01601
OG0007295	HUMAN22795	AMPFI_18465, AMPFI_00420
OG0007296	HUMAN11360	AMPFI_21978, AMPFI_15132
OG0007297	HUMAN29826, HUMAN29827	AMPFI_11278
OG0007298	HUMAN22758	AMPFI_12849, AMPFI_14237
OG0007299	HUMAN27718, HUMAN27719	AMPFI_06986
OG0007300	HUMAN26544	AMPFI_02267
OG0007301	HUMAN23169, HUMAN23170	AMPFI_14618
OG0007302	HUMAN09166	AMPFI_13834
OG0007303	HUMAN18735	AMPFI_15376
OG0007304	HUMAN16563, HUMAN16562, HUMAN16564	AMPFI_07174
OG0007305	HUMAN02006	AMPFI_08996
OG0007306	HUMAN19439, HUMAN19440, HUMAN19442	AMPFI_19687
OG0007307	HUMAN17065, HUMAN17066	AMPFI_18569
OG0007308	HUMAN20559	AMPFI_04590
OG0007309	HUMAN17011	AMPFI_09734
OG0007310	HUMAN05294	AMPFI_09474
OG0007312	HUMAN12184, HUMAN12183, HUMAN12187, HUMAN12186	AMPFI_11642
OG0007314	HUMAN02534	AMPFI_08563
OG0007316	HUMAN23083	AMPFI_21053
OG0007317	HUMAN17014	AMPFI_13235
OG0007318	HUMAN20909	AMPFI_05681
OG0007319	HUMAN19188	AMPFI_11125
OG0007320	HUMAN09645	AMPFI_19558
OG0007321	HUMAN04956, HUMAN04955	AMPFI_01984
OG0007322	HUMAN29064	AMPFI_04756
OG0007323	HUMAN27944, HUMAN27945, HUMAN27946, HUMAN27943	AMPFI_24238
OG0007325	HUMAN11525	AMPFI_25190
OG0007326	HUMAN09593	AMPFI_19062
OG0007327	HUMAN11975, HUMAN11976	AMPFI_11971
OG0007328	HUMAN03776	AMPFI_01087
OG0007329	HUMAN24733	AMPFI_01020
OG0007330	HUMAN05264	AMPFI_01650
OG0007331	HUMAN26953, HUMAN26952	AMPFI_10290
OG0007333	HUMAN29576	AMPFI_02783
OG0007334	HUMAN01738, HUMAN01739	AMPFI_06086
OG0007335	HUMAN08862	AMPFI_05409
OG0007336	HUMAN00761	AMPFI_05851
OG0007338	HUMAN06830, HUMAN06827, HUMAN06828	AMPFI_07122
OG0007339	HUMAN26218, HUMAN26219	AMPFI_12449
OG0007340	HUMAN24905	AMPFI_03881
OG0007341	HUMAN25872	AMPFI_06512
OG0007342	HUMAN28838	AMPFI_08350
OG0007343	HUMAN14176, HUMAN14177	AMPFI_04790
OG0007344	HUMAN25001	AMPFI_06969
OG0007345	HUMAN22717	AMPFI_23299
OG0007347	HUMAN20415	AMPFI_11094
OG0007348	HUMAN07623	AMPFI_10154
OG0007349	HUMAN19722, HUMAN19724, HUMAN19723	AMPFI_19903
