Orthogroup	HUMAN	XENTR
OG0014034	HUMAN21642, HUMAN21643	XENTR09897
OG0014035	HUMAN06856, HUMAN06855	XENTR07073
OG0014036	HUMAN03440	XENTR09533
OG0014037	HUMAN21359	XENTR15220, XENTR15157
OG0014038	HUMAN02886	XENTR06392
OG0014040	HUMAN19233, HUMAN19234	XENTR17411
OG0014042	HUMAN30244	XENTR09271
OG0014044	HUMAN07019	XENTR08940
OG0014045	HUMAN09286, HUMAN09285, HUMAN09284	XENTR14394
OG0014048	HUMAN02313	XENTR01258
OG0014049	HUMAN11378, HUMAN11377	XENTR10218
OG0014050	HUMAN17778	XENTR03144, XENTR03145
OG0014056	HUMAN08463	XENTR03870
OG0014057	HUMAN13175, HUMAN13174	XENTR10755
OG0014058	HUMAN17602	XENTR08589
OG0014059	HUMAN12685	XENTR16455
OG0014061	HUMAN17456, HUMAN17457	XENTR18125
OG0014062	HUMAN00556	XENTR05462
OG0014063	HUMAN01529	XENTR12830, XENTR12829
OG0014064	HUMAN24644	XENTR02233
OG0014067	HUMAN11204	XENTR09563
OG0014068	HUMAN13695	XENTR09955
OG0014070	HUMAN24081, HUMAN24080	XENTR09727
OG0014071	HUMAN20368	XENTR01335
OG0014072	HUMAN29529	XENTR18750
OG0014090	HUMAN17111	XENTR06452
OG0014188	HUMAN29526	XENTR18747
OG0014202	HUMAN00836	XENTR17436, XENTR17434, XENTR17435
OG0014208	HUMAN28789	XENTR06975, XENTR06976, XENTR06977
OG0014210	HUMAN27741, HUMAN27742	XENTR02224
OG0014212	HUMAN02459	XENTR03513
OG0014247	HUMAN05542	XENTR02625
OG0014248	HUMAN06259, HUMAN06261, HUMAN06260	XENTR02350
OG0014252	HUMAN07620, HUMAN07619	XENTR09211
OG0014259	HUMAN12191	XENTR13345, XENTR13350, XENTR13347, XENTR02231, XENTR18148
OG0014260	HUMAN13829, HUMAN13828, HUMAN13827	XENTR04499
OG0014261	HUMAN14621, HUMAN14620, HUMAN14613, HUMAN14616	XENTR04922, XENTR04921
OG0014263	HUMAN15290, HUMAN15289	XENTR11048
OG0014267	HUMAN16411, HUMAN16410	XENTR13276
OG0014278	HUMAN25638	XENTR08007
OG0014280	HUMAN26195, HUMAN26192	XENTR12952, XENTR12953
OG0014547	HUMAN17476	XENTR10267
OG0014567	HUMAN20010	XENTR04563
OG0014656	HUMAN03178, HUMAN03177	XENTR13146
OG0014738	HUMAN29528	XENTR18749
OG0014788	HUMAN03781	XENTR02008
OG0014916	HUMAN29756	XENTR02309
OG0014918	HUMAN17945	XENTR01120
OG0014920	HUMAN02439	XENTR01245
OG0014921	HUMAN02407	XENTR02597
OG0014922	HUMAN20435	XENTR07964
OG0014924	HUMAN19140	XENTR03002
OG0014926	HUMAN29982	XENTR16309
OG0014928	HUMAN25514	XENTR17732
OG0014930	HUMAN08871	XENTR07714
OG0014931	HUMAN12878	XENTR10840
OG0014932	HUMAN12972	XENTR13133
OG0014933	HUMAN29584	XENTR02331
OG0014934	HUMAN25755	XENTR08158
OG0014936	HUMAN24956, HUMAN24955	XENTR02521
OG0014937	HUMAN26592	XENTR11807
OG0014940	HUMAN00070, HUMAN00071, HUMAN00072	XENTR12031
OG0014941	HUMAN28881, HUMAN28880	XENTR16152
OG0014942	HUMAN06170	XENTR15698
OG0014945	HUMAN12349	XENTR08882
OG0014948	HUMAN28357	XENTR18405
OG0014949	HUMAN22314, HUMAN22315	XENTR11775
OG0014952	HUMAN19359	XENTR12814
OG0014954	HUMAN12307	XENTR11101
OG0014955	HUMAN26773	XENTR02857
OG0014956	HUMAN26692	XENTR16907
OG0014957	HUMAN10249	XENTR15168, XENTR15167
OG0014958	HUMAN10507	XENTR15327
OG0014959	HUMAN24279, HUMAN24278	XENTR08727
OG0014960	HUMAN27629	XENTR12722
OG0014962	HUMAN25672	XENTR04107
OG0014963	HUMAN30073, HUMAN22371	XENTR00717
OG0014964	HUMAN21177	XENTR00644
OG0014965	HUMAN17061	XENTR00616
OG0014966	HUMAN05427, HUMAN05426	XENTR05784
OG0014967	HUMAN00337, HUMAN00338	XENTR05553
OG0014968	HUMAN30109	XENTR11033
OG0014969	HUMAN25429	XENTR09392
OG0014970	HUMAN24059	XENTR08713
OG0014971	HUMAN13575	XENTR09814
OG0014972	HUMAN09847	XENTR05322
OG0014973	HUMAN00012	XENTR08064
OG0014974	HUMAN06510	XENTR08534
OG0014975	HUMAN06509	XENTR08533
OG0014976	HUMAN02329	XENTR13302
OG0014979	HUMAN26382, HUMAN26381	XENTR07135
OG0014980	HUMAN19934	XENTR01172
OG0014983	HUMAN21754	XENTR03073
OG0014987	HUMAN19649	XENTR01106
OG0014988	HUMAN07709, HUMAN07710	XENTR09011
OG0014989	HUMAN01471	XENTR18344
OG0014990	HUMAN03615	XENTR08649
OG0014991	HUMAN03616	XENTR08650
OG0014992	HUMAN07488	XENTR14637
OG0014993	HUMAN08461	XENTR03867
OG0014995	HUMAN21632	XENTR09905
OG0014998	HUMAN17730	XENTR08611
OG0015001	HUMAN04183	XENTR16610
OG0015002	HUMAN20797	XENTR14764
OG0015007	HUMAN00018	XENTR08071
OG0015008	HUMAN21452	XENTR02831
OG0015010	HUMAN29060	XENTR14523
OG0015011	HUMAN27730	XENTR01962
OG0015014	HUMAN04462, HUMAN04461	XENTR18050
OG0015015	HUMAN19702, HUMAN19758	XENTR16651
OG0015016	HUMAN06078	XENTR17341, XENTR17340
OG0015017	HUMAN03183	XENTR14940
OG0015019	HUMAN05032, HUMAN05031	XENTR11344
OG0015020	HUMAN08258, HUMAN08257	XENTR02407
OG0015022	HUMAN05637	XENTR06053
OG0015023	HUMAN12018	XENTR09124
OG0015025	HUMAN26549	XENTR05365
OG0015027	HUMAN12334	XENTR12902
OG0015028	HUMAN22425	XENTR05502, XENTR05503
OG0015033	HUMAN07233	XENTR10937
OG0015034	HUMAN18000	XENTR10005
OG0015036	HUMAN28366	XENTR18102
OG0015037	HUMAN24831	XENTR17675
OG0015038	HUMAN11714	XENTR07706
OG0015039	HUMAN20775	XENTR11002
OG0015042	HUMAN05340	XENTR13949
OG0015043	HUMAN16891	XENTR01658
OG0015044	HUMAN20110	XENTR04810
OG0015047	HUMAN05381, HUMAN05380	XENTR06962
OG0015050	HUMAN08861	XENTR07717
OG0015051	HUMAN24066	XENTR13778
OG0015053	HUMAN07226, HUMAN07225	XENTR10931
OG0015054	HUMAN03443	XENTR09530
OG0015056	HUMAN23102	XENTR04915
OG0015058	HUMAN00481, HUMAN00482	XENTR11896
OG0015062	HUMAN18304	XENTR15587
OG0015063	HUMAN18348	XENTR03229
OG0015064	HUMAN23045	XENTR03300
OG0015065	HUMAN21247, HUMAN21246	XENTR08892
OG0015066	HUMAN13681	XENTR10894
OG0015068	HUMAN18997	XENTR02466
OG0015069	HUMAN19376, HUMAN19375	XENTR07144
OG0015071	HUMAN25216	XENTR05751
OG0015073	HUMAN13372, HUMAN13373	XENTR13740
OG0015074	HUMAN17432	XENTR05186
OG0015075	HUMAN14842, HUMAN14841	XENTR09842
OG0015077	HUMAN00310	XENTR09229
OG0015079	HUMAN22970, HUMAN22969	XENTR03546
OG0015081	HUMAN22959	XENTR03552
OG0015082	HUMAN20631	XENTR10466, XENTR10465
OG0015238	HUMAN09324	XENTR03835
OG0015245	HUMAN23094	XENTR04906
OG0015249	HUMAN05868	XENTR16064
OG0015250	HUMAN08742	XENTR18599
OG0015258	HUMAN30491, HUMAN30490	XENTR19099, XENTR16913
OG0015312	HUMAN00728	XENTR11907
OG0015314	HUMAN01038, HUMAN01039	XENTR00082
OG0015316	HUMAN02399	XENTR02591
OG0015319	HUMAN02935	XENTR02929
OG0015322	HUMAN03874, HUMAN03873	XENTR11628
OG0015323	HUMAN03935, HUMAN03936	XENTR12067
OG0015325	HUMAN05296	XENTR09709
OG0015340	HUMAN15064, HUMAN15063, HUMAN15062	XENTR08094
OG0015342	HUMAN15703, HUMAN15705, HUMAN15704, HUMAN15706	XENTR12497
OG0015350	HUMAN20477, HUMAN20478, HUMAN20479	XENTR16132
OG0015356	HUMAN26052, HUMAN26053	XENTR03159, XENTR14099
OG0015364	HUMAN29661	XENTR06299
OG0015839	HUMAN05193	XENTR18646
OG0015872	HUMAN29531	XENTR18752
OG0016081	HUMAN23346	XENTR15354
OG0016107	HUMAN21222	XENTR15183
OG0016108	HUMAN01548	XENTR14431
OG0016110	HUMAN07797	XENTR07084
OG0016112	HUMAN21303	XENTR07437
OG0016114	HUMAN04289	XENTR10038
OG0016116	HUMAN04355	XENTR09868
OG0016118	HUMAN09607, HUMAN09608	XENTR05299
OG0016119	HUMAN00935, HUMAN00936	XENTR00020, XENTR00021
OG0016120	HUMAN07748	XENTR00901
OG0016121	HUMAN18206	XENTR17076
OG0016124	HUMAN00690	XENTR17431
OG0016127	HUMAN00796	XENTR11461
OG0016129	HUMAN06670	XENTR03759
OG0016130	HUMAN30082	XENTR14405
OG0016131	HUMAN30081	XENTR09264
OG0016132	HUMAN30056	XENTR00675
OG0016134	HUMAN27615	XENTR10698
OG0016135	HUMAN16799	XENTR11362
OG0016141	HUMAN22141	XENTR12638
OG0016142	HUMAN22246	XENTR11564
OG0016143	HUMAN22343	XENTR03482
OG0016144	HUMAN07714	XENTR03445, XENTR00926
OG0016145	HUMAN26529	XENTR12391
OG0016153	HUMAN26388, HUMAN26386, HUMAN26442	XENTR16924
OG0016155	HUMAN18719	XENTR00606
OG0016157	HUMAN07503	XENTR00685, XENTR15962
OG0016158	HUMAN26697, HUMAN26699	XENTR17570
OG0016159	HUMAN03502	XENTR13388, XENTR13387
OG0016162	HUMAN01308	XENTR04664
OG0016164	HUMAN12875	XENTR10837
OG0016165	HUMAN16004	XENTR11490
OG0016167	HUMAN04392, HUMAN04394	XENTR09855
OG0016169	HUMAN10499, HUMAN10500	XENTR12524
OG0016170	HUMAN19522	XENTR17217
OG0016171	HUMAN30097	XENTR11587
OG0016172	HUMAN24010	XENTR06431
OG0016173	HUMAN11733	XENTR09449
OG0016174	HUMAN08801	XENTR03046
OG0016176	HUMAN23828	XENTR07524
OG0016178	HUMAN14523	XENTR13801
OG0016179	HUMAN00057, HUMAN00058	XENTR12025
OG0016180	HUMAN00063	XENTR12027
OG0016181	HUMAN00329	XENTR18706
OG0016184	HUMAN04220	XENTR19061, XENTR18172, XENTR15192, XENTR15194, XENTR15196
OG0016185	HUMAN06645	XENTR13425
OG0016186	HUMAN17775	XENTR03147
OG0016187	HUMAN17801	XENTR03130
OG0016188	HUMAN01118	XENTR12374
OG0016189	HUMAN18006	XENTR10009
OG0016190	HUMAN29895	XENTR08779
OG0016191	HUMAN20482	XENTR02785
OG0016192	HUMAN07117	XENTR01143
OG0016193	HUMAN00451	XENTR19008
OG0016195	HUMAN04177, HUMAN04176	XENTR16615
OG0016197	HUMAN18329	XENTR03215
OG0016198	HUMAN19161	XENTR02961
OG0016202	HUMAN28291	XENTR05019
OG0016203	HUMAN29069	XENTR11044
OG0016204	HUMAN22796	XENTR04866
OG0016205	HUMAN27011	XENTR16012
OG0016206	HUMAN11482	XENTR05953
OG0016209	HUMAN05855	XENTR16394
OG0016210	HUMAN07604	XENTR10831
OG0016211	HUMAN28483, HUMAN28484	XENTR04716
OG0016215	HUMAN25457	XENTR14622
OG0016216	HUMAN07583	XENTR08816
OG0016217	HUMAN00446	XENTR09251
OG0016219	HUMAN21938	XENTR04407
OG0016220	HUMAN30282	XENTR00706
OG0016221	HUMAN29049	XENTR08696
OG0016222	HUMAN21477	XENTR02822, XENTR02823, XENTR02821
OG0016223	HUMAN08277, HUMAN08278	XENTR02399
OG0016224	HUMAN10397	XENTR01803
OG0016225	HUMAN28178	XENTR10744
OG0016228	HUMAN05946	XENTR15266
OG0016229	HUMAN16378, HUMAN16383	XENTR11208
OG0016230	HUMAN24334	XENTR08975
OG0016232	HUMAN05821	XENTR14267, XENTR14266
OG0016233	HUMAN18629	XENTR08047
OG0016238	HUMAN08815	XENTR03056
OG0016239	HUMAN08512	XENTR11655
OG0016240	HUMAN22504	XENTR14716
OG0016241	HUMAN05587	XENTR02599
OG0016242	HUMAN12044	XENTR15979
OG0016244	HUMAN13693	XENTR10888
OG0016245	HUMAN03701	XENTR17374
OG0016247	HUMAN00724	XENTR07944
OG0016248	HUMAN00456	XENTR08452
OG0016249	HUMAN23485	XENTR05825, XENTR05824
OG0016250	HUMAN02997	XENTR14303
OG0016251	HUMAN03000, HUMAN03001	XENTR14308
OG0016252	HUMAN21421	XENTR17046
OG0016254	HUMAN25489	XENTR09155
OG0016255	HUMAN29708	XENTR10273
OG0016256	HUMAN03509	XENTR08262
OG0016257	HUMAN13647	XENTR16575
OG0016258	HUMAN27749	XENTR02227
OG0016259	HUMAN05564	XENTR02611
OG0016261	HUMAN00253	XENTR10085
OG0016263	HUMAN11948, HUMAN11947	XENTR03195
OG0016264	HUMAN11609	XENTR03735
OG0016265	HUMAN11606	XENTR03733
OG0016266	HUMAN21517	XENTR10417
OG0016268	HUMAN18671	XENTR09077
OG0016269	HUMAN18764	XENTR09080
OG0016270	HUMAN05457	XENTR02639
OG0016272	HUMAN19118	XENTR03012
OG0016274	HUMAN08984	XENTR13533
OG0016275	HUMAN14155	XENTR09838
OG0016277	HUMAN07377	XENTR06443
OG0016278	HUMAN01626	XENTR09680
OG0016279	HUMAN20099, HUMAN20100	XENTR04815
OG0016280	HUMAN22825	XENTR04884
OG0016282	HUMAN13957	XENTR05085
OG0016284	HUMAN25060	XENTR05331, XENTR03516
OG0016286	HUMAN10752	XENTR11334
OG0016287	HUMAN21644	XENTR09895, XENTR09894
OG0016288	HUMAN10460	XENTR15171
OG0016289	HUMAN29627	XENTR11139
OG0016290	HUMAN19563	XENTR14427
OG0016292	HUMAN17211	XENTR06885
OG0016298	HUMAN29409	XENTR06184
OG0016300	HUMAN13243	XENTR07583
OG0016301	HUMAN13027	XENTR10521
OG0016302	HUMAN02305	XENTR15462
OG0016303	HUMAN13662	XENTR12176
OG0016304	HUMAN04998	XENTR11348
OG0016307	HUMAN17371	XENTR01919
OG0016310	HUMAN12306	XENTR11102
OG0016312	HUMAN21686	XENTR03110
OG0016314	HUMAN25331	XENTR04221
OG0016315	HUMAN09909	XENTR02684
OG0016316	HUMAN26703, HUMAN26702	XENTR17875
OG0016317	HUMAN27872	XENTR14706
OG0016318	HUMAN03426	XENTR13578
OG0016319	HUMAN19366	XENTR02836
OG0016321	HUMAN22794	XENTR12736
OG0016322	HUMAN22245	XENTR11565
OG0016324	HUMAN23815	XENTR07531
OG0016326	HUMAN10270	XENTR13998
OG0016331	HUMAN22171	XENTR11094
OG0016332	HUMAN13897, HUMAN13898	XENTR08313, XENTR08300
OG0016333	HUMAN26071	XENTR03357
OG0016334	HUMAN22281	XENTR15264
OG0016335	HUMAN12125	XENTR07318
OG0016336	HUMAN22155	XENTR12465
OG0016338	HUMAN11637	XENTR03757
OG0016343	HUMAN05226	XENTR14282
OG0016344	HUMAN05712	XENTR14342
OG0016345	HUMAN04299	XENTR10043
OG0016358	HUMAN02002	XENTR17554
OG0016401	HUMAN03441	XENTR09532
OG0016570	HUMAN30395	XENTR02050
OG0016571	HUMAN26448, HUMAN26449	XENTR04035
OG0016573	HUMAN21973, HUMAN21974, HUMAN21972	XENTR10550
OG0016579	HUMAN21726, HUMAN21727	XENTR03086
OG0016581	HUMAN08343	XENTR14577
OG0016585	HUMAN09893	XENTR10427
OG0016590	HUMAN16608	XENTR12142
OG0016592	HUMAN23785	XENTR06413
OG0016593	HUMAN13569	XENTR09808
OG0016598	HUMAN21875	XENTR06241
OG0016601	HUMAN23513, HUMAN23512	XENTR05848
OG0016603	HUMAN20905	XENTR08379
OG0016606	HUMAN04135	XENTR17425
OG0016677	HUMAN00088, HUMAN00085, HUMAN00086	XENTR12036
OG0016678	HUMAN00162	XENTR04089
OG0016680	HUMAN00680	XENTR13685
OG0016682	HUMAN01782, HUMAN01781	XENTR18782
OG0016689	HUMAN05527	XENTR02634
OG0016691	HUMAN05883, HUMAN05884	XENTR15291
OG0016699	HUMAN07995, HUMAN07997, HUMAN07998, HUMAN07996	XENTR13608
OG0016704	HUMAN09357	XENTR15312
OG0016725	HUMAN15649	XENTR08240
OG0016725	HUMAN15641	XENTR08244, XENTR12500
OG0016726	HUMAN15908	XENTR16365, XENTR16366
OG0016729	HUMAN16266, HUMAN16265	XENTR11498, XENTR18422
OG0016732	HUMAN18146, HUMAN18145	XENTR17296
OG0016733	HUMAN19095	XENTR01717
OG0016733	HUMAN19096	XENTR01716
OG0016735	HUMAN19807, HUMAN19819, HUMAN19822	XENTR00840
OG0016736	HUMAN20030, HUMAN20031	XENTR00878
OG0016742	HUMAN23347, HUMAN23348	XENTR15353, XENTR15356
OG0016757	HUMAN27343, HUMAN27344	XENTR06256, XENTR06257
OG0016760	HUMAN28242	XENTR13067
OG0016762	HUMAN29592, HUMAN30618	XENTR03974
OG0017196	HUMAN06168	XENTR15700
OG0017740	HUMAN17679	XENTR15710, XENTR15711
OG0017810	HUMAN19450	XENTR11413
OG0017811	HUMAN29754	XENTR02310
OG0017812	HUMAN29545	XENTR03697
OG0017813	HUMAN01521	XENTR14435
OG0017814	HUMAN04362	XENTR09862
OG0017817	HUMAN18282	XENTR17082
OG0017819	HUMAN00187	XENTR10024
OG0017820	HUMAN00381	XENTR16756
OG0017821	HUMAN27955	XENTR08198
OG0017824	HUMAN30080	XENTR09265
OG0017825	HUMAN30078	XENTR09266
OG0017827	HUMAN25528	XENTR07461
OG0017832	HUMAN02868	XENTR00777
OG0017834	HUMAN05374	XENTR06968
OG0017835	HUMAN15804	XENTR02077
OG0017836	HUMAN06863	XENTR00386
OG0017840	HUMAN23279	XENTR11024
OG0017843	HUMAN14016	XENTR08626
OG0017846	HUMAN14942	XENTR03656, XENTR05036
OG0017847	HUMAN25168	XENTR07612
OG0017852	HUMAN25092	XENTR16956
OG0017853	HUMAN00573	XENTR05470
OG0017859	HUMAN24017	XENTR06438
OG0017860	HUMAN16790	XENTR11368
OG0017864	HUMAN06490	XENTR08551
OG0017865	HUMAN06540, HUMAN06541	XENTR07101, XENTR07102
OG0017866	HUMAN12573	XENTR17186
OG0017868	HUMAN02430	XENTR14545
OG0017869	HUMAN26726	XENTR15452
OG0017871	HUMAN00263	XENTR10089
OG0017873	HUMAN29176	XENTR16484
OG0017874	HUMAN00739	XENTR11905
OG0017875	HUMAN05425	XENTR05783
OG0017880	HUMAN05383	XENTR06960
OG0017882	HUMAN15548, HUMAN15547	XENTR11975
OG0017885	HUMAN25062	XENTR03515
OG0017887	HUMAN10512, HUMAN10513	XENTR15325
OG0017888	HUMAN03576	XENTR14639
OG0017889	HUMAN03110	XENTR13547
OG0017891	HUMAN19256	XENTR13337
OG0017892	HUMAN23329	XENTR02764
OG0017894	HUMAN21682	XENTR03114
OG0017897	HUMAN07674	XENTR08840
OG0017898	HUMAN10618	XENTR01373
OG0017901	HUMAN07600	XENTR10828
OG0017903	HUMAN07625	XENTR09216
OG0017904	HUMAN03617	XENTR08651
OG0017905	HUMAN03627	XENTR17583
OG0017906	HUMAN10311, HUMAN10312	XENTR01834
OG0017907	HUMAN13935	XENTR08323
OG0017909	HUMAN29665	XENTR07689
OG0017910	HUMAN18383	XENTR09632
OG0017911	HUMAN18489	XENTR03240
OG0017912	HUMAN23783	XENTR06415
OG0017913	HUMAN16766	XENTR19192
OG0017914	HUMAN23736	XENTR00547
OG0017918	HUMAN17745	XENTR08602
OG0017919	HUMAN24904	XENTR11751
OG0017920	HUMAN18463	XENTR03264
OG0017922	HUMAN25754	XENTR08157
OG0017923	HUMAN29971	XENTR00690
OG0017927	HUMAN02080	XENTR18309
OG0017928	HUMAN14060	XENTR13245
OG0017929	HUMAN13062	XENTR03665, XENTR06317
OG0017931	HUMAN04857	XENTR11644
OG0017932	HUMAN29481	XENTR11037
OG0017933	HUMAN17444	XENTR05181
OG0017939	HUMAN03640	XENTR17560
OG0017941	HUMAN02827	XENTR00746
OG0017942	HUMAN02633	XENTR00161
OG0017944	HUMAN09261	XENTR02386
OG0017945	HUMAN22407	XENTR05489
OG0017949	HUMAN22441	XENTR10226
OG0017951	HUMAN04920	XENTR12806
OG0017956	HUMAN17902	XENTR07172
OG0017957	HUMAN16854	XENTR04128
OG0017959	HUMAN11850	XENTR03522
OG0017961	HUMAN18440	XENTR10998
OG0017963	HUMAN15494	XENTR14292
OG0017965	HUMAN02995	XENTR14305
OG0017972	HUMAN05568, HUMAN05567	XENTR02610
OG0017973	HUMAN21334	XENTR15334
OG0017974	HUMAN16806	XENTR17044
OG0017976	HUMAN23701, HUMAN23700	XENTR00569
OG0017977	HUMAN21135	XENTR14558
OG0017978	HUMAN11607	XENTR03734
OG0017979	HUMAN28155	XENTR12393
OG0017980	HUMAN20544	XENTR11120
OG0017981	HUMAN19363	XENTR02838
OG0017986	HUMAN00377	XENTR16004
OG0017988	HUMAN07055	XENTR17734
OG0017989	HUMAN07758	XENTR00889
OG0017991	HUMAN21677	XENTR14823
OG0017994	HUMAN21953	XENTR04399
OG0017995	HUMAN21954	XENTR04398
OG0017996	HUMAN21936	XENTR04408
OG0017998	HUMAN19263	XENTR17834
OG0018000	HUMAN15628, HUMAN15629	XENTR16457
OG0018001	HUMAN20366	XENTR01336
OG0018002	HUMAN07410	XENTR00792
OG0018003	HUMAN18391	XENTR03258
OG0018005	HUMAN02104	XENTR07432
OG0018006	HUMAN24281	XENTR08728
OG0018011	HUMAN27780	XENTR04619
OG0018012	HUMAN07529	XENTR04376
OG0018016	HUMAN02099	XENTR07428
OG0018019	HUMAN29646	XENTR04953
OG0018021	HUMAN00133	XENTR10127
OG0018022	HUMAN24561	XENTR02154
OG0018023	HUMAN03421	XENTR13583
OG0018024	HUMAN19663	XENTR05243
OG0018025	HUMAN06647	XENTR13426
OG0018028	HUMAN14980	XENTR06519
OG0018029	HUMAN26117	XENTR03321
OG0018031	HUMAN12848	XENTR16933
OG0018032	HUMAN12530	XENTR14196
OG0018036	HUMAN07351	XENTR06346
OG0018037	HUMAN21343	XENTR07890
OG0018039	HUMAN10170	XENTR01792
OG0018040	HUMAN19768	XENTR00827
OG0018041	HUMAN22603	XENTR08291
OG0018043	HUMAN07679	XENTR08837
OG0018047	HUMAN19933	XENTR01168
OG0018048	HUMAN10253	XENTR01776
OG0018050	HUMAN19174, HUMAN19173	XENTR06584
OG0018051	HUMAN29391	XENTR06167
OG0018055	HUMAN29484	XENTR17477
OG0018060	HUMAN11798	XENTR14601
OG0018296	HUMAN12006	XENTR09116
OG0018395	HUMAN28034	XENTR05132
OG0018399	HUMAN16738, HUMAN16737	XENTR18223
OG0018409	HUMAN00965	XENTR00036
OG0018425	HUMAN01253	XENTR16266
OG0018433	HUMAN07286	XENTR10307
OG0018526	HUMAN00620	XENTR13008
OG0018527	HUMAN00684	XENTR13687
OG0018530	HUMAN01650	XENTR15856
OG0018535	HUMAN02318, HUMAN02317, HUMAN02316, HUMAN02315	XENTR01255
OG0018537	HUMAN02452, HUMAN02453	XENTR11374
OG0018541	HUMAN02834	XENTR00758
OG0018552	HUMAN05531	XENTR02632
OG0018552	HUMAN05530	XENTR02631
OG0018553	HUMAN05554, HUMAN05553	XENTR02617
OG0018555	HUMAN05864	XENTR09298
OG0018568	HUMAN09036	XENTR16622, XENTR16619, XENTR16620
OG0018569	HUMAN09288	XENTR14391
OG0018578	HUMAN10823	XENTR17894, XENTR17895
OG0018581	HUMAN11067, HUMAN11075	XENTR09554
OG0018586	HUMAN11247	XENTR08171
OG0018588	HUMAN11797	XENTR17571
OG0018594	HUMAN13953, HUMAN13954	XENTR17449
OG0018612	HUMAN16712	XENTR16142, XENTR18708, XENTR18707
OG0018613	HUMAN17082, HUMAN17081	XENTR06470, XENTR06471
OG0018614	HUMAN18423, HUMAN18422	XENTR01076, XENTR01075, XENTR01074
OG0018615	HUMAN18695, HUMAN18696	XENTR00591
OG0018619	HUMAN19460, HUMAN19459	XENTR17472, XENTR17471
OG0018621	HUMAN19917, HUMAN19918	XENTR01154
OG0018626	HUMAN20928	XENTR07064
OG0018629	HUMAN21277, HUMAN21278	XENTR14972
OG0018630	HUMAN21825	XENTR00288
OG0018634	HUMAN22832, HUMAN22831	XENTR14243
OG0018636	HUMAN23122, HUMAN23120, HUMAN23121	XENTR04963
OG0018637	HUMAN24879, HUMAN24878	XENTR16559
OG0018638	HUMAN25027, HUMAN25028	XENTR02552
OG0018649	HUMAN27347, HUMAN27345, HUMAN27346	XENTR14687
OG0018654	HUMAN28307, HUMAN28306	XENTR17813
OG0018660	HUMAN30013, HUMAN30012	XENTR05914
OG0019457	HUMAN17098	XENTR09374
OG0020154	HUMAN27953	XENTR08196
OG0020158	HUMAN12923	XENTR10863
OG0020166	HUMAN15315	XENTR19242
OG0020177	HUMAN03029	XENTR06359
OG0020178	HUMAN24458	XENTR08185
OG0020183	HUMAN01312	XENTR04659
OG0020192	HUMAN22983	XENTR05641
OG0020197	HUMAN04712, HUMAN04713	XENTR15788
OG0020199	HUMAN00209	XENTR13023
OG0020213	HUMAN00449	XENTR18501
OG0020222	HUMAN25404	XENTR01262
OG0020225	HUMAN08795	XENTR03043
OG0020228	HUMAN30322	XENTR11030
OG0020234	HUMAN20414	XENTR11223
OG0020238	HUMAN07302	XENTR10316
OG0020243	HUMAN23639	XENTR03436
OG0020244	HUMAN19761	XENTR01181
OG0020249	HUMAN00849	XENTR00327
OG0020250	HUMAN22223	XENTR04252
OG0020262	HUMAN04880	XENTR09479
OG0020268	HUMAN29604	XENTR03965
OG0020270	HUMAN28578	XENTR04293
OG0020276	HUMAN29370	XENTR16827
OG0020277	HUMAN06901	XENTR04841
OG0020280	HUMAN10519	XENTR15323
OG0020282	HUMAN21673	XENTR14820
OG0020288	HUMAN23214	XENTR02948
OG0020289	HUMAN06073	XENTR07011
OG0020293	HUMAN29150	XENTR12002
OG0020298	HUMAN21361	XENTR15154
OG0020302	HUMAN28116	XENTR00232
OG0020311	HUMAN09767	XENTR05274
OG0020317	HUMAN11369	XENTR03753
OG0020320	HUMAN29039	XENTR08687
OG0020339	HUMAN28707	XENTR07458
OG0020565	HUMAN12043	XENTR15978
OG0020792	HUMAN29017	XENTR08698
OG0020796	HUMAN17521	XENTR01935
OG0020808	HUMAN05348	XENTR13947
OG0020810	HUMAN05449	XENTR16334
OG0020816	HUMAN26122	XENTR03318
OG0020820	HUMAN28038	XENTR05129, XENTR05130
OG0020847	HUMAN00361	XENTR16909
OG0020852	HUMAN29666	XENTR07690
OG0020860	HUMAN21921	XENTR10539
OG0020885	HUMAN29058	XENTR14519
OG0020896	HUMAN19349, HUMAN19490	XENTR16346
OG0020897	HUMAN17988	XENTR17162
OG0021051	HUMAN00132	XENTR10014
OG0021052	HUMAN00158, HUMAN00157	XENTR04070
OG0021056	HUMAN00638, HUMAN00639	XENTR12750
OG0021067	HUMAN02412, HUMAN02413	XENTR16881
OG0021069	HUMAN02436	XENTR01246
OG0021073	HUMAN03408, HUMAN03407	XENTR06708
OG0021090	HUMAN04770	XENTR09490, XENTR09489
OG0021093	HUMAN05561, HUMAN05562	XENTR02613
OG0021095	HUMAN05624, HUMAN05623	XENTR06043
OG0021096	HUMAN05629, HUMAN05628, HUMAN05627	XENTR06045
OG0021111	HUMAN07405	XENTR00787
OG0021113	HUMAN07530	XENTR04375
OG0021115	HUMAN07610	XENTR09208
OG0021117	HUMAN07670, HUMAN07671	XENTR07245
OG0021120	HUMAN08131	XENTR15920
OG0021126	HUMAN09365, HUMAN09364	XENTR06900
OG0021135	HUMAN10661	XENTR00984
OG0021139	HUMAN10927	XENTR14890
OG0021144	HUMAN11255, HUMAN24537	XENTR15676
OG0021149	HUMAN11787	XENTR18039
