Orthogroup	HUMAN	APOSJ_ok
OG0006302	HUMAN09795, HUMAN09794	APOSJ_30748
OG0006304	HUMAN08877	APOSJ_47869, APOSJ_47872
OG0006305	HUMAN03641	APOSJ_43670
OG0006306	HUMAN00547	APOSJ_38594, APOSJ_38595, APOSJ_38591, APOSJ_38593
OG0006307	HUMAN23322	APOSJ_30473, APOSJ_25623
OG0006308	HUMAN11839	APOSJ_19791, APOSJ_19792
OG0006309	HUMAN06820	APOSJ_41896, APOSJ_41897, APOSJ_62740, APOSJ_62746
OG0006310	HUMAN05065	APOSJ_18034
OG0006311	HUMAN06167	APOSJ_23814
OG0006312	HUMAN20048	APOSJ_10227, APOSJ_10229, APOSJ_37140, APOSJ_10231, APOSJ_10230, APOSJ_10228
OG0006313	HUMAN00601, HUMAN00602	APOSJ_53596, APOSJ_53597
OG0006314	HUMAN01546	APOSJ_06614
OG0006315	HUMAN17337	APOSJ_12124, APOSJ_15316
OG0006316	HUMAN23371	APOSJ_14708, APOSJ_14709, APOSJ_26920, APOSJ_14707
OG0006318	HUMAN05453	APOSJ_19909, APOSJ_19911, APOSJ_19908, APOSJ_19910
OG0006319	HUMAN04099	APOSJ_41318, APOSJ_06537, APOSJ_06539, APOSJ_06538
OG0006320	HUMAN05781, HUMAN05779, HUMAN05780, HUMAN05778	APOSJ_34261, APOSJ_34260
OG0006321	HUMAN11234, HUMAN11235, HUMAN23149, HUMAN23151	APOSJ_31883
OG0006322	HUMAN20861	APOSJ_00282, APOSJ_00283
OG0006323	HUMAN07594	APOSJ_00338, APOSJ_00339
OG0006324	HUMAN27779, HUMAN27778	APOSJ_00716, APOSJ_44848, APOSJ_13826, APOSJ_44850, APOSJ_44851, APOSJ_44845
OG0006325	HUMAN29195	APOSJ_48368, APOSJ_48369, APOSJ_59635, APOSJ_07694, APOSJ_55494
OG0006326	HUMAN02266, HUMAN02265	APOSJ_64938, APOSJ_20402, APOSJ_45997, APOSJ_45996, APOSJ_20401, APOSJ_45998
OG0006327	HUMAN21564, HUMAN21563	APOSJ_47390
OG0006328	HUMAN24587	APOSJ_05620, APOSJ_40053, APOSJ_54900, APOSJ_54901
OG0006329	HUMAN17356	APOSJ_54948, APOSJ_33322
OG0006330	HUMAN09633	APOSJ_40870, APOSJ_40867
OG0006331	HUMAN15803, HUMAN15802	APOSJ_35945, APOSJ_35944
OG0006332	HUMAN04311	APOSJ_55631
OG0006333	HUMAN21171, HUMAN25511	APOSJ_38871
OG0006334	HUMAN14773	APOSJ_62432, APOSJ_33605, APOSJ_33604
OG0006335	HUMAN06483	APOSJ_00061, APOSJ_00060, APOSJ_62644
OG0006336	HUMAN15046, HUMAN15045	APOSJ_15136, APOSJ_15138, APOSJ_29645, APOSJ_15134, APOSJ_15137, APOSJ_62435, APOSJ_15135, APOSJ_29643, APOSJ_47194
OG0006337	HUMAN09564, HUMAN09563, HUMAN23595	APOSJ_26033, APOSJ_35309, APOSJ_20203, APOSJ_35308, APOSJ_20201, APOSJ_35306, APOSJ_35305
OG0006338	HUMAN01207, HUMAN01206	APOSJ_19195, APOSJ_19194
OG0006340	HUMAN03191	APOSJ_27720
OG0006341	HUMAN14510	APOSJ_29954, APOSJ_29951, APOSJ_29953
OG0006343	HUMAN27487	APOSJ_56451
OG0006344	HUMAN28604	APOSJ_51267
OG0006345	HUMAN27906	APOSJ_07212, APOSJ_43662, APOSJ_43661, APOSJ_43660, APOSJ_43659, APOSJ_07215
OG0006346	HUMAN05487, HUMAN05486, HUMAN05488, HUMAN05485	APOSJ_44654, APOSJ_17506, APOSJ_56503, APOSJ_17507
OG0006347	HUMAN06637	APOSJ_08400
OG0006348	HUMAN23566	APOSJ_49764, APOSJ_49761
OG0006349	HUMAN28442, HUMAN28752, HUMAN28743, HUMAN28438, HUMAN28731, HUMAN17537, HUMAN28437	APOSJ_63730, APOSJ_63731
OG0006350	HUMAN23685	APOSJ_46136, APOSJ_14238, APOSJ_24113
OG0006351	HUMAN22851	APOSJ_08805, APOSJ_08804
OG0006352	HUMAN28597	APOSJ_05623, APOSJ_05624
OG0006353	HUMAN15771	APOSJ_59435, APOSJ_59434, APOSJ_59433, APOSJ_59430, APOSJ_46313
OG0006354	HUMAN17172	APOSJ_63413, APOSJ_63411, APOSJ_63414, APOSJ_63416, APOSJ_63415, APOSJ_63412, APOSJ_63418, APOSJ_63410, APOSJ_63417
OG0006355	HUMAN21127	APOSJ_33813, APOSJ_37356, APOSJ_33817
OG0006356	HUMAN12204	APOSJ_40411, APOSJ_40410
OG0006358	HUMAN26475	APOSJ_44819, APOSJ_44818
OG0006359	HUMAN01182	APOSJ_46276, APOSJ_39537
OG0006360	HUMAN06791	APOSJ_57553, APOSJ_57554, APOSJ_57555
OG0006361	HUMAN11008	APOSJ_26135
OG0006362	HUMAN00550	APOSJ_14933, APOSJ_14931, APOSJ_14930, APOSJ_14932
OG0006363	HUMAN04865	APOSJ_53258, APOSJ_53259, APOSJ_53257
OG0006364	HUMAN28809	APOSJ_53355, APOSJ_62823, APOSJ_13905, APOSJ_22067
OG0006365	HUMAN17577, HUMAN30443	APOSJ_07789, APOSJ_07788
OG0006366	HUMAN18333	APOSJ_16869
OG0006367	HUMAN16619, HUMAN16620	APOSJ_03237, APOSJ_03238, APOSJ_03239, APOSJ_03236
OG0006368	HUMAN12731, HUMAN12730	APOSJ_01547, APOSJ_01548
OG0006369	HUMAN04390	APOSJ_64209
OG0006370	HUMAN27328	APOSJ_12769, APOSJ_64242, APOSJ_12771, APOSJ_64227
OG0006372	HUMAN05301	APOSJ_38720
OG0006375	HUMAN10310, HUMAN10309	APOSJ_22689
OG0006376	HUMAN29330, HUMAN29329	APOSJ_55315, APOSJ_55316, APOSJ_08069
OG0006377	HUMAN23254	APOSJ_43050, APOSJ_03855, APOSJ_43049, APOSJ_43048
OG0006378	HUMAN22618	APOSJ_62345, APOSJ_55754, APOSJ_62356
OG0006379	HUMAN08621	APOSJ_52400, APOSJ_23216, APOSJ_15772
OG0006380	HUMAN24188	APOSJ_11314
OG0006381	HUMAN06920, HUMAN30425, HUMAN06919	APOSJ_39481
OG0006382	HUMAN08589	APOSJ_14538, APOSJ_02410, APOSJ_54276, APOSJ_02409
OG0006383	HUMAN19516	APOSJ_39653, APOSJ_39649, APOSJ_64127, APOSJ_39652, APOSJ_39651, APOSJ_47793, APOSJ_39647, APOSJ_64132
OG0006384	HUMAN14670, HUMAN14669, HUMAN14668, HUMAN14666, HUMAN14667	APOSJ_61815
OG0006385	HUMAN04983	APOSJ_48761
OG0006386	HUMAN03914, HUMAN03913	APOSJ_38210, APOSJ_06476
OG0006387	HUMAN19461, HUMAN19462, HUMAN00501	APOSJ_26237, APOSJ_26238
OG0006388	HUMAN10177, HUMAN30153, HUMAN30163, HUMAN13637	APOSJ_24648, APOSJ_24649
OG0006389	HUMAN29747, HUMAN25835	APOSJ_36637, APOSJ_36635
OG0006390	HUMAN02874, HUMAN02872, HUMAN02873	APOSJ_57658, APOSJ_11781
OG0006391	HUMAN05598	APOSJ_26626
OG0006392	HUMAN01485	APOSJ_29507, APOSJ_15113, APOSJ_15114
OG0006393	HUMAN28534, HUMAN14443	APOSJ_32225
OG0006394	HUMAN20260, HUMAN20262, HUMAN20261	APOSJ_58976, APOSJ_05638, APOSJ_05639, APOSJ_05636, APOSJ_05637, APOSJ_58975
OG0006395	HUMAN18809, HUMAN18808	APOSJ_25087
OG0006396	HUMAN28914	APOSJ_48940, APOSJ_48936, APOSJ_48937, APOSJ_61567, APOSJ_48934, APOSJ_48938
OG0006397	HUMAN11967	APOSJ_57515, APOSJ_01214, APOSJ_01784, APOSJ_01209, APOSJ_01781, APOSJ_01782, APOSJ_20311, APOSJ_01215, APOSJ_57520, APOSJ_57522, APOSJ_01779, APOSJ_20298, APOSJ_57521, APOSJ_51054, APOSJ_51055, APOSJ_01778, APOSJ_01780, APOSJ_11089, APOSJ_57517, APOSJ_57518, APOSJ_57516, APOSJ_01777, APOSJ_01783, APOSJ_57519, APOSJ_01219
OG0006398	HUMAN01047, HUMAN01046	APOSJ_11677, APOSJ_08362, APOSJ_20411, APOSJ_11678
OG0006399	HUMAN07113, HUMAN07112, HUMAN07111	APOSJ_02574, APOSJ_02573, APOSJ_02575
OG0006401	HUMAN18158, HUMAN26324	APOSJ_34319, APOSJ_34318
OG0006402	HUMAN22757, HUMAN22756	APOSJ_01959, APOSJ_12139, APOSJ_14083
OG0006406	HUMAN13006, HUMAN15941, HUMAN13007	APOSJ_54388
OG0006407	HUMAN21252, HUMAN15339, HUMAN15338	APOSJ_62382
OG0006408	HUMAN09012, HUMAN09011	APOSJ_30216, APOSJ_07174, APOSJ_07173
OG0006442	HUMAN24430, HUMAN24429	APOSJ_50879, APOSJ_50881, APOSJ_50880
OG0006443	HUMAN04869	APOSJ_53271, APOSJ_53270, APOSJ_53269
OG0006446	HUMAN29158	APOSJ_53312, APOSJ_53313
OG0006447	HUMAN29322, HUMAN29323	APOSJ_21791, APOSJ_21792, APOSJ_21789, APOSJ_21790
OG0006448	HUMAN23211	APOSJ_02510
OG0006449	HUMAN28069	APOSJ_12864
OG0006452	HUMAN02398, HUMAN20893	APOSJ_64608
OG0006454	HUMAN13113, HUMAN13112	APOSJ_02301
OG0006457	HUMAN14767	APOSJ_28799, APOSJ_28797, APOSJ_49654
OG0006458	HUMAN05481	APOSJ_59688, APOSJ_59689, APOSJ_59690, APOSJ_59687
OG0006459	HUMAN09471	APOSJ_18769
OG0006460	HUMAN02631	APOSJ_01958, APOSJ_01957
OG0006461	HUMAN20951	APOSJ_54174, APOSJ_54175
OG0006462	HUMAN20252	APOSJ_53770, APOSJ_53769
OG0006463	HUMAN13877, HUMAN13876, HUMAN13878, HUMAN13879, HUMAN13880, HUMAN13875	APOSJ_11736
OG0006464	HUMAN30209, HUMAN22027	APOSJ_46425, APOSJ_46426
OG0006465	HUMAN02673	APOSJ_34388
OG0006467	HUMAN17163, HUMAN17162	APOSJ_17442, APOSJ_17443
OG0006468	HUMAN28005	APOSJ_18076, APOSJ_18078
OG0006469	HUMAN12113	APOSJ_57262, APOSJ_57265, APOSJ_57264, APOSJ_18953, APOSJ_57261, APOSJ_57263
OG0006470	HUMAN22261	APOSJ_43022
OG0006471	HUMAN18729	APOSJ_59768
OG0006472	HUMAN26665	APOSJ_12722, APOSJ_12721
OG0006474	HUMAN19727	APOSJ_40819
OG0006475	HUMAN26136	APOSJ_07401
OG0006476	HUMAN07555, HUMAN07556	APOSJ_46290
OG0006477	HUMAN05076	APOSJ_13476, APOSJ_56458, APOSJ_56457, APOSJ_13477
OG0006478	HUMAN14445	APOSJ_08628, APOSJ_55049, APOSJ_55048, APOSJ_08629, APOSJ_08630, APOSJ_08633
OG0006479	HUMAN00009	APOSJ_52929, APOSJ_52930
OG0006480	HUMAN03645	APOSJ_35445
OG0006481	HUMAN05570, HUMAN20279	APOSJ_18843, APOSJ_18839
OG0006482	HUMAN08453	APOSJ_08881, APOSJ_22122, APOSJ_22120
OG0006483	HUMAN08362	APOSJ_22379, APOSJ_28493, APOSJ_22378, APOSJ_46326, APOSJ_46325
OG0006485	HUMAN04789	APOSJ_58886, APOSJ_58887
OG0006486	HUMAN21434, HUMAN21433, HUMAN06954	APOSJ_08658, APOSJ_08657
OG0006487	HUMAN20882	APOSJ_50326, APOSJ_50325
OG0006488	HUMAN15844	APOSJ_25192
OG0006490	HUMAN07030	APOSJ_59486, APOSJ_30479, APOSJ_30480
OG0006491	HUMAN13791, HUMAN13790	APOSJ_21404, APOSJ_29280
OG0006492	HUMAN11565	APOSJ_17128, APOSJ_17129
OG0006493	HUMAN05189, HUMAN05188, HUMAN05190	APOSJ_31284
OG0006494	HUMAN21838, HUMAN21837	APOSJ_36754
OG0006495	HUMAN11902, HUMAN11903	APOSJ_31486, APOSJ_31487, APOSJ_31489, APOSJ_31488
OG0006496	HUMAN02167	APOSJ_25711
OG0006497	HUMAN07721, HUMAN07722, HUMAN07720	APOSJ_08909, APOSJ_11785
OG0006498	HUMAN29984	APOSJ_32514
OG0006499	HUMAN02242, HUMAN02243, HUMAN02244	APOSJ_55136
OG0006500	HUMAN08688, HUMAN08687, HUMAN08690, HUMAN08689	APOSJ_38619, APOSJ_38618
OG0006501	HUMAN15460	APOSJ_43030
OG0006502	HUMAN12374, HUMAN12375	APOSJ_26844, APOSJ_26845, APOSJ_26847
OG0006503	HUMAN27658	APOSJ_33556, APOSJ_33553
OG0006505	HUMAN02985, HUMAN02984	APOSJ_44663, APOSJ_44662
OG0006506	HUMAN21266	APOSJ_12003, APOSJ_51718
OG0006507	HUMAN17635, HUMAN17633, HUMAN17634	APOSJ_29786, APOSJ_25525, APOSJ_29789
OG0006508	HUMAN22149	APOSJ_40777, APOSJ_40778, APOSJ_40779
OG0006509	HUMAN22918, HUMAN22917	APOSJ_44041, APOSJ_44038, APOSJ_44039, APOSJ_44040
OG0006510	HUMAN19222	APOSJ_54578, APOSJ_03460, APOSJ_03461, APOSJ_21572
OG0006511	HUMAN18611, HUMAN09163	APOSJ_44173
OG0006512	HUMAN20059	APOSJ_43557
OG0006513	HUMAN10996, HUMAN10995	APOSJ_16513, APOSJ_16515, APOSJ_61944, APOSJ_16516, APOSJ_16517
OG0006514	HUMAN22995	APOSJ_29777, APOSJ_29778
OG0006515	HUMAN08961	APOSJ_59058
OG0006516	HUMAN09318	APOSJ_18851, APOSJ_58515
OG0006517	HUMAN13704	APOSJ_22584, APOSJ_22585
OG0006518	HUMAN25430, HUMAN25432, HUMAN25431	APOSJ_35671, APOSJ_35672
OG0006519	HUMAN02479	APOSJ_42568
OG0006520	HUMAN07570	APOSJ_63638
OG0006522	HUMAN12255, HUMAN12266	APOSJ_63784, APOSJ_36029
OG0006523	HUMAN15810, HUMAN15811	APOSJ_38263, APOSJ_37003
OG0006524	HUMAN26841	APOSJ_43241, APOSJ_45743, APOSJ_43245, APOSJ_45714, APOSJ_43244, APOSJ_50309, APOSJ_06837, APOSJ_45683
OG0006526	HUMAN28412	APOSJ_50196, APOSJ_50195, APOSJ_50194
OG0006527	HUMAN13585	APOSJ_32959, APOSJ_15988, APOSJ_15987
OG0006528	HUMAN18246	APOSJ_53437, APOSJ_53438
OG0006530	HUMAN01857	APOSJ_47175, APOSJ_07505
OG0006531	HUMAN05816, HUMAN05815	APOSJ_17912, APOSJ_17908, APOSJ_17913, APOSJ_34655, APOSJ_34662, APOSJ_34652, APOSJ_34660, APOSJ_10567, APOSJ_58875
OG0006532	HUMAN14164	APOSJ_28621
OG0006534	HUMAN03546, HUMAN03547	APOSJ_33092, APOSJ_33090, APOSJ_33091, APOSJ_33093
OG0006535	HUMAN06136	APOSJ_25390
OG0006537	HUMAN22896	APOSJ_22129, APOSJ_58208, APOSJ_39171
OG0006538	HUMAN17787	APOSJ_28426, APOSJ_28427
OG0006540	HUMAN30223	APOSJ_62215
OG0006541	HUMAN23369	APOSJ_48982
OG0006542	HUMAN07571	APOSJ_15313, APOSJ_15312, APOSJ_15311, APOSJ_15310
OG0006543	HUMAN25209	APOSJ_44995, APOSJ_28802
OG0006544	HUMAN18899	APOSJ_18040
OG0006545	HUMAN29010, HUMAN29009	APOSJ_59428
OG0006546	HUMAN08888	APOSJ_06888, APOSJ_06889
OG0006547	HUMAN06438	APOSJ_26008, APOSJ_14548, APOSJ_26009, APOSJ_14547
OG0006548	HUMAN02142, HUMAN21298	APOSJ_59343
OG0006549	HUMAN06269	APOSJ_13381, APOSJ_05256, APOSJ_05255
OG0006550	HUMAN02858	APOSJ_11948
OG0006551	HUMAN01474	APOSJ_49188, APOSJ_49190, APOSJ_38900, APOSJ_49189
OG0006552	HUMAN23496	APOSJ_50686
OG0006553	HUMAN25917	APOSJ_16537, APOSJ_38552
OG0006555	HUMAN18243, HUMAN18244	APOSJ_06438, APOSJ_10963, APOSJ_10964
OG0006556	HUMAN25766	APOSJ_38340, APOSJ_40089
OG0006557	HUMAN19957	APOSJ_02447
OG0006559	HUMAN14395, HUMAN28495	APOSJ_11025, APOSJ_11026, APOSJ_11024
OG0006560	HUMAN08721	APOSJ_30915
OG0006561	HUMAN08528, HUMAN08523	APOSJ_40512, APOSJ_40511, APOSJ_40510, APOSJ_40509
OG0006562	HUMAN30594	APOSJ_46456, APOSJ_46455, APOSJ_46457, APOSJ_46454
OG0006563	HUMAN03286	APOSJ_13806, APOSJ_21302, APOSJ_13807, APOSJ_13805
OG0006564	HUMAN26384, HUMAN26375	APOSJ_33440, APOSJ_41153, APOSJ_65187, APOSJ_05383
OG0006566	HUMAN12988	APOSJ_37836
OG0006568	HUMAN25683	APOSJ_01640, APOSJ_11311, APOSJ_01643, APOSJ_01641
OG0006569	HUMAN17062	APOSJ_15129, APOSJ_02494, APOSJ_61842, APOSJ_02495
OG0006571	HUMAN23449	APOSJ_08378, APOSJ_08377
OG0006572	HUMAN00888, HUMAN00887, HUMAN00889	APOSJ_14489, APOSJ_14493, APOSJ_14492, APOSJ_14490, APOSJ_14491, APOSJ_14494, APOSJ_14488
OG0006573	HUMAN12290, HUMAN12289	APOSJ_43277, APOSJ_43279
OG0006574	HUMAN14370	APOSJ_61705
OG0006575	HUMAN29419	APOSJ_00085, APOSJ_00086
OG0006576	HUMAN23000	APOSJ_50963, APOSJ_46163
OG0006577	HUMAN05518, HUMAN05517	APOSJ_00939, APOSJ_00940
OG0006579	HUMAN28507	APOSJ_11021, APOSJ_05791, APOSJ_11022, APOSJ_05804
OG0006580	HUMAN12502	APOSJ_50989, APOSJ_50990
OG0006581	HUMAN09574	APOSJ_64967, APOSJ_64965, APOSJ_64966, APOSJ_64968, APOSJ_62662, APOSJ_64964
OG0006583	HUMAN25717	APOSJ_06715, APOSJ_06710
OG0006584	HUMAN20560	APOSJ_58429
OG0006585	HUMAN17034	APOSJ_05344, APOSJ_30713
OG0006586	HUMAN11398	APOSJ_11688
OG0006587	HUMAN15554, HUMAN15555, HUMAN15553	APOSJ_03048
OG0006588	HUMAN29928	APOSJ_32107
OG0006589	HUMAN17150	APOSJ_04336, APOSJ_23184, APOSJ_23186, APOSJ_23185
OG0006590	HUMAN05823	APOSJ_31728
OG0006592	HUMAN01445	APOSJ_43856, APOSJ_24603, APOSJ_24617
OG0006593	HUMAN20736	APOSJ_58601, APOSJ_58597, APOSJ_58598, APOSJ_23731
OG0006594	HUMAN10868, HUMAN10810	APOSJ_58318, APOSJ_42912
OG0006595	HUMAN03332	APOSJ_22937
OG0006596	HUMAN19063, HUMAN19062	APOSJ_25382
OG0006597	HUMAN30289	APOSJ_18430, APOSJ_13338, APOSJ_13339
OG0006598	HUMAN28610	APOSJ_65035, APOSJ_42262, APOSJ_65039
OG0006600	HUMAN13359, HUMAN13358	APOSJ_23108, APOSJ_23116, APOSJ_22282, APOSJ_22278
OG0006601	HUMAN18406	APOSJ_08215
OG0006602	HUMAN14818	APOSJ_18629, APOSJ_18628
OG0006603	HUMAN11393	APOSJ_06735, APOSJ_06734
OG0006604	HUMAN11730, HUMAN11731	APOSJ_33094
OG0006605	HUMAN28716, HUMAN28714, HUMAN28715	APOSJ_37732, APOSJ_37727, APOSJ_32129, APOSJ_32128, APOSJ_37730, APOSJ_36324, APOSJ_37728, APOSJ_27922
OG0006606	HUMAN11489	APOSJ_32174, APOSJ_32173
OG0006607	HUMAN00747, HUMAN00746	APOSJ_27410
OG0006608	HUMAN21771, HUMAN21770	APOSJ_28770
OG0006609	HUMAN27322	APOSJ_09900, APOSJ_11962, APOSJ_11963
OG0006610	HUMAN10217	APOSJ_40165
OG0006611	HUMAN06625	APOSJ_33235, APOSJ_33233
OG0006612	HUMAN14430, HUMAN14428, HUMAN14426, HUMAN14425, HUMAN14427	APOSJ_58459, APOSJ_16472
OG0006613	HUMAN09458, HUMAN09457, HUMAN09459	APOSJ_56982
OG0006614	HUMAN06112, HUMAN06113	APOSJ_01742, APOSJ_10850
OG0006615	HUMAN13872	APOSJ_56224
OG0006618	HUMAN14073	APOSJ_34562
OG0006619	HUMAN24501	APOSJ_54958, APOSJ_54959
OG0006620	HUMAN00655, HUMAN27431	APOSJ_32782, APOSJ_41379
OG0006621	HUMAN26752	APOSJ_45349, APOSJ_45347, APOSJ_45348
OG0006622	HUMAN28527, HUMAN29955	APOSJ_58078, APOSJ_58079
OG0006623	HUMAN04366	APOSJ_47572, APOSJ_15793
OG0006624	HUMAN20606	APOSJ_28095
OG0006626	HUMAN20006, HUMAN21273	APOSJ_16287, APOSJ_16288
OG0006627	HUMAN13668, HUMAN13665, HUMAN13667	APOSJ_45289
OG0006628	HUMAN09710	APOSJ_45946, APOSJ_45972
OG0006630	HUMAN09502	APOSJ_17512
OG0006631	HUMAN17541	APOSJ_08387
OG0006632	HUMAN24257, HUMAN22067	APOSJ_34209, APOSJ_34208
OG0006633	HUMAN24475	APOSJ_49882
OG0006635	HUMAN27593, HUMAN20098	APOSJ_40314
OG0006636	HUMAN16299	APOSJ_44189, APOSJ_44188
OG0006637	HUMAN13012	APOSJ_28692, APOSJ_28691
OG0006638	HUMAN28339	APOSJ_17308, APOSJ_17309, APOSJ_17306, APOSJ_17307
OG0006640	HUMAN22776	APOSJ_35122, APOSJ_35120, APOSJ_35123
OG0006641	HUMAN08764, HUMAN08760	APOSJ_50701, APOSJ_50703, APOSJ_50704, APOSJ_50702
OG0006642	HUMAN03282	APOSJ_59623
OG0006645	HUMAN28961, HUMAN28960	APOSJ_06760, APOSJ_06761, APOSJ_06759
OG0006646	HUMAN10004	APOSJ_63820
OG0006647	HUMAN11131	APOSJ_62958, APOSJ_20143
OG0006648	HUMAN25312	APOSJ_52505
OG0006649	HUMAN08947	APOSJ_53005
OG0006650	HUMAN11219	APOSJ_55138, APOSJ_55141, APOSJ_55139, APOSJ_55142, APOSJ_55140
OG0006651	HUMAN19384	APOSJ_08235
OG0006653	HUMAN13701	APOSJ_47622, APOSJ_47621
OG0006654	HUMAN25444	APOSJ_27319, APOSJ_40276
OG0006655	HUMAN23490	APOSJ_00356, APOSJ_00357, APOSJ_00358, APOSJ_00359
OG0006656	HUMAN05804	APOSJ_48875, APOSJ_01910, APOSJ_01907, APOSJ_09479, APOSJ_01909, APOSJ_01908, APOSJ_15337, APOSJ_60949, APOSJ_09480, APOSJ_09478
OG0006657	HUMAN07133	APOSJ_46697, APOSJ_46709, APOSJ_18414
OG0006658	HUMAN08547	APOSJ_49113
OG0006660	HUMAN20944, HUMAN20943	APOSJ_22562, APOSJ_35478
OG0006661	HUMAN30226, HUMAN05192	APOSJ_12638
OG0006661	HUMAN05191	APOSJ_00087
OG0006662	HUMAN05526	APOSJ_31084
OG0006663	HUMAN18303	APOSJ_47812, APOSJ_47813
OG0006664	HUMAN23221	APOSJ_14184
OG0006666	HUMAN28875	APOSJ_01542, APOSJ_01541
OG0006668	HUMAN17409	APOSJ_62152, APOSJ_37718
OG0006669	HUMAN23253	APOSJ_03766, APOSJ_03764
OG0006670	HUMAN02070, HUMAN02071	APOSJ_35675, APOSJ_35674
OG0006672	HUMAN00506	APOSJ_33176, APOSJ_33173, APOSJ_33174, APOSJ_33175, APOSJ_33178, APOSJ_33177
OG0006673	HUMAN18662, HUMAN18663	APOSJ_60495, APOSJ_60496
OG0006675	HUMAN27406, HUMAN27405	APOSJ_43347
OG0006677	HUMAN16360, HUMAN16361	APOSJ_52813
OG0006678	HUMAN13325, HUMAN13324	APOSJ_17723, APOSJ_17724
OG0006679	HUMAN03663	APOSJ_61932
OG0006680	HUMAN18867	APOSJ_03116, APOSJ_25124, APOSJ_25122, APOSJ_14403, APOSJ_28172, APOSJ_25121
OG0006681	HUMAN27423, HUMAN27424	APOSJ_61068, APOSJ_61067
OG0006683	HUMAN00125	APOSJ_24537, APOSJ_24535
OG0006684	HUMAN26898, HUMAN26899, HUMAN26900	APOSJ_36174
OG0006686	HUMAN29261	APOSJ_02283, APOSJ_06897
OG0006688	HUMAN07994	APOSJ_27808
OG0006689	HUMAN09931	APOSJ_40284, APOSJ_40285
OG0006690	HUMAN01353	APOSJ_25656
OG0006692	HUMAN12863, HUMAN12864	APOSJ_65340, APOSJ_52416
OG0006693	HUMAN22772, HUMAN22771, HUMAN22773	APOSJ_21569
OG0006694	HUMAN25673	APOSJ_03363, APOSJ_10796
OG0006695	HUMAN05347, HUMAN05346	APOSJ_12815, APOSJ_12814
OG0006696	HUMAN17071, HUMAN08548	APOSJ_37020, APOSJ_37021
OG0006697	HUMAN03758	APOSJ_03981
OG0006698	HUMAN28004	APOSJ_09512, APOSJ_09513
OG0006699	HUMAN07333	APOSJ_06232, APOSJ_39419, APOSJ_39420, APOSJ_06229, APOSJ_06230, APOSJ_06231, APOSJ_06234, APOSJ_06233
OG0006700	HUMAN18335	APOSJ_61813, APOSJ_43358, APOSJ_61812, APOSJ_61814
OG0006702	HUMAN00468	APOSJ_21810, APOSJ_22353, APOSJ_22355, APOSJ_22220, APOSJ_65345, APOSJ_22354
OG0006703	HUMAN27810	APOSJ_14770, APOSJ_14769
OG0006705	HUMAN21830, HUMAN21831	APOSJ_29983
OG0006706	HUMAN01180	APOSJ_36222, APOSJ_36223
OG0006707	HUMAN20459, HUMAN20457, HUMAN20458	APOSJ_27464
OG0006708	HUMAN28636, HUMAN28634, HUMAN28635	APOSJ_09750, APOSJ_56261, APOSJ_28589, APOSJ_56263
OG0006709	HUMAN17844, HUMAN17845, HUMAN17846	APOSJ_62330
OG0006710	HUMAN28677	APOSJ_14011, APOSJ_14009, APOSJ_14008, APOSJ_14010
OG0006711	HUMAN21244	APOSJ_42606, APOSJ_34316
OG0006712	HUMAN19027	APOSJ_45419, APOSJ_28195
OG0006713	HUMAN08608	APOSJ_53457
OG0006714	HUMAN24242, HUMAN24241	APOSJ_56386
OG0006715	HUMAN28884, HUMAN28887, HUMAN29933	APOSJ_33661
OG0006716	HUMAN28602, HUMAN28603, HUMAN28601	APOSJ_50873, APOSJ_50871, APOSJ_50874, APOSJ_50872
OG0006717	HUMAN04735	APOSJ_52799, APOSJ_52798
OG0006718	HUMAN03526	APOSJ_31874
OG0006719	HUMAN12021	APOSJ_40734
OG0006720	HUMAN29778	APOSJ_54139, APOSJ_54138
OG0006721	HUMAN15069, HUMAN15065	APOSJ_04692, APOSJ_29255, APOSJ_04695, APOSJ_04694
OG0006722	HUMAN10116	APOSJ_00145, APOSJ_00146
OG0006723	HUMAN01452	APOSJ_05687, APOSJ_60009, APOSJ_60010, APOSJ_36475
OG0006724	HUMAN00251, HUMAN00252	APOSJ_59036, APOSJ_28247, APOSJ_28248, APOSJ_59035, APOSJ_59033
OG0006725	HUMAN20956	APOSJ_30326, APOSJ_38927
OG0006727	HUMAN25384	APOSJ_64986, APOSJ_65348
OG0006728	HUMAN13864, HUMAN13865	APOSJ_21456
OG0006729	HUMAN23307	APOSJ_47511, APOSJ_04884, APOSJ_47509, APOSJ_47512, APOSJ_47510, APOSJ_28841
OG0006730	HUMAN01413	APOSJ_01719
OG0006731	HUMAN15325	APOSJ_50140, APOSJ_50141
OG0006732	HUMAN17586	APOSJ_61979, APOSJ_61978
OG0006733	HUMAN04919	APOSJ_52800
OG0006734	HUMAN25074	APOSJ_60384, APOSJ_60387
OG0006735	HUMAN06599	APOSJ_00157, APOSJ_00156
OG0006737	HUMAN10669	APOSJ_30527, APOSJ_30528, APOSJ_13799
OG0006738	HUMAN17555, HUMAN17554	APOSJ_25025, APOSJ_26457, APOSJ_25026, APOSJ_25024
OG0006739	HUMAN28943	APOSJ_18544, APOSJ_18546, APOSJ_03036, APOSJ_03035
OG0006740	HUMAN08565, HUMAN08564, HUMAN08563	APOSJ_61076, APOSJ_00184, APOSJ_61077
OG0006741	HUMAN20918	APOSJ_38664
OG0006742	HUMAN30051, HUMAN22412	APOSJ_24626
