Orthogroup	HUMAN	PFLAV
OG0008278	HUMAN07236	TCONS_00006465.p1
OG0008280	HUMAN22014	TCONS_00020934.p1
OG0008281	HUMAN04744	TCONS_00010339.p1
OG0008282	HUMAN00895	TCONS_00052964.p1
OG0008283	HUMAN07219	TCONS_00004633.p1, TCONS_00004645.p1
OG0008284	HUMAN08430, HUMAN15813	TCONS_00004973.p1
OG0008286	HUMAN18868	TCONS_00008166.p1
OG0008288	HUMAN00419	TCONS_00052177.p1
OG0008289	HUMAN29098	TCONS_00017809.p1
OG0008290	HUMAN04144, HUMAN04143	TCONS_00037289.p1
OG0008291	HUMAN12015	TCONS_00012263.p1
OG0008292	HUMAN09845	TCONS_00029849.p1
OG0008294	HUMAN17187	TCONS_00026493.p1
OG0008295	HUMAN16821	TCONS_00011707.p1
OG0008297	HUMAN19984, HUMAN19986, HUMAN19987, HUMAN19988	TCONS_00027597.p1
OG0008298	HUMAN00245, HUMAN00244	TCONS_00051471.p1
OG0008299	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019	TCONS_00031799.p1, TCONS_00031817.p1
OG0008300	HUMAN28700	TCONS_00030367.p1
OG0008301	HUMAN03697	TCONS_00027290.p1, TCONS_00027284.p1
OG0008303	HUMAN08938	TCONS_00011178.p1
OG0008304	HUMAN07647, HUMAN07648	TCONS_00022470.p1
OG0008305	HUMAN18437, HUMAN18436	TCONS_00003821.p1, TCONS_00003794.p1
OG0008306	HUMAN18178	TCONS_00020107.p1
OG0008307	HUMAN06155	TCONS_00006279.p1
OG0008308	HUMAN21349	TCONS_00049674.p1
OG0008309	HUMAN02301, HUMAN02300, HUMAN02302	TCONS_00029286.p1
OG0008311	HUMAN16796	TCONS_00012110.p1
OG0008312	HUMAN13487	TCONS_00012475.p1
OG0008313	HUMAN13284, HUMAN13283, HUMAN13285	TCONS_00013893.p1
OG0008314	HUMAN17568, HUMAN17569, HUMAN17566	TCONS_00056818.p1
OG0008315	HUMAN10956, HUMAN10955	TCONS_00004936.p1
OG0008317	HUMAN29465	TCONS_00015717.p1
OG0008318	HUMAN08273	TCONS_00014897.p1
OG0008319	HUMAN00373	TCONS_00050788.p1
OG0008320	HUMAN24159	TCONS_00026686.p1
OG0008323	HUMAN28595	TCONS_00022548.p1
OG0008324	HUMAN26458	TCONS_00005209.p1
OG0008325	HUMAN11481, HUMAN11480	TCONS_00008359.p1
OG0008327	HUMAN26707	TCONS_00010127.p1
OG0008328	HUMAN22301	TCONS_00041928.p1
OG0008329	HUMAN17963, HUMAN17962	TCONS_00055454.p1
OG0008331	HUMAN02484	TCONS_00011682.p1
OG0008333	HUMAN21893	TCONS_00050937.p1
OG0008334	HUMAN29152	TCONS_00016114.p1
OG0008335	HUMAN14533	TCONS_00054585.p1
OG0008336	HUMAN26835	TCONS_00047560.p1
OG0008337	HUMAN21223	TCONS_00045332.p2
OG0008338	HUMAN19122, HUMAN25617	TCONS_00045316.p1
OG0008339	HUMAN25678	TCONS_00018555.p1
OG0008340	HUMAN19688, HUMAN19686, HUMAN19687	TCONS_00036553.p1, TCONS_00036563.p1
OG0008341	HUMAN08398	TCONS_00009876.p1
OG0008342	HUMAN11562, HUMAN28129	TCONS_00008163.p1
OG0008343	HUMAN17178	TCONS_00018330.p1
OG0008346	HUMAN16797	TCONS_00004497.p1
OG0008347	HUMAN12793	TCONS_00004068.p1
OG0008348	HUMAN18638	TCONS_00015811.p1
OG0008349	HUMAN30461, HUMAN30460	TCONS_00044046.p1
OG0008350	HUMAN25937	TCONS_00012708.p1
OG0008351	HUMAN12466	TCONS_00057084.p1
OG0008352	HUMAN23735, HUMAN23734	TCONS_00028799.p1
OG0008353	HUMAN26897	TCONS_00049591.p1
OG0008354	HUMAN11991	TCONS_00028293.p1
OG0008355	HUMAN17063	TCONS_00011797.p1
OG0008356	HUMAN00269	TCONS_00051279.p1
OG0008357	HUMAN09661, HUMAN09662	TCONS_00029292.p1
OG0008358	HUMAN11319	TCONS_00008717.p1
OG0008359	HUMAN19022	TCONS_00046387.p1
OG0008360	HUMAN00749	TCONS_00007589.p1
OG0008361	HUMAN00580	TCONS_00045263.p1
OG0008363	HUMAN04961, HUMAN04960	TCONS_00003883.p1
OG0008364	HUMAN17125, HUMAN23879	TCONS_00026913.p1
OG0008365	HUMAN07831, HUMAN07830	TCONS_00021499.p1
OG0008367	HUMAN03243	TCONS_00030987.p1
OG0008368	HUMAN18450	TCONS_00002675.p1
OG0008369	HUMAN11855	TCONS_00005642.p1, TCONS_00005290.p1
OG0008370	HUMAN12794	TCONS_00020192.p1, TCONS_00045700.p1, TCONS_00046736.p1
OG0008371	HUMAN00911	TCONS_00027431.p1
OG0008373	HUMAN04211	TCONS_00036916.p1
OG0008374	HUMAN06241	TCONS_00048049.p1, TCONS_00048054.p1
OG0008376	HUMAN21289	TCONS_00039338.p1
OG0008377	HUMAN18042	TCONS_00056289.p1
OG0008378	HUMAN18118	TCONS_00019276.p1
OG0008379	HUMAN14930, HUMAN14931, HUMAN14929	TCONS_00053560.p1
OG0008380	HUMAN02642	TCONS_00056162.p1
OG0008381	HUMAN17143	TCONS_00026138.p1
OG0008382	HUMAN11290	TCONS_00008791.p1
OG0008383	HUMAN00264	TCONS_00056702.p1
OG0008384	HUMAN02514	TCONS_00010601.p1
OG0008386	HUMAN13311, HUMAN13310	TCONS_00053240.p1
OG0008387	HUMAN06320	TCONS_00006442.p1
OG0008388	HUMAN25138	TCONS_00011934.p1, TCONS_00014939.p1
OG0008396	HUMAN11557	TCONS_00008160.p1
OG0008399	HUMAN17631, HUMAN17660, HUMAN17629, HUMAN17630, HUMAN17659	TCONS_00004746.p1
OG0008400	HUMAN14762	TCONS_00053973.p1
OG0008401	HUMAN02443	TCONS_00047658.p1
OG0008403	HUMAN00738	TCONS_00000579.p1
OG0008404	HUMAN29395, HUMAN29394	TCONS_00016582.p1
OG0008406	HUMAN00912	TCONS_00053366.p1
OG0008411	HUMAN13080, HUMAN13079	TCONS_00005065.p1
OG0008412	HUMAN01894, HUMAN01893	TCONS_00027945.p1
OG0008414	HUMAN01631	TCONS_00055281.p1
OG0008415	HUMAN22400, HUMAN22401	TCONS_00044185.p1
OG0008418	HUMAN02917, HUMAN02916	TCONS_00056677.p1
OG0008419	HUMAN16915, HUMAN16916	TCONS_00011688.p1
OG0008422	HUMAN04849	TCONS_00011225.p1
OG0008424	HUMAN23340	TCONS_00028179.p1
OG0008425	HUMAN28265, HUMAN28263, HUMAN28266	TCONS_00007094.p1
OG0008426	HUMAN21059	TCONS_00048292.p1, TCONS_00049589.p1
OG0008427	HUMAN25438	TCONS_00000871.p1
OG0008432	HUMAN21308	TCONS_00042592.p1
OG0008435	HUMAN03821	TCONS_00026957.p1
OG0008437	HUMAN05070, HUMAN05068, HUMAN05069	TCONS_00038046.p1
OG0008443	HUMAN25776, HUMAN25777	TCONS_00001656.p1
OG0008444	HUMAN04905, HUMAN04906	TCONS_00009745.p2
OG0008448	HUMAN08260, HUMAN08263, HUMAN08262, HUMAN08261	TCONS_00011216.p1
OG0008453	HUMAN06041	TCONS_00025372.p1
OG0008460	HUMAN25480	TCONS_00022973.p1, TCONS_00022974.p1
OG0008462	HUMAN09695, HUMAN09702, HUMAN09698, HUMAN09696, HUMAN09703	TCONS_00028842.p1
OG0008465	HUMAN23480, HUMAN10041, HUMAN10040	TCONS_00028942.p1
OG0008507	HUMAN10030	TCONS_00028834.p1
OG0008509	HUMAN00348	TCONS_00051127.p1
OG0008513	HUMAN20254	TCONS_00012624.p1, TCONS_00012627.p1, TCONS_00012628.p1
OG0008514	HUMAN23059	TCONS_00043979.p1
OG0008515	HUMAN28063	TCONS_00022547.p1
OG0008516	HUMAN09260, HUMAN09259	TCONS_00010019.p1
OG0008522	HUMAN23516	TCONS_00041302.p1
OG0008524	HUMAN10821	TCONS_00006173.p1
OG0008527	HUMAN01947	TCONS_00044992.p1, TCONS_00044994.p1
OG0008528	HUMAN21693	TCONS_00050077.p1
OG0008530	HUMAN23105	TCONS_00030924.p1
OG0008531	HUMAN21761, HUMAN21764	TCONS_00020842.p1
OG0008532	HUMAN04907	TCONS_00026652.p1
OG0008533	HUMAN25516	TCONS_00002353.p1
OG0008534	HUMAN04235	TCONS_00055322.p1
OG0008535	HUMAN17191	TCONS_00023201.p1, TCONS_00023332.p1
OG0008536	HUMAN12783	TCONS_00020792.p1
OG0008538	HUMAN23914	TCONS_00041723.p1
OG0008539	HUMAN11116, HUMAN11117	TCONS_00009850.p1
OG0008540	HUMAN01647	TCONS_00019944.p1
OG0008541	HUMAN00437	TCONS_00024432.p1
OG0008542	HUMAN14336	TCONS_00028830.p1
OG0008544	HUMAN11249	TCONS_00030513.p1
OG0008545	HUMAN17171, HUMAN17170	TCONS_00031372.p1
OG0008546	HUMAN13748, HUMAN13749	TCONS_00009322.p1
OG0008550	HUMAN00201	TCONS_00055094.p1
OG0008551	HUMAN05297	TCONS_00002034.p1
OG0008555	HUMAN25239	TCONS_00046007.p1
OG0008556	HUMAN02568, HUMAN02571	TCONS_00011303.p1, TCONS_00011283.p1
OG0008558	HUMAN04702	TCONS_00043814.p1
OG0008559	HUMAN17851	TCONS_00019562.p1
OG0008560	HUMAN24915	TCONS_00038069.p1
OG0008561	HUMAN11692	TCONS_00006081.p1
OG0008562	HUMAN25387	TCONS_00001004.p1
OG0008563	HUMAN07276	TCONS_00006675.p1
OG0008564	HUMAN21464	TCONS_00048627.p1
OG0008565	HUMAN23706, HUMAN23705	TCONS_00028957.p1
OG0008566	HUMAN22117	TCONS_00054240.p1
OG0008567	HUMAN25871	TCONS_00011600.p1, TCONS_00011602.p1
OG0008570	HUMAN10481	TCONS_00027979.p1
OG0008571	HUMAN11507	TCONS_00008115.p1, TCONS_00008116.p1
OG0008572	HUMAN19525	TCONS_00000164.p1
OG0008573	HUMAN28622	TCONS_00028949.p1
OG0008574	HUMAN00525	TCONS_00056172.p1
OG0008575	HUMAN06154, HUMAN06153	TCONS_00025715.p1
OG0008576	HUMAN03809	TCONS_00027830.p1
OG0008577	HUMAN10533	TCONS_00014330.p1, TCONS_00014318.p1
OG0008579	HUMAN24553	TCONS_00045806.p1
OG0008583	HUMAN24564, HUMAN24563	TCONS_00018557.p1
OG0008587	HUMAN08581	TCONS_00055211.p1, TCONS_00041451.p1
OG0008588	HUMAN13418, HUMAN13417	TCONS_00012906.p1
OG0008590	HUMAN28355	TCONS_00014348.p1
OG0008591	HUMAN10263	TCONS_00012321.p1
OG0008592	HUMAN29113	TCONS_00016163.p1
OG0008593	HUMAN20955, HUMAN20953, HUMAN20954, HUMAN24924	TCONS_00047598.p1
OG0008595	HUMAN25300	TCONS_00002130.p1
OG0008596	HUMAN25989	TCONS_00056290.p1
OG0008597	HUMAN23066	TCONS_00044175.p1
OG0008599	HUMAN25019	TCONS_00012257.p1
OG0008600	HUMAN03507, HUMAN03506	TCONS_00026821.p1
OG0008601	HUMAN23784	TCONS_00042388.p1
OG0008602	HUMAN16845	TCONS_00009504.p1, TCONS_00010870.p1
OG0008603	HUMAN14135	TCONS_00003811.p1, TCONS_00003829.p1
OG0008604	HUMAN10620, HUMAN10619	TCONS_00013472.p1, TCONS_00013471.p1
OG0008605	HUMAN17119, HUMAN17118	TCONS_00026747.p1
OG0008606	HUMAN26327	TCONS_00009179.p1
OG0008607	HUMAN02143	TCONS_00015306.p1
OG0008609	HUMAN26596	TCONS_00012881.p1
OG0008611	HUMAN02182	TCONS_00014637.p1
OG0008612	HUMAN02234, HUMAN02233	TCONS_00015184.p1
OG0008613	HUMAN26988	TCONS_00049453.p1
OG0008614	HUMAN04277	TCONS_00043624.p1, TCONS_00043648.p1
OG0008616	HUMAN01525	TCONS_00027870.p1
OG0008618	HUMAN20501	TCONS_00047716.p1
OG0008619	HUMAN08940	TCONS_00009650.p1
OG0008624	HUMAN20088, HUMAN20087	TCONS_00012984.p1
OG0008626	HUMAN08220	TCONS_00007557.p1
OG0008627	HUMAN23906, HUMAN23907	TCONS_00042998.p1
OG0008628	HUMAN07506	TCONS_00043516.p1
OG0008629	HUMAN13952	TCONS_00027980.p1
OG0008630	HUMAN12309	TCONS_00005902.p1
OG0008632	HUMAN12382	TCONS_00055886.p1
OG0008633	HUMAN16826	TCONS_00012121.p1
OG0008634	HUMAN02730	TCONS_00004471.p1
OG0008635	HUMAN21688, HUMAN21689	TCONS_00050215.p1, TCONS_00050220.p1
OG0008636	HUMAN09630, HUMAN09629, HUMAN09632, HUMAN09631	TCONS_00029149.p1
OG0008637	HUMAN18364	TCONS_00051122.p1
OG0008638	HUMAN27334	TCONS_00020183.p1
OG0008639	HUMAN18858	TCONS_00000996.p1
OG0008641	HUMAN07240, HUMAN07241	TCONS_00010728.p1
OG0008642	HUMAN18819, HUMAN18822	TCONS_00008591.p1
OG0008644	HUMAN17256	TCONS_00027476.p1
OG0008645	HUMAN19088, HUMAN19089	TCONS_00018903.p1
OG0008646	HUMAN29726	TCONS_00002305.p1
OG0008647	HUMAN14129	TCONS_00017727.p1, TCONS_00044814.p1
OG0008648	HUMAN04803, HUMAN04802	TCONS_00010189.p1
OG0008649	HUMAN09255	TCONS_00012038.p1
OG0008651	HUMAN05633	TCONS_00035616.p1, TCONS_00035716.p1
OG0008653	HUMAN25948, HUMAN25947	TCONS_00020879.p1
OG0008655	HUMAN07047	TCONS_00048808.p1
OG0008656	HUMAN16932	TCONS_00012135.p1
OG0008657	HUMAN06883, HUMAN06882	TCONS_00023995.p1
OG0008658	HUMAN16693	TCONS_00017004.p1
OG0008659	HUMAN21365, HUMAN21364	TCONS_00001536.p1
OG0008660	HUMAN27232	TCONS_00029817.p1
OG0008661	HUMAN03784	TCONS_00026030.p1
OG0008662	HUMAN19725	TCONS_00035288.p1
OG0008665	HUMAN27660, HUMAN27659, HUMAN27661, HUMAN27662	TCONS_00030850.p1
OG0008666	HUMAN02028	TCONS_00039409.p1
OG0008668	HUMAN08201, HUMAN08200	TCONS_00053617.p1, TCONS_00026885.p1, TCONS_00053618.p1
OG0008669	HUMAN02595	TCONS_00056877.p1, TCONS_00056890.p1
OG0008671	HUMAN08322	TCONS_00010941.p1
OG0008672	HUMAN23648	TCONS_00028728.p1
OG0008673	HUMAN25005	TCONS_00011639.p1
OG0008674	HUMAN23099	TCONS_00042679.p1
OG0008676	HUMAN22338	TCONS_00005105.p1
OG0008677	HUMAN20610	TCONS_00018655.p1, TCONS_00018707.p1
OG0008680	HUMAN24151	TCONS_00027814.p1
OG0008681	HUMAN07834	TCONS_00018263.p1
OG0008682	HUMAN25022, HUMAN25021	TCONS_00044991.p1
OG0008683	HUMAN21773	TCONS_00051875.p1
OG0008684	HUMAN17588, HUMAN17587	TCONS_00020376.p1
OG0008693	HUMAN13384, HUMAN13383	TCONS_00035275.p1
OG0008696	HUMAN20255	TCONS_00041989.p1
OG0008697	HUMAN29066, HUMAN29067	TCONS_00015573.p1
OG0008698	HUMAN25361, HUMAN00476	TCONS_00027633.p1
OG0008703	HUMAN17930	TCONS_00003635.p1
OG0008705	HUMAN14679	TCONS_00018862.p1
OG0008709	HUMAN04151, HUMAN04150, HUMAN05803	TCONS_00023586.p1, TCONS_00023549.p1
OG0008710	HUMAN23207, HUMAN23208	TCONS_00043751.p1, TCONS_00003876.p1, TCONS_00002915.p1, TCONS_00002916.p1
OG0008753	HUMAN24847	TCONS_00015587.p1
OG0008757	HUMAN10545, HUMAN10544	TCONS_00012607.p1
OG0008758	HUMAN04318, HUMAN04319	TCONS_00016870.p1
OG0008760	HUMAN02596	TCONS_00052857.p1
OG0008762	HUMAN15863	TCONS_00029369.p1
OG0008763	HUMAN09215, HUMAN09214	TCONS_00010831.p1
OG0008765	HUMAN26189, HUMAN17949	TCONS_00056295.p1
OG0008766	HUMAN23680	TCONS_00029152.p1
OG0008770	HUMAN12966, HUMAN12967	TCONS_00042982.p1
OG0008771	HUMAN26018	TCONS_00019581.p1
OG0008772	HUMAN16985, HUMAN16984	TCONS_00011469.p1
OG0008775	HUMAN15953	TCONS_00025548.p1
OG0008778	HUMAN09671	TCONS_00028987.p1
OG0008780	HUMAN08348	TCONS_00010097.p1
OG0008782	HUMAN28152	TCONS_00041068.p1
OG0008784	HUMAN00844, HUMAN00843	TCONS_00053147.p1
OG0008786	HUMAN02896	TCONS_00048618.p1
OG0008788	HUMAN17878, HUMAN17879	TCONS_00056689.p1
OG0008790	HUMAN02547	TCONS_00010841.p1
OG0008796	HUMAN08149	TCONS_00010955.p1
OG0008797	HUMAN19977	TCONS_00005645.p1
OG0008798	HUMAN22931, HUMAN22932	TCONS_00042486.p1
OG0008799	HUMAN24720	TCONS_00014650.p1
OG0008800	HUMAN19579	TCONS_00035292.p1
OG0008802	HUMAN10633	TCONS_00013895.p1
OG0008804	HUMAN08314	TCONS_00009879.p1
OG0008805	HUMAN14943	TCONS_00019691.p1
OG0008806	HUMAN26308	TCONS_00056870.p1
OG0008807	HUMAN13226	TCONS_00056283.p1, TCONS_00026890.p1
OG0008809	HUMAN00811	TCONS_00017568.p1
OG0008810	HUMAN05442, HUMAN05443, HUMAN05444	TCONS_00002094.p1
OG0008811	HUMAN28053	TCONS_00009409.p1, TCONS_00009427.p1
OG0008812	HUMAN08515, HUMAN08514	TCONS_00011977.p1
OG0008814	HUMAN03230, HUMAN03231	TCONS_00030862.p1
OG0008815	HUMAN09727	TCONS_00006343.p1, TCONS_00056804.p1, TCONS_00032527.p1, TCONS_00019015.p1
OG0008817	HUMAN22799	TCONS_00030441.p1
OG0008820	HUMAN00630, HUMAN00629, HUMAN00627, HUMAN00628	TCONS_00056927.p1
OG0008821	HUMAN00756	TCONS_00000165.p1
OG0008822	HUMAN10580	TCONS_00013114.p1
OG0008823	HUMAN12241	TCONS_00005406.p1
OG0008824	HUMAN29242, HUMAN29240	TCONS_00016059.p1
OG0008826	HUMAN14800	TCONS_00054698.p1, TCONS_00054623.p1
OG0008828	HUMAN21920	TCONS_00003600.p1
OG0008829	HUMAN23320	TCONS_00032677.p1, TCONS_00032052.p1, TCONS_00032053.p1, TCONS_00032651.p1
OG0008830	HUMAN14190	TCONS_00053189.p1
OG0008831	HUMAN29255, HUMAN29254	TCONS_00027119.p1
OG0008832	HUMAN00277	TCONS_00050827.p1
OG0008833	HUMAN16990	TCONS_00009597.p1
OG0008834	HUMAN28766, HUMAN28767	TCONS_00044843.p1
OG0008835	HUMAN22023	TCONS_00022397.p1
OG0008837	HUMAN12247	TCONS_00006551.p1
OG0008838	HUMAN07842	TCONS_00017022.p1
OG0008840	HUMAN18824	TCONS_00007279.p1
OG0008841	HUMAN10323, HUMAN10322	TCONS_00012470.p1
OG0008844	HUMAN24457, HUMAN24456	TCONS_00009445.p1
OG0008845	HUMAN30121	TCONS_00001126.p1
OG0008846	HUMAN22566, HUMAN22565	TCONS_00043695.p1
OG0008848	HUMAN23726	TCONS_00011829.p1
OG0008850	HUMAN24240	TCONS_00026863.p1
OG0008851	HUMAN14876	TCONS_00014663.p1
OG0008853	HUMAN00837	TCONS_00052207.p1
OG0008855	HUMAN03700	TCONS_00026694.p1
OG0008856	HUMAN12431, HUMAN12432	TCONS_00018641.p1
OG0008857	HUMAN21703, HUMAN21704, HUMAN21705	TCONS_00051271.p1
OG0008859	HUMAN18630	TCONS_00026115.p1
OG0008860	HUMAN18560	TCONS_00007787.p1
OG0008861	HUMAN24421	TCONS_00009011.p1
OG0008864	HUMAN20838	TCONS_00049233.p1
OG0008865	HUMAN23448	TCONS_00026100.p1
OG0008866	HUMAN07821	TCONS_00022225.p1
OG0008867	HUMAN13913	TCONS_00019120.p1
OG0008868	HUMAN26521	TCONS_00013342.p1
OG0008870	HUMAN07265, HUMAN07264, HUMAN07262	TCONS_00005116.p1
OG0008871	HUMAN29455	TCONS_00040106.p1
OG0008872	HUMAN01074	TCONS_00053192.p1
OG0008876	HUMAN03398	TCONS_00030923.p1, TCONS_00030920.p1
OG0008878	HUMAN21096, HUMAN21097, HUMAN21095	TCONS_00048907.p1
OG0008880	HUMAN05302	TCONS_00001123.p1
OG0008883	HUMAN10885	TCONS_00005285.p1
OG0008885	HUMAN26541	TCONS_00019636.p1
OG0008886	HUMAN04303	TCONS_00023080.p1, TCONS_00023052.p1
OG0008888	HUMAN02635	TCONS_00012096.p1
OG0008891	HUMAN25348, HUMAN25350, HUMAN25349	TCONS_00027236.p1
OG0008893	HUMAN11505, HUMAN11504	TCONS_00051925.p1
OG0008894	HUMAN16867	TCONS_00023526.p1, TCONS_00003446.p1
OG0008896	HUMAN11258, HUMAN11259	TCONS_00019805.p1
OG0008897	HUMAN07367	TCONS_00005212.p1
OG0008898	HUMAN12218	TCONS_00020834.p1
OG0008900	HUMAN25122	TCONS_00010186.p1
OG0008901	HUMAN02460	TCONS_00049472.p1
OG0008907	HUMAN10658, HUMAN10657	TCONS_00014168.p1
OG0008910	HUMAN08148	TCONS_00010401.p1
OG0008911	HUMAN20340, HUMAN20339	TCONS_00048580.p1
OG0008914	HUMAN05122, HUMAN05120, HUMAN05121	TCONS_00043928.p1
OG0008915	HUMAN22258	TCONS_00026052.p1
OG0008916	HUMAN07590	TCONS_00002032.p1
OG0008917	HUMAN07469	TCONS_00006874.p1
OG0008918	HUMAN01765	TCONS_00027946.p1, TCONS_00027947.p1
OG0008922	HUMAN27067	TCONS_00036379.p1
OG0008923	HUMAN16587	TCONS_00026497.p1
OG0008924	HUMAN30499, HUMAN30500	TCONS_00048434.p1
OG0008925	HUMAN28411	TCONS_00049783.p1
OG0008927	HUMAN23373, HUMAN23372	TCONS_00019244.p1
OG0008928	HUMAN26063	TCONS_00017409.p1
OG0008929	HUMAN09358	TCONS_00012209.p1
OG0008932	HUMAN25566	TCONS_00054207.p1, TCONS_00016652.p1
OG0008934	HUMAN16939	TCONS_00009842.p1
OG0008936	HUMAN10097	TCONS_00027977.p1
OG0008937	HUMAN17450	TCONS_00001309.p1
OG0008938	HUMAN17093	TCONS_00026251.p1
OG0008940	HUMAN05105, HUMAN05106, HUMAN05104	TCONS_00004979.p1
OG0008942	HUMAN00925	TCONS_00054098.p1
OG0008945	HUMAN19981	TCONS_00006429.p1
OG0008946	HUMAN07520	TCONS_00043769.p1
OG0008953	HUMAN11872, HUMAN11870	TCONS_00056969.p1
OG0008969	HUMAN20768	TCONS_00008634.p1
OG0008977	HUMAN28090	TCONS_00043743.p1
OG0008989	HUMAN27351, HUMAN27352, HUMAN27350	TCONS_00012039.p1
OG0009000	HUMAN08139	TCONS_00022084.p1
OG0009043	HUMAN23477, HUMAN23476	TCONS_00028749.p1
OG0009044	HUMAN23326	TCONS_00028334.p1
OG0009049	HUMAN10410	TCONS_00043041.p1
OG0009052	HUMAN26667, HUMAN26666	TCONS_00021324.p1
OG0009054	HUMAN05268, HUMAN05269	TCONS_00043933.p1
OG0009055	HUMAN30277	TCONS_00022433.p1
OG0009056	HUMAN17511	TCONS_00009666.p1
OG0009061	HUMAN08466	TCONS_00011717.p1
OG0009062	HUMAN28654	TCONS_00001328.p1, TCONS_00001330.p1
OG0009063	HUMAN18041, HUMAN18040	TCONS_00012388.p1
OG0009064	HUMAN21779	TCONS_00050225.p1
OG0009067	HUMAN27033	TCONS_00032720.p2
OG0009069	HUMAN24784, HUMAN24783	TCONS_00015166.p1
OG0009070	HUMAN16663	TCONS_00017271.p1
OG0009071	HUMAN25467	TCONS_00002270.p1
OG0009075	HUMAN23444	TCONS_00028394.p1
OG0009076	HUMAN04747, HUMAN04748	TCONS_00009969.p1
OG0009077	HUMAN23497, HUMAN10089	TCONS_00029671.p1
OG0009079	HUMAN19654, HUMAN28373	TCONS_00007568.p1
OG0009083	HUMAN25240	TCONS_00044906.p1
OG0009084	HUMAN26770	TCONS_00049269.p1
OG0009085	HUMAN00346	TCONS_00051025.p1
OG0009091	HUMAN12342	TCONS_00013435.p1
OG0009092	HUMAN14264, HUMAN14262, HUMAN14263	TCONS_00053148.p1
OG0009094	HUMAN13029, HUMAN13028	TCONS_00014339.p1, TCONS_00014328.p1
OG0009095	HUMAN11473	TCONS_00008859.p1
OG0009099	HUMAN08800	TCONS_00044297.p1
OG0009107	HUMAN22436	TCONS_00027411.p1
OG0009110	HUMAN18180	TCONS_00019984.p1
OG0009113	HUMAN05028, HUMAN11757	TCONS_00006393.p1
OG0009114	HUMAN30092	TCONS_00001709.p1
OG0009115	HUMAN14535	TCONS_00053459.p1
OG0009117	HUMAN08777	TCONS_00011337.p1
OG0009118	HUMAN22449, HUMAN22448	TCONS_00054312.p1
OG0009119	HUMAN23185	TCONS_00009042.p1
OG0009120	HUMAN23342	TCONS_00028775.p1
OG0009121	HUMAN08551, HUMAN08553, HUMAN08554, HUMAN08552	TCONS_00010383.p1
OG0009123	HUMAN27618	TCONS_00022901.p1
OG0009125	HUMAN00648	TCONS_00017341.p1
OG0009127	HUMAN29781	TCONS_00047621.p1
OG0009128	HUMAN26962	TCONS_00047217.p1
OG0009129	HUMAN29358	TCONS_00015167.p1
OG0009131	HUMAN28869, HUMAN28868	TCONS_00048339.p1
OG0009133	HUMAN00488, HUMAN00489	TCONS_00046700.p1
OG0009135	HUMAN00403	TCONS_00050274.p1
OG0009136	HUMAN02702	TCONS_00009759.p1
OG0009137	HUMAN05705	TCONS_00009786.p1
OG0009140	HUMAN19169, HUMAN19168, HUMAN19170	TCONS_00008834.p1
OG0009141	HUMAN21363	TCONS_00038481.p1, TCONS_00038519.p1
OG0009142	HUMAN18881, HUMAN18880	TCONS_00045383.p1
OG0009143	HUMAN30526, HUMAN30527	TCONS_00047800.p1
OG0009145	HUMAN07765	TCONS_00021917.p1
OG0009147	HUMAN10274	TCONS_00013931.p1
OG0009148	HUMAN13843	TCONS_00046200.p1
OG0009150	HUMAN25866	TCONS_00009811.p1
OG0009151	HUMAN03544	TCONS_00030780.p1
OG0009152	HUMAN03240	TCONS_00031479.p1
OG0009153	HUMAN28969	TCONS_00005042.p1
OG0009154	HUMAN12780, HUMAN17954	TCONS_00020631.p1
OG0009156	HUMAN27434	TCONS_00049732.p1
OG0009157	HUMAN18633	TCONS_00026402.p1
OG0009163	HUMAN13548, HUMAN13547	TCONS_00013279.p1
OG0009164	HUMAN01105	TCONS_00053640.p1
OG0009166	HUMAN27435	TCONS_00018755.p1
OG0009167	HUMAN17514	TCONS_00014992.p1
OG0009168	HUMAN05895, HUMAN05896	TCONS_00016563.p1
OG0009169	HUMAN01327	TCONS_00027452.p1
OG0009170	HUMAN03764, HUMAN03762, HUMAN03763	TCONS_00025907.p1
OG0009172	HUMAN26535	TCONS_00056828.p1
OG0009174	HUMAN03511	TCONS_00027430.p1
OG0009175	HUMAN01750	TCONS_00029460.p1
OG0009178	HUMAN29830	TCONS_00049300.p1
OG0009179	HUMAN23667, HUMAN29631	TCONS_00022680.p1
OG0009180	HUMAN26436, HUMAN19971	TCONS_00006550.p1
OG0009181	HUMAN10048	TCONS_00028490.p1
OG0009182	HUMAN18573	TCONS_00016686.p1
OG0009183	HUMAN07352	TCONS_00056276.p1
OG0009185	HUMAN23403	TCONS_00020757.p1
OG0009190	HUMAN26231, HUMAN26230	TCONS_00003584.p1
OG0009193	HUMAN24917	TCONS_00018096.p1
OG0009194	HUMAN15508, HUMAN15507	TCONS_00009723.p1
OG0009195	HUMAN12083, HUMAN12086, HUMAN12084, HUMAN12085	TCONS_00005757.p1
OG0009196	HUMAN28955	TCONS_00004142.p1
OG0009207	HUMAN26812	TCONS_00037093.p1
OG0009209	HUMAN03894	TCONS_00000279.p1
OG0009216	HUMAN25235	TCONS_00046146.p1
OG0009222	HUMAN10355	TCONS_00055952.p1, TCONS_00057131.p1
OG0009226	HUMAN24096, HUMAN24095	TCONS_00031096.p1
