Orthogroup	HUMAN	OWEFU
OG0007269	HUMAN16581, HUMAN16580, HUMAN16579	OFUSG17107.1.p1, OFUSG16940.1.p1
OG0007270	HUMAN07724	OFUSG03691.1.p1
OG0007271	HUMAN13263	OFUSG10232.1.p1
OG0007272	HUMAN00327	OFUSG17273.1.p1
OG0007273	HUMAN16012	OFUSG01106.1.p1
OG0007274	HUMAN05717	OFUSG19415.1.p1
OG0007275	HUMAN24919, HUMAN06744	OFUSG05642.1.p1
OG0007276	HUMAN28796	OFUSG09515.1.p1
OG0007277	HUMAN25865	OFUSG25004.2.p1, OFUSG25004.3.p1, OFUSG25004.1.p1
OG0007280	HUMAN27834, HUMAN27835, HUMAN27833	OFUSG21322.1.p1
OG0007281	HUMAN25958	OFUSG10005.1.p1
OG0007282	HUMAN07231	OFUSG14906.1.p1
OG0007283	HUMAN12155	OFUSG00968.1.p1
OG0007285	HUMAN25396, HUMAN25395	OFUSG00450.1.p1, OFUSG00449.1.p1
OG0007286	HUMAN10108	OFUSG12715.1.p1
OG0007288	HUMAN22785	OFUSG11110.1.p1
OG0007289	HUMAN11499	OFUSG26003.1.p1
OG0007290	HUMAN15228	OFUSG04836.1.p1
OG0007291	HUMAN18973	OFUSG20575.1.p1
OG0007292	HUMAN15636	OFUSG09326.1.p1
OG0007293	HUMAN28207	OFUSG16859.1.p1
OG0007294	HUMAN20782, HUMAN20781	OFUSG17062.1.p1
OG0007295	HUMAN22795	OFUSG17861.2.p1, OFUSG17861.1.p1
OG0007296	HUMAN11360	OFUSG07471.1.p1
OG0007297	HUMAN29826, HUMAN29827	OFUSG17821.1.p1
OG0007298	HUMAN22758	OFUSG02733.1.p1
OG0007299	HUMAN27718, HUMAN27719	OFUSG09792.1.p1
OG0007300	HUMAN26544	OFUSG15976.1.p1
OG0007301	HUMAN23169, HUMAN23170	OFUSG04824.1.p1
OG0007302	HUMAN09166	OFUSG02825.1.p1
OG0007303	HUMAN18735	OFUSG11757.1.p1
OG0007304	HUMAN16563, HUMAN16562, HUMAN16564	OFUSG04479.1.p1
OG0007305	HUMAN02006	OFUSG08566.1.p1
OG0007306	HUMAN19439, HUMAN19440, HUMAN19442	OFUSG00027.1.p1, OFUSG00027.2.p1
OG0007307	HUMAN17065, HUMAN17066	OFUSG15381.1.p1
OG0007308	HUMAN20559	OFUSG26870.1.p1
OG0007309	HUMAN17011	OFUSG12546.1.p1, OFUSG12545.1.p1
OG0007310	HUMAN05294	OFUSG04200.1.p1, OFUSG04200.2.p1
OG0007312	HUMAN12184, HUMAN12183, HUMAN12187, HUMAN12186	OFUSG18290.1.p1
OG0007314	HUMAN02534	OFUSG11556.1.p1
OG0007316	HUMAN23083	OFUSG15327.1.p1
OG0007317	HUMAN17014	OFUSG23619.1.p1
OG0007318	HUMAN20909	OFUSG06457.1.p1
OG0007319	HUMAN19188	OFUSG21180.1.p1
OG0007320	HUMAN09645	OFUSG09270.1.p1
OG0007321	HUMAN04956, HUMAN04955	OFUSG11477.1.p1
OG0007322	HUMAN29064	OFUSG09904.1.p1
OG0007323	HUMAN27944, HUMAN27945, HUMAN27946, HUMAN27943	OFUSG09943.1.p1
OG0007325	HUMAN11525	OFUSG20353.1.p1
OG0007326	HUMAN09593	OFUSG16635.1.p1
OG0007327	HUMAN11975, HUMAN11976	OFUSG13789.1.p1
OG0007328	HUMAN03776	OFUSG06146.1.p1
OG0007329	HUMAN24733	OFUSG25701.1.p1
OG0007330	HUMAN05264	OFUSG03047.1.p1
OG0007331	HUMAN26953, HUMAN26952	OFUSG13160.1.p1
OG0007333	HUMAN29576	OFUSG14787.1.p1
OG0007334	HUMAN01738, HUMAN01739	OFUSG04651.1.p1
OG0007335	HUMAN08862	OFUSG12346.1.p1
OG0007336	HUMAN00761	OFUSG01140.1.p1
OG0007337	HUMAN25483	OFUSG08247.1.p1
OG0007338	HUMAN06830, HUMAN06827, HUMAN06828	OFUSG00512.1.p1
OG0007339	HUMAN26218, HUMAN26219	OFUSG16021.1.p1
OG0007340	HUMAN24905	OFUSG07490.1.p1, OFUSG07490.2.p1
OG0007341	HUMAN25872	OFUSG08079.1.p1
OG0007342	HUMAN28838	OFUSG21114.1.p1
OG0007343	HUMAN14176, HUMAN14177	OFUSG23516.1.p1
OG0007344	HUMAN25001	OFUSG11551.1.p1
OG0007345	HUMAN22717	OFUSG10938.1.p1
OG0007347	HUMAN20415	OFUSG12292.1.p1
OG0007348	HUMAN07623	OFUSG24927.1.p1, OFUSG24927.2.p1
OG0007349	HUMAN19722, HUMAN19724, HUMAN19723	OFUSG23871.1.p1
OG0007351	HUMAN26020, HUMAN26021	OFUSG23667.1.p1
OG0007352	HUMAN04641	OFUSG15050.1.p1, OFUSG15050.2.p1
OG0007353	HUMAN11061, HUMAN11060	OFUSG23180.1.p1
OG0007354	HUMAN23192	OFUSG17364.1.p1
OG0007355	HUMAN28384	OFUSG14831.1.p1
OG0007356	HUMAN24980	OFUSG25027.1.p1
OG0007357	HUMAN11281	OFUSG12168.1.p1
OG0007358	HUMAN23692	OFUSG09680.1.p1
OG0007359	HUMAN24471	OFUSG05437.1.p1
OG0007360	HUMAN02160	OFUSG25473.1.p1
OG0007361	HUMAN01585, HUMAN01584	OFUSG09488.1.p1
OG0007363	HUMAN07700	OFUSG02740.1.p1
OG0007364	HUMAN20228	OFUSG01952.1.p1
OG0007365	HUMAN01007	OFUSG13323.1.p1
OG0007366	HUMAN15080, HUMAN15079	OFUSG08778.1.p1
OG0007367	HUMAN00909	OFUSG17700.1.p1
OG0007368	HUMAN04400	OFUSG07565.1.p1
OG0007369	HUMAN18171	OFUSG16560.1.p1
OG0007370	HUMAN12243, HUMAN12242	OFUSG23988.1.p1
OG0007371	HUMAN03496	OFUSG05965.1.p1
OG0007372	HUMAN15886	OFUSG02717.1.p1
OG0007373	HUMAN25169	OFUSG16818.1.p1
OG0007374	HUMAN17107	OFUSG19004.1.p1
OG0007375	HUMAN25512	OFUSG26223.3.p1, OFUSG26223.2.p1, OFUSG26223.1.p1
OG0007377	HUMAN02116, HUMAN02117	OFUSG25397.1.p1
OG0007378	HUMAN11793, HUMAN11794, HUMAN11795	OFUSG24752.1.p1
OG0007379	HUMAN08973, HUMAN08972	OFUSG25215.1.p1
OG0007380	HUMAN13808, HUMAN13807	OFUSG02808.1.p1
OG0007381	HUMAN13546	OFUSG11065.1.p1
OG0007382	HUMAN19380	OFUSG12635.1.p1
OG0007384	HUMAN16675	OFUSG00236.2.p1, OFUSG00236.1.p1
OG0007385	HUMAN04317	OFUSG26112.1.p1
OG0007386	HUMAN16767	OFUSG21256.1.p1
OG0007387	HUMAN29057	OFUSG08047.1.p1, OFUSG08047.2.p1
OG0007388	HUMAN22118	OFUSG17284.1.p1
OG0007389	HUMAN29100, HUMAN29099	OFUSG07228.1.p1
OG0007390	HUMAN25915	OFUSG18344.1.p1
OG0007391	HUMAN05345	OFUSG15504.1.p1
OG0007392	HUMAN28583	OFUSG13438.1.p1, OFUSG13438.3.p1, OFUSG13438.2.p1
OG0007393	HUMAN08660	OFUSG12565.1.p1
OG0007394	HUMAN15894, HUMAN15893	OFUSG13494.1.p1
OG0007395	HUMAN13460	OFUSG10757.1.p1
OG0007396	HUMAN11000	OFUSG22886.1.p1
OG0007397	HUMAN00870	OFUSG13056.1.p1
OG0007399	HUMAN16123	OFUSG01818.1.p1
OG0007400	HUMAN22018	OFUSG14809.1.p1
OG0007401	HUMAN05484, HUMAN30125, HUMAN05483	OFUSG10106.1.p1
OG0007403	HUMAN17254, HUMAN17253	OFUSG19277.1.p1
OG0007405	HUMAN20387	OFUSG22414.1.p1
OG0007406	HUMAN19713	OFUSG15025.1.p1
OG0007407	HUMAN03483	OFUSG18627.1.p1
OG0007408	HUMAN28141, HUMAN28142	OFUSG16878.1.p1
OG0007409	HUMAN25552	OFUSG16872.1.p1
OG0007410	HUMAN20271, HUMAN12126	OFUSG11037.1.p1
OG0007411	HUMAN23663	OFUSG04653.1.p1
OG0007412	HUMAN17545	OFUSG01834.1.p1
OG0007413	HUMAN20818	OFUSG16703.1.p1
OG0007414	HUMAN01057	OFUSG17401.1.p1
OG0007415	HUMAN12759	OFUSG04618.1.p1
OG0007416	HUMAN22361	OFUSG03058.1.p1
OG0007417	HUMAN07346	OFUSG22448.1.p1
OG0007418	HUMAN13111, HUMAN13110	OFUSG15358.1.p1
OG0007419	HUMAN12142	OFUSG18337.1.p1
OG0007421	HUMAN06697	OFUSG07551.1.p1
OG0007423	HUMAN10490	OFUSG10921.1.p1
OG0007424	HUMAN10237	OFUSG18027.1.p1, OFUSG18027.2.p1
OG0007425	HUMAN06193	OFUSG05643.1.p1
OG0007426	HUMAN10114, HUMAN10115	OFUSG09786.1.p1
OG0007427	HUMAN03785	OFUSG11080.2.p1, OFUSG11080.1.p1
OG0007428	HUMAN20678	OFUSG16303.1.p1, OFUSG04650.1.p1
OG0007429	HUMAN06934	OFUSG06469.1.p1
OG0007431	HUMAN26226	OFUSG17080.1.p1
OG0007432	HUMAN05574	OFUSG12825.1.p1
OG0007433	HUMAN04271	OFUSG00326.1.p1
OG0007434	HUMAN10246	OFUSG10491.1.p1
OG0007435	HUMAN20583	OFUSG04448.1.p1
OG0007437	HUMAN17137	OFUSG05591.1.p1
OG0007438	HUMAN02955	OFUSG03119.1.p1
OG0007439	HUMAN16947	OFUSG12912.1.p1
OG0007440	HUMAN01515, HUMAN01510, HUMAN02417, HUMAN01506, HUMAN02418, HUMAN01507, HUMAN02419	OFUSG06409.1.p1
OG0007441	HUMAN13782	OFUSG21002.1.p1
OG0007442	HUMAN00969	OFUSG26591.1.p1
OG0007443	HUMAN07149	OFUSG24141.1.p1
OG0007444	HUMAN09409, HUMAN28835	OFUSG08591.1.p1
OG0007445	HUMAN21386	OFUSG00336.1.p1
OG0007446	HUMAN07376	OFUSG15616.1.p1
OG0007447	HUMAN22922	OFUSG03015.1.p1
OG0007448	HUMAN14222, HUMAN14221	OFUSG19692.1.p1
OG0007450	HUMAN08573, HUMAN08574	OFUSG11749.1.p1
OG0007451	HUMAN08166	OFUSG04847.1.p1
OG0007452	HUMAN22554	OFUSG02426.2.p1, OFUSG02426.1.p1
OG0007453	HUMAN10744	OFUSG05211.1.p1
OG0007454	HUMAN18226	OFUSG11207.1.p1
OG0007455	HUMAN29667	OFUSG01636.1.p1
OG0007456	HUMAN07199	OFUSG13703.1.p1
OG0007457	HUMAN09838	OFUSG09458.1.p1
OG0007458	HUMAN28978	OFUSG12861.1.p1
OG0007459	HUMAN16778	OFUSG11762.1.p1
OG0007460	HUMAN16831, HUMAN16829	OFUSG12178.1.p1
OG0007461	HUMAN08943	OFUSG12051.1.p1
OG0007462	HUMAN19637, HUMAN19636	OFUSG24240.1.p1
OG0007463	HUMAN06999	OFUSG07010.1.p1
OG0007464	HUMAN26087	OFUSG16985.1.p1
OG0007465	HUMAN13093	OFUSG15455.1.p1
OG0007467	HUMAN28516	OFUSG08692.1.p1
OG0007468	HUMAN22128	OFUSG19097.1.p1
OG0007471	HUMAN07932	OFUSG05247.1.p1
OG0007472	HUMAN23723	OFUSG09263.1.p1
OG0007474	HUMAN05615	OFUSG08713.1.p1
OG0007475	HUMAN10445	OFUSG08570.1.p1
OG0007476	HUMAN14444	OFUSG13432.1.p1
OG0007477	HUMAN12723	OFUSG07040.1.p1
OG0007478	HUMAN19940	OFUSG13230.1.p1
OG0007479	HUMAN25924, HUMAN25925, HUMAN25923	OFUSG18598.1.p1, OFUSG18598.2.p1
OG0007480	HUMAN03711	OFUSG19354.1.p1
OG0007481	HUMAN11840	OFUSG22427.1.p1
OG0007482	HUMAN01581	OFUSG17340.1.p1
OG0007483	HUMAN25804	OFUSG23534.1.p1
OG0007484	HUMAN15505	OFUSG11388.1.p1
OG0007485	HUMAN08408	OFUSG22016.1.p1
OG0007486	HUMAN03242	OFUSG17883.1.p1
OG0007487	HUMAN00801	OFUSG22167.1.p1
OG0007488	HUMAN24932	OFUSG07538.1.p1
OG0007489	HUMAN08300, HUMAN08303, HUMAN08301	OFUSG12215.1.p1
OG0007490	HUMAN18581, HUMAN18580	OFUSG16873.1.p1
OG0007492	HUMAN25121	OFUSG25059.1.p1
OG0007493	HUMAN22084	OFUSG06845.1.p1
OG0007494	HUMAN16086	OFUSG22266.1.p1
OG0007495	HUMAN19626, HUMAN19624	OFUSG04434.1.p1
OG0007496	HUMAN21064	OFUSG16736.1.p1
OG0007497	HUMAN02092, HUMAN02091	OFUSG10341.1.p1
OG0007498	HUMAN28184	OFUSG17266.1.p1
OG0007499	HUMAN04823	OFUSG11843.1.p1
OG0007500	HUMAN21907	OFUSG04669.1.p1
OG0007501	HUMAN06876, HUMAN06874, HUMAN06875	OFUSG00839.1.p1
OG0007503	HUMAN03263, HUMAN03264, HUMAN03265	OFUSG14763.1.p1
OG0007504	HUMAN26616	OFUSG11026.1.p1
OG0007507	HUMAN02724, HUMAN02723, HUMAN02726, HUMAN02725	OFUSG11287.1.p1
OG0007508	HUMAN29445	OFUSG26113.1.p1
OG0007509	HUMAN12458	OFUSG13309.1.p1
OG0007510	HUMAN00670, HUMAN00669	OFUSG13168.1.p1
OG0007513	HUMAN02838	OFUSG18747.1.p1
OG0007514	HUMAN23377, HUMAN00924	OFUSG16920.1.p1, OFUSG16920.2.p1
OG0007515	HUMAN25910	OFUSG22129.1.p1, OFUSG22129.3.p1, OFUSG22129.2.p1
OG0007516	HUMAN06240, HUMAN06238, HUMAN06239	OFUSG19190.1.p1
OG0007517	HUMAN04257	OFUSG08057.1.p1
OG0007518	HUMAN06937, HUMAN06939, HUMAN06936, HUMAN06938	OFUSG06829.1.p1
OG0007519	HUMAN15216, HUMAN15215	OFUSG20874.1.p1
OG0007520	HUMAN20799, HUMAN17640, HUMAN17646, HUMAN20798	OFUSG13140.2.p1, OFUSG13140.1.p1
OG0007521	HUMAN03514	OFUSG26522.1.p1
OG0007524	HUMAN26701, HUMAN30360	OFUSG14119.1.p1
OG0007525	HUMAN01310	OFUSG21392.1.p1
OG0007527	HUMAN14056	OFUSG05917.1.p1
OG0007528	HUMAN01170	OFUSG00537.1.p1
OG0007529	HUMAN13627, HUMAN13630, HUMAN13626, HUMAN13628, HUMAN13629	OFUSG18077.1.p1
OG0007533	HUMAN18647	OFUSG05889.1.p1, OFUSG05889.2.p1
OG0007540	HUMAN06550, HUMAN06547, HUMAN17944, HUMAN06549, HUMAN06548, HUMAN17943	OFUSG04541.1.p1
OG0007541	HUMAN02477	OFUSG11465.2.p1, OFUSG11465.1.p1
OG0007543	HUMAN02253, HUMAN29119	OFUSG07606.1.p1
OG0007550	HUMAN14033, HUMAN11371	OFUSG04956.1.p1
OG0007551	HUMAN07662, HUMAN30353, HUMAN30352	OFUSG23786.1.p1
OG0007582	HUMAN23412, HUMAN23413, HUMAN23411	OFUSG16744.1.p1
OG0007583	HUMAN03503	OFUSG19385.1.p1
OG0007584	HUMAN10216, HUMAN10215	OFUSG10532.1.p1, OFUSG10532.2.p1
OG0007586	HUMAN28828	OFUSG06940.1.p1
OG0007587	HUMAN28082	OFUSG15959.1.p1
OG0007588	HUMAN05800	OFUSG08373.1.p1
OG0007589	HUMAN23044	OFUSG03464.1.p1
OG0007591	HUMAN12931	OFUSG04404.1.p1
OG0007592	HUMAN19604	OFUSG04264.2.p1, OFUSG04264.1.p1
OG0007593	HUMAN00152, HUMAN00151	OFUSG17653.1.p1
OG0007595	HUMAN26771, HUMAN26772	OFUSG19395.1.p1
OG0007597	HUMAN07406	OFUSG07837.1.p1
OG0007598	HUMAN22979	OFUSG02705.2.p1, OFUSG02705.1.p1
OG0007600	HUMAN07630, HUMAN21662	OFUSG14741.1.p1
OG0007602	HUMAN00917	OFUSG18659.1.p1
OG0007603	HUMAN11097	OFUSG05017.1.p1
OG0007604	HUMAN11462, HUMAN11463	OFUSG20886.1.p1
OG0007606	HUMAN16824, HUMAN16823	OFUSG11909.1.p1
OG0007607	HUMAN00121	OFUSG16917.1.p1
OG0007608	HUMAN24575, HUMAN24576	OFUSG13378.1.p1
OG0007609	HUMAN07130	OFUSG14337.1.p1
OG0007610	HUMAN20947	OFUSG18726.1.p1
OG0007611	HUMAN08580	OFUSG25283.2.p1, OFUSG25283.1.p1
OG0007612	HUMAN06201	OFUSG13254.1.p1
OG0007613	HUMAN14918, HUMAN14919, HUMAN14917	OFUSG13039.1.p1
OG0007614	HUMAN11569, HUMAN11570, HUMAN11567	OFUSG22780.1.p1
OG0007615	HUMAN17636	OFUSG06032.1.p1
OG0007617	HUMAN28528	OFUSG08967.1.p1
OG0007618	HUMAN05174, HUMAN05173	OFUSG01286.1.p1
OG0007619	HUMAN21829	OFUSG23637.1.p1
OG0007621	HUMAN01027, HUMAN06000	OFUSG23418.1.p1
OG0007623	HUMAN14413	OFUSG24746.1.p1
OG0007624	HUMAN00744	OFUSG00912.1.p1
OG0007626	HUMAN30032, HUMAN30031, HUMAN30033, HUMAN30030	OFUSG24926.1.p1
OG0007628	HUMAN22378	OFUSG02826.1.p1
OG0007629	HUMAN23337	OFUSG08807.1.p1
OG0007630	HUMAN05291, HUMAN05290	OFUSG24713.1.p1
OG0007631	HUMAN25386, HUMAN17448	OFUSG00433.1.p1
OG0007633	HUMAN13873	OFUSG17043.1.p1
OG0007634	HUMAN22721	OFUSG18364.1.p1
OG0007635	HUMAN22830	OFUSG11100.1.p1
OG0007637	HUMAN08470	OFUSG11941.1.p1
OG0007639	HUMAN03357, HUMAN03356	OFUSG10115.1.p1
OG0007640	HUMAN14964, HUMAN14963	OFUSG19648.1.p1
OG0007642	HUMAN02914	OFUSG17690.1.p1
OG0007643	HUMAN26301	OFUSG16038.1.p1
OG0007645	HUMAN10615, HUMAN10616	OFUSG09967.1.p1
OG0007646	HUMAN29544	OFUSG02602.2.p1, OFUSG02602.1.p1
OG0007647	HUMAN02929	OFUSG12352.1.p1
OG0007648	HUMAN29976	OFUSG23402.1.p1
OG0007649	HUMAN01321	OFUSG11208.1.p1
OG0007650	HUMAN16337, HUMAN16338	OFUSG08401.1.p1
OG0007651	HUMAN16641	OFUSG08114.1.p1, OFUSG03816.1.p1
OG0007652	HUMAN29441	OFUSG07124.1.p1
OG0007653	HUMAN17027, HUMAN17025, HUMAN17026	OFUSG12107.1.p1
OG0007655	HUMAN14130	OFUSG09596.1.p1
OG0007656	HUMAN02869	OFUSG06312.1.p1
OG0007657	HUMAN04204	OFUSG00269.1.p1
OG0007658	HUMAN30007	OFUSG00831.1.p1
OG0007659	HUMAN18167, HUMAN18165, HUMAN18169	OFUSG26310.1.p1
OG0007660	HUMAN02075	OFUSG08033.1.p1
OG0007663	HUMAN19568	OFUSG08187.1.p1
OG0007664	HUMAN10066	OFUSG18907.1.p1
OG0007665	HUMAN27691, HUMAN27690	OFUSG22453.1.p1
OG0007666	HUMAN10319	OFUSG18592.1.p1
OG0007667	HUMAN15603	OFUSG12265.1.p1
OG0007668	HUMAN07341	OFUSG15536.1.p1
OG0007669	HUMAN26809, HUMAN26810	OFUSG05619.1.p1
OG0007670	HUMAN25254	OFUSG13342.1.p1, OFUSG13342.2.p1
OG0007671	HUMAN18044	OFUSG16155.1.p1
OG0007672	HUMAN02090	OFUSG00619.1.p1
OG0007673	HUMAN30108, HUMAN00583	OFUSG12933.1.p1
OG0007674	HUMAN08286	OFUSG12587.1.p1
OG0007675	HUMAN25956, HUMAN25982	OFUSG13447.1.p1
OG0007676	HUMAN24899	OFUSG07077.2.p1, OFUSG07077.1.p1
OG0007677	HUMAN29231, HUMAN29232	OFUSG08042.3.p1, OFUSG08042.1.p1, OFUSG08042.2.p1
OG0007679	HUMAN23101	OFUSG05979.1.p1
OG0007680	HUMAN17909	OFUSG13025.1.p1
OG0007681	HUMAN09648	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1
OG0007684	HUMAN15836	OFUSG21664.1.p1
OG0007685	HUMAN18793	OFUSG11339.1.p1
OG0007686	HUMAN11598, HUMAN11597, HUMAN11595, HUMAN11599	OFUSG05228.1.p1
OG0007689	HUMAN07121	OFUSG22558.1.p1, OFUSG22558.2.p1
OG0007690	HUMAN27678	OFUSG05888.1.p1
OG0007691	HUMAN27822	OFUSG17394.1.p1
OG0007692	HUMAN02061	OFUSG10240.1.p1
OG0007694	HUMAN20746	OFUSG22930.1.p1
OG0007695	HUMAN28172	OFUSG23690.1.p1
OG0007696	HUMAN05784	OFUSG05710.1.p1
OG0007698	HUMAN29272	OFUSG13946.1.p1
OG0007700	HUMAN07314	OFUSG15537.1.p1
OG0007701	HUMAN07269	OFUSG22537.1.p1
OG0007702	HUMAN20314	OFUSG07854.1.p1
OG0007703	HUMAN22827	OFUSG10399.1.p1
OG0007704	HUMAN21556	OFUSG04621.1.p1
OG0007705	HUMAN03246	OFUSG18179.1.p1, OFUSG18179.2.p1
OG0007706	HUMAN10609, HUMAN10610	OFUSG11056.1.p1
OG0007707	HUMAN21958, HUMAN11921	OFUSG09514.1.p1
OG0007708	HUMAN06488	OFUSG16188.2.p1, OFUSG16188.1.p1
OG0007711	HUMAN25855	OFUSG00605.1.p1
OG0007712	HUMAN03420	OFUSG05858.1.p1
OG0007713	HUMAN06586	OFUSG15968.1.p1
OG0007714	HUMAN30023	OFUSG02938.1.p1
OG0007715	HUMAN19961	OFUSG22189.2.p1, OFUSG22189.1.p1
OG0007716	HUMAN10202, HUMAN10203	OFUSG21373.1.p1
OG0007717	HUMAN03284	OFUSG17544.1.p1
OG0007718	HUMAN02952, HUMAN02953	OFUSG24333.1.p1
OG0007719	HUMAN26223	OFUSG16153.1.p1
OG0007721	HUMAN03623	OFUSG06763.1.p1
OG0007722	HUMAN03285	OFUSG09667.1.p1
OG0007723	HUMAN26538	OFUSG04168.1.p1
OG0007724	HUMAN03962	OFUSG17220.1.p1
OG0007725	HUMAN29154	OFUSG25697.1.p1
OG0007726	HUMAN04436, HUMAN04435	OFUSG13718.2.p1, OFUSG13718.1.p1
OG0007728	HUMAN27883	OFUSG12092.1.p1
OG0007729	HUMAN11128, HUMAN11127	OFUSG11497.1.p1
OG0007730	HUMAN27996, HUMAN27997, HUMAN27995	OFUSG20248.1.p1
OG0007732	HUMAN24163, HUMAN24162	OFUSG19296.1.p1
OG0007733	HUMAN01349	OFUSG05630.1.p1
OG0007734	HUMAN00972, HUMAN17214	OFUSG13294.1.p1
OG0007735	HUMAN12324	OFUSG22506.1.p1, OFUSG22506.2.p1
OG0007736	HUMAN13041	OFUSG15042.1.p1
OG0007738	HUMAN19368	OFUSG08886.1.p1
OG0007739	HUMAN01347	OFUSG00877.1.p1
OG0007740	HUMAN05471, HUMAN05472	OFUSG09084.1.p1
OG0007741	HUMAN02503	OFUSG04087.1.p1
OG0007743	HUMAN09883, HUMAN06357	OFUSG24314.1.p1
OG0007744	HUMAN26813, HUMAN26814	OFUSG07022.1.p1
OG0007745	HUMAN11543, HUMAN11542	OFUSG24033.1.p1
OG0007746	HUMAN25134	OFUSG25087.2.p1, OFUSG25087.1.p1
OG0007747	HUMAN01081	OFUSG13194.2.p1, OFUSG13194.1.p1
OG0007749	HUMAN26822	OFUSG06926.1.p1
OG0007750	HUMAN14835, HUMAN14833	OFUSG13242.1.p1
OG0007751	HUMAN17117, HUMAN17120	OFUSG19113.1.p1
OG0007752	HUMAN05362	OFUSG14080.1.p1
OG0007753	HUMAN23321	OFUSG14260.1.p1, OFUSG14259.1.p1
OG0007754	HUMAN21523	OFUSG23541.2.p2, OFUSG23541.1.p1
OG0007755	HUMAN02406	OFUSG07853.1.p1, OFUSG07853.2.p1
OG0007757	HUMAN01101	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1
OG0007759	HUMAN01276	OFUSG09907.1.p1
OG0007760	HUMAN19195	OFUSG13141.1.p1
OG0007761	HUMAN00323	OFUSG23226.1.p1
OG0007763	HUMAN01210	OFUSG13188.1.p1
OG0007765	HUMAN26181, HUMAN26182	OFUSG04752.1.p1, OFUSG04752.2.p1
OG0007766	HUMAN10522	OFUSG10019.2.p1, OFUSG10019.1.p1
OG0007768	HUMAN11819, HUMAN11818	OFUSG23414.1.p1
OG0007769	HUMAN10250	OFUSG10116.1.p1
OG0007770	HUMAN07203, HUMAN07205	OFUSG15214.1.p1
OG0007771	HUMAN06957	OFUSG19373.1.p1
OG0007772	HUMAN21301	OFUSG14806.1.p1
OG0007773	HUMAN22030	OFUSG05099.1.p1
OG0007774	HUMAN17885, HUMAN17884	OFUSG16284.1.p1
OG0007775	HUMAN13077	OFUSG15554.1.p1
OG0007776	HUMAN13908, HUMAN13907, HUMAN13906	OFUSG19566.2.p1, OFUSG19566.1.p1
OG0007779	HUMAN18212	OFUSG16301.1.p1
OG0007780	HUMAN08419, HUMAN08418	OFUSG11825.1.p1
OG0007781	HUMAN02870	OFUSG12252.1.p1
OG0007782	HUMAN10939	OFUSG18608.1.p1
OG0007783	HUMAN10560	OFUSG18356.1.p1
OG0007784	HUMAN12802	OFUSG04138.1.p1
OG0007786	HUMAN18705	OFUSG12053.1.p1
OG0007788	HUMAN10906, HUMAN10907	OFUSG15334.1.p1
OG0007789	HUMAN10825, HUMAN10824	OFUSG15126.1.p1
OG0007790	HUMAN25976	OFUSG10920.1.p1
OG0007791	HUMAN00111	OFUSG13381.1.p1
OG0007793	HUMAN01142	OFUSG17651.1.p1
OG0007794	HUMAN07379, HUMAN07378	OFUSG22344.1.p1
OG0007796	HUMAN01833	OFUSG08457.1.p1
OG0007797	HUMAN10834	OFUSG15128.1.p1
OG0007798	HUMAN23022	OFUSG09670.1.p1
OG0007799	HUMAN26285	OFUSG23487.1.p1
OG0007800	HUMAN05271, HUMAN05270	OFUSG02294.2.p1, OFUSG02294.1.p1
OG0007801	HUMAN12139, HUMAN12140, HUMAN12141	OFUSG10903.1.p1
OG0007802	HUMAN16301	OFUSG19089.1.p1
OG0007803	HUMAN17024	OFUSG11295.1.p1
OG0007804	HUMAN27359	OFUSG26380.1.p1
OG0007805	HUMAN05569	OFUSG10526.1.p1
OG0007806	HUMAN28143, HUMAN18582	OFUSG26321.1.p1
OG0007807	HUMAN03444	OFUSG21236.2.p1, OFUSG21236.1.p1
OG0007808	HUMAN20964	OFUSG05690.1.p1
OG0007809	HUMAN01412	OFUSG00154.1.p1
OG0007810	HUMAN20972	OFUSG18852.1.p1
OG0007811	HUMAN21891	OFUSG20077.1.p1
OG0007812	HUMAN23209	OFUSG21342.1.p1
OG0007813	HUMAN02512	OFUSG25358.1.p1
OG0007814	HUMAN03364	OFUSG10053.1.p1
OG0007815	HUMAN18937, HUMAN18939, HUMAN18936, HUMAN18938	OFUSG17142.1.p1
OG0007816	HUMAN00100, HUMAN00099	OFUSG17687.1.p1
OG0007820	HUMAN11761	OFUSG15238.1.p1
OG0007823	HUMAN03449	OFUSG18984.1.p1
OG0007824	HUMAN05341	OFUSG13800.1.p1
OG0007825	HUMAN14274	OFUSG04410.1.p1
OG0007826	HUMAN07299	OFUSG22681.1.p1
OG0007829	HUMAN11339	OFUSG21398.1.p1
OG0007830	HUMAN01001	OFUSG03916.1.p1
OG0007831	HUMAN27771	OFUSG19212.1.p1
OG0007832	HUMAN08812	OFUSG12592.1.p1
OG0007833	HUMAN19927, HUMAN19926	OFUSG22278.2.p1, OFUSG22278.1.p1
OG0007834	HUMAN24234, HUMAN24235, HUMAN24233, HUMAN24232	OFUSG05546.1.p1
OG0007835	HUMAN23278	OFUSG17500.1.p1
OG0007836	HUMAN30213	OFUSG17797.1.p1
OG0007837	HUMAN29610	OFUSG02641.1.p1, OFUSG02641.2.p1
OG0007838	HUMAN19928	OFUSG23633.1.p1
OG0007840	HUMAN27820	OFUSG12949.1.p1
OG0007841	HUMAN03161	OFUSG18201.1.p1
