Orthogroup	HUMAN	AENJA_ok
OG0007952	HUMAN21513	AENJA_04832
OG0007953	HUMAN29593	AENJA_04939
OG0007954	HUMAN25141, HUMAN25140	AENJA_05279
OG0007955	HUMAN08358, HUMAN08359	AENJA_05489
OG0007956	HUMAN23725	AENJA_05510
OG0007957	HUMAN12395	AENJA_05563
OG0007958	HUMAN10130	AENJA_05678
OG0007959	HUMAN00914	AENJA_23496, AENJA_05849
OG0007960	HUMAN18089, HUMAN18088	AENJA_06056
OG0007962	HUMAN23916	AENJA_06266
OG0007963	HUMAN00077	AENJA_06564, AENJA_24525
OG0007964	HUMAN26269	AENJA_06717
OG0007965	HUMAN10628	AENJA_07054
OG0007966	HUMAN23684	AENJA_07217
OG0007967	HUMAN14599, HUMAN14598, HUMAN14597	AENJA_15664, AENJA_07274, AENJA_07275
OG0007968	HUMAN03235	AENJA_07308
OG0007969	HUMAN11764	AENJA_23140, AENJA_07425
OG0007970	HUMAN11987, HUMAN11988	AENJA_07816
OG0007971	HUMAN20515	AENJA_07915
OG0007972	HUMAN08234, HUMAN08235	AENJA_08033
OG0007973	HUMAN18842, HUMAN18843	AENJA_08075
OG0007974	HUMAN21538	AENJA_08318
OG0007975	HUMAN00102, HUMAN00101	AENJA_08715
OG0007976	HUMAN10652	AENJA_08860
OG0007977	HUMAN10711	AENJA_08865
OG0007978	HUMAN26591, HUMAN26590	AENJA_09030
OG0007979	HUMAN28431	AENJA_09318
OG0007980	HUMAN25126	AENJA_09355
OG0007981	HUMAN08911, HUMAN08912	AENJA_09647, AENJA_24645
OG0007982	HUMAN24581	AENJA_09685
OG0007983	HUMAN02648, HUMAN02647, HUMAN02649	AENJA_10038
OG0007984	HUMAN11790	AENJA_10051
OG0007985	HUMAN22845	AENJA_10225
OG0007986	HUMAN23732	AENJA_10340
OG0007988	HUMAN08136	AENJA_10830
OG0007990	HUMAN28217, HUMAN28218, HUMAN28216	AENJA_10859
OG0007991	HUMAN09310	AENJA_10934
OG0007992	HUMAN15218	AENJA_11203
OG0007993	HUMAN02476	AENJA_11287
OG0007994	HUMAN25068	AENJA_11379
OG0007995	HUMAN30442, HUMAN30445, HUMAN30643, HUMAN30641, HUMAN30642, HUMAN30644, HUMAN30645, HUMAN30640	AENJA_11500
OG0007996	HUMAN05904	AENJA_11555
OG0007997	HUMAN25806	AENJA_11624
OG0007998	HUMAN27286	AENJA_11739, AENJA_18597
OG0007999	HUMAN13157	AENJA_12234
OG0008000	HUMAN16710	AENJA_12523
OG0008001	HUMAN17244, HUMAN17245, HUMAN17243	AENJA_12599
OG0008002	HUMAN24480	AENJA_12792
OG0008003	HUMAN11963	AENJA_13113
OG0008004	HUMAN07936	AENJA_13236
OG0008006	HUMAN30122	AENJA_13422
OG0008007	HUMAN28574, HUMAN28573	AENJA_13516
OG0008008	HUMAN25914	AENJA_13549
OG0008009	HUMAN01656	AENJA_13677
OG0008011	HUMAN20883	AENJA_13712
OG0008012	HUMAN12766	AENJA_13763
OG0008013	HUMAN02948, HUMAN02949, HUMAN02950	AENJA_13764
OG0008014	HUMAN13088	AENJA_13875
OG0008016	HUMAN17122	AENJA_14093
OG0008017	HUMAN29822	AENJA_14642
OG0008018	HUMAN03518	AENJA_14739
OG0008019	HUMAN26686	AENJA_14792
OG0008020	HUMAN25874	AENJA_14835
OG0008021	HUMAN17724, HUMAN12729	AENJA_14875
OG0008022	HUMAN08326, HUMAN08325	AENJA_14929
OG0008023	HUMAN00347	AENJA_14935
OG0008025	HUMAN25944	AENJA_15451
OG0008026	HUMAN07017	AENJA_15525
OG0008027	HUMAN09297, HUMAN09295	AENJA_15598
OG0008028	HUMAN13789, HUMAN13788	AENJA_15742
OG0008029	HUMAN26373	AENJA_15949
OG0008030	HUMAN20023	AENJA_16003
OG0008031	HUMAN10154	AENJA_16038
OG0008035	HUMAN00302, HUMAN04540, HUMAN02066	AENJA_16440
OG0008036	HUMAN25880	AENJA_16682
OG0008037	HUMAN09652	AENJA_16697
OG0008038	HUMAN21043	AENJA_16974
OG0008039	HUMAN19944	AENJA_17386
OG0008040	HUMAN25453, HUMAN25452	AENJA_17581
OG0008041	HUMAN27061	AENJA_18132
OG0008043	HUMAN09312	AENJA_18655
OG0008044	HUMAN11521	AENJA_19162
OG0008045	HUMAN26584, HUMAN26585, HUMAN26582, HUMAN26580, HUMAN26583, HUMAN26581, HUMAN26586	AENJA_19218
OG0008046	HUMAN28416, HUMAN28418	AENJA_19488
OG0008047	HUMAN02867, HUMAN02866	AENJA_19880
OG0008048	HUMAN28014, HUMAN28015	AENJA_20241
OG0008049	HUMAN26750	AENJA_20688
OG0008050	HUMAN23560, HUMAN23558, HUMAN23559	AENJA_20740
OG0008051	HUMAN10716	AENJA_20858
OG0008052	HUMAN09315, HUMAN09316	AENJA_21000
OG0008053	HUMAN26036	AENJA_21398
OG0008054	HUMAN20568	AENJA_21562
OG0008055	HUMAN06710	AENJA_21571
OG0008056	HUMAN29996	AENJA_21612
OG0008057	HUMAN19652	AENJA_21692
OG0008058	HUMAN15328, HUMAN15329, HUMAN15330	AENJA_21768
OG0008059	HUMAN00551, HUMAN00552	AENJA_21844
OG0008060	HUMAN01458	AENJA_21856
OG0008061	HUMAN27886	AENJA_21931
OG0008062	HUMAN09476	AENJA_21983
OG0008063	HUMAN15954, HUMAN02382	AENJA_22028
OG0008064	HUMAN26176	AENJA_22298
OG0008065	HUMAN20388	AENJA_22503
OG0008066	HUMAN09760	AENJA_22565
OG0008067	HUMAN25616	AENJA_22996
OG0008068	HUMAN23056, HUMAN24120	AENJA_23036
OG0008069	HUMAN14189	AENJA_23295
OG0008070	HUMAN13658, HUMAN13659, HUMAN13660	AENJA_23324
OG0008071	HUMAN01032	AENJA_23380
OG0008072	HUMAN00396, HUMAN00395	AENJA_23402
OG0008073	HUMAN29336, HUMAN29335	AENJA_23533
OG0008074	HUMAN12463	AENJA_23838
OG0008075	HUMAN29868	AENJA_24721
OG0008076	HUMAN06293, HUMAN06291, HUMAN06292, HUMAN06290	AENJA_24761
OG0008077	HUMAN26662, HUMAN26661	AENJA_24893
OG0008078	HUMAN06472	AENJA_24980
OG0008079	HUMAN27934	AENJA_25100
OG0008080	HUMAN04666	AENJA_25141
OG0008081	HUMAN20765	AENJA_25170
OG0008083	HUMAN08783	AENJA_25219
OG0008084	HUMAN09222	AENJA_25324
OG0008085	HUMAN02875	AENJA_25493
OG0008086	HUMAN03738	AENJA_25596
OG0008087	HUMAN18084	AENJA_25872
OG0008088	HUMAN08520, HUMAN08522, HUMAN08521	AENJA_25970
OG0008089	HUMAN26782	AENJA_26262, AENJA_26264
OG0008090	HUMAN02903, HUMAN02904	AENJA_26607
OG0008091	HUMAN07361, HUMAN07360	AENJA_26699
OG0008092	HUMAN04427	AENJA_26787
OG0008194	HUMAN01965	AENJA_00146
OG0008199	HUMAN23058, HUMAN23057	AENJA_01001
OG0008201	HUMAN21455	AENJA_01208
OG0008202	HUMAN02093	AENJA_01325
OG0008203	HUMAN23819	AENJA_01357
OG0008204	HUMAN11260	AENJA_01376
OG0008205	HUMAN29340	AENJA_01532
OG0008206	HUMAN02339	AENJA_11972, AENJA_01666
OG0008208	HUMAN20538	AENJA_01852
OG0008209	HUMAN26670, HUMAN26672, HUMAN26671	AENJA_01880
OG0008211	HUMAN28680, HUMAN28681	AENJA_01948
OG0008212	HUMAN12505	AENJA_02202, AENJA_17139
OG0008213	HUMAN21184	AENJA_02352
OG0008214	HUMAN26684	AENJA_02373
OG0008215	HUMAN07579, HUMAN07580, HUMAN07578	AENJA_02474
OG0008216	HUMAN08718	AENJA_02643
OG0008217	HUMAN20199	AENJA_03020
OG0008218	HUMAN12038	AENJA_03029
OG0008219	HUMAN27873	AENJA_03031
OG0008220	HUMAN30201	AENJA_03211
OG0008221	HUMAN11125	AENJA_03408
OG0008222	HUMAN17180	AENJA_03415
OG0008223	HUMAN30263	AENJA_03483
OG0008224	HUMAN11586	AENJA_03538
OG0008225	HUMAN24187	AENJA_03573
OG0008227	HUMAN28826	AENJA_03715
OG0008228	HUMAN21146	AENJA_03787
OG0008229	HUMAN29482	AENJA_03931
OG0008230	HUMAN08125	AENJA_04035
OG0008231	HUMAN03677	AENJA_04312
OG0008232	HUMAN11841	AENJA_04401
OG0008234	HUMAN13620, HUMAN13618, HUMAN13619	AENJA_04854
OG0008235	HUMAN00821	AENJA_05077
OG0008236	HUMAN02910	AENJA_05551
OG0008237	HUMAN23647	AENJA_05577
OG0008238	HUMAN16279	AENJA_05620
OG0008239	HUMAN03298, HUMAN03297	AENJA_05646
OG0008240	HUMAN10132	AENJA_05677
OG0008242	HUMAN01163, HUMAN01162, HUMAN01161, HUMAN01160	AENJA_05732
OG0008243	HUMAN25428	AENJA_05790
OG0008244	HUMAN10161	AENJA_05897
OG0008245	HUMAN29072	AENJA_05910
OG0008246	HUMAN06614	AENJA_06048
OG0008247	HUMAN03620	AENJA_06106
OG0008249	HUMAN14662	AENJA_06670
OG0008250	HUMAN14966	AENJA_06779
OG0008251	HUMAN23749	AENJA_06866
OG0008252	HUMAN23703	AENJA_06985
OG0008253	HUMAN22268, HUMAN22269, HUMAN22270, HUMAN22271	AENJA_07477
OG0008254	HUMAN01824	AENJA_07508
OG0008255	HUMAN28692	AENJA_07942
OG0008256	HUMAN16605, HUMAN16606	AENJA_08183
OG0008257	HUMAN21537	AENJA_08319
OG0008258	HUMAN02572	AENJA_08403
OG0008259	HUMAN16697	AENJA_08568
OG0008260	HUMAN28949	AENJA_08627
OG0008261	HUMAN05256, HUMAN05253, HUMAN05254, HUMAN05257	AENJA_08637
OG0008262	HUMAN29219	AENJA_08652
OG0008263	HUMAN04927	AENJA_08668
OG0008264	HUMAN23694	AENJA_08758
OG0008265	HUMAN30496, HUMAN30495	AENJA_09054
OG0008266	HUMAN09367	AENJA_09057, AENJA_13356
OG0008267	HUMAN06220, HUMAN06219	AENJA_09216
OG0008268	HUMAN29112	AENJA_09330
OG0008269	HUMAN21396	AENJA_09331
OG0008270	HUMAN00750	AENJA_09342
OG0008271	HUMAN14372	AENJA_09398
OG0008272	HUMAN04358	AENJA_09453
OG0008273	HUMAN11962, HUMAN11961	AENJA_09471
OG0008274	HUMAN21051	AENJA_09504
OG0008275	HUMAN25394	AENJA_09593
OG0008277	HUMAN04134	AENJA_09854
OG0008278	HUMAN07236	AENJA_09972, AENJA_09971
OG0008280	HUMAN22014	AENJA_10050
OG0008281	HUMAN04744	AENJA_10162
OG0008282	HUMAN00895	AENJA_10248
OG0008283	HUMAN07219	AENJA_10286
OG0008284	HUMAN08430, HUMAN15813	AENJA_10377
OG0008285	HUMAN11487, HUMAN14115, HUMAN14114	AENJA_10649
OG0008286	HUMAN18868	AENJA_10651
OG0008288	HUMAN00419	AENJA_10917
OG0008289	HUMAN29098	AENJA_10942
OG0008290	HUMAN04144, HUMAN04143	AENJA_10991
OG0008291	HUMAN12015	AENJA_10998
OG0008292	HUMAN09845	AENJA_11346
OG0008293	HUMAN09963, HUMAN09960, HUMAN09962, HUMAN09964, HUMAN09961	AENJA_11450
OG0008294	HUMAN17187	AENJA_11713
OG0008295	HUMAN16821	AENJA_16657, AENJA_11908
OG0008297	HUMAN19984, HUMAN19986, HUMAN19987, HUMAN19988	AENJA_12037
OG0008298	HUMAN00245, HUMAN00244	AENJA_12089
OG0008299	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019	AENJA_12113
OG0008300	HUMAN28700	AENJA_12144
OG0008301	HUMAN03697	AENJA_12441
OG0008303	HUMAN08938	AENJA_12536
OG0008304	HUMAN07647, HUMAN07648	AENJA_12570
OG0008305	HUMAN18436	AENJA_12858
OG0008306	HUMAN18178	AENJA_12994, AENJA_12995
OG0008307	HUMAN06155	AENJA_13011
OG0008308	HUMAN21349	AENJA_13121
OG0008309	HUMAN02301, HUMAN02300, HUMAN02302	AENJA_13239
OG0008311	HUMAN16796	AENJA_13375
OG0008312	HUMAN13487	AENJA_13879
OG0008313	HUMAN13284, HUMAN13283, HUMAN13285	AENJA_13915
OG0008314	HUMAN17568, HUMAN17569, HUMAN17566	AENJA_14054
OG0008315	HUMAN10956, HUMAN10955	AENJA_14416
OG0008317	HUMAN29465	AENJA_14783
OG0008318	HUMAN08273	AENJA_14785
OG0008319	HUMAN00373	AENJA_14790
OG0008323	HUMAN28595	AENJA_15382
OG0008324	HUMAN26458	AENJA_15588
OG0008325	HUMAN11481, HUMAN11480	AENJA_15718, AENJA_15717
OG0008327	HUMAN26707	AENJA_15788
OG0008328	HUMAN22301	AENJA_15866
OG0008329	HUMAN17963, HUMAN17962	AENJA_16020
OG0008331	HUMAN02484	AENJA_16317
OG0008333	HUMAN21893	AENJA_16988
OG0008334	HUMAN29152	AENJA_16992
OG0008335	HUMAN14533	AENJA_17118
OG0008336	HUMAN26835	AENJA_17129
OG0008337	HUMAN21224, HUMAN21223	AENJA_17300
OG0008338	HUMAN19122, HUMAN25617	AENJA_17786
OG0008339	HUMAN25678	AENJA_17825
OG0008341	HUMAN08398	AENJA_18514
OG0008342	HUMAN11562, HUMAN28129	AENJA_18557
OG0008343	HUMAN17178	AENJA_18563
OG0008345	HUMAN09403	AENJA_18699
OG0008346	HUMAN16797	AENJA_18767
OG0008347	HUMAN12793	AENJA_18947
OG0008348	HUMAN18638	AENJA_19233
OG0008349	HUMAN30461, HUMAN30460	AENJA_19677
OG0008350	HUMAN25937	AENJA_19686
OG0008351	HUMAN12466	AENJA_19747
OG0008352	HUMAN23735, HUMAN23734	AENJA_19927
OG0008353	HUMAN26897	AENJA_19936
OG0008354	HUMAN11991	AENJA_20279
OG0008355	HUMAN17063	AENJA_20829
OG0008356	HUMAN00269	AENJA_25615, AENJA_20990
OG0008357	HUMAN09661, HUMAN09662	AENJA_21156
OG0008358	HUMAN11319	AENJA_21304
OG0008359	HUMAN19022	AENJA_21350
OG0008360	HUMAN00749	AENJA_21540
OG0008361	HUMAN00580	AENJA_21933
OG0008363	HUMAN04960	AENJA_22641
OG0008364	HUMAN17125, HUMAN23879	AENJA_23223
OG0008365	HUMAN07831, HUMAN07830	AENJA_23252
OG0008367	HUMAN03243	AENJA_23708
OG0008368	HUMAN18450	AENJA_23984
OG0008369	HUMAN11855	AENJA_24036
OG0008370	HUMAN12794	AENJA_24205
OG0008371	HUMAN00911	AENJA_24359
OG0008373	HUMAN04211	AENJA_24428
OG0008374	HUMAN06241	AENJA_25266
OG0008376	HUMAN21289	AENJA_25448
OG0008377	HUMAN18042	AENJA_25580
OG0008378	HUMAN18118	AENJA_25875
OG0008379	HUMAN14930, HUMAN14931, HUMAN14929	AENJA_25898
OG0008380	HUMAN02642	AENJA_25998
OG0008381	HUMAN17143	AENJA_26202
OG0008382	HUMAN11290	AENJA_26241
OG0008383	HUMAN00264	AENJA_26281
OG0008384	HUMAN02514	AENJA_26604
OG0008386	HUMAN13311, HUMAN13310	AENJA_26631
OG0008387	HUMAN06320	AENJA_26702
OG0008388	HUMAN25138	AENJA_26785
OG0008507	HUMAN10030	AENJA_00318
OG0008509	HUMAN00348	AENJA_00544
OG0008513	HUMAN20254	AENJA_00836
OG0008514	HUMAN23059	AENJA_01000
OG0008515	HUMAN28063	AENJA_23531, AENJA_01090
OG0008516	HUMAN09260, HUMAN09259	AENJA_01225
OG0008522	HUMAN23516	AENJA_02195
OG0008524	HUMAN10821	AENJA_03437
OG0008526	HUMAN01035, HUMAN01036	AENJA_03570
OG0008527	HUMAN01947	AENJA_03625
OG0008528	HUMAN21693	AENJA_03759
OG0008530	HUMAN23105	AENJA_04370
OG0008531	HUMAN21761, HUMAN21764	AENJA_04402
OG0008532	HUMAN04907	AENJA_04571
OG0008533	HUMAN25516	AENJA_04666
OG0008534	HUMAN04235	AENJA_05019
OG0008535	HUMAN17191	AENJA_05023
OG0008536	HUMAN12783	AENJA_05136, AENJA_09792
OG0008538	HUMAN23914	AENJA_05378, AENJA_19445
OG0008539	HUMAN11116, HUMAN11117	AENJA_05486
OG0008540	HUMAN01647	AENJA_05568
OG0008541	HUMAN00437	AENJA_05622
OG0008542	HUMAN14336	AENJA_05813
OG0008544	HUMAN11249	AENJA_06389
OG0008545	HUMAN17171, HUMAN17170	AENJA_06390
OG0008546	HUMAN13748, HUMAN13749	AENJA_06435
OG0008550	HUMAN00201	AENJA_07554
OG0008551	HUMAN05297	AENJA_07562, AENJA_07569
OG0008554	HUMAN11109, HUMAN19180, HUMAN14059	AENJA_08032
OG0008555	HUMAN25239	AENJA_08099
OG0008556	HUMAN02568, HUMAN02571	AENJA_08409, AENJA_19340
OG0008557	HUMAN07933, HUMAN07935	AENJA_08760
OG0008558	HUMAN04702	AENJA_09242
OG0008559	HUMAN17851	AENJA_09341
OG0008560	HUMAN24915	AENJA_09842
OG0008561	HUMAN11692	AENJA_09967
OG0008562	HUMAN25387	AENJA_19559, AENJA_10327
OG0008563	HUMAN07276	AENJA_10384
OG0008564	HUMAN21464	AENJA_14179
OG0008565	HUMAN23706, HUMAN23705	AENJA_10798
OG0008566	HUMAN22117	AENJA_10865
OG0008567	HUMAN25871	AENJA_10928
OG0008570	HUMAN10481	AENJA_11204
OG0008571	HUMAN11507	AENJA_11214
OG0008572	HUMAN19525	AENJA_11295
OG0008573	HUMAN28622	AENJA_11526
OG0008574	HUMAN00525	AENJA_11798
OG0008575	HUMAN06154, HUMAN06153	AENJA_11846
OG0008576	HUMAN03809	AENJA_12071
OG0008577	HUMAN10533	AENJA_12355
OG0008579	HUMAN24553	AENJA_12437
OG0008583	HUMAN24564, HUMAN24563	AENJA_12791
OG0008587	HUMAN08581	AENJA_13578
OG0008588	HUMAN13418, HUMAN13417	AENJA_13917
OG0008590	HUMAN28355	AENJA_14290
OG0008591	HUMAN10263	AENJA_14308
OG0008592	HUMAN29113	AENJA_14483
OG0008593	HUMAN20955, HUMAN20953, HUMAN20954, HUMAN24924	AENJA_14585
OG0008595	HUMAN25300	AENJA_14825
OG0008596	HUMAN25989	AENJA_14880
OG0008597	HUMAN23066	AENJA_15095
OG0008599	HUMAN25019	AENJA_15360
OG0008600	HUMAN03507, HUMAN03506	AENJA_15422
OG0008601	HUMAN23784	AENJA_16193
OG0008602	HUMAN16845	AENJA_16318
OG0008603	HUMAN14135	AENJA_16664
OG0008604	HUMAN10620, HUMAN10619	AENJA_16683
OG0008605	HUMAN17119, HUMAN17118	AENJA_16741
OG0008606	HUMAN26327	AENJA_16811
OG0008607	HUMAN02143	AENJA_16928
OG0008609	HUMAN26596	AENJA_17846
OG0008611	HUMAN02182	AENJA_17945
OG0008612	HUMAN02234, HUMAN02233	AENJA_17949
OG0008613	HUMAN26988	AENJA_18131
OG0008614	HUMAN04277	AENJA_18225
OG0008616	HUMAN01525	AENJA_18680, AENJA_18679
OG0008618	HUMAN20501	AENJA_19021
OG0008619	HUMAN08940	AENJA_19147
OG0008620	HUMAN28760	AENJA_19257
OG0008621	HUMAN22938	AENJA_22916, AENJA_19459
OG0008622	HUMAN26775, HUMAN26774, HUMAN30137, HUMAN30138, HUMAN30135	AENJA_20017
OG0008623	HUMAN05592, HUMAN05593	AENJA_20206
OG0008624	HUMAN20088, HUMAN20087	AENJA_20222
OG0008626	HUMAN08220	AENJA_20823
OG0008627	HUMAN23906, HUMAN23907	AENJA_20874
OG0008628	HUMAN07506	AENJA_20919
OG0008629	HUMAN13952	AENJA_20932
OG0008630	HUMAN12309	AENJA_21211
OG0008632	HUMAN12382	AENJA_21695
OG0008633	HUMAN16826	AENJA_22194
OG0008634	HUMAN02730	AENJA_22521
OG0008635	HUMAN21688, HUMAN21689	AENJA_22620
OG0008636	HUMAN09630, HUMAN09629, HUMAN09632, HUMAN09631	AENJA_23071
OG0008637	HUMAN18364	AENJA_23399
OG0008638	HUMAN27334	AENJA_23413
OG0008639	HUMAN18858	AENJA_23500
OG0008640	HUMAN03588	AENJA_23515
OG0008641	HUMAN07240, HUMAN07241	AENJA_23577
OG0008642	HUMAN18819, HUMAN18822	AENJA_24043
OG0008644	HUMAN17256	AENJA_24833
OG0008645	HUMAN19088, HUMAN19089	AENJA_26189
OG0008646	HUMAN29726	AENJA_26201
OG0008647	HUMAN14129	AENJA_26274
OG0008648	HUMAN04803, HUMAN04802	AENJA_26508
OG0008649	HUMAN09255	AENJA_26543
OG0008753	HUMAN24847	AENJA_00095
OG0008757	HUMAN10545, HUMAN10544	AENJA_00248
OG0008758	HUMAN04318, HUMAN04319	AENJA_00351
OG0008760	HUMAN02596	AENJA_01013
OG0008762	HUMAN15863	AENJA_01196
OG0008763	HUMAN09215, HUMAN09214	AENJA_01556
OG0008765	HUMAN26189, HUMAN17949	AENJA_01760
OG0008766	HUMAN23680	AENJA_01947
OG0008770	HUMAN12966, HUMAN12967	AENJA_02618
OG0008771	HUMAN26018	AENJA_02681
OG0008772	HUMAN16985, HUMAN16984	AENJA_02760
OG0008775	HUMAN15953	AENJA_02882
OG0008778	HUMAN09671	AENJA_02933
OG0008780	HUMAN08348	AENJA_02986
OG0008782	HUMAN28152	AENJA_03320
OG0008784	HUMAN00844, HUMAN00843	AENJA_03639
OG0008785	HUMAN01164, HUMAN01165	AENJA_04147
OG0008786	HUMAN02896	AENJA_04275
OG0008788	HUMAN17878, HUMAN17879	AENJA_04682, AENJA_23326
OG0008790	HUMAN02547	AENJA_05031, AENJA_05032
OG0008796	HUMAN08149	AENJA_06016
OG0008797	HUMAN19977	AENJA_06113
OG0008798	HUMAN22931, HUMAN22932	AENJA_06124
OG0008799	HUMAN24720	AENJA_06238
OG0008800	HUMAN19579	AENJA_06407
OG0008802	HUMAN10633	AENJA_06725
OG0008804	HUMAN08314	AENJA_06815
OG0008805	HUMAN14943	AENJA_06865
OG0008806	HUMAN26308	AENJA_07194
OG0008807	HUMAN13226	AENJA_07580
OG0008809	HUMAN00811	AENJA_07706, AENJA_21873
OG0008810	HUMAN05442, HUMAN05443, HUMAN05444	AENJA_08241
OG0008811	HUMAN28053	AENJA_08631
OG0008812	HUMAN08515, HUMAN08514	AENJA_08728
OG0008814	HUMAN03230, HUMAN03231	AENJA_08992
OG0008815	HUMAN09727	AENJA_09066
OG0008816	HUMAN13931, HUMAN13932	AENJA_09134
OG0008817	HUMAN22799	AENJA_09251
OG0008818	HUMAN14082	AENJA_09454
OG0008820	HUMAN00630, HUMAN00629, HUMAN00627, HUMAN00628	AENJA_10295
OG0008821	HUMAN00756	AENJA_11288
OG0008822	HUMAN10580	AENJA_11337
OG0008823	HUMAN12241	AENJA_11424
OG0008824	HUMAN29242, HUMAN29240	AENJA_11564
OG0008826	HUMAN14800	AENJA_11861
OG0008827	HUMAN25952, HUMAN25951	AENJA_11907
OG0008828	HUMAN21920	AENJA_12062
OG0008829	HUMAN23320	AENJA_12118
OG0008831	HUMAN29255, HUMAN29254	AENJA_12451
OG0008832	HUMAN00277	AENJA_12665
OG0008833	HUMAN16990	AENJA_12892
OG0008834	HUMAN28766, HUMAN28767	AENJA_12899, AENJA_17601
OG0008835	HUMAN22023	AENJA_12987
OG0008837	HUMAN12247	AENJA_13420
OG0008838	HUMAN07842	AENJA_13576
OG0008840	HUMAN18824	AENJA_13926
OG0008841	HUMAN10323, HUMAN10322	AENJA_14009
OG0008844	HUMAN24457, HUMAN24456	AENJA_14159
OG0008845	HUMAN30121	AENJA_14223
OG0008846	HUMAN22566, HUMAN22565	AENJA_14392, AENJA_14393
OG0008848	HUMAN23726	AENJA_15357
OG0008850	HUMAN24240	AENJA_16073
OG0008851	HUMAN14876	AENJA_18696, AENJA_16522
OG0008853	HUMAN00837	AENJA_17015
OG0008855	HUMAN03700	AENJA_17082
OG0008856	HUMAN12431, HUMAN12432	AENJA_17229
OG0008857	HUMAN21703, HUMAN21704, HUMAN21705	AENJA_17323, AENJA_18000
OG0008859	HUMAN18630	AENJA_18088
OG0008860	HUMAN18560	AENJA_18102
OG0008861	HUMAN24421	AENJA_18107
OG0008864	HUMAN20838	AENJA_18513
OG0008865	HUMAN23448	AENJA_18608
OG0008866	HUMAN07821	AENJA_18626
OG0008867	HUMAN13913	AENJA_19211
OG0008868	HUMAN26521	AENJA_19679
OG0008870	HUMAN07265, HUMAN07264, HUMAN07262	AENJA_20147
OG0008871	HUMAN29455	AENJA_20500
OG0008872	HUMAN01074	AENJA_20547
OG0008876	HUMAN03398	AENJA_21340
OG0008878	HUMAN21096, HUMAN21097, HUMAN21095	AENJA_21403
OG0008880	HUMAN05302	AENJA_21634
OG0008883	HUMAN10885	AENJA_22131
OG0008885	HUMAN26541	AENJA_22404
OG0008886	HUMAN04303	AENJA_22472
OG0008888	HUMAN02635	AENJA_23206
OG0008889	HUMAN14926	AENJA_23297
OG0008891	HUMAN25348, HUMAN25350, HUMAN25349	AENJA_24806
OG0008893	HUMAN11505, HUMAN11504	AENJA_25102
OG0008894	HUMAN16867	AENJA_25240
OG0008896	HUMAN11258, HUMAN11259	AENJA_26177
OG0008897	HUMAN07367	AENJA_26287
OG0008898	HUMAN12218	AENJA_26382
OG0008900	HUMAN25122	AENJA_26512
OG0008901	HUMAN02460	AENJA_26637
OG0009043	HUMAN23477, HUMAN23476	AENJA_00478
OG0009044	HUMAN23326	AENJA_00709
OG0009049	HUMAN10410	AENJA_01736
OG0009052	HUMAN26667, HUMAN26666	AENJA_01879
OG0009054	HUMAN05268, HUMAN05269	AENJA_02448
OG0009055	HUMAN30277	AENJA_02462
OG0009056	HUMAN17511	AENJA_02632
OG0009061	HUMAN08466	AENJA_03753
OG0009062	HUMAN28654	AENJA_03997
OG0009063	HUMAN18041, HUMAN18040	AENJA_04246
OG0009064	HUMAN21779	AENJA_04611
OG0009067	HUMAN27033	AENJA_05140
OG0009069	HUMAN24784, HUMAN24783	AENJA_05231
OG0009070	HUMAN16663	AENJA_05554
OG0009071	HUMAN25467	AENJA_05666
OG0009073	HUMAN28964, HUMAN28963	AENJA_26415, AENJA_06098, AENJA_12708, AENJA_23846
OG0009074	HUMAN02077	AENJA_06408
OG0009075	HUMAN23444	AENJA_06924
OG0009076	HUMAN04747, HUMAN04748	AENJA_07353
OG0009077	HUMAN23497, HUMAN10089	AENJA_07509
OG0009078	HUMAN14279	AENJA_07563
OG0009079	HUMAN19654, HUMAN28373	AENJA_14394
OG0009083	HUMAN25240	AENJA_08096
OG0009084	HUMAN26770	AENJA_08640
OG0009085	HUMAN00346	AENJA_08785
OG0009091	HUMAN12342	AENJA_10589
OG0009092	HUMAN14264, HUMAN14262, HUMAN14263	AENJA_10663
OG0009094	HUMAN13029, HUMAN13028	AENJA_11276
OG0009095	HUMAN11473, HUMAN11472	AENJA_11278
OG0009097	HUMAN02049, HUMAN30312	AENJA_11929
OG0009099	HUMAN08800	AENJA_12330
OG0009107	HUMAN22436	AENJA_14439
OG0009110	HUMAN18180	AENJA_15678
OG0009113	HUMAN05028, HUMAN11757	AENJA_16416, AENJA_16417
OG0009114	HUMAN30092	AENJA_16716
OG0009115	HUMAN14535	AENJA_17120
OG0009117	HUMAN08777	AENJA_17419
OG0009118	HUMAN22449, HUMAN22448	AENJA_18120
OG0009119	HUMAN23185	AENJA_18343
OG0009120	HUMAN23342	AENJA_18368
OG0009121	HUMAN08551, HUMAN08553, HUMAN08554, HUMAN08552	AENJA_18409
OG0009123	HUMAN27618	AENJA_18460
OG0009125	HUMAN00648	AENJA_18565
OG0009127	HUMAN29781	AENJA_19007
OG0009128	HUMAN26962	AENJA_19036
OG0009129	HUMAN29358	AENJA_19409
OG0009131	HUMAN28869, HUMAN28868	AENJA_20078
OG0009132	HUMAN10398	AENJA_20404
OG0009133	HUMAN00488, HUMAN00489	AENJA_20495
OG0009134	HUMAN05759	AENJA_20542
OG0009135	HUMAN00403	AENJA_21311
OG0009136	HUMAN02702	AENJA_22202
