Orthogroup	HUMAN	STRPU_ok
OG0006862	HUMAN08983	STRPU_21836
OG0006863	HUMAN21315	STRPU_18218, STRPU_01273
OG0006864	HUMAN10411	STRPU_05446
OG0006865	HUMAN07621	STRPU_06290, STRPU_06335
OG0006866	HUMAN00414, HUMAN00412	STRPU_11341, STRPU_11342
OG0006867	HUMAN16895	STRPU_20626
OG0006868	HUMAN20940	STRPU_20963
OG0006869	HUMAN21448, HUMAN21447	STRPU_23709
OG0006870	HUMAN17467, HUMAN17468	STRPU_06981, STRPU_06997
OG0006871	HUMAN02101	STRPU_06422
OG0006872	HUMAN11636	STRPU_25634
OG0006873	HUMAN07171	STRPU_15075, STRPU_15074
OG0006874	HUMAN21129	STRPU_00070, STRPU_08961
OG0006875	HUMAN05504	STRPU_14351
OG0006876	HUMAN01056	STRPU_18689
OG0006877	HUMAN09886	STRPU_05713, STRPU_05720
OG0006878	HUMAN01136	STRPU_18839
OG0006879	HUMAN20296	STRPU_00102, STRPU_11515
OG0006880	HUMAN21476	STRPU_20211
OG0006881	HUMAN04095	STRPU_05245
OG0006883	HUMAN16684	STRPU_01814
OG0006884	HUMAN16682, HUMAN16680, HUMAN16685, HUMAN16681	STRPU_17050, STRPU_01815
OG0006885	HUMAN20135	STRPU_08329
OG0006886	HUMAN29974	STRPU_18058
OG0006887	HUMAN12500	STRPU_02379, STRPU_13697
OG0006888	HUMAN25053	STRPU_24426
OG0006890	HUMAN03527	STRPU_10389
OG0006891	HUMAN04608	STRPU_02239, STRPU_15565
OG0006892	HUMAN18023	STRPU_13969
OG0006893	HUMAN13212, HUMAN13211	STRPU_08081
OG0006894	HUMAN13291	STRPU_08715, STRPU_01459
OG0006895	HUMAN03555	STRPU_12876
OG0006896	HUMAN22142	STRPU_04551
OG0006897	HUMAN23447	STRPU_27425
OG0006898	HUMAN11309	STRPU_25382
OG0006899	HUMAN07006	STRPU_12587
OG0006900	HUMAN25793	STRPU_18033
OG0006901	HUMAN18029, HUMAN18028	STRPU_13971
OG0006902	HUMAN27525	STRPU_21923
OG0006903	HUMAN12933	STRPU_25107
OG0006904	HUMAN22374	STRPU_05387
OG0006905	HUMAN19217	STRPU_26050
OG0006906	HUMAN11694	STRPU_15338
OG0006907	HUMAN16729, HUMAN16728, HUMAN16727	STRPU_07420
OG0006908	HUMAN13051, HUMAN13052, HUMAN13050	STRPU_14728
OG0006909	HUMAN29823	STRPU_22846
OG0006911	HUMAN04725	STRPU_19546, STRPU_19540
OG0006912	HUMAN02108, HUMAN02109	STRPU_19507
OG0006913	HUMAN01275	STRPU_19762
OG0006914	HUMAN28656	STRPU_27336
OG0006915	HUMAN15921, HUMAN15920	STRPU_25657
OG0006916	HUMAN11501	STRPU_26458
OG0006917	HUMAN18466, HUMAN18467	STRPU_11048, STRPU_00388
OG0006918	HUMAN28188	STRPU_07106
OG0006919	HUMAN22288	STRPU_10127, STRPU_10054
OG0006921	HUMAN07563, HUMAN07564, HUMAN07562	STRPU_05900
OG0006923	HUMAN00553, HUMAN00554	STRPU_16895
OG0006924	HUMAN23650	STRPU_18317, STRPU_01130
OG0006925	HUMAN09328	STRPU_26381
OG0006926	HUMAN00625	STRPU_24428
OG0006927	HUMAN14265	STRPU_16519
OG0006928	HUMAN16715	STRPU_24366
OG0006929	HUMAN25390	STRPU_17960
OG0006930	HUMAN28830	STRPU_01800, STRPU_17035
OG0006931	HUMAN27632, HUMAN27633	STRPU_24300
OG0006932	HUMAN20250	STRPU_09106, STRPU_02077
OG0006934	HUMAN07628	STRPU_06012
OG0006935	HUMAN28718	STRPU_01515, STRPU_09444, STRPU_00104
OG0006936	HUMAN03224	STRPU_09697, STRPU_09740
OG0006937	HUMAN13657	STRPU_12967
OG0006938	HUMAN20508, HUMAN20507	STRPU_22292
OG0006939	HUMAN00665	STRPU_07451, STRPU_07443
OG0006940	HUMAN12719	STRPU_22437
OG0006942	HUMAN04879, HUMAN04878	STRPU_20945
OG0006943	HUMAN03534	STRPU_22648
OG0006944	HUMAN20962	STRPU_22694
OG0006945	HUMAN18030	STRPU_01504
OG0006946	HUMAN29372	STRPU_19536
OG0006947	HUMAN25930	STRPU_12615
OG0006949	HUMAN09677	STRPU_23783
OG0006951	HUMAN26563	STRPU_24627
OG0006952	HUMAN29995, HUMAN28013	STRPU_26196
OG0006953	HUMAN11732	STRPU_13466
OG0006954	HUMAN08336	STRPU_21450
OG0006955	HUMAN26505, HUMAN26506	STRPU_23524
OG0006956	HUMAN03801	STRPU_10082, STRPU_10144
OG0006957	HUMAN24327	STRPU_09536
OG0006958	HUMAN29194, HUMAN29193	STRPU_20194
OG0006959	HUMAN02003	STRPU_02959, STRPU_02945
OG0006960	HUMAN21367	STRPU_01808, STRPU_17043
OG0006962	HUMAN00834	STRPU_11184
OG0006964	HUMAN25417	STRPU_17888
OG0006965	HUMAN22591, HUMAN22590	STRPU_04103
OG0006966	HUMAN21659	STRPU_05944
OG0006967	HUMAN20241	STRPU_08109, STRPU_08122
OG0006968	HUMAN28378	STRPU_10225
OG0006969	HUMAN22092, HUMAN22091	STRPU_10221
OG0006970	HUMAN04563	STRPU_15599, STRPU_02208
OG0006971	HUMAN07273	STRPU_14388
OG0006972	HUMAN11350, HUMAN11349	STRPU_25333
OG0006973	HUMAN25475	STRPU_17936
OG0006975	HUMAN00754	STRPU_17207
OG0006976	HUMAN25513, HUMAN25515	STRPU_17257
OG0006977	HUMAN21112	STRPU_22692
OG0006978	HUMAN23552	STRPU_26927
OG0006979	HUMAN09404	STRPU_16204, STRPU_16243
OG0006980	HUMAN21874	STRPU_11247, STRPU_11286
OG0006981	HUMAN04430, HUMAN04429, HUMAN04428	STRPU_12995
OG0006982	HUMAN18636, HUMAN18637	STRPU_10293
OG0006983	HUMAN00205, HUMAN00204	STRPU_11349
OG0006984	HUMAN04268, HUMAN06255	STRPU_12602
OG0006985	HUMAN20423	STRPU_23875, STRPU_23837
OG0006987	HUMAN02240	STRPU_19460
OG0006988	HUMAN15597, HUMAN15598	STRPU_20731, STRPU_00728
OG0006989	HUMAN18220	STRPU_01490, STRPU_13757
OG0006990	HUMAN03535, HUMAN03537, HUMAN03536	STRPU_04188
OG0006991	HUMAN19260	STRPU_07950, STRPU_07959
OG0006992	HUMAN03662	STRPU_09753, STRPU_09709
OG0006993	HUMAN18314, HUMAN18313	STRPU_06236
OG0006994	HUMAN17956	STRPU_02630, STRPU_24034
OG0006995	HUMAN20603	STRPU_25036
OG0006997	HUMAN20333, HUMAN20332	STRPU_13193
OG0006998	HUMAN13149	STRPU_14121
OG0006999	HUMAN28121	STRPU_14022
OG0007000	HUMAN17347, HUMAN17373	STRPU_09475
OG0007001	HUMAN06080	STRPU_11944, STRPU_11904
OG0007002	HUMAN29202	STRPU_19686, STRPU_19629
OG0007003	HUMAN15197	STRPU_26168
OG0007004	HUMAN14061	STRPU_25931
OG0007005	HUMAN26374	STRPU_14730
OG0007006	HUMAN21322	STRPU_02883, STRPU_02841
OG0007007	HUMAN05696, HUMAN05695	STRPU_02770
OG0007008	HUMAN13956	STRPU_27238
OG0007009	HUMAN28810	STRPU_22226
OG0007010	HUMAN22418	STRPU_05041, STRPU_05116
OG0007011	HUMAN05430	STRPU_05236
OG0007012	HUMAN22710	STRPU_04694
OG0007013	HUMAN12055	STRPU_08358
OG0007014	HUMAN03563, HUMAN03564	STRPU_01570, STRPU_00169, STRPU_09389
OG0007015	HUMAN19068	STRPU_25403
OG0007016	HUMAN11135	STRPU_25267
OG0007018	HUMAN24153	STRPU_00625, STRPU_08925
OG0007019	HUMAN13523	STRPU_08876
OG0007020	HUMAN17277, HUMAN17276	STRPU_09538
OG0007021	HUMAN07675, HUMAN07676	STRPU_06352
OG0007022	HUMAN17994	STRPU_13308
OG0007023	HUMAN21002	STRPU_00640, STRPU_23052
OG0007024	HUMAN26989	STRPU_22752, STRPU_01907
OG0007025	HUMAN13355, HUMAN13354	STRPU_16699, STRPU_16670
OG0007026	HUMAN04469	STRPU_12581
OG0007027	HUMAN20548, HUMAN20547	STRPU_23916
OG0007028	HUMAN02161	STRPU_02611, STRPU_24049
OG0007029	HUMAN02371	STRPU_01326, STRPU_11623
OG0007030	HUMAN23013, HUMAN23012	STRPU_04457
OG0007031	HUMAN01168, HUMAN01167	STRPU_24541
OG0007032	HUMAN19463	STRPU_17171
OG0007033	HUMAN18746	STRPU_21131
OG0007034	HUMAN06574, HUMAN06572, HUMAN06573	STRPU_13903
OG0007035	HUMAN05630	STRPU_03630
OG0007036	HUMAN24835	STRPU_19860, STRPU_19887
OG0007037	HUMAN17832, HUMAN17833	STRPU_13546
OG0007038	HUMAN01446	STRPU_23533
OG0007039	HUMAN08824, HUMAN08823	STRPU_21207
OG0007040	HUMAN30265	STRPU_19742
OG0007041	HUMAN10016	STRPU_23561
OG0007042	HUMAN26067	STRPU_24074
OG0007043	HUMAN03790	STRPU_09509
OG0007044	HUMAN05262, HUMAN22902	STRPU_05851
OG0007045	HUMAN00605	STRPU_16902
OG0007046	HUMAN25422, HUMAN25421	STRPU_16899, STRPU_16897
OG0007047	HUMAN24736	STRPU_20026
OG0007048	HUMAN26613, HUMAN26612	STRPU_08769, STRPU_01389
OG0007049	HUMAN11321, HUMAN11320	STRPU_10988, STRPU_00326
OG0007050	HUMAN22442	STRPU_10271
OG0007053	HUMAN12939, HUMAN12938, HUMAN12937	STRPU_22506
OG0007054	HUMAN10365	STRPU_15032
OG0007055	HUMAN19997	STRPU_15602, STRPU_02206
OG0007056	HUMAN11685, HUMAN11684	STRPU_15531
OG0007058	HUMAN05676	STRPU_03307
OG0007059	HUMAN03647	STRPU_10239
OG0007060	HUMAN28197	STRPU_07159
OG0007061	HUMAN03639	STRPU_09653
OG0007062	HUMAN21701	STRPU_10658
OG0007063	HUMAN15926	STRPU_08411, STRPU_00013
OG0007064	HUMAN22838	STRPU_05910
OG0007066	HUMAN05386	STRPU_06260, STRPU_06304
OG0007068	HUMAN22802, HUMAN22803	STRPU_04848
OG0007069	HUMAN08305	STRPU_21711, STRPU_21647
OG0007070	HUMAN18532, HUMAN18533	STRPU_06610
OG0007071	HUMAN01176	STRPU_23265
OG0007072	HUMAN15242	STRPU_26238, STRPU_26239
OG0007073	HUMAN18294	STRPU_10918
OG0007074	HUMAN21855	STRPU_11819
OG0007075	HUMAN27538	STRPU_23271
OG0007076	HUMAN06733	STRPU_06816
OG0007077	HUMAN22402	STRPU_04990
OG0007078	HUMAN20580	STRPU_25114
OG0007079	HUMAN16618	STRPU_24500
OG0007080	HUMAN16649, HUMAN16648	STRPU_24572
OG0007081	HUMAN12784, HUMAN12785	STRPU_24476
OG0007082	HUMAN06040	STRPU_24753
OG0007083	HUMAN24737	STRPU_20027
OG0007084	HUMAN28379	STRPU_25218
OG0007085	HUMAN11177, HUMAN11176	STRPU_23264
OG0007086	HUMAN06730	STRPU_23268
OG0007087	HUMAN25159	STRPU_07610
OG0007088	HUMAN28245, HUMAN28246	STRPU_04022, STRPU_08074
OG0007089	HUMAN05187	STRPU_06357
OG0007090	HUMAN01309	STRPU_19228
OG0007091	HUMAN00782	STRPU_07575
OG0007092	HUMAN08546	STRPU_21370
OG0007093	HUMAN11063	STRPU_18560
OG0007094	HUMAN08444	STRPU_21261
OG0007095	HUMAN16273	STRPU_09292
OG0007096	HUMAN24538	STRPU_10187
OG0007097	HUMAN07307, HUMAN07306, HUMAN07305	STRPU_02900
OG0007098	HUMAN11106	STRPU_25857
OG0007099	HUMAN02624	STRPU_20619
OG0007100	HUMAN25051	STRPU_00913, STRPU_23037
OG0007102	HUMAN17403	STRPU_00054, STRPU_04943
OG0007103	HUMAN03151, HUMAN03152	STRPU_04046
OG0007104	HUMAN07585, HUMAN30241	STRPU_06463
OG0007105	HUMAN17174	STRPU_15416
OG0007106	HUMAN21445	STRPU_22698
OG0007107	HUMAN24797	STRPU_09066, STRPU_02042
OG0007108	HUMAN26396	STRPU_14881
OG0007111	HUMAN14065, HUMAN14067	STRPU_25883
OG0007112	HUMAN09877	STRPU_27151
OG0007113	HUMAN20963	STRPU_22766, STRPU_01922
OG0007114	HUMAN20779	STRPU_25483
OG0007115	HUMAN28189, HUMAN28190	STRPU_21097, STRPU_21102
OG0007116	HUMAN06067	STRPU_09240
OG0007117	HUMAN06756	STRPU_21924
OG0007118	HUMAN25504	STRPU_18011
OG0007119	HUMAN01099	STRPU_19183
OG0007120	HUMAN23269, HUMAN23270	STRPU_19111
OG0007121	HUMAN25079	STRPU_21424
OG0007122	HUMAN00210, HUMAN00211	STRPU_06853
OG0007123	HUMAN03448	STRPU_10434
OG0007124	HUMAN17402, HUMAN17399	STRPU_05024
OG0007125	HUMAN21228	STRPU_03780
OG0007126	HUMAN02640, HUMAN04895	STRPU_21875
OG0007127	HUMAN26224	STRPU_23141
OG0007128	HUMAN13992, HUMAN13994	STRPU_22524
OG0007129	HUMAN24170, HUMAN24169, HUMAN03476	STRPU_10398
OG0007130	HUMAN06959	STRPU_22007
OG0007131	HUMAN23398	STRPU_18830
OG0007132	HUMAN28401, HUMAN28402	STRPU_07611
OG0007133	HUMAN23555	STRPU_27118
OG0007134	HUMAN03574	STRPU_09504
OG0007135	HUMAN09538	STRPU_22613
OG0007136	HUMAN09655	STRPU_26847
OG0007137	HUMAN15907	STRPU_09289
OG0007138	HUMAN02269	STRPU_01187, STRPU_19956
OG0007139	HUMAN24643	STRPU_24547
OG0007140	HUMAN14631	STRPU_18978, STRPU_18964
OG0007141	HUMAN20130	STRPU_09001
OG0007142	HUMAN07698, HUMAN17519	STRPU_05193, STRPU_11966
OG0007143	HUMAN16614	STRPU_07151
OG0007144	HUMAN02639	STRPU_20757
OG0007145	HUMAN13652	STRPU_07621
OG0007146	HUMAN24377, HUMAN24376, HUMAN24380, HUMAN24378, HUMAN24379	STRPU_24754
OG0007147	HUMAN21018	STRPU_10689, STRPU_00554
OG0007148	HUMAN01389, HUMAN30564, HUMAN30565, HUMAN30566	STRPU_23255
OG0007149	HUMAN19282, HUMAN09208	STRPU_17728
OG0007150	HUMAN11018	STRPU_26019
OG0007151	HUMAN05431	STRPU_05509
OG0007152	HUMAN01901	STRPU_23904
OG0007153	HUMAN16995, HUMAN16996	STRPU_20990
OG0007154	HUMAN08481	STRPU_21145
OG0007158	HUMAN19159, HUMAN19160, HUMAN22170	STRPU_24870
OG0007160	HUMAN10993	STRPU_26136
OG0007161	HUMAN27982, HUMAN11267	STRPU_26316
OG0007162	HUMAN15309	STRPU_03691
OG0007163	HUMAN01780	STRPU_00062, STRPU_26355
OG0007164	HUMAN21192	STRPU_18028
OG0007165	HUMAN05595	STRPU_02913
OG0007166	HUMAN04674, HUMAN04671, HUMAN04673	STRPU_05956
OG0007168	HUMAN19655, HUMAN19656	STRPU_00447, STRPU_13699
OG0007171	HUMAN02655, HUMAN02654	STRPU_21847
OG0007173	HUMAN05355, HUMAN05354	STRPU_11070
OG0007174	HUMAN18950, HUMAN18952, HUMAN18953, HUMAN18951	STRPU_25426
OG0007175	HUMAN04157	STRPU_12623
OG0007177	HUMAN09300, HUMAN09299	STRPU_20617
OG0007178	HUMAN02113	STRPU_19759
OG0007179	HUMAN21518	STRPU_23275
OG0007180	HUMAN15073	STRPU_27146
OG0007181	HUMAN30517	STRPU_23088
OG0007182	HUMAN11844	STRPU_06115
OG0007183	HUMAN25330	STRPU_17656, STRPU_02265, STRPU_02264
OG0007184	HUMAN28058, HUMAN28057, HUMAN28055	STRPU_24371
OG0007186	HUMAN12868	STRPU_24966
OG0007187	HUMAN06522, HUMAN06521, HUMAN06520, HUMAN06523	STRPU_22257, STRPU_22258
OG0007188	HUMAN17704	STRPU_13438
OG0007189	HUMAN20179, HUMAN20178	STRPU_08133
OG0007190	HUMAN26235	STRPU_04117
OG0007191	HUMAN23393, HUMAN23394	STRPU_19239
OG0007192	HUMAN17983	STRPU_13230, STRPU_13214
OG0007198	HUMAN24981	STRPU_12653
OG0007199	HUMAN28097	STRPU_24427
OG0007200	HUMAN03586, HUMAN03587	STRPU_04671, STRPU_04639
OG0007201	HUMAN24731, HUMAN24730	STRPU_17619, STRPU_02302
OG0007209	HUMAN24910	STRPU_15485
OG0007248	HUMAN13700	STRPU_25740
OG0007250	HUMAN07633	STRPU_06687, STRPU_06686
OG0007251	HUMAN14332	STRPU_27320
OG0007252	HUMAN22688, HUMAN22689	STRPU_04282
OG0007253	HUMAN24536, HUMAN11254, HUMAN11253	STRPU_26033
OG0007254	HUMAN02644	STRPU_11452
OG0007255	HUMAN26073, HUMAN26075, HUMAN26074	STRPU_13724
OG0007256	HUMAN27031	STRPU_08227
OG0007258	HUMAN14003	STRPU_27109
OG0007260	HUMAN04843, HUMAN04844	STRPU_21240, STRPU_21242
OG0007261	HUMAN28587	STRPU_01834, STRPU_19307
OG0007264	HUMAN11107	STRPU_26261, STRPU_26263
OG0007266	HUMAN20046	STRPU_23277
OG0007267	HUMAN00847, HUMAN00846	STRPU_00677, STRPU_18949
OG0007268	HUMAN21302	STRPU_06567, STRPU_06532
OG0007269	HUMAN16581, HUMAN16580, HUMAN16579	STRPU_24818
OG0007270	HUMAN07724	STRPU_07012
OG0007271	HUMAN13263	STRPU_08340
OG0007272	HUMAN00327	STRPU_11339
OG0007273	HUMAN16012	STRPU_11816
OG0007274	HUMAN05717	STRPU_23308
OG0007275	HUMAN24919, HUMAN06744	STRPU_23580
OG0007276	HUMAN28796	STRPU_26763, STRPU_26749
OG0007277	HUMAN25865	STRPU_20592
OG0007279	HUMAN11856	STRPU_15002
OG0007280	HUMAN27834, HUMAN27835, HUMAN27833	STRPU_07782
OG0007281	HUMAN25958	STRPU_08257
OG0007282	HUMAN07231	STRPU_02557, STRPU_14767
OG0007283	HUMAN12155	STRPU_17745
OG0007284	HUMAN00555, HUMAN29707, HUMAN29706	STRPU_02259, STRPU_17661
OG0007285	HUMAN25396, HUMAN25395	STRPU_18094, STRPU_01782
OG0007286	HUMAN10108	STRPU_26916
OG0007288	HUMAN22785	STRPU_04090
OG0007289	HUMAN11499	STRPU_16536, STRPU_16537, STRPU_16557
OG0007291	HUMAN18973	STRPU_25328
OG0007292	HUMAN15636	STRPU_03997, STRPU_03991
OG0007293	HUMAN28207	STRPU_07040
OG0007294	HUMAN20782, HUMAN20781	STRPU_22945
OG0007295	HUMAN22795	STRPU_04865
OG0007296	HUMAN11360	STRPU_12923
OG0007297	HUMAN29826, HUMAN29827	STRPU_08492
OG0007298	HUMAN22758	STRPU_05120, STRPU_05046
OG0007299	HUMAN27718, HUMAN27719	STRPU_10020
OG0007300	HUMAN26544	STRPU_02386, STRPU_13690
OG0007301	HUMAN23169, HUMAN23170	STRPU_25284
OG0007302	HUMAN09166	STRPU_04986
OG0007303	HUMAN18735	STRPU_21782
OG0007304	HUMAN16563, HUMAN16562, HUMAN16564	STRPU_25058
OG0007305	HUMAN02006	STRPU_03512, STRPU_03557
OG0007306	HUMAN19439, HUMAN19440, HUMAN19442	STRPU_17069
OG0007307	HUMAN17065, HUMAN17066	STRPU_21523
OG0007308	HUMAN20559	STRPU_24086
OG0007309	HUMAN17011	STRPU_21324
OG0007310	HUMAN05294	STRPU_01481, STRPU_13767
OG0007312	HUMAN12184, HUMAN12183, HUMAN12187, HUMAN12186	STRPU_08083
OG0007314	HUMAN02534	STRPU_20759
OG0007316	HUMAN23083	STRPU_15072
OG0007317	HUMAN17014	STRPU_07547, STRPU_00579
OG0007318	HUMAN20909	STRPU_22848
OG0007319	HUMAN19188	STRPU_08052
OG0007320	HUMAN09645	STRPU_26603
OG0007321	HUMAN04956, HUMAN04955	STRPU_21053
OG0007322	HUMAN29064	STRPU_19439
OG0007323	HUMAN27944, HUMAN27945, HUMAN27946, HUMAN27943	STRPU_24294
OG0007325	HUMAN11525	STRPU_25926
OG0007326	HUMAN09593	STRPU_22222
OG0007327	HUMAN11975, HUMAN11976	STRPU_06119, STRPU_06118
OG0007328	HUMAN03776	STRPU_10332
OG0007329	HUMAN24733	STRPU_19648, STRPU_19673
OG0007330	HUMAN05264	STRPU_05861
OG0007331	HUMAN26953, HUMAN26952	STRPU_24837
OG0007333	HUMAN29576	STRPU_06789
OG0007334	HUMAN01738, HUMAN01739	STRPU_23387
OG0007335	HUMAN08862	STRPU_20669
OG0007336	HUMAN00761	STRPU_18133
OG0007337	HUMAN25483	STRPU_24204, STRPU_01095
OG0007338	HUMAN06830, HUMAN06827, HUMAN06828	STRPU_04821, STRPU_00737
OG0007339	HUMAN26218, HUMAN26219	STRPU_07259, STRPU_07233
OG0007340	HUMAN24905	STRPU_19772, STRPU_00798
OG0007341	HUMAN25872	STRPU_19846
OG0007342	HUMAN28838	STRPU_20395
OG0007343	HUMAN14176, HUMAN14177	STRPU_18619
OG0007344	HUMAN25001	STRPU_20653
OG0007345	HUMAN22717	STRPU_04442
OG0007347	HUMAN20415	STRPU_10302
OG0007348	HUMAN07623	STRPU_06881
OG0007349	HUMAN19722, HUMAN19724, HUMAN19723	STRPU_14564
OG0007351	HUMAN26020, HUMAN26021	STRPU_22241
OG0007352	HUMAN04641	STRPU_14587
OG0007353	HUMAN11061, HUMAN11060	STRPU_25301
OG0007354	HUMAN23192	STRPU_22260
OG0007355	HUMAN28384	STRPU_15597, STRPU_02210
OG0007356	HUMAN24980	STRPU_23252
OG0007357	HUMAN11281	STRPU_13550, STRPU_13551, STRPU_21081
OG0007358	HUMAN23692	STRPU_27057
OG0007359	HUMAN24471	STRPU_25482
OG0007360	HUMAN02160	STRPU_03316
OG0007361	HUMAN01585, HUMAN01584	STRPU_27148
OG0007363	HUMAN07700	STRPU_05741
OG0007364	HUMAN20228	STRPU_05709
OG0007365	HUMAN01007	STRPU_18947, STRPU_00679
OG0007366	HUMAN15080, HUMAN15079	STRPU_27137
OG0007367	HUMAN00909	STRPU_18783
OG0007368	HUMAN04400	STRPU_12825
OG0007369	HUMAN18171	STRPU_00868, STRPU_14055
OG0007370	HUMAN12243, HUMAN12242	STRPU_14791
OG0007371	HUMAN03496	STRPU_09928
OG0007372	HUMAN15886	STRPU_21524
OG0007373	HUMAN25169	STRPU_13813
OG0007374	HUMAN17107	STRPU_10340
OG0007375	HUMAN25512	STRPU_17206, STRPU_17205
OG0007376	HUMAN27825, HUMAN27824, HUMAN27826	STRPU_07617
OG0007377	HUMAN02116, HUMAN02117	STRPU_20182
OG0007378	HUMAN11793, HUMAN11794, HUMAN11795	STRPU_06538, STRPU_06562
OG0007379	HUMAN08973, HUMAN08972	STRPU_21812
OG0007380	HUMAN13807	STRPU_26202
OG0007381	HUMAN13546	STRPU_08535
OG0007382	HUMAN19380	STRPU_22220
OG0007384	HUMAN16675	STRPU_17097, STRPU_17092
OG0007385	HUMAN04317	STRPU_12849, STRPU_16793
OG0007386	HUMAN16767	STRPU_00585, STRPU_07551
OG0007387	HUMAN29057	STRPU_20146
OG0007388	HUMAN22118	STRPU_18808, STRPU_00248
OG0007389	HUMAN29100, HUMAN29099	STRPU_19911
OG0007390	HUMAN25915	STRPU_00928, STRPU_00924, STRPU_08894
OG0007391	HUMAN05345	STRPU_15363
OG0007392	HUMAN28583	STRPU_18506
OG0007393	HUMAN08660	STRPU_21066
OG0007394	HUMAN15894, HUMAN15893	STRPU_21854
OG0007395	HUMAN13460	STRPU_08491
OG0007396	HUMAN11000	STRPU_25330
OG0007397	HUMAN00870	STRPU_19337
OG0007399	HUMAN16123	STRPU_17778
OG0007400	HUMAN22018	STRPU_06112
OG0007402	HUMAN10240, HUMAN10238	STRPU_08741, STRPU_01428
OG0007403	HUMAN17254, HUMAN17253	STRPU_09636
OG0007405	HUMAN20387	STRPU_15404
OG0007406	HUMAN19713	STRPU_15405
OG0007407	HUMAN03483	STRPU_04194
OG0007408	HUMAN28141, HUMAN28142	STRPU_24473
OG0007409	HUMAN25552	STRPU_24311
OG0007410	HUMAN20271, HUMAN12126	STRPU_08354
OG0007411	HUMAN23663	STRPU_22952
OG0007412	HUMAN17545	STRPU_17752
OG0007413	HUMAN20818	STRPU_00856, STRPU_14064
OG0007414	HUMAN01057	STRPU_18143
OG0007415	HUMAN12759	STRPU_25101
OG0007416	HUMAN22361	STRPU_05170, STRPU_05091
OG0007417	HUMAN07346	STRPU_14291, STRPU_14275
OG0007418	HUMAN13111, HUMAN13110	STRPU_02551, STRPU_14772
OG0007419	HUMAN12142	STRPU_08298
OG0007421	HUMAN06697	STRPU_24065
OG0007422	HUMAN08465	STRPU_20498
OG0007423	HUMAN10490	STRPU_09089, STRPU_02061
OG0007424	HUMAN10237	STRPU_08374
OG0007425	HUMAN06193	STRPU_05795
OG0007427	HUMAN03785	STRPU_09854
OG0007428	HUMAN20678	STRPU_13290, STRPU_13297
OG0007429	HUMAN06934	STRPU_22711, STRPU_00694
OG0007430	HUMAN21194	STRPU_18054
OG0007431	HUMAN26226	STRPU_23142
OG0007432	HUMAN05574	STRPU_11355
OG0007433	HUMAN04271	STRPU_22239
OG0007434	HUMAN10246	STRPU_08100
OG0007435	HUMAN20583	STRPU_25116
OG0007436	HUMAN19667, HUMAN19666, HUMAN19668, HUMAN19665	STRPU_24997
OG0007437	HUMAN17137	STRPU_10305
OG0007438	HUMAN02955	STRPU_05955
OG0007439	HUMAN16947	STRPU_24469
OG0007440	HUMAN01515, HUMAN01510, HUMAN02417, HUMAN01506, HUMAN02418, HUMAN01507, HUMAN02419	STRPU_23267
OG0007441	HUMAN13782	STRPU_24817
OG0007442	HUMAN00969	STRPU_18182
OG0007443	HUMAN07149	STRPU_14986, STRPU_14955
OG0007444	HUMAN09409, HUMAN28835	STRPU_26731
OG0007445	HUMAN21386	STRPU_17417
OG0007446	HUMAN07376	STRPU_14393
OG0007447	HUMAN22922	STRPU_05721, STRPU_05714
OG0007448	HUMAN14222, HUMAN14221	STRPU_27142
OG0007449	HUMAN18814	STRPU_25291
OG0007450	HUMAN08573, HUMAN08574	STRPU_20540
OG0007451	HUMAN08167, HUMAN08166	STRPU_09686
OG0007452	HUMAN22554	STRPU_05729
OG0007453	HUMAN10744	STRPU_08036
OG0007454	HUMAN18226	STRPU_06713
OG0007455	HUMAN29667	STRPU_16892
OG0007456	HUMAN07199	STRPU_01080, STRPU_24220
OG0007457	HUMAN09838	STRPU_26729
OG0007458	HUMAN28978	STRPU_18410, STRPU_18444
OG0007459	HUMAN16778	STRPU_00297, STRPU_00286
OG0007460	HUMAN16831, HUMAN16829	STRPU_21588
OG0007461	HUMAN08943	STRPU_21382
OG0007462	HUMAN19637, HUMAN19636	STRPU_25018
OG0007463	HUMAN06999	STRPU_12572
OG0007464	HUMAN26087	STRPU_01038, STRPU_23402
OG0007465	HUMAN13093	STRPU_14595
OG0007466	HUMAN09405	STRPU_02650, STRPU_16172, STRPU_02649, STRPU_16171
OG0007467	HUMAN28516	STRPU_26510
OG0007468	HUMAN22128	STRPU_10098, STRPU_10161
OG0007470	HUMAN00938, HUMAN00332, HUMAN00937	STRPU_19309, STRPU_01832
OG0007471	HUMAN07932	STRPU_25367
OG0007472	HUMAN23723	STRPU_26679
OG0007473	HUMAN18188, HUMAN18186	STRPU_13248
OG0007474	HUMAN05615	STRPU_03201
OG0007475	HUMAN10446, HUMAN10445	STRPU_02943, STRPU_02956
OG0007476	HUMAN14444	STRPU_19093
OG0007477	HUMAN12723	STRPU_16441
OG0007478	HUMAN19940	STRPU_18941, STRPU_15341
OG0007479	HUMAN25924, HUMAN25925, HUMAN25923	STRPU_08775
OG0007480	HUMAN03711	STRPU_09560
OG0007481	HUMAN11840	STRPU_15553, STRPU_02246
OG0007482	HUMAN01581	STRPU_10921
OG0007483	HUMAN25804	STRPU_26428
OG0007484	HUMAN15505	STRPU_20892, STRPU_20855
OG0007485	HUMAN08408	STRPU_21383
OG0007486	HUMAN03242	STRPU_04093
