Orthogroup	HUMAN	BRALA
OG0007745	HUMAN11543, HUMAN11542	BRALA16524
OG0007746	HUMAN25134	BRALA31450
OG0007747	HUMAN01081	BRALA01384
OG0007748	HUMAN02622	BRALA31000, BRALA29527
OG0007749	HUMAN26822	BRALA18940
OG0007750	HUMAN14835, HUMAN14833	BRALA01225
OG0007751	HUMAN17117, HUMAN17120	BRALA33971
OG0007752	HUMAN05362	BRALA16189
OG0007753	HUMAN23321	BRALA23820
OG0007754	HUMAN21523	BRALA01279
OG0007755	HUMAN02406	BRALA22886
OG0007756	HUMAN18795	BRALA15251
OG0007757	HUMAN01101	BRALA05183
OG0007758	HUMAN29935	BRALA28225
OG0007759	HUMAN01276	BRALA10072
OG0007760	HUMAN19195	BRALA03356
OG0007761	HUMAN00323	BRALA05585
OG0007762	HUMAN07584	BRALA28379, BRALA10332, BRALA20693, BRALA11717
OG0007763	HUMAN01210	BRALA05304
OG0007765	HUMAN26181, HUMAN26182	BRALA03217
OG0007766	HUMAN10522	BRALA25273
OG0007767	HUMAN17614	BRALA19625
OG0007768	HUMAN11819, HUMAN11818	BRALA19624
OG0007769	HUMAN10250	BRALA10426
OG0007770	HUMAN07203, HUMAN07205	BRALA26856
OG0007771	HUMAN06957	BRALA17154
OG0007772	HUMAN21301	BRALA14256
OG0007773	HUMAN22030	BRALA11668, BRALA02134, BRALA11667, BRALA11666
OG0007774	HUMAN17885, HUMAN17884	BRALA09169, BRALA09172
OG0007775	HUMAN13077	BRALA29374
OG0007776	HUMAN13908, HUMAN13907, HUMAN13906	BRALA01389
OG0007779	HUMAN18212	BRALA18122
OG0007780	HUMAN08419, HUMAN08418	BRALA29571
OG0007782	HUMAN10939	BRALA03653
OG0007783	HUMAN10560	BRALA06375
OG0007784	HUMAN12802	BRALA31814, BRALA33762
OG0007786	HUMAN18705	BRALA26160
OG0007788	HUMAN10906, HUMAN10907	BRALA19369
OG0007789	HUMAN10825, HUMAN10824	BRALA27109
OG0007790	HUMAN25976	BRALA09357
OG0007791	HUMAN00111	BRALA05718
OG0007793	HUMAN01140, HUMAN01141, HUMAN01142	BRALA05293
OG0007794	HUMAN07379, HUMAN07378	BRALA27571
OG0007795	HUMAN00877, HUMAN00879, HUMAN00878	BRALA20173
OG0007796	HUMAN01833	BRALA09475
OG0007797	HUMAN10834	BRALA27108
OG0007798	HUMAN23022	BRALA28212
OG0007799	HUMAN26285	BRALA00336
OG0007800	HUMAN05271, HUMAN05270	BRALA18715
OG0007801	HUMAN12141	BRALA18634
OG0007802	HUMAN16301	BRALA13990
OG0007803	HUMAN17024	BRALA12041
OG0007804	HUMAN27359	BRALA17552
OG0007806	HUMAN28143, HUMAN18582	BRALA01784
OG0007807	HUMAN03444	BRALA11441
OG0007808	HUMAN20964	BRALA15358
OG0007809	HUMAN01412	BRALA02166
OG0007810	HUMAN20972	BRALA25717
OG0007811	HUMAN21891	BRALA27274
OG0007812	HUMAN23209	BRALA10744
OG0007813	HUMAN02512	BRALA13378
OG0007814	HUMAN03364	BRALA21286
OG0007815	HUMAN18937, HUMAN18939, HUMAN18936, HUMAN18938	BRALA10697, BRALA10698
OG0007816	HUMAN00100, HUMAN00099	BRALA08675
OG0007818	HUMAN07509, HUMAN07511, HUMAN07510	BRALA15899
OG0007820	HUMAN11761	BRALA30054
OG0007823	HUMAN03449	BRALA17117
OG0007825	HUMAN14274	BRALA04064
OG0007826	HUMAN07299	BRALA33633
OG0007827	HUMAN16930, HUMAN16931, HUMAN16929	BRALA26239
OG0007829	HUMAN11339	BRALA12876
OG0007830	HUMAN01001	BRALA07914
OG0007831	HUMAN27771	BRALA34154
OG0007832	HUMAN08812	BRALA02310, BRALA10819
OG0007833	HUMAN19927, HUMAN19926	BRALA14984
OG0007834	HUMAN24234, HUMAN24235, HUMAN24233, HUMAN24232	BRALA31696
OG0007835	HUMAN23278	BRALA00895
OG0007836	HUMAN30213	BRALA00326
OG0007837	HUMAN29610	BRALA32021
OG0007838	HUMAN19928	BRALA12878
OG0007839	HUMAN17159	BRALA24461
OG0007839	HUMAN17156	BRALA20987, BRALA17342
OG0007840	HUMAN27820	BRALA15126
OG0007841	HUMAN03161	BRALA03622
OG0007842	HUMAN02588, HUMAN02589	BRALA23992
OG0007843	HUMAN23053, HUMAN24119	BRALA11887
OG0007845	HUMAN11436, HUMAN11435	BRALA22766, BRALA19874
OG0007847	HUMAN28900, HUMAN28899	BRALA10639
OG0007848	HUMAN19483	BRALA12256
OG0007849	HUMAN08686	BRALA31006
OG0007851	HUMAN02220, HUMAN10989	BRALA22411
OG0007852	HUMAN20987, HUMAN20988, HUMAN20989	BRALA22715
OG0007854	HUMAN25144, HUMAN25143	BRALA24517
OG0007858	HUMAN27701	BRALA11551
OG0007859	HUMAN17826	BRALA14553
OG0007860	HUMAN01367	BRALA24576, BRALA16292
OG0007862	HUMAN02592, HUMAN12841, HUMAN12840	BRALA07059
OG0007866	HUMAN13544	BRALA13127
OG0007867	HUMAN21239, HUMAN21238, HUMAN21237	BRALA34854, BRALA19487, BRALA13665
OG0007870	HUMAN14306	BRALA33011
OG0007871	HUMAN27537, HUMAN03154, HUMAN03155	BRALA03579
OG0007907	HUMAN18079, HUMAN18078	BRALA06976
OG0007908	HUMAN27841	BRALA26877
OG0007911	HUMAN16282, HUMAN16283	BRALA06532
OG0007913	HUMAN09685	BRALA17110
OG0007915	HUMAN16719, HUMAN16718	BRALA01542
OG0007916	HUMAN17441	BRALA19669
OG0007917	HUMAN07728, HUMAN07729	BRALA35616
OG0007917	HUMAN07730	BRALA22429
OG0007918	HUMAN24900, HUMAN24901	BRALA21791
OG0007920	HUMAN04967	BRALA13535
OG0007922	HUMAN15444, HUMAN15445	BRALA20856, BRALA35536, BRALA20857
OG0007925	HUMAN18631, HUMAN18632	BRALA11425
OG0007926	HUMAN09355, HUMAN09356	BRALA25041
OG0007927	HUMAN26473	BRALA28058
OG0007929	HUMAN14120	BRALA19972
OG0007930	HUMAN19209	BRALA03099
OG0007931	HUMAN05429, HUMAN22978	BRALA16966
OG0007932	HUMAN24557	BRALA03325
OG0007934	HUMAN21422	BRALA00291
OG0007935	HUMAN25433	BRALA12313
OG0007936	HUMAN25542, HUMAN25541	BRALA09697
OG0007937	HUMAN02729	BRALA22264
OG0007938	HUMAN06734	BRALA12704
OG0007940	HUMAN09227, HUMAN09226	BRALA22638
OG0007941	HUMAN10745	BRALA16696
OG0007942	HUMAN14706, HUMAN14708, HUMAN14707	BRALA01333
OG0007943	HUMAN05448	BRALA08955
OG0007944	HUMAN22561, HUMAN22559, HUMAN22563, HUMAN22562, HUMAN22560	BRALA03873
OG0007945	HUMAN11683, HUMAN11682	BRALA02646
OG0007946	HUMAN01410	BRALA22901
OG0007948	HUMAN11837	BRALA23934
OG0007949	HUMAN13796, HUMAN13795	BRALA21915
OG0007951	HUMAN19098	BRALA27601
OG0007952	HUMAN21513	BRALA04663
OG0007953	HUMAN29593	BRALA00144
OG0007954	HUMAN25141, HUMAN25140	BRALA29357
OG0007955	HUMAN08358, HUMAN08359	BRALA22277
OG0007956	HUMAN23725	BRALA16558
OG0007957	HUMAN12395	BRALA10642
OG0007958	HUMAN10130	BRALA21738
OG0007959	HUMAN00914	BRALA01197
OG0007962	HUMAN23916	BRALA35335, BRALA26967
OG0007963	HUMAN00079, HUMAN00077	BRALA05382
OG0007964	HUMAN26269	BRALA06725
OG0007965	HUMAN10628	BRALA06401
OG0007966	HUMAN23684	BRALA04442
OG0007967	HUMAN14599, HUMAN14598, HUMAN14597	BRALA03723
OG0007968	HUMAN03235	BRALA21749
OG0007969	HUMAN11764	BRALA05303
OG0007970	HUMAN11987, HUMAN11988	BRALA05659
OG0007971	HUMAN20515	BRALA19533
OG0007972	HUMAN08234, HUMAN08235	BRALA17622, BRALA17623
OG0007973	HUMAN18842, HUMAN18843	BRALA18923
OG0007974	HUMAN21538	BRALA05720
OG0007975	HUMAN00101	BRALA26783
OG0007976	HUMAN10652	BRALA06549
OG0007977	HUMAN10711	BRALA13131
OG0007978	HUMAN26591, HUMAN26590	BRALA01087
OG0007979	HUMAN28431	BRALA15926
OG0007980	HUMAN25126	BRALA10770, BRALA10935
OG0007981	HUMAN08911, HUMAN08912	BRALA29458
OG0007982	HUMAN24581	BRALA21295
OG0007984	HUMAN11790	BRALA14202
OG0007985	HUMAN22845	BRALA08299
OG0007986	HUMAN23732	BRALA09512
OG0007988	HUMAN08136	BRALA03214
OG0007990	HUMAN28217, HUMAN28218, HUMAN28216	BRALA12460
OG0007993	HUMAN02476	BRALA30161
OG0007994	HUMAN25068	BRALA25978
OG0007995	HUMAN30442, HUMAN30445, HUMAN30643, HUMAN30641, HUMAN30642, HUMAN30644, HUMAN30645, HUMAN30640	BRALA06067, BRALA11512, BRALA16489
OG0007996	HUMAN05904	BRALA27572
OG0007997	HUMAN25806	BRALA22191
OG0007998	HUMAN27286	BRALA06927
OG0007999	HUMAN13157	BRALA09129
OG0008000	HUMAN16710	BRALA16665
OG0008001	HUMAN17244, HUMAN17245, HUMAN17243	BRALA06623
OG0008002	HUMAN24480	BRALA09632
OG0008003	HUMAN11963	BRALA05438
OG0008004	HUMAN07936	BRALA19538
OG0008006	HUMAN30122	BRALA06060
OG0008007	HUMAN28574, HUMAN28573	BRALA05135
OG0008008	HUMAN25914	BRALA18635
OG0008009	HUMAN01656	BRALA03592
OG0008011	HUMAN20883	BRALA20521
OG0008012	HUMAN12766	BRALA14487
OG0008013	HUMAN02948, HUMAN02949, HUMAN02950	BRALA23684
OG0008016	HUMAN17122	BRALA15634
OG0008017	HUMAN29822	BRALA17211
OG0008018	HUMAN03518	BRALA28380
OG0008019	HUMAN26686	BRALA15822
OG0008020	HUMAN25874	BRALA27130
OG0008021	HUMAN17724, HUMAN12729	BRALA07357
OG0008023	HUMAN00347	BRALA05506
OG0008025	HUMAN25944	BRALA06316
OG0008026	HUMAN07017	BRALA01545
OG0008027	HUMAN09297, HUMAN09295	BRALA25111
OG0008028	HUMAN13789, HUMAN13788	BRALA21166
OG0008029	HUMAN26373	BRALA14999
OG0008030	HUMAN20023	BRALA07301
OG0008031	HUMAN10154	BRALA30757
OG0008033	HUMAN17141	BRALA16320
OG0008036	HUMAN25880	BRALA11170
OG0008037	HUMAN09652	BRALA13459
OG0008038	HUMAN21043	BRALA00052
OG0008039	HUMAN19944	BRALA25573, BRALA25574
OG0008040	HUMAN25453, HUMAN25452	BRALA35286
OG0008041	HUMAN27061	BRALA15327
OG0008043	HUMAN09312	BRALA11778
OG0008044	HUMAN11521	BRALA03153
OG0008045	HUMAN26584, HUMAN26585, HUMAN26582, HUMAN26580, HUMAN26583, HUMAN26581, HUMAN26586	BRALA00416
OG0008046	HUMAN28416, HUMAN28418	BRALA12449
OG0008048	HUMAN28014, HUMAN28015	BRALA17625
OG0008049	HUMAN26750	BRALA28424
OG0008050	HUMAN23560, HUMAN23558, HUMAN23559	BRALA05347
OG0008051	HUMAN10716	BRALA06514
OG0008052	HUMAN09315, HUMAN09316	BRALA15223
OG0008053	HUMAN26036	BRALA27848
OG0008054	HUMAN20568	BRALA09180
OG0008055	HUMAN06710	BRALA18953
OG0008056	HUMAN29996	BRALA12095
OG0008057	HUMAN19652, HUMAN19653	BRALA09187
OG0008058	HUMAN15328, HUMAN15329, HUMAN15330	BRALA01759
OG0008059	HUMAN00551, HUMAN00552	BRALA11716
OG0008060	HUMAN01458	BRALA11739, BRALA11738
OG0008061	HUMAN27886	BRALA13560, BRALA13559
OG0008061	HUMAN16743	BRALA13562
OG0008062	HUMAN09476	BRALA29465
OG0008064	HUMAN26176	BRALA16954
OG0008065	HUMAN20388	BRALA26405
OG0008066	HUMAN09760	BRALA22865
OG0008067	HUMAN25616	BRALA15119
OG0008069	HUMAN14189	BRALA05254
OG0008070	HUMAN13658, HUMAN13659, HUMAN13660	BRALA21954
OG0008071	HUMAN01032	BRALA07291
OG0008072	HUMAN00396, HUMAN00395	BRALA18765
OG0008073	HUMAN29336, HUMAN29335	BRALA18358
OG0008074	HUMAN12463	BRALA28413
OG0008075	HUMAN29868	BRALA16942
OG0008076	HUMAN06293, HUMAN06291, HUMAN06292, HUMAN06290	BRALA15878
OG0008077	HUMAN26662, HUMAN26661	BRALA25001
OG0008078	HUMAN06472	BRALA13669
OG0008079	HUMAN27934	BRALA08589
OG0008081	HUMAN20765	BRALA03257
OG0008083	HUMAN08783	BRALA28836
OG0008084	HUMAN09222	BRALA24665
OG0008085	HUMAN02875	BRALA16435, BRALA31770
OG0008086	HUMAN03738	BRALA23988
OG0008087	HUMAN18084	BRALA29708
OG0008088	HUMAN08520, HUMAN08522, HUMAN08521	BRALA28845
OG0008089	HUMAN26782	BRALA20320
OG0008090	HUMAN02903, HUMAN02904	BRALA14829
OG0008091	HUMAN07361, HUMAN07360	BRALA30103
OG0008092	HUMAN04427	BRALA18265, BRALA18266
OG0008094	HUMAN11989	BRALA15291
OG0008098	HUMAN17004, HUMAN17003	BRALA30312
OG0008100	HUMAN00523	BRALA16672
OG0008102	HUMAN29480	BRALA02796
OG0008103	HUMAN04801, HUMAN04800	BRALA34312
OG0008104	HUMAN03550, HUMAN03549, HUMAN03551	BRALA06606
OG0008105	HUMAN16819	BRALA33680
OG0008106	HUMAN20536, HUMAN20534	BRALA26076
OG0008107	HUMAN23200, HUMAN23199	BRALA07036
OG0008108	HUMAN14058, HUMAN11110	BRALA03352
OG0008109	HUMAN11770, HUMAN11769, HUMAN11771	BRALA30499
OG0008110	HUMAN17613	BRALA13888
OG0008111	HUMAN09690	BRALA15647
OG0008112	HUMAN08268, HUMAN08270, HUMAN08269	BRALA22113
OG0008113	HUMAN14020	BRALA07943
OG0008115	HUMAN08321	BRALA20867
OG0008116	HUMAN12994, HUMAN10179	BRALA10402
OG0008117	HUMAN01737	BRALA02820
OG0008119	HUMAN26741	BRALA28937
OG0008120	HUMAN00765	BRALA23874
OG0008123	HUMAN04954	BRALA28917, BRALA28916
OG0008124	HUMAN06531	BRALA13418
OG0008125	HUMAN24198, HUMAN24197	BRALA35372, BRALA34832
OG0008126	HUMAN01802	BRALA14557
OG0008127	HUMAN07524	BRALA11884
OG0008136	HUMAN19121	BRALA20212
OG0008138	HUMAN00319	BRALA35674
OG0008143	HUMAN23788, HUMAN23787	BRALA28781
OG0008149	HUMAN19295, HUMAN00607	BRALA10323
OG0008151	HUMAN03088, HUMAN22588	BRALA03631, BRALA03632
OG0008154	HUMAN22672, HUMAN03375	BRALA16049, BRALA25137
OG0008156	HUMAN18652	BRALA17414, BRALA35179
OG0008194	HUMAN01965	BRALA18858, BRALA18857
OG0008202	HUMAN02093	BRALA16861
OG0008203	HUMAN23819	BRALA03991
OG0008204	HUMAN11260	BRALA19971
OG0008205	HUMAN29340	BRALA21784
OG0008206	HUMAN02339	BRALA17145
OG0008208	HUMAN20538	BRALA20062
OG0008209	HUMAN26672, HUMAN26671	BRALA06023
OG0008211	HUMAN28680, HUMAN28681	BRALA18220
OG0008212	HUMAN12505	BRALA24855, BRALA00330
OG0008213	HUMAN21183, HUMAN21184	BRALA28821
OG0008214	HUMAN20614, HUMAN20616, HUMAN20615	BRALA34414
OG0008214	HUMAN26684	BRALA05477
OG0008215	HUMAN07579, HUMAN07580, HUMAN07578	BRALA22956
OG0008216	HUMAN08718	BRALA22497
OG0008217	HUMAN20199	BRALA06238
OG0008218	HUMAN12038	BRALA13067, BRALA13066
OG0008219	HUMAN27873	BRALA06408
OG0008220	HUMAN30201	BRALA11793
OG0008221	HUMAN11125	BRALA03267
OG0008222	HUMAN17180	BRALA16415
OG0008223	HUMAN30263	BRALA22730
OG0008224	HUMAN11586	BRALA19108
OG0008225	HUMAN24187	BRALA08069
OG0008227	HUMAN28826	BRALA14669
OG0008228	HUMAN21146	BRALA09327
OG0008229	HUMAN29482	BRALA02656
OG0008230	HUMAN08125	BRALA28895
OG0008231	HUMAN03677	BRALA34426
OG0008232	HUMAN11841	BRALA31720
OG0008234	HUMAN13620, HUMAN13618, HUMAN13619	BRALA06578
OG0008235	HUMAN00821	BRALA05497
OG0008236	HUMAN02910	BRALA09019
OG0008237	HUMAN23647	BRALA07954
OG0008238	HUMAN16279	BRALA15105
OG0008239	HUMAN03298, HUMAN03297	BRALA17929
OG0008240	HUMAN10132, HUMAN10131	BRALA09089
OG0008242	HUMAN01163, HUMAN01162, HUMAN01161	BRALA28312
OG0008243	HUMAN25428	BRALA28205
OG0008244	HUMAN10161	BRALA10429
OG0008245	HUMAN29072	BRALA23605
OG0008246	HUMAN06614	BRALA04540
OG0008247	HUMAN03620	BRALA34550
OG0008249	HUMAN14662	BRALA05292
OG0008250	HUMAN14966	BRALA22870
OG0008251	HUMAN23749	BRALA07938
OG0008252	HUMAN23703	BRALA09548
OG0008253	HUMAN22268, HUMAN22269, HUMAN22270, HUMAN22271	BRALA16363
OG0008254	HUMAN01824	BRALA18783
OG0008255	HUMAN28692	BRALA20264
OG0008256	HUMAN16605, HUMAN16606	BRALA25076
OG0008257	HUMAN21537	BRALA06162
OG0008258	HUMAN02572	BRALA22506
OG0008259	HUMAN16698, HUMAN16697	BRALA13760
OG0008260	HUMAN28949	BRALA22417
OG0008261	HUMAN05256, HUMAN05253, HUMAN05254, HUMAN05257	BRALA08123
OG0008262	HUMAN29219	BRALA02776
OG0008263	HUMAN04927	BRALA30316
OG0008264	HUMAN23694	BRALA08405
OG0008266	HUMAN09367	BRALA16480
OG0008267	HUMAN06220, HUMAN06219	BRALA28040
OG0008268	HUMAN29112	BRALA03654
OG0008269	HUMAN21396	BRALA18372
OG0008270	HUMAN00750	BRALA21257
OG0008271	HUMAN14372	BRALA13152
OG0008272	HUMAN04358	BRALA16559
OG0008273	HUMAN11962, HUMAN11961	BRALA05439
OG0008274	HUMAN21051	BRALA17358
OG0008275	HUMAN25394	BRALA28211
OG0008277	HUMAN04134	BRALA23402
OG0008278	HUMAN07236	BRALA28148
OG0008281	HUMAN04744	BRALA11926
OG0008282	HUMAN00895	BRALA00732
OG0008283	HUMAN07219	BRALA17761
OG0008286	HUMAN18868	BRALA21994
OG0008288	HUMAN00419	BRALA05446
OG0008290	HUMAN04144, HUMAN04143	BRALA32558
OG0008291	HUMAN12015	BRALA06389
OG0008292	HUMAN09845	BRALA17573
OG0008294	HUMAN17187	BRALA16279
OG0008295	HUMAN16821	BRALA31051
OG0008296	HUMAN21650	BRALA17745
OG0008297	HUMAN19984, HUMAN19986, HUMAN19987, HUMAN19988	BRALA03422
OG0008298	HUMAN00245, HUMAN00244	BRALA08665
OG0008299	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019	BRALA00329
OG0008300	HUMAN28700	BRALA03675
OG0008301	HUMAN03697	BRALA16291
OG0008303	HUMAN08938	BRALA20895
OG0008304	HUMAN07647, HUMAN07648	BRALA31258
OG0008305	HUMAN18436	BRALA04867
OG0008306	HUMAN18178	BRALA25169
OG0008307	HUMAN06155	BRALA26874
OG0008308	HUMAN21349	BRALA22670
OG0008309	HUMAN02301, HUMAN02300, HUMAN02302	BRALA14664
OG0008311	HUMAN16796	BRALA26152
OG0008312	HUMAN13487	BRALA16716
OG0008313	HUMAN13284, HUMAN13283, HUMAN13285	BRALA13109
OG0008314	HUMAN17568, HUMAN17569, HUMAN17566	BRALA07442
OG0008315	HUMAN10956, HUMAN10955	BRALA26641, BRALA26640
OG0008316	HUMAN17759, HUMAN17760	BRALA31850, BRALA35094
OG0008317	HUMAN29465	BRALA19545
OG0008318	HUMAN08273	BRALA10037
OG0008319	HUMAN00373	BRALA25887, BRALA25888
OG0008320	HUMAN24159	BRALA29154
OG0008323	HUMAN28595	BRALA12203
OG0008324	HUMAN26458	BRALA28417
OG0008325	HUMAN11481, HUMAN11480	BRALA19943
OG0008327	HUMAN26707	BRALA18892
OG0008328	HUMAN22301	BRALA28850
OG0008331	HUMAN02484	BRALA15204
OG0008333	HUMAN21893	BRALA14313
OG0008334	HUMAN29152	BRALA10047
OG0008335	HUMAN14533	BRALA05150
OG0008336	HUMAN26835	BRALA15357
OG0008337	HUMAN21223	BRALA25417
OG0008338	HUMAN19122, HUMAN25617	BRALA01559
OG0008339	HUMAN25678	BRALA09633
OG0008341	HUMAN08398	BRALA24420
OG0008342	HUMAN11562, HUMAN28129	BRALA22028
OG0008343	HUMAN17178	BRALA10295
OG0008345	HUMAN09403	BRALA04347
OG0008346	HUMAN16797	BRALA10836
OG0008347	HUMAN12793	BRALA07053
OG0008348	HUMAN18638	BRALA02881
OG0008349	HUMAN30461, HUMAN30460	BRALA15925
OG0008350	HUMAN25937	BRALA06366
OG0008351	HUMAN12466	BRALA02173
OG0008352	HUMAN23735, HUMAN23734	BRALA08491
OG0008353	HUMAN26897	BRALA20086
OG0008354	HUMAN11991	BRALA31017, BRALA32314
OG0008355	HUMAN17063	BRALA31283
OG0008356	HUMAN00269	BRALA20022, BRALA20023
OG0008357	HUMAN09661, HUMAN09662	BRALA18497
OG0008358	HUMAN11319	BRALA33771
OG0008359	HUMAN19022	BRALA15128, BRALA15129
OG0008360	HUMAN00749	BRALA21258
OG0008361	HUMAN00580	BRALA16691
OG0008364	HUMAN17125, HUMAN23879	BRALA09903
OG0008365	HUMAN07830	BRALA14255
OG0008368	HUMAN18450	BRALA11399
OG0008370	HUMAN12794	BRALA30620
OG0008371	HUMAN00911	BRALA24474
OG0008373	HUMAN04211	BRALA02447
OG0008374	HUMAN06241	BRALA09241
OG0008376	HUMAN21289	BRALA00681, BRALA22097
OG0008377	HUMAN18042	BRALA07328
OG0008378	HUMAN18118	BRALA00143
OG0008379	HUMAN14930, HUMAN14931, HUMAN14929	BRALA00924
OG0008381	HUMAN17143	BRALA34490
OG0008382	HUMAN11290	BRALA03358
OG0008383	HUMAN00264	BRALA34425, BRALA34686
OG0008384	HUMAN02514	BRALA13373, BRALA13374
OG0008386	HUMAN13311, HUMAN13310	BRALA01056
OG0008387	HUMAN06320	BRALA27580
OG0008388	HUMAN25138	BRALA22482
OG0008392	HUMAN26623, HUMAN26617, HUMAN26622	BRALA06321
OG0008395	HUMAN26076	BRALA06782
OG0008396	HUMAN11557	BRALA22030
OG0008399	HUMAN17631, HUMAN17660, HUMAN17629, HUMAN17630, HUMAN17659	BRALA33684
OG0008400	HUMAN14762	BRALA29815, BRALA00697
OG0008401	HUMAN02443	BRALA17999
OG0008402	HUMAN25252	BRALA09677
OG0008403	HUMAN00738	BRALA24505
OG0008404	HUMAN29395, HUMAN29394	BRALA23651
OG0008406	HUMAN00912	BRALA01198
OG0008411	HUMAN13080, HUMAN13079	BRALA07369
OG0008412	HUMAN01894, HUMAN01893	BRALA13554
OG0008414	HUMAN01631	BRALA04459
OG0008415	HUMAN22400, HUMAN22401	BRALA11890
OG0008416	HUMAN08501	BRALA17626
OG0008418	HUMAN02917, HUMAN02916	BRALA06091
OG0008419	HUMAN16915, HUMAN16916	BRALA13393
OG0008421	HUMAN01185	BRALA04900, BRALA19165
OG0008422	HUMAN04849	BRALA18880
OG0008424	HUMAN23340	BRALA14612
OG0008425	HUMAN28265, HUMAN28263, HUMAN28266	BRALA03330
OG0008426	HUMAN21059	BRALA18961, BRALA09432
OG0008427	HUMAN25438	BRALA08333
OG0008432	HUMAN21308	BRALA18703
OG0008433	HUMAN04241, HUMAN04242, HUMAN04240, HUMAN04239	BRALA00397
OG0008435	HUMAN03821	BRALA33895
OG0008437	HUMAN05070, HUMAN05068, HUMAN05069	BRALA00511
OG0008443	HUMAN25776, HUMAN25777	BRALA19003
OG0008444	HUMAN04905, HUMAN04906	BRALA22302
OG0008448	HUMAN08260, HUMAN08263, HUMAN08262, HUMAN08261	BRALA11933
OG0008450	HUMAN12303	BRALA34938
OG0008453	HUMAN06041	BRALA07678
OG0008457	HUMAN18752, HUMAN18753	BRALA13320
OG0008460	HUMAN25480	BRALA24281, BRALA24283
OG0008462	HUMAN09695, HUMAN09702, HUMAN09698, HUMAN09696, HUMAN09703	BRALA14603
OG0008463	HUMAN18761, HUMAN18762, HUMAN04948	BRALA22549
OG0008464	HUMAN16141	BRALA28324, BRALA26947
OG0008468	HUMAN10442, HUMAN21499, HUMAN21500, HUMAN21501	BRALA17335
OG0008470	HUMAN05350, HUMAN05675	BRALA15820, BRALA15821
OG0008507	HUMAN10030	BRALA15057
OG0008509	HUMAN00348	BRALA05523
OG0008513	HUMAN20254	BRALA15101
OG0008514	HUMAN23059	BRALA15921
OG0008515	HUMAN28063	BRALA11973
OG0008516	HUMAN09260, HUMAN09259	BRALA10786, BRALA10911
OG0008524	HUMAN10821	BRALA34791, BRALA35810
OG0008526	HUMAN01035, HUMAN01036	BRALA01004
OG0008527	HUMAN01947	BRALA16647
OG0008528	HUMAN21693	BRALA01940
OG0008530	HUMAN23105	BRALA03989
OG0008532	HUMAN04907	BRALA28388
OG0008533	HUMAN25516	BRALA28209
OG0008534	HUMAN04235	BRALA27649
OG0008535	HUMAN17191	BRALA22563
OG0008536	HUMAN12783	BRALA00357, BRALA00355, BRALA00356
OG0008538	HUMAN23914	BRALA11832
OG0008539	HUMAN11116, HUMAN11117	BRALA31052
OG0008540	HUMAN01647	BRALA07940
OG0008541	HUMAN00437	BRALA02918
OG0008542	HUMAN14336	BRALA16597
OG0008544	HUMAN11249	BRALA17943
OG0008545	HUMAN17171, HUMAN17170	BRALA17948
OG0008546	HUMAN13748, HUMAN13749	BRALA20223
OG0008550	HUMAN00201	BRALA03273
OG0008551	HUMAN05297	BRALA15706
OG0008554	HUMAN11109, HUMAN19180, HUMAN14059	BRALA03353
OG0008555	HUMAN25239	BRALA16626
OG0008556	HUMAN02568, HUMAN02571	BRALA22513
OG0008557	HUMAN07933	BRALA03028
OG0008558	HUMAN04702	BRALA02508
OG0008559	HUMAN17851	BRALA00268
OG0008560	HUMAN24915	BRALA01988
OG0008561	HUMAN11692	BRALA28153
OG0008562	HUMAN25387	BRALA08959
OG0008563	HUMAN07276	BRALA29273
OG0008564	HUMAN21464	BRALA17330
OG0008565	HUMAN23706, HUMAN23705	BRALA21746
OG0008566	HUMAN22117	BRALA11541
OG0008567	HUMAN25871	BRALA00993, BRALA11796
OG0008570	HUMAN10481	BRALA21939
OG0008572	HUMAN19525	BRALA19309
OG0008573	HUMAN28622	BRALA09463
OG0008574	HUMAN00525	BRALA11419
OG0008575	HUMAN06154, HUMAN06153	BRALA18250
OG0008576	HUMAN03809	BRALA11515
OG0008577	HUMAN10533	BRALA06350
OG0008578	HUMAN19101	BRALA03455
OG0008579	HUMAN24553	BRALA15115
OG0008583	HUMAN24564, HUMAN24563	BRALA10200
OG0008587	HUMAN08581	BRALA17930
OG0008588	HUMAN13418, HUMAN13417	BRALA10465
OG0008590	HUMAN28355	BRALA27378
OG0008591	HUMAN10263	BRALA15014
OG0008592	HUMAN29113	BRALA18436
OG0008593	HUMAN20955, HUMAN20953, HUMAN20954, HUMAN24924	BRALA28147
OG0008595	HUMAN25300	BRALA19312
OG0008596	HUMAN25989	BRALA09201
OG0008597	HUMAN23066	BRALA28968
OG0008599	HUMAN25019	BRALA15150
OG0008600	HUMAN03507, HUMAN03506	BRALA22361
OG0008601	HUMAN23784	BRALA20388
OG0008602	HUMAN16845	BRALA34147
OG0008603	HUMAN14135	BRALA30099
OG0008604	HUMAN10620, HUMAN10619	BRALA19507
OG0008605	HUMAN17119, HUMAN17118	BRALA11490
OG0008606	HUMAN26327	BRALA09692
OG0008607	HUMAN02143	BRALA27393
OG0008609	HUMAN26596	BRALA13094
OG0008611	HUMAN02182	BRALA10116
OG0008612	HUMAN02234, HUMAN02233	BRALA21312
OG0008613	HUMAN26988	BRALA15326
OG0008614	HUMAN04277	BRALA11854
OG0008618	HUMAN20501	BRALA11013, BRALA11063, BRALA09335
OG0008619	HUMAN08940	BRALA23442
