Orthogroup	HUMAN	LYTVA_ok
OG0007490	HUMAN18581, HUMAN18580	LYTVA_13021
OG0007493	HUMAN22084	LYTVA_16474
OG0007494	HUMAN16086	LYTVA_11090
OG0007497	HUMAN02092, HUMAN02091	LYTVA_14734
OG0007499	HUMAN04823	LYTVA_14874
OG0007500	HUMAN21907	LYTVA_18267
OG0007501	HUMAN06876, HUMAN06874, HUMAN06875	LYTVA_22863
OG0007503	HUMAN03263, HUMAN03264, HUMAN03265	LYTVA_07667
OG0007504	HUMAN26616	LYTVA_16801
OG0007507	HUMAN02724, HUMAN02723, HUMAN02726, HUMAN02725	LYTVA_12074
OG0007509	HUMAN12458	LYTVA_00585, LYTVA_20658
OG0007510	HUMAN00670, HUMAN00669	LYTVA_15578
OG0007513	HUMAN02838	LYTVA_01675
OG0007514	HUMAN23377, HUMAN00924	LYTVA_01131
OG0007517	HUMAN04257	LYTVA_01445, LYTVA_25101
OG0007518	HUMAN06937, HUMAN06939, HUMAN06936, HUMAN06938	LYTVA_05377
OG0007521	HUMAN03514	LYTVA_23142
OG0007522	HUMAN08876	LYTVA_24173, LYTVA_04050
OG0007525	HUMAN01310	LYTVA_17746, LYTVA_17745
OG0007527	HUMAN14056	LYTVA_20160
OG0007528	HUMAN01170	LYTVA_17660, LYTVA_13424
OG0007529	HUMAN13627, HUMAN13630, HUMAN13626, HUMAN13628, HUMAN13629	LYTVA_24821
OG0007533	HUMAN18647	LYTVA_15407
OG0007583	HUMAN03503	LYTVA_02898
OG0007584	HUMAN10216, HUMAN10215	LYTVA_07507
OG0007586	HUMAN28828	LYTVA_23540
OG0007587	HUMAN28082	LYTVA_06191
OG0007588	HUMAN05800	LYTVA_19122
OG0007589	HUMAN23044	LYTVA_15571
OG0007591	HUMAN12931	LYTVA_15821
OG0007595	HUMAN26771, HUMAN26772	LYTVA_04822, LYTVA_27964
OG0007597	HUMAN07406	LYTVA_04975
OG0007598	HUMAN22979	LYTVA_14137
OG0007600	HUMAN07630, HUMAN21662	LYTVA_02329, LYTVA_28486, LYTVA_22411
OG0007601	HUMAN12973	LYTVA_20410
OG0007602	HUMAN00917	LYTVA_19111
OG0007603	HUMAN11097	LYTVA_01215
OG0007604	HUMAN11462, HUMAN11463	LYTVA_27072, LYTVA_11917
OG0007605	HUMAN25002	LYTVA_23223
OG0007607	HUMAN00121	LYTVA_28351
OG0007608	HUMAN24575, HUMAN24576	LYTVA_19572
OG0007609	HUMAN07130	LYTVA_28776
OG0007610	HUMAN20947	LYTVA_01262
OG0007611	HUMAN08580	LYTVA_10154
OG0007612	HUMAN06201	LYTVA_02241
OG0007613	HUMAN14918, HUMAN14919, HUMAN14917	LYTVA_11371
OG0007615	HUMAN17636	LYTVA_01668
OG0007616	HUMAN16740	LYTVA_04326
OG0007617	HUMAN28528	LYTVA_06763
OG0007618	HUMAN05174, HUMAN05173	LYTVA_17818
OG0007619	HUMAN21829	LYTVA_16958
OG0007621	HUMAN01027, HUMAN06000	LYTVA_28737
OG0007623	HUMAN14413, HUMAN02716	LYTVA_25391
OG0007624	HUMAN00744	LYTVA_26685
OG0007626	HUMAN30032, HUMAN30031, HUMAN30033, HUMAN30030	LYTVA_26960
OG0007628	HUMAN22378	LYTVA_20735
OG0007630	HUMAN05291	LYTVA_21472
OG0007631	HUMAN25386, HUMAN17448	LYTVA_08707, LYTVA_01412
OG0007632	HUMAN16885	LYTVA_27271, LYTVA_07026, LYTVA_09524
OG0007633	HUMAN13873	LYTVA_11264
OG0007635	HUMAN22830	LYTVA_00547
OG0007637	HUMAN08470	LYTVA_23253
OG0007638	HUMAN25473	LYTVA_28819, LYTVA_12541
OG0007639	HUMAN03357, HUMAN03356	LYTVA_29195
OG0007640	HUMAN14964, HUMAN14963	LYTVA_16975, LYTVA_04217
OG0007642	HUMAN02914	LYTVA_19507
OG0007643	HUMAN26301	LYTVA_13772, LYTVA_29417
OG0007645	HUMAN10615, HUMAN10616	LYTVA_22625
OG0007646	HUMAN29544	LYTVA_11672
OG0007647	HUMAN02929	LYTVA_17226, LYTVA_08417
OG0007648	HUMAN29977, HUMAN29976	LYTVA_16410
OG0007649	HUMAN01321	LYTVA_29126
OG0007650	HUMAN16337, HUMAN16338	LYTVA_24221, LYTVA_22368
OG0007652	HUMAN29441	LYTVA_12087
OG0007653	HUMAN17027, HUMAN17025, HUMAN17026	LYTVA_26389
OG0007656	HUMAN02869	LYTVA_03488
OG0007658	HUMAN30007	LYTVA_00620
OG0007660	HUMAN02075	LYTVA_02046
OG0007662	HUMAN05169	LYTVA_26859
OG0007663	HUMAN19568	LYTVA_06307
OG0007665	HUMAN27691, HUMAN27690	LYTVA_17087
OG0007667	HUMAN15603	LYTVA_11978
OG0007668	HUMAN07341	LYTVA_01048
OG0007669	HUMAN26809, HUMAN26810	LYTVA_18754
OG0007670	HUMAN25254	LYTVA_03178
OG0007671	HUMAN18044	LYTVA_00969
OG0007673	HUMAN30108, HUMAN00583	LYTVA_06130
OG0007674	HUMAN08286	LYTVA_19731, LYTVA_05255
OG0007675	HUMAN25956, HUMAN25982	LYTVA_10928
OG0007676	HUMAN24899	LYTVA_12495
OG0007677	HUMAN29231, HUMAN29232	LYTVA_26927
OG0007679	HUMAN23101	LYTVA_08970
OG0007685	HUMAN18793	LYTVA_02760
OG0007686	HUMAN11598, HUMAN11597, HUMAN11595, HUMAN11599	LYTVA_12208
OG0007687	HUMAN20268	LYTVA_15396
OG0007689	HUMAN07121	LYTVA_19628
OG0007690	HUMAN27678	LYTVA_28416
OG0007691	HUMAN27822	LYTVA_22077
OG0007692	HUMAN02061	LYTVA_24951
OG0007694	HUMAN20746	LYTVA_26876
OG0007695	HUMAN28172	LYTVA_05499, LYTVA_10609
OG0007696	HUMAN05784	LYTVA_24378
OG0007700	HUMAN07314	LYTVA_07316
OG0007701	HUMAN07269	LYTVA_21781
OG0007702	HUMAN20314	LYTVA_05328
OG0007703	HUMAN22827	LYTVA_27223, LYTVA_22526
OG0007704	HUMAN21556	LYTVA_08360
OG0007705	HUMAN03246	LYTVA_14287
OG0007708	HUMAN06488	LYTVA_29207
OG0007709	HUMAN23750, HUMAN01625	LYTVA_10006
OG0007711	HUMAN25855	LYTVA_29385, LYTVA_17924
OG0007712	HUMAN03420	LYTVA_10828
OG0007713	HUMAN06586	LYTVA_11468
OG0007714	HUMAN30023	LYTVA_09705
OG0007716	HUMAN10202, HUMAN10203	LYTVA_19321
OG0007717	HUMAN03284	LYTVA_16631
OG0007719	HUMAN26223	LYTVA_26116
OG0007721	HUMAN03623	LYTVA_28411
OG0007722	HUMAN03285	LYTVA_18125
OG0007723	HUMAN26538	LYTVA_01240
OG0007724	HUMAN03962	LYTVA_24222
OG0007725	HUMAN29154	LYTVA_15370
OG0007726	HUMAN04435	LYTVA_06027
OG0007728	HUMAN27883	LYTVA_04426
OG0007730	HUMAN27996, HUMAN27997, HUMAN27995	LYTVA_17502
OG0007732	HUMAN24163, HUMAN24162	LYTVA_00596
OG0007733	HUMAN01349	LYTVA_17250
OG0007734	HUMAN00972, HUMAN17214	LYTVA_12740
OG0007735	HUMAN12324	LYTVA_08877
OG0007738	HUMAN19368	LYTVA_26772
OG0007739	HUMAN01347	LYTVA_25107
OG0007740	HUMAN05471, HUMAN05472	LYTVA_13616, LYTVA_03535
OG0007741	HUMAN02503	LYTVA_05974
OG0007743	HUMAN09883, HUMAN06357	LYTVA_21362
OG0007744	HUMAN26813, HUMAN26814	LYTVA_19072
OG0007745	HUMAN11543, HUMAN11542	LYTVA_03413
OG0007746	HUMAN25134	LYTVA_12054
OG0007747	HUMAN01081	LYTVA_08028, LYTVA_13506
OG0007748	HUMAN02622	LYTVA_16035
OG0007749	HUMAN26822	LYTVA_25973
OG0007751	HUMAN17117, HUMAN17120	LYTVA_20108
OG0007752	HUMAN05362	LYTVA_05758
OG0007753	HUMAN23321	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419
OG0007754	HUMAN21523	LYTVA_02556, LYTVA_22115
OG0007755	HUMAN02406	LYTVA_27977
OG0007756	HUMAN18795	LYTVA_26790, LYTVA_01408
OG0007757	HUMAN01101	LYTVA_29634
OG0007758	HUMAN29935	LYTVA_02245
OG0007759	HUMAN01276	LYTVA_29844, LYTVA_13752
OG0007760	HUMAN19195	LYTVA_22853
OG0007762	HUMAN07584	LYTVA_02092
OG0007763	HUMAN01210	LYTVA_23256
OG0007765	HUMAN26181, HUMAN26182	LYTVA_09453
OG0007766	HUMAN10522	LYTVA_16803
OG0007767	HUMAN17614	LYTVA_18171
OG0007768	HUMAN11819, HUMAN11818	LYTVA_26406
OG0007769	HUMAN10250	LYTVA_15736
OG0007770	HUMAN07204, HUMAN07203, HUMAN07205	LYTVA_17778
OG0007771	HUMAN06957	LYTVA_23243
OG0007772	HUMAN21301	LYTVA_28492
OG0007773	HUMAN22030	LYTVA_28425
OG0007774	HUMAN17885, HUMAN17884	LYTVA_07983
OG0007775	HUMAN13077	LYTVA_27798
OG0007776	HUMAN13908, HUMAN13907, HUMAN13906	LYTVA_09426
OG0007779	HUMAN18212	LYTVA_04248
OG0007780	HUMAN08419, HUMAN08418	LYTVA_19102
OG0007781	HUMAN02870	LYTVA_26330, LYTVA_26857
OG0007782	HUMAN10939	LYTVA_11501
OG0007783	HUMAN10560	LYTVA_18320
OG0007784	HUMAN12802	LYTVA_09607
OG0007786	HUMAN18705	LYTVA_30038
OG0007788	HUMAN10906, HUMAN10907	LYTVA_09000
OG0007789	HUMAN10825, HUMAN10824	LYTVA_08173
OG0007791	HUMAN00111	LYTVA_08192, LYTVA_16268, LYTVA_13914
OG0007793	HUMAN01140, HUMAN01141	LYTVA_13499
OG0007793	HUMAN01142	LYTVA_18097
OG0007794	HUMAN07379, HUMAN07378	LYTVA_26977
OG0007796	HUMAN01833	LYTVA_11355
OG0007798	HUMAN23022	LYTVA_16861, LYTVA_18242
OG0007799	HUMAN26285	LYTVA_21389
OG0007800	HUMAN05271, HUMAN05270	LYTVA_15028
OG0007801	HUMAN12139, HUMAN12140, HUMAN12141	LYTVA_25330
OG0007802	HUMAN16301	LYTVA_18290
OG0007803	HUMAN17024	LYTVA_01593
OG0007804	HUMAN27359	LYTVA_03179
OG0007805	HUMAN05569	LYTVA_16960, LYTVA_00808, LYTVA_17169, LYTVA_16961
OG0007808	HUMAN20964	LYTVA_16872
OG0007809	HUMAN01412	LYTVA_16781
OG0007810	HUMAN20972	LYTVA_14635
OG0007812	HUMAN23209	LYTVA_27813
OG0007813	HUMAN02512	LYTVA_09962
OG0007814	HUMAN03364	LYTVA_15113, LYTVA_01159
OG0007815	HUMAN18937, HUMAN18939, HUMAN18936, HUMAN18938	LYTVA_06622
OG0007816	HUMAN00100, HUMAN00099	LYTVA_20731
OG0007820	HUMAN11761	LYTVA_07692
OG0007823	HUMAN03449	LYTVA_16470
OG0007825	HUMAN14274	LYTVA_10012
OG0007826	HUMAN07299	LYTVA_16290
OG0007827	HUMAN16930, HUMAN16931, HUMAN16929	LYTVA_28200
OG0007828	HUMAN13883, HUMAN13882	LYTVA_14710
OG0007829	HUMAN11339	LYTVA_07496, LYTVA_18844
OG0007830	HUMAN01001	LYTVA_21502
OG0007831	HUMAN27771	LYTVA_18643
OG0007833	HUMAN19927, HUMAN19926	LYTVA_14327
OG0007834	HUMAN24234, HUMAN24235, HUMAN24233, HUMAN24232	LYTVA_12110
OG0007835	HUMAN23278	LYTVA_08884
OG0007836	HUMAN30213	LYTVA_26464
OG0007837	HUMAN29610	LYTVA_26889
OG0007838	HUMAN19928	LYTVA_02755
OG0007840	HUMAN27820	LYTVA_25217
OG0007841	HUMAN03161	LYTVA_02552
OG0007842	HUMAN02588, HUMAN02589	LYTVA_18377
OG0007843	HUMAN23053, HUMAN24119	LYTVA_10686
OG0007847	HUMAN28900	LYTVA_11506
OG0007848	HUMAN19483	LYTVA_21280
OG0007849	HUMAN08686	LYTVA_16742
OG0007850	HUMAN19514	LYTVA_11256
OG0007851	HUMAN02220, HUMAN10989	LYTVA_16986
OG0007857	HUMAN22885, HUMAN24371	LYTVA_04563
OG0007859	HUMAN17826	LYTVA_21734, LYTVA_08980
OG0007860	HUMAN01367	LYTVA_04925
OG0007862	HUMAN02592, HUMAN12841, HUMAN12840	LYTVA_01856
OG0007866	HUMAN13545, HUMAN13544	LYTVA_29112
OG0007870	HUMAN28813, HUMAN14306, HUMAN14305, HUMAN28811	LYTVA_26333
OG0007907	HUMAN18079, HUMAN18078	LYTVA_20630, LYTVA_17910
OG0007908	HUMAN27841	LYTVA_00123, LYTVA_00128
OG0007911	HUMAN16282, HUMAN16283	LYTVA_20096
OG0007913	HUMAN09685	LYTVA_02876
OG0007915	HUMAN16719, HUMAN16718	LYTVA_11903
OG0007917	HUMAN07730	LYTVA_27582
OG0007922	HUMAN15444, HUMAN15445	LYTVA_30133
OG0007924	HUMAN16777	LYTVA_03082
OG0007925	HUMAN18631, HUMAN18632	LYTVA_19385
OG0007926	HUMAN09355, HUMAN09356	LYTVA_27557
OG0007927	HUMAN26473	LYTVA_12602
OG0007929	HUMAN14120	LYTVA_13569, LYTVA_05871
OG0007930	HUMAN19209	LYTVA_24546
OG0007931	HUMAN05429, HUMAN22978	LYTVA_25938
OG0007932	HUMAN24557	LYTVA_19215
OG0007934	HUMAN21422	LYTVA_02611
OG0007935	HUMAN25433	LYTVA_06445
OG0007937	HUMAN02729	LYTVA_24311
OG0007938	HUMAN06734	LYTVA_22645, LYTVA_12290
OG0007942	HUMAN14706, HUMAN14708, HUMAN14707	LYTVA_02894
OG0007943	HUMAN05448	LYTVA_23768
OG0007944	HUMAN22561, HUMAN22559, HUMAN22563, HUMAN22562, HUMAN22560	LYTVA_18958
OG0007945	HUMAN11683, HUMAN11682	LYTVA_06637, LYTVA_23001
OG0007946	HUMAN01410	LYTVA_22492
OG0007948	HUMAN11837	LYTVA_12792
OG0007951	HUMAN19098	LYTVA_13182
OG0007953	HUMAN29593	LYTVA_29452
OG0007954	HUMAN25141, HUMAN25140	LYTVA_00640
OG0007958	HUMAN10130	LYTVA_21325
OG0007959	HUMAN00914	LYTVA_00997
OG0007962	HUMAN23916	LYTVA_17754
OG0007963	HUMAN00077	LYTVA_14762
OG0007964	HUMAN26269	LYTVA_00218
OG0007965	HUMAN10628	LYTVA_25490
OG0007966	HUMAN23684	LYTVA_05372
OG0007967	HUMAN14599, HUMAN14598, HUMAN14597	LYTVA_01214
OG0007968	HUMAN03235	LYTVA_29252
OG0007970	HUMAN11987, HUMAN11988	LYTVA_27392
OG0007972	HUMAN08234, HUMAN08235	LYTVA_29552
OG0007974	HUMAN21538	LYTVA_10596
OG0007975	HUMAN00101	LYTVA_06387
OG0007976	HUMAN10652	LYTVA_13154
OG0007977	HUMAN10711	LYTVA_01651
OG0007980	HUMAN25126	LYTVA_24730
OG0007981	HUMAN08911, HUMAN08912	LYTVA_26180
OG0007984	HUMAN11790	LYTVA_27635
OG0007985	HUMAN22845	LYTVA_13055
OG0007986	HUMAN23732, HUMAN23729, HUMAN23731, HUMAN23730	LYTVA_07433, LYTVA_01799
OG0007988	HUMAN08136	LYTVA_17501
OG0007990	HUMAN28217, HUMAN28218, HUMAN28216	LYTVA_09232
OG0007991	HUMAN09310	LYTVA_08633
OG0007993	HUMAN02476	LYTVA_13051, LYTVA_05314
OG0007994	HUMAN25068	LYTVA_24669, LYTVA_29511
OG0007995	HUMAN30442, HUMAN30445, HUMAN30643, HUMAN30641, HUMAN30642, HUMAN30644, HUMAN30645, HUMAN30640	LYTVA_26873
OG0007997	HUMAN25806	LYTVA_15603
OG0007998	HUMAN27286	LYTVA_09482, LYTVA_23806
OG0007999	HUMAN13157	LYTVA_30190
OG0008000	HUMAN16710	LYTVA_03181
OG0008001	HUMAN17244, HUMAN17245, HUMAN17243	LYTVA_09406
OG0008003	HUMAN11963	LYTVA_10054
OG0008004	HUMAN07936	LYTVA_12313
OG0008006	HUMAN30122	LYTVA_04573
OG0008008	HUMAN25914	LYTVA_16089
OG0008009	HUMAN01656	LYTVA_05837
OG0008011	HUMAN20883	LYTVA_19057, LYTVA_12800
OG0008012	HUMAN12766	LYTVA_07992
OG0008013	HUMAN02948, HUMAN02949, HUMAN02950	LYTVA_01762
OG0008014	HUMAN13088	LYTVA_03277, LYTVA_17757
OG0008017	HUMAN29822	LYTVA_28909
OG0008018	HUMAN03518	LYTVA_23548
OG0008019	HUMAN26686	LYTVA_08288
OG0008020	HUMAN25874	LYTVA_13930
OG0008022	HUMAN08326, HUMAN08325	LYTVA_01020
OG0008023	HUMAN00347	LYTVA_29061
OG0008025	HUMAN25944	LYTVA_16086
OG0008026	HUMAN07017	LYTVA_25126, LYTVA_18108, LYTVA_25125
OG0008027	HUMAN09297, HUMAN09295	LYTVA_08495
OG0008029	HUMAN26373	LYTVA_27485
OG0008030	HUMAN20023	LYTVA_03976
OG0008033	HUMAN17141	LYTVA_09736
OG0008036	HUMAN25880	LYTVA_26226
OG0008037	HUMAN09652	LYTVA_21636, LYTVA_11363
OG0008038	HUMAN21043	LYTVA_17026
OG0008039	HUMAN19944	LYTVA_10904
OG0008040	HUMAN25453, HUMAN25452	LYTVA_03214
OG0008043	HUMAN09312	LYTVA_04102
OG0008044	HUMAN11521	LYTVA_13184
OG0008046	HUMAN28416, HUMAN28418	LYTVA_07955
OG0008048	HUMAN28014, HUMAN28015	LYTVA_01597
OG0008049	HUMAN26750	LYTVA_08645
OG0008051	HUMAN10716	LYTVA_24294
OG0008052	HUMAN09315, HUMAN09316	LYTVA_27394, LYTVA_26388
OG0008053	HUMAN26036	LYTVA_19326
OG0008054	HUMAN20568	LYTVA_00942
OG0008055	HUMAN06710	LYTVA_23231
OG0008057	HUMAN19652	LYTVA_10103, LYTVA_01401
OG0008058	HUMAN15328, HUMAN15329, HUMAN15330	LYTVA_11510
OG0008059	HUMAN00551, HUMAN00552	LYTVA_01581
OG0008060	HUMAN01458	LYTVA_26101
OG0008061	HUMAN27886	LYTVA_07698, LYTVA_06188
OG0008064	HUMAN26176	LYTVA_26802
OG0008065	HUMAN20388	LYTVA_24621
OG0008067	HUMAN25616	LYTVA_15538
OG0008068	HUMAN23056, HUMAN24120	LYTVA_01021
OG0008069	HUMAN14189	LYTVA_23137
OG0008070	HUMAN13658, HUMAN13659, HUMAN13660	LYTVA_27118
OG0008072	HUMAN00396, HUMAN00395	LYTVA_03849
OG0008073	HUMAN29336, HUMAN29335	LYTVA_27292, LYTVA_05982
OG0008075	HUMAN29868	LYTVA_05396
OG0008076	HUMAN06293, HUMAN06291, HUMAN06292, HUMAN06290	LYTVA_28307
OG0008077	HUMAN26662, HUMAN26661	LYTVA_28528
OG0008078	HUMAN06472	LYTVA_11726
OG0008079	HUMAN27934	LYTVA_20493
OG0008081	HUMAN20765	LYTVA_14111
OG0008083	HUMAN08783	LYTVA_07376
OG0008084	HUMAN09222	LYTVA_23357
OG0008085	HUMAN02875	LYTVA_02942
OG0008086	HUMAN03738	LYTVA_28233
OG0008087	HUMAN18084	LYTVA_26443
OG0008089	HUMAN26782	LYTVA_15731
OG0008090	HUMAN02903, HUMAN02904	LYTVA_07547, LYTVA_04253
OG0008092	HUMAN04427	LYTVA_17847
OG0008093	HUMAN27677	LYTVA_27545
OG0008094	HUMAN11989	LYTVA_13701
OG0008098	HUMAN17004, HUMAN17003	LYTVA_05312
OG0008099	HUMAN10505, HUMAN10506	LYTVA_24723, LYTVA_10856
OG0008100	HUMAN00523	LYTVA_27720
OG0008102	HUMAN29480	LYTVA_04167
OG0008103	HUMAN04801, HUMAN04800	LYTVA_11735
OG0008104	HUMAN03550, HUMAN03549, HUMAN03551	LYTVA_16469
OG0008108	HUMAN11110	LYTVA_26623
OG0008109	HUMAN11770, HUMAN11769, HUMAN11771	LYTVA_29424
OG0008110	HUMAN17613	LYTVA_29515
OG0008111	HUMAN09690	LYTVA_17929
OG0008115	HUMAN08321	LYTVA_10998
OG0008117	HUMAN01737	LYTVA_24074
OG0008119	HUMAN26741	LYTVA_23016
OG0008120	HUMAN00765	LYTVA_27462
OG0008124	HUMAN06531	LYTVA_00332
OG0008125	HUMAN24198, HUMAN24197	LYTVA_28474
OG0008136	HUMAN19121	LYTVA_14477, LYTVA_14048
OG0008138	HUMAN00319	LYTVA_05468
OG0008143	HUMAN23788, HUMAN23787	LYTVA_01023
OG0008151	HUMAN03088, HUMAN22588	LYTVA_24560
OG0008199	HUMAN23058, HUMAN23057	LYTVA_12477
OG0008201	HUMAN21455	LYTVA_12601
OG0008202	HUMAN02093	LYTVA_03218
OG0008203	HUMAN23819	LYTVA_04454
OG0008205	HUMAN29340	LYTVA_07298, LYTVA_06611
OG0008206	HUMAN02339	LYTVA_04480
OG0008208	HUMAN20538	LYTVA_19071
OG0008209	HUMAN26670, HUMAN26672, HUMAN26671	LYTVA_07682
OG0008211	HUMAN28680, HUMAN28681	LYTVA_08251
OG0008212	HUMAN12505	LYTVA_05714
OG0008213	HUMAN21183, HUMAN21184	LYTVA_15320
OG0008214	HUMAN26684	LYTVA_00927
OG0008217	HUMAN20199	LYTVA_00528, LYTVA_28904
OG0008220	HUMAN30201	LYTVA_04472
OG0008221	HUMAN11125	LYTVA_02459
OG0008223	HUMAN30263	LYTVA_14507
OG0008224	HUMAN11586	LYTVA_28133
OG0008225	HUMAN24187	LYTVA_17230
OG0008227	HUMAN28826	LYTVA_13110
OG0008230	HUMAN08125	LYTVA_24602
OG0008231	HUMAN03677	LYTVA_22614
OG0008232	HUMAN11841	LYTVA_21174, LYTVA_25815
OG0008234	HUMAN13620, HUMAN13618, HUMAN13619	LYTVA_29891
OG0008235	HUMAN00821	LYTVA_17569
OG0008236	HUMAN02910	LYTVA_22876
OG0008237	HUMAN23647	LYTVA_16152
OG0008238	HUMAN16279	LYTVA_22202
OG0008239	HUMAN03298, HUMAN03297	LYTVA_15874
OG0008240	HUMAN10132, HUMAN10131	LYTVA_10183
OG0008242	HUMAN01163, HUMAN01162, HUMAN01161, HUMAN01160	LYTVA_05125
OG0008243	HUMAN25428	LYTVA_30154
OG0008244	HUMAN10161	LYTVA_13153
OG0008245	HUMAN29072	LYTVA_27878
OG0008246	HUMAN06614	LYTVA_27090
OG0008249	HUMAN14662	LYTVA_17203
OG0008252	HUMAN23703	LYTVA_14149, LYTVA_16082, LYTVA_17930
OG0008254	HUMAN01824	LYTVA_07719
OG0008255	HUMAN28692	LYTVA_25329
OG0008256	HUMAN16605, HUMAN16606	LYTVA_18638
OG0008257	HUMAN21537	LYTVA_10599
OG0008259	HUMAN16697	LYTVA_23738
OG0008260	HUMAN28949	LYTVA_14046
OG0008263	HUMAN04927	LYTVA_23520
OG0008264	HUMAN23694	LYTVA_29571
OG0008265	HUMAN30496, HUMAN30495	LYTVA_05374
OG0008266	HUMAN09367	LYTVA_05121
OG0008267	HUMAN06220, HUMAN06219	LYTVA_07910
OG0008269	HUMAN21396	LYTVA_01980
OG0008270	HUMAN00750	LYTVA_00339
OG0008272	HUMAN04358	LYTVA_26499
OG0008273	HUMAN11962, HUMAN11961	LYTVA_15469, LYTVA_11433
OG0008274	HUMAN21051	LYTVA_12510
OG0008275	HUMAN25394	LYTVA_16000
OG0008277	HUMAN04134	LYTVA_07672
OG0008278	HUMAN07236	LYTVA_12632
OG0008280	HUMAN22014	LYTVA_30183, LYTVA_00069, LYTVA_27631
OG0008282	HUMAN00895	LYTVA_00857, LYTVA_23255
OG0008283	HUMAN07219	LYTVA_16941
OG0008284	HUMAN08430, HUMAN15813	LYTVA_08177
OG0008285	HUMAN14115, HUMAN14114	LYTVA_04744
OG0008286	HUMAN18868	LYTVA_10800
OG0008288	HUMAN00419	LYTVA_18216
OG0008289	HUMAN29098	LYTVA_29130
OG0008290	HUMAN04144, HUMAN04143	LYTVA_27680, LYTVA_27718
OG0008291	HUMAN12015	LYTVA_13098
OG0008294	HUMAN17187	LYTVA_12005
OG0008298	HUMAN00245, HUMAN00244	LYTVA_23693
OG0008299	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019	LYTVA_05838
OG0008300	HUMAN28700	LYTVA_29193
OG0008303	HUMAN08938	LYTVA_26088
OG0008304	HUMAN07647, HUMAN07648	LYTVA_10476
OG0008306	HUMAN18178	LYTVA_26375
OG0008307	HUMAN06155	LYTVA_11174
OG0008309	HUMAN02301, HUMAN02300, HUMAN02302	LYTVA_06809
OG0008311	HUMAN16796	LYTVA_04533
OG0008312	HUMAN13487	LYTVA_18833
OG0008314	HUMAN17568, HUMAN17569, HUMAN17566	LYTVA_05017
OG0008315	HUMAN10956, HUMAN10955	LYTVA_04753
OG0008317	HUMAN29465	LYTVA_17270
OG0008318	HUMAN08273	LYTVA_20991
OG0008319	HUMAN00373	LYTVA_26117
OG0008320	HUMAN24159	LYTVA_19824
OG0008323	HUMAN28595	LYTVA_24411
OG0008324	HUMAN26458	LYTVA_17214
OG0008327	HUMAN26707	LYTVA_27356
OG0008328	HUMAN22301	LYTVA_22323
OG0008329	HUMAN17963, HUMAN17962	LYTVA_09945
OG0008331	HUMAN02484	LYTVA_24276, LYTVA_05305, LYTVA_25155
OG0008333	HUMAN21893	LYTVA_06042
OG0008334	HUMAN29152	LYTVA_19245
OG0008337	HUMAN21223	LYTVA_16708
OG0008339	HUMAN25678	LYTVA_12223
OG0008341	HUMAN08398	LYTVA_26998
OG0008345	HUMAN09403	LYTVA_10010
OG0008346	HUMAN16797	LYTVA_14453
OG0008347	HUMAN12793	LYTVA_07239
OG0008350	HUMAN25937	LYTVA_24262
OG0008351	HUMAN12466	LYTVA_19823
OG0008352	HUMAN23735, HUMAN23734	LYTVA_25315
OG0008353	HUMAN26897	LYTVA_04513
OG0008354	HUMAN11991	LYTVA_05625
OG0008355	HUMAN17063	LYTVA_24991
OG0008356	HUMAN00269	LYTVA_18604, LYTVA_25234
OG0008357	HUMAN09661, HUMAN09662	LYTVA_21800
OG0008359	HUMAN19022	LYTVA_23109
OG0008361	HUMAN00580	LYTVA_11601
OG0008364	HUMAN17125, HUMAN23879	LYTVA_26310
OG0008365	HUMAN07831, HUMAN07830	LYTVA_25592
OG0008367	HUMAN03243	LYTVA_03018
OG0008368	HUMAN18450	LYTVA_28825
OG0008370	HUMAN12794	LYTVA_23211, LYTVA_27157
OG0008371	HUMAN00911	LYTVA_23791
OG0008373	HUMAN04211	LYTVA_20963
OG0008376	HUMAN21289	LYTVA_09077
OG0008377	HUMAN18042	LYTVA_11929
OG0008378	HUMAN18118	LYTVA_27997
OG0008380	HUMAN02642	LYTVA_27656, LYTVA_26663
OG0008382	HUMAN11290	LYTVA_04649, LYTVA_24427
OG0008383	HUMAN00264	LYTVA_19886
OG0008384	HUMAN02514	LYTVA_30109
OG0008387	HUMAN06320	LYTVA_11091
OG0008388	HUMAN25138	LYTVA_20705
OG0008392	HUMAN26623, HUMAN26617, HUMAN26622	LYTVA_19289
OG0008395	HUMAN26076	LYTVA_29196
OG0008396	HUMAN11557	LYTVA_21461
OG0008399	HUMAN17631, HUMAN17660, HUMAN17629, HUMAN17630, HUMAN17659	LYTVA_24517
OG0008401	HUMAN02443	LYTVA_17404
OG0008402	HUMAN25252	LYTVA_19482
OG0008403	HUMAN00738	LYTVA_10992
OG0008404	HUMAN29395, HUMAN29394	LYTVA_04357
OG0008406	HUMAN00912	LYTVA_00998
OG0008412	HUMAN01894, HUMAN01893	LYTVA_06759
OG0008414	HUMAN01631	LYTVA_16686, LYTVA_20042
OG0008415	HUMAN22400, HUMAN22401	LYTVA_15285
OG0008419	HUMAN16915, HUMAN16916	LYTVA_29540
OG0008422	HUMAN04849	LYTVA_16257
OG0008425	HUMAN28265, HUMAN28263, HUMAN28266	LYTVA_07533
OG0008432	HUMAN21308	LYTVA_02153
