Orthogroup	HUMAN	BRAFL
OG0008216	HUMAN08718	bflo_24967
OG0008217	HUMAN20199	bflo_23434
OG0008218	HUMAN12038	bflo_23816
OG0008219	HUMAN27873	bflo_23179
OG0008220	HUMAN30201	bflo_14162
OG0008221	HUMAN11125	bflo_13375
OG0008222	HUMAN17180	bflo_10172
OG0008223	HUMAN30263	bflo_15105
OG0008224	HUMAN11586	bflo_13074
OG0008225	HUMAN24187	bflo_14433
OG0008227	HUMAN28826	bflo_05785
OG0008228	HUMAN21146	bflo_12176
OG0008229	HUMAN29482	bflo_16534
OG0008230	HUMAN08125	bflo_13174
OG0008231	HUMAN03677	bflo_10768
OG0008232	HUMAN11841	bflo_15698, bflo_05139
OG0008234	HUMAN13620, HUMAN13618, HUMAN13619	bflo_23788
OG0008235	HUMAN00821	bflo_24467
OG0008236	HUMAN02910	bflo_19397
OG0008237	HUMAN23647	bflo_07399
OG0008238	HUMAN16279	bflo_25853
OG0008239	HUMAN03298, HUMAN03297	bflo_07315
OG0008240	HUMAN10132, HUMAN10131	bflo_19120
OG0008242	HUMAN01163, HUMAN01162, HUMAN01161, HUMAN01160	bflo_14837
OG0008243	HUMAN25428	bflo_17256
OG0008244	HUMAN10161	bflo_23863
OG0008245	HUMAN29072	bflo_20079
OG0008246	HUMAN06614	bflo_02073
OG0008247	HUMAN03620	bflo_18470
OG0008249	HUMAN14662	bflo_25552
OG0008250	HUMAN14966	bflo_03608
OG0008251	HUMAN23749	bflo_08485
OG0008252	HUMAN23703	bflo_05554
OG0008253	HUMAN22268, HUMAN22269, HUMAN22270, HUMAN22271	bflo_10098
OG0008254	HUMAN01824	bflo_25097
OG0008255	HUMAN28692	bflo_18633
OG0008256	HUMAN16605, HUMAN16606	bflo_10539
OG0008257	HUMAN21537	bflo_21434
OG0008258	HUMAN02572	bflo_05172
OG0008259	HUMAN16698, HUMAN16697	bflo_00970
OG0008260	HUMAN28949	bflo_13511
OG0008261	HUMAN05256, HUMAN05253, HUMAN05254, HUMAN05257	bflo_14794
OG0008262	HUMAN29219	bflo_15826
OG0008263	HUMAN04927	bflo_16405
OG0008264	HUMAN23694	bflo_05614
OG0008265	HUMAN30496, HUMAN30495	bflo_11391
OG0008266	HUMAN09367	bflo_13946
OG0008268	HUMAN29112	bflo_06894
OG0008269	HUMAN21396	bflo_15790
OG0008270	HUMAN00750	bflo_13335
OG0008271	HUMAN14372	bflo_14838
OG0008272	HUMAN04358	bflo_05825
OG0008273	HUMAN11962, HUMAN11961	bflo_19759
OG0008274	HUMAN21051	bflo_10934
OG0008275	HUMAN25394	bflo_18433
OG0008277	HUMAN04134	bflo_03455
OG0008278	HUMAN07236	bflo_20133
OG0008280	HUMAN22014	bflo_21982
OG0008281	HUMAN04744	bflo_19968
OG0008282	HUMAN00895	bflo_26284
OG0008283	HUMAN07219	bflo_20787
OG0008286	HUMAN18868	bflo_13178
OG0008288	HUMAN00419	bflo_24277
OG0008289	HUMAN29098	bflo_06353
OG0008290	HUMAN04144, HUMAN04143	bflo_03393
OG0008291	HUMAN12015	bflo_23157
OG0008292	HUMAN09845	bflo_05696
OG0008293	HUMAN09963, HUMAN09960, HUMAN09962, HUMAN09964	bflo_06831
OG0008294	HUMAN17187	bflo_09498
OG0008295	HUMAN16821	bflo_12425
OG0008296	HUMAN21650	bflo_19994
OG0008297	HUMAN19984, HUMAN19986, HUMAN19987, HUMAN19988	bflo_14052
OG0008298	HUMAN00245, HUMAN00244	bflo_24555
OG0008299	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019	bflo_00726
OG0008300	HUMAN28700	bflo_07056
OG0008301	HUMAN03697	bflo_08740
OG0008303	HUMAN08938	bflo_09184
OG0008304	HUMAN07647, HUMAN07648	bflo_22092
OG0008305	HUMAN18436	bflo_02959
OG0008306	HUMAN18178	bflo_00722
OG0008307	HUMAN06155	bflo_20544
OG0008308	HUMAN21349	bflo_12490
OG0008309	HUMAN02301, HUMAN02300, HUMAN02302	bflo_03373
OG0008311	HUMAN16796	bflo_24993
OG0008312	HUMAN13487	bflo_23264
OG0008313	HUMAN13284, HUMAN13283, HUMAN13285	bflo_23105
OG0008314	HUMAN17568, HUMAN17569, HUMAN17566	bflo_18751
OG0008315	HUMAN10956, HUMAN10955	bflo_20989
OG0008316	HUMAN17759, HUMAN17760	bflo_19108
OG0008317	HUMAN29465	bflo_15554
OG0008318	HUMAN08273	bflo_15631
OG0008319	HUMAN00373	bflo_25081
OG0008323	HUMAN28595	bflo_22601
OG0008324	HUMAN26458	bflo_20274
OG0008325	HUMAN11481, HUMAN11480	bflo_13382
OG0008327	HUMAN26707	bflo_21013
OG0008328	HUMAN22301	bflo_17488
OG0008331	HUMAN02484	bflo_21529
OG0008333	HUMAN21893	bflo_24979
OG0008334	HUMAN29152	bflo_15581
OG0008335	HUMAN14533	bflo_26321
OG0008336	HUMAN26835	bflo_11246
OG0008337	HUMAN21223	bflo_18382
OG0008338	HUMAN19122, HUMAN25617	bflo_06496
OG0008339	HUMAN25678	bflo_01195
OG0008341	HUMAN08398	bflo_05713
OG0008342	HUMAN11562, HUMAN28129	bflo_13270
OG0008343	HUMAN17178	bflo_01028, bflo_26613
OG0008345	HUMAN09403	bflo_06967
OG0008346	HUMAN16797	bflo_16079
OG0008347	HUMAN12793	bflo_02342
OG0008348	HUMAN18638	bflo_16901
OG0008349	HUMAN30461, HUMAN30460	bflo_14681
OG0008350	HUMAN25937	bflo_23021
OG0008351	HUMAN12466	bflo_03945
OG0008352	HUMAN23735, HUMAN23734	bflo_06333
OG0008353	HUMAN26897	bflo_11912
OG0008354	HUMAN11991	bflo_05394
OG0008355	HUMAN17063	bflo_15690
OG0008356	HUMAN00269	bflo_13077
OG0008357	HUMAN09661, HUMAN09662	bflo_06087
OG0008358	HUMAN11319	bflo_13528, bflo_05244
OG0008359	HUMAN19022	bflo_05938
OG0008360	HUMAN00749	bflo_12557
OG0008361	HUMAN00580	bflo_04798
OG0008363	HUMAN04961, HUMAN04960	bflo_14232
OG0008364	HUMAN17125, HUMAN23879	bflo_09352
OG0008365	HUMAN07830	bflo_21649
OG0008368	HUMAN18450	bflo_02469
OG0008369	HUMAN11855	bflo_20549
OG0008370	HUMAN12794	bflo_13872
OG0008371	HUMAN00911	bflo_10681
OG0008373	HUMAN04211	bflo_03244
OG0008374	HUMAN06241	bflo_12063
OG0008376	HUMAN21289	bflo_25518
OG0008377	HUMAN18042	bflo_18878
OG0008378	HUMAN18118	bflo_00435
OG0008379	HUMAN14930, HUMAN14931, HUMAN14929	bflo_25706
OG0008381	HUMAN17143	bflo_09299
OG0008382	HUMAN11290	bflo_13185
OG0008383	HUMAN00264	bflo_25105
OG0008384	HUMAN02514	bflo_24417
OG0008386	HUMAN13311, HUMAN13310	bflo_25355
OG0008387	HUMAN06320	bflo_21043
OG0008388	HUMAN25138	bflo_23360
OG0008392	HUMAN26623, HUMAN26617, HUMAN26622	bflo_23144
OG0008395	HUMAN26076	bflo_07220
OG0008396	HUMAN11557	bflo_27074, bflo_13271
OG0008399	HUMAN17631, HUMAN17660, HUMAN17629, HUMAN17630, HUMAN17659	bflo_20395
OG0008400	HUMAN14762	bflo_25665
OG0008401	HUMAN02443	bflo_12127
OG0008402	HUMAN25252	bflo_01788
OG0008403	HUMAN00738	bflo_17519
OG0008404	HUMAN29395, HUMAN29394	bflo_16793
OG0008406	HUMAN00912	bflo_26326
OG0008411	HUMAN13080, HUMAN13079	bflo_19277
OG0008412	HUMAN01894, HUMAN01893	bflo_06204
OG0008414	HUMAN01631	bflo_08691
OG0008415	HUMAN22400, HUMAN22401	bflo_14538
OG0008416	HUMAN08501	bflo_13157
OG0008418	HUMAN02917, HUMAN02916	bflo_22363
OG0008419	HUMAN16915, HUMAN16916	bflo_22615
OG0008421	HUMAN01185	bflo_03060
OG0008422	HUMAN04849	bflo_18567
OG0008424	HUMAN23340	bflo_04295
OG0008425	HUMAN28265, HUMAN28263, HUMAN28266	bflo_13835
OG0008427	HUMAN25438	bflo_06302
OG0008432	HUMAN21308	bflo_14749
OG0008433	HUMAN04241, HUMAN04242, HUMAN04240, HUMAN04239	bflo_00327, bflo_26515
OG0008435	HUMAN03821	bflo_10663, bflo_10665
OG0008437	HUMAN05070, HUMAN05068, HUMAN05069	bflo_00866
OG0008443	HUMAN25776, HUMAN25777	bflo_17736
OG0008444	HUMAN04905, HUMAN04906	bflo_07626
OG0008448	HUMAN08260, HUMAN08263, HUMAN08262, HUMAN08261	bflo_13952
OG0008453	HUMAN06041	bflo_10469
OG0008457	HUMAN18752, HUMAN18753	bflo_06601
OG0008460	HUMAN25480	bflo_10540, bflo_09075
OG0008462	HUMAN09695, HUMAN09702, HUMAN09698, HUMAN09696, HUMAN09703	bflo_06025
OG0008468	HUMAN10442, HUMAN21499, HUMAN21500, HUMAN21501	bflo_12139
OG0008470	HUMAN05350, HUMAN05675	bflo_24391
OG0008507	HUMAN10030	bflo_05783
OG0008509	HUMAN00348	bflo_24600
OG0008513	HUMAN20254	bflo_05873
OG0008514	HUMAN23059	bflo_15478
OG0008515	HUMAN28063	bflo_04844
OG0008516	HUMAN09260, HUMAN09259	bflo_13080
OG0008524	HUMAN10821	bflo_20429
OG0008526	HUMAN01035, HUMAN01036	bflo_25321
OG0008527	HUMAN01947	bflo_06389
OG0008528	HUMAN21693	bflo_05777
OG0008530	HUMAN23105	bflo_07528
OG0008531	HUMAN21761, HUMAN21764	bflo_21782
OG0008532	HUMAN04907	bflo_09671
OG0008533	HUMAN25516	bflo_18027
OG0008534	HUMAN04235	bflo_09494
OG0008535	HUMAN17191	bflo_09068
OG0008536	HUMAN12783	bflo_26445
OG0008539	HUMAN11116, HUMAN11117	bflo_12416
OG0008540	HUMAN01647	bflo_08478
OG0008541	HUMAN00437	bflo_16116
OG0008542	HUMAN14336	bflo_06695
OG0008544	HUMAN11249	bflo_06925
OG0008545	HUMAN17171, HUMAN17170	bflo_08710
OG0008546	HUMAN13748, HUMAN13749	bflo_13964
OG0008550	HUMAN00201	bflo_13467
OG0008551	HUMAN05297	bflo_18054
OG0008554	HUMAN11109, HUMAN19180, HUMAN14059	bflo_12658
OG0008555	HUMAN25239	bflo_04455
OG0008556	HUMAN02568, HUMAN02571	bflo_05177
OG0008557	HUMAN07933	bflo_17035
OG0008557	HUMAN07935	bflo_16733
OG0008558	HUMAN04702	bflo_03229
OG0008559	HUMAN17851	bflo_00950
OG0008560	HUMAN24915	bflo_04077
OG0008561	HUMAN11692	bflo_20126
OG0008562	HUMAN25387	bflo_17593
OG0008563	HUMAN07276	bflo_20452
OG0008564	HUMAN21464	bflo_11404
OG0008565	HUMAN23706, HUMAN23705	bflo_05748
OG0008566	HUMAN22117	bflo_26934, bflo_10005
OG0008567	HUMAN25871	bflo_25254, bflo_14366
OG0008570	HUMAN10481	bflo_23263
OG0008572	HUMAN19525	bflo_04448
OG0008573	HUMAN28622	bflo_06641
OG0008574	HUMAN00525	bflo_09936
OG0008575	HUMAN06154, HUMAN06153	bflo_09841
OG0008576	HUMAN03809	bflo_08767
OG0008577	HUMAN10533	bflo_23907
OG0008578	HUMAN19101	bflo_13092
OG0008579	HUMAN24553	bflo_25506
OG0008583	HUMAN24564, HUMAN24563	bflo_01082
OG0008587	HUMAN08581	bflo_07744
OG0008588	HUMAN13418, HUMAN13417	bflo_23737
OG0008590	HUMAN28355	bflo_22971
OG0008591	HUMAN10263	bflo_20888
OG0008592	HUMAN29113	bflo_16706
OG0008593	HUMAN20955, HUMAN20953, HUMAN20954, HUMAN24924	bflo_11100
OG0008595	HUMAN25300	bflo_03899
OG0008596	HUMAN25989	bflo_18694
OG0008597	HUMAN23066	bflo_27120, bflo_14183
OG0008599	HUMAN25019	bflo_06632
OG0008600	HUMAN03507, HUMAN03506	bflo_09225
OG0008602	HUMAN16845	bflo_21727
OG0008603	HUMAN14135	bflo_20371
OG0008604	HUMAN10620, HUMAN10619	bflo_23667
OG0008605	HUMAN17119, HUMAN17118	bflo_10551
OG0008606	HUMAN26327	bflo_01729
OG0008607	HUMAN02143	bflo_16395
OG0008609	HUMAN26596	bflo_23813
OG0008611	HUMAN02182	bflo_17065
OG0008612	HUMAN02234, HUMAN02233	bflo_15903
OG0008613	HUMAN26988	bflo_12108
OG0008614	HUMAN04277	bflo_14387
OG0008618	HUMAN20501	bflo_11481, bflo_12026, bflo_12485
OG0008619	HUMAN08940	bflo_20672
OG0008620	HUMAN28760	bflo_06625
OG0008621	HUMAN22938	bflo_14679
OG0008622	HUMAN26775, HUMAN26774, HUMAN30137, HUMAN30138, HUMAN30135	bflo_12608
OG0008623	HUMAN05592, HUMAN05593	bflo_00397
OG0008624	HUMAN20088, HUMAN20087	bflo_13949
OG0008626	HUMAN08220	bflo_12655
OG0008627	HUMAN23906, HUMAN23907	bflo_14368
OG0008628	HUMAN07506	bflo_14884
OG0008629	HUMAN13952	bflo_06061
OG0008630	HUMAN12309	bflo_19872, bflo_20694
OG0008632	HUMAN12382	bflo_19170
OG0008633	HUMAN16826	bflo_19269
OG0008634	HUMAN02730	bflo_20155
OG0008636	HUMAN09630, HUMAN09629, HUMAN09632, HUMAN09631	bflo_06070
OG0008637	HUMAN18364	bflo_24442
OG0008638	HUMAN27334	bflo_08322
OG0008639	HUMAN18858	bflo_18095
OG0008640	HUMAN03588	bflo_13625
OG0008641	HUMAN07240, HUMAN07241	bflo_01329
OG0008642	HUMAN18819, HUMAN18822	bflo_13001
OG0008644	HUMAN17256	bflo_10691
OG0008646	HUMAN29726	bflo_18097
OG0008647	HUMAN14129	bflo_01564
OG0008648	HUMAN04803, HUMAN04802	bflo_11509
OG0008649	HUMAN09255	bflo_08992
OG0008651	HUMAN05633	bflo_00812
OG0008653	HUMAN25948, HUMAN25947	bflo_05422
OG0008655	HUMAN07047	bflo_11937
OG0008656	HUMAN16932	bflo_14876
OG0008657	HUMAN06883, HUMAN06882	bflo_12950
OG0008658	HUMAN16693	bflo_01987
OG0008660	HUMAN27232	bflo_05706, bflo_26802
OG0008661	HUMAN03784	bflo_10401
OG0008665	HUMAN27660, HUMAN27659, HUMAN27661, HUMAN27662	bflo_07367
OG0008666	HUMAN02028	bflo_05647
OG0008668	HUMAN08201, HUMAN08200	bflo_05289
OG0008669	HUMAN02595	bflo_08972
OG0008671	HUMAN08322	bflo_26868, bflo_07878
OG0008672	HUMAN23648	bflo_05851
OG0008673	HUMAN25005	bflo_16309
OG0008674	HUMAN23099	bflo_15118
OG0008676	HUMAN22338	bflo_21049
OG0008677	HUMAN20610	bflo_25713
OG0008678	HUMAN20001, HUMAN20000, HUMAN19999	bflo_20440
OG0008680	HUMAN24151	bflo_09791
OG0008681	HUMAN07834	bflo_01433
OG0008682	HUMAN25022, HUMAN25021	bflo_03828
OG0008683	HUMAN21773	bflo_24177
OG0008684	HUMAN17588, HUMAN17587	bflo_00413
OG0008685	HUMAN11457, HUMAN11458, HUMAN11459, HUMAN11460, HUMAN11461	bflo_13111
OG0008693	HUMAN13384, HUMAN13383	bflo_09605
OG0008696	HUMAN20255	bflo_14306
OG0008697	HUMAN29066, HUMAN29067	bflo_16865
OG0008698	HUMAN25361, HUMAN00476	bflo_07341
OG0008701	HUMAN27496, HUMAN27497	bflo_08113, bflo_20277
OG0008702	HUMAN13757, HUMAN19207, HUMAN19208	bflo_12604
OG0008703	HUMAN17930	bflo_02625
OG0008705	HUMAN14679	bflo_00932
OG0008706	HUMAN09642, HUMAN09641, HUMAN01586	bflo_06203
OG0008709	HUMAN04151, HUMAN04150, HUMAN05803	bflo_08846
OG0008710	HUMAN23208	bflo_15280
OG0008753	HUMAN24847	bflo_15547
OG0008758	HUMAN04318, HUMAN04319	bflo_14138
OG0008760	HUMAN02596	bflo_19040
OG0008762	HUMAN15863	bflo_05577
OG0008763	HUMAN09215, HUMAN09214	bflo_18113
OG0008765	HUMAN26189, HUMAN17949	bflo_00424
OG0008766	HUMAN23680	bflo_06076
OG0008770	HUMAN12966, HUMAN12967	bflo_14257
OG0008771	HUMAN26018	bflo_00893
OG0008772	HUMAN16985, HUMAN16984	bflo_24343
OG0008778	HUMAN09671	bflo_06309
OG0008780	HUMAN08348	bflo_22312
OG0008782	HUMAN28152	bflo_01498
OG0008784	HUMAN00844, HUMAN00843	bflo_25320
OG0008785	HUMAN01164, HUMAN01165	bflo_15566
OG0008786	HUMAN02896	bflo_11902
OG0008788	HUMAN17878, HUMAN17879	bflo_19220
OG0008790	HUMAN02547	bflo_08227
OG0008796	HUMAN08149	bflo_16644
OG0008797	HUMAN19977	bflo_20992
OG0008798	HUMAN22931, HUMAN22932	bflo_15040
OG0008799	HUMAN24720	bflo_16333
OG0008800	HUMAN19579	bflo_05511
OG0008802	HUMAN10633	bflo_23713
OG0008804	HUMAN08314	bflo_06638
OG0008805	HUMAN14943	bflo_06975
OG0008806	HUMAN26308	bflo_23270
OG0008809	HUMAN00811	bflo_12761, bflo_20375
OG0008810	HUMAN05442, HUMAN05443, HUMAN05444	bflo_17626
OG0008811	HUMAN28053	bflo_13325
OG0008812	HUMAN08515, HUMAN08514	bflo_05591
OG0008814	HUMAN03230, HUMAN03231	bflo_01677, bflo_07080
OG0008818	HUMAN14082	bflo_09893, bflo_09894
OG0008820	HUMAN00630, HUMAN00629, HUMAN00627, HUMAN00628	bflo_01093
OG0008821	HUMAN00756	bflo_04457
OG0008822	HUMAN10580	bflo_22877
OG0008823	HUMAN12241	bflo_20458
OG0008824	HUMAN29242, HUMAN29240	bflo_15812
OG0008826	HUMAN14800	bflo_25727
OG0008827	HUMAN25952, HUMAN25951	bflo_22836
OG0008828	HUMAN21920	bflo_02345
OG0008829	HUMAN23320	bflo_08652
OG0008830	HUMAN14190	bflo_25295
OG0008831	HUMAN29255, HUMAN29254	bflo_04901
OG0008832	HUMAN00277	bflo_24617
OG0008833	HUMAN16990	bflo_10718, bflo_15368
OG0008834	HUMAN28766, HUMAN28767	bflo_05887
OG0008835	HUMAN22023	bflo_21824
OG0008837	HUMAN12247	bflo_20413
OG0008838	HUMAN07842	bflo_11202
OG0008840	HUMAN18824	bflo_12618
OG0008841	HUMAN10323, HUMAN10322	bflo_23274
OG0008844	HUMAN24457, HUMAN24456	bflo_13108
OG0008845	HUMAN30121	bflo_20567, bflo_20568
OG0008846	HUMAN22566, HUMAN22565	bflo_14702
OG0008848	HUMAN23726	bflo_19115, bflo_14671
OG0008850	HUMAN24240	bflo_09038
OG0008851	HUMAN14876	bflo_15814
OG0008853	HUMAN00837	bflo_24393
OG0008855	HUMAN03700	bflo_16617
OG0008856	HUMAN12431, HUMAN12432	bflo_05961
OG0008857	HUMAN21703, HUMAN21704, HUMAN21705	bflo_24325
OG0008859	HUMAN18630	bflo_03999
OG0008860	HUMAN18560	bflo_13874
OG0008864	HUMAN20838	bflo_11588
OG0008866	HUMAN07821	bflo_21940
OG0008867	HUMAN13913	bflo_07708
OG0008868	HUMAN26521	bflo_23424
OG0008870	HUMAN07265, HUMAN07264, HUMAN07262	bflo_20316
OG0008871	HUMAN29455	bflo_14578
OG0008872	HUMAN01074	bflo_25884
OG0008876	HUMAN03398	bflo_07526
OG0008878	HUMAN21096, HUMAN21097, HUMAN21095	bflo_11933
OG0008880	HUMAN05302	bflo_17675
OG0008883	HUMAN10885	bflo_20328
OG0008885	HUMAN26541	bflo_00571
OG0008886	HUMAN04303	bflo_05153, bflo_09070
OG0008888	HUMAN02635	bflo_23727
OG0008889	HUMAN14926	bflo_25635
OG0008891	HUMAN25348, HUMAN25350, HUMAN25349	bflo_09549
OG0008892	HUMAN08615	bflo_05290
OG0008893	HUMAN11504	bflo_24649
OG0008894	HUMAN16867	bflo_06764
OG0008896	HUMAN11258, HUMAN11259	bflo_13367
OG0008897	HUMAN07367	bflo_23025
OG0008898	HUMAN12218	bflo_08055
OG0008900	HUMAN25122	bflo_23072
OG0008901	HUMAN02460	bflo_12195
OG0008903	HUMAN03756, HUMAN03754	bflo_11258
OG0008907	HUMAN10658, HUMAN10657	bflo_23433
OG0008910	HUMAN08148	bflo_12046
OG0008911	HUMAN20340, HUMAN20339	bflo_12256
OG0008914	HUMAN05122, HUMAN05120, HUMAN05121	bflo_14245
OG0008915	HUMAN22258	bflo_13355
OG0008916	HUMAN07590	bflo_17897, bflo_17442
OG0008917	HUMAN07469	bflo_14279
OG0008918	HUMAN01765	bflo_06312
OG0008923	HUMAN16587	bflo_10626
OG0008924	HUMAN30499, HUMAN30500	bflo_11447
OG0008925	HUMAN28411	bflo_11366
OG0008927	HUMAN23373, HUMAN23372	bflo_26215
OG0008929	HUMAN09358	bflo_06279
OG0008934	HUMAN16939	bflo_07418
OG0008936	HUMAN10097	bflo_06399
OG0008938	HUMAN17093	bflo_09125
OG0008940	HUMAN05105, HUMAN05106, HUMAN05104	bflo_18385
OG0008942	HUMAN00925	bflo_05700
OG0008945	HUMAN19981	bflo_20264
OG0008946	HUMAN07520	bflo_14917
OG0008955	HUMAN18651	bflo_01456
OG0008959	HUMAN00036	bflo_05761
OG0008969	HUMAN20768	bflo_13370
OG0008977	HUMAN28090	bflo_14198
OG0008979	HUMAN23256, HUMAN23257	bflo_25185
OG0008980	HUMAN12654, HUMAN26159, HUMAN12653	bflo_25357
OG0008981	HUMAN19913, HUMAN12101, HUMAN19912	bflo_08236
OG0008982	HUMAN16027, HUMAN04321	bflo_08859
OG0008985	HUMAN18908, HUMAN28054	bflo_12743
OG0008989	HUMAN27351, HUMAN27352, HUMAN27350	bflo_16525, bflo_16040, bflo_11555
OG0008990	HUMAN26155	bflo_02482
OG0008991	HUMAN14364, HUMAN28993, HUMAN28992, HUMAN28994	bflo_07023
OG0009000	HUMAN08139	bflo_22245, bflo_25200, bflo_24615, bflo_12250
OG0009044	HUMAN23326	bflo_05674
OG0009052	HUMAN26667, HUMAN26666	bflo_22515
OG0009054	HUMAN05268, HUMAN05269	bflo_14341
OG0009055	HUMAN30277	bflo_21778
OG0009056	HUMAN17511	bflo_15222
OG0009061	HUMAN08466	bflo_05166
OG0009062	HUMAN28654	bflo_17333, bflo_17332
OG0009063	HUMAN18041, HUMAN18040	bflo_23347
OG0009064	HUMAN21779	bflo_24119
OG0009067	HUMAN27033	bflo_22563
OG0009069	HUMAN24784, HUMAN24783	bflo_16424
OG0009070	HUMAN16663	bflo_03472
OG0009071	HUMAN25467	bflo_18034
OG0009074	HUMAN02077	bflo_14715
OG0009076	HUMAN04747, HUMAN04748	bflo_23517
OG0009083	HUMAN25240	bflo_05597
OG0009084	HUMAN26770	bflo_11022
OG0009085	HUMAN00346	bflo_25117
OG0009091	HUMAN12342	bflo_22641
OG0009092	HUMAN14264, HUMAN14262, HUMAN14263	bflo_26377
OG0009094	HUMAN13029, HUMAN13028	bflo_22621
OG0009095	HUMAN11473, HUMAN11472	bflo_14035
OG0009099	HUMAN08800	bflo_15891, bflo_16816
OG0009107	HUMAN22436	bflo_09398
OG0009110	HUMAN18180	bflo_00202
OG0009113	HUMAN05028, HUMAN11757	bflo_21396
OG0009114	HUMAN30092	bflo_17967
OG0009117	HUMAN08777	bflo_23528
OG0009118	HUMAN22449, HUMAN22448	bflo_25656
OG0009119	HUMAN23185	bflo_12254
OG0009120	HUMAN23342	bflo_06567
OG0009121	HUMAN08551, HUMAN08553, HUMAN08554, HUMAN08552	bflo_15028
OG0009125	HUMAN00648	bflo_15841
OG0009127	HUMAN29781	bflo_11742
OG0009129	HUMAN29358	bflo_16618
OG0009131	HUMAN28869, HUMAN28868	bflo_11124
OG0009132	HUMAN10398	bflo_14677
OG0009133	HUMAN00488, HUMAN00489	bflo_00898
OG0009134	HUMAN05759	bflo_00730
OG0009135	HUMAN00403	bflo_24563
OG0009136	HUMAN02702	bflo_22380
OG0009137	HUMAN05705	bflo_17139
OG0009140	HUMAN19169, HUMAN19168, HUMAN19170	bflo_12958
OG0009142	HUMAN18881, HUMAN18880	bflo_21668
OG0009143	HUMAN30526, HUMAN30527	bflo_12391
OG0009145	HUMAN07765	bflo_22511
OG0009148	HUMAN13843	bflo_06470
OG0009149	HUMAN11382, HUMAN11381	bflo_12065
OG0009150	HUMAN25866	bflo_11793
OG0009151	HUMAN03544	bflo_07484
OG0009152	HUMAN03240	bflo_08516
OG0009153	HUMAN28969	bflo_20318
OG0009154	HUMAN12780, HUMAN17954	bflo_00261
OG0009156	HUMAN27434	bflo_11234, bflo_11014
OG0009157	HUMAN18633	bflo_09443
OG0009158	HUMAN08639	bflo_24079
OG0009163	HUMAN13548, HUMAN13547	bflo_23069
OG0009164	HUMAN01105	bflo_26176
OG0009166	HUMAN27435	bflo_01482
OG0009167	HUMAN17514	bflo_16639
OG0009168	HUMAN05895, HUMAN05896	bflo_16402
OG0009169	HUMAN01327	bflo_11409
OG0009170	HUMAN03764, HUMAN03762, HUMAN03763	bflo_09436
OG0009172	HUMAN26535	bflo_18774
OG0009174	HUMAN03511	bflo_10782
OG0009175	HUMAN01750	bflo_06260
OG0009176	HUMAN21877	bflo_24859
OG0009178	HUMAN29830	bflo_12317
OG0009179	HUMAN23667, HUMAN29631	bflo_21709
OG0009180	HUMAN26436, HUMAN19971	bflo_21947
OG0009181	HUMAN10048	bflo_06599
OG0009182	HUMAN18573	bflo_14498
OG0009183	HUMAN07352	bflo_18436
OG0009185	HUMAN23403	bflo_08335
OG0009190	HUMAN26231, HUMAN26230	bflo_20876
OG0009193	HUMAN24917	bflo_11908
OG0009194	HUMAN15508, HUMAN15507	bflo_14814
OG0009195	HUMAN12083, HUMAN12086, HUMAN12084	bflo_05763
OG0009197	HUMAN07764	bflo_22512
OG0009208	HUMAN17834, HUMAN20735	bflo_00381
OG0009209	HUMAN03894	bflo_17797, bflo_13626, bflo_00594, bflo_22304, bflo_22303, bflo_21472, bflo_22308, bflo_21906
OG0009211	HUMAN25670, HUMAN00809	bflo_04453
OG0009214	HUMAN26431, HUMAN26432, HUMAN26430	bflo_10661, bflo_20786, bflo_10633, bflo_20993
OG0009216	HUMAN25235	bflo_18087, bflo_06793
OG0009219	HUMAN17805, HUMAN17804, HUMAN17803	bflo_18720
OG0009222	HUMAN10355	bflo_07155
OG0009224	HUMAN27581, HUMAN24246	bflo_10844
OG0009225	HUMAN26321	bflo_00926
OG0009226	HUMAN24096, HUMAN24095	bflo_07634, bflo_07633
OG0009230	HUMAN05375	bflo_24444
OG0009231	HUMAN21309	bflo_13845
OG0009232	HUMAN28638	bflo_24947
OG0009235	HUMAN20763	bflo_01018, bflo_03974, bflo_03981, bflo_03975, bflo_03979, bflo_03982, bflo_03980, bflo_03970, bflo_19281, bflo_01912, bflo_19278, bflo_15048, bflo_23976, bflo_12426, bflo_03969
OG0009293	HUMAN01076	bflo_25608
OG0009296	HUMAN23892	bflo_05038
OG0009301	HUMAN08831, HUMAN08830	bflo_10683
OG0009305	HUMAN13963	bflo_00876
OG0009310	HUMAN28488, HUMAN28487	bflo_25881
OG0009311	HUMAN22391	bflo_15286
OG0009312	HUMAN20290	bflo_03363
OG0009313	HUMAN10196	bflo_23398
OG0009320	HUMAN19432	bflo_17822
OG0009322	HUMAN29447	bflo_15882
OG0009325	HUMAN19698, HUMAN19699	bflo_11138
OG0009327	HUMAN04214, HUMAN04213	bflo_03544
OG0009328	HUMAN08719	bflo_23762
OG0009330	HUMAN09763	bflo_25312
OG0009335	HUMAN14794, HUMAN14793	bflo_26202
OG0009337	HUMAN27421, HUMAN27420, HUMAN27419	bflo_03072
OG0009338	HUMAN22935	bflo_14635
OG0009339	HUMAN14499, HUMAN14500, HUMAN14502	bflo_01954
OG0009340	HUMAN21178	bflo_05682
OG0009345	HUMAN12760	bflo_00768
OG0009348	HUMAN07224	bflo_20774, bflo_20789, bflo_27344
OG0009349	HUMAN02959	bflo_18536
