Orthogroup	APOSC_ok	DANRE
OG0005652	APOSC_07517	DANRE02692, DANRE02690, DANRE02691
OG0005655	APOSC_00469	DANRE15099, DANRE15098, DANRE22619, DANRE40294
OG0005656	APOSC_01197	DANRE04885, DANRE04886, DANRE04884
OG0005659	APOSC_07396, APOSC_07395	DANRE31196, DANRE31197, DANRE31194, DANRE31195, DANRE31192, DANRE31193
OG0005660	APOSC_15651	DANRE34620
OG0005685	APOSC_21208	DANRE05474
OG0005690	APOSC_14449	DANRE10416
OG0005691	APOSC_26540	DANRE25057, DANRE25059
OG0005692	APOSC_19561	DANRE21996, DANRE21995, DANRE42270
OG0005694	APOSC_04885	DANRE12317
OG0005695	APOSC_27641	DANRE29499
OG0005696	APOSC_09323	DANRE02901, DANRE02900
OG0005697	APOSC_20324	DANRE38971
OG0005698	APOSC_19673	DANRE26205, DANRE26204
OG0005699	APOSC_23745	DANRE37803
OG0005701	APOSC_01491	DANRE05393, DANRE05394
OG0005702	APOSC_24974	DANRE08887
OG0005703	APOSC_08960	DANRE33923
OG0005704	APOSC_07076	DANRE41933, DANRE41932, DANRE41934
OG0005707	APOSC_28310	DANRE20947
OG0005708	APOSC_05297	DANRE10185, DANRE10184, DANRE10183
OG0005709	APOSC_00831, APOSC_26449	DANRE38135, DANRE05676, DANRE05677
OG0005710	APOSC_21123	DANRE21928, DANRE21925, DANRE21927, DANRE21926
OG0005711	APOSC_16560	DANRE01182
OG0005712	APOSC_23304	DANRE30485
OG0005713	APOSC_25239	DANRE39302, DANRE39301
OG0005714	APOSC_17478	DANRE00374, DANRE00373
OG0005715	APOSC_14522	DANRE43098
OG0005717	APOSC_16010	DANRE09066, DANRE09067, DANRE09065
OG0005718	APOSC_06051	DANRE08143, DANRE08142
OG0005719	APOSC_28924	DANRE22979
OG0005720	APOSC_19959, APOSC_26191	DANRE04877, DANRE04878
OG0005721	APOSC_05124	DANRE35044
OG0005722	APOSC_08599	DANRE24733
OG0005723	APOSC_21586	DANRE41011, DANRE41012, DANRE41010
OG0005724	APOSC_25400	DANRE20202
OG0005725	APOSC_05326	DANRE03552, DANRE03553
OG0005726	APOSC_03386	DANRE27236, DANRE27237
OG0005726	APOSC_03385	DANRE27238
OG0005727	APOSC_23323	DANRE35244, DANRE35245
OG0005728	APOSC_04529, APOSC_04530	DANRE37055
OG0005730	APOSC_20292	DANRE29260, DANRE35444
OG0005731	APOSC_26549	DANRE30002
OG0005732	APOSC_25969	DANRE16848
OG0005733	APOSC_22245	DANRE03975
OG0005734	APOSC_05153	DANRE20594
OG0005735	APOSC_21923	DANRE34218
OG0005736	APOSC_22731	DANRE40325, DANRE36760, DANRE30877
OG0005738	APOSC_15849	DANRE26761
OG0005739	APOSC_09607, APOSC_16501	DANRE23960
OG0005740	APOSC_01806	DANRE29852, DANRE36136
OG0005741	APOSC_22589	DANRE03389
OG0005742	APOSC_07832, APOSC_07831, APOSC_09467, APOSC_07830	DANRE09529
OG0005744	APOSC_13513	DANRE09821
OG0005745	APOSC_26996	DANRE04124
OG0005746	APOSC_07740	DANRE16685, DANRE16686
OG0005747	APOSC_22397, APOSC_22398, APOSC_22400	DANRE23184, DANRE23183
OG0005748	APOSC_27133	DANRE07742, DANRE07743
OG0005749	APOSC_24856	DANRE30710
OG0005750	APOSC_14361	DANRE07024
OG0005751	APOSC_15772	DANRE12107, DANRE12106
OG0005752	APOSC_18749, APOSC_27855	DANRE33307
OG0005753	APOSC_04333	DANRE08124, DANRE08123
OG0005755	APOSC_25757, APOSC_25758, APOSC_25759	DANRE37037
OG0005756	APOSC_07134, APOSC_07135	DANRE09882, DANRE14479, DANRE14480
OG0005757	APOSC_02884	DANRE10576
OG0005758	APOSC_26035	DANRE07527, DANRE07528
OG0005759	APOSC_09093, APOSC_09094, APOSC_09092	DANRE03860
OG0005761	APOSC_23921	DANRE33898
OG0005762	APOSC_10439	DANRE22206
OG0005763	APOSC_02764	DANRE39518, DANRE39519, DANRE39517
OG0005764	APOSC_01694	DANRE09780
OG0005765	APOSC_20569	DANRE04820, DANRE04821, DANRE04819
OG0005766	APOSC_20156	DANRE13270
OG0005767	APOSC_14276	DANRE03737, DANRE03736
OG0005768	APOSC_09708	DANRE35685
OG0005769	APOSC_24988	DANRE17644, DANRE17643, DANRE17645
OG0005770	APOSC_19297	DANRE12661, DANRE12660
OG0005771	APOSC_25613	DANRE14116, DANRE14114, DANRE14115
OG0005772	APOSC_20636	DANRE39577, DANRE39576
OG0005773	APOSC_00738	DANRE36863, DANRE28398
OG0005774	APOSC_02770, APOSC_02769, APOSC_02768	DANRE22637
OG0005775	APOSC_10449	DANRE03621
OG0005778	APOSC_24577	DANRE18976, DANRE11584
OG0005779	APOSC_01313, APOSC_01314	DANRE40753, DANRE40752
OG0005781	APOSC_22013	DANRE42324, DANRE42323
OG0005782	APOSC_00143	DANRE06437
OG0005783	APOSC_28920	DANRE19394, DANRE19393
OG0005784	APOSC_12819	DANRE05427, DANRE05426, DANRE05425
OG0005785	APOSC_08165, APOSC_06396	DANRE30308
OG0005786	APOSC_08673	DANRE25576, DANRE25575, DANRE25574
OG0005787	APOSC_26671	DANRE38319
OG0005788	APOSC_09747, APOSC_20820	DANRE02080
OG0005789	APOSC_27439	DANRE38286
OG0005790	APOSC_00830	DANRE05586
OG0005791	APOSC_19223	DANRE35362
OG0005792	APOSC_18422	DANRE00903
OG0005793	APOSC_16953, APOSC_01413	DANRE26367
OG0005794	APOSC_03548	DANRE03459, DANRE03461, DANRE03460
OG0005795	APOSC_07066	DANRE41201
OG0005796	APOSC_04697, APOSC_04696	DANRE35301
OG0005797	APOSC_22130	DANRE06686
OG0005798	APOSC_08893	DANRE36742, DANRE36741, DANRE36740, DANRE36739
OG0005799	APOSC_09897	DANRE07255, DANRE07256
OG0005800	APOSC_19568	DANRE14375, DANRE14374
OG0005801	APOSC_28088	DANRE10200
OG0005802	APOSC_14088	DANRE42619
OG0005803	APOSC_02519	DANRE42298
OG0005804	APOSC_19822	DANRE16177, DANRE26612
OG0005805	APOSC_13123, APOSC_13122	DANRE33433, DANRE33434
OG0005806	APOSC_05497	DANRE33644, DANRE33645, DANRE33646, DANRE33642, DANRE33643
OG0005807	APOSC_05357, APOSC_26421, APOSC_02941	DANRE42401
OG0005808	APOSC_11121, APOSC_11120	DANRE36615
OG0005810	APOSC_27164	DANRE09119, DANRE09118
OG0005811	APOSC_08624	DANRE30619
OG0005812	APOSC_05502, APOSC_05503, APOSC_07480	DANRE06734, DANRE06736, DANRE06735
OG0005813	APOSC_25713	DANRE33638
OG0005814	APOSC_00259	DANRE00480, DANRE00481, DANRE00482
OG0005815	APOSC_24616	DANRE35338, DANRE35339
OG0005816	APOSC_06539	DANRE33494, DANRE25870
OG0005817	APOSC_01250	DANRE08196
OG0005818	APOSC_20410	DANRE25883
OG0005819	APOSC_11104, APOSC_11105	DANRE29106
OG0005820	APOSC_03903	DANRE09807, DANRE09805, DANRE09806
OG0005821	APOSC_01531, APOSC_01530	DANRE09701, DANRE09702
OG0005822	APOSC_13151	DANRE11599, DANRE11598
OG0005823	APOSC_08122	DANRE20322, DANRE20321, DANRE20320, DANRE20318, DANRE20319
OG0005824	APOSC_18418	DANRE28405, DANRE28404, DANRE28406
OG0005825	APOSC_15999	DANRE16741, DANRE16740, DANRE16743
OG0005826	APOSC_18421, APOSC_14975, APOSC_19348	DANRE31098
OG0005827	APOSC_16635	DANRE04786
OG0005828	APOSC_20393	DANRE11026
OG0005829	APOSC_10617	DANRE18381, DANRE18383, DANRE18382
OG0005830	APOSC_08551	DANRE30479, DANRE29292, DANRE29293, DANRE29294
OG0005831	APOSC_06668	DANRE03042, DANRE03041
OG0005832	APOSC_09479	DANRE12840
OG0005833	APOSC_11988	DANRE11533, DANRE13426
OG0005834	APOSC_25411	DANRE31116, DANRE31115, DANRE31117
OG0005835	APOSC_24228	DANRE22723
OG0005836	APOSC_21075	DANRE00571
OG0005837	APOSC_10247	DANRE28876
OG0005838	APOSC_07612	DANRE25892, DANRE25891
OG0005839	APOSC_22252	DANRE03272, DANRE03273, DANRE05764, DANRE16688
OG0005840	APOSC_14345	DANRE11184
OG0005842	APOSC_03169	DANRE01807
OG0005843	APOSC_09769	DANRE27852, DANRE27853
OG0005844	APOSC_24642	DANRE04542
OG0005845	APOSC_23422	DANRE08278, DANRE08279, DANRE08276, DANRE08277
OG0005846	APOSC_04895, APOSC_03511	DANRE43439
OG0005847	APOSC_18012, APOSC_18011	DANRE18614
OG0005848	APOSC_01932	DANRE29474
OG0005849	APOSC_08086	DANRE42620
OG0005850	APOSC_23071	DANRE02454
OG0005851	APOSC_09575, APOSC_09574	DANRE39994, DANRE39993
OG0005852	APOSC_16258	DANRE40523, DANRE40522
OG0005853	APOSC_03228	DANRE11871, DANRE11872, DANRE11870
OG0005854	APOSC_22934	DANRE26034, DANRE26032, DANRE26031, DANRE26033
OG0005855	APOSC_21559	DANRE03475
OG0005856	APOSC_15748	DANRE11367, DANRE11368, DANRE11366
OG0005857	APOSC_07313	DANRE08223, DANRE08222
OG0005858	APOSC_24348	DANRE33663
OG0005860	APOSC_08867	DANRE40800
OG0005861	APOSC_19100	DANRE35512, DANRE35510, DANRE35511
OG0005863	APOSC_27616, APOSC_14006	DANRE29066
OG0005864	APOSC_18321	DANRE00114
OG0005865	APOSC_08539	DANRE36625, DANRE36626
OG0005866	APOSC_21893	DANRE11579
OG0005867	APOSC_15005	DANRE31525
OG0005869	APOSC_16070	DANRE36892, DANRE36893
OG0005870	APOSC_07229	DANRE26828, DANRE26829, DANRE24559, DANRE24560
OG0005871	APOSC_00511	DANRE07208, DANRE07207, DANRE07206
OG0005872	APOSC_13227	DANRE10465, DANRE10464
OG0005874	APOSC_08988	DANRE42750
OG0005875	APOSC_02723	DANRE12228
OG0005876	APOSC_28176	DANRE36601, DANRE36602, DANRE36600
OG0005877	APOSC_01448	DANRE02122
OG0005878	APOSC_15744	DANRE18819, DANRE18818
OG0005879	APOSC_17887, APOSC_17886	DANRE10234
OG0005880	APOSC_00093	DANRE21270, DANRE21271
OG0005881	APOSC_16762, APOSC_16761	DANRE17358
OG0005884	APOSC_15015	DANRE17605
OG0005885	APOSC_03276	DANRE41185, DANRE41184, DANRE41186
OG0005886	APOSC_21774	DANRE11989
OG0005887	APOSC_17298	DANRE35050
OG0005888	APOSC_07345	DANRE30287
OG0005889	APOSC_01805	DANRE38035
OG0005890	APOSC_19743	DANRE23385, DANRE23386
OG0005891	APOSC_16652	DANRE30497, DANRE30496
OG0005892	APOSC_05235	DANRE12851
OG0005893	APOSC_05799	DANRE16112
OG0005894	APOSC_02144	DANRE15347, DANRE20229, DANRE20228, DANRE06636
OG0005895	APOSC_06307	DANRE01111
OG0005896	APOSC_25068	DANRE23277, DANRE24079
OG0005897	APOSC_27162	DANRE15609
OG0005898	APOSC_20862	DANRE42374
OG0005899	APOSC_03217	DANRE30256
OG0005900	APOSC_04251	DANRE27122, DANRE27121, DANRE27123
OG0005901	APOSC_24423	DANRE12702
OG0005902	APOSC_11317	DANRE14687
OG0005903	APOSC_11136, APOSC_11137	DANRE12234
OG0005904	APOSC_23496, APOSC_23497	DANRE25660, DANRE25661
OG0005906	APOSC_12671	DANRE42799
OG0005907	APOSC_18441	DANRE25622, DANRE25623
OG0005908	APOSC_05364	DANRE12740, DANRE12741
OG0005909	APOSC_04657	DANRE26562, DANRE26561
OG0005911	APOSC_29017	DANRE00577, DANRE00578
OG0005912	APOSC_18884	DANRE23007, DANRE26433, DANRE26434, DANRE26435
OG0005914	APOSC_24621	DANRE02261
OG0005916	APOSC_03301	DANRE41384, DANRE41385, DANRE41386
OG0005918	APOSC_11569	DANRE26860, DANRE26859
OG0005919	APOSC_22101	DANRE27437
OG0005920	APOSC_20160, APOSC_01058	DANRE23524, DANRE28192, DANRE23523
OG0005921	APOSC_28876, APOSC_28877	DANRE00770, DANRE00771, DANRE07756, DANRE07757
OG0005922	APOSC_21484	DANRE01622
OG0005923	APOSC_12977	DANRE37950
OG0005924	APOSC_21618	DANRE26067, DANRE26068, DANRE26069
OG0005926	APOSC_10186	DANRE27181
OG0005927	APOSC_03693, APOSC_03694	DANRE42189
OG0005928	APOSC_09087	DANRE01870, DANRE01871
OG0005929	APOSC_04039	DANRE28882, DANRE28881, DANRE35644
OG0005931	APOSC_25624	DANRE37655
OG0005932	APOSC_11918	DANRE12427, DANRE12426
OG0005933	APOSC_05031	DANRE33836, DANRE33835, DANRE35227
OG0005936	APOSC_16898	DANRE39451, DANRE39450
OG0005937	APOSC_28255	DANRE12548, DANRE12547, DANRE12549
OG0005938	APOSC_22222	DANRE19752, DANRE19751, DANRE19753
OG0005939	APOSC_10255	DANRE25188
OG0005940	APOSC_18203	DANRE18047
OG0005941	APOSC_23440	DANRE17403, DANRE17402
OG0005942	APOSC_14200	DANRE01018, DANRE01019
OG0005943	APOSC_12411	DANRE28508
OG0005944	APOSC_10534	DANRE04523, DANRE04524
OG0005946	APOSC_07072	DANRE40755, DANRE40756
OG0005947	APOSC_24956	DANRE16088
OG0005948	APOSC_02754	DANRE04336, DANRE05014, DANRE05013, DANRE05011, DANRE05012
OG0005950	APOSC_24602	DANRE12068
OG0005951	APOSC_11340	DANRE01837, DANRE01838, DANRE01839, DANRE01836
OG0005952	APOSC_12678	DANRE00112, DANRE00113
OG0005953	APOSC_21471	DANRE34696, DANRE34697
OG0005954	APOSC_02694	DANRE25527
OG0005955	APOSC_03332	DANRE41176
OG0005956	APOSC_04472	DANRE19452
OG0005957	APOSC_24812	DANRE38099, DANRE38097
OG0005959	APOSC_12990	DANRE13565
OG0005960	APOSC_12544	DANRE06005
OG0005961	APOSC_13234	DANRE36709, DANRE36708
OG0005962	APOSC_16780	DANRE40347, DANRE40346
OG0005963	APOSC_15197	DANRE17985, DANRE17983, DANRE17984
OG0005964	APOSC_15963	DANRE31154, DANRE31155, DANRE31156
OG0005965	APOSC_24080	DANRE07318, DANRE07317, DANRE15870
OG0005966	APOSC_06823	DANRE30542, DANRE30541
OG0005967	APOSC_28428	DANRE29460, DANRE29461
OG0005968	APOSC_11947	DANRE17712
OG0005969	APOSC_23668	DANRE05968, DANRE22135, DANRE22134, DANRE22133
OG0005970	APOSC_16656	DANRE21493
OG0005971	APOSC_19489	DANRE42629
OG0005972	APOSC_28791	DANRE18881
OG0005973	APOSC_15072	DANRE05641
OG0005974	APOSC_03829	DANRE17648
OG0005975	APOSC_19763	DANRE42437, DANRE42436, DANRE20525
OG0005976	APOSC_07723	DANRE42119, DANRE42118
OG0005977	APOSC_21684	DANRE31405, DANRE31403, DANRE31404
OG0005978	APOSC_08116, APOSC_08115	DANRE15157
OG0005979	APOSC_09892	DANRE38778, DANRE38776, DANRE38777
OG0005980	APOSC_09705	DANRE23331, DANRE23328, DANRE23330, DANRE23329, DANRE23332
OG0005981	APOSC_18066	DANRE18909
OG0005982	APOSC_12060	DANRE00484, DANRE00483
OG0005983	APOSC_20935	DANRE36502
OG0005984	APOSC_26001, APOSC_26002	DANRE19178, DANRE19177
OG0005986	APOSC_21852	DANRE11830, DANRE37149
OG0005987	APOSC_01066	DANRE20527
OG0005988	APOSC_24144	DANRE05183
OG0005989	APOSC_14635	DANRE26234
OG0005991	APOSC_06633	DANRE25006
OG0005993	APOSC_18888	DANRE22273, DANRE22274
OG0005994	APOSC_20937	DANRE01522, DANRE27164
OG0005995	APOSC_13878	DANRE05970
OG0005996	APOSC_25879	DANRE13892, DANRE13893, DANRE10358
OG0005998	APOSC_10776	DANRE40594, DANRE19430
OG0006000	APOSC_12077	DANRE18864
OG0006001	APOSC_15895	DANRE25824
OG0006002	APOSC_13869	DANRE31475, DANRE31474, DANRE31473
OG0006003	APOSC_25976	DANRE35433, DANRE35432, DANRE35431
OG0006004	APOSC_09562	DANRE35808, DANRE41519, DANRE23322
OG0006005	APOSC_12391	DANRE20235
OG0006007	APOSC_06185	DANRE12881, DANRE12882, DANRE02139, DANRE02140
OG0006008	APOSC_18804, APOSC_18805	DANRE02968, DANRE02967
OG0006009	APOSC_00850, APOSC_00851	DANRE16038, DANRE16039
OG0006010	APOSC_17125	DANRE06602, DANRE06603, DANRE16464
OG0006011	APOSC_06335	DANRE33317
OG0006012	APOSC_05086, APOSC_05087	DANRE25962, DANRE25963, DANRE25961, DANRE38412
OG0006013	APOSC_12859	DANRE14651, DANRE14650
OG0006014	APOSC_07289	DANRE02557, DANRE02556
OG0006015	APOSC_09564	DANRE16012, DANRE16011
OG0006018	APOSC_16605	DANRE05806
OG0006059	APOSC_20657	DANRE03446
OG0006061	APOSC_05103	DANRE37561, DANRE37562
OG0006062	APOSC_08657	DANRE28758, DANRE28759
OG0006063	APOSC_25055	DANRE20565, DANRE20567, DANRE20566
OG0006064	APOSC_16645	DANRE20071
OG0006065	APOSC_24770	DANRE40647, DANRE40645, DANRE40646, DANRE40648
OG0006066	APOSC_00456	DANRE41650, DANRE16622
OG0006067	APOSC_15510, APOSC_15511	DANRE09566, DANRE09565, DANRE09564
OG0006068	APOSC_24631	DANRE07031, DANRE07028, DANRE07030, DANRE07029, DANRE05358
OG0006069	APOSC_10043	DANRE30008
OG0006070	APOSC_27385	DANRE09408, DANRE36005
OG0006071	APOSC_19417	DANRE33309
OG0006072	APOSC_27063, APOSC_27064	DANRE38386
OG0006073	APOSC_13294	DANRE08194
OG0006074	APOSC_26778	DANRE17468, DANRE17467
OG0006075	APOSC_28510	DANRE04543
OG0006076	APOSC_26527, APOSC_14196, APOSC_14197	DANRE06211
OG0006077	APOSC_23531, APOSC_01276	DANRE41419, DANRE41418
OG0006078	APOSC_17814	DANRE35152, DANRE35153, DANRE13907, DANRE13908
OG0006079	APOSC_12851	DANRE25248, DANRE25247
OG0006081	APOSC_04732	DANRE31421
OG0006082	APOSC_11170	DANRE14868, DANRE14870, DANRE14871, DANRE14869
OG0006083	APOSC_17176	DANRE25571, DANRE25570
OG0006084	APOSC_16434	DANRE15943, DANRE15942
OG0006085	APOSC_28275	DANRE25506, DANRE25507, DANRE00323
OG0006087	APOSC_15292	DANRE37182, DANRE43283, DANRE37181
OG0006088	APOSC_24057	DANRE13208
OG0006090	APOSC_28758	DANRE04442
OG0006092	APOSC_18412	DANRE03082, DANRE03081
OG0006095	APOSC_05048	DANRE17173
OG0006096	APOSC_23249	DANRE01527
OG0006097	APOSC_05185	DANRE24039
OG0006098	APOSC_25956	DANRE23818
OG0006099	APOSC_20927	DANRE03620, DANRE28627, DANRE29421
OG0006100	APOSC_17808	DANRE26042, DANRE26043
OG0006101	APOSC_22145	DANRE37584, DANRE37582, DANRE37583
OG0006102	APOSC_22067	DANRE21001, DANRE21000, DANRE19412
OG0006103	APOSC_08410	DANRE18499, DANRE18498
OG0006104	APOSC_06210, APOSC_19494	DANRE30099
OG0006106	APOSC_06595	DANRE24568
OG0006108	APOSC_15898	DANRE09233
OG0006111	APOSC_03391	DANRE00805
OG0006112	APOSC_24403	DANRE12711
OG0006113	APOSC_26235	DANRE24651, DANRE24652, DANRE24653
OG0006114	APOSC_22417	DANRE40472
OG0006115	APOSC_09124	DANRE18916
OG0006116	APOSC_26592	DANRE19983
OG0006117	APOSC_07439	DANRE35996
OG0006118	APOSC_07828	DANRE13598
OG0006119	APOSC_11399	DANRE06328, DANRE06329
OG0006120	APOSC_20718	DANRE04888, DANRE04887
OG0006121	APOSC_27870	DANRE20242
OG0006122	APOSC_16541	DANRE03702
OG0006123	APOSC_12556	DANRE06435
OG0006124	APOSC_22257	DANRE17897, DANRE17898
OG0006125	APOSC_04763	DANRE34373
OG0006126	APOSC_20086	DANRE30293, DANRE30292, DANRE30291
OG0006127	APOSC_15621	DANRE12645, DANRE12644
OG0006128	APOSC_06200	DANRE25427
OG0006129	APOSC_02978	DANRE15890
OG0006130	APOSC_06548, APOSC_13669	DANRE36988
OG0006131	APOSC_09740	DANRE29540, DANRE29541
OG0006132	APOSC_13478	DANRE05752, DANRE05754, DANRE05753
OG0006133	APOSC_18362	DANRE02123
OG0006134	APOSC_24225	DANRE10582, DANRE10584, DANRE10583
OG0006135	APOSC_10242	DANRE11159
OG0006136	APOSC_19976	DANRE43216, DANRE43217
OG0006137	APOSC_12184	DANRE13724, DANRE13723
OG0006138	APOSC_12176, APOSC_27850, APOSC_27851	DANRE04554
OG0006139	APOSC_02031	DANRE31584, DANRE31583, DANRE36623
OG0006140	APOSC_23359	DANRE01106, DANRE01107
OG0006141	APOSC_05712	DANRE25157
OG0006144	APOSC_11441	DANRE37479
OG0006145	APOSC_09691	DANRE22910
OG0006146	APOSC_20265	DANRE04972, DANRE04971
OG0006148	APOSC_19000	DANRE00422
OG0006149	APOSC_14242	DANRE22999, DANRE22998
OG0006151	APOSC_09261, APOSC_09262	DANRE02178, DANRE02179, DANRE02177
OG0006152	APOSC_28211	DANRE23287, DANRE23286
OG0006153	APOSC_25551	DANRE15824, DANRE07083
OG0006154	APOSC_02123	DANRE38444
OG0006155	APOSC_02722	DANRE09888, DANRE09887
OG0006156	APOSC_24618	DANRE05993, DANRE05992
OG0006158	APOSC_27578	DANRE18011, DANRE11810
OG0006159	APOSC_15246	DANRE35670
OG0006160	APOSC_05551	DANRE30910
OG0006161	APOSC_05129	DANRE09532, DANRE14318
OG0006162	APOSC_18054	DANRE01817
OG0006163	APOSC_12748	DANRE25987, DANRE25986, DANRE38409
OG0006164	APOSC_18639	DANRE38641
OG0006165	APOSC_18182	DANRE22494, DANRE22493, DANRE22492
OG0006167	APOSC_09956, APOSC_09955	DANRE23739, DANRE23740, DANRE16382, DANRE16381
OG0006168	APOSC_24765	DANRE30290, DANRE30289
OG0006169	APOSC_09033	DANRE19880, DANRE19879
OG0006170	APOSC_23360, APOSC_08104	DANRE41407, DANRE35856, DANRE41405, DANRE41406
OG0006174	APOSC_00455	DANRE12145
OG0006175	APOSC_14435	DANRE43382, DANRE24685, DANRE24686
OG0006177	APOSC_12821	DANRE37713, DANRE37714
OG0006178	APOSC_07148, APOSC_07147	DANRE20288
OG0006179	APOSC_23268	DANRE07721
OG0006180	APOSC_03152	DANRE26681, DANRE26680
OG0006181	APOSC_03481	DANRE13257
OG0006182	APOSC_28042	DANRE24692
OG0006183	APOSC_19486	DANRE29713, DANRE29714
OG0006184	APOSC_12695	DANRE35470, DANRE35469, DANRE35467, DANRE35468
OG0006185	APOSC_09138	DANRE27169, DANRE27168, DANRE27167
OG0006186	APOSC_20197	DANRE40100, DANRE40101
OG0006187	APOSC_02281	DANRE13904
OG0006188	APOSC_16452	DANRE07386, DANRE43366
OG0006189	APOSC_22882	DANRE28624, DANRE35629, DANRE35630, DANRE35631
OG0006190	APOSC_03905	DANRE06601
OG0006191	APOSC_13840	DANRE39537
OG0006192	APOSC_15421	DANRE05771, DANRE05775
OG0006193	APOSC_13831	DANRE40110, DANRE40111
OG0006194	APOSC_10741	DANRE17223, DANRE17222
OG0006195	APOSC_15441	DANRE29880
OG0006196	APOSC_22172	DANRE07513
OG0006198	APOSC_19038	DANRE04521, DANRE04520
OG0006199	APOSC_27250	DANRE03649
OG0006200	APOSC_15844	DANRE31009
OG0006201	APOSC_06891	DANRE40839, DANRE40838, DANRE28924
OG0006202	APOSC_24490	DANRE27776
OG0006203	APOSC_10963	DANRE04548
OG0006204	APOSC_17513	DANRE03153, DANRE03154
OG0006205	APOSC_06222	DANRE33863
OG0006206	APOSC_07404	DANRE11004, DANRE17600
OG0006207	APOSC_13200	DANRE08294
OG0006208	APOSC_00172	DANRE39893
OG0006209	APOSC_02034	DANRE34587, DANRE00320
OG0006210	APOSC_24919	DANRE14604, DANRE14603
OG0006211	APOSC_27330	DANRE23001, DANRE23002, DANRE23000
OG0006212	APOSC_20256	DANRE29423
OG0006213	APOSC_21384	DANRE42202
OG0006214	APOSC_01407	DANRE30688
OG0006216	APOSC_06952	DANRE02603
OG0006217	APOSC_18136, APOSC_18135	DANRE02455
OG0006219	APOSC_04015	DANRE21451, DANRE21452, DANRE21450
OG0006220	APOSC_19990	DANRE42935
OG0006223	APOSC_09113, APOSC_09114	DANRE11597
OG0006224	APOSC_26870	DANRE23192
OG0006225	APOSC_24236	DANRE22204, DANRE22205
OG0006226	APOSC_17729	DANRE00424
OG0006227	APOSC_13147, APOSC_13146	DANRE34044
OG0006228	APOSC_05084	DANRE25100
OG0006229	APOSC_01024, APOSC_01023	DANRE15936
OG0006230	APOSC_07027	DANRE41675
OG0006230	APOSC_19352	DANRE41674
OG0006231	APOSC_21161	DANRE39194
OG0006232	APOSC_24357	DANRE42234, DANRE42233
OG0006233	APOSC_15042	DANRE36490
OG0006234	APOSC_21894	DANRE17683
OG0006235	APOSC_24879	DANRE25558, DANRE25557
OG0006237	APOSC_24918	DANRE23513, DANRE23512
OG0006238	APOSC_06392	DANRE25499
OG0006239	APOSC_06762	DANRE12665, DANRE12667, DANRE12666
OG0006240	APOSC_04652	DANRE36672, DANRE36673
OG0006241	APOSC_10614, APOSC_10613	DANRE21529
OG0006242	APOSC_10594	DANRE17210
OG0006243	APOSC_01950, APOSC_01949	DANRE19390, DANRE19389
OG0006244	APOSC_24967	DANRE00556, DANRE00555
OG0006245	APOSC_00921	DANRE35696
OG0006246	APOSC_07736, APOSC_07735	DANRE00449
OG0006247	APOSC_13444, APOSC_13445, APOSC_13443	DANRE19272
OG0006248	APOSC_05903	DANRE06880, DANRE06881
OG0006249	APOSC_25692	DANRE03718, DANRE03719
OG0006250	APOSC_27267	DANRE07127
OG0006251	APOSC_15876	DANRE08349
OG0006252	APOSC_17057	DANRE09470, DANRE09471
OG0006253	APOSC_15972, APOSC_15973, APOSC_15971	DANRE36480, DANRE36479
OG0006254	APOSC_09754	DANRE29341
OG0006255	APOSC_12367	DANRE03495, DANRE03496
OG0006256	APOSC_27700	DANRE24249, DANRE24250
OG0006257	APOSC_22535	DANRE05553, DANRE05552
OG0006258	APOSC_28143	DANRE19030
OG0006259	APOSC_27968, APOSC_27967	DANRE18871
OG0006260	APOSC_09774	DANRE22086
OG0006261	APOSC_06934	DANRE13096, DANRE30739, DANRE02264
OG0006262	APOSC_16097	DANRE25390, DANRE09162
OG0006263	APOSC_28291	DANRE24117, DANRE24118
OG0006264	APOSC_09598	DANRE33703
OG0006265	APOSC_06482	DANRE42683, DANRE42684
OG0006266	APOSC_04471	DANRE17830, DANRE17831
OG0006267	APOSC_20000	DANRE00418
OG0006268	APOSC_23154	DANRE40754
OG0006270	APOSC_24411	DANRE35384, DANRE35383
OG0006271	APOSC_01767	DANRE35905
OG0006273	APOSC_14698	DANRE28307, DANRE28308, DANRE43425
OG0006274	APOSC_05415	DANRE43313, DANRE25054
OG0006275	APOSC_03010	DANRE11416
OG0006276	APOSC_25253	DANRE05390, DANRE05391
OG0006277	APOSC_18887	DANRE08231, DANRE08230, DANRE08233, DANRE08232
