Orthogroup	APOSC_ok	AENJA_ok
OG0009110	APOSC_08117	AENJA_15678
OG0009111	APOSC_19995, APOSC_19996	AENJA_15766
OG0009112	APOSC_01388	AENJA_16348
OG0009114	APOSC_19814	AENJA_16716
OG0009116	APOSC_25218, APOSC_25217, APOSC_23390, APOSC_25219	AENJA_17136
OG0009117	APOSC_09280	AENJA_17419
OG0009118	APOSC_03917	AENJA_18120
OG0009119	APOSC_06552	AENJA_18343
OG0009121	APOSC_18125	AENJA_18409
OG0009123	APOSC_22883	AENJA_18460
OG0009125	APOSC_07327	AENJA_18565
OG0009126	APOSC_06105	AENJA_18669
OG0009127	APOSC_07237	AENJA_19007
OG0009128	APOSC_05886	AENJA_19036
OG0009129	APOSC_03223	AENJA_19409
OG0009131	APOSC_22097	AENJA_20078
OG0009132	APOSC_29159, APOSC_15877	AENJA_20404
OG0009133	APOSC_20808	AENJA_20495
OG0009134	APOSC_22326	AENJA_20542
OG0009135	APOSC_24712	AENJA_21311
OG0009136	APOSC_11973	AENJA_22202
OG0009137	APOSC_23579	AENJA_22318
OG0009138	APOSC_12101	AENJA_22466
OG0009139	APOSC_19142, APOSC_07091	AENJA_22554
OG0009144	APOSC_03669	AENJA_23545
OG0009145	APOSC_18167	AENJA_23888
OG0009146	APOSC_05732	AENJA_23967
OG0009147	APOSC_05114	AENJA_24589
OG0009148	APOSC_18969	AENJA_25034
OG0009149	APOSC_23968	AENJA_25267
OG0009150	APOSC_24939	AENJA_25333
OG0009152	APOSC_13267	AENJA_26546
OG0009153	APOSC_03627	AENJA_26697
OG0009288	APOSC_13039, APOSC_00847	AENJA_00013
OG0009291	APOSC_26643	AENJA_00228
OG0009293	APOSC_09233, APOSC_09234	AENJA_00714
OG0009294	APOSC_09801, APOSC_09802	AENJA_00750, AENJA_00751, AENJA_04232, AENJA_00752, AENJA_04436
OG0009298	APOSC_23088	AENJA_01066
OG0009299	APOSC_23107	AENJA_01434
OG0009301	APOSC_27806	AENJA_01604
OG0009303	APOSC_08731	AENJA_10495, AENJA_01894, AENJA_10496
OG0009306	APOSC_06144	AENJA_02783
OG0009307	APOSC_24992	AENJA_03026
OG0009309	APOSC_03456	AENJA_03460
OG0009311	APOSC_20207	AENJA_03632
OG0009313	APOSC_25114	AENJA_03879
OG0009314	APOSC_10616	AENJA_04791
OG0009315	APOSC_01539	AENJA_05193, AENJA_06150
OG0009316	APOSC_06326	AENJA_24216
OG0009318	APOSC_20126	AENJA_05565
OG0009321	APOSC_12822	AENJA_05903
OG0009324	APOSC_22219, APOSC_18678	AENJA_06453
OG0009328	APOSC_21201	AENJA_06933
OG0009329	APOSC_24257	AENJA_07047
OG0009330	APOSC_16214	AENJA_07559, AENJA_07519
OG0009332	APOSC_08980	AENJA_10201, AENJA_09866, AENJA_07695, AENJA_26814, AENJA_19482, AENJA_10200, AENJA_20168, AENJA_25744
OG0009333	APOSC_16696	AENJA_08074
OG0009334	APOSC_11071, APOSC_04640	AENJA_08089
OG0009335	APOSC_24445	AENJA_08124
OG0009336	APOSC_07479	AENJA_08158
OG0009337	APOSC_29114	AENJA_08590
OG0009338	APOSC_15696	AENJA_08638
OG0009341	APOSC_01325	AENJA_09594
OG0009343	APOSC_19136	AENJA_10493
OG0009344	APOSC_13183	AENJA_10588
OG0009345	APOSC_24550	AENJA_11108
OG0009346	APOSC_27541	AENJA_11458
OG0009347	APOSC_13393	AENJA_11718
OG0009349	APOSC_00655	AENJA_11980
OG0009350	APOSC_01283	AENJA_12191
OG0009351	APOSC_12612	AENJA_12934
OG0009352	APOSC_02383	AENJA_13127
OG0009353	APOSC_06067	AENJA_13532
OG0009355	APOSC_03251	AENJA_14598
OG0009356	APOSC_10994	AENJA_14662
OG0009357	APOSC_11867	AENJA_14709
OG0009359	APOSC_28416	AENJA_15218, AENJA_19386
OG0009360	APOSC_02761	AENJA_15358
OG0009361	APOSC_20215	AENJA_15655
OG0009362	APOSC_15375	AENJA_15988
OG0009364	APOSC_04963	AENJA_16037
OG0009368	APOSC_22158	AENJA_16921
OG0009369	APOSC_05159	AENJA_16973
OG0009370	APOSC_25746	AENJA_17151
OG0009371	APOSC_04536	AENJA_17602
OG0009373	APOSC_25729	AENJA_17916
OG0009374	APOSC_09559	AENJA_18156
OG0009375	APOSC_08631	AENJA_18490, AENJA_18489
OG0009376	APOSC_04282	AENJA_18644, AENJA_21670
OG0009377	APOSC_25279, APOSC_11106	AENJA_18691
OG0009378	APOSC_25035, APOSC_25034	AENJA_19124
OG0009379	APOSC_05482	AENJA_19282
OG0009380	APOSC_07083	AENJA_19511
OG0009383	APOSC_29034	AENJA_20112
OG0009386	APOSC_11731, APOSC_27172, APOSC_11061	AENJA_20421
OG0009387	APOSC_18410	AENJA_20628
OG0009388	APOSC_10910	AENJA_20712
OG0009389	APOSC_02029, APOSC_02028	AENJA_20714, AENJA_20715
OG0009390	APOSC_23256	AENJA_20869
OG0009391	APOSC_07478, APOSC_07476, APOSC_07477	AENJA_20962
OG0009392	APOSC_12613	AENJA_21369
OG0009393	APOSC_03175	AENJA_21373
OG0009394	APOSC_26780	AENJA_21395
OG0009395	APOSC_22559, APOSC_20606	AENJA_21468
OG0009396	APOSC_18378	AENJA_21986
OG0009397	APOSC_27509	AENJA_22117
OG0009398	APOSC_03819	AENJA_22251
OG0009399	APOSC_02239	AENJA_23021
OG0009400	APOSC_25096	AENJA_23053
OG0009401	APOSC_11838	AENJA_23906
OG0009402	APOSC_24208	AENJA_24316
OG0009403	APOSC_28522	AENJA_24541
OG0009404	APOSC_13165	AENJA_24582
OG0009405	APOSC_00857, APOSC_00856	AENJA_24702
OG0009406	APOSC_09844, APOSC_09843	AENJA_24732
OG0009407	APOSC_07333	AENJA_25286
OG0009409	APOSC_03056	AENJA_25819
OG0009411	APOSC_12447	AENJA_26341
OG0009412	APOSC_16348	AENJA_26636
OG0009413	APOSC_03295, APOSC_03293, APOSC_03294	AENJA_26737
OG0009544	APOSC_00131	AENJA_00306
OG0009548	APOSC_17472	AENJA_00874
OG0009551	APOSC_09704	AENJA_00960
OG0009552	APOSC_00113, APOSC_01271	AENJA_00968
OG0009554	APOSC_20011	AENJA_01428
OG0009556	APOSC_04966	AENJA_01638
OG0009557	APOSC_21567	AENJA_01722
OG0009560	APOSC_28895	AENJA_02105
OG0009562	APOSC_07223	AENJA_03025
OG0009563	APOSC_28047	AENJA_03338, AENJA_10296
OG0009565	APOSC_13300	AENJA_03394
OG0009567	APOSC_04837	AENJA_03785
OG0009568	APOSC_16803	AENJA_03799
OG0009570	APOSC_04986, APOSC_03110, APOSC_04985	AENJA_17714, AENJA_04189
OG0009573	APOSC_15569	AENJA_23007, AENJA_13812, AENJA_04825
OG0009576	APOSC_10332	AENJA_05440
OG0009577	APOSC_10738, APOSC_08848	AENJA_22378, AENJA_05441, AENJA_05442
OG0009578	APOSC_08265	AENJA_05783
OG0009580	APOSC_22049	AENJA_26160
OG0009581	APOSC_21786, APOSC_12909, APOSC_23288	AENJA_06324
OG0009583	APOSC_17140	AENJA_06757
OG0009585	APOSC_13896	AENJA_07729
OG0009586	APOSC_06102	AENJA_08399
OG0009588	APOSC_06913	AENJA_08574
OG0009589	APOSC_04790	AENJA_08707
OG0009592	APOSC_22020	AENJA_09115
OG0009594	APOSC_05435	AENJA_09433, AENJA_21654, AENJA_10224
OG0009595	APOSC_15454	AENJA_09686
OG0009596	APOSC_21545	AENJA_09719
OG0009597	APOSC_20592	AENJA_10103
OG0009599	APOSC_21397	AENJA_19429, AENJA_10326
OG0009601	APOSC_16799	AENJA_10725
OG0009603	APOSC_05833	AENJA_11181
OG0009605	APOSC_24543	AENJA_11817
OG0009606	APOSC_11236	AENJA_12221
OG0009607	APOSC_16018	AENJA_12534
OG0009608	APOSC_16371	AENJA_12856
OG0009609	APOSC_08818	AENJA_13015
OG0009610	APOSC_27913	AENJA_13300
OG0009611	APOSC_08291	AENJA_13660
OG0009612	APOSC_23738	AENJA_13823
OG0009613	APOSC_17740	AENJA_14369
OG0009614	APOSC_11941, APOSC_11942	AENJA_14375
OG0009615	APOSC_13315	AENJA_14457
OG0009616	APOSC_04245	AENJA_16521
OG0009616	APOSC_16309	AENJA_14658
OG0009617	APOSC_26218	AENJA_14949
OG0009618	APOSC_21725	AENJA_15295
OG0009619	APOSC_20442, APOSC_06783, APOSC_20443	AENJA_15990
OG0009620	APOSC_16880	AENJA_17026
OG0009621	APOSC_04155	AENJA_17230
OG0009622	APOSC_16810	AENJA_17583
OG0009623	APOSC_08713	AENJA_17979
OG0009624	APOSC_19350	AENJA_17980
OG0009625	APOSC_18511, APOSC_18512	AENJA_18346
OG0009627	APOSC_26365	AENJA_18670
OG0009629	APOSC_26618	AENJA_19050
OG0009630	APOSC_05649	AENJA_19166
OG0009631	APOSC_18632	AENJA_19178
OG0009634	APOSC_22135	AENJA_20375
OG0009635	APOSC_22475	AENJA_20593
OG0009636	APOSC_27909	AENJA_21042
OG0009638	APOSC_25366	AENJA_21478
OG0009641	APOSC_05130, APOSC_27423	AENJA_21748
OG0009642	APOSC_21697	AENJA_21955
OG0009643	APOSC_24219	AENJA_21964
OG0009644	APOSC_25476, APOSC_25475, APOSC_25477, APOSC_28711	AENJA_22161
OG0009647	APOSC_11715	AENJA_22953
OG0009648	APOSC_23657	AENJA_23331
OG0009651	APOSC_06159	AENJA_23874
OG0009653	APOSC_22797	AENJA_24320
OG0009654	APOSC_02942	AENJA_24871
OG0009655	APOSC_26126	AENJA_25215
OG0009841	APOSC_12577, APOSC_12576	AENJA_00388
OG0009846	APOSC_05757	AENJA_09147, AENJA_21436, AENJA_01163, AENJA_26429, AENJA_02574
OG0009852	APOSC_02704	AENJA_02430
OG0009854	APOSC_12398	AENJA_02958
OG0009855	APOSC_11874	AENJA_03051
OG0009855	APOSC_09577	AENJA_07137
OG0009856	APOSC_04194	AENJA_03057
OG0009857	APOSC_05960	AENJA_25478
OG0009859	APOSC_01393	AENJA_03590
OG0009862	APOSC_17111	AENJA_04846
OG0009864	APOSC_07618	AENJA_12359, AENJA_04887
OG0009865	APOSC_13904	AENJA_05625
OG0009866	APOSC_04807	AENJA_05709
OG0009867	APOSC_05040	AENJA_25852, AENJA_05844, AENJA_24062
OG0009868	APOSC_05729	AENJA_22339, AENJA_05871
OG0009869	APOSC_20333	AENJA_05908
OG0009870	APOSC_12329	AENJA_05953
OG0009872	APOSC_19345, APOSC_19346	AENJA_06398
OG0009873	APOSC_01386	AENJA_06465
OG0009875	APOSC_16248	AENJA_07066
OG0009876	APOSC_20428, APOSC_09646	AENJA_24110, AENJA_07581
OG0009877	APOSC_18641	AENJA_25937, AENJA_07713
OG0009878	APOSC_11738, APOSC_11739	AENJA_07905
OG0009879	APOSC_01565	AENJA_07961
OG0009881	APOSC_05630	AENJA_08814
OG0009882	APOSC_27542	AENJA_09480
OG0009883	APOSC_11979	AENJA_09660
OG0009884	APOSC_07158	AENJA_10584
OG0009885	APOSC_05822	AENJA_10881
OG0009886	APOSC_00726	AENJA_11070
OG0009887	APOSC_09856	AENJA_11076
OG0009888	APOSC_02115	AENJA_24421
OG0009888	APOSC_04293	AENJA_12629
OG0009889	APOSC_10464	AENJA_12731
OG0009891	APOSC_00902	AENJA_13214
OG0009892	APOSC_13718	AENJA_13449
OG0009893	APOSC_08091	AENJA_13738
OG0009894	APOSC_01740	AENJA_13903, AENJA_19934
OG0009895	APOSC_00245, APOSC_00246	AENJA_17557, AENJA_14014
OG0009897	APOSC_16438	AENJA_15288
OG0009898	APOSC_02082	AENJA_15420
OG0009899	APOSC_01965, APOSC_19954	AENJA_16214
OG0009900	APOSC_03563	AENJA_16218
OG0009901	APOSC_28603	AENJA_16975
OG0009902	APOSC_13631	AENJA_17524
OG0009904	APOSC_22213	AENJA_18016, AENJA_18017, AENJA_18015, AENJA_24223
OG0009905	APOSC_02721, APOSC_22967, APOSC_22969, APOSC_22968	AENJA_18111
OG0009907	APOSC_25527	AENJA_18650
OG0009908	APOSC_19975	AENJA_18949
OG0009909	APOSC_26335	AENJA_19194
OG0009910	APOSC_21812	AENJA_19689
OG0009914	APOSC_11295	AENJA_20661
OG0009915	APOSC_02899	AENJA_21244
OG0009916	APOSC_18768	AENJA_21317
OG0009917	APOSC_03723	AENJA_21775
OG0009918	APOSC_22922	AENJA_22040
OG0009920	APOSC_08612	AENJA_22906
OG0009921	APOSC_10810	AENJA_24049
OG0009922	APOSC_28909	AENJA_24255
OG0009924	APOSC_01859	AENJA_24668
OG0009925	APOSC_06151	AENJA_25498
OG0009926	APOSC_11418	AENJA_25674
OG0009927	APOSC_01189, APOSC_01190	AENJA_25700
OG0009928	APOSC_21368	AENJA_25805
OG0009929	APOSC_09727	AENJA_25935
OG0009930	APOSC_04677	AENJA_26157
OG0009931	APOSC_27019	AENJA_26288
OG0009932	APOSC_05268, APOSC_05267	AENJA_26506
OG0009933	APOSC_06142, APOSC_06141	AENJA_26837
OG0010124	APOSC_20497	AENJA_00254
OG0010125	APOSC_11951	AENJA_00452
OG0010126	APOSC_12247	AENJA_00777, AENJA_17349
OG0010129	APOSC_25012, APOSC_25011, APOSC_03374, APOSC_04588	AENJA_01069
OG0010129	APOSC_08811, APOSC_08810	AENJA_23582
OG0010130	APOSC_05288	AENJA_01205
OG0010133	APOSC_22191	AENJA_01680
OG0010137	APOSC_12618	AENJA_03069
OG0010138	APOSC_24461	AENJA_12293, AENJA_06498, AENJA_18750
OG0010139	APOSC_01697	AENJA_03273
OG0010140	APOSC_08662, APOSC_23009	AENJA_13720
OG0010142	APOSC_14831	AENJA_03392
OG0010144	APOSC_28109, APOSC_03528, APOSC_13499, APOSC_10333	AENJA_03508
OG0010147	APOSC_05612	AENJA_03889
OG0010148	APOSC_25791	AENJA_04061
OG0010150	APOSC_25981	AENJA_12931, AENJA_04364
OG0010151	APOSC_16125	AENJA_05443
OG0010152	APOSC_12023	AENJA_05567
OG0010153	APOSC_01132	AENJA_21687
OG0010155	APOSC_09831	AENJA_05752
OG0010156	APOSC_23903	AENJA_05755
OG0010158	APOSC_06751	AENJA_06640, AENJA_20606
OG0010159	APOSC_13207	AENJA_06722
OG0010160	APOSC_20165, APOSC_28084, APOSC_20166, APOSC_20164, APOSC_10755	AENJA_08303, AENJA_07091, AENJA_23942, AENJA_09809, AENJA_09808, AENJA_09810
OG0010162	APOSC_11926, APOSC_04552	AENJA_07349
OG0010163	APOSC_04648, APOSC_04647	AENJA_07381
OG0010165	APOSC_14642, APOSC_15879	AENJA_07847, AENJA_20728
OG0010166	APOSC_12547	AENJA_08019
OG0010169	APOSC_27958	AENJA_08463
OG0010171	APOSC_06736	AENJA_08557
OG0010175	APOSC_15124	AENJA_09579
OG0010176	APOSC_21742	AENJA_09995
OG0010178	APOSC_29044	AENJA_11387
OG0010179	APOSC_10504	AENJA_11498
OG0010181	APOSC_05730, APOSC_05731	AENJA_15013, AENJA_12142, AENJA_25000
OG0010182	APOSC_04993, APOSC_04994	AENJA_12193
OG0010183	APOSC_26349	AENJA_12296
OG0010184	APOSC_23895	AENJA_12443
OG0010185	APOSC_19819	AENJA_12807, AENJA_17617
OG0010186	APOSC_26878	AENJA_12853
OG0010187	APOSC_18989	AENJA_12895
OG0010188	APOSC_07591	AENJA_12901
OG0010189	APOSC_04574	AENJA_14925, AENJA_13037
OG0010190	APOSC_16690	AENJA_13208
OG0010191	APOSC_11166	AENJA_13259
OG0010193	APOSC_13216, APOSC_13217	AENJA_13310
OG0010197	APOSC_23975	AENJA_14740
OG0010198	APOSC_14115	AENJA_14936
OG0010199	APOSC_26812	AENJA_15833
OG0010200	APOSC_18365	AENJA_15876
OG0010203	APOSC_04735	AENJA_16455
OG0010204	APOSC_20356	AENJA_17239
OG0010206	APOSC_25196	AENJA_18480
OG0010207	APOSC_25399	AENJA_18635
OG0010208	APOSC_00582	AENJA_19230
OG0010209	APOSC_17207	AENJA_20278
OG0010211	APOSC_27068, APOSC_27067	AENJA_21204, AENJA_21208
OG0010213	APOSC_20734	AENJA_21987
OG0010214	APOSC_09820	AENJA_23327
OG0010215	APOSC_17356	AENJA_23332
OG0010216	APOSC_09212, APOSC_15153	AENJA_23359
OG0010217	APOSC_16742	AENJA_23664
OG0010219	APOSC_21653	AENJA_24033
OG0010221	APOSC_18705	AENJA_24577
OG0010222	APOSC_16505, APOSC_24848	AENJA_24895
OG0010223	APOSC_25837	AENJA_25535
OG0010225	APOSC_23047	AENJA_25813
OG0010226	APOSC_02380	AENJA_25967
OG0010228	APOSC_22176	AENJA_26248
OG0010229	APOSC_12653	AENJA_26343
OG0010230	APOSC_01995	AENJA_26683, AENJA_26682
OG0010231	APOSC_13090	AENJA_26691
OG0010465	APOSC_00001	AENJA_00063
OG0010466	APOSC_04940, APOSC_04610	AENJA_04907, AENJA_00091
OG0010468	APOSC_22531	AENJA_00235
OG0010469	APOSC_21032	AENJA_11486
OG0010470	APOSC_13920, APOSC_07884	AENJA_00436
OG0010472	APOSC_08306	AENJA_05922, AENJA_17455
OG0010473	APOSC_03474, APOSC_03473	AENJA_00585
OG0010476	APOSC_26304	AENJA_01098
OG0010479	APOSC_27150	AENJA_01517
OG0010480	APOSC_14931	AENJA_01613
OG0010481	APOSC_13114	AENJA_01731
OG0010485	APOSC_02176, APOSC_02177	AENJA_03106
OG0010486	APOSC_07793	AENJA_03193
OG0010487	APOSC_26074	AENJA_03325
OG0010488	APOSC_17596	AENJA_03591, AENJA_26432
OG0010491	APOSC_28436	AENJA_03837, AENJA_07368
OG0010492	APOSC_01033	AENJA_04296
OG0010493	APOSC_05912	AENJA_04421
OG0010494	APOSC_05747	AENJA_04586
OG0010495	APOSC_29037	AENJA_04652
OG0010497	APOSC_15289, APOSC_15288	AENJA_04871
OG0010498	APOSC_20508	AENJA_06792
OG0010500	APOSC_03740	AENJA_07048
OG0010503	APOSC_17906	AENJA_07614
OG0010504	APOSC_02823	AENJA_07654
OG0010505	APOSC_05037	AENJA_07781
OG0010506	APOSC_06485	AENJA_07789, AENJA_18508
OG0010508	APOSC_21079	AENJA_08412, AENJA_18034
OG0010509	APOSC_16397	AENJA_08520
OG0010510	APOSC_04569, APOSC_12764, APOSC_04932, APOSC_19096	AENJA_08522
OG0010511	APOSC_00998	AENJA_08626
OG0010512	APOSC_13514	AENJA_18484, AENJA_08658
OG0010513	APOSC_12227	AENJA_08936
OG0010515	APOSC_08184	AENJA_09025
OG0010516	APOSC_16055	AENJA_09633
OG0010518	APOSC_24764	AENJA_10986
OG0010519	APOSC_07597	AENJA_11057
OG0010521	APOSC_03209	AENJA_11251
OG0010522	APOSC_21317	AENJA_11726
OG0010524	APOSC_12942	AENJA_11896, AENJA_24553, AENJA_13219
OG0010526	APOSC_04448	AENJA_12444
OG0010527	APOSC_28644	AENJA_12813
OG0010528	APOSC_21448	AENJA_13205, AENJA_23193
OG0010531	APOSC_15274	AENJA_13997
OG0010534	APOSC_04783	AENJA_14172
OG0010535	APOSC_16376	AENJA_14196
OG0010536	APOSC_16411	AENJA_14343
OG0010537	APOSC_19577	AENJA_14600
OG0010538	APOSC_00203	AENJA_14782
OG0010541	APOSC_02983	AENJA_15265, AENJA_15255
OG0010542	APOSC_25512	AENJA_15597
OG0010543	APOSC_01207	AENJA_15705
OG0010544	APOSC_13108	AENJA_15911
OG0010545	APOSC_13139, APOSC_13141, APOSC_13140	AENJA_16019
OG0010546	APOSC_27253	AENJA_16060
OG0010547	APOSC_10195	AENJA_16072
OG0010549	APOSC_01138	AENJA_16378
OG0010550	APOSC_24481	AENJA_20754, AENJA_16448
OG0010551	APOSC_15960, APOSC_15961, APOSC_15959	AENJA_17500
OG0010552	APOSC_24784	AENJA_17735
OG0010553	APOSC_26263	AENJA_18062
OG0010554	APOSC_06968	AENJA_18101
OG0010555	APOSC_06469	AENJA_18169
OG0010556	APOSC_07063, APOSC_07064	AENJA_18957
OG0010558	APOSC_01443	AENJA_19184
OG0010559	APOSC_13305, APOSC_13306	AENJA_19373
OG0010560	APOSC_15377	AENJA_19696
OG0010561	APOSC_07239	AENJA_19803
OG0010562	APOSC_26945	AENJA_19881
OG0010563	APOSC_12214	AENJA_19992
OG0010564	APOSC_13578, APOSC_13577	AENJA_20100
OG0010565	APOSC_26691, APOSC_15040	AENJA_20520
OG0010567	APOSC_11511	AENJA_21335, AENJA_26254
OG0010569	APOSC_25466, APOSC_09039	AENJA_21689
OG0010571	APOSC_28598, APOSC_19435	AENJA_22273
OG0010572	APOSC_12070	AENJA_22553
OG0010574	APOSC_10658	AENJA_22827
OG0010577	APOSC_11584, APOSC_11585	AENJA_23961
OG0010578	APOSC_17723	AENJA_24113
OG0010580	APOSC_27552	AENJA_24678
OG0010581	APOSC_20910	AENJA_24766
OG0010582	APOSC_06180	AENJA_24887
OG0010583	APOSC_07606	AENJA_25186
OG0010824	APOSC_00466	AENJA_23791, AENJA_11639, AENJA_00785
OG0010827	APOSC_03536	AENJA_01549
OG0010829	APOSC_22239	AENJA_02268
OG0010830	APOSC_22446	AENJA_02599
OG0010831	APOSC_18619	AENJA_02677
OG0010832	APOSC_23387	AENJA_02678
OG0010833	APOSC_04265, APOSC_04267, APOSC_04264	AENJA_02753
OG0010835	APOSC_01465	AENJA_03052
OG0010836	APOSC_13990	AENJA_03067
OG0010837	APOSC_25783	AENJA_04482, AENJA_03314, AENJA_04477
OG0010839	APOSC_17840	AENJA_03630
OG0010842	APOSC_25074	AENJA_04614
OG0010845	APOSC_05312	AENJA_04996
OG0010846	APOSC_23795	AENJA_05151
OG0010847	APOSC_07132	AENJA_05384
OG0010848	APOSC_03299	AENJA_05962
OG0010850	APOSC_23505	AENJA_06903
OG0010851	APOSC_22396	AENJA_07055
OG0010853	APOSC_14733	AENJA_07697
OG0010854	APOSC_20446	AENJA_07970
OG0010855	APOSC_08791	AENJA_08148
OG0010856	APOSC_18107	AENJA_19336, AENJA_08726
OG0010858	APOSC_15270	AENJA_09035
OG0010862	APOSC_11355	AENJA_14252, AENJA_09683
OG0010863	APOSC_21859	AENJA_09968
OG0010865	APOSC_06927	AENJA_10044
OG0010866	APOSC_02647	AENJA_10339
OG0010867	APOSC_05096	AENJA_11119
OG0010868	APOSC_19018	AENJA_11333
OG0010869	APOSC_04811	AENJA_11349, AENJA_11348
OG0010870	APOSC_20453	AENJA_11554
OG0010872	APOSC_16633	AENJA_12110
OG0010873	APOSC_18621	AENJA_12195
OG0010875	APOSC_13188	AENJA_13040
OG0010879	APOSC_07681	AENJA_14237
OG0010880	APOSC_06812	AENJA_14444
OG0010881	APOSC_10051	AENJA_14518
OG0010882	APOSC_24775	AENJA_14542
OG0010883	APOSC_25448	AENJA_14671
OG0010884	APOSC_08793, APOSC_08794	AENJA_14910
OG0010885	APOSC_17735	AENJA_15446
OG0010888	APOSC_04173	AENJA_16335
OG0010889	APOSC_14354	AENJA_16517
OG0010890	APOSC_26560	AENJA_16589
OG0010892	APOSC_09697	AENJA_17746
OG0010894	APOSC_23662	AENJA_18170
OG0010896	APOSC_08468	AENJA_18430
OG0010897	APOSC_07471	AENJA_18599, AENJA_18600
OG0010899	APOSC_24723	AENJA_18953
OG0010901	APOSC_04728, APOSC_04727	AENJA_19517
OG0010902	APOSC_18758	AENJA_19975
OG0010904	APOSC_14034	AENJA_20734
OG0010907	APOSC_19257	AENJA_21602
OG0010908	APOSC_25374	AENJA_22624
OG0010909	APOSC_18353	AENJA_22819
OG0010910	APOSC_26011, APOSC_26012	AENJA_23233
OG0010911	APOSC_05262, APOSC_17806	AENJA_23264
OG0010912	APOSC_11953, APOSC_11955, APOSC_11954	AENJA_23401
OG0010913	APOSC_03674	AENJA_23417
OG0010914	APOSC_19947	AENJA_23536
OG0010915	APOSC_20783	AENJA_23808
OG0010916	APOSC_01756	AENJA_24431
OG0010917	APOSC_27072	AENJA_24808
OG0010918	APOSC_29166	AENJA_24830
OG0010919	APOSC_20546, APOSC_20547, APOSC_01502, APOSC_05685, APOSC_04433	AENJA_25590
OG0010921	APOSC_13242	AENJA_25693
OG0010922	APOSC_04209	AENJA_25734
OG0010923	APOSC_28221	AENJA_26778
OG0011194	APOSC_05741, APOSC_24022, APOSC_24020, APOSC_24021, APOSC_16325	AENJA_00770
OG0011196	APOSC_20659	AENJA_00815
OG0011197	APOSC_21085	AENJA_00876
OG0011200	APOSC_02371	AENJA_01641
OG0011202	APOSC_10857	AENJA_02166
OG0011203	APOSC_21639	AENJA_02594
OG0011205	APOSC_11233	AENJA_03274
OG0011206	APOSC_00937	AENJA_03831
OG0011207	APOSC_26257	AENJA_03977
OG0011212	APOSC_18835	AENJA_06371, AENJA_04587
OG0011213	APOSC_19970	AENJA_04844, AENJA_13201
OG0011214	APOSC_22498	AENJA_05385, AENJA_24767, AENJA_13969, AENJA_18314, AENJA_07269, AENJA_21055
OG0011217	APOSC_14744, APOSC_14743	AENJA_06358
OG0011218	APOSC_04309	AENJA_06543
OG0011219	APOSC_26824	AENJA_06925
OG0011221	APOSC_21749, APOSC_13338, APOSC_13337	AENJA_07619
OG0011224	APOSC_28645	AENJA_09437
OG0011225	APOSC_16607	AENJA_09746
OG0011226	APOSC_19830	AENJA_09766
OG0011228	APOSC_01152	AENJA_10492
OG0011230	APOSC_18255	AENJA_12083
OG0011231	APOSC_26648	AENJA_12227
OG0011233	APOSC_06155	AENJA_12471
OG0011236	APOSC_19988	AENJA_18223
OG0011237	APOSC_20611	AENJA_13558
OG0011239	APOSC_22392	AENJA_14268
OG0011241	APOSC_10318	AENJA_15237
OG0011243	APOSC_17031	AENJA_16304
OG0011244	APOSC_00702	AENJA_16373
OG0011245	APOSC_12549	AENJA_16972
OG0011247	APOSC_03506	AENJA_17809
OG0011248	APOSC_16363	AENJA_18144
OG0011249	APOSC_28114, APOSC_28115	AENJA_18336
OG0011250	APOSC_00570	AENJA_18506
OG0011251	APOSC_09359, APOSC_09358	AENJA_18735
OG0011252	APOSC_15110, APOSC_15111	AENJA_19031
OG0011253	APOSC_03021, APOSC_02130	AENJA_19236, AENJA_20010
OG0011254	APOSC_00634, APOSC_07330, APOSC_00633, APOSC_00632	AENJA_19625
OG0011255	APOSC_27911	AENJA_20677
OG0011258	APOSC_11116	AENJA_21543
OG0011260	APOSC_13900	AENJA_22146
OG0011261	APOSC_20991	AENJA_22557
OG0011262	APOSC_19390	AENJA_23016
OG0011263	APOSC_15223	AENJA_23266
OG0011264	APOSC_04634	AENJA_23376
OG0011265	APOSC_15908	AENJA_23787
OG0011269	APOSC_17604	AENJA_24447
OG0011270	APOSC_08382	AENJA_24981, AENJA_24988
OG0011271	APOSC_04258	AENJA_25516
OG0011620	APOSC_05519	AENJA_00268
OG0011622	APOSC_17900	AENJA_00309
OG0011628	APOSC_06176	AENJA_01188
OG0011630	APOSC_25193	AENJA_02426
OG0011631	APOSC_05889, APOSC_05888	AENJA_02603
OG0011632	APOSC_01711, APOSC_15742	AENJA_02654
OG0011634	APOSC_15625	AENJA_02780
OG0011635	APOSC_02593	AENJA_02827
OG0011637	APOSC_28025	AENJA_03079
OG0011639	APOSC_28869	AENJA_03140
OG0011640	APOSC_07945	AENJA_06611, AENJA_24063, AENJA_03299, AENJA_22017
OG0011643	APOSC_21315, APOSC_28926, APOSC_28925, APOSC_15905	AENJA_04247
OG0011645	APOSC_18695	AENJA_25938, AENJA_04324
OG0011648	APOSC_10708	AENJA_04442
OG0011649	APOSC_16515, APOSC_28911	AENJA_04480
OG0011650	APOSC_08641	AENJA_04507
OG0011652	APOSC_22183	AENJA_05005
OG0011653	APOSC_26073	AENJA_05195
OG0011654	APOSC_01351	AENJA_05262
OG0011655	APOSC_28154	AENJA_05306
