Orthogroup	APOSC_ok	ORYLA
OG0006878	APOSC_01773	ORYLA06366
OG0006879	APOSC_06604	ORYLA11007
OG0006880	APOSC_03709	ORYLA14486
OG0006881	APOSC_09150	ORYLA03213
OG0006882	APOSC_06091	ORYLA12470
OG0006886	APOSC_04387	ORYLA01362
OG0006887	APOSC_00826, APOSC_11505	ORYLA18327
OG0006888	APOSC_22590	ORYLA13676
OG0006889	APOSC_17662, APOSC_23087, APOSC_03839, APOSC_09552	ORYLA15285
OG0006890	APOSC_27999	ORYLA05057
OG0006891	APOSC_00967	ORYLA12282
OG0006892	APOSC_26125	ORYLA18584
OG0006893	APOSC_22113	ORYLA00800
OG0006894	APOSC_04510	ORYLA19918
OG0006895	APOSC_20287	ORYLA08207
OG0006896	APOSC_23139	ORYLA07408
OG0006897	APOSC_06582	ORYLA17654
OG0006898	APOSC_16657	ORYLA15253
OG0006899	APOSC_17275	ORYLA01888, ORYLA07590
OG0006900	APOSC_15970	ORYLA10711
OG0006901	APOSC_25494	ORYLA19363
OG0006903	APOSC_06899	ORYLA05646, ORYLA07893, ORYLA16398
OG0006904	APOSC_20807	ORYLA10752
OG0006905	APOSC_11319	ORYLA14337
OG0006906	APOSC_00341	ORYLA04358
OG0006907	APOSC_05174, APOSC_05175	ORYLA11869
OG0006908	APOSC_26806, APOSC_26807	ORYLA04532
OG0006909	APOSC_00946	ORYLA20226
OG0006911	APOSC_23502	ORYLA01075
OG0006912	APOSC_10167	ORYLA13590
OG0006913	APOSC_21485	ORYLA06363
OG0006914	APOSC_17323	ORYLA19783
OG0006917	APOSC_21814, APOSC_21813	ORYLA18342
OG0006918	APOSC_20144, APOSC_14855	ORYLA05445
OG0006919	APOSC_28693	ORYLA19417
OG0006920	APOSC_14677	ORYLA09599
OG0006923	APOSC_09975	ORYLA02242
OG0006924	APOSC_17355	ORYLA19320
OG0006925	APOSC_12360	ORYLA10136
OG0006926	APOSC_23235	ORYLA02117
OG0006927	APOSC_12997	ORYLA06863
OG0006929	APOSC_15538	ORYLA05323
OG0006931	APOSC_23620, APOSC_23621, APOSC_23622	ORYLA11673
OG0006932	APOSC_14195	ORYLA16938
OG0006934	APOSC_15892	ORYLA09930
OG0006935	APOSC_24367	ORYLA10774
OG0006936	APOSC_23709	ORYLA12502
OG0006937	APOSC_10533	ORYLA09224
OG0006938	APOSC_02071	ORYLA13900
OG0006939	APOSC_21829	ORYLA10635
OG0006940	APOSC_26678	ORYLA07819
OG0006942	APOSC_15674	ORYLA01085
OG0006943	APOSC_02744	ORYLA11269
OG0006944	APOSC_23707	ORYLA15875
OG0006945	APOSC_28020	ORYLA19364
OG0006946	APOSC_14039	ORYLA02739
OG0006948	APOSC_06730	ORYLA05268
OG0006949	APOSC_17697	ORYLA14891
OG0006951	APOSC_23643	ORYLA01790
OG0006952	APOSC_15791	ORYLA02149
OG0006953	APOSC_08950	ORYLA04011
OG0006954	APOSC_10218	ORYLA10656
OG0006955	APOSC_17210	ORYLA11271
OG0006957	APOSC_00100	ORYLA01524
OG0006959	APOSC_20494	ORYLA07529
OG0006960	APOSC_19583	ORYLA20075
OG0006962	APOSC_03262, APOSC_03263	ORYLA14243
OG0006964	APOSC_10222	ORYLA06047
OG0006967	APOSC_12955	ORYLA07736
OG0006968	APOSC_00698	ORYLA07011
OG0006969	APOSC_07170	ORYLA00904
OG0006970	APOSC_09941	ORYLA01120
OG0006971	APOSC_04252	ORYLA17898
OG0006972	APOSC_09617	ORYLA15222
OG0006973	APOSC_26245	ORYLA11601
OG0006974	APOSC_06682	ORYLA03114
OG0006975	APOSC_14478, APOSC_15520	ORYLA05959
OG0006976	APOSC_01644, APOSC_01645	ORYLA11643
OG0006977	APOSC_15264	ORYLA14070
OG0006978	APOSC_00042	ORYLA17389
OG0006979	APOSC_22138	ORYLA18967
OG0006980	APOSC_11757	ORYLA18420
OG0006981	APOSC_04390	ORYLA15231
OG0006982	APOSC_10252, APOSC_10251, APOSC_10253	ORYLA08562, ORYLA08563
OG0006983	APOSC_00534, APOSC_00533	ORYLA15643
OG0006984	APOSC_14602	ORYLA15233, ORYLA12089, ORYLA14709
OG0006987	APOSC_20794	ORYLA18444
OG0006988	APOSC_00895	ORYLA16944
OG0006989	APOSC_01479	ORYLA09680
OG0006990	APOSC_13593, APOSC_13594	ORYLA12859
OG0006991	APOSC_01763	ORYLA19862
OG0006992	APOSC_25456	ORYLA07859, ORYLA07860
OG0006993	APOSC_04772	ORYLA03063
OG0006994	APOSC_08742	ORYLA19038
OG0006995	APOSC_00344	ORYLA01996
OG0006997	APOSC_28149	ORYLA10925
OG0006998	APOSC_22383	ORYLA07905
OG0006999	APOSC_09100	ORYLA05329
OG0007000	APOSC_20337	ORYLA17381
OG0007001	APOSC_08849	ORYLA10882
OG0007002	APOSC_27671	ORYLA19238
OG0007003	APOSC_26380	ORYLA15348, ORYLA12075
OG0007004	APOSC_13857	ORYLA09056
OG0007005	APOSC_24636	ORYLA03067
OG0007006	APOSC_28366	ORYLA09127, ORYLA04167
OG0007007	APOSC_10435	ORYLA19143
OG0007008	APOSC_18746	ORYLA20301
OG0007009	APOSC_07119	ORYLA17311
OG0007010	APOSC_12136	ORYLA12802
OG0007011	APOSC_20429	ORYLA03574
OG0007012	APOSC_15867	ORYLA07702
OG0007013	APOSC_09730	ORYLA08186
OG0007015	APOSC_28647	ORYLA15619
OG0007016	APOSC_25603	ORYLA20315
OG0007018	APOSC_00713	ORYLA01330
OG0007021	APOSC_04328	ORYLA09538
OG0007022	APOSC_24349	ORYLA14380
OG0007023	APOSC_14309, APOSC_12375	ORYLA13776
OG0007024	APOSC_27246	ORYLA14743
OG0007025	APOSC_12694	ORYLA19770
OG0007026	APOSC_28712, APOSC_21089	ORYLA15372
OG0007027	APOSC_10461	ORYLA15909
OG0007028	APOSC_23530	ORYLA06937
OG0007029	APOSC_18912, APOSC_04107	ORYLA14229
OG0007030	APOSC_08778	ORYLA00487
OG0007031	APOSC_13081, APOSC_13080	ORYLA12964
OG0007032	APOSC_12833, APOSC_09407	ORYLA18196
OG0007033	APOSC_24322	ORYLA11802
OG0007034	APOSC_19528	ORYLA13978
OG0007035	APOSC_17691	ORYLA03436
OG0007036	APOSC_03069	ORYLA01654
OG0007037	APOSC_01629	ORYLA09849
OG0007038	APOSC_21427	ORYLA15687
OG0007039	APOSC_01662	ORYLA10444
OG0007040	APOSC_25165, APOSC_25164	ORYLA15293
OG0007041	APOSC_28485	ORYLA12169, ORYLA14638
OG0007042	APOSC_10292	ORYLA05629
OG0007044	APOSC_05977	ORYLA19075
OG0007046	APOSC_23056	ORYLA10686
OG0007047	APOSC_10550	ORYLA02086
OG0007048	APOSC_00169, APOSC_00168, APOSC_25307	ORYLA16978
OG0007049	APOSC_08006	ORYLA12565
OG0007050	APOSC_16824	ORYLA20452
OG0007052	APOSC_12402	ORYLA15339, ORYLA19989
OG0007053	APOSC_04174	ORYLA16394
OG0007055	APOSC_28893	ORYLA17619
OG0007058	APOSC_07588	ORYLA03722
OG0007059	APOSC_01188	ORYLA07836
OG0007061	APOSC_14209	ORYLA00894
OG0007062	APOSC_14304, APOSC_14306, APOSC_14305	ORYLA03640
OG0007063	APOSC_13274	ORYLA05804
OG0007064	APOSC_02456	ORYLA20409
OG0007066	APOSC_08408, APOSC_08407, APOSC_08406	ORYLA02140
OG0007068	APOSC_27141	ORYLA07348
OG0007069	APOSC_05193	ORYLA10663
OG0007071	APOSC_27041	ORYLA10456
OG0007072	APOSC_14835	ORYLA12666
OG0007073	APOSC_00327	ORYLA03515
OG0007074	APOSC_19473	ORYLA06899
OG0007075	APOSC_03866	ORYLA17760
OG0007076	APOSC_05680, APOSC_05681	ORYLA11263
OG0007077	APOSC_28490	ORYLA12778
OG0007078	APOSC_08234	ORYLA06143
OG0007080	APOSC_29043	ORYLA11474
OG0007081	APOSC_19187	ORYLA16483
OG0007082	APOSC_05786	ORYLA19534
OG0007083	APOSC_23920	ORYLA02087
OG0007084	APOSC_07815	ORYLA18994
OG0007086	APOSC_01919	ORYLA15347
OG0007088	APOSC_03055	ORYLA06446
OG0007090	APOSC_18836	ORYLA12938
OG0007091	APOSC_23447	ORYLA10611
OG0007092	APOSC_10609	ORYLA11433
OG0007093	APOSC_27296	ORYLA12432
OG0007094	APOSC_17231	ORYLA10462
OG0007095	APOSC_12306	ORYLA05795
OG0007096	APOSC_21381	ORYLA13346, ORYLA06995
OG0007097	APOSC_22424	ORYLA17535
OG0007098	APOSC_27550	ORYLA15262
OG0007099	APOSC_13497	ORYLA00040
OG0007100	APOSC_06224	ORYLA13677
OG0007101	APOSC_22458	ORYLA16042
OG0007102	APOSC_04717	ORYLA09553
OG0007103	APOSC_20501	ORYLA08342
OG0007104	APOSC_20485	ORYLA03154
OG0007105	APOSC_00982	ORYLA07523
OG0007106	APOSC_15406	ORYLA13818
OG0007107	APOSC_13860	ORYLA00560
OG0007108	APOSC_08652	ORYLA04528
OG0007111	APOSC_24673	ORYLA11279
OG0007112	APOSC_07955	ORYLA19964
OG0007113	APOSC_26888	ORYLA15522, ORYLA13775
OG0007114	APOSC_24702	ORYLA05387, ORYLA02077
OG0007116	APOSC_21841	ORYLA17044
OG0007117	APOSC_03236, APOSC_03235	ORYLA11159
OG0007118	APOSC_04848	ORYLA18746
OG0007119	APOSC_26478	ORYLA13244
OG0007120	APOSC_09342	ORYLA02860
OG0007121	APOSC_06429, APOSC_06430	ORYLA00087
OG0007122	APOSC_21045	ORYLA15640
OG0007123	APOSC_11213, APOSC_12000, APOSC_11999	ORYLA07878
OG0007124	APOSC_18196	ORYLA09552
OG0007125	APOSC_16964	ORYLA13532
OG0007126	APOSC_04894	ORYLA11848
OG0007127	APOSC_05902	ORYLA05546
OG0007128	APOSC_24957	ORYLA02979
OG0007130	APOSC_03999	ORYLA18855
OG0007131	APOSC_10588	ORYLA17663
OG0007132	APOSC_16704	ORYLA02165
OG0007133	APOSC_06050	ORYLA18527
OG0007134	APOSC_24007	ORYLA00740
OG0007135	APOSC_09007	ORYLA12420
OG0007136	APOSC_19499	ORYLA14799
OG0007137	APOSC_15395	ORYLA06230
OG0007139	APOSC_13534	ORYLA20254
OG0007140	APOSC_28245	ORYLA10308, ORYLA00270
OG0007141	APOSC_12832	ORYLA17064
OG0007142	APOSC_05928	ORYLA17213
OG0007143	APOSC_09027	ORYLA10676
OG0007145	APOSC_05978	ORYLA07062
OG0007147	APOSC_00758	ORYLA14416
OG0007148	APOSC_24246	ORYLA17738
OG0007150	APOSC_13696	ORYLA12660
OG0007151	APOSC_16201	ORYLA03573
OG0007153	APOSC_21808, APOSC_21809	ORYLA04856
OG0007154	APOSC_09623	ORYLA10421
OG0007158	APOSC_06197, APOSC_06198	ORYLA02201
OG0007161	APOSC_15986	ORYLA15162
OG0007162	APOSC_04745	ORYLA13655
OG0007163	APOSC_06910	ORYLA19100
OG0007164	APOSC_03942	ORYLA09721, ORYLA12288
OG0007165	APOSC_07907	ORYLA03664
OG0007166	APOSC_23211	ORYLA12340, ORYLA12341
OG0007168	APOSC_08582, APOSC_08583, APOSC_15837, APOSC_15836, APOSC_28706	ORYLA09683
OG0007171	APOSC_13248	ORYLA05245
OG0007173	APOSC_26787	ORYLA00375
OG0007174	APOSC_10018	ORYLA15845
OG0007175	APOSC_18003	ORYLA12365
OG0007176	APOSC_24850	ORYLA05563
OG0007177	APOSC_15721, APOSC_15720	ORYLA10550
OG0007178	APOSC_26910	ORYLA13591
OG0007179	APOSC_05209	ORYLA09261, ORYLA09260
OG0007181	APOSC_25559	ORYLA15718
OG0007182	APOSC_09478	ORYLA12514
OG0007183	APOSC_18541	ORYLA05418
OG0007184	APOSC_00822, APOSC_17205	ORYLA02171
OG0007186	APOSC_13894	ORYLA08238
OG0007187	APOSC_08009	ORYLA14366
OG0007188	APOSC_25381	ORYLA19593
OG0007189	APOSC_00608	ORYLA00633
OG0007190	APOSC_04882, APOSC_05549	ORYLA02310
OG0007191	APOSC_12579	ORYLA17462
OG0007192	APOSC_09506	ORYLA09692
OG0007198	APOSC_09976	ORYLA18294
OG0007199	APOSC_10274	ORYLA05345, ORYLA01726
OG0007200	APOSC_12718	ORYLA08097
OG0007201	APOSC_14691	ORYLA12849, ORYLA12850
OG0007248	APOSC_03737, APOSC_03736	ORYLA06298
OG0007250	APOSC_24667	ORYLA08747
OG0007251	APOSC_28896	ORYLA06850
OG0007253	APOSC_09890	ORYLA08898, ORYLA12436
OG0007254	APOSC_05593	ORYLA11846
OG0007256	APOSC_13604	ORYLA18423
OG0007258	APOSC_09346	ORYLA02983
OG0007260	APOSC_02101, APOSC_02137	ORYLA07375
OG0007261	APOSC_15857	ORYLA00423
OG0007263	APOSC_18935	ORYLA03034
OG0007264	APOSC_03686	ORYLA15263
OG0007266	APOSC_11708	ORYLA19225
OG0007267	APOSC_12090	ORYLA14269
OG0007268	APOSC_14984	ORYLA09609
OG0007270	APOSC_12135	ORYLA04915, ORYLA04916
OG0007271	APOSC_24548	ORYLA06700
OG0007272	APOSC_03969	ORYLA19327
OG0007273	APOSC_01670	ORYLA17133
OG0007274	APOSC_15030	ORYLA01401
OG0007275	APOSC_04072	ORYLA10992
OG0007276	APOSC_28587	ORYLA17414
OG0007277	APOSC_08684	ORYLA05155, ORYLA05156
OG0007279	APOSC_06293, APOSC_26833	ORYLA04478
OG0007280	APOSC_05359	ORYLA06789
OG0007281	APOSC_24565	ORYLA16781
OG0007282	APOSC_22102	ORYLA17269
OG0007283	APOSC_17484	ORYLA16980, ORYLA00573
OG0007284	APOSC_15160	ORYLA05432, ORYLA09535
OG0007285	APOSC_09662	ORYLA05317
OG0007288	APOSC_01075, APOSC_25609	ORYLA20472
OG0007289	APOSC_19502	ORYLA03622
OG0007290	APOSC_09809	ORYLA20279
OG0007291	APOSC_20720, APOSC_20719	ORYLA15418
OG0007292	APOSC_15788	ORYLA05899
OG0007293	APOSC_05980	ORYLA02154
OG0007294	APOSC_17131	ORYLA09264
OG0007295	APOSC_20953, APOSC_20952	ORYLA01411
OG0007296	APOSC_15801	ORYLA12441
OG0007297	APOSC_18063	ORYLA16040
OG0007298	APOSC_22995	ORYLA00430
OG0007299	APOSC_14198	ORYLA17998
OG0007300	APOSC_25712	ORYLA02105
OG0007302	APOSC_29071	ORYLA13509, ORYLA19833
OG0007303	APOSC_26419, APOSC_26418	ORYLA18273
OG0007304	APOSC_17074	ORYLA11541
OG0007306	APOSC_00386	ORYLA04055
OG0007307	APOSC_26088	ORYLA04750
OG0007308	APOSC_03628, APOSC_03629	ORYLA01818, ORYLA05605
OG0007309	APOSC_15232	ORYLA00123
OG0007312	APOSC_28830	ORYLA16909
OG0007314	APOSC_00085	ORYLA11660
OG0007316	APOSC_20938	ORYLA07711
OG0007317	APOSC_09236	ORYLA04703
OG0007318	APOSC_27333	ORYLA14192
OG0007319	APOSC_28563	ORYLA13973
OG0007320	APOSC_09070	ORYLA19939
OG0007321	APOSC_08246	ORYLA01035
OG0007322	APOSC_15004	ORYLA12070
OG0007325	APOSC_16460	ORYLA12467
OG0007326	APOSC_06448	ORYLA14944
OG0007328	APOSC_01312	ORYLA04937
OG0007329	APOSC_17623	ORYLA05886
OG0007330	APOSC_23615	ORYLA03139
OG0007331	APOSC_06014, APOSC_12252	ORYLA11072
OG0007333	APOSC_01580	ORYLA13227, ORYLA09947
OG0007334	APOSC_17842	ORYLA02101
OG0007335	APOSC_14641	ORYLA11672
OG0007336	APOSC_00569	ORYLA05981
OG0007337	APOSC_02309	ORYLA11944
OG0007339	APOSC_03135	ORYLA08865
OG0007341	APOSC_24434	ORYLA12520
OG0007342	APOSC_22103	ORYLA17313
OG0007343	APOSC_25429	ORYLA13486
OG0007344	APOSC_25620	ORYLA18957
OG0007345	APOSC_24827	ORYLA19599
OG0007347	APOSC_08865	ORYLA13816
OG0007348	APOSC_20245	ORYLA12246
OG0007349	APOSC_23223	ORYLA17364
OG0007351	APOSC_10204	ORYLA06166
OG0007352	APOSC_08520	ORYLA18525, ORYLA00412
OG0007353	APOSC_26202	ORYLA12576
OG0007354	APOSC_14859	ORYLA09048
OG0007355	APOSC_15367	ORYLA20163
OG0007356	APOSC_03184	ORYLA13760
OG0007357	APOSC_21551	ORYLA12581
OG0007358	APOSC_06636	ORYLA17406
OG0007359	APOSC_02421	ORYLA08850
OG0007360	APOSC_08047	ORYLA06936
OG0007361	APOSC_07077	ORYLA01623
OG0007363	APOSC_09409	ORYLA06682
OG0007364	APOSC_17982	ORYLA16985
OG0007365	APOSC_27987	ORYLA13386
OG0007366	APOSC_07261	ORYLA12817
OG0007367	APOSC_14422	ORYLA06765
OG0007368	APOSC_00449	ORYLA19704
OG0007369	APOSC_21876	ORYLA09751
OG0007370	APOSC_07343	ORYLA03491
OG0007371	APOSC_05073, APOSC_05074	ORYLA00696
OG0007372	APOSC_14301	ORYLA03828
OG0007373	APOSC_14544	ORYLA11366
OG0007374	APOSC_22886	ORYLA02701
OG0007377	APOSC_24138	ORYLA13383
OG0007379	APOSC_16042	ORYLA11999
OG0007380	APOSC_13102	ORYLA12839
OG0007381	APOSC_27746, APOSC_27745	ORYLA16653, ORYLA16655, ORYLA16654
OG0007382	APOSC_16338	ORYLA08742
OG0007384	APOSC_20809	ORYLA11364
OG0007385	APOSC_03876	ORYLA12485
OG0007386	APOSC_04054	ORYLA11303
OG0007387	APOSC_06916	ORYLA19178
OG0007388	APOSC_17547	ORYLA07499
OG0007389	APOSC_03633	ORYLA02496
OG0007390	APOSC_28975, APOSC_09958	ORYLA16509
OG0007391	APOSC_00054	ORYLA04353
OG0007392	APOSC_20092	ORYLA10645
OG0007393	APOSC_12259	ORYLA10500
OG0007394	APOSC_00711	ORYLA03499
OG0007395	APOSC_23644	ORYLA08169
OG0007396	APOSC_12497	ORYLA12727
OG0007397	APOSC_04277	ORYLA08942
OG0007399	APOSC_10673	ORYLA17904
OG0007400	APOSC_25122	ORYLA08958
OG0007401	APOSC_10465	ORYLA03561
OG0007402	APOSC_00968	ORYLA08019, ORYLA08020
OG0007403	APOSC_28964	ORYLA01385
OG0007405	APOSC_09312	ORYLA15003
OG0007406	APOSC_15372	ORYLA02660
OG0007407	APOSC_10545	ORYLA05302
OG0007408	APOSC_27587	ORYLA20365
OG0007409	APOSC_14637	ORYLA05521
OG0007410	APOSC_13940	ORYLA17035, ORYLA08301
OG0007411	APOSC_14970	ORYLA19807
OG0007412	APOSC_03576	ORYLA09356
OG0007413	APOSC_08895	ORYLA06066, ORYLA06065, ORYLA06064
OG0007415	APOSC_03560	ORYLA19464
OG0007416	APOSC_12793	ORYLA00938
OG0007417	APOSC_21158	ORYLA17547
OG0007418	APOSC_05342	ORYLA03744
OG0007419	APOSC_03939	ORYLA16934
OG0007420	APOSC_07817, APOSC_19151, APOSC_07816	ORYLA15610
OG0007421	APOSC_01857	ORYLA14356
OG0007422	APOSC_09386	ORYLA10067
OG0007423	APOSC_13864	ORYLA00567, ORYLA16921
OG0007424	APOSC_14283	ORYLA08021
OG0007425	APOSC_10510	ORYLA14998
OG0007428	APOSC_18209	ORYLA02581
OG0007429	APOSC_15937, APOSC_15938	ORYLA10854
OG0007431	APOSC_16398	ORYLA05544, ORYLA05545
OG0007432	APOSC_27468	ORYLA03130
OG0007433	APOSC_15519	ORYLA12091
OG0007437	APOSC_08991	ORYLA00941
OG0007438	APOSC_24617	ORYLA00047
OG0007439	APOSC_15942	ORYLA05166
OG0007440	APOSC_25156	ORYLA14401
OG0007441	APOSC_09470	ORYLA08960
OG0007442	APOSC_05686	ORYLA06331
OG0007443	APOSC_06512	ORYLA18835
OG0007445	APOSC_27335	ORYLA09137
OG0007446	APOSC_06202	ORYLA17366
OG0007447	APOSC_04248	ORYLA00461
OG0007448	APOSC_21259	ORYLA12046
OG0007450	APOSC_24868	ORYLA10095
OG0007451	APOSC_03436	ORYLA08969
OG0007452	APOSC_13061	ORYLA02553
OG0007453	APOSC_11031	ORYLA16527
OG0007454	APOSC_23331	ORYLA09677
OG0007455	APOSC_14525	ORYLA09348
OG0007456	APOSC_27800	ORYLA02608
OG0007457	APOSC_18601	ORYLA14661
OG0007458	APOSC_00473	ORYLA00309
OG0007459	APOSC_03345	ORYLA10805
OG0007460	APOSC_13905	ORYLA20039
OG0007462	APOSC_13842	ORYLA19843
OG0007463	APOSC_09528	ORYLA10835
OG0007465	APOSC_11740	ORYLA03646
OG0007466	APOSC_17418	ORYLA12595
OG0007467	APOSC_13611	ORYLA07191
OG0007468	APOSC_12434	ORYLA00530
OG0007470	APOSC_28856	ORYLA06567
OG0007471	APOSC_14448	ORYLA07475
OG0007472	APOSC_01349	ORYLA13056
OG0007473	APOSC_27428, APOSC_27429	ORYLA06701
OG0007476	APOSC_12767	ORYLA17195
OG0007477	APOSC_11620	ORYLA16341
OG0007478	APOSC_00149	ORYLA17253
OG0007479	APOSC_05417	ORYLA00589
OG0007480	APOSC_16083	ORYLA05285
OG0007481	APOSC_11072	ORYLA04396
OG0007482	APOSC_11382	ORYLA01730
OG0007483	APOSC_19340	ORYLA11513
OG0007484	APOSC_03384, APOSC_10885	ORYLA03268
OG0007485	APOSC_01104, APOSC_01105	ORYLA12574
OG0007486	APOSC_15650	ORYLA17567, ORYLA02786, ORYLA08085
OG0007488	APOSC_10046	ORYLA14033
OG0007489	APOSC_15853, APOSC_13134	ORYLA10665
OG0007490	APOSC_06228	ORYLA14538
OG0007491	APOSC_20172	ORYLA16759
OG0007492	APOSC_19304, APOSC_19305	ORYLA11759
OG0007493	APOSC_15913, APOSC_15912	ORYLA01214, ORYLA00906
OG0007494	APOSC_05908	ORYLA16845
OG0007495	APOSC_17790	ORYLA10015
OG0007496	APOSC_07260, APOSC_23340	ORYLA14535
OG0007497	APOSC_08478	ORYLA09420
OG0007498	APOSC_08188	ORYLA05446
OG0007500	APOSC_21410	ORYLA09788
OG0007501	APOSC_28090, APOSC_28089	ORYLA11099
OG0007503	APOSC_15711	ORYLA08089
OG0007504	APOSC_22782	ORYLA00574
OG0007506	APOSC_09382	ORYLA04773
OG0007507	APOSC_18497, APOSC_18498	ORYLA12533
OG0007509	APOSC_28922	ORYLA04370
OG0007510	APOSC_02927	ORYLA10564
OG0007514	APOSC_03963	ORYLA06661
OG0007515	APOSC_21428	ORYLA16511
OG0007518	APOSC_11498	ORYLA11226
OG0007519	APOSC_16685	ORYLA12456
OG0007520	APOSC_15336	ORYLA02995
OG0007522	APOSC_14152	ORYLA10477
OG0007524	APOSC_20152	ORYLA01439
OG0007525	APOSC_09924	ORYLA13393
OG0007527	APOSC_24874	ORYLA06523, ORYLA09269
OG0007528	APOSC_26491, APOSC_26492	ORYLA06326
OG0007529	APOSC_12650	ORYLA18862
OG0007533	APOSC_01449	ORYLA00001, ORYLA07509
OG0007539	APOSC_15823	ORYLA06018
OG0007582	APOSC_22783	ORYLA00751
OG0007583	APOSC_01595, APOSC_14627	ORYLA00014
OG0007584	APOSC_04466, APOSC_04467	ORYLA16927
OG0007586	APOSC_20350	ORYLA17497
OG0007587	APOSC_15890	ORYLA05351
OG0007588	APOSC_12209	ORYLA11210
OG0007589	APOSC_12502	ORYLA00327
OG0007591	APOSC_10553	ORYLA16433
OG0007592	APOSC_00525	ORYLA10014, ORYLA10285
OG0007594	APOSC_03024	ORYLA17725
OG0007597	APOSC_05814, APOSC_05815	ORYLA11901
OG0007598	APOSC_26583	ORYLA19609
OG0007601	APOSC_27809	ORYLA16630
OG0007602	APOSC_06477	ORYLA13457
OG0007603	APOSC_24609	ORYLA15288
OG0007604	APOSC_23480	ORYLA12471
OG0007605	APOSC_17292	ORYLA12711
OG0007606	APOSC_26148	ORYLA04737
OG0007607	APOSC_11532	ORYLA15596
OG0007608	APOSC_02832	ORYLA05477, ORYLA02256
OG0007609	APOSC_27864	ORYLA17969
OG0007610	APOSC_24658	ORYLA13853
OG0007613	APOSC_02165, APOSC_02166	ORYLA13617
OG0007614	APOSC_11198, APOSC_11199	ORYLA12458
OG0007615	APOSC_12637	ORYLA18029
OG0007616	APOSC_02217	ORYLA05381
OG0007617	APOSC_22847	ORYLA07354
OG0007619	APOSC_14017	ORYLA13054
OG0007621	APOSC_26719	ORYLA13396
OG0007624	APOSC_27965	ORYLA05976
OG0007626	APOSC_06523	ORYLA01317
OG0007630	APOSC_16305	ORYLA01205
OG0007631	APOSC_07643	ORYLA11934
OG0007632	APOSC_20965	ORYLA10408
OG0007633	APOSC_19734	ORYLA05304
OG0007634	APOSC_23117	ORYLA10749
OG0007635	APOSC_18622	ORYLA13540
OG0007637	APOSC_04953	ORYLA10427
OG0007638	APOSC_28435	ORYLA15010
OG0007640	APOSC_13852	ORYLA06572, ORYLA13195
OG0007642	APOSC_00752	ORYLA20111
OG0007643	APOSC_15984	ORYLA08582
OG0007645	APOSC_22609	ORYLA00783
OG0007646	APOSC_17349	ORYLA09484
OG0007647	APOSC_14665	ORYLA09216
OG0007648	APOSC_18620	ORYLA15478
OG0007649	APOSC_15988	ORYLA08950
OG0007650	APOSC_10838, APOSC_01972	ORYLA07962
OG0007652	APOSC_12442	ORYLA17837, ORYLA02891
OG0007653	APOSC_07917	ORYLA00212
OG0007654	APOSC_14217	ORYLA18713
OG0007656	APOSC_03159	ORYLA11259
OG0007658	APOSC_01597, APOSC_17037	ORYLA01027
OG0007659	APOSC_09490	ORYLA09035
OG0007660	APOSC_28292	ORYLA06636
OG0007662	APOSC_20466	ORYLA07565, ORYLA07566
OG0007663	APOSC_02728	ORYLA19677
OG0007664	APOSC_02524	ORYLA15115
OG0007665	APOSC_24468	ORYLA02675
OG0007667	APOSC_10901	ORYLA13912
OG0007668	APOSC_19055	ORYLA17549
OG0007670	APOSC_19925	ORYLA05143
OG0007671	APOSC_20704	ORYLA10047, ORYLA06144
OG0007673	APOSC_27200	ORYLA05954
OG0007674	APOSC_01693	ORYLA10748
OG0007676	APOSC_05879	ORYLA15905
OG0007677	APOSC_22422	ORYLA02741
OG0007680	APOSC_28293	ORYLA04680
OG0007681	APOSC_17846	ORYLA12077
OG0007684	APOSC_25918	ORYLA04277
OG0007685	APOSC_12938	ORYLA04777
OG0007686	APOSC_16986, APOSC_16987	ORYLA12300
OG0007687	APOSC_20932	ORYLA17022
OG0007689	APOSC_00574	ORYLA17604
OG0007690	APOSC_18618	ORYLA19010
OG0007692	APOSC_16094	ORYLA14149
OG0007694	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406	ORYLA05416
OG0007695	APOSC_21620	ORYLA02065, ORYLA01646
OG0007696	APOSC_17052	ORYLA11055, ORYLA15060
OG0007701	APOSC_00228	ORYLA17283
OG0007702	APOSC_07178	ORYLA19222
OG0007703	APOSC_06165	ORYLA19369
OG0007706	APOSC_23602	ORYLA16294
OG0007708	APOSC_16373	ORYLA15979
OG0007712	APOSC_08827, APOSC_08828	ORYLA19931
OG0007713	APOSC_19438	ORYLA16096
OG0007714	APOSC_11333	ORYLA01267
OG0007715	APOSC_19107	ORYLA02645
OG0007718	APOSC_07512	ORYLA09021
OG0007719	APOSC_09388	ORYLA06546
OG0007721	APOSC_14451	ORYLA04955
OG0007722	APOSC_17122	ORYLA18334
OG0007723	APOSC_14079	ORYLA18893
OG0007727	APOSC_14215	ORYLA05656
OG0007728	APOSC_18281	ORYLA09087
OG0007729	APOSC_12073	ORYLA15147
OG0007732	APOSC_23886	ORYLA04446
OG0007734	APOSC_09736	ORYLA13593
OG0007736	APOSC_05621	ORYLA03755
OG0007738	APOSC_09799	ORYLA08765
OG0007739	APOSC_06240	ORYLA15510, ORYLA15465
OG0007743	APOSC_06572	ORYLA15748
OG0007744	APOSC_09925	ORYLA03484
OG0007745	APOSC_13500	ORYLA15106
OG0007746	APOSC_14936	ORYLA11437
