Orthogroup	APOSC_ok	MOUSE
OG0006126	APOSC_20086	MOUSE50316, MOUSE50315, MOUSE50317
OG0006127	APOSC_15621	MOUSE49454, MOUSE49455
OG0006128	APOSC_06200	MOUSE49444, MOUSE49443, MOUSE49445, MOUSE49442
OG0006129	APOSC_02978	MOUSE36305, MOUSE36306
OG0006130	APOSC_06548, APOSC_13669	MOUSE17246, MOUSE17247
OG0006131	APOSC_09740	MOUSE05048, MOUSE05049, MOUSE16865
OG0006132	APOSC_13478	MOUSE21114, MOUSE21117, MOUSE21116, MOUSE21113
OG0006133	APOSC_18362	MOUSE01392, MOUSE01391, MOUSE01390, MOUSE01389, MOUSE01388
OG0006134	APOSC_24225	MOUSE10022, MOUSE10020
OG0006135	APOSC_10242	MOUSE20960
OG0006136	APOSC_19976	MOUSE36528, MOUSE36529, MOUSE21940, MOUSE21942
OG0006137	APOSC_12184	MOUSE33917, MOUSE33916, MOUSE33918, MOUSE33919, MOUSE33920
OG0006138	APOSC_12176, APOSC_27850, APOSC_27851	MOUSE18202, MOUSE18201, MOUSE18203
OG0006139	APOSC_02031	MOUSE01997
OG0006140	APOSC_23359	MOUSE38190, MOUSE38192, MOUSE38191
OG0006141	APOSC_21752	MOUSE51343
OG0006141	APOSC_05712	MOUSE51342, MOUSE51341
OG0006144	APOSC_11441	MOUSE20124
OG0006145	APOSC_09691	MOUSE34972
OG0006146	APOSC_20265	MOUSE41109, MOUSE41104, MOUSE41106, MOUSE41107
OG0006148	APOSC_19000	MOUSE10491, MOUSE10492
OG0006149	APOSC_14242	MOUSE07677, MOUSE07678, MOUSE07679
OG0006151	APOSC_09261, APOSC_09262	MOUSE34774
OG0006152	APOSC_28211	MOUSE00260, MOUSE00257
OG0006153	APOSC_25551	MOUSE30044
OG0006155	APOSC_02722	MOUSE30193, MOUSE30194
OG0006156	APOSC_24618	MOUSE38431
OG0006158	APOSC_27578	MOUSE07925
OG0006159	APOSC_15246	MOUSE27864, MOUSE27865
OG0006160	APOSC_05551	MOUSE24920
OG0006161	APOSC_05129	MOUSE39829
OG0006162	APOSC_18054	MOUSE01395, MOUSE01393
OG0006163	APOSC_12748	MOUSE27647, MOUSE27645, MOUSE27646
OG0006164	APOSC_18639	MOUSE26974
OG0006165	APOSC_18182	MOUSE28387
OG0006167	APOSC_09956, APOSC_09955	MOUSE40510
OG0006168	APOSC_24765	MOUSE50314
OG0006169	APOSC_09033	MOUSE45226, MOUSE45225
OG0006170	APOSC_23360, APOSC_08104	MOUSE22308, MOUSE22310, MOUSE22311, MOUSE22309
OG0006171	APOSC_15964	MOUSE33966, MOUSE33967, MOUSE33965, MOUSE33968
OG0006174	APOSC_00455	MOUSE10262, MOUSE10263, MOUSE44876, MOUSE44877, MOUSE44875
OG0006175	APOSC_14435	MOUSE18968, MOUSE18969, MOUSE18967, MOUSE18965, MOUSE18966
OG0006176	APOSC_15825	MOUSE48486
OG0006177	APOSC_12821	MOUSE44442, MOUSE44441
OG0006178	APOSC_07148, APOSC_07147	MOUSE09519
OG0006179	APOSC_23268	MOUSE16461, MOUSE16462
OG0006180	APOSC_03152	MOUSE23209
OG0006181	APOSC_03481	MOUSE43442, MOUSE43444, MOUSE43443, MOUSE43441
OG0006182	APOSC_28042	MOUSE05545
OG0006183	APOSC_19486	MOUSE14194, MOUSE14197
OG0006184	APOSC_12695	MOUSE15133, MOUSE15134
OG0006185	APOSC_09138	MOUSE31989
OG0006186	APOSC_20197	MOUSE16055
OG0006187	APOSC_02281	MOUSE30179, MOUSE30178
OG0006188	APOSC_16452	MOUSE32525, MOUSE32524
OG0006189	APOSC_22882	MOUSE53256, MOUSE53259
OG0006190	APOSC_03905	MOUSE30231, MOUSE30230, MOUSE30229
OG0006191	APOSC_13840	MOUSE19452
OG0006192	APOSC_15421	MOUSE27820, MOUSE27819
OG0006193	APOSC_13831	MOUSE18405, MOUSE18400, MOUSE18402, MOUSE18404, MOUSE18401, MOUSE18403
OG0006194	APOSC_10741	MOUSE15090, MOUSE15093, MOUSE15089, MOUSE15088
OG0006195	APOSC_15441	MOUSE15018, MOUSE15019, MOUSE15020, MOUSE15021
OG0006196	APOSC_22172	MOUSE29966
OG0006198	APOSC_19038	MOUSE46634, MOUSE46633
OG0006199	APOSC_27250	MOUSE15121, MOUSE15120, MOUSE15119
OG0006200	APOSC_15844	MOUSE48339
OG0006201	APOSC_06891	MOUSE37306, MOUSE46378, MOUSE46377
OG0006202	APOSC_24490	MOUSE12269, MOUSE12268
OG0006203	APOSC_10963	MOUSE18212
OG0006204	APOSC_17513	MOUSE22197, MOUSE22200, MOUSE22199, MOUSE22198
OG0006205	APOSC_06222	MOUSE54650
OG0006206	APOSC_07404	MOUSE07089, MOUSE07086
OG0006207	APOSC_13200	MOUSE04338, MOUSE04335, MOUSE04336, MOUSE04337
OG0006208	APOSC_00172	MOUSE48543, MOUSE48542
OG0006209	APOSC_02034	MOUSE13266
OG0006210	APOSC_24919	MOUSE09964, MOUSE09963, MOUSE09965, MOUSE09962
OG0006211	APOSC_27330	MOUSE14609, MOUSE14608
OG0006212	APOSC_20256	MOUSE15037, MOUSE15039, MOUSE15038
OG0006213	APOSC_21384	MOUSE52346, MOUSE52348, MOUSE52347, MOUSE52345, MOUSE52344, MOUSE52343
OG0006214	APOSC_01407	MOUSE01795, MOUSE01797, MOUSE01796
OG0006216	APOSC_06952	MOUSE48857, MOUSE48862, MOUSE48865, MOUSE48855
OG0006217	APOSC_18136, APOSC_18135	MOUSE36677
OG0006219	APOSC_04016	MOUSE23061
OG0006219	APOSC_04015	MOUSE23063, MOUSE23062
OG0006220	APOSC_19990	MOUSE23373, MOUSE23372
OG0006223	APOSC_09113, APOSC_09114	MOUSE33954
OG0006224	APOSC_26870	MOUSE34843
OG0006225	APOSC_24236	MOUSE18228
OG0006226	APOSC_17729	MOUSE10482
OG0006227	APOSC_13147, APOSC_13146	MOUSE27758
OG0006228	APOSC_05084	MOUSE47050, MOUSE47049, MOUSE47046, MOUSE47048, MOUSE47044
OG0006229	APOSC_01024, APOSC_01023	MOUSE30115, MOUSE30114, MOUSE30116
OG0006230	APOSC_19352	MOUSE23377
OG0006231	APOSC_21161	MOUSE32029, MOUSE32030, MOUSE32031
OG0006232	APOSC_24357	MOUSE23294
OG0006233	APOSC_15042	MOUSE16038
OG0006234	APOSC_21894	MOUSE33398
OG0006235	APOSC_24879	MOUSE41751, MOUSE41752
OG0006237	APOSC_24918	MOUSE34509, MOUSE34508
OG0006238	APOSC_06392	MOUSE41252, MOUSE41250, MOUSE41251
OG0006239	APOSC_06762	MOUSE49322, MOUSE49321, MOUSE49323, MOUSE49320
OG0006240	APOSC_04652	MOUSE32816
OG0006241	APOSC_10614, APOSC_10613	MOUSE23905, MOUSE23904, MOUSE23903
OG0006242	APOSC_10594	MOUSE46068, MOUSE46067, MOUSE46065, MOUSE46064, MOUSE46066
OG0006243	APOSC_01950, APOSC_01949	MOUSE53975, MOUSE53974, MOUSE32277
OG0006244	APOSC_24967	MOUSE37456, MOUSE37455
OG0006245	APOSC_00921	MOUSE22264, MOUSE22265
OG0006246	APOSC_07736	MOUSE19829
OG0006246	APOSC_07735	MOUSE19828, MOUSE19827, MOUSE19830, MOUSE19825
OG0006247	APOSC_13444, APOSC_13445, APOSC_13443	MOUSE10299
OG0006248	APOSC_05903	MOUSE03884, MOUSE03885, MOUSE54081
OG0006249	APOSC_25692	MOUSE04079, MOUSE04078
OG0006250	APOSC_27267	MOUSE19187
OG0006251	APOSC_15876	MOUSE04588, MOUSE04587
OG0006252	APOSC_17057	MOUSE41299
OG0006253	APOSC_15972, APOSC_15973, APOSC_15971	MOUSE30887
OG0006254	APOSC_09754	MOUSE14074, MOUSE14075
OG0006255	APOSC_12367	MOUSE20935, MOUSE20936
OG0006256	APOSC_27700	MOUSE15874, MOUSE15870, MOUSE15872, MOUSE15871, MOUSE15873
OG0006257	APOSC_22535	MOUSE28054
OG0006258	APOSC_28143	MOUSE19643
OG0006259	APOSC_27968, APOSC_27967	MOUSE13823
OG0006260	APOSC_09774	MOUSE41017
OG0006261	APOSC_06934	MOUSE06910
OG0006262	APOSC_16097	MOUSE53349, MOUSE53351, MOUSE53353
OG0006263	APOSC_28291	MOUSE19929
OG0006264	APOSC_09598	MOUSE37346
OG0006265	APOSC_06482	MOUSE26555, MOUSE13337
OG0006266	APOSC_04471	MOUSE36496, MOUSE36494, MOUSE36493
OG0006267	APOSC_20000	MOUSE36950, MOUSE36947, MOUSE36949, MOUSE36946
OG0006268	APOSC_23154	MOUSE53582, MOUSE53581, MOUSE53580
OG0006270	APOSC_24411	MOUSE25735, MOUSE25737, MOUSE25736, MOUSE25734
OG0006271	APOSC_01767	MOUSE21994, MOUSE21993
OG0006273	APOSC_14698	MOUSE18539
OG0006275	APOSC_03010	MOUSE24704, MOUSE24705, MOUSE24706
OG0006276	APOSC_25253	MOUSE41137, MOUSE41136
OG0006277	APOSC_18887	MOUSE04582
OG0006278	APOSC_26547	MOUSE34489, MOUSE34487, MOUSE34488
OG0006279	APOSC_21488	MOUSE16388, MOUSE16387, MOUSE16386
OG0006280	APOSC_05701	MOUSE00019
OG0006281	APOSC_16932	MOUSE35102, MOUSE35103
OG0006282	APOSC_20699	MOUSE01452, MOUSE01451
OG0006283	APOSC_21898	MOUSE25148, MOUSE25150, MOUSE25147
OG0006284	APOSC_17077	MOUSE01515, MOUSE01516
OG0006285	APOSC_26526	MOUSE22193, MOUSE22194, MOUSE22195, MOUSE22196
OG0006286	APOSC_10357	MOUSE35473
OG0006287	APOSC_17884	MOUSE27984, MOUSE27985
OG0006288	APOSC_09696	MOUSE37718, MOUSE37719
OG0006289	APOSC_23398	MOUSE40814, MOUSE40816
OG0006290	APOSC_09719, APOSC_09720	MOUSE35141, MOUSE35140
OG0006291	APOSC_15695	MOUSE31402, MOUSE31403, MOUSE31400, MOUSE31401
OG0006292	APOSC_13130	MOUSE48991, MOUSE28720, MOUSE28718
OG0006293	APOSC_21478	MOUSE37625
OG0006294	APOSC_25798	MOUSE07913
OG0006295	APOSC_27816	MOUSE38121
OG0006296	APOSC_09402, APOSC_09403	MOUSE39258, MOUSE39254, MOUSE39257, MOUSE39260, MOUSE39256, MOUSE39252
OG0006297	APOSC_06137	MOUSE40886, MOUSE40885, MOUSE40887
OG0006298	APOSC_23078, APOSC_21654	MOUSE14670, MOUSE14671, MOUSE14672, MOUSE14673
OG0006299	APOSC_15235	MOUSE34330
OG0006300	APOSC_06143	MOUSE24505, MOUSE24503, MOUSE24504
OG0006301	APOSC_14170	MOUSE27376, MOUSE27375
OG0006302	APOSC_07364	MOUSE51462
OG0006304	APOSC_04870, APOSC_04871	MOUSE08044
OG0006305	APOSC_09305, APOSC_09304	MOUSE21331
OG0006306	APOSC_16571	MOUSE34251
OG0006307	APOSC_10245	MOUSE10641, MOUSE10646, MOUSE10640, MOUSE10644, MOUSE10642, MOUSE10645, MOUSE10643
OG0006308	APOSC_18706	MOUSE04298, MOUSE04299, MOUSE04303, MOUSE04301, MOUSE04302, MOUSE04300, MOUSE04297
OG0006309	APOSC_08275	MOUSE02180
OG0006310	APOSC_07796	MOUSE47347, MOUSE47348, MOUSE47344, MOUSE47345, MOUSE47349, MOUSE47346
OG0006311	APOSC_19031, APOSC_19032	MOUSE42034
OG0006312	APOSC_02920	MOUSE01807, MOUSE01811, MOUSE01810
OG0006313	APOSC_11157	MOUSE34183, MOUSE34185, MOUSE34184
OG0006314	APOSC_03446	MOUSE30884
OG0006315	APOSC_16530	MOUSE27789, MOUSE27788
OG0006316	APOSC_01457	MOUSE10556, MOUSE10555
OG0006318	APOSC_21042	MOUSE51285, MOUSE51286, MOUSE51284
OG0006319	APOSC_13656	MOUSE45688
OG0006320	APOSC_08286	MOUSE41214, MOUSE41212, MOUSE41213
OG0006321	APOSC_04793	MOUSE49369, MOUSE10030, MOUSE10028, MOUSE10029
OG0006322	APOSC_03517	MOUSE52872
OG0006323	APOSC_18189	MOUSE12964, MOUSE12965
OG0006324	APOSC_27096, APOSC_27097	MOUSE15180
OG0006325	APOSC_20822	MOUSE25844, MOUSE25845, MOUSE25843
OG0006326	APOSC_20354	MOUSE23732
OG0006327	APOSC_09302	MOUSE52333, MOUSE52331, MOUSE52329, MOUSE52334, MOUSE52332, MOUSE52330
OG0006328	APOSC_14875, APOSC_14876	MOUSE08970, MOUSE08967, MOUSE08968, MOUSE08969
OG0006329	APOSC_06676	MOUSE27767, MOUSE27765, MOUSE27766, MOUSE27764
OG0006330	APOSC_11664, APOSC_11665	MOUSE51758, MOUSE51757
OG0006331	APOSC_22141	MOUSE42771, MOUSE42772
OG0006332	APOSC_06680	MOUSE27257, MOUSE27256
OG0006333	APOSC_03450	MOUSE16124, MOUSE16123, MOUSE00654, MOUSE00655
OG0006334	APOSC_14348	MOUSE48911, MOUSE48912
OG0006335	APOSC_16776	MOUSE14829
OG0006336	APOSC_00188	MOUSE48468, MOUSE48467
OG0006337	APOSC_16182	MOUSE51858, MOUSE10096
OG0006338	APOSC_05885	MOUSE31793, MOUSE31791, MOUSE31792, MOUSE31794
OG0006339	APOSC_27213, APOSC_03533	MOUSE37259
OG0006340	APOSC_01676	MOUSE00903, MOUSE00904, MOUSE00905, MOUSE00902
OG0006341	APOSC_00352	MOUSE47414
OG0006343	APOSC_19586	MOUSE48088
OG0006344	APOSC_26452	MOUSE32264
OG0006345	APOSC_20819	MOUSE21609
OG0006346	APOSC_01817	MOUSE51221
OG0006347	APOSC_17743	MOUSE02467
OG0006348	APOSC_22289, APOSC_22288	MOUSE10201, MOUSE10200, MOUSE10198, MOUSE10199
OG0006349	APOSC_09628	MOUSE20753
OG0006350	APOSC_11362	MOUSE19460
OG0006351	APOSC_20662	MOUSE29657, MOUSE29658, MOUSE29659
OG0006352	APOSC_28135	MOUSE32257
OG0006353	APOSC_03902	MOUSE42828
OG0006354	APOSC_19593	MOUSE40413, MOUSE40412
OG0006355	APOSC_09992	MOUSE40806
OG0006356	APOSC_01236	MOUSE03845, MOUSE03847, MOUSE03846
OG0006358	APOSC_14623	MOUSE35406, MOUSE35402, MOUSE35405, MOUSE35404, MOUSE35403, MOUSE35401
OG0006359	APOSC_05942	MOUSE31884, MOUSE31886, MOUSE31887, MOUSE31885
OG0006360	APOSC_03655	MOUSE02221
OG0006361	APOSC_06699	MOUSE48963, MOUSE48964
OG0006362	APOSC_25966	MOUSE34247, MOUSE34248
OG0006363	APOSC_11350	MOUSE20221
OG0006364	APOSC_10348	MOUSE20680
OG0006365	APOSC_17335	MOUSE23279, MOUSE54173, MOUSE54172
OG0006366	APOSC_11800	MOUSE22776, MOUSE22775, MOUSE22774
OG0006367	APOSC_11043	MOUSE06752, MOUSE06748, MOUSE06749, MOUSE06750
OG0006368	APOSC_16127	MOUSE05618, MOUSE05617, MOUSE05620
OG0006370	APOSC_08924, APOSC_08925	MOUSE35591, MOUSE35592
OG0006372	APOSC_14360	MOUSE45009, MOUSE45008, MOUSE45007, MOUSE45010, MOUSE45012, MOUSE45011
OG0006375	APOSC_05177	MOUSE16929
OG0006376	APOSC_08625	MOUSE25552, MOUSE25550, MOUSE25549, MOUSE25548, MOUSE25547
OG0006377	APOSC_05358	MOUSE13243
OG0006378	APOSC_20942	MOUSE36964, MOUSE36966, MOUSE36963
OG0006379	APOSC_27898	MOUSE07595, MOUSE07594, MOUSE07596, MOUSE07597
OG0006380	APOSC_28690	MOUSE03204
OG0006381	APOSC_07173	MOUSE02021, MOUSE02020
OG0006382	APOSC_07977	MOUSE07504, MOUSE07502, MOUSE07505, MOUSE07501, MOUSE07503
OG0006383	APOSC_28852	MOUSE16422
OG0006384	APOSC_00707	MOUSE50412, MOUSE50410, MOUSE50411, MOUSE50409
OG0006385	APOSC_27944	MOUSE20071, MOUSE20069, MOUSE20070, MOUSE20066, MOUSE20067, MOUSE20068
OG0006386	APOSC_07212	MOUSE47125, MOUSE47128, MOUSE47127, MOUSE47126
OG0006388	APOSC_17676	MOUSE17131, MOUSE17130, MOUSE17129, MOUSE06529
OG0006389	APOSC_03797	MOUSE16581, MOUSE16586, MOUSE16584, MOUSE16585, MOUSE16582, MOUSE16583
OG0006390	APOSC_03325	MOUSE24929, MOUSE24930, MOUSE24928, MOUSE24927
OG0006391	APOSC_09539	MOUSE50989, MOUSE50991, MOUSE50988
OG0006392	APOSC_00974	MOUSE30923, MOUSE30926, MOUSE30924, MOUSE30925
OG0006393	APOSC_04034	MOUSE33021, MOUSE33020, MOUSE18469
OG0006394	APOSC_10095	MOUSE14264, MOUSE14265
OG0006395	APOSC_21447	MOUSE28238, MOUSE28236, MOUSE28237, MOUSE28235
OG0006396	APOSC_23836	MOUSE09804, MOUSE09803
OG0006398	APOSC_20537, APOSC_20536	MOUSE33324, MOUSE33323, MOUSE33316, MOUSE33321
OG0006399	APOSC_08943	MOUSE37406, MOUSE37404, MOUSE37405
OG0006401	APOSC_10571	MOUSE22412, MOUSE22413, MOUSE39948, MOUSE39947
OG0006402	APOSC_15840	MOUSE31582
OG0006404	APOSC_00229	MOUSE47119, MOUSE47120
OG0006405	APOSC_00520	MOUSE20487, MOUSE20488, MOUSE47054, MOUSE47053
OG0006406	APOSC_05139	MOUSE05088, MOUSE05087, MOUSE44266, MOUSE05086, MOUSE05085
OG0006407	APOSC_09135	MOUSE15997, MOUSE15998, MOUSE43472, MOUSE43473
OG0006408	APOSC_19771	MOUSE08267, MOUSE08266, MOUSE08265
OG0006442	APOSC_16841	MOUSE09109
OG0006443	APOSC_25767	MOUSE20211
OG0006446	APOSC_21886, APOSC_21887	MOUSE26085, MOUSE26086, MOUSE26084, MOUSE26083, MOUSE26082
OG0006447	APOSC_15689	MOUSE25747
OG0006448	APOSC_02936	MOUSE13317, MOUSE13318
OG0006449	APOSC_19909, APOSC_19908	MOUSE13387, MOUSE13386
OG0006452	APOSC_15838	MOUSE23482, MOUSE52797, MOUSE52796
OG0006454	APOSC_28104	MOUSE04930, MOUSE04929
OG0006456	APOSC_07276	MOUSE19867, MOUSE19868
OG0006457	APOSC_22597	MOUSE48917
OG0006458	APOSC_27252	MOUSE51228, MOUSE51230, MOUSE51229, MOUSE51231, MOUSE51227
OG0006459	APOSC_25637	MOUSE27714, MOUSE27717
OG0006460	APOSC_21182	MOUSE49910
OG0006461	APOSC_16902, APOSC_16903	MOUSE52644
OG0006463	APOSC_17852	MOUSE19085, MOUSE19086
OG0006464	APOSC_09006	MOUSE15625, MOUSE15624
OG0006465	APOSC_06897	MOUSE08683, MOUSE08684
OG0006467	APOSC_24310, APOSC_24309	MOUSE40434, MOUSE40433, MOUSE40435
OG0006468	APOSC_24678	MOUSE32105
OG0006469	APOSC_18314, APOSC_18315	MOUSE03738
OG0006470	APOSC_18031	MOUSE36168
OG0006471	APOSC_08459	MOUSE28060, MOUSE28059
OG0006471	APOSC_06162	MOUSE28057, MOUSE28058
OG0006472	APOSC_14649	MOUSE38447
OG0006474	APOSC_26113	MOUSE15358, MOUSE15357, MOUSE15356
OG0006475	APOSC_05034	MOUSE39872
OG0006476	APOSC_08315	MOUSE38897
OG0006477	APOSC_20898, APOSC_11124, APOSC_27052, APOSC_13712, APOSC_11125	MOUSE47325
OG0006479	APOSC_10681	MOUSE35163, MOUSE35164
OG0006480	APOSC_03945	MOUSE21333
OG0006481	APOSC_03150	MOUSE02030, MOUSE51052
OG0006482	APOSC_21043	MOUSE07260, MOUSE07262
OG0006483	APOSC_06154	MOUSE07206, MOUSE07204
OG0006485	APOSC_08620	MOUSE20333
OG0006486	APOSC_15012	MOUSE40716, MOUSE40715, MOUSE01974, MOUSE01975
OG0006487	APOSC_19270	MOUSE52846, MOUSE52845, MOUSE52844
OG0006488	APOSC_12358	MOUSE42690, MOUSE42689
OG0006490	APOSC_24017	MOUSE01816
OG0006491	APOSC_01687, APOSC_01688	MOUSE18971
OG0006492	APOSC_26486	MOUSE49785, MOUSE49782, MOUSE49781, MOUSE49784, MOUSE49783
OG0006493	APOSC_27613, APOSC_27614	MOUSE45214, MOUSE45215, MOUSE45212, MOUSE45216, MOUSE45213
OG0006494	APOSC_07778	MOUSE29560
OG0006495	APOSC_07380	MOUSE04122, MOUSE04123
OG0006496	APOSC_20816	MOUSE23975, MOUSE23974, MOUSE23972, MOUSE23971
OG0006497	APOSC_08623	MOUSE12999, MOUSE12998, MOUSE13000
OG0006498	APOSC_19797, APOSC_19796	MOUSE54569, MOUSE54568, MOUSE54567
OG0006499	APOSC_10389	MOUSE23782, MOUSE23784, MOUSE23783
OG0006500	APOSC_03098	MOUSE07711, MOUSE07712, MOUSE07710
OG0006501	APOSC_00765	MOUSE43340, MOUSE43338, MOUSE43339, MOUSE43337
OG0006502	APOSC_00883	MOUSE04763, MOUSE04764, MOUSE04765
OG0006503	APOSC_27770	MOUSE47999
OG0006505	APOSC_20445	MOUSE18917
OG0006506	APOSC_03691	MOUSE15973, MOUSE15972
OG0006507	APOSC_16527	MOUSE21775
OG0006508	APOSC_20054	MOUSE36086, MOUSE36085
OG0006509	APOSC_22187	MOUSE48743
OG0006510	APOSC_01079	MOUSE28964, MOUSE28965
OG0006511	APOSC_18848	MOUSE27840, MOUSE44519
OG0006512	APOSC_27881	MOUSE48697
OG0006513	APOSC_27513	MOUSE48943
OG0006514	APOSC_05533	MOUSE30039, MOUSE30040
OG0006515	APOSC_16228, APOSC_16229	MOUSE08195, MOUSE08193, MOUSE08194
OG0006516	APOSC_03896	MOUSE27482
OG0006517	APOSC_09680	MOUSE18538
OG0006518	APOSC_02599, APOSC_02598	MOUSE00593, MOUSE00594, MOUSE00592, MOUSE00595
OG0006519	APOSC_12765	MOUSE24786
OG0006520	APOSC_12169	MOUSE29790, MOUSE29789
OG0006522	APOSC_11508	MOUSE04682
OG0006523	APOSC_06060	MOUSE42761
OG0006524	APOSC_17843	MOUSE39018, MOUSE39019
OG0006525	APOSC_25884	MOUSE09825, MOUSE09824, MOUSE09827, MOUSE09823, MOUSE09826
OG0006526	APOSC_01306	MOUSE13960
OG0006527	APOSC_15642	MOUSE06472, MOUSE06471, MOUSE06470
OG0006528	APOSC_05534	MOUSE22560, MOUSE22559, MOUSE22558
OG0006530	APOSC_08727, APOSC_08726	MOUSE30223, MOUSE30222
OG0006531	APOSC_19373	MOUSE41542
OG0006532	APOSC_03775	MOUSE01404
OG0006534	APOSC_20823	MOUSE21167
OG0006535	APOSC_06095	MOUSE41980, MOUSE41979, MOUSE41981
OG0006536	APOSC_01707	MOUSE48901, MOUSE48899, MOUSE48900, MOUSE48898
OG0006537	APOSC_27228, APOSC_27227	MOUSE48761
OG0006538	APOSC_00849	MOUSE26266
OG0006540	APOSC_23072	MOUSE55045, MOUSE55046, MOUSE55043, MOUSE55042, MOUSE55044
OG0006541	APOSC_13544	MOUSE10561, MOUSE10557, MOUSE10558, MOUSE10559, MOUSE10560
OG0006542	APOSC_24422	MOUSE29787, MOUSE29788, MOUSE29786
OG0006543	APOSC_13261	MOUSE52038
OG0006544	APOSC_04216	MOUSE28396, MOUSE28393
OG0006545	APOSC_13229	MOUSE32676, MOUSE32674
OG0006546	APOSC_11101, APOSC_11100	MOUSE08071
OG0006547	APOSC_12567, APOSC_12568, APOSC_12569	MOUSE14774
OG0006548	APOSC_03509	MOUSE15932, MOUSE15934, MOUSE15933
OG0006549	APOSC_12936	MOUSE14545
OG0006550	APOSC_07594	MOUSE24976
OG0006551	APOSC_07615	MOUSE30944, MOUSE30943, MOUSE30942
OG0006552	APOSC_20548, APOSC_11862	MOUSE10340, MOUSE10339
OG0006553	APOSC_01403	MOUSE38559, MOUSE38560
OG0006554	APOSC_03164	MOUSE37728, MOUSE37726, MOUSE37727
OG0006555	APOSC_11232, APOSC_01108, APOSC_01891, APOSC_01892	MOUSE22556
OG0006556	APOSC_06362	MOUSE16511
OG0006557	APOSC_21049	MOUSE02772, MOUSE02771, MOUSE02773
OG0006559	APOSC_04167	MOUSE18425, MOUSE18426, MOUSE20855, MOUSE20856
OG0006560	APOSC_28832	MOUSE07751, MOUSE07752
OG0006561	APOSC_07744	MOUSE07407, MOUSE07406
OG0006562	APOSC_03887	MOUSE54431, MOUSE02138, MOUSE54430, MOUSE54429
OG0006563	APOSC_01550, APOSC_01549	MOUSE11016, MOUSE11018, MOUSE11017
OG0006564	APOSC_26209	MOUSE38057
OG0006565	APOSC_10866	MOUSE39122, MOUSE10893, MOUSE10894
OG0006566	APOSC_05704	MOUSE05111, MOUSE05110, MOUSE05119, MOUSE05121, MOUSE05120, MOUSE05118
OG0006568	APOSC_00682	MOUSE00150
OG0006569	APOSC_17737	MOUSE02949, MOUSE02948
OG0006571	APOSC_10825	MOUSE10425, MOUSE10423
OG0006572	APOSC_05321	MOUSE33656, MOUSE33655, MOUSE33654
OG0006573	APOSC_11659	MOUSE04658
OG0006574	APOSC_04366	MOUSE18407
OG0006575	APOSC_05762	MOUSE25413, MOUSE25411, MOUSE25410, MOUSE25409, MOUSE25412
OG0006576	APOSC_03834, APOSC_03835	MOUSE30033
OG0006577	APOSC_18358	MOUSE51174, MOUSE51175, MOUSE51176, MOUSE51173
OG0006578	APOSC_17434, APOSC_17435	MOUSE35928, MOUSE35927
OG0006579	APOSC_03156	MOUSE32954, MOUSE32953, MOUSE32952, MOUSE32955
OG0006580	APOSC_02262	MOUSE05305, MOUSE05304, MOUSE05303
OG0006581	APOSC_01334, APOSC_01333	MOUSE51836
OG0006583	APOSC_16840	MOUSE00099
OG0006584	APOSC_01906	MOUSE11385, MOUSE11380, MOUSE11382, MOUSE11381
OG0006585	APOSC_22262	MOUSE02985, MOUSE02986
OG0006586	APOSC_27380	MOUSE49584
OG0006587	APOSC_03008	MOUSE43220, MOUSE43217, MOUSE43218, MOUSE43219, MOUSE43216
OG0006588	APOSC_13782	MOUSE55160, MOUSE55159
OG0006589	APOSC_12803, APOSC_12804	MOUSE40526, MOUSE40528, MOUSE40527, MOUSE40525, MOUSE40524
OG0006590	APOSC_02109	MOUSE41529, MOUSE41530
OG0006591	APOSC_10735, APOSC_10736	MOUSE13632
OG0006592	APOSC_26274	MOUSE31031, MOUSE31033, MOUSE31034, MOUSE31030, MOUSE31032
OG0006593	APOSC_08283	MOUSE53333, MOUSE53332, MOUSE53331
OG0006594	APOSC_06372	MOUSE46304, MOUSE46303
OG0006595	APOSC_28606	MOUSE11154
OG0006596	APOSC_02900	MOUSE28680, MOUSE28681, MOUSE28682, MOUSE28679
OG0006597	APOSC_00355	MOUSE28239, MOUSE53941
OG0006598	APOSC_24420	MOUSE32270
OG0006599	APOSC_09671	MOUSE40426, MOUSE36734, MOUSE36733
OG0006600	APOSC_03012	MOUSE06170
OG0006602	APOSC_03273	MOUSE48843, MOUSE48842, MOUSE48844
OG0006603	APOSC_23879, APOSC_23880	MOUSE49497
OG0006604	APOSC_04100	MOUSE04487, MOUSE04486
OG0006605	APOSC_26667	MOUSE32522, MOUSE32521, MOUSE32523
OG0006606	APOSC_24910	MOUSE49675
OG0006607	APOSC_27888	MOUSE33913, MOUSE33912
OG0006608	APOSC_19691	MOUSE30020, MOUSE30018, MOUSE30019
OG0006609	APOSC_21438	MOUSE35588
OG0006610	APOSC_01833	MOUSE17087, MOUSE17086, MOUSE17088
OG0006611	APOSC_10966	MOUSE02492, MOUSE02494, MOUSE02493
OG0006612	APOSC_08295, APOSC_08294	MOUSE18460
OG0006613	APOSC_04709	MOUSE27701, MOUSE27702
OG0006614	APOSC_05907	MOUSE41919
OG0006615	APOSC_14961	MOUSE19081
OG0006618	APOSC_02966	MOUSE19921
OG0006619	APOSC_15031	MOUSE09213
OG0006620	APOSC_23639	MOUSE34069, MOUSE12640
OG0006621	APOSC_06277	MOUSE38258, MOUSE38257, MOUSE38259, MOUSE38255, MOUSE38256
