Orthogroup	APOSC_ok	CAEEL
OG0006926	APOSC_23235	CAEEL19851, CAEEL00630
OG0006927	APOSC_12997	CAEEL11861
OG0006931	APOSC_23620, APOSC_23621, APOSC_23622	CAEEL14601
OG0006934	APOSC_15892	CAEEL00405
OG0006936	APOSC_23709	CAEEL11645
OG0006937	APOSC_10533	CAEEL00825
OG0006938	APOSC_02071	CAEEL00362
OG0006939	APOSC_21829	CAEEL14723
OG0006942	APOSC_15674	CAEEL08740
OG0006943	APOSC_02744	CAEEL14228
OG0006944	APOSC_23707	CAEEL11263
OG0006945	APOSC_28020	CAEEL08245
OG0006948	APOSC_06730	CAEEL04453
OG0006949	APOSC_17697	CAEEL00718
OG0006952	APOSC_15791	CAEEL11032
OG0006953	APOSC_08950	CAEEL11948
OG0006954	APOSC_10218	CAEEL16023
OG0006957	APOSC_00100	CAEEL08617
OG0006959	APOSC_20494	CAEEL04110
OG0006960	APOSC_19583	CAEEL12630
OG0006962	APOSC_03262, APOSC_03263	CAEEL05048
OG0006964	APOSC_10222	CAEEL00220
OG0006966	APOSC_26275	CAEEL05641
OG0006967	APOSC_12955	CAEEL06996
OG0006969	APOSC_07170	CAEEL02753
OG0006970	APOSC_09941	CAEEL07035
OG0006971	APOSC_04252	CAEEL08956
OG0006972	APOSC_09616	CAEEL05127
OG0006973	APOSC_26245	CAEEL00443
OG0006974	APOSC_06682	CAEEL11749
OG0006975	APOSC_15520	CAEEL06258
OG0006976	APOSC_01644, APOSC_01645	CAEEL02822
OG0006977	APOSC_15264	CAEEL11170
OG0006979	APOSC_22138	CAEEL01624
OG0006980	APOSC_11757	CAEEL07784
OG0006982	APOSC_10252, APOSC_10251, APOSC_10253	CAEEL08318
OG0006983	APOSC_00534, APOSC_00533	CAEEL05835
OG0006985	APOSC_21926	CAEEL09608
OG0006989	APOSC_01479	CAEEL07496
OG0006990	APOSC_13593, APOSC_13594	CAEEL10497, CAEEL10492
OG0006991	APOSC_01763	CAEEL04823
OG0006994	APOSC_08742	CAEEL01434
OG0006995	APOSC_00344	CAEEL02252
OG0006998	APOSC_27149	CAEEL06640
OG0006999	APOSC_09100	CAEEL04127
OG0007002	APOSC_27671	CAEEL02243
OG0007003	APOSC_26380	CAEEL10884
OG0007005	APOSC_24636	CAEEL06687
OG0007007	APOSC_10434, APOSC_10435	CAEEL08012
OG0007008	APOSC_18746	CAEEL02046
OG0007009	APOSC_07119	CAEEL01782
OG0007010	APOSC_12136	CAEEL15343
OG0007011	APOSC_20429	CAEEL08044
OG0007012	APOSC_15867	CAEEL11328
OG0007013	APOSC_09730	CAEEL06144
OG0007015	APOSC_28647	CAEEL15511
OG0007016	APOSC_25603	CAEEL00075
OG0007017	APOSC_01241, APOSC_01242	CAEEL12138
OG0007024	APOSC_27246	CAEEL10553, CAEEL11101
OG0007025	APOSC_12694	CAEEL06876
OG0007027	APOSC_10461	CAEEL09519
OG0007028	APOSC_23530	CAEEL05606
OG0007029	APOSC_18912, APOSC_04107	CAEEL09103
OG0007033	APOSC_24322	CAEEL14194
OG0007034	APOSC_19528	CAEEL08733
OG0007037	APOSC_01629	CAEEL08744
OG0007039	APOSC_01662	CAEEL13025
OG0007040	APOSC_28613, APOSC_25165, APOSC_25164	CAEEL08972
OG0007042	APOSC_26574, APOSC_10292	CAEEL08206
OG0007043	APOSC_28626	CAEEL13822
OG0007045	APOSC_16504	CAEEL09024
OG0007046	APOSC_23056	CAEEL09633
OG0007049	APOSC_08006	CAEEL00647
OG0007050	APOSC_16824	CAEEL06277
OG0007053	APOSC_04174	CAEEL09135
OG0007055	APOSC_28893	CAEEL08098
OG0007056	APOSC_16544	CAEEL07277
OG0007057	APOSC_06628	CAEEL00263
OG0007059	APOSC_01188	CAEEL14078
OG0007061	APOSC_14209	CAEEL08933
OG0007062	APOSC_14304, APOSC_14306, APOSC_14305	CAEEL09707
OG0007063	APOSC_13274	CAEEL07545
OG0007064	APOSC_02456	CAEEL09068
OG0007071	APOSC_27041	CAEEL04826
OG0007073	APOSC_00327	CAEEL05159
OG0007083	APOSC_23920	CAEEL05178
OG0007084	APOSC_07815	CAEEL01491
OG0007090	APOSC_18836	CAEEL05033
OG0007091	APOSC_23447	CAEEL12658
OG0007092	APOSC_10609	CAEEL08546
OG0007093	APOSC_27296	CAEEL04448
OG0007095	APOSC_23242, APOSC_12306	CAEEL00821
OG0007097	APOSC_22424	CAEEL04791
OG0007098	APOSC_27550	CAEEL08067
OG0007100	APOSC_06224	CAEEL09539
OG0007102	APOSC_04717	CAEEL08970
OG0007103	APOSC_20501	CAEEL10775
OG0007106	APOSC_15406	CAEEL05993
OG0007107	APOSC_13860	CAEEL05472
OG0007108	APOSC_08652	CAEEL05255
OG0007112	APOSC_07955	CAEEL01614
OG0007113	APOSC_26888	CAEEL11083
OG0007114	APOSC_24702	CAEEL01821
OG0007116	APOSC_21841	CAEEL05589
OG0007117	APOSC_03236, APOSC_03235	CAEEL10841
OG0007118	APOSC_04848	CAEEL02534
OG0007119	APOSC_26478	CAEEL05050
OG0007120	APOSC_09342	CAEEL07430, CAEEL07614
OG0007121	APOSC_06429, APOSC_06430	CAEEL12811
OG0007122	APOSC_21045	CAEEL04526
OG0007123	APOSC_11213, APOSC_12000, APOSC_11999	CAEEL19756
OG0007124	APOSC_18196	CAEEL07005
OG0007125	APOSC_16964	CAEEL20499
OG0007127	APOSC_05902	CAEEL15458
OG0007128	APOSC_00622, APOSC_24957	CAEEL00451
OG0007130	APOSC_03999	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	APOSC_10588	CAEEL05443
OG0007132	APOSC_16704	CAEEL02720
OG0007133	APOSC_06050	CAEEL03495
OG0007137	APOSC_15395, APOSC_28875	CAEEL15473
OG0007138	APOSC_25998	CAEEL09999
OG0007139	APOSC_13534	CAEEL01164
OG0007143	APOSC_09027	CAEEL10767
OG0007144	APOSC_18396	CAEEL05598
OG0007145	APOSC_05978	CAEEL03134
OG0007147	APOSC_00758	CAEEL02107
OG0007151	APOSC_16201	CAEEL07199
OG0007153	APOSC_21808, APOSC_21809	CAEEL12781
OG0007154	APOSC_09623	CAEEL03604
OG0007161	APOSC_15986	CAEEL00150
OG0007163	APOSC_06910	CAEEL15486
OG0007164	APOSC_03942	CAEEL07443
OG0007165	APOSC_07907	CAEEL10428
OG0007166	APOSC_23211	CAEEL06036
OG0007173	APOSC_26787	CAEEL07482
OG0007174	APOSC_10018	CAEEL14161
OG0007175	APOSC_18003	CAEEL05365
OG0007176	APOSC_24850	CAEEL08939
OG0007177	APOSC_15721, APOSC_15720	CAEEL15953
OG0007180	APOSC_09778	CAEEL02927
OG0007181	APOSC_25559	CAEEL09037
OG0007182	APOSC_09478	CAEEL00499
OG0007183	APOSC_18541	CAEEL02179
OG0007184	APOSC_00822, APOSC_17205	CAEEL03133
OG0007186	APOSC_11582, APOSC_13894	CAEEL05116
OG0007190	APOSC_04882, APOSC_05549	CAEEL10785
OG0007192	APOSC_09506	CAEEL16561
OG0007199	APOSC_10274	CAEEL11122
OG0007248	APOSC_03737, APOSC_03736	CAEEL16171
OG0007254	APOSC_05593	CAEEL02889
OG0007256	APOSC_13604	CAEEL04854
OG0007258	APOSC_09346	CAEEL01284
OG0007260	APOSC_02101, APOSC_02137	CAEEL15754
OG0007266	APOSC_11708	CAEEL01793
OG0007267	APOSC_12090	CAEEL20518
OG0007274	APOSC_15030	CAEEL17821
OG0007275	APOSC_04072	CAEEL06379
OG0007276	APOSC_28587	CAEEL02045
OG0007278	APOSC_05026, APOSC_05025, APOSC_27320, APOSC_05027, APOSC_05028	CAEEL07918
OG0007279	APOSC_06293, APOSC_26833	CAEEL01707
OG0007280	APOSC_05359	CAEEL02744
OG0007282	APOSC_22102	CAEEL08198
OG0007288	APOSC_01075, APOSC_25609	CAEEL09410
OG0007291	APOSC_20720, APOSC_20719	CAEEL00922
OG0007293	APOSC_05980	CAEEL02960
OG0007296	APOSC_15801	CAEEL07895
OG0007299	APOSC_14198	CAEEL08257
OG0007301	APOSC_25373	CAEEL01285
OG0007303	APOSC_26419, APOSC_26418	CAEEL00729
OG0007305	APOSC_13539	CAEEL08507
OG0007307	APOSC_26088	CAEEL05489
OG0007309	APOSC_15232	CAEEL06253
OG0007312	APOSC_28830	CAEEL18157
OG0007314	APOSC_00085	CAEEL14922
OG0007317	APOSC_09236	CAEEL04877
OG0007319	APOSC_28563	CAEEL02684
OG0007321	APOSC_08246	CAEEL08372
OG0007322	APOSC_15004	CAEEL07863
OG0007323	APOSC_21806	CAEEL17746
OG0007325	APOSC_16460	CAEEL02968
OG0007326	APOSC_11975, APOSC_06448	CAEEL12237
OG0007330	APOSC_23615	CAEEL08957
OG0007332	APOSC_06770	CAEEL12399, CAEEL09356
OG0007333	APOSC_01580	CAEEL02810
OG0007334	APOSC_17842	CAEEL16445
OG0007335	APOSC_22701, APOSC_14641	CAEEL09096
OG0007336	APOSC_00569	CAEEL07287
OG0007341	APOSC_24434	CAEEL08254
OG0007342	APOSC_22103	CAEEL17647
OG0007343	APOSC_25429	CAEEL01237
OG0007347	APOSC_08865	CAEEL16216
OG0007348	APOSC_20245	CAEEL01419
OG0007351	APOSC_10204	CAEEL00046
OG0007352	APOSC_08520	CAEEL02694
OG0007353	APOSC_26202	CAEEL01909
OG0007354	APOSC_14859	CAEEL07366
OG0007355	APOSC_15367	CAEEL07543
OG0007356	APOSC_03184	CAEEL10653
OG0007361	APOSC_07077	CAEEL18143
OG0007363	APOSC_09409	CAEEL15459
OG0007364	APOSC_17982	CAEEL00051
OG0007365	APOSC_27987	CAEEL15469
OG0007370	APOSC_07343	CAEEL00810
OG0007371	APOSC_05073, APOSC_05074	CAEEL08890
OG0007373	APOSC_14544	CAEEL07235
OG0007374	APOSC_22886	CAEEL08407
OG0007378	APOSC_02419, APOSC_02420	CAEEL07515
OG0007380	APOSC_13102	CAEEL02178
OG0007382	APOSC_16338	CAEEL03532
OG0007383	APOSC_03806	CAEEL02159
OG0007385	APOSC_03876	CAEEL10159
OG0007386	APOSC_04054	CAEEL20708
OG0007387	APOSC_06916	CAEEL01651
OG0007391	APOSC_00054	CAEEL15047
OG0007392	APOSC_20092	CAEEL04967
OG0007393	APOSC_12259	CAEEL14340
OG0007394	APOSC_00711	CAEEL17618
OG0007395	APOSC_23644	CAEEL00007
OG0007396	APOSC_12497	CAEEL08409
OG0007397	APOSC_04277	CAEEL05717
OG0007399	APOSC_10673	CAEEL09345
OG0007400	APOSC_25122	CAEEL07494
OG0007403	APOSC_28964	CAEEL00829
OG0007405	APOSC_09312	CAEEL09683
OG0007406	APOSC_15372	CAEEL08578
OG0007407	APOSC_10545	CAEEL09634
OG0007408	APOSC_27587	CAEEL03271
OG0007409	APOSC_14637	CAEEL00402
OG0007411	APOSC_14970	CAEEL00187
OG0007412	APOSC_03576	CAEEL02088
OG0007413	APOSC_08895	CAEEL05369
OG0007414	APOSC_19745	CAEEL02493
OG0007416	APOSC_12793	CAEEL06905
OG0007417	APOSC_21158	CAEEL11994
OG0007419	APOSC_03939	CAEEL08256
OG0007421	APOSC_01857	CAEEL05873
OG0007422	APOSC_09386	CAEEL14217
OG0007424	APOSC_14283	CAEEL09653
OG0007425	APOSC_10510	CAEEL08774
OG0007427	APOSC_17844	CAEEL12151
OG0007431	APOSC_16398	CAEEL08321
OG0007432	APOSC_27468	CAEEL05561
OG0007434	APOSC_05301, APOSC_15399	CAEEL19477
OG0007437	APOSC_08991	CAEEL05064
OG0007439	APOSC_15942	CAEEL00478
OG0007441	APOSC_09470	CAEEL08872
OG0007442	APOSC_05686	CAEEL05801, CAEEL20230
OG0007446	APOSC_06202	CAEEL08347
OG0007447	APOSC_04248	CAEEL15347
OG0007450	APOSC_24868	CAEEL15942
OG0007451	APOSC_03436	CAEEL01087
OG0007452	APOSC_13061	CAEEL11309, CAEEL11308
OG0007453	APOSC_11031	CAEEL15555
OG0007454	APOSC_23331	CAEEL05191
OG0007455	APOSC_14525	CAEEL09023
OG0007456	APOSC_27800	CAEEL09752
OG0007457	APOSC_18601	CAEEL02978
OG0007459	APOSC_03345	CAEEL08625
OG0007460	APOSC_13905	CAEEL08071
OG0007463	APOSC_09528	CAEEL05195
OG0007470	APOSC_28856	CAEEL09270
OG0007471	APOSC_14448	CAEEL00262
OG0007472	APOSC_01349	CAEEL07712
OG0007473	APOSC_27428, APOSC_27429, APOSC_20119	CAEEL06395
OG0007475	APOSC_11169	CAEEL11891
OG0007476	APOSC_12767	CAEEL05614
OG0007477	APOSC_11620	CAEEL18090
OG0007478	APOSC_00149	CAEEL10045
OG0007481	APOSC_11072	CAEEL07144
OG0007482	APOSC_11382	CAEEL05046
OG0007483	APOSC_19340	CAEEL05091
OG0007484	APOSC_03384, APOSC_10885	CAEEL15663
OG0007488	APOSC_10046	CAEEL11022
OG0007489	APOSC_15853, APOSC_13134	CAEEL01991
OG0007491	APOSC_20172	CAEEL08156
OG0007494	APOSC_05908	CAEEL07420
OG0007495	APOSC_17790, APOSC_05318	CAEEL02719
OG0007496	APOSC_07260, APOSC_23340	CAEEL08861
OG0007498	APOSC_08188	CAEEL00436
OG0007500	APOSC_21410	CAEEL02792, CAEEL15995
OG0007503	APOSC_15711	CAEEL02990
OG0007508	APOSC_13088	CAEEL11729
OG0007509	APOSC_28922	CAEEL03713
OG0007510	APOSC_02927	CAEEL02087
OG0007518	APOSC_11498	CAEEL09758
OG0007519	APOSC_16685	CAEEL01445
OG0007522	APOSC_14152	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007524	APOSC_20152	CAEEL19299
OG0007527	APOSC_24874	CAEEL00663
OG0007531	APOSC_03072	CAEEL00294
OG0007535	APOSC_08813	CAEEL11820
OG0007586	APOSC_20350	CAEEL10449
OG0007589	APOSC_12502	CAEEL12126
OG0007591	APOSC_10553	CAEEL00268
OG0007597	APOSC_05814, APOSC_05815	CAEEL08128
OG0007602	APOSC_06477	CAEEL04254
OG0007603	APOSC_24609	CAEEL01794
OG0007606	APOSC_26148	CAEEL07584
OG0007608	APOSC_02832	CAEEL13664
OG0007609	APOSC_27864	CAEEL18836
OG0007611	APOSC_23742	CAEEL17991
OG0007613	APOSC_02165, APOSC_02166	CAEEL08843
OG0007615	APOSC_12637	CAEEL11977
OG0007616	APOSC_02217	CAEEL01590
OG0007618	APOSC_20263, APOSC_20264	CAEEL00292
OG0007619	APOSC_14017	CAEEL00841
OG0007621	APOSC_26719	CAEEL02354
OG0007624	APOSC_27965	CAEEL00535
OG0007626	APOSC_06523	CAEEL06256
OG0007629	APOSC_19061	CAEEL01044
OG0007633	APOSC_19734	CAEEL20565
OG0007634	APOSC_23117	CAEEL15553
OG0007638	APOSC_28435	CAEEL00644
OG0007642	APOSC_00752	CAEEL15921
OG0007645	APOSC_22609	CAEEL07585
OG0007646	APOSC_17349	CAEEL01490
OG0007651	APOSC_17594	CAEEL07805
OG0007654	APOSC_14217	CAEEL01221, CAEEL08338
OG0007656	APOSC_03159	CAEEL10499
OG0007657	APOSC_01993	CAEEL03766
OG0007662	APOSC_20466	CAEEL14112
OG0007663	APOSC_02728	CAEEL07909
OG0007664	APOSC_02524	CAEEL02497
OG0007667	APOSC_10901	CAEEL09697
OG0007674	APOSC_01693	CAEEL07619
OG0007676	APOSC_05879	CAEEL11928
OG0007680	APOSC_28293	CAEEL08127
OG0007681	APOSC_17846	CAEEL00409
OG0007685	APOSC_12938	CAEEL05547
OG0007686	APOSC_16986, APOSC_16987	CAEEL07547
OG0007687	APOSC_20932	CAEEL12382
OG0007690	APOSC_18618	CAEEL07839
OG0007698	APOSC_12163	CAEEL09040
OG0007699	APOSC_06935	CAEEL05906
OG0007701	APOSC_00228	CAEEL08144
OG0007702	APOSC_07178	CAEEL09034
OG0007703	APOSC_06165	CAEEL09743
OG0007712	APOSC_08827, APOSC_08828	CAEEL10394
OG0007713	APOSC_19438	CAEEL08732
OG0007719	APOSC_09388	CAEEL04281
OG0007722	APOSC_17122	CAEEL04401
OG0007723	APOSC_14079	CAEEL01529
OG0007732	APOSC_23886	CAEEL02105
OG0007734	APOSC_09736	CAEEL20465
OG0007736	APOSC_05621	CAEEL08552
OG0007738	APOSC_09799	CAEEL13138
OG0007739	APOSC_06240	CAEEL05697
OG0007743	APOSC_06572	CAEEL01748
OG0007744	APOSC_09925	CAEEL07533
OG0007746	APOSC_14936	CAEEL14195
OG0007749	APOSC_16625	CAEEL12327
OG0007752	APOSC_03918	CAEEL16888
OG0007754	APOSC_02480	CAEEL16020
OG0007757	APOSC_22966	CAEEL04833
OG0007758	APOSC_21644	CAEEL12592
OG0007759	APOSC_15672, APOSC_15671	CAEEL09235
OG0007760	APOSC_10797	CAEEL11638
OG0007761	APOSC_23778	CAEEL04714
OG0007766	APOSC_07061	CAEEL16170
OG0007767	APOSC_28554	CAEEL04905
OG0007769	APOSC_21393	CAEEL08087
OG0007771	APOSC_05662	CAEEL07807
OG0007772	APOSC_13501	CAEEL09510
OG0007774	APOSC_13250	CAEEL00940
OG0007781	APOSC_21561	CAEEL15819
OG0007782	APOSC_19048	CAEEL02809
OG0007783	APOSC_08633	CAEEL07253
OG0007786	APOSC_27963	CAEEL11757
OG0007794	APOSC_01078	CAEEL19174
OG0007800	APOSC_04185	CAEEL08807
OG0007803	APOSC_25972	CAEEL05119
OG0007804	APOSC_27902	CAEEL00772
OG0007807	APOSC_18526	CAEEL05530
OG0007810	APOSC_20810	CAEEL03135
OG0007811	APOSC_07082	CAEEL07487
OG0007813	APOSC_26038, APOSC_08477	CAEEL13344
OG0007814	APOSC_17495	CAEEL09448
OG0007816	APOSC_06784	CAEEL05256
OG0007817	APOSC_27217	CAEEL15491
OG0007818	APOSC_27304	CAEEL09942
OG0007820	APOSC_13774	CAEEL09298
OG0007823	APOSC_03519, APOSC_12438	CAEEL13928
OG0007825	APOSC_18771, APOSC_18772	CAEEL11587
OG0007829	APOSC_13789, APOSC_12814	CAEEL06733
OG0007830	APOSC_25337	CAEEL12370
OG0007831	APOSC_23248	CAEEL09366
OG0007832	APOSC_11298	CAEEL15897
OG0007834	APOSC_11688	CAEEL18324
OG0007835	APOSC_19892	CAEEL14273
OG0007837	APOSC_11771	CAEEL08272
OG0007840	APOSC_20023, APOSC_08462, APOSC_23763, APOSC_08976	CAEEL02866
OG0007848	APOSC_10364	CAEEL00623
OG0007852	APOSC_01625, APOSC_01623	CAEEL12251
OG0007858	APOSC_09977	CAEEL05800
OG0007911	APOSC_26735	CAEEL19720
OG0007918	APOSC_22002	CAEEL01338
OG0007929	APOSC_23012	CAEEL11949
OG0007932	APOSC_11906	CAEEL18348
OG0007943	APOSC_24917	CAEEL00323
OG0007947	APOSC_12155	CAEEL08838
OG0007952	APOSC_01052	CAEEL00559
OG0007955	APOSC_00091	CAEEL04282
OG0007956	APOSC_19930	CAEEL07040
OG0007957	APOSC_02795	CAEEL07410
OG0007958	APOSC_13077	CAEEL09574
OG0007959	APOSC_23624	CAEEL06031
OG0007962	APOSC_17861	CAEEL03907
OG0007966	APOSC_24056	CAEEL18121
OG0007969	APOSC_22956	CAEEL07525
OG0007971	APOSC_25406	CAEEL09028
OG0007974	APOSC_08616	CAEEL18470
OG0007975	APOSC_11633	CAEEL07570
OG0007976	APOSC_23057	CAEEL13363
OG0007978	APOSC_20326	CAEEL16129
OG0007980	APOSC_27208	CAEEL04889
OG0007990	APOSC_13512	CAEEL07840
OG0007994	APOSC_12623	CAEEL07063
OG0007996	APOSC_17440	CAEEL08828
OG0007997	APOSC_21698	CAEEL08226
OG0007999	APOSC_09847	CAEEL07190
OG0008000	APOSC_03861	CAEEL08364
OG0008001	APOSC_01709	CAEEL02665
OG0008007	APOSC_10197	CAEEL06239
OG0008008	APOSC_08380	CAEEL09265
OG0008009	APOSC_26253, APOSC_17890	CAEEL02124
OG0008011	APOSC_14830	CAEEL11657
OG0008016	APOSC_23825	CAEEL01402
OG0008018	APOSC_17034	CAEEL09951
OG0008020	APOSC_27780	CAEEL07350
OG0008023	APOSC_18944	CAEEL06642
OG0008028	APOSC_27294, APOSC_27293	CAEEL08626
OG0008030	APOSC_03982	CAEEL08937
OG0008031	APOSC_25984	CAEEL03012
OG0008039	APOSC_17831	CAEEL08953
OG0008041	APOSC_27285	CAEEL11036
OG0008042	APOSC_09787	CAEEL08018
OG0008045	APOSC_18023	CAEEL06796
OG0008046	APOSC_16451	CAEEL02060
OG0008047	APOSC_07617, APOSC_28616	CAEEL11814
OG0008049	APOSC_26885	CAEEL07907
OG0008050	APOSC_13160	CAEEL05217
OG0008051	APOSC_03468	CAEEL00393
OG0008056	APOSC_08885	CAEEL07039
OG0008059	APOSC_15499	CAEEL15078
OG0008062	APOSC_12388	CAEEL05480
OG0008065	APOSC_07629	CAEEL19082
OG0008066	APOSC_19369	CAEEL02996
OG0008067	APOSC_16252	CAEEL01642
OG0008069	APOSC_20472	CAEEL04653
OG0008071	APOSC_24421	CAEEL15707
OG0008072	APOSC_28694	CAEEL03539
OG0008074	APOSC_27224, APOSC_02323, APOSC_25769	CAEEL08812
OG0008075	APOSC_08341	CAEEL18761
OG0008079	APOSC_14186	CAEEL11763
OG0008080	APOSC_05343	CAEEL05079
OG0008081	APOSC_19170	CAEEL01394
OG0008082	APOSC_24746	CAEEL14725
OG0008091	APOSC_18409	CAEEL08716
OG0008094	APOSC_18874	CAEEL09901
OG0008100	APOSC_07045	CAEEL09035
OG0008104	APOSC_05053	CAEEL01994
OG0008105	APOSC_17240	CAEEL14680
OG0008108	APOSC_17504	CAEEL00549
OG0008110	APOSC_25259	CAEEL05284
OG0008113	APOSC_14747	CAEEL01854
OG0008117	APOSC_02223, APOSC_02222	CAEEL10260
OG0008119	APOSC_00316	CAEEL12692
OG0008122	APOSC_20851	CAEEL11778
OG0008127	APOSC_07880	CAEEL07191
OG0008136	APOSC_07166	CAEEL09654
OG0008201	APOSC_24486	CAEEL15238
OG0008202	APOSC_07690	CAEEL08153
OG0008203	APOSC_03043, APOSC_03044	CAEEL11108
OG0008208	APOSC_03726	CAEEL12161
OG0008217	APOSC_26604	CAEEL20440
OG0008219	APOSC_01816	CAEEL16399
OG0008224	APOSC_13569	CAEEL00450
OG0008229	APOSC_04449	CAEEL09406
OG0008232	APOSC_13954	CAEEL00894
OG0008238	APOSC_09010	CAEEL00102
OG0008239	APOSC_00770	CAEEL10269
OG0008242	APOSC_19748	CAEEL08668
OG0008243	APOSC_12489	CAEEL02601
OG0008249	APOSC_23287	CAEEL15845
OG0008258	APOSC_18575, APOSC_18576, APOSC_18577	CAEEL16173
OG0008261	APOSC_23556, APOSC_14888	CAEEL07062
OG0008262	APOSC_16435	CAEEL11455
OG0008263	APOSC_05613	CAEEL15298
OG0008267	APOSC_26204	CAEEL01941
OG0008268	APOSC_11254	CAEEL07024
OG0008271	APOSC_15408	CAEEL10188
OG0008273	APOSC_18538	CAEEL00012
OG0008275	APOSC_09999, APOSC_09998	CAEEL12381
OG0008281	APOSC_25564	CAEEL00420
OG0008288	APOSC_08896	CAEEL04376
OG0008293	APOSC_05615	CAEEL01276
OG0008294	APOSC_06970	CAEEL08194
OG0008295	APOSC_28274	CAEEL15817
OG0008300	APOSC_08101, APOSC_08102	CAEEL09421
OG0008304	APOSC_26151	CAEEL04256
OG0008307	APOSC_00812	CAEEL09006
OG0008312	APOSC_03983	CAEEL18921
OG0008313	APOSC_25393	CAEEL06873
OG0008317	APOSC_08409	CAEEL18369
OG0008325	APOSC_22229	CAEEL03674
OG0008327	APOSC_17199	CAEEL12153
OG0008332	APOSC_15743	CAEEL05599
OG0008335	APOSC_24989	CAEEL06270
OG0008336	APOSC_28759	CAEEL15189
OG0008339	APOSC_24725	CAEEL12124
OG0008341	APOSC_06989	CAEEL05446
OG0008343	APOSC_10336	CAEEL05448
OG0008346	APOSC_02989	CAEEL13144
OG0008348	APOSC_04923	CAEEL07578
OG0008349	APOSC_24760	CAEEL07351
OG0008351	APOSC_03421	CAEEL00200
OG0008352	APOSC_21115	CAEEL04295
OG0008361	APOSC_27978	CAEEL02090
OG0008363	APOSC_12772	CAEEL02853
OG0008368	APOSC_02327	CAEEL02353
OG0008369	APOSC_20701	CAEEL07070
OG0008373	APOSC_20839	CAEEL04900
OG0008381	APOSC_18144	CAEEL18769
OG0008383	APOSC_27193	CAEEL10575
OG0008390	APOSC_21193, APOSC_21192	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684
OG0008392	APOSC_28212	CAEEL05546
OG0008400	APOSC_02345	CAEEL04648
OG0008403	APOSC_22193	CAEEL01637
OG0008404	APOSC_06705	CAEEL14841
OG0008412	APOSC_26156	CAEEL12090
OG0008415	APOSC_05218	CAEEL03050
OG0008422	APOSC_16612	CAEEL05153
OG0008424	APOSC_12374	CAEEL00661
OG0008427	APOSC_14976	CAEEL05373
OG0008444	APOSC_14295	CAEEL04821
OG0008516	APOSC_08682	CAEEL14865
OG0008528	APOSC_24325	CAEEL06234, CAEEL06230
OG0008533	APOSC_14916	CAEEL05305
OG0008536	APOSC_00561	CAEEL08822
OG0008538	APOSC_13890	CAEEL02807
OG0008540	APOSC_01144	CAEEL01640
OG0008555	APOSC_18215	CAEEL14965
OG0008558	APOSC_03129	CAEEL00291
OG0008563	APOSC_22957	CAEEL08399
OG0008565	APOSC_05366	CAEEL20014
OG0008569	APOSC_09585	CAEEL15353
OG0008571	APOSC_27123	CAEEL11979
OG0008573	APOSC_20777	CAEEL02749
OG0008583	APOSC_24512	CAEEL07220
OG0008588	APOSC_24866	CAEEL20463
OG0008589	APOSC_18690	CAEEL15056
OG0008591	APOSC_14208	CAEEL07370
OG0008602	APOSC_02048, APOSC_02047	CAEEL15827
OG0008606	APOSC_02702	CAEEL07852
OG0008609	APOSC_10190	CAEEL01661
OG0008620	APOSC_16989	CAEEL04544
OG0008626	APOSC_24115	CAEEL11775
OG0008632	APOSC_24199	CAEEL01917
OG0008633	APOSC_09510	CAEEL17795, CAEEL18021
OG0008638	APOSC_20532	CAEEL15835
OG0008639	APOSC_01209	CAEEL07741
OG0008642	APOSC_03488	CAEEL17998
OG0008644	APOSC_10925	CAEEL07170
OG0008654	APOSC_18239	CAEEL05052
OG0008655	APOSC_24742	CAEEL10187
OG0008656	APOSC_18674, APOSC_06708, APOSC_22614	CAEEL01648
OG0008658	APOSC_27361	CAEEL09756
OG0008659	APOSC_24797	CAEEL01279
OG0008662	APOSC_26049	CAEEL06591
OG0008672	APOSC_26835	CAEEL02695
OG0008673	APOSC_11067	CAEEL14469
OG0008676	APOSC_09314	CAEEL07159
OG0008685	APOSC_02453	CAEEL07465
OG0008689	APOSC_09418	CAEEL00927
OG0008696	APOSC_21820	CAEEL09216
OG0008760	APOSC_13885	CAEEL09413
OG0008792	APOSC_24832, APOSC_24833	CAEEL01181
OG0008793	APOSC_20314	CAEEL10821
OG0008794	APOSC_18114	CAEEL07396
OG0008799	APOSC_15675	CAEEL16398
OG0008816	APOSC_22805	CAEEL02754
OG0008824	APOSC_02746	CAEEL08796
OG0008826	APOSC_17428	CAEEL01857
OG0008828	APOSC_10392	CAEEL05455
OG0008836	APOSC_19777	CAEEL08808
OG0008837	APOSC_17582	CAEEL04362
OG0008859	APOSC_24752	CAEEL07569
OG0008864	APOSC_18567	CAEEL10645
OG0008870	APOSC_09152	CAEEL08973
OG0008877	APOSC_12195	CAEEL12677
OG0008879	APOSC_19737	CAEEL06910
OG0008887	APOSC_26570, APOSC_26568, APOSC_26569	CAEEL04377
OG0008894	APOSC_18312	CAEEL00700
OG0008898	APOSC_28843	CAEEL08563
OG0008900	APOSC_06374	CAEEL08282
OG0008916	APOSC_22266	CAEEL07184
OG0008922	APOSC_04249	CAEEL08382
OG0008933	APOSC_04298, APOSC_17403	CAEEL12753
