Orthogroup	APOSC_ok	CAPO3
OG0007326	APOSC_11975, APOSC_06448	CAPO304342
OG0007329	APOSC_17623	CAPO306408
OG0007330	APOSC_23615	CAPO300366
OG0007335	APOSC_22701, APOSC_14641	CAPO304929
OG0007336	APOSC_00569	CAPO304895
OG0007339	APOSC_03135	CAPO300192
OG0007341	APOSC_24434	CAPO300898
OG0007342	APOSC_22103	CAPO300397
OG0007343	APOSC_25429	CAPO305744
OG0007347	APOSC_08865	CAPO302872
OG0007348	APOSC_20245	CAPO307161
OG0007350	APOSC_11465	CAPO306078
OG0007352	APOSC_08520	CAPO306052
OG0007353	APOSC_26202	CAPO302025
OG0007354	APOSC_14859	CAPO303485
OG0007355	APOSC_15367	CAPO307111
OG0007356	APOSC_03184	CAPO306331
OG0007357	APOSC_21551	CAPO304967
OG0007358	APOSC_06636	CAPO304741
OG0007361	APOSC_07077	CAPO305039
OG0007363	APOSC_09409	CAPO304834
OG0007364	APOSC_17982	CAPO303075
OG0007365	APOSC_27987	CAPO306500
OG0007366	APOSC_07261	CAPO305485
OG0007367	APOSC_14422	CAPO305088
OG0007368	APOSC_00449	CAPO305250
OG0007369	APOSC_21876	CAPO300391
OG0007371	APOSC_05073, APOSC_05074	CAPO305453
OG0007372	APOSC_14301	CAPO307960
OG0007373	APOSC_14544	CAPO301099
OG0007376	APOSC_17658	CAPO302556
OG0007377	APOSC_24138	CAPO306927
OG0007378	APOSC_02419, APOSC_02420	CAPO307557
OG0007379	APOSC_16042	CAPO305130
OG0007380	APOSC_13102	CAPO300141
OG0007381	APOSC_27746, APOSC_27745	CAPO303646
OG0007382	APOSC_16338	CAPO305525
OG0007385	APOSC_03876	CAPO304120
OG0007387	APOSC_06916	CAPO304030
OG0007388	APOSC_17547	CAPO306166
OG0007391	APOSC_00054	CAPO304827
OG0007392	APOSC_20092	CAPO303501
OG0007393	APOSC_12259	CAPO301859
OG0007395	APOSC_23644	CAPO302788
OG0007396	APOSC_12497	CAPO302581
OG0007397	APOSC_04277	CAPO300434
OG0007399	APOSC_10673	CAPO306050
OG0007401	APOSC_10465	CAPO302124
OG0007402	APOSC_00968	CAPO306401
OG0007405	APOSC_09312	CAPO303800
OG0007407	APOSC_10545	CAPO306953
OG0007408	APOSC_27587	CAPO303491
OG0007409	APOSC_14637	CAPO305402
OG0007411	APOSC_14970	CAPO300699
OG0007412	APOSC_03576	CAPO302107
OG0007413	APOSC_08895	CAPO305882
OG0007414	APOSC_09344, APOSC_19745	CAPO300363
OG0007415	APOSC_03560	CAPO307758, CAPO301270
OG0007417	APOSC_21158	CAPO303652
OG0007418	APOSC_05342	CAPO300947
OG0007421	APOSC_01857	CAPO301566
OG0007422	APOSC_09386	CAPO301771
OG0007424	APOSC_14283	CAPO304349
OG0007425	APOSC_10510	CAPO303896
OG0007428	APOSC_18209	CAPO301768
OG0007431	APOSC_16398	CAPO304150
OG0007432	APOSC_27468	CAPO307504
OG0007433	APOSC_15519	CAPO307042
OG0007437	APOSC_08991	CAPO302606
OG0007439	APOSC_15942	CAPO300813
OG0007440	APOSC_25156	CAPO302516
OG0007441	APOSC_09470	CAPO304615
OG0007442	APOSC_05686	CAPO308291
OG0007446	APOSC_06202	CAPO303088
OG0007447	APOSC_04248	CAPO301482
OG0007451	APOSC_03436	CAPO303173
OG0007455	APOSC_14525	CAPO303919
OG0007456	APOSC_27800	CAPO301020
OG0007457	APOSC_18601	CAPO302854
OG0007458	APOSC_00473	CAPO300350
OG0007459	APOSC_03345	CAPO304746
OG0007462	APOSC_13842	CAPO300088
OG0007463	APOSC_09528	CAPO300212
OG0007466	APOSC_17418	CAPO300471
OG0007470	APOSC_28856	CAPO304669
OG0007471	APOSC_14448	CAPO307438
OG0007472	APOSC_01349	CAPO302245
OG0007473	APOSC_27428, APOSC_27429, APOSC_20119	CAPO303433
OG0007476	APOSC_12767	CAPO303558
OG0007478	APOSC_00149	CAPO301266
OG0007480	APOSC_16083	CAPO306792
OG0007482	APOSC_11382	CAPO307266
OG0007483	APOSC_19340	CAPO300503
OG0007484	APOSC_03384, APOSC_10885	CAPO302421
OG0007488	APOSC_10046	CAPO308146
OG0007490	APOSC_06228	CAPO303421
OG0007491	APOSC_20172	CAPO304949
OG0007494	APOSC_05908	CAPO300105
OG0007496	APOSC_07260, APOSC_23340	CAPO306996
OG0007498	APOSC_08188	CAPO306301
OG0007499	APOSC_04774, APOSC_16910, APOSC_16911	CAPO302974
OG0007503	APOSC_15711	CAPO308251
OG0007506	APOSC_09382	CAPO305836
OG0007508	APOSC_13088	CAPO306367
OG0007509	APOSC_28922	CAPO301428
OG0007510	APOSC_02927	CAPO303897
OG0007513	APOSC_24535	CAPO308263
OG0007515	APOSC_21428	CAPO300264
OG0007518	APOSC_11498	CAPO304172
OG0007519	APOSC_16685	CAPO307472
OG0007524	APOSC_20152	CAPO306111
OG0007525	APOSC_09924	CAPO300836
OG0007527	APOSC_24874	CAPO306220
OG0007529	APOSC_12650	CAPO307735
OG0007531	APOSC_03072	CAPO301562
OG0007539	APOSC_15823	CAPO301294
OG0007582	APOSC_22783	CAPO305253
OG0007586	APOSC_20350	CAPO305648
OG0007588	APOSC_12209	CAPO306467
OG0007591	APOSC_10553	CAPO302671
OG0007594	APOSC_03024, APOSC_11239	CAPO307951
OG0007597	APOSC_05814, APOSC_05815	CAPO302699
OG0007601	APOSC_27809	CAPO303119
OG0007602	APOSC_06477	CAPO307324
OG0007603	APOSC_24609	CAPO301881
OG0007604	APOSC_23480	CAPO302471
OG0007606	APOSC_26148	CAPO303879
OG0007607	APOSC_11532	CAPO304420
OG0007611	APOSC_23742	CAPO300602
OG0007613	APOSC_02165, APOSC_02166	CAPO304725
OG0007614	APOSC_11198, APOSC_11199	CAPO307463
OG0007615	APOSC_12637	CAPO302208
OG0007616	APOSC_02217	CAPO305524
OG0007617	APOSC_22847	CAPO306965
OG0007619	APOSC_14017	CAPO307079
OG0007621	APOSC_26719	CAPO302700
OG0007622	APOSC_09858	CAPO304123
OG0007624	APOSC_27965	CAPO306507
OG0007629	APOSC_19061	CAPO306379
OG0007633	APOSC_19734	CAPO303133
OG0007634	APOSC_23117	CAPO301291
OG0007640	APOSC_13852	CAPO305938
OG0007646	APOSC_17349	CAPO303345
OG0007648	APOSC_18620	CAPO303467
OG0007649	APOSC_15988	CAPO300338
OG0007653	APOSC_07917	CAPO304087
OG0007656	APOSC_03159	CAPO306133
OG0007657	APOSC_01993	CAPO302526
OG0007660	APOSC_28292	CAPO308074
OG0007663	APOSC_02728	CAPO303269
OG0007673	APOSC_27200	CAPO306691
OG0007674	APOSC_01693	CAPO307516
OG0007676	APOSC_05879	CAPO301687
OG0007677	APOSC_22422	CAPO302393
OG0007680	APOSC_28293	CAPO301892
OG0007685	APOSC_12938	CAPO307242
OG0007686	APOSC_16986, APOSC_16987	CAPO307006
OG0007687	APOSC_20932	CAPO301616
OG0007690	APOSC_18618	CAPO306330
OG0007691	APOSC_18370	CAPO306763
OG0007692	APOSC_16094	CAPO304764
OG0007694	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406	CAPO300777
OG0007698	APOSC_12163	CAPO302218
OG0007699	APOSC_06935	CAPO308210
OG0007704	APOSC_15384	CAPO307102
OG0007708	APOSC_16373	CAPO302223
OG0007712	APOSC_08827, APOSC_08828	CAPO301491
OG0007713	APOSC_19438	CAPO305624
OG0007714	APOSC_11333	CAPO301857
OG0007721	APOSC_14451	CAPO303794
OG0007722	APOSC_17122	CAPO300661
OG0007727	APOSC_14215	CAPO301122
OG0007728	APOSC_18281	CAPO300608
OG0007729	APOSC_12073	CAPO302375
OG0007732	APOSC_23886	CAPO302232
OG0007739	APOSC_06240	CAPO306247
OG0007744	APOSC_09925	CAPO302276
OG0007749	APOSC_16625	CAPO303871
OG0007751	APOSC_11823	CAPO306625
OG0007752	APOSC_03918	CAPO303736
OG0007754	APOSC_02480	CAPO307268
OG0007757	APOSC_22966	CAPO305840
OG0007758	APOSC_21644	CAPO302132
OG0007759	APOSC_15672, APOSC_15671	CAPO304951
OG0007760	APOSC_10797	CAPO305618, CAPO303194
OG0007765	APOSC_00678, APOSC_22190	CAPO302630
OG0007766	APOSC_07061	CAPO305894
OG0007767	APOSC_28554	CAPO304549
OG0007768	APOSC_26432	CAPO305420
OG0007769	APOSC_21393	CAPO301827
OG0007770	APOSC_21431	CAPO306211
OG0007771	APOSC_05662	CAPO302978
OG0007772	APOSC_13501	CAPO304662
OG0007773	APOSC_03995	CAPO302396
OG0007776	APOSC_15731	CAPO303389
OG0007781	APOSC_21561	CAPO301676
OG0007782	APOSC_19048	CAPO301686
OG0007783	APOSC_08633	CAPO302092
OG0007786	APOSC_27963	CAPO302428
OG0007789	APOSC_27516	CAPO305782
OG0007791	APOSC_15286	CAPO305711
OG0007794	APOSC_01078	CAPO300123
OG0007801	APOSC_16478	CAPO304268
OG0007802	APOSC_24032	CAPO304335, CAPO304333
OG0007803	APOSC_25972	CAPO301792
OG0007804	APOSC_27902	CAPO302116
OG0007807	APOSC_18526	CAPO300823
OG0007810	APOSC_20810	CAPO306480
OG0007811	APOSC_07082	CAPO303448
OG0007813	APOSC_26038, APOSC_08477	CAPO300842
OG0007816	APOSC_06784	CAPO300570
OG0007820	APOSC_13774	CAPO308148
OG0007823	APOSC_03519, APOSC_12438	CAPO300300
OG0007825	APOSC_18771, APOSC_18772	CAPO304573
OG0007827	APOSC_20981	CAPO305582
OG0007829	APOSC_13789, APOSC_12814	CAPO305400
OG0007830	APOSC_25337	CAPO300733
OG0007831	APOSC_23248	CAPO306309
OG0007832	APOSC_11298	CAPO301843
OG0007833	APOSC_10286	CAPO303972
OG0007835	APOSC_19892	CAPO300924
OG0007836	APOSC_23593	CAPO305319
OG0007838	APOSC_07171	CAPO305759
OG0007840	APOSC_20023, APOSC_08462, APOSC_23763, APOSC_08976	CAPO301709
OG0007849	APOSC_09125	CAPO306245
OG0007850	APOSC_09417	CAPO308200
OG0007852	APOSC_01625, APOSC_01623	CAPO305092
OG0007854	APOSC_02461, APOSC_02460	CAPO300573
OG0007858	APOSC_09977	CAPO306180
OG0007859	APOSC_16066	CAPO304922
OG0007908	APOSC_09670	CAPO305292
OG0007912	APOSC_12950	CAPO300094
OG0007913	APOSC_16904	CAPO303796
OG0007917	APOSC_27976	CAPO301739
OG0007918	APOSC_22002	CAPO306768
OG0007926	APOSC_00955	CAPO306159
OG0007929	APOSC_23012	CAPO305925
OG0007934	APOSC_29023	CAPO306627, CAPO304422
OG0007941	APOSC_16273	CAPO303397
OG0007943	APOSC_24917	CAPO303432
OG0007947	APOSC_12155	CAPO304390
OG0007948	APOSC_25146	CAPO300847
OG0007950	APOSC_19216, APOSC_25519, APOSC_25520	CAPO302604, CAPO302599, CAPO300705
OG0007952	APOSC_01052	CAPO304443
OG0007957	APOSC_02795	CAPO307185
OG0007958	APOSC_13077	CAPO307613
OG0007961	APOSC_04664	CAPO300412
OG0007962	APOSC_17861	CAPO304291
OG0007966	APOSC_24056	CAPO300853
OG0007967	APOSC_14865, APOSC_18355, APOSC_18356	CAPO303649
OG0007968	APOSC_13647	CAPO302503
OG0007971	APOSC_25406	CAPO306113
OG0007973	APOSC_09594	CAPO303148
OG0007974	APOSC_08616	CAPO308066
OG0007975	APOSC_11633	CAPO300899
OG0007978	APOSC_20326	CAPO300419
OG0007979	APOSC_06426, APOSC_06427	CAPO301049
OG0007983	APOSC_02662	CAPO304535, CAPO302820
OG0007984	APOSC_28885	CAPO304783
OG0007986	APOSC_20381	CAPO301210
OG0007988	APOSC_23468	CAPO307013
OG0007990	APOSC_13512	CAPO302135
OG0007991	APOSC_14722	CAPO303503
OG0007994	APOSC_12623	CAPO307783
OG0007996	APOSC_17440	CAPO301705
OG0007997	APOSC_21698	CAPO302071
OG0007999	APOSC_09847	CAPO305183
OG0008000	APOSC_03861	CAPO303381
OG0008002	APOSC_09739	CAPO306531
OG0008005	APOSC_09035	CAPO303144
OG0008006	APOSC_17172	CAPO303383
OG0008008	APOSC_08380	CAPO306044
OG0008011	APOSC_14830	CAPO308001
OG0008012	APOSC_23151, APOSC_23150	CAPO301194
OG0008013	APOSC_01356	CAPO300786
OG0008016	APOSC_23825	CAPO307694
OG0008017	APOSC_11078, APOSC_28705, APOSC_14160	CAPO306337
OG0008018	APOSC_17034	CAPO303249
OG0008020	APOSC_27780	CAPO300340
OG0008027	APOSC_06386	CAPO300126
OG0008028	APOSC_27294, APOSC_27293	CAPO308036
OG0008030	APOSC_03982	CAPO303940
OG0008031	APOSC_25984	CAPO301663
OG0008038	APOSC_15782	CAPO303434
OG0008041	APOSC_27285	CAPO304528
OG0008045	APOSC_18023	CAPO304124
OG0008046	APOSC_16451	CAPO303942
OG0008049	APOSC_26885	CAPO303430
OG0008050	APOSC_13160	CAPO301839
OG0008051	APOSC_03468	CAPO306666
OG0008053	APOSC_05241, APOSC_05242	CAPO307475
OG0008055	APOSC_14003	CAPO304973
OG0008056	APOSC_08885	CAPO305715
OG0008060	APOSC_06331, APOSC_01777, APOSC_06577	CAPO301527
OG0008062	APOSC_12388	CAPO307985
OG0008069	APOSC_20472	CAPO302773
OG0008071	APOSC_24421	CAPO303085
OG0008072	APOSC_28694	CAPO304116
OG0008075	APOSC_08341	CAPO304938
OG0008077	APOSC_00127	CAPO303807
OG0008079	APOSC_14186	CAPO305873
OG0008082	APOSC_24746	CAPO303589
OG0008083	APOSC_01221	CAPO305526
OG0008085	APOSC_06211	CAPO306772, CAPO306778
OG0008088	APOSC_08897	CAPO303270
OG0008091	APOSC_18409	CAPO301577
OG0008094	APOSC_18874	CAPO302837
OG0008098	APOSC_02918	CAPO301911
OG0008100	APOSC_07045	CAPO303437
OG0008103	APOSC_16584	CAPO302032
OG0008104	APOSC_05053	CAPO303964
OG0008105	APOSC_17240	CAPO301825
OG0008106	APOSC_02206	CAPO300930
OG0008109	APOSC_23232, APOSC_23231	CAPO302029
OG0008110	APOSC_25259	CAPO307398
OG0008111	APOSC_00540	CAPO300295
OG0008113	APOSC_14747	CAPO306004
OG0008117	APOSC_02223, APOSC_02222	CAPO307273
OG0008120	APOSC_11042	CAPO306854
OG0008122	APOSC_20851	CAPO306853
OG0008125	APOSC_02610	CAPO301486
OG0008126	APOSC_09984, APOSC_25489	CAPO301598
OG0008136	APOSC_07166	CAPO306527
OG0008143	APOSC_20779	CAPO303100
OG0008196	APOSC_02373, APOSC_02372	CAPO305556
OG0008201	APOSC_24486	CAPO303869
OG0008202	APOSC_07690	CAPO303070
OG0008203	APOSC_03043, APOSC_03044	CAPO300798
OG0008204	APOSC_13083, APOSC_16534	CAPO303341
OG0008206	APOSC_07352, APOSC_07351	CAPO300194
OG0008208	APOSC_03726	CAPO301623
OG0008219	APOSC_01816	CAPO303960
OG0008230	APOSC_01050	CAPO302415
OG0008234	APOSC_19378	CAPO303355
OG0008238	APOSC_09010	CAPO301578
OG0008239	APOSC_00770	CAPO300821
OG0008244	APOSC_24320, APOSC_24319	CAPO305920
OG0008249	APOSC_23287	CAPO305940
OG0008251	APOSC_06719, APOSC_06718	CAPO306974
OG0008252	APOSC_11414	CAPO301636
OG0008254	APOSC_24820	CAPO307977
OG0008260	APOSC_14790	CAPO300752
OG0008263	APOSC_05613	CAPO305878
OG0008266	APOSC_07633	CAPO300538
OG0008267	APOSC_26204	CAPO305434
OG0008268	APOSC_11254	CAPO307500
OG0008269	APOSC_11767	CAPO301506
OG0008270	APOSC_21885	CAPO300872
OG0008271	APOSC_15408	CAPO300716
OG0008272	APOSC_11704	CAPO308267
OG0008273	APOSC_18538	CAPO300883
OG0008281	APOSC_25564	CAPO304839
OG0008283	APOSC_15446	CAPO300148
OG0008295	APOSC_28274	CAPO301876
OG0008299	APOSC_00588	CAPO302513
OG0008304	APOSC_26151	CAPO304565
OG0008305	APOSC_26364	CAPO307576
OG0008307	APOSC_00812	CAPO301267
OG0008308	APOSC_06610	CAPO301770
OG0008309	APOSC_25328	CAPO301941
OG0008313	APOSC_25393	CAPO305984
OG0008318	APOSC_07399	CAPO308255
OG0008325	APOSC_22229	CAPO305284
OG0008327	APOSC_17199	CAPO305580
OG0008332	APOSC_15743	CAPO307922
OG0008335	APOSC_24989	CAPO303407
OG0008336	APOSC_28759	CAPO301347
OG0008337	APOSC_01570, APOSC_25004	CAPO300735
OG0008339	APOSC_24725	CAPO307257
OG0008341	APOSC_06989	CAPO301643
OG0008343	APOSC_10336	CAPO302270
OG0008345	APOSC_10582	CAPO301947
OG0008346	APOSC_02989	CAPO307261
OG0008348	APOSC_04923	CAPO303902
OG0008349	APOSC_24760	CAPO301052
OG0008350	APOSC_15062	CAPO306988
OG0008351	APOSC_03421	CAPO307792
OG0008358	APOSC_18427	CAPO306438
OG0008367	APOSC_02351, APOSC_08710	CAPO303697
OG0008369	APOSC_20701	CAPO301896
OG0008381	APOSC_18144	CAPO307305
OG0008386	APOSC_04675	CAPO306554
OG0008400	APOSC_02345	CAPO300651
OG0008401	APOSC_11241	CAPO304023
OG0008403	APOSC_22193	CAPO300621
OG0008404	APOSC_06705	CAPO307542
OG0008406	APOSC_18437	CAPO304896
OG0008416	APOSC_28432	CAPO300816
OG0008422	APOSC_16612	CAPO301678
OG0008424	APOSC_12374	CAPO300325
OG0008427	APOSC_14976	CAPO300837
OG0008432	APOSC_02179	CAPO301824
OG0008437	APOSC_07043, APOSC_07042	CAPO305258
OG0008444	APOSC_14295	CAPO305551
OG0008448	APOSC_17908	CAPO302399
OG0008515	APOSC_15829	CAPO307779
OG0008516	APOSC_08682	CAPO306989
OG0008519	APOSC_03342	CAPO304309
OG0008524	APOSC_11614	CAPO305854
OG0008529	APOSC_16531	CAPO300648
OG0008532	APOSC_28549	CAPO305346
OG0008533	APOSC_14916	CAPO306433
OG0008538	APOSC_13890	CAPO308019
OG0008540	APOSC_01144	CAPO306008
OG0008546	APOSC_03316	CAPO306328
OG0008552	APOSC_07933	CAPO306825
OG0008558	APOSC_03129	CAPO304939
OG0008570	APOSC_17751	CAPO306028
OG0008571	APOSC_27123	CAPO306528
OG0008572	APOSC_18400	CAPO302769
OG0008589	APOSC_18690	CAPO300561
OG0008596	APOSC_20789, APOSC_20790	CAPO303431
OG0008605	APOSC_07908	CAPO307450
OG0008620	APOSC_16989	CAPO301626
OG0008626	APOSC_24115	CAPO305741
OG0008627	APOSC_10330	CAPO304143
OG0008633	APOSC_09510	CAPO307916
OG0008638	APOSC_20532	CAPO302585
OG0008639	APOSC_01209	CAPO304406
OG0008643	APOSC_18055	CAPO305110
OG0008645	APOSC_25362	CAPO307683
OG0008654	APOSC_18239	CAPO302567
OG0008655	APOSC_24742	CAPO303594
OG0008656	APOSC_18674, APOSC_06708, APOSC_22614	CAPO305542
OG0008658	APOSC_27361	CAPO302962
OG0008659	APOSC_24797	CAPO304842
OG0008661	APOSC_20541	CAPO305739
OG0008662	APOSC_26049	CAPO304364
OG0008669	APOSC_08678	CAPO302940
OG0008672	APOSC_26835	CAPO301934
OG0008673	APOSC_11067	CAPO307917
OG0008675	APOSC_07519	CAPO300293
OG0008676	APOSC_09314	CAPO303608
OG0008684	APOSC_06613	CAPO306544
OG0008685	APOSC_02453	CAPO305455
OG0008688	APOSC_06324	CAPO304510
OG0008689	APOSC_09418	CAPO306380
OG0008696	APOSC_21820	CAPO301935
OG0008775	APOSC_29134, APOSC_29133	CAPO303006
OG0008778	APOSC_04051	CAPO306085
OG0008792	APOSC_24832, APOSC_24833	CAPO303971
OG0008794	APOSC_18114	CAPO303046
OG0008799	APOSC_15675	CAPO304437
OG0008804	APOSC_22636	CAPO302280
OG0008816	APOSC_22805	CAPO305371
OG0008817	APOSC_19191	CAPO302532
OG0008818	APOSC_03186	CAPO306967
OG0008823	APOSC_01637	CAPO306173
OG0008824	APOSC_02746	CAPO307205
OG0008836	APOSC_19777	CAPO302250
OG0008837	APOSC_17582	CAPO307939
OG0008840	APOSC_18501	CAPO300288
OG0008844	APOSC_17788	CAPO302017
OG0008856	APOSC_06409	CAPO301745
OG0008872	APOSC_16181	CAPO300021
OG0008877	APOSC_12195	CAPO307090
OG0008879	APOSC_19737	CAPO302991
OG0008882	APOSC_01175	CAPO300698, CAPO305470
OG0008883	APOSC_23015	CAPO307045
OG0008891	APOSC_24313	CAPO308327, CAPO306577
OG0008910	APOSC_15192	CAPO301796
OG0008917	APOSC_12271	CAPO306124
OG0008937	APOSC_22148, APOSC_13689	CAPO306450
OG0008938	APOSC_19903	CAPO300696
OG0008946	APOSC_04678	CAPO302886
OG0008953	APOSC_18858	CAPO302096
OG0008955	APOSC_20526	CAPO308117
OG0008959	APOSC_25710	CAPO308005
OG0008962	APOSC_26390	CAPO301542
OG0009052	APOSC_20867	CAPO308131
OG0009066	APOSC_22563	CAPO303946
OG0009069	APOSC_12839	CAPO307868
OG0009070	APOSC_28592, APOSC_28593	CAPO304616
OG0009075	APOSC_19781	CAPO302751
OG0009082	APOSC_05138	CAPO307883
OG0009090	APOSC_25579, APOSC_25578, APOSC_25580	CAPO302052
OG0009091	APOSC_12929	CAPO302198
OG0009096	APOSC_27722	CAPO307816
OG0009104	APOSC_26847	CAPO307672
OG0009105	APOSC_17534	CAPO307554
OG0009118	APOSC_03917	CAPO306907
OG0009121	APOSC_18125	CAPO301808
OG0009128	APOSC_05886	CAPO308246
OG0009131	APOSC_22097	CAPO302501
OG0009135	APOSC_24712	CAPO302523
OG0009147	APOSC_05114	CAPO303040
OG0009152	APOSC_13267	CAPO303724
OG0009153	APOSC_03627	CAPO300987
OG0009164	APOSC_18757	CAPO305979
OG0009166	APOSC_21313	CAPO306637
OG0009169	APOSC_03805	CAPO307723
OG0009174	APOSC_06299	CAPO306369
OG0009175	APOSC_18696	CAPO305249
OG0009181	APOSC_19971	CAPO303752
OG0009188	APOSC_21429, APOSC_28853, APOSC_09939, APOSC_21934, APOSC_04928, APOSC_04929	CAPO303052
OG0009193	APOSC_10599, APOSC_27394	CAPO304674
OG0009195	APOSC_18061	CAPO302713
OG0009196	APOSC_23100	CAPO302676
OG0009197	APOSC_23388, APOSC_23389	CAPO307545
OG0009199	APOSC_26281	CAPO305271
OG0009293	APOSC_09233, APOSC_09234	CAPO302359
OG0009297	APOSC_23346	CAPO302267
OG0009307	APOSC_24992	CAPO305768
OG0009311	APOSC_20207	CAPO300670
OG0009314	APOSC_10616	CAPO303717
OG0009334	APOSC_11071, APOSC_04640	CAPO306334
OG0009336	APOSC_08558, APOSC_07479	CAPO301042
OG0009343	APOSC_19135, APOSC_19136	CAPO302053
OG0009344	APOSC_13183	CAPO305907
OG0009360	APOSC_02761	CAPO305111
OG0009361	APOSC_20215, APOSC_20214	CAPO301081
OG0009370	APOSC_25746	CAPO305276
OG0009371	APOSC_04536	CAPO302126
OG0009374	APOSC_09559	CAPO307954
OG0009386	APOSC_11731, APOSC_27172, APOSC_11061	CAPO308276
OG0009388	APOSC_10910	CAPO304763
OG0009389	APOSC_02029, APOSC_02028	CAPO302985
OG0009392	APOSC_12613	CAPO300845
OG0009394	APOSC_26780	CAPO306321
OG0009394	APOSC_25392	CAPO300765
OG0009398	APOSC_03819, APOSC_08288	CAPO305204
OG0009400	APOSC_25096	CAPO300534
OG0009413	APOSC_03295, APOSC_03293, APOSC_03294	CAPO307306
OG0009415	APOSC_15859	CAPO304010
OG0009419	APOSC_17742	CAPO301909
OG0009440	APOSC_03843, APOSC_02330	CAPO303442, CAPO307150, CAPO308108
OG0009451	APOSC_16487, APOSC_21421	CAPO304190
OG0009452	APOSC_17730	CAPO304474
OG0009599	APOSC_21397	CAPO300676
OG0009610	APOSC_27913	CAPO306556
OG0009614	APOSC_11941, APOSC_11942	CAPO304376
OG0009617	APOSC_26218	CAPO304819
OG0009620	APOSC_16880	CAPO303211
OG0009624	APOSC_19350	CAPO301434
OG0009629	APOSC_26618	CAPO304001
OG0009630	APOSC_05649	CAPO307063
OG0009634	APOSC_22135	CAPO300161
OG0009651	APOSC_06159	CAPO301716
OG0009654	APOSC_02942	CAPO304675
OG0009663	APOSC_10783	CAPO301430
OG0009676	APOSC_16812	CAPO302100
OG0009683	APOSC_11887	CAPO307930
OG0009695	APOSC_06084	CAPO305380
OG0009700	APOSC_16636, APOSC_16637	CAPO301696
OG0009703	APOSC_19101	CAPO304925
OG0009707	APOSC_26688	CAPO300362
OG0009865	APOSC_13904	CAPO301086
OG0009870	APOSC_12329	CAPO307177
OG0009886	APOSC_00726	CAPO306684
OG0009887	APOSC_09856	CAPO304717
OG0009892	APOSC_13718	CAPO304276
OG0009899	APOSC_01965, APOSC_19954	CAPO305540
OG0009914	APOSC_11295	CAPO305280
OG0009916	APOSC_18768	CAPO303534
OG0009920	APOSC_08612	CAPO301007
OG0009921	APOSC_10810	CAPO301535
OG0009922	APOSC_28909	CAPO306699
OG0009926	APOSC_11418	CAPO304251
OG0009950	APOSC_06728, APOSC_18725	CAPO305639
OG0009957	APOSC_18218	CAPO304781
OG0009959	APOSC_20799	CAPO300346
OG0009974	APOSC_06125	CAPO303395
OG0009976	APOSC_06850	CAPO304620
OG0009994	APOSC_27704	CAPO302402
OG0010125	APOSC_11951	CAPO307044
OG0010126	APOSC_12247	CAPO301111
OG0010137	APOSC_12618	CAPO306569
OG0010139	APOSC_01697	CAPO300252
OG0010150	APOSC_25981	CAPO303024
OG0010155	APOSC_09831	CAPO304770
OG0010163	APOSC_04648, APOSC_04647	CAPO302235
OG0010189	APOSC_04574	CAPO301469
OG0010213	APOSC_20734	CAPO301027
OG0010229	APOSC_12653	CAPO300233, CAPO300527
OG0010240	APOSC_21630	CAPO303412
OG0010244	APOSC_16901	CAPO301765
OG0010252	APOSC_06101	CAPO304663
OG0010259	APOSC_01503	CAPO308092
OG0010276	APOSC_12072	CAPO303860
OG0010487	APOSC_26074	CAPO304418
OG0010492	APOSC_01033	CAPO302373
OG0010503	APOSC_17906	CAPO300209
OG0010505	APOSC_05037	CAPO303112
OG0010528	APOSC_21448	CAPO305757
OG0010531	APOSC_15274	CAPO306773, CAPO306779
OG0010545	APOSC_13139, APOSC_13141, APOSC_13140	CAPO305227
OG0010563	APOSC_12214	CAPO300739
OG0010574	APOSC_10658	CAPO308072
OG0010583	APOSC_07606	CAPO304585
OG0010600	APOSC_11989	CAPO305919
OG0010601	APOSC_29163	CAPO308252
OG0010605	APOSC_19149	CAPO307655
OG0010612	APOSC_06773	CAPO307121
OG0010643	APOSC_25905, APOSC_25906	CAPO307317
OG0010841	APOSC_03046	CAPO305667
OG0010875	APOSC_13188	CAPO307033
OG0010880	APOSC_06812	CAPO303091
OG0010885	APOSC_17735	CAPO303506
OG0010890	APOSC_26560	CAPO305999
OG0010893	APOSC_11769, APOSC_11768	CAPO300796
OG0010914	APOSC_19947	CAPO300508
OG0010930	APOSC_25277	CAPO302013
OG0010934	APOSC_14534	CAPO300554
OG0010941	APOSC_06467	CAPO307828
OG0010974	APOSC_05248	CAPO301138
OG0011003	APOSC_25293	CAPO301580
OG0011004	APOSC_26703	CAPO305245
OG0011205	APOSC_11233	CAPO300343
OG0011243	APOSC_17031	CAPO303857
OG0011258	APOSC_11116	CAPO307634
OG0011289	APOSC_05748	CAPO301065
OG0011345	APOSC_21772, APOSC_12708, APOSC_09724, APOSC_28094, APOSC_12723	CAPO301948
OG0011346	APOSC_10150	CAPO301815
OG0011628	APOSC_06176	CAPO300891
OG0011728	APOSC_07190, APOSC_07459	CAPO305728
