Orthogroup	APOSC_ok	SCHMD
OG0006754	APOSC_11821	SCHMD13342
OG0006755	APOSC_14956	SCHMD10228
OG0006757	APOSC_18094	SCHMD08426
OG0006758	APOSC_29158, APOSC_15760, APOSC_03449	SCHMD05008, SCHMD10024
OG0006761	APOSC_03290	SCHMD13526
OG0006764	APOSC_20869	SCHMD22289
OG0006766	APOSC_27131	SCHMD07248
OG0006768	APOSC_13809	SCHMD03977
OG0006772	APOSC_25051	SCHMD01476
OG0006776	APOSC_16675	SCHMD10792
OG0006777	APOSC_08802	SCHMD08214
OG0006780	APOSC_20477	SCHMD13525, SCHMD14457
OG0006826	APOSC_05008	SCHMD05426
OG0006829	APOSC_16030	SCHMD18846
OG0006830	APOSC_00845	SCHMD01740
OG0006833	APOSC_22162	SCHMD25705, SCHMD22029
OG0006842	APOSC_06507	SCHMD07853
OG0006843	APOSC_14144	SCHMD10166
OG0006844	APOSC_11535	SCHMD10998
OG0006846	APOSC_05736, APOSC_05737	SCHMD24471
OG0006847	APOSC_15685	SCHMD10920
OG0006848	APOSC_26271	SCHMD15273, SCHMD24879
OG0006851	APOSC_24551	SCHMD13891, SCHMD10310
OG0006853	APOSC_07789, APOSC_07790, APOSC_07788	SCHMD21179
OG0006856	APOSC_28793	SCHMD03115
OG0006857	APOSC_12395	SCHMD03719
OG0006858	APOSC_28453	SCHMD17672
OG0006860	APOSC_01094	SCHMD14888, SCHMD01768
OG0006862	APOSC_00866	SCHMD08954
OG0006864	APOSC_16067	SCHMD09900
OG0006867	APOSC_11115	SCHMD19722
OG0006871	APOSC_01977	SCHMD19715, SCHMD07906
OG0006874	APOSC_11485	SCHMD00242
OG0006875	APOSC_10381	SCHMD14340
OG0006876	APOSC_18254	SCHMD01180
OG0006877	APOSC_18293	SCHMD28894, SCHMD14652
OG0006878	APOSC_01773	SCHMD07673
OG0006881	APOSC_09150	SCHMD13107
OG0006882	APOSC_06091	SCHMD08215
OG0006883	APOSC_17580, APOSC_17579	SCHMD04789
OG0006886	APOSC_04387	SCHMD04628
OG0006887	APOSC_00826, APOSC_11505	SCHMD02004
OG0006889	APOSC_17662, APOSC_23087, APOSC_03839, APOSC_09552	SCHMD19490
OG0006890	APOSC_27999	SCHMD09977
OG0006891	APOSC_00967	SCHMD16311
OG0006892	APOSC_26125	SCHMD06736, SCHMD03941
OG0006894	APOSC_04510	SCHMD08244
OG0006895	APOSC_20287	SCHMD25533, SCHMD25532
OG0006897	APOSC_06582	SCHMD14554
OG0006900	APOSC_15970	SCHMD12706, SCHMD20696, SCHMD15238
OG0006901	APOSC_25494	SCHMD00150
OG0006902	APOSC_16017	SCHMD09576
OG0006906	APOSC_00341	SCHMD01345
OG0006908	APOSC_26806, APOSC_26807	SCHMD13404
OG0006909	APOSC_00946	SCHMD08896, SCHMD03475
OG0006914	APOSC_17323	SCHMD02005
OG0006915	APOSC_26464	SCHMD17740
OG0006917	APOSC_21814, APOSC_21813	SCHMD15444, SCHMD23496
OG0006918	APOSC_20144, APOSC_14855	SCHMD02128
OG0006919	APOSC_28693	SCHMD04163
OG0006920	APOSC_14677	SCHMD07640
OG0006921	APOSC_26990	SCHMD00179
OG0006923	APOSC_09975	SCHMD18989, SCHMD10987
OG0006924	APOSC_17355	SCHMD07270
OG0006926	APOSC_23235	SCHMD18025, SCHMD24077
OG0006927	APOSC_12997	SCHMD05483
OG0006928	APOSC_13798	SCHMD24085
OG0006931	APOSC_23620, APOSC_23621, APOSC_23622	SCHMD09823
OG0006934	APOSC_15892	SCHMD02940
OG0006937	APOSC_10533	SCHMD07394
OG0006938	APOSC_02071	SCHMD13105
OG0006939	APOSC_21829	SCHMD19736, SCHMD17847
OG0006941	APOSC_07180	SCHMD11956, SCHMD22092
OG0006942	APOSC_15674	SCHMD05106
OG0006945	APOSC_28020	SCHMD20350, SCHMD21540
OG0006946	APOSC_14039	SCHMD03034
OG0006948	APOSC_06730	SCHMD10039
OG0006949	APOSC_17697, APOSC_14331	SCHMD04433
OG0006951	APOSC_23643	SCHMD04285
OG0006952	APOSC_15791	SCHMD00571
OG0006954	APOSC_10218	SCHMD05444
OG0006955	APOSC_17210	SCHMD01359
OG0006956	APOSC_19164	SCHMD03205
OG0006957	APOSC_00100	SCHMD21016, SCHMD16664
OG0006958	APOSC_25823	SCHMD10483
OG0006959	APOSC_20494	SCHMD14675, SCHMD12735
OG0006960	APOSC_19583	SCHMD15792, SCHMD13924
OG0006962	APOSC_03262, APOSC_03263	SCHMD02602
OG0006964	APOSC_10222	SCHMD05582, SCHMD05580
OG0006965	APOSC_18545	SCHMD16583, SCHMD28209
OG0006966	APOSC_26275	SCHMD17179
OG0006967	APOSC_12955	SCHMD06876
OG0006968	APOSC_00698	SCHMD05918
OG0006973	APOSC_26245	SCHMD01554
OG0006975	APOSC_14478, APOSC_15520	SCHMD29017
OG0006977	APOSC_15264	SCHMD21617, SCHMD19289
OG0006979	APOSC_22138	SCHMD02713
OG0006980	APOSC_11757	SCHMD03927
OG0006984	APOSC_14602	SCHMD21798
OG0006985	APOSC_21926	SCHMD00305
OG0006987	APOSC_20794	SCHMD04010
OG0006989	APOSC_01479	SCHMD08387
OG0006990	APOSC_13593, APOSC_13594	SCHMD14019
OG0006991	APOSC_01763	SCHMD09527
OG0006993	APOSC_04772	SCHMD16078, SCHMD15851
OG0006995	APOSC_00344	SCHMD08291
OG0006998	APOSC_27149	SCHMD12467
OG0006999	APOSC_09100	SCHMD09727, SCHMD09154
OG0007001	APOSC_08849	SCHMD11191
OG0007002	APOSC_27671	SCHMD00096
OG0007003	APOSC_26380	SCHMD03229
OG0007005	APOSC_24636	SCHMD03780
OG0007009	APOSC_07119	SCHMD28218, SCHMD00500
OG0007012	APOSC_15867	SCHMD16864
OG0007013	APOSC_09730	SCHMD20292, SCHMD25075
OG0007015	APOSC_28647	SCHMD09946
OG0007017	APOSC_01241, APOSC_01242	SCHMD24290, SCHMD13895
OG0007020	APOSC_18999	SCHMD29169
OG0007022	APOSC_24349	SCHMD06207
OG0007023	APOSC_14309, APOSC_12375	SCHMD13414
OG0007024	APOSC_27246	SCHMD18147
OG0007025	APOSC_12694	SCHMD00852
OG0007027	APOSC_10461	SCHMD11009, SCHMD20294, SCHMD17664
OG0007028	APOSC_23530	SCHMD16323
OG0007030	APOSC_08778	SCHMD11171
OG0007033	APOSC_24322	SCHMD17177, SCHMD07596
OG0007037	APOSC_01629	SCHMD08275
OG0007039	APOSC_01662	SCHMD24759
OG0007040	APOSC_28613, APOSC_25165, APOSC_25164	SCHMD17930
OG0007043	APOSC_28626	SCHMD05387
OG0007045	APOSC_16504	SCHMD01524
OG0007046	APOSC_23056	SCHMD16357, SCHMD12630
OG0007047	APOSC_10550	SCHMD10322
OG0007049	APOSC_08006	SCHMD09136, SCHMD15529
OG0007050	APOSC_16824	SCHMD12036
OG0007051	APOSC_17280	SCHMD19339, SCHMD22527, SCHMD23294
OG0007053	APOSC_04174	SCHMD05149
OG0007054	APOSC_27121, APOSC_27122	SCHMD03628
OG0007055	APOSC_28893	SCHMD11222
OG0007057	APOSC_06628	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575
OG0007061	APOSC_14209	SCHMD27956
OG0007062	APOSC_14304, APOSC_14306, APOSC_14305	SCHMD05231
OG0007063	APOSC_13274	SCHMD04487
OG0007064	APOSC_02456	SCHMD12728
OG0007066	APOSC_08408, APOSC_08407, APOSC_08406	SCHMD15229, SCHMD16841
OG0007068	APOSC_27141	SCHMD10943
OG0007073	APOSC_00327	SCHMD06841
OG0007077	APOSC_28490	SCHMD03291, SCHMD23670
OG0007078	APOSC_08234	SCHMD12751, SCHMD12753
OG0007084	APOSC_07815	SCHMD10181, SCHMD10179
OG0007088	APOSC_03055	SCHMD06882, SCHMD06881
OG0007089	APOSC_22753	SCHMD15126
OG0007090	APOSC_18836	SCHMD24995
OG0007091	APOSC_23447	SCHMD00684
OG0007092	APOSC_10609	SCHMD04952
OG0007093	APOSC_27296	SCHMD00633
OG0007095	APOSC_12306	SCHMD28386
OG0007096	APOSC_21381	SCHMD14480
OG0007097	APOSC_22424	SCHMD00498
OG0007098	APOSC_27550	SCHMD12814
OG0007102	APOSC_04717	SCHMD00303
OG0007104	APOSC_20485	SCHMD14802
OG0007105	APOSC_00982	SCHMD08588
OG0007106	APOSC_15406	SCHMD14679
OG0007107	APOSC_13860	SCHMD10627
OG0007108	APOSC_08652	SCHMD03383
OG0007112	APOSC_07955	SCHMD09113
OG0007113	APOSC_26888	SCHMD27023, SCHMD20834
OG0007114	APOSC_24702	SCHMD05373
OG0007118	APOSC_04848	SCHMD01480
OG0007119	APOSC_26478	SCHMD02099
OG0007122	APOSC_21045	SCHMD04636
OG0007124	APOSC_18196	SCHMD20734
OG0007125	APOSC_16964	SCHMD04115
OG0007128	APOSC_00622, APOSC_24957	SCHMD15975
OG0007130	APOSC_03999	SCHMD02010
OG0007133	APOSC_06050	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	APOSC_09007	SCHMD14628
OG0007136	APOSC_19499	SCHMD04055
OG0007137	APOSC_15395	SCHMD09300
OG0007139	APOSC_13534	SCHMD08033
OG0007140	APOSC_28245	SCHMD14726, SCHMD14725
OG0007143	APOSC_09027	SCHMD11402, SCHMD13435
OG0007144	APOSC_18396	SCHMD09084, SCHMD13536
OG0007145	APOSC_05978	SCHMD07094
OG0007149	APOSC_26311, APOSC_16822	SCHMD27485, SCHMD11054, SCHMD14232, SCHMD18987
OG0007151	APOSC_16201	SCHMD20465, SCHMD17498
OG0007152	APOSC_26651, APOSC_26652	SCHMD23531
OG0007154	APOSC_09623	SCHMD03260
OG0007158	APOSC_06197, APOSC_06198	SCHMD27790, SCHMD22647
OG0007163	APOSC_06910	SCHMD19963, SCHMD15559
OG0007164	APOSC_03942	SCHMD21149
OG0007165	APOSC_19324, APOSC_07907	SCHMD00948
OG0007166	APOSC_23211	SCHMD23433, SCHMD23432
OG0007170	APOSC_09859, APOSC_03867	SCHMD12398
OG0007173	APOSC_26787	SCHMD27706, SCHMD26151
OG0007174	APOSC_10018	SCHMD00679
OG0007175	APOSC_18003	SCHMD13246, SCHMD11875
OG0007176	APOSC_24850	SCHMD18255, SCHMD19246
OG0007179	APOSC_05209	SCHMD02087
OG0007180	APOSC_09778	SCHMD13286
OG0007181	APOSC_25559	SCHMD07932
OG0007183	APOSC_18541	SCHMD09362
OG0007184	APOSC_00822, APOSC_17205	SCHMD06567
OG0007186	APOSC_11582, APOSC_13894	SCHMD00266
OG0007189	APOSC_00608	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007190	APOSC_04882, APOSC_05549	SCHMD00716
OG0007191	APOSC_12579	SCHMD11992
OG0007192	APOSC_09506	SCHMD00342
OG0007199	APOSC_10274	SCHMD17527, SCHMD16964
OG0007202	APOSC_28739	SCHMD29738
OG0007248	APOSC_03737, APOSC_03736	SCHMD14029
OG0007249	APOSC_16981	SCHMD29538, SCHMD25341, SCHMD09627
OG0007252	APOSC_19542	SCHMD26416, SCHMD26417
OG0007254	APOSC_05592, APOSC_05593	SCHMD29104
OG0007255	APOSC_02937	SCHMD08512, SCHMD09706
OG0007258	APOSC_09346	SCHMD01759
OG0007264	APOSC_03686	SCHMD06288
OG0007266	APOSC_11708	SCHMD05229
OG0007267	APOSC_12090	SCHMD15621
OG0007270	APOSC_12135	SCHMD29771, SCHMD26891
OG0007271	APOSC_24548	SCHMD08508
OG0007274	APOSC_15030	SCHMD10184
OG0007276	APOSC_28587	SCHMD01128
OG0007279	APOSC_06293, APOSC_26833	SCHMD14169, SCHMD22097
OG0007280	APOSC_05359	SCHMD26191
OG0007282	APOSC_22102	SCHMD08071
OG0007288	APOSC_01075, APOSC_25609	SCHMD11562
OG0007291	APOSC_20720, APOSC_20719	SCHMD01954
OG0007297	APOSC_18063	SCHMD08767
OG0007300	APOSC_25712	SCHMD08715, SCHMD12954
OG0007301	APOSC_25373	SCHMD04999
OG0007304	APOSC_17074	SCHMD06782
OG0007305	APOSC_13539	SCHMD00236
OG0007306	APOSC_00386	SCHMD03194
OG0007307	APOSC_26088	SCHMD24523
OG0007314	APOSC_00085	SCHMD20349, SCHMD17621
OG0007317	APOSC_09236	SCHMD05271
OG0007318	APOSC_27333	SCHMD14311
OG0007319	APOSC_28563	SCHMD07451
OG0007320	APOSC_09070	SCHMD04201, SCHMD04200
OG0007321	APOSC_08246	SCHMD14656
OG0007323	APOSC_21806	SCHMD28323
OG0007325	APOSC_16460	SCHMD13424
OG0007326	APOSC_11975, APOSC_06448	SCHMD26648, SCHMD13997
OG0007327	APOSC_00135	SCHMD03183
OG0007328	APOSC_01312	SCHMD07822
OG0007330	APOSC_23615	SCHMD01349
OG0007332	APOSC_06770	SCHMD29643
OG0007333	APOSC_01580	SCHMD02278
OG0007334	APOSC_17842	SCHMD01190
OG0007335	APOSC_14641	SCHMD00787
OG0007337	APOSC_02309	SCHMD25665, SCHMD21266, SCHMD23177
OG0007339	APOSC_03135	SCHMD14813, SCHMD09117
OG0007341	APOSC_24434	SCHMD01365
OG0007342	APOSC_22103	SCHMD12266
OG0007343	APOSC_25429	SCHMD12161
OG0007347	APOSC_08865	SCHMD06807
OG0007349	APOSC_23223	SCHMD22105
OG0007353	APOSC_26202	SCHMD22439
OG0007354	APOSC_14859	SCHMD09176
OG0007356	APOSC_03184	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	APOSC_21551	SCHMD05385
OG0007358	APOSC_06636	SCHMD10648
OG0007359	APOSC_02421	SCHMD04894
OG0007360	APOSC_08047	SCHMD01042
OG0007361	APOSC_07077	SCHMD02642
OG0007363	APOSC_09409	SCHMD02234
OG0007367	APOSC_14422	SCHMD09749
OG0007372	APOSC_14301	SCHMD02515
OG0007373	APOSC_14544	SCHMD11208, SCHMD11207
OG0007380	APOSC_13102	SCHMD16057
OG0007382	APOSC_16338	SCHMD06011
OG0007385	APOSC_03876	SCHMD04159
OG0007386	APOSC_04054	SCHMD00784
OG0007387	APOSC_06916	SCHMD01904, SCHMD01903
OG0007389	APOSC_03633	SCHMD07528
OG0007391	APOSC_00054	SCHMD01653
OG0007393	APOSC_12259	SCHMD00157
OG0007395	APOSC_23644	SCHMD09491
OG0007396	APOSC_12497	SCHMD01151
OG0007397	APOSC_04277	SCHMD03095
OG0007399	APOSC_10673	SCHMD13118
OG0007401	APOSC_10465	SCHMD06026
OG0007402	APOSC_00968	SCHMD10585, SCHMD06444
OG0007405	APOSC_09312	SCHMD18973, SCHMD27327
OG0007407	APOSC_10545	SCHMD14070
OG0007408	APOSC_27587	SCHMD03954
OG0007412	APOSC_03576	SCHMD14910, SCHMD20394
OG0007414	APOSC_09344, APOSC_19745	SCHMD03104, SCHMD03103
OG0007415	APOSC_03560	SCHMD29702, SCHMD13340
OG0007417	APOSC_21158	SCHMD04581
OG0007419	APOSC_03939	SCHMD12003, SCHMD14523
OG0007421	APOSC_01857	SCHMD09236
OG0007422	APOSC_09386	SCHMD15449
OG0007425	APOSC_10510	SCHMD18256
OG0007429	APOSC_15937, APOSC_15938	SCHMD03140
OG0007431	APOSC_16398	SCHMD02074
OG0007432	APOSC_27468	SCHMD13608
OG0007434	APOSC_05301, APOSC_15399	SCHMD00824, SCHMD24377, SCHMD14110
OG0007437	APOSC_08991	SCHMD26347
OG0007439	APOSC_15942	SCHMD01098
OG0007442	APOSC_05686	SCHMD10535
OG0007445	APOSC_27335	SCHMD10725
OG0007446	APOSC_06202	SCHMD06891
OG0007447	APOSC_04248	SCHMD07199
OG0007452	APOSC_13061	SCHMD06690
OG0007453	APOSC_11031	SCHMD22069
OG0007454	APOSC_23331	SCHMD02249
OG0007455	APOSC_14525	SCHMD17462
OG0007456	APOSC_27800	SCHMD11658
OG0007457	APOSC_18601	SCHMD13308, SCHMD05942, SCHMD22483
OG0007458	APOSC_00473	SCHMD11828
OG0007459	APOSC_03345	SCHMD04395
OG0007460	APOSC_13905	SCHMD07322
OG0007463	APOSC_09528	SCHMD17150, SCHMD29377
OG0007464	APOSC_25571, APOSC_25570	SCHMD03973
OG0007465	APOSC_11740	SCHMD06095
OG0007470	APOSC_28856	SCHMD04262, SCHMD05817
OG0007471	APOSC_14448	SCHMD29391
OG0007472	APOSC_01349	SCHMD07414
OG0007473	APOSC_27428, APOSC_27429, APOSC_20119	SCHMD18788, SCHMD20111
OG0007476	APOSC_12767	SCHMD29552, SCHMD06042
OG0007478	APOSC_00149	SCHMD08638, SCHMD14462
OG0007481	APOSC_11072	SCHMD00234
OG0007482	APOSC_11382	SCHMD16972, SCHMD28646
OG0007483	APOSC_19340	SCHMD23530
OG0007488	APOSC_10046	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	APOSC_15853, APOSC_13134	SCHMD27800, SCHMD17535
OG0007490	APOSC_06228	SCHMD25654
OG0007491	APOSC_20172	SCHMD17539, SCHMD13726
OG0007492	APOSC_19304, APOSC_19305	SCHMD00216, SCHMD10758, SCHMD00215
OG0007494	APOSC_05908	SCHMD02157, SCHMD22482
OG0007495	APOSC_17790, APOSC_05318	SCHMD07307, SCHMD18914
OG0007496	APOSC_07260, APOSC_23340	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	APOSC_08188	SCHMD13903
OG0007499	APOSC_04774, APOSC_16910, APOSC_16911	SCHMD02341
OG0007500	APOSC_21410	SCHMD06655
OG0007501	APOSC_28089	SCHMD02284
OG0007503	APOSC_15711	SCHMD02190
OG0007507	APOSC_18497, APOSC_18498	SCHMD00792
OG0007508	APOSC_13088	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	APOSC_28922	SCHMD00947
OG0007510	APOSC_02927	SCHMD06196
OG0007519	APOSC_16685	SCHMD00238
OG0007522	APOSC_14152	SCHMD20076
OG0007525	APOSC_09924	SCHMD03649, SCHMD14793
OG0007528	APOSC_26491, APOSC_26492	SCHMD08263
OG0007531	APOSC_03072	SCHMD07206
OG0007533	APOSC_01449	SCHMD05767
OG0007583	APOSC_14627	SCHMD28711
OG0007584	APOSC_04466, APOSC_04467	SCHMD10868
OG0007586	APOSC_20350	SCHMD00208
OG0007588	APOSC_12209	SCHMD05957
OG0007591	APOSC_10553	SCHMD19104
OG0007595	APOSC_13562	SCHMD14709
OG0007597	APOSC_05814, APOSC_05815	SCHMD00061
OG0007601	APOSC_27809	SCHMD28220
OG0007602	APOSC_06477	SCHMD03764
OG0007603	APOSC_24609	SCHMD02707
OG0007607	APOSC_11532	SCHMD25251
OG0007609	APOSC_27864	SCHMD08824
OG0007610	APOSC_24658	SCHMD02076, SCHMD12764
OG0007611	APOSC_23742	SCHMD04251
OG0007612	APOSC_26052, APOSC_26051	SCHMD10036
OG0007613	APOSC_02165, APOSC_02166	SCHMD05026
OG0007615	APOSC_12637	SCHMD10027
OG0007619	APOSC_14017	SCHMD02768
OG0007621	APOSC_26719	SCHMD00066
OG0007624	APOSC_27965	SCHMD15354
OG0007625	APOSC_25771, APOSC_01131	SCHMD20190
OG0007626	APOSC_06523	SCHMD05939
OG0007628	APOSC_19416	SCHMD01246
OG0007629	APOSC_19061	SCHMD24454, SCHMD08697
OG0007630	APOSC_16305	SCHMD22064
OG0007633	APOSC_19734	SCHMD19695
OG0007634	APOSC_23117	SCHMD06239
OG0007639	APOSC_24431, APOSC_17528	SCHMD12611
OG0007643	APOSC_15984	SCHMD18394
OG0007645	APOSC_22609	SCHMD00727
OG0007646	APOSC_17349	SCHMD05492
OG0007654	APOSC_14217	SCHMD14761
OG0007656	APOSC_03159	SCHMD00482
OG0007657	APOSC_01993	SCHMD16543
OG0007659	APOSC_09490	SCHMD19564, SCHMD12893
OG0007663	APOSC_02728	SCHMD11554
OG0007664	APOSC_02524	SCHMD16878, SCHMD02397, SCHMD03687
OG0007667	APOSC_10901	SCHMD25937
OG0007673	APOSC_27200	SCHMD08768
OG0007676	APOSC_05879	SCHMD08823
OG0007679	APOSC_28369, APOSC_08460	SCHMD13638
OG0007683	APOSC_22433	SCHMD04573
OG0007684	APOSC_25918	SCHMD00102
OG0007687	APOSC_20932	SCHMD06419, SCHMD07587
OG0007690	APOSC_18618	SCHMD21197
OG0007691	APOSC_18370	SCHMD07299
OG0007698	APOSC_12163	SCHMD08531
OG0007699	APOSC_06935	SCHMD16879, SCHMD00085
OG0007700	APOSC_12981, APOSC_12982	SCHMD08842, SCHMD08841
OG0007701	APOSC_00228	SCHMD12704, SCHMD12705
OG0007702	APOSC_07178	SCHMD00819
OG0007705	APOSC_02342, APOSC_14271	SCHMD04986, SCHMD23899
OG0007706	APOSC_23602, APOSC_22591	SCHMD05614
OG0007712	APOSC_08827, APOSC_08828	SCHMD04858
OG0007713	APOSC_19438	SCHMD16511
OG0007715	APOSC_19107	SCHMD08793
OG0007718	APOSC_07512	SCHMD12974, SCHMD12975, SCHMD21231
OG0007722	APOSC_17122	SCHMD06810
OG0007723	APOSC_14079	SCHMD01195
OG0007727	APOSC_14215	SCHMD02748
OG0007730	APOSC_11616	SCHMD24036, SCHMD25867, SCHMD18191
OG0007732	APOSC_23886	SCHMD21069, SCHMD19292
OG0007733	APOSC_23441	SCHMD04331, SCHMD04904, SCHMD17435
OG0007735	APOSC_16156, APOSC_22290	SCHMD26168, SCHMD29106, SCHMD26473
OG0007736	APOSC_05621	SCHMD03835
OG0007738	APOSC_09799	SCHMD09563
OG0007739	APOSC_06240	SCHMD24121
OG0007743	APOSC_06572	SCHMD00951
OG0007744	APOSC_09925	SCHMD01094
OG0007748	APOSC_10507	SCHMD06083
OG0007751	APOSC_11823	SCHMD08536
OG0007752	APOSC_03918	SCHMD00218
OG0007754	APOSC_02480	SCHMD22646
OG0007759	APOSC_15672, APOSC_15671	SCHMD15154, SCHMD24999
OG0007761	APOSC_23778	SCHMD07223
OG0007763	APOSC_14363	SCHMD21466, SCHMD25520, SCHMD04910
OG0007764	APOSC_28881	SCHMD02517
OG0007767	APOSC_28554	SCHMD08815
OG0007771	APOSC_05662	SCHMD10247
OG0007772	APOSC_13501	SCHMD02978
OG0007773	APOSC_03995	SCHMD09375
OG0007774	APOSC_13250	SCHMD04593
OG0007775	APOSC_06585	SCHMD09982
OG0007779	APOSC_20163	SCHMD01229
OG0007781	APOSC_21561	SCHMD03244
OG0007782	APOSC_19048	SCHMD03677
OG0007783	APOSC_08633	SCHMD07210
OG0007785	APOSC_00225	SCHMD00785
OG0007786	APOSC_27963	SCHMD23945
OG0007791	APOSC_15286	SCHMD06525
OG0007794	APOSC_01078	SCHMD29276
OG0007801	APOSC_16478	SCHMD00120
OG0007803	APOSC_25972	SCHMD04261
OG0007804	APOSC_27902	SCHMD06254
OG0007805	APOSC_07297	SCHMD20517
OG0007810	APOSC_20810	SCHMD02712
OG0007811	APOSC_07082	SCHMD17086, SCHMD14179
OG0007812	APOSC_14235	SCHMD28383, SCHMD23641
OG0007813	APOSC_26038, APOSC_08477	SCHMD00295
OG0007814	APOSC_17495	SCHMD09526
OG0007815	APOSC_04655	SCHMD25078
OG0007816	APOSC_06784	SCHMD10692
OG0007820	APOSC_13774	SCHMD03191, SCHMD03190
OG0007825	APOSC_18771, APOSC_18772	SCHMD10602
OG0007826	APOSC_13545	SCHMD02236, SCHMD06089
OG0007827	APOSC_20981	SCHMD11981
OG0007828	APOSC_28463	SCHMD15141
OG0007829	APOSC_13789, APOSC_12814	SCHMD05047
OG0007830	APOSC_25337	SCHMD06198
OG0007831	APOSC_23248	SCHMD01922
OG0007841	APOSC_20926	SCHMD04233
OG0007845	APOSC_18899, APOSC_18898	SCHMD03208
OG0007848	APOSC_10364	SCHMD10763
OG0007858	APOSC_09977	SCHMD16060
OG0007911	APOSC_26735	SCHMD03629
OG0007913	APOSC_16904	SCHMD28174, SCHMD12506
OG0007915	APOSC_04581	SCHMD17976
OG0007916	APOSC_28168, APOSC_03479	SCHMD05238
OG0007918	APOSC_22002	SCHMD04862
OG0007921	APOSC_05320	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585
OG0007930	APOSC_18633, APOSC_09219	SCHMD23207
OG0007932	APOSC_11906	SCHMD05433
OG0007933	APOSC_04927	SCHMD19133, SCHMD21326
OG0007943	APOSC_24917	SCHMD05794
OG0007946	APOSC_20648, APOSC_20649	SCHMD25558, SCHMD29148, SCHMD27336
OG0007947	APOSC_12155	SCHMD01811
OG0007952	APOSC_01052	SCHMD11422
OG0007953	APOSC_00302	SCHMD10365
OG0007954	APOSC_19677, APOSC_19678	SCHMD15647, SCHMD24498, SCHMD16817
OG0007956	APOSC_19930	SCHMD08518
OG0007957	APOSC_02795	SCHMD06225
OG0007958	APOSC_13077	SCHMD06124
OG0007962	APOSC_17861	SCHMD28715
OG0007964	APOSC_03858	SCHMD18740
OG0007966	APOSC_24056	SCHMD18759
OG0007969	APOSC_22956	SCHMD22362
OG0007970	APOSC_06446	SCHMD06415
OG0007971	APOSC_25406	SCHMD18597, SCHMD10408
OG0007972	APOSC_08717	SCHMD14212
OG0007976	APOSC_23057	SCHMD12628
OG0007978	APOSC_20326	SCHMD06883
OG0007979	APOSC_06426, APOSC_06427	SCHMD19003
OG0007980	APOSC_27208	SCHMD14044, SCHMD16945
OG0007991	APOSC_14722	SCHMD23963
OG0007994	APOSC_12623	SCHMD14773
OG0007996	APOSC_17440	SCHMD12658
OG0007999	APOSC_09847	SCHMD04760
OG0008000	APOSC_03861	SCHMD06527
OG0008002	APOSC_09739	SCHMD21980
OG0008003	APOSC_25748	SCHMD11976
OG0008004	APOSC_21640	SCHMD12085
OG0008005	APOSC_09035	SCHMD17669, SCHMD20609
OG0008008	APOSC_08380	SCHMD10303
OG0008014	APOSC_20124	SCHMD18323
OG0008016	APOSC_23825	SCHMD00413
OG0008022	APOSC_16216	SCHMD11581, SCHMD19781
OG0008029	APOSC_12999	SCHMD05048
OG0008030	APOSC_03982	SCHMD06361
OG0008031	APOSC_25984	SCHMD07106
OG0008036	APOSC_28420	SCHMD03105
OG0008037	APOSC_17986	SCHMD06243
OG0008038	APOSC_15782	SCHMD19808
OG0008040	APOSC_13491	SCHMD02680
OG0008041	APOSC_27285	SCHMD24202, SCHMD08618
OG0008045	APOSC_18023	SCHMD01227
OG0008047	APOSC_07617, APOSC_28616	SCHMD02903
OG0008048	APOSC_26085, APOSC_26086	SCHMD07498
OG0008050	APOSC_13160	SCHMD06152
OG0008051	APOSC_03468	SCHMD23274, SCHMD15079
OG0008054	APOSC_27130	SCHMD17851
OG0008056	APOSC_08885	SCHMD07503
OG0008057	APOSC_02687	SCHMD03924
OG0008059	APOSC_15499	SCHMD24524
OG0008064	APOSC_05171, APOSC_14780	SCHMD26279, SCHMD28375
OG0008069	APOSC_20472	SCHMD01844
OG0008070	APOSC_26005	SCHMD03415
OG0008073	APOSC_12795	SCHMD12143
OG0008074	APOSC_27224, APOSC_02323, APOSC_25769	SCHMD11074, SCHMD06066
OG0008078	APOSC_20882	SCHMD07891
OG0008079	APOSC_14186	SCHMD20114
OG0008081	APOSC_19170	SCHMD03406
OG0008083	APOSC_01221	SCHMD06583
OG0008085	APOSC_06211	SCHMD09017
OG0008091	APOSC_18409	SCHMD06256
OG0008094	APOSC_18874	SCHMD15453
OG0008100	APOSC_07045	SCHMD01273
OG0008102	APOSC_03668	SCHMD08890, SCHMD02019, SCHMD22351
OG0008103	APOSC_16584	SCHMD17469
OG0008105	APOSC_17240	SCHMD14792
OG0008107	APOSC_02763	SCHMD16301, SCHMD01772
OG0008108	APOSC_17504	SCHMD04631
OG0008109	APOSC_23232, APOSC_23231	SCHMD04630
OG0008110	APOSC_25259	SCHMD13980, SCHMD18485
OG0008112	APOSC_29036	SCHMD04834
