Orthogroup	APOSC_ok	HUMAN
OG0006370	APOSC_08924, APOSC_08925	HUMAN27328
OG0006372	APOSC_14360	HUMAN05301
OG0006375	APOSC_05177	HUMAN10310, HUMAN10309
OG0006376	APOSC_08625	HUMAN29330, HUMAN29329
OG0006377	APOSC_05358	HUMAN23254
OG0006378	APOSC_20942	HUMAN22618
OG0006379	APOSC_27898	HUMAN08621
OG0006380	APOSC_28690	HUMAN24188
OG0006381	APOSC_07173	HUMAN06920, HUMAN30425, HUMAN06919
OG0006382	APOSC_07977	HUMAN08589
OG0006383	APOSC_28852	HUMAN19516
OG0006384	APOSC_00707	HUMAN14670, HUMAN14669, HUMAN14668, HUMAN14666, HUMAN14667
OG0006385	APOSC_27944	HUMAN04983
OG0006386	APOSC_07212	HUMAN03914, HUMAN03913
OG0006388	APOSC_17676	HUMAN10177, HUMAN30153, HUMAN30163, HUMAN13637
OG0006389	APOSC_03797	HUMAN29747, HUMAN25835
OG0006390	APOSC_03325	HUMAN02874, HUMAN02872, HUMAN02873
OG0006391	APOSC_09539	HUMAN05598
OG0006392	APOSC_00974	HUMAN01485
OG0006393	APOSC_04034	HUMAN28534, HUMAN14443
OG0006394	APOSC_10095	HUMAN20260, HUMAN20262, HUMAN20261
OG0006395	APOSC_21447	HUMAN18809, HUMAN18808
OG0006396	APOSC_23836	HUMAN28914
OG0006398	APOSC_20537, APOSC_20536	HUMAN01047, HUMAN01046
OG0006399	APOSC_08943	HUMAN07113, HUMAN07112, HUMAN07111
OG0006401	APOSC_10571	HUMAN18158, HUMAN26324
OG0006402	APOSC_15840	HUMAN22757, HUMAN22756
OG0006405	APOSC_00520	HUMAN04667, HUMAN03885, HUMAN03882, HUMAN03883, HUMAN03884
OG0006406	APOSC_05139	HUMAN13006, HUMAN15941, HUMAN13007
OG0006407	APOSC_09135	HUMAN21252, HUMAN15339, HUMAN15338
OG0006408	APOSC_19771	HUMAN09012, HUMAN09011
OG0006442	APOSC_16841	HUMAN24430, HUMAN24429
OG0006443	APOSC_25767	HUMAN04869
OG0006446	APOSC_21886, APOSC_21887	HUMAN29158
OG0006447	APOSC_15689	HUMAN29322, HUMAN29323
OG0006448	APOSC_02936	HUMAN23211
OG0006449	APOSC_19909, APOSC_19908	HUMAN28069
OG0006452	APOSC_15838	HUMAN02398, HUMAN20893
OG0006454	APOSC_28104	HUMAN13113, HUMAN13112
OG0006456	APOSC_07276	HUMAN14116, HUMAN14117, HUMAN14118
OG0006457	APOSC_22597	HUMAN14767
OG0006458	APOSC_27252	HUMAN05481
OG0006459	APOSC_25637	HUMAN09471
OG0006460	APOSC_21182	HUMAN02631
OG0006461	APOSC_16902, APOSC_16903	HUMAN20951
OG0006463	APOSC_17852	HUMAN13877, HUMAN13876, HUMAN13878, HUMAN13879, HUMAN13880, HUMAN13875
OG0006464	APOSC_09006	HUMAN30209, HUMAN22027
OG0006465	APOSC_06897	HUMAN02673
OG0006467	APOSC_24310, APOSC_24309	HUMAN17163, HUMAN17162
OG0006468	APOSC_24678	HUMAN28005
OG0006469	APOSC_18314, APOSC_18315	HUMAN12113
OG0006470	APOSC_18031	HUMAN22261
OG0006471	APOSC_06162	HUMAN18729
OG0006472	APOSC_14649	HUMAN26665
OG0006474	APOSC_26113	HUMAN19727
OG0006475	APOSC_05034	HUMAN26136
OG0006476	APOSC_08315	HUMAN07555, HUMAN07556
OG0006477	APOSC_20898, APOSC_11124, APOSC_27052, APOSC_13712, APOSC_11125	HUMAN05076
OG0006479	APOSC_10681	HUMAN00009
OG0006480	APOSC_03945	HUMAN03645
OG0006481	APOSC_03150	HUMAN05570, HUMAN20279
OG0006482	APOSC_21043	HUMAN08453
OG0006483	APOSC_06154	HUMAN08362
OG0006485	APOSC_08620	HUMAN04789
OG0006486	APOSC_15012	HUMAN21434, HUMAN21433, HUMAN06954
OG0006487	APOSC_19270	HUMAN20882
OG0006488	APOSC_12358	HUMAN15844
OG0006490	APOSC_24017	HUMAN07030
OG0006491	APOSC_01687, APOSC_01688	HUMAN13791, HUMAN13790
OG0006492	APOSC_26486	HUMAN11565
OG0006493	APOSC_27613, APOSC_27614	HUMAN05189, HUMAN05188, HUMAN05190
OG0006494	APOSC_07778	HUMAN21838, HUMAN21837
OG0006495	APOSC_07380	HUMAN11902, HUMAN11903
OG0006496	APOSC_20816	HUMAN02167
OG0006497	APOSC_08623	HUMAN07721, HUMAN07722, HUMAN07720
OG0006498	APOSC_19797, APOSC_19796	HUMAN29984
OG0006499	APOSC_10389	HUMAN02242, HUMAN02243, HUMAN02244
OG0006500	APOSC_03098	HUMAN08688, HUMAN08687, HUMAN08690, HUMAN08689
OG0006501	APOSC_00765	HUMAN15460
OG0006502	APOSC_00883	HUMAN12374, HUMAN12375
OG0006503	APOSC_27770	HUMAN27658
OG0006505	APOSC_20445	HUMAN02985, HUMAN02984
OG0006506	APOSC_03691	HUMAN21266
OG0006507	APOSC_16527	HUMAN17635, HUMAN17633, HUMAN17634
OG0006508	APOSC_20054	HUMAN22149
OG0006509	APOSC_22187	HUMAN22918, HUMAN22917
OG0006510	APOSC_01079	HUMAN19222
OG0006511	APOSC_18848	HUMAN18611, HUMAN09163
OG0006512	APOSC_27881	HUMAN20059
OG0006513	APOSC_27513	HUMAN10996, HUMAN10995
OG0006514	APOSC_05533	HUMAN22995
OG0006515	APOSC_16228, APOSC_16229	HUMAN08961
OG0006516	APOSC_03896	HUMAN09318
OG0006517	APOSC_09680	HUMAN13704
OG0006518	APOSC_02599, APOSC_02598	HUMAN25430, HUMAN25432, HUMAN25431
OG0006519	APOSC_12765	HUMAN02479
OG0006520	APOSC_12169	HUMAN07570
OG0006522	APOSC_11508	HUMAN12255, HUMAN12266
OG0006523	APOSC_06060	HUMAN15810, HUMAN15811
OG0006524	APOSC_17843	HUMAN26841
OG0006525	APOSC_25884	HUMAN28845
OG0006526	APOSC_01306	HUMAN28412
OG0006527	APOSC_15642	HUMAN13585
OG0006528	APOSC_05534	HUMAN18246
OG0006530	APOSC_08727, APOSC_08726	HUMAN01857
OG0006531	APOSC_19373	HUMAN05816, HUMAN05815
OG0006532	APOSC_03775	HUMAN14164
OG0006534	APOSC_20823	HUMAN03546, HUMAN03547
OG0006535	APOSC_06095	HUMAN06136
OG0006536	APOSC_01707	HUMAN14779
OG0006537	APOSC_27228, APOSC_27227	HUMAN22896
OG0006538	APOSC_00849	HUMAN17787
OG0006540	APOSC_23072	HUMAN30223
OG0006541	APOSC_13544	HUMAN23369
OG0006542	APOSC_24422	HUMAN07571
OG0006543	APOSC_13261	HUMAN25209
OG0006544	APOSC_04216	HUMAN18899
OG0006545	APOSC_13229	HUMAN29010, HUMAN29009
OG0006546	APOSC_11101, APOSC_11100	HUMAN08888
OG0006547	APOSC_12567, APOSC_12568, APOSC_12569	HUMAN06438
OG0006548	APOSC_03509	HUMAN02142, HUMAN21298
OG0006549	APOSC_12936	HUMAN06269
OG0006550	APOSC_07594	HUMAN02858
OG0006551	APOSC_07615	HUMAN01474
OG0006552	APOSC_20548, APOSC_11862	HUMAN23496
OG0006553	APOSC_01403	HUMAN25917
OG0006554	APOSC_03164	HUMAN07135
OG0006555	APOSC_11232, APOSC_01108, APOSC_01891, APOSC_01892	HUMAN18243, HUMAN18244
OG0006556	APOSC_06362	HUMAN25766
OG0006557	APOSC_21049	HUMAN19957
OG0006559	APOSC_04167	HUMAN14395, HUMAN28495
OG0006560	APOSC_28832	HUMAN08721
OG0006561	APOSC_07744	HUMAN08528, HUMAN08523
OG0006562	APOSC_03887	HUMAN30594
OG0006563	APOSC_01550, APOSC_01549	HUMAN03286
OG0006564	APOSC_26209	HUMAN26384, HUMAN26375
OG0006565	APOSC_10866	HUMAN26889, HUMAN21101
OG0006566	APOSC_05704	HUMAN12988
OG0006568	APOSC_00682	HUMAN25683
OG0006569	APOSC_17737	HUMAN17062
OG0006571	APOSC_10825	HUMAN23449
OG0006572	APOSC_05321	HUMAN00888, HUMAN00887, HUMAN00889
OG0006573	APOSC_11659	HUMAN12290, HUMAN12289
OG0006574	APOSC_04366	HUMAN14370
OG0006575	APOSC_05762	HUMAN29419
OG0006576	APOSC_03834, APOSC_03835	HUMAN23000
OG0006577	APOSC_18358	HUMAN05518, HUMAN05517
OG0006578	APOSC_17434, APOSC_17435	HUMAN22134
OG0006579	APOSC_03156	HUMAN28507
OG0006580	APOSC_02262	HUMAN12502
OG0006581	APOSC_01334, APOSC_01333	HUMAN09574
OG0006583	APOSC_16840	HUMAN25717
OG0006584	APOSC_01906	HUMAN20560
OG0006585	APOSC_22262	HUMAN17034
OG0006586	APOSC_27380	HUMAN11398
OG0006587	APOSC_03008	HUMAN15554, HUMAN15555, HUMAN15553
OG0006588	APOSC_13782	HUMAN29928
OG0006589	APOSC_12803, APOSC_12804	HUMAN17150
OG0006590	APOSC_02109	HUMAN05823
OG0006592	APOSC_26274	HUMAN01445
OG0006593	APOSC_08283	HUMAN20736
OG0006594	APOSC_06372	HUMAN10868, HUMAN10810
OG0006595	APOSC_28606	HUMAN03332
OG0006596	APOSC_02900	HUMAN19063, HUMAN19062
OG0006597	APOSC_00355	HUMAN30289
OG0006598	APOSC_24420	HUMAN28610
OG0006599	APOSC_09671	HUMAN17165, HUMAN22523
OG0006600	APOSC_03012	HUMAN13359, HUMAN13358
OG0006601	APOSC_00959	HUMAN18406
OG0006602	APOSC_03273	HUMAN14818
OG0006603	APOSC_23879, APOSC_23880	HUMAN11393
OG0006604	APOSC_04100	HUMAN11730, HUMAN11731
OG0006605	APOSC_26667	HUMAN28716, HUMAN28714, HUMAN28715
OG0006606	APOSC_24910	HUMAN11489
OG0006607	APOSC_27888	HUMAN00747, HUMAN00746
OG0006608	APOSC_19691	HUMAN21771, HUMAN21770
OG0006609	APOSC_21438	HUMAN27322
OG0006610	APOSC_01833	HUMAN10217
OG0006611	APOSC_10966	HUMAN06625
OG0006612	APOSC_08295, APOSC_08294	HUMAN14430, HUMAN14428, HUMAN14426, HUMAN14425, HUMAN14427
OG0006613	APOSC_04709	HUMAN09458, HUMAN09457, HUMAN09459
OG0006614	APOSC_05907	HUMAN06112, HUMAN06113
OG0006615	APOSC_14961	HUMAN13872
OG0006618	APOSC_02966	HUMAN14073
OG0006619	APOSC_15031	HUMAN24501
OG0006620	APOSC_23639	HUMAN00655, HUMAN27431
OG0006621	APOSC_06277	HUMAN26752
OG0006622	APOSC_23407	HUMAN28527, HUMAN29955
OG0006623	APOSC_06502, APOSC_06503	HUMAN04366
OG0006624	APOSC_20035	HUMAN20606
OG0006625	APOSC_05965	HUMAN18256
OG0006626	APOSC_22608	HUMAN20006, HUMAN21273
OG0006627	APOSC_03480	HUMAN13668, HUMAN13665, HUMAN13667
OG0006628	APOSC_24051	HUMAN09710
OG0006630	APOSC_23460, APOSC_21363	HUMAN09502
OG0006631	APOSC_15797	HUMAN17541
OG0006632	APOSC_25276	HUMAN24257, HUMAN22067
OG0006633	APOSC_11289	HUMAN24475
OG0006635	APOSC_04079	HUMAN27593, HUMAN20098
OG0006636	APOSC_04041, APOSC_04040	HUMAN16299
OG0006637	APOSC_20385	HUMAN13012
OG0006638	APOSC_01074	HUMAN28339
OG0006640	APOSC_13996, APOSC_20915	HUMAN22776
OG0006641	APOSC_15539	HUMAN08764, HUMAN08760
OG0006642	APOSC_12346	HUMAN03282
OG0006645	APOSC_27655	HUMAN28961, HUMAN28960
OG0006646	APOSC_04284	HUMAN10004
OG0006647	APOSC_00971	HUMAN11131
OG0006648	APOSC_16882	HUMAN25312
OG0006649	APOSC_22574, APOSC_22573	HUMAN08947
OG0006650	APOSC_23176	HUMAN11219
OG0006651	APOSC_19150	HUMAN19384
OG0006653	APOSC_25952	HUMAN13701
OG0006654	APOSC_12253	HUMAN25444
OG0006655	APOSC_27832, APOSC_27831	HUMAN23490
OG0006656	APOSC_02190	HUMAN05804
OG0006657	APOSC_16689	HUMAN07133
OG0006658	APOSC_17811	HUMAN08547
OG0006660	APOSC_08166	HUMAN20944, HUMAN20943
OG0006661	APOSC_27742	HUMAN30226, HUMAN05192
OG0006662	APOSC_06587	HUMAN05526
OG0006663	APOSC_04731	HUMAN18303
OG0006664	APOSC_16959	HUMAN23221
OG0006666	APOSC_28091	HUMAN28875
OG0006668	APOSC_04760	HUMAN17409
OG0006669	APOSC_27486	HUMAN23253
OG0006670	APOSC_28849	HUMAN02070, HUMAN02071
OG0006672	APOSC_27437	HUMAN00506
OG0006673	APOSC_13958	HUMAN18662, HUMAN18663
OG0006675	APOSC_23095	HUMAN27406, HUMAN27405
OG0006677	APOSC_18451	HUMAN16360, HUMAN16361
OG0006678	APOSC_13342	HUMAN13325, HUMAN13324
OG0006679	APOSC_02477	HUMAN03663
OG0006680	APOSC_07702	HUMAN18867
OG0006681	APOSC_24454	HUMAN27423, HUMAN27424
OG0006683	APOSC_06938, APOSC_06937	HUMAN00125
OG0006684	APOSC_09053, APOSC_06226	HUMAN26898, HUMAN26899, HUMAN26900
OG0006686	APOSC_03178	HUMAN29261
OG0006688	APOSC_28132	HUMAN07994
OG0006689	APOSC_21490	HUMAN09931
OG0006690	APOSC_28918	HUMAN01353
OG0006692	APOSC_04233	HUMAN12863, HUMAN12864
OG0006693	APOSC_28629	HUMAN22772, HUMAN22771, HUMAN22773
OG0006694	APOSC_06064	HUMAN25673
OG0006695	APOSC_25904	HUMAN05347, HUMAN05346
OG0006696	APOSC_15077	HUMAN17071, HUMAN08548
OG0006697	APOSC_05032	HUMAN03758
OG0006698	APOSC_28657	HUMAN28004
OG0006699	APOSC_00097	HUMAN07333
OG0006700	APOSC_16359	HUMAN18335
OG0006702	APOSC_04633	HUMAN00468
OG0006703	APOSC_20561	HUMAN27810
OG0006705	APOSC_03745, APOSC_04954	HUMAN21830, HUMAN21831
OG0006706	APOSC_18731	HUMAN01180
OG0006707	APOSC_25256	HUMAN20459, HUMAN20457, HUMAN20458
OG0006708	APOSC_05756, APOSC_21947	HUMAN28636, HUMAN28634, HUMAN28635
OG0006709	APOSC_14577	HUMAN17844, HUMAN17845, HUMAN17846
OG0006710	APOSC_17610	HUMAN28677
OG0006711	APOSC_11023, APOSC_11022	HUMAN21244
OG0006712	APOSC_01301	HUMAN19027
OG0006713	APOSC_13866	HUMAN08608
OG0006714	APOSC_12262	HUMAN24242, HUMAN24241
OG0006715	APOSC_15810	HUMAN28884, HUMAN28887, HUMAN29933
OG0006716	APOSC_28917	HUMAN28602, HUMAN28603, HUMAN28601
OG0006717	APOSC_08108	HUMAN04735
OG0006718	APOSC_20387	HUMAN03526
OG0006719	APOSC_11596	HUMAN12021
OG0006720	APOSC_05336	HUMAN29778
OG0006721	APOSC_11479	HUMAN15069, HUMAN15065
OG0006722	APOSC_10310	HUMAN10116
OG0006723	APOSC_03821	HUMAN01452
OG0006724	APOSC_24700	HUMAN00251, HUMAN00252
OG0006725	APOSC_19453	HUMAN20956
OG0006726	APOSC_18316	HUMAN25679
OG0006727	APOSC_26994	HUMAN25384
OG0006728	APOSC_22576	HUMAN13864, HUMAN13865
OG0006729	APOSC_06113	HUMAN23307
OG0006730	APOSC_09155	HUMAN01413
OG0006731	APOSC_22149	HUMAN15325
OG0006732	APOSC_23950	HUMAN17586
OG0006733	APOSC_04981	HUMAN04919
OG0006734	APOSC_19244	HUMAN25074
OG0006735	APOSC_21826	HUMAN06599
OG0006736	APOSC_20253, APOSC_00501	HUMAN20713
OG0006737	APOSC_01534	HUMAN10669
OG0006738	APOSC_04135	HUMAN17555, HUMAN17554
OG0006739	APOSC_07843	HUMAN28943
OG0006740	APOSC_17524	HUMAN08565, HUMAN08564, HUMAN08563
OG0006741	APOSC_03216	HUMAN20918
OG0006742	APOSC_08953	HUMAN30051, HUMAN22412
OG0006743	APOSC_15027	HUMAN29392, HUMAN29393, HUMAN09528
OG0006744	APOSC_12295	HUMAN18493, HUMAN02331
OG0006745	APOSC_10325	HUMAN21637
OG0006748	APOSC_00908	HUMAN18508, HUMAN18509, HUMAN18510, HUMAN18507, HUMAN18505
OG0006749	APOSC_14278	HUMAN10255, HUMAN10254
OG0006750	APOSC_11672	HUMAN16679
OG0006751	APOSC_16556	HUMAN04997, HUMAN04996
OG0006752	APOSC_28200	HUMAN05470
OG0006753	APOSC_20682, APOSC_20681	HUMAN08651
OG0006754	APOSC_11821	HUMAN28391
OG0006755	APOSC_14956	HUMAN17392
OG0006757	APOSC_18094	HUMAN15606, HUMAN15607, HUMAN15605
OG0006758	APOSC_15760	HUMAN20524
OG0006759	APOSC_25234	HUMAN06777
OG0006760	APOSC_19037, APOSC_19036	HUMAN23407
OG0006761	APOSC_03290	HUMAN22866, HUMAN22865
OG0006762	APOSC_16740	HUMAN16948
OG0006763	APOSC_20026, APOSC_20025	HUMAN20641, HUMAN12652
OG0006764	APOSC_20869	HUMAN24101, HUMAN24102
OG0006765	APOSC_01940	HUMAN11017
OG0006766	APOSC_27131	HUMAN30336
OG0006768	APOSC_13809	HUMAN15305
OG0006769	APOSC_22100	HUMAN03966
OG0006770	APOSC_06423	HUMAN09788
OG0006772	APOSC_25051	HUMAN17212
OG0006774	APOSC_28313, APOSC_28314	HUMAN22081, HUMAN22082, HUMAN22083
OG0006775	APOSC_28615	HUMAN25975
OG0006776	APOSC_16675	HUMAN12695, HUMAN12694
OG0006777	APOSC_08802	HUMAN15487
OG0006780	APOSC_20477	HUMAN08729
OG0006784	APOSC_28941	HUMAN29013
OG0006824	APOSC_18719, APOSC_18718, APOSC_18720	HUMAN21478
OG0006826	APOSC_05008	HUMAN23918
OG0006827	APOSC_16610	HUMAN01037
OG0006828	APOSC_09038	HUMAN23672
OG0006829	APOSC_16030	HUMAN17262
OG0006830	APOSC_00845	HUMAN12476
OG0006831	APOSC_22111, APOSC_10261	HUMAN03695, HUMAN03694
OG0006832	APOSC_28825	HUMAN08383
OG0006833	APOSC_22162	HUMAN11220
OG0006837	APOSC_14057	HUMAN05482
OG0006838	APOSC_16437	HUMAN10291
OG0006842	APOSC_06507	HUMAN14862
OG0006843	APOSC_14144	HUMAN28655
OG0006844	APOSC_11535	HUMAN09468
OG0006845	APOSC_12608	HUMAN04886
OG0006846	APOSC_05736, APOSC_05737	HUMAN08740, HUMAN08738
OG0006847	APOSC_15685	HUMAN19861, HUMAN19860, HUMAN19862
OG0006848	APOSC_26271	HUMAN03233, HUMAN23824
OG0006849	APOSC_20947	HUMAN16918
OG0006850	APOSC_10380	HUMAN22747
OG0006851	APOSC_24551	HUMAN03180
OG0006852	APOSC_14573	HUMAN26914
OG0006853	APOSC_07788	HUMAN06735
OG0006856	APOSC_28793	HUMAN10703, HUMAN10702, HUMAN10701
OG0006857	APOSC_12395	HUMAN29744
OG0006860	APOSC_01094	HUMAN11386
OG0006861	APOSC_11661	HUMAN18239, HUMAN18240, HUMAN18241, HUMAN18238
OG0006862	APOSC_00866	HUMAN08983
OG0006863	APOSC_05257	HUMAN21315
OG0006864	APOSC_16067	HUMAN10411
OG0006865	APOSC_09348	HUMAN07621
OG0006866	APOSC_20923	HUMAN00414, HUMAN00412
OG0006867	APOSC_11115	HUMAN16895
OG0006868	APOSC_01683	HUMAN20940
OG0006869	APOSC_04651	HUMAN21448, HUMAN21447
OG0006870	APOSC_12633	HUMAN17467, HUMAN17468
OG0006871	APOSC_01977	HUMAN02101
OG0006872	APOSC_08701	HUMAN11636
OG0006873	APOSC_23503	HUMAN07171
OG0006874	APOSC_11485	HUMAN21129
OG0006875	APOSC_10381	HUMAN05504
OG0006876	APOSC_18254	HUMAN01056
OG0006877	APOSC_18293	HUMAN09886
OG0006878	APOSC_01773	HUMAN01136
OG0006879	APOSC_06604	HUMAN20296
OG0006880	APOSC_03709	HUMAN21476
OG0006881	APOSC_09150	HUMAN04095
OG0006882	APOSC_06091	HUMAN11464
OG0006883	APOSC_17580, APOSC_17579	HUMAN16684
OG0006884	APOSC_28319	HUMAN16682, HUMAN16680, HUMAN16685, HUMAN16681
OG0006885	APOSC_22492	HUMAN20135
OG0006886	APOSC_04387	HUMAN29974
OG0006887	APOSC_00826, APOSC_11505	HUMAN12500
OG0006888	APOSC_22590	HUMAN25053
OG0006889	APOSC_17662, APOSC_23087, APOSC_03839, APOSC_09552	HUMAN11509
OG0006890	APOSC_27999	HUMAN03527
OG0006891	APOSC_00967	HUMAN04608
OG0006892	APOSC_26125	HUMAN18023
OG0006893	APOSC_22113	HUMAN13212, HUMAN13211
OG0006894	APOSC_04510	HUMAN13291
OG0006895	APOSC_20287	HUMAN03555
OG0006896	APOSC_23139	HUMAN22142
OG0006897	APOSC_06582	HUMAN23447
OG0006898	APOSC_16657	HUMAN11309
OG0006899	APOSC_17275	HUMAN07006
OG0006900	APOSC_15970	HUMAN25793
OG0006901	APOSC_25494	HUMAN18029, HUMAN18028
OG0006902	APOSC_16017	HUMAN27525
OG0006903	APOSC_06899	HUMAN12933
OG0006904	APOSC_20807	HUMAN22374
OG0006905	APOSC_11319	HUMAN19217
OG0006906	APOSC_00341	HUMAN11694
OG0006907	APOSC_05174, APOSC_05175	HUMAN16729, HUMAN16728, HUMAN16727
OG0006908	APOSC_26806, APOSC_26807	HUMAN13051, HUMAN13052, HUMAN13050
OG0006909	APOSC_00946	HUMAN29823
OG0006911	APOSC_23502	HUMAN04725
OG0006912	APOSC_10167	HUMAN02108, HUMAN02109
OG0006913	APOSC_21485	HUMAN01275
OG0006914	APOSC_17323	HUMAN28656
OG0006915	APOSC_26464	HUMAN15921, HUMAN15920
OG0006916	APOSC_04270	HUMAN11501
OG0006917	APOSC_21814, APOSC_21813	HUMAN18466, HUMAN18467
OG0006918	APOSC_20144, APOSC_14855	HUMAN28188
OG0006919	APOSC_28693	HUMAN22288
OG0006920	APOSC_14677	HUMAN07463
OG0006921	APOSC_26990	HUMAN07563, HUMAN07564, HUMAN07562
OG0006922	APOSC_05237, APOSC_26054	HUMAN10671
OG0006923	APOSC_09975	HUMAN00553, HUMAN00554
OG0006924	APOSC_17355	HUMAN23650
OG0006925	APOSC_12360	HUMAN09328
OG0006926	APOSC_23235	HUMAN00625
OG0006927	APOSC_12997	HUMAN14265
OG0006928	APOSC_13798	HUMAN16715
OG0006929	APOSC_15538	HUMAN25390
OG0006931	APOSC_23620, APOSC_23621, APOSC_23622	HUMAN27632, HUMAN27633
OG0006932	APOSC_14195	HUMAN20250
OG0006934	APOSC_15892	HUMAN07628
OG0006935	APOSC_24367	HUMAN28718
OG0006936	APOSC_23709	HUMAN03224
OG0006937	APOSC_10533	HUMAN13657
OG0006938	APOSC_02071	HUMAN20508, HUMAN20507
OG0006939	APOSC_21829	HUMAN00665
OG0006940	APOSC_26678	HUMAN12719
OG0006942	APOSC_15674	HUMAN04879, HUMAN04878
OG0006943	APOSC_02744	HUMAN03534
OG0006944	APOSC_23707	HUMAN20962
OG0006945	APOSC_28020	HUMAN18030
OG0006946	APOSC_14039	HUMAN29372
OG0006947	APOSC_20071	HUMAN25930
OG0006948	APOSC_06730	HUMAN20132, HUMAN20131
OG0006949	APOSC_17697	HUMAN09677
OG0006951	APOSC_23643	HUMAN26563
OG0006952	APOSC_15791	HUMAN29995, HUMAN28013
OG0006953	APOSC_08950	HUMAN11732
OG0006954	APOSC_10218	HUMAN08336
OG0006955	APOSC_17210	HUMAN26505, HUMAN26506
OG0006956	APOSC_19164	HUMAN03801
OG0006957	APOSC_00100	HUMAN24327
OG0006958	APOSC_25823	HUMAN29194, HUMAN29193
OG0006959	APOSC_20494	HUMAN02003
OG0006960	APOSC_19583	HUMAN21367
OG0006962	APOSC_03262, APOSC_03263	HUMAN00835, HUMAN00834
OG0006964	APOSC_10222	HUMAN25417
OG0006965	APOSC_18545	HUMAN22591, HUMAN22590
OG0006966	APOSC_26275	HUMAN21659
OG0006967	APOSC_12955	HUMAN20241
OG0006968	APOSC_00698	HUMAN28378
OG0006969	APOSC_07170	HUMAN22092, HUMAN22091
OG0006970	APOSC_09941	HUMAN04563
OG0006971	APOSC_04252	HUMAN07273
OG0006972	APOSC_09617	HUMAN11350, HUMAN11349
OG0006973	APOSC_26245	HUMAN25475
OG0006974	APOSC_06682	HUMAN15890, HUMAN25069
OG0006975	APOSC_14478, APOSC_15520	HUMAN00754
OG0006976	APOSC_01644, APOSC_01645	HUMAN25513, HUMAN25515
OG0006977	APOSC_15264	HUMAN21112
OG0006978	APOSC_00042	HUMAN23552
OG0006979	APOSC_22138	HUMAN09404
OG0006980	APOSC_11757	HUMAN21874
OG0006981	APOSC_04390	HUMAN04430, HUMAN04429, HUMAN04428
OG0006982	APOSC_10252, APOSC_10251, APOSC_10253	HUMAN18636, HUMAN18637
OG0006983	APOSC_00534, APOSC_00533	HUMAN00205, HUMAN00204
OG0006984	APOSC_14602	HUMAN04268, HUMAN06255
OG0006985	APOSC_21926	HUMAN20423
OG0006987	APOSC_20794	HUMAN02240
OG0006988	APOSC_00895	HUMAN15597, HUMAN15598
OG0006989	APOSC_01479	HUMAN18220
OG0006990	APOSC_13593, APOSC_13594	HUMAN03535, HUMAN03537, HUMAN03536
OG0006991	APOSC_01763	HUMAN19260
OG0006992	APOSC_25456	HUMAN03662
OG0006993	APOSC_04772	HUMAN18314, HUMAN18313
OG0006994	APOSC_08742	HUMAN17956
OG0006995	APOSC_00344	HUMAN20603
OG0006997	APOSC_28149	HUMAN20333, HUMAN20332
OG0006998	APOSC_22383	HUMAN13149
OG0006999	APOSC_09100	HUMAN28121
OG0007000	APOSC_20337	HUMAN17347, HUMAN17373
OG0007001	APOSC_08849	HUMAN06080
OG0007002	APOSC_27671	HUMAN29202
OG0007003	APOSC_26380	HUMAN15197
OG0007004	APOSC_13857	HUMAN14061
OG0007005	APOSC_24636	HUMAN26374
OG0007006	APOSC_28366	HUMAN21322
OG0007007	APOSC_10435	HUMAN05696, HUMAN05695
OG0007008	APOSC_18746	HUMAN13956
OG0007009	APOSC_07119	HUMAN28810
OG0007010	APOSC_12136	HUMAN22418
OG0007011	APOSC_20429	HUMAN05430
OG0007012	APOSC_15867	HUMAN22710
OG0007013	APOSC_09730	HUMAN12055
OG0007014	APOSC_16895	HUMAN03563, HUMAN03564
OG0007015	APOSC_28647	HUMAN19068
OG0007016	APOSC_25603	HUMAN11135
OG0007018	APOSC_00713	HUMAN24153
OG0007019	APOSC_01409, APOSC_01410	HUMAN13524
OG0007020	APOSC_18999	HUMAN17277, HUMAN17276
OG0007021	APOSC_04328	HUMAN07675, HUMAN07676
OG0007022	APOSC_24349	HUMAN17994
OG0007023	APOSC_14309, APOSC_12375	HUMAN21002
OG0007024	APOSC_27246	HUMAN26989
OG0007025	APOSC_12694	HUMAN13355, HUMAN13354
OG0007026	APOSC_28712, APOSC_21089	HUMAN04469
OG0007027	APOSC_10461	HUMAN20548, HUMAN20547
OG0007028	APOSC_23530	HUMAN02161
OG0007029	APOSC_18912, APOSC_04107	HUMAN02371
OG0007030	APOSC_08778	HUMAN23013, HUMAN23012
OG0007031	APOSC_13081, APOSC_13080	HUMAN01168, HUMAN01167
OG0007032	APOSC_12833, APOSC_09407	HUMAN19463
OG0007033	APOSC_24322	HUMAN18746
OG0007034	APOSC_19528	HUMAN06574, HUMAN06572, HUMAN06573
OG0007035	APOSC_17691	HUMAN05630
OG0007036	APOSC_03069	HUMAN24835
OG0007037	APOSC_01629	HUMAN17832, HUMAN17833
OG0007038	APOSC_21427	HUMAN01446
OG0007039	APOSC_01662	HUMAN08824, HUMAN08823
OG0007040	APOSC_25165, APOSC_25164	HUMAN30265
OG0007041	APOSC_28485	HUMAN10016
OG0007042	APOSC_10292	HUMAN26067
OG0007043	APOSC_28626	HUMAN03790
OG0007044	APOSC_05977	HUMAN05262, HUMAN22902
OG0007045	APOSC_16504	HUMAN00605
OG0007046	APOSC_23056	HUMAN25422, HUMAN25421
