Orthogroup	APOSC_ok	NEMVE
OG0008029	APOSC_12999	NEMVE24281
OG0008030	APOSC_03982	NEMVE17479
OG0008031	APOSC_25984	NEMVE09401
OG0008036	APOSC_28420	NEMVE06791
OG0008037	APOSC_17986	NEMVE25946
OG0008038	APOSC_15782	NEMVE05260
OG0008039	APOSC_17831	NEMVE01393
OG0008040	APOSC_13491	NEMVE13650
OG0008041	APOSC_27285	NEMVE18872
OG0008042	APOSC_09787	NEMVE13490
OG0008043	APOSC_17796	NEMVE24564
OG0008044	APOSC_16040, APOSC_05678, APOSC_28172, APOSC_13590	NEMVE16270
OG0008046	APOSC_16451	NEMVE15065
OG0008047	APOSC_07617, APOSC_28616	NEMVE14161
OG0008048	APOSC_26085, APOSC_26086	NEMVE12973, NEMVE13931
OG0008049	APOSC_26885	NEMVE01869
OG0008050	APOSC_13160	NEMVE17669
OG0008051	APOSC_03468	NEMVE13844
OG0008052	APOSC_17885	NEMVE22576
OG0008053	APOSC_05241, APOSC_05242	NEMVE06850
OG0008054	APOSC_27130	NEMVE22146
OG0008055	APOSC_14003	NEMVE09826, NEMVE20692
OG0008056	APOSC_08885	NEMVE22900
OG0008057	APOSC_02687	NEMVE13357
OG0008058	APOSC_01268	NEMVE24600
OG0008059	APOSC_15499	NEMVE00213, NEMVE07562
OG0008061	APOSC_10219	NEMVE01400
OG0008062	APOSC_12388	NEMVE10166
OG0008063	APOSC_22434	NEMVE22876
OG0008064	APOSC_05171, APOSC_14780	NEMVE19831
OG0008065	APOSC_07629	NEMVE04900, NEMVE13327
OG0008068	APOSC_03814	NEMVE07690, NEMVE14715
OG0008069	APOSC_20472	NEMVE14728
OG0008070	APOSC_26005	NEMVE13074
OG0008071	APOSC_24421	NEMVE15806
OG0008072	APOSC_28694	NEMVE17950
OG0008073	APOSC_12795	NEMVE13515
OG0008074	APOSC_02323, APOSC_25769	NEMVE18779
OG0008075	APOSC_08341	NEMVE14443
OG0008077	APOSC_00127	NEMVE10448
OG0008079	APOSC_14186	NEMVE10412
OG0008080	APOSC_05343	NEMVE14239
OG0008081	APOSC_19170	NEMVE17317
OG0008082	APOSC_24746	NEMVE14186
OG0008083	APOSC_01221	NEMVE23989
OG0008084	APOSC_05751	NEMVE23003
OG0008085	APOSC_06211	NEMVE22309
OG0008088	APOSC_08897	NEMVE09143
OG0008091	APOSC_18409	NEMVE24934
OG0008093	APOSC_23563	NEMVE22789
OG0008094	APOSC_18874	NEMVE05228
OG0008098	APOSC_02918	NEMVE13839
OG0008099	APOSC_06865	NEMVE17671
OG0008100	APOSC_07045	NEMVE09715
OG0008102	APOSC_03668	NEMVE05914
OG0008103	APOSC_16584	NEMVE05057
OG0008104	APOSC_05053	NEMVE04771
OG0008105	APOSC_17240	NEMVE21942
OG0008106	APOSC_02206	NEMVE09754, NEMVE19826
OG0008107	APOSC_02763	NEMVE04951
OG0008108	APOSC_17504	NEMVE07420
OG0008109	APOSC_23232, APOSC_23231	NEMVE24545
OG0008110	APOSC_25259	NEMVE05743
OG0008111	APOSC_00540	NEMVE07727
OG0008112	APOSC_29036	NEMVE09048
OG0008113	APOSC_14747	NEMVE10318
OG0008117	APOSC_02223, APOSC_02222	NEMVE18767
OG0008119	APOSC_00316	NEMVE13736
OG0008120	APOSC_11042	NEMVE22599
OG0008126	APOSC_09984, APOSC_25489	NEMVE22642
OG0008127	APOSC_07880	NEMVE22668
OG0008136	APOSC_07166	NEMVE22687
OG0008138	APOSC_10462	NEMVE12828, NEMVE11818, NEMVE11909, NEMVE12449
OG0008143	APOSC_20779	NEMVE12162
OG0008194	APOSC_20535	NEMVE19530
OG0008196	APOSC_02373, APOSC_02372	NEMVE25681
OG0008199	APOSC_01389	NEMVE13276, NEMVE00110
OG0008201	APOSC_24486	NEMVE14732
OG0008202	APOSC_07690	NEMVE22079
OG0008203	APOSC_03043, APOSC_03044	NEMVE25423
OG0008205	APOSC_26162	NEMVE06832
OG0008206	APOSC_07352, APOSC_07351	NEMVE22519, NEMVE12130
OG0008208	APOSC_03726	NEMVE15800
OG0008209	APOSC_28279	NEMVE24399
OG0008211	APOSC_15417	NEMVE24869
OG0008212	APOSC_24996, APOSC_04272	NEMVE24884
OG0008213	APOSC_04494	NEMVE06358, NEMVE12480
OG0008214	APOSC_22778	NEMVE17191
OG0008216	APOSC_02181	NEMVE01716
OG0008217	APOSC_26604	NEMVE05131
OG0008219	APOSC_01816	NEMVE07971
OG0008220	APOSC_16489	NEMVE14539
OG0008221	APOSC_25923	NEMVE15711
OG0008223	APOSC_07003	NEMVE21473, NEMVE14007
OG0008225	APOSC_06204	NEMVE21899, NEMVE20595
OG0008227	APOSC_13416	NEMVE16143
OG0008228	APOSC_00526	NEMVE08177, NEMVE08181
OG0008229	APOSC_04449	NEMVE25333
OG0008230	APOSC_01050	NEMVE18242
OG0008231	APOSC_17787	NEMVE15184
OG0008232	APOSC_13954	NEMVE14148
OG0008234	APOSC_19378	NEMVE07566
OG0008235	APOSC_12595	NEMVE14636
OG0008236	APOSC_13471	NEMVE07107, NEMVE20294
OG0008237	APOSC_26561, APOSC_26562	NEMVE24150
OG0008238	APOSC_09010	NEMVE23486
OG0008240	APOSC_04944	NEMVE14050
OG0008244	APOSC_24320, APOSC_24319	NEMVE19525
OG0008245	APOSC_09282	NEMVE06377
OG0008246	APOSC_21974	NEMVE13099
OG0008248	APOSC_07031, APOSC_14203, APOSC_29051	NEMVE19607
OG0008249	APOSC_23287	NEMVE25364
OG0008250	APOSC_19147	NEMVE25890
OG0008251	APOSC_06719, APOSC_06718	NEMVE25689
OG0008253	APOSC_06136	NEMVE08540
OG0008254	APOSC_24820	NEMVE25670
OG0008255	APOSC_29147	NEMVE14574, NEMVE16433
OG0008257	APOSC_21547	NEMVE24826
OG0008258	APOSC_18575, APOSC_18576, APOSC_18577	NEMVE25567
OG0008259	APOSC_03340, APOSC_03341	NEMVE16553
OG0008260	APOSC_14790	NEMVE00888
OG0008262	APOSC_16435	NEMVE01887
OG0008263	APOSC_05613	NEMVE07916
OG0008264	APOSC_16007, APOSC_10532	NEMVE07155
OG0008265	APOSC_15181	NEMVE17159
OG0008266	APOSC_07633	NEMVE13343
OG0008267	APOSC_26204	NEMVE17564
OG0008268	APOSC_11254	NEMVE01321
OG0008269	APOSC_11767	NEMVE10105
OG0008270	APOSC_21885	NEMVE21725, NEMVE21733
OG0008271	APOSC_15408	NEMVE16549
OG0008272	APOSC_11704	NEMVE09402
OG0008273	APOSC_18538	NEMVE12232
OG0008275	APOSC_09999, APOSC_09998	NEMVE16981
OG0008277	APOSC_08947	NEMVE07710
OG0008278	APOSC_27090	NEMVE14533
OG0008279	APOSC_16364	NEMVE24904
OG0008280	APOSC_17344	NEMVE07638
OG0008281	APOSC_25564	NEMVE24642
OG0008282	APOSC_11226	NEMVE13187
OG0008283	APOSC_15446	NEMVE08120
OG0008288	APOSC_08896	NEMVE15738
OG0008289	APOSC_26477	NEMVE22449, NEMVE20358
OG0008290	APOSC_25138	NEMVE21697
OG0008292	APOSC_07124	NEMVE17607
OG0008293	APOSC_05615	NEMVE08887
OG0008294	APOSC_06970	NEMVE25650
OG0008295	APOSC_28274	NEMVE23337
OG0008296	APOSC_00591	NEMVE01829
OG0008298	APOSC_20933	NEMVE23136
OG0008299	APOSC_00588	NEMVE13573
OG0008300	APOSC_08101, APOSC_08102	NEMVE06439
OG0008301	APOSC_03172	NEMVE05011
OG0008302	APOSC_25290, APOSC_20456	NEMVE02652
OG0008303	APOSC_25797	NEMVE07919
OG0008304	APOSC_26151	NEMVE16043
OG0008305	APOSC_26364	NEMVE18097
OG0008307	APOSC_00812	NEMVE05421
OG0008308	APOSC_06610	NEMVE25859
OG0008309	APOSC_25328	NEMVE22503
OG0008312	APOSC_03983	NEMVE03436
OG0008313	APOSC_25393	NEMVE13998
OG0008314	APOSC_16183	NEMVE20605, NEMVE03422
OG0008316	APOSC_22296	NEMVE05962
OG0008317	APOSC_08409	NEMVE03363
OG0008318	APOSC_07399	NEMVE06801
OG0008319	APOSC_10042	NEMVE14402
OG0008320	APOSC_08581	NEMVE01620
OG0008321	APOSC_02801, APOSC_02802, APOSC_22099	NEMVE07290
OG0008322	APOSC_09496, APOSC_09495	NEMVE05413
OG0008324	APOSC_22951, APOSC_22952	NEMVE05417
OG0008325	APOSC_22229	NEMVE14879
OG0008326	APOSC_04883	NEMVE11429
OG0008327	APOSC_17199	NEMVE15591
OG0008328	APOSC_27235	NEMVE14718
OG0008329	APOSC_00099	NEMVE02236
OG0008331	APOSC_27801, APOSC_06115	NEMVE01852
OG0008332	APOSC_15743	NEMVE03236
OG0008333	APOSC_25210	NEMVE24255
OG0008335	APOSC_24989	NEMVE24652
OG0008336	APOSC_28759	NEMVE04688
OG0008337	APOSC_25004	NEMVE22628
OG0008338	APOSC_01979, APOSC_20836	NEMVE20504, NEMVE01990
OG0008341	APOSC_06989	NEMVE06947, NEMVE19995
OG0008344	APOSC_02612	NEMVE22921
OG0008345	APOSC_10582	NEMVE05829
OG0008346	APOSC_02989	NEMVE22837
OG0008347	APOSC_27237	NEMVE06716
OG0008348	APOSC_04923	NEMVE13454
OG0008350	APOSC_15062	NEMVE23102
OG0008351	APOSC_03421	NEMVE13763
OG0008352	APOSC_21115	NEMVE08435
OG0008353	APOSC_05405	NEMVE03427
OG0008355	APOSC_07250	NEMVE15123
OG0008356	APOSC_26700	NEMVE26001, NEMVE23081
OG0008357	APOSC_20364	NEMVE06016
OG0008358	APOSC_18427	NEMVE09418
OG0008359	APOSC_10441	NEMVE23193
OG0008360	APOSC_27767	NEMVE22894
OG0008361	APOSC_27978	NEMVE23200
OG0008363	APOSC_12772	NEMVE14712
OG0008364	APOSC_25191	NEMVE25717
OG0008365	APOSC_03291	NEMVE03762
OG0008367	APOSC_02351	NEMVE03025
OG0008367	APOSC_08710	NEMVE08086
OG0008368	APOSC_02327	NEMVE13421
OG0008369	APOSC_20701	NEMVE13591
OG0008371	APOSC_02750	NEMVE01091
OG0008374	APOSC_23546	NEMVE13827
OG0008377	APOSC_05161	NEMVE21921
OG0008378	APOSC_02583	NEMVE05932
OG0008380	APOSC_16416, APOSC_16417	NEMVE25944, NEMVE19174
OG0008381	APOSC_18144	NEMVE14757
OG0008382	APOSC_04243	NEMVE24022
OG0008383	APOSC_27193	NEMVE05320
OG0008384	APOSC_21382	NEMVE13561
OG0008386	APOSC_04675	NEMVE03630
OG0008388	APOSC_08414	NEMVE13484
OG0008389	APOSC_08258	NEMVE08687
OG0008394	APOSC_24724	NEMVE06217
OG0008398	APOSC_10921, APOSC_09318	NEMVE07450
OG0008399	APOSC_24284	NEMVE23704
OG0008400	APOSC_02345	NEMVE13407
OG0008401	APOSC_11241	NEMVE09990
OG0008404	APOSC_06705	NEMVE00255
OG0008405	APOSC_29146, APOSC_11550, APOSC_14974	NEMVE22061
OG0008406	APOSC_18437	NEMVE11794, NEMVE13155
OG0008410	APOSC_06086	NEMVE13542
OG0008412	APOSC_26156	NEMVE25691
OG0008415	APOSC_05218	NEMVE24203
OG0008416	APOSC_28432	NEMVE18536
OG0008417	APOSC_17783	NEMVE22824
OG0008418	APOSC_25353	NEMVE10633
OG0008420	APOSC_21041	NEMVE12625, NEMVE05714
OG0008422	APOSC_16612	NEMVE10466
OG0008423	APOSC_22231	NEMVE15335, NEMVE01996
OG0008424	APOSC_12374	NEMVE22481
OG0008427	APOSC_14976	NEMVE19248
OG0008429	APOSC_17302, APOSC_12303, APOSC_22549, APOSC_03621, APOSC_14884, APOSC_21119, APOSC_26069, APOSC_25838, APOSC_02052, APOSC_00613, APOSC_25777, APOSC_20496, APOSC_16456, APOSC_29116	NEMVE18251
OG0008432	APOSC_02179	NEMVE18587
OG0008443	APOSC_12816	NEMVE23347
OG0008444	APOSC_14295	NEMVE00472, NEMVE15154
OG0008448	APOSC_17908	NEMVE08650
OG0008453	APOSC_24462	NEMVE13263
OG0008507	APOSC_16679	NEMVE23548
OG0008509	APOSC_12873	NEMVE24848
OG0008512	APOSC_09316	NEMVE01085, NEMVE22190
OG0008513	APOSC_28038	NEMVE23772
OG0008514	APOSC_08578	NEMVE07954
OG0008515	APOSC_15829	NEMVE14721
OG0008516	APOSC_08682	NEMVE24923
OG0008524	APOSC_11614	NEMVE08942
OG0008526	APOSC_16496	NEMVE05005
OG0008528	APOSC_24325	NEMVE18744
OG0008529	APOSC_16531	NEMVE23344
OG0008530	APOSC_07553	NEMVE14076
OG0008531	APOSC_03955	NEMVE22168
OG0008532	APOSC_28549	NEMVE22851
OG0008533	APOSC_14916	NEMVE14654
OG0008534	APOSC_12537	NEMVE25794
OG0008535	APOSC_16888	NEMVE02986
OG0008536	APOSC_00561	NEMVE07110
OG0008538	APOSC_13890	NEMVE22562
OG0008539	APOSC_07394	NEMVE20331, NEMVE24445
OG0008540	APOSC_01144	NEMVE13698
OG0008543	APOSC_21508, APOSC_21507	NEMVE23492
OG0008544	APOSC_18440	NEMVE25090
OG0008545	APOSC_18171	NEMVE22652
OG0008546	APOSC_03316	NEMVE09008
OG0008547	APOSC_16879	NEMVE05307, NEMVE15615
OG0008550	APOSC_26921	NEMVE02008
OG0008551	APOSC_24128	NEMVE17840
OG0008552	APOSC_07933	NEMVE19311
OG0008557	APOSC_10961	NEMVE10366
OG0008559	APOSC_01566	NEMVE16554
OG0008560	APOSC_19103	NEMVE15191, NEMVE10222
OG0008561	APOSC_07820	NEMVE01691
OG0008562	APOSC_01224	NEMVE18414
OG0008563	APOSC_22957	NEMVE14418
OG0008564	APOSC_14376	NEMVE01000
OG0008565	APOSC_05366	NEMVE08499, NEMVE19384
OG0008566	APOSC_28332, APOSC_25409	NEMVE06878
OG0008569	APOSC_09585	NEMVE20507, NEMVE03034
OG0008570	APOSC_17751	NEMVE11670, NEMVE09705
OG0008572	APOSC_18400	NEMVE16357
OG0008573	APOSC_20777	NEMVE25781
OG0008574	APOSC_13409, APOSC_07424	NEMVE24557
OG0008575	APOSC_27790	NEMVE01012
OG0008577	APOSC_22641	NEMVE07448
OG0008579	APOSC_14078	NEMVE23697
OG0008580	APOSC_19538	NEMVE16162
OG0008583	APOSC_24512	NEMVE00007
OG0008586	APOSC_12856	NEMVE21154
OG0008588	APOSC_24866	NEMVE16313
OG0008589	APOSC_18690	NEMVE16205, NEMVE16206
OG0008590	APOSC_13223	NEMVE20336, NEMVE06282
OG0008596	APOSC_20789, APOSC_20790	NEMVE22506
OG0008597	APOSC_00321	NEMVE11500, NEMVE24375
OG0008600	APOSC_10335	NEMVE14012, NEMVE22366
OG0008602	APOSC_02048, APOSC_02047	NEMVE07908
OG0008603	APOSC_18259	NEMVE25178
OG0008607	APOSC_16388	NEMVE22525
OG0008608	APOSC_26685	NEMVE13001
OG0008611	APOSC_21770	NEMVE12141, NEMVE22359
OG0008612	APOSC_26856	NEMVE16329, NEMVE16328, NEMVE18634
OG0008613	APOSC_19271	NEMVE06475
OG0008614	APOSC_25993	NEMVE23737
OG0008617	APOSC_20053	NEMVE23327
OG0008620	APOSC_16989	NEMVE09312
OG0008621	APOSC_26027	NEMVE23279
OG0008623	APOSC_20855	NEMVE24602
OG0008624	APOSC_18663	NEMVE24986
OG0008625	APOSC_00884	NEMVE06748
OG0008626	APOSC_24115	NEMVE25563
OG0008627	APOSC_10330	NEMVE22795
OG0008628	APOSC_12508	NEMVE23285
OG0008629	APOSC_05375	NEMVE09319
OG0008630	APOSC_19682	NEMVE01080
OG0008633	APOSC_09510	NEMVE10982
OG0008634	APOSC_25934	NEMVE17397
OG0008638	APOSC_20532	NEMVE22850
OG0008639	APOSC_01209	NEMVE21171, NEMVE12268
OG0008641	APOSC_18535	NEMVE23562
OG0008642	APOSC_03488	NEMVE24420
OG0008643	APOSC_18055	NEMVE23065
OG0008644	APOSC_10925	NEMVE24046
OG0008645	APOSC_25362	NEMVE22648
OG0008646	APOSC_15865	NEMVE07234, NEMVE20723
OG0008647	APOSC_18127	NEMVE14049
OG0008648	APOSC_15634	NEMVE10181
OG0008649	APOSC_24972	NEMVE17297
OG0008651	APOSC_29165	NEMVE08227
OG0008654	APOSC_18239	NEMVE10286
OG0008655	APOSC_24742	NEMVE20852, NEMVE23305
OG0008656	APOSC_22614	NEMVE25532
OG0008657	APOSC_25567, APOSC_25566	NEMVE15312
OG0008658	APOSC_27361	NEMVE21840
OG0008660	APOSC_07846	NEMVE25509
OG0008661	APOSC_20541	NEMVE09084
OG0008664	APOSC_23510	NEMVE19637
OG0008666	APOSC_24205	NEMVE16034
OG0008669	APOSC_08678	NEMVE15256
OG0008671	APOSC_12256	NEMVE23500
OG0008672	APOSC_26835	NEMVE15025
OG0008674	APOSC_02366, APOSC_02367	NEMVE25341
OG0008675	APOSC_07519	NEMVE09494
OG0008676	APOSC_09314	NEMVE15691
OG0008677	APOSC_06945	NEMVE03819
OG0008680	APOSC_01148	NEMVE05250
OG0008681	APOSC_16889	NEMVE21715
OG0008683	APOSC_21395, APOSC_21396	NEMVE24361, NEMVE20837
OG0008684	APOSC_06613	NEMVE18907
OG0008689	APOSC_09418	NEMVE25164
OG0008698	APOSC_27266	NEMVE22870
OG0008757	APOSC_22627, APOSC_22628	NEMVE07975
OG0008760	APOSC_13885	NEMVE23306
OG0008765	APOSC_20577	NEMVE05722
OG0008766	APOSC_17561	NEMVE18267
OG0008767	APOSC_25484, APOSC_25485	NEMVE00346, NEMVE24728
OG0008771	APOSC_08466	NEMVE18021
OG0008772	APOSC_19090	NEMVE24987
OG0008773	APOSC_23488, APOSC_23489	NEMVE19145
OG0008774	APOSC_23351	NEMVE24527
OG0008776	APOSC_28163	NEMVE20599, NEMVE15449
OG0008778	APOSC_04051	NEMVE21311, NEMVE07876
OG0008779	APOSC_06278, APOSC_06280, APOSC_06279	NEMVE18889
OG0008781	APOSC_05999, APOSC_06000	NEMVE25127
OG0008782	APOSC_16554	NEMVE25361
OG0008784	APOSC_13589	NEMVE23625
OG0008786	APOSC_26534	NEMVE04596
OG0008789	APOSC_10786	NEMVE02946
OG0008792	APOSC_24832, APOSC_24833	NEMVE24560
OG0008794	APOSC_18114	NEMVE13692
OG0008797	APOSC_22921	NEMVE02425
OG0008798	APOSC_02514	NEMVE03471
OG0008799	APOSC_15675	NEMVE01885
OG0008800	APOSC_25054	NEMVE24734
OG0008801	APOSC_23581, APOSC_23580	NEMVE07367
OG0008802	APOSC_03014	NEMVE24980
OG0008804	APOSC_22636	NEMVE24643
OG0008811	APOSC_21791	NEMVE22500
OG0008812	APOSC_12288	NEMVE20858
OG0008814	APOSC_23948	NEMVE14088
OG0008815	APOSC_11117	NEMVE25686
OG0008816	APOSC_22805	NEMVE14491
OG0008817	APOSC_19191	NEMVE11583
OG0008818	APOSC_03186	NEMVE04994
OG0008821	APOSC_26717, APOSC_26716	NEMVE09368
OG0008822	APOSC_17501, APOSC_13517	NEMVE17023, NEMVE00443
OG0008824	APOSC_02746	NEMVE10117
OG0008825	APOSC_14567	NEMVE24499
OG0008826	APOSC_17428	NEMVE22979
OG0008827	APOSC_06063	NEMVE06926
OG0008828	APOSC_10392	NEMVE14527
OG0008831	APOSC_02245	NEMVE23959
OG0008832	APOSC_12428	NEMVE17274, NEMVE15116
OG0008833	APOSC_12317	NEMVE13511
OG0008834	APOSC_24622	NEMVE17736
OG0008835	APOSC_02199	NEMVE24188
OG0008836	APOSC_19777	NEMVE21572, NEMVE24925
OG0008838	APOSC_26453	NEMVE21811
OG0008840	APOSC_18501	NEMVE24969
OG0008841	APOSC_01161	NEMVE09802
OG0008844	APOSC_17788	NEMVE15923
OG0008845	APOSC_23551	NEMVE25073
OG0008847	APOSC_17876	NEMVE21949
OG0008851	APOSC_20275	NEMVE15128
OG0008853	APOSC_25488	NEMVE24891
OG0008856	APOSC_06409	NEMVE24718
OG0008857	APOSC_24498	NEMVE23148
OG0008859	APOSC_24752	NEMVE22947
OG0008861	APOSC_25323	NEMVE13686
OG0008862	APOSC_23936	NEMVE13832
OG0008864	APOSC_18567	NEMVE06626
OG0008868	APOSC_05975	NEMVE17919
OG0008871	APOSC_19250, APOSC_19251	NEMVE15359
OG0008872	APOSC_16181	NEMVE18394
OG0008875	APOSC_22839	NEMVE23545
OG0008876	APOSC_09453	NEMVE18124
OG0008877	APOSC_12195	NEMVE08680
OG0008878	APOSC_20528	NEMVE22956
OG0008879	APOSC_19737	NEMVE23362, NEMVE20066
OG0008880	APOSC_20590, APOSC_20591	NEMVE13802
OG0008881	APOSC_18026	NEMVE22144
OG0008882	APOSC_01175	NEMVE15368
OG0008883	APOSC_23015	NEMVE11560, NEMVE06298
OG0008884	APOSC_06406	NEMVE08657, NEMVE09519, NEMVE10173, NEMVE10179
OG0008885	APOSC_16891	NEMVE01728
OG0008886	APOSC_05398	NEMVE24860, NEMVE17978
OG0008887	APOSC_26570, APOSC_26568, APOSC_26569	NEMVE24276, NEMVE20282
OG0008888	APOSC_19715	NEMVE21296, NEMVE15442
OG0008892	APOSC_06416, APOSC_06415	NEMVE20121, NEMVE22953
OG0008893	APOSC_26299	NEMVE16874
OG0008894	APOSC_18312	NEMVE19509
OG0008896	APOSC_23761	NEMVE11625
OG0008897	APOSC_07001	NEMVE09429
OG0008900	APOSC_06374	NEMVE25048
OG0008908	APOSC_27171	NEMVE12317, NEMVE08002
OG0008910	APOSC_15192	NEMVE08652
OG0008914	APOSC_06662	NEMVE22768
OG0008915	APOSC_17436	NEMVE16801
OG0008921	APOSC_20999	NEMVE17180
OG0008922	APOSC_04249	NEMVE17980, NEMVE00825
OG0008924	APOSC_26758	NEMVE06034
OG0008927	APOSC_11189, APOSC_10766	NEMVE06465
OG0008929	APOSC_12309	NEMVE23325
OG0008931	APOSC_26706	NEMVE09655, NEMVE06551
OG0008933	APOSC_17403	NEMVE04523
OG0008934	APOSC_14279	NEMVE07552
OG0008935	APOSC_09481	NEMVE15735
OG0008937	APOSC_22148, APOSC_13689	NEMVE24703
OG0008938	APOSC_19903	NEMVE15314
OG0008940	APOSC_09259	NEMVE17127
OG0008941	APOSC_26750	NEMVE07363
OG0008942	APOSC_03540	NEMVE13682
OG0008946	APOSC_04678	NEMVE22543
OG0008951	APOSC_14419	NEMVE06756
OG0008953	APOSC_18858	NEMVE04939
OG0008961	APOSC_26176	NEMVE18578
OG0009044	APOSC_08072	NEMVE17552
OG0009048	APOSC_11191	NEMVE17145
OG0009052	APOSC_20867	NEMVE22170
OG0009053	APOSC_16407	NEMVE20227
OG0009055	APOSC_24510	NEMVE23919
OG0009057	APOSC_02431, APOSC_02428, APOSC_23347, APOSC_02430, APOSC_02429	NEMVE22655
OG0009059	APOSC_05172	NEMVE25837
OG0009062	APOSC_02241	NEMVE24704
OG0009063	APOSC_20139	NEMVE06303
OG0009064	APOSC_22287	NEMVE14107
OG0009067	APOSC_28943	NEMVE24091
OG0009068	APOSC_04322	NEMVE20087, NEMVE16011
OG0009068	APOSC_16603	NEMVE18770, NEMVE17798
OG0009069	APOSC_12839	NEMVE25330
OG0009070	APOSC_28592, APOSC_28593	NEMVE19901
OG0009074	APOSC_22732	NEMVE19968, NEMVE24432
OG0009075	APOSC_19781	NEMVE23541
OG0009076	APOSC_27378	NEMVE05526
OG0009082	APOSC_05138	NEMVE18671
OG0009083	APOSC_04921	NEMVE01706
OG0009084	APOSC_24044	NEMVE23371
OG0009085	APOSC_11543	NEMVE13932
OG0009086	APOSC_01838	NEMVE19089
OG0009087	APOSC_28904	NEMVE22159
OG0009089	APOSC_17345	NEMVE07195
OG0009090	APOSC_25579, APOSC_25578, APOSC_25580	NEMVE14902, NEMVE07093, NEMVE02969, NEMVE21247, NEMVE23309
OG0009091	APOSC_12929	NEMVE24985
OG0009093	APOSC_24823, APOSC_24822, APOSC_24824	NEMVE18478
OG0009095	APOSC_25679	NEMVE00935
OG0009096	APOSC_27722	NEMVE02034
OG0009099	APOSC_04896	NEMVE15307
OG0009100	APOSC_15826	NEMVE25582
OG0009103	APOSC_15587	NEMVE23934
OG0009104	APOSC_26847	NEMVE13849
OG0009105	APOSC_17534	NEMVE09034
OG0009106	APOSC_00626	NEMVE02506
OG0009107	APOSC_09336, APOSC_09337	NEMVE13219, NEMVE17941
OG0009109	APOSC_28525, APOSC_28526	NEMVE09642
OG0009111	APOSC_19995, APOSC_19996	NEMVE15303
OG0009117	APOSC_09280	NEMVE13894
OG0009119	APOSC_06552	NEMVE16587
OG0009123	APOSC_22883	NEMVE08603
OG0009126	APOSC_06105	NEMVE13004, NEMVE21966
OG0009128	APOSC_05886	NEMVE23617
OG0009129	APOSC_03223	NEMVE23939
OG0009130	APOSC_09610	NEMVE18153
OG0009132	APOSC_29159, APOSC_15877	NEMVE23280
OG0009133	APOSC_20808	NEMVE14940
OG0009134	APOSC_22326	NEMVE14566
OG0009135	APOSC_24712	NEMVE09950
OG0009136	APOSC_11973	NEMVE09245
OG0009137	APOSC_23579	NEMVE23013
OG0009138	APOSC_12101	NEMVE24315
OG0009145	APOSC_18167	NEMVE25059
OG0009146	APOSC_05732	NEMVE19754
OG0009147	APOSC_05114	NEMVE17907
OG0009148	APOSC_18969	NEMVE22060
OG0009149	APOSC_23968	NEMVE14849
OG0009150	APOSC_24939	NEMVE17649
OG0009157	APOSC_21449	NEMVE14412
OG0009158	APOSC_17527, APOSC_17526	NEMVE22842
OG0009160	APOSC_05140, APOSC_06492	NEMVE23025
OG0009163	APOSC_19507	NEMVE05603
OG0009164	APOSC_18757	NEMVE06188
OG0009168	APOSC_12307	NEMVE22215
OG0009174	APOSC_06299	NEMVE25243
OG0009178	APOSC_01166	NEMVE21747
OG0009179	APOSC_08171	NEMVE17596
OG0009182	APOSC_09270	NEMVE15605, NEMVE05517
OG0009183	APOSC_24772, APOSC_24771	NEMVE07161
OG0009185	APOSC_00436	NEMVE17685
OG0009190	APOSC_07006	NEMVE16861
OG0009193	APOSC_10599, APOSC_27394	NEMVE25453
OG0009194	APOSC_13009	NEMVE25685
OG0009195	APOSC_18061	NEMVE19124
OG0009196	APOSC_23100	NEMVE13098
OG0009197	APOSC_23388, APOSC_23389	NEMVE13939
OG0009288	APOSC_13039, APOSC_00847	NEMVE24670
OG0009293	APOSC_09233, APOSC_09234	NEMVE01992
OG0009297	APOSC_23346	NEMVE12740
OG0009298	APOSC_23088	NEMVE17737
OG0009301	APOSC_27806	NEMVE24791
OG0009307	APOSC_24992	NEMVE15491
OG0009311	APOSC_20207	NEMVE24195
OG0009314	APOSC_10616	NEMVE23069
OG0009318	APOSC_20126	NEMVE15270
OG0009321	APOSC_12822	NEMVE06378
OG0009328	APOSC_21201	NEMVE08173
OG0009333	APOSC_16696	NEMVE25492, NEMVE21365
OG0009334	APOSC_11071, APOSC_04640	NEMVE15302
OG0009335	APOSC_24445	NEMVE25560
OG0009336	APOSC_07479	NEMVE13361, NEMVE08750
OG0009337	APOSC_29114	NEMVE17986
OG0009338	APOSC_15696	NEMVE13801
OG0009341	APOSC_01325	NEMVE01224, NEMVE19715
OG0009343	APOSC_19136	NEMVE22644
OG0009344	APOSC_13183	NEMVE14041
OG0009345	APOSC_24550	NEMVE22530
OG0009346	APOSC_27541	NEMVE23890
OG0009347	APOSC_13393	NEMVE07040
OG0009351	APOSC_12612	NEMVE23889
OG0009352	APOSC_02383	NEMVE13555
OG0009353	APOSC_06067	NEMVE15946
OG0009356	APOSC_10994	NEMVE17792
OG0009360	APOSC_02761	NEMVE25448
OG0009364	APOSC_04963	NEMVE02430
OG0009364	APOSC_06134	NEMVE10832
OG0009369	APOSC_05159	NEMVE24084
OG0009370	APOSC_25746	NEMVE14206
OG0009371	APOSC_04536	NEMVE22151
OG0009374	APOSC_09559	NEMVE25220
OG0009375	APOSC_08631	NEMVE16461
OG0009380	APOSC_07083	NEMVE23470
