Orthogroup	APOSC_ok	ASTMX
OG0007113	APOSC_26888	ASTMX02092, ASTMX16843
OG0007114	APOSC_24702	ASTMX13798
OG0007116	APOSC_21841	ASTMX19526
OG0007117	APOSC_03236, APOSC_03235	ASTMX15880
OG0007118	APOSC_04848	ASTMX14472
OG0007119	APOSC_26478	ASTMX05484
OG0007120	APOSC_09342	ASTMX06093
OG0007121	APOSC_06429, APOSC_06430	ASTMX18720
OG0007122	APOSC_21045	ASTMX04799
OG0007123	APOSC_11213, APOSC_12000, APOSC_11999	ASTMX16148
OG0007124	APOSC_18196	ASTMX09795
OG0007125	APOSC_16964	ASTMX16475
OG0007126	APOSC_04894	ASTMX14075
OG0007127	APOSC_05902	ASTMX12250, ASTMX01819
OG0007128	APOSC_24957	ASTMX15167
OG0007130	APOSC_03999	ASTMX16072
OG0007131	APOSC_10588	ASTMX13441
OG0007132	APOSC_16704	ASTMX04322
OG0007133	APOSC_06050	ASTMX21250
OG0007134	APOSC_24007	ASTMX16982
OG0007135	APOSC_09007	ASTMX00245
OG0007136	APOSC_19499	ASTMX05160
OG0007137	APOSC_15395	ASTMX18044
OG0007138	APOSC_25998	ASTMX13115
OG0007139	APOSC_13534	ASTMX04012
OG0007140	APOSC_28245	ASTMX06549, ASTMX15484
OG0007141	APOSC_12832	ASTMX17349
OG0007143	APOSC_09027	ASTMX01334
OG0007144	APOSC_18396	ASTMX14074
OG0007145	APOSC_05978	ASTMX08637
OG0007147	APOSC_00758	ASTMX13962
OG0007148	APOSC_24246	ASTMX17772
OG0007150	APOSC_13696	ASTMX03541
OG0007152	APOSC_26651, APOSC_26652	ASTMX14227, ASTMX14226
OG0007153	APOSC_21808, APOSC_21809	ASTMX01581
OG0007154	APOSC_09623	ASTMX04579
OG0007158	APOSC_06197, APOSC_06198	ASTMX13778, ASTMX13779
OG0007160	APOSC_27732	ASTMX19280
OG0007161	APOSC_15986	ASTMX12648, ASTMX10902
OG0007162	APOSC_04745	ASTMX03979
OG0007163	APOSC_06910	ASTMX14930
OG0007164	APOSC_03942	ASTMX04180
OG0007165	APOSC_07907	ASTMX02974
OG0007166	APOSC_23211	ASTMX12427
OG0007168	APOSC_08582, APOSC_08583, APOSC_15837, APOSC_15836, APOSC_28706	ASTMX12719
OG0007171	APOSC_13248	ASTMX19376
OG0007173	APOSC_26787	ASTMX08040
OG0007174	APOSC_10018	ASTMX15803
OG0007175	APOSC_18003	ASTMX08991
OG0007176	APOSC_24850	ASTMX19988
OG0007177	APOSC_15721, APOSC_15720	ASTMX13669
OG0007178	APOSC_26910	ASTMX03848
OG0007179	APOSC_05209	ASTMX11963
OG0007180	APOSC_09778	ASTMX07909
OG0007181	APOSC_25559	ASTMX06406, ASTMX09641
OG0007182	APOSC_09478	ASTMX03504
OG0007183	APOSC_18541	ASTMX05746
OG0007184	APOSC_00822, APOSC_17205	ASTMX04306
OG0007186	APOSC_13894	ASTMX01462
OG0007187	APOSC_08009	ASTMX05320
OG0007188	APOSC_25381	ASTMX06664
OG0007189	APOSC_00608	ASTMX20543
OG0007190	APOSC_04882, APOSC_05549	ASTMX05931
OG0007191	APOSC_12579	ASTMX21840
OG0007192	APOSC_09506	ASTMX07871
OG0007197	APOSC_14491, APOSC_07085	ASTMX20790
OG0007198	APOSC_09976	ASTMX09261
OG0007199	APOSC_10274	ASTMX12249, ASTMX15392
OG0007200	APOSC_12718	ASTMX15610
OG0007201	APOSC_14691	ASTMX04910
OG0007248	APOSC_03737, APOSC_03736	ASTMX11925
OG0007250	APOSC_24667	ASTMX04160
OG0007251	APOSC_28896	ASTMX21422
OG0007253	APOSC_09890	ASTMX10666, ASTMX22135
OG0007254	APOSC_05593	ASTMX14077
OG0007255	APOSC_02937	ASTMX20514
OG0007256	APOSC_13604	ASTMX11396
OG0007258	APOSC_09346	ASTMX15166
OG0007260	APOSC_02101, APOSC_02137	ASTMX05630
OG0007261	APOSC_15857	ASTMX18822, ASTMX21778
OG0007264	APOSC_03686	ASTMX01064
OG0007266	APOSC_11708	ASTMX02148
OG0007267	APOSC_12090	ASTMX06471
OG0007268	APOSC_14984	ASTMX21870
OG0007270	APOSC_12135	ASTMX04175, ASTMX22945
OG0007271	APOSC_24548	ASTMX06578
OG0007272	APOSC_03969	ASTMX05229
OG0007273	APOSC_01670	ASTMX07371
OG0007274	APOSC_15030	ASTMX02966
OG0007275	APOSC_04072	ASTMX12595
OG0007279	APOSC_06293, APOSC_26833	ASTMX12215
OG0007280	APOSC_05359	ASTMX21182
OG0007281	APOSC_24565	ASTMX19835
OG0007282	APOSC_22102	ASTMX13185
OG0007283	APOSC_17484	ASTMX04985, ASTMX12322
OG0007284	APOSC_15160	ASTMX20942, ASTMX08706, ASTMX11857
OG0007285	APOSC_09662	ASTMX14462
OG0007288	APOSC_01075, APOSC_25609	ASTMX03770
OG0007290	APOSC_09809	ASTMX00594, ASTMX00595
OG0007291	APOSC_20720, APOSC_20719	ASTMX18522
OG0007292	APOSC_15788	ASTMX06760
OG0007293	APOSC_05980	ASTMX00876
OG0007294	APOSC_17131	ASTMX12341
OG0007295	APOSC_20953, APOSC_20952	ASTMX04656
OG0007296	APOSC_15801	ASTMX12421
OG0007297	APOSC_18063	ASTMX03978
OG0007298	APOSC_22995	ASTMX13876
OG0007299	APOSC_14198	ASTMX19667
OG0007300	APOSC_25712	ASTMX11999
OG0007301	APOSC_25373	ASTMX00922
OG0007302	APOSC_29071	ASTMX06041
OG0007303	APOSC_26419, APOSC_26418	ASTMX10541
OG0007304	APOSC_17074	ASTMX20413
OG0007305	APOSC_13539	ASTMX03479
OG0007306	APOSC_00386	ASTMX03689
OG0007307	APOSC_26088	ASTMX04207
OG0007308	APOSC_03628, APOSC_03629	ASTMX01916
OG0007309	APOSC_15232	ASTMX11583
OG0007310	APOSC_26420	ASTMX12704
OG0007312	APOSC_28830	ASTMX04996
OG0007314	APOSC_00085	ASTMX10223
OG0007316	APOSC_20938	ASTMX02720
OG0007317	APOSC_09236	ASTMX22022
OG0007318	APOSC_27333	ASTMX00787
OG0007319	APOSC_28563	ASTMX07462
OG0007320	APOSC_09070	ASTMX12409
OG0007321	APOSC_08246	ASTMX11807
OG0007322	APOSC_15004	ASTMX11199
OG0007323	APOSC_21806	ASTMX17924
OG0007325	APOSC_16460	ASTMX02559
OG0007326	APOSC_06448	ASTMX05141
OG0007327	APOSC_00135	ASTMX16928
OG0007328	APOSC_01312	ASTMX18500, ASTMX09690
OG0007329	APOSC_17623	ASTMX09140
OG0007330	APOSC_23615	ASTMX02261
OG0007331	APOSC_06014, APOSC_12252	ASTMX20704
OG0007333	APOSC_01580	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588
OG0007334	APOSC_17842	ASTMX00823
OG0007335	APOSC_14641	ASTMX08086
OG0007336	APOSC_00569	ASTMX07496
OG0007337	APOSC_02309	ASTMX12916
OG0007338	APOSC_05870	ASTMX02618
OG0007339	APOSC_03135	ASTMX02641
OG0007341	APOSC_24434	ASTMX04204
OG0007342	APOSC_22103	ASTMX19872
OG0007343	APOSC_25429	ASTMX18185
OG0007344	APOSC_25620	ASTMX01305, ASTMX02473
OG0007345	APOSC_24827	ASTMX21131, ASTMX06635, ASTMX21132
OG0007347	APOSC_08865	ASTMX19348
OG0007348	APOSC_20245	ASTMX04174
OG0007349	APOSC_23223	ASTMX13465
OG0007351	APOSC_10204	ASTMX16249
OG0007352	APOSC_08520	ASTMX15445
OG0007353	APOSC_26202	ASTMX00421
OG0007354	APOSC_14859	ASTMX09586
OG0007355	APOSC_15367	ASTMX20506
OG0007356	APOSC_03184	ASTMX09436
OG0007357	APOSC_21551	ASTMX00212
OG0007358	APOSC_06636	ASTMX13640, ASTMX13639
OG0007359	APOSC_02421	ASTMX02654, ASTMX18346
OG0007360	APOSC_08047	ASTMX13128
OG0007361	APOSC_07077	ASTMX04257
OG0007363	APOSC_09409	ASTMX09519
OG0007364	APOSC_17982	ASTMX19884
OG0007365	APOSC_27987	ASTMX11544
OG0007366	APOSC_07261	ASTMX07911
OG0007367	APOSC_14422	ASTMX16066
OG0007368	APOSC_00449	ASTMX21920, ASTMX21921
OG0007369	APOSC_21876	ASTMX07879
OG0007370	APOSC_07343	ASTMX04423
OG0007371	APOSC_05073, APOSC_05074	ASTMX13154
OG0007372	APOSC_14301	ASTMX12516
OG0007373	APOSC_14544	ASTMX14113
OG0007374	APOSC_22886	ASTMX12837
OG0007375	APOSC_08016	ASTMX15235
OG0007376	APOSC_17658	ASTMX15253
OG0007377	APOSC_24138	ASTMX03790
OG0007378	APOSC_02419, APOSC_02420	ASTMX18122
OG0007379	APOSC_16042	ASTMX14785
OG0007380	APOSC_13102	ASTMX04916
OG0007381	APOSC_27746, APOSC_27745	ASTMX20401
OG0007382	APOSC_16338	ASTMX17402
OG0007384	APOSC_20809	ASTMX14111
OG0007385	APOSC_03876	ASTMX09213
OG0007386	APOSC_04054	ASTMX20935
OG0007387	APOSC_06916	ASTMX15746
OG0007388	APOSC_17547	ASTMX22670
OG0007389	APOSC_03633	ASTMX10391
OG0007390	APOSC_28975, APOSC_09958	ASTMX04953
OG0007391	APOSC_00054	ASTMX13069
OG0007392	APOSC_20092	ASTMX19324
OG0007393	APOSC_12259	ASTMX01350
OG0007394	APOSC_00711	ASTMX16185
OG0007395	APOSC_23644	ASTMX01531
OG0007396	APOSC_12497	ASTMX12830, ASTMX12829
OG0007397	APOSC_04277	ASTMX14034
OG0007399	APOSC_10673	ASTMX13453
OG0007400	APOSC_25122	ASTMX09121
OG0007401	APOSC_10465	ASTMX12789
OG0007402	APOSC_00968	ASTMX15982
OG0007403	APOSC_28964	ASTMX16612
OG0007405	APOSC_09312	ASTMX02602
OG0007406	APOSC_15372	ASTMX09996
OG0007407	APOSC_10545	ASTMX12099
OG0007408	APOSC_27587	ASTMX09058
OG0007409	APOSC_14637	ASTMX07509
OG0007410	APOSC_13940	ASTMX19533, ASTMX13216, ASTMX11670
OG0007411	APOSC_14970	ASTMX13621
OG0007412	APOSC_03576	ASTMX13610
OG0007414	APOSC_19745	ASTMX05497
OG0007415	APOSC_03560	ASTMX16034, ASTMX16033
OG0007416	APOSC_12793	ASTMX17243
OG0007417	APOSC_21158	ASTMX20315
OG0007418	APOSC_05342	ASTMX04419
OG0007419	APOSC_03939	ASTMX04991
OG0007420	APOSC_07817, APOSC_19151, APOSC_07816	ASTMX20030
OG0007421	APOSC_01857	ASTMX05344
OG0007422	APOSC_09386	ASTMX19693
OG0007423	APOSC_13864	ASTMX12312, ASTMX03626
OG0007424	APOSC_14283	ASTMX15981
OG0007425	APOSC_10510	ASTMX02596
OG0007427	APOSC_17844	ASTMX12286
OG0007428	APOSC_18209	ASTMX08697
OG0007429	APOSC_15937, APOSC_15938	ASTMX03059
OG0007430	APOSC_07726	ASTMX03740
OG0007431	APOSC_16398	ASTMX01820
OG0007432	APOSC_27468	ASTMX14921
OG0007433	APOSC_15519	ASTMX17755
OG0007437	APOSC_08991	ASTMX18512, ASTMX04683
OG0007438	APOSC_24617	ASTMX09594
OG0007439	APOSC_15942	ASTMX19373
OG0007440	APOSC_25156	ASTMX05556
OG0007441	APOSC_09470	ASTMX09117
OG0007442	APOSC_05686	ASTMX06460
OG0007443	APOSC_06512	ASTMX12858
OG0007445	APOSC_27335	ASTMX06203
OG0007446	APOSC_06202	ASTMX05100
OG0007450	APOSC_24868	ASTMX04602
OG0007451	APOSC_03436	ASTMX12754
OG0007452	APOSC_13061	ASTMX07761
OG0007453	APOSC_11031	ASTMX23041, ASTMX14696
OG0007454	APOSC_23331	ASTMX12724
OG0007455	APOSC_14525	ASTMX07952
OG0007456	APOSC_27800	ASTMX09758
OG0007457	APOSC_18601	ASTMX13240
OG0007458	APOSC_00473	ASTMX22316
OG0007459	APOSC_03345	ASTMX04370
OG0007460	APOSC_13905	ASTMX03203
OG0007461	APOSC_28835	ASTMX10994, ASTMX10995
OG0007462	APOSC_13842	ASTMX13256
OG0007463	APOSC_09528	ASTMX08538
OG0007464	APOSC_25571, APOSC_25570	ASTMX01898
OG0007465	APOSC_11740	ASTMX14370, ASTMX22932
OG0007467	APOSC_13611	ASTMX18832
OG0007468	APOSC_12434	ASTMX20018
OG0007470	APOSC_28856	ASTMX16381, ASTMX00497
OG0007471	APOSC_14448	ASTMX05581
OG0007472	APOSC_01349	ASTMX08198
OG0007473	APOSC_27428, APOSC_27429	ASTMX04881
OG0007476	APOSC_12767	ASTMX18971
OG0007477	APOSC_11620	ASTMX19734
OG0007478	APOSC_00149	ASTMX10619
OG0007480	APOSC_16083	ASTMX07621
OG0007481	APOSC_11072	ASTMX09636
OG0007482	APOSC_11382	ASTMX15375
OG0007483	APOSC_19340	ASTMX18379
OG0007484	APOSC_03384, APOSC_10885	ASTMX16513
OG0007485	APOSC_01104, APOSC_01105	ASTMX15236
OG0007486	APOSC_15650	ASTMX17982, ASTMX09285, ASTMX22505
OG0007487	APOSC_28323	ASTMX04401
OG0007488	APOSC_10046	ASTMX15704
OG0007489	APOSC_15853, APOSC_13134	ASTMX20723
OG0007490	APOSC_06228	ASTMX11459
OG0007491	APOSC_20172	ASTMX21855
OG0007492	APOSC_19304, APOSC_19305	ASTMX22346
OG0007493	APOSC_15913, APOSC_15912	ASTMX17601, ASTMX16370
OG0007494	APOSC_05908	ASTMX10193
OG0007495	APOSC_17790	ASTMX11414
OG0007496	APOSC_07260, APOSC_23340	ASTMX22765
OG0007497	APOSC_08478	ASTMX00120
OG0007498	APOSC_08188	ASTMX21105
OG0007499	APOSC_16910, APOSC_16911	ASTMX03949
OG0007500	APOSC_21410	ASTMX04154, ASTMX15693
OG0007501	APOSC_28090, APOSC_28089	ASTMX07151
OG0007503	APOSC_15711	ASTMX06574
OG0007504	APOSC_22782	ASTMX12320
OG0007506	APOSC_09382	ASTMX01578
OG0007507	APOSC_18497, APOSC_18498	ASTMX22746
OG0007508	APOSC_13088	ASTMX03316
OG0007509	APOSC_28922	ASTMX09639
OG0007510	APOSC_02927	ASTMX02461
OG0007513	APOSC_24535	ASTMX22406, ASTMX07121
OG0007514	APOSC_03963	ASTMX05469
OG0007515	APOSC_21428	ASTMX11064
OG0007517	APOSC_06793	ASTMX00346
OG0007518	APOSC_11498	ASTMX22420
OG0007519	APOSC_16685	ASTMX02575
OG0007520	APOSC_15336	ASTMX05912
OG0007524	APOSC_20152	ASTMX11833
OG0007525	APOSC_09924	ASTMX02842
OG0007527	APOSC_24874	ASTMX20421, ASTMX12338
OG0007528	APOSC_26491, APOSC_26492	ASTMX16867
OG0007529	APOSC_12650	ASTMX06570
OG0007531	APOSC_03072	ASTMX21127
OG0007533	APOSC_01449	ASTMX18571, ASTMX19307
OG0007582	APOSC_22783	ASTMX04137
OG0007583	APOSC_01595, APOSC_14627	ASTMX03611
OG0007584	APOSC_04466, APOSC_04467	ASTMX21397
OG0007586	APOSC_20350	ASTMX18851
OG0007587	APOSC_15890	ASTMX10665
OG0007588	APOSC_12209	ASTMX16311
OG0007589	APOSC_12502	ASTMX14018
OG0007591	APOSC_10553	ASTMX10219
OG0007592	APOSC_00525	ASTMX15697
OG0007594	APOSC_03024	ASTMX19718
OG0007596	APOSC_16569, APOSC_00032	ASTMX01050
OG0007597	APOSC_05814, APOSC_05815	ASTMX12506
OG0007598	APOSC_26583	ASTMX15421
OG0007600	APOSC_26819	ASTMX06490
OG0007601	APOSC_27809	ASTMX14174
OG0007602	APOSC_06477	ASTMX12453
OG0007603	APOSC_24609	ASTMX06253
OG0007604	APOSC_23480	ASTMX02553
OG0007605	APOSC_17292	ASTMX01306, ASTMX02474
OG0007606	APOSC_26148	ASTMX08449
OG0007607	APOSC_11532	ASTMX05677
OG0007608	APOSC_02832	ASTMX09087, ASTMX00919
OG0007609	APOSC_27864	ASTMX13434
OG0007610	APOSC_24658	ASTMX00949
OG0007611	APOSC_23742	ASTMX01317
OG0007612	APOSC_26052, APOSC_26051	ASTMX05194
OG0007613	APOSC_02165, APOSC_02166	ASTMX02855
OG0007614	APOSC_11198, APOSC_11199	ASTMX02573
OG0007615	APOSC_12637	ASTMX21643
OG0007616	APOSC_02217	ASTMX07503, ASTMX07502
OG0007617	APOSC_22847	ASTMX10087
OG0007619	APOSC_14017	ASTMX18208
OG0007621	APOSC_26719	ASTMX08854
OG0007622	APOSC_09858	ASTMX11258
OG0007624	APOSC_27965	ASTMX07491
OG0007626	APOSC_06523	ASTMX04623
OG0007628	APOSC_19416	ASTMX19581
OG0007629	APOSC_19061	ASTMX13084
OG0007630	APOSC_16305	ASTMX18126
OG0007631	APOSC_07643	ASTMX20840, ASTMX09783
OG0007632	APOSC_20965	ASTMX18462, ASTMX04246
OG0007633	APOSC_19734	ASTMX02751
OG0007634	APOSC_23117	ASTMX19337
OG0007635	APOSC_18622	ASTMX01942
OG0007637	APOSC_04953	ASTMX04583
OG0007638	APOSC_28435	ASTMX06881
OG0007639	APOSC_24431, APOSC_17528	ASTMX18691
OG0007640	APOSC_13852	ASTMX17837, ASTMX02941
OG0007641	APOSC_25347, APOSC_25346, APOSC_25348	ASTMX08197, ASTMX13625
OG0007642	APOSC_00752	ASTMX07389
OG0007643	APOSC_15984	ASTMX05389
OG0007645	APOSC_22609	ASTMX05408
OG0007646	APOSC_17349	ASTMX00141
OG0007647	APOSC_14665	ASTMX19745
OG0007648	APOSC_18620	ASTMX09097
OG0007650	APOSC_10838, APOSC_01972	ASTMX15984
OG0007651	APOSC_17594	ASTMX20922
OG0007652	APOSC_12442	ASTMX20055, ASTMX09733
OG0007653	APOSC_07917	ASTMX11577
OG0007654	APOSC_14217	ASTMX12009
OG0007656	APOSC_03159	ASTMX02152
OG0007658	APOSC_01597, APOSC_17037	ASTMX08797
OG0007659	APOSC_09490	ASTMX12190
OG0007660	APOSC_28292	ASTMX11758
OG0007662	APOSC_20466	ASTMX03015
OG0007663	APOSC_02728	ASTMX21598
OG0007664	APOSC_02524	ASTMX00404
OG0007665	APOSC_24468	ASTMX09981
OG0007667	APOSC_10901	ASTMX06071
OG0007668	APOSC_19055	ASTMX20312
OG0007670	APOSC_19925	ASTMX08467
OG0007673	APOSC_27200	ASTMX05762
OG0007674	APOSC_01693	ASTMX20726
OG0007675	APOSC_17091	ASTMX07674
OG0007676	APOSC_05879	ASTMX19972
OG0007677	APOSC_22422	ASTMX14237
OG0007679	APOSC_28369, APOSC_08460	ASTMX04667
OG0007680	APOSC_28293	ASTMX05414
OG0007681	APOSC_17846	ASTMX12414
OG0007684	APOSC_25918	ASTMX06059
OG0007685	APOSC_12938	ASTMX02773
OG0007687	APOSC_20932	ASTMX17669
OG0007689	APOSC_00574	ASTMX16346
OG0007690	APOSC_18618	ASTMX14447
OG0007691	APOSC_18370	ASTMX14360
OG0007692	APOSC_16094	ASTMX14270
OG0007694	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406	ASTMX07418
OG0007695	APOSC_21620	ASTMX05012, ASTMX04328
OG0007696	APOSC_17052	ASTMX12954, ASTMX08314
OG0007697	APOSC_24641	ASTMX17473
OG0007698	APOSC_12163	ASTMX10373
OG0007700	APOSC_12981, APOSC_12982	ASTMX20412
OG0007701	APOSC_00228	ASTMX16330
OG0007702	APOSC_07178	ASTMX22374, ASTMX04372
OG0007703	APOSC_06165	ASTMX19453
OG0007704	APOSC_15384	ASTMX12994
OG0007705	APOSC_02342, APOSC_14271	ASTMX17453
OG0007706	APOSC_23602	ASTMX07321
OG0007708	APOSC_16373	ASTMX05720
OG0007711	APOSC_14750	ASTMX13419
OG0007712	APOSC_08827, APOSC_08828	ASTMX07651
OG0007713	APOSC_19438	ASTMX19622
OG0007714	APOSC_11333	ASTMX01182
OG0007715	APOSC_19107	ASTMX15762
OG0007716	APOSC_07645	ASTMX22069
OG0007718	APOSC_07512	ASTMX06214
OG0007719	APOSC_09388	ASTMX18551
OG0007721	APOSC_14451	ASTMX05840
OG0007722	APOSC_17122	ASTMX00744
OG0007723	APOSC_14079	ASTMX04316
OG0007727	APOSC_14215	ASTMX14601
OG0007728	APOSC_18281	ASTMX06139
OG0007729	APOSC_12073	ASTMX18244
OG0007730	APOSC_11616	ASTMX07395
OG0007733	APOSC_23441	ASTMX01784
OG0007734	APOSC_09736	ASTMX15091, ASTMX03999
OG0007736	APOSC_05621	ASTMX11296
OG0007738	APOSC_09799	ASTMX19490
OG0007739	APOSC_06240	ASTMX06348
OG0007743	APOSC_06572	ASTMX04763
OG0007744	APOSC_09925	ASTMX19319
OG0007745	APOSC_13500	ASTMX00381
OG0007746	APOSC_14936	ASTMX01281
OG0007748	APOSC_10507	ASTMX05821
OG0007749	APOSC_16625	ASTMX05167
OG0007750	APOSC_14979	ASTMX13139
OG0007751	APOSC_11823	ASTMX19310
OG0007752	APOSC_03918	ASTMX18140
OG0007753	APOSC_28077	ASTMX21748
OG0007754	APOSC_02480	ASTMX14947
OG0007755	APOSC_06648	ASTMX01102, ASTMX00711
OG0007756	APOSC_14705	ASTMX12102
OG0007758	APOSC_21644	ASTMX04015
OG0007759	APOSC_15672, APOSC_15671	ASTMX08280
OG0007761	APOSC_23778	ASTMX05522, ASTMX22088
OG0007762	APOSC_14023	ASTMX03722
OG0007763	APOSC_14363	ASTMX17791
OG0007766	APOSC_07061	ASTMX07721
OG0007767	APOSC_28554	ASTMX08912
OG0007769	APOSC_21393	ASTMX18905
OG0007770	APOSC_21431	ASTMX10721
OG0007771	APOSC_05662	ASTMX10494
OG0007772	APOSC_13501	ASTMX00533
OG0007774	APOSC_13250	ASTMX17700
OG0007775	APOSC_06585	ASTMX12159
OG0007776	APOSC_15731	ASTMX10383
OG0007779	APOSC_20163	ASTMX15026
OG0007780	APOSC_18415	ASTMX08076
OG0007781	APOSC_21561	ASTMX02218
OG0007782	APOSC_19048	ASTMX07331
OG0007783	APOSC_08633	ASTMX17810
OG0007785	APOSC_00225	ASTMX07125
OG0007786	APOSC_27963	ASTMX18635
OG0007788	APOSC_11066	ASTMX01469
OG0007789	APOSC_27516	ASTMX16141
OG0007790	APOSC_12725	ASTMX20616
OG0007791	APOSC_15286	ASTMX00738
OG0007794	APOSC_01078	ASTMX15194
OG0007795	APOSC_14033	ASTMX13863
OG0007796	APOSC_00173	ASTMX21888, ASTMX10660
OG0007797	APOSC_06904	ASTMX04459
OG0007798	APOSC_19232	ASTMX15270
OG0007799	APOSC_07729	ASTMX14602
OG0007800	APOSC_04185	ASTMX02257
OG0007801	APOSC_16478	ASTMX20707
OG0007802	APOSC_24032	ASTMX10115
OG0007803	APOSC_25972	ASTMX11582
OG0007804	APOSC_27902	ASTMX02512
OG0007805	APOSC_07297	ASTMX09885
OG0007807	APOSC_18526	ASTMX16145
OG0007808	APOSC_14907, APOSC_14906	ASTMX08371, ASTMX00929
OG0007809	APOSC_26876	ASTMX14577
OG0007810	APOSC_20810	ASTMX08369
OG0007811	APOSC_07082	ASTMX11168
OG0007812	APOSC_14235	ASTMX02668, ASTMX18552
OG0007813	APOSC_26038, APOSC_08477	ASTMX07499
OG0007814	APOSC_17495	ASTMX13396
OG0007816	APOSC_06784	ASTMX05675
OG0007817	APOSC_27217	ASTMX11147, ASTMX13673
OG0007818	APOSC_27304	ASTMX06179
OG0007820	APOSC_13774	ASTMX15997
OG0007823	APOSC_03519	ASTMX16149
OG0007824	APOSC_19397	ASTMX03276
OG0007825	APOSC_18771, APOSC_18772	ASTMX18618
OG0007826	APOSC_13545	ASTMX09991
OG0007827	APOSC_20981	ASTMX14411
OG0007828	APOSC_28463	ASTMX03380, ASTMX03379
OG0007829	APOSC_12814	ASTMX21617
OG0007830	APOSC_25337	ASTMX18257
OG0007831	APOSC_23248	ASTMX04668
OG0007832	APOSC_11298	ASTMX04594
OG0007833	APOSC_10286	ASTMX05052
OG0007834	APOSC_11688	ASTMX20813
OG0007835	APOSC_19892	ASTMX03027
OG0007836	APOSC_23593	ASTMX04626
OG0007837	APOSC_11771	ASTMX13314
OG0007838	APOSC_07171	ASTMX05098
OG0007839	APOSC_21320	ASTMX06305
OG0007840	APOSC_23763, APOSC_08976	ASTMX15255
OG0007841	APOSC_20926	ASTMX15833, ASTMX03250, ASTMX22662
OG0007843	APOSC_07300	ASTMX18009
OG0007845	APOSC_18899, APOSC_18898	ASTMX00783
OG0007848	APOSC_10364	ASTMX04212
OG0007849	APOSC_09125	ASTMX01357
OG0007850	APOSC_09417	ASTMX03735
OG0007851	APOSC_01589	ASTMX17643
OG0007852	APOSC_01625, APOSC_01623	ASTMX05348
OG0007854	APOSC_02461, APOSC_02460	ASTMX08184
OG0007857	APOSC_06950	ASTMX20847
OG0007858	APOSC_09977	ASTMX05032
OG0007859	APOSC_16066	ASTMX14666
OG0007860	APOSC_23567	ASTMX08368, ASTMX00926, ASTMX21401, ASTMX15838
OG0007862	APOSC_27873	ASTMX15041, ASTMX14092
OG0007863	APOSC_28277	ASTMX14262, ASTMX06373, ASTMX13492
OG0007908	APOSC_09670	ASTMX15245
OG0007911	APOSC_26735	ASTMX10631
OG0007913	APOSC_16904	ASTMX06223
OG0007915	APOSC_04581	ASTMX13424
OG0007916	APOSC_28168, APOSC_03479	ASTMX09786
OG0007918	APOSC_22002	ASTMX11806
OG0007921	APOSC_05320	ASTMX21796
OG0007924	APOSC_20243, APOSC_20242	ASTMX04371
OG0007925	APOSC_05687	ASTMX09750, ASTMX06915, ASTMX09041, ASTMX09047
OG0007926	APOSC_00955	ASTMX09675
OG0007927	APOSC_24000	ASTMX03056
OG0007928	APOSC_20268	ASTMX01981
OG0007929	APOSC_23012	ASTMX06749
OG0007931	APOSC_05194	ASTMX05848, ASTMX15420
OG0007932	APOSC_11906	ASTMX06742, ASTMX00852
OG0007934	APOSC_29023	ASTMX12712
OG0007935	APOSC_22032	ASTMX04563
OG0007937	APOSC_02733	ASTMX18654
OG0007940	APOSC_04099	ASTMX11113
OG0007941	APOSC_16273	ASTMX14695
OG0007943	APOSC_24917	ASTMX09388
OG0007944	APOSC_23766	ASTMX03374
OG0007946	APOSC_20648, APOSC_20649	ASTMX11784
OG0007947	APOSC_12155	ASTMX14167
OG0007948	APOSC_25146	ASTMX03507
OG0007949	APOSC_20539	ASTMX02833
OG0007951	APOSC_01248	ASTMX07694
OG0007952	APOSC_01052	ASTMX22285
OG0007953	APOSC_00302	ASTMX13305
OG0007954	APOSC_19677, APOSC_19678	ASTMX03836
OG0007955	APOSC_00091	ASTMX12269
OG0007956	APOSC_19930	ASTMX08199
OG0007957	APOSC_02795	ASTMX08905
OG0007958	APOSC_13077	ASTMX18083
OG0007959	APOSC_23624	ASTMX16070
OG0007961	APOSC_04664	ASTMX06510, ASTMX11169
OG0007962	APOSC_17861	ASTMX18003
OG0007963	APOSC_07038	ASTMX02121
OG0007964	APOSC_03858	ASTMX05932
OG0007965	APOSC_13907	ASTMX04863
OG0007966	APOSC_24056	ASTMX13642
OG0007967	APOSC_14865, APOSC_18355, APOSC_18356	ASTMX14204
OG0007968	APOSC_13647	ASTMX06631
OG0007969	APOSC_22956	ASTMX02933
OG0007970	APOSC_06446	ASTMX04780
OG0007971	APOSC_25406	ASTMX14279
OG0007972	APOSC_08717	ASTMX21237
OG0007973	APOSC_09594	ASTMX06438
OG0007974	APOSC_08616	ASTMX03195
OG0007975	APOSC_11633	ASTMX05689
OG0007976	APOSC_23057	ASTMX19235
OG0007977	APOSC_09009, APOSC_09008	ASTMX14691
OG0007978	APOSC_20326	ASTMX18483
OG0007979	APOSC_06426, APOSC_06427	ASTMX21845
OG0007980	APOSC_27208	ASTMX02485
OG0007981	APOSC_08505	ASTMX22696
OG0007983	APOSC_02662	ASTMX18415
OG0007984	APOSC_28885	ASTMX05644
OG0007985	APOSC_01049	ASTMX00312
OG0007986	APOSC_20381	ASTMX08203
