Orthogroup	BRALA	SCHMD
OG0007687	BRALA27367	SCHMD06419, SCHMD07587
OG0007690	BRALA07457	SCHMD21197
OG0007691	BRALA07253	SCHMD07299
OG0007698	BRALA16601	SCHMD08531
OG0007701	BRALA24156	SCHMD12704, SCHMD12705
OG0007702	BRALA23855	SCHMD00819
OG0007705	BRALA25250	SCHMD04986, SCHMD23899
OG0007706	BRALA13007	SCHMD05614
OG0007709	BRALA04067	SCHMD11596, SCHMD01220
OG0007712	BRALA21710	SCHMD04858
OG0007713	BRALA14454	SCHMD16511
OG0007715	BRALA24223	SCHMD08793
OG0007717	BRALA00050	SCHMD10647, SCHMD13736
OG0007718	BRALA07350	SCHMD12974
OG0007722	BRALA21943	SCHMD06810
OG0007723	BRALA06924	SCHMD01195
OG0007727	BRALA21003	SCHMD02748
OG0007732	BRALA11518	SCHMD21069, SCHMD19292
OG0007733	BRALA10960	SCHMD04331, SCHMD04904, SCHMD17435
OG0007735	BRALA19368	SCHMD26168, SCHMD29106, SCHMD26473
OG0007736	BRALA27663	SCHMD03835
OG0007738	BRALA13436, BRALA29831	SCHMD09563
OG0007739	BRALA18839	SCHMD24121
OG0007743	BRALA11275	SCHMD00951
OG0007744	BRALA05195	SCHMD01094
OG0007748	BRALA29527	SCHMD06083
OG0007749	BRALA18940	SCHMD22281
OG0007751	BRALA33971	SCHMD08536
OG0007752	BRALA16189	SCHMD00218
OG0007754	BRALA01279	SCHMD22646
OG0007759	BRALA10072	SCHMD15154, SCHMD24999
OG0007761	BRALA05585	SCHMD07223
OG0007763	BRALA05304	SCHMD21466, SCHMD25520, SCHMD04910
OG0007764	BRALA34240	SCHMD02517
OG0007767	BRALA19625	SCHMD08815
OG0007771	BRALA17154	SCHMD10247
OG0007772	BRALA14256	SCHMD02978
OG0007773	BRALA11668, BRALA02134, BRALA11667, BRALA11666	SCHMD09375
OG0007774	BRALA09169, BRALA09172	SCHMD04593
OG0007775	BRALA29374	SCHMD09981, SCHMD09982
OG0007779	BRALA18122	SCHMD01229
OG0007782	BRALA03653	SCHMD03677
OG0007783	BRALA06375	SCHMD07210
OG0007785	BRALA20355	SCHMD00785
OG0007786	BRALA26160	SCHMD23945
OG0007787	BRALA12709	SCHMD06132, SCHMD05625
OG0007791	BRALA05718	SCHMD06525
OG0007794	BRALA27571	SCHMD29276
OG0007801	BRALA18634	SCHMD00120
OG0007803	BRALA12041	SCHMD04261
OG0007804	BRALA17552	SCHMD06254
OG0007810	BRALA25717	SCHMD02712
OG0007811	BRALA27274	SCHMD17086, SCHMD14179
OG0007812	BRALA10744	SCHMD28383, SCHMD23641
OG0007813	BRALA13378	SCHMD00295
OG0007814	BRALA21286	SCHMD09526
OG0007815	BRALA10697, BRALA10698	SCHMD25078
OG0007816	BRALA08675	SCHMD10692
OG0007820	BRALA30054	SCHMD03191, SCHMD03190
OG0007825	BRALA04064	SCHMD10602
OG0007826	BRALA33633	SCHMD02236, SCHMD06089
OG0007827	BRALA26239	SCHMD11981
OG0007829	BRALA12876	SCHMD05047
OG0007830	BRALA07914	SCHMD06198
OG0007831	BRALA34154	SCHMD01922
OG0007839	BRALA20987, BRALA17342	SCHMD23699, SCHMD26319, SCHMD22509
OG0007841	BRALA03622	SCHMD04233
OG0007845	BRALA19874	SCHMD03208
OG0007846	BRALA03073	SCHMD02029
OG0007848	BRALA12256	SCHMD10763
OG0007858	BRALA11551	SCHMD16060
OG0007870	BRALA33011	SCHMD11483, SCHMD11481
OG0007911	BRALA06532	SCHMD03629
OG0007913	BRALA17110	SCHMD28174, SCHMD12506
OG0007915	BRALA01542	SCHMD17976
OG0007916	BRALA19669	SCHMD05238
OG0007918	BRALA21791	SCHMD04862
OG0007921	BRALA22858	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585
OG0007930	BRALA34955, BRALA03099	SCHMD23207
OG0007932	BRALA03325	SCHMD05433
OG0007933	BRALA02478	SCHMD19133, SCHMD21326
OG0007936	BRALA09697	SCHMD13242
OG0007942	BRALA01333	SCHMD17044, SCHMD16825
OG0007943	BRALA08955	SCHMD05794
OG0007946	BRALA22901	SCHMD25558, SCHMD29148, SCHMD27336
OG0007947	BRALA21953	SCHMD01811
OG0007952	BRALA04663	SCHMD11422
OG0007953	BRALA00144	SCHMD10365
OG0007954	BRALA29357	SCHMD15647, SCHMD24498, SCHMD16817
OG0007956	BRALA16558	SCHMD08518
OG0007957	BRALA10642	SCHMD06225
OG0007958	BRALA21738	SCHMD06124
OG0007962	BRALA26967	SCHMD28715
OG0007964	BRALA06725	SCHMD18740
OG0007966	BRALA04442	SCHMD18759
OG0007969	BRALA05303	SCHMD22362
OG0007970	BRALA05659	SCHMD06415
OG0007971	BRALA19533	SCHMD18597, SCHMD10408
OG0007972	BRALA17622, BRALA17623	SCHMD14212
OG0007976	BRALA06549	SCHMD12628
OG0007978	BRALA01087	SCHMD06883
OG0007979	BRALA15926	SCHMD19003
OG0007980	BRALA10770, BRALA10935	SCHMD14044, SCHMD16945
OG0007994	BRALA25978	SCHMD14773
OG0007996	BRALA27572	SCHMD12658
OG0007998	BRALA35540	SCHMD09076
OG0007999	BRALA09129	SCHMD04760
OG0008000	BRALA16665	SCHMD06527
OG0008002	BRALA09632	SCHMD21980
OG0008003	BRALA05438	SCHMD11976
OG0008004	BRALA19538	SCHMD12085
OG0008005	BRALA10917, BRALA10791	SCHMD17669, SCHMD20609
OG0008008	BRALA18635	SCHMD10303
OG0008016	BRALA15634	SCHMD00413
OG0008022	BRALA30758	SCHMD11581
OG0008025	BRALA06316	SCHMD07224
OG0008029	BRALA14999	SCHMD05048
OG0008030	BRALA07301	SCHMD06361
OG0008031	BRALA30757	SCHMD07106
OG0008036	BRALA11170	SCHMD03105
OG0008037	BRALA13459	SCHMD06243
OG0008038	BRALA00052	SCHMD19808
OG0008040	BRALA35286	SCHMD02680
OG0008041	BRALA15327	SCHMD24202, SCHMD08618
OG0008045	BRALA00416	SCHMD01227
OG0008048	BRALA17625	SCHMD07498
OG0008050	BRALA05347	SCHMD06152
OG0008051	BRALA06514	SCHMD23274, SCHMD15079
OG0008054	BRALA09180	SCHMD17851
OG0008056	BRALA12095	SCHMD07503
OG0008057	BRALA09187	SCHMD03924
OG0008059	BRALA11716	SCHMD24524
OG0008064	BRALA16954	SCHMD26279, SCHMD28375
OG0008069	BRALA05254	SCHMD01844
OG0008070	BRALA21954	SCHMD03415
OG0008073	BRALA18358	SCHMD12143
OG0008074	BRALA28413	SCHMD11074, SCHMD06066
OG0008078	BRALA13669	SCHMD07891
OG0008079	BRALA08589	SCHMD20114
OG0008081	BRALA03257	SCHMD03406
OG0008083	BRALA28836	SCHMD06583
OG0008085	BRALA16435, BRALA31770	SCHMD09017
OG0008091	BRALA30103	SCHMD06256
OG0008094	BRALA15291	SCHMD15453
OG0008100	BRALA16672	SCHMD01273
OG0008102	BRALA02796	SCHMD08890, SCHMD02019, SCHMD22351
OG0008103	BRALA34312	SCHMD17469
OG0008105	BRALA33680	SCHMD14792
OG0008107	BRALA07036	SCHMD16301, SCHMD01772
OG0008108	BRALA03352	SCHMD04631
OG0008109	BRALA30499	SCHMD04630
OG0008110	BRALA13888	SCHMD13980, SCHMD18485
OG0008112	BRALA22113	SCHMD04834
OG0008113	BRALA07943	SCHMD11498
OG0008119	BRALA28937	SCHMD24314
OG0008120	BRALA23874	SCHMD22241
OG0008122	BRALA26542	SCHMD15610
OG0008126	BRALA14557	SCHMD10157, SCHMD27581
OG0008127	BRALA11884	SCHMD21817, SCHMD12498
OG0008136	BRALA20212	SCHMD15183
OG0008138	BRALA35674	SCHMD02934, SCHMD02933
OG0008151	BRALA03631, BRALA03632	SCHMD14941
OG0008200	BRALA20228, BRALA15149	SCHMD23028
OG0008203	BRALA03991	SCHMD02500
OG0008204	BRALA33352	SCHMD15894
OG0008205	BRALA21784	SCHMD00909
OG0008208	BRALA20062	SCHMD04911
OG0008211	BRALA18220	SCHMD11666
OG0008212	BRALA24855, BRALA00330	SCHMD05860
OG0008214	BRALA34414, BRALA05477	SCHMD04130
OG0008215	BRALA22956	SCHMD05834
OG0008216	BRALA22497	SCHMD25991, SCHMD19838
OG0008220	BRALA11793	SCHMD04569
OG0008224	BRALA19108	SCHMD03864
OG0008225	BRALA08069	SCHMD01718
OG0008235	BRALA05497	SCHMD07839
OG0008238	BRALA15105	SCHMD10302
OG0008241	BRALA09191	SCHMD24646, SCHMD22486
OG0008245	BRALA23605	SCHMD03524
OG0008246	BRALA04540	SCHMD09146, SCHMD06332
OG0008249	BRALA05292	SCHMD19574
OG0008259	BRALA13760	SCHMD23077
OG0008262	BRALA02776	SCHMD06201
OG0008264	BRALA08405	SCHMD01840
OG0008268	BRALA03654	SCHMD13577
OG0008269	BRALA18372	SCHMD14580
OG0008271	BRALA13152	SCHMD01219
OG0008275	BRALA28211	SCHMD02126
OG0008281	BRALA11926	SCHMD05027
OG0008283	BRALA17761	SCHMD05016
OG0008286	BRALA21994	SCHMD05658
OG0008294	BRALA16279	SCHMD12151
OG0008295	BRALA31051	SCHMD09987
OG0008296	BRALA13383	SCHMD23760, SCHMD23561
OG0008300	BRALA03675	SCHMD08547
OG0008303	BRALA20895	SCHMD06531, SCHMD06532
OG0008304	BRALA31258	SCHMD07113
OG0008318	BRALA10037	SCHMD10002
OG0008324	BRALA28417	SCHMD07992
OG0008327	BRALA18892	SCHMD12357
OG0008328	BRALA28850	SCHMD06103, SCHMD12177, SCHMD10759
OG0008329	BRALA14806	SCHMD01432
OG0008330	BRALA12008	SCHMD15310
OG0008335	BRALA05150	SCHMD12743
OG0008341	BRALA24420	SCHMD06774
OG0008347	BRALA07053	SCHMD21329, SCHMD12927
OG0008348	BRALA02881	SCHMD08325
OG0008353	BRALA20086	SCHMD20072
OG0008355	BRALA31283	SCHMD14137
OG0008378	BRALA00143	SCHMD15522, SCHMD18749
OG0008381	BRALA34490	SCHMD25812, SCHMD08479
OG0008383	BRALA34425, BRALA34686	SCHMD08350
OG0008387	BRALA27580	SCHMD17311
OG0008388	BRALA22482	SCHMD17716
OG0008390	BRALA05244	SCHMD00088, SCHMD04614
OG0008392	BRALA06321	SCHMD22569
OG0008401	BRALA17999	SCHMD14767
OG0008403	BRALA24505	SCHMD28274
OG0008404	BRALA23651	SCHMD00779
OG0008410	BRALA17049	SCHMD12848
OG0008412	BRALA13554	SCHMD01597
OG0008416	BRALA17626	SCHMD11640
OG0008418	BRALA06091	SCHMD04131
OG0008419	BRALA13393	SCHMD28879
OG0008422	BRALA18880	SCHMD08546
OG0008424	BRALA14612	SCHMD01987
OG0008427	BRALA08333	SCHMD14294, SCHMD08805
OG0008432	BRALA18703	SCHMD29562
OG0008444	BRALA22302	SCHMD03971
OG0008450	BRALA34938	SCHMD04265, SCHMD16235, SCHMD21568, SCHMD20007, SCHMD10359, SCHMD15915, SCHMD08146
OG0008450	BRALA31984	SCHMD18562
OG0008453	BRALA07678	SCHMD00408
OG0008462	BRALA14603	SCHMD11391
OG0008468	BRALA17335	SCHMD12601
OG0008478	BRALA07281	SCHMD05277
OG0008507	BRALA15057	SCHMD19330
OG0008516	BRALA10786, BRALA10911	SCHMD16129
OG0008524	BRALA34791, BRALA35810	SCHMD13695, SCHMD25478
OG0008526	BRALA01004	SCHMD17941, SCHMD24409
OG0008538	BRALA11832	SCHMD28015, SCHMD06259
OG0008540	BRALA07940	SCHMD02327
OG0008544	BRALA17943	SCHMD05484
OG0008545	BRALA17948	SCHMD26323
OG0008547	BRALA05481	SCHMD19977
OG0008560	BRALA01988	SCHMD10443, SCHMD24613, SCHMD05155
OG0008563	BRALA29273	SCHMD02550
OG0008578	BRALA03455	SCHMD01971, SCHMD08082
OG0008591	BRALA15014	SCHMD01982
OG0008592	BRALA18436	SCHMD21494
OG0008594	BRALA07379	SCHMD18024
OG0008597	BRALA28968	SCHMD01608
OG0008601	BRALA20388	SCHMD29284, SCHMD21138, SCHMD24337
OG0008606	BRALA09692	SCHMD09991
OG0008607	BRALA27393	SCHMD01977
OG0008613	BRALA15326	SCHMD26366
OG0008620	BRALA09482	SCHMD03945
OG0008629	BRALA21752	SCHMD07406
OG0008633	BRALA22271	SCHMD15809
OG0008634	BRALA22279	SCHMD07070
OG0008637	BRALA15802	SCHMD27615, SCHMD20972
OG0008639	BRALA29796	SCHMD06381
OG0008641	BRALA29471	SCHMD18073
OG0008642	BRALA28732	SCHMD20760
OG0008644	BRALA16311	SCHMD25942, SCHMD07785
OG0008646	BRALA18831, BRALA18832	SCHMD14922
OG0008654	BRALA27377	SCHMD24064
OG0008659	BRALA28628	SCHMD12477, SCHMD07365
OG0008660	BRALA16548	SCHMD00430
OG0008662	BRALA00592	SCHMD04637
OG0008663	BRALA34276	SCHMD04984
OG0008665	BRALA06807	SCHMD23777
OG0008673	BRALA20899	SCHMD24760, SCHMD26780
OG0008676	BRALA07254	SCHMD04870
OG0008680	BRALA21682	SCHMD00431
OG0008681	BRALA10215	SCHMD25534
OG0008720	BRALA27056	SCHMD13596
OG0008720	BRALA20012	SCHMD17911, SCHMD00379, SCHMD15467, SCHMD29511, SCHMD04302, SCHMD09883, SCHMD15283, SCHMD13913, SCHMD04496, SCHMD21454, SCHMD20133
OG0008753	BRALA02594	SCHMD08078
OG0008760	BRALA14035	SCHMD15549
OG0008762	BRALA21759	SCHMD10840
OG0008770	BRALA28302	SCHMD21468
OG0008772	BRALA21472	SCHMD13781
OG0008773	BRALA34139	SCHMD10246
OG0008781	BRALA24780, BRALA19813	SCHMD02983
OG0008789	BRALA22759	SCHMD02275
OG0008793	BRALA25531	SCHMD12912
OG0008794	BRALA31199	SCHMD07174
OG0008797	BRALA14918	SCHMD22432
OG0008806	BRALA06332	SCHMD16582, SCHMD26199
OG0008808	BRALA29294	SCHMD16197, SCHMD25440, SCHMD11742, SCHMD06923
OG0008810	BRALA25429	SCHMD09581
OG0008811	BRALA21997	SCHMD19518
OG0008822	BRALA06559	SCHMD12902
OG0008824	BRALA02996	SCHMD07471
OG0008828	BRALA04831	SCHMD05593
OG0008831	BRALA23986	SCHMD06242
OG0008832	BRALA05684	SCHMD13665
OG0008833	BRALA13348	SCHMD05260
OG0008834	BRALA01773	SCHMD00573
OG0008835	BRALA13701	SCHMD07136
OG0008836	BRALA24617	SCHMD17978
OG0008837	BRALA17709	SCHMD09041
OG0008847	BRALA24430	SCHMD08182
OG0008848	BRALA21485	SCHMD15793, SCHMD13018
OG0008851	BRALA28866	SCHMD03782
OG0008858	BRALA16272	SCHMD07838
OG0008868	BRALA11155	SCHMD02558
OG0008872	BRALA05136	SCHMD07607
OG0008884	BRALA35082, BRALA35156	SCHMD18224
OG0008884	BRALA02176	SCHMD28156, SCHMD28998, SCHMD26862, SCHMD23378, SCHMD24224
OG0008892	BRALA11439	SCHMD28644, SCHMD20329
OG0008896	BRALA03211	SCHMD19136
OG0008900	BRALA31034	SCHMD04043
OG0008903	BRALA17180	SCHMD15652, SCHMD15797
OG0008907	BRALA06239	SCHMD23807, SCHMD20952
OG0008913	BRALA18540	SCHMD01125
OG0008924	BRALA22720	SCHMD00162
OG0008925	BRALA17172, BRALA17171	SCHMD20296, SCHMD12526, SCHMD22080, SCHMD20991
OG0008936	BRALA21719, BRALA35448	SCHMD22583
OG0008938	BRALA33318	SCHMD01642
OG0008984	BRALA13985, BRALA23758, BRALA23760, BRALA25299	SCHMD10198
OG0008989	BRALA18029, BRALA02685, BRALA02687, BRALA20031	SCHMD00674
OG0008990	BRALA07068	SCHMD05053
OG0009048	BRALA22478	SCHMD29737, SCHMD28959, SCHMD11218
OG0009055	BRALA30859, BRALA27360	SCHMD03089
OG0009067	BRALA12094	SCHMD10912, SCHMD09596
OG0009078	BRALA27983	SCHMD03858
OG0009082	BRALA04176	SCHMD09430
OG0009089	BRALA03720	SCHMD05973
OG0009104	BRALA13053	SCHMD29841
OG0009105	BRALA20875	SCHMD29027
OG0009106	BRALA13469, BRALA13470	SCHMD05883
OG0009111	BRALA29048	SCHMD19220
OG0009115	BRALA05149	SCHMD04961, SCHMD24724
OG0009119	BRALA20080	SCHMD10818
OG0009135	BRALA19626	SCHMD06725
OG0009137	BRALA10897	SCHMD04329
OG0009145	BRALA16160	SCHMD10149
OG0009148	BRALA01566	SCHMD19404, SCHMD21450
OG0009158	BRALA10838	SCHMD22115, SCHMD14429
OG0009162	BRALA35837	SCHMD00965
OG0009176	BRALA27004, BRALA05657	SCHMD01852
OG0009191	BRALA34963	SCHMD06761, SCHMD07302
OG0009196	BRALA11271	SCHMD17104, SCHMD11345
OG0009197	BRALA16159	SCHMD27935
OG0009203	BRALA20170, BRALA18997	SCHMD14775
OG0009225	BRALA00399	SCHMD06569, SCHMD09095
OG0009298	BRALA23723	SCHMD15305, SCHMD26717
OG0009301	BRALA22294	SCHMD01948
OG0009310	BRALA28856	SCHMD26041
OG0009312	BRALA08769	SCHMD09261
OG0009313	BRALA13086	SCHMD20612
OG0009323	BRALA01975	SCHMD03657
OG0009327	BRALA08860	SCHMD04221
OG0009345	BRALA10703	SCHMD08673
OG0009349	BRALA07395	SCHMD02982
OG0009353	BRALA03889	SCHMD06304
OG0009354	BRALA26573	SCHMD17497, SCHMD28856
OG0009357	BRALA05243	SCHMD02555
OG0009359	BRALA01641, BRALA15073, BRALA15071	SCHMD26564
OG0009364	BRALA21214	SCHMD06559, SCHMD24506, SCHMD13541
OG0009369	BRALA12716	SCHMD07238
OG0009385	BRALA17721	SCHMD04877
OG0009390	BRALA28964	SCHMD09711, SCHMD01168
OG0009396	BRALA09780	SCHMD29213, SCHMD13437
OG0009400	BRALA13658, BRALA13659	SCHMD06073
OG0009405	BRALA13525	SCHMD10463
OG0009409	BRALA21694	SCHMD14065
OG0009413	BRALA26269	SCHMD25631
OG0009415	BRALA11437	SCHMD20606
OG0009427	BRALA13784	SCHMD16975
OG0009434	BRALA29421	SCHMD13501, SCHMD20342, SCHMD17529, SCHMD18181
OG0009437	BRALA20761	SCHMD05788, SCHMD07312, SCHMD22677, SCHMD17989, SCHMD15032, SCHMD11614, SCHMD15936, SCHMD10869, SCHMD28327, SCHMD19394, SCHMD18262
OG0009441	BRALA12121, BRALA12119	SCHMD18174
OG0009441	BRALA32111	SCHMD03293, SCHMD01352
OG0009451	BRALA21705	SCHMD01015
OG0009486	BRALA18698, BRALA18699	SCHMD28400
OG0009495	BRALA34569	SCHMD25262, SCHMD05721
OG0009495	BRALA31875, BRALA33663, BRALA23007	SCHMD18790, SCHMD10165
OG0009563	BRALA32044, BRALA17762	SCHMD05017
OG0009577	BRALA29076	SCHMD05317
OG0009579	BRALA18808	SCHMD29703, SCHMD23565, SCHMD03414
OG0009591	BRALA04414, BRALA20890	SCHMD27085, SCHMD23257
OG0009596	BRALA10705	SCHMD09195
OG0009601	BRALA14238	SCHMD19448
OG0009611	BRALA31021	SCHMD22551
OG0009612	BRALA22746	SCHMD15711
OG0009618	BRALA19058, BRALA19057	SCHMD21917
OG0009633	BRALA29059	SCHMD06821
OG0009649	BRALA29136	SCHMD29215
OG0009653	BRALA16250	SCHMD01708
OG0009654	BRALA10438	SCHMD11529, SCHMD10542
OG0009656	BRALA18470	SCHMD20650
OG0009670	BRALA13322, BRALA13323	SCHMD25099
OG0009674	BRALA03030	SCHMD00471
OG0009677	BRALA23197	SCHMD09943, SCHMD14320
OG0009684	BRALA18803	SCHMD07082
OG0009730	BRALA13207, BRALA13208, BRALA13209	SCHMD19117
OG0009737	BRALA16493, BRALA16498	SCHMD00059, SCHMD02313
OG0009873	BRALA00413	SCHMD05559
OG0009883	BRALA22200	SCHMD07554
OG0009890	BRALA16602	SCHMD17267, SCHMD15237
OG0009902	BRALA08019	SCHMD02660
OG0009903	BRALA25268, BRALA26402	SCHMD18281
OG0009906	BRALA22491	SCHMD03707
OG0009910	BRALA02819	SCHMD25779, SCHMD04284
OG0009911	BRALA05445	SCHMD21137, SCHMD08065
OG0009925	BRALA16530	SCHMD09916
OG0009926	BRALA35838	SCHMD29323
OG0009956	BRALA01256	SCHMD14293, SCHMD08360
OG0009971	BRALA06616	SCHMD02051
OG0009976	BRALA02296	SCHMD00227
OG0009989	BRALA07559	SCHMD15323
OG0010048	BRALA05578	SCHMD23752, SCHMD18623
OG0010054	BRALA35375	SCHMD29170, SCHMD29287, SCHMD29671, SCHMD28255, SCHMD27264
OG0010151	BRALA13749	SCHMD16903
OG0010152	BRALA07947	SCHMD03283
OG0010155	BRALA12889	SCHMD02962
OG0010156	BRALA04854	SCHMD17054
OG0010183	BRALA18307	SCHMD03082
OG0010202	BRALA09045	SCHMD11753
OG0010210	BRALA05329	SCHMD06357
OG0010214	BRALA16642	SCHMD22541, SCHMD13088
OG0010237	BRALA02896, BRALA02791	SCHMD13461
OG0010251	BRALA17786	SCHMD07491
OG0010327	BRALA22430	SCHMD29086, SCHMD23400, SCHMD15492
OG0010340	BRALA00884, BRALA00885	SCHMD18408, SCHMD17123, SCHMD04097
OG0010346	BRALA33257	SCHMD01346
OG0010347	BRALA31983, BRALA01843	SCHMD20195
OG0010356	BRALA22420	SCHMD17154
OG0010370	BRALA29966, BRALA15702, BRALA27079, BRALA03771	SCHMD17799
OG0010533	BRALA00260, BRALA33081	SCHMD20639
OG0010546	BRALA18759	SCHMD22331
OG0010553	BRALA10861, BRALA10860	SCHMD15085, SCHMD16009
OG0010554	BRALA28430	SCHMD14413
OG0010562	BRALA14694	SCHMD00187
OG0010575	BRALA03559, BRALA28097	SCHMD02392
OG0010584	BRALA10811, BRALA10928	SCHMD00509
OG0010613	BRALA17094, BRALA17092	SCHMD26213, SCHMD21710
OG0010691	BRALA25284	SCHMD23021
OG0010713	BRALA00238	SCHMD14599, SCHMD06711
OG0010860	BRALA02190, BRALA12525	SCHMD12699
OG0010876	BRALA24224	SCHMD00051
OG0010903	BRALA17216	SCHMD12154, SCHMD27791
OG0010929	BRALA12666, BRALA26322, BRALA12667	SCHMD04732
OG0010956	BRALA22167	SCHMD29288
OG0011003	BRALA17178	SCHMD00814
OG0011106	BRALA34181, BRALA15221	SCHMD14749, SCHMD24796
OG0011230	BRALA06936	SCHMD09138
OG0011264	BRALA03791	SCHMD13965
OG0011313	BRALA08277	SCHMD20909
OG0011414	BRALA23446	SCHMD03039
OG0011487	BRALA33580	SCHMD09066, SCHMD06435, SCHMD25971, SCHMD23740, SCHMD22886
OG0011489	BRALA08550	SCHMD18258, SCHMD13115, SCHMD04330, SCHMD05491, SCHMD17341, SCHMD14010, SCHMD08982, SCHMD13233, SCHMD17342, SCHMD27650, SCHMD28370, SCHMD27923
OG0011636	BRALA19614	SCHMD06762
OG0011691	BRALA01017	SCHMD23863
OG0011732	BRALA12492	SCHMD05196
OG0011756	BRALA05910, BRALA02616, BRALA05911, BRALA05919, BRALA34999	SCHMD02779
OG0011808	BRALA35816	SCHMD27337, SCHMD29845, SCHMD29408, SCHMD29046
OG0011830	BRALA14886, BRALA09443	SCHMD15538
OG0011845	BRALA00078	SCHMD00887
OG0011865	BRALA34150, BRALA16285, BRALA14979	SCHMD26729, SCHMD23813, SCHMD20478
OG0011880	BRALA04115	SCHMD20338
OG0011923	BRALA22174	SCHMD05262
OG0011966	BRALA31120	SCHMD16030, SCHMD04303
OG0011968	BRALA33414	SCHMD02685, SCHMD15903
OG0012175	BRALA35539	SCHMD26475
OG0012195	BRALA28070, BRALA33148, BRALA32770, BRALA12344	SCHMD09227
OG0012269	BRALA24462	SCHMD11677
OG0012306	BRALA06645	SCHMD28929, SCHMD24467, SCHMD25607, SCHMD24915, SCHMD20842, SCHMD15380, SCHMD09461, SCHMD10080
OG0012374	BRALA26564, BRALA03500, BRALA03481	SCHMD08822, SCHMD19750, SCHMD20616
OG0012542	BRALA14309, BRALA15814, BRALA05508	SCHMD06894
OG0012556	BRALA34344	SCHMD18860, SCHMD25931, SCHMD02496
OG0012837	BRALA04378, BRALA04376	SCHMD05708
OG0012846	BRALA08791, BRALA08789	SCHMD13462
OG0012898	BRALA02213, BRALA05921	SCHMD10901
OG0012902	BRALA06691	SCHMD13547
OG0012917	BRALA09223	SCHMD14750, SCHMD16081
OG0013054	BRALA27998, BRALA30256, BRALA18134	SCHMD13083
OG0013139	BRALA22955	SCHMD29357
OG0013224	BRALA12612	SCHMD07071
OG0013224	BRALA23761	SCHMD22046
OG0013238	BRALA27231	SCHMD07892
OG0013251	BRALA19996	SCHMD02413
OG0013259	BRALA34912	SCHMD23251, SCHMD28320, SCHMD20655, SCHMD28409
OG0013259	BRALA35058	SCHMD26483, SCHMD26407
OG0013577	BRALA13441	SCHMD06221
OG0013610	BRALA23358	SCHMD29625, SCHMD25584
OG0013701	BRALA03507	SCHMD13884
OG0013710	BRALA01891	SCHMD21435
OG0013723	BRALA04105, BRALA04106	SCHMD19065, SCHMD24798
OG0013724	BRALA09483	SCHMD01398
OG0014092	BRALA27827, BRALA34540, BRALA34462	SCHMD17108
OG0014095	BRALA30753, BRALA30752, BRALA16844	SCHMD18884, SCHMD25880
OG0014096	BRALA23273, BRALA03470, BRALA10982	SCHMD13265
OG0014156	BRALA15810, BRALA15811	SCHMD12928
OG0014556	BRALA16714	SCHMD04580
OG0014566	BRALA31865	SCHMD24371
OG0014572	BRALA02031	SCHMD22812, SCHMD18158
OG0014611	BRALA20159, BRALA35036	SCHMD14459
OG0014613	BRALA04349	SCHMD16294
OG0014634	BRALA06356	SCHMD01818
OG0014666	BRALA00028	SCHMD16424
OG0014778	BRALA06570	SCHMD10508
OG0015018	BRALA18785	SCHMD04106
OG0015153	BRALA33213, BRALA31141	SCHMD28669
OG0015154	BRALA31140	SCHMD29389
OG0015170	BRALA11481	SCHMD07137
OG0015174	BRALA02716	SCHMD16019, SCHMD26682, SCHMD22235
OG0015195	BRALA34851	SCHMD12059
OG0015744	BRALA20037	SCHMD15322
OG0015752	BRALA06732	SCHMD04493
OG0015765	BRALA34385, BRALA31878	SCHMD19720
OG0015773	BRALA34277	SCHMD00477
OG0015955	BRALA30264	SCHMD09351, SCHMD23383, SCHMD05966, SCHMD01286, SCHMD04619
OG0015958	BRALA21316	SCHMD26910
OG0016096	BRALA08527	SCHMD26018, SCHMD21891
OG0016328	BRALA35606	SCHMD10748, SCHMD09942
OG0016375	BRALA12508, BRALA12507	SCHMD16065
OG0016381	BRALA32890, BRALA15675, BRALA25181, BRALA25176	SCHMD21229
OG0016422	BRALA24793	SCHMD09853
OG0016426	BRALA22026, BRALA16454	SCHMD18826
OG0016430	BRALA20566	SCHMD11663
OG0016450	BRALA21007	SCHMD08289
OG0016491	BRALA08532	SCHMD24295, SCHMD14451
OG0016492	BRALA09137	SCHMD09168
OG0016492	BRALA34709	SCHMD26505
OG0016497	BRALA16847	SCHMD04886, SCHMD04885
OG0016498	BRALA17779	SCHMD10334
OG0016515	BRALA35649	SCHMD20000, SCHMD09989
OG0017331	BRALA18842	SCHMD29539
OG0017343	BRALA35584	SCHMD25499
OG0018082	BRALA06938, BRALA06901	SCHMD22190
OG0018084	BRALA26826	SCHMD01680, SCHMD02422
OG0018135	BRALA08972	SCHMD27491
OG0018173	BRALA19040, BRALA14457	SCHMD02759
OG0018192	BRALA24230	SCHMD12887
OG0018239	BRALA09679	SCHMD06845
OG0018254	BRALA18362	SCHMD03597, SCHMD04054
OG0018272	BRALA33892, BRALA35306	SCHMD27977
OG0018274	BRALA34390	SCHMD14782, SCHMD02350, SCHMD14781
OG0018275	BRALA34506	SCHMD27388, SCHMD11334
OG0018277	BRALA34787	SCHMD25280
OG0019195	BRALA33127	SCHMD26771, SCHMD21499
OG0019480	BRALA21429	SCHMD05699
OG0020000	BRALA07326, BRALA34045	SCHMD06717
OG0020058	BRALA03482	SCHMD27740
OG0020083	BRALA35114	SCHMD00460
