Orthogroup	BRALA	DROME
OG0006318	BRALA19707	DROME09391
OG0006319	BRALA18740	DROME00483, DROME00484
OG0006321	BRALA16122	DROME00074
OG0006322	BRALA15375	DROME19674
OG0006323	BRALA22948	DROME00186
OG0006328	BRALA21269	DROME04072
OG0006329	BRALA25075	DROME06117
OG0006330	BRALA18518	DROME21856, DROME21857
OG0006331	BRALA23061	DROME16655, DROME16654, DROME16657, DROME16656
OG0006332	BRALA15040	DROME01006
OG0006333	BRALA15716	DROME05697
OG0006334	BRALA05128	DROME04357
OG0006339	BRALA07229	DROME19031, DROME19030
OG0006340	BRALA03730	DROME02471
OG0006341	BRALA04141	DROME06095
OG0006344	BRALA00595	DROME11878
OG0006345	BRALA13758	DROME01528
OG0006346	BRALA12899	DROME16623
OG0006347	BRALA09195	DROME18372, DROME18373
OG0006350	BRALA04268	DROME10882
OG0006351	BRALA08302	DROME17575
OG0006352	BRALA04530	DROME15718
OG0006353	BRALA13425	DROME00751
OG0006355	BRALA19754	DROME00424
OG0006356	BRALA22173	DROME02890
OG0006358	BRALA28059	DROME03318, DROME03317
OG0006359	BRALA10059	DROME01311
OG0006360	BRALA02301	DROME19840
OG0006362	BRALA22988	DROME11093
OG0006363	BRALA27462	DROME07012
OG0006364	BRALA04293, BRALA04292	DROME14912
OG0006365	BRALA11762	DROME21616, DROME21617
OG0006367	BRALA30719	DROME09374
OG0006370	BRALA01047	DROME08234
OG0006372	BRALA03212	DROME08788
OG0006375	BRALA35312, BRALA16704	DROME19928
OG0006376	BRALA02582	DROME13198
OG0006377	BRALA12745	DROME08417
OG0006378	BRALA21690	DROME17931
OG0006379	BRALA13357	DROME02858, DROME04856
OG0006381	BRALA28145	DROME02707, DROME20650
OG0006382	BRALA17399	DROME15024
OG0006383	BRALA03662	DROME12394
OG0006385	BRALA13372	DROME09556
OG0006387	BRALA30260	DROME09390
OG0006388	BRALA21976	DROME20388, DROME20387
OG0006389	BRALA15656	DROME15710
OG0006392	BRALA12289	DROME11920
OG0006393	BRALA13557	DROME03463, DROME03462
OG0006395	BRALA16655	DROME00130
OG0006398	BRALA00645, BRALA22061	DROME21615
OG0006402	BRALA16948	DROME17310
OG0006405	BRALA02502	DROME13750, DROME13751
OG0006406	BRALA16985	DROME19952, DROME19616
OG0006408	BRALA30169, BRALA30167	DROME17398, DROME17397
OG0006442	BRALA26582	DROME16371
OG0006443	BRALA15942	DROME16038
OG0006447	BRALA18461	DROME10748
OG0006448	BRALA14481	DROME21414
OG0006449	BRALA12969	DROME03272
OG0006454	BRALA31920	DROME19164
OG0006456	BRALA07627	DROME00779
OG0006458	BRALA35074	DROME10373
OG0006459	BRALA21741	DROME10282
OG0006460	BRALA17443	DROME15064
OG0006461	BRALA17215	DROME01188
OG0006462	BRALA21972	DROME01832
OG0006463	BRALA15556	DROME10850
OG0006464	BRALA11660	DROME15553
OG0006465	BRALA11934	DROME04025
OG0006469	BRALA13138	DROME02304
OG0006470	BRALA03878	DROME05726, DROME05725
OG0006471	BRALA01351	DROME03198
OG0006472	BRALA01349	DROME01113
OG0006474	BRALA29415	DROME18594
OG0006475	BRALA07446	DROME11340, DROME11339
OG0006476	BRALA08067	DROME02188
OG0006477	BRALA01024	DROME16299
OG0006478	BRALA20796	DROME10803
OG0006479	BRALA32335	DROME03631
OG0006480	BRALA00269	DROME15425, DROME15426
OG0006481	BRALA01853	DROME02142, DROME01455
OG0006482	BRALA23441	DROME21719
OG0006483	BRALA29449	DROME04426
OG0006485	BRALA20858	DROME17756
OG0006487	BRALA09409	DROME20891
OG0006488	BRALA22110	DROME14000
OG0006490	BRALA09290	DROME17521
OG0006491	BRALA16671	DROME09727
OG0006492	BRALA28429	DROME19565, DROME19566
OG0006492	BRALA33987	DROME03823
OG0006494	BRALA12242	DROME13014
OG0006497	BRALA29776	DROME11986
OG0006498	BRALA29822	DROME00774
OG0006500	BRALA23434	DROME02408
OG0006501	BRALA21471	DROME07620
OG0006504	BRALA17735	DROME01726
OG0006505	BRALA14552	DROME19279
OG0006507	BRALA24795	DROME11241, DROME13160
OG0006509	BRALA11787	DROME06735
OG0006510	BRALA26585	DROME21078
OG0006511	BRALA26583	DROME02030
OG0006512	BRALA15201	DROME14203
OG0006514	BRALA16975	DROME04973
OG0006516	BRALA22526	DROME07746
OG0006517	BRALA05623	DROME16077, DROME16076
OG0006518	BRALA27980	DROME12457
OG0006519	BRALA30968	DROME10463
OG0006520	BRALA26806	DROME01601
OG0006522	BRALA19190	DROME21565, DROME21563, DROME21564
OG0006523	BRALA28068	DROME13324
OG0006524	BRALA09322	DROME08322
OG0006526	BRALA03451	DROME10066
OG0006528	BRALA07058	DROME03901, DROME03902, DROME03900
OG0006530	BRALA21307	DROME02632
OG0006532	BRALA05058	DROME18743
OG0006533	BRALA12416	DROME11744, DROME11742, DROME11745, DROME11743
OG0006536	BRALA24028	DROME00110
OG0006537	BRALA30762	DROME17569
OG0006538	BRALA05308	DROME00930
OG0006540	BRALA14264	DROME04024
OG0006543	BRALA21134	DROME19675
OG0006544	BRALA08406	DROME08098
OG0006545	BRALA23681	DROME14793
OG0006546	BRALA13326	DROME03836
OG0006547	BRALA21713	DROME21566
OG0006549	BRALA12819	DROME08226
OG0006550	BRALA27195	DROME12314
OG0006551	BRALA18331	DROME01560
OG0006552	BRALA18527	DROME02022
OG0006553	BRALA06295	DROME06750
OG0006554	BRALA14992	DROME13465
OG0006556	BRALA24801	DROME10784
OG0006557	BRALA24618	DROME08144
OG0006560	BRALA24104, BRALA34102	DROME17786
OG0006561	BRALA12061	DROME15269
OG0006567	BRALA30066	DROME01202
OG0006568	BRALA01715	DROME05220
OG0006569	BRALA10919, BRALA10793	DROME20993
OG0006570	BRALA10044	DROME20261
OG0006571	BRALA01588	DROME05601
OG0006573	BRALA25563	DROME14640
OG0006574	BRALA09517	DROME19778
OG0006577	BRALA10957	DROME16628
OG0006578	BRALA24046	DROME15457
OG0006580	BRALA07037	DROME00474
OG0006582	BRALA02218, BRALA20732	DROME02599, DROME02598, DROME02600
OG0006583	BRALA12341	DROME16903
OG0006584	BRALA19370	DROME07289
OG0006586	BRALA34705, BRALA34026	DROME11738, DROME02891
OG0006587	BRALA22287	DROME02493
OG0006590	BRALA22902	DROME17574
OG0006593	BRALA00408, BRALA00407	DROME11713
OG0006594	BRALA24225	DROME12981
OG0006595	BRALA04703	DROME20933
OG0006596	BRALA26574	DROME13730, DROME13731
OG0006597	BRALA15919	DROME19349
OG0006598	BRALA18182	DROME15235
OG0006599	BRALA03707	DROME13830, DROME13829
OG0006602	BRALA19036	DROME18117
OG0006603	BRALA03443	DROME08268, DROME08267
OG0006604	BRALA33757	DROME10779
OG0006607	BRALA15151	DROME06763
OG0006608	BRALA16177	DROME15074
OG0006609	BRALA07455	DROME08965
OG0006610	BRALA23008, BRALA25297	DROME00685
OG0006611	BRALA14061	DROME04706, DROME04707
OG0006612	BRALA01028	DROME07454
OG0006613	BRALA04025	DROME02162, DROME02161
OG0006614	BRALA01003	DROME03471
OG0006615	BRALA13677	DROME05191
OG0006616	BRALA12229, BRALA16162	DROME04436, DROME04435
OG0006619	BRALA16699	DROME20837, DROME20836
OG0006621	BRALA28416	DROME01854
OG0006622	BRALA12099	DROME13807
OG0006623	BRALA32109	DROME03084
OG0006625	BRALA20997	DROME13491
OG0006628	BRALA05802	DROME04083, DROME04082
OG0006630	BRALA04522	DROME13179, DROME15908
OG0006631	BRALA21370	DROME06287
OG0006633	BRALA15776	DROME10769
OG0006634	BRALA35230, BRALA34352, BRALA34022, BRALA34713, BRALA35261, BRALA34061, BRALA35014	DROME05352
OG0006635	BRALA08601	DROME12947
OG0006636	BRALA13097	DROME02119
OG0006637	BRALA26648	DROME01008
OG0006638	BRALA03533	DROME10155
OG0006640	BRALA03728	DROME00615
OG0006642	BRALA23312	DROME08951
OG0006646	BRALA13446	DROME15373
OG0006649	BRALA19902, BRALA28980	DROME00086
OG0006650	BRALA28585, BRALA25692	DROME04683, DROME04682
OG0006651	BRALA18794	DROME04694
OG0006653	BRALA16140	DROME10989, DROME10990
OG0006655	BRALA00574	DROME18847
OG0006657	BRALA07213	DROME19456, DROME19455
OG0006658	BRALA16629	DROME21096
OG0006662	BRALA14712	DROME19864
OG0006663	BRALA16974	DROME13134
OG0006664	BRALA24834	DROME04463
OG0006666	BRALA34133	DROME07406, DROME07405, DROME07404, DROME07403
OG0006667	BRALA05144	DROME06736
OG0006668	BRALA08318	DROME09203, DROME09202, DROME09204
OG0006669	BRALA00985	DROME09383
OG0006670	BRALA02659	DROME03282
OG0006673	BRALA29976	DROME03524
OG0006677	BRALA06236	DROME21382
OG0006678	BRALA06274	DROME02009
OG0006681	BRALA20996	DROME07359, DROME07360
OG0006684	BRALA12717	DROME10607
OG0006686	BRALA03046	DROME10194
OG0006689	BRALA08372	DROME16220, DROME06540
OG0006690	BRALA17356	DROME00556
OG0006691	BRALA14546	DROME16256
OG0006692	BRALA17480	DROME03538
OG0006694	BRALA16849	DROME08808
OG0006695	BRALA18862	DROME15570
OG0006697	BRALA31820	DROME13987
OG0006698	BRALA19125	DROME10462, DROME10461
OG0006701	BRALA10896, BRALA03769, BRALA03768, BRALA06918, BRALA06917, BRALA06919, BRALA11772	DROME00992
OG0006702	BRALA01475	DROME02407
OG0006705	BRALA15796	DROME10883
OG0006706	BRALA02737	DROME18775
OG0006707	BRALA23645	DROME19785
OG0006708	BRALA20874	DROME07913
OG0006709	BRALA09059	DROME12082
OG0006710	BRALA14570	DROME13063, DROME13065, DROME13064
OG0006712	BRALA20215, BRALA20214	DROME09518, DROME09519
OG0006717	BRALA26122	DROME10030
OG0006719	BRALA13038	DROME11683
OG0006721	BRALA21743	DROME06897
OG0006722	BRALA01042	DROME04394
OG0006723	BRALA05735	DROME17509
OG0006724	BRALA05734	DROME13169
OG0006725	BRALA28234	DROME01185
OG0006726	BRALA16670	DROME11357
OG0006727	BRALA01476	DROME13434
OG0006728	BRALA14826	DROME19775
OG0006730	BRALA02164	DROME10467
OG0006731	BRALA20312	DROME07141
OG0006732	BRALA00142	DROME16398
OG0006733	BRALA26251	DROME12191, DROME12192
OG0006734	BRALA30882	DROME14590
OG0006735	BRALA27074	DROME21577
OG0006737	BRALA03436	DROME08119
OG0006739	BRALA32679	DROME14549
OG0006741	BRALA09365	DROME13025
OG0006742	BRALA11740	DROME17425
OG0006743	BRALA00242	DROME14112
OG0006745	BRALA15185	DROME12660
OG0006748	BRALA01445	DROME00422
OG0006749	BRALA22769	DROME18950
OG0006750	BRALA09668	DROME09705
OG0006753	BRALA24992	DROME16826
OG0006754	BRALA20552	DROME03000
OG0006755	BRALA22940	DROME13740
OG0006758	BRALA00417	DROME17868, DROME17867
OG0006760	BRALA17052	DROME19427
OG0006762	BRALA22489	DROME14028
OG0006765	BRALA03187	DROME10592, DROME10591
OG0006766	BRALA12385	DROME03426
OG0006768	BRALA24120	DROME02900
OG0006769	BRALA16226	DROME06420
OG0006770	BRALA34824	DROME13620
OG0006772	BRALA21416	DROME15798, DROME09251
OG0006777	BRALA21484	DROME18870, DROME18871
OG0006780	BRALA11976	DROME20962
OG0006791	BRALA16274	DROME09378, DROME09358, DROME12573
OG0006826	BRALA11906	DROME14383
OG0006828	BRALA17108	DROME08100, DROME08101, DROME21318
OG0006830	BRALA28939	DROME11906
OG0006832	BRALA22293	DROME16492, DROME16493
OG0006833	BRALA25618	DROME06375
OG0006835	BRALA28202	DROME02280, DROME02306
OG0006838	BRALA19458	DROME08307
OG0006842	BRALA01039	DROME20782
OG0006843	BRALA21641	DROME06952
OG0006844	BRALA09600	DROME01743
OG0006845	BRALA20898	DROME17007
OG0006846	BRALA29210	DROME08329
OG0006849	BRALA22479	DROME03499
OG0006851	BRALA27931	DROME10053
OG0006852	BRALA03688	DROME13239
OG0006856	BRALA24695	DROME17826
OG0006857	BRALA06099	DROME13855
OG0006860	BRALA03297	DROME20680, DROME20679
OG0006862	BRALA29568	DROME15144
OG0006864	BRALA31204	DROME02889
OG0006865	BRALA11659	DROME12006
OG0006868	BRALA31290, BRALA34596	DROME14011, DROME14010
OG0006870	BRALA20395, BRALA20394	DROME14456
OG0006874	BRALA13013	DROME19509
OG0006875	BRALA22498	DROME18909
OG0006876	BRALA05364	DROME04074
OG0006877	BRALA07858	DROME14060
OG0006878	BRALA00734	DROME10685, DROME10684
OG0006880	BRALA05805	DROME13822
OG0006881	BRALA19408	DROME07121
OG0006882	BRALA03081	DROME09123
OG0006885	BRALA12873	DROME10284
OG0006886	BRALA19017	DROME21253
OG0006887	BRALA23687	DROME13817
OG0006888	BRALA29964	DROME19638
OG0006889	BRALA27317	DROME21560, DROME21559
OG0006890	BRALA31419	DROME08143
OG0006891	BRALA28938	DROME18748
OG0006893	BRALA13970	DROME12133
OG0006894	BRALA13030	DROME05303
OG0006895	BRALA08907	DROME01866
OG0006897	BRALA01574	DROME19217
OG0006898	BRALA03096	DROME10588, DROME10587
OG0006900	BRALA19706	DROME09764, DROME09765
OG0006901	BRALA09160	DROME11048, DROME14826
OG0006902	BRALA18408	DROME14332
OG0006905	BRALA27319	DROME14624, DROME14623
OG0006906	BRALA07226	DROME15670
OG0006907	BRALA21911	DROME02137, DROME02136
OG0006909	BRALA33141, BRALA19160, BRALA12740	DROME06225
OG0006911	BRALA18398	DROME14763
OG0006914	BRALA21731	DROME08141
OG0006918	BRALA16643	DROME03248
OG0006919	BRALA11547	DROME06069
OG0006920	BRALA32734	DROME01129
OG0006924	BRALA11900	DROME14721
OG0006925	BRALA18547	DROME11109
OG0006926	BRALA29464	DROME00053
OG0006927	BRALA05354, BRALA05352	DROME11010
OG0006928	BRALA35712	DROME19681
OG0006931	BRALA02116	DROME11546
OG0006932	BRALA06550	DROME16429
OG0006934	BRALA05992	DROME00627
OG0006935	BRALA25077	DROME17600
OG0006936	BRALA23621	DROME12923
OG0006937	BRALA13456	DROME00527
OG0006938	BRALA12778	DROME14949
OG0006940	BRALA00085	DROME19018, DROME19017
OG0006942	BRALA15259	DROME17406
OG0006943	BRALA21727	DROME05311, DROME05310, DROME05312
OG0006944	BRALA28146	DROME07597
OG0006945	BRALA23683	DROME04092, DROME04093
OG0006946	BRALA10185	DROME06810
OG0006948	BRALA19464	DROME10887
OG0006949	BRALA07772	DROME17510
OG0006951	BRALA04665	DROME19073
OG0006952	BRALA19947, BRALA34472	DROME11379
OG0006953	BRALA06329	DROME15970
OG0006954	BRALA28843	DROME13996, DROME13995
OG0006957	BRALA24483	DROME16961
OG0006958	BRALA17528, BRALA08208	DROME12297
OG0006959	BRALA24691	DROME10650
OG0006960	BRALA13465	DROME21228
OG0006962	BRALA15450	DROME03277
OG0006964	BRALA27971	DROME19570
OG0006965	BRALA31941	DROME01022, DROME14680, DROME01021
OG0006966	BRALA16205	DROME12638, DROME12639
OG0006967	BRALA23027	DROME01193
OG0006968	BRALA12502	DROME19323
OG0006969	BRALA29846	DROME16910
OG0006970	BRALA28927	DROME11918
OG0006971	BRALA23591	DROME11799, DROME11798
OG0006973	BRALA33702	DROME15580
OG0006975	BRALA33934	DROME07368
OG0006977	BRALA12753	DROME16367
OG0006979	BRALA04203	DROME08887
OG0006980	BRALA19616	DROME12138
OG0006983	BRALA05383	DROME07189
OG0006984	BRALA23391	DROME08885
OG0006985	BRALA17311	DROME14217
OG0006988	BRALA32102	DROME01608
OG0006990	BRALA24376	DROME10642
OG0006991	BRALA01907	DROME04692
OG0006992	BRALA11459	DROME13157
OG0006994	BRALA04795	DROME04632
OG0006995	BRALA04611	DROME04021
OG0006996	BRALA13347	DROME01798
OG0006997	BRALA25727	DROME06801
OG0006998	BRALA22667	DROME01960
OG0006999	BRALA12897	DROME11377
OG0007000	BRALA07643	DROME11064, DROME16292
OG0007001	BRALA02208	DROME08011
OG0007002	BRALA10095	DROME07791
OG0007003	BRALA21239	DROME00287
OG0007004	BRALA03381	DROME05528
OG0007005	BRALA23593	DROME09757
OG0007007	BRALA31860	DROME00847
OG0007009	BRALA30026	DROME17681
OG0007010	BRALA31317	DROME01605
OG0007011	BRALA15920	DROME20885
OG0007012	BRALA25249	DROME22023
OG0007013	BRALA13128	DROME01987
OG0007014	BRALA11522	DROME08628
OG0007015	BRALA34981	DROME19728
OG0007016	BRALA22412	DROME20048
OG0007017	BRALA06141	DROME16395
OG0007018	BRALA27379	DROME04944
OG0007022	BRALA18137	DROME14811
OG0007023	BRALA17210	DROME06431
OG0007024	BRALA17168	DROME17667, DROME19376
OG0007025	BRALA11867	DROME04842
OG0007027	BRALA34106	DROME20714
OG0007028	BRALA14732	DROME21651
OG0007029	BRALA02101	DROME01489
OG0007032	BRALA16865	DROME01322
OG0007033	BRALA15267	DROME18841
OG0007034	BRALA09189	DROME06058
OG0007035	BRALA23080	DROME00441, DROME00440
OG0007036	BRALA18395	DROME10185
OG0007037	BRALA14465	DROME13026
OG0007039	BRALA12001	DROME20966, DROME20965
OG0007040	BRALA10094	DROME02611
OG0007041	BRALA17597	DROME00583, DROME00582
OG0007042	BRALA06916	DROME08739
OG0007043	BRALA29990	DROME02534
OG0007044	BRALA08279	DROME05564
OG0007045	BRALA29234	DROME14367, DROME14366
OG0007046	BRALA28196	DROME15728
OG0007047	BRALA10122	DROME00193, DROME00194
OG0007048	BRALA18662	DROME01791, DROME19143
OG0007049	BRALA19591	DROME16917
OG0007050	BRALA21668, BRALA21669	DROME06887
OG0007053	BRALA19607	DROME16115
OG0007055	BRALA27573	DROME01836
OG0007056	BRALA28152	DROME21912
OG0007057	BRALA29582	DROME16884
OG0007058	BRALA23895	DROME16980
OG0007059	BRALA27465	DROME17512, DROME17511, DROME17513
OG0007061	BRALA21466	DROME21168
OG0007062	BRALA05692	DROME01875
OG0007063	BRALA16766	DROME04000
OG0007068	BRALA03721	DROME19884
OG0007069	BRALA31451, BRALA33696	DROME19398
OG0007073	BRALA15855	DROME16763
OG0007074	BRALA01990	DROME01655
OG0007075	BRALA06827	DROME11946
OG0007081	BRALA22949	DROME01767, DROME01766
OG0007082	BRALA23650	DROME01955, DROME01957, DROME01956, DROME01954
OG0007083	BRALA10123	DROME03474
OG0007084	BRALA12501	DROME17683, DROME09532
OG0007089	BRALA04691	DROME12957
OG0007090	BRALA00803	DROME20794
OG0007091	BRALA23753	DROME06753
OG0007092	BRALA10801, BRALA10923	DROME18902, DROME06271
OG0007093	BRALA16275	DROME16944
OG0007095	BRALA25279	DROME11360
OG0007097	BRALA04240	DROME14761
OG0007098	BRALA19999	DROME02756
OG0007099	BRALA17437	DROME16425
OG0007100	BRALA17146	DROME01519, DROME01520
OG0007102	BRALA28967	DROME07635, DROME09291, DROME09290
OG0007103	BRALA06722	DROME15968, DROME15969
OG0007105	BRALA14961	DROME03967
OG0007106	BRALA18050	DROME13665
OG0007107	BRALA11156	DROME06221
OG0007112	BRALA08342	DROME21664, DROME21665
OG0007113	BRALA22691	DROME08212
OG0007114	BRALA31771, BRALA16434	DROME08700
OG0007116	BRALA18648	DROME18939
OG0007117	BRALA19759	DROME09414
OG0007118	BRALA23004	DROME16742
OG0007119	BRALA00190, BRALA00189	DROME02006
OG0007120	BRALA01237	DROME12932
OG0007121	BRALA13421	DROME14887
OG0007124	BRALA13189, BRALA13193	DROME19157
OG0007125	BRALA29057, BRALA29058	DROME00216
OG0007126	BRALA17434, BRALA17435	DROME01679
OG0007127	BRALA00288	DROME14552
OG0007128	BRALA04403	DROME09591
OG0007129	BRALA27464	DROME09207, DROME09208
OG0007130	BRALA15297	DROME03247
OG0007131	BRALA20793	DROME17642
OG0007132	BRALA01544	DROME04510
OG0007134	BRALA13846	DROME13786, DROME13787
OG0007136	BRALA01589	DROME06497
OG0007137	BRALA16723	DROME08116
OG0007138	BRALA10025	DROME13828
OG0007139	BRALA14595	DROME20628, DROME22010, DROME22009, DROME19837
OG0007140	BRALA00922	DROME15375, DROME15374
OG0007143	BRALA18546	DROME02690
OG0007144	BRALA14968	DROME12565, DROME12567, DROME12566
OG0007145	BRALA18502	DROME13245
OG0007146	BRALA14239	DROME11547
OG0007147	BRALA14352	DROME17710
OG0007148	BRALA20040	DROME15555
OG0007150	BRALA28102, BRALA03555	DROME13333
OG0007151	BRALA18700	DROME07790
OG0007153	BRALA22622	DROME14766
OG0007154	BRALA30790	DROME05203
OG0007158	BRALA16495	DROME10619
OG0007160	BRALA26571	DROME04948
OG0007163	BRALA17109	DROME03396
OG0007164	BRALA24802	DROME07185, DROME07184
OG0007165	BRALA25940	DROME14270
OG0007166	BRALA26413	DROME05148, DROME04552
OG0007171	BRALA22109	DROME12461
OG0007173	BRALA35315	DROME02748
OG0007174	BRALA34219	DROME04393
OG0007175	BRALA09886	DROME21360
OG0007176	BRALA32780	DROME06904
OG0007177	BRALA22645	DROME20944
OG0007178	BRALA02696	DROME03988
OG0007180	BRALA13499	DROME20745
OG0007181	BRALA28125	DROME05345
OG0007183	BRALA00051	DROME07166
OG0007184	BRALA16251, BRALA12218	DROME21036, DROME17546
OG0007186	BRALA22761	DROME00062
OG0007187	BRALA00112	DROME15404
OG0007188	BRALA17130	DROME20960
OG0007189	BRALA23034	DROME05467
OG0007190	BRALA03952	DROME16734
OG0007191	BRALA05241	DROME03633
OG0007192	BRALA14056	DROME21735
OG0007198	BRALA18279	DROME19511, DROME19512
OG0007199	BRALA13738	DROME11470, DROME11469
OG0007200	BRALA16225	DROME00880, DROME00879
OG0007201	BRALA13129	DROME18595
OG0007209	BRALA02539	DROME20678
OG0007248	BRALA16141	DROME21365
OG0007251	BRALA15601	DROME21854
OG0007254	BRALA15786	DROME17212, DROME17211
OG0007256	BRALA01128	DROME15121
OG0007258	BRALA01613	DROME03306
OG0007260	BRALA20373, BRALA35407	DROME22107
OG0007261	BRALA01249	DROME07070
OG0007264	BRALA12516	DROME04401
OG0007266	BRALA09231	DROME03348
OG0007267	BRALA05179	DROME07785
OG0007269	BRALA27876	DROME10599
OG0007271	BRALA06361	DROME10780, DROME10781
OG0007274	BRALA24356	DROME13219
OG0007275	BRALA09361	DROME08181
OG0007279	BRALA33921	DROME12978, DROME12980, DROME12979
OG0007280	BRALA09494, BRALA26108	DROME20512
OG0007281	BRALA06305, BRALA06306	DROME11415, DROME11416
OG0007282	BRALA19380	DROME02027
OG0007288	BRALA06735	DROME07470
OG0007289	BRALA05887	DROME03667
OG0007291	BRALA21233	DROME13803
OG0007292	BRALA02935	DROME04984
OG0007299	BRALA28383	DROME20621
OG0007300	BRALA14038	DROME05437
OG0007301	BRALA27287	DROME00949
OG0007302	BRALA08130	DROME10695
OG0007303	BRALA32134	DROME16338
OG0007304	BRALA14327	DROME05565
OG0007305	BRALA05988	DROME06380
OG0007306	BRALA29356	DROME09353
OG0007307	BRALA35494, BRALA32131	DROME21844
OG0007309	BRALA20888	DROME00052
OG0007312	BRALA10433	DROME15097
OG0007313	BRALA10093	DROME10641
OG0007316	BRALA07238	DROME03218
OG0007317	BRALA16631	DROME05767
OG0007319	BRALA18245	DROME02096
OG0007321	BRALA13420	DROME14886
OG0007322	BRALA16163	DROME01656
OG0007323	BRALA14738	DROME06979
