Orthogroup	BRALA	STRPU_ok
OG0009126	BRALA09289	STRPU_23810, STRPU_23844, STRPU_23812, STRPU_23846
OG0009129	BRALA02651	STRPU_14382
OG0009131	BRALA35724	STRPU_23350
OG0009133	BRALA17890, BRALA17889	STRPU_07168
OG0009135	BRALA19626	STRPU_10851, STRPU_10832
OG0009136	BRALA11941	STRPU_21366
OG0009137	BRALA10897	STRPU_21381
OG0009138	BRALA35311, BRALA34689, BRALA30845, BRALA35523	STRPU_12537
OG0009139	BRALA07156, BRALA07153, BRALA07155	STRPU_24961
OG0009140	BRALA19119	STRPU_25868
OG0009143	BRALA12756	STRPU_23160
OG0009144	BRALA16355	STRPU_09564, STRPU_09565
OG0009145	BRALA16160	STRPU_06095
OG0009148	BRALA01566	STRPU_08038
OG0009149	BRALA09242	STRPU_23294
OG0009150	BRALA30166	STRPU_21775
OG0009151	BRALA06692	STRPU_04151
OG0009153	BRALA22180	STRPU_14202, STRPU_00427
OG0009156	BRALA18998, BRALA17165	STRPU_22824, STRPU_01985, STRPU_06641
OG0009157	BRALA28876	STRPU_10287
OG0009158	BRALA10838	STRPU_20536
OG0009163	BRALA25034	STRPU_08561
OG0009164	BRALA00857	STRPU_18496
OG0009165	BRALA18726	STRPU_05255, STRPU_05271
OG0009167	BRALA10081	STRPU_20374
OG0009168	BRALA27400	STRPU_20117
OG0009169	BRALA18947	STRPU_22980
OG0009170	BRALA35292, BRALA29847	STRPU_09777
OG0009171	BRALA20632	STRPU_19879, STRPU_19854
OG0009172	BRALA07436	STRPU_17594
OG0009175	BRALA14628	STRPU_26390
OG0009176	BRALA27004, BRALA05657	STRPU_27434
OG0009178	BRALA15388	STRPU_14671
OG0009180	BRALA16224	STRPU_15450
OG0009181	BRALA13515	STRPU_27212
OG0009182	BRALA23079	STRPU_20222
OG0009183	BRALA18833	STRPU_16143, STRPU_16136
OG0009185	BRALA04149	STRPU_22244
OG0009188	BRALA18925	STRPU_23236, STRPU_00177, STRPU_23226
OG0009190	BRALA27671	STRPU_26013
OG0009195	BRALA01482	STRPU_14531
OG0009196	BRALA11271	STRPU_02615, STRPU_24046
OG0009203	BRALA20170, BRALA18997	STRPU_23886
OG0009217	BRALA29700	STRPU_02561, STRPU_14763
OG0009231	BRALA12023	STRPU_21036
OG0009232	BRALA29290	STRPU_00346, STRPU_11006
OG0009288	BRALA04717	STRPU_24040, STRPU_02623
OG0009291	BRALA34502, BRALA05137	STRPU_02534, STRPU_15152
OG0009293	BRALA00720	STRPU_18158
OG0009294	BRALA02883	STRPU_19753, STRPU_19752, STRPU_19754
OG0009298	BRALA23723	STRPU_17639, STRPU_02281
OG0009301	BRALA22294	STRPU_20775
OG0009305	BRALA00580	STRPU_22422
OG0009306	BRALA34342, BRALA22263, BRALA22262	STRPU_20784, STRPU_21120, STRPU_21119
OG0009307	BRALA06199	STRPU_08134
OG0009309	BRALA27581	STRPU_15753
OG0009310	BRALA28856	STRPU_16756, STRPU_01731
OG0009311	BRALA19236	STRPU_05758
OG0009313	BRALA13086	STRPU_09063
OG0009314	BRALA20494	STRPU_22922
OG0009316	BRALA21421	STRPU_09924, STRPU_09923
OG0009318	BRALA00550, BRALA00551	STRPU_22778, STRPU_01936, STRPU_22777
OG0009319	BRALA24040	STRPU_12999
OG0009320	BRALA01411, BRALA28204	STRPU_17186, STRPU_00185
OG0009321	BRALA33808, BRALA32523	STRPU_14384
OG0009322	BRALA18442	STRPU_19356
OG0009324	BRALA25006	STRPU_21192, STRPU_07112
OG0009328	BRALA21473	STRPU_20611
OG0009330	BRALA05280	STRPU_24360
OG0009333	BRALA18981	STRPU_23104
OG0009334	BRALA34146	STRPU_12573, STRPU_12577
OG0009335	BRALA00728	STRPU_18515
OG0009336	BRALA11823	STRPU_05715, STRPU_05722
OG0009337	BRALA14576	STRPU_08010
OG0009339	BRALA21120	STRPU_18632, STRPU_18613
OG0009340	BRALA16605	STRPU_26745, STRPU_26760
OG0009341	BRALA23710	STRPU_01810, STRPU_17046
OG0009343	BRALA18002	STRPU_21917
OG0009345	BRALA10703	STRPU_16504
OG0009349	BRALA07395	STRPU_13386, STRPU_13366
OG0009350	BRALA17314	STRPU_23605
OG0009351	BRALA14548	STRPU_13508
OG0009352	BRALA16377	STRPU_09317
OG0009353	BRALA03889	STRPU_04055
OG0009354	BRALA26573	STRPU_26146
OG0009359	BRALA01641, BRALA15073, BRALA15071	STRPU_26887
OG0009360	BRALA26256	STRPU_00758, STRPU_21179
OG0009361	BRALA06923	STRPU_24018
OG0009368	BRALA20611	STRPU_19487
OG0009369	BRALA12716	STRPU_23892
OG0009370	BRALA03320	STRPU_25379
OG0009371	BRALA34598	STRPU_07889
OG0009372	BRALA15777	STRPU_23039
OG0009374	BRALA25382, BRALA25380	STRPU_24017
OG0009375	BRALA10012	STRPU_19511, STRPU_00199
OG0009377	BRALA35571, BRALA18371	STRPU_19731
OG0009378	BRALA15787	STRPU_08959
OG0009380	BRALA26586	STRPU_25365
OG0009383	BRALA17628	STRPU_25276
OG0009388	BRALA33919, BRALA33489	STRPU_09411, STRPU_01546
OG0009389	BRALA16747	STRPU_09414, STRPU_01544
OG0009390	BRALA28964	STRPU_05817
OG0009391	BRALA20734	STRPU_11518, STRPU_11519
OG0009393	BRALA23028	STRPU_08626
OG0009394	BRALA02911	STRPU_20221
OG0009396	BRALA09780	STRPU_24218, STRPU_01082
OG0009397	BRALA03446, BRALA16937	STRPU_26077
OG0009399	BRALA12180	STRPU_03730
OG0009400	BRALA13658, BRALA13659	STRPU_06429
OG0009402	BRALA26570	STRPU_06443
OG0009404	BRALA27515	STRPU_17290
OG0009405	BRALA13525	STRPU_26841
OG0009406	BRALA18721	STRPU_05455
OG0009407	BRALA34751	STRPU_08684
OG0009408	BRALA28426, BRALA33119	STRPU_15089, STRPU_15090
OG0009409	BRALA21694	STRPU_10435
OG0009410	BRALA18958	STRPU_23978, STRPU_23955
OG0009412	BRALA19773, BRALA18238	STRPU_23969, STRPU_23944
OG0009413	BRALA26269	STRPU_21271
OG0009415	BRALA11437	STRPU_23546
OG0009417	BRALA16808	STRPU_13807
OG0009425	BRALA27928	STRPU_09568
OG0009426	BRALA26243	STRPU_21270
OG0009427	BRALA13784	STRPU_24851
OG0009430	BRALA11504	STRPU_10107, STRPU_10170
OG0009436	BRALA08355	STRPU_27432
OG0009440	BRALA17775	STRPU_21565
OG0009443	BRALA15805	STRPU_21055
OG0009448	BRALA17710	STRPU_14414
OG0009449	BRALA26985	STRPU_04994
OG0009451	BRALA21705	STRPU_10306
OG0009452	BRALA13295	STRPU_24431
OG0009455	BRALA24025	STRPU_10412
OG0009472	BRALA14356	STRPU_11260, STRPU_11222
OG0009497	BRALA00872	STRPU_18708, STRPU_18707
OG0009548	BRALA03623	STRPU_01524, STRPU_09436
OG0009552	BRALA25352	STRPU_08094
OG0009554	BRALA16588	STRPU_26348
OG0009555	BRALA15563, BRALA20122, BRALA07855	STRPU_26093
OG0009562	BRALA11234	STRPU_09241
OG0009563	BRALA32044, BRALA17762	STRPU_14386
OG0009567	BRALA24568, BRALA19765	STRPU_23710
OG0009568	BRALA21809	STRPU_19578
OG0009570	BRALA20437	STRPU_22569
OG0009576	BRALA18641	STRPU_08859, STRPU_00962
OG0009577	BRALA29088	STRPU_24346
OG0009578	BRALA00721	STRPU_19069
OG0009580	BRALA01410, BRALA29732	STRPU_02790
OG0009582	BRALA06697	STRPU_14877
OG0009583	BRALA04506	STRPU_22166, STRPU_22173
OG0009585	BRALA34076	STRPU_21656, STRPU_21721
OG0009586	BRALA26325	STRPU_05393
OG0009588	BRALA04242	STRPU_23013, STRPU_00888
OG0009589	BRALA24787, BRALA24786, BRALA24785	STRPU_18993
OG0009590	BRALA06074	STRPU_23755
OG0009595	BRALA04626	STRPU_16476
OG0009596	BRALA10705	STRPU_22242
OG0009597	BRALA17876	STRPU_06108
OG0009598	BRALA05281	STRPU_18816, STRPU_00241
OG0009599	BRALA18841	STRPU_16891
OG0009601	BRALA14238	STRPU_06810
OG0009603	BRALA10895	STRPU_00197
OG0009607	BRALA20897	STRPU_21841
OG0009608	BRALA04994	STRPU_12100, STRPU_12099, STRPU_05397
OG0009609	BRALA19980, BRALA22315	STRPU_25906
OG0009610	BRALA00421	STRPU_23545
OG0009611	BRALA31021	STRPU_27385
OG0009612	BRALA22746	STRPU_05763
OG0009615	BRALA04603	STRPU_24576
OG0009618	BRALA19058, BRALA19057	STRPU_17600
OG0009620	BRALA10800, BRALA10922	STRPU_21369
OG0009621	BRALA13785	STRPU_24840
OG0009622	BRALA18840	STRPU_02303, STRPU_17618
OG0009625	BRALA04882	STRPU_25042
OG0009627	BRALA15325	STRPU_23048
OG0009630	BRALA15002	STRPU_15429
OG0009636	BRALA25842	STRPU_10183
OG0009638	BRALA24897	STRPU_13527
OG0009639	BRALA07241	STRPU_14236, STRPU_14229
OG0009640	BRALA15950	STRPU_05757
OG0009643	BRALA13667, BRALA00185, BRALA03168	STRPU_11971, STRPU_01633
OG0009645	BRALA21281	STRPU_07372, STRPU_07371
OG0009647	BRALA21789	STRPU_19961, STRPU_01192, STRPU_01191
OG0009648	BRALA01878	STRPU_08001
OG0009649	BRALA29136	STRPU_21150
OG0009652	BRALA26144	STRPU_21372
OG0009653	BRALA16250	STRPU_06441
OG0009655	BRALA26112	STRPU_21821
OG0009656	BRALA18470	STRPU_00790, STRPU_19780
OG0009663	BRALA17217	STRPU_23258
OG0009665	BRALA23276	STRPU_05780
OG0009669	BRALA12668	STRPU_05422
OG0009670	BRALA13322, BRALA13323	STRPU_20853, STRPU_20890
OG0009674	BRALA03030	STRPU_12806
OG0009677	BRALA23197	STRPU_21820
OG0009678	BRALA01375	STRPU_18827
OG0009679	BRALA05040	STRPU_01160, STRPU_18295
OG0009680	BRALA05256	STRPU_12747, STRPU_02330
OG0009683	BRALA17382	STRPU_20848
OG0009685	BRALA29713	STRPU_10023
OG0009695	BRALA22721	STRPU_01953, STRPU_22794
OG0009700	BRALA21855, BRALA18054	STRPU_23752
OG0009714	BRALA23055	STRPU_01423
OG0009739	BRALA18394	STRPU_05460, STRPU_05849
OG0009759	BRALA31982, BRALA31981, BRALA31648, BRALA20354, BRALA00826	STRPU_25934
OG0009852	BRALA16230	STRPU_06293, STRPU_06338, STRPU_06294
OG0009854	BRALA31256	STRPU_09333
OG0009861	BRALA00481	STRPU_06526
OG0009862	BRALA06334	STRPU_01467, STRPU_08705
OG0009864	BRALA22303	STRPU_14579
OG0009866	BRALA03604	STRPU_04157
OG0009867	BRALA08410	STRPU_27139
OG0009868	BRALA05252	STRPU_19016
OG0009870	BRALA29388	STRPU_09934
OG0009873	BRALA00413	STRPU_22261
OG0009875	BRALA12454	STRPU_25864
OG0009877	BRALA11895	STRPU_05857
OG0009878	BRALA10413	STRPU_08147
OG0009879	BRALA24470	STRPU_09767, STRPU_09724
OG0009880	BRALA02584	STRPU_25200, STRPU_01886, STRPU_25202, STRPU_25201
OG0009882	BRALA17808	STRPU_21846
OG0009883	BRALA22200	STRPU_15352
OG0009884	BRALA06436	STRPU_08324
OG0009886	BRALA34039, BRALA34492	STRPU_09728, STRPU_09771
OG0009887	BRALA23467	STRPU_08659
OG0009888	BRALA18536	STRPU_25103, STRPU_25102
OG0009889	BRALA17810	STRPU_12599
OG0009890	BRALA16602	STRPU_26416
OG0009891	BRALA06399	STRPU_08507
OG0009894	BRALA01812, BRALA01811	STRPU_13720, STRPU_14073
OG0009895	BRALA09176	STRPU_13581, STRPU_01599
OG0009897	BRALA09639	STRPU_24182
OG0009899	BRALA26149	STRPU_20799
OG0009900	BRALA03148	STRPU_16852
OG0009901	BRALA25659	STRPU_23806
OG0009902	BRALA08019	STRPU_02795
OG0009906	BRALA22491	STRPU_20499
OG0009908	BRALA20018	STRPU_25008
OG0009909	BRALA12033	STRPU_20630
OG0009910	BRALA02819	STRPU_01404, STRPU_08759
OG0009912	BRALA35175	STRPU_08217, STRPU_08222, STRPU_08195, STRPU_08193
OG0009913	BRALA31424	STRPU_20336
OG0009915	BRALA34267, BRALA24259	STRPU_14901
OG0009916	BRALA29291	STRPU_11292, STRPU_11307
OG0009917	BRALA12764	STRPU_22701, STRPU_22700
OG0009920	BRALA18486	STRPU_12713, STRPU_12714
OG0009922	BRALA17962	STRPU_04409
OG0009924	BRALA08554	STRPU_01861, STRPU_03969
OG0009925	BRALA16530	STRPU_16707, STRPU_16674
OG0009927	BRALA05891	STRPU_06505
OG0009928	BRALA06775	STRPU_16432, STRPU_16423
OG0009929	BRALA23572	STRPU_14618, STRPU_14636
OG0009931	BRALA19601, BRALA03772	STRPU_04847
OG0009934	BRALA07727, BRALA07728, BRALA07726	STRPU_20387
OG0009937	BRALA21816	STRPU_04505
OG0009952	BRALA07363	STRPU_13691, STRPU_02385
OG0009953	BRALA01398	STRPU_27028
OG0009956	BRALA01256	STRPU_19343
OG0009957	BRALA23958	STRPU_04120
OG0009959	BRALA25426	STRPU_17170
OG0009963	BRALA09202	STRPU_13743
OG0009965	BRALA33341	STRPU_27398
OG0009966	BRALA22755	STRPU_05497, STRPU_05499, STRPU_05326, STRPU_05498, STRPU_09647, STRPU_04218
OG0009968	BRALA13344	STRPU_21056
OG0009971	BRALA06616	STRPU_04325, STRPU_04295
OG0009976	BRALA02296	STRPU_12054
OG0009978	BRALA01332	STRPU_04939
OG0009987	BRALA20011	STRPU_25515
OG0009993	BRALA16135	STRPU_25393
OG0009996	BRALA25699	STRPU_03728
OG0010000	BRALA03521	STRPU_02818
OG0010046	BRALA00703, BRALA26175, BRALA26169, BRALA17208	STRPU_04169
OG0010124	BRALA21577	STRPU_20873, STRPU_20836
OG0010125	BRALA34719	STRPU_14576
OG0010126	BRALA07846	STRPU_23120
OG0010130	BRALA28065	STRPU_23640, STRPU_23666
OG0010133	BRALA17819	STRPU_02933
OG0010135	BRALA12826	STRPU_01911, STRPU_22755
OG0010140	BRALA35039, BRALA04981	STRPU_19139, STRPU_22090
OG0010141	BRALA24735, BRALA16424, BRALA08092	STRPU_15340
OG0010142	BRALA27653	STRPU_15350
OG0010147	BRALA33858, BRALA35259	STRPU_05388
OG0010148	BRALA12077	STRPU_06243, STRPU_06244
OG0010151	BRALA13749	STRPU_24824
OG0010154	BRALA16701	STRPU_07223
OG0010155	BRALA12889	STRPU_24385
OG0010156	BRALA04854	STRPU_24648
OG0010162	BRALA11967	STRPU_20914
OG0010163	BRALA32271	STRPU_14793
OG0010164	BRALA28149	STRPU_21793
OG0010169	BRALA12800	STRPU_00687, STRPU_22703
OG0010172	BRALA16860	STRPU_17181, STRPU_17160
OG0010175	BRALA18256	STRPU_03833, STRPU_03819
OG0010176	BRALA06743	STRPU_04104
OG0010178	BRALA25650	STRPU_22828, STRPU_01989
OG0010179	BRALA03334	STRPU_25720
OG0010183	BRALA18307	STRPU_12325, STRPU_10716
OG0010186	BRALA06637	STRPU_04675
OG0010187	BRALA35326, BRALA31343, BRALA31342	STRPU_20542
OG0010188	BRALA10125	STRPU_20145
OG0010189	BRALA19753	STRPU_23611
OG0010190	BRALA09909	STRPU_15362
OG0010191	BRALA12259	STRPU_17222
OG0010192	BRALA27288	STRPU_23671, STRPU_23646
OG0010193	BRALA03790	STRPU_04035
OG0010197	BRALA17440, BRALA03634	STRPU_24186, STRPU_01113
OG0010201	BRALA00077	STRPU_27338
OG0010202	BRALA09045	STRPU_13437
OG0010203	BRALA24841	STRPU_19544
OG0010204	BRALA10346	STRPU_01078, STRPU_24224
OG0010206	BRALA22415	STRPU_25441
OG0010207	BRALA34006	STRPU_14117
OG0010208	BRALA23129	STRPU_19964, STRPU_01195
OG0010209	BRALA01941	STRPU_27088, STRPU_27099
OG0010211	BRALA11538	STRPU_10334
OG0010212	BRALA28686	STRPU_14323
OG0010213	BRALA08214	STRPU_06910
OG0010214	BRALA16642	STRPU_08046
OG0010215	BRALA01810	STRPU_07253, STRPU_07227
OG0010220	BRALA05315	STRPU_18781
OG0010221	BRALA21610, BRALA13783	STRPU_17706
OG0010222	BRALA32100	STRPU_20752
OG0010223	BRALA15670	STRPU_17051, STRPU_01816
OG0010224	BRALA00565	STRPU_22607, STRPU_22539, STRPU_22537, STRPU_22538
OG0010225	BRALA02409	STRPU_17283
OG0010226	BRALA26151	STRPU_21275
OG0010228	BRALA03109, BRALA03110	STRPU_26235
OG0010231	BRALA29090	STRPU_12819
OG0010244	BRALA15218	STRPU_07080, STRPU_20456
OG0010245	BRALA05178, BRALA12887	STRPU_25064
OG0010248	BRALA05521	STRPU_10964
OG0010249	BRALA17820	STRPU_03435
OG0010251	BRALA17786	STRPU_03680, STRPU_03665
OG0010252	BRALA20443	STRPU_20474
OG0010257	BRALA28228	STRPU_02018, STRPU_16947
OG0010259	BRALA02476	STRPU_00122, STRPU_12025
OG0010266	BRALA31745	STRPU_16685
OG0010268	BRALA31928	STRPU_11162
OG0010271	BRALA24151	STRPU_14889
OG0010276	BRALA01964	STRPU_11708
OG0010287	BRALA19254, BRALA20339	STRPU_25666
OG0010323	BRALA13149	STRPU_05386
OG0010375	BRALA18945, BRALA18943	STRPU_11863, STRPU_11860, STRPU_11866, STRPU_11861, STRPU_11864, STRPU_11858, STRPU_11867, STRPU_11862, STRPU_11859, STRPU_11865
OG0010376	BRALA28106, BRALA28105, BRALA03552, BRALA28113, BRALA03545, BRALA28110	STRPU_11078
OG0010468	BRALA24150	STRPU_15390
OG0010469	BRALA05745, BRALA19196	STRPU_22406
OG0010473	BRALA28832	STRPU_17216
OG0010476	BRALA11492	STRPU_09797
OG0010480	BRALA35143	STRPU_20660
OG0010481	BRALA15975, BRALA15974	STRPU_24269
OG0010484	BRALA08878	STRPU_11726
OG0010485	BRALA16590	STRPU_27043
OG0010487	BRALA15086	STRPU_03213, STRPU_03228
OG0010492	BRALA31008	STRPU_18008
OG0010494	BRALA24274	STRPU_14165
OG0010495	BRALA17059, BRALA15527	STRPU_13642, STRPU_02422
OG0010496	BRALA03638	STRPU_04290, STRPU_04320
OG0010497	BRALA28203	STRPU_17780
OG0010499	BRALA17771	STRPU_12254
OG0010500	BRALA12003	STRPU_25675
OG0010501	BRALA11456	STRPU_09841
OG0010502	BRALA27766	STRPU_15077
OG0010505	BRALA11527	STRPU_09652
OG0010508	BRALA15260	STRPU_20944
OG0010509	BRALA03253	STRPU_25606
OG0010518	BRALA29576	STRPU_12136, STRPU_12178
OG0010519	BRALA29859	STRPU_19894, STRPU_19867
OG0010522	BRALA04186	STRPU_22885
OG0010526	BRALA24496	STRPU_10322
OG0010527	BRALA23450	STRPU_21537
OG0010532	BRALA23132, BRALA17418	STRPU_23692, STRPU_23689, STRPU_23691
OG0010536	BRALA27196	STRPU_23050, STRPU_22739, STRPU_01893
OG0010538	BRALA02965	STRPU_19379
OG0010541	BRALA03600, BRALA03599	STRPU_16029, STRPU_16028
OG0010543	BRALA27743	STRPU_04276
OG0010546	BRALA18759	STRPU_11316, STRPU_11298
OG0010547	BRALA11554, BRALA11553	STRPU_10386
OG0010548	BRALA08322	STRPU_25073
OG0010549	BRALA18513	STRPU_26941
OG0010552	BRALA02313	STRPU_18864, STRPU_18933
OG0010553	BRALA10861, BRALA10860	STRPU_21410
OG0010554	BRALA28430	STRPU_25647, STRPU_25652
OG0010556	BRALA11924	STRPU_21012
OG0010559	BRALA26232	STRPU_21872
OG0010560	BRALA10113	STRPU_20143
OG0010562	BRALA14694	STRPU_24494
OG0010563	BRALA31347	STRPU_20909
OG0010564	BRALA15275	STRPU_01029, STRPU_23409, STRPU_01028
OG0010567	BRALA04005	STRPU_04748
OG0010568	BRALA09655, BRALA09654	STRPU_24064
OG0010574	BRALA15374	STRPU_23012, STRPU_00886
OG0010580	BRALA21434	STRPU_16012
OG0010581	BRALA18755	STRPU_23335
OG0010584	BRALA10811, BRALA10928	STRPU_20981
OG0010596	BRALA13685	STRPU_06986, STRPU_07005
OG0010601	BRALA23989	STRPU_09562
OG0010612	BRALA08809	STRPU_09673
OG0010627	BRALA09818	STRPU_20523, STRPU_09088, STRPU_02060
OG0010640	BRALA13130	STRPU_08165
OG0010641	BRALA32103	STRPU_21541
OG0010643	BRALA13039	STRPU_08495
OG0010644	BRALA01006	STRPU_19301, STRPU_01845
OG0010723	BRALA15300	STRPU_17382, STRPU_17383
OG0010731	BRALA20302	STRPU_12406, STRPU_12401, STRPU_14911, STRPU_14910, STRPU_04164, STRPU_12421, STRPU_12302, STRPU_08475, STRPU_12376, STRPU_12326, STRPU_12333, STRPU_21673
OG0010824	BRALA20773	STRPU_24696
OG0010827	BRALA24996	STRPU_21073
OG0010829	BRALA16522	STRPU_26330
OG0010833	BRALA15844	STRPU_11336
OG0010835	BRALA33766, BRALA17629	STRPU_26200
OG0010836	BRALA13343	STRPU_21632
OG0010842	BRALA05668	STRPU_10567
OG0010843	BRALA05678	STRPU_11456
OG0010844	BRALA10977	STRPU_23006
OG0010845	BRALA19109	STRPU_25417
OG0010846	BRALA28450, BRALA23862	STRPU_12352
OG0010850	BRALA24095	STRPU_20271
OG0010851	BRALA13843	STRPU_20577, STRPU_20576
OG0010853	BRALA24713	STRPU_20863, STRPU_20899
OG0010855	BRALA21449, BRALA21448	STRPU_09522
OG0010856	BRALA23652	STRPU_01927, STRPU_01928, STRPU_22770
OG0010858	BRALA08470	STRPU_22057
OG0010860	BRALA02190	STRPU_25643
OG0010862	BRALA06076	STRPU_16004
OG0010863	BRALA09896, BRALA17685	STRPU_14331
OG0010865	BRALA16249	STRPU_06158
OG0010866	BRALA05101	STRPU_21582
OG0010867	BRALA06007	STRPU_06240
OG0010868	BRALA13965	STRPU_08737, STRPU_01433
OG0010869	BRALA17606	STRPU_26987
OG0010870	BRALA22166	STRPU_15460
OG0010872	BRALA04029	STRPU_22856
OG0010880	BRALA25572	STRPU_14213
OG0010884	BRALA10292	STRPU_24501
OG0010889	BRALA21703	STRPU_09453, STRPU_01508
OG0010890	BRALA04324	STRPU_22557
OG0010892	BRALA00764	STRPU_18979, STRPU_18965
OG0010894	BRALA31019	STRPU_27291
OG0010896	BRALA24425, BRALA24427, BRALA24426	STRPU_20656
OG0010897	BRALA06922	STRPU_25171
OG0010899	BRALA18890	STRPU_21418
OG0010901	BRALA17076	STRPU_07639
OG0010903	BRALA17216	STRPU_23638, STRPU_23664
OG0010905	BRALA19633	STRPU_05859
OG0010907	BRALA28687	STRPU_14322
OG0010908	BRALA27299	STRPU_10914
OG0010911	BRALA05166	STRPU_18223, STRPU_01280, STRPU_18222
OG0010913	BRALA31899	STRPU_05099, STRPU_05179
OG0010914	BRALA16324	STRPU_09525
OG0010918	BRALA11444	STRPU_09442, STRPU_01518
OG0010920	BRALA21929	STRPU_11474
OG0010921	BRALA00569	STRPU_23795
OG0010922	BRALA16720	STRPU_09286
OG0010923	BRALA17393	STRPU_20999
OG0010926	BRALA24712	STRPU_10612, STRPU_11178
OG0010929	BRALA12666, BRALA26322, BRALA12667	STRPU_04975
OG0010930	BRALA11505	STRPU_10906
OG0010934	BRALA11893, BRALA18874	STRPU_21284
OG0010935	BRALA00996	STRPU_19077
OG0010938	BRALA13644	STRPU_06157
OG0010939	BRALA18629	STRPU_01314, STRPU_11634
OG0010941	BRALA12718	STRPU_23829, STRPU_23866
OG0010951	BRALA09453	STRPU_26654
OG0010954	BRALA02307	STRPU_24380
OG0010956	BRALA22167	STRPU_14475
OG0010958	BRALA28386	STRPU_09506
OG0010974	BRALA07859	STRPU_05750
OG0010977	BRALA22290	STRPU_02713
OG0010980	BRALA16863	STRPU_17761
OG0010987	BRALA02674	STRPU_19490
OG0011002	BRALA11164	STRPU_11301
OG0011002	BRALA12625	STRPU_04109
OG0011003	BRALA17178	STRPU_23103
OG0011039	BRALA18814	STRPU_06013
OG0011096	BRALA28963	STRPU_04352, STRPU_04358, STRPU_04354, STRPU_04356, STRPU_04353
OG0011104	BRALA30451, BRALA28490, BRALA31374, BRALA26741, BRALA32587, BRALA32949, BRALA32988, BRALA26739, BRALA33351, BRALA24960, BRALA13810, BRALA30333, BRALA30485	STRPU_25941
OG0011196	BRALA14468	STRPU_13548
OG0011197	BRALA30869	STRPU_01525, STRPU_09435
OG0011200	BRALA08752	STRPU_12022
OG0011202	BRALA20855	STRPU_21883
OG0011203	BRALA16014	STRPU_24794
OG0011207	BRALA03231	STRPU_25513
OG0011208	BRALA19016	STRPU_17281
OG0011212	BRALA16746	STRPU_24323
OG0011213	BRALA19955	STRPU_26982
OG0011215	BRALA17928	STRPU_04712
OG0011218	BRALA14027	STRPU_13284, STRPU_13456
OG0011223	BRALA23617, BRALA30543, BRALA35790	STRPU_04919, STRPU_04917
OG0011224	BRALA02257	STRPU_11750
OG0011225	BRALA04139	STRPU_22609
OG0011226	BRALA15788	STRPU_10613
OG0011230	BRALA06936	STRPU_25178
OG0011231	BRALA03630	STRPU_04511
OG0011239	BRALA19495	STRPU_08099
OG0011241	BRALA13457	STRPU_26814
OG0011243	BRALA15075	STRPU_12644
OG0011245	BRALA15818	STRPU_23893
OG0011247	BRALA15841	STRPU_11167
OG0011251	BRALA33541	STRPU_17776
OG0011256	BRALA27112	STRPU_21398
OG0011260	BRALA01242	STRPU_10218
OG0011261	BRALA04775	STRPU_25017
OG0011264	BRALA03791	STRPU_04094
OG0011266	BRALA03442	STRPU_25241
OG0011269	BRALA26565	STRPU_25462
OG0011271	BRALA15283	STRPU_04277
OG0011272	BRALA15478, BRALA15477	STRPU_13758, STRPU_13759, STRPU_01489
OG0011286	BRALA13345	STRPU_21057
OG0011289	BRALA10273	STRPU_14801
OG0011301	BRALA21284	STRPU_04792
OG0011304	BRALA10398	STRPU_08179
OG0011305	BRALA24035	STRPU_09830
OG0011311	BRALA23350	STRPU_12873
OG0011317	BRALA21983	STRPU_09118, STRPU_02087
OG0011325	BRALA29253, BRALA34944	STRPU_05190
OG0011359	BRALA34027	STRPU_17404
OG0011373	BRALA27293	STRPU_23505
OG0011496	BRALA35193, BRALA35519	STRPU_04819
OG0011620	BRALA26647	STRPU_14713
OG0011627	BRALA15090	STRPU_27053
OG0011628	BRALA17704	STRPU_26418
OG0011632	BRALA07830	STRPU_22187
OG0011635	BRALA17586	STRPU_27313
OG0011638	BRALA30411, BRALA05421	STRPU_21232
OG0011648	BRALA23804	STRPU_06479
OG0011650	BRALA11790, BRALA11791	STRPU_05471
OG0011653	BRALA05901	STRPU_06391, STRPU_06390
OG0011659	BRALA08116	STRPU_05789
OG0011660	BRALA09364	STRPU_24850
OG0011661	BRALA03637	STRPU_04160
OG0011666	BRALA31031	STRPU_21837
OG0011673	BRALA03218	STRPU_25604
OG0011675	BRALA18930	STRPU_05867
OG0011676	BRALA28432	STRPU_00828
OG0011677	BRALA02700	STRPU_19533
OG0011683	BRALA23049	STRPU_08747, STRPU_01421
OG0011688	BRALA04197	STRPU_22895, STRPU_22910
OG0011689	BRALA23604	STRPU_15093
OG0011692	BRALA21681	STRPU_09316
OG0011694	BRALA17574	STRPU_27202, STRPU_27183
OG0011695	BRALA22903	STRPU_12345
OG0011696	BRALA22442	STRPU_05380, STRPU_05379
OG0011697	BRALA23012	STRPU_08508
OG0011698	BRALA02897	STRPU_15863, STRPU_15816
OG0011699	BRALA14567	STRPU_12351
OG0011708	BRALA31970, BRALA35854	STRPU_24644
OG0011711	BRALA12614	STRPU_05112, STRPU_05038
