Orthogroup	BRALA	APOSC_ok
OG0009360	BRALA26256	APOSC_02761
OG0009361	BRALA06923	APOSC_20215
OG0009364	BRALA21214	APOSC_06134
OG0009368	BRALA20611	APOSC_22158
OG0009369	BRALA12716	APOSC_05159
OG0009370	BRALA03320	APOSC_25746
OG0009371	BRALA34598	APOSC_04536
OG0009374	BRALA25382, BRALA25380	APOSC_09559
OG0009375	BRALA10012	APOSC_08631
OG0009377	BRALA35571, BRALA18371	APOSC_25279, APOSC_11106
OG0009378	BRALA15787	APOSC_25035, APOSC_25034
OG0009380	BRALA26586	APOSC_07083
OG0009383	BRALA17628	APOSC_29034
OG0009388	BRALA33919, BRALA33489	APOSC_10910
OG0009389	BRALA16747	APOSC_02029, APOSC_02028
OG0009390	BRALA28964	APOSC_23256
OG0009392	BRALA14009	APOSC_12613
OG0009393	BRALA23028	APOSC_03175
OG0009394	BRALA02911	APOSC_26780
OG0009396	BRALA09780	APOSC_18378
OG0009397	BRALA03446, BRALA16937	APOSC_27509
OG0009399	BRALA12180	APOSC_02239
OG0009400	BRALA13658, BRALA13659	APOSC_25096
OG0009401	BRALA27590	APOSC_11838
OG0009402	BRALA26570	APOSC_24208
OG0009404	BRALA27515	APOSC_13165
OG0009405	BRALA13525	APOSC_00857, APOSC_00856
OG0009406	BRALA18721	APOSC_09844, APOSC_09843
OG0009407	BRALA34751	APOSC_07333
OG0009408	BRALA28426, BRALA33119	APOSC_05188
OG0009409	BRALA21694	APOSC_03056
OG0009412	BRALA19773, BRALA18238	APOSC_12151, APOSC_16348
OG0009413	BRALA26269	APOSC_03295, APOSC_03293, APOSC_03294
OG0009415	BRALA11437	APOSC_15859
OG0009417	BRALA16808	APOSC_07462
OG0009418	BRALA34561	APOSC_01438
OG0009426	BRALA26243	APOSC_26400
OG0009427	BRALA13784	APOSC_08750
OG0009430	BRALA11504	APOSC_27319
OG0009434	BRALA29421	APOSC_02438
OG0009436	BRALA08355	APOSC_12455, APOSC_12456
OG0009440	BRALA17775	APOSC_03843, APOSC_02330
OG0009441	BRALA12121, BRALA12119, BRALA32111	APOSC_15968, APOSC_03360
OG0009443	BRALA15805	APOSC_05227
OG0009448	BRALA17710	APOSC_12684
OG0009449	BRALA26985	APOSC_13402
OG0009451	BRALA21705	APOSC_16487, APOSC_21421
OG0009452	BRALA13295	APOSC_17730
OG0009454	BRALA16063, BRALA04856, BRALA22778, BRALA28300, BRALA03123, BRALA12376, BRALA04857, BRALA04818, BRALA01404, BRALA07754, BRALA27889, BRALA30006, BRALA26514, BRALA27175	APOSC_20607
OG0009455	BRALA24025	APOSC_21916
OG0009548	BRALA03623	APOSC_17472
OG0009552	BRALA25352	APOSC_00113, APOSC_01271
OG0009554	BRALA16588	APOSC_20011
OG0009562	BRALA11234	APOSC_07223
OG0009563	BRALA32044, BRALA17762	APOSC_28047
OG0009567	BRALA24568, BRALA19765	APOSC_04837
OG0009568	BRALA21809	APOSC_16803
OG0009570	BRALA20437	APOSC_04986, APOSC_03110, APOSC_04985
OG0009576	BRALA18641	APOSC_10332
OG0009577	BRALA29088	APOSC_10738, APOSC_08848
OG0009578	BRALA00721	APOSC_08265
OG0009580	BRALA01410, BRALA29732	APOSC_22049
OG0009581	BRALA28637	APOSC_21786, APOSC_12909, APOSC_23288
OG0009583	BRALA04506	APOSC_17140
OG0009585	BRALA34076	APOSC_13896
OG0009586	BRALA26325	APOSC_06102
OG0009588	BRALA04242	APOSC_06913
OG0009589	BRALA24787, BRALA24786, BRALA24785	APOSC_04790
OG0009595	BRALA04626	APOSC_15454
OG0009596	BRALA10705	APOSC_21545
OG0009597	BRALA17876	APOSC_20592
OG0009599	BRALA18841	APOSC_21397
OG0009601	BRALA14238	APOSC_16799
OG0009603	BRALA10895	APOSC_05833
OG0009605	BRALA26883, BRALA15587, BRALA05622	APOSC_24543
OG0009607	BRALA20897	APOSC_16018
OG0009608	BRALA04994	APOSC_16371
OG0009609	BRALA19980, BRALA22315	APOSC_08818
OG0009610	BRALA00421	APOSC_27913
OG0009611	BRALA31021	APOSC_08291
OG0009612	BRALA22746	APOSC_23738
OG0009614	BRALA06398	APOSC_11941, APOSC_11942
OG0009615	BRALA04603	APOSC_13315
OG0009618	BRALA19058, BRALA19057	APOSC_21725
OG0009620	BRALA10800, BRALA10922	APOSC_16880
OG0009621	BRALA13785	APOSC_04155
OG0009622	BRALA18840	APOSC_16810
OG0009624	BRALA10713	APOSC_19350
OG0009625	BRALA04882	APOSC_18511, APOSC_18512
OG0009627	BRALA15325	APOSC_26365
OG0009629	BRALA07743	APOSC_26618
OG0009630	BRALA15002	APOSC_05649
OG0009631	BRALA27910	APOSC_18632
OG0009633	BRALA29059	APOSC_03379
OG0009635	BRALA11566	APOSC_22475
OG0009636	BRALA25842	APOSC_27909
OG0009638	BRALA24897	APOSC_25366
OG0009643	BRALA13667, BRALA00185, BRALA03168	APOSC_24219
OG0009647	BRALA21789	APOSC_11715
OG0009648	BRALA01878	APOSC_23657
OG0009653	BRALA16250	APOSC_22797
OG0009654	BRALA10438	APOSC_02942
OG0009655	BRALA26112	APOSC_26126
OG0009663	BRALA17217	APOSC_10783
OG0009665	BRALA23276	APOSC_01398
OG0009669	BRALA12668	APOSC_04934
OG0009670	BRALA13322, BRALA13323	APOSC_17241
OG0009673	BRALA06171	APOSC_04497
OG0009674	BRALA03030	APOSC_18809
OG0009676	BRALA29430	APOSC_16812
OG0009678	BRALA01375	APOSC_21064
OG0009679	BRALA05040	APOSC_17023
OG0009680	BRALA05256	APOSC_19052
OG0009681	BRALA06256	APOSC_07547
OG0009683	BRALA17382	APOSC_11887
OG0009685	BRALA29713	APOSC_09634, APOSC_09633
OG0009691	BRALA24238	APOSC_01471
OG0009695	BRALA22721	APOSC_06084
OG0009700	BRALA21855, BRALA18054	APOSC_16636, APOSC_16637
OG0009707	BRALA01223	APOSC_26688
OG0009852	BRALA16230	APOSC_02704
OG0009854	BRALA31256	APOSC_12398
OG0009862	BRALA06334	APOSC_17111
OG0009864	BRALA22303	APOSC_07618
OG0009866	BRALA03604	APOSC_04807
OG0009867	BRALA08410	APOSC_05040
OG0009868	BRALA05252	APOSC_05729
OG0009870	BRALA29388	APOSC_12329
OG0009873	BRALA00413	APOSC_01386
OG0009875	BRALA12454	APOSC_16248
OG0009877	BRALA11895	APOSC_18641
OG0009878	BRALA10413	APOSC_11738, APOSC_11739
OG0009879	BRALA24470	APOSC_01565
OG0009880	BRALA14824, BRALA18420	APOSC_13747
OG0009882	BRALA17808	APOSC_27542
OG0009883	BRALA22200	APOSC_11979
OG0009884	BRALA06436	APOSC_07158
OG0009886	BRALA34039, BRALA34492	APOSC_00726
OG0009887	BRALA23467	APOSC_09856
OG0009888	BRALA18536	APOSC_02115, APOSC_04293
OG0009889	BRALA17810	APOSC_10464
OG0009891	BRALA06399	APOSC_00902
OG0009892	BRALA13546	APOSC_13718
OG0009893	BRALA30647	APOSC_19471, APOSC_11271
OG0009894	BRALA01812, BRALA01811	APOSC_01740
OG0009895	BRALA09176	APOSC_00245, APOSC_00246
OG0009897	BRALA09639	APOSC_16438
OG0009899	BRALA26149	APOSC_01965, APOSC_19954
OG0009900	BRALA03148	APOSC_03563
OG0009901	BRALA25659	APOSC_28603
OG0009902	BRALA08019	APOSC_13631
OG0009908	BRALA20018	APOSC_19975
OG0009909	BRALA12033	APOSC_26335
OG0009910	BRALA02819	APOSC_21812
OG0009915	BRALA34267, BRALA24259	APOSC_02899
OG0009916	BRALA29291	APOSC_18768
OG0009917	BRALA12764	APOSC_03723
OG0009920	BRALA18486	APOSC_08612
OG0009922	BRALA17962	APOSC_28909
OG0009924	BRALA08554	APOSC_01859
OG0009925	BRALA16530	APOSC_06151
OG0009926	BRALA35838	APOSC_11418
OG0009927	BRALA05891	APOSC_01189, APOSC_01190
OG0009928	BRALA06775	APOSC_21368
OG0009929	BRALA23572	APOSC_09727
OG0009931	BRALA19601, BRALA03772	APOSC_27019
OG0009934	BRALA07727, BRALA07728, BRALA07726	APOSC_26319
OG0009937	BRALA21816	APOSC_26199
OG0009939	BRALA07074	APOSC_00092, APOSC_10591, APOSC_10589, APOSC_10590
OG0009952	BRALA07363	APOSC_28573
OG0009953	BRALA01398	APOSC_24914
OG0009957	BRALA23958	APOSC_18218
OG0009959	BRALA25426	APOSC_20799
OG0009962	BRALA17472	APOSC_28803
OG0009963	BRALA09202	APOSC_00047
OG0009964	BRALA04895	APOSC_23523
OG0009965	BRALA33341	APOSC_16580
OG0009968	BRALA13344	APOSC_19598
OG0009971	BRALA06616	APOSC_04457
OG0009972	BRALA16798	APOSC_04913
OG0009976	BRALA02296	APOSC_06850
OG0009978	BRALA01332	APOSC_07195
OG0009983	BRALA08681, BRALA01837, BRALA01833, BRALA01836	APOSC_10547
OG0009987	BRALA20011	APOSC_16877
OG0009989	BRALA07559	APOSC_20797
OG0009993	BRALA16135	APOSC_26161
OG0009995	BRALA07352	APOSC_27940
OG0009996	BRALA25699	APOSC_28738
OG0010124	BRALA21577	APOSC_20497
OG0010125	BRALA34719	APOSC_11951
OG0010126	BRALA07846	APOSC_12247
OG0010130	BRALA28065	APOSC_05288
OG0010133	BRALA17819	APOSC_22191
OG0010139	BRALA06822	APOSC_01697
OG0010140	BRALA35039, BRALA04981	APOSC_08662, APOSC_23009
OG0010142	BRALA27653	APOSC_21010, APOSC_14831
OG0010147	BRALA33858, BRALA35259	APOSC_05612
OG0010148	BRALA12077	APOSC_25791
OG0010151	BRALA13749	APOSC_16125
OG0010155	BRALA12889	APOSC_09831
OG0010156	BRALA04854	APOSC_23903
OG0010162	BRALA11967	APOSC_11926, APOSC_04552
OG0010163	BRALA32271	APOSC_04648, APOSC_04647
OG0010166	BRALA14326, BRALA04125	APOSC_12547
OG0010169	BRALA12800	APOSC_27958
OG0010175	BRALA18256	APOSC_15124
OG0010176	BRALA06743	APOSC_21742
OG0010178	BRALA25650	APOSC_29044
OG0010179	BRALA03334	APOSC_10504
OG0010181	BRALA12841	APOSC_05730, APOSC_05731
OG0010183	BRALA18307	APOSC_26349
OG0010185	BRALA31993, BRALA28181, BRALA02070, BRALA00426	APOSC_19819
OG0010186	BRALA06637	APOSC_26878
OG0010187	BRALA35326, BRALA31343, BRALA31342	APOSC_18989
OG0010188	BRALA10125	APOSC_07591
OG0010189	BRALA19753	APOSC_04574
OG0010190	BRALA09909	APOSC_16690
OG0010191	BRALA12259	APOSC_11166
OG0010193	BRALA03790	APOSC_13216, APOSC_13217
OG0010197	BRALA17440, BRALA03634	APOSC_23975
OG0010198	BRALA18123	APOSC_14115
OG0010203	BRALA24841	APOSC_04735
OG0010204	BRALA10346	APOSC_20356
OG0010206	BRALA22415	APOSC_25196
OG0010207	BRALA34006	APOSC_25399
OG0010208	BRALA23129	APOSC_00582
OG0010209	BRALA01941	APOSC_17207
OG0010211	BRALA11538	APOSC_27068, APOSC_27067
OG0010213	BRALA08214	APOSC_20734
OG0010214	BRALA16642	APOSC_14091, APOSC_09820
OG0010215	BRALA01810	APOSC_17356
OG0010221	BRALA21610, BRALA13783	APOSC_18705
OG0010222	BRALA32100	APOSC_16505, APOSC_24848
OG0010223	BRALA15670	APOSC_25837
OG0010225	BRALA02409	APOSC_23047
OG0010226	BRALA26151	APOSC_02380
OG0010228	BRALA03109, BRALA03110	APOSC_22176
OG0010231	BRALA29090	APOSC_13090
OG0010235	BRALA16466	APOSC_06638
OG0010244	BRALA15218	APOSC_16901
OG0010245	BRALA05178, BRALA12887	APOSC_00512
OG0010248	BRALA05521	APOSC_04861, APOSC_04860
OG0010249	BRALA17820	APOSC_05291
OG0010251	BRALA17786	APOSC_14350
OG0010252	BRALA20443	APOSC_06101
OG0010257	BRALA28228	APOSC_12089
OG0010259	BRALA02476	APOSC_01503
OG0010260	BRALA32461, BRALA01949, BRALA14877, BRALA20198, BRALA02501, BRALA32000	APOSC_09063, APOSC_00887, APOSC_00888, APOSC_00886
OG0010266	BRALA31745	APOSC_01774
OG0010268	BRALA31928	APOSC_03038
OG0010271	BRALA24151	APOSC_04568
OG0010275	BRALA22972, BRALA22971	APOSC_11853, APOSC_11854
OG0010276	BRALA01964	APOSC_12072
OG0010282	BRALA02815	APOSC_16749
OG0010287	BRALA19254, BRALA20339	APOSC_28494
OG0010289	BRALA35051, BRALA33584	APOSC_28614
OG0010465	BRALA11638, BRALA25101, BRALA30810	APOSC_00001
OG0010468	BRALA24150	APOSC_22531
OG0010469	BRALA05745, BRALA19196	APOSC_21032
OG0010473	BRALA28832	APOSC_03474, APOSC_03473
OG0010476	BRALA11492	APOSC_26304
OG0010480	BRALA35143	APOSC_14931
OG0010481	BRALA15975, BRALA15974	APOSC_13114
OG0010485	BRALA16590	APOSC_02176, APOSC_02177
OG0010486	BRALA18875	APOSC_07793
OG0010487	BRALA15086	APOSC_26074
OG0010492	BRALA31008	APOSC_01033
OG0010494	BRALA24274	APOSC_05747
OG0010495	BRALA17059, BRALA15527	APOSC_29037
OG0010497	BRALA28203	APOSC_15289, APOSC_15288
OG0010500	BRALA12003	APOSC_03740
OG0010505	BRALA11527	APOSC_05037
OG0010508	BRALA15260	APOSC_21079
OG0010509	BRALA03253	APOSC_16397
OG0010518	BRALA29576	APOSC_24764
OG0010519	BRALA29859	APOSC_07597
OG0010522	BRALA04186	APOSC_21317
OG0010526	BRALA24496	APOSC_04448
OG0010527	BRALA23450	APOSC_28644
OG0010528	BRALA20620	APOSC_21448
OG0010536	BRALA27196	APOSC_16411
OG0010538	BRALA02965	APOSC_00203
OG0010541	BRALA03600, BRALA03599	APOSC_02983
OG0010542	BRALA25110	APOSC_25512
OG0010543	BRALA27743	APOSC_01207
OG0010545	BRALA27719, BRALA27717	APOSC_13139, APOSC_13141, APOSC_13140
OG0010546	BRALA18759	APOSC_27253
OG0010547	BRALA11554, BRALA11553	APOSC_10195
OG0010549	BRALA18513	APOSC_01138
OG0010552	BRALA02313	APOSC_24784
OG0010553	BRALA10861, BRALA10860	APOSC_26263
OG0010554	BRALA28430	APOSC_06968
OG0010555	BRALA23021	APOSC_06469
OG0010556	BRALA11924	APOSC_07063, APOSC_07064
OG0010559	BRALA26232	APOSC_13305, APOSC_13306
OG0010560	BRALA10113	APOSC_15377
OG0010562	BRALA14694	APOSC_26945
OG0010563	BRALA31347	APOSC_12214
OG0010564	BRALA15275	APOSC_13578, APOSC_13577
OG0010567	BRALA04005	APOSC_11511
OG0010574	BRALA15374	APOSC_10658
OG0010580	BRALA21434	APOSC_27552
OG0010581	BRALA18755	APOSC_20910
OG0010596	BRALA13685	APOSC_12534
OG0010601	BRALA23989	APOSC_29163
OG0010602	BRALA13630, BRALA13893, BRALA20535, BRALA13898, BRALA03244, BRALA20169, BRALA31242, BRALA31243, BRALA05026	APOSC_22030
OG0010612	BRALA08809	APOSC_06773
OG0010624	BRALA17646	APOSC_10240, APOSC_10241, APOSC_04517, APOSC_04516, APOSC_10486, APOSC_10485
OG0010627	BRALA09818	APOSC_06375, APOSC_06377, APOSC_06376
OG0010634	BRALA09069	APOSC_12193
OG0010640	BRALA13130	APOSC_19953
OG0010641	BRALA32103	APOSC_19967
OG0010643	BRALA13039	APOSC_25905, APOSC_25906
OG0010644	BRALA01006	APOSC_26584
OG0010824	BRALA20773	APOSC_00466
OG0010825	BRALA05028, BRALA05029, BRALA01016, BRALA20950	APOSC_08340
OG0010827	BRALA24996	APOSC_03536
OG0010829	BRALA16522	APOSC_22239
OG0010831	BRALA00499	APOSC_18619
OG0010833	BRALA15844	APOSC_04265, APOSC_04267, APOSC_04264
OG0010835	BRALA33766, BRALA17629	APOSC_01465
OG0010836	BRALA13343	APOSC_13990
OG0010842	BRALA05668	APOSC_25074
OG0010845	BRALA19109	APOSC_05312
OG0010846	BRALA28450, BRALA23862	APOSC_23795
OG0010850	BRALA24095	APOSC_23505
OG0010851	BRALA13843	APOSC_22396
OG0010853	BRALA24713	APOSC_14733
OG0010855	BRALA21449, BRALA21448	APOSC_08791
OG0010856	BRALA23652	APOSC_18107
OG0010858	BRALA08470	APOSC_15270
OG0010862	BRALA06076	APOSC_11355
OG0010863	BRALA09896, BRALA17685	APOSC_21859
OG0010865	BRALA16249	APOSC_06927
OG0010866	BRALA05101	APOSC_02647
OG0010867	BRALA06007	APOSC_05096
OG0010868	BRALA13965	APOSC_19018
OG0010869	BRALA17606	APOSC_04811
OG0010870	BRALA22166	APOSC_20453
OG0010872	BRALA04029	APOSC_16633
OG0010880	BRALA25572	APOSC_06812
OG0010884	BRALA10292	APOSC_08793, APOSC_08794
OG0010889	BRALA21703	APOSC_14354
OG0010890	BRALA04324	APOSC_26560
OG0010892	BRALA00764	APOSC_09697
OG0010893	BRALA21310	APOSC_11769, APOSC_11768
OG0010894	BRALA31019	APOSC_23662
OG0010896	BRALA24425, BRALA24427, BRALA24426	APOSC_08468
OG0010897	BRALA06922	APOSC_07471
OG0010899	BRALA18890	APOSC_24723
OG0010901	BRALA17076	APOSC_04728, APOSC_04727
OG0010904	BRALA30872, BRALA03872	APOSC_14034
OG0010907	BRALA28687	APOSC_19257
OG0010908	BRALA27299	APOSC_25374
OG0010911	BRALA05166	APOSC_05262, APOSC_17806
OG0010913	BRALA31899	APOSC_03674
OG0010914	BRALA16324	APOSC_19947
OG0010915	BRALA25789	APOSC_20783
OG0010918	BRALA11444	APOSC_29166
OG0010922	BRALA16720	APOSC_04209
OG0010923	BRALA17393	APOSC_28221
OG0010926	BRALA24712	APOSC_05054
OG0010930	BRALA11505	APOSC_25277
OG0010934	BRALA11893, BRALA18874	APOSC_14534
OG0010935	BRALA00996	APOSC_22363
OG0010937	BRALA04783	APOSC_10525
OG0010938	BRALA13644	APOSC_03346
OG0010939	BRALA18629	APOSC_06164
OG0010941	BRALA12718	APOSC_06467
OG0010942	BRALA01605	APOSC_12937
OG0010947	BRALA25768, BRALA23297	APOSC_00832
OG0010949	BRALA35643	APOSC_10554, APOSC_00183
OG0010951	BRALA09453	APOSC_24747
OG0010953	BRALA15239	APOSC_17767
OG0010954	BRALA02307	APOSC_03755, APOSC_11005
OG0010956	BRALA22167	APOSC_24699
OG0010963	BRALA07072	APOSC_00056, APOSC_26225, APOSC_00058
OG0010974	BRALA07859	APOSC_05248
OG0010977	BRALA22290	APOSC_06701
OG0010980	BRALA16863	APOSC_08241, APOSC_08240, APOSC_08242
OG0010987	BRALA02674	APOSC_13728
OG0010990	BRALA15410	APOSC_27951
OG0010994	BRALA09785	APOSC_15401
OG0010995	BRALA32810, BRALA15542	APOSC_25183, APOSC_15693, APOSC_25611
OG0011002	BRALA12625	APOSC_24385
OG0011003	BRALA17178	APOSC_25293
OG0011196	BRALA14468	APOSC_20659
OG0011197	BRALA30869	APOSC_21085
OG0011200	BRALA08752	APOSC_02371
OG0011202	BRALA20855	APOSC_10857
OG0011203	BRALA16014	APOSC_21639
OG0011207	BRALA03231	APOSC_26257
OG0011212	BRALA16746	APOSC_18835
OG0011213	BRALA19955	APOSC_19970
OG0011217	BRALA28305	APOSC_14744, APOSC_14743
OG0011218	BRALA14027	APOSC_04309
OG0011219	BRALA05609	APOSC_26824
OG0011224	BRALA02257	APOSC_28645
OG0011225	BRALA04139	APOSC_16607
OG0011226	BRALA15788	APOSC_19830
OG0011228	BRALA05077	APOSC_01152
OG0011230	BRALA06936	APOSC_18255
OG0011231	BRALA03630	APOSC_26648
OG0011237	BRALA28363	APOSC_20611
OG0011239	BRALA19495	APOSC_22392
OG0011241	BRALA13457	APOSC_10318
OG0011243	BRALA15075	APOSC_17031
OG0011245	BRALA15818	APOSC_12549
OG0011247	BRALA15841	APOSC_03506
OG0011251	BRALA33541	APOSC_09359, APOSC_09358
OG0011254	BRALA07071	APOSC_00634, APOSC_07330, APOSC_00633, APOSC_00632
OG0011260	BRALA01242	APOSC_13900
OG0011261	BRALA04775	APOSC_20991
OG0011264	BRALA03791	APOSC_04634
OG0011269	BRALA26565	APOSC_17604
OG0011271	BRALA15283	APOSC_04258
OG0011274	BRALA09911	APOSC_23469
OG0011286	BRALA13345	APOSC_20461
OG0011289	BRALA10273	APOSC_05748
OG0011301	BRALA21284	APOSC_07103, APOSC_06709
OG0011304	BRALA10398	APOSC_10214
OG0011305	BRALA24035	APOSC_05454
OG0011307	BRALA13860	APOSC_06531
OG0011311	BRALA23350	APOSC_26369
OG0011317	BRALA21983	APOSC_17417
OG0011322	BRALA00457	APOSC_27249
OG0011323	BRALA29782, BRALA29781	APOSC_08219, APOSC_17635, APOSC_03073, APOSC_00160, APOSC_00159, APOSC_15472
OG0011325	BRALA29253, BRALA34944	APOSC_00596
OG0011336	BRALA08375	APOSC_04501, APOSC_18399, APOSC_05862, APOSC_25116
OG0011337	BRALA05746, BRALA14216	APOSC_24983, APOSC_24982, APOSC_05430
OG0011346	BRALA32998	APOSC_10150
OG0011359	BRALA34027	APOSC_14586, APOSC_14587
OG0011366	BRALA17922, BRALA13957, BRALA32856	APOSC_20762, APOSC_20029
OG0011373	BRALA27293	APOSC_27576
OG0011620	BRALA26647	APOSC_05519
OG0011627	BRALA15090	APOSC_22858
OG0011628	BRALA17704	APOSC_06176
OG0011632	BRALA07830	APOSC_01711, APOSC_15742
OG0011635	BRALA17586	APOSC_02593
OG0011637	BRALA30162	APOSC_28025
OG0011640	BRALA35615	APOSC_08781
OG0011648	BRALA23804	APOSC_10708
OG0011650	BRALA11790, BRALA11791	APOSC_08641
OG0011653	BRALA05901	APOSC_26073
OG0011660	BRALA09364	APOSC_19439
OG0011666	BRALA31031	APOSC_25478
OG0011668	BRALA14936	APOSC_01909
OG0011675	BRALA18930	APOSC_28745
OG0011677	BRALA02700	APOSC_18392
OG0011681	BRALA16710	APOSC_02410, APOSC_02409
OG0011683	BRALA23049	APOSC_13334, APOSC_13333
OG0011688	BRALA04197	APOSC_17953
OG0011689	BRALA23604	APOSC_23416
OG0011692	BRALA21681	APOSC_11386
OG0011694	BRALA17574	APOSC_11073
OG0011695	BRALA22903	APOSC_00314
OG0011696	BRALA22442	APOSC_20153
OG0011697	BRALA23012	APOSC_15577
OG0011708	BRALA31970, BRALA35854	APOSC_18882
OG0011711	BRALA12614	APOSC_22703
OG0011714	BRALA00960, BRALA07973	APOSC_20972
OG0011715	BRALA23311, BRALA23310	APOSC_08602
OG0011718	BRALA29425	APOSC_17826
OG0011719	BRALA13498	APOSC_20856
OG0011722	BRALA15219	APOSC_28582
OG0011728	BRALA11433	APOSC_07190, APOSC_07459
OG0011729	BRALA13095	APOSC_04699
OG0011730	BRALA18036	APOSC_05513
OG0011734	BRALA12144	APOSC_21468
OG0011736	BRALA12918	APOSC_22889
OG0011737	BRALA04799	APOSC_08170
OG0011745	BRALA07660	APOSC_06422
OG0011746	BRALA06709	APOSC_20278
OG0011747	BRALA15780	APOSC_07919
OG0011761	BRALA19568	APOSC_12961
OG0011764	BRALA26592	APOSC_15767
OG0011765	BRALA10078	APOSC_00447
OG0011767	BRALA07091	APOSC_05616
OG0011768	BRALA19676	APOSC_26000
OG0011780	BRALA12148	APOSC_02154
OG0011794	BRALA29237	APOSC_01348, APOSC_01068
OG0011802	BRALA19938	APOSC_03601
OG0011808	BRALA35816	APOSC_04495
OG0011811	BRALA31813, BRALA22646	APOSC_06722
OG0011817	BRALA28830	APOSC_09043
OG0011822	BRALA35753	APOSC_13442, APOSC_19849, APOSC_26343, APOSC_12969
OG0011826	BRALA05422	APOSC_15161
OG0011834	BRALA08246	APOSC_20955
OG0011839	BRALA22246	APOSC_25985
OG0012160	BRALA11931	APOSC_17000
OG0012177	BRALA12206	APOSC_23640, APOSC_23642, APOSC_23641
OG0012178	BRALA21465	APOSC_11928, APOSC_22821
OG0012204	BRALA21216	APOSC_13773
OG0012206	BRALA04148	APOSC_24959
OG0012212	BRALA18096	APOSC_00756
OG0012214	BRALA07331	APOSC_04171
OG0012216	BRALA33172	APOSC_16241, APOSC_16239, APOSC_15881
OG0012217	BRALA11203	APOSC_20478, APOSC_16720, APOSC_16719
OG0012219	BRALA01854	APOSC_06192
OG0012222	BRALA07378	APOSC_17531
OG0012226	BRALA19885, BRALA19884, BRALA26808, BRALA13587, BRALA14194	APOSC_16207, APOSC_10028
OG0012227	BRALA15187	APOSC_16883, APOSC_13563
OG0012233	BRALA02623	APOSC_21661
OG0012234	BRALA18295, BRALA18294, BRALA18293	APOSC_24703
OG0012243	BRALA34446	APOSC_03954
OG0012244	BRALA13726	APOSC_08629
OG0012245	BRALA12743	APOSC_01063
OG0012247	BRALA26120	APOSC_19401
OG0012252	BRALA06330	APOSC_04646
OG0012254	BRALA17847	APOSC_15211
OG0012260	BRALA33698, BRALA13800	APOSC_10540
OG0012263	BRALA23418	APOSC_21831
OG0012269	BRALA24462	APOSC_01051, APOSC_23741
OG0012279	BRALA24569	APOSC_20890
OG0012287	BRALA26497	APOSC_14903, APOSC_24995
OG0012289	BRALA32746, BRALA24918, BRALA06326	APOSC_16071
OG0012289	BRALA14301	APOSC_11516
OG0012301	BRALA12763	APOSC_12454
OG0012323	BRALA06362	APOSC_06538
OG0012336	BRALA02093	APOSC_11541
OG0012337	BRALA13553	APOSC_12762, APOSC_19880
OG0012340	BRALA16436, BRALA31769	APOSC_13713
OG0012354	BRALA07605	APOSC_19794
OG0012360	BRALA25913, BRALA21502, BRALA21495, BRALA21494	APOSC_21704
OG0012762	BRALA09067	APOSC_22133
OG0012777	BRALA06796	APOSC_21815
OG0012779	BRALA06107	APOSC_01605
OG0012796	BRALA04229	APOSC_24692
OG0012802	BRALA09134	APOSC_06007
OG0012807	BRALA33774	APOSC_22236, APOSC_22235, APOSC_02825
OG0012808	BRALA03162	APOSC_16412
OG0012828	BRALA21984	APOSC_26078
OG0012837	BRALA04378, BRALA04376	APOSC_26893
OG0012848	BRALA25941	APOSC_08476
OG0012853	BRALA03136	APOSC_20495
OG0012861	BRALA06595	APOSC_06449
OG0012871	BRALA10178, BRALA09815, BRALA32240, BRALA17163, BRALA10333	APOSC_15060
OG0012881	BRALA29753, BRALA31276, BRALA24544, BRALA02884	APOSC_27939
OG0012882	BRALA35412, BRALA35106	APOSC_18152
OG0012888	BRALA34238	APOSC_21793
OG0012902	BRALA06691	APOSC_21171
OG0012907	BRALA18835	APOSC_00910, APOSC_00913, APOSC_00912, APOSC_00911
OG0012917	BRALA09223	APOSC_27134
OG0012921	BRALA18506	APOSC_02169
OG0012925	BRALA33578	APOSC_01036
OG0012929	BRALA18992	APOSC_15893
OG0012934	BRALA20449, BRALA20450	APOSC_00518
OG0012938	BRALA35524	APOSC_28276, APOSC_06700, APOSC_07784, APOSC_01858
OG0012950	BRALA27642	APOSC_23411, APOSC_03619
OG0012991	BRALA13526	APOSC_13078
OG0013017	BRALA04754	APOSC_22223
OG0013029	BRALA24248	APOSC_27835
OG0013547	BRALA30708	APOSC_02585, APOSC_24041
OG0013581	BRALA32143	APOSC_08043, APOSC_21269
OG0013610	BRALA23358	APOSC_05826
OG0013618	BRALA18938	APOSC_02814
OG0013636	BRALA33413	APOSC_04086
OG0013640	BRALA21687	APOSC_05816
OG0013641	BRALA02683	APOSC_23788
OG0013644	BRALA15199	APOSC_05781
OG0013645	BRALA35946	APOSC_02623
OG0013648	BRALA27222	APOSC_16087
OG0013656	BRALA21851	APOSC_21387
OG0013667	BRALA01180	APOSC_02917
OG0013677	BRALA15409, BRALA19224	APOSC_09698
