Orthogroup	BRALA	MOUSE
OG0006877	BRALA07858	MOUSE51332, MOUSE51334
OG0006878	BRALA00734	MOUSE31982
OG0006880	BRALA05805	MOUSE40621, MOUSE40622
OG0006881	BRALA19408	MOUSE45680, MOUSE45679
OG0006882	BRALA03081	MOUSE49656
OG0006883	BRALA16909	MOUSE06617, MOUSE06618, MOUSE06619
OG0006884	BRALA16908	MOUSE06612, MOUSE06615, MOUSE06616, MOUSE06614, MOUSE06613
OG0006885	BRALA12873	MOUSE14091, MOUSE14092, MOUSE14088, MOUSE14089, MOUSE14087, MOUSE14084, MOUSE14085, MOUSE14086, MOUSE14090
OG0006886	BRALA19017	MOUSE54545, MOUSE54546, MOUSE54547
OG0006887	BRALA23687	MOUSE19492, MOUSE05301
OG0006888	BRALA29964	MOUSE18268
OG0006889	BRALA27317	MOUSE49701, MOUSE49700
OG0006890	BRALA31419	MOUSE21126
OG0006891	BRALA28938	MOUSE20564
OG0006893	BRALA13970	MOUSE05930, MOUSE05929
OG0006894	BRALA13030	MOUSE06080
OG0006895	BRALA08907	MOUSE21170
OG0006896	BRALA03671	MOUSE35953, MOUSE35951, MOUSE35954, MOUSE35952
OG0006897	BRALA01574	MOUSE10431, MOUSE10432
OG0006898	BRALA03096	MOUSE49458, MOUSE49461
OG0006899	BRALA07712	MOUSE54071, MOUSE54066, MOUSE54063, MOUSE01868, MOUSE01869, MOUSE01867
OG0006900	BRALA19706	MOUSE16574, MOUSE16558
OG0006901	BRALA09160	MOUSE22140
OG0006902	BRALA18408	MOUSE12823, MOUSE12825, MOUSE12824
OG0006903	BRALA05792, BRALA21365	MOUSE05186
OG0006904	BRALA11508	MOUSE36413, MOUSE36412, MOUSE36414
OG0006905	BRALA27319	MOUSE28950
OG0006906	BRALA07226	MOUSE04566, MOUSE04569, MOUSE04568, MOUSE04567
OG0006907	BRALA21911	MOUSE35649, MOUSE35648
OG0006908	BRALA30098	MOUSE05017
OG0006909	BRALA33942, BRALA33141, BRALA19160, BRALA12740	MOUSE53609, MOUSE53608, MOUSE53610
OG0006911	BRALA18398	MOUSE20440
OG0006913	BRALA23670	MOUSE37136, MOUSE37137
OG0006914	BRALA21731	MOUSE32366, MOUSE32365, MOUSE32364, MOUSE32363
OG0006915	BRALA03155, BRALA15756	MOUSE44315, MOUSE44316, MOUSE44314, MOUSE44317
OG0006916	BRALA16553	MOUSE49691, MOUSE49690
OG0006917	BRALA05537	MOUSE23023, MOUSE23022, MOUSE23024
OG0006918	BRALA16643	MOUSE13577, MOUSE13576, MOUSE13578
OG0006919	BRALA11547	MOUSE36218, MOUSE36216, MOUSE36217
OG0006920	BRALA32734	MOUSE12512
OG0006921	BRALA20896	MOUSE29807, MOUSE29808, MOUSE29804, MOUSE29805, MOUSE29806
OG0006922	BRALA13998, BRALA13997, BRALA24844	MOUSE46130, MOUSE46129
OG0006924	BRALA11900	MOUSE19139, MOUSE19140
OG0006925	BRALA18547	MOUSE27502, MOUSE27499
OG0006926	BRALA29464	MOUSE34131
OG0006927	BRALA05354, BRALA05352	MOUSE01549, MOUSE01548, MOUSE01547
OG0006928	BRALA14949	MOUSE35623
OG0006930	BRALA22987	MOUSE09636
OG0006931	BRALA02116	MOUSE12676
OG0006932	BRALA06550	MOUSE14249, MOUSE14250
OG0006934	BRALA05992	MOUSE12905, MOUSE12906
OG0006935	BRALA25077	MOUSE32527, MOUSE32526
OG0006936	BRALA23621	MOUSE00847, MOUSE00846
OG0006937	BRALA13456	MOUSE35606
OG0006938	BRALA12778	MOUSE41043, MOUSE41042, MOUSE41040, MOUSE41041
OG0006939	BRALA27730	MOUSE34061, MOUSE34060
OG0006940	BRALA00085	MOUSE05605, MOUSE05603, MOUSE05604
OG0006942	BRALA15259	MOUSE20201, MOUSE20202
OG0006943	BRALA21727	MOUSE21146
OG0006944	BRALA28146	MOUSE52613, MOUSE52615, MOUSE52614
OG0006945	BRALA23683	MOUSE22142, MOUSE22143, MOUSE22141, MOUSE22145
OG0006946	BRALA10185	MOUSE25480
OG0006947	BRALA10407	MOUSE05975, MOUSE05974
OG0006948	BRALA19464	MOUSE14082
OG0006949	BRALA07772	MOUSE51685
OG0006951	BRALA04665	MOUSE38916
OG0006952	BRALA19947, BRALA34472	MOUSE54586, MOUSE32099, MOUSE32100
OG0006953	BRALA06329	MOUSE04485
OG0006954	BRALA28843	MOUSE07137, MOUSE07136
OG0006955	BRALA12723	MOUSE35292
OG0006956	BRALA34054, BRALA34484	MOUSE46848, MOUSE46846, MOUSE46847, MOUSE46845
OG0006957	BRALA24483	MOUSE09556, MOUSE09555, MOUSE09557
OG0006958	BRALA17528, BRALA08208	MOUSE25854
OG0006959	BRALA24691	MOUSE24311, MOUSE24310
OG0006960	BRALA13465	MOUSE15811, MOUSE15812
OG0006962	BRALA15450	MOUSE33764
OG0006964	BRALA27971	MOUSE00609
OG0006965	BRALA31941	MOUSE36896, MOUSE36897
OG0006966	BRALA16205	MOUSE29849, MOUSE29852
OG0006967	BRALA23027	MOUSE14234
OG0006968	BRALA12502	MOUSE13899, MOUSE13901
OG0006969	BRALA29846	MOUSE35832, MOUSE35830, MOUSE35829
OG0006970	BRALA28927	MOUSE26650
OG0006971	BRALA23591	MOUSE37465
OG0006972	BRALA17677	MOUSE49561, MOUSE49562
OG0006973	BRALA33702	MOUSE00510, MOUSE00509, MOUSE00508, MOUSE00507, MOUSE00506
OG0006975	BRALA33934	MOUSE33904, MOUSE33903
OG0006976	BRALA27970	MOUSE00665, MOUSE00662, MOUSE00664, MOUSE00663
OG0006977	BRALA12753	MOUSE10916, MOUSE10917
OG0006978	BRALA30073	MOUSE10225, MOUSE10227
OG0006979	BRALA04203	MOUSE27624, MOUSE27625
OG0006980	BRALA19616	MOUSE15424
OG0006981	BRALA18263	MOUSE27032, MOUSE27031, MOUSE27030
OG0006983	BRALA05383	MOUSE34876, MOUSE34874, MOUSE34875
OG0006984	BRALA23391	MOUSE14526
OG0006985	BRALA17311	MOUSE40889
OG0006987	BRALA10147	MOUSE23790, MOUSE23791
OG0006988	BRALA32102	MOUSE43131, MOUSE43132
OG0006990	BRALA24376	MOUSE21147
OG0006991	BRALA01907	MOUSE29125
OG0006993	BRALA23797	MOUSE22722
OG0006994	BRALA04795	MOUSE26596
OG0006995	BRALA04611	MOUSE10952, MOUSE10951, MOUSE10949
OG0006996	BRALA13347	MOUSE18752
OG0006997	BRALA25727	MOUSE14368
OG0006998	BRALA22667	MOUSE05846
OG0006999	BRALA12897	MOUSE13476
OG0007000	BRALA07643	MOUSE27781
OG0007001	BRALA02208	MOUSE41846
OG0007002	BRALA10095	MOUSE25836, MOUSE25835
OG0007003	BRALA21239	MOUSE09049
OG0007004	BRALA03379	MOUSE19936
OG0007005	BRALA23593	MOUSE38053, MOUSE38054, MOUSE38052
OG0007006	BRALA02592	MOUSE15876, MOUSE15875
OG0007007	BRALA31860	MOUSE50660, MOUSE50659, MOUSE50658
OG0007009	BRALA30026	MOUSE20677, MOUSE20678, MOUSE20679
OG0007010	BRALA31317	MOUSE36520, MOUSE36523, MOUSE36522
OG0007011	BRALA15920	MOUSE50033
OG0007012	BRALA25249	MOUSE31649
OG0007013	BRALA13128	MOUSE03906
OG0007014	BRALA11522	MOUSE21188
OG0007015	BRALA34981	MOUSE28687, MOUSE28688, MOUSE28686
OG0007016	BRALA22412	MOUSE49206, MOUSE49205
OG0007017	BRALA06141	MOUSE38429, MOUSE38428, MOUSE38427
OG0007018	BRALA27379	MOUSE03253
OG0007019	BRALA06320	MOUSE06390, MOUSE06389, MOUSE06391
OG0007020	BRALA29840	MOUSE40200, MOUSE40201
OG0007021	BRALA06075	MOUSE12611, MOUSE12610
OG0007022	BRALA18137	MOUSE22092
OG0007023	BRALA17210	MOUSE11360, MOUSE11359, MOUSE11361
OG0007024	BRALA17168	MOUSE39327
OG0007025	BRALA11867	MOUSE06165
OG0007026	BRALA23387	MOUSE26964
OG0007027	BRALA34106	MOUSE40769
OG0007028	BRALA14732	MOUSE23985, MOUSE23984
OG0007029	BRALA02101	MOUSE23539, MOUSE23537, MOUSE23536, MOUSE23540
OG0007032	BRALA16865	MOUSE16311, MOUSE16312, MOUSE16309, MOUSE16310
OG0007033	BRALA15267	MOUSE28089
OG0007034	BRALA09189	MOUSE02577, MOUSE02578, MOUSE02579
OG0007035	BRALA23080	MOUSE50908, MOUSE50907
OG0007036	BRALA18395	MOUSE17668, MOUSE17669
OG0007037	BRALA14465	MOUSE26360, MOUSE26361, MOUSE26359
OG0007038	BRALA17300	MOUSE31027, MOUSE31029, MOUSE31026, MOUSE31025
OG0007040	BRALA10094	MOUSE53846, MOUSE53847
OG0007041	BRALA17597	MOUSE44720
OG0007042	BRALA06916	MOUSE39749
OG0007043	BRALA29990	MOUSE46823, MOUSE46824
OG0007044	BRALA08279	MOUSE45081, MOUSE48750
OG0007045	BRALA29234	MOUSE34173, MOUSE34174
OG0007046	BRALA28196	MOUSE00604
OG0007047	BRALA10122	MOUSE17867
OG0007048	BRALA18662	MOUSE38707
OG0007049	BRALA19591	MOUSE49472, MOUSE49471
OG0007050	BRALA21668, BRALA21669	MOUSE36566
OG0007053	BRALA19607	MOUSE05180, MOUSE05179, MOUSE05181
OG0007055	BRALA27573	MOUSE02729, MOUSE02728
OG0007056	BRALA28152	MOUSE04556, MOUSE04558, MOUSE04555, MOUSE04553, MOUSE04552
OG0007057	BRALA29582	MOUSE47096
OG0007058	BRALA23895	MOUSE50713, MOUSE50714
OG0007059	BRALA27465	MOUSE21335
OG0007060	BRALA15146	MOUSE13596, MOUSE13599, MOUSE13597, MOUSE13595, MOUSE13598
OG0007061	BRALA21466	MOUSE21327
OG0007062	BRALA05692	MOUSE29940, MOUSE29941
OG0007063	BRALA16766	MOUSE44304
OG0007064	BRALA08073	MOUSE29614, MOUSE29615, MOUSE29613
OG0007065	BRALA16383	MOUSE45863, MOUSE45865, MOUSE45867, MOUSE45864, MOUSE45869, MOUSE45870, MOUSE45866
OG0007066	BRALA06127	MOUSE50097, MOUSE50096
OG0007068	BRALA03721	MOUSE31487, MOUSE31486, MOUSE33096
OG0007069	BRALA31451, BRALA33696	MOUSE07095, MOUSE07092, MOUSE07094, MOUSE07093
OG0007070	BRALA05975	MOUSE23131, MOUSE23130, MOUSE23134
OG0007071	BRALA34937, BRALA13812	MOUSE31902, MOUSE31903, MOUSE31904
OG0007072	BRALA16137	MOUSE43689, MOUSE43688, MOUSE43687
OG0007073	BRALA15855	MOUSE22668
OG0007074	BRALA01990	MOUSE15406, MOUSE15407
OG0007075	BRALA06827	MOUSE12810
OG0007076	BRALA20649	MOUSE02319, MOUSE02318
OG0007077	BRALA11892	MOUSE36485, MOUSE36484, MOUSE36487, MOUSE36486
OG0007079	BRALA12975	MOUSE06753, MOUSE06755, MOUSE06754
OG0007080	BRALA09798	MOUSE06678, MOUSE06679, MOUSE06677
OG0007081	BRALA22949	MOUSE05720, MOUSE05719
OG0007082	BRALA23650	MOUSE41759, MOUSE41758
OG0007083	BRALA10123	MOUSE17864, MOUSE17866, MOUSE17865, MOUSE17863, MOUSE17862
OG0007085	BRALA17038	MOUSE49274, MOUSE49273, MOUSE49272
OG0007086	BRALA15363	MOUSE02323
OG0007087	BRALA01446	MOUSE18083
OG0007088	BRALA21736, BRALA20662	MOUSE13687
OG0007089	BRALA04691	MOUSE45217
OG0007090	BRALA00803	MOUSE31318
OG0007091	BRALA23753	MOUSE33846
OG0007092	BRALA10801, BRALA10923	MOUSE07434
OG0007093	BRALA16275	MOUSE49068, MOUSE49069, MOUSE49070
OG0007094	BRALA21518, BRALA25900	MOUSE11809, MOUSE11804, MOUSE11805
OG0007095	BRALA25279	MOUSE42126, MOUSE42125
OG0007096	BRALA32115	MOUSE09264, MOUSE09262, MOUSE09261, MOUSE09263, MOUSE09259, MOUSE09260
OG0007097	BRALA04240	MOUSE37800, MOUSE37799
OG0007098	BRALA19999	MOUSE49126, MOUSE49129, MOUSE49127
OG0007099	BRALA17437	MOUSE49900
OG0007100	BRALA17146	MOUSE18270, MOUSE18269
OG0007102	BRALA28967	MOUSE21909
OG0007103	BRALA06722	MOUSE01000, MOUSE00999, MOUSE00998, MOUSE01001
OG0007104	BRALA29967	MOUSE29759, MOUSE55072, MOUSE55073
OG0007105	BRALA14961	MOUSE40405, MOUSE40403
OG0007106	BRALA18050	MOUSE40661
OG0007107	BRALA11156	MOUSE17744, MOUSE17745, MOUSE17747, MOUSE17746
OG0007108	BRALA34762, BRALA34954, BRALA34329	MOUSE38178, MOUSE38176, MOUSE38174
OG0007109	BRALA02036	MOUSE14335, MOUSE14334
OG0007111	BRALA25617	MOUSE19928, MOUSE19926, MOUSE19927, MOUSE19925
OG0007112	BRALA08342	MOUSE51325, MOUSE51323
OG0007113	BRALA22691	MOUSE52610
OG0007114	BRALA31771, BRALA16434	MOUSE53414
OG0007115	BRALA20572	MOUSE13579, MOUSE13580, MOUSE13582, MOUSE13581
OG0007116	BRALA18648	MOUSE41819, MOUSE41817, MOUSE41818, MOUSE41816
OG0007117	BRALA19759	MOUSE02290, MOUSE02289
OG0007118	BRALA23004	MOUSE00453
OG0007119	BRALA00190, BRALA00189	MOUSE33186
OG0007120	BRALA01237	MOUSE13216, MOUSE13214, MOUSE13215
OG0007121	BRALA13421	MOUSE18224
OG0007122	BRALA15769	MOUSE34859, MOUSE34857, MOUSE34858
OG0007123	BRALA27474	MOUSE20986, MOUSE20987
OG0007124	BRALA13189, BRALA13193	MOUSE21912, MOUSE21910
OG0007125	BRALA29057, BRALA29058	MOUSE16039, MOUSE16040
OG0007126	BRALA17434, BRALA17435	MOUSE49925, MOUSE20183, MOUSE20181, MOUSE20182
OG0007127	BRALA00288	MOUSE08708, MOUSE08709
OG0007128	BRALA04403	MOUSE19637
OG0007129	BRALA27464	MOUSE03234, MOUSE21045, MOUSE21044
OG0007130	BRALA15297	MOUSE01970
OG0007131	BRALA20793	MOUSE10506, MOUSE10507
OG0007132	BRALA01544	MOUSE13945
OG0007133	BRALA09605	MOUSE10217, MOUSE10216
OG0007134	BRALA13846	MOUSE21213
OG0007135	BRALA07941	MOUSE51925, MOUSE51924, MOUSE51926
OG0007136	BRALA01589	MOUSE51720, MOUSE51719
OG0007137	BRALA16723	MOUSE42561
OG0007138	BRALA10025	MOUSE23725
OG0007139	BRALA14595	MOUSE08897
OG0007140	BRALA00922	MOUSE50343, MOUSE50344
OG0007142	BRALA22930	MOUSE47756, MOUSE27824
OG0007143	BRALA18546	MOUSE06767
OG0007144	BRALA14968	MOUSE49923, MOUSE49924, MOUSE49922
OG0007146	BRALA14239	MOUSE03366, MOUSE03367
OG0007147	BRALA14352	MOUSE11305, MOUSE11304, MOUSE11303, MOUSE11302
OG0007148	BRALA20040	MOUSE31157, MOUSE54375, MOUSE54376
OG0007150	BRALA28102, BRALA03555	MOUSE48982, MOUSE48981
OG0007151	BRALA18700	MOUSE50029, MOUSE50027
OG0007152	BRALA26948	MOUSE30160, MOUSE30159
OG0007153	BRALA22622	MOUSE03070, MOUSE03071
OG0007154	BRALA30790	MOUSE07324, MOUSE07323, MOUSE07325
OG0007158	BRALA16495	MOUSE36020
OG0007159	BRALA02977	MOUSE23889, MOUSE23888, MOUSE23890
OG0007160	BRALA26571	MOUSE48934, MOUSE48938, MOUSE48935, MOUSE48937, MOUSE48936
OG0007161	BRALA34728, BRALA17627	MOUSE49412
OG0007163	BRALA17109	MOUSE30404, MOUSE30406, MOUSE30403, MOUSE30405
OG0007164	BRALA24802	MOUSE16101, MOUSE16102, MOUSE16100
OG0007165	BRALA25940	MOUSE50996, MOUSE50995
OG0007166	BRALA26413	MOUSE20485
OG0007168	BRALA07437	MOUSE01155
OG0007171	BRALA22109	MOUSE49947, MOUSE49944, MOUSE49945, MOUSE49946
OG0007172	BRALA33890	MOUSE48299, MOUSE48298
OG0007173	BRALA35315	MOUSE50154, MOUSE50153
OG0007174	BRALA34219	MOUSE28506
OG0007175	BRALA09886	MOUSE45837, MOUSE45836
OG0007176	BRALA32780	MOUSE43501, MOUSE43500, MOUSE43499, MOUSE43498
OG0007177	BRALA22645	MOUSE27462, MOUSE27461
OG0007178	BRALA02696	MOUSE24080, MOUSE24079
OG0007179	BRALA00366	MOUSE52436, MOUSE52434, MOUSE52435, MOUSE52432, MOUSE52433, MOUSE52431
OG0007180	BRALA13499	MOUSE48420, MOUSE48421, MOUSE48419
OG0007181	BRALA28125	MOUSE54274, MOUSE54273
OG0007182	BRALA14277	MOUSE04320, MOUSE04317
OG0007183	BRALA00051	MOUSE52163, MOUSE52162
OG0007184	BRALA16251, BRALA12218	MOUSE09858
OG0007185	BRALA34535, BRALA34427, BRALA34517	MOUSE06224, MOUSE06225, MOUSE06226
OG0007186	BRALA22761	MOUSE05260, MOUSE05261
OG0007187	BRALA00112	MOUSE14892
OG0007188	BRALA17130	MOUSE26110, MOUSE26112, MOUSE26111
OG0007189	BRALA23034	MOUSE14133, MOUSE14134
OG0007190	BRALA03952	MOUSE02812
OG0007191	BRALA05241	MOUSE10517, MOUSE10515, MOUSE10516, MOUSE10514
OG0007192	BRALA14056	MOUSE22113, MOUSE22112, MOUSE22111
OG0007195	BRALA16325, BRALA16326	MOUSE02799, MOUSE02800, MOUSE16852
OG0007198	BRALA18279	MOUSE17325
OG0007199	BRALA13738	MOUSE13429
OG0007200	BRALA16225	MOUSE21248
OG0007201	BRALA13129	MOUSE17913, MOUSE17912, MOUSE17911
OG0007204	BRALA00866	MOUSE33203, MOUSE33202, MOUSE50332, MOUSE50333
OG0007205	BRALA03054	MOUSE23939, MOUSE23938, MOUSE25886
OG0007209	BRALA02539	MOUSE25936, MOUSE25935, MOUSE17208, MOUSE17209
OG0007248	BRALA16141	MOUSE18543, MOUSE18542
OG0007250	BRALA13592	MOUSE12898, MOUSE12897
OG0007251	BRALA15601	MOUSE01636
OG0007252	BRALA03894	MOUSE31689, MOUSE31688
OG0007254	BRALA15786	MOUSE49930
OG0007255	BRALA14805	MOUSE39758, MOUSE39757, MOUSE39759
OG0007256	BRALA01128	MOUSE39410
OG0007258	BRALA01613	MOUSE19644
OG0007260	BRALA20373, BRALA35407	MOUSE20244
OG0007261	BRALA01249	MOUSE32244
OG0007264	BRALA12516	MOUSE49132, MOUSE49130, MOUSE49131
OG0007266	BRALA09231	MOUSE01804
OG0007267	BRALA05179	MOUSE33724
OG0007268	BRALA12188	MOUSE15922, MOUSE15920, MOUSE15923, MOUSE15921, MOUSE15919
OG0007269	BRALA27876	MOUSE06847
OG0007270	BRALA26812	MOUSE13004
OG0007271	BRALA06361	MOUSE06041, MOUSE06040
OG0007272	BRALA05677	MOUSE34613, MOUSE34614
OG0007273	BRALA08923	MOUSE44138, MOUSE44137, MOUSE44139
OG0007274	BRALA24356	MOUSE50595, MOUSE50596, MOUSE50594
OG0007275	BRALA09361	MOUSE17231, MOUSE02295, MOUSE02296
OG0007276	BRALA15590	MOUSE20695
OG0007277	BRALA22637	MOUSE16674
OG0007277	BRALA22636	MOUSE16675
OG0007279	BRALA33921	MOUSE04341
OG0007280	BRALA09494, BRALA26108	MOUSE32007
OG0007281	BRALA06305, BRALA06306	MOUSE38663, MOUSE38662
OG0007282	BRALA19380	MOUSE37535
OG0007283	BRALA33333, BRALA33331, BRALA19278	MOUSE03788, MOUSE03787
OG0007284	BRALA33311, BRALA16651	MOUSE34245, MOUSE54478
OG0007285	BRALA28210	MOUSE32145, MOUSE32146, MOUSE32144
OG0007286	BRALA33636, BRALA21723, BRALA21724, BRALA21725	MOUSE44596, MOUSE44597
OG0007288	BRALA06735	MOUSE31526, MOUSE31527, MOUSE31525
OG0007289	BRALA05887	MOUSE49689
OG0007290	BRALA03132	MOUSE43717
OG0007291	BRALA21233	MOUSE28540
OG0007292	BRALA02935	MOUSE43053, MOUSE43052
OG0007293	BRALA17074	MOUSE13613
OG0007294	BRALA10694	MOUSE53430, MOUSE53427, MOUSE53425, MOUSE53429, MOUSE53426, MOUSE53428
OG0007295	BRALA03986	MOUSE31498, MOUSE31497, MOUSE31496
OG0007297	BRALA13069	MOUSE53604, MOUSE53603, MOUSE53601
OG0007299	BRALA28383	MOUSE47838, MOUSE47840, MOUSE47839
OG0007300	BRALA14038	MOUSE35183, MOUSE35181
OG0007301	BRALA27287	MOUSE09989, MOUSE09991, MOUSE09990, MOUSE09992
OG0007302	BRALA08130	MOUSE44506, MOUSE44507, MOUSE44510
OG0007303	BRALA32134	MOUSE28066, MOUSE28065
OG0007304	BRALA14327	MOUSE06867
OG0007305	BRALA05988	MOUSE24298, MOUSE24297
OG0007306	BRALA29356	MOUSE16276, MOUSE16275, MOUSE16273, MOUSE16272
OG0007307	BRALA35494	MOUSE02947
OG0007308	BRALA04705	MOUSE11376, MOUSE11377, MOUSE11378
OG0007309	BRALA20888	MOUSE03035
OG0007310	BRALA21054	MOUSE45035
OG0007312	BRALA10433	MOUSE03829, MOUSE03828
OG0007314	BRALA24702	MOUSE24672
OG0007316	BRALA07238	MOUSE48208, MOUSE48210, MOUSE48209
OG0007317	BRALA16631	MOUSE03033
OG0007319	BRALA18245	MOUSE28912
OG0007320	BRALA13547	MOUSE51738, MOUSE51739, MOUSE51737
OG0007321	BRALA13420	MOUSE20101
OG0007322	BRALA16163	MOUSE32819, MOUSE32818
OG0007323	BRALA14738	MOUSE29290
OG0007325	BRALA03154	MOUSE49722
OG0007326	BRALA06343	MOUSE51801, MOUSE51802
OG0007327	BRALA12100	MOUSE04023, MOUSE04021, MOUSE04022, MOUSE04024, MOUSE04025
OG0007328	BRALA25600	MOUSE46797, MOUSE46796, MOUSE46795
OG0007329	BRALA02913	MOUSE17878
OG0007330	BRALA18712	MOUSE45076, MOUSE45075
OG0007331	BRALA30460	MOUSE39235
OG0007334	BRALA04311	MOUSE30490
OG0007335	BRALA25943	MOUSE08020, MOUSE08021
OG0007336	BRALA30607	MOUSE33887
OG0007337	BRALA18705	MOUSE00481, MOUSE00482
OG0007338	BRALA02099	MOUSE02170, MOUSE02169
OG0007339	BRALA23677	MOUSE08716
OG0007340	BRALA02660	MOUSE17534, MOUSE17532, MOUSE17531, MOUSE17533
OG0007341	BRALA10192	MOUSE16696
OG0007343	BRALA17838	MOUSE01417
OG0007344	BRALA24424	MOUSE17358
OG0007345	BRALA25248	MOUSE31648, MOUSE31647
OG0007347	BRALA07020	MOUSE40881, MOUSE40884, MOUSE40882
OG0007349	BRALA14778	MOUSE15367, MOUSE15365, MOUSE15368, MOUSE15366
OG0007351	BRALA00217	MOUSE06954
OG0007352	BRALA35566	MOUSE20513
OG0007353	BRALA19998	MOUSE49062
OG0007354	BRALA00412	MOUSE13358
OG0007355	BRALA02332	MOUSE13914
OG0007356	BRALA25647	MOUSE17323
OG0007357	BRALA17388	MOUSE49428
OG0007358	BRALA08494	MOUSE19466
OG0007359	BRALA12442	MOUSE09163, MOUSE09166, MOUSE09162
OG0007360	BRALA10063	MOUSE23987, MOUSE23986
OG0007361	BRALA13539	MOUSE30812
OG0007363	BRALA08293	MOUSE12968
OG0007364	BRALA08059	MOUSE14210, MOUSE14209
OG0007365	BRALA05325	MOUSE33407
OG0007366	BRALA31025	MOUSE48417, MOUSE48418
OG0007367	BRALA00971	MOUSE33622
OG0007368	BRALA07746	MOUSE27087
OG0007369	BRALA09020	MOUSE22430
OG0007370	BRALA14953	MOUSE04703, MOUSE04702
OG0007371	BRALA11443	MOUSE21071, MOUSE21072
OG0007372	BRALA20327	MOUSE42627
OG0007373	BRALA16176	MOUSE18067
OG0007374	BRALA18990	MOUSE40539, MOUSE40538
OG0007376	BRALA21288	MOUSE32001, MOUSE32000, MOUSE31998, MOUSE31999, MOUSE31997, MOUSE31996
OG0007377	BRALA03029	MOUSE24074, MOUSE24073
OG0007378	BRALA13639	MOUSE04222, MOUSE04221
OG0007379	BRALA24434	MOUSE08208, MOUSE08209
OG0007380	BRALA28437	MOUSE18994
OG0007381	BRALA13126	MOUSE06415, MOUSE06416, MOUSE06414
OG0007382	BRALA16494	MOUSE16189, MOUSE16187, MOUSE16188, MOUSE16186
OG0007384	BRALA03269	MOUSE06624, MOUSE06627, MOUSE06626, MOUSE06625
OG0007385	BRALA25387	MOUSE27240, MOUSE27239, MOUSE27238
OG0007386	BRALA15131	MOUSE35741, MOUSE35743, MOUSE35742
OG0007387	BRALA24094	MOUSE32806
OG0007388	BRALA05214	MOUSE35885, MOUSE35884, MOUSE35886
OG0007389	BRALA20644	MOUSE25933, MOUSE25934
OG0007390	BRALA11138	MOUSE38551, MOUSE38550, MOUSE38552
OG0007391	BRALA28883	MOUSE50178, MOUSE50176, MOUSE50177
OG0007392	BRALA00840	MOUSE32236, MOUSE32238, MOUSE32237
OG0007393	BRALA13386	MOUSE07668
OG0007394	BRALA12036	MOUSE42619
OG0007395	BRALA06410	MOUSE06300, MOUSE06302, MOUSE06301
OG0007396	BRALA03114	MOUSE48951
OG0007397	BRALA01278	MOUSE33684
OG0007399	BRALA14407	MOUSE43864
OG0007400	BRALA06164	MOUSE15646
OG0007401	BRALA12586	MOUSE51222
OG0007401	BRALA22765	MOUSE13110, MOUSE54883
OG0007402	BRALA19511	MOUSE17044, MOUSE17045
OG0007403	BRALA16422	MOUSE40241, MOUSE40240
OG0007405	BRALA33876	MOUSE14442
OG0007406	BRALA15019	MOUSE15290, MOUSE15291, MOUSE15289, MOUSE15292, MOUSE15288
OG0007407	BRALA06603	MOUSE21054
OG0007408	BRALA16019	MOUSE13504
OG0007409	BRALA16018	MOUSE00404, MOUSE00402
OG0007410	BRALA25283	MOUSE12955, MOUSE14285, MOUSE14286
OG0007411	BRALA07828	MOUSE19154, MOUSE19155
OG0007412	BRALA24506	MOUSE23326, MOUSE23325
OG0007413	BRALA14117	MOUSE53007
OG0007414	BRALA00794	MOUSE33295, MOUSE33294, MOUSE33296
OG0007415	BRALA11329	MOUSE05666
OG0007416	BRALA22926	MOUSE36386
OG0007417	BRALA28685	MOUSE37895, MOUSE37894
OG0007419	BRALA32702	MOUSE03772
OG0007422	BRALA31055	MOUSE07286, MOUSE40322, MOUSE07287, MOUSE07288
OG0007423	BRALA06360	MOUSE15054
OG0007424	BRALA19512	MOUSE17046
OG0007425	BRALA18724	MOUSE18550, MOUSE18548
OG0007427	BRALA13862	MOUSE46815
OG0007428	BRALA14474	MOUSE53225, MOUSE53224, MOUSE53223, MOUSE53209
OG0007429	BRALA17344	MOUSE02008
OG0007430	BRALA18805	MOUSE16094, MOUSE16096, MOUSE16095, MOUSE16097
OG0007431	BRALA00289	MOUSE08705
OG0007432	BRALA05560	MOUSE51045
OG0007433	BRALA02285	MOUSE44443, MOUSE44444
OG0007434	BRALA19496	MOUSE17032, MOUSE17035, MOUSE17034, MOUSE17033
OG0007435	BRALA07083	MOUSE18373
OG0007436	BRALA04652	MOUSE01139, MOUSE01137, MOUSE01136, MOUSE01138
OG0007437	BRALA11467	MOUSE40494, MOUSE40495
OG0007438	BRALA35881, BRALA35657, BRALA35687, BRALA29625	MOUSE25113, MOUSE25112
OG0007440	BRALA15364	MOUSE23442
OG0007441	BRALA25793	MOUSE18962
OG0007442	BRALA00948	MOUSE33512
OG0007443	BRALA28425	MOUSE37706, MOUSE37709, MOUSE37707, MOUSE37708
OG0007444	BRALA08462	MOUSE27639, MOUSE27643, MOUSE27640, MOUSE27642, MOUSE27641, MOUSE09669
OG0007445	BRALA34871	MOUSE15761, MOUSE15762, MOUSE15760
OG0007446	BRALA24916	MOUSE37963, MOUSE37961
OG0007448	BRALA01881	MOUSE01474, MOUSE01473
OG0007449	BRALA03186	MOUSE28249
OG0007450	BRALA35694, BRALA30877	MOUSE07464
OG0007451	BRALA19075	MOUSE12346
OG0007452	BRALA30585	MOUSE36786
