Orthogroup	BRALA	ORYLA
OG0006653	BRALA16140	ORYLA06299
OG0006654	BRALA19298	ORYLA11524
OG0006655	BRALA00574	ORYLA17342
OG0006657	BRALA07213	ORYLA17971
OG0006658	BRALA16629	ORYLA11434
OG0006660	BRALA10958	ORYLA13850
OG0006661	BRALA12233	ORYLA04185
OG0006662	BRALA14712	ORYLA14512
OG0006663	BRALA16974	ORYLA03621
OG0006664	BRALA24834	ORYLA09332
OG0006666	BRALA34133	ORYLA20165
OG0006667	BRALA05144	ORYLA06327
OG0006668	BRALA08318	ORYLA08545
OG0006669	BRALA00985	ORYLA02526
OG0006671	BRALA18774	ORYLA18969
OG0006672	BRALA25892, BRALA25898, BRALA21521, BRALA25891	ORYLA10362
OG0006673	BRALA29976	ORYLA17788
OG0006675	BRALA09831	ORYLA11228
OG0006677	BRALA06236	ORYLA05809
OG0006678	BRALA06274	ORYLA16789
OG0006680	BRALA25853	ORYLA13976
OG0006681	BRALA20996	ORYLA11715
OG0006683	BRALA26678	ORYLA15512
OG0006684	BRALA12717	ORYLA11012
OG0006685	BRALA18231	ORYLA11878, ORYLA08944
OG0006686	BRALA03046	ORYLA18912
OG0006687	BRALA25407	ORYLA05969
OG0006688	BRALA20025	ORYLA07474
OG0006689	BRALA08372	ORYLA14988
OG0006690	BRALA17356	ORYLA15449
OG0006691	BRALA14546	ORYLA08252
OG0006692	BRALA17480	ORYLA18541
OG0006693	BRALA06823	ORYLA00439
OG0006694	BRALA16849	ORYLA11331
OG0006695	BRALA18862	ORYLA03032
OG0006697	BRALA31820	ORYLA08123, ORYLA04932
OG0006698	BRALA19125	ORYLA05714
OG0006702	BRALA01475	ORYLA01940
OG0006705	BRALA15796	ORYLA13053
OG0006706	BRALA02737	ORYLA06274
OG0006707	BRALA23645	ORYLA15902
OG0006708	BRALA20874	ORYLA06046
OG0006709	BRALA09059	ORYLA09857
OG0006710	BRALA14570	ORYLA07507
OG0006711	BRALA08981	ORYLA12230
OG0006712	BRALA20215, BRALA20214	ORYLA16175
OG0006713	BRALA22528	ORYLA10516, ORYLA11956
OG0006715	BRALA12748	ORYLA16203
OG0006716	BRALA24459	ORYLA07108
OG0006717	BRALA26122	ORYLA01078
OG0006718	BRALA31418	ORYLA05056
OG0006719	BRALA13038	ORYLA00231
OG0006720	BRALA12683	ORYLA13526
OG0006721	BRALA21743	ORYLA06875
OG0006722	BRALA01042	ORYLA19383
OG0006723	BRALA05735	ORYLA15389
OG0006724	BRALA05734	ORYLA18498
OG0006725	BRALA28234	ORYLA13855
OG0006726	BRALA16670	ORYLA18866
OG0006727	BRALA01476	ORYLA11933
OG0006728	BRALA14826	ORYLA05670
OG0006729	BRALA01063	ORYLA17444
OG0006730	BRALA02164	ORYLA15663
OG0006731	BRALA20312	ORYLA05562
OG0006732	BRALA00142	ORYLA18287
OG0006733	BRALA26251	ORYLA01038
OG0006734	BRALA30882	ORYLA19310
OG0006735	BRALA27074	ORYLA14353
OG0006737	BRALA03436	ORYLA08275
OG0006738	BRALA14041	ORYLA19668
OG0006739	BRALA32679	ORYLA19509
OG0006741	BRALA09365	ORYLA14536
OG0006742	BRALA11740	ORYLA01030, ORYLA00302
OG0006743	BRALA12738	ORYLA15287
OG0006744	BRALA02757	ORYLA10819
OG0006745	BRALA15185	ORYLA13304
OG0006747	BRALA22644	ORYLA10130, ORYLA03049
OG0006748	BRALA01445	ORYLA06901
OG0006749	BRALA22769	ORYLA16853
OG0006750	BRALA09668	ORYLA11676
OG0006752	BRALA22950	ORYLA04133
OG0006753	BRALA24992	ORYLA10479
OG0006754	BRALA20552	ORYLA05668, ORYLA19170
OG0006755	BRALA22940	ORYLA08778
OG0006756	BRALA16752	ORYLA08007
OG0006759	BRALA25850	ORYLA11258
OG0006760	BRALA17052	ORYLA13106, ORYLA13107
OG0006761	BRALA11904	ORYLA00833
OG0006762	BRALA22489	ORYLA08143, ORYLA05165
OG0006763	BRALA14476	ORYLA02127, ORYLA05928, ORYLA16452
OG0006764	BRALA12801, BRALA12802	ORYLA01520
OG0006765	BRALA03187	ORYLA12661
OG0006766	BRALA12385	ORYLA04462
OG0006768	BRALA24120	ORYLA05533
OG0006769	BRALA16226	ORYLA19703
OG0006770	BRALA34824	ORYLA12620
OG0006772	BRALA21416	ORYLA00394
OG0006776	BRALA14483	ORYLA16494
OG0006777	BRALA21484	ORYLA12364
OG0006780	BRALA11976	ORYLA10161
OG0006784	BRALA09110	ORYLA05674
OG0006786	BRALA15945	ORYLA07231, ORYLA00466, ORYLA06681, ORYLA09929, ORYLA01453
OG0006787	BRALA00476	ORYLA05621, ORYLA05622, ORYLA08245
OG0006791	BRALA16274	ORYLA01324
OG0006792	BRALA02590	ORYLA08830, ORYLA11646, ORYLA11566
OG0006796	BRALA13885	ORYLA14619, ORYLA12348
OG0006826	BRALA11906	ORYLA07190
OG0006828	BRALA17108	ORYLA19553
OG0006829	BRALA28885	ORYLA20486
OG0006830	BRALA28939	ORYLA04099
OG0006831	BRALA20460	ORYLA05295
OG0006832	BRALA22293	ORYLA10081
OG0006833	BRALA25618	ORYLA12166
OG0006837	BRALA35576	ORYLA03273
OG0006838	BRALA19458	ORYLA16929
OG0006842	BRALA01039	ORYLA00868
OG0006843	BRALA21641	ORYLA18591
OG0006844	BRALA09600	ORYLA12172
OG0006845	BRALA20898	ORYLA04346
OG0006846	BRALA29210	ORYLA10163
OG0006848	BRALA20677	ORYLA03872
OG0006849	BRALA22479	ORYLA04862
OG0006850	BRALA31268	ORYLA00398, ORYLA00397
OG0006851	BRALA27931	ORYLA08359
OG0006852	BRALA03688	ORYLA11028
OG0006856	BRALA24695	ORYLA07978
OG0006857	BRALA06099	ORYLA09522
OG0006860	BRALA03297	ORYLA12394
OG0006862	BRALA29568	ORYLA10430
OG0006863	BRALA01163	ORYLA09121
OG0006864	BRALA31204	ORYLA16704, ORYLA00881
OG0006865	BRALA11659	ORYLA08635
OG0006866	BRALA05670, BRALA05672	ORYLA06893, ORYLA16133
OG0006869	BRALA19766	ORYLA15879
OG0006870	BRALA20394	ORYLA09718
OG0006872	BRALA16487	ORYLA15278, ORYLA15279
OG0006873	BRALA26820	ORYLA17413
OG0006874	BRALA13013	ORYLA14058
OG0006875	BRALA22498	ORYLA04531
OG0006876	BRALA05364	ORYLA13231
OG0006877	BRALA07858	ORYLA14665
OG0006878	BRALA00734	ORYLA06366
OG0006880	BRALA05805	ORYLA14486
OG0006881	BRALA19408	ORYLA03213
OG0006882	BRALA03081	ORYLA12470
OG0006886	BRALA19017	ORYLA01362
OG0006887	BRALA23687	ORYLA18327
OG0006888	BRALA29964	ORYLA13676
OG0006889	BRALA27317	ORYLA15285
OG0006890	BRALA31419	ORYLA05057
OG0006891	BRALA28938	ORYLA12282
OG0006892	BRALA09163	ORYLA18584
OG0006893	BRALA13970	ORYLA00800
OG0006894	BRALA13030	ORYLA19918
OG0006895	BRALA08907	ORYLA08207
OG0006896	BRALA03671	ORYLA07408
OG0006897	BRALA01574	ORYLA17654
OG0006898	BRALA03096	ORYLA15253
OG0006899	BRALA07712	ORYLA01888, ORYLA07590
OG0006900	BRALA19706	ORYLA10711
OG0006901	BRALA09160	ORYLA19363
OG0006903	BRALA05792, BRALA21365	ORYLA05646, ORYLA07893, ORYLA16398
OG0006904	BRALA11508	ORYLA10752
OG0006905	BRALA27319	ORYLA14337
OG0006906	BRALA07226	ORYLA04358
OG0006907	BRALA21911	ORYLA11869
OG0006908	BRALA30098	ORYLA04532
OG0006909	BRALA33942, BRALA33141, BRALA19160, BRALA12740	ORYLA20226
OG0006911	BRALA18398	ORYLA01075
OG0006913	BRALA23670	ORYLA06363
OG0006914	BRALA21731	ORYLA19783
OG0006917	BRALA05537	ORYLA18342
OG0006918	BRALA16643	ORYLA05445
OG0006919	BRALA11547	ORYLA19417
OG0006920	BRALA32734	ORYLA09599
OG0006924	BRALA11900	ORYLA19320
OG0006925	BRALA18547	ORYLA10136
OG0006926	BRALA29464	ORYLA02117
OG0006927	BRALA05354, BRALA05352	ORYLA06863
OG0006930	BRALA22987	ORYLA17500, ORYLA17499
OG0006931	BRALA02116	ORYLA11673
OG0006932	BRALA06550	ORYLA16938
OG0006934	BRALA05992	ORYLA09930
OG0006935	BRALA25077	ORYLA10774
OG0006936	BRALA23621	ORYLA12502
OG0006937	BRALA13456	ORYLA09224
OG0006938	BRALA12778	ORYLA13900
OG0006939	BRALA27730	ORYLA10635
OG0006940	BRALA00085	ORYLA07819
OG0006942	BRALA15259	ORYLA01085
OG0006943	BRALA21727	ORYLA11269
OG0006944	BRALA28146	ORYLA15875
OG0006945	BRALA23683	ORYLA19364
OG0006946	BRALA10185	ORYLA02739
OG0006948	BRALA19464	ORYLA05268
OG0006949	BRALA07772	ORYLA14891
OG0006951	BRALA04665	ORYLA01790
OG0006952	BRALA19947, BRALA34472	ORYLA02149
OG0006953	BRALA06329	ORYLA04011
OG0006954	BRALA28843	ORYLA10656
OG0006955	BRALA12723	ORYLA11271
OG0006957	BRALA24483	ORYLA01524
OG0006959	BRALA24691	ORYLA07529
OG0006960	BRALA13465	ORYLA20075
OG0006962	BRALA15450	ORYLA14243
OG0006964	BRALA27971	ORYLA06047
OG0006967	BRALA23027	ORYLA07736
OG0006968	BRALA12502	ORYLA07011
OG0006969	BRALA29846	ORYLA00904
OG0006970	BRALA28927	ORYLA01120
OG0006971	BRALA23591	ORYLA17898
OG0006972	BRALA17677	ORYLA15222
OG0006973	BRALA33702	ORYLA11601
OG0006975	BRALA33934	ORYLA05959
OG0006976	BRALA27970	ORYLA11643
OG0006977	BRALA12753	ORYLA14070
OG0006978	BRALA30073	ORYLA17389, ORYLA17388
OG0006979	BRALA04203	ORYLA18967
OG0006980	BRALA19616	ORYLA18420
OG0006981	BRALA18263	ORYLA15231
OG0006983	BRALA05383	ORYLA15643
OG0006984	BRALA23391	ORYLA14709
OG0006987	BRALA10147	ORYLA18444
OG0006988	BRALA32102	ORYLA16944
OG0006990	BRALA24376	ORYLA12859
OG0006991	BRALA01907	ORYLA19862
OG0006993	BRALA23797	ORYLA03063
OG0006994	BRALA04795	ORYLA19038
OG0006995	BRALA04611	ORYLA01996
OG0006996	BRALA13347	ORYLA04870
OG0006997	BRALA25727	ORYLA10925
OG0006998	BRALA22667	ORYLA07905
OG0006999	BRALA12897	ORYLA05329
OG0007000	BRALA07643	ORYLA17381
OG0007001	BRALA02208	ORYLA10882
OG0007002	BRALA10095	ORYLA19238
OG0007003	BRALA21239	ORYLA15348, ORYLA12075
OG0007004	BRALA03379	ORYLA09056
OG0007005	BRALA23593	ORYLA03067
OG0007006	BRALA02592	ORYLA09127, ORYLA04167
OG0007007	BRALA31860	ORYLA19143
OG0007009	BRALA30026	ORYLA17311
OG0007010	BRALA31317	ORYLA12802
OG0007011	BRALA15920	ORYLA03574
OG0007012	BRALA25249	ORYLA07702
OG0007013	BRALA13128	ORYLA08186
OG0007015	BRALA34981	ORYLA15619
OG0007016	BRALA22412	ORYLA20315
OG0007017	BRALA06141	ORYLA00928
OG0007018	BRALA27379	ORYLA01330
OG0007021	BRALA06075	ORYLA09538
OG0007022	BRALA18137	ORYLA14380
OG0007023	BRALA17210	ORYLA13776
OG0007024	BRALA17168	ORYLA14743
OG0007025	BRALA11867	ORYLA19770
OG0007026	BRALA23387	ORYLA15372
OG0007027	BRALA34106	ORYLA15909
OG0007028	BRALA14732	ORYLA06937
OG0007029	BRALA02101	ORYLA14229
OG0007032	BRALA16865	ORYLA18196
OG0007033	BRALA15267	ORYLA11802
OG0007034	BRALA09189	ORYLA13978
OG0007035	BRALA23080	ORYLA03436
OG0007036	BRALA18395	ORYLA01654
OG0007037	BRALA14465	ORYLA09849
OG0007038	BRALA17300	ORYLA15687
OG0007040	BRALA10094	ORYLA15293
OG0007041	BRALA17597	ORYLA12169, ORYLA14638
OG0007042	BRALA06916	ORYLA05629
OG0007044	BRALA08279	ORYLA19075
OG0007046	BRALA28196	ORYLA10686
OG0007047	BRALA10122	ORYLA02086
OG0007048	BRALA18662	ORYLA16978
OG0007049	BRALA19591	ORYLA12565
OG0007050	BRALA21668, BRALA21669	ORYLA20452
OG0007052	BRALA08894	ORYLA19989
OG0007053	BRALA19607	ORYLA16394
OG0007055	BRALA27573	ORYLA17619
OG0007058	BRALA23895	ORYLA03722
OG0007059	BRALA27465	ORYLA07836
OG0007060	BRALA15146	ORYLA05548
OG0007061	BRALA21466	ORYLA00894
OG0007062	BRALA05692	ORYLA03640
OG0007063	BRALA16766	ORYLA05804
OG0007064	BRALA08073	ORYLA20409
OG0007065	BRALA16383	ORYLA14600
OG0007066	BRALA06127	ORYLA02140
OG0007068	BRALA03721	ORYLA07348
OG0007069	BRALA31451, BRALA33696	ORYLA10663
OG0007070	BRALA05975	ORYLA06946
OG0007071	BRALA34937, BRALA13812	ORYLA10456
OG0007072	BRALA16137	ORYLA12666
OG0007073	BRALA15855	ORYLA03515
OG0007074	BRALA01990	ORYLA06899
OG0007075	BRALA06827	ORYLA17760
OG0007076	BRALA20649	ORYLA11263
OG0007077	BRALA11892	ORYLA12778
OG0007080	BRALA09798	ORYLA11474
OG0007081	BRALA22949	ORYLA16483
OG0007082	BRALA23650	ORYLA19534
OG0007083	BRALA10123	ORYLA02087
OG0007086	BRALA15363	ORYLA15347
OG0007090	BRALA00803	ORYLA12938
OG0007091	BRALA23753	ORYLA10611
OG0007092	BRALA10801, BRALA10923	ORYLA11433
OG0007093	BRALA16275	ORYLA12432
OG0007094	BRALA21518, BRALA25900	ORYLA10462
OG0007095	BRALA25279	ORYLA05795
OG0007096	BRALA32115	ORYLA13346, ORYLA06995
OG0007097	BRALA04240	ORYLA17535
OG0007098	BRALA19999	ORYLA15262
OG0007099	BRALA17437	ORYLA00040
OG0007100	BRALA17146	ORYLA13677
OG0007102	BRALA28967	ORYLA09553
OG0007103	BRALA06722	ORYLA08342
OG0007104	BRALA29967	ORYLA03154
OG0007105	BRALA14961	ORYLA07523
OG0007106	BRALA18050	ORYLA13818
OG0007107	BRALA11156	ORYLA00560
OG0007108	BRALA34762, BRALA34954, BRALA34329	ORYLA04528
OG0007111	BRALA25617	ORYLA11279
OG0007112	BRALA08342	ORYLA19964
OG0007113	BRALA22691	ORYLA15522, ORYLA13775
OG0007114	BRALA31771, BRALA16434	ORYLA05387, ORYLA02077
OG0007115	BRALA20572	ORYLA05459, ORYLA05458
OG0007116	BRALA18648	ORYLA17044
OG0007117	BRALA19759	ORYLA11159
OG0007118	BRALA23004	ORYLA18746
OG0007119	BRALA00190, BRALA00189	ORYLA13244
OG0007120	BRALA01237	ORYLA02860
OG0007121	BRALA13421	ORYLA00087
OG0007122	BRALA15769	ORYLA15640
OG0007123	BRALA27474	ORYLA07878
OG0007124	BRALA13189, BRALA13193	ORYLA09552
OG0007125	BRALA29057, BRALA29058	ORYLA13532
OG0007126	BRALA17434, BRALA17435	ORYLA11848
OG0007127	BRALA00288	ORYLA05546
OG0007128	BRALA04403	ORYLA02979
OG0007129	BRALA27464	ORYLA01220, ORYLA04646
OG0007130	BRALA15297	ORYLA18855
OG0007131	BRALA20793	ORYLA17663
OG0007132	BRALA01544	ORYLA02165
OG0007133	BRALA09605	ORYLA18527
OG0007134	BRALA13846	ORYLA00740
OG0007135	BRALA07941	ORYLA12420
OG0007136	BRALA01589	ORYLA14799
OG0007137	BRALA16723	ORYLA06230
OG0007139	BRALA14595	ORYLA20254
OG0007140	BRALA00922	ORYLA10308, ORYLA00270
OG0007142	BRALA22930	ORYLA17213
OG0007143	BRALA18546	ORYLA10676
OG0007147	BRALA14352	ORYLA14416
OG0007148	BRALA20040	ORYLA17738
OG0007150	BRALA28102, BRALA03555	ORYLA12660
OG0007151	BRALA18700	ORYLA03573
OG0007153	BRALA22622	ORYLA04856
OG0007154	BRALA30790	ORYLA10421
OG0007158	BRALA16495	ORYLA02201
OG0007159	BRALA02977	ORYLA13649
OG0007161	BRALA34728, BRALA17627	ORYLA15162
OG0007163	BRALA17109	ORYLA19100
OG0007164	BRALA24802	ORYLA09721, ORYLA12288
OG0007165	BRALA25940	ORYLA03664
OG0007166	BRALA26413	ORYLA12340, ORYLA12341
OG0007168	BRALA07437	ORYLA09683
OG0007171	BRALA22109	ORYLA05245
OG0007173	BRALA35315	ORYLA00375
OG0007174	BRALA34219	ORYLA15845
OG0007175	BRALA09886	ORYLA12365
OG0007176	BRALA32780	ORYLA05563
OG0007177	BRALA22645	ORYLA10550
OG0007178	BRALA02696	ORYLA13591
OG0007179	BRALA00366	ORYLA09261, ORYLA09260
OG0007181	BRALA28125	ORYLA15718
OG0007182	BRALA14277	ORYLA12514
OG0007183	BRALA00051	ORYLA05418
OG0007184	BRALA16251, BRALA12218	ORYLA02171
OG0007185	BRALA34535, BRALA34427, BRALA34517	ORYLA16541, ORYLA17045, ORYLA00068
OG0007186	BRALA22761	ORYLA08238
OG0007187	BRALA00112	ORYLA14366
OG0007188	BRALA17130	ORYLA19593
OG0007189	BRALA23034	ORYLA00633
OG0007190	BRALA03952	ORYLA02310
OG0007191	BRALA05241	ORYLA17462
OG0007192	BRALA14056	ORYLA09692
OG0007195	BRALA16325, BRALA16326	ORYLA17219
OG0007198	BRALA18279	ORYLA18294
OG0007199	BRALA13738	ORYLA05345, ORYLA01726
OG0007200	BRALA16225	ORYLA08097
OG0007201	BRALA13129	ORYLA12849, ORYLA12850
OG0007204	BRALA00866	ORYLA13239, ORYLA16562, ORYLA16561
OG0007205	BRALA03054	ORYLA16572, ORYLA13452, ORYLA06637, ORYLA17843
OG0007209	BRALA02539	ORYLA00656, ORYLA00655
OG0007248	BRALA16141	ORYLA06298
OG0007250	BRALA13592	ORYLA08747
OG0007251	BRALA15601	ORYLA06850
OG0007254	BRALA15786	ORYLA11846
OG0007256	BRALA01128	ORYLA18423
OG0007258	BRALA01613	ORYLA02983
OG0007260	BRALA20373, BRALA35407	ORYLA07375
OG0007261	BRALA01249	ORYLA00423
OG0007263	BRALA29199	ORYLA03034
OG0007264	BRALA12516	ORYLA15263
OG0007266	BRALA09231	ORYLA19225
OG0007267	BRALA05179	ORYLA14269
OG0007268	BRALA12188	ORYLA09609
OG0007269	BRALA27876	ORYLA10696
OG0007270	BRALA26812	ORYLA04915, ORYLA04916
OG0007271	BRALA06361	ORYLA06700
OG0007272	BRALA05677	ORYLA19327
OG0007273	BRALA08923	ORYLA17133
OG0007274	BRALA24356	ORYLA01401
OG0007275	BRALA09361	ORYLA10992
OG0007276	BRALA15590	ORYLA17414
OG0007277	BRALA22637	ORYLA05155, ORYLA05156
OG0007279	BRALA33921	ORYLA04478
OG0007280	BRALA09494, BRALA26108	ORYLA06789
OG0007281	BRALA06305, BRALA06306	ORYLA16781
OG0007282	BRALA19380	ORYLA17269
OG0007283	BRALA33333, BRALA33331, BRALA19278	ORYLA16980, ORYLA00573
OG0007284	BRALA33311, BRALA16651	ORYLA05432, ORYLA09535
OG0007285	BRALA28210	ORYLA05317
OG0007286	BRALA33636, BRALA21723, BRALA21724, BRALA21725	ORYLA19380
OG0007288	BRALA06735	ORYLA20472
OG0007289	BRALA05887	ORYLA03622
OG0007290	BRALA03132	ORYLA20279
OG0007291	BRALA21233	ORYLA15418
OG0007292	BRALA02935	ORYLA05899
OG0007293	BRALA17074	ORYLA02154
OG0007294	BRALA10694	ORYLA09264
OG0007295	BRALA03986	ORYLA01411
OG0007297	BRALA13069	ORYLA16040
OG0007299	BRALA28383	ORYLA17998
OG0007300	BRALA14038	ORYLA02105
OG0007302	BRALA08130	ORYLA13509, ORYLA19833
OG0007303	BRALA32134	ORYLA18273
OG0007304	BRALA14327	ORYLA11541
OG0007306	BRALA29356	ORYLA04055
OG0007307	BRALA35494	ORYLA04750
OG0007308	BRALA04705	ORYLA01818, ORYLA05605
OG0007309	BRALA20888	ORYLA00123
OG0007310	BRALA21054	ORYLA09847
OG0007312	BRALA10433	ORYLA16909
OG0007314	BRALA24702	ORYLA11660
OG0007316	BRALA07238	ORYLA07711
OG0007317	BRALA16631	ORYLA04703
OG0007319	BRALA18245	ORYLA13973
OG0007320	BRALA13547	ORYLA19939
OG0007321	BRALA13420	ORYLA01035
OG0007322	BRALA16163	ORYLA12070
OG0007325	BRALA03154	ORYLA12467
OG0007326	BRALA06343	ORYLA14944
OG0007328	BRALA25600	ORYLA04937
OG0007329	BRALA02913	ORYLA05886
OG0007330	BRALA18712	ORYLA03139
OG0007331	BRALA30460	ORYLA11072
OG0007333	BRALA14246	ORYLA13227, ORYLA09947
OG0007334	BRALA04311	ORYLA02101
OG0007335	BRALA25943	ORYLA11672
OG0007336	BRALA30607	ORYLA05981
OG0007337	BRALA18705	ORYLA11944
OG0007339	BRALA23677	ORYLA08865
OG0007340	BRALA02660	ORYLA01911
OG0007341	BRALA10192	ORYLA12520
OG0007343	BRALA17838	ORYLA13486
OG0007344	BRALA24424	ORYLA18957
OG0007345	BRALA25248	ORYLA19599
OG0007347	BRALA07020	ORYLA13816
OG0007349	BRALA14778	ORYLA17364
OG0007351	BRALA00217	ORYLA06166
OG0007352	BRALA35566	ORYLA18525, ORYLA00412
OG0007353	BRALA19998	ORYLA12576
OG0007354	BRALA00412	ORYLA09048
OG0007355	BRALA02332	ORYLA20163
OG0007356	BRALA25647	ORYLA13760
OG0007357	BRALA17388	ORYLA12581
OG0007358	BRALA08494	ORYLA17406
OG0007359	BRALA12442	ORYLA08850
OG0007360	BRALA10063	ORYLA06936
OG0007361	BRALA13539	ORYLA01623
OG0007363	BRALA08293	ORYLA06682
OG0007364	BRALA08059	ORYLA16985
OG0007365	BRALA05325	ORYLA13386
OG0007366	BRALA31025	ORYLA12817
OG0007367	BRALA00971	ORYLA06765
OG0007368	BRALA07746	ORYLA19704
OG0007369	BRALA09020	ORYLA09751
OG0007370	BRALA14953	ORYLA03491
OG0007371	BRALA11443	ORYLA00696
OG0007372	BRALA20327	ORYLA03828
OG0007373	BRALA16176	ORYLA11366
OG0007374	BRALA18990	ORYLA02701
OG0007377	BRALA03029	ORYLA13383
OG0007379	BRALA24434	ORYLA11999
OG0007380	BRALA28437	ORYLA12839
OG0007381	BRALA13126	ORYLA16653, ORYLA16655, ORYLA16654
OG0007382	BRALA16494	ORYLA08742
OG0007384	BRALA03269	ORYLA11364
OG0007385	BRALA25387	ORYLA12485
OG0007386	BRALA15131	ORYLA11303
OG0007387	BRALA24094	ORYLA19178
OG0007388	BRALA05214	ORYLA07499
OG0007389	BRALA20644	ORYLA02496
OG0007390	BRALA11138	ORYLA16509
OG0007391	BRALA28883	ORYLA04353
OG0007392	BRALA00840	ORYLA10645
OG0007393	BRALA13386	ORYLA10500
OG0007394	BRALA12036	ORYLA03499
OG0007395	BRALA06410	ORYLA08169
OG0007396	BRALA03114	ORYLA12727
OG0007397	BRALA01278	ORYLA08942
OG0007399	BRALA14407	ORYLA17904
OG0007400	BRALA06164	ORYLA08958
OG0007401	BRALA12586	ORYLA03561
OG0007402	BRALA19511	ORYLA08019, ORYLA08020
OG0007403	BRALA16422	ORYLA01385
OG0007405	BRALA33876	ORYLA15003
OG0007406	BRALA15019	ORYLA02660
OG0007407	BRALA06603	ORYLA05302
OG0007408	BRALA16019	ORYLA20365
OG0007409	BRALA16018	ORYLA05521
OG0007410	BRALA25283	ORYLA17035, ORYLA08301, ORYLA16770
OG0007411	BRALA07828	ORYLA19807
OG0007412	BRALA24506	ORYLA09356
OG0007413	BRALA14117	ORYLA06066, ORYLA06065, ORYLA06064
OG0007415	BRALA11329	ORYLA19464
OG0007416	BRALA22926	ORYLA00938
OG0007417	BRALA28685	ORYLA17547
OG0007418	BRALA07233	ORYLA03744
OG0007419	BRALA32702	ORYLA16934
OG0007420	BRALA05649	ORYLA15610
OG0007422	BRALA31055	ORYLA10067
OG0007423	BRALA06360	ORYLA00567, ORYLA16921
OG0007424	BRALA19512	ORYLA08021
OG0007425	BRALA18724	ORYLA14998
OG0007428	BRALA14474	ORYLA02581
OG0007429	BRALA17344	ORYLA10854
OG0007431	BRALA00289	ORYLA05544, ORYLA05545
OG0007432	BRALA05560	ORYLA03130
OG0007433	BRALA02285	ORYLA12091
OG0007436	BRALA04652	ORYLA09770
OG0007437	BRALA11467	ORYLA00941
OG0007438	BRALA35881, BRALA35657, BRALA35687, BRALA29625	ORYLA00047
OG0007440	BRALA15364	ORYLA14401
OG0007441	BRALA25793	ORYLA08960
OG0007442	BRALA00948	ORYLA06331
OG0007443	BRALA28425	ORYLA18835
OG0007444	BRALA08462	ORYLA12333, ORYLA17506
OG0007445	BRALA34871	ORYLA09137
OG0007446	BRALA24916	ORYLA17366
OG0007448	BRALA01881	ORYLA12046
OG0007449	BRALA03186	ORYLA20219
OG0007450	BRALA35694, BRALA30877	ORYLA10095
OG0007451	BRALA19075	ORYLA08969
OG0007452	BRALA30585	ORYLA02553
OG0007453	BRALA02538	ORYLA16527
OG0007454	BRALA11674, BRALA11657	ORYLA09677
OG0007455	BRALA23733	ORYLA09348
OG0007456	BRALA10347	ORYLA02608
OG0007457	BRALA01396	ORYLA14661
OG0007458	BRALA00936	ORYLA00309
OG0007459	BRALA25784	ORYLA10805
OG0007460	BRALA31050	ORYLA20039
OG0007462	BRALA04774	ORYLA19843
OG0007463	BRALA34987	ORYLA10835
OG0007465	BRALA29322	ORYLA03646
OG0007466	BRALA04313	ORYLA12595
OG0007467	BRALA26104, BRALA09490	ORYLA07191
OG0007468	BRALA29159	ORYLA00530
OG0007470	BRALA00749	ORYLA06567
OG0007471	BRALA03355	ORYLA07475
OG0007472	BRALA15060	ORYLA13056
OG0007473	BRALA14480	ORYLA06701
OG0007475	BRALA07629	ORYLA08013, ORYLA08012
OG0007476	BRALA05145	ORYLA17195
OG0007477	BRALA20995	ORYLA16341
OG0007478	BRALA07242	ORYLA17253
OG0007479	BRALA23042	ORYLA00589
OG0007481	BRALA28931	ORYLA04396
OG0007482	BRALA05483	ORYLA01730
OG0007483	BRALA14638	ORYLA11513
OG0007484	BRALA34970, BRALA25018	ORYLA03268
OG0007485	BRALA17403	ORYLA12574
OG0007488	BRALA07730	ORYLA14033
OG0007489	BRALA29818	ORYLA10665
OG0007490	BRALA09759	ORYLA14538
OG0007491	BRALA27933	ORYLA16759
OG0007492	BRALA34455	ORYLA11759
OG0007493	BRALA18995, BRALA33487, BRALA33486	ORYLA01214, ORYLA00906
OG0007494	BRALA27579	ORYLA16845
OG0007495	BRALA07064	ORYLA10015
OG0007496	BRALA04764	ORYLA14535
OG0007497	BRALA11633	ORYLA09420
OG0007498	BRALA18534	ORYLA05446
OG0007500	BRALA11287	ORYLA09788
OG0007501	BRALA02351	ORYLA11099
OG0007503	BRALA05826	ORYLA08089
OG0007504	BRALA06373	ORYLA00574
OG0007506	BRALA21570	ORYLA04773
OG0007507	BRALA10832	ORYLA12533
OG0007509	BRALA01191	ORYLA04370
OG0007510	BRALA26388	ORYLA10564
OG0007515	BRALA19434	ORYLA16511
OG0007516	BRALA09263	ORYLA15899, ORYLA15898, ORYLA14717, ORYLA11020
OG0007518	BRALA11045	ORYLA11226
OG0007519	BRALA16478	ORYLA12456
OG0007520	BRALA00804	ORYLA02995
OG0007521	BRALA26589, BRALA15415, BRALA15417	ORYLA05039, ORYLA00692
OG0007522	BRALA23421	ORYLA10477
OG0007524	BRALA12115	ORYLA01439
OG0007525	BRALA00802	ORYLA13393
OG0007527	BRALA03350	ORYLA06523, ORYLA09269
OG0007528	BRALA02975	ORYLA06326
OG0007529	BRALA16768	ORYLA18862
OG0007533	BRALA21270	ORYLA00001, ORYLA07509
OG0007539	BRALA02189	ORYLA06018
OG0007540	BRALA34575	ORYLA13926, ORYLA09474
OG0007541	BRALA24666, BRALA31281	ORYLA11457
