Orthogroup	BRALA	APOSJ_ok
OG0007028	BRALA14732	APOSJ_53149, APOSJ_53150, APOSJ_61675, APOSJ_53152, APOSJ_59905
OG0007029	BRALA02101	APOSJ_38852, APOSJ_38853
OG0007032	BRALA16865	APOSJ_57245, APOSJ_48774
OG0007033	BRALA15267	APOSJ_12615
OG0007034	BRALA09189	APOSJ_23509, APOSJ_17356
OG0007035	BRALA23080	APOSJ_43693, APOSJ_43694, APOSJ_06920, APOSJ_06921
OG0007036	BRALA18395	APOSJ_62513
OG0007037	BRALA14465	APOSJ_10367, APOSJ_01290
OG0007038	BRALA17300	APOSJ_15892, APOSJ_15900, APOSJ_15890, APOSJ_59407
OG0007039	BRALA12001	APOSJ_10092, APOSJ_10091
OG0007040	BRALA10094	APOSJ_36613, APOSJ_36612
OG0007041	BRALA17597	APOSJ_03322, APOSJ_41225
OG0007042	BRALA06916	APOSJ_62877, APOSJ_02388, APOSJ_14476, APOSJ_14479
OG0007043	BRALA29990	APOSJ_42024, APOSJ_42025
OG0007044	BRALA08279	APOSJ_40354, APOSJ_40352
OG0007045	BRALA29234	APOSJ_01927
OG0007046	BRALA28196	APOSJ_06037
OG0007047	BRALA10122	APOSJ_64279, APOSJ_64277, APOSJ_64276, APOSJ_64278
OG0007048	BRALA18662	APOSJ_27456
OG0007050	BRALA21668, BRALA21669	APOSJ_15289, APOSJ_30393
OG0007052	BRALA08894	APOSJ_30758, APOSJ_30765, APOSJ_30763, APOSJ_30764, APOSJ_30761, APOSJ_30762, APOSJ_30759
OG0007053	BRALA19607	APOSJ_16019
OG0007055	BRALA27573	APOSJ_31312
OG0007056	BRALA28152	APOSJ_54613
OG0007057	BRALA29582	APOSJ_28684, APOSJ_28683, APOSJ_28685, APOSJ_28686
OG0007058	BRALA23895	APOSJ_05157, APOSJ_05158, APOSJ_05160, APOSJ_05161, APOSJ_05159
OG0007059	BRALA27465	APOSJ_14459, APOSJ_25530
OG0007061	BRALA21466	APOSJ_46459
OG0007062	BRALA05692	APOSJ_13575, APOSJ_13576
OG0007063	BRALA16766	APOSJ_04903, APOSJ_04902
OG0007064	BRALA08073	APOSJ_61161
OG0007066	BRALA06127	APOSJ_38563, APOSJ_38564
OG0007067	BRALA03281	APOSJ_34313, APOSJ_34312, APOSJ_34315, APOSJ_21364
OG0007068	BRALA03721	APOSJ_56223, APOSJ_63966
OG0007069	BRALA31451, BRALA33696	APOSJ_01737, APOSJ_01735, APOSJ_01739, APOSJ_01738
OG0007071	BRALA13812	APOSJ_18860
OG0007072	BRALA16137	APOSJ_07774
OG0007073	BRALA15855	APOSJ_28284, APOSJ_64545
OG0007074	BRALA01990	APOSJ_41086, APOSJ_41084, APOSJ_06497, APOSJ_41087
OG0007075	BRALA06827	APOSJ_38690, APOSJ_45515
OG0007076	BRALA20649	APOSJ_32728, APOSJ_07474, APOSJ_07477, APOSJ_07479
OG0007077	BRALA11892	APOSJ_62170
OG0007078	BRALA07081	APOSJ_64254, APOSJ_57932, APOSJ_64253, APOSJ_45552
OG0007079	BRALA12975	APOSJ_35659, APOSJ_23599, APOSJ_35658, APOSJ_23600, APOSJ_23601, APOSJ_35661, APOSJ_35666, APOSJ_23588
OG0007080	BRALA09798	APOSJ_44615, APOSJ_44618, APOSJ_44616, APOSJ_44614, APOSJ_44617, APOSJ_44613
OG0007081	BRALA22949	APOSJ_48164, APOSJ_53316, APOSJ_62593, APOSJ_53315
OG0007082	BRALA23650	APOSJ_35183, APOSJ_35182, APOSJ_35184, APOSJ_35185
OG0007083	BRALA10123	APOSJ_05225, APOSJ_05224
OG0007084	BRALA12501	APOSJ_54010
OG0007085	BRALA17038	APOSJ_53854, APOSJ_15286, APOSJ_01309, APOSJ_01312, APOSJ_01310
OG0007086	BRALA15363	APOSJ_51068, APOSJ_54257, APOSJ_54254, APOSJ_51067, APOSJ_54258
OG0007087	BRALA01446	APOSJ_25106, APOSJ_25105
OG0007088	BRALA21736, BRALA20662	APOSJ_57703, APOSJ_57705, APOSJ_57706
OG0007089	BRALA04691	APOSJ_25775, APOSJ_25776
OG0007090	BRALA00803	APOSJ_64568, APOSJ_64569, APOSJ_64567
OG0007091	BRALA23753	APOSJ_07966, APOSJ_49928
OG0007092	BRALA10801, BRALA10923	APOSJ_25956, APOSJ_25955
OG0007093	BRALA16275	APOSJ_62680
OG0007094	BRALA21518, BRALA25900	APOSJ_00936, APOSJ_00933, APOSJ_05748, APOSJ_00934
OG0007095	BRALA25279	APOSJ_17446
OG0007096	BRALA32115	APOSJ_14066
OG0007097	BRALA04240	APOSJ_33669
OG0007098	BRALA19999	APOSJ_25086
OG0007099	BRALA17437	APOSJ_25627, APOSJ_53694, APOSJ_53695
OG0007100	BRALA17146	APOSJ_20949, APOSJ_20950
OG0007102	BRALA28967	APOSJ_45496
OG0007103	BRALA06722	APOSJ_44007
OG0007104	BRALA29967	APOSJ_48249, APOSJ_48250, APOSJ_48248
OG0007105	BRALA14961	APOSJ_54392, APOSJ_02858, APOSJ_54391, APOSJ_36522
OG0007106	BRALA18050	APOSJ_46368
OG0007107	BRALA11156	APOSJ_11584
OG0007108	BRALA34762, BRALA34954, BRALA34329	APOSJ_00180
OG0007110	BRALA17957	APOSJ_11396, APOSJ_44386, APOSJ_43180, APOSJ_43181, APOSJ_11397, APOSJ_43179, APOSJ_43178, APOSJ_44388, APOSJ_51775, APOSJ_43182, APOSJ_43177, APOSJ_44387, APOSJ_44384, APOSJ_44385, APOSJ_43176, APOSJ_44383
OG0007111	BRALA25617	APOSJ_52368, APOSJ_52367, APOSJ_52369
OG0007112	BRALA08342	APOSJ_25298
OG0007113	BRALA22691	APOSJ_52477
OG0007114	BRALA31771, BRALA16434	APOSJ_18015
OG0007115	BRALA20572	APOSJ_49820, APOSJ_42434, APOSJ_49819, APOSJ_49817
OG0007116	BRALA18648	APOSJ_20334
OG0007117	BRALA19759	APOSJ_07026, APOSJ_07023, APOSJ_07024, APOSJ_07027, APOSJ_51326, APOSJ_07025
OG0007118	BRALA23004	APOSJ_38787, APOSJ_43062, APOSJ_46166
OG0007119	BRALA00190, BRALA00189	APOSJ_35224
OG0007120	BRALA01237	APOSJ_12641
OG0007121	BRALA13421	APOSJ_04164, APOSJ_04163, APOSJ_54402, APOSJ_04165
OG0007122	BRALA15769	APOSJ_08797, APOSJ_08799, APOSJ_08798
OG0007123	BRALA27474	APOSJ_17363, APOSJ_17362, APOSJ_17361
OG0007124	BRALA13189, BRALA13193	APOSJ_37108
OG0007125	BRALA29057, BRALA29058	APOSJ_12549
OG0007126	BRALA17434, BRALA17435	APOSJ_49047, APOSJ_49048
OG0007127	BRALA00288	APOSJ_31901
OG0007128	BRALA04403	APOSJ_35088, APOSJ_35087, APOSJ_20305
OG0007130	BRALA15297	APOSJ_06883
OG0007131	BRALA20793	APOSJ_28471, APOSJ_28473
OG0007132	BRALA01544	APOSJ_60411, APOSJ_60410
OG0007133	BRALA09605	APOSJ_10127
OG0007134	BRALA13846	APOSJ_25313, APOSJ_25312
OG0007135	BRALA07941	APOSJ_51226, APOSJ_51224, APOSJ_51223, APOSJ_51221, APOSJ_51227, APOSJ_51225
OG0007136	BRALA01589	APOSJ_32112, APOSJ_32113, APOSJ_32114, APOSJ_43274, APOSJ_32116
OG0007138	BRALA10025	APOSJ_58570, APOSJ_58571
OG0007140	BRALA00922	APOSJ_23753
OG0007142	BRALA22930	APOSJ_64102, APOSJ_33663, APOSJ_56976, APOSJ_26720, APOSJ_56965, APOSJ_29516, APOSJ_56967, APOSJ_63380
OG0007143	BRALA18546	APOSJ_34275, APOSJ_34276
OG0007144	BRALA14968	APOSJ_07260
OG0007146	BRALA14239	APOSJ_13119, APOSJ_17332
OG0007147	BRALA14352	APOSJ_10898, APOSJ_10900, APOSJ_10901
OG0007148	BRALA20040	APOSJ_45173, APOSJ_39765
OG0007150	BRALA28102, BRALA03555	APOSJ_14446, APOSJ_14447
OG0007151	BRALA18700	APOSJ_11618, APOSJ_17738
OG0007152	BRALA26948	APOSJ_35457, APOSJ_35456
OG0007153	BRALA22622	APOSJ_41556
OG0007154	BRALA30790	APOSJ_00713
OG0007155	BRALA22244	APOSJ_34228, APOSJ_15502
OG0007156	BRALA00535, BRALA00534, BRALA00539	APOSJ_53622, APOSJ_53620, APOSJ_53621, APOSJ_64551, APOSJ_53619, APOSJ_64550
OG0007158	BRALA16495	APOSJ_00808, APOSJ_05058
OG0007159	BRALA02977	APOSJ_48213
OG0007160	BRALA26571	APOSJ_22694, APOSJ_22700, APOSJ_22699, APOSJ_22695
OG0007161	BRALA34728, BRALA17627	APOSJ_10237, APOSJ_31229
OG0007163	BRALA17109	APOSJ_22276, APOSJ_22275
OG0007164	BRALA24802	APOSJ_28942, APOSJ_28941
OG0007165	BRALA25940	APOSJ_27299
OG0007166	BRALA26413	APOSJ_43197
OG0007168	BRALA07437	APOSJ_11442, APOSJ_02599, APOSJ_08930
OG0007170	BRALA11265	APOSJ_16357, APOSJ_40065, APOSJ_40166, APOSJ_07552, APOSJ_38337, APOSJ_07551, APOSJ_07550, APOSJ_07553, APOSJ_47536, APOSJ_40062, APOSJ_47539
OG0007171	BRALA22109	APOSJ_20843, APOSJ_20841, APOSJ_20844, APOSJ_20845, APOSJ_20842
OG0007173	BRALA35315	APOSJ_27821, APOSJ_27823
OG0007174	BRALA34219	APOSJ_36565, APOSJ_36566
OG0007175	BRALA09886	APOSJ_40886, APOSJ_40887
OG0007176	BRALA32780	APOSJ_26959, APOSJ_47176, APOSJ_26964
OG0007177	BRALA22645	APOSJ_65336
OG0007178	BRALA02696	APOSJ_10991
OG0007179	BRALA00366	APOSJ_11484, APOSJ_11483
OG0007180	BRALA13499	APOSJ_37209, APOSJ_37215, APOSJ_37213, APOSJ_37210, APOSJ_32845, APOSJ_37212
OG0007181	BRALA28125	APOSJ_43146
OG0007182	BRALA14277	APOSJ_09065, APOSJ_57711, APOSJ_21176, APOSJ_57710, APOSJ_17787
OG0007183	BRALA00051	APOSJ_63497
OG0007184	BRALA16251	APOSJ_45651
OG0007186	BRALA22761	APOSJ_46996, APOSJ_07485, APOSJ_07483, APOSJ_15652
OG0007187	BRALA00112	APOSJ_12565, APOSJ_12566
OG0007188	BRALA17130	APOSJ_39163, APOSJ_45041
OG0007189	BRALA23034	APOSJ_20244
OG0007190	BRALA03952	APOSJ_20102, APOSJ_62590, APOSJ_20101, APOSJ_20100, APOSJ_13662, APOSJ_20099, APOSJ_20098, APOSJ_20096
OG0007191	BRALA05241	APOSJ_60651, APOSJ_22859
OG0007192	BRALA14056	APOSJ_11345
OG0007194	BRALA30305	APOSJ_60358, APOSJ_60357, APOSJ_24182, APOSJ_24183, APOSJ_24185, APOSJ_24184, APOSJ_57472, APOSJ_57475, APOSJ_57474, APOSJ_40871, APOSJ_55437
OG0007195	BRALA16325, BRALA16326	APOSJ_59304, APOSJ_43193, APOSJ_59303, APOSJ_29520, APOSJ_59306, APOSJ_44726, APOSJ_59307, APOSJ_59305
OG0007198	BRALA18279	APOSJ_03888, APOSJ_27485, APOSJ_32061, APOSJ_32063, APOSJ_27487, APOSJ_32062, APOSJ_27486
OG0007200	BRALA16225	APOSJ_18943, APOSJ_54861, APOSJ_03788, APOSJ_18942, APOSJ_49009, APOSJ_49010, APOSJ_49008, APOSJ_18941
OG0007201	BRALA13129	APOSJ_54513, APOSJ_54512, APOSJ_54511
OG0007250	BRALA13592	APOSJ_59544, APOSJ_59545, APOSJ_59546
OG0007251	BRALA15601	APOSJ_36228
OG0007252	BRALA03894	APOSJ_24749, APOSJ_24750, APOSJ_24748, APOSJ_24746, APOSJ_24747, APOSJ_04171
OG0007254	BRALA15786	APOSJ_13177
OG0007255	BRALA14805	APOSJ_61034, APOSJ_61032
OG0007256	BRALA01128	APOSJ_63694, APOSJ_63695
OG0007258	BRALA01613	APOSJ_39371
OG0007260	BRALA20373, BRALA35407	APOSJ_60979, APOSJ_08714, APOSJ_08715
OG0007261	BRALA01249	APOSJ_18131
OG0007263	BRALA29199	APOSJ_65347
OG0007264	BRALA12516	APOSJ_04142
OG0007266	BRALA09231	APOSJ_02456
OG0007267	BRALA05179	APOSJ_39161
OG0007268	BRALA12188	APOSJ_01766, APOSJ_01765
OG0007270	BRALA26812	APOSJ_18070, APOSJ_18072
OG0007271	BRALA06361	APOSJ_21579, APOSJ_57446
OG0007272	BRALA05677	APOSJ_05711, APOSJ_05712, APOSJ_05710, APOSJ_36252
OG0007273	BRALA08923	APOSJ_54097
OG0007274	BRALA24356	APOSJ_58383
OG0007275	BRALA09361	APOSJ_62050, APOSJ_62051
OG0007276	BRALA15590	APOSJ_56899
OG0007277	BRALA22637	APOSJ_32479
OG0007278	BRALA08055	APOSJ_62054, APOSJ_63859, APOSJ_50979, APOSJ_19761, APOSJ_60168, APOSJ_19762, APOSJ_63858, APOSJ_63856
OG0007279	BRALA33921	APOSJ_45405
OG0007280	BRALA09494, BRALA26108	APOSJ_17538, APOSJ_33154
OG0007281	BRALA06305, BRALA06306	APOSJ_27609, APOSJ_27610
OG0007282	BRALA19380	APOSJ_52740, APOSJ_52741
OG0007283	BRALA33333, BRALA33331, BRALA19278	APOSJ_48388
OG0007285	BRALA28210	APOSJ_15670, APOSJ_55334
OG0007288	BRALA06735	APOSJ_62431
OG0007289	BRALA05887	APOSJ_03055
OG0007290	BRALA03132	APOSJ_28883, APOSJ_41821, APOSJ_28884, APOSJ_06632, APOSJ_50169, APOSJ_06633, APOSJ_28881, APOSJ_06631
OG0007292	BRALA02935	APOSJ_35746, APOSJ_35745
OG0007293	BRALA17074	APOSJ_61631
OG0007294	BRALA10694	APOSJ_15245
OG0007295	BRALA03986	APOSJ_01123, APOSJ_01122
OG0007297	BRALA13069	APOSJ_51760
OG0007299	BRALA28383	APOSJ_35741, APOSJ_28715
OG0007300	BRALA14038	APOSJ_53629
OG0007301	BRALA27287	APOSJ_17343
OG0007302	BRALA08130	APOSJ_34134, APOSJ_34135
OG0007303	BRALA32134	APOSJ_28901, APOSJ_28900
OG0007304	BRALA14327	APOSJ_41899, APOSJ_41898
OG0007305	BRALA05988	APOSJ_27411, APOSJ_55468
OG0007306	BRALA29356	APOSJ_59763
OG0007308	BRALA04705	APOSJ_22230, APOSJ_22229
OG0007309	BRALA20888	APOSJ_31622, APOSJ_31623, APOSJ_31621
OG0007310	BRALA21054	APOSJ_42505, APOSJ_42506
OG0007312	BRALA10433	APOSJ_31725
OG0007313	BRALA10093	APOSJ_11566, APOSJ_11567, APOSJ_11565
OG0007314	BRALA24702	APOSJ_03599, APOSJ_03598
OG0007316	BRALA07238	APOSJ_27503
OG0007317	BRALA16631	APOSJ_35307, APOSJ_48501
OG0007319	BRALA18245	APOSJ_37533, APOSJ_37534
OG0007320	BRALA13547	APOSJ_00620, APOSJ_00621
OG0007321	BRALA13420	APOSJ_00773, APOSJ_42511, APOSJ_42509
OG0007322	BRALA16163	APOSJ_38642, APOSJ_38640, APOSJ_38641, APOSJ_38639
OG0007323	BRALA14738	APOSJ_59727
OG0007325	BRALA03154	APOSJ_29140, APOSJ_58466
OG0007326	BRALA06343	APOSJ_22766
OG0007327	BRALA12100	APOSJ_08286, APOSJ_31519
OG0007328	BRALA25600	APOSJ_26838
OG0007329	BRALA02913	APOSJ_33464, APOSJ_33463
OG0007330	BRALA18712	APOSJ_06174, APOSJ_38790
OG0007331	BRALA30460	APOSJ_42831
OG0007332	BRALA11859	APOSJ_52532, APOSJ_52527, APOSJ_52530, APOSJ_52528, APOSJ_14624
OG0007333	BRALA14246	APOSJ_61834
OG0007334	BRALA04311	APOSJ_04860, APOSJ_30222
OG0007335	BRALA25943	APOSJ_39648
OG0007337	BRALA18705	APOSJ_23155
OG0007338	BRALA02099	APOSJ_34671, APOSJ_34673, APOSJ_34669
OG0007339	BRALA23677	APOSJ_11897
OG0007340	BRALA02660	APOSJ_15084
OG0007341	BRALA10192	APOSJ_50200, APOSJ_44552, APOSJ_50199
OG0007343	BRALA17838	APOSJ_45945
OG0007345	BRALA25248	APOSJ_14751
OG0007347	BRALA07020	APOSJ_12120
OG0007349	BRALA14778	APOSJ_21746, APOSJ_21745
OG0007350	BRALA06364	APOSJ_32457, APOSJ_32458
OG0007351	BRALA00217	APOSJ_09029, APOSJ_09028
OG0007352	BRALA35566	APOSJ_08209, APOSJ_47431, APOSJ_08208
OG0007353	BRALA19998	APOSJ_25868
OG0007354	BRALA00412	APOSJ_26923
OG0007355	BRALA02332	APOSJ_41454, APOSJ_41455, APOSJ_41453
OG0007356	BRALA25647	APOSJ_59004, APOSJ_59003
OG0007357	BRALA17388	APOSJ_00354, APOSJ_00355
OG0007358	BRALA08494	APOSJ_12024, APOSJ_12023, APOSJ_12025
OG0007360	BRALA10063	APOSJ_42239, APOSJ_42238, APOSJ_64886, APOSJ_42236, APOSJ_16938
OG0007361	BRALA13539	APOSJ_34784
OG0007363	BRALA08293	APOSJ_32242
OG0007364	BRALA08059	APOSJ_26331
OG0007365	BRALA05325	APOSJ_07009, APOSJ_32636, APOSJ_32637
OG0007366	BRALA31025	APOSJ_31758, APOSJ_31757, APOSJ_31759
OG0007367	BRALA00971	APOSJ_31799, APOSJ_15504, APOSJ_15505, APOSJ_31802
OG0007368	BRALA07746	APOSJ_49565, APOSJ_49564
OG0007369	BRALA09020	APOSJ_20755, APOSJ_20754
OG0007370	BRALA14953	APOSJ_15354, APOSJ_15353, APOSJ_15352, APOSJ_30855
OG0007371	BRALA11443	APOSJ_05203, APOSJ_05204
OG0007372	BRALA20327	APOSJ_47949, APOSJ_47951, APOSJ_47950
OG0007373	BRALA16176	APOSJ_54463, APOSJ_29602
OG0007374	BRALA18990	APOSJ_60162, APOSJ_34123, APOSJ_60159, APOSJ_60158
OG0007376	BRALA21288	APOSJ_04287
OG0007377	BRALA03029	APOSJ_22496, APOSJ_22495, APOSJ_22497
OG0007378	BRALA13639	APOSJ_32119, APOSJ_32118
OG0007379	BRALA24434	APOSJ_42997, APOSJ_63432
OG0007380	BRALA28437	APOSJ_43045
OG0007381	BRALA13126	APOSJ_06352, APOSJ_06353, APOSJ_40196
OG0007382	BRALA16494	APOSJ_56678, APOSJ_14341
OG0007383	BRALA18815	APOSJ_16238
OG0007384	BRALA03269	APOSJ_01866, APOSJ_01865, APOSJ_52012
OG0007385	BRALA25387	APOSJ_46590
OG0007386	BRALA15131	APOSJ_01169
OG0007387	BRALA24094	APOSJ_21483
OG0007388	BRALA05214	APOSJ_05379
OG0007389	BRALA20644	APOSJ_64566
OG0007390	BRALA11138	APOSJ_63577
OG0007391	BRALA28883	APOSJ_04251
OG0007393	BRALA13386	APOSJ_53832
OG0007394	BRALA12036	APOSJ_01644, APOSJ_01645
OG0007395	BRALA06410	APOSJ_54612
OG0007396	BRALA03114	APOSJ_39335
OG0007397	BRALA01278	APOSJ_50479
OG0007398	BRALA25415, BRALA15981, BRALA16881, BRALA16880, BRALA28334	APOSJ_26882, APOSJ_54858
OG0007399	BRALA14407	APOSJ_42198
OG0007400	BRALA06164	APOSJ_58231
OG0007402	BRALA19511	APOSJ_49925, APOSJ_49926
OG0007403	BRALA16422	APOSJ_44464, APOSJ_44466
OG0007404	BRALA12682	APOSJ_25142, APOSJ_24831, APOSJ_38774, APOSJ_24830, APOSJ_24834, APOSJ_05790, APOSJ_38770, APOSJ_24833, APOSJ_25145, APOSJ_24829, APOSJ_38769, APOSJ_38771
OG0007405	BRALA33876	APOSJ_42742
OG0007406	BRALA15019	APOSJ_47874
OG0007407	BRALA06603	APOSJ_09861, APOSJ_09860, APOSJ_50238
OG0007408	BRALA16019	APOSJ_47695
OG0007409	BRALA16018	APOSJ_05303, APOSJ_05302
OG0007410	BRALA25283	APOSJ_01525
OG0007411	BRALA07828	APOSJ_19728, APOSJ_19729
OG0007412	BRALA24506	APOSJ_42010
OG0007413	BRALA14117	APOSJ_20537
OG0007414	BRALA00794	APOSJ_29005
OG0007415	BRALA11329	APOSJ_31789
OG0007416	BRALA22926	APOSJ_37464, APOSJ_60721, APOSJ_37462
OG0007417	BRALA28685	APOSJ_04996
OG0007418	BRALA07233	APOSJ_27061
OG0007419	BRALA32702	APOSJ_55294, APOSJ_55296, APOSJ_55295
OG0007420	BRALA05649	APOSJ_27526, APOSJ_27561, APOSJ_27555, APOSJ_34967
OG0007422	BRALA31055	APOSJ_20335
OG0007423	BRALA06360	APOSJ_31700, APOSJ_31699
OG0007424	BRALA19512	APOSJ_24053, APOSJ_24054
OG0007425	BRALA18724	APOSJ_14859, APOSJ_14860
OG0007428	BRALA14474	APOSJ_18898
OG0007429	BRALA17344	APOSJ_08623, APOSJ_08624, APOSJ_55001
OG0007430	BRALA18805	APOSJ_37019, APOSJ_31745, APOSJ_55770, APOSJ_34572, APOSJ_37014, APOSJ_37018
OG0007431	BRALA00289	APOSJ_12963, APOSJ_16258, APOSJ_12962, APOSJ_12964
OG0007432	BRALA05560	APOSJ_34332
OG0007433	BRALA02285	APOSJ_10528, APOSJ_10530
OG0007434	BRALA19496	APOSJ_07079, APOSJ_07077, APOSJ_07078
OG0007435	BRALA07083	APOSJ_49650, APOSJ_25691, APOSJ_25692, APOSJ_25694, APOSJ_25693, APOSJ_25689, APOSJ_25690, APOSJ_31983, APOSJ_25695
OG0007437	BRALA11467	APOSJ_26282, APOSJ_26283
OG0007438	BRALA35881, BRALA35657, BRALA35687, BRALA29625	APOSJ_03209, APOSJ_03210
OG0007441	BRALA25793	APOSJ_40939, APOSJ_55968, APOSJ_55980, APOSJ_55975
OG0007442	BRALA00948	APOSJ_24971
OG0007443	BRALA28425	APOSJ_22915, APOSJ_22916, APOSJ_22917
OG0007444	BRALA08462	APOSJ_11668
OG0007445	BRALA34871	APOSJ_28035, APOSJ_28034
OG0007446	BRALA24916	APOSJ_30397
OG0007448	BRALA01881	APOSJ_51016, APOSJ_51017
OG0007449	BRALA03186	APOSJ_36744, APOSJ_36742, APOSJ_36741, APOSJ_36743
OG0007450	BRALA35694	APOSJ_13999
OG0007451	BRALA19075	APOSJ_43780
OG0007452	BRALA30585	APOSJ_37963
OG0007453	BRALA02538	APOSJ_53697, APOSJ_53696
OG0007454	BRALA11674, BRALA11657	APOSJ_05135, APOSJ_05134
OG0007455	BRALA23733	APOSJ_19769, APOSJ_19771
OG0007456	BRALA10347	APOSJ_44072, APOSJ_44071
OG0007457	BRALA01396	APOSJ_55749
OG0007458	BRALA00936	APOSJ_17630
OG0007459	BRALA25784	APOSJ_47522, APOSJ_11138
OG0007460	BRALA31050	APOSJ_52023
OG0007461	BRALA26165, BRALA26166	APOSJ_18650, APOSJ_08253, APOSJ_08250, APOSJ_08251, APOSJ_08252
OG0007462	BRALA04774	APOSJ_59464, APOSJ_59465, APOSJ_58493, APOSJ_59466
OG0007463	BRALA34987	APOSJ_18618
OG0007464	BRALA10754	APOSJ_39129, APOSJ_39130
OG0007465	BRALA29322	APOSJ_05522, APOSJ_05521
OG0007466	BRALA04313	APOSJ_43950
OG0007467	BRALA26104, BRALA09490	APOSJ_14365
OG0007468	BRALA29159	APOSJ_46722
OG0007469	BRALA15278, BRALA31443, BRALA25203, BRALA25201	APOSJ_10622, APOSJ_10621
OG0007470	BRALA00749	APOSJ_56699
OG0007471	BRALA03355	APOSJ_18185, APOSJ_20727
OG0007472	BRALA15060	APOSJ_53138, APOSJ_53137
OG0007473	BRALA14480	APOSJ_09192
OG0007474	BRALA13792	APOSJ_25384, APOSJ_25383, APOSJ_25385
OG0007475	BRALA07629	APOSJ_59852, APOSJ_59851, APOSJ_59850
OG0007476	BRALA05145	APOSJ_11135
OG0007477	BRALA20995	APOSJ_48504, APOSJ_48505, APOSJ_39772, APOSJ_09838
OG0007478	BRALA07242	APOSJ_39185
OG0007479	BRALA23042	APOSJ_24361, APOSJ_22189
OG0007480	BRALA27468	APOSJ_17561, APOSJ_17560
OG0007481	BRALA28931	APOSJ_08815, APOSJ_56246
OG0007482	BRALA05483	APOSJ_56374
OG0007483	BRALA14638	APOSJ_24186
OG0007484	BRALA34970, BRALA25018	APOSJ_20434
OG0007485	BRALA17403	APOSJ_32278, APOSJ_32277
OG0007487	BRALA12117	APOSJ_27134, APOSJ_27136, APOSJ_27137, APOSJ_04423, APOSJ_27138, APOSJ_27139
OG0007488	BRALA07730	APOSJ_64769, APOSJ_64768
OG0007489	BRALA29818	APOSJ_31344, APOSJ_31345, APOSJ_64774
OG0007490	BRALA09759	APOSJ_48671, APOSJ_48670
OG0007491	BRALA27933	APOSJ_56972
OG0007492	BRALA34455	APOSJ_24846, APOSJ_24852
OG0007493	BRALA18995, BRALA33487, BRALA33486	APOSJ_15054, APOSJ_15053
OG0007494	BRALA27579	APOSJ_63591
OG0007495	BRALA07064	APOSJ_07062
OG0007496	BRALA04764	APOSJ_37453
OG0007497	BRALA11633	APOSJ_60806, APOSJ_60807
OG0007498	BRALA18534	APOSJ_20907, APOSJ_20908
OG0007500	BRALA11287	APOSJ_55184, APOSJ_55182, APOSJ_55183, APOSJ_55185
OG0007501	BRALA02351	APOSJ_42631, APOSJ_42632, APOSJ_42629, APOSJ_42630
OG0007503	BRALA05826	APOSJ_14688
OG0007504	BRALA06373	APOSJ_56533, APOSJ_56531, APOSJ_56529, APOSJ_56532, APOSJ_56528
OG0007506	BRALA21570	APOSJ_31897, APOSJ_03081, APOSJ_31899, APOSJ_31903, APOSJ_31902, APOSJ_31898
OG0007509	BRALA01191	APOSJ_22228
OG0007510	BRALA26388	APOSJ_48359, APOSJ_48360
OG0007511	BRALA35954, BRALA29331, BRALA29188, BRALA33016, BRALA34271, BRALA09516, BRALA26505, BRALA32374, BRALA31655, BRALA24946, BRALA29189	APOSJ_28680
OG0007513	BRALA26098	APOSJ_56124, APOSJ_22446
OG0007515	BRALA19434	APOSJ_13871, APOSJ_13866, APOSJ_13864, APOSJ_21741, APOSJ_13863, APOSJ_13868, APOSJ_13865, APOSJ_13867
OG0007517	BRALA23390	APOSJ_46614, APOSJ_16841, APOSJ_62115
OG0007518	BRALA11045	APOSJ_61569
OG0007519	BRALA16478	APOSJ_57278, APOSJ_19035, APOSJ_27726, APOSJ_19033, APOSJ_19034
OG0007522	BRALA23421	APOSJ_27446, APOSJ_36389
OG0007523	BRALA15253, BRALA11581	APOSJ_36440
OG0007524	BRALA12115	APOSJ_10739
OG0007525	BRALA00802	APOSJ_36525
OG0007527	BRALA03350	APOSJ_44760
OG0007528	BRALA02975	APOSJ_03313, APOSJ_03314
OG0007529	BRALA16768	APOSJ_41630
OG0007531	BRALA17602	APOSJ_05087
OG0007533	BRALA21270	APOSJ_18050
OG0007538	BRALA30863	APOSJ_19581, APOSJ_02431, APOSJ_19556, APOSJ_02432, APOSJ_58889, APOSJ_19583, APOSJ_58757, APOSJ_58753, APOSJ_50778, APOSJ_19582, APOSJ_58891, APOSJ_19580, APOSJ_58892, APOSJ_02430, APOSJ_58760, APOSJ_19579, APOSJ_01956, APOSJ_19555, APOSJ_58888, APOSJ_19558
OG0007539	BRALA02189	APOSJ_08307
OG0007582	BRALA17102	APOSJ_17970
OG0007584	BRALA25296	APOSJ_29171, APOSJ_47545, APOSJ_47546
OG0007586	BRALA09264	APOSJ_33070, APOSJ_33069, APOSJ_33074
OG0007587	BRALA17088	APOSJ_64975, APOSJ_64973, APOSJ_64972, APOSJ_64974, APOSJ_18419, APOSJ_04830
OG0007588	BRALA22913	APOSJ_30827
OG0007589	BRALA11876	APOSJ_21013, APOSJ_21012
OG0007590	BRALA14980, BRALA07243, BRALA34136, BRALA16286	APOSJ_03353
OG0007591	BRALA06678	APOSJ_13984
OG0007595	BRALA03796	APOSJ_28419, APOSJ_28418
