Orthogroup	BRALA	NEMVE
OG0009232	BRALA29290	NEMVE23421
OG0009238	BRALA17944	NEMVE24535, NEMVE19944, NEMVE20485
OG0009288	BRALA04717	NEMVE24670
OG0009293	BRALA00720	NEMVE01992
OG0009296	BRALA01399	NEMVE25242
OG0009298	BRALA23723	NEMVE17737
OG0009301	BRALA22294	NEMVE24791
OG0009305	BRALA00580	NEMVE14742
OG0009307	BRALA06199	NEMVE15491
OG0009311	BRALA19236	NEMVE14394, NEMVE24195
OG0009312	BRALA08769	NEMVE04546
OG0009314	BRALA20494	NEMVE23069
OG0009318	BRALA00550, BRALA00551	NEMVE15270
OG0009321	BRALA33808, BRALA32523	NEMVE06378
OG0009322	BRALA18442	NEMVE23249
OG0009326	BRALA32840	NEMVE09767
OG0009328	BRALA21473	NEMVE08173
OG0009331	BRALA00204	NEMVE10776, NEMVE15834
OG0009333	BRALA18981	NEMVE25492, NEMVE21365
OG0009334	BRALA34146	NEMVE15302
OG0009335	BRALA00728	NEMVE25560
OG0009336	BRALA11823	NEMVE13361, NEMVE08750
OG0009337	BRALA14576	NEMVE17986
OG0009338	BRALA16943	NEMVE13801
OG0009340	BRALA16605	NEMVE06119
OG0009341	BRALA23710	NEMVE01224, NEMVE19715
OG0009343	BRALA18002	NEMVE22644
OG0009345	BRALA10703	NEMVE22530
OG0009347	BRALA25599	NEMVE21478
OG0009348	BRALA17757, BRALA17756	NEMVE24544
OG0009351	BRALA14548	NEMVE23889
OG0009352	BRALA16377	NEMVE13555
OG0009353	BRALA03889	NEMVE15946
OG0009358	BRALA07358	NEMVE05501, NEMVE09761
OG0009360	BRALA26256	NEMVE25448
OG0009363	BRALA22159	NEMVE24609
OG0009364	BRALA21214	NEMVE10832
OG0009365	BRALA07994	NEMVE05737
OG0009369	BRALA12716	NEMVE24084
OG0009370	BRALA03320	NEMVE14206
OG0009371	BRALA34598	NEMVE22151
OG0009372	BRALA15777	NEMVE09194, NEMVE16933, NEMVE14348
OG0009374	BRALA25382, BRALA25380	NEMVE25220
OG0009375	BRALA10012	NEMVE16461
OG0009380	BRALA26586	NEMVE23470
OG0009383	BRALA17628	NEMVE07928, NEMVE21195
OG0009385	BRALA17721	NEMVE15692
OG0009389	BRALA16747	NEMVE24048
OG0009393	BRALA23028	NEMVE23657
OG0009395	BRALA08280	NEMVE07340, NEMVE21319
OG0009396	BRALA09780	NEMVE24413
OG0009397	BRALA16936, BRALA03446, BRALA16937	NEMVE09961
OG0009399	BRALA12180	NEMVE25960
OG0009400	BRALA13659	NEMVE06572
OG0009401	BRALA27590	NEMVE26016
OG0009402	BRALA26570	NEMVE14731
OG0009404	BRALA27515	NEMVE07240
OG0009405	BRALA13525	NEMVE09161
OG0009406	BRALA18721	NEMVE22769
OG0009407	BRALA34751	NEMVE07977
OG0009408	BRALA28426, BRALA33119	NEMVE24853
OG0009409	BRALA21694	NEMVE25001
OG0009412	BRALA19773, BRALA18238	NEMVE03408
OG0009415	BRALA11437	NEMVE23174
OG0009417	BRALA16808	NEMVE06702
OG0009418	BRALA34561	NEMVE18432
OG0009421	BRALA01104	NEMVE17523, NEMVE05916
OG0009425	BRALA27928	NEMVE22867
OG0009426	BRALA26243	NEMVE22164
OG0009436	BRALA08355	NEMVE01083
OG0009440	BRALA17775	NEMVE23845
OG0009441	BRALA12121, BRALA12119, BRALA32111	NEMVE12687
OG0009443	BRALA15805	NEMVE23368
OG0009448	BRALA17710	NEMVE13739
OG0009449	BRALA26985	NEMVE23277
OG0009452	BRALA13295	NEMVE22553
OG0009455	BRALA24025	NEMVE24668, NEMVE24667, NEMVE15626, NEMVE15795, NEMVE24401, NEMVE15627
OG0009465	BRALA35522, BRALA34200	NEMVE24319
OG0009468	BRALA15080	NEMVE07494
OG0009472	BRALA14356	NEMVE21457
OG0009486	BRALA18698, BRALA18699	NEMVE09834
OG0009491	BRALA32343, BRALA26318, BRALA27434, BRALA29329, BRALA26284, BRALA26644, BRALA07298, BRALA09959, BRALA30397	NEMVE26027, NEMVE25676, NEMVE24697, NEMVE17109
OG0009492	BRALA12780, BRALA16771, BRALA26934	NEMVE24503
OG0009543	BRALA24262	NEMVE23721
OG0009548	BRALA03623	NEMVE09293
OG0009552	BRALA25352	NEMVE19005
OG0009554	BRALA16588	NEMVE16130
OG0009555	BRALA15563, BRALA20122, BRALA07855	NEMVE05472
OG0009568	BRALA21809, BRALA21810	NEMVE23933
OG0009569	BRALA10036	NEMVE15526
OG0009570	BRALA20437	NEMVE22801
OG0009576	BRALA18641	NEMVE09710, NEMVE11885
OG0009577	BRALA29088, BRALA29076	NEMVE24886, NEMVE24887
OG0009578	BRALA00721	NEMVE23757, NEMVE19318
OG0009579	BRALA18808	NEMVE07671, NEMVE11412
OG0009584	BRALA23633	NEMVE14029
OG0009585	BRALA34076	NEMVE06536
OG0009589	BRALA24787, BRALA24786, BRALA24785	NEMVE15804
OG0009590	BRALA06074	NEMVE11442
OG0009591	BRALA04414, BRALA20890	NEMVE16307
OG0009595	BRALA04626	NEMVE06067
OG0009596	BRALA10705	NEMVE24129
OG0009597	BRALA17876	NEMVE16028
OG0009598	BRALA05281	NEMVE18970, NEMVE20154
OG0009599	BRALA18841	NEMVE15413, NEMVE07885
OG0009601	BRALA14238	NEMVE25082
OG0009604	BRALA03268	NEMVE21781
OG0009607	BRALA20897	NEMVE14372
OG0009609	BRALA19980, BRALA22315	NEMVE07422, NEMVE24858
OG0009610	BRALA00421	NEMVE16574
OG0009611	BRALA31021	NEMVE16147
OG0009612	BRALA22746	NEMVE15540, NEMVE24202, NEMVE17033
OG0009613	BRALA06572	NEMVE24983
OG0009613	BRALA06568, BRALA23032	NEMVE20917
OG0009614	BRALA06398	NEMVE23057
OG0009615	BRALA04603	NEMVE22913
OG0009618	BRALA19058, BRALA19057	NEMVE24318
OG0009624	BRALA10713	NEMVE24721
OG0009625	BRALA04882	NEMVE13419
OG0009629	BRALA07743	NEMVE14325
OG0009630	BRALA15002	NEMVE23209
OG0009631	BRALA27910	NEMVE25013, NEMVE14274
OG0009633	BRALA29059	NEMVE25983, NEMVE18594
OG0009635	BRALA11566	NEMVE16327, NEMVE03062
OG0009636	BRALA25842	NEMVE24995
OG0009637	BRALA06100, BRALA17683	NEMVE15720, NEMVE24914
OG0009638	BRALA24897	NEMVE04787
OG0009639	BRALA07241	NEMVE14177, NEMVE10826
OG0009647	BRALA21789	NEMVE09678, NEMVE21488
OG0009648	BRALA01878	NEMVE20596, NEMVE19202
OG0009650	BRALA03440	NEMVE25206
OG0009652	BRALA26144	NEMVE25046
OG0009653	BRALA16250	NEMVE24603
OG0009654	BRALA10438	NEMVE21683
OG0009655	BRALA26112	NEMVE25736
OG0009659	BRALA10820	NEMVE13163
OG0009661	BRALA01687	NEMVE19038, NEMVE19039, NEMVE20644
OG0009663	BRALA17217	NEMVE08325
OG0009665	BRALA23276	NEMVE09830
OG0009669	BRALA12668	NEMVE25226
OG0009670	BRALA13322, BRALA13323	NEMVE15466
OG0009674	BRALA03030	NEMVE03717, NEMVE10500
OG0009677	BRALA23197	NEMVE20317, NEMVE23642
OG0009680	BRALA05256	NEMVE23297
OG0009685	BRALA29713	NEMVE05377
OG0009691	BRALA24238	NEMVE22773
OG0009695	BRALA22721	NEMVE22545
OG0009700	BRALA21855, BRALA18054	NEMVE21687
OG0009707	BRALA01223	NEMVE16216
OG0009723	BRALA20879	NEMVE13715
OG0009737	BRALA16493, BRALA16498	NEMVE15138
OG0009750	BRALA33505, BRALA30483, BRALA26272, BRALA17245, BRALA31728, BRALA34228	NEMVE20441, NEMVE16112, NEMVE03559
OG0009754	BRALA35792, BRALA34092	NEMVE22278, NEMVE20998, NEMVE19730, NEMVE21334, NEMVE19611, NEMVE20964, NEMVE25767, NEMVE20618, NEMVE19576, NEMVE25991, NEMVE25766, NEMVE19573
OG0009756	BRALA19724, BRALA26263, BRALA07633, BRALA01513, BRALA17305	NEMVE25114, NEMVE20656
OG0009762	BRALA13113	NEMVE23100
OG0009854	BRALA31256	NEMVE23975, NEMVE01102
OG0009864	BRALA22303	NEMVE17609
OG0009866	BRALA03604	NEMVE18836, NEMVE22915, NEMVE24941, NEMVE15249
OG0009867	BRALA08410	NEMVE11935, NEMVE17413
OG0009870	BRALA29388	NEMVE20777
OG0009873	BRALA00413	NEMVE24006
OG0009874	BRALA06968	NEMVE06070
OG0009877	BRALA11895	NEMVE13673
OG0009878	BRALA10413	NEMVE13723
OG0009880	BRALA02584, BRALA14824, BRALA18420	NEMVE07721
OG0009882	BRALA17808	NEMVE23316
OG0009887	BRALA23467	NEMVE15565
OG0009888	BRALA18536	NEMVE15337
OG0009891	BRALA06399	NEMVE24063
OG0009893	BRALA30647	NEMVE20081
OG0009895	BRALA09176	NEMVE20558, NEMVE16093
OG0009897	BRALA09639	NEMVE16769
OG0009899	BRALA26149	NEMVE13919
OG0009900	BRALA03148	NEMVE19844, NEMVE17234
OG0009901	BRALA25659	NEMVE17447
OG0009909	BRALA12033	NEMVE21031
OG0009915	BRALA34267, BRALA24259	NEMVE23567
OG0009917	BRALA12764	NEMVE23761
OG0009920	BRALA18486	NEMVE25413
OG0009922	BRALA17962	NEMVE00733, NEMVE04446, NEMVE15277
OG0009923	BRALA29453	NEMVE15031
OG0009923	BRALA13793	NEMVE10011
OG0009924	BRALA08554	NEMVE00419, NEMVE00370, NEMVE00206
OG0009925	BRALA16530	NEMVE09307
OG0009926	BRALA35838	NEMVE06497
OG0009927	BRALA05891	NEMVE09238
OG0009929	BRALA23572	NEMVE23207
OG0009931	BRALA19601, BRALA03772	NEMVE23561
OG0009934	BRALA07727, BRALA07728, BRALA07726	NEMVE25368
OG0009937	BRALA21816, BRALA03788	NEMVE23395
OG0009943	BRALA20107, BRALA33322, BRALA09656, BRALA32219	NEMVE25501
OG0009952	BRALA07363	NEMVE16013
OG0009953	BRALA01398	NEMVE22479
OG0009956	BRALA01256	NEMVE06609
OG0009959	BRALA25426	NEMVE19008
OG0009962	BRALA17472	NEMVE24645
OG0009971	BRALA06616	NEMVE08933
OG0009976	BRALA02296	NEMVE19396
OG0009978	BRALA01332	NEMVE22036
OG0009983	BRALA08681, BRALA01837, BRALA01833, BRALA01836	NEMVE15597, NEMVE22657
OG0009989	BRALA07559	NEMVE25314
OG0009993	BRALA16135	NEMVE17319
OG0009995	BRALA07352	NEMVE23177, NEMVE23179, NEMVE00252, NEMVE23178
OG0009996	BRALA25699	NEMVE23176
OG0010001	BRALA34255	NEMVE17493
OG0010005	BRALA18249	NEMVE00999, NEMVE01040, NEMVE01137, NEMVE10874
OG0010022	BRALA02537	NEMVE23244
OG0010023	BRALA06801	NEMVE05921
OG0010031	BRALA35503	NEMVE07982
OG0010031	BRALA03578	NEMVE07962
OG0010033	BRALA09589, BRALA09997, BRALA21692, BRALA26882	NEMVE04999
OG0010036	BRALA28607, BRALA22459, BRALA28606, BRALA10263	NEMVE09444, NEMVE17227
OG0010041	BRALA06522, BRALA06494, BRALA06493, BRALA32283, BRALA06586, BRALA13992, BRALA13204, BRALA18904	NEMVE06457
OG0010046	BRALA00703, BRALA26175, BRALA26169, BRALA17208	NEMVE20274, NEMVE23835
OG0010050	BRALA14955	NEMVE00317
OG0010054	BRALA35375	NEMVE12261, NEMVE13034, NEMVE12847, NEMVE12901, NEMVE03905, NEMVE12833
OG0010123	BRALA30085, BRALA11251	NEMVE21544
OG0010124	BRALA21577	NEMVE24290
OG0010126	BRALA07846	NEMVE14519
OG0010128	BRALA14848	NEMVE02801
OG0010128	BRALA33249, BRALA17975	NEMVE09622, NEMVE11557
OG0010130	BRALA28065	NEMVE04680
OG0010133	BRALA17819	NEMVE10857, NEMVE19368, NEMVE10290
OG0010135	BRALA12826	NEMVE25135
OG0010139	BRALA06822	NEMVE10093
OG0010141	BRALA24735, BRALA16424, BRALA08092	NEMVE15930
OG0010142	BRALA27653	NEMVE04616
OG0010147	BRALA33858, BRALA35259	NEMVE17026
OG0010148	BRALA12077	NEMVE22618
OG0010151	BRALA13749	NEMVE22589
OG0010154	BRALA16701	NEMVE24932
OG0010155	BRALA12889	NEMVE09171
OG0010162	BRALA11967	NEMVE15345
OG0010169	BRALA12800	NEMVE23080
OG0010172	BRALA16860	NEMVE14703
OG0010175	BRALA18256	NEMVE15342
OG0010176	BRALA06743	NEMVE20642
OG0010177	BRALA27294	NEMVE00699, NEMVE02154, NEMVE16360, NEMVE24204
OG0010178	BRALA25650	NEMVE19825, NEMVE18731
OG0010183	BRALA18307	NEMVE05369
OG0010186	BRALA06637	NEMVE07057
OG0010187	BRALA35326, BRALA31343, BRALA31342	NEMVE25930, NEMVE17976
OG0010189	BRALA19753	NEMVE15543
OG0010191	BRALA12259	NEMVE16352
OG0010193	BRALA03790	NEMVE25854
OG0010197	BRALA17440, BRALA03634	NEMVE11086
OG0010202	BRALA09045	NEMVE16336
OG0010203	BRALA24841	NEMVE25350
OG0010204	BRALA10346	NEMVE16177
OG0010206	BRALA22415	NEMVE19144
OG0010207	BRALA34006	NEMVE15383
OG0010209	BRALA01941	NEMVE10325
OG0010210	BRALA05329	NEMVE19584
OG0010211	BRALA11538	NEMVE24961
OG0010215	BRALA01810	NEMVE21866
OG0010218	BRALA03101	NEMVE22082
OG0010220	BRALA05315	NEMVE13644
OG0010223	BRALA15670	NEMVE18415
OG0010225	BRALA02409	NEMVE19354
OG0010226	BRALA26151	NEMVE23994
OG0010228	BRALA03109, BRALA03110	NEMVE15929
OG0010231	BRALA29090	NEMVE20332, NEMVE18615
OG0010237	BRALA02896, BRALA02791	NEMVE01599
OG0010244	BRALA15218	NEMVE25580
OG0010245	BRALA05178, BRALA12887	NEMVE25613, NEMVE25612
OG0010249	BRALA17820	NEMVE24757
OG0010251	BRALA17786	NEMVE24605
OG0010252	BRALA20443	NEMVE04629
OG0010254	BRALA17905	NEMVE25108
OG0010256	BRALA23812	NEMVE10758
OG0010257	BRALA28228	NEMVE24378
OG0010259	BRALA02476	NEMVE17055
OG0010260	BRALA32461, BRALA01949, BRALA14877, BRALA20198, BRALA02501, BRALA32000	NEMVE01814
OG0010271	BRALA24151	NEMVE25671
OG0010276	BRALA01964	NEMVE23403
OG0010289	BRALA35051, BRALA33584	NEMVE24807
OG0010323	BRALA13149	NEMVE07801
OG0010330	BRALA18876	NEMVE14254
OG0010346	BRALA33257	NEMVE21853
OG0010353	BRALA03635	NEMVE16570
OG0010364	BRALA33394, BRALA27218, BRALA27219, BRALA09480	NEMVE25866
OG0010375	BRALA18945, BRALA18943	NEMVE23665
OG0010377	BRALA27399	NEMVE16468, NEMVE25344
OG0010465	BRALA11638, BRALA25101, BRALA30810	NEMVE16373, NEMVE12191
OG0010468	BRALA24150	NEMVE06379
OG0010476	BRALA11492	NEMVE25649
OG0010477	BRALA20827	NEMVE02910, NEMVE02873
OG0010480	BRALA35143	NEMVE23005
OG0010484	BRALA08878	NEMVE21858
OG0010485	BRALA16590	NEMVE25806
OG0010487	BRALA15086	NEMVE23018
OG0010496	BRALA03638	NEMVE19094
OG0010497	BRALA28203	NEMVE17836
OG0010499	BRALA17771	NEMVE24883, NEMVE20490
OG0010501	BRALA11456	NEMVE14188
OG0010502	BRALA27766	NEMVE25741
OG0010505	BRALA11527	NEMVE24078, NEMVE20961
OG0010508	BRALA15260	NEMVE03419
OG0010519	BRALA29859	NEMVE16680
OG0010522	BRALA04186	NEMVE08532
OG0010526	BRALA24496	NEMVE23459
OG0010527	BRALA23450	NEMVE25936
OG0010528	BRALA20620, BRALA04299	NEMVE16459
OG0010530	BRALA19226	NEMVE22898
OG0010538	BRALA02965	NEMVE24784
OG0010542	BRALA25110	NEMVE15075
OG0010543	BRALA27743	NEMVE08723
OG0010546	BRALA18759	NEMVE24187
OG0010549	BRALA18513	NEMVE14066
OG0010552	BRALA02313	NEMVE03441
OG0010553	BRALA10861, BRALA10860	NEMVE04592
OG0010554	BRALA28430	NEMVE25291
OG0010555	BRALA23021	NEMVE06068
OG0010556	BRALA11924	NEMVE20196
OG0010559	BRALA26232	NEMVE25447
OG0010560	BRALA10113	NEMVE17793
OG0010562	BRALA14694	NEMVE05804, NEMVE20432
OG0010567	BRALA04005	NEMVE14860, NEMVE02582
OG0010568	BRALA09655, BRALA09654	NEMVE08676, NEMVE04030
OG0010575	BRALA03559, BRALA28097	NEMVE22630, NEMVE12849
OG0010581	BRALA18755	NEMVE21045, NEMVE24552
OG0010596	BRALA13685	NEMVE23601, NEMVE20492
OG0010597	BRALA21000, BRALA20999	NEMVE15969
OG0010601	BRALA23989	NEMVE14590, NEMVE12814, NEMVE08454
OG0010602	BRALA13630, BRALA13893, BRALA20535, BRALA13898, BRALA03244, BRALA20169, BRALA31242, BRALA31243, BRALA05026	NEMVE12779, NEMVE00784
OG0010641	BRALA32103	NEMVE22980
OG0010644	BRALA01006	NEMVE25768, NEMVE23827
OG0010672	BRALA24285	NEMVE16409
OG0010691	BRALA25284, BRALA35052, BRALA31985, BRALA24773	NEMVE03449
OG0010705	BRALA19516	NEMVE24213
OG0010713	BRALA00238	NEMVE06736
OG0010716	BRALA03210, BRALA31725, BRALA24512, BRALA02303, BRALA24347, BRALA24103	NEMVE22926
OG0010718	BRALA35073, BRALA27845, BRALA27844, BRALA27837	NEMVE17850, NEMVE15571, NEMVE24806, NEMVE19226, NEMVE20417
OG0010721	BRALA20433, BRALA20431, BRALA20429, BRALA20430	NEMVE16237
OG0010731	BRALA20302	NEMVE01587
OG0010732	BRALA31126	NEMVE24830, NEMVE21053
OG0010829	BRALA16522	NEMVE25044
OG0010831	BRALA00499	NEMVE15264
OG0010836	BRALA13343	NEMVE01980
OG0010838	BRALA28799, BRALA25741	NEMVE03193
OG0010838	BRALA06567	NEMVE02715
OG0010842	BRALA05668	NEMVE23360
OG0010843	BRALA05678	NEMVE18034
OG0010844	BRALA10977	NEMVE18377
OG0010845	BRALA19109	NEMVE23487
OG0010846	BRALA28450, BRALA23862	NEMVE16125
OG0010853	BRALA24713	NEMVE06654, NEMVE05645
OG0010862	BRALA06076	NEMVE23720
OG0010863	BRALA09896, BRALA17685	NEMVE16648
OG0010865	BRALA16249	NEMVE24011
OG0010866	BRALA05101	NEMVE24449
OG0010867	BRALA06007	NEMVE08214
OG0010869	BRALA17606	NEMVE23180, NEMVE23181, NEMVE24145
OG0010870	BRALA22166	NEMVE24176
OG0010871	BRALA24983	NEMVE11636
OG0010872	BRALA04029	NEMVE16291
OG0010876	BRALA24224	NEMVE23204
OG0010880	BRALA25572	NEMVE17779
OG0010886	BRALA33925, BRALA28817, BRALA28816, BRALA34297, BRALA35172	NEMVE25881
OG0010889	BRALA21703	NEMVE15316
OG0010893	BRALA21310	NEMVE23785
OG0010895	BRALA12581	NEMVE11252, NEMVE01725
OG0010896	BRALA24425, BRALA24427, BRALA24426	NEMVE17499
OG0010897	BRALA06922	NEMVE05948
OG0010899	BRALA18890	NEMVE04735, NEMVE04799
OG0010903	BRALA17216	NEMVE22664
OG0010905	BRALA19633	NEMVE17680
OG0010908	BRALA27299	NEMVE02876
OG0010913	BRALA31899	NEMVE22807
OG0010922	BRALA16720	NEMVE22965, NEMVE25966
OG0010923	BRALA17393	NEMVE24292
OG0010929	BRALA12666, BRALA26322, BRALA12667	NEMVE22774
OG0010934	BRALA11893, BRALA18874	NEMVE18286
OG0010935	BRALA00996	NEMVE24411
OG0010938	BRALA13644	NEMVE25602
OG0010939	BRALA18629	NEMVE05607
OG0010941	BRALA12718	NEMVE12724, NEMVE04284
OG0010951	BRALA09453	NEMVE18840
OG0010953	BRALA15239	NEMVE22376
OG0010957	BRALA10520, BRALA10521, BRALA24318, BRALA10543, BRALA10534, BRALA10528, BRALA09764	NEMVE20871, NEMVE23145, NEMVE19299
OG0010962	BRALA17097	NEMVE22421
OG0010974	BRALA07859	NEMVE09667
OG0010977	BRALA22290	NEMVE23588
OG0010980	BRALA16863	NEMVE08863
OG0010987	BRALA02674	NEMVE01914
OG0010990	BRALA15410	NEMVE10159
OG0010994	BRALA09785	NEMVE13545
OG0010995	BRALA32810, BRALA15542	NEMVE09155
OG0011002	BRALA11164, BRALA12625	NEMVE15530
OG0011003	BRALA17178	NEMVE13194
OG0011032	BRALA19322	NEMVE25130
OG0011041	BRALA01123	NEMVE20834, NEMVE16273
OG0011065	BRALA18522	NEMVE05853, NEMVE05852
OG0011071	BRALA00745	NEMVE14136
OG0011076	BRALA18660	NEMVE24984
OG0011079	BRALA21057, BRALA05653, BRALA26677, BRALA19692, BRALA35823	NEMVE20887
OG0011087	BRALA10458, BRALA10517, BRALA24324, BRALA10461, BRALA11142, BRALA10460	NEMVE03271
OG0011094	BRALA20251	NEMVE12043, NEMVE00779
OG0011096	BRALA28963	NEMVE16551
OG0011101	BRALA08720	NEMVE06689
OG0011106	BRALA34181, BRALA15221	NEMVE13685, NEMVE13669
OG0011196	BRALA14468	NEMVE24014
OG0011197	BRALA30869	NEMVE25286
OG0011202	BRALA20855	NEMVE04614
OG0011208	BRALA19016	NEMVE19680
OG0011216	BRALA35169, BRALA35962	NEMVE10086
OG0011217	BRALA28305	NEMVE23030
OG0011227	BRALA13858	NEMVE22601
OG0011228	BRALA05077	NEMVE22697
OG0011230	BRALA06936	NEMVE16929
OG0011236	BRALA14200	NEMVE16344
OG0011242	BRALA21479	NEMVE24479
OG0011245	BRALA15818	NEMVE16840
OG0011247	BRALA15841	NEMVE12312, NEMVE08124
OG0011251	BRALA33541	NEMVE17176
OG0011256	BRALA27112	NEMVE16565
OG0011259	BRALA17432	NEMVE04650
OG0011260	BRALA01242	NEMVE05838
OG0011266	BRALA03442	NEMVE19838
OG0011285	BRALA15249, BRALA20911	NEMVE16963, NEMVE15756, NEMVE16408, NEMVE19685
OG0011286	BRALA13345	NEMVE14368
OG0011292	BRALA09383	NEMVE02044
OG0011293	BRALA14558	NEMVE22608
OG0011304	BRALA10398	NEMVE23056
OG0011311	BRALA23350	NEMVE25648
OG0011313	BRALA08277	NEMVE25515
OG0011315	BRALA03640	NEMVE15831
OG0011322	BRALA00457	NEMVE16489
OG0011325	BRALA29253, BRALA34944	NEMVE09036
OG0011366	BRALA17922, BRALA13957, BRALA32856	NEMVE16679
OG0011414	BRALA23446	NEMVE15836
OG0011423	BRALA08816	NEMVE20497
OG0011461	BRALA27715, BRALA27714	NEMVE06485
OG0011465	BRALA19452, BRALA27862, BRALA26976, BRALA26975	NEMVE17311, NEMVE16257, NEMVE16993
OG0011466	BRALA23321	NEMVE20338, NEMVE23485, NEMVE24007
OG0011466	BRALA34439, BRALA33470	NEMVE24543
OG0011473	BRALA04763, BRALA31554	NEMVE15685
OG0011476	BRALA06609, BRALA28373, BRALA28372	NEMVE24074, NEMVE23090, NEMVE25009
OG0011484	BRALA08173, BRALA32628, BRALA34890	NEMVE25663, NEMVE25664, NEMVE20244
OG0011620	BRALA26647	NEMVE24537
OG0011628	BRALA17704	NEMVE22546
OG0011637	BRALA30162	NEMVE22587
OG0011638	BRALA30411, BRALA05421	NEMVE05061
OG0011648	BRALA23804	NEMVE22538
OG0011659	BRALA08116	NEMVE20556, NEMVE18607
OG0011666	BRALA31031	NEMVE24792
OG0011695	BRALA22903	NEMVE16812
OG0011699	BRALA14567	NEMVE15614
OG0011721	BRALA15842	NEMVE22552
OG0011725	BRALA20316	NEMVE13620
OG0011726	BRALA11802	NEMVE18606
OG0011732	BRALA12492	NEMVE17065
OG0011734	BRALA12144	NEMVE22243
OG0011746	BRALA06709	NEMVE06355
OG0011759	BRALA24116	NEMVE00174, NEMVE24825
OG0011765	BRALA10078	NEMVE15758
OG0011768	BRALA19676	NEMVE25683
OG0011777	BRALA05099	NEMVE25401, NEMVE12228, NEMVE11993
OG0011794	BRALA29237	NEMVE03340, NEMVE18618
OG0011802	BRALA19938	NEMVE22088
OG0011808	BRALA35816	NEMVE03913, NEMVE11813, NEMVE13038, NEMVE04517, NEMVE20182, NEMVE12863
OG0011826	BRALA05422	NEMVE22148
OG0011830	BRALA14886, BRALA09443	NEMVE16693
OG0011834	BRALA08246	NEMVE14818
OG0011845	BRALA00078	NEMVE15916
OG0011860	BRALA19138	NEMVE03607, NEMVE09827, NEMVE12134
OG0011898	BRALA29423	NEMVE01367
OG0011912	BRALA14129	NEMVE04955
OG0011923	BRALA22174	NEMVE18648
OG0011939	BRALA14261	NEMVE13640, NEMVE17594, NEMVE02993
OG0011943	BRALA04166	NEMVE16818
OG0011953	BRALA28226	NEMVE09349
OG0011956	BRALA09247, BRALA18103	NEMVE17257, NEMVE16220, NEMVE20672, NEMVE19309, NEMVE15167, NEMVE24897, NEMVE24843
OG0011960	BRALA23926, BRALA02006	NEMVE16367, NEMVE11389
OG0011962	BRALA13168, BRALA25507	NEMVE22786
OG0011965	BRALA33468, BRALA33547, BRALA26138	NEMVE03542
OG0011966	BRALA31120	NEMVE01263
OG0011968	BRALA33414	NEMVE13466
OG0011973	BRALA27982	NEMVE25491
OG0011977	BRALA00856	NEMVE17839
OG0011985	BRALA27447, BRALA29096	NEMVE19764, NEMVE19034, NEMVE25914, NEMVE25410, NEMVE16062, NEMVE17346, NEMVE15436, NEMVE20320, NEMVE23671
OG0012160	BRALA11931	NEMVE18066
OG0012180	BRALA02738	NEMVE15840
OG0012191	BRALA15843, BRALA29692	NEMVE07024
OG0012199	BRALA22454	NEMVE24428
OG0012204	BRALA21216	NEMVE25292
OG0012206	BRALA04148	NEMVE11039
OG0012209	BRALA00915	NEMVE15797
OG0012227	BRALA15187	NEMVE08647
OG0012232	BRALA11308	NEMVE24193
OG0012239	BRALA13412	NEMVE24458
OG0012247	BRALA26120	NEMVE19507
OG0012255	BRALA16927	NEMVE23901
OG0012260	BRALA33698, BRALA13800	NEMVE15329
OG0012301	BRALA12763	NEMVE23760
OG0012306	BRALA06645	NEMVE02907
OG0012323	BRALA06362	NEMVE24824
OG0012337	BRALA13553	NEMVE24795
OG0012340	BRALA16436, BRALA31769	NEMVE22893
OG0012374	BRALA26564, BRALA03500, BRALA03481	NEMVE22990
OG0012409	BRALA26147	NEMVE15073
OG0012452	BRALA19320	NEMVE08451
OG0012465	BRALA29787, BRALA34910	NEMVE24156
OG0012512	BRALA23688	NEMVE19904
OG0012515	BRALA29512, BRALA29171, BRALA31178, BRALA22907, BRALA27779, BRALA29511	NEMVE17742, NEMVE23783
OG0012517	BRALA12815, BRALA02283	NEMVE18756
OG0012532	BRALA09353, BRALA09350, BRALA09351, BRALA09348	NEMVE15219
OG0012536	BRALA18368	NEMVE13175
OG0012537	BRALA25779, BRALA23712, BRALA30269	NEMVE08906
OG0012545	BRALA01465	NEMVE06866
OG0012773	BRALA25620	NEMVE20423
OG0012779	BRALA06107	NEMVE23609
OG0012802	BRALA09134	NEMVE18967
OG0012803	BRALA23946	NEMVE12313, NEMVE11723
OG0012820	BRALA19966	NEMVE02536
OG0012834	BRALA24939	NEMVE17222, NEMVE09123, NEMVE02632, NEMVE07392, NEMVE02687, NEMVE11760, NEMVE02754
OG0012837	BRALA04378, BRALA04376	NEMVE03636
OG0012861	BRALA06595	NEMVE10437
OG0012891	BRALA15068	NEMVE22899
OG0012925	BRALA35217, BRALA33578	NEMVE12467
OG0013029	BRALA24248	NEMVE16382
OG0013054	BRALA27998, BRALA30256, BRALA18134	NEMVE18113, NEMVE19399, NEMVE23993
OG0013113	BRALA07972	NEMVE06555, NEMVE21297
OG0013120	BRALA10190	NEMVE13822
OG0013135	BRALA08323	NEMVE05571
OG0013217	BRALA02022, BRALA19658, BRALA19657, BRALA19652, BRALA05738, BRALA02010	NEMVE12582
OG0013219	BRALA00755, BRALA26614, BRALA26608, BRALA26609, BRALA12392, BRALA26695	NEMVE15559
OG0013222	BRALA01392, BRALA17903	NEMVE14374
