Orthogroup	BRALA	ASTMX
OG0006525	BRALA12796	ASTMX04027
OG0006526	BRALA03451	ASTMX12578
OG0006527	BRALA25277	ASTMX22946, ASTMX16450, ASTMX16451
OG0006528	BRALA07058	ASTMX16747
OG0006530	BRALA21307	ASTMX01859
OG0006531	BRALA02175	ASTMX07225
OG0006532	BRALA05058	ASTMX02900
OG0006534	BRALA16302	ASTMX18494
OG0006536	BRALA24028	ASTMX04129
OG0006537	BRALA30762	ASTMX08262
OG0006538	BRALA05308	ASTMX18870
OG0006540	BRALA14264	ASTMX04121
OG0006541	BRALA24036	ASTMX10564
OG0006542	BRALA26807	ASTMX13981
OG0006543	BRALA21134	ASTMX20456
OG0006544	BRALA08406	ASTMX18699
OG0006545	BRALA23681	ASTMX12257
OG0006546	BRALA13326	ASTMX21843
OG0006547	BRALA21713	ASTMX12162
OG0006549	BRALA12819	ASTMX13289
OG0006550	BRALA27195	ASTMX02023
OG0006551	BRALA18331	ASTMX09829
OG0006552	BRALA18527	ASTMX10359
OG0006553	BRALA06295	ASTMX04960
OG0006554	BRALA14992	ASTMX07799
OG0006555	BRALA00368	ASTMX00532
OG0006556	BRALA24801	ASTMX04835
OG0006557	BRALA24618	ASTMX00610
OG0006559	BRALA00767	ASTMX04929, ASTMX14718
OG0006560	BRALA24104, BRALA34102	ASTMX10786
OG0006561	BRALA12061	ASTMX15649
OG0006562	BRALA11584	ASTMX04124
OG0006563	BRALA17770	ASTMX14853
OG0006564	BRALA23592	ASTMX05891
OG0006565	BRALA12752	ASTMX05183, ASTMX13946
OG0006566	BRALA11134	ASTMX21272
OG0006567	BRALA30066	ASTMX00688
OG0006568	BRALA01715	ASTMX11588
OG0006569	BRALA10919, BRALA10793	ASTMX04216
OG0006570	BRALA10044	ASTMX00900
OG0006571	BRALA01588	ASTMX18330
OG0006573	BRALA25563	ASTMX15993
OG0006574	BRALA09517	ASTMX02442
OG0006575	BRALA03279	ASTMX03347
OG0006576	BRALA03868	ASTMX19578
OG0006577	BRALA10957	ASTMX02962
OG0006578	BRALA24046	ASTMX20623, ASTMX20624
OG0006579	BRALA01184	ASTMX10487
OG0006581	BRALA07413	ASTMX05136
OG0006583	BRALA12341	ASTMX09907
OG0006584	BRALA19370	ASTMX01917
OG0006585	BRALA35859, BRALA34372	ASTMX03264
OG0006586	BRALA34705	ASTMX00582
OG0006587	BRALA22287	ASTMX17293
OG0006588	BRALA25723	ASTMX22543
OG0006589	BRALA28041	ASTMX01982
OG0006590	BRALA22902	ASTMX01101
OG0006591	BRALA17121	ASTMX01816
OG0006592	BRALA26584	ASTMX19848
OG0006593	BRALA00408, BRALA00407	ASTMX13747
OG0006594	BRALA24225	ASTMX10490
OG0006595	BRALA04703	ASTMX17451
OG0006596	BRALA26574	ASTMX15703
OG0006597	BRALA15919	ASTMX08816
OG0006598	BRALA18182	ASTMX03337
OG0006599	BRALA03707	ASTMX20311, ASTMX05087
OG0006600	BRALA25769, BRALA23296	ASTMX01495
OG0006601	BRALA24176	ASTMX11415
OG0006602	BRALA19036	ASTMX13176
OG0006603	BRALA03443	ASTMX16596
OG0006604	BRALA33757	ASTMX04380
OG0006605	BRALA02624	ASTMX19206
OG0006606	BRALA27981	ASTMX07238
OG0006607	BRALA15151	ASTMX07493
OG0006608	BRALA16177	ASTMX16691, ASTMX06296
OG0006609	BRALA07455	ASTMX17421
OG0006610	BRALA23008, BRALA25297	ASTMX19699
OG0006611	BRALA14061	ASTMX17727
OG0006612	BRALA01028	ASTMX02924
OG0006613	BRALA04025	ASTMX21383
OG0006614	BRALA01003	ASTMX01993
OG0006615	BRALA13677	ASTMX12256
OG0006616	BRALA12229, BRALA16162	ASTMX13105
OG0006617	BRALA14572	ASTMX19960
OG0006618	BRALA20589, BRALA12165, BRALA06279	ASTMX02646
OG0006619	BRALA16699	ASTMX17174
OG0006620	BRALA13727	ASTMX10793, ASTMX08180
OG0006621	BRALA28416	ASTMX03527
OG0006622	BRALA12099	ASTMX01144
OG0006623	BRALA32109	ASTMX00578
OG0006624	BRALA20284	ASTMX19460
OG0006625	BRALA20997	ASTMX17003, ASTMX17004
OG0006626	BRALA15000	ASTMX00608
OG0006627	BRALA28820	ASTMX01364
OG0006628	BRALA05802	ASTMX02213, ASTMX00249
OG0006630	BRALA04522	ASTMX22622
OG0006631	BRALA21370	ASTMX13615
OG0006632	BRALA11411	ASTMX04725, ASTMX00323
OG0006633	BRALA15776	ASTMX18345
OG0006635	BRALA08601	ASTMX19723
OG0006636	BRALA13097	ASTMX06791
OG0006637	BRALA26648	ASTMX01565
OG0006638	BRALA03533	ASTMX05476
OG0006639	BRALA10260, BRALA10259	ASTMX05575, ASTMX21284
OG0006641	BRALA22281	ASTMX01398
OG0006642	BRALA23312	ASTMX03226
OG0006644	BRALA20583	ASTMX21336
OG0006645	BRALA06945, BRALA06894	ASTMX14608
OG0006646	BRALA13446	ASTMX04908
OG0006647	BRALA03119	ASTMX21895
OG0006648	BRALA24820	ASTMX11425
OG0006649	BRALA19902	ASTMX22278
OG0006650	BRALA28585, BRALA25692	ASTMX22454
OG0006651	BRALA18794	ASTMX03710
OG0006652	BRALA10835	ASTMX16547
OG0006653	BRALA16140	ASTMX11926
OG0006654	BRALA19298	ASTMX10252
OG0006655	BRALA00574	ASTMX02610
OG0006657	BRALA07213	ASTMX13430
OG0006658	BRALA16629	ASTMX01278
OG0006660	BRALA10958	ASTMX16840, ASTMX15712
OG0006661	BRALA12233	ASTMX06079
OG0006662	BRALA14712	ASTMX10852
OG0006663	BRALA16974	ASTMX20793
OG0006664	BRALA24834	ASTMX18894, ASTMX21626
OG0006666	BRALA34133	ASTMX14266
OG0006667	BRALA05144	ASTMX06457
OG0006668	BRALA08318	ASTMX08555
OG0006669	BRALA00985	ASTMX07762
OG0006670	BRALA02659	ASTMX08852
OG0006671	BRALA18774	ASTMX02120
OG0006672	BRALA25892, BRALA25898, BRALA21521, BRALA25891	ASTMX03220
OG0006673	BRALA29976	ASTMX18034, ASTMX05111
OG0006675	BRALA09831	ASTMX17949
OG0006677	BRALA06236	ASTMX10112
OG0006678	BRALA06274	ASTMX21609
OG0006680	BRALA25853	ASTMX00952
OG0006681	BRALA20996	ASTMX10798
OG0006683	BRALA26678	ASTMX17752
OG0006684	BRALA12717	ASTMX19788
OG0006685	BRALA18231	ASTMX13015, ASTMX14032
OG0006686	BRALA03046	ASTMX07806
OG0006687	BRALA25407	ASTMX05776
OG0006688	BRALA20025	ASTMX02675
OG0006689	BRALA08372	ASTMX02612
OG0006690	BRALA17356	ASTMX15458
OG0006691	BRALA14546	ASTMX01429
OG0006692	BRALA17480	ASTMX15358
OG0006693	BRALA06823	ASTMX13879
OG0006694	BRALA16849	ASTMX03870
OG0006695	BRALA18862	ASTMX21264
OG0006697	BRALA31820	ASTMX19949, ASTMX09481
OG0006698	BRALA19125	ASTMX14552
OG0006700	BRALA11720	ASTMX18394
OG0006702	BRALA01475	ASTMX04300
OG0006704	BRALA15008	ASTMX03144
OG0006705	BRALA15796	ASTMX18210
OG0006706	BRALA02737	ASTMX06498
OG0006707	BRALA23645	ASTMX05711
OG0006708	BRALA20874	ASTMX11423
OG0006709	BRALA09059	ASTMX12695
OG0006710	BRALA14570	ASTMX16956
OG0006711	BRALA08981	ASTMX17012
OG0006712	BRALA20215, BRALA20214	ASTMX19601
OG0006713	BRALA22528	ASTMX15643, ASTMX17218
OG0006715	BRALA12748	ASTMX14563, ASTMX06410
OG0006716	BRALA24459	ASTMX11731
OG0006717	BRALA26122	ASTMX04689
OG0006718	BRALA31418	ASTMX17392
OG0006719	BRALA13038	ASTMX11390
OG0006720	BRALA12683	ASTMX06026
OG0006721	BRALA21743	ASTMX18174
OG0006722	BRALA01042	ASTMX12405
OG0006723	BRALA05735	ASTMX13335
OG0006724	BRALA05734	ASTMX17753
OG0006725	BRALA28234	ASTMX09476
OG0006726	BRALA16670	ASTMX03873
OG0006727	BRALA01476	ASTMX20841, ASTMX20842
OG0006728	BRALA14826	ASTMX14617
OG0006729	BRALA01063	ASTMX05077
OG0006731	BRALA20312	ASTMX19985
OG0006732	BRALA00142	ASTMX22779
OG0006733	BRALA26251	ASTMX09373, ASTMX11811
OG0006734	BRALA30882	ASTMX04829
OG0006735	BRALA27074	ASTMX05292
OG0006737	BRALA03436	ASTMX11682
OG0006738	BRALA14041	ASTMX13600
OG0006739	BRALA32679	ASTMX02177
OG0006741	BRALA09365	ASTMX00781
OG0006742	BRALA11740	ASTMX08794, ASTMX20354
OG0006743	BRALA00242	ASTMX13436
OG0006743	BRALA12738	ASTMX07092
OG0006744	BRALA02757	ASTMX09205, ASTMX05381
OG0006745	BRALA15185	ASTMX16122
OG0006747	BRALA22644	ASTMX08104, ASTMX20126, ASTMX12937
OG0006748	BRALA01445	ASTMX18321
OG0006749	BRALA22769	ASTMX10213
OG0006750	BRALA09668	ASTMX03816
OG0006751	BRALA31855	ASTMX10960
OG0006752	BRALA22950	ASTMX03481
OG0006753	BRALA24992	ASTMX08486
OG0006754	BRALA20552	ASTMX06832
OG0006755	BRALA22940	ASTMX00482
OG0006756	BRALA16752	ASTMX09700
OG0006758	BRALA00417	ASTMX00799
OG0006759	BRALA25850	ASTMX17468
OG0006760	BRALA17052	ASTMX10010
OG0006761	BRALA11904	ASTMX19006
OG0006762	BRALA22489	ASTMX19374, ASTMX06557
OG0006763	BRALA14476	ASTMX04265, ASTMX18089
OG0006764	BRALA12801, BRALA12802	ASTMX04734
OG0006765	BRALA03187	ASTMX03547, ASTMX03548
OG0006766	BRALA12385	ASTMX03906
OG0006768	BRALA24120	ASTMX01848
OG0006769	BRALA16226	ASTMX00239
OG0006770	BRALA34824	ASTMX05163, ASTMX17797
OG0006772	BRALA21416	ASTMX17412
OG0006776	BRALA14483	ASTMX14097
OG0006777	BRALA21484	ASTMX09376
OG0006780	BRALA11976	ASTMX04854
OG0006784	BRALA09110	ASTMX14614
OG0006786	BRALA15945	ASTMX14916, ASTMX09517, ASTMX00026, ASTMX01145
OG0006787	BRALA00476	ASTMX01901, ASTMX01425
OG0006791	BRALA16274	ASTMX08046
OG0006792	BRALA02590	ASTMX11145, ASTMX08131, ASTMX08930
OG0006796	BRALA13885	ASTMX21342, ASTMX16205
OG0006828	BRALA17108	ASTMX06916
OG0006829	BRALA28885	ASTMX16614
OG0006830	BRALA28939	ASTMX12230
OG0006831	BRALA20460	ASTMX02537
OG0006832	BRALA22293	ASTMX05805
OG0006833	BRALA25618	ASTMX16981
OG0006835	BRALA28202	ASTMX09545
OG0006837	BRALA35576	ASTMX12356
OG0006838	BRALA19458	ASTMX04988
OG0006839	BRALA06690	ASTMX16275
OG0006842	BRALA01039	ASTMX18470
OG0006843	BRALA21641	ASTMX15344, ASTMX15343
OG0006844	BRALA09600	ASTMX05150
OG0006845	BRALA20898	ASTMX22497, ASTMX18536
OG0006846	BRALA29210	ASTMX04852
OG0006847	BRALA27665	ASTMX05035
OG0006848	BRALA20677	ASTMX02777, ASTMX15411
OG0006849	BRALA22479	ASTMX10597
OG0006850	BRALA31268	ASTMX17410
OG0006851	BRALA27931	ASTMX10431
OG0006852	BRALA03688	ASTMX21034, ASTMX05169, ASTMX05168
OG0006856	BRALA24695	ASTMX15975
OG0006857	BRALA06099	ASTMX10533
OG0006860	BRALA03297	ASTMX08893
OG0006862	BRALA29568	ASTMX04586
OG0006863	BRALA01163	ASTMX06189
OG0006864	BRALA31204	ASTMX14844
OG0006865	BRALA11659	ASTMX00544
OG0006866	BRALA05670, BRALA05672	ASTMX15118
OG0006867	BRALA30972	ASTMX17195
OG0006869	BRALA19766	ASTMX04037
OG0006870	BRALA20394	ASTMX19219
OG0006872	BRALA16487	ASTMX07240
OG0006873	BRALA26820	ASTMX19378
OG0006874	BRALA13013	ASTMX10745
OG0006875	BRALA22498	ASTMX06127
OG0006876	BRALA05364	ASTMX11416
OG0006877	BRALA07858	ASTMX13244
OG0006878	BRALA00734	ASTMX16892
OG0006880	BRALA05805	ASTMX10742
OG0006881	BRALA19408	ASTMX18811
OG0006882	BRALA03081	ASTMX02554
OG0006885	BRALA12873	ASTMX15506
OG0006886	BRALA19017	ASTMX09095, ASTMX01120
OG0006887	BRALA23687	ASTMX11439
OG0006888	BRALA29964	ASTMX09251
OG0006889	BRALA27317	ASTMX07203
OG0006890	BRALA31419	ASTMX17391
OG0006891	BRALA28938	ASTMX19493
OG0006893	BRALA13970	ASTMX07824
OG0006894	BRALA13030	ASTMX19536
OG0006895	BRALA08907	ASTMX01494
OG0006896	BRALA03671	ASTMX21118, ASTMX01593
OG0006897	BRALA01574	ASTMX03361
OG0006898	BRALA03096	ASTMX06272
OG0006899	BRALA07712	ASTMX19445
OG0006901	BRALA09160	ASTMX00087
OG0006902	BRALA18408	ASTMX14454
OG0006903	BRALA05792, BRALA21365	ASTMX10135, ASTMX10443
OG0006904	BRALA11508	ASTMX18096
OG0006905	BRALA27319	ASTMX21329
OG0006906	BRALA07226	ASTMX11180
OG0006907	BRALA21911	ASTMX21343
OG0006908	BRALA30098	ASTMX03466
OG0006909	BRALA33942, BRALA33141, BRALA19160, BRALA12740	ASTMX01775
OG0006911	BRALA18398	ASTMX04692
OG0006914	BRALA21731	ASTMX15342
OG0006916	BRALA16553	ASTMX16770
OG0006917	BRALA05537	ASTMX19078
OG0006918	BRALA16643	ASTMX16285
OG0006919	BRALA11547	ASTMX19164
OG0006920	BRALA32734	ASTMX09808
OG0006922	BRALA13998, BRALA13997, BRALA24844	ASTMX09149, ASTMX09150
OG0006924	BRALA11900	ASTMX15741
OG0006925	BRALA18547	ASTMX08108
OG0006926	BRALA29464	ASTMX04276
OG0006928	BRALA14949	ASTMX20820, ASTMX17417
OG0006930	BRALA22987	ASTMX18849
OG0006931	BRALA02116	ASTMX01266
OG0006932	BRALA06550	ASTMX01417
OG0006934	BRALA05992	ASTMX00025
OG0006935	BRALA25077	ASTMX18496
OG0006936	BRALA23621	ASTMX10953
OG0006937	BRALA13456	ASTMX14042
OG0006938	BRALA12778	ASTMX05289
OG0006939	BRALA27730	ASTMX13531
OG0006942	BRALA15259	ASTMX13442
OG0006943	BRALA21727	ASTMX16314
OG0006944	BRALA28146	ASTMX02091
OG0006945	BRALA23683	ASTMX00086, ASTMX21538
OG0006946	BRALA10185	ASTMX14240
OG0006947	BRALA10407	ASTMX01422
OG0006948	BRALA19464	ASTMX02465
OG0006949	BRALA07772	ASTMX06229
OG0006951	BRALA04665	ASTMX12012
OG0006952	BRALA19947, BRALA34472	ASTMX00883
OG0006953	BRALA06329	ASTMX13999
OG0006954	BRALA28843	ASTMX20718
OG0006955	BRALA12723	ASTMX07198, ASTMX07110
OG0006956	BRALA34054, BRALA34484	ASTMX05793
OG0006957	BRALA24483	ASTMX04737
OG0006958	BRALA17528, BRALA08208	ASTMX14580
OG0006959	BRALA24691	ASTMX03957, ASTMX19214
OG0006960	BRALA13465	ASTMX00079
OG0006962	BRALA15450	ASTMX00716
OG0006964	BRALA27971	ASTMX21391
OG0006965	BRALA31941	ASTMX06957
OG0006966	BRALA16205	ASTMX09198
OG0006967	BRALA23027	ASTMX07737
OG0006968	BRALA12502	ASTMX20101
OG0006969	BRALA29846	ASTMX15725
OG0006970	BRALA28927	ASTMX10956, ASTMX17588
OG0006971	BRALA23591	ASTMX14444
OG0006972	BRALA17677	ASTMX02143
OG0006975	BRALA33934	ASTMX05767
OG0006976	BRALA27970	ASTMX01198
OG0006977	BRALA12753	ASTMX13939
OG0006978	BRALA30073	ASTMX03349
OG0006979	BRALA04203	ASTMX20387
OG0006980	BRALA19616	ASTMX08911
OG0006981	BRALA18263	ASTMX18249
OG0006983	BRALA05383	ASTMX04803
OG0006984	BRALA23391	ASTMX00621
OG0006985	BRALA17311	ASTMX08374
OG0006987	BRALA10147	ASTMX03786
OG0006988	BRALA32102	ASTMX04994
OG0006990	BRALA24376	ASTMX12780
OG0006991	BRALA01907	ASTMX17290
OG0006993	BRALA23797	ASTMX15549
OG0006994	BRALA04795	ASTMX16722
OG0006995	BRALA04611	ASTMX13568
OG0006996	BRALA13347	ASTMX17714
OG0006997	BRALA25727	ASTMX16081
OG0006998	BRALA22667	ASTMX20511
OG0006999	BRALA12897	ASTMX01835
OG0007000	BRALA07643	ASTMX15934
OG0007001	BRALA02208	ASTMX14381
OG0007002	BRALA10095	ASTMX16784
OG0007003	BRALA21239	ASTMX07209, ASTMX15526
OG0007004	BRALA03379	ASTMX09577
OG0007005	BRALA23593	ASTMX22123
OG0007006	BRALA02592	ASTMX06196
OG0007007	BRALA31860	ASTMX02970
OG0007009	BRALA30026	ASTMX19873
OG0007010	BRALA31317	ASTMX11111
OG0007011	BRALA15920	ASTMX05849
OG0007012	BRALA25249	ASTMX09660
OG0007013	BRALA13128	ASTMX04505
OG0007014	BRALA11522	ASTMX08585
OG0007015	BRALA34981	ASTMX17285
OG0007017	BRALA06141	ASTMX21710
OG0007018	BRALA27379	ASTMX14959
OG0007019	BRALA06320	ASTMX01540
OG0007020	BRALA29840	ASTMX09751
OG0007021	BRALA06075	ASTMX12977
OG0007022	BRALA18137	ASTMX05294
OG0007023	BRALA17210	ASTMX16844
OG0007024	BRALA17168	ASTMX00414
OG0007025	BRALA11867	ASTMX02047
OG0007026	BRALA23387	ASTMX05189
OG0007027	BRALA34106	ASTMX19969
OG0007029	BRALA02101	ASTMX00701
OG0007032	BRALA16865	ASTMX00154
OG0007033	BRALA15267	ASTMX01258
OG0007034	BRALA09189	ASTMX14249
OG0007035	BRALA23080	ASTMX03494, ASTMX12369
OG0007036	BRALA18395	ASTMX13788
OG0007037	BRALA14465	ASTMX12701
OG0007038	BRALA17300	ASTMX01792
OG0007040	BRALA10094	ASTMX09108
OG0007041	BRALA17597	ASTMX12415, ASTMX17229
OG0007042	BRALA06916	ASTMX10661
OG0007043	BRALA29990	ASTMX12586
OG0007044	BRALA08279	ASTMX08265
OG0007045	BRALA29234	ASTMX05785
OG0007046	BRALA28196	ASTMX11335
OG0007047	BRALA10122	ASTMX00903
OG0007048	BRALA18662	ASTMX04983, ASTMX07732
OG0007049	BRALA19591	ASTMX02583
OG0007050	BRALA21668, BRALA21669	ASTMX11641
OG0007053	BRALA19607	ASTMX17068
OG0007055	BRALA27573	ASTMX13195
OG0007056	BRALA28152	ASTMX05882
OG0007057	BRALA29582	ASTMX12425
OG0007058	BRALA23895	ASTMX07059
OG0007059	BRALA27465	ASTMX01512
OG0007060	BRALA15146	ASTMX01836
OG0007061	BRALA21466	ASTMX10503
OG0007062	BRALA05692	ASTMX15159
OG0007063	BRALA16766	ASTMX10117
OG0007064	BRALA08073	ASTMX19560
OG0007065	BRALA16383	ASTMX06285
OG0007066	BRALA06127	ASTMX22476
OG0007067	BRALA03281	ASTMX08892
OG0007068	BRALA03721	ASTMX10090
OG0007070	BRALA05975	ASTMX03138
OG0007071	BRALA34937, BRALA13812	ASTMX08483
OG0007072	BRALA16137	ASTMX07084
OG0007073	BRALA15855	ASTMX19088
OG0007074	BRALA01990	ASTMX18317
OG0007075	BRALA06827	ASTMX15828, ASTMX07345
OG0007076	BRALA20649	ASTMX16160
OG0007077	BRALA11892	ASTMX11100
OG0007079	BRALA12975	ASTMX04560
OG0007080	BRALA09798	ASTMX08945
OG0007081	BRALA22949	ASTMX07386
OG0007082	BRALA23650	ASTMX10303
OG0007083	BRALA10123	ASTMX00902
OG0007085	BRALA17038	ASTMX02625
OG0007086	BRALA15363	ASTMX07211
OG0007087	BRALA01446	ASTMX08152
OG0007089	BRALA04691	ASTMX02285
OG0007090	BRALA00803	ASTMX06534, ASTMX02841
OG0007091	BRALA23753	ASTMX11325
OG0007092	BRALA10801, BRALA10923	ASTMX01277
OG0007093	BRALA16275	ASTMX22411, ASTMX21833
OG0007094	BRALA21518, BRALA25900	ASTMX08477
OG0007095	BRALA25279	ASTMX09063
OG0007096	BRALA32115	ASTMX11766, ASTMX03776
OG0007097	BRALA04240	ASTMX19019
OG0007098	BRALA19999	ASTMX01065
OG0007099	BRALA17437	ASTMX18631
OG0007100	BRALA17146	ASTMX09252
OG0007102	BRALA28967	ASTMX09794
OG0007103	BRALA06722	ASTMX15827
OG0007104	BRALA29967	ASTMX02246, ASTMX12173
OG0007105	BRALA14961	ASTMX19209
OG0007106	BRALA18050	ASTMX00806
OG0007107	BRALA11156	ASTMX19243
OG0007108	BRALA34762, BRALA34954, BRALA34329	ASTMX12153
OG0007109	BRALA02036	ASTMX08333
OG0007111	BRALA25617	ASTMX09580, ASTMX03137
OG0007112	BRALA08342	ASTMX05122
OG0007113	BRALA22691	ASTMX02092, ASTMX16843
OG0007114	BRALA31771, BRALA16434	ASTMX13798
OG0007115	BRALA20572	ASTMX16286
OG0007116	BRALA18648	ASTMX19526
OG0007117	BRALA19759	ASTMX15880
OG0007118	BRALA23004	ASTMX14472
OG0007119	BRALA00190, BRALA00189	ASTMX05484
OG0007120	BRALA01237	ASTMX06093
OG0007121	BRALA13421	ASTMX18720
OG0007122	BRALA15769	ASTMX04799
OG0007123	BRALA27474	ASTMX16148
OG0007124	BRALA13189, BRALA13193	ASTMX09795
OG0007125	BRALA29057, BRALA29058	ASTMX16475
OG0007126	BRALA17434, BRALA17435	ASTMX14075
OG0007127	BRALA00288	ASTMX12250, ASTMX01819
OG0007128	BRALA04403	ASTMX15167
OG0007129	BRALA27464	ASTMX09310, ASTMX13495
OG0007130	BRALA15297	ASTMX16072
OG0007131	BRALA20793	ASTMX13441
OG0007132	BRALA01544	ASTMX04322
OG0007133	BRALA09605	ASTMX21250
OG0007134	BRALA13846	ASTMX16982
OG0007135	BRALA07941	ASTMX00245
OG0007136	BRALA01589	ASTMX05160
OG0007137	BRALA16723	ASTMX18044
OG0007138	BRALA10025	ASTMX13115
OG0007139	BRALA14595	ASTMX04012
OG0007140	BRALA00922	ASTMX06549, ASTMX15484
OG0007143	BRALA18546	ASTMX01334
OG0007144	BRALA14968	ASTMX14074
OG0007147	BRALA14352	ASTMX13962
OG0007148	BRALA20040	ASTMX17772
OG0007150	BRALA28102, BRALA03555	ASTMX03541
OG0007152	BRALA26948	ASTMX14227, ASTMX14226
OG0007153	BRALA22622	ASTMX01581
OG0007154	BRALA30790	ASTMX04579
OG0007158	BRALA16495	ASTMX13778, ASTMX13779
OG0007159	BRALA02977	ASTMX02076
OG0007160	BRALA26571	ASTMX19280
OG0007161	BRALA34728, BRALA17627	ASTMX12648, ASTMX10902
OG0007163	BRALA17109	ASTMX14930
OG0007164	BRALA24802	ASTMX04180
OG0007165	BRALA25940	ASTMX02974
OG0007166	BRALA26413	ASTMX12427
OG0007168	BRALA07437	ASTMX12719
OG0007171	BRALA22109	ASTMX19376
OG0007173	BRALA35315	ASTMX08040
OG0007174	BRALA34219	ASTMX15803
OG0007175	BRALA09886	ASTMX08991
OG0007176	BRALA32780	ASTMX19988
OG0007177	BRALA22645	ASTMX13669
OG0007178	BRALA02696	ASTMX03848
OG0007179	BRALA00366	ASTMX11963
OG0007180	BRALA13499	ASTMX07909
OG0007181	BRALA28125	ASTMX06406, ASTMX09641
OG0007182	BRALA14277	ASTMX03504
OG0007183	BRALA00051	ASTMX05746
OG0007184	BRALA16251, BRALA12218	ASTMX04306
OG0007185	BRALA34535, BRALA34427, BRALA34517	ASTMX18718, ASTMX07838
OG0007186	BRALA22761	ASTMX01462
OG0007187	BRALA00112	ASTMX05320
OG0007188	BRALA17130	ASTMX06664
OG0007189	BRALA23034	ASTMX20543
OG0007190	BRALA03952	ASTMX05931
OG0007191	BRALA05241	ASTMX21840
OG0007192	BRALA14056	ASTMX07871
OG0007195	BRALA16325, BRALA16326	ASTMX16329
OG0007198	BRALA18279	ASTMX09261
OG0007199	BRALA13738	ASTMX12249, ASTMX15392
OG0007200	BRALA16225	ASTMX15610
OG0007201	BRALA13129	ASTMX04910
OG0007204	BRALA00866	ASTMX05488, ASTMX20399
OG0007205	BRALA03054	ASTMX12447, ASTMX11759, ASTMX11341, ASTMX05725
OG0007209	BRALA02539	ASTMX11363, ASTMX15404
OG0007248	BRALA16141	ASTMX11925
OG0007250	BRALA13592	ASTMX04160
OG0007251	BRALA15601	ASTMX21422
OG0007254	BRALA15786	ASTMX14077
OG0007255	BRALA14805	ASTMX20514
OG0007256	BRALA01128	ASTMX11396
OG0007258	BRALA01613	ASTMX15166
OG0007260	BRALA20373, BRALA35407	ASTMX05630
OG0007261	BRALA01249	ASTMX18822, ASTMX21778
OG0007264	BRALA12516	ASTMX01064
OG0007266	BRALA09231	ASTMX02148
OG0007267	BRALA05179	ASTMX06471
OG0007268	BRALA12188	ASTMX21870
OG0007269	BRALA27876	ASTMX01325
OG0007270	BRALA26812	ASTMX04175, ASTMX22945
OG0007271	BRALA06361	ASTMX06578
OG0007272	BRALA05677	ASTMX05229
OG0007273	BRALA08923	ASTMX07371
OG0007274	BRALA24356	ASTMX02966
OG0007275	BRALA09361	ASTMX12595
OG0007279	BRALA33921	ASTMX12215
OG0007280	BRALA09494, BRALA26108	ASTMX21182
OG0007281	BRALA06305, BRALA06306	ASTMX19835
OG0007282	BRALA19380	ASTMX13185
OG0007283	BRALA33333, BRALA33331, BRALA19278	ASTMX04985, ASTMX12322
OG0007284	BRALA33311, BRALA16651	ASTMX20942, ASTMX08706, ASTMX11857
OG0007285	BRALA28210	ASTMX14462
OG0007286	BRALA33636, BRALA21723, BRALA21724, BRALA21725	ASTMX18425
OG0007288	BRALA06735	ASTMX03770
OG0007289	BRALA05887	ASTMX13263
OG0007290	BRALA03132	ASTMX00594, ASTMX00595
OG0007291	BRALA21233	ASTMX18522
OG0007292	BRALA02935	ASTMX06760
OG0007293	BRALA17074	ASTMX00876
OG0007294	BRALA10694	ASTMX12341
OG0007295	BRALA03986	ASTMX04656
OG0007297	BRALA13069	ASTMX03978
OG0007299	BRALA28383	ASTMX19667
OG0007300	BRALA14038	ASTMX11999
OG0007301	BRALA27287	ASTMX00922
OG0007302	BRALA08130	ASTMX06041
OG0007303	BRALA32134	ASTMX10541
OG0007304	BRALA14327	ASTMX20413
OG0007305	BRALA05988	ASTMX03479
OG0007306	BRALA29356	ASTMX03689
OG0007307	BRALA35494	ASTMX04207
OG0007308	BRALA04705	ASTMX01916
OG0007309	BRALA20888	ASTMX11583
OG0007310	BRALA21054	ASTMX12704
OG0007312	BRALA10433	ASTMX04996
OG0007314	BRALA24702	ASTMX10223
OG0007316	BRALA07238	ASTMX02720
OG0007317	BRALA16631	ASTMX22022
OG0007319	BRALA18245	ASTMX07462
OG0007320	BRALA13547	ASTMX12409
OG0007321	BRALA13420	ASTMX11807
OG0007322	BRALA16163	ASTMX11199
OG0007323	BRALA14738	ASTMX17924
OG0007325	BRALA03154	ASTMX02559
OG0007326	BRALA06343	ASTMX05141
OG0007327	BRALA12100	ASTMX16928
OG0007328	BRALA25600	ASTMX09690
OG0007329	BRALA02913	ASTMX09140
OG0007330	BRALA18712	ASTMX02261
OG0007331	BRALA30460	ASTMX20704
OG0007333	BRALA14246	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588
OG0007334	BRALA04311	ASTMX00823
OG0007335	BRALA25943	ASTMX08086
OG0007336	BRALA30607	ASTMX07496
OG0007337	BRALA18705	ASTMX12916
OG0007338	BRALA02099	ASTMX02618
OG0007339	BRALA23677	ASTMX02641
OG0007340	BRALA02660	ASTMX08732
OG0007341	BRALA10192	ASTMX04204
OG0007343	BRALA17838	ASTMX18185
OG0007344	BRALA24424	ASTMX01305, ASTMX02473
OG0007345	BRALA25248	ASTMX21131, ASTMX06635, ASTMX21132
OG0007347	BRALA07020	ASTMX19348
OG0007349	BRALA14778	ASTMX13465
OG0007351	BRALA00217	ASTMX16249
OG0007352	BRALA35566	ASTMX15445
OG0007353	BRALA19998	ASTMX00421
