Orthogroup	BRALA	CAEEL
OG0007073	BRALA15855	CAEEL05159
OG0007083	BRALA10123	CAEEL05178
OG0007084	BRALA12501	CAEEL01491
OG0007090	BRALA00803	CAEEL05033
OG0007091	BRALA23753	CAEEL12658
OG0007092	BRALA10801, BRALA10923	CAEEL08546
OG0007093	BRALA16275	CAEEL04448
OG0007095	BRALA25279	CAEEL00821
OG0007098	BRALA19999	CAEEL08067
OG0007100	BRALA17146	CAEEL09539
OG0007102	BRALA28967	CAEEL08970
OG0007103	BRALA06722	CAEEL10775
OG0007106	BRALA18050	CAEEL05993
OG0007107	BRALA11156	CAEEL05472
OG0007108	BRALA34762, BRALA34954, BRALA34329	CAEEL05255
OG0007112	BRALA08342	CAEEL01614
OG0007113	BRALA22691	CAEEL11083
OG0007114	BRALA31771, BRALA16434	CAEEL01821
OG0007116	BRALA18648	CAEEL05589
OG0007117	BRALA19759	CAEEL10841
OG0007118	BRALA23004	CAEEL02534
OG0007119	BRALA00190, BRALA00189	CAEEL05050
OG0007120	BRALA01237	CAEEL07430, CAEEL07614
OG0007121	BRALA13421	CAEEL12811
OG0007122	BRALA15769	CAEEL04526
OG0007123	BRALA27474	CAEEL19756
OG0007124	BRALA13189, BRALA13193	CAEEL07005
OG0007125	BRALA29057, BRALA29058	CAEEL20499
OG0007127	BRALA00288	CAEEL15458
OG0007128	BRALA04403	CAEEL00451
OG0007130	BRALA15297	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	BRALA20793	CAEEL05443
OG0007132	BRALA01544	CAEEL02720
OG0007133	BRALA09605	CAEEL03495
OG0007137	BRALA16723	CAEEL15473
OG0007138	BRALA10025	CAEEL09999
OG0007139	BRALA14595	CAEEL01164
OG0007143	BRALA18546	CAEEL10767
OG0007144	BRALA14968	CAEEL05598
OG0007145	BRALA18502	CAEEL03134
OG0007147	BRALA14352	CAEEL02107
OG0007151	BRALA18700	CAEEL07199
OG0007153	BRALA22622	CAEEL12781
OG0007154	BRALA30790	CAEEL03604
OG0007161	BRALA34728, BRALA17627	CAEEL00150
OG0007163	BRALA17109	CAEEL15486
OG0007164	BRALA24802	CAEEL07443
OG0007165	BRALA25940	CAEEL10428
OG0007166	BRALA26413	CAEEL06036
OG0007172	BRALA27201, BRALA33890	CAEEL07733
OG0007173	BRALA35315	CAEEL07482
OG0007174	BRALA34219	CAEEL14161
OG0007175	BRALA09886	CAEEL05365
OG0007176	BRALA32780	CAEEL08939
OG0007177	BRALA22645	CAEEL15953
OG0007180	BRALA13499	CAEEL02927
OG0007181	BRALA28125	CAEEL09037
OG0007182	BRALA14277	CAEEL00499
OG0007183	BRALA00051	CAEEL02179
OG0007184	BRALA16251, BRALA12218	CAEEL03133
OG0007186	BRALA22761	CAEEL05116
OG0007190	BRALA03952	CAEEL10785
OG0007192	BRALA14056	CAEEL16561
OG0007199	BRALA13738	CAEEL11122
OG0007209	BRALA02539	CAEEL07382
OG0007248	BRALA16141	CAEEL16171
OG0007254	BRALA15786	CAEEL02889
OG0007256	BRALA01128	CAEEL04854
OG0007258	BRALA01613	CAEEL01284
OG0007260	BRALA20373, BRALA35407	CAEEL15754
OG0007266	BRALA09231	CAEEL01793
OG0007267	BRALA05179	CAEEL20518
OG0007269	BRALA27876	CAEEL20059
OG0007274	BRALA24356	CAEEL17821
OG0007275	BRALA09361	CAEEL06379
OG0007276	BRALA15590	CAEEL02045
OG0007278	BRALA08055	CAEEL07918
OG0007279	BRALA33921	CAEEL01707
OG0007280	BRALA09494, BRALA26108	CAEEL02744
OG0007282	BRALA19380	CAEEL08198
OG0007283	BRALA33333, BRALA33331, BRALA19278	CAEEL07508
OG0007288	BRALA06735	CAEEL09410
OG0007291	BRALA21233	CAEEL00922
OG0007293	BRALA17074	CAEEL02960
OG0007299	BRALA28383	CAEEL08257
OG0007301	BRALA27287	CAEEL01285
OG0007303	BRALA32134	CAEEL00729
OG0007305	BRALA05988	CAEEL08507
OG0007307	BRALA35494, BRALA32131	CAEEL05489
OG0007309	BRALA20888	CAEEL06253
OG0007312	BRALA10433	CAEEL18157
OG0007314	BRALA24702	CAEEL14922
OG0007317	BRALA16631	CAEEL04877
OG0007319	BRALA18245	CAEEL02684
OG0007321	BRALA13420	CAEEL08372
OG0007322	BRALA16163	CAEEL07863
OG0007323	BRALA14739, BRALA14738	CAEEL17746
OG0007325	BRALA03154	CAEEL02968
OG0007326	BRALA06343	CAEEL12237
OG0007330	BRALA18712	CAEEL08957
OG0007332	BRALA19243, BRALA11859	CAEEL12399, CAEEL09356
OG0007333	BRALA14246	CAEEL02810
OG0007334	BRALA04311	CAEEL16445
OG0007335	BRALA25943	CAEEL09096
OG0007336	BRALA30607	CAEEL07287
OG0007341	BRALA10192	CAEEL08254
OG0007343	BRALA17838	CAEEL01237
OG0007344	BRALA24424	CAEEL14479
OG0007347	BRALA07020	CAEEL16216
OG0007348	BRALA05809	CAEEL01419
OG0007351	BRALA00217	CAEEL00046
OG0007352	BRALA35566	CAEEL02694
OG0007353	BRALA19998	CAEEL01909
OG0007354	BRALA00412	CAEEL07366
OG0007355	BRALA02332	CAEEL07543
OG0007356	BRALA25647	CAEEL10653
OG0007361	BRALA13539	CAEEL18143
OG0007363	BRALA08293	CAEEL15459
OG0007364	BRALA08059	CAEEL00051
OG0007365	BRALA05325	CAEEL15469
OG0007370	BRALA14953	CAEEL00810
OG0007371	BRALA11443	CAEEL08890
OG0007373	BRALA16176	CAEEL07235
OG0007374	BRALA18990	CAEEL08407
OG0007378	BRALA13639	CAEEL07515
OG0007380	BRALA28437	CAEEL02178
OG0007382	BRALA16494	CAEEL03532
OG0007383	BRALA18815	CAEEL02159
OG0007385	BRALA25387	CAEEL10159
OG0007386	BRALA15131	CAEEL20708
OG0007387	BRALA24094	CAEEL01651
OG0007391	BRALA28883	CAEEL15047
OG0007392	BRALA00840	CAEEL04967
OG0007393	BRALA13386	CAEEL14340
OG0007394	BRALA12036	CAEEL17618
OG0007395	BRALA06410	CAEEL00007
OG0007396	BRALA03114	CAEEL08409
OG0007397	BRALA01278	CAEEL05717
OG0007399	BRALA14407	CAEEL09345
OG0007400	BRALA06164	CAEEL07494
OG0007401	BRALA22765	CAEEL06920
OG0007405	BRALA33876	CAEEL09683
OG0007406	BRALA15019, BRALA04871	CAEEL08578
OG0007407	BRALA06603	CAEEL09634
OG0007408	BRALA16019	CAEEL03271
OG0007409	BRALA16018	CAEEL00402
OG0007411	BRALA07828	CAEEL00187
OG0007412	BRALA24506	CAEEL02088
OG0007413	BRALA14117	CAEEL05369
OG0007414	BRALA00794	CAEEL02493
OG0007416	BRALA22926	CAEEL06905
OG0007417	BRALA28685	CAEEL11994
OG0007419	BRALA32702	CAEEL08256
OG0007422	BRALA31055	CAEEL14217
OG0007424	BRALA19512	CAEEL09653
OG0007425	BRALA18724	CAEEL08774
OG0007427	BRALA13862	CAEEL12151
OG0007431	BRALA00289	CAEEL08321
OG0007432	BRALA05560	CAEEL05561
OG0007434	BRALA19496	CAEEL19477
OG0007437	BRALA11467	CAEEL05064
OG0007441	BRALA25793	CAEEL08872
OG0007442	BRALA00948	CAEEL05801, CAEEL20230
OG0007446	BRALA24916	CAEEL08347
OG0007450	BRALA35694	CAEEL15942
OG0007451	BRALA19075	CAEEL01087
OG0007452	BRALA30585	CAEEL11309, CAEEL11308
OG0007453	BRALA02538	CAEEL15555
OG0007454	BRALA11674, BRALA11657	CAEEL05191
OG0007455	BRALA23733	CAEEL09023
OG0007456	BRALA10347	CAEEL09752
OG0007459	BRALA25784	CAEEL08625
OG0007460	BRALA31050	CAEEL08071
OG0007463	BRALA34987	CAEEL05195
OG0007470	BRALA00749	CAEEL09270
OG0007471	BRALA03355	CAEEL00262
OG0007472	BRALA15060	CAEEL07712
OG0007473	BRALA14480	CAEEL06395
OG0007475	BRALA07629	CAEEL11891
OG0007476	BRALA05145	CAEEL05614
OG0007477	BRALA20995	CAEEL18090
OG0007478	BRALA07242	CAEEL10045
OG0007481	BRALA28931	CAEEL07144
OG0007482	BRALA05483	CAEEL05046
OG0007483	BRALA14638	CAEEL05091
OG0007484	BRALA25018	CAEEL15663
OG0007488	BRALA07730	CAEEL11022
OG0007489	BRALA29818	CAEEL01991
OG0007491	BRALA27933	CAEEL08156
OG0007494	BRALA27579	CAEEL07420
OG0007495	BRALA07064	CAEEL02719
OG0007496	BRALA04764	CAEEL08861
OG0007498	BRALA18534	CAEEL00436
OG0007500	BRALA11287	CAEEL02792, CAEEL15995
OG0007503	BRALA05826	CAEEL02990
OG0007509	BRALA01191	CAEEL03713
OG0007510	BRALA26388	CAEEL02087
OG0007516	BRALA09263	CAEEL12379, CAEEL12378
OG0007518	BRALA11045	CAEEL09758
OG0007519	BRALA16478	CAEEL01445
OG0007522	BRALA23421	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007524	BRALA12115	CAEEL19299
OG0007527	BRALA03350	CAEEL00663
OG0007531	BRALA17602	CAEEL00294
OG0007541	BRALA24666, BRALA31281	CAEEL15073
OG0007550	BRALA12482	CAEEL07298
OG0007586	BRALA09264	CAEEL10449
OG0007589	BRALA11876	CAEEL12126
OG0007591	BRALA06678	CAEEL00268
OG0007597	BRALA14989	CAEEL08128
OG0007602	BRALA01092	CAEEL04254
OG0007603	BRALA03223	CAEEL01794
OG0007606	BRALA22619	CAEEL07584
OG0007608	BRALA17891, BRALA01779	CAEEL13664
OG0007609	BRALA13610	CAEEL18836
OG0007611	BRALA10782, BRALA10908	CAEEL17991
OG0007613	BRALA26105, BRALA09491	CAEEL08843
OG0007615	BRALA18987	CAEEL11977
OG0007616	BRALA21883, BRALA21884	CAEEL01590
OG0007618	BRALA31856	CAEEL00292
OG0007619	BRALA15804	CAEEL00841
OG0007621	BRALA05330	CAEEL02354
OG0007624	BRALA09011	CAEEL00535
OG0007626	BRALA05808	CAEEL06256
OG0007629	BRALA14609	CAEEL01044
OG0007633	BRALA00395	CAEEL20565
OG0007634	BRALA03596	CAEEL15553
OG0007638	BRALA15707	CAEEL00644
OG0007642	BRALA00230	CAEEL15921
OG0007645	BRALA24158	CAEEL07585
OG0007646	BRALA28662	CAEEL01490
OG0007651	BRALA13660	CAEEL07805
OG0007656	BRALA28227	CAEEL10499
OG0007657	BRALA02507	CAEEL03766
OG0007662	BRALA33820	CAEEL14112
OG0007663	BRALA23722	CAEEL07909
OG0007664	BRALA16373	CAEEL02497
OG0007666	BRALA33167	CAEEL06730
OG0007667	BRALA11935	CAEEL09697
OG0007676	BRALA24716	CAEEL11928
OG0007680	BRALA29244, BRALA00113	CAEEL08127
OG0007681	BRALA14645	CAEEL00409
OG0007685	BRALA23469	CAEEL05547
OG0007686	BRALA03570	CAEEL07547
OG0007687	BRALA27367	CAEEL12382
OG0007690	BRALA07457	CAEEL07839
OG0007698	BRALA16601	CAEEL09040
OG0007701	BRALA24156	CAEEL08144
OG0007702	BRALA23855	CAEEL09034
OG0007703	BRALA06713	CAEEL09743
OG0007712	BRALA21710	CAEEL10394
OG0007713	BRALA14454	CAEEL08732
OG0007717	BRALA00050	CAEEL05318
OG0007719	BRALA15824	CAEEL04281
OG0007722	BRALA21943	CAEEL04401
OG0007723	BRALA06924	CAEEL01529
OG0007724	BRALA10331, BRALA24088, BRALA10326, BRALA10324, BRALA35284, BRALA10325	CAEEL11098
OG0007732	BRALA11518	CAEEL02105
OG0007734	BRALA05301	CAEEL20465
OG0007736	BRALA27663	CAEEL08552
OG0007738	BRALA13436, BRALA29831	CAEEL13138
OG0007739	BRALA18839	CAEEL05697
OG0007743	BRALA11275	CAEEL01748
OG0007744	BRALA05195	CAEEL07533
OG0007746	BRALA31450	CAEEL14195
OG0007749	BRALA18940	CAEEL12327
OG0007752	BRALA16189	CAEEL16888
OG0007754	BRALA01279	CAEEL16020
OG0007757	BRALA05183	CAEEL04833
OG0007758	BRALA28225	CAEEL12592
OG0007759	BRALA10072	CAEEL09235
OG0007760	BRALA03356	CAEEL11638
OG0007761	BRALA05585	CAEEL04714
OG0007766	BRALA25273	CAEEL16170
OG0007767	BRALA19625	CAEEL04905
OG0007769	BRALA10426	CAEEL08087
OG0007771	BRALA17154	CAEEL07807
OG0007772	BRALA14256	CAEEL09510
OG0007774	BRALA09169, BRALA09172	CAEEL00940
OG0007782	BRALA03653	CAEEL02809
OG0007783	BRALA06375	CAEEL07253
OG0007784	BRALA31814, BRALA33762	CAEEL08610
OG0007786	BRALA26160	CAEEL11757
OG0007794	BRALA27571	CAEEL19174
OG0007800	BRALA18715	CAEEL08807
OG0007803	BRALA12041	CAEEL05119
OG0007804	BRALA17552	CAEEL00772
OG0007807	BRALA11441	CAEEL05530
OG0007810	BRALA25717	CAEEL03135
OG0007811	BRALA27274	CAEEL07487
OG0007813	BRALA13378	CAEEL13344
OG0007814	BRALA21286	CAEEL09448
OG0007816	BRALA08675	CAEEL05256
OG0007817	BRALA13360, BRALA16623	CAEEL15491
OG0007818	BRALA15899	CAEEL09942
OG0007820	BRALA30054	CAEEL09298
OG0007823	BRALA17117	CAEEL13928
OG0007825	BRALA04064	CAEEL11587
OG0007829	BRALA12876	CAEEL06733
OG0007830	BRALA07914	CAEEL12370
OG0007831	BRALA34154	CAEEL09366
OG0007832	BRALA02310, BRALA10819	CAEEL15897
OG0007834	BRALA31696	CAEEL18324
OG0007835	BRALA00895	CAEEL14273
OG0007837	BRALA32021	CAEEL08272
OG0007840	BRALA15126	CAEEL02866
OG0007846	BRALA03073	CAEEL15416
OG0007846	BRALA29851	CAEEL07657
OG0007848	BRALA12256	CAEEL00623
OG0007852	BRALA22715	CAEEL12251
OG0007858	BRALA11551	CAEEL05800
OG0007866	BRALA13127	CAEEL10453
OG0007911	BRALA06532	CAEEL19720
OG0007918	BRALA21791	CAEEL01338
OG0007929	BRALA19972	CAEEL11949
OG0007932	BRALA03325	CAEEL18348
OG0007942	BRALA01333	CAEEL06424
OG0007943	BRALA08955	CAEEL00323
OG0007947	BRALA21953	CAEEL08838
OG0007952	BRALA04663	CAEEL00559
OG0007955	BRALA22277	CAEEL04282
OG0007956	BRALA16558	CAEEL07040
OG0007957	BRALA10642	CAEEL07410
OG0007958	BRALA21738	CAEEL09574
OG0007959	BRALA01197	CAEEL06031
OG0007962	BRALA26967	CAEEL03907
OG0007966	BRALA04442	CAEEL18121
OG0007969	BRALA05303	CAEEL07525
OG0007971	BRALA19533	CAEEL09028
OG0007974	BRALA05720	CAEEL18470
OG0007975	BRALA26783	CAEEL07570
OG0007976	BRALA06549	CAEEL13363
OG0007978	BRALA01087	CAEEL16129
OG0007980	BRALA10770, BRALA10935	CAEEL04889
OG0007990	BRALA12460	CAEEL07840
OG0007994	BRALA25978	CAEEL07063
OG0007996	BRALA27572	CAEEL08828
OG0007997	BRALA22191	CAEEL08226
OG0007999	BRALA09129	CAEEL07190
OG0008000	BRALA16665	CAEEL08364
OG0008001	BRALA06623	CAEEL02665
OG0008007	BRALA05135	CAEEL06239
OG0008008	BRALA18635	CAEEL09265
OG0008009	BRALA03592	CAEEL02124
OG0008011	BRALA20521	CAEEL11657
OG0008016	BRALA15634	CAEEL01402
OG0008018	BRALA28380	CAEEL09951
OG0008020	BRALA27130	CAEEL07350
OG0008023	BRALA05506	CAEEL06642
OG0008028	BRALA21166	CAEEL08626
OG0008030	BRALA07301	CAEEL08937
OG0008031	BRALA30757	CAEEL03012
OG0008039	BRALA25573, BRALA25574	CAEEL08953
OG0008041	BRALA15327	CAEEL11036
OG0008042	BRALA01614	CAEEL08018
OG0008045	BRALA00416	CAEEL06796
OG0008046	BRALA12449	CAEEL02060
OG0008049	BRALA28424	CAEEL07907
OG0008050	BRALA05347	CAEEL05217
OG0008051	BRALA06514	CAEEL00393
OG0008056	BRALA12095	CAEEL07039
OG0008059	BRALA11716	CAEEL15078
OG0008062	BRALA29465	CAEEL05480
OG0008065	BRALA26405	CAEEL19082
OG0008066	BRALA22865	CAEEL02996
OG0008067	BRALA15119	CAEEL01642
OG0008069	BRALA05254	CAEEL04653
OG0008071	BRALA07291	CAEEL15707
OG0008072	BRALA18765	CAEEL03539
OG0008074	BRALA28413	CAEEL08812
OG0008075	BRALA16942	CAEEL18761
OG0008079	BRALA08589	CAEEL11763
OG0008081	BRALA03257	CAEEL01394
OG0008082	BRALA15693	CAEEL14725
OG0008091	BRALA30103	CAEEL08716
OG0008094	BRALA15291	CAEEL09901
OG0008100	BRALA16672	CAEEL09035
OG0008104	BRALA06606	CAEEL01994
OG0008105	BRALA33680	CAEEL14680
OG0008108	BRALA03352	CAEEL00549
OG0008110	BRALA13888	CAEEL05284
OG0008113	BRALA07943	CAEEL01854
OG0008115	BRALA20867	CAEEL20667
OG0008117	BRALA02820	CAEEL10260
OG0008119	BRALA28937	CAEEL12692
OG0008122	BRALA26542	CAEEL11778
OG0008123	BRALA28917, BRALA28916	CAEEL15956
OG0008127	BRALA11884	CAEEL07191
OG0008136	BRALA20212	CAEEL09654
OG0008149	BRALA10323	CAEEL07213, CAEEL11951, CAEEL02974, CAEEL20632
OG0008151	BRALA03631, BRALA03632	CAEEL11030
OG0008161	BRALA20877	CAEEL18874, CAEEL19217
OG0008202	BRALA16861	CAEEL08153
OG0008203	BRALA03991	CAEEL11108
OG0008208	BRALA20062	CAEEL12161
OG0008215	BRALA22956	CAEEL08145
OG0008217	BRALA06238	CAEEL20440
OG0008219	BRALA06408	CAEEL16399
OG0008224	BRALA19108	CAEEL00450
OG0008229	BRALA02656	CAEEL09406
OG0008232	BRALA31720	CAEEL00894
OG0008238	BRALA15105	CAEEL00102
OG0008239	BRALA17929	CAEEL10269
OG0008241	BRALA09191	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461
OG0008242	BRALA28312	CAEEL08668
OG0008243	BRALA28205	CAEEL02601
OG0008249	BRALA05292	CAEEL15845
OG0008258	BRALA22506	CAEEL16173
OG0008261	BRALA08123	CAEEL07062
OG0008262	BRALA02776	CAEEL11455
OG0008263	BRALA30316	CAEEL15298
OG0008267	BRALA28040	CAEEL01941
OG0008268	BRALA03654	CAEEL07024
OG0008271	BRALA13152	CAEEL10188
OG0008273	BRALA05439	CAEEL00012
OG0008275	BRALA28211	CAEEL12381
OG0008281	BRALA11926	CAEEL00420
OG0008288	BRALA05446	CAEEL04376
OG0008294	BRALA16279	CAEEL08194
OG0008295	BRALA31051	CAEEL15817
OG0008297	BRALA03422	CAEEL18979
OG0008300	BRALA03675	CAEEL09421
OG0008304	BRALA31258	CAEEL04256
OG0008307	BRALA26874	CAEEL09006
OG0008312	BRALA16716	CAEEL18921
OG0008313	BRALA13109	CAEEL06873
OG0008317	BRALA19545	CAEEL18369
OG0008325	BRALA19943	CAEEL03674
OG0008327	BRALA18892	CAEEL12153
OG0008332	BRALA29844	CAEEL05599
OG0008335	BRALA05150	CAEEL06270
OG0008336	BRALA15357	CAEEL15189
OG0008339	BRALA09633	CAEEL12124
OG0008341	BRALA24420	CAEEL05446
OG0008343	BRALA10295	CAEEL05448
OG0008346	BRALA10836	CAEEL13144
OG0008348	BRALA02881	CAEEL07578
OG0008349	BRALA15925	CAEEL07351
OG0008351	BRALA02173	CAEEL00200
OG0008352	BRALA08491	CAEEL04295
OG0008361	BRALA16691	CAEEL02090
OG0008368	BRALA11399	CAEEL02353
OG0008373	BRALA02447	CAEEL04900
OG0008376	BRALA00681, BRALA22097	CAEEL16094
OG0008381	BRALA34490	CAEEL18769
OG0008383	BRALA34425, BRALA34686	CAEEL10575
OG0008390	BRALA05244	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684
OG0008392	BRALA06321	CAEEL05546
OG0008400	BRALA29815, BRALA00697	CAEEL04648
OG0008403	BRALA24505	CAEEL01637
OG0008404	BRALA23651	CAEEL14841
OG0008412	BRALA13554	CAEEL12090
OG0008415	BRALA11890	CAEEL03050
OG0008422	BRALA18880	CAEEL05153
OG0008424	BRALA14612	CAEEL00661
OG0008426	BRALA18961	CAEEL12305
OG0008427	BRALA08333	CAEEL05373
OG0008444	BRALA22302	CAEEL04821
OG0008516	BRALA10786, BRALA10911	CAEEL14865
OG0008528	BRALA01940	CAEEL06234, CAEEL06230
OG0008533	BRALA28209	CAEEL05305
OG0008536	BRALA00357	CAEEL08822
OG0008538	BRALA11832	CAEEL02807
OG0008540	BRALA07940	CAEEL01640
OG0008542	BRALA16597	CAEEL01755
OG0008555	BRALA16626	CAEEL14965
OG0008558	BRALA02508	CAEEL00291
OG0008563	BRALA29273	CAEEL08399
OG0008565	BRALA21746	CAEEL20014
OG0008569	BRALA12037	CAEEL15353
OG0008573	BRALA09463	CAEEL02749
OG0008583	BRALA10200	CAEEL07220
OG0008588	BRALA10465	CAEEL20463
OG0008591	BRALA15014	CAEEL07370
OG0008601	BRALA20388	CAEEL06269, CAEEL18930
OG0008602	BRALA34147	CAEEL15827
OG0008609	BRALA13094	CAEEL01661
OG0008620	BRALA09482	CAEEL04544
OG0008622	BRALA03092	CAEEL12315
OG0008626	BRALA19975	CAEEL11775
OG0008632	BRALA09185	CAEEL01917
OG0008633	BRALA22271	CAEEL17795, CAEEL18021
OG0008637	BRALA15802	CAEEL04856
OG0008638	BRALA04155	CAEEL15835
OG0008639	BRALA29796	CAEEL07741
OG0008642	BRALA28732	CAEEL17998
OG0008644	BRALA16311	CAEEL07170
OG0008654	BRALA27377	CAEEL05052
OG0008655	BRALA20532	CAEEL10187
OG0008658	BRALA21119	CAEEL09756
OG0008659	BRALA28628	CAEEL01279
OG0008662	BRALA00592	CAEEL06591
OG0008672	BRALA18524, BRALA29802	CAEEL02695
OG0008673	BRALA20899	CAEEL14469
OG0008676	BRALA07254	CAEEL07159
OG0008685	BRALA03084	CAEEL07465
OG0008696	BRALA11880	CAEEL09216
OG0008760	BRALA14035	CAEEL09413
OG0008785	BRALA21787	CAEEL06702
OG0008788	BRALA20266	CAEEL07924
OG0008792	BRALA04071	CAEEL01181
OG0008793	BRALA25531	CAEEL10821
OG0008794	BRALA31199	CAEEL07396
OG0008799	BRALA31717	CAEEL16398
OG0008816	BRALA13552	CAEEL02754
OG0008824	BRALA02996	CAEEL08796
OG0008826	BRALA05017	CAEEL01857
OG0008828	BRALA04831	CAEEL05455
OG0008836	BRALA24617	CAEEL08808
OG0008837	BRALA17709	CAEEL04362
OG0008858	BRALA16272	CAEEL01289, CAEEL00236
OG0008859	BRALA33386	CAEEL07569
OG0008864	BRALA27875	CAEEL10645
OG0008870	BRALA24152	CAEEL08973
OG0008877	BRALA06180	CAEEL12677
OG0008879	BRALA06508	CAEEL06910
OG0008894	BRALA24688	CAEEL00700
OG0008898	BRALA04295	CAEEL08563
OG0008900	BRALA31034	CAEEL08282
OG0008903	BRALA17180	CAEEL10152
OG0008907	BRALA06239	CAEEL08431
OG0008911	BRALA27205	CAEEL05712
OG0008913	BRALA18540	CAEEL08017
OG0008916	BRALA15665	CAEEL07184
OG0008922	BRALA02188	CAEEL08382
OG0008938	BRALA33318	CAEEL01611
OG0008953	BRALA17142	CAEEL10434
OG0008959	BRALA01481	CAEEL10488
OG0008969	BRALA03250	CAEEL05802
OG0008990	BRALA07068	CAEEL16731
OG0009044	BRALA31022	CAEEL02093
OG0009067	BRALA12094	CAEEL08173
OG0009078	BRALA27983	CAEEL01659
OG0009080	BRALA18316	CAEEL20332
OG0009083	BRALA23740	CAEEL11653
OG0009094	BRALA21937	CAEEL18708, CAEEL18709
OG0009108	BRALA03625	CAEEL01689
OG0009115	BRALA05149	CAEEL09619
OG0009153	BRALA22180	CAEEL05278
OG0009158	BRALA10838	CAEEL08633
OG0009165	BRALA18726	CAEEL12928
OG0009175	BRALA14628	CAEEL09576
OG0009176	BRALA27004, BRALA05657	CAEEL01801
OG0009190	BRALA27671	CAEEL09360
OG0009195	BRALA01482	CAEEL17611
OG0009196	BRALA11271	CAEEL09706
OG0009197	BRALA16159	CAEEL00229, CAEEL04099, CAEEL18339
OG0009203	BRALA20170, BRALA18997	CAEEL10490
OG0009217	BRALA25581, BRALA29700	CAEEL08995
OG0009225	BRALA00399	CAEEL15487
OG0009232	BRALA29290	CAEEL03097
OG0009312	BRALA08769	CAEEL05370
OG0009331	BRALA00204	CAEEL06623, CAEEL06620, CAEEL06982, CAEEL06621, CAEEL01017, CAEEL01016
OG0009338	BRALA16943	CAEEL11996
OG0009339	BRALA21120	CAEEL06541
OG0009341	BRALA23710	CAEEL02752
OG0009370	BRALA03320	CAEEL11569
OG0009371	BRALA34598	CAEEL00412
OG0009374	BRALA25382, BRALA25380	CAEEL04114
OG0009392	BRALA14009	CAEEL20501
OG0009395	BRALA08280	CAEEL09215
OG0009402	BRALA26570	CAEEL12655, CAEEL18978
OG0009415	BRALA11437	CAEEL10784
OG0009421	BRALA01104	CAEEL04939
OG0009448	BRALA17710	CAEEL14135, CAEEL14136
OG0009451	BRALA21705	CAEEL07612
OG0009452	BRALA13295	CAEEL03075
OG0009455	BRALA24025	CAEEL15131, CAEEL20561, CAEEL20560, CAEEL00121
OG0009468	BRALA15080	CAEEL05582
OG0009495	BRALA34569, BRALA31875, BRALA33663, BRALA23007	CAEEL14318, CAEEL14317, CAEEL12669, CAEEL09950, CAEEL08750
OG0009588	BRALA04242	CAEEL00065
OG0009590	BRALA06074	CAEEL10923
OG0009604	BRALA03268	CAEEL01986
OG0009621	BRALA13785	CAEEL18059
OG0009629	BRALA07743	CAEEL15547
OG0009630	BRALA15002	CAEEL08959
OG0009636	BRALA25842	CAEEL18918
OG0009639	BRALA07241	CAEEL15932
OG0009645	BRALA21281	CAEEL00376
OG0009649	BRALA29136	CAEEL15752
OG0009654	BRALA10438	CAEEL16720
OG0009676	BRALA29430	CAEEL08642
OG0009723	BRALA20879	CAEEL03673
OG0009765	BRALA09585	CAEEL13943, CAEEL15977, CAEEL15363, CAEEL15364, CAEEL15975, CAEEL15974, CAEEL15976, CAEEL13979, CAEEL13953, CAEEL13945, CAEEL13952, CAEEL13950, CAEEL13948, CAEEL13947, CAEEL13951, CAEEL13949
OG0009875	BRALA12454	CAEEL01503
OG0009900	BRALA03148	CAEEL11208
OG0009906	BRALA22491	CAEEL08474
OG0009908	BRALA20018	CAEEL07050
OG0009920	BRALA18486	CAEEL07855
OG0009925	BRALA16530	CAEEL10149
OG0009976	BRALA02296	CAEEL14430
OG0009995	BRALA07352	CAEEL19844
OG0010014	BRALA22477	CAEEL15578
OG0010046	BRALA00703, BRALA26175, BRALA26169, BRALA17208	CAEEL19547
OG0010047	BRALA10441	CAEEL07501
OG0010125	BRALA34719	CAEEL11313
OG0010139	BRALA06822	CAEEL06671
OG0010151	BRALA13749	CAEEL19823
OG0010218	BRALA03101	CAEEL01903
OG0010231	BRALA29090	CAEEL05896
OG0010271	BRALA24151	CAEEL05014
OG0010323	BRALA13149	CAEEL08147
OG0010346	BRALA33257	CAEEL06718
OG0010379	BRALA06108	CAEEL09750
OG0010522	BRALA04186	CAEEL00787
OG0010533	BRALA00260	CAEEL06598, CAEEL06597, CAEEL19988, CAEEL08659, CAEEL08657
OG0010542	BRALA25110	CAEEL09359
OG0010547	BRALA11554, BRALA11553	CAEEL18538
OG0010574	BRALA15374	CAEEL11936
OG0010597	BRALA21000, BRALA20999	CAEEL00351
OG0010601	BRALA23989	CAEEL01174
OG0010624	BRALA17646	CAEEL11460
OG0010643	BRALA13039	CAEEL10924
OG0010650	BRALA25554	CAEEL19102, CAEEL14051, CAEEL02614, CAEEL14999, CAEEL15001, CAEEL15000, CAEEL14045, CAEEL13126, CAEEL15002, CAEEL16206
OG0010877	BRALA29926	CAEEL00734
OG0010880	BRALA25572	CAEEL08581
OG0010897	BRALA06922	CAEEL19500
OG0010938	BRALA13644	CAEEL08495
OG0010994	BRALA09785	CAEEL09007
