Orthogroup	BRALA	DANRE
OG0006065	BRALA13550	DANRE40647, DANRE40645, DANRE40646, DANRE40648
OG0006066	BRALA19215, BRALA08225, BRALA19214	DANRE41650, DANRE16622
OG0006067	BRALA05599	DANRE09566, DANRE09565, DANRE09564
OG0006068	BRALA18087	DANRE07031, DANRE07028, DANRE07030, DANRE07029, DANRE05358
OG0006069	BRALA18661	DANRE30008
OG0006070	BRALA06176	DANRE09408, DANRE36005
OG0006071	BRALA02793	DANRE33309
OG0006072	BRALA21649	DANRE38386
OG0006073	BRALA10787, BRALA10912	DANRE08194
OG0006074	BRALA11978	DANRE17468, DANRE17467
OG0006076	BRALA03105, BRALA03496	DANRE06211
OG0006077	BRALA07392	DANRE41419, DANRE41418
OG0006078	BRALA08020	DANRE35152, DANRE35153, DANRE13907, DANRE13908
OG0006079	BRALA15093	DANRE25248, DANRE25247
OG0006081	BRALA22890	DANRE31421
OG0006082	BRALA04574	DANRE14868, DANRE14870, DANRE14871, DANRE14869
OG0006083	BRALA20328, BRALA35248, BRALA20329	DANRE25571, DANRE25570
OG0006084	BRALA22703	DANRE15943, DANRE15942
OG0006085	BRALA07626	DANRE25506, DANRE25507, DANRE00323
OG0006086	BRALA22009	DANRE13830
OG0006087	BRALA19067	DANRE37182, DANRE43283, DANRE37181
OG0006088	BRALA06231	DANRE13208
OG0006090	BRALA24696	DANRE04442
OG0006092	BRALA06254	DANRE03082, DANRE03081
OG0006095	BRALA21272	DANRE17173
OG0006096	BRALA22177	DANRE01527
OG0006097	BRALA13786	DANRE24039
OG0006098	BRALA17662	DANRE23818
OG0006099	BRALA11233	DANRE03620, DANRE28627, DANRE29421
OG0006100	BRALA26595	DANRE26042, DANRE26043
OG0006101	BRALA15206	DANRE37584, DANRE37582, DANRE37583
OG0006102	BRALA16591	DANRE21001, DANRE21000, DANRE19412
OG0006103	BRALA28829	DANRE18499, DANRE18498
OG0006104	BRALA11198	DANRE30099
OG0006106	BRALA01211, BRALA33233	DANRE24568
OG0006108	BRALA21328	DANRE09233
OG0006110	BRALA26803	DANRE22911, DANRE02528, DANRE02529
OG0006111	BRALA18696	DANRE00805
OG0006112	BRALA19993	DANRE12711
OG0006113	BRALA03133	DANRE24651, DANRE24652, DANRE24653
OG0006114	BRALA16283	DANRE40472
OG0006115	BRALA27978	DANRE18916
OG0006116	BRALA25932	DANRE19983
OG0006117	BRALA04726	DANRE35996
OG0006118	BRALA16477	DANRE13598
OG0006119	BRALA11813	DANRE06328, DANRE06329
OG0006120	BRALA33378, BRALA33685	DANRE04888, DANRE04887
OG0006121	BRALA05259	DANRE20242
OG0006122	BRALA25033	DANRE03702
OG0006123	BRALA16397	DANRE06435
OG0006124	BRALA25408	DANRE17897, DANRE17898
OG0006125	BRALA32023	DANRE34373
OG0006127	BRALA16273	DANRE12645, DANRE12644
OG0006128	BRALA13158, BRALA13157	DANRE25427
OG0006130	BRALA33305	DANRE36988
OG0006131	BRALA32298	DANRE29540, DANRE29541
OG0006133	BRALA14697	DANRE02123
OG0006134	BRALA19095	DANRE10582, DANRE10584, DANRE10583
OG0006135	BRALA16417	DANRE11159
OG0006136	BRALA13730	DANRE43216, DANRE43217
OG0006137	BRALA15657	DANRE13724, DANRE13723
OG0006138	BRALA24126	DANRE04554
OG0006140	BRALA12260	DANRE01106, DANRE01107
OG0006144	BRALA13419	DANRE37479
OG0006145	BRALA05627	DANRE22910
OG0006146	BRALA34369, BRALA34115	DANRE04972, DANRE04971
OG0006147	BRALA15350	DANRE01741
OG0006148	BRALA02995	DANRE00422
OG0006149	BRALA23452	DANRE22999, DANRE22998
OG0006151	BRALA13670	DANRE02178, DANRE02179, DANRE02177
OG0006152	BRALA01808	DANRE23287, DANRE23286
OG0006153	BRALA08321, BRALA08319	DANRE15824, DANRE07083
OG0006154	BRALA04200	DANRE38444
OG0006155	BRALA04202	DANRE09888, DANRE09887
OG0006156	BRALA13633	DANRE05993, DANRE05992
OG0006158	BRALA17379, BRALA25331	DANRE18011, DANRE11810
OG0006159	BRALA05824	DANRE35670
OG0006161	BRALA10731	DANRE09532, DANRE14318
OG0006163	BRALA04410	DANRE25987, DANRE25986, DANRE38409
OG0006164	BRALA26593	DANRE38641
OG0006165	BRALA35762, BRALA35272, BRALA35968	DANRE22494, DANRE22493, DANRE22492
OG0006167	BRALA28703	DANRE23739, DANRE23740, DANRE16382, DANRE16381
OG0006168	BRALA10032	DANRE30290, DANRE30289
OG0006169	BRALA30756	DANRE19880, DANRE19879
OG0006170	BRALA00202	DANRE41407, DANRE35856, DANRE41405, DANRE41406
OG0006172	BRALA24107	DANRE43419
OG0006174	BRALA23183	DANRE12145
OG0006175	BRALA29221, BRALA29222	DANRE43382, DANRE24685, DANRE24686, DANRE24683, DANRE24684
OG0006177	BRALA11337, BRALA11340	DANRE37713, DANRE37714
OG0006178	BRALA21683	DANRE20288
OG0006179	BRALA19293	DANRE07721
OG0006180	BRALA34420	DANRE26681, DANRE26680
OG0006181	BRALA23439	DANRE13257
OG0006182	BRALA05121	DANRE24692
OG0006183	BRALA06437	DANRE29713, DANRE29714
OG0006184	BRALA06377	DANRE35470, DANRE35469, DANRE35467, DANRE35468
OG0006185	BRALA17091	DANRE27169, DANRE27168, DANRE27167
OG0006186	BRALA13463	DANRE40100, DANRE40101
OG0006187	BRALA18223	DANRE13904
OG0006188	BRALA05015	DANRE07386, DANRE43366
OG0006189	BRALA11205	DANRE28624, DANRE35629, DANRE35630, DANRE35631
OG0006190	BRALA21760	DANRE06601
OG0006191	BRALA21722	DANRE39537
OG0006192	BRALA07356	DANRE05771, DANRE05775
OG0006193	BRALA04868	DANRE40110, DANRE40111
OG0006194	BRALA26371	DANRE17223, DANRE17222
OG0006195	BRALA07312	DANRE29880
OG0006196	BRALA13696	DANRE07513
OG0006197	BRALA01707	DANRE05289, DANRE05290, DANRE22291, DANRE02270, DANRE02271, DANRE02269
OG0006198	BRALA16352	DANRE04521, DANRE04520
OG0006199	BRALA15507	DANRE03649
OG0006200	BRALA06667	DANRE31009
OG0006201	BRALA06369	DANRE40839, DANRE40838, DANRE28924
OG0006202	BRALA22394	DANRE27776
OG0006203	BRALA20894	DANRE04548
OG0006204	BRALA26638	DANRE03153, DANRE03154
OG0006205	BRALA16511, BRALA16512	DANRE33863
OG0006206	BRALA26945	DANRE11004, DANRE17600
OG0006207	BRALA12879	DANRE08294
OG0006208	BRALA13508	DANRE39893
OG0006209	BRALA18227	DANRE34587, DANRE00320
OG0006210	BRALA20208	DANRE14604, DANRE14603
OG0006211	BRALA00198	DANRE23001, DANRE23002, DANRE23000
OG0006213	BRALA04557	DANRE42202
OG0006214	BRALA03387	DANRE30688
OG0006215	BRALA01061	DANRE33253, DANRE33254
OG0006216	BRALA06312	DANRE02603
OG0006217	BRALA05528	DANRE02455
OG0006219	BRALA13593	DANRE21451, DANRE21452, DANRE21450
OG0006220	BRALA18564	DANRE42935
OG0006223	BRALA00318	DANRE11597
OG0006224	BRALA05440	DANRE23192
OG0006225	BRALA26113	DANRE22204, DANRE22205
OG0006226	BRALA01075	DANRE00424
OG0006227	BRALA22358	DANRE34044
OG0006228	BRALA02124	DANRE25100
OG0006229	BRALA22434	DANRE15936
OG0006230	BRALA00506	DANRE41674
OG0006231	BRALA34256	DANRE39194
OG0006232	BRALA14521	DANRE42234, DANRE42233
OG0006233	BRALA10666	DANRE36490
OG0006234	BRALA05039	DANRE17683
OG0006235	BRALA02255	DANRE25558, DANRE25557
OG0006237	BRALA19627	DANRE23513, DANRE23512
OG0006238	BRALA18241	DANRE25499
OG0006239	BRALA12452	DANRE12665, DANRE12667, DANRE12666
OG0006240	BRALA21843	DANRE36672, DANRE36673
OG0006241	BRALA10126	DANRE21529
OG0006243	BRALA08525	DANRE19390, DANRE19389
OG0006244	BRALA27763	DANRE00556, DANRE00555
OG0006245	BRALA06871	DANRE35696
OG0006246	BRALA18204	DANRE00449
OG0006247	BRALA09607	DANRE19272
OG0006248	BRALA24689	DANRE06880, DANRE06881
OG0006250	BRALA30686	DANRE07127
OG0006251	BRALA24626	DANRE08349
OG0006252	BRALA15784	DANRE09470, DANRE09471
OG0006253	BRALA22989	DANRE36480, DANRE36479
OG0006254	BRALA06528	DANRE29341
OG0006255	BRALA31165	DANRE03495, DANRE03496
OG0006256	BRALA12052	DANRE24249, DANRE24250
OG0006257	BRALA22284	DANRE05553, DANRE05552
OG0006258	BRALA04326	DANRE19030
OG0006259	BRALA09660	DANRE18871
OG0006260	BRALA19733	DANRE22086
OG0006261	BRALA15304	DANRE13096, DANRE30739, DANRE02264
OG0006262	BRALA19086	DANRE25390, DANRE09162
OG0006263	BRALA19960	DANRE24117, DANRE24118
OG0006264	BRALA14988	DANRE33703
OG0006265	BRALA07067	DANRE42684
OG0006266	BRALA24825	DANRE17830, DANRE17831
OG0006267	BRALA27926	DANRE00418
OG0006268	BRALA05496	DANRE40754
OG0006269	BRALA30664	DANRE36731, DANRE36732
OG0006270	BRALA21824	DANRE35384, DANRE35383
OG0006271	BRALA30606	DANRE35905
OG0006272	BRALA14455	DANRE34854, DANRE34853, DANRE38037
OG0006273	BRALA16138	DANRE28307, DANRE28308, DANRE43425
OG0006274	BRALA08897	DANRE43313, DANRE25054
OG0006275	BRALA22474	DANRE11416
OG0006277	BRALA28928	DANRE08231, DANRE08230, DANRE08233, DANRE08232
OG0006278	BRALA22168	DANRE28007, DANRE23479
OG0006279	BRALA23718	DANRE42307
OG0006280	BRALA11947	DANRE17962
OG0006281	BRALA05664	DANRE20618
OG0006282	BRALA04135	DANRE01823
OG0006283	BRALA10662	DANRE23890
OG0006285	BRALA02914	DANRE35155
OG0006286	BRALA20294	DANRE24625, DANRE24626
OG0006287	BRALA24708	DANRE10741
OG0006288	BRALA24258	DANRE19521
OG0006289	BRALA19745	DANRE02205, DANRE02206
OG0006290	BRALA15792	DANRE23006
OG0006291	BRALA11851	DANRE39977
OG0006292	BRALA03311	DANRE26134, DANRE26135, DANRE22601
OG0006293	BRALA34618, BRALA34423	DANRE00138, DANRE00137
OG0006294	BRALA15247	DANRE18822, DANRE18821
OG0006295	BRALA22152	DANRE19856
OG0006296	BRALA24792	DANRE31238
OG0006297	BRALA25722	DANRE36621
OG0006298	BRALA29366	DANRE01607, DANRE01606
OG0006300	BRALA26246, BRALA26245	DANRE04796, DANRE04797, DANRE04798, DANRE04799, DANRE04795
OG0006301	BRALA22608	DANRE12054, DANRE12053, DANRE12051
OG0006302	BRALA17113, BRALA17112	DANRE25685
OG0006303	BRALA33654	DANRE39938, DANRE39937, DANRE09243, DANRE09242
OG0006304	BRALA18873	DANRE11152, DANRE17438, DANRE17440, DANRE17439
OG0006305	BRALA11410	DANRE22040, DANRE22039, DANRE15982
OG0006306	BRALA28080	DANRE10076
OG0006307	BRALA00986	DANRE33432
OG0006308	BRALA16885	DANRE33329, DANRE33328, DANRE33327
OG0006309	BRALA08741	DANRE33045
OG0006310	BRALA08934	DANRE39114, DANRE39115
OG0006311	BRALA04781	DANRE25002
OG0006312	BRALA03698	DANRE30635
OG0006313	BRALA04098	DANRE10086
OG0006314	BRALA04224	DANRE42304
OG0006315	BRALA17398	DANRE11260
OG0006316	BRALA05253	DANRE00198, DANRE00199
OG0006317	BRALA04048, BRALA23514	DANRE09482, DANRE09481
OG0006318	BRALA19707	DANRE33755, DANRE42244, DANRE42245
OG0006319	BRALA18740	DANRE40452, DANRE40453
OG0006320	BRALA08392	DANRE25698, DANRE25697
OG0006321	BRALA16122	DANRE38570, DANRE10578
OG0006322	BRALA15375	DANRE20598
OG0006323	BRALA22948	DANRE37133, DANRE37132, DANRE37131
OG0006325	BRALA18370	DANRE35198, DANRE35197
OG0006326	BRALA10024	DANRE26665, DANRE26664, DANRE26663
OG0006327	BRALA00337	DANRE21374
OG0006328	BRALA21269	DANRE14694, DANRE14693
OG0006329	BRALA25075	DANRE39682
OG0006330	BRALA18518	DANRE39085
OG0006331	BRALA23061	DANRE13138
OG0006332	BRALA15040	DANRE37684, DANRE37685, DANRE37686
OG0006333	BRALA15716	DANRE41845, DANRE11474, DANRE18551
OG0006334	BRALA05128	DANRE16756
OG0006335	BRALA00520	DANRE36579
OG0006336	BRALA01194	DANRE21727
OG0006337	BRALA21642	DANRE34797
OG0006338	BRALA01557	DANRE26304, DANRE26305, DANRE21841, DANRE21842
OG0006339	BRALA07229	DANRE19470, DANRE19472, DANRE19471
OG0006340	BRALA03730	DANRE05946
OG0006341	BRALA04141	DANRE16542
OG0006343	BRALA30764, BRALA30765, BRALA13148	DANRE06799, DANRE15712
OG0006344	BRALA00595	DANRE39214, DANRE27258
OG0006345	BRALA13758	DANRE43395
OG0006346	BRALA12899	DANRE08127
OG0006347	BRALA09195	DANRE02099
OG0006348	BRALA07962	DANRE01487
OG0006349	BRALA01289	DANRE40582
OG0006350	BRALA04268	DANRE09366, DANRE09365
OG0006352	BRALA04530	DANRE16502, DANRE16503, DANRE06201
OG0006353	BRALA13425	DANRE07948
OG0006354	BRALA11438	DANRE34687
OG0006355	BRALA19757	DANRE02203
OG0006356	BRALA22173	DANRE35082, DANRE35081
OG0006357	BRALA18742	DANRE22157, DANRE22156, DANRE22158
OG0006358	BRALA28059	DANRE31437, DANRE31438
OG0006359	BRALA10059	DANRE26555, DANRE26554
OG0006360	BRALA02301	DANRE43226
OG0006361	BRALA14582, BRALA35163	DANRE12700
OG0006362	BRALA22988	DANRE10073
OG0006363	BRALA27462	DANRE00890
OG0006364	BRALA04293, BRALA04292	DANRE41213, DANRE41212
OG0006365	BRALA11762	DANRE20484
OG0006366	BRALA05885, BRALA35453	DANRE13399, DANRE13400, DANRE13398
OG0006367	BRALA30719	DANRE05487
OG0006370	BRALA01047	DANRE38769, DANRE38768
OG0006372	BRALA03212	DANRE15208
OG0006375	BRALA35312	DANRE03585, DANRE03583, DANRE03582, DANRE03584
OG0006376	BRALA02582	DANRE39853
OG0006377	BRALA12745	DANRE19336
OG0006378	BRALA21690	DANRE19595
OG0006379	BRALA13357	DANRE11669
OG0006381	BRALA28145	DANRE30686, DANRE12585
OG0006382	BRALA17399	DANRE05618
OG0006383	BRALA03662	DANRE00009
OG0006384	BRALA02373	DANRE29107
OG0006385	BRALA13372	DANRE19944, DANRE37812
OG0006386	BRALA17118	DANRE39443, DANRE39444
OG0006387	BRALA30260	DANRE05852, DANRE05851
OG0006388	BRALA21976	DANRE04007, DANRE29388, DANRE04006
OG0006389	BRALA15656	DANRE04415, DANRE04414
OG0006390	BRALA18000	DANRE30913, DANRE30915, DANRE30914, DANRE30912, DANRE30911
OG0006391	BRALA25117	DANRE07782, DANRE07781, DANRE01265, DANRE01266, DANRE01264, DANRE00371
OG0006392	BRALA12289	DANRE41904
OG0006393	BRALA13557	DANRE39415, DANRE40157
OG0006394	BRALA06374	DANRE16905, DANRE16906
OG0006395	BRALA16655	DANRE22284, DANRE22283
OG0006396	BRALA00796	DANRE39566
OG0006399	BRALA34381	DANRE33665
OG0006401	BRALA30659	DANRE15389, DANRE23781
OG0006402	BRALA16948	DANRE15996
OG0006404	BRALA27329	DANRE25233, DANRE39448, DANRE25237, DANRE25238, DANRE43194
OG0006405	BRALA02502	DANRE06676, DANRE06675
OG0006406	BRALA16985	DANRE03695, DANRE29832, DANRE29833, DANRE03697, DANRE03696
OG0006407	BRALA14528	DANRE15204, DANRE15205
OG0006408	BRALA30169, BRALA30167	DANRE17799
OG0006410	BRALA28629	DANRE42276, DANRE21986, DANRE21989, DANRE21988, DANRE21985, DANRE11698, DANRE11697, DANRE17291, DANRE17292
OG0006412	BRALA18539	DANRE41119, DANRE41118, DANRE26914, DANRE10546, DANRE23390, DANRE23391
OG0006414	BRALA21306	DANRE19245, DANRE12927, DANRE12923, DANRE34345, DANRE03526
OG0006416	BRALA23596	DANRE24129
OG0006442	BRALA26582	DANRE43200
OG0006443	BRALA15942	DANRE00893, DANRE00894
OG0006446	BRALA02593	DANRE40885, DANRE40884, DANRE40883
OG0006447	BRALA18461	DANRE34812
OG0006448	BRALA14481	DANRE27832
OG0006449	BRALA12969	DANRE14730, DANRE14731
OG0006452	BRALA18059	DANRE02762, DANRE22799
OG0006454	BRALA31920	DANRE08298, DANRE34951
OG0006456	BRALA07627	DANRE14385
OG0006457	BRALA14722	DANRE28856
OG0006458	BRALA35777, BRALA35074	DANRE07992
OG0006459	BRALA21741	DANRE25979, DANRE25980
OG0006460	BRALA17443	DANRE05152
OG0006461	BRALA17215	DANRE40456
OG0006462	BRALA21972	DANRE03375, DANRE30415
OG0006463	BRALA15556	DANRE19402, DANRE19401
OG0006464	BRALA11660	DANRE22250
OG0006465	BRALA11934	DANRE02945, DANRE02946, DANRE02944
OG0006467	BRALA25621	DANRE39297
OG0006468	BRALA20024	DANRE10143
OG0006469	BRALA13138	DANRE16763
OG0006470	BRALA03878	DANRE15907
OG0006471	BRALA01351	DANRE21870, DANRE21871
OG0006472	BRALA01349	DANRE38202, DANRE38201
OG0006474	BRALA29415	DANRE39677
OG0006475	BRALA07446	DANRE24226
OG0006476	BRALA08067	DANRE01065, DANRE01064
OG0006477	BRALA01024	DANRE39101
OG0006478	BRALA20796	DANRE29720
OG0006479	BRALA32335	DANRE22957, DANRE22955, DANRE22956
OG0006480	BRALA00269	DANRE22037
OG0006481	BRALA01853	DANRE34163
OG0006482	BRALA23441	DANRE18945, DANRE18946
OG0006483	BRALA29449	DANRE43261, DANRE43260, DANRE43262
OG0006485	BRALA20858	DANRE38125, DANRE09023, DANRE38126, DANRE38124, DANRE38127
OG0006486	BRALA17155	DANRE36064, DANRE35988
OG0006487	BRALA09409	DANRE40466
OG0006488	BRALA22110	DANRE07587, DANRE07586
OG0006490	BRALA09290	DANRE30998, DANRE30997
OG0006491	BRALA16671	DANRE24615
OG0006492	BRALA28429	DANRE12650, DANRE12649, DANRE12651
OG0006493	BRALA12232	DANRE19720
OG0006494	BRALA12242	DANRE26527
OG0006495	BRALA35340	DANRE33872
OG0006495	BRALA35579, BRALA34785	DANRE33873
OG0006496	BRALA20624	DANRE27447
OG0006497	BRALA29776	DANRE16111, DANRE16110
OG0006498	BRALA29822	DANRE34352, DANRE34351
OG0006499	BRALA02653	DANRE26978, DANRE26977, DANRE18277, DANRE18276
OG0006501	BRALA21471	DANRE08955
OG0006502	BRALA33701	DANRE29381, DANRE29382, DANRE29383
OG0006503	BRALA13583	DANRE07132, DANRE07133, DANRE07134
OG0006505	BRALA14552	DANRE03734, DANRE26394
OG0006506	BRALA02261	DANRE24402, DANRE24403, DANRE24401
OG0006507	BRALA24795	DANRE22794
OG0006508	BRALA28414	DANRE05986, DANRE05987
OG0006509	BRALA11787	DANRE23625
OG0006510	BRALA26585	DANRE36871
OG0006511	BRALA26583	DANRE37056
OG0006512	BRALA15201	DANRE29342
OG0006513	BRALA03556, BRALA28101	DANRE38837, DANRE38836
OG0006514	BRALA16975	DANRE07332
OG0006516	BRALA22526	DANRE05513, DANRE05512
OG0006517	BRALA05623	DANRE28275, DANRE28276
OG0006518	BRALA27980	DANRE05484
OG0006519	BRALA30968	DANRE17603, DANRE17604
OG0006520	BRALA26806	DANRE01097, DANRE01098
OG0006522	BRALA19190	DANRE20324, DANRE07918
OG0006523	BRALA28068	DANRE13254
OG0006524	BRALA09322	DANRE25718
OG0006525	BRALA12796	DANRE39739
OG0006526	BRALA03451	DANRE13639
OG0006527	BRALA25277	DANRE03126
OG0006528	BRALA07058	DANRE15366
OG0006530	BRALA21307	DANRE10408
OG0006531	BRALA02175	DANRE31049, DANRE31050, DANRE12470
OG0006532	BRALA05058	DANRE02116
OG0006534	BRALA16302	DANRE04753
OG0006535	BRALA07744	DANRE31306, DANRE31307
OG0006536	BRALA24028	DANRE16746, DANRE16747
OG0006537	BRALA30762	DANRE16803, DANRE16802, DANRE16800, DANRE16801
OG0006538	BRALA05308	DANRE01948
OG0006540	BRALA14264	DANRE43223
OG0006541	BRALA24036	DANRE00195
OG0006542	BRALA26807	DANRE01099
OG0006543	BRALA21134	DANRE04511
OG0006544	BRALA08406	DANRE36922, DANRE36923, DANRE36921
OG0006545	BRALA23681	DANRE14779
OG0006546	BRALA13326	DANRE17452, DANRE17453, DANRE17454
OG0006547	BRALA21713	DANRE01017, DANRE01016
OG0006549	BRALA12819	DANRE30654
OG0006550	BRALA27195	DANRE31528, DANRE31529, DANRE31527
OG0006551	BRALA18331	DANRE41890, DANRE41889
OG0006552	BRALA18527	DANRE19095
OG0006553	BRALA06295	DANRE15584, DANRE15585, DANRE30044
OG0006554	BRALA14992	DANRE19522
OG0006555	BRALA00368	DANRE35599, DANRE35598
OG0006556	BRALA24801	DANRE11973, DANRE11974, DANRE11975
OG0006557	BRALA24618	DANRE25072
OG0006559	BRALA00767	DANRE20945, DANRE20944
OG0006560	BRALA24104, BRALA34102	DANRE17717, DANRE17715, DANRE17716
OG0006561	BRALA12061	DANRE18058
OG0006562	BRALA11584	DANRE20523, DANRE20522
OG0006563	BRALA17770	DANRE28810, DANRE28809
OG0006564	BRALA23592	DANRE07932, DANRE07931
OG0006565	BRALA12752	DANRE25862, DANRE02268
OG0006566	BRALA11134	DANRE29055
OG0006567	BRALA30066	DANRE01679
OG0006568	BRALA01715	DANRE16829
OG0006569	BRALA10919, BRALA10793	DANRE04566
OG0006570	BRALA10044	DANRE14648
OG0006571	BRALA01588	DANRE33971
OG0006573	BRALA25563	DANRE34641
OG0006574	BRALA09517	DANRE21767, DANRE21766, DANRE21765
OG0006575	BRALA03279	DANRE34819, DANRE34820
OG0006576	BRALA03868	DANRE07329
OG0006577	BRALA10957	DANRE01281
OG0006578	BRALA24046	DANRE19007, DANRE19008
OG0006579	BRALA01184	DANRE39282
OG0006580	BRALA07037	DANRE26459
OG0006581	BRALA07413	DANRE26007
OG0006583	BRALA12341	DANRE17390
OG0006584	BRALA19370	DANRE09521
OG0006585	BRALA35859, BRALA34372	DANRE11331, DANRE11330
OG0006586	BRALA34705	DANRE26201, DANRE26199, DANRE26200
OG0006587	BRALA22287	DANRE13162, DANRE13161
OG0006588	BRALA25723	DANRE22756
OG0006589	BRALA28041	DANRE31630
OG0006590	BRALA22902	DANRE25511
OG0006591	BRALA17121	DANRE10350
OG0006592	BRALA26584	DANRE22277
OG0006593	BRALA00408, BRALA00407	DANRE26311, DANRE26312
OG0006594	BRALA24225	DANRE39229, DANRE39227, DANRE39230, DANRE39228
OG0006595	BRALA04703	DANRE04332, DANRE04333
OG0006596	BRALA26574	DANRE36993
OG0006597	BRALA15919	DANRE06998
OG0006598	BRALA18182	DANRE34799, DANRE34800
OG0006599	BRALA03707	DANRE35346, DANRE40652, DANRE40653, DANRE40651
OG0006600	BRALA25769, BRALA23296	DANRE04050
OG0006601	BRALA24176	DANRE35665
OG0006602	BRALA19036	DANRE16908, DANRE16909
OG0006603	BRALA03443	DANRE39335
OG0006604	BRALA33757	DANRE08282, DANRE08283
OG0006605	BRALA02624	DANRE37509
OG0006606	BRALA27981	DANRE12518
OG0006607	BRALA15151	DANRE10066, DANRE10065
OG0006608	BRALA16177	DANRE12270, DANRE27630
OG0006609	BRALA07455	DANRE38772, DANRE38771
OG0006610	BRALA23008, BRALA25297	DANRE15476, DANRE15475
OG0006611	BRALA14061	DANRE23305
OG0006612	BRALA01028	DANRE01859
OG0006613	BRALA04025	DANRE43420
OG0006614	BRALA01003	DANRE32921, DANRE32922, DANRE32923, DANRE32924
OG0006615	BRALA13677	DANRE14777, DANRE14778
OG0006616	BRALA12229, BRALA16162	DANRE26673
OG0006617	BRALA14572	DANRE11557, DANRE11556
OG0006618	BRALA20589, BRALA12165, BRALA06279	DANRE23824
OG0006619	BRALA16699	DANRE24678
OG0006620	BRALA13727	DANRE11400, DANRE17728, DANRE43368, DANRE10758, DANRE15071
OG0006621	BRALA28416	DANRE35047
OG0006622	BRALA12099	DANRE06401
OG0006623	BRALA32109	DANRE25920
OG0006624	BRALA20284	DANRE10511, DANRE10512
OG0006625	BRALA20997	DANRE15350, DANRE15349
OG0006626	BRALA15000	DANRE25071
OG0006627	BRALA28820	DANRE03368, DANRE03369
OG0006628	BRALA05802	DANRE25218, DANRE38495
OG0006630	BRALA04522	DANRE13211
OG0006632	BRALA11411	DANRE06687, DANRE06688, DANRE15628, DANRE07374
OG0006633	BRALA15776	DANRE26873, DANRE26872, DANRE26871
OG0006635	BRALA08601	DANRE01468, DANRE41203, DANRE41204, DANRE41202
OG0006636	BRALA13097	DANRE09302
OG0006637	BRALA26648	DANRE04008, DANRE04009
OG0006638	BRALA03533	DANRE36392, DANRE36393
OG0006639	BRALA10260, BRALA10259	DANRE15622, DANRE15623, DANRE15624, DANRE15625, DANRE39267, DANRE15626
OG0006641	BRALA22281	DANRE10715
OG0006642	BRALA23312	DANRE11176
OG0006644	BRALA20583	DANRE10255, DANRE10254
OG0006645	BRALA06945, BRALA06894	DANRE09833, DANRE09832
OG0006646	BRALA13446	DANRE37654, DANRE37653
OG0006647	BRALA03119	DANRE13576
OG0006649	BRALA19902	DANRE30372, DANRE30371
OG0006650	BRALA28585, BRALA25692	DANRE25536
OG0006651	BRALA18794	DANRE00823, DANRE00822
OG0006652	BRALA10835	DANRE04727, DANRE04728, DANRE40360
OG0006653	BRALA16140	DANRE28304, DANRE28305, DANRE28306
OG0006654	BRALA19298	DANRE18186
OG0006655	BRALA00574	DANRE12365
OG0006657	BRALA07213	DANRE39849, DANRE39850
OG0006658	BRALA16629	DANRE11677, DANRE18834
OG0006660	BRALA10958	DANRE21300, DANRE36980
OG0006661	BRALA12233	DANRE19721
OG0006662	BRALA14712	DANRE00965
OG0006663	BRALA16974	DANRE08633, DANRE08634
OG0006664	BRALA24834	DANRE03439
OG0006666	BRALA34133	DANRE21287
OG0006667	BRALA05144	DANRE26598
OG0006668	BRALA08318	DANRE16558, DANRE16559
OG0006669	BRALA00985	DANRE19000, DANRE18999
OG0006670	BRALA02659	DANRE40208, DANRE40209
