Orthogroup	DANRE	XENTR
OG0008897	DANRE40908	XENTR06355
OG0008898	DANRE30423, DANRE28957	XENTR12710
OG0008900	DANRE30845	XENTR19020
OG0008901	DANRE36660	XENTR03514
OG0008907	DANRE24823, DANRE24822	XENTR00990
OG0008910	DANRE27761, DANRE27762	XENTR16947
OG0008913	DANRE22522	XENTR13335
OG0008914	DANRE08866	XENTR18435
OG0008915	DANRE15822	XENTR11557
OG0008916	DANRE33880	XENTR08820
OG0008918	DANRE13937	XENTR17829
OG0008922	DANRE30774	XENTR16400
OG0008923	DANRE18121, DANRE18122	XENTR06066
OG0008924	DANRE22832	XENTR06805
OG0008925	DANRE33931, DANRE33932	XENTR18119, XENTR18120
OG0008927	DANRE00101	XENTR13990
OG0008928	DANRE13551	XENTR03363
OG0008929	DANRE11735	XENTR15313
OG0008932	DANRE17336, DANRE17334, DANRE17335	XENTR14349
OG0008933	DANRE42952	XENTR18753
OG0008936	DANRE37668	XENTR12579
OG0008937	DANRE41540	XENTR15417
OG0008938	DANRE33562	XENTR06454
OG0008942	DANRE36407	XENTR00312
OG0008943	DANRE42942	XENTR18743
OG0008946	DANRE20400	XENTR10610
OG0008951	DANRE08120, DANRE08121	XENTR14336
OG0008953	DANRE38171, DANRE38170, DANRE00749	XENTR13813
OG0008955	DANRE04893, DANRE04894	XENTR13024
OG0008959	DANRE01766, DANRE01767, DANRE01769	XENTR11608
OG0008962	DANRE10890	XENTR02396
OG0008962	DANRE07537	XENTR03074
OG0008974	DANRE42877	XENTR03969
OG0008974	DANRE43325, DANRE42879, DANRE01506	XENTR03968
OG0008974	DANRE41302	XENTR08385
OG0008976	DANRE11373	XENTR08459
OG0008976	DANRE14821, DANRE11031, DANRE11372	XENTR08461, XENTR08460
OG0008977	DANRE20485, DANRE38987	XENTR05118
OG0008979	DANRE19334, DANRE35216, DANRE35215	XENTR13702
OG0008980	DANRE14962	XENTR12157
OG0008980	DANRE14281, DANRE03452, DANRE03451	XENTR12255
OG0008981	DANRE01425, DANRE40846, DANRE40845	XENTR00863
OG0008982	DANRE03203, DANRE03204, DANRE29628, DANRE29629	XENTR14117, XENTR14118
OG0008982	DANRE13353	XENTR17101
OG0008983	DANRE06678, DANRE06679	XENTR03651
OG0008985	DANRE36928, DANRE36929	XENTR01402
OG0008985	DANRE11564, DANRE14432, DANRE10201	XENTR05177
OG0008986	DANRE17352	XENTR07987
OG0008986	DANRE24905	XENTR10891
OG0008987	DANRE17960, DANRE17959	XENTR08155
OG0008987	DANRE17804, DANRE17803	XENTR03821
OG0008988	DANRE19599	XENTR16192
OG0008988	DANRE36670, DANRE36671	XENTR06462
OG0008990	DANRE03437, DANRE03438	XENTR18969
OG0008991	DANRE40103	XENTR04347
OG0008991	DANRE35356, DANRE35358, DANRE35357	XENTR04306
OG0008992	DANRE35259, DANRE35258	XENTR12972
OG0008993	DANRE41794	XENTR17473
OG0008994	DANRE17234, DANRE17232, DANRE30077, DANRE17233, DANRE17231	XENTR07344, XENTR07347
OG0008996	DANRE27616	XENTR13624, XENTR13623
OG0008996	DANRE27594, DANRE27589, DANRE27591, DANRE27588, DANRE27581, DANRE27618, DANRE27586, DANRE27587, DANRE27597, DANRE27601, DANRE27608	XENTR13612, XENTR13611, XENTR13609
OG0009043	DANRE39553	XENTR05816
OG0009044	DANRE34873	XENTR02767
OG0009049	DANRE21949, DANRE30353, DANRE30354, DANRE30352	XENTR01808
OG0009056	DANRE04937, DANRE04938	XENTR14357
OG0009062	DANRE34597	XENTR15250
OG0009063	DANRE42124, DANRE42125	XENTR10391
OG0009064	DANRE24446	XENTR00259
OG0009067	DANRE28510	XENTR05610
OG0009071	DANRE18917, DANRE15010	XENTR09140
OG0009075	DANRE40028	XENTR04147, XENTR04735
OG0009076	DANRE19897	XENTR03060
OG0009077	DANRE19506, DANRE34810	XENTR05836
OG0009078	DANRE21310	XENTR13806
OG0009083	DANRE04480	XENTR08072
OG0009084	DANRE25581	XENTR02856
OG0009085	DANRE36695, DANRE36694, DANRE36696	XENTR18385
OG0009091	DANRE36141	XENTR17870
OG0009092	DANRE28370	XENTR10635
OG0009094	DANRE36126	XENTR10520
OG0009095	DANRE12515	XENTR10980
OG0009110	DANRE02571, DANRE42842	XENTR16546
OG0009113	DANRE35089, DANRE35090	XENTR04030, XENTR11147
OG0009114	DANRE06200	XENTR11579
OG0009115	DANRE27058, DANRE27057	XENTR11528
OG0009117	DANRE11121, DANRE11122	XENTR03032
OG0009120	DANRE34568, DANRE34567, DANRE00360, DANRE00359, DANRE00358	XENTR15294
OG0009121	DANRE18049	XENTR00158
OG0009123	DANRE18486, DANRE18487	XENTR15835
OG0009128	DANRE31236	XENTR00737
OG0009129	DANRE33271	XENTR15610
OG0009132	DANRE21960, DANRE21958, DANRE21961	XENTR01804
OG0009133	DANRE13722	XENTR11902
OG0009134	DANRE08020	XENTR10816
OG0009135	DANRE23509	XENTR16474, XENTR16473
OG0009140	DANRE23499	XENTR02954
OG0009141	DANRE16621, DANRE41651	XENTR15151, XENTR15152
OG0009142	DANRE22346, DANRE22348, DANRE22349, DANRE22347	XENTR02473
OG0009143	DANRE40761	XENTR06373
OG0009145	DANRE37112	XENTR12719
OG0009147	DANRE03579, DANRE03581	XENTR07352
OG0009149	DANRE15277	XENTR08896
OG0009150	DANRE01976	XENTR00187
OG0009151	DANRE05357	XENTR08144
OG0009152	DANRE04346	XENTR08136
OG0009154	DANRE09849, DANRE41699	XENTR01110
OG0009157	DANRE39561	XENTR08043
OG0009158	DANRE11602, DANRE11603	XENTR11691
OG0009163	DANRE30202	XENTR09796
OG0009165	DANRE07285, DANRE07284	XENTR01031
OG0009166	DANRE18905, DANRE18906	XENTR03630
OG0009167	DANRE30255	XENTR04250
OG0009168	DANRE17639	XENTR15272
OG0009169	DANRE24536	XENTR01317
OG0009170	DANRE10874	XENTR02020
OG0009172	DANRE13550	XENTR05351
OG0009174	DANRE16876, DANRE16875	XENTR08267
OG0009176	DANRE28004, DANRE28005	XENTR06244
OG0009178	DANRE06358	XENTR07927, XENTR15065, XENTR19052, XENTR03492
OG0009179	DANRE02068	XENTR11140
OG0009180	DANRE35043	XENTR01524
OG0009181	DANRE40404	XENTR08802
OG0009185	DANRE40643	XENTR04756
OG0009190	DANRE28164	XENTR13633
OG0009193	DANRE36630	XENTR09952
OG0009194	DANRE07879, DANRE07878	XENTR11669
OG0009196	DANRE09824, DANRE09825	XENTR17135
OG0009197	DANRE43441	XENTR12720
OG0009203	DANRE30972	XENTR05979
OG0009206	DANRE02575	XENTR04125
OG0009206	DANRE26114, DANRE38449	XENTR16634
OG0009206	DANRE31093	XENTR17663
OG0009207	DANRE30722, DANRE25050	XENTR02880
OG0009208	DANRE35531, DANRE42761	XENTR05416
OG0009208	DANRE26886, DANRE24228	XENTR12625
OG0009209	DANRE25096	XENTR09465
OG0009211	DANRE10114, DANRE10113, DANRE14232	XENTR12998
OG0009211	DANRE18386	XENTR09177
OG0009212	DANRE01277, DANRE13413, DANRE13412, DANRE13417, DANRE13416, DANRE13415, DANRE13414	XENTR05700
OG0009214	DANRE35045	XENTR01523
OG0009215	DANRE37932, DANRE37930, DANRE37931, DANRE19960	XENTR15785
OG0009216	DANRE04484, DANRE04483	XENTR06953, XENTR05743
OG0009217	DANRE08273	XENTR11099
OG0009218	DANRE20645, DANRE20646, DANRE40229	XENTR02582
OG0009218	DANRE25836, DANRE30750	XENTR16284
OG0009219	DANRE35743	XENTR12699
OG0009220	DANRE35461, DANRE35462, DANRE35463, DANRE29445, DANRE29446, DANRE29444, DANRE29443, DANRE29448, DANRE29447	XENTR04802
OG0009221	DANRE28955, DANRE28954	XENTR06861
OG0009221	DANRE26884, DANRE26885	XENTR12626
OG0009222	DANRE29525, DANRE03423	XENTR16176
OG0009224	DANRE01472, DANRE41167	XENTR01973
OG0009224	DANRE06655, DANRE06656, DANRE20418	XENTR08723
OG0009225	DANRE24173	XENTR13638
OG0009226	DANRE07366, DANRE07365, DANRE07364, DANRE07363	XENTR09732
OG0009227	DANRE13858, DANRE13857, DANRE13861	XENTR06663
OG0009228	DANRE10513, DANRE10514	XENTR11050, XENTR11051
OG0009228	DANRE10527, DANRE10528, DANRE10529, DANRE10526, DANRE14074, DANRE14073	XENTR11052, XENTR11053
OG0009229	DANRE29243	XENTR10850
OG0009229	DANRE14334	XENTR03336
OG0009229	DANRE41433	XENTR07168
OG0009230	DANRE20399, DANRE20398	XENTR06967
OG0009231	DANRE42175	XENTR02740
OG0009232	DANRE00448	XENTR18701
OG0009234	DANRE15661, DANRE06506	XENTR11084
OG0009245	DANRE10095, DANRE18519	XENTR09623
OG0009247	DANRE11287	XENTR15329
OG0009293	DANRE17541	XENTR00339
OG0009296	DANRE06255	XENTR07536
OG0009297	DANRE08021	XENTR10817
OG0009299	DANRE20995, DANRE20996	XENTR16774
OG0009305	DANRE33391, DANRE33392	XENTR05087
OG0009312	DANRE30940	XENTR19195
OG0009313	DANRE29435	XENTR13994
OG0009322	DANRE34895, DANRE34894	XENTR17166
OG0009323	DANRE36532	XENTR01740
OG0009325	DANRE30860	XENTR16649
OG0009327	DANRE12941	XENTR15982
OG0009328	DANRE11883	XENTR12103
OG0009331	DANRE34967, DANRE34968	XENTR17478
OG0009335	DANRE28879	XENTR12227
OG0009338	DANRE16234	XENTR12193
OG0009340	DANRE41801	XENTR00645
OG0009344	DANRE24052	XENTR16272
OG0009345	DANRE03140, DANRE03141	XENTR06923
OG0009348	DANRE33500	XENTR10930
OG0009350	DANRE12597	XENTR18971
OG0009356	DANRE03561	XENTR00935
OG0009357	DANRE40012	XENTR04763
OG0009358	DANRE29123	XENTR01725
OG0009363	DANRE40732, DANRE40733	XENTR06448
OG0009365	DANRE39574	XENTR06775
OG0009370	DANRE38892	XENTR05060
OG0009371	DANRE14803	XENTR13674
OG0009378	DANRE24750	XENTR01763
OG0009380	DANRE12386, DANRE12385, DANRE12384	XENTR13669
OG0009384	DANRE41320, DANRE41321	XENTR10265
OG0009385	DANRE33542	XENTR00823
OG0009386	DANRE06278	XENTR13795
OG0009392	DANRE16844, DANRE28500	XENTR05621
OG0009398	DANRE03753	XENTR09101
OG0009401	DANRE04290	XENTR13121
OG0009403	DANRE06958	XENTR12595
OG0009404	DANRE18565	XENTR16759
OG0009407	DANRE15433, DANRE15434	XENTR07335
OG0009415	DANRE34635	XENTR11153
OG0009417	DANRE42631, DANRE42630	XENTR00137
OG0009419	DANRE23923	XENTR01883
OG0009421	DANRE26510, DANRE26509	XENTR04654
OG0009424	DANRE05336, DANRE04376	XENTR04272
OG0009425	DANRE03311	XENTR14941
OG0009426	DANRE10677	XENTR14917
OG0009430	DANRE06570, DANRE06569	XENTR02515
OG0009436	DANRE25825	XENTR12131
OG0009441	DANRE03066	XENTR00207
OG0009448	DANRE34622, DANRE34621	XENTR12182
OG0009449	DANRE35554	XENTR00895
OG0009457	DANRE15187, DANRE15186	XENTR01748
OG0009459	DANRE12983, DANRE12982, DANRE12984, DANRE12980, DANRE12981	XENTR07773
OG0009461	DANRE12525, DANRE39153	XENTR05959
OG0009461	DANRE14129	XENTR08350
OG0009462	DANRE39157, DANRE39156, DANRE39155	XENTR10210
OG0009463	DANRE24343	XENTR02837
OG0009463	DANRE34991	XENTR02642
OG0009464	DANRE15175, DANRE15176	XENTR05452
OG0009464	DANRE30645, DANRE30646	XENTR09388
OG0009465	DANRE30649, DANRE20269, DANRE20268	XENTR04217
OG0009465	DANRE00015	XENTR15951
OG0009467	DANRE41408	XENTR08210
OG0009467	DANRE09709, DANRE09710	XENTR08250, XENTR10621, XENTR10618
OG0009468	DANRE12319, DANRE12320, DANRE34244, DANRE34716, DANRE34717	XENTR05726
OG0009469	DANRE16580, DANRE16581	XENTR07232
OG0009470	DANRE24188	XENTR06596
OG0009470	DANRE40433, DANRE40432	XENTR02975
OG0009471	DANRE13843, DANRE13846, DANRE13841, DANRE13845, DANRE13844, DANRE13842, DANRE09563	XENTR16066
OG0009472	DANRE36249	XENTR03269
OG0009474	DANRE37853, DANRE37852, DANRE33782, DANRE33783	XENTR05254
OG0009475	DANRE01026	XENTR07117
OG0009476	DANRE34319	XENTR05831
OG0009476	DANRE25319	XENTR03128
OG0009476	DANRE21311	XENTR10648
OG0009477	DANRE07831, DANRE07832	XENTR02614
OG0009479	DANRE18964, DANRE18966, DANRE18965	XENTR11685
OG0009480	DANRE09509	XENTR03169
OG0009480	DANRE21398, DANRE21399, DANRE21400, DANRE42072	XENTR01072
OG0009482	DANRE28503, DANRE28504	XENTR01272
OG0009482	DANRE24832, DANRE24833	XENTR12705
OG0009483	DANRE25333, DANRE25334	XENTR07762
OG0009484	DANRE10290, DANRE10291	XENTR06320
OG0009485	DANRE30451	XENTR09802
OG0009485	DANRE21963, DANRE21962	XENTR01770
OG0009543	DANRE33497	XENTR10932
OG0009544	DANRE33548, DANRE33549	XENTR06351
OG0009553	DANRE00999, DANRE00998, DANRE08050	XENTR14018
OG0009562	DANRE35443	XENTR03886
OG0009566	DANRE28152, DANRE40105, DANRE40104, DANRE40106	XENTR04348
OG0009571	DANRE37151, DANRE37150	XENTR12784
OG0009575	DANRE25820	XENTR05298
OG0009576	DANRE24747	XENTR07303
OG0009584	DANRE04056, DANRE04057	XENTR11838
OG0009585	DANRE38110, DANRE38109	XENTR17647
OG0009591	DANRE29134, DANRE29133, DANRE29135, DANRE29136	XENTR14189
OG0009592	DANRE26258	XENTR01865
OG0009604	DANRE25395, DANRE25396	XENTR00499
OG0009612	DANRE08502	XENTR04374
OG0009617	DANRE41382	XENTR08404
OG0009620	DANRE12796	XENTR01444
OG0009624	DANRE19531	XENTR07732
OG0009626	DANRE33728	XENTR06472
OG0009626	DANRE03110	XENTR14815
OG0009629	DANRE25624, DANRE30863, DANRE30862	XENTR19185
OG0009630	DANRE16454	XENTR09847
OG0009637	DANRE25842	XENTR02315
OG0009640	DANRE42904	XENTR13143
OG0009642	DANRE09861	XENTR05360
OG0009646	DANRE39573, DANRE39572	XENTR14761
OG0009649	DANRE00166	XENTR08292
OG0009650	DANRE24096, DANRE24098, DANRE24097	XENTR12404
OG0009651	DANRE30781	XENTR07500
OG0009652	DANRE10928	XENTR03849
OG0009654	DANRE04164	XENTR10259
OG0009656	DANRE07119	XENTR13576
OG0009657	DANRE34979	XENTR11996
OG0009658	DANRE34822, DANRE34821	XENTR17960, XENTR17959
OG0009659	DANRE42177, DANRE42176	XENTR02741
OG0009661	DANRE15583	XENTR01388
OG0009662	DANRE25080	XENTR07647
OG0009665	DANRE07108	XENTR03533
OG0009669	DANRE01095	XENTR13198
OG0009678	DANRE15984	XENTR14145
OG0009681	DANRE24752	XENTR16268
OG0009683	DANRE18012	XENTR03058
OG0009687	DANRE43434, DANRE43433, DANRE43432	XENTR00586
OG0009691	DANRE28920, DANRE28918, DANRE28919	XENTR14969, XENTR14971, XENTR14970
OG0009695	DANRE21267	XENTR06012
OG0009700	DANRE40390	XENTR02571
OG0009703	DANRE31490	XENTR15976
OG0009706	DANRE06263, DANRE06264, DANRE43317, DANRE15990, DANRE15989	XENTR05565
OG0009707	DANRE00415	XENTR08693
OG0009714	DANRE09093	XENTR11191
OG0009717	DANRE39173, DANRE25102, DANRE25101, DANRE39172, DANRE31414	XENTR09482
OG0009719	DANRE14349	XENTR03352
OG0009719	DANRE03366, DANRE29701	XENTR06921
OG0009720	DANRE01244, DANRE08394, DANRE08393, DANRE08395, DANRE08392	XENTR09718
OG0009721	DANRE02602, DANRE02601, DANRE29715	XENTR14791
OG0009722	DANRE18296, DANRE18295, DANRE18294	XENTR01991, XENTR01992
OG0009723	DANRE16737, DANRE04467	XENTR00611
OG0009725	DANRE08234	XENTR12191
OG0009726	DANRE00612, DANRE00614, DANRE00615, DANRE00613	XENTR02198, XENTR02199
OG0009727	DANRE39265	XENTR11556
OG0009727	DANRE07048, DANRE07050	XENTR12475
OG0009729	DANRE27724, DANRE37210, DANRE37211, DANRE37212, DANRE27723, DANRE27722	XENTR06103, XENTR06102
OG0009732	DANRE17518, DANRE17519	XENTR04501
OG0009733	DANRE15785, DANRE15786, DANRE15784, DANRE15787	XENTR07460
OG0009734	DANRE29486, DANRE29487	XENTR01726
OG0009734	DANRE42937	XENTR08616
OG0009735	DANRE00924, DANRE00925	XENTR01497
OG0009736	DANRE08714, DANRE08712, DANRE08713	XENTR18674, XENTR17020, XENTR18691, XENTR16846, XENTR17019, XENTR16844, XENTR18675, XENTR16845, XENTR18676, XENTR11047
OG0009738	DANRE39695, DANRE39696, DANRE39694, DANRE00583, DANRE00584	XENTR01898
OG0009740	DANRE24770, DANRE24760, DANRE24759, DANRE24773, DANRE24772, DANRE24761, DANRE24775, DANRE24776, DANRE24774, DANRE24762	XENTR07016, XENTR07015, XENTR07017
OG0009741	DANRE14373, DANRE14370, DANRE14371, DANRE14369, DANRE14372	XENTR11012
OG0009742	DANRE40055, DANRE40054, DANRE26640, DANRE26642	XENTR00088
OG0009742	DANRE01480	XENTR06848
OG0009743	DANRE28217, DANRE28216	XENTR18896
OG0009843	DANRE36063, DANRE35987	XENTR11131
OG0009856	DANRE37586	XENTR01440
OG0009858	DANRE37863	XENTR11086
OG0009871	DANRE32466, DANRE32465, DANRE32253, DANRE32467, DANRE32468, DANRE31099	XENTR10716
OG0009874	DANRE12744, DANRE12743	XENTR02657
OG0009875	DANRE38865	XENTR03716
OG0009890	DANRE06145	XENTR13794
OG0009902	DANRE00987, DANRE00986	XENTR10075
OG0009911	DANRE34885	XENTR16078
OG0009913	DANRE34193, DANRE34194	XENTR06826
OG0009914	DANRE01889, DANRE01888, DANRE01887	XENTR05030
OG0009918	DANRE40642	XENTR04755
OG0009923	DANRE04544	XENTR17805
OG0009925	DANRE13972	XENTR17180
OG0009926	DANRE35175, DANRE35174	XENTR07589
OG0009930	DANRE08400	XENTR00626
OG0009933	DANRE19732	XENTR16920
OG0009935	DANRE11005	XENTR13414
OG0009941	DANRE22877, DANRE02804	XENTR17430
OG0009946	DANRE16188, DANRE41964, DANRE41967, DANRE41962, DANRE41966, DANRE41963	XENTR00913
OG0009947	DANRE34376, DANRE08381, DANRE39615	XENTR06822
OG0009949	DANRE38585	XENTR06648
OG0009960	DANRE11528	XENTR10757
OG0009960	DANRE17246	XENTR17041, XENTR17042
OG0009964	DANRE42680, DANRE42681, DANRE42682	XENTR07188
OG0009971	DANRE05331, DANRE05332	XENTR04275
OG0009972	DANRE40629	XENTR02774
OG0009976	DANRE25082	XENTR10152
OG0009987	DANRE12799	XENTR19163
OG0009989	DANRE03531	XENTR06705
OG0009994	DANRE36888	XENTR02509
OG0009995	DANRE34780	XENTR04245
OG0009996	DANRE35000, DANRE34999	XENTR10079
OG0010005	DANRE24969	XENTR02355, XENTR02356
OG0010006	DANRE02744, DANRE02742, DANRE02743	XENTR17782
OG0010007	DANRE25445, DANRE13347, DANRE13348	XENTR11823
OG0010008	DANRE26855, DANRE26853, DANRE26854, DANRE18260, DANRE18262	XENTR03923
OG0010009	DANRE23838, DANRE27084, DANRE27086, DANRE27085	XENTR10925
OG0010010	DANRE10607, DANRE10608	XENTR10486
OG0010011	DANRE10093	XENTR12863
OG0010011	DANRE10780, DANRE18400, DANRE18398, DANRE18399	XENTR09617
OG0010012	DANRE23447, DANRE23448, DANRE01709, DANRE01710	XENTR08562
OG0010013	DANRE17337	XENTR14350
OG0010013	DANRE09059	XENTR12089
OG0010014	DANRE13386, DANRE13385	XENTR11990, XENTR11989
OG0010015	DANRE04451	XENTR06557
OG0010016	DANRE09933	XENTR12305
OG0010017	DANRE33715	XENTR00884
OG0010018	DANRE11695	XENTR06067
OG0010018	DANRE09206	XENTR10745
OG0010020	DANRE24191, DANRE24190, DANRE24189	XENTR06597
OG0010021	DANRE39239	XENTR13398
OG0010022	DANRE30602	XENTR17646
OG0010023	DANRE14765, DANRE14766, DANRE14767, DANRE14768	XENTR09202
OG0010025	DANRE10140, DANRE10139	XENTR16953
OG0010026	DANRE29316, DANRE35438, DANRE35439, DANRE35440	XENTR03889
OG0010028	DANRE06537, DANRE06536, DANRE06538	XENTR10583, XENTR07197
OG0010030	DANRE09399, DANRE09401, DANRE13503, DANRE13502, DANRE13501	XENTR10732
OG0010031	DANRE37168, DANRE37167, DANRE37169	XENTR04867
OG0010032	DANRE23394, DANRE23395, DANRE40087, DANRE40088, DANRE11558	XENTR08023
OG0010033	DANRE04750	XENTR04324
OG0010047	DANRE28860	XENTR07305
OG0010123	DANRE28747	XENTR15227
OG0010127	DANRE25632, DANRE25631, DANRE25630	XENTR01350
OG0010139	DANRE17953, DANRE17952	XENTR00164
OG0010163	DANRE08411	XENTR06530
OG0010165	DANRE37659, DANRE37660	XENTR03126
OG0010170	DANRE13608	XENTR10487
OG0010172	DANRE17310	XENTR07905
OG0010177	DANRE22941	XENTR08054
OG0010180	DANRE13588, DANRE13589	XENTR03362
OG0010188	DANRE34113	XENTR07730
OG0010192	DANRE07396	XENTR08674
OG0010194	DANRE19316	XENTR08630
OG0010195	DANRE04047, DANRE04046	XENTR13729
OG0010198	DANRE26412, DANRE26411, DANRE03740	XENTR02894
OG0010205	DANRE27333, DANRE27332, DANRE27334, DANRE27331	XENTR02939
OG0010210	DANRE01860	XENTR11539
OG0010218	DANRE34770	XENTR04239
OG0010219	DANRE14716	XENTR11904
OG0010219	DANRE11375	XENTR13678, XENTR13677
OG0010220	DANRE24815	XENTR01012, XENTR01011
OG0010232	DANRE17849	XENTR03451
OG0010246	DANRE05897	XENTR14359
OG0010246	DANRE08193	XENTR14775
OG0010256	DANRE16585	XENTR07240
OG0010266	DANRE11908, DANRE11907	XENTR14849
OG0010268	DANRE20591, DANRE20592	XENTR16478
OG0010269	DANRE34887	XENTR17164
OG0010271	DANRE00076	XENTR01196
OG0010276	DANRE28898	XENTR12233
OG0010286	DANRE36905	XENTR02445
OG0010289	DANRE22858, DANRE22857, DANRE22856	XENTR01720
OG0010303	DANRE19602	XENTR16005
OG0010303	DANRE24985, DANRE39171, DANRE12749, DANRE38504	XENTR18930
OG0010304	DANRE36026, DANRE36024, DANRE36025, DANRE42650, DANRE42651	XENTR04199
OG0010305	DANRE14744, DANRE09732	XENTR11792
OG0010305	DANRE18207	XENTR12893
OG0010307	DANRE25461, DANRE25462, DANRE25463	XENTR10882
OG0010307	DANRE02358, DANRE23008	XENTR07418
OG0010308	DANRE06357	XENTR00680
OG0010309	DANRE18510, DANRE18512, DANRE18513, DANRE18511	XENTR07630
OG0010310	DANRE03601, DANRE30159, DANRE03646	XENTR05626
OG0010311	DANRE25912, DANRE25911, DANRE03928, DANRE37634, DANRE37635	XENTR11237
OG0010312	DANRE37363, DANRE37364, DANRE21981, DANRE27694	XENTR04611
OG0010314	DANRE40370, DANRE40369, DANRE40385	XENTR01710
OG0010315	DANRE13454	XENTR05275
OG0010316	DANRE41437	XENTR07173
OG0010316	DANRE14328, DANRE14329, DANRE09537	XENTR03329
OG0010317	DANRE09536, DANRE14327	XENTR03328
OG0010318	DANRE22338	XENTR11570
OG0010318	DANRE07272, DANRE07273	XENTR13791
OG0010319	DANRE17721, DANRE17722, DANRE04627	XENTR10763
OG0010320	DANRE26928	XENTR13890
OG0010321	DANRE00023, DANRE00024	XENTR07895
OG0010322	DANRE20266, DANRE20267	XENTR12601
OG0010323	DANRE06705	XENTR16160
OG0010324	DANRE07889, DANRE07891, DANRE07890	XENTR10197
OG0010325	DANRE04671, DANRE04672, DANRE01532	XENTR06328
OG0010326	DANRE09467, DANRE09468, DANRE09469	XENTR15495
OG0010327	DANRE41805	XENTR00908
OG0010328	DANRE24406, DANRE24407, DANRE24408, DANRE01125	XENTR15150
OG0010329	DANRE20611	XENTR03507, XENTR03508, XENTR03506
OG0010331	DANRE26320, DANRE17704, DANRE17520	XENTR04498
OG0010332	DANRE39422, DANRE39424	XENTR10901
OG0010333	DANRE18901	XENTR15674
OG0010334	DANRE02541	XENTR17155
OG0010335	DANRE01011, DANRE28000, DANRE08051	XENTR15464, XENTR15463
OG0010336	DANRE42787	XENTR08761
OG0010336	DANRE23088	XENTR03798, XENTR03799, XENTR03800
OG0010337	DANRE34153, DANRE34154	XENTR06031
OG0010337	DANRE01036	XENTR15578
OG0010338	DANRE13615, DANRE09511, DANRE09510	XENTR03170
OG0010341	DANRE42225	XENTR01069, XENTR01068
OG0010342	DANRE05465, DANRE05464	XENTR05522, XENTR05521
OG0010343	DANRE11259, DANRE02583, DANRE02581, DANRE02582	XENTR14235, XENTR14234, XENTR14233
OG0010344	DANRE10025	XENTR11173
OG0010344	DANRE10024, DANRE10023	XENTR11172
OG0010345	DANRE16227	XENTR12200
OG0010346	DANRE18943	XENTR10966
OG0010347	DANRE27036, DANRE24864	XENTR18662, XENTR19262
OG0010348	DANRE13160, DANRE13159, DANRE13157, DANRE13158	XENTR02082
OG0010349	DANRE04143	XENTR10246
OG0010351	DANRE38246	XENTR16023
OG0010352	DANRE33450	XENTR11721
OG0010353	DANRE04842	XENTR05584
OG0010354	DANRE39707, DANRE39708, DANRE39709	XENTR14944
OG0010355	DANRE09316	XENTR19103, XENTR16358
OG0010372	DANRE23366	XENTR06460
OG0010490	DANRE34888	XENTR16413
OG0010502	DANRE40830	XENTR00887
OG0010525	DANRE09014	XENTR13537
OG0010537	DANRE39986	XENTR00044
OG0010540	DANRE26692, DANRE26691	XENTR01311
OG0010542	DANRE10681	XENTR13079
OG0010548	DANRE11691	XENTR06064
OG0010557	DANRE02520, DANRE02518, DANRE02519, DANRE22918	XENTR16003, XENTR16002
OG0010566	DANRE16252	XENTR15061
OG0010570	DANRE14139	XENTR05122
OG0010574	DANRE13959	XENTR18681
OG0010575	DANRE05148	XENTR16035
OG0010592	DANRE23571	XENTR00066
OG0010594	DANRE02553, DANRE18199, DANRE18200	XENTR09395
OG0010595	DANRE04664	XENTR03037, XENTR06569, XENTR06570
OG0010617	DANRE42950	XENTR18751
OG0010634	DANRE35860, DANRE35859	XENTR08603
