Orthogroup	DANRE	BRALA
OG0007867	DANRE42272, DANRE42274, DANRE42273, DANRE42275, DANRE21991	BRALA34854, BRALA19487, BRALA13665
OG0007870	DANRE21745, DANRE28270, DANRE28271	BRALA33011
OG0007871	DANRE41230, DANRE03292, DANRE03290, DANRE03288, DANRE11207, DANRE11208, DANRE03291	BRALA03579
OG0007876	DANRE39591, DANRE32470, DANRE14091	BRALA07320, BRALA34189, BRALA33056
OG0007908	DANRE39192	BRALA26877
OG0007911	DANRE10002	BRALA06532
OG0007913	DANRE12739	BRALA17110
OG0007915	DANRE18151	BRALA01542
OG0007916	DANRE41547, DANRE41546	BRALA19669
OG0007917	DANRE42311, DANRE42310	BRALA35616
OG0007918	DANRE06819	BRALA21791
OG0007920	DANRE31168, DANRE31166, DANRE31167	BRALA13535
OG0007921	DANRE33937, DANRE33938	BRALA22858
OG0007925	DANRE35390, DANRE39562	BRALA11425
OG0007926	DANRE11595	BRALA25041
OG0007927	DANRE31434, DANRE31433, DANRE31435	BRALA28058
OG0007928	DANRE31629, DANRE31628	BRALA19732
OG0007929	DANRE09742	BRALA19972
OG0007931	DANRE08886, DANRE15965, DANRE15964	BRALA16966
OG0007932	DANRE09754, DANRE14710	BRALA03325
OG0007934	DANRE42581, DANRE42582	BRALA00291
OG0007935	DANRE30643, DANRE05485, DANRE05486	BRALA12313
OG0007936	DANRE18507, DANRE18508	BRALA09697
OG0007937	DANRE10952	BRALA22264
OG0007938	DANRE30775, DANRE30776	BRALA12704
OG0007940	DANRE18079, DANRE18077, DANRE18076, DANRE18078	BRALA22638
OG0007941	DANRE30090, DANRE30089	BRALA16696
OG0007942	DANRE28892	BRALA01333
OG0007943	DANRE19851	BRALA08955
OG0007944	DANRE34868	BRALA03873
OG0007945	DANRE08217, DANRE08216	BRALA02646
OG0007946	DANRE23335, DANRE23334, DANRE23333	BRALA22901
OG0007947	DANRE30186, DANRE30187	BRALA21953
OG0007948	DANRE35016	BRALA23934
OG0007949	DANRE21500	BRALA21915
OG0007951	DANRE03577	BRALA27601
OG0007952	DANRE23982	BRALA04663
OG0007954	DANRE18360	BRALA29357
OG0007955	DANRE10662	BRALA22277
OG0007956	DANRE00513	BRALA16558
OG0007957	DANRE43440	BRALA10642
OG0007958	DANRE30163	BRALA21738
OG0007959	DANRE27159	BRALA01197
OG0007960	DANRE41738, DANRE41737, DANRE41739	BRALA02177
OG0007961	DANRE26537, DANRE26538, DANRE22150	BRALA14330
OG0007962	DANRE20515	BRALA35335, BRALA26967
OG0007963	DANRE41290	BRALA05382
OG0007964	DANRE01563	BRALA06725
OG0007965	DANRE03000, DANRE02999	BRALA06401
OG0007966	DANRE43416, DANRE43415	BRALA04442
OG0007967	DANRE30273	BRALA03723
OG0007968	DANRE05367	BRALA21749
OG0007969	DANRE01846	BRALA05303
OG0007970	DANRE05985, DANRE05984, DANRE23172	BRALA05659
OG0007971	DANRE01642	BRALA19533
OG0007972	DANRE27696, DANRE27695	BRALA17622, BRALA17623
OG0007973	DANRE22704	BRALA18923
OG0007974	DANRE27091, DANRE27089, DANRE27090	BRALA05720
OG0007975	DANRE41055	BRALA26783
OG0007976	DANRE17213, DANRE17211, DANRE17212	BRALA06549
OG0007977	DANRE30080, DANRE30079, DANRE30078	BRALA13131
OG0007978	DANRE14537	BRALA01087
OG0007979	DANRE06335, DANRE06336	BRALA15926
OG0007980	DANRE05800	BRALA10770, BRALA10935
OG0007984	DANRE38168	BRALA14202
OG0007985	DANRE06065	BRALA08299
OG0007986	DANRE00518	BRALA09512
OG0007987	DANRE33524, DANRE29365, DANRE29364	BRALA07239
OG0007988	DANRE33287	BRALA03214
OG0007990	DANRE09108	BRALA12460
OG0007993	DANRE17625, DANRE17626	BRALA30161
OG0007994	DANRE04091	BRALA25978
OG0007996	DANRE09458, DANRE09457	BRALA27572
OG0007997	DANRE07075, DANRE07074	BRALA22191
OG0007999	DANRE29574	BRALA09129
OG0008001	DANRE35300	BRALA06623
OG0008002	DANRE43272	BRALA09632
OG0008003	DANRE37946	BRALA05438
OG0008004	DANRE27703, DANRE27701, DANRE27702	BRALA19538
OG0008006	DANRE07161	BRALA06060
OG0008007	DANRE39501, DANRE39500	BRALA05135
OG0008008	DANRE30055	BRALA18635
OG0008009	DANRE13906	BRALA03592
OG0008011	DANRE43318	BRALA20521
OG0008012	DANRE29944	BRALA14487
OG0008013	DANRE24152, DANRE24151	BRALA23684
OG0008016	DANRE38388, DANRE38387	BRALA15634
OG0008017	DANRE22791	BRALA17211
OG0008018	DANRE05741, DANRE05740	BRALA28380
OG0008019	DANRE18978	BRALA15822
OG0008020	DANRE05165	BRALA27130
OG0008021	DANRE42054, DANRE21369, DANRE29122	BRALA07357
OG0008022	DANRE10906	BRALA30758
OG0008023	DANRE20610	BRALA05506
OG0008025	DANRE15444, DANRE15445, DANRE30011	BRALA06316
OG0008026	DANRE31319, DANRE31320	BRALA01545
OG0008027	DANRE10672, DANRE10671	BRALA25111
OG0008028	DANRE24687	BRALA21166
OG0008029	DANRE35038	BRALA14999
OG0008030	DANRE00570	BRALA07301
OG0008031	DANRE07952	BRALA30757
OG0008036	DANRE43279	BRALA11170
OG0008037	DANRE37630	BRALA13459
OG0008038	DANRE41284, DANRE41285	BRALA00052
OG0008039	DANRE33599, DANRE33600	BRALA25573, BRALA25574
OG0008040	DANRE18236	BRALA35286
OG0008041	DANRE31092	BRALA15327
OG0008043	DANRE12128	BRALA11778
OG0008045	DANRE14902, DANRE14904, DANRE14903	BRALA00416
OG0008046	DANRE18874, DANRE18872	BRALA12449
OG0008048	DANRE14758, DANRE14756	BRALA17625
OG0008049	DANRE35018	BRALA28424
OG0008050	DANRE01483, DANRE01482	BRALA05347
OG0008051	DANRE29845	BRALA06514
OG0008052	DANRE05521, DANRE05522	BRALA15223
OG0008053	DANRE13614, DANRE13613	BRALA27848
OG0008054	DANRE14366, DANRE14364, DANRE14365	BRALA09180
OG0008055	DANRE30653	BRALA18953
OG0008056	DANRE34362	BRALA12095
OG0008057	DANRE21382	BRALA09187
OG0008058	DANRE08685	BRALA01759
OG0008059	DANRE10600, DANRE10601	BRALA11716
OG0008060	DANRE36845, DANRE36846	BRALA11739, BRALA11738
OG0008061	DANRE24328	BRALA13560, BRALA13559
OG0008061	DANRE35697	BRALA13562
OG0008062	DANRE12289	BRALA29465
OG0008064	DANRE14122	BRALA16954
OG0008065	DANRE30969, DANRE12348	BRALA26405
OG0008066	DANRE25010, DANRE25009	BRALA22865
OG0008067	DANRE23278	BRALA15119
OG0008069	DANRE21600	BRALA05254
OG0008070	DANRE39169, DANRE39168, DANRE39167	BRALA21954
OG0008071	DANRE27128	BRALA07291
OG0008072	DANRE23515	BRALA18765
OG0008073	DANRE34118	BRALA18358
OG0008074	DANRE34941	BRALA28413
OG0008075	DANRE40333, DANRE40332	BRALA16942
OG0008076	DANRE23122, DANRE23121, DANRE23120	BRALA15878
OG0008077	DANRE00744	BRALA25001
OG0008078	DANRE23451	BRALA13669
OG0008079	DANRE24318	BRALA08589
OG0008081	DANRE10209, DANRE10210	BRALA03257
OG0008082	DANRE23942, DANRE23943	BRALA15693
OG0008083	DANRE11447	BRALA28836
OG0008084	DANRE18083	BRALA24665
OG0008085	DANRE30916	BRALA16435, BRALA31770
OG0008086	DANRE03403, DANRE03404	BRALA23988
OG0008087	DANRE35823, DANRE35822, DANRE41735	BRALA29708
OG0008088	DANRE17946	BRALA28845
OG0008089	DANRE13493, DANRE13492	BRALA20320
OG0008090	DANRE14082, DANRE14081, DANRE14083	BRALA14829
OG0008091	DANRE35340	BRALA30103
OG0008094	DANRE40459	BRALA15291
OG0008098	DANRE05259	BRALA30312
OG0008100	DANRE11355	BRALA16672
OG0008102	DANRE34899	BRALA02796
OG0008103	DANRE06236, DANRE06237	BRALA34312
OG0008104	DANRE04052	BRALA06606
OG0008105	DANRE05576	BRALA33680
OG0008106	DANRE43321	BRALA26076
OG0008107	DANRE24308	BRALA07036
OG0008108	DANRE38276	BRALA03352
OG0008109	DANRE20116	BRALA30499
OG0008110	DANRE26439	BRALA13888
OG0008111	DANRE38509, DANRE38508	BRALA15647
OG0008112	DANRE11605	BRALA22113
OG0008113	DANRE19318	BRALA07943
OG0008115	DANRE11727	BRALA20867
OG0008116	DANRE03067, DANRE29056, DANRE17240	BRALA10402
OG0008117	DANRE14481	BRALA02820
OG0008119	DANRE34164	BRALA28937
OG0008120	DANRE12139	BRALA23874
OG0008123	DANRE19889, DANRE19890, DANRE06823	BRALA28917, BRALA28916
OG0008124	DANRE36543	BRALA13418
OG0008125	DANRE07128	BRALA35372, BRALA34832
OG0008126	DANRE43381, DANRE09629	BRALA14557
OG0008127	DANRE06837, DANRE01181, DANRE01180	BRALA11884
OG0008136	DANRE01715	BRALA20212
OG0008138	DANRE34458, DANRE34455, DANRE34457	BRALA35675
OG0008143	DANRE20470	BRALA28781
OG0008149	DANRE14236, DANRE23565, DANRE14235	BRALA10323
OG0008151	DANRE00366, DANRE00365, DANRE05421, DANRE34541	BRALA03631, BRALA03632
OG0008154	DANRE40550, DANRE40551, DANRE03413, DANRE03414, DANRE11431, DANRE11429	BRALA16049, BRALA25137
OG0008156	DANRE04904, DANRE04906, DANRE04907, DANRE04905	BRALA17414, BRALA35179
OG0008163	DANRE33024, DANRE32977, DANRE32933, DANRE07441, DANRE07440, DANRE33041, DANRE33040, DANRE33009, DANRE33008, DANRE33011, DANRE33010, DANRE33005, DANRE33015, DANRE33020, DANRE33014, DANRE33013, DANRE33012, DANRE32961, DANRE32959, DANRE33103	BRALA20194
OG0008194	DANRE39488	BRALA18858, BRALA18857
OG0008196	DANRE12924	BRALA17122
OG0008202	DANRE00001	BRALA16861
OG0008203	DANRE20578	BRALA03991
OG0008204	DANRE19232	BRALA19971
OG0008205	DANRE34114	BRALA21784
OG0008206	DANRE22435	BRALA17145
OG0008208	DANRE22091	BRALA20062
OG0008209	DANRE38195	BRALA06023
OG0008211	DANRE34903	BRALA18220
OG0008213	DANRE16175, DANRE16174, DANRE16176	BRALA28821
OG0008215	DANRE00844	BRALA22956
OG0008217	DANRE35437	BRALA06238
OG0008218	DANRE03029, DANRE03030, DANRE03031	BRALA13067, BRALA13066
OG0008219	DANRE24332	BRALA06408
OG0008220	DANRE27985	BRALA11793
OG0008222	DANRE04724, DANRE04725, DANRE05738, DANRE05739	BRALA16415
OG0008223	DANRE06940	BRALA22730
OG0008224	DANRE39132, DANRE39131	BRALA19108
OG0008225	DANRE06607	BRALA08069
OG0008227	DANRE41137, DANRE41138, DANRE41139	BRALA14669
OG0008228	DANRE22573, DANRE22572	BRALA09327
OG0008229	DANRE34897	BRALA02656
OG0008230	DANRE38056	BRALA28895
OG0008231	DANRE05034	BRALA34426
OG0008232	DANRE33295	BRALA31720
OG0008234	DANRE03864	BRALA06578
OG0008235	DANRE40508	BRALA05497
OG0008236	DANRE09853	BRALA09019
OG0008237	DANRE34955, DANRE34956, DANRE34957	BRALA07954
OG0008238	DANRE10005	BRALA15105
OG0008239	DANRE05050	BRALA17929
OG0008240	DANRE30162	BRALA09089
OG0008241	DANRE19969, DANRE19970, DANRE38138	BRALA09191
OG0008242	DANRE40049, DANRE40050	BRALA28312
OG0008243	DANRE05481	BRALA28205
OG0008244	DANRE24754	BRALA10429
OG0008246	DANRE23325	BRALA04540
OG0008247	DANRE16623	BRALA34550
OG0008249	DANRE29808	BRALA05292
OG0008250	DANRE01830	BRALA22870
OG0008251	DANRE00160	BRALA07938
OG0008252	DANRE14625	BRALA09548
OG0008254	DANRE13562	BRALA18783
OG0008255	DANRE23775, DANRE23776	BRALA20264
OG0008256	DANRE18101, DANRE18100	BRALA25076
OG0008257	DANRE27092, DANRE24473	BRALA06162
OG0008258	DANRE21931	BRALA22506
OG0008259	DANRE11647, DANRE11646	BRALA13760
OG0008261	DANRE07806	BRALA08123
OG0008262	DANRE40610	BRALA02776
OG0008263	DANRE06277	BRALA30316
OG0008264	DANRE19001	BRALA08405
OG0008266	DANRE37136	BRALA16480
OG0008267	DANRE31631	BRALA28040
OG0008268	DANRE00378	BRALA03654
OG0008269	DANRE42531	BRALA18372
OG0008270	DANRE15140	BRALA21257
OG0008271	DANRE21764	BRALA13152
OG0008272	DANRE11348, DANRE11349	BRALA16559
OG0008273	DANRE34879	BRALA05439
OG0008275	DANRE10033	BRALA28211
OG0008277	DANRE38260, DANRE38259	BRALA23402
OG0008278	DANRE33588, DANRE33589, DANRE33590	BRALA28148
OG0008279	DANRE12272	BRALA05426
OG0008281	DANRE06733	BRALA11926
OG0008282	DANRE40074, DANRE40073, DANRE40072, DANRE40071	BRALA00732
OG0008283	DANRE33504, DANRE33505	BRALA17761
OG0008286	DANRE23611	BRALA21994
OG0008288	DANRE23483	BRALA05446
OG0008290	DANRE12631	BRALA32558
OG0008291	DANRE29335	BRALA06389
OG0008292	DANRE38343	BRALA17573
OG0008294	DANRE06188	BRALA16279
OG0008295	DANRE16713, DANRE16712	BRALA31051
OG0008297	DANRE35409, DANRE35410	BRALA03422
OG0008298	DANRE41286	BRALA08665
OG0008299	DANRE28767	BRALA00329
OG0008300	DANRE15842	BRALA03675
OG0008301	DANRE05945	BRALA16291
OG0008304	DANRE42146	BRALA31258
OG0008305	DANRE42094	BRALA04867
OG0008306	DANRE13764, DANRE13763	BRALA25169
OG0008307	DANRE30680	BRALA26874
OG0008308	DANRE16045	BRALA22670
OG0008309	DANRE21775, DANRE21776	BRALA14664
OG0008311	DANRE11369	BRALA26152
OG0008312	DANRE29069	BRALA16716
OG0008313	DANRE04003, DANRE04002	BRALA13109
OG0008314	DANRE15558, DANRE15557	BRALA07442
OG0008315	DANRE29533, DANRE29532	BRALA26641, BRALA26640
OG0008318	DANRE11606	BRALA10037
OG0008319	DANRE22912	BRALA25887, BRALA25888
OG0008320	DANRE20218, DANRE43277, DANRE20217	BRALA29154
OG0008323	DANRE16787, DANRE16786	BRALA12203
OG0008324	DANRE01115	BRALA28417
OG0008325	DANRE26133	BRALA19943
OG0008326	DANRE23947	BRALA10239
OG0008327	DANRE37963, DANRE37964	BRALA18892
OG0008328	DANRE39274	BRALA28850
OG0008331	DANRE11899, DANRE11900	BRALA15204
OG0008333	DANRE08930, DANRE08929	BRALA14313
OG0008334	DANRE41256, DANRE41255, DANRE19275, DANRE19274	BRALA10047
OG0008335	DANRE41067	BRALA05150
OG0008336	DANRE25716	BRALA15357
OG0008337	DANRE42264	BRALA25417
OG0008338	DANRE01716, DANRE23279, DANRE23280	BRALA01559
OG0008339	DANRE18405, DANRE18404, DANRE18403	BRALA09633
OG0008341	DANRE11036	BRALA24420
OG0008342	DANRE10365, DANRE10364, DANRE12654, DANRE14176, DANRE14175, DANRE10363, DANRE10362	BRALA22028
OG0008343	DANRE14708	BRALA10295
OG0008345	DANRE38973	BRALA04347
OG0008346	DANRE11370	BRALA10836
OG0008347	DANRE29708	BRALA07053
OG0008348	DANRE17655	BRALA02881
OG0008349	DANRE33780	BRALA15925
OG0008350	DANRE30027	BRALA06366
OG0008351	DANRE34946, DANRE34944	BRALA02173
OG0008352	DANRE00522, DANRE00521	BRALA08491
OG0008353	DANRE25854, DANRE25853	BRALA20086
OG0008354	DANRE23706, DANRE23705, DANRE23704	BRALA31017, BRALA32314
OG0008355	DANRE04471, DANRE04472	BRALA31283
OG0008356	DANRE02813, DANRE02812	BRALA20022, BRALA20023
OG0008357	DANRE12718, DANRE12719	BRALA18497
OG0008358	DANRE12537	BRALA33771
OG0008359	DANRE36931	BRALA15128, BRALA15129
OG0008360	DANRE15139, DANRE15138	BRALA21258
OG0008361	DANRE09045, DANRE14230	BRALA16691
OG0008364	DANRE16372, DANRE16371	BRALA09903
OG0008365	DANRE15403, DANRE42161	BRALA14255
OG0008368	DANRE15384, DANRE15383	BRALA11399
OG0008371	DANRE04306	BRALA24474
OG0008374	DANRE31187, DANRE31186	BRALA09241
OG0008376	DANRE35274, DANRE35275, DANRE24291	BRALA00681, BRALA22097
OG0008377	DANRE42123	BRALA07328
OG0008378	DANRE15372, DANRE15373, DANRE15374	BRALA00143
OG0008379	DANRE01808	BRALA00924
OG0008382	DANRE38269, DANRE38270	BRALA03358
OG0008383	DANRE41070	BRALA34425, BRALA34686
OG0008384	DANRE09003, DANRE09002, DANRE09004	BRALA13373, BRALA13374
OG0008386	DANRE03808	BRALA01056
OG0008387	DANRE35613	BRALA27580
OG0008388	DANRE18843, DANRE18842, DANRE18844	BRALA22482
OG0008391	DANRE01919, DANRE01921, DANRE01920	BRALA02821
OG0008392	DANRE04087, DANRE30010	BRALA06321
OG0008395	DANRE09558, DANRE09557	BRALA06782
OG0008396	DANRE25934	BRALA22030
OG0008399	DANRE19508, DANRE19509	BRALA33684
OG0008400	DANRE02590, DANRE02589	BRALA29815, BRALA00697
OG0008401	DANRE02750	BRALA17999
OG0008403	DANRE10132	BRALA24505
OG0008404	DANRE19259	BRALA23651
OG0008406	DANRE40069, DANRE40070	BRALA01198
OG0008410	DANRE23915	BRALA17049
OG0008411	DANRE01037	BRALA07369
OG0008412	DANRE13905	BRALA13554
OG0008414	DANRE09923, DANRE09924	BRALA04459
OG0008415	DANRE17838	BRALA11890
OG0008416	DANRE05682	BRALA17626
OG0008417	DANRE41393, DANRE26521	BRALA18262
OG0008418	DANRE24591	BRALA06091
OG0008419	DANRE04782	BRALA13393
OG0008421	DANRE40091	BRALA04900, BRALA19165
OG0008422	DANRE38131	BRALA18880
OG0008424	DANRE34570	BRALA14612
OG0008425	DANRE09741, DANRE09740	BRALA03330
OG0008426	DANRE23372, DANRE23371	BRALA09433
OG0008426	DANRE02892, DANRE02893	BRALA18961, BRALA09432
OG0008427	DANRE18195	BRALA08333
OG0008432	DANRE42164	BRALA18703
OG0008433	DANRE37610, DANRE37609	BRALA00397
OG0008435	DANRE05181	BRALA33895
OG0008437	DANRE39110	BRALA00511
OG0008443	DANRE17447	BRALA19003
OG0008444	DANRE07067, DANRE07068, DANRE07066	BRALA22302
OG0008448	DANRE11510, DANRE11508, DANRE11509	BRALA11933
OG0008450	DANRE35660	BRALA34938
OG0008450	DANRE27035, DANRE24868	BRALA31984
OG0008453	DANRE30591	BRALA07678
OG0008457	DANRE11784, DANRE11783	BRALA13320
OG0008460	DANRE02916, DANRE36481	BRALA24281, BRALA24283
OG0008462	DANRE38539, DANRE38538	BRALA14603
OG0008463	DANRE18848, DANRE11909, DANRE37813, DANRE19943, DANRE19942	BRALA22549
OG0008464	DANRE08029, DANRE08028, DANRE00978, DANRE14063, DANRE14064, DANRE10515, DANRE20928	BRALA28324, BRALA26947
OG0008468	DANRE22771, DANRE22770, DANRE22769	BRALA17335
OG0008470	DANRE34449, DANRE07568, DANRE07569, DANRE00983, DANRE00984	BRALA15820, BRALA15821
OG0008472	DANRE00318, DANRE00319, DANRE00313, DANRE00312, DANRE00314, DANRE00310, DANRE00311, DANRE00317, DANRE00315, DANRE00316	BRALA17561, BRALA16763, BRALA26931, BRALA19581
OG0008477	DANRE35341, DANRE35350, DANRE20692, DANRE20691, DANRE20689, DANRE20688, DANRE20693, DANRE12008, DANRE12015, DANRE12007, DANRE12009, DANRE12013, DANRE12011, DANRE12012, DANRE12014, DANRE28782, DANRE28783, DANRE30527, DANRE30528, DANRE30529, DANRE20690	BRALA09132
OG0008478	DANRE34711	BRALA07281
OG0008507	DANRE39040, DANRE39039	BRALA15057
OG0008509	DANRE22991	BRALA05523
OG0008514	DANRE16268, DANRE16269	BRALA15921
OG0008516	DANRE10694	BRALA10786, BRALA10911
OG0008526	DANRE34698	BRALA01004
OG0008527	DANRE18594, DANRE10776	BRALA16647
OG0008528	DANRE13105	BRALA01940
OG0008529	DANRE08618	BRALA09012
OG0008530	DANRE06780, DANRE06781	BRALA03989
OG0008532	DANRE02784, DANRE02783	BRALA28388
OG0008533	DANRE18543, DANRE18542	BRALA28209
OG0008534	DANRE25231	BRALA27649
OG0008535	DANRE39223, DANRE39224	BRALA22563
OG0008536	DANRE29560	BRALA00357, BRALA00355, BRALA00356
OG0008538	DANRE20514	BRALA11832
OG0008539	DANRE25406	BRALA31052
OG0008540	DANRE14947	BRALA07940
OG0008542	DANRE21467	BRALA16597
OG0008544	DANRE39597	BRALA17943
OG0008545	DANRE17598	BRALA17948
OG0008546	DANRE14151	BRALA20223
OG0008550	DANRE36778	BRALA03273
OG0008551	DANRE00943	BRALA15706
OG0008554	DANRE24107, DANRE38277, DANRE24105, DANRE24106	BRALA03353
OG0008555	DANRE04481	BRALA16626
OG0008556	DANRE10853, DANRE18326	BRALA22513
OG0008557	DANRE37865	BRALA03028
OG0008558	DANRE25066, DANRE25067	BRALA02508
OG0008561	DANRE20325, DANRE07921	BRALA28153
OG0008562	DANRE17268	BRALA08959
OG0008563	DANRE40836	BRALA29273
OG0008564	DANRE02471, DANRE02472	BRALA17330
OG0008566	DANRE38077	BRALA11541
OG0008567	DANRE04605, DANRE04606	BRALA00993, BRALA11796
OG0008570	DANRE21965	BRALA21939
OG0008572	DANRE00022	BRALA19309
OG0008573	DANRE19385	BRALA09463
OG0008575	DANRE30679	BRALA18250
OG0008576	DANRE05957	BRALA11515
OG0008577	DANRE03648	BRALA06350
OG0008578	DANRE37031, DANRE37030	BRALA03455
OG0008579	DANRE15081, DANRE15082	BRALA15115
OG0008582	DANRE25587, DANRE31232	BRALA03652
OG0008587	DANRE11955	BRALA17930
OG0008588	DANRE03686	BRALA10465
OG0008590	DANRE38041, DANRE38042	BRALA27378
OG0008591	DANRE28969	BRALA15014
OG0008592	DANRE00377, DANRE00376	BRALA18436
OG0008593	DANRE36970, DANRE22377, DANRE22376	BRALA28147
OG0008594	DANRE09836	BRALA07379
OG0008595	DANRE17295, DANRE17294	BRALA19312
OG0008596	DANRE14530	BRALA09201
OG0008597	DANRE07096	BRALA28968
OG0008600	DANRE05761, DANRE05760, DANRE05759	BRALA22361
OG0008601	DANRE07138	BRALA20388
OG0008602	DANRE05943	BRALA34147
OG0008603	DANRE28372, DANRE28371	BRALA30099
OG0008604	DANRE29551	BRALA19507
OG0008605	DANRE37537, DANRE37538	BRALA11490
OG0008606	DANRE20257	BRALA09692
OG0008607	DANRE27459, DANRE27460	BRALA27393
OG0008609	DANRE03557	BRALA13094
OG0008611	DANRE17674	BRALA10116
OG0008612	DANRE26593	BRALA21312
OG0008613	DANRE31245	BRALA15326
OG0008614	DANRE26105	BRALA11854
OG0008618	DANRE01660	BRALA11013, BRALA11063, BRALA09335
OG0008619	DANRE11600	BRALA23442
OG0008620	DANRE39841	BRALA09482
OG0008622	DANRE25585, DANRE25586	BRALA03092
OG0008623	DANRE35007	BRALA10665
OG0008624	DANRE43287	BRALA16482
OG0008626	DANRE28396	BRALA19975
OG0008627	DANRE20508	BRALA11795
OG0008628	DANRE35278, DANRE35279	BRALA15875
OG0008629	DANRE19769, DANRE19768	BRALA21752
OG0008630	DANRE08236	BRALA24237, BRALA28920
OG0008632	DANRE29958	BRALA09185
OG0008633	DANRE11269	BRALA22271
OG0008634	DANRE11925, DANRE11924, DANRE10953, DANRE18320	BRALA22279
OG0008636	DANRE24944	BRALA18519
OG0008637	DANRE36329, DANRE36328	BRALA15802
OG0008638	DANRE38763, DANRE38762	BRALA04155
OG0008639	DANRE02162	BRALA29796
OG0008640	DANRE05356, DANRE05355, DANRE05354	BRALA16491
OG0008642	DANRE22591, DANRE22590	BRALA28732
OG0008644	DANRE11817	BRALA16311
OG0008645	DANRE37027	BRALA27600
OG0008647	DANRE28267, DANRE28266	BRALA09658
OG0008648	DANRE06620	BRALA34884, BRALA30218
OG0008649	DANRE43143	BRALA22634
OG0008651	DANRE35010, DANRE08156	BRALA00594
OG0008653	DANRE15446	BRALA29819
OG0008654	DANRE03633	BRALA27377
OG0008655	DANRE30950	BRALA20532
OG0008657	DANRE12603	BRALA32006
OG0008658	DANRE18377	BRALA21119
OG0008659	DANRE24340, DANRE24339	BRALA28628
OG0008660	DANRE25813	BRALA16548
OG0008662	DANRE39605	BRALA00592
OG0008665	DANRE00277	BRALA06807
OG0008666	DANRE22833	BRALA25113
OG0008668	DANRE24049, DANRE24048, DANRE26487	BRALA11434
OG0008669	DANRE26357	BRALA16331
OG0008670	DANRE07072, DANRE42293	BRALA06998
OG0008671	DANRE10910	BRALA20873
OG0008672	DANRE34933	BRALA18524, BRALA29802
OG0008673	DANRE17542	BRALA20899
OG0008674	DANRE15733	BRALA15953
OG0008675	DANRE11878, DANRE11879, DANRE38115	BRALA22504
OG0008676	DANRE15892, DANRE15891	BRALA07254
OG0008677	DANRE10643	BRALA05307
OG0008678	DANRE00301, DANRE00302	BRALA27767
OG0008680	DANRE06212	BRALA21682
OG0008681	DANRE41523	BRALA10215
OG0008682	DANRE22797	BRALA02229
OG0008684	DANRE42050	BRALA10687
OG0008685	DANRE12963	BRALA03084
OG0008693	DANRE35999, DANRE36000	BRALA27587
OG0008696	DANRE43031, DANRE28463, DANRE28464	BRALA11880
OG0008697	DANRE35126, DANRE35125, DANRE35369, DANRE35128	BRALA18391
OG0008698	DANRE17303, DANRE10051	BRALA03650
OG0008701	DANRE38617, DANRE13236, DANRE24300, DANRE24303, DANRE24301, DANRE24302, DANRE24299	BRALA30504
OG0008702	DANRE37118, DANRE14162, DANRE09938, DANRE09939, DANRE37117, DANRE37116	BRALA03098
OG0008705	DANRE28894, DANRE17512, DANRE17511, DANRE28893	BRALA18575
OG0008706	DANRE37623, DANRE14943, DANRE14942, DANRE10168	BRALA13538, BRALA13537
OG0008708	DANRE13698, DANRE10130, DANRE11629, DANRE18769	BRALA29355
OG0008709	DANRE31330	BRALA07707
OG0008710	DANRE24008, DANRE24009, DANRE24007, DANRE24010	BRALA19246, BRALA19247
OG0008711	DANRE04802, DANRE04803, DANRE07065, DANRE07064	BRALA01533
OG0008712	DANRE33420, DANRE33419, DANRE33418	BRALA17497, BRALA11874, BRALA01155, BRALA09917, BRALA22555
OG0008758	DANRE25447	BRALA19426
OG0008760	DANRE39974	BRALA14035
OG0008762	DANRE07808	BRALA21759
