Orthogroup	DANRE	DROME
OG0007030	DANRE15794	DROME20793
OG0007032	DANRE42519	DROME01322
OG0007033	DANRE18803, DANRE18804	DROME18841
OG0007034	DANRE21262	DROME06058
OG0007035	DANRE35003, DANRE08155	DROME00441, DROME00440
OG0007036	DANRE14569, DANRE14568, DANRE14567, DANRE14566	DROME10185
OG0007037	DANRE42762	DROME13026
OG0007039	DANRE18016	DROME20966, DROME20965
OG0007040	DANRE34356	DROME02611
OG0007041	DANRE37642, DANRE25606	DROME00583, DROME00582
OG0007042	DANRE10636	DROME08739
OG0007043	DANRE04197	DROME02534
OG0007044	DANRE16211, DANRE16212	DROME05564
OG0007045	DANRE10111	DROME14367, DROME14366
OG0007046	DANRE11415	DROME15728
OG0007047	DANRE14646	DROME00193, DROME00194
OG0007048	DANRE30007, DANRE03630	DROME01791, DROME19143
OG0007049	DANRE12279, DANRE12278	DROME16917
OG0007050	DANRE07382	DROME06887
OG0007051	DANRE09885	DROME15152
OG0007053	DANRE29142	DROME16115
OG0007054	DANRE29653, DANRE29652	DROME10899
OG0007055	DANRE33530	DROME01836
OG0007056	DANRE07920	DROME21912
OG0007057	DANRE37617	DROME16884
OG0007058	DANRE13123	DROME16980
OG0007059	DANRE03981	DROME17512, DROME17511, DROME17513
OG0007061	DANRE22042, DANRE22041	DROME21168
OG0007062	DANRE13114, DANRE13113	DROME01875
OG0007063	DANRE09361	DROME04000
OG0007068	DANRE39233, DANRE39232	DROME19884
OG0007069	DANRE11002	DROME19398
OG0007073	DANRE08821	DROME16763
OG0007074	DANRE27996, DANRE27997, DANRE27999, DANRE27998	DROME01655
OG0007075	DANRE03285, DANRE43299	DROME11946
OG0007081	DANRE29557, DANRE29558, DANRE29559	DROME01767, DROME01766
OG0007082	DANRE30592	DROME01955, DROME01957, DROME01956, DROME01954
OG0007083	DANRE14647	DROME03474
OG0007084	DANRE36884, DANRE36883	DROME17683, DROME09532
OG0007088	DANRE27920	DROME22014
OG0007089	DANRE07652, DANRE07651	DROME12957
OG0007090	DANRE21490	DROME20794
OG0007091	DANRE11390, DANRE11389	DROME06753
OG0007092	DANRE18833	DROME18902, DROME06271
OG0007093	DANRE38295	DROME16944
OG0007095	DANRE10009, DANRE10008	DROME11360
OG0007097	DANRE39435	DROME14761
OG0007098	DANRE25426, DANRE25425	DROME02756
OG0007099	DANRE16832	DROME16425
OG0007100	DANRE20633, DANRE20634	DROME01519, DROME01520
OG0007102	DANRE41563, DANRE41565, DANRE41564	DROME07635, DROME09291, DROME09290
OG0007103	DANRE03284	DROME15968, DROME15969
OG0007105	DANRE37505	DROME03967
OG0007106	DANRE21012, DANRE21013, DANRE21015, DANRE21014	DROME13665
OG0007107	DANRE15981, DANRE15980, DANRE15979	DROME06221
OG0007112	DANRE25814	DROME21664, DROME21665
OG0007113	DANRE21296	DROME08212
OG0007114	DANRE10602, DANRE14572	DROME08700
OG0007116	DANRE28502, DANRE28501, DANRE43398	DROME18939
OG0007117	DANRE31482	DROME09414
OG0007118	DANRE10021, DANRE10022	DROME16742
OG0007119	DANRE36376, DANRE36377	DROME02006
OG0007120	DANRE19755, DANRE19754	DROME12932
OG0007121	DANRE21444	DROME14887
OG0007124	DANRE41957	DROME19157
OG0007125	DANRE36299, DANRE36298	DROME00216
OG0007126	DANRE17417, DANRE00882	DROME01679
OG0007127	DANRE14792, DANRE14793, DANRE14791, DANRE10353	DROME14552
OG0007128	DANRE19019	DROME09591
OG0007129	DANRE20067, DANRE20068, DANRE05951	DROME09207, DROME09208
OG0007130	DANRE30904	DROME03247
OG0007131	DANRE40030, DANRE40031	DROME17642
OG0007132	DANRE15088, DANRE15087	DROME04510
OG0007134	DANRE22130, DANRE22129	DROME13786, DROME13787
OG0007136	DANRE25959	DROME06497
OG0007137	DANRE27979	DROME08116
OG0007138	DANRE26666, DANRE26667	DROME13828
OG0007139	DANRE39772, DANRE39771	DROME20628, DROME22010, DROME22009, DROME19837
OG0007140	DANRE27837, DANRE35428	DROME15375, DROME15374
OG0007143	DANRE12075	DROME02690
OG0007144	DANRE17418	DROME12565, DROME12567, DROME12566
OG0007145	DANRE26346	DROME13245
OG0007146	DANRE06482, DANRE06480, DANRE06481	DROME11547
OG0007147	DANRE01796	DROME17710
OG0007148	DANRE41181	DROME15555
OG0007150	DANRE38611, DANRE38612	DROME13333
OG0007151	DANRE10301	DROME07790
OG0007153	DANRE04392, DANRE04391	DROME14766
OG0007154	DANRE05456	DROME05203
OG0007158	DANRE14540	DROME10619
OG0007160	DANRE38832, DANRE38833, DANRE38831	DROME04948
OG0007163	DANRE09124	DROME03396
OG0007164	DANRE16181	DROME07185, DROME07184
OG0007165	DANRE01262, DANRE01263	DROME14270
OG0007166	DANRE37616	DROME05148, DROME04552
OG0007171	DANRE05910, DANRE05911	DROME12461
OG0007173	DANRE07590	DROME02748
OG0007174	DANRE22362	DROME04393
OG0007175	DANRE39288	DROME21360
OG0007176	DANRE08683	DROME06904
OG0007177	DANRE10701, DANRE10700, DANRE10702	DROME20944
OG0007178	DANRE18259, DANRE18258	DROME03988
OG0007180	DANRE21576, DANRE21577	DROME20745
OG0007181	DANRE22763, DANRE22762	DROME05345
OG0007183	DANRE09025, DANRE09026	DROME07166
OG0007184	DANRE15058, DANRE15059	DROME21036, DROME17546
OG0007186	DANRE03876	DROME00062
OG0007187	DANRE01702	DROME15404
OG0007188	DANRE42159, DANRE42158	DROME20960
OG0007189	DANRE29276, DANRE21865	DROME05467
OG0007190	DANRE01561, DANRE01562	DROME16734
OG0007191	DANRE40013	DROME03633
OG0007192	DANRE42628	DROME21735
OG0007198	DANRE20648	DROME19511, DROME19512
OG0007199	DANRE14796, DANRE14795, DANRE14148	DROME11470, DROME11469
OG0007200	DANRE04259	DROME00880, DROME00879
OG0007201	DANRE21446	DROME18595
OG0007209	DANRE34309, DANRE35451	DROME20678
OG0007213	DANRE30188, DANRE30189, DANRE29054, DANRE29053	DROME01745, DROME01746
OG0007248	DANRE28303	DROME21365
OG0007251	DANRE28156	DROME21854
OG0007253	DANRE24848, DANRE38288	DROME00305
OG0007254	DANRE17415	DROME17212, DROME17211
OG0007256	DANRE35626	DROME15121
OG0007258	DANRE19018	DROME03306
OG0007260	DANRE38136	DROME22107
OG0007261	DANRE15986, DANRE15985, DANRE43125	DROME07070
OG0007264	DANRE25424	DROME04401
OG0007266	DANRE30633	DROME03348
OG0007267	DANRE26686, DANRE26687	DROME07785
OG0007269	DANRE12063	DROME10599
OG0007271	DANRE04167, DANRE04136, DANRE04135	DROME10780, DROME10781
OG0007274	DANRE01276	DROME13219
OG0007279	DANRE20338	DROME12978, DROME12980, DROME12979
OG0007280	DANRE26658	DROME20512
OG0007281	DANRE30501, DANRE30500	DROME11415, DROME11416
OG0007282	DANRE33520	DROME02027
OG0007288	DANRE07196, DANRE07197	DROME07470
OG0007289	DANRE38281, DANRE38283, DANRE38282	DROME03667
OG0007291	DANRE28295, DANRE28294	DROME13803
OG0007292	DANRE09241, DANRE09240	DROME04984
OG0007296	DANRE38101	DROME06821
OG0007298	DANRE16677	DROME03253
OG0007299	DANRE34012, DANRE34011	DROME20621
OG0007300	DANRE14858	DROME05437
OG0007301	DANRE14613, DANRE14612	DROME00949
OG0007302	DANRE36522	DROME10695
OG0007303	DANRE21868	DROME16338
OG0007304	DANRE23396	DROME05565
OG0007305	DANRE34982	DROME06380
OG0007306	DANRE01049	DROME09353
OG0007307	DANRE04470	DROME21844
OG0007309	DANRE16826	DROME00052
OG0007312	DANRE29986, DANRE29987	DROME15097
OG0007316	DANRE39257, DANRE39258, DANRE39255, DANRE39256	DROME03218
OG0007317	DANRE11318	DROME05767
OG0007319	DANRE37045, DANRE37047, DANRE37046	DROME02096
OG0007321	DANRE06820	DROME14886
OG0007322	DANRE34262	DROME01656
OG0007323	DANRE21933, DANRE21932	DROME06979
OG0007325	DANRE12985	DROME00772
OG0007329	DANRE09561, DANRE09562	DROME03540
OG0007330	DANRE07790, DANRE07791	DROME06616
OG0007331	DANRE31231	DROME00081
OG0007333	DANRE22246, DANRE22247, DANRE16144	DROME16724
OG0007334	DANRE14827	DROME14550
OG0007335	DANRE17585	DROME20744
OG0007336	DANRE10061	DROME19792
OG0007339	DANRE23834	DROME15967
OG0007340	DANRE13852, DANRE13850, DANRE13851	DROME01190
OG0007341	DANRE04473	DROME11695
OG0007342	DANRE35323	DROME20920, DROME20921
OG0007343	DANRE21557, DANRE28341	DROME05240
OG0007344	DANRE05827, DANRE05828	DROME20098
OG0007345	DANRE15610, DANRE15612, DANRE15613, DANRE15611	DROME03586
OG0007347	DANRE36745	DROME13215
OG0007348	DANRE16194	DROME14950
OG0007349	DANRE39606	DROME04078
OG0007351	DANRE14677, DANRE14676, DANRE14675, DANRE08595	DROME10598
OG0007352	DANRE16773	DROME21703
OG0007354	DANRE24128	DROME05477, DROME05476
OG0007355	DANRE13636	DROME17231
OG0007356	DANRE36634	DROME08592
OG0007357	DANRE38560	DROME00169
OG0007358	DANRE43184	DROME20269, DROME20268
OG0007359	DANRE23813, DANRE23812, DANRE26870, DANRE26868	DROME19146
OG0007360	DANRE27456	DROME19459
OG0007361	DANRE14944	DROME13934
OG0007363	DANRE16032	DROME13676
OG0007364	DANRE29303	DROME21809
OG0007365	DANRE36420	DROME04793
OG0007366	DANRE21573, DANRE21572	DROME08151
OG0007367	DANRE27165	DROME04903
OG0007368	DANRE13338	DROME12399
OG0007370	DANRE08197	DROME03968
OG0007371	DANRE16865	DROME02186
OG0007374	DANRE00280	DROME19817, DROME06981, DROME06980
OG0007375	DANRE11069	DROME20148
OG0007376	DANRE39201	DROME12395
OG0007377	DANRE18290, DANRE18289	DROME11841
OG0007378	DANRE00748	DROME12005
OG0007379	DANRE17790, DANRE17791	DROME14877
OG0007382	DANRE15296	DROME00478
OG0007385	DANRE13349	DROME05965
OG0007386	DANRE18467	DROME08936
OG0007387	DANRE34966	DROME11857
OG0007388	DANRE38076, DANRE38075	DROME07430
OG0007389	DANRE19186, DANRE19187, DANRE19185	DROME20485
OG0007391	DANRE35086	DROME08685, DROME08686
OG0007393	DANRE12093	DROME14294
OG0007394	DANRE07734, DANRE07733	DROME19789
OG0007395	DANRE04069	DROME15690
OG0007396	DANRE38842, DANRE38841, DANRE38843	DROME11407
OG0007397	DANRE38807, DANRE38808	DROME14953
OG0007399	DANRE39639, DANRE39640	DROME04756
OG0007400	DANRE24512	DROME05763
OG0007401	DANRE34136	DROME20204
OG0007403	DANRE06465	DROME05771
OG0007405	DANRE12349	DROME10897, DROME10896
OG0007407	DANRE04761	DROME09567
OG0007408	DANRE10196	DROME15350, DROME15352
OG0007409	DANRE10224, DANRE10225	DROME12956
OG0007411	DANRE39541	DROME09875
OG0007412	DANRE42558	DROME16298
OG0007413	DANRE10248	DROME04023
OG0007414	DANRE36351	DROME09035, DROME09036
OG0007416	DANRE07209, DANRE07210	DROME19013, DROME13286
OG0007417	DANRE35348, DANRE35349	DROME06465
OG0007418	DANRE08205, DANRE08204	DROME19454, DROME19453
OG0007419	DANRE29996	DROME15814
OG0007421	DANRE01616, DANRE01615	DROME18796
OG0007422	DANRE11021, DANRE11020	DROME18166, DROME18165
OG0007423	DANRE15453, DANRE29404	DROME21225
OG0007424	DANRE24729, DANRE24728	DROME15021
OG0007425	DANRE12333	DROME18621
OG0007427	DANRE11179, DANRE11178	DROME13387
OG0007431	DANRE10354	DROME18094
OG0007432	DANRE13294	DROME11099
OG0007433	DANRE37715, DANRE37716	DROME15002, DROME15003
OG0007438	DANRE24144	DROME05724
OG0007439	DANRE05901	DROME11359
OG0007442	DANRE26604, DANRE26605, DANRE26603	DROME17214
OG0007445	DANRE24240	DROME12184, DROME12185
OG0007446	DANRE39669, DANRE39668	DROME18838
OG0007450	DANRE05621, DANRE05622	DROME18174
OG0007451	DANRE24091	DROME01044
OG0007452	DANRE18998	DROME05562
OG0007453	DANRE30091, DANRE30092	DROME08632, DROME08631
OG0007454	DANRE42564, DANRE42563	DROME01936
OG0007455	DANRE24416	DROME05407
OG0007456	DANRE35403	DROME08553
OG0007457	DANRE25169	DROME09037
OG0007458	DANRE15779	DROME06115
OG0007459	DANRE11769	DROME15675
OG0007460	DANRE11272	DROME11931
OG0007461	DANRE11529, DANRE11530	DROME04326
OG0007462	DANRE21378	DROME09094
OG0007463	DANRE30867	DROME11508
OG0007472	DANRE00512	DROME12085
OG0007473	DANRE02983	DROME00942
OG0007476	DANRE29800, DANRE29801	DROME01998
OG0007477	DANRE29475	DROME18579
OG0007478	DANRE33485	DROME11578
OG0007480	DANRE05240, DANRE05239, DANRE05238	DROME01310
OG0007481	DANRE33331, DANRE33330	DROME06787
OG0007482	DANRE13898	DROME19386
OG0007483	DANRE22340	DROME16379
OG0007484	DANRE08931	DROME13008
OG0007488	DANRE36992	DROME15720
OG0007490	DANRE36909, DANRE36908	DROME19319, DROME05428
OG0007491	DANRE29088	DROME16108
OG0007492	DANRE30846	DROME03070
OG0007493	DANRE06586, DANRE06508, DANRE06507	DROME06082
OG0007495	DANRE35662	DROME21169
OG0007496	DANRE02885	DROME02361
OG0007498	DANRE09394	DROME07302
OG0007499	DANRE19954	DROME15554
OG0007501	DANRE31037	DROME05481
OG0007503	DANRE04343	DROME05006
OG0007504	DANRE15442	DROME09511
OG0007507	DANRE10948, DANRE10947	DROME07477, DROME07281
OG0007508	DANRE35140	DROME11676, DROME11677
OG0007509	DANRE33335	DROME00425, DROME08833
OG0007510	DANRE05836	DROME16224
OG0007515	DANRE30056	DROME00112
OG0007517	DANRE25778, DANRE25779, DANRE25777	DROME17380, DROME17379
OG0007518	DANRE31580	DROME00450
OG0007519	DANRE13007	DROME11576
OG0007522	DANRE11801	DROME12681, DROME06917
OG0007525	DANRE21489	DROME18795
OG0007527	DANRE27156	DROME11575
OG0007531	DANRE19264	DROME18150
OG0007533	DANRE16508, DANRE37545	DROME10145
OG0007546	DANRE16541	DROME08927, DROME08928, DROME08929, DROME08932, DROME08931, DROME12517, DROME12516, DROME12518, DROME12519, DROME00187
OG0007550	DANRE39366, DANRE26260, DANRE39364, DANRE39365	DROME03286
OG0007552	DANRE29343, DANRE21966, DANRE21967, DANRE28808, DANRE28807	DROME14368
OG0007586	DANRE41141, DANRE41142	DROME07523
OG0007589	DANRE15653	DROME13237
OG0007591	DANRE28953	DROME03303
OG0007592	DANRE41713, DANRE41714, DANRE35664, DANRE35663	DROME04907
OG0007594	DANRE33947	DROME21320
OG0007597	DANRE41110, DANRE41109	DROME11734
OG0007598	DANRE15966	DROME18070
OG0007605	DANRE05829	DROME04308
OG0007610	DANRE15863	DROME11054, DROME13702
OG0007613	DANRE21468	DROME00786
OG0007615	DANRE34001	DROME16992
OG0007616	DANRE09001	DROME01134
OG0007617	DANRE39217, DANRE39216	DROME17658
OG0007619	DANRE36323	DROME13917
OG0007621	DANRE40211	DROME07475
OG0007624	DANRE10072, DANRE10071	DROME22076
OG0007626	DANRE06752	DROME17034
OG0007628	DANRE23638, DANRE23637	DROME09375
OG0007629	DANRE00353	DROME17004
OG0007630	DANRE00946, DANRE00945	DROME01630
OG0007634	DANRE04843	DROME03086
OG0007638	DANRE09456	DROME04531
OG0007642	DANRE24589, DANRE24590	DROME19922, DROME10802
OG0007645	DANRE35773	DROME19485
OG0007646	DANRE42483	DROME01727
OG0007647	DANRE39426	DROME12776, DROME12777
OG0007648	DANRE33753	DROME10644
OG0007649	DANRE24527, DANRE24526	DROME07677
OG0007650	DANRE24724, DANRE24717	DROME06961
OG0007657	DANRE38249	DROME21498
OG0007660	DANRE26242, DANRE26241	DROME02310, DROME02307
OG0007662	DANRE01198	DROME00293
OG0007663	DANRE41864	DROME19396
OG0007664	DANRE25031, DANRE43355	DROME16279
OG0007666	DANRE28753, DANRE43046	DROME13925
OG0007667	DANRE19703	DROME01143
OG0007668	DANRE35347	DROME16715, DROME16716, DROME16714
OG0007671	DANRE42117, DANRE10499, DANRE10501, DANRE10500	DROME08426, DROME08427
OG0007673	DANRE09062, DANRE09061	DROME03587
OG0007676	DANRE41267	DROME19677
OG0007677	DANRE00397	DROME12187
OG0007680	DANRE35766	DROME12223, DROME20813
OG0007685	DANRE04773	DROME08699
OG0007686	DANRE39133	DROME05296
OG0007687	DANRE28499	DROME05239
OG0007690	DANRE40980, DANRE40981	DROME19805
OG0007691	DANRE07949	DROME05660
OG0007695	DANRE15123, DANRE15095, DANRE15096	DROME08604
OG0007696	DANRE30938, DANRE25694	DROME07818, DROME07817
OG0007698	DANRE19150	DROME06524
OG0007701	DANRE33601	DROME20491
OG0007702	DANRE33057	DROME04524
OG0007703	DANRE39178	DROME09613
OG0007706	DANRE29546, DANRE29547	DROME15325
OG0007708	DANRE41337	DROME19898
OG0007709	DANRE00175, DANRE10180	DROME13180
OG0007712	DANRE03501	DROME00072
OG0007713	DANRE39528, DANRE39529	DROME08102
OG0007714	DANRE06420, DANRE06419	DROME18732, DROME18731
OG0007715	DANRE34222, DANRE34223	DROME00231
OG0007717	DANRE03335, DANRE03333, DANRE03336, DANRE03334, DANRE03332	DROME14273
OG0007719	DANRE26903	DROME08626
OG0007722	DANRE02829	DROME05973
OG0007729	DANRE25403	DROME13937
OG0007732	DANRE20060, DANRE20061	DROME15276
OG0007733	DANRE40356	DROME02381
OG0007736	DANRE08414, DANRE08413	DROME02622
OG0007738	DANRE15281	DROME11307
OG0007739	DANRE22859	DROME03472
OG0007743	DANRE23141	DROME21252
OG0007744	DANRE30723	DROME03287
OG0007746	DANRE18835	DROME15467
OG0007749	DANRE25829	DROME11919
OG0007750	DANRE16845	DROME14153
OG0007751	DANRE37539	DROME07969
OG0007752	DANRE33832	DROME19902
OG0007754	DANRE07572	DROME10213
OG0007756	DANRE05776	DROME19305, DROME19304
OG0007758	DANRE39766, DANRE39765	DROME17216
OG0007759	DANRE36189	DROME02749
OG0007760	DANRE22468	DROME07190
OG0007761	DANRE01779, DANRE23485	DROME12840
OG0007763	DANRE23619, DANRE23618	DROME09941
OG0007766	DANRE03643	DROME01672
OG0007767	DANRE26292	DROME15596
OG0007768	DANRE35286	DROME03522
OG0007772	DANRE35600	DROME12007
OG0007774	DANRE41452	DROME12031
OG0007779	DANRE35838, DANRE35839	DROME02843
OG0007781	DANRE25227	DROME18077
OG0007782	DANRE29657, DANRE29656	DROME19324
OG0007783	DANRE29889, DANRE29890	DROME03858
OG0007784	DANRE24714	DROME13437
OG0007786	DANRE16722	DROME18638
OG0007787	DANRE39944	DROME03884, DROME03887, DROME03885
OG0007790	DANRE15507, DANRE15506	DROME12339
OG0007798	DANRE15789	DROME15483
OG0007799	DANRE09846, DANRE09847	DROME16355
OG0007800	DANRE07803	DROME01328
OG0007803	DANRE16825	DROME02406
OG0007805	DANRE08167, DANRE08168	DROME01226
OG0007807	DANRE03231, DANRE03232	DROME02602, DROME02603
OG0007809	DANRE43187	DROME03461
OG0007810	DANRE02679	DROME06120
OG0007811	DANRE22151	DROME12619
OG0007812	DANRE23799, DANRE26904	DROME15163
OG0007813	DANRE09038	DROME14956
OG0007814	DANRE04379	DROME20150, DROME13529
OG0007816	DANRE41106	DROME17032
OG0007823	DANRE03242, DANRE03241	DROME13489
OG0007825	DANRE21307	DROME02964
OG0007827	DANRE03768	DROME12150
OG0007829	DANRE38302	DROME12217
OG0007830	DANRE12914, DANRE12915	DROME18766
OG0007831	DANRE06160, DANRE06161, DANRE06159	DROME00843
OG0007833	DANRE40826	DROME06789, DROME06790
OG0007838	DANRE39665, DANRE39666, DANRE39664, DANRE39663	DROME15578
OG0007841	DANRE03297, DANRE11199	DROME11786
OG0007843	DANRE20583	DROME21223
OG0007848	DANRE04583	DROME09406
OG0007850	DANRE00014, DANRE00013	DROME17217
OG0007852	DANRE01671	DROME07522
OG0007854	DANRE10752, DANRE10753, DANRE10751	DROME14458
OG0007858	DANRE40953	DROME07490
OG0007866	DANRE04141	DROME17318
OG0007911	DANRE10002	DROME01183
OG0007913	DANRE12739	DROME10986
OG0007918	DANRE06819	DROME12221
OG0007929	DANRE09742	DROME20970
OG0007931	DANRE08886, DANRE15965, DANRE15964	DROME17745
OG0007932	DANRE09754, DANRE14710	DROME04704
OG0007935	DANRE30643, DANRE05485, DANRE05486	DROME05405
OG0007937	DANRE10952	DROME14062
OG0007941	DANRE30090, DANRE30089	DROME01234
OG0007942	DANRE28892	DROME12846
OG0007943	DANRE19851	DROME21368
OG0007947	DANRE30186, DANRE30187	DROME10269
OG0007948	DANRE35016	DROME14592
OG0007949	DANRE21500	DROME00508
OG0007951	DANRE03577	DROME08356
OG0007952	DANRE23982	DROME20239
OG0007955	DANRE10662	DROME02061
OG0007956	DANRE00513	DROME04763, DROME04764
OG0007957	DANRE43440	DROME16988
OG0007958	DANRE30163	DROME07369
OG0007962	DANRE20515	DROME13835
OG0007964	DANRE01563	DROME15489
OG0007966	DANRE43416, DANRE43415	DROME06982
OG0007968	DANRE05367	DROME08366
OG0007969	DANRE01846	DROME08603
OG0007971	DANRE01642	DROME02958
OG0007972	DANRE27696, DANRE27695	DROME05655
OG0007975	DANRE41055	DROME08774
OG0007976	DANRE17213, DANRE17211, DANRE17212	DROME09395
OG0007978	DANRE14537	DROME15288
OG0007979	DANRE06335, DANRE06336	DROME02018
OG0007980	DANRE05800	DROME18856
OG0007983	DANRE05917	DROME15066, DROME15065
OG0007984	DANRE38168	DROME12797
OG0007986	DANRE00518	DROME01126
OG0007990	DANRE09108	DROME02537
OG0007991	DANRE18046	DROME15771
OG0007993	DANRE17625, DANRE17626	DROME19632
OG0007994	DANRE04091	DROME00744
OG0007996	DANRE09458, DANRE09457	DROME19142
OG0007997	DANRE07075, DANRE07074	DROME05664
OG0007999	DANRE29574	DROME10618
OG0008002	DANRE43272	DROME16335
OG0008003	DANRE37946	DROME00766, DROME00767
OG0008007	DANRE39501, DANRE39500	DROME11844
OG0008008	DANRE30055	DROME15850
OG0008009	DANRE13906	DROME15050
OG0008011	DANRE43318	DROME08106
OG0008020	DANRE05165	DROME08219
OG0008023	DANRE20610	DROME07714
OG0008025	DANRE15444, DANRE15445, DANRE30011	DROME11023, DROME11024
OG0008027	DANRE10672, DANRE10671	DROME14280
OG0008028	DANRE24687	DROME00865
OG0008030	DANRE00570	DROME05451
OG0008031	DANRE07952	DROME00893
OG0008033	DANRE06622	DROME16126
OG0008036	DANRE43279	DROME14879
OG0008038	DANRE41284, DANRE41285	DROME21413
OG0008041	DANRE31092	DROME15272
OG0008045	DANRE14902, DANRE14904, DANRE14903	DROME01340
OG0008046	DANRE18874, DANRE18872	DROME04953
OG0008047	DANRE30614	DROME06653
OG0008049	DANRE35018	DROME06428
OG0008050	DANRE01483, DANRE01482	DROME04442
OG0008051	DANRE29845	DROME02747
OG0008053	DANRE13614, DANRE13613	DROME01291
OG0008055	DANRE30653	DROME03088
OG0008056	DANRE34362	DROME02535
OG0008062	DANRE12289	DROME17709
OG0008063	DANRE39414, DANRE12935, DANRE12936	DROME08157
OG0008067	DANRE23278	DROME19730, DROME19732, DROME19731
OG0008068	DANRE16266	DROME01969
OG0008069	DANRE21600	DROME20009
OG0008071	DANRE27128	DROME09459, DROME16653
OG0008072	DANRE23515	DROME20664, DROME12867, DROME08206
OG0008075	DANRE40333, DANRE40332	DROME11758
OG0008079	DANRE24318	DROME10112
OG0008080	DANRE25081	DROME01083
OG0008081	DANRE10209, DANRE10210	DROME09031
