Orthogroup	DANRE	MOUSE
OG0007686	DANRE39133	MOUSE49809
OG0007687	DANRE28499	MOUSE14275
OG0007688	DANRE38781, DANRE38780	MOUSE35573, MOUSE35572, MOUSE35570, MOUSE35569
OG0007689	DANRE33672	MOUSE37421, MOUSE37422
OG0007690	DANRE40980, DANRE40981	MOUSE47971
OG0007691	DANRE07949	MOUSE31993
OG0007692	DANRE01628, DANRE01629, DANRE01627	MOUSE24203, MOUSE24204, MOUSE24205
OG0007694	DANRE09163	MOUSE53345
OG0007695	DANRE15123, DANRE15095, DANRE15096	MOUSE13549
OG0007696	DANRE30938, DANRE25694	MOUSE41202
OG0007697	DANRE19573	MOUSE15272, MOUSE15274, MOUSE15275, MOUSE15277, MOUSE15276, MOUSE15278
OG0007698	DANRE19150	MOUSE25625
OG0007701	DANRE33601	MOUSE37470, MOUSE37471
OG0007702	DANRE33057	MOUSE40804, MOUSE14358
OG0007703	DANRE39178	MOUSE40016
OG0007704	DANRE42203, DANRE42204	MOUSE52340, MOUSE52342, MOUSE52341
OG0007706	DANRE29546, DANRE29547	MOUSE45991, MOUSE45989
OG0007707	DANRE26456, DANRE08897	MOUSE15573
OG0007707	DANRE37976	MOUSE04090
OG0007708	DANRE41337	MOUSE14839
OG0007709	DANRE00175	MOUSE03563, MOUSE03562
OG0007709	DANRE10180	MOUSE30713, MOUSE30714
OG0007712	DANRE03501	MOUSE20927
OG0007713	DANRE39528, DANRE39529	MOUSE02555, MOUSE02554
OG0007715	DANRE34222, DANRE34223	MOUSE02758
OG0007716	DANRE24766, DANRE24767	MOUSE17100
OG0007717	DANRE03335, DANRE03333, DANRE03336, DANRE03334, DANRE03332	MOUSE11014
OG0007719	DANRE26903	MOUSE08710, MOUSE08711
OG0007721	DANRE05192, DANRE05193	MOUSE21296
OG0007722	DANRE02829	MOUSE11015
OG0007723	DANRE15072, DANRE15073	MOUSE35202, MOUSE35204, MOUSE35201, MOUSE35203, MOUSE35200
OG0007724	DANRE38732, DANRE38734	MOUSE47265
OG0007725	DANRE19211	MOUSE26078
OG0007726	DANRE12762, DANRE12761, DANRE12760	MOUSE27018, MOUSE27019
OG0007729	DANRE25403	MOUSE49190, MOUSE49188
OG0007730	DANRE24583	MOUSE32116
OG0007732	DANRE20060, DANRE20061	MOUSE03240, MOUSE03241
OG0007733	DANRE40356	MOUSE31230
OG0007734	DANRE33248	MOUSE33508
OG0007736	DANRE08414, DANRE08413	MOUSE05036, MOUSE05034, MOUSE05037, MOUSE05033, MOUSE05035
OG0007738	DANRE15281	MOUSE16169
OG0007739	DANRE22859	MOUSE31233
OG0007740	DANRE34978	MOUSE51246, MOUSE51244, MOUSE51247, MOUSE51245
OG0007741	DANRE11637, DANRE11636	MOUSE24748, MOUSE24746
OG0007741	DANRE06285, DANRE06284	MOUSE24749
OG0007743	DANRE23141	MOUSE14652
OG0007744	DANRE30723	MOUSE06890
OG0007745	DANRE25726	MOUSE49755, MOUSE49754
OG0007746	DANRE18835	MOUSE18118, MOUSE18120
OG0007748	DANRE16835, DANRE16834, DANRE05160	MOUSE49897
OG0007749	DANRE25829	MOUSE06879
OG0007750	DANRE16845	MOUSE48830, MOUSE48829
OG0007751	DANRE37539	MOUSE40456
OG0007752	DANRE33832	MOUSE50140
OG0007753	DANRE33431, DANRE33430	MOUSE10648, MOUSE10649, MOUSE10647
OG0007754	DANRE07572	MOUSE52415, MOUSE52414
OG0007755	DANRE25512, DANRE02769	MOUSE23462, MOUSE23461
OG0007756	DANRE05776	MOUSE28177, MOUSE18836
OG0007757	DANRE36374, DANRE36373	MOUSE33193, MOUSE33192
OG0007758	DANRE39766, DANRE39765	MOUSE55138, MOUSE55139
OG0007759	DANRE36189	MOUSE37138
OG0007760	DANRE22468	MOUSE28922, MOUSE28920, MOUSE28921
OG0007761	DANRE01779, DANRE23485	MOUSE34618
OG0007762	DANRE00030	MOUSE29761, MOUSE29760
OG0007763	DANRE23619, DANRE23618	MOUSE31784
OG0007766	DANRE03643	MOUSE15102
OG0007767	DANRE26292	MOUSE19111
OG0007768	DANRE35286	MOUSE04269, MOUSE04270
OG0007769	DANRE24756	MOUSE17026
OG0007770	DANRE33815, DANRE33814	MOUSE37576
OG0007771	DANRE37851	MOUSE01973
OG0007772	DANRE35600	MOUSE15924
OG0007774	DANRE41452	MOUSE26449
OG0007775	DANRE01021	MOUSE04973, MOUSE04975, MOUSE04974
OG0007776	DANRE19172	MOUSE19849
OG0007779	DANRE35838	MOUSE22501, MOUSE22500, MOUSE22502
OG0007780	DANRE17571, DANRE17572	MOUSE11726, MOUSE11727, MOUSE11728, MOUSE11725
OG0007781	DANRE25227	MOUSE24936
OG0007782	DANRE29657, DANRE29656	MOUSE46554
OG0007783	DANRE29889, DANRE29890	MOUSE15132
OG0007784	DANRE24714	MOUSE05739, MOUSE05738
OG0007785	DANRE30996	MOUSE01821, MOUSE01818, MOUSE01819, MOUSE01820
OG0007786	DANRE16722	MOUSE28028
OG0007788	DANRE03890, DANRE03889	MOUSE46490, MOUSE46489
OG0007789	DANRE03223, DANRE03224	MOUSE46412, MOUSE46411
OG0007790	DANRE15507, DANRE15506	MOUSE38635
OG0007791	DANRE02817, DANRE02815, DANRE02816, DANRE02818	MOUSE35041, MOUSE35040
OG0007793	DANRE36342, DANRE36341	MOUSE31973, MOUSE31976, MOUSE31974, MOUSE31975
OG0007794	DANRE33634, DANRE33633	MOUSE37966
OG0007795	DANRE27405, DANRE27404, DANRE27406	MOUSE33672, MOUSE33670, MOUSE33673, MOUSE33669, MOUSE33671
OG0007796	DANRE10639, DANRE10640	MOUSE30281, MOUSE30280, MOUSE30279
OG0007797	DANRE03146	MOUSE46399, MOUSE46397, MOUSE46401, MOUSE46400, MOUSE46398
OG0007798	DANRE15789	MOUSE48319, MOUSE48315, MOUSE48316, MOUSE48317, MOUSE48318
OG0007799	DANRE09846, DANRE09847	MOUSE02876, MOUSE02875, MOUSE02874
OG0007800	DANRE07803	MOUSE45061, MOUSE45062, MOUSE45060
OG0007801	DANRE30539	MOUSE03771
OG0007802	DANRE09355, DANRE09354	MOUSE42192
OG0007803	DANRE16825	MOUSE03002, MOUSE03005
OG0007804	DANRE04614	MOUSE47672, MOUSE47673
OG0007805	DANRE08167, DANRE08168	MOUSE51053, MOUSE51054
OG0007806	DANRE14422, DANRE10197	MOUSE13505
OG0007806	DANRE36907, DANRE36906	MOUSE28195
OG0007807	DANRE03231, DANRE03232	MOUSE20979
OG0007808	DANRE36716	MOUSE52609
OG0007809	DANRE43187	MOUSE31100, MOUSE31102, MOUSE31101
OG0007810	DANRE02679	MOUSE52594
OG0007811	DANRE22151	MOUSE15468
OG0007812	DANRE23799, DANRE26904	MOUSE13322
OG0007813	DANRE09038	MOUSE24718
OG0007814	DANRE04379	MOUSE11542, MOUSE11543
OG0007816	DANRE41106	MOUSE35062
OG0007817	DANRE18041, DANRE18040	MOUSE27421
OG0007818	DANRE24277, DANRE24276	MOUSE38791
OG0007820	DANRE34636, DANRE34637	MOUSE04393, MOUSE04392
OG0007821	DANRE33425, DANRE33426	MOUSE13193, MOUSE13192, MOUSE13190, MOUSE13189
OG0007823	DANRE03242, DANRE03241	MOUSE20989
OG0007825	DANRE21307	MOUSE01564
OG0007826	DANRE01436	MOUSE37786, MOUSE37790, MOUSE37789
OG0007827	DANRE03768	MOUSE18781
OG0007828	DANRE19405, DANRE19406, DANRE19407	MOUSE19087, MOUSE19091, MOUSE19088, MOUSE19089, MOUSE19090
OG0007829	DANRE38302	MOUSE49570
OG0007830	DANRE12914, DANRE12915	MOUSE33419
OG0007831	DANRE06160, DANRE06161, DANRE06159	MOUSE47902
OG0007832	DANRE05608, DANRE05607	MOUSE07921
OG0007833	DANRE40826	MOUSE37304
OG0007834	DANRE06456	MOUSE17194
OG0007836	DANRE06757	MOUSE55028, MOUSE55027
OG0007837	DANRE16053	MOUSE55360, MOUSE55363, MOUSE55362, MOUSE55361
OG0007838	DANRE39665, DANRE39666, DANRE39664, DANRE39663	MOUSE37302, MOUSE37303
OG0007839	DANRE30015, DANRE15449	MOUSE38612, MOUSE49899, MOUSE06404
OG0007841	DANRE03297	MOUSE00984, MOUSE00983, MOUSE00982
OG0007842	DANRE26364, DANRE26363	MOUSE03717, MOUSE03716, MOUSE03715, MOUSE03713, MOUSE03714, MOUSE03712, MOUSE03711
OG0007843	DANRE20583	MOUSE48259, MOUSE03608
OG0007845	DANRE22109, DANRE22110	MOUSE49620
OG0007847	DANRE40577	MOUSE09763, MOUSE09761, MOUSE09760, MOUSE09762
OG0007848	DANRE04583	MOUSE16356
OG0007849	DANRE12087	MOUSE07693, MOUSE07692
OG0007850	DANRE00014	MOUSE16398, MOUSE16397, MOUSE16399, MOUSE16400, MOUSE16396
OG0007851	DANRE38882, DANRE38883	MOUSE47481, MOUSE47482
OG0007852	DANRE01671	MOUSE52551, MOUSE52550, MOUSE52552, MOUSE14214, MOUSE19695, MOUSE52549, MOUSE19175
OG0007854	DANRE10752, DANRE10753, DANRE10751	MOUSE18111, MOUSE18110, MOUSE18109
OG0007857	DANRE07290, DANRE07289, DANRE07291	MOUSE29751, MOUSE29752, MOUSE29750
OG0007857	DANRE06472	MOUSE03375, MOUSE03377
OG0007858	DANRE40953	MOUSE47886
OG0007859	DANRE42777	MOUSE26347, MOUSE26348, MOUSE26349, MOUSE26350, MOUSE26346
OG0007860	DANRE02681, DANRE02680, DANRE36712, DANRE40413, DANRE40412	MOUSE31201
OG0007862	DANRE26361, DANRE26362	MOUSE03709, MOUSE03708
OG0007862	DANRE29931	MOUSE05778
OG0007863	DANRE21281, DANRE22817	MOUSE09380
OG0007863	DANRE31261, DANRE31262	MOUSE02037
OG0007863	DANRE02316	MOUSE23557, MOUSE23555, MOUSE23556
OG0007866	DANRE04141	MOUSE06412, MOUSE06413
OG0007867	DANRE42272, DANRE42274, DANRE42273, DANRE42275, DANRE21991	MOUSE16022, MOUSE16024, MOUSE16023, MOUSE16021
OG0007868	DANRE30994, DANRE12489, DANRE12487, DANRE12488	MOUSE39404, MOUSE39403
OG0007868	DANRE25451, DANRE12954, DANRE12953	MOUSE27221
OG0007870	DANRE21745, DANRE28270, DANRE28271	MOUSE32889, MOUSE32890, MOUSE01678, MOUSE01677
OG0007870	DANRE38500	MOUSE51613
OG0007871	DANRE11208	MOUSE12812, MOUSE00994
OG0007871	DANRE03291	MOUSE00993
OG0007872	DANRE43072	MOUSE28142
OG0007872	DANRE18043	MOUSE07641
OG0007873	DANRE08147	MOUSE50867
OG0007873	DANRE08146	MOUSE50866, MOUSE50865, MOUSE50864
OG0007873	DANRE10283, DANRE10280, DANRE10282, DANRE10281, DANRE10286, DANRE13517	MOUSE43626
OG0007875	DANRE14363, DANRE14361	MOUSE39746, MOUSE39748
OG0007875	DANRE23399, DANRE23398, DANRE01754, DANRE01753	MOUSE02549, MOUSE02550, MOUSE02551
OG0007875	DANRE14362	MOUSE39747
OG0007908	DANRE39192	MOUSE32018
OG0007911	DANRE10002	MOUSE42137
OG0007913	DANRE12739	MOUSE51666, MOUSE51665
OG0007915	DANRE18151	MOUSE35626, MOUSE35629, MOUSE35627, MOUSE35628
OG0007916	DANRE41547, DANRE41546	MOUSE21989
OG0007917	DANRE42311, DANRE42310	MOUSE13016, MOUSE13015
OG0007918	DANRE06819	MOUSE17541, MOUSE17542
OG0007920	DANRE31168, DANRE31166, DANRE31167	MOUSE20090
OG0007924	DANRE11767, DANRE11768	MOUSE35763, MOUSE35762, MOUSE35761
OG0007925	DANRE35390, DANRE39562	MOUSE27869, MOUSE27870
OG0007926	DANRE11595	MOUSE27541, MOUSE27542, MOUSE27543
OG0007927	DANRE31434, DANRE31433, DANRE31435	MOUSE35407, MOUSE35408
OG0007929	DANRE09742	MOUSE19865
OG0007931	DANRE08886	MOUSE50034
OG0007931	DANRE15965, DANRE15964	MOUSE30067
OG0007932	DANRE09754, DANRE14710	MOUSE09308
OG0007933	DANRE12410	MOUSE14474, MOUSE14473
OG0007934	DANRE42581, DANRE42582	MOUSE15701
OG0007935	DANRE30643, DANRE05485, DANRE05486	MOUSE00590
OG0007936	DANRE18507, DANRE18508	MOUSE00427
OG0007937	DANRE10952	MOUSE24537
OG0007938	DANRE30775, DANRE30776	MOUSE02315, MOUSE02316, MOUSE02317, MOUSE02314
OG0007939	DANRE23916	MOUSE25137
OG0007940	DANRE18079, DANRE18077, DANRE18076	MOUSE27351
OG0007941	DANRE30090, DANRE30089	MOUSE46203, MOUSE46204
OG0007942	DANRE28892	MOUSE50455
OG0007943	DANRE19851	MOUSE51293
OG0007944	DANRE34868	MOUSE54456, MOUSE53645, MOUSE54453
OG0007945	DANRE08217, DANRE08216	MOUSE04562
OG0007946	DANRE23335, DANRE23334, DANRE23333	MOUSE31106, MOUSE31105
OG0007947	DANRE30186, DANRE30187	MOUSE06423
OG0007948	DANRE35016	MOUSE04295, MOUSE04293, MOUSE04294
OG0007949	DANRE21500	MOUSE18976, MOUSE18975
OG0007951	DANRE03577	MOUSE28728
OG0007952	DANRE23982	MOUSE52446
OG0007954	DANRE18360	MOUSE18113
OG0007955	DANRE10662	MOUSE07201, MOUSE07202
OG0007956	DANRE00513	MOUSE19526, MOUSE19524, MOUSE19525
OG0007957	DANRE43440	MOUSE04805
OG0007958	DANRE30163	MOUSE29272
OG0007959	DANRE27159	MOUSE33616, MOUSE33614, MOUSE33615
OG0007960	DANRE41738, DANRE41737, DANRE41739	MOUSE22271, MOUSE22270, MOUSE22266, MOUSE22267, MOUSE22269, MOUSE22268
OG0007962	DANRE20515	MOUSE19256
OG0007963	DANRE41290	MOUSE35094
OG0007964	DANRE01563	MOUSE02840, MOUSE02841
OG0007965	DANRE03000, DANRE02999	MOUSE46016, MOUSE46015, MOUSE46014
OG0007966	DANRE43416, DANRE43415	MOUSE19459
OG0007967	DANRE30273	MOUSE50310
OG0007968	DANRE05367	MOUSE00817, MOUSE00816
OG0007969	DANRE01846	MOUSE04390, MOUSE04389
OG0007970	DANRE05985, DANRE05984, DANRE23172	MOUSE04005, MOUSE04004
OG0007971	DANRE01642	MOUSE41054, MOUSE41053
OG0007972	DANRE27696, DANRE27695	MOUSE12463
OG0007973	DANRE22704	MOUSE28287, MOUSE28288
OG0007974	DANRE27091, DANRE27089, DANRE27090	MOUSE52376, MOUSE52375
OG0007975	DANRE41055	MOUSE35061
OG0007976	DANRE17213, DANRE17211, DANRE17212	MOUSE46061
OG0007977	DANRE30080, DANRE30079, DANRE30078	MOUSE46146, MOUSE46145
OG0007978	DANRE14537	MOUSE38964
OG0007979	DANRE06335, DANRE06336	MOUSE13976
OG0007980	DANRE05800	MOUSE18152
OG0007983	DANRE05917	MOUSE49934, MOUSE49933
OG0007984	DANRE38168	MOUSE04214, MOUSE04213
OG0007985	DANRE06065	MOUSE29638, MOUSE29637
OG0007986	DANRE00518	MOUSE19534
OG0007988	DANRE33287	MOUSE12273, MOUSE12272, MOUSE12274
OG0007990	DANRE09108	MOUSE13625
OG0007991	DANRE18046	MOUSE27470, MOUSE27471
OG0007992	DANRE38803, DANRE38804, DANRE38805, DANRE12276	MOUSE43732
OG0007993	DANRE17625, DANRE17626	MOUSE24793
OG0007994	DANRE04091	MOUSE18237
OG0007996	DANRE09458, DANRE09457	MOUSE41392
OG0007997	DANRE07075, DANRE07074	MOUSE16634
OG0007999	DANRE29574	MOUSE05858
OG0008001	DANRE35300	MOUSE40259
OG0008002	DANRE43272	MOUSE09190, MOUSE09188, MOUSE09189
OG0008003	DANRE37946	MOUSE04039, MOUSE04040, MOUSE03055
OG0008004	DANRE27703, DANRE27701, DANRE27702	MOUSE11865
OG0008006	DANRE07161	MOUSE54878, MOUSE54877
OG0008007	DANRE39501, DANRE39500	MOUSE33098
OG0008008	DANRE30055	MOUSE38553
OG0008009	DANRE13906	MOUSE30632, MOUSE30631
OG0008011	DANRE43318	MOUSE52842
OG0008012	DANRE29944	MOUSE05679, MOUSE05680
OG0008013	DANRE24152, DANRE24151	MOUSE25100
OG0008014	DANRE07959	MOUSE04965
OG0008016	DANRE38388, DANRE38387	MOUSE44552, MOUSE44554
OG0008017	DANRE22791	MOUSE53612, MOUSE53611
OG0008018	DANRE05741, DANRE05740	MOUSE21112
OG0008019	DANRE18978	MOUSE38391, MOUSE38392, MOUSE38393
OG0008020	DANRE05165	MOUSE16705, MOUSE16706
OG0008021	DANRE21369	MOUSE26159, MOUSE26158
OG0008021	DANRE29122	MOUSE05616
OG0008022	DANRE10906	MOUSE07125, MOUSE07123, MOUSE07124
OG0008023	DANRE20610	MOUSE34579
OG0008025	DANRE15444, DANRE15445, DANRE30011	MOUSE38601, MOUSE38602
OG0008026	DANRE31319, DANRE31320	MOUSE01841
OG0008027	DANRE10671	MOUSE27459
OG0008028	DANRE24687	MOUSE18970
OG0008029	DANRE35038	MOUSE38049, MOUSE38051, MOUSE38050
OG0008030	DANRE00570	MOUSE02676
OG0008031	DANRE07952	MOUSE17164
OG0008033	DANRE06622	MOUSE40502
OG0008035	DANRE02513, DANRE22923	MOUSE34642
OG0008035	DANRE17688, DANRE26351	MOUSE24196
OG0008036	DANRE43279	MOUSE38494, MOUSE38495
OG0008037	DANRE37630	MOUSE51727, MOUSE51728, MOUSE51726
OG0008038	DANRE41285	MOUSE11252, MOUSE11251
OG0008039	DANRE33599, DANRE33600	MOUSE02803, MOUSE02801, MOUSE02802
OG0008040	DANRE18236	MOUSE00546, MOUSE00547
OG0008041	DANRE31092	MOUSE39464
OG0008043	DANRE12128	MOUSE27473, MOUSE27472
OG0008045	DANRE14902, DANRE14904, DANRE14903	MOUSE38959
OG0008046	DANRE18874, DANRE18872	MOUSE13966
OG0008047	DANRE30614	MOUSE24941
OG0008048	DANRE14758, DANRE14756	MOUSE32098
OG0008049	DANRE35018	MOUSE38263
OG0008050	DANRE01483, DANRE01482	MOUSE10211, MOUSE10210
OG0008051	DANRE29845	MOUSE46156
OG0008052	DANRE05521, DANRE05522	MOUSE27478, MOUSE27479
OG0008053	DANRE13614, DANRE13613	MOUSE06924
OG0008054	DANRE14366, DANRE14364, DANRE14365	MOUSE11400
OG0008055	DANRE30653	MOUSE02341, MOUSE02340
OG0008056	DANRE34362	MOUSE41869, MOUSE54587
OG0008057	DANRE21382	MOUSE01159
OG0008058	DANRE08685	MOUSE43492, MOUSE43491, MOUSE43493
OG0008059	DANRE10600, DANRE10601	MOUSE34246
OG0008060	DANRE36845, DANRE36846	MOUSE30978, MOUSE30977
OG0008061	DANRE24328	MOUSE21557
OG0008061	DANRE35697	MOUSE35671
OG0008062	DANRE12289	MOUSE27723
OG0008064	DANRE14122	MOUSE50499
OG0008065	DANRE30969, DANRE12348	MOUSE14444
OG0008066	DANRE25010, DANRE25009	MOUSE51552, MOUSE51553
OG0008067	DANRE23278	MOUSE00282
OG0008068	DANRE16266	MOUSE48257
OG0008069	DANRE21600	MOUSE01436, MOUSE01435
OG0008071	DANRE27128	MOUSE33353, MOUSE33351
OG0008072	DANRE23515	MOUSE34512
OG0008073	DANRE34118	MOUSE25534, MOUSE25536, MOUSE25535
OG0008074	DANRE34941	MOUSE04904
OG0008075	DANRE40333, DANRE40332	MOUSE53504
OG0008076	DANRE23121, DANRE23120	MOUSE14585
OG0008077	DANRE00744	MOUSE38437, MOUSE38438
OG0008078	DANRE23451	MOUSE14810
OG0008079	DANRE24318	MOUSE29279
OG0008080	DANRE25081	MOUSE20489
OG0008081	DANRE10209, DANRE10210	MOUSE53379
OG0008083	DANRE11447	MOUSE07873, MOUSE07872
OG0008084	DANRE18083	MOUSE27355, MOUSE27354
OG0008085	DANRE30916	MOUSE24926, MOUSE24925
OG0008086	DANRE03403, DANRE03404	MOUSE46702, MOUSE46701, MOUSE46699, MOUSE46700
OG0008087	DANRE35823, DANRE35822, DANRE41735	MOUSE22259
OG0008088	DANRE17946	MOUSE07403, MOUSE07402, MOUSE07404, MOUSE07405
OG0008089	DANRE13493, DANRE13492	MOUSE35431, MOUSE35430
OG0008090	DANRE14082, DANRE14081, DANRE14083	MOUSE24879
OG0008091	DANRE35340	MOUSE37931
OG0008093	DANRE40978, DANRE40979	MOUSE47969, MOUSE47970
OG0008094	DANRE40459	MOUSE04003
OG0008098	DANRE05259	MOUSE03050, MOUSE03051, MOUSE03048, MOUSE03049
OG0008099	DANRE30076	MOUSE15084, MOUSE15083
OG0008100	DANRE11355	MOUSE34299
OG0008102	DANRE34899	MOUSE25295
OG0008103	DANRE06236, DANRE06237	MOUSE20324
OG0008104	DANRE04052	MOUSE21169
OG0008105	DANRE05576	MOUSE18640
OG0008106	DANRE43427, DANRE43321	MOUSE40744
OG0008107	DANRE24308	MOUSE13346, MOUSE13345, MOUSE13343
OG0008108	DANRE38276	MOUSE49140
OG0008109	DANRE20116	MOUSE04381
OG0008110	DANRE26439	MOUSE19115
OG0008111	DANRE38509, DANRE38508	MOUSE51658
OG0008112	DANRE11605	MOUSE07048, MOUSE07049
OG0008113	DANRE19318	MOUSE19677
OG0008115	DANRE11727	MOUSE07116, MOUSE07117
OG0008116	DANRE29056	MOUSE05109
OG0008116	DANRE17240	MOUSE17127, MOUSE17126
OG0008117	DANRE14481	MOUSE30491
OG0008119	DANRE34164	MOUSE38287, MOUSE38288, MOUSE38286, MOUSE38285
OG0008120	DANRE12139	MOUSE33881, MOUSE33880
OG0008123	DANRE19889, DANRE19890, DANRE06823	MOUSE20102
OG0008124	DANRE36543	MOUSE14905
OG0008125	DANRE07128	MOUSE03193
OG0008126	DANRE43381, DANRE09629	MOUSE30359, MOUSE30358
OG0008127	DANRE01181, DANRE01180	MOUSE38827
OG0008136	DANRE01715	MOUSE28809, MOUSE28808, MOUSE28786
OG0008143	DANRE20470	MOUSE03471
OG0008147	DANRE42373, DANRE42371, DANRE42370, DANRE42369, DANRE42372	MOUSE12481, MOUSE12482, MOUSE12479, MOUSE12478, MOUSE12480, MOUSE12483, MOUSE12484, MOUSE12485, MOUSE12477, MOUSE12475
OG0008148	DANRE11343	MOUSE33828, MOUSE33827
OG0008148	DANRE11985, DANRE11986, DANRE17260	MOUSE32231, MOUSE32230
OG0008149	DANRE23565	MOUSE29184, MOUSE29183, MOUSE29185, MOUSE29182
OG0008150	DANRE35220, DANRE19320	MOUSE19676
OG0008150	DANRE12321, DANRE43377, DANRE25682	MOUSE51452, MOUSE51453
OG0008151	DANRE00366, DANRE00365, DANRE05421, DANRE34541	MOUSE11475, MOUSE36893
OG0008154	DANRE40550, DANRE40551	MOUSE39994
OG0008154	DANRE03413, DANRE03414, DANRE11431, DANRE11429	MOUSE11522
OG0008156	DANRE04904, DANRE04906, DANRE04907, DANRE04905	MOUSE27925, MOUSE27926
OG0008157	DANRE03211, DANRE03209, DANRE03210	MOUSE22381
OG0008157	DANRE42602, DANRE42604, DANRE42603, DANRE42600, DANRE42599, DANRE42601	MOUSE22391, MOUSE22390, MOUSE22392, MOUSE22386, MOUSE22383, MOUSE22382, MOUSE22385
OG0008194	DANRE39488	MOUSE24365, MOUSE24364, MOUSE24366
OG0008199	DANRE16267	MOUSE48254, MOUSE48255
OG0008201	DANRE36656	MOUSE40639
OG0008202	DANRE00001	MOUSE24115, MOUSE24113
OG0008203	DANRE20578	MOUSE09562
OG0008204	DANRE19232	MOUSE49397
OG0008205	DANRE34114	MOUSE25529
OG0008206	DANRE22435	MOUSE23600, MOUSE23598
OG0008208	DANRE22091	MOUSE40748
OG0008209	DANRE38195	MOUSE38456, MOUSE38454, MOUSE38453, MOUSE38455
OG0008211	DANRE34903	MOUSE32435, MOUSE32437, MOUSE32436
OG0008213	DANRE16175, DANRE16174, DANRE16176	MOUSE16108
OG0008215	DANRE00844	MOUSE29766, MOUSE29768, MOUSE29767
OG0008217	DANRE35437	MOUSE14169
OG0008218	DANRE03029, DANRE03030, DANRE03031	MOUSE03940, MOUSE03941
OG0008219	DANRE24332	MOUSE21536
OG0008220	DANRE27985	MOUSE21741, MOUSE55013
OG0008223	DANRE06940	MOUSE53844
OG0008224	DANRE39132, DANRE39131	MOUSE49803
OG0008225	DANRE06607	MOUSE03205, MOUSE03206
OG0008227	DANRE41137, DANRE41138, DANRE41139	MOUSE09612, MOUSE09611
OG0008228	DANRE22573, DANRE22572	MOUSE40851, MOUSE40852
OG0008229	DANRE34897	MOUSE25293
OG0008230	DANRE38056	MOUSE12257, MOUSE12256, MOUSE12255
OG0008231	DANRE05034	MOUSE21427
OG0008232	DANRE33295	MOUSE04305
OG0008234	DANRE03864	MOUSE06514
OG0008235	DANRE40508	MOUSE33786
OG0008236	DANRE09853	MOUSE25027, MOUSE25026, MOUSE25029, MOUSE25024
OG0008237	DANRE34955, DANRE34956, DANRE34957	MOUSE18526
OG0008238	DANRE10005	MOUSE42133
OG0008239	DANRE05050	MOUSE11043, MOUSE11045, MOUSE11044
OG0008240	DANRE30162	MOUSE03130, MOUSE03131, MOUSE03129
OG0008242	DANRE40049, DANRE40050	MOUSE31940
OG0008243	DANRE05481	MOUSE00601
OG0008244	DANRE24754	MOUSE17159
OG0008246	DANRE23325	MOUSE02515
OG0008247	DANRE16623	MOUSE21291, MOUSE21289, MOUSE21290
OG0008249	DANRE29808	MOUSE50402
OG0008250	DANRE01830	MOUSE48584, MOUSE48582, MOUSE48583
OG0008251	DANRE00160	MOUSE03565, MOUSE03564
OG0008252	DANRE14625	MOUSE19494
OG0008254	DANRE13562	MOUSE30294, MOUSE30293
OG0008255	DANRE23775, DANRE23776	MOUSE32452
OG0008256	DANRE18101, DANRE18100	MOUSE06806, MOUSE06805
OG0008257	DANRE27092, DANRE24473	MOUSE52380
OG0008258	DANRE21931	MOUSE24600
OG0008259	DANRE11647, DANRE11646	MOUSE06588
OG0008261	DANRE07806	MOUSE45085, MOUSE45084
OG0008262	DANRE40610	MOUSE25792
OG0008263	DANRE06277	MOUSE20129
OG0008264	DANRE19001	MOUSE19474, MOUSE19475
OG0008265	DANRE22829	MOUSE54252, MOUSE54253
OG0008266	DANRE37136	MOUSE27562, MOUSE27560, MOUSE27559, MOUSE27561
OG0008267	DANRE31631	MOUSE14481
OG0008268	DANRE00378	MOUSE25991
OG0008269	DANRE42531	MOUSE15742
OG0008270	DANRE15140	MOUSE33910, MOUSE33909, MOUSE33908
OG0008271	DANRE21764	MOUSE18408, MOUSE18409
OG0008272	DANRE11348, DANRE11349	MOUSE27157
OG0008273	DANRE34879	MOUSE04041
OG0008275	DANRE10033	MOUSE32147
OG0008277	DANRE38260, DANRE38259	MOUSE45807, MOUSE45808, MOUSE45806
OG0008278	DANRE33588, DANRE33589, DANRE33590	MOUSE37521, MOUSE37522
OG0008279	DANRE12272	MOUSE30023
OG0008280	DANRE07625	MOUSE15649, MOUSE15650, MOUSE15651
OG0008281	DANRE06733	MOUSE20422
OG0008282	DANRE40074, DANRE40073, DANRE40072, DANRE40071	MOUSE33644, MOUSE33643
OG0008283	DANRE33504, DANRE33505	MOUSE37554
OG0008284	DANRE07860	MOUSE42759
OG0008285	DANRE12521, DANRE38218	MOUSE49674
OG0008285	DANRE12522, DANRE14127, DANRE14126, DANRE38219, DANRE12523	MOUSE19869
OG0008286	DANRE23611	MOUSE28342, MOUSE28340
OG0008288	DANRE23483	MOUSE34482, MOUSE34483, MOUSE34484
OG0008289	DANRE34246	MOUSE25931, MOUSE25928, MOUSE25929, MOUSE25930
OG0008290	DANRE12631	MOUSE45820
OG0008291	DANRE29335	MOUSE03973
OG0008292	DANRE38343	MOUSE51354, MOUSE51357, MOUSE51356, MOUSE51355, MOUSE51353
OG0008293	DANRE25619	MOUSE44885
OG0008294	DANRE06188	MOUSE40379, MOUSE40378
OG0008295	DANRE16713, DANRE16712	MOUSE18641
OG0008297	DANRE35409, DANRE35410	MOUSE02733
OG0008298	DANRE41286	MOUSE34796
