Orthogroup	DANRE	ORYLA
OG0006860	DANRE39348	ORYLA12394
OG0006861	DANRE41588, DANRE41589	ORYLA10051
OG0006862	DANRE05434, DANRE05435	ORYLA10430
OG0006864	DANRE30356	ORYLA16704, ORYLA00881
OG0006865	DANRE37107, DANRE37108	ORYLA08635
OG0006866	DANRE28013, DANRE28011	ORYLA06893
OG0006866	DANRE23478, DANRE23477	ORYLA16133
OG0006869	DANRE39720, DANRE39721	ORYLA15879
OG0006871	DANRE36314	ORYLA13504
OG0006872	DANRE12533, DANRE12534, DANRE12532	ORYLA15278, ORYLA15279
OG0006873	DANRE35332, DANRE35331	ORYLA17413
OG0006874	DANRE02204	ORYLA14058
OG0006875	DANRE19819	ORYLA04531
OG0006876	DANRE36350	ORYLA13231
OG0006877	DANRE25161	ORYLA14665
OG0006878	DANRE26618	ORYLA06366
OG0006879	DANRE30943	ORYLA11007
OG0006880	DANRE02192, DANRE02193, DANRE02191	ORYLA14486
OG0006881	DANRE07877	ORYLA03213
OG0006882	DANRE12968, DANRE12967	ORYLA12470
OG0006886	DANRE33750	ORYLA01362
OG0006887	DANRE35935	ORYLA18327
OG0006888	DANRE20632	ORYLA13676
OG0006889	DANRE12508	ORYLA15285
OG0006890	DANRE04449	ORYLA05057
OG0006891	DANRE15280, DANRE15279	ORYLA12282
OG0006892	DANRE42353	ORYLA18584
OG0006893	DANRE35990, DANRE35991, DANRE35992	ORYLA00800
OG0006894	DANRE04254, DANRE04253	ORYLA19918
OG0006895	DANRE04051	ORYLA08207
OG0006896	DANRE16360, DANRE16361, DANRE39466	ORYLA07408
OG0006897	DANRE34848, DANRE34849, DANRE34850	ORYLA17654
OG0006898	DANRE12640	ORYLA15253
OG0006899	DANRE25627, DANRE25626	ORYLA01888, ORYLA07590
OG0006900	DANRE17615, DANRE17616	ORYLA10711
OG0006901	DANRE42359, DANRE42358	ORYLA19363
OG0006903	DANRE09420	ORYLA05646
OG0006903	DANRE03354, DANRE03353	ORYLA07893
OG0006903	DANRE29137	ORYLA16398
OG0006904	DANRE04837, DANRE04838	ORYLA10752
OG0006905	DANRE36867	ORYLA14337
OG0006906	DANRE35097	ORYLA04358
OG0006907	DANRE30638	ORYLA11869
OG0006908	DANRE34940	ORYLA04532
OG0006909	DANRE40335	ORYLA20226
OG0006911	DANRE07250	ORYLA01075
OG0006912	DANRE18257	ORYLA13590
OG0006914	DANRE00540, DANRE00539	ORYLA19783
OG0006917	DANRE08924	ORYLA18342
OG0006918	DANRE09402	ORYLA05445
OG0006919	DANRE03724	ORYLA19417
OG0006920	DANRE41930	ORYLA09599
OG0006923	DANRE14202	ORYLA02242
OG0006924	DANRE34932	ORYLA19320
OG0006925	DANRE10925, DANRE10926	ORYLA10136
OG0006926	DANRE14985	ORYLA02117
OG0006927	DANRE28369	ORYLA06863
OG0006929	DANRE10027	ORYLA05323
OG0006930	DANRE41147	ORYLA17500, ORYLA17499
OG0006931	DANRE18816	ORYLA11673
OG0006932	DANRE03602, DANRE03603, DANRE29298	ORYLA16938
OG0006934	DANRE42873	ORYLA09930
OG0006935	DANRE04751	ORYLA10774
OG0006936	DANRE05124	ORYLA12502
OG0006937	DANRE39416	ORYLA09224
OG0006938	DANRE01654	ORYLA13900
OG0006939	DANRE05866, DANRE05865	ORYLA10635
OG0006940	DANRE03264, DANRE03263	ORYLA07819
OG0006942	DANRE40029	ORYLA01085
OG0006943	DANRE31332	ORYLA11269
OG0006945	DANRE42360	ORYLA19364
OG0006946	DANRE00393, DANRE00394, DANRE00392	ORYLA02739
OG0006948	DANRE05810	ORYLA05268
OG0006949	DANRE12732	ORYLA14891
OG0006951	DANRE14887, DANRE14889, DANRE14888	ORYLA01790
OG0006952	DANRE14759	ORYLA02149
OG0006953	DANRE01132	ORYLA04011
OG0006954	DANRE11015	ORYLA10656
OG0006955	DANRE30983	ORYLA11271
OG0006957	DANRE06715, DANRE06716	ORYLA01524
OG0006959	DANRE37495	ORYLA07529
OG0006960	DANRE42368	ORYLA20075
OG0006962	DANRE02782	ORYLA14243
OG0006964	DANRE09142	ORYLA06047
OG0006967	DANRE03623	ORYLA07736
OG0006968	DANRE26323	ORYLA07011
OG0006969	DANRE06563	ORYLA00904
OG0006970	DANRE16466, DANRE16465, DANRE06600	ORYLA01120
OG0006971	DANRE40878, DANRE40877	ORYLA17898
OG0006972	DANRE25189	ORYLA15222
OG0006973	DANRE17252	ORYLA11601
OG0006974	DANRE13323, DANRE13322	ORYLA03114
OG0006975	DANRE09037	ORYLA05959
OG0006976	DANRE18544, DANRE18545	ORYLA11643
OG0006977	DANRE02258	ORYLA14070
OG0006978	DANRE34823, DANRE34824	ORYLA17389
OG0006979	DANRE38972	ORYLA18967
OG0006980	DANRE26295	ORYLA18419
OG0006981	DANRE25411	ORYLA15231
OG0006982	DANRE33288	ORYLA08562, ORYLA08563
OG0006983	DANRE23215	ORYLA15643
OG0006984	DANRE37712, DANRE25429	ORYLA15233, ORYLA12089
OG0006987	DANRE18282, DANRE18283	ORYLA18444
OG0006988	DANRE29990	ORYLA16944
OG0006989	DANRE21381	ORYLA09680
OG0006990	DANRE17525, DANRE17526, DANRE17527	ORYLA12859
OG0006991	DANRE22662, DANRE22663, DANRE22661	ORYLA19862
OG0006992	DANRE03940	ORYLA07859, ORYLA07860
OG0006993	DANRE08645	ORYLA03063
OG0006994	DANRE41698	ORYLA19038
OG0006995	DANRE14381, DANRE14382	ORYLA01996
OG0006996	DANRE04792	ORYLA04870
OG0006997	DANRE31374, DANRE31375	ORYLA10925
OG0006998	DANRE03324, DANRE43324	ORYLA07905
OG0006999	DANRE10373, DANRE10372	ORYLA05329
OG0007000	DANRE40871, DANRE40870	ORYLA17381
OG0007001	DANRE31299	ORYLA10882
OG0007002	DANRE19224, DANRE19223	ORYLA19238
OG0007003	DANRE38881	ORYLA12075
OG0007004	DANRE24109, DANRE24111	ORYLA09056
OG0007005	DANRE07555, DANRE07554	ORYLA03067
OG0007006	DANRE24251	ORYLA09127
OG0007006	DANRE33893, DANRE33894	ORYLA04167
OG0007007	DANRE01269, DANRE01270	ORYLA19143
OG0007008	DANRE00565	ORYLA20301
OG0007009	DANRE35325	ORYLA17311
OG0007010	DANRE17817	ORYLA12802
OG0007011	DANRE08885, DANRE08884, DANRE08883	ORYLA03574
OG0007012	DANRE37825, DANRE37827, DANRE37828, DANRE37826	ORYLA07702
OG0007013	DANRE04152	ORYLA08186
OG0007015	DANRE22599, DANRE22598	ORYLA15619
OG0007016	DANRE25387, DANRE25386	ORYLA20315
OG0007018	DANRE07063	ORYLA01330
OG0007021	DANRE42259	ORYLA09538
OG0007022	DANRE01733	ORYLA14380
OG0007023	DANRE21295	ORYLA13776
OG0007024	DANRE25046	ORYLA14743
OG0007025	DANRE39883	ORYLA19770
OG0007026	DANRE25877	ORYLA15372
OG0007027	DANRE41272	ORYLA15909
OG0007028	DANRE27455	ORYLA06937
OG0007029	DANRE02752, DANRE02753, DANRE02754	ORYLA14229
OG0007030	DANRE15794	ORYLA00487
OG0007031	DANRE40046	ORYLA12964
OG0007032	DANRE42519	ORYLA18196
OG0007033	DANRE18803, DANRE18804	ORYLA11802
OG0007034	DANRE21262	ORYLA13978
OG0007035	DANRE35003, DANRE08155	ORYLA03436
OG0007036	DANRE14568, DANRE14567, DANRE14566	ORYLA01654
OG0007037	DANRE42762	ORYLA09849
OG0007038	DANRE40365	ORYLA15687
OG0007039	DANRE18016	ORYLA10444
OG0007040	DANRE34356	ORYLA15293
OG0007041	DANRE37642	ORYLA12169
OG0007041	DANRE25606	ORYLA14638
OG0007042	DANRE10636	ORYLA05629
OG0007044	DANRE16211, DANRE16212	ORYLA19075
OG0007046	DANRE11415	ORYLA10686
OG0007047	DANRE14646	ORYLA02086
OG0007048	DANRE30007	ORYLA16978
OG0007049	DANRE12278	ORYLA12565
OG0007050	DANRE07382	ORYLA20452
OG0007052	DANRE12457	ORYLA15339
OG0007052	DANRE12458, DANRE30990	ORYLA19989
OG0007053	DANRE29142	ORYLA16394
OG0007055	DANRE33530	ORYLA17619
OG0007058	DANRE13123	ORYLA03722
OG0007059	DANRE03981	ORYLA07836
OG0007060	DANRE10375, DANRE10374	ORYLA05548
OG0007061	DANRE22042, DANRE22041	ORYLA00894
OG0007062	DANRE13114, DANRE13113	ORYLA03640
OG0007063	DANRE09361	ORYLA05804
OG0007064	DANRE07304	ORYLA20409
OG0007065	DANRE12615, DANRE12616	ORYLA14600
OG0007066	DANRE19801	ORYLA02140
OG0007068	DANRE39233, DANRE39232	ORYLA07348
OG0007069	DANRE11002	ORYLA10663
OG0007070	DANRE26939	ORYLA06946
OG0007071	DANRE11842, DANRE11840	ORYLA10456
OG0007072	DANRE12173, DANRE12174, DANRE12175	ORYLA12666
OG0007073	DANRE08821	ORYLA03515
OG0007074	DANRE27996, DANRE27997, DANRE27999, DANRE27998	ORYLA06899
OG0007075	DANRE03285, DANRE43299	ORYLA17760
OG0007076	DANRE30964, DANRE30963	ORYLA11263
OG0007077	DANRE17836, DANRE17837	ORYLA12778
OG0007078	DANRE10502	ORYLA06143
OG0007080	DANRE18620	ORYLA11474
OG0007081	DANRE29557, DANRE29558, DANRE29559	ORYLA16483
OG0007082	DANRE30592	ORYLA19534
OG0007083	DANRE14647	ORYLA02087
OG0007084	DANRE36884, DANRE36883	ORYLA18994
OG0007086	DANRE12497	ORYLA15347
OG0007088	DANRE27920	ORYLA06446
OG0007090	DANRE21490	ORYLA12938
OG0007091	DANRE11390, DANRE11389	ORYLA10611
OG0007092	DANRE18833	ORYLA11433
OG0007093	DANRE38295	ORYLA12432
OG0007094	DANRE11853, DANRE11852	ORYLA10462
OG0007095	DANRE10009, DANRE10008	ORYLA05795
OG0007096	DANRE17506	ORYLA13346, ORYLA06995
OG0007097	DANRE39435	ORYLA17535
OG0007098	DANRE25426, DANRE25425	ORYLA15262
OG0007099	DANRE16832	ORYLA00040
OG0007100	DANRE20633, DANRE20634	ORYLA13677
OG0007102	DANRE41563, DANRE41565, DANRE41564	ORYLA09553
OG0007103	DANRE03284	ORYLA08342
OG0007104	DANRE00996	ORYLA03154
OG0007105	DANRE37505	ORYLA07523
OG0007106	DANRE21012, DANRE21013, DANRE21015, DANRE21014	ORYLA13818
OG0007107	DANRE15981, DANRE15980, DANRE15979	ORYLA00560
OG0007108	DANRE01033, DANRE01034	ORYLA04528
OG0007111	DANRE24115, DANRE24114, DANRE26940	ORYLA11279
OG0007112	DANRE25814	ORYLA19964
OG0007113	DANRE21296	ORYLA13775
OG0007114	DANRE10602, DANRE14572	ORYLA05387, ORYLA02077
OG0007115	DANRE09404, DANRE09403, DANRE09405	ORYLA05459
OG0007116	DANRE28502, DANRE28501, DANRE43398	ORYLA17044
OG0007117	DANRE31482	ORYLA11159
OG0007118	DANRE10021, DANRE10022	ORYLA18746
OG0007119	DANRE36376, DANRE36377	ORYLA13244
OG0007120	DANRE19755, DANRE19754	ORYLA02860
OG0007121	DANRE21444	ORYLA00087
OG0007122	DANRE23206	ORYLA15640
OG0007123	DANRE03239, DANRE03237, DANRE03238, DANRE03240	ORYLA07878
OG0007124	DANRE41957	ORYLA09552
OG0007125	DANRE36299, DANRE36298	ORYLA13532
OG0007126	DANRE17417	ORYLA11848
OG0007127	DANRE14793, DANRE14791, DANRE10353	ORYLA05546
OG0007128	DANRE19019	ORYLA02979
OG0007129	DANRE20067	ORYLA01220
OG0007129	DANRE05951	ORYLA04646
OG0007130	DANRE30904	ORYLA18855
OG0007131	DANRE40030, DANRE40031	ORYLA17663
OG0007132	DANRE15087	ORYLA02165
OG0007133	DANRE01479	ORYLA18527
OG0007134	DANRE22130, DANRE22129	ORYLA00740
OG0007135	DANRE38477	ORYLA12420
OG0007136	DANRE25959	ORYLA14799
OG0007137	DANRE27979	ORYLA06230
OG0007139	DANRE39772, DANRE39771	ORYLA20254
OG0007140	DANRE27837	ORYLA10308
OG0007140	DANRE35428	ORYLA00270
OG0007141	DANRE29345	ORYLA17064
OG0007142	DANRE33554	ORYLA17213
OG0007143	DANRE12075	ORYLA10676
OG0007145	DANRE26346	ORYLA07062
OG0007147	DANRE01796	ORYLA14416
OG0007148	DANRE41181	ORYLA17738
OG0007150	DANRE38611, DANRE38612	ORYLA12660
OG0007151	DANRE10301	ORYLA03573
OG0007153	DANRE04392, DANRE04391	ORYLA04856
OG0007154	DANRE05456	ORYLA10421
OG0007158	DANRE14540	ORYLA02201
OG0007159	DANRE39955, DANRE39956	ORYLA13649
OG0007161	DANRE12817	ORYLA15162
OG0007162	DANRE40183	ORYLA13655
OG0007163	DANRE09124	ORYLA19100
OG0007164	DANRE16181	ORYLA09721, ORYLA12288
OG0007165	DANRE01262, DANRE01263	ORYLA03664
OG0007166	DANRE37616	ORYLA12340, ORYLA12341
OG0007168	DANRE42575, DANRE42574	ORYLA09683
OG0007169	DANRE14377, DANRE14376	ORYLA01808
OG0007171	DANRE05910, DANRE05911	ORYLA05245
OG0007173	DANRE07590	ORYLA00375
OG0007174	DANRE22362	ORYLA15845
OG0007175	DANRE39288	ORYLA12365
OG0007176	DANRE08683	ORYLA05563
OG0007177	DANRE10701, DANRE10700, DANRE10702	ORYLA10550
OG0007178	DANRE18259, DANRE18258	ORYLA13591
OG0007179	DANRE23985	ORYLA09261, ORYLA09260
OG0007181	DANRE22763, DANRE22762	ORYLA15718
OG0007182	DANRE35013	ORYLA12514
OG0007183	DANRE09025, DANRE09026	ORYLA05418
OG0007184	DANRE15058, DANRE15059	ORYLA02171
OG0007185	DANRE30304	ORYLA16541
OG0007185	DANRE36004, DANRE36003	ORYLA00068
OG0007186	DANRE03876	ORYLA08238
OG0007187	DANRE01702	ORYLA14366
OG0007188	DANRE42159, DANRE42158	ORYLA19593
OG0007189	DANRE29276, DANRE21865	ORYLA00633
OG0007190	DANRE01561, DANRE01562	ORYLA02310
OG0007191	DANRE40013	ORYLA17462
OG0007192	DANRE42628	ORYLA09692
OG0007193	DANRE03626	ORYLA07734
OG0007193	DANRE28613, DANRE28612, DANRE28611	ORYLA16990
OG0007193	DANRE30071	ORYLA16522
OG0007195	DANRE33602, DANRE33603	ORYLA17219
OG0007198	DANRE20648	ORYLA18294
OG0007199	DANRE14148	ORYLA05345, ORYLA01726
OG0007200	DANRE04259	ORYLA08097
OG0007201	DANRE21446	ORYLA12849, ORYLA12850
OG0007203	DANRE05824	ORYLA12573
OG0007204	DANRE36365	ORYLA13239
OG0007204	DANRE30170, DANRE30172	ORYLA16562
OG0007204	DANRE30169, DANRE30171	ORYLA16561
OG0007205	DANRE30286	ORYLA16572
OG0007205	DANRE17682, DANRE17681	ORYLA13452
OG0007205	DANRE43402, DANRE43401	ORYLA06637
OG0007205	DANRE33365, DANRE33405, DANRE40673, DANRE40674	ORYLA17843
OG0007206	DANRE26533	ORYLA06585
OG0007206	DANRE01929	ORYLA13436
OG0007206	DANRE26536, DANRE26534, DANRE26535	ORYLA06587
OG0007207	DANRE13782	ORYLA18413
OG0007207	DANRE14492, DANRE14491, DANRE14490, DANRE14494, DANRE29527, DANRE29526	ORYLA16369, ORYLA16366, ORYLA16367, ORYLA16368
OG0007208	DANRE34269, DANRE34270	ORYLA02408
OG0007209	DANRE35451	ORYLA00656, ORYLA00655
OG0007210	DANRE14094, DANRE14093	ORYLA02020
OG0007210	DANRE09655, DANRE09656, DANRE09654, DANRE09653, DANRE09657, DANRE09658	ORYLA05936
OG0007210	DANRE14095, DANRE14096	ORYLA02022
OG0007210	DANRE09660, DANRE09661	ORYLA05938
OG0007212	DANRE22138, DANRE22139, DANRE26611, DANRE26609, DANRE26610	ORYLA06596
OG0007212	DANRE23677	ORYLA13122, ORYLA13123
OG0007213	DANRE30188, DANRE30189	ORYLA16625
OG0007213	DANRE29054	ORYLA00768
OG0007214	DANRE30732, DANRE30733, DANRE30735, DANRE30734	ORYLA14774
OG0007214	DANRE30736	ORYLA10980
OG0007227	DANRE09122	ORYLA20378
OG0007248	DANRE28303	ORYLA06298
OG0007250	DANRE16084, DANRE16083, DANRE16082	ORYLA08747
OG0007251	DANRE28156	ORYLA06850
OG0007253	DANRE24848	ORYLA08898
OG0007253	DANRE38288	ORYLA12436
OG0007254	DANRE17415	ORYLA11846
OG0007256	DANRE35626	ORYLA18423
OG0007258	DANRE19018	ORYLA02983
OG0007260	DANRE38136	ORYLA07375
OG0007261	DANRE15986, DANRE15985, DANRE43125	ORYLA00423
OG0007263	DANRE41060	ORYLA03034
OG0007264	DANRE25424	ORYLA15263
OG0007266	DANRE30633	ORYLA19225
OG0007267	DANRE26686, DANRE26687	ORYLA14269
OG0007268	DANRE42444, DANRE42443	ORYLA09609
OG0007269	DANRE12063	ORYLA10696
OG0007270	DANRE16191, DANRE16192	ORYLA04915, ORYLA04916
OG0007271	DANRE04136, DANRE04135	ORYLA06700
OG0007272	DANRE22978	ORYLA19327
OG0007273	DANRE29589	ORYLA17133
OG0007274	DANRE01276	ORYLA01401
OG0007275	DANRE31136, DANRE31135	ORYLA10992
OG0007276	DANRE33385, DANRE33386	ORYLA17414
OG0007277	DANRE05579, DANRE05577, DANRE05578	ORYLA05155, ORYLA05156
OG0007279	DANRE20338	ORYLA04478
OG0007280	DANRE26658	ORYLA06789
OG0007281	DANRE30501, DANRE30500	ORYLA16781
OG0007282	DANRE33520	ORYLA17269
OG0007283	DANRE30003	ORYLA16980
OG0007283	DANRE15438	ORYLA00573
OG0007284	DANRE10645	ORYLA05432
OG0007284	DANRE02530	ORYLA09535
OG0007285	DANRE10034, DANRE10035	ORYLA05317
OG0007286	DANRE37560	ORYLA19380
OG0007287	DANRE42962, DANRE42961, DANRE40805, DANRE05019	ORYLA14854
OG0007287	DANRE41791	ORYLA18171
OG0007288	DANRE07196, DANRE07197	ORYLA20472
OG0007289	DANRE38281, DANRE38283, DANRE38282, DANRE38284	ORYLA03622
OG0007290	DANRE26147, DANRE26146	ORYLA20279
OG0007291	DANRE28295, DANRE28294	ORYLA15418
OG0007292	DANRE09241, DANRE09240	ORYLA05899
OG0007293	DANRE14743	ORYLA02154
OG0007294	DANRE24046, DANRE24044, DANRE24045	ORYLA09264
OG0007295	DANRE06178, DANRE06177	ORYLA01411
OG0007296	DANRE38101	ORYLA12441
OG0007297	DANRE39713, DANRE39710	ORYLA16040
OG0007298	DANRE16677	ORYLA00430
OG0007299	DANRE34012, DANRE34011	ORYLA17998
OG0007300	DANRE14858	ORYLA02105
OG0007302	DANRE36522	ORYLA13509, ORYLA19833
OG0007303	DANRE21868	ORYLA18273
OG0007304	DANRE23396	ORYLA11541
OG0007306	DANRE01049	ORYLA04055
OG0007307	DANRE04470	ORYLA04750
OG0007308	DANRE09523	ORYLA01818, ORYLA05605
OG0007309	DANRE16826	ORYLA00123
OG0007310	DANRE42767, DANRE42766	ORYLA09847
OG0007312	DANRE29986, DANRE29987	ORYLA16909
OG0007314	DANRE18859	ORYLA11660
OG0007316	DANRE39257, DANRE39258, DANRE39255, DANRE39256	ORYLA07711
OG0007317	DANRE11318	ORYLA04703
OG0007318	DANRE22103	ORYLA14192
OG0007319	DANRE37045, DANRE37047, DANRE37046	ORYLA13973
OG0007320	DANRE37628, DANRE37627	ORYLA19939
OG0007321	DANRE06820	ORYLA01035
OG0007322	DANRE34262	ORYLA12070
OG0007325	DANRE12985	ORYLA12467
OG0007326	DANRE26003	ORYLA14944
OG0007328	DANRE04726	ORYLA04937
OG0007329	DANRE09561, DANRE09562	ORYLA05886
OG0007330	DANRE07790, DANRE07791	ORYLA03139
OG0007331	DANRE31231	ORYLA11072
OG0007333	DANRE22246, DANRE22247	ORYLA13227
OG0007333	DANRE16144	ORYLA09947
OG0007334	DANRE14827	ORYLA02101
OG0007335	DANRE17585	ORYLA11672
OG0007336	DANRE10061	ORYLA05981
OG0007337	DANRE17263, DANRE17262	ORYLA11944
OG0007339	DANRE23834	ORYLA08865
OG0007340	DANRE13852, DANRE13850, DANRE13851	ORYLA01911
OG0007341	DANRE04473	ORYLA12520
OG0007342	DANRE35323	ORYLA17313
OG0007343	DANRE21557	ORYLA13486
OG0007344	DANRE05827, DANRE05828	ORYLA18957
OG0007345	DANRE15613	ORYLA19599
OG0007347	DANRE36745	ORYLA13816
OG0007348	DANRE16193, DANRE16195	ORYLA12246
OG0007349	DANRE39606	ORYLA17364
OG0007351	DANRE14677, DANRE14676, DANRE14675, DANRE08595	ORYLA06166
OG0007352	DANRE16773	ORYLA18525, ORYLA00412
OG0007353	DANRE38574, DANRE26140	ORYLA12576
OG0007354	DANRE24128	ORYLA09048
OG0007355	DANRE13636	ORYLA20163
OG0007356	DANRE36634	ORYLA13760
OG0007357	DANRE38560	ORYLA12581
OG0007358	DANRE43184	ORYLA17406
OG0007359	DANRE23813, DANRE23812, DANRE26870, DANRE26868	ORYLA08850
OG0007360	DANRE27456	ORYLA06936
OG0007361	DANRE14944	ORYLA01623
OG0007363	DANRE16032	ORYLA06682
OG0007364	DANRE29303	ORYLA16985
OG0007365	DANRE36420	ORYLA13386
OG0007366	DANRE21573, DANRE21572	ORYLA12817
OG0007367	DANRE27165	ORYLA06765
OG0007368	DANRE13338	ORYLA19704
OG0007369	DANRE42613, DANRE42614	ORYLA09751
OG0007370	DANRE08197	ORYLA03491
OG0007371	DANRE16865	ORYLA00696
OG0007372	DANRE34402, DANRE34400, DANRE34401	ORYLA03828
OG0007373	DANRE18640	ORYLA11366
OG0007374	DANRE00280	ORYLA02701
OG0007377	DANRE18290, DANRE18289	ORYLA13383
OG0007379	DANRE17790, DANRE17791	ORYLA11999
OG0007380	DANRE20920, DANRE20919	ORYLA12839
OG0007381	DANRE28840	ORYLA16653, ORYLA16655, ORYLA16654
OG0007382	DANRE15296	ORYLA08742
OG0007384	DANRE18642, DANRE18643	ORYLA11364
OG0007385	DANRE13349	ORYLA12485
OG0007386	DANRE18467	ORYLA11303
OG0007387	DANRE34966	ORYLA19178
OG0007388	DANRE38076, DANRE38075	ORYLA07499
OG0007389	DANRE19186, DANRE19187, DANRE19185	ORYLA02496
OG0007390	DANRE30054	ORYLA16509
OG0007391	DANRE35086	ORYLA04353
OG0007392	DANRE04860, DANRE04858, DANRE04859	ORYLA10645
OG0007393	DANRE12093	ORYLA10500
OG0007394	DANRE07734, DANRE07733	ORYLA03499
OG0007395	DANRE04069	ORYLA08169
OG0007396	DANRE38842, DANRE38841, DANRE38843	ORYLA12727
OG0007397	DANRE38807, DANRE38808	ORYLA08942
OG0007399	DANRE39639, DANRE39640	ORYLA17904
OG0007400	DANRE24512	ORYLA08958
OG0007401	DANRE34136	ORYLA03561
OG0007402	DANRE24730	ORYLA08019, ORYLA08020
OG0007403	DANRE06465	ORYLA01385
OG0007405	DANRE12349	ORYLA15003
OG0007406	DANRE01446	ORYLA02660
OG0007407	DANRE04761	ORYLA05302
OG0007408	DANRE10196	ORYLA20365
OG0007409	DANRE10224, DANRE10225	ORYLA05521
OG0007410	DANRE28511	ORYLA17035
OG0007410	DANRE30430, DANRE03053	ORYLA08301
OG0007411	DANRE39541	ORYLA19807
OG0007412	DANRE42558	ORYLA09356
OG0007413	DANRE10248	ORYLA06065, ORYLA06064
OG0007415	DANRE29208	ORYLA19464
OG0007416	DANRE07209, DANRE07210	ORYLA00938
OG0007417	DANRE35348, DANRE35349	ORYLA17547
OG0007418	DANRE08205, DANRE08204	ORYLA03744
OG0007419	DANRE29996	ORYLA16934
OG0007420	DANRE22876	ORYLA15610
OG0007421	DANRE01616, DANRE01615	ORYLA14356
OG0007422	DANRE11020	ORYLA10067
OG0007423	DANRE15453	ORYLA00567
OG0007423	DANRE29404	ORYLA16921
OG0007424	DANRE24729, DANRE24728	ORYLA08021
OG0007425	DANRE12333	ORYLA14998
OG0007426	DANRE37555	ORYLA19382
OG0007428	DANRE24212	ORYLA02581
OG0007429	DANRE31428, DANRE31429	ORYLA10854
OG0007431	DANRE10354	ORYLA05544, ORYLA05545
OG0007432	DANRE13294	ORYLA03130
OG0007433	DANRE37715, DANRE37716	ORYLA12091
OG0007436	DANRE41656, DANRE41655	ORYLA09770
OG0007437	DANRE04900, DANRE07235	ORYLA00941
OG0007438	DANRE24144	ORYLA00047
OG0007439	DANRE05901	ORYLA05166
OG0007440	DANRE02292, DANRE02291	ORYLA14401
OG0007441	DANRE24681	ORYLA08960
OG0007442	DANRE26604, DANRE26605, DANRE26603	ORYLA06331
OG0007443	DANRE00331	ORYLA18835
OG0007444	DANRE38408, DANRE38407	ORYLA12333
OG0007444	DANRE41111	ORYLA17506
OG0007445	DANRE24240	ORYLA09137
OG0007446	DANRE39669, DANRE39668	ORYLA17366
OG0007447	DANRE16222, DANRE16223	ORYLA00461
OG0007448	DANRE38975	ORYLA12046
OG0007449	DANRE23310, DANRE23308, DANRE23309	ORYLA20219
OG0007450	DANRE05621, DANRE05622	ORYLA10095
OG0007451	DANRE24091	ORYLA08969
OG0007452	DANRE18998	ORYLA02553
OG0007453	DANRE30091, DANRE30092	ORYLA16527
OG0007454	DANRE42564, DANRE42563	ORYLA09677
OG0007455	DANRE24416	ORYLA09348
OG0007456	DANRE35403	ORYLA02608
OG0007457	DANRE25169	ORYLA14661
OG0007458	DANRE15779	ORYLA00309
OG0007459	DANRE11769	ORYLA10805
OG0007460	DANRE11272	ORYLA20039
OG0007462	DANRE21378	ORYLA19843
OG0007463	DANRE30867	ORYLA10835
OG0007465	DANRE07967, DANRE07968	ORYLA03646
OG0007466	DANRE38355, DANRE38356	ORYLA12595
OG0007467	DANRE23717, DANRE23718, DANRE23716, DANRE23710	ORYLA07191
OG0007468	DANRE16250, DANRE16251	ORYLA00530
OG0007470	DANRE35526, DANRE35524, DANRE35525	ORYLA06567
OG0007471	DANRE37864	ORYLA07475
OG0007472	DANRE00512	ORYLA13056
OG0007473	DANRE02983	ORYLA06701
OG0007475	DANRE24743, DANRE24744	ORYLA08012
OG0007476	DANRE29800, DANRE29801	ORYLA17195
OG0007477	DANRE29475	ORYLA16341
OG0007478	DANRE33485	ORYLA17253
OG0007479	DANRE15593, DANRE15594	ORYLA00589
OG0007480	DANRE05240, DANRE05239, DANRE05238	ORYLA05285
OG0007481	DANRE33331, DANRE33330	ORYLA04396
OG0007482	DANRE13898	ORYLA01730
OG0007483	DANRE22340	ORYLA11513
OG0007484	DANRE08931	ORYLA03268
OG0007485	DANRE11067	ORYLA12574
OG0007486	DANRE35303	ORYLA17567
OG0007486	DANRE19658	ORYLA02786
OG0007486	DANRE04345	ORYLA08085
OG0007488	DANRE36992	ORYLA14033
OG0007489	DANRE11003	ORYLA10665
OG0007490	DANRE36909, DANRE36908	ORYLA14538
OG0007491	DANRE29088	ORYLA16759
OG0007492	DANRE30846	ORYLA11759
OG0007493	DANRE06586	ORYLA01214
OG0007493	DANRE06508, DANRE06507	ORYLA00906
OG0007494	DANRE29007	ORYLA16845
OG0007495	DANRE35662	ORYLA10015
OG0007496	DANRE02885	ORYLA14535
OG0007497	DANRE35601, DANRE42448	ORYLA09420
OG0007498	DANRE09394	ORYLA05446
OG0007500	DANRE16100, DANRE41707	ORYLA09788
OG0007501	DANRE31037	ORYLA11099
OG0007503	DANRE04343	ORYLA08089
OG0007504	DANRE15442	ORYLA00574
OG0007506	DANRE04411, DANRE43326	ORYLA04773
OG0007507	DANRE10948, DANRE10947	ORYLA12533
OG0007509	DANRE33335	ORYLA04370
OG0007510	DANRE05836	ORYLA10564
OG0007514	DANRE36408	ORYLA06661
OG0007515	DANRE30056	ORYLA16511
OG0007516	DANRE31183	ORYLA14717
OG0007518	DANRE31580	ORYLA11226
OG0007519	DANRE13007	ORYLA12456
OG0007520	DANRE00088, DANRE00090, DANRE00089, DANRE00087	ORYLA02995
OG0007521	DANRE05735, DANRE05734	ORYLA05039
OG0007521	DANRE16880, DANRE16879	ORYLA00692
