Orthogroup	DANRE	AMPFI_ok
OG0006459	DANRE25979, DANRE25980	AMPFI_24708
OG0006460	DANRE05152	AMPFI_05880
OG0006461	DANRE40456	AMPFI_09416
OG0006462	DANRE03375, DANRE30415	AMPFI_25276
OG0006463	DANRE19402, DANRE19401	AMPFI_13065
OG0006464	DANRE22250	AMPFI_20431
OG0006465	DANRE02945, DANRE02946, DANRE02944	AMPFI_08854
OG0006467	DANRE39297, DANRE39298	AMPFI_07080
OG0006468	DANRE10143	AMPFI_25686
OG0006469	DANRE16763	AMPFI_03365
OG0006470	DANRE15907	AMPFI_09779
OG0006471	DANRE21870, DANRE21871	AMPFI_12192
OG0006472	DANRE38202, DANRE38201	AMPFI_15114
OG0006474	DANRE39677	AMPFI_10985
OG0006475	DANRE24226	AMPFI_07654
OG0006476	DANRE01065, DANRE01064	AMPFI_06528
OG0006477	DANRE39101	AMPFI_11262
OG0006478	DANRE29720	AMPFI_19049
OG0006479	DANRE22957, DANRE22955, DANRE22956	AMPFI_06142
OG0006480	DANRE22037	AMPFI_11426
OG0006481	DANRE34163	AMPFI_25723
OG0006482	DANRE18945, DANRE18946	AMPFI_24557
OG0006483	DANRE43261, DANRE43260, DANRE43262	AMPFI_16128
OG0006485	DANRE38125, DANRE09023, DANRE38126, DANRE38124, DANRE38127	AMPFI_08915
OG0006486	DANRE36064, DANRE35988	AMPFI_16684
OG0006487	DANRE40466	AMPFI_17903
OG0006488	DANRE07587, DANRE07586	AMPFI_11034
OG0006490	DANRE30998, DANRE30997	AMPFI_17883
OG0006491	DANRE24615	AMPFI_11842
OG0006492	DANRE12650, DANRE12649, DANRE12651	AMPFI_23136
OG0006493	DANRE19720	AMPFI_02164
OG0006494	DANRE26527	AMPFI_05737
OG0006495	DANRE33872, DANRE33873	AMPFI_07176
OG0006496	DANRE27447	AMPFI_10689
OG0006497	DANRE16111, DANRE16110	AMPFI_06696
OG0006498	DANRE34352, DANRE34351	AMPFI_12161
OG0006499	DANRE26978, DANRE26977, DANRE18277, DANRE18276	AMPFI_10067
OG0006501	DANRE08955	AMPFI_25980
OG0006502	DANRE29381, DANRE29382, DANRE29383	AMPFI_01184
OG0006503	DANRE07132, DANRE07133, DANRE07134	AMPFI_14175
OG0006505	DANRE03734, DANRE26394	AMPFI_09747
OG0006506	DANRE24402, DANRE24403, DANRE24401	AMPFI_20331
OG0006507	DANRE22794	AMPFI_10834
OG0006508	DANRE05986, DANRE05987	AMPFI_11788
OG0006509	DANRE23625	AMPFI_18650
OG0006510	DANRE36871	AMPFI_07648
OG0006511	DANRE37056	AMPFI_09796
OG0006512	DANRE29342	AMPFI_15002
OG0006513	DANRE38837, DANRE38836	AMPFI_10162
OG0006514	DANRE07332	AMPFI_21552
OG0006515	DANRE04926, DANRE04925, DANRE04924	AMPFI_23080
OG0006516	DANRE05513, DANRE05512	AMPFI_09518
OG0006517	DANRE28275, DANRE28276	AMPFI_09029
OG0006518	DANRE05484	AMPFI_09733
OG0006519	DANRE17604	AMPFI_09462
OG0006520	DANRE01097, DANRE01098	AMPFI_20008
OG0006523	DANRE13254	AMPFI_01535
OG0006525	DANRE39739	AMPFI_11251
OG0006526	DANRE13639	AMPFI_14770
OG0006527	DANRE03126	AMPFI_06100
OG0006528	DANRE15366	AMPFI_10398
OG0006530	DANRE10408	AMPFI_21867, AMPFI_16011
OG0006532	DANRE02116	AMPFI_11984
OG0006534	DANRE04753	AMPFI_20504
OG0006535	DANRE31306, DANRE31307	AMPFI_14352
OG0006536	DANRE16746, DANRE16747	AMPFI_12044
OG0006537	DANRE16803, DANRE16802, DANRE16800, DANRE16801	AMPFI_10341
OG0006538	DANRE01948	AMPFI_02030
OG0006540	DANRE43223	AMPFI_19290
OG0006541	DANRE00195	AMPFI_18892
OG0006542	DANRE01099	AMPFI_14637
OG0006543	DANRE04511	AMPFI_06101
OG0006544	DANRE36922, DANRE36923, DANRE36921	AMPFI_06224
OG0006545	DANRE14779	AMPFI_13489
OG0006546	DANRE17452, DANRE17453, DANRE17454	AMPFI_15044
OG0006547	DANRE01017, DANRE01016	AMPFI_12172
OG0006549	DANRE30654	AMPFI_05684
OG0006550	DANRE31528, DANRE31529, DANRE31527	AMPFI_17947
OG0006551	DANRE41890, DANRE41889	AMPFI_11025
OG0006552	DANRE19095	AMPFI_07606
OG0006553	DANRE15584, DANRE15585, DANRE30044	AMPFI_10454
OG0006554	DANRE19522	AMPFI_04096
OG0006555	DANRE35599, DANRE35598	AMPFI_14579
OG0006556	DANRE11973, DANRE11974, DANRE11975	AMPFI_03232
OG0006557	DANRE25073, DANRE25074	AMPFI_04071
OG0006559	DANRE20945, DANRE20944	AMPFI_02145
OG0006560	DANRE17717, DANRE17715, DANRE17716	AMPFI_19755
OG0006562	DANRE20523, DANRE20522	AMPFI_09623
OG0006563	DANRE28810, DANRE28809	AMPFI_21613
OG0006564	DANRE07932, DANRE07931	AMPFI_05981
OG0006565	DANRE21244, DANRE20701, DANRE25862, DANRE02268	AMPFI_11901
OG0006566	DANRE29055	AMPFI_03736
OG0006567	DANRE01679	AMPFI_03510, AMPFI_07892
OG0006568	DANRE16829	AMPFI_09823
OG0006569	DANRE04566	AMPFI_04736
OG0006571	DANRE33971	AMPFI_23157
OG0006573	DANRE34641	AMPFI_04218
OG0006574	DANRE21767, DANRE21766, DANRE21765	AMPFI_19066
OG0006575	DANRE34819, DANRE34820	AMPFI_01666
OG0006576	DANRE07329	AMPFI_06671
OG0006577	DANRE01281	AMPFI_00642
OG0006578	DANRE19007, DANRE19008	AMPFI_06349
OG0006579	DANRE39282	AMPFI_03149
OG0006580	DANRE26459	AMPFI_23358
OG0006581	DANRE26007	AMPFI_11462
OG0006583	DANRE17390	AMPFI_07167
OG0006584	DANRE09521	AMPFI_02572
OG0006585	DANRE11331, DANRE11330	AMPFI_01004
OG0006586	DANRE26201, DANRE26199, DANRE26200	AMPFI_11910
OG0006587	DANRE13162, DANRE13161	AMPFI_08526
OG0006588	DANRE22756	AMPFI_22279
OG0006589	DANRE31630	AMPFI_07432
OG0006590	DANRE25511	AMPFI_10661
OG0006591	DANRE10350	AMPFI_09907, AMPFI_00838
OG0006592	DANRE22277	AMPFI_11061
OG0006593	DANRE26311, DANRE26312	AMPFI_11869
OG0006594	DANRE39229, DANRE39227, DANRE39230, DANRE39228	AMPFI_22653
OG0006595	DANRE04332, DANRE04333	AMPFI_07066
OG0006596	DANRE36993	AMPFI_14571
OG0006597	DANRE06998	AMPFI_14301
OG0006598	DANRE34799, DANRE34800	AMPFI_19501
OG0006600	DANRE04050	AMPFI_22394
OG0006602	DANRE16908, DANRE16909	AMPFI_07168
OG0006603	DANRE39335	AMPFI_06187
OG0006604	DANRE08282, DANRE08283	AMPFI_05937
OG0006606	DANRE12518	AMPFI_17025, AMPFI_02730
OG0006607	DANRE10066, DANRE10065	AMPFI_08824
OG0006608	DANRE12270, DANRE27630	AMPFI_09810
OG0006609	DANRE38772, DANRE38771	AMPFI_06978
OG0006610	DANRE15476, DANRE15475	AMPFI_09328
OG0006611	DANRE23305	AMPFI_21041
OG0006612	DANRE01859	AMPFI_15592
OG0006613	DANRE43420	AMPFI_15015
OG0006614	DANRE32921, DANRE32922, DANRE32923, DANRE32924	AMPFI_10524
OG0006615	DANRE14777, DANRE14778	AMPFI_13199
OG0006616	DANRE26673	AMPFI_05408
OG0006618	DANRE23824	AMPFI_03713
OG0006619	DANRE24678	AMPFI_23367
OG0006620	DANRE11400, DANRE17728, DANRE43368, DANRE10758, DANRE15071	AMPFI_11795
OG0006622	DANRE06401	AMPFI_08817
OG0006623	DANRE25920	AMPFI_15671
OG0006624	DANRE10511, DANRE10512	AMPFI_06811
OG0006626	DANRE25071	AMPFI_23212
OG0006627	DANRE03368, DANRE03369	AMPFI_12667
OG0006628	DANRE25218, DANRE38495	AMPFI_17508, AMPFI_03133, AMPFI_00854
OG0006630	DANRE13211	AMPFI_10137
OG0006633	DANRE26873	AMPFI_25785
OG0006635	DANRE01468, DANRE41203, DANRE41204, DANRE41202	AMPFI_03502
OG0006636	DANRE09302	AMPFI_04565
OG0006637	DANRE04008, DANRE04009	AMPFI_14025
OG0006638	DANRE36392, DANRE36393	AMPFI_10714
OG0006640	DANRE39218	AMPFI_03675
OG0006641	DANRE10715	AMPFI_04910
OG0006642	DANRE11176	AMPFI_08414
OG0006645	DANRE09833, DANRE09832	AMPFI_10382
OG0006646	DANRE37654, DANRE37653	AMPFI_19853
OG0006648	DANRE09069, DANRE09068	AMPFI_07706
OG0006649	DANRE30372, DANRE30371	AMPFI_16709
OG0006650	DANRE25536	AMPFI_21571
OG0006651	DANRE00823, DANRE00822	AMPFI_14545, AMPFI_14544
OG0006653	DANRE28304, DANRE28305, DANRE28306	AMPFI_11904
OG0006654	DANRE18186	AMPFI_10612
OG0006655	DANRE12365	AMPFI_20781
OG0006657	DANRE39849, DANRE39850	AMPFI_05148
OG0006658	DANRE11677, DANRE18834	AMPFI_09511
OG0006660	DANRE21300, DANRE36980, DANRE21301	AMPFI_18652
OG0006661	DANRE19721	AMPFI_11353
OG0006662	DANRE00965	AMPFI_03231
OG0006663	DANRE08633, DANRE08634	AMPFI_07743
OG0006664	DANRE03439	AMPFI_18050
OG0006666	DANRE21287	AMPFI_11045
OG0006667	DANRE26598	AMPFI_18059
OG0006668	DANRE16558, DANRE16559	AMPFI_07313
OG0006669	DANRE19000, DANRE18999	AMPFI_09179
OG0006670	DANRE40208, DANRE40209	AMPFI_14097
OG0006672	DANRE11357, DANRE11356	AMPFI_14221
OG0006673	DANRE00592, DANRE39690	AMPFI_14877
OG0006675	DANRE19617, DANRE19618	AMPFI_15480
OG0006676	DANRE12779	AMPFI_11139
OG0006677	DANRE09349	AMPFI_13068
OG0006678	DANRE28792	AMPFI_06249
OG0006679	DANRE03939, DANRE03938	AMPFI_05721
OG0006680	DANRE35503	AMPFI_12617, AMPFI_10970
OG0006681	DANRE17737	AMPFI_05590
OG0006683	DANRE40259	AMPFI_03467
OG0006684	DANRE30786	AMPFI_01015
OG0006685	DANRE18783, DANRE18784, DANRE38812, DANRE38811	AMPFI_00727, AMPFI_21410, AMPFI_19005
OG0006686	DANRE18994, DANRE18993, DANRE18992	AMPFI_25558
OG0006687	DANRE10137	AMPFI_08525
OG0006688	DANRE37962	AMPFI_08024
OG0006689	DANRE12368	AMPFI_09171
OG0006690	DANRE23373, DANRE23374, DANRE23375	AMPFI_14968
OG0006692	DANRE15155, DANRE15154	AMPFI_02498
OG0006693	DANRE16672	AMPFI_12142
OG0006694	DANRE18391	AMPFI_03151
OG0006695	DANRE07414	AMPFI_05886
OG0006696	DANRE04465, DANRE05504	AMPFI_05839
OG0006697	DANRE04313, DANRE10885	AMPFI_18729
OG0006699	DANRE01531, DANRE01530	AMPFI_24821
OG0006700	DANRE13266, DANRE26751	AMPFI_23654
OG0006702	DANRE15041	AMPFI_17003
OG0006703	DANRE39207	AMPFI_07514
OG0006705	DANRE36324	AMPFI_16029
OG0006706	DANRE26557	AMPFI_13283
OG0006708	DANRE09074, DANRE09073	AMPFI_10926
OG0006709	DANRE42754, DANRE42753	AMPFI_21329
OG0006710	DANRE38095	AMPFI_20886
OG0006712	DANRE23043	AMPFI_05255
OG0006713	DANRE18050, DANRE07856	AMPFI_08836
OG0006714	DANRE20419, DANRE06658	AMPFI_13991
OG0006715	DANRE02490, DANRE22758, DANRE22757	AMPFI_23767
OG0006717	DANRE07244, DANRE07245, DANRE07243	AMPFI_01802
OG0006718	DANRE04447	AMPFI_07877
OG0006719	DANRE36176, DANRE36175	AMPFI_25280
OG0006720	DANRE36497	AMPFI_03343
OG0006721	DANRE28349	AMPFI_19440
OG0006722	DANRE37554, DANRE37553	AMPFI_10729
OG0006723	DANRE39823	AMPFI_25498
OG0006725	DANRE36705	AMPFI_20001
OG0006726	DANRE18406, DANRE18407	AMPFI_06499
OG0006727	DANRE17270	AMPFI_01585
OG0006729	DANRE40632	AMPFI_04655
OG0006730	DANRE40426	AMPFI_06679
OG0006731	DANRE08686, DANRE08687, DANRE08688, DANRE08689	AMPFI_08772
OG0006732	DANRE42548, DANRE42549	AMPFI_18470
OG0006733	DANRE19895, DANRE19894, DANRE19893, DANRE06825	AMPFI_02251
OG0006734	DANRE11967	AMPFI_20929, AMPFI_20928
OG0006736	DANRE15188	AMPFI_11074
OG0006737	DANRE03073, DANRE03074, DANRE03072	AMPFI_01450
OG0006738	DANRE41395	AMPFI_07984
OG0006739	DANRE25130, DANRE15633	AMPFI_08561
OG0006741	DANRE22261	AMPFI_00461
OG0006742	DANRE06943, DANRE15666	AMPFI_07896
OG0006743	DANRE39842	AMPFI_00788
OG0006744	DANRE13367, DANRE02363, DANRE02364	AMPFI_01115
OG0006745	DANRE22218, DANRE22215, DANRE22216, DANRE22217	AMPFI_01220, AMPFI_16543
OG0006747	DANRE10912, DANRE10913, DANRE10914, DANRE10915, DANRE05892	AMPFI_03041
OG0006748	DANRE27992	AMPFI_03340
OG0006749	DANRE28961, DANRE28962	AMPFI_18893
OG0006750	DANRE18340	AMPFI_04945
OG0006751	DANRE16470	AMPFI_05310
OG0006752	DANRE34984	AMPFI_17541
OG0006753	DANRE11805, DANRE11806	AMPFI_06164
OG0006754	DANRE09950, DANRE13577	AMPFI_06462
OG0006755	DANRE35544	AMPFI_06654
OG0006756	DANRE24740	AMPFI_19520
OG0006757	DANRE13143, DANRE13144	AMPFI_07042
OG0006758	DANRE22084	AMPFI_07316
OG0006759	DANRE31502	AMPFI_08740
OG0006760	DANRE00421	AMPFI_09555
OG0006761	DANRE15637, DANRE15639, DANRE15638	AMPFI_09705
OG0006762	DANRE05906, DANRE05907, DANRE03761	AMPFI_10593
OG0006763	DANRE14963, DANRE14279, DANRE14280	AMPFI_11719
OG0006764	DANRE06709, DANRE06710, DANRE06711	AMPFI_11801
OG0006765	DANRE38619, DANRE38618	AMPFI_12141
OG0006766	DANRE20282, DANRE20283	AMPFI_12392
OG0006768	DANRE10387	AMPFI_13299
OG0006769	DANRE38421, DANRE38420	AMPFI_14038
OG0006770	DANRE25957, DANRE13458, DANRE13459	AMPFI_16289
OG0006771	DANRE22622, DANRE22623, DANRE18444, DANRE18443	AMPFI_20337
OG0006771	DANRE18442	AMPFI_16669
OG0006772	DANRE16400	AMPFI_18299
OG0006773	DANRE07167	AMPFI_18456
OG0006775	DANRE03588, DANRE03589, DANRE03590	AMPFI_20249
OG0006776	DANRE29920, DANRE29919, DANRE29918	AMPFI_20448
OG0006777	DANRE19888	AMPFI_20964
OG0006780	DANRE11139, DANRE11138	AMPFI_24381
OG0006826	DANRE20199, DANRE20200	AMPFI_21636
OG0006828	DANRE33264	AMPFI_04049, AMPFI_19655, AMPFI_04309
OG0006829	DANRE06462	AMPFI_10798
OG0006830	DANRE20293	AMPFI_10183
OG0006831	DANRE05025	AMPFI_22424
OG0006832	DANRE05650, DANRE05651	AMPFI_00483
OG0006833	DANRE39031	AMPFI_09046
OG0006835	DANRE15207	AMPFI_05723
OG0006837	DANRE08129, DANRE08130	AMPFI_10070
OG0006838	DANRE29999, DANRE30000	AMPFI_03070
OG0006839	DANRE15729, DANRE15728	AMPFI_06689
OG0006842	DANRE16946	AMPFI_06417
OG0006843	DANRE00575	AMPFI_16202, AMPFI_16995
OG0006844	DANRE25977	AMPFI_10399
OG0006845	DANRE00889	AMPFI_09743
OG0006846	DANRE11134	AMPFI_03085
OG0006847	DANRE40951, DANRE40949, DANRE40950	AMPFI_12960
OG0006848	DANRE04636, DANRE20561	AMPFI_18769
OG0006849	DANRE04779	AMPFI_06284
OG0006850	DANRE16405, DANRE16404	AMPFI_14881
OG0006851	DANRE11826, DANRE11827, DANRE11012, DANRE03308	AMPFI_17600
OG0006852	DANRE25832, DANRE30743	AMPFI_13582
OG0006853	DANRE30632	AMPFI_20366
OG0006856	DANRE24719	AMPFI_04448
OG0006857	DANRE21322, DANRE21323, DANRE21320, DANRE21321	AMPFI_22717
OG0006858	DANRE13260, DANRE13259	AMPFI_25882, AMPFI_03585
OG0006860	DANRE39348	AMPFI_10618
OG0006861	DANRE41588, DANRE41589	AMPFI_09686
OG0006862	DANRE05434, DANRE05435	AMPFI_05349
OG0006864	DANRE30356	AMPFI_14090
OG0006865	DANRE37107, DANRE37108	AMPFI_13506
OG0006867	DANRE04670, DANRE04669	AMPFI_12490
OG0006868	DANRE40480, DANRE40481	AMPFI_19450, AMPFI_19523, AMPFI_12981, AMPFI_25399, AMPFI_17882
OG0006871	DANRE36314	AMPFI_10294
OG0006872	DANRE12533, DANRE12534, DANRE12532	AMPFI_13550
OG0006873	DANRE35332, DANRE35331	AMPFI_13615
OG0006874	DANRE02204	AMPFI_05028
OG0006875	DANRE19819	AMPFI_24435, AMPFI_14505
OG0006876	DANRE36350	AMPFI_08220
OG0006877	DANRE25161	AMPFI_19680
OG0006878	DANRE26618	AMPFI_10223
OG0006879	DANRE30943	AMPFI_25263
OG0006880	DANRE02192, DANRE02193, DANRE02191	AMPFI_12811
OG0006881	DANRE07877	AMPFI_12801
OG0006883	DANRE11548	AMPFI_15730
OG0006884	DANRE17895	AMPFI_15532
OG0006885	DANRE36038	AMPFI_09233
OG0006886	DANRE33750	AMPFI_12366
OG0006887	DANRE35935	AMPFI_10614
OG0006888	DANRE20632	AMPFI_11798
OG0006889	DANRE12508	AMPFI_10349
OG0006890	DANRE04449	AMPFI_06179
OG0006891	DANRE15280, DANRE15279	AMPFI_10153
OG0006892	DANRE42353	AMPFI_04975
OG0006893	DANRE35990, DANRE35991, DANRE35992	AMPFI_01490
OG0006895	DANRE04051	AMPFI_21480, AMPFI_17058
OG0006896	DANRE16360, DANRE16361, DANRE39466	AMPFI_23895, AMPFI_02039
OG0006897	DANRE34848, DANRE34849, DANRE34850	AMPFI_08177
OG0006898	DANRE12640	AMPFI_13011
OG0006899	DANRE25627, DANRE25626	AMPFI_13416
OG0006900	DANRE17615, DANRE17616	AMPFI_19377
OG0006901	DANRE42359, DANRE42358	AMPFI_24896
OG0006903	DANRE09420, DANRE03354, DANRE03353, DANRE29137	AMPFI_22719
OG0006904	DANRE04837, DANRE04838	AMPFI_25492
OG0006905	DANRE36867	AMPFI_15393
OG0006906	DANRE35097	AMPFI_24996
OG0006907	DANRE30638	AMPFI_08400
OG0006909	DANRE40335	AMPFI_14481, AMPFI_00666
OG0006911	DANRE07250	AMPFI_20108
OG0006912	DANRE18257	AMPFI_14206, AMPFI_22688
OG0006914	DANRE00540, DANRE00539	AMPFI_06074
OG0006916	DANRE19207, DANRE19208, DANRE19209	AMPFI_00335
OG0006917	DANRE08924	AMPFI_06566
OG0006918	DANRE09402	AMPFI_10696
OG0006919	DANRE03724	AMPFI_02944
OG0006920	DANRE41930	AMPFI_10884
OG0006921	DANRE01091	AMPFI_26080
OG0006923	DANRE14202	AMPFI_08393
OG0006924	DANRE34932	AMPFI_17424
OG0006925	DANRE10925, DANRE10926	AMPFI_14947
OG0006926	DANRE14985	AMPFI_09334
OG0006927	DANRE28369	AMPFI_22332
OG0006928	DANRE18223	AMPFI_10468
OG0006929	DANRE10027	AMPFI_15906
OG0006929	DANRE10028	AMPFI_04107
OG0006931	DANRE18816	AMPFI_14829, AMPFI_22093
OG0006932	DANRE03602, DANRE03603, DANRE29298	AMPFI_06908
OG0006934	DANRE42873	AMPFI_13627
OG0006935	DANRE04751	AMPFI_06775
OG0006936	DANRE05124	AMPFI_01142
OG0006937	DANRE39416	AMPFI_14568
OG0006939	DANRE05866, DANRE05865	AMPFI_00736
OG0006940	DANRE03264, DANRE03263	AMPFI_16402
OG0006942	DANRE40029	AMPFI_07605
OG0006943	DANRE31332	AMPFI_06307
OG0006945	DANRE42360	AMPFI_01614
OG0006946	DANRE00393, DANRE00394, DANRE00392	AMPFI_00482
OG0006949	DANRE12732	AMPFI_13736
OG0006951	DANRE14887, DANRE14889, DANRE14888	AMPFI_18733
OG0006952	DANRE14759	AMPFI_09145
OG0006953	DANRE01132	AMPFI_16258
OG0006954	DANRE11015	AMPFI_10356
OG0006955	DANRE30983	AMPFI_17685
OG0006957	DANRE06715, DANRE06716	AMPFI_21241
OG0006958	DANRE35182	AMPFI_10322
OG0006959	DANRE37495	AMPFI_13745
OG0006960	DANRE42368, DANRE42367	AMPFI_10218
OG0006962	DANRE02782	AMPFI_08199
OG0006964	DANRE09142	AMPFI_13035
OG0006965	DANRE34544, DANRE34543	AMPFI_15612
OG0006966	DANRE12258	AMPFI_08312
OG0006967	DANRE03623, DANRE03622	AMPFI_20325
OG0006968	DANRE26323	AMPFI_08216
OG0006969	DANRE06563	AMPFI_09726
OG0006970	DANRE16466, DANRE16465, DANRE06600	AMPFI_06662
OG0006971	DANRE40878, DANRE40877	AMPFI_14130
OG0006972	DANRE25189	AMPFI_11218
OG0006973	DANRE17252	AMPFI_05114
OG0006974	DANRE13323, DANRE13322, DANRE12079, DANRE04090, DANRE04089, DANRE04088	AMPFI_19045
OG0006975	DANRE09037	AMPFI_12753
OG0006976	DANRE18544, DANRE18545	AMPFI_11995
OG0006977	DANRE02258	AMPFI_09374
OG0006978	DANRE34823, DANRE34824	AMPFI_11811, AMPFI_24207
OG0006979	DANRE38972	AMPFI_14493
OG0006981	DANRE25411	AMPFI_00245
OG0006982	DANRE33288	AMPFI_11090
OG0006983	DANRE23215	AMPFI_14172
OG0006985	DANRE02673	AMPFI_14367
OG0006988	DANRE29990	AMPFI_24904, AMPFI_02202
OG0006989	DANRE21381	AMPFI_03226
OG0006990	DANRE17525, DANRE17526, DANRE17527	AMPFI_11887
OG0006991	DANRE22662, DANRE22663, DANRE22661	AMPFI_07612
OG0006992	DANRE03940	AMPFI_21431
OG0006993	DANRE08645	AMPFI_01326
OG0006994	DANRE41698	AMPFI_02391
OG0006995	DANRE14381, DANRE14382	AMPFI_12939
OG0006997	DANRE31374, DANRE31375	AMPFI_06778
OG0006998	DANRE03324, DANRE43324	AMPFI_23858
OG0006999	DANRE10373, DANRE10372	AMPFI_03627
OG0007000	DANRE40871, DANRE40870	AMPFI_00549
OG0007001	DANRE31299	AMPFI_09798
OG0007003	DANRE38881	AMPFI_06800
OG0007004	DANRE24109, DANRE24111	AMPFI_01008
OG0007005	DANRE07555, DANRE07554	AMPFI_13442
OG0007006	DANRE24251, DANRE33893, DANRE33894	AMPFI_19647
OG0007007	DANRE01269, DANRE01270	AMPFI_23823
OG0007008	DANRE00565	AMPFI_13646
OG0007009	DANRE35325	AMPFI_00275
OG0007010	DANRE17817	AMPFI_17159
OG0007011	DANRE08885, DANRE08884, DANRE08883	AMPFI_21944
OG0007012	DANRE37825, DANRE37827, DANRE37828, DANRE37826	AMPFI_17251
OG0007013	DANRE04152	AMPFI_07544, AMPFI_03127
OG0007014	DANRE16137, DANRE16136	AMPFI_10606
OG0007015	DANRE22599, DANRE22598	AMPFI_13502
OG0007016	DANRE25387, DANRE25386	AMPFI_09621
OG0007018	DANRE07063	AMPFI_23594
OG0007021	DANRE42259	AMPFI_10039
OG0007022	DANRE01733	AMPFI_18990
OG0007023	DANRE21295	AMPFI_09160
OG0007024	DANRE25046	AMPFI_08761
OG0007025	DANRE39883	AMPFI_15749
OG0007026	DANRE25877	AMPFI_14789
OG0007027	DANRE41272	AMPFI_21576
OG0007028	DANRE27455	AMPFI_00486
OG0007030	DANRE15794	AMPFI_10233
OG0007031	DANRE40046	AMPFI_09873
OG0007032	DANRE42519	AMPFI_19209
OG0007033	DANRE18803, DANRE18804	AMPFI_06964
OG0007034	DANRE21262	AMPFI_03185
OG0007035	DANRE35003, DANRE08155	AMPFI_25418
OG0007036	DANRE14569, DANRE14568, DANRE14567, DANRE14566	AMPFI_06158
OG0007037	DANRE42762	AMPFI_06018
OG0007038	DANRE40365	AMPFI_15334
OG0007039	DANRE18016	AMPFI_14288
OG0007040	DANRE34356	AMPFI_05605
OG0007041	DANRE37642, DANRE25606	AMPFI_08097
OG0007042	DANRE10636	AMPFI_23647
OG0007043	DANRE04197	AMPFI_14086
OG0007044	DANRE16211, DANRE16212	AMPFI_12621
OG0007045	DANRE10111	AMPFI_05641
OG0007046	DANRE11415	AMPFI_22387
OG0007047	DANRE14646	AMPFI_21115
OG0007048	DANRE30007, DANRE03630	AMPFI_11198
OG0007050	DANRE07382	AMPFI_12891
OG0007052	DANRE12457, DANRE12458, DANRE30990	AMPFI_08379
OG0007053	DANRE29142	AMPFI_11530
OG0007054	DANRE29653, DANRE29652	AMPFI_12728
OG0007055	DANRE33530	AMPFI_18150
OG0007056	DANRE07920	AMPFI_07442
OG0007058	DANRE13123	AMPFI_14253
OG0007059	DANRE03981	AMPFI_06026
OG0007060	DANRE10375, DANRE10374	AMPFI_02194
OG0007061	DANRE22042, DANRE22041	AMPFI_25901
OG0007062	DANRE13114, DANRE13113	AMPFI_13658
OG0007063	DANRE09361	AMPFI_08500
OG0007064	DANRE07304	AMPFI_05178
OG0007065	DANRE12615, DANRE12616	AMPFI_15568
OG0007066	DANRE19801	AMPFI_12944
OG0007067	DANRE39351	AMPFI_07752, AMPFI_17461, AMPFI_14923, AMPFI_03368
OG0007068	DANRE39233, DANRE39232	AMPFI_09888
OG0007072	DANRE12173, DANRE12174, DANRE12175	AMPFI_18252, AMPFI_16229
OG0007073	DANRE08821	AMPFI_14976
OG0007074	DANRE27996, DANRE27997, DANRE27999, DANRE27998	AMPFI_09163
OG0007075	DANRE03285, DANRE43299	AMPFI_05630
OG0007076	DANRE30964, DANRE30963	AMPFI_19099
OG0007077	DANRE17836, DANRE17837	AMPFI_06540
OG0007078	DANRE10502	AMPFI_09494
OG0007079	DANRE05491	AMPFI_20822
OG0007080	DANRE18620	AMPFI_26007
OG0007081	DANRE29557, DANRE29558, DANRE29559	AMPFI_03841
OG0007082	DANRE30592	AMPFI_24447
OG0007083	DANRE14647	AMPFI_02939
OG0007084	DANRE36884, DANRE36883	AMPFI_05390
OG0007085	DANRE12395, DANRE12396	AMPFI_17499
OG0007086	DANRE12497	AMPFI_12116
OG0007087	DANRE10797, DANRE10795, DANRE10794	AMPFI_15665
OG0007088	DANRE27920	AMPFI_22367
OG0007089	DANRE07652, DANRE07651	AMPFI_13513
OG0007090	DANRE21490	AMPFI_05362
OG0007091	DANRE11390, DANRE11389	AMPFI_22286
OG0007092	DANRE18833	AMPFI_07515
OG0007093	DANRE38295	AMPFI_19322
OG0007094	DANRE11853, DANRE11852	AMPFI_10492
OG0007095	DANRE10009, DANRE10008	AMPFI_16541
OG0007096	DANRE17506	AMPFI_20333
OG0007098	DANRE25426, DANRE25425	AMPFI_24023
OG0007099	DANRE16832	AMPFI_04664
OG0007100	DANRE20633, DANRE20634	AMPFI_06660
OG0007102	DANRE41563, DANRE41565, DANRE41564	AMPFI_14013
OG0007103	DANRE03284	AMPFI_21498
OG0007104	DANRE00996	AMPFI_00278
OG0007105	DANRE37505	AMPFI_06051
OG0007106	DANRE21012, DANRE21013, DANRE21015, DANRE21014	AMPFI_22589
OG0007108	DANRE01033, DANRE01034	AMPFI_22334
OG0007111	DANRE24115, DANRE24114, DANRE26940	AMPFI_09811
OG0007112	DANRE25814	AMPFI_09312
OG0007113	DANRE21296	AMPFI_08709
OG0007114	DANRE10602, DANRE14572	AMPFI_23838
OG0007117	DANRE31482	AMPFI_14953
OG0007118	DANRE10021, DANRE10022	AMPFI_07879
OG0007119	DANRE36376, DANRE36377	AMPFI_10991
OG0007120	DANRE19755, DANRE19754	AMPFI_11091
OG0007121	DANRE21444	AMPFI_08250
OG0007122	DANRE23206	AMPFI_25128
OG0007124	DANRE41957	AMPFI_04084
OG0007125	DANRE36299, DANRE36298	AMPFI_03320
OG0007126	DANRE17417, DANRE00882	AMPFI_13809
OG0007127	DANRE14792, DANRE14793, DANRE14791, DANRE10353	AMPFI_09006
