Orthogroup	DANRE	NEMVE
OG0007056	DANRE07920	NEMVE14420
OG0007057	DANRE37617	NEMVE14004
OG0007058	DANRE13123	NEMVE17442
OG0007059	DANRE03981	NEMVE21382, NEMVE22940
OG0007060	DANRE10375, DANRE10374	NEMVE23768
OG0007061	DANRE22042, DANRE22041	NEMVE02935
OG0007062	DANRE13114, DANRE13113	NEMVE24553
OG0007063	DANRE09361	NEMVE09723
OG0007064	DANRE07304, DANRE07305	NEMVE07349
OG0007065	DANRE12615, DANRE12616	NEMVE22963
OG0007066	DANRE19801	NEMVE22679
OG0007067	DANRE39351	NEMVE22891
OG0007068	DANRE39233, DANRE39232	NEMVE19134
OG0007069	DANRE11002	NEMVE22785
OG0007070	DANRE26939	NEMVE14725
OG0007071	DANRE11842, DANRE11840	NEMVE18624
OG0007073	DANRE08821	NEMVE14833
OG0007074	DANRE27996, DANRE27997, DANRE27999, DANRE27998	NEMVE25050
OG0007075	DANRE03285, DANRE43299	NEMVE25698
OG0007076	DANRE30964, DANRE30963	NEMVE07000, NEMVE20249
OG0007077	DANRE17836, DANRE17837	NEMVE15227
OG0007078	DANRE10502	NEMVE19867
OG0007079	DANRE05491	NEMVE25540
OG0007082	DANRE30592	NEMVE02341
OG0007083	DANRE14647	NEMVE23773
OG0007084	DANRE36884, DANRE36883	NEMVE22005
OG0007085	DANRE12395, DANRE12396	NEMVE25338
OG0007086	DANRE12497	NEMVE14980, NEMVE19924
OG0007087	DANRE10796	NEMVE16378
OG0007087	DANRE10797, DANRE10795, DANRE10794	NEMVE07751
OG0007088	DANRE27920	NEMVE05070
OG0007089	DANRE07652, DANRE07651	NEMVE11263
OG0007090	DANRE21490	NEMVE05876
OG0007091	DANRE11390, DANRE11389	NEMVE13797
OG0007092	DANRE18833	NEMVE07545
OG0007093	DANRE38295	NEMVE13401
OG0007094	DANRE11853, DANRE11852	NEMVE07935
OG0007095	DANRE10009, DANRE10008	NEMVE15027
OG0007096	DANRE17506	NEMVE05490
OG0007097	DANRE39435	NEMVE14580
OG0007098	DANRE25426, DANRE25425	NEMVE13689
OG0007099	DANRE16832	NEMVE24293, NEMVE20476
OG0007100	DANRE20633, DANRE20634	NEMVE06130
OG0007102	DANRE41563, DANRE41565, DANRE41564	NEMVE05323
OG0007103	DANRE03284	NEMVE05668, NEMVE15842
OG0007104	DANRE00996	NEMVE06182
OG0007105	DANRE37505	NEMVE17115
OG0007106	DANRE21012, DANRE21013, DANRE21015, DANRE21014	NEMVE14945
OG0007107	DANRE15981, DANRE15980, DANRE15979	NEMVE05263
OG0007108	DANRE01033, DANRE01034	NEMVE13433
OG0007111	DANRE24115, DANRE24114, DANRE26940	NEMVE25144
OG0007112	DANRE25814	NEMVE10814
OG0007113	DANRE21296	NEMVE10653
OG0007114	DANRE10602, DANRE14572	NEMVE09146
OG0007115	DANRE09404, DANRE09403, DANRE09405	NEMVE16071
OG0007117	DANRE31482	NEMVE22757
OG0007118	DANRE10021, DANRE10022	NEMVE02206
OG0007119	DANRE36376, DANRE36377	NEMVE02886, NEMVE13562
OG0007120	DANRE19755, DANRE19754	NEMVE06186
OG0007121	DANRE21444	NEMVE25193
OG0007122	DANRE23206	NEMVE14233
OG0007124	DANRE41957	NEMVE10468
OG0007125	DANRE36299, DANRE36298	NEMVE11876, NEMVE10855
OG0007126	DANRE17417, DANRE00882	NEMVE22756
OG0007127	DANRE14792, DANRE14793, DANRE14791, DANRE10353	NEMVE13588
OG0007128	DANRE19019	NEMVE13615
OG0007129	DANRE20067, DANRE20068, DANRE05951	NEMVE04898
OG0007130	DANRE30904	NEMVE25495, NEMVE21143
OG0007131	DANRE40030, DANRE40031	NEMVE23758, NEMVE12360
OG0007132	DANRE15088, DANRE15087	NEMVE06535, NEMVE12522
OG0007133	DANRE01479	NEMVE11996, NEMVE06036
OG0007134	DANRE22130, DANRE22129	NEMVE13156
OG0007135	DANRE38477	NEMVE14282
OG0007136	DANRE25959	NEMVE08828
OG0007137	DANRE27979	NEMVE14801
OG0007138	DANRE26666, DANRE26667	NEMVE09440, NEMVE12478
OG0007139	DANRE39772, DANRE39771	NEMVE09713
OG0007141	DANRE29345	NEMVE14565
OG0007142	DANRE33554	NEMVE16109
OG0007143	DANRE12075	NEMVE08778, NEMVE20919
OG0007145	DANRE26346	NEMVE19580
OG0007146	DANRE06482, DANRE06480, DANRE06481	NEMVE18006
OG0007147	DANRE01796	NEMVE13817
OG0007148	DANRE41181	NEMVE22073
OG0007149	DANRE15852, DANRE35764	NEMVE12301
OG0007150	DANRE38611, DANRE38612	NEMVE11424
OG0007151	DANRE10301	NEMVE22467
OG0007152	DANRE13979, DANRE13981, DANRE13980	NEMVE25856
OG0007153	DANRE04392, DANRE04391	NEMVE18215
OG0007154	DANRE05456	NEMVE23811
OG0007158	DANRE14540	NEMVE25894
OG0007159	DANRE39955, DANRE39956	NEMVE15742
OG0007161	DANRE04179, DANRE04180, DANRE12817	NEMVE21945
OG0007163	DANRE09124	NEMVE16742
OG0007164	DANRE16181	NEMVE18934
OG0007165	DANRE01262, DANRE01263	NEMVE14929
OG0007166	DANRE37616	NEMVE07634
OG0007171	DANRE05910, DANRE05911	NEMVE22675
OG0007173	DANRE07590	NEMVE10079
OG0007174	DANRE22362	NEMVE07400
OG0007175	DANRE39288	NEMVE21931
OG0007176	DANRE08683	NEMVE05885
OG0007177	DANRE10701, DANRE10700, DANRE10702	NEMVE06930
OG0007178	DANRE18259, DANRE18258	NEMVE09946
OG0007179	DANRE23985	NEMVE24920
OG0007180	DANRE21576, DANRE21577	NEMVE22211
OG0007181	DANRE22763, DANRE22762	NEMVE22672, NEMVE11674
OG0007182	DANRE35013	NEMVE25249
OG0007183	DANRE09025, DANRE09026	NEMVE01494, NEMVE21223
OG0007184	DANRE15058, DANRE15059	NEMVE13898
OG0007186	DANRE03876	NEMVE16937
OG0007187	DANRE01702	NEMVE13089
OG0007188	DANRE42159, DANRE42158	NEMVE21925
OG0007189	DANRE29276, DANRE21865	NEMVE08515
OG0007190	DANRE01561, DANRE01562	NEMVE09045
OG0007191	DANRE40013	NEMVE04826
OG0007192	DANRE42628	NEMVE12614
OG0007195	DANRE33602, DANRE33603	NEMVE21446
OG0007199	DANRE14796, DANRE14795, DANRE14148	NEMVE05797
OG0007200	DANRE04259	NEMVE18894
OG0007201	DANRE21446	NEMVE15153, NEMVE03813
OG0007204	DANRE36365, DANRE30170, DANRE30172, DANRE30169, DANRE30171	NEMVE22074
OG0007208	DANRE34269, DANRE34270	NEMVE19982
OG0007209	DANRE34309, DANRE35451	NEMVE06647, NEMVE25525
OG0007214	DANRE30732, DANRE30733, DANRE30735, DANRE30734, DANRE30736	NEMVE15542, NEMVE25539
OG0007248	DANRE28303	NEMVE05909
OG0007250	DANRE16084, DANRE16083, DANRE16082	NEMVE23608
OG0007251	DANRE28156	NEMVE08156, NEMVE08153
OG0007252	DANRE33397, DANRE33396	NEMVE24745
OG0007253	DANRE24848, DANRE38288	NEMVE01126
OG0007254	DANRE17415	NEMVE23140
OG0007255	DANRE14351	NEMVE06734
OG0007256	DANRE35626	NEMVE11220, NEMVE11514
OG0007258	DANRE19018	NEMVE00047, NEMVE14648
OG0007261	DANRE15986, DANRE15985, DANRE43125	NEMVE06464, NEMVE10739
OG0007264	DANRE25424	NEMVE15060
OG0007266	DANRE30633	NEMVE15550, NEMVE00843
OG0007267	DANRE26686, DANRE26687	NEMVE01298
OG0007268	DANRE42444, DANRE42443	NEMVE08006
OG0007270	DANRE16191, DANRE16192	NEMVE23267
OG0007271	DANRE04167, DANRE04136, DANRE04135	NEMVE14749
OG0007272	DANRE22978	NEMVE17086
OG0007273	DANRE29589	NEMVE22414
OG0007274	DANRE01276	NEMVE12604, NEMVE24366
OG0007275	DANRE31136, DANRE31135	NEMVE14669
OG0007277	DANRE05579, DANRE05577, DANRE05578, DANRE05580	NEMVE02383
OG0007279	DANRE20338	NEMVE24542
OG0007280	DANRE26658	NEMVE14013
OG0007281	DANRE30501, DANRE30500	NEMVE23664
OG0007282	DANRE33520	NEMVE13645
OG0007286	DANRE37560	NEMVE05488, NEMVE09092
OG0007287	DANRE42962, DANRE42961, DANRE40805, DANRE05019, DANRE32782, DANRE34705, DANRE34706, DANRE41793, DANRE41792, DANRE34707, DANRE14277, DANRE14278, DANRE41791, DANRE43406	NEMVE09473, NEMVE05342, NEMVE01264, NEMVE05872, NEMVE18858, NEMVE08747, NEMVE08291
OG0007288	DANRE07196, DANRE07197	NEMVE08146
OG0007289	DANRE38281, DANRE38283, DANRE38282, DANRE38284	NEMVE10504
OG0007290	DANRE26147, DANRE26146	NEMVE17402
OG0007291	DANRE28295, DANRE28294	NEMVE14746
OG0007292	DANRE09241, DANRE09240	NEMVE08212
OG0007293	DANRE14743	NEMVE13245
OG0007294	DANRE24046, DANRE24044, DANRE24045	NEMVE05938
OG0007295	DANRE06178, DANRE06177	NEMVE19179
OG0007296	DANRE38101	NEMVE13425
OG0007297	DANRE39713, DANRE39710, DANRE39712, DANRE39711	NEMVE05122
OG0007299	DANRE34012, DANRE34011	NEMVE17700
OG0007300	DANRE14858	NEMVE10414
OG0007301	DANRE14613, DANRE14612	NEMVE05910
OG0007302	DANRE36522	NEMVE24421
OG0007303	DANRE21868	NEMVE21168, NEMVE21934
OG0007304	DANRE23396	NEMVE19345
OG0007305	DANRE34982	NEMVE18637
OG0007306	DANRE01049	NEMVE18933
OG0007307	DANRE04470	NEMVE15849
OG0007309	DANRE16826	NEMVE10518, NEMVE20201
OG0007310	DANRE42767, DANRE42766	NEMVE06728
OG0007312	DANRE29986, DANRE29987	NEMVE23732
OG0007314	DANRE18859	NEMVE14601
OG0007316	DANRE39257, DANRE39258, DANRE39255, DANRE39256	NEMVE13237
OG0007317	DANRE11318	NEMVE07571
OG0007318	DANRE22103	NEMVE13190
OG0007319	DANRE37045, DANRE37047, DANRE37046	NEMVE13526
OG0007320	DANRE37628, DANRE37627	NEMVE13887
OG0007321	DANRE06820	NEMVE14743
OG0007322	DANRE34262	NEMVE13884
OG0007323	DANRE21933, DANRE21932	NEMVE15965
OG0007325	DANRE12985	NEMVE14080
OG0007326	DANRE26003	NEMVE02450
OG0007328	DANRE04726	NEMVE25409
OG0007329	DANRE09561, DANRE09562	NEMVE24680
OG0007331	DANRE31231	NEMVE17405, NEMVE06097
OG0007333	DANRE22246, DANRE22247, DANRE16144	NEMVE18252
OG0007334	DANRE14827	NEMVE09677
OG0007335	DANRE17585	NEMVE10469
OG0007336	DANRE10061	NEMVE22461
OG0007337	DANRE17263, DANRE17262	NEMVE05791
OG0007338	DANRE12380, DANRE12381	NEMVE08790
OG0007339	DANRE23834	NEMVE04953
OG0007340	DANRE13852, DANRE13850, DANRE13851	NEMVE06786
OG0007341	DANRE04473	NEMVE14964
OG0007342	DANRE35323	NEMVE14032
OG0007343	DANRE21557, DANRE28341	NEMVE06113
OG0007344	DANRE05827, DANRE05828	NEMVE17645
OG0007347	DANRE36745	NEMVE05928
OG0007348	DANRE16194, DANRE16193, DANRE16195	NEMVE25081
OG0007349	DANRE39606	NEMVE24138
OG0007351	DANRE14677, DANRE14676, DANRE14675, DANRE08595	NEMVE15176
OG0007352	DANRE16773	NEMVE22263
OG0007353	DANRE38574, DANRE26140	NEMVE09891
OG0007354	DANRE24128	NEMVE12447, NEMVE22312
OG0007355	DANRE13636	NEMVE26015, NEMVE24494
OG0007356	DANRE36634	NEMVE22435
OG0007357	DANRE38560	NEMVE03442
OG0007358	DANRE43184	NEMVE22472
OG0007360	DANRE27456	NEMVE13667
OG0007361	DANRE14944	NEMVE21896
OG0007363	DANRE16032	NEMVE07823
OG0007364	DANRE29303	NEMVE14072
OG0007365	DANRE36420	NEMVE02500
OG0007366	DANRE21573, DANRE21572	NEMVE10651
OG0007367	DANRE27165	NEMVE14913
OG0007368	DANRE13338	NEMVE21985
OG0007369	DANRE42613, DANRE42614	NEMVE04959
OG0007370	DANRE08197	NEMVE24854
OG0007371	DANRE16865	NEMVE22865
OG0007372	DANRE34402, DANRE34400, DANRE34401	NEMVE14160
OG0007373	DANRE18640	NEMVE22902
OG0007374	DANRE00280	NEMVE10037
OG0007376	DANRE39201	NEMVE14158
OG0007377	DANRE18290, DANRE18289	NEMVE01324
OG0007378	DANRE00748	NEMVE23117
OG0007380	DANRE20920, DANRE20919	NEMVE06086, NEMVE12199
OG0007381	DANRE28840	NEMVE23101
OG0007382	DANRE15296	NEMVE14758
OG0007385	DANRE13349	NEMVE14990
OG0007386	DANRE18467	NEMVE13865, NEMVE00269
OG0007387	DANRE34966	NEMVE23956
OG0007388	DANRE38076, DANRE38075	NEMVE05194
OG0007389	DANRE19186, DANRE19187, DANRE19185	NEMVE25345
OG0007390	DANRE30054	NEMVE24823
OG0007391	DANRE35086	NEMVE08201
OG0007392	DANRE04860, DANRE04858, DANRE04859	NEMVE13961
OG0007393	DANRE12093	NEMVE00582, NEMVE21768
OG0007394	DANRE07734, DANRE07733	NEMVE22615
OG0007395	DANRE04069	NEMVE17435
OG0007396	DANRE38842, DANRE38841, DANRE38843	NEMVE15920
OG0007397	DANRE38807, DANRE38808	NEMVE09462
OG0007399	DANRE39639, DANRE39640	NEMVE09265
OG0007401	DANRE34136	NEMVE13443
OG0007402	DANRE24730	NEMVE14824
OG0007403	DANRE06465	NEMVE18192
OG0007405	DANRE12349	NEMVE13995
OG0007407	DANRE04761	NEMVE14797
OG0007408	DANRE10196	NEMVE08149
OG0007409	DANRE10224, DANRE10225	NEMVE13321
OG0007411	DANRE39541	NEMVE14384
OG0007412	DANRE42558	NEMVE08446
OG0007413	DANRE10248	NEMVE22933
OG0007415	DANRE29208	NEMVE22466
OG0007416	DANRE07209, DANRE07210	NEMVE04678
OG0007417	DANRE35348, DANRE35349	NEMVE08802
OG0007418	DANRE08205, DANRE08204	NEMVE25117
OG0007419	DANRE29996	NEMVE14407
OG0007421	DANRE01616, DANRE01615	NEMVE01648
OG0007422	DANRE11021, DANRE11020	NEMVE06450
OG0007423	DANRE15453, DANRE29404	NEMVE09572
OG0007424	DANRE24729, DANRE24728	NEMVE07064
OG0007425	DANRE12333	NEMVE01463
OG0007426	DANRE37555	NEMVE25299
OG0007427	DANRE11179, DANRE11178	NEMVE11584, NEMVE11585
OG0007430	DANRE00002, DANRE00003	NEMVE21972
OG0007431	DANRE10354	NEMVE22905
OG0007432	DANRE13294	NEMVE23141
OG0007433	DANRE37715, DANRE37716	NEMVE14283, NEMVE02780
OG0007436	DANRE41656, DANRE41655	NEMVE08293
OG0007437	DANRE04900, DANRE07235	NEMVE06897
OG0007438	DANRE24144	NEMVE24737
OG0007439	DANRE05901	NEMVE02374, NEMVE20588
OG0007440	DANRE02292, DANRE02291	NEMVE21710
OG0007441	DANRE24681	NEMVE10398
OG0007442	DANRE26604, DANRE26605, DANRE26603	NEMVE22223
OG0007443	DANRE00331	NEMVE25371
OG0007445	DANRE24240	NEMVE24684
OG0007446	DANRE39669, DANRE39668	NEMVE14884
OG0007447	DANRE16222, DANRE16223	NEMVE15214
OG0007449	DANRE23310, DANRE23308, DANRE23309	NEMVE18235
OG0007450	DANRE05621, DANRE05622	NEMVE01821, NEMVE07887
OG0007451	DANRE24091	NEMVE09386
OG0007452	DANRE18998	NEMVE00170, NEMVE13609
OG0007453	DANRE30091, DANRE30092	NEMVE13424
OG0007454	DANRE42564, DANRE42563	NEMVE14909
OG0007455	DANRE24416	NEMVE14702
OG0007456	DANRE35403	NEMVE06082
OG0007457	DANRE25169	NEMVE19632, NEMVE25342
OG0007459	DANRE11769	NEMVE25566
OG0007460	DANRE11272	NEMVE14451
OG0007463	DANRE30867	NEMVE20726, NEMVE22590
OG0007466	DANRE38355, DANRE38356	NEMVE22832
OG0007467	DANRE23717, DANRE23718, DANRE23716, DANRE23710	NEMVE21131
OG0007470	DANRE35526, DANRE35524, DANRE35525	NEMVE24480
OG0007471	DANRE37864	NEMVE23466
OG0007472	DANRE00512	NEMVE14194
OG0007473	DANRE02983	NEMVE21682
OG0007474	DANRE08159	NEMVE18991
OG0007475	DANRE24743, DANRE24744	NEMVE10836
OG0007476	DANRE29800, DANRE29801	NEMVE15012
OG0007477	DANRE29475	NEMVE05313
OG0007478	DANRE33485	NEMVE15694
OG0007480	DANRE05240, DANRE05239, DANRE05238	NEMVE13266
OG0007481	DANRE33331, DANRE33330	NEMVE22561
OG0007482	DANRE13898	NEMVE13581
OG0007483	DANRE22340	NEMVE08075
OG0007484	DANRE08931	NEMVE06907
OG0007485	DANRE11067	NEMVE25477
OG0007487	DANRE08241, DANRE08242	NEMVE19514
OG0007488	DANRE36992	NEMVE24850
OG0007489	DANRE11003	NEMVE13290
OG0007490	DANRE36909, DANRE36908	NEMVE24955
OG0007491	DANRE29088	NEMVE15400
OG0007492	DANRE30846	NEMVE12352
OG0007494	DANRE29007	NEMVE13649
OG0007495	DANRE35662	NEMVE14337
OG0007496	DANRE02885	NEMVE05960
OG0007497	DANRE35601, DANRE42448	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627
OG0007498	DANRE09394	NEMVE11016, NEMVE12879
OG0007499	DANRE19954	NEMVE18098
OG0007500	DANRE16100, DANRE41707	NEMVE22504
OG0007501	DANRE31037	NEMVE15355
OG0007503	DANRE04343	NEMVE11611
OG0007504	DANRE15442	NEMVE23039
OG0007506	DANRE04411, DANRE43326	NEMVE22395
OG0007507	DANRE10948, DANRE10947	NEMVE25891
OG0007508	DANRE35140	NEMVE14963
OG0007509	DANRE33335	NEMVE17668
OG0007510	DANRE05836	NEMVE05795
OG0007513	DANRE31001, DANRE31000	NEMVE25913
OG0007515	DANRE30056	NEMVE25353
OG0007517	DANRE25778, DANRE25779, DANRE25777	NEMVE22057
OG0007518	DANRE31580	NEMVE14498
OG0007519	DANRE13007	NEMVE13604
OG0007522	DANRE11801	NEMVE14092
OG0007523	DANRE26266	NEMVE01504, NEMVE01506
OG0007523	DANRE26264	NEMVE00945
OG0007523	DANRE26270	NEMVE02093
OG0007523	DANRE32149	NEMVE24256
OG0007524	DANRE06877, DANRE06876	NEMVE19720
OG0007525	DANRE21489	NEMVE25128, NEMVE07761
OG0007527	DANRE27156	NEMVE24239
OG0007528	DANRE26651	NEMVE16685, NEMVE16684
OG0007531	DANRE19264	NEMVE14641
OG0007533	DANRE16508, DANRE37545	NEMVE25147
OG0007543	DANRE35162, DANRE26862, DANRE18266	NEMVE06335
OG0007546	DANRE16541	NEMVE04938
OG0007548	DANRE12233, DANRE12232	NEMVE10764
OG0007552	DANRE29343	NEMVE01711
OG0007582	DANRE16130, DANRE16129	NEMVE25110
OG0007583	DANRE22119, DANRE22120	NEMVE05002
OG0007586	DANRE41141, DANRE41142	NEMVE21958
OG0007588	DANRE31329	NEMVE14974
OG0007589	DANRE15653	NEMVE00133, NEMVE16108
OG0007591	DANRE28953	NEMVE14305
OG0007592	DANRE41713, DANRE41714, DANRE35664, DANRE35663	NEMVE25777
OG0007593	DANRE41033, DANRE41035, DANRE41034, DANRE41032	NEMVE08761
OG0007594	DANRE33947	NEMVE13798, NEMVE12256
OG0007595	DANRE25584	NEMVE13188
OG0007597	DANRE41110, DANRE41109	NEMVE02017
OG0007598	DANRE15966	NEMVE13275, NEMVE15766
OG0007601	DANRE30199, DANRE30198	NEMVE20762, NEMVE06284, NEMVE12569
OG0007602	DANRE17332	NEMVE08220
OG0007603	DANRE12686	NEMVE25916
OG0007604	DANRE12964	NEMVE15922
OG0007605	DANRE05829	NEMVE22713
OG0007606	DANRE04412, DANRE04413	NEMVE07882
OG0007607	DANRE41103	NEMVE14803
OG0007608	DANRE08975, DANRE08974, DANRE14619	NEMVE25259
OG0007609	DANRE39845	NEMVE14141
OG0007610	DANRE15863	NEMVE13618
OG0007612	DANRE25890, DANRE25889	NEMVE13493
OG0007613	DANRE21468	NEMVE25112
OG0007614	DANRE13006	NEMVE25043
OG0007615	DANRE34001	NEMVE13394
OG0007616	DANRE09001	NEMVE22755
OG0007619	DANRE36323	NEMVE22719
OG0007621	DANRE40211	NEMVE15854
OG0007622	DANRE36978, DANRE01804	NEMVE14178
OG0007624	DANRE10072, DANRE10071	NEMVE01610
OG0007626	DANRE06752	NEMVE09273
OG0007628	DANRE23638, DANRE23637	NEMVE07362
OG0007629	DANRE00353	NEMVE03312, NEMVE13373
OG0007631	DANRE17269, DANRE41541	NEMVE06747, NEMVE11236
OG0007632	DANRE11577, DANRE04527, DANRE04526	NEMVE14960
OG0007634	DANRE04843	NEMVE23401
OG0007637	DANRE05443	NEMVE16744, NEMVE06908
OG0007638	DANRE09456	NEMVE25858
OG0007639	DANRE04331	NEMVE06099
OG0007640	DANRE28291, DANRE28290, DANRE01829	NEMVE08959
OG0007643	DANRE35807, DANRE35806	NEMVE25518, NEMVE22109, NEMVE16341
OG0007645	DANRE35773	NEMVE06297
OG0007646	DANRE42483	NEMVE11980, NEMVE25514
OG0007647	DANRE39426	NEMVE17951
OG0007648	DANRE33753	NEMVE07012
OG0007649	DANRE24527, DANRE24526	NEMVE22367
OG0007650	DANRE24724, DANRE24717	NEMVE08861
OG0007652	DANRE40621, DANRE33376	NEMVE24675
OG0007653	DANRE16807	NEMVE20290
OG0007654	DANRE14880	NEMVE25572
OG0007657	DANRE38249	NEMVE09719
OG0007658	DANRE06949, DANRE06948	NEMVE17719
OG0007659	DANRE20397	NEMVE15005
OG0007660	DANRE26242, DANRE26241	NEMVE06829
OG0007663	DANRE41864	NEMVE03506
OG0007664	DANRE25031, DANRE43355	NEMVE08366, NEMVE09875
OG0007666	DANRE28753, DANRE43046	NEMVE06300
OG0007667	DANRE19703	NEMVE21308
OG0007669	DANRE25051	NEMVE09329
OG0007670	DANRE05713, DANRE05712	NEMVE00374, NEMVE13235
OG0007672	DANRE42449, DANRE42450, DANRE42451	NEMVE10871
OG0007674	DANRE10891	NEMVE09137
OG0007675	DANRE03549	NEMVE14230
OG0007676	DANRE41267	NEMVE09075
OG0007679	DANRE06163	NEMVE14614
OG0007680	DANRE35766	NEMVE09957
OG0007681	DANRE37636, DANRE37638, DANRE37637	NEMVE11266, NEMVE04177
OG0007684	DANRE19672, DANRE19671, DANRE19673	NEMVE07913
OG0007685	DANRE04773	NEMVE22475
OG0007687	DANRE28499	NEMVE15064
OG0007688	DANRE38781, DANRE38780	NEMVE23866
OG0007689	DANRE33672	NEMVE15533, NEMVE25163
OG0007690	DANRE40980, DANRE40981	NEMVE09407
OG0007691	DANRE07949	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812
OG0007692	DANRE01628, DANRE01629, DANRE01627	NEMVE24948
OG0007694	DANRE09163	NEMVE14461
OG0007695	DANRE15123, DANRE15095, DANRE15096	NEMVE15957
OG0007696	DANRE30938, DANRE25694	NEMVE13808
OG0007697	DANRE19573	NEMVE22701
OG0007698	DANRE19150	NEMVE19391
OG0007701	DANRE33601	NEMVE23722
OG0007702	DANRE33057	NEMVE22678
OG0007703	DANRE39178	NEMVE22465
OG0007704	DANRE42203, DANRE42204	NEMVE13360
OG0007705	DANRE04338	NEMVE23373
OG0007707	DANRE26456, DANRE08897, DANRE37976	NEMVE17260, NEMVE19486, NEMVE17005
OG0007708	DANRE41337	NEMVE14576
OG0007709	DANRE00175, DANRE10180	NEMVE14284
OG0007711	DANRE18140	NEMVE03458, NEMVE16976
OG0007712	DANRE03501	NEMVE16922
OG0007713	DANRE39528, DANRE39529	NEMVE10952
OG0007714	DANRE06420, DANRE06419	NEMVE04698
OG0007715	DANRE34222, DANRE34223	NEMVE14423
OG0007716	DANRE24766, DANRE24767	NEMVE24083
OG0007717	DANRE03335, DANRE03333, DANRE03336, DANRE03334, DANRE03332	NEMVE14630
OG0007718	DANRE24155	NEMVE14642
OG0007721	DANRE05192, DANRE05193	NEMVE16202
OG0007722	DANRE02829	NEMVE12233, NEMVE24674
OG0007724	DANRE38732, DANRE38734	NEMVE08494
OG0007725	DANRE19211	NEMVE08931
OG0007727	DANRE09851, DANRE09852	NEMVE22125
OG0007729	DANRE25403	NEMVE05917
OG0007730	DANRE24583	NEMVE22534
OG0007733	DANRE40356	NEMVE13390
OG0007734	DANRE33248, DANRE40144	NEMVE01827
OG0007739	DANRE22859	NEMVE13651
OG0007740	DANRE34978	NEMVE07649
OG0007741	DANRE11637, DANRE11636, DANRE06285, DANRE06284	NEMVE02338
OG0007743	DANRE23141	NEMVE22363
OG0007744	DANRE30723	NEMVE15801
OG0007745	DANRE25726	NEMVE23484
OG0007746	DANRE18835	NEMVE15823
OG0007748	DANRE16835, DANRE16834, DANRE05160	NEMVE23336
OG0007749	DANRE25829	NEMVE14299, NEMVE12664
OG0007750	DANRE16845	NEMVE16263
OG0007751	DANRE37539	NEMVE21679
OG0007752	DANRE33832	NEMVE25084
OG0007753	DANRE33431, DANRE33430	NEMVE09762
OG0007754	DANRE07572	NEMVE04608
OG0007756	DANRE05776	NEMVE21769, NEMVE21203
OG0007757	DANRE36374, DANRE36373	NEMVE22374
OG0007758	DANRE39766, DANRE39765	NEMVE24832
OG0007759	DANRE36189	NEMVE23846
OG0007760	DANRE22468	NEMVE16471
OG0007761	DANRE01779, DANRE23485	NEMVE10403
OG0007763	DANRE23619, DANRE23618	NEMVE01958, NEMVE20035
OG0007766	DANRE03643	NEMVE05141
OG0007767	DANRE26292	NEMVE13662
OG0007768	DANRE35286	NEMVE21905
OG0007769	DANRE24756	NEMVE08042
OG0007770	DANRE33815, DANRE33814	NEMVE05408, NEMVE20937
OG0007771	DANRE37851	NEMVE13470
OG0007772	DANRE35600	NEMVE06176
OG0007774	DANRE41452	NEMVE08940
OG0007775	DANRE01021	NEMVE06546
OG0007776	DANRE19172	NEMVE20241
OG0007779	DANRE35838, DANRE35839	NEMVE10345
OG0007781	DANRE25227	NEMVE14598, NEMVE11915
OG0007782	DANRE29657, DANRE29656	NEMVE13738
OG0007783	DANRE29889, DANRE29890	NEMVE23094
OG0007784	DANRE24714	NEMVE21852
OG0007785	DANRE30996	NEMVE23583
OG0007786	DANRE16722	NEMVE10346
OG0007787	DANRE39944	NEMVE04711, NEMVE04653
OG0007789	DANRE03223, DANRE03224	NEMVE22184
OG0007790	DANRE15507, DANRE15506	NEMVE13911
OG0007791	DANRE02817, DANRE02815, DANRE02816, DANRE02818	NEMVE22262
OG0007793	DANRE36342, DANRE36341	NEMVE01965
OG0007794	DANRE33634, DANRE33633	NEMVE13881
OG0007795	DANRE27405, DANRE27404, DANRE27406	NEMVE16217
OG0007796	DANRE10639, DANRE10640	NEMVE16045
OG0007798	DANRE15789	NEMVE07652
OG0007800	DANRE07803	NEMVE02246
OG0007801	DANRE30539	NEMVE24803
OG0007802	DANRE09355, DANRE09354	NEMVE05110
OG0007803	DANRE16825	NEMVE14259
OG0007804	DANRE04614	NEMVE13958
OG0007805	DANRE08167, DANRE08168	NEMVE23683
OG0007807	DANRE03231, DANRE03232	NEMVE23161
OG0007809	DANRE43187	NEMVE19397
OG0007810	DANRE02679	NEMVE25323
OG0007811	DANRE22151	NEMVE22619
OG0007812	DANRE23799, DANRE26904	NEMVE05957
OG0007813	DANRE09038	NEMVE22957
OG0007814	DANRE04379	NEMVE10610
OG0007816	DANRE41106	NEMVE14681
OG0007820	DANRE34636, DANRE34637	NEMVE10824
OG0007823	DANRE03242, DANRE03241	NEMVE14069
OG0007825	DANRE21307	NEMVE24335
OG0007826	DANRE01436	NEMVE22606
OG0007827	DANRE03768	NEMVE15793
OG0007829	DANRE38302	NEMVE14463
OG0007830	DANRE12914, DANRE12915	NEMVE22401
OG0007831	DANRE06160, DANRE06161, DANRE06159	NEMVE13120
OG0007832	DANRE05608, DANRE05607	NEMVE22265
OG0007833	DANRE40826	NEMVE23699
OG0007834	DANRE06456	NEMVE22860
