Orthogroup	DANRE	HUMAN
OG0006940	DANRE03264, DANRE03263	HUMAN12719
OG0006942	DANRE40029	HUMAN04879, HUMAN04878
OG0006943	DANRE31332	HUMAN03534
OG0006945	DANRE42360	HUMAN18030
OG0006946	DANRE00393, DANRE00394, DANRE00392	HUMAN29373, HUMAN29374, HUMAN29372
OG0006947	DANRE03673	HUMAN13223, HUMAN13224
OG0006948	DANRE05810	HUMAN20132, HUMAN20131
OG0006949	DANRE12732	HUMAN09677
OG0006951	DANRE14887, DANRE14889, DANRE14888	HUMAN26563
OG0006952	DANRE14759	HUMAN29995, HUMAN28013
OG0006953	DANRE01132	HUMAN11732
OG0006954	DANRE11015	HUMAN08336
OG0006955	DANRE30983	HUMAN26505, HUMAN26506
OG0006957	DANRE06715, DANRE06716	HUMAN24327
OG0006958	DANRE35182	HUMAN29194, HUMAN29193
OG0006959	DANRE37495	HUMAN02003
OG0006960	DANRE42368	HUMAN21367
OG0006962	DANRE02782	HUMAN00834
OG0006964	DANRE09142	HUMAN25417
OG0006965	DANRE34544, DANRE34543	HUMAN22591, HUMAN22590
OG0006966	DANRE12258	HUMAN21659
OG0006967	DANRE03623	HUMAN20241
OG0006968	DANRE26323	HUMAN28378
OG0006969	DANRE06563	HUMAN22091
OG0006970	DANRE16466, DANRE16465, DANRE06600	HUMAN04563
OG0006971	DANRE40878, DANRE40877	HUMAN07273
OG0006972	DANRE25189	HUMAN11350, HUMAN11349
OG0006973	DANRE17252	HUMAN25475
OG0006974	DANRE13323, DANRE13322	HUMAN15890
OG0006974	DANRE04090, DANRE04089, DANRE04088	HUMAN25069
OG0006975	DANRE09037	HUMAN00754
OG0006976	DANRE18544, DANRE18545	HUMAN25513, HUMAN25515
OG0006977	DANRE02258	HUMAN21112
OG0006978	DANRE34823, DANRE34824	HUMAN23552
OG0006979	DANRE38972	HUMAN09404
OG0006981	DANRE25411	HUMAN04430, HUMAN04429, HUMAN04428
OG0006982	DANRE33288	HUMAN18636, HUMAN18637
OG0006983	DANRE23215	HUMAN00205, HUMAN00204
OG0006984	DANRE37712, DANRE25429	HUMAN04268
OG0006985	DANRE02673	HUMAN20423
OG0006987	DANRE18282, DANRE18283	HUMAN02240
OG0006988	DANRE29990	HUMAN15597, HUMAN15598
OG0006989	DANRE21381	HUMAN18220
OG0006990	DANRE17525, DANRE17526, DANRE17527	HUMAN03535, HUMAN03537, HUMAN03536
OG0006991	DANRE22662, DANRE22663, DANRE22661	HUMAN19260
OG0006992	DANRE03940	HUMAN03662
OG0006993	DANRE08645	HUMAN18314, HUMAN18313
OG0006994	DANRE41698	HUMAN17956
OG0006995	DANRE14381, DANRE14382	HUMAN20603
OG0006996	DANRE04792	HUMAN16905, HUMAN16903, HUMAN16904
OG0006997	DANRE31374, DANRE31375	HUMAN20333, HUMAN20332
OG0006998	DANRE03324, DANRE43324	HUMAN13149
OG0006999	DANRE10373, DANRE10372	HUMAN28121
OG0007000	DANRE40871, DANRE40870	HUMAN17347, HUMAN17373
OG0007001	DANRE31299	HUMAN06080
OG0007002	DANRE19224, DANRE19223	HUMAN29202
OG0007003	DANRE38881	HUMAN15197
OG0007004	DANRE24109, DANRE24111	HUMAN14061
OG0007005	DANRE07555, DANRE07554	HUMAN26374
OG0007006	DANRE24251, DANRE33893, DANRE33894	HUMAN21322
OG0007007	DANRE01269, DANRE01270	HUMAN05696, HUMAN05695
OG0007008	DANRE00565	HUMAN13956
OG0007009	DANRE35325	HUMAN28810
OG0007010	DANRE17817	HUMAN22418
OG0007011	DANRE08885, DANRE08884, DANRE08883	HUMAN05430
OG0007012	DANRE37825, DANRE37827, DANRE37828, DANRE37826	HUMAN22710
OG0007013	DANRE04152	HUMAN12055
OG0007014	DANRE16137, DANRE16136	HUMAN03563, HUMAN03564
OG0007015	DANRE22599, DANRE22598	HUMAN19068
OG0007016	DANRE25387, DANRE25386	HUMAN11135
OG0007018	DANRE07063	HUMAN24153
OG0007019	DANRE04085	HUMAN13523
OG0007020	DANRE35391, DANRE35392	HUMAN17277, HUMAN17276
OG0007021	DANRE42259	HUMAN07675, HUMAN07676
OG0007022	DANRE01733	HUMAN17994
OG0007023	DANRE21295	HUMAN21002
OG0007024	DANRE25046	HUMAN26989
OG0007025	DANRE39883	HUMAN13355, HUMAN13354
OG0007026	DANRE25877	HUMAN04469
OG0007027	DANRE41272	HUMAN20548, HUMAN20547
OG0007028	DANRE27455	HUMAN02161
OG0007029	DANRE02752, DANRE02753	HUMAN02371
OG0007030	DANRE15794	HUMAN23013, HUMAN23012
OG0007031	DANRE40046	HUMAN01168, HUMAN01167
OG0007032	DANRE42519	HUMAN19463
OG0007033	DANRE18803, DANRE18804	HUMAN18746
OG0007034	DANRE21262	HUMAN06574, HUMAN06572, HUMAN06573
OG0007035	DANRE35003, DANRE08155	HUMAN05630
OG0007036	DANRE14568, DANRE14567, DANRE14566	HUMAN24835
OG0007037	DANRE42762	HUMAN17832, HUMAN17833
OG0007038	DANRE40365	HUMAN01446
OG0007039	DANRE18016	HUMAN08824, HUMAN08823
OG0007040	DANRE34356	HUMAN30265
OG0007041	DANRE37642, DANRE25606	HUMAN10016
OG0007042	DANRE10636	HUMAN26067
OG0007043	DANRE04197	HUMAN03790
OG0007044	DANRE16211, DANRE16212	HUMAN05262, HUMAN22902
OG0007045	DANRE10111	HUMAN00605
OG0007046	DANRE11415	HUMAN25422, HUMAN25421
OG0007047	DANRE14646	HUMAN24736
OG0007048	DANRE30007	HUMAN26612
OG0007049	DANRE12278	HUMAN11321, HUMAN11320
OG0007050	DANRE07382	HUMAN22442
OG0007052	DANRE12457	HUMAN19695, HUMAN19693, HUMAN19694
OG0007053	DANRE29142	HUMAN12939, HUMAN12938, HUMAN12937
OG0007054	DANRE29653, DANRE29652	HUMAN10365
OG0007055	DANRE33530	HUMAN19997
OG0007056	DANRE07920	HUMAN11685, HUMAN11684
OG0007057	DANRE37617	HUMAN03899
OG0007058	DANRE13123	HUMAN05676
OG0007059	DANRE03981	HUMAN03647
OG0007060	DANRE10375, DANRE10374	HUMAN28197
OG0007061	DANRE22042, DANRE22041	HUMAN03639
OG0007063	DANRE09361	HUMAN15926
OG0007064	DANRE07304, DANRE07305	HUMAN22838
OG0007065	DANRE12615, DANRE12616	HUMAN04174
OG0007066	DANRE19801	HUMAN05386
OG0007068	DANRE39233, DANRE39232	HUMAN22802, HUMAN22803
OG0007069	DANRE11002	HUMAN08305
OG0007070	DANRE26939	HUMAN18532, HUMAN18533
OG0007071	DANRE11842, DANRE11840	HUMAN01176
OG0007072	DANRE12173, DANRE12174, DANRE12175	HUMAN15242
OG0007073	DANRE08821	HUMAN18294
OG0007074	DANRE27996, DANRE27997, DANRE27999, DANRE27998	HUMAN21855
OG0007075	DANRE03285, DANRE43299	HUMAN27538
OG0007076	DANRE30964, DANRE30963	HUMAN06733
OG0007077	DANRE17836, DANRE17837	HUMAN22402
OG0007078	DANRE10502	HUMAN20580
OG0007079	DANRE05491	HUMAN16618
OG0007080	DANRE18620	HUMAN16649, HUMAN16648
OG0007081	DANRE29557, DANRE29558, DANRE29559	HUMAN12784, HUMAN12785
OG0007082	DANRE30592	HUMAN06040
OG0007083	DANRE14647	HUMAN24737
OG0007084	DANRE36884, DANRE36883	HUMAN28379
OG0007085	DANRE12395, DANRE12396	HUMAN11176
OG0007086	DANRE12497	HUMAN06730
OG0007087	DANRE10797, DANRE10795, DANRE10794	HUMAN25159
OG0007088	DANRE27920	HUMAN28245, HUMAN28246
OG0007089	DANRE07652, DANRE07651	HUMAN05187
OG0007090	DANRE21490	HUMAN01309
OG0007091	DANRE11390, DANRE11389	HUMAN00782
OG0007092	DANRE18833	HUMAN08546
OG0007093	DANRE38295	HUMAN11063
OG0007094	DANRE11853, DANRE11852	HUMAN08444
OG0007095	DANRE10009, DANRE10008	HUMAN16273
OG0007096	DANRE17506	HUMAN24538
OG0007097	DANRE39435	HUMAN07307, HUMAN07306, HUMAN07305
OG0007098	DANRE25426, DANRE25425	HUMAN11106
OG0007099	DANRE16832	HUMAN02624
OG0007100	DANRE20633, DANRE20634	HUMAN25051
OG0007102	DANRE41563, DANRE41565, DANRE41564	HUMAN17403
OG0007103	DANRE03284	HUMAN03151, HUMAN03152
OG0007104	DANRE00996	HUMAN07585
OG0007105	DANRE37505	HUMAN17174
OG0007106	DANRE21012, DANRE21013, DANRE21015, DANRE21014	HUMAN21445
OG0007107	DANRE15981, DANRE15980, DANRE15979	HUMAN24797
OG0007108	DANRE01033, DANRE01034	HUMAN26396
OG0007111	DANRE24115, DANRE24114, DANRE26940	HUMAN14065, HUMAN14067
OG0007112	DANRE25814	HUMAN09877
OG0007113	DANRE21296	HUMAN20963
OG0007114	DANRE10602, DANRE14572	HUMAN20779
OG0007115	DANRE09404, DANRE09403, DANRE09405	HUMAN28189
OG0007116	DANRE28502, DANRE28501, DANRE43398	HUMAN06067
OG0007117	DANRE31482	HUMAN06756
OG0007118	DANRE10021, DANRE10022	HUMAN25504
OG0007119	DANRE36376, DANRE36377	HUMAN01099
OG0007120	DANRE19755, DANRE19754	HUMAN23269, HUMAN23270
OG0007121	DANRE21444	HUMAN25079
OG0007122	DANRE23206	HUMAN00210, HUMAN00211
OG0007123	DANRE03239, DANRE03237, DANRE03238, DANRE03240	HUMAN03448
OG0007124	DANRE41957	HUMAN17402, HUMAN17399
OG0007125	DANRE36299, DANRE36298	HUMAN21228
OG0007126	DANRE17417	HUMAN02640
OG0007126	DANRE00882	HUMAN04895
OG0007127	DANRE14792, DANRE14793, DANRE14791, DANRE10353	HUMAN26224
OG0007128	DANRE19019	HUMAN13992, HUMAN13994
OG0007129	DANRE20067	HUMAN24170, HUMAN24169
OG0007129	DANRE20068, DANRE05951	HUMAN03476
OG0007130	DANRE30904	HUMAN06959
OG0007131	DANRE40030, DANRE40031	HUMAN23398
OG0007132	DANRE15087	HUMAN28401, HUMAN28402
OG0007133	DANRE01479	HUMAN23555
OG0007134	DANRE22130, DANRE22129	HUMAN03574, HUMAN03575
OG0007135	DANRE38477	HUMAN09538
OG0007136	DANRE25959	HUMAN09655
OG0007137	DANRE27979	HUMAN15907
OG0007138	DANRE26666, DANRE26667	HUMAN02269
OG0007139	DANRE39772, DANRE39771	HUMAN24643
OG0007140	DANRE35428	HUMAN14631
OG0007141	DANRE29345	HUMAN20130
OG0007142	DANRE33554	HUMAN07698, HUMAN17519
OG0007143	DANRE12075	HUMAN16614
OG0007144	DANRE17418	HUMAN02639
OG0007145	DANRE26346	HUMAN13652
OG0007146	DANRE06482, DANRE06480, DANRE06481	HUMAN24377, HUMAN24376, HUMAN24380, HUMAN24378, HUMAN24379
OG0007147	DANRE01796	HUMAN21018
OG0007148	DANRE41181	HUMAN01389, HUMAN30564, HUMAN30565, HUMAN30566
OG0007149	DANRE15852	HUMAN09208
OG0007150	DANRE38611, DANRE38612	HUMAN11018
OG0007151	DANRE10301	HUMAN05431
OG0007152	DANRE13979, DANRE13981, DANRE13980	HUMAN01901
OG0007153	DANRE04392, DANRE04391	HUMAN16995, HUMAN16996
OG0007154	DANRE05456	HUMAN08481
OG0007158	DANRE14540	HUMAN19159, HUMAN19160, HUMAN22170
OG0007159	DANRE39955, DANRE39956	HUMAN02195
OG0007160	DANRE38832, DANRE38833, DANRE38831	HUMAN10993
OG0007161	DANRE04179, DANRE04180	HUMAN27982
OG0007161	DANRE12817	HUMAN11267
OG0007162	DANRE40183	HUMAN15307, HUMAN15308
OG0007163	DANRE09124	HUMAN01780
OG0007164	DANRE16181	HUMAN21192
OG0007165	DANRE01262, DANRE01263	HUMAN05595
OG0007166	DANRE37616	HUMAN04674, HUMAN04671, HUMAN04673
OG0007168	DANRE42575, DANRE42574	HUMAN19655, HUMAN19656
OG0007169	DANRE42363, DANRE42364	HUMAN18039
OG0007169	DANRE14377, DANRE14376	HUMAN20577
OG0007171	DANRE05910, DANRE05911	HUMAN02655, HUMAN02654
OG0007173	DANRE07590	HUMAN05355, HUMAN05354
OG0007174	DANRE22362	HUMAN18950, HUMAN18952, HUMAN18953, HUMAN18951
OG0007175	DANRE39288	HUMAN04157
OG0007176	DANRE08683	HUMAN15324, HUMAN15323
OG0007177	DANRE10701, DANRE10700, DANRE10702	HUMAN09300, HUMAN09299
OG0007178	DANRE18259, DANRE18258	HUMAN02113
OG0007179	DANRE23985	HUMAN21518
OG0007180	DANRE21576, DANRE21577	HUMAN15073
OG0007181	DANRE22763, DANRE22762	HUMAN30517
OG0007182	DANRE35013	HUMAN11844
OG0007183	DANRE09025, DANRE09026	HUMAN25330
OG0007184	DANRE15058, DANRE15059	HUMAN28058, HUMAN28057, HUMAN28055
OG0007185	DANRE30304, DANRE36004, DANRE36003	HUMAN13405
OG0007186	DANRE03876	HUMAN12868
OG0007187	DANRE01702	HUMAN06522, HUMAN06521, HUMAN06520, HUMAN06523
OG0007188	DANRE42159, DANRE42158	HUMAN17704
OG0007189	DANRE29276, DANRE21865	HUMAN20179, HUMAN20178
OG0007190	DANRE01561, DANRE01562	HUMAN26235
OG0007191	DANRE40013	HUMAN23393, HUMAN23394
OG0007192	DANRE42628	HUMAN17983
OG0007193	DANRE03626, DANRE28613, DANRE28612, DANRE28611	HUMAN20238
OG0007193	DANRE30071	HUMAN10521
OG0007195	DANRE33602, DANRE33603	HUMAN19946
OG0007198	DANRE20648	HUMAN24981
OG0007199	DANRE14796, DANRE14795, DANRE14148	HUMAN28097
OG0007200	DANRE04259	HUMAN03586, HUMAN03587
OG0007201	DANRE21446	HUMAN24731, HUMAN24730
OG0007203	DANRE05824	HUMAN08355, HUMAN24998
OG0007203	DANRE11495	HUMAN08353
OG0007204	DANRE36365	HUMAN01107
OG0007204	DANRE30170, DANRE30172, DANRE30169, DANRE30171	HUMAN14619
OG0007205	DANRE17682, DANRE17681, DANRE43402, DANRE43401	HUMAN02181
OG0007205	DANRE33365, DANRE33405, DANRE40673, DANRE40674	HUMAN29181
OG0007206	DANRE26533, DANRE01929	HUMAN21818
OG0007206	DANRE26536, DANRE26534, DANRE26535	HUMAN21822
OG0007207	DANRE13782, DANRE14492, DANRE14491, DANRE14490, DANRE14494, DANRE29527, DANRE29526	HUMAN03244
OG0007208	DANRE34269, DANRE34270	HUMAN28457
OG0007209	DANRE35451	HUMAN24910
OG0007210	DANRE09659, DANRE14094, DANRE14093, DANRE09655, DANRE09656, DANRE09654, DANRE09653, DANRE09657, DANRE09658, DANRE14095, DANRE14096, DANRE09660, DANRE09661	HUMAN05528
OG0007211	DANRE18682, DANRE18683, DANRE18685, DANRE43357, DANRE43358, DANRE18684, DANRE18686, DANRE18688, DANRE18687, DANRE18681, DANRE18680	HUMAN25604
OG0007212	DANRE22138, DANRE22139, DANRE26611, DANRE26609, DANRE26610	HUMAN21653, HUMAN21652
OG0007212	DANRE23677	HUMAN11814, HUMAN11815, HUMAN24305
OG0007213	DANRE30188, DANRE30189, DANRE29054	HUMAN10182, HUMAN10184, HUMAN10183, HUMAN10180, HUMAN10181
OG0007214	DANRE30732, DANRE30733, DANRE30735, DANRE30734	HUMAN06095
OG0007227	DANRE09122	HUMAN14092, HUMAN14096, HUMAN14091, HUMAN14094, HUMAN14088, HUMAN14095, HUMAN14093, HUMAN14090, HUMAN14089
OG0007248	DANRE28303	HUMAN13700
OG0007250	DANRE16084, DANRE16083, DANRE16082	HUMAN07633
OG0007251	DANRE28156	HUMAN14332
OG0007252	DANRE33397, DANRE33396	HUMAN22688, HUMAN22689
OG0007253	DANRE24848	HUMAN24536
OG0007253	DANRE38288	HUMAN11254, HUMAN11253
OG0007254	DANRE17415	HUMAN02644
OG0007255	DANRE14351	HUMAN26073, HUMAN26075, HUMAN26074
OG0007256	DANRE35626	HUMAN27031
OG0007258	DANRE19018	HUMAN14003
OG0007260	DANRE38136	HUMAN04843, HUMAN04844
OG0007261	DANRE15986, DANRE15985, DANRE43125	HUMAN28587
OG0007264	DANRE25424	HUMAN11107
OG0007266	DANRE30633	HUMAN20046
OG0007267	DANRE26686, DANRE26687	HUMAN00847, HUMAN00846
OG0007268	DANRE42444, DANRE42443	HUMAN21302
OG0007269	DANRE12063	HUMAN16581, HUMAN16580, HUMAN16579
OG0007270	DANRE16191, DANRE16192	HUMAN07724
OG0007271	DANRE04167, DANRE04136, DANRE04135	HUMAN13263
OG0007272	DANRE22978	HUMAN00327
OG0007273	DANRE29589	HUMAN16012
OG0007274	DANRE01276	HUMAN05717
OG0007275	DANRE31136, DANRE31135	HUMAN06744
OG0007276	DANRE33385, DANRE33386	HUMAN28796
OG0007277	DANRE05579, DANRE05577, DANRE05578	HUMAN25865
OG0007279	DANRE20338	HUMAN11856
OG0007280	DANRE26658	HUMAN27834, HUMAN27835, HUMAN27833
OG0007281	DANRE30501, DANRE30500	HUMAN25958
OG0007282	DANRE33520	HUMAN07231
OG0007283	DANRE30003	HUMAN12155
OG0007284	DANRE10645, DANRE14201	HUMAN00555
OG0007284	DANRE02530	HUMAN29707, HUMAN29706
OG0007285	DANRE10034, DANRE10035	HUMAN25396, HUMAN25395
OG0007286	DANRE37560	HUMAN10108
OG0007288	DANRE07196, DANRE07197	HUMAN22785
OG0007289	DANRE38281, DANRE38283, DANRE38282, DANRE38284	HUMAN11499
OG0007290	DANRE26147, DANRE26146	HUMAN15228
OG0007291	DANRE28295, DANRE28294	HUMAN18973
OG0007292	DANRE09241, DANRE09240	HUMAN15636
OG0007293	DANRE14743	HUMAN28207
OG0007294	DANRE24046, DANRE24044, DANRE24045	HUMAN20782, HUMAN20781
OG0007295	DANRE06178, DANRE06177	HUMAN22795
OG0007296	DANRE38101	HUMAN11360
OG0007297	DANRE39713, DANRE39710	HUMAN29826
OG0007297	DANRE39712, DANRE39711	HUMAN29827
OG0007298	DANRE16677	HUMAN22758
OG0007299	DANRE34012, DANRE34011	HUMAN27718, HUMAN27719
OG0007300	DANRE14858	HUMAN26544
OG0007301	DANRE14613, DANRE14612	HUMAN23169, HUMAN23170
OG0007302	DANRE36522	HUMAN09166
OG0007303	DANRE21868	HUMAN18735
OG0007304	DANRE23396	HUMAN16563, HUMAN16562, HUMAN16564
OG0007305	DANRE34982	HUMAN02006
OG0007306	DANRE01049	HUMAN19439, HUMAN19440, HUMAN19442
OG0007307	DANRE04470	HUMAN17065, HUMAN17066
OG0007308	DANRE09523	HUMAN20559
OG0007309	DANRE16826	HUMAN17011
OG0007310	DANRE42767, DANRE42766	HUMAN05294
OG0007312	DANRE29986, DANRE29987	HUMAN12184, HUMAN12183, HUMAN12187, HUMAN12186
OG0007314	DANRE18859	HUMAN02534
OG0007316	DANRE39257, DANRE39258, DANRE39255, DANRE39256	HUMAN23083
OG0007317	DANRE11318	HUMAN17014
OG0007318	DANRE22103	HUMAN20909
OG0007319	DANRE37045, DANRE37047, DANRE37046	HUMAN19188
OG0007320	DANRE37628, DANRE37627	HUMAN09645
OG0007321	DANRE06820	HUMAN04956, HUMAN04955
OG0007322	DANRE34262	HUMAN29064
OG0007323	DANRE21933, DANRE21932	HUMAN27944, HUMAN27945, HUMAN27946, HUMAN27943
OG0007325	DANRE12985	HUMAN11525
OG0007326	DANRE26003	HUMAN09593
OG0007329	DANRE09561, DANRE09562	HUMAN24733
OG0007330	DANRE07790, DANRE07791	HUMAN05264
OG0007331	DANRE31231	HUMAN26953, HUMAN26952
OG0007333	DANRE22246, DANRE22247, DANRE16144	HUMAN29576
OG0007334	DANRE14827	HUMAN01738, HUMAN01739
OG0007335	DANRE17585	HUMAN08862
OG0007336	DANRE10061	HUMAN00761
OG0007337	DANRE17263, DANRE17262	HUMAN25483
OG0007338	DANRE12380, DANRE12381	HUMAN06830, HUMAN06827, HUMAN06828
OG0007339	DANRE23834	HUMAN26218, HUMAN26219
OG0007340	DANRE13852, DANRE13850, DANRE13851	HUMAN24905
OG0007341	DANRE04473	HUMAN25872
OG0007342	DANRE35323	HUMAN28838
OG0007343	DANRE21557	HUMAN14176
OG0007343	DANRE28341	HUMAN14177
OG0007344	DANRE05827, DANRE05828	HUMAN25001
OG0007345	DANRE15613	HUMAN22717
OG0007347	DANRE36745	HUMAN20415
OG0007348	DANRE16193, DANRE16195	HUMAN07623
OG0007349	DANRE39606	HUMAN19722, HUMAN19724, HUMAN19723
OG0007351	DANRE14677, DANRE14676, DANRE14675, DANRE08595	HUMAN26020, HUMAN26021
OG0007352	DANRE16773	HUMAN04641
OG0007353	DANRE38574, DANRE26140	HUMAN11061, HUMAN11060
OG0007354	DANRE24128	HUMAN23192
OG0007355	DANRE13636	HUMAN28384
OG0007356	DANRE36634	HUMAN24980
OG0007357	DANRE38560	HUMAN11281
OG0007358	DANRE43184	HUMAN23692
OG0007359	DANRE23813, DANRE23812, DANRE26870, DANRE26868	HUMAN24471
OG0007360	DANRE27456	HUMAN02160
OG0007361	DANRE14944	HUMAN01585, HUMAN01584
OG0007363	DANRE16032	HUMAN07700
OG0007364	DANRE29303	HUMAN20228
OG0007365	DANRE36420	HUMAN01007
OG0007366	DANRE21573, DANRE21572	HUMAN15080, HUMAN15079
OG0007367	DANRE27165	HUMAN00909
OG0007368	DANRE13338	HUMAN04400
OG0007369	DANRE42613, DANRE42614	HUMAN18171
OG0007370	DANRE08197	HUMAN12243, HUMAN12242
OG0007371	DANRE16865	HUMAN03496
OG0007372	DANRE34402, DANRE34400, DANRE34401	HUMAN15886
OG0007373	DANRE18640	HUMAN25169
OG0007375	DANRE11069	HUMAN25512
OG0007376	DANRE39201	HUMAN27824, HUMAN27826
OG0007377	DANRE18290, DANRE18289	HUMAN02116, HUMAN02117
OG0007378	DANRE00748	HUMAN11793, HUMAN11794, HUMAN11795
OG0007379	DANRE17790, DANRE17791	HUMAN08973, HUMAN08972
OG0007380	DANRE20920, DANRE20919	HUMAN13807
OG0007381	DANRE28840	HUMAN13546
OG0007382	DANRE15296	HUMAN19380
OG0007384	DANRE18642, DANRE18643	HUMAN16675
OG0007385	DANRE13349	HUMAN04317
OG0007386	DANRE18467	HUMAN16767
OG0007387	DANRE34966	HUMAN29057
OG0007388	DANRE38076, DANRE38075	HUMAN22118
OG0007389	DANRE19186, DANRE19187, DANRE19185	HUMAN29100
OG0007390	DANRE30054	HUMAN25915
OG0007391	DANRE35086	HUMAN05345
OG0007392	DANRE04860, DANRE04858, DANRE04859	HUMAN28583
OG0007393	DANRE12093	HUMAN08660
OG0007394	DANRE07734, DANRE07733	HUMAN15894, HUMAN15893
OG0007395	DANRE04069	HUMAN13460
OG0007396	DANRE38842, DANRE38841, DANRE38843	HUMAN11000
OG0007397	DANRE38807, DANRE38808	HUMAN00870
OG0007399	DANRE39639, DANRE39640	HUMAN16123
OG0007400	DANRE24512	HUMAN22018
OG0007401	DANRE34136	HUMAN05484
OG0007401	DANRE07139	HUMAN30125
OG0007402	DANRE24730	HUMAN10240, HUMAN10238
OG0007403	DANRE06465	HUMAN17253
OG0007405	DANRE12349	HUMAN20387
OG0007406	DANRE01446	HUMAN19713
OG0007407	DANRE04761	HUMAN03483
OG0007408	DANRE10196	HUMAN28141, HUMAN28142
OG0007409	DANRE10224, DANRE10225	HUMAN25552
OG0007410	DANRE28511	HUMAN20271
OG0007410	DANRE30430, DANRE03053	HUMAN12126
OG0007411	DANRE39541	HUMAN23663
OG0007412	DANRE42558	HUMAN17545
OG0007413	DANRE10248	HUMAN20818
OG0007414	DANRE36351	HUMAN01057
OG0007415	DANRE29208	HUMAN12759
OG0007416	DANRE07209, DANRE07210	HUMAN22361
OG0007417	DANRE35348, DANRE35349	HUMAN07346
OG0007418	DANRE08205, DANRE08204	HUMAN13111, HUMAN13110
OG0007419	DANRE29996	HUMAN12142
OG0007421	DANRE01616, DANRE01615	HUMAN06697
OG0007422	DANRE11021, DANRE11020	HUMAN08465
OG0007423	DANRE15453, DANRE29404	HUMAN10490
OG0007424	DANRE24729, DANRE24728	HUMAN10237
OG0007425	DANRE12333	HUMAN06193
OG0007426	DANRE37555	HUMAN10114, HUMAN10115
OG0007427	DANRE11179, DANRE11178	HUMAN03785
OG0007428	DANRE24212	HUMAN20678
OG0007429	DANRE31428, DANRE31429	HUMAN06934
OG0007430	DANRE00002, DANRE00003	HUMAN21194
OG0007431	DANRE10354	HUMAN26226
OG0007432	DANRE13294	HUMAN05574
OG0007433	DANRE37715, DANRE37716	HUMAN04271
OG0007436	DANRE41656, DANRE41655	HUMAN19665
OG0007437	DANRE04900, DANRE07235	HUMAN17137
OG0007438	DANRE24144	HUMAN02955
OG0007439	DANRE05901	HUMAN16947
OG0007440	DANRE02292, DANRE02291	HUMAN01515, HUMAN01510, HUMAN02417, HUMAN01506, HUMAN02418, HUMAN01507
OG0007441	DANRE24681	HUMAN13782
OG0007442	DANRE26604, DANRE26605, DANRE26603	HUMAN00969
OG0007443	DANRE00331	HUMAN07149
OG0007444	DANRE38408, DANRE38407	HUMAN09409
OG0007444	DANRE41111	HUMAN28835
OG0007445	DANRE24240	HUMAN21386
OG0007446	DANRE39669, DANRE39668	HUMAN07376
OG0007447	DANRE16222, DANRE16223	HUMAN22922
OG0007448	DANRE38975	HUMAN14222, HUMAN14221
OG0007449	DANRE23310, DANRE23308, DANRE23309	HUMAN18814
OG0007450	DANRE05621, DANRE05622	HUMAN08573, HUMAN08574
OG0007451	DANRE24091	HUMAN08166
OG0007452	DANRE18998	HUMAN22554
OG0007453	DANRE30091, DANRE30092	HUMAN10744
OG0007454	DANRE42564, DANRE42563	HUMAN18226
OG0007455	DANRE24416	HUMAN29667
OG0007456	DANRE35403	HUMAN07199
OG0007457	DANRE25169	HUMAN09838
OG0007458	DANRE15779	HUMAN28978
OG0007459	DANRE11769	HUMAN16778
OG0007460	DANRE11272	HUMAN16831, HUMAN16829
OG0007461	DANRE11529, DANRE11530	HUMAN08943
OG0007462	DANRE21378	HUMAN19637, HUMAN19636
OG0007463	DANRE30867	HUMAN06999
OG0007465	DANRE07967, DANRE07968	HUMAN13093
OG0007466	DANRE38355, DANRE38356	HUMAN09405
OG0007467	DANRE23717, DANRE23718, DANRE23716, DANRE23710	HUMAN28516
OG0007468	DANRE16250, DANRE16251	HUMAN22128
OG0007470	DANRE35526, DANRE35524, DANRE35525	HUMAN00332, HUMAN00937
OG0007471	DANRE37864	HUMAN07932
OG0007472	DANRE00512	HUMAN23723
OG0007473	DANRE02983	HUMAN18188, HUMAN18186
OG0007474	DANRE08159	HUMAN05615
OG0007475	DANRE24743, DANRE24744	HUMAN10445
OG0007476	DANRE29800, DANRE29801	HUMAN14444
OG0007477	DANRE29475	HUMAN12723
OG0007478	DANRE33485	HUMAN19940
OG0007479	DANRE15593, DANRE15594	HUMAN25924, HUMAN25925, HUMAN25923
OG0007480	DANRE05240, DANRE05239, DANRE05238	HUMAN03711
OG0007481	DANRE33331, DANRE33330	HUMAN11840
OG0007482	DANRE13898	HUMAN01581
OG0007483	DANRE22340	HUMAN25804
OG0007484	DANRE08931	HUMAN15505
OG0007485	DANRE11067	HUMAN08408
OG0007486	DANRE04345	HUMAN03242
OG0007487	DANRE08241, DANRE08242	HUMAN00801
OG0007488	DANRE36992	HUMAN24932
OG0007489	DANRE11003	HUMAN08300, HUMAN08303, HUMAN08301
OG0007490	DANRE36909, DANRE36908	HUMAN18581, HUMAN18580
OG0007491	DANRE29088	HUMAN10273
OG0007492	DANRE30846	HUMAN25121
OG0007493	DANRE06586, DANRE06508, DANRE06507	HUMAN22084
OG0007494	DANRE29007	HUMAN16086
OG0007495	DANRE35662	HUMAN19626, HUMAN19624
OG0007496	DANRE02885	HUMAN21064
OG0007497	DANRE35601, DANRE42448	HUMAN02092, HUMAN02091
OG0007498	DANRE09394	HUMAN28184
OG0007499	DANRE19954	HUMAN04823
OG0007500	DANRE16100, DANRE41707	HUMAN21907
