Orthogroup	DANRE	HELIO_ok
OG0007848	DANRE04583	HELIO_04240
OG0007850	DANRE00014	HELIO_05804
OG0007851	DANRE38882, DANRE38883	HELIO_08350
OG0007854	DANRE10752, DANRE10753, DANRE10751	HELIO_05486
OG0007857	DANRE07290, DANRE07289, DANRE07291, DANRE06472	HELIO_07232
OG0007858	DANRE40953	HELIO_05719
OG0007859	DANRE42777	HELIO_08952
OG0007862	DANRE26361, DANRE26362, DANRE29931	HELIO_00366
OG0007908	DANRE39192	HELIO_08170
OG0007911	DANRE10002	HELIO_11434
OG0007916	DANRE41547, DANRE41546	HELIO_05089
OG0007918	DANRE06819	HELIO_04419
OG0007921	DANRE33937, DANRE33938	HELIO_09544
OG0007924	DANRE11767, DANRE11768	HELIO_11347
OG0007926	DANRE11595	HELIO_01370
OG0007927	DANRE31434, DANRE31433, DANRE31435	HELIO_09579
OG0007928	DANRE31629, DANRE31628	HELIO_04966
OG0007929	DANRE09742	HELIO_03658
OG0007931	DANRE08886, DANRE15965, DANRE15964	HELIO_00059
OG0007932	DANRE09754, DANRE14710	HELIO_01358
OG0007933	DANRE12410	HELIO_12085
OG0007935	DANRE30643, DANRE05485, DANRE05486	HELIO_04002
OG0007937	DANRE10952	HELIO_07186
OG0007938	DANRE30775, DANRE30776	HELIO_02363
OG0007939	DANRE23916	HELIO_11553
OG0007940	DANRE18079, DANRE18077, DANRE18076, DANRE18078	HELIO_02193
OG0007941	DANRE30090, DANRE30089	HELIO_04750
OG0007943	DANRE19851	HELIO_05542
OG0007944	DANRE34868	HELIO_02142
OG0007945	DANRE08217, DANRE08216	HELIO_04359
OG0007947	DANRE30186, DANRE30187	HELIO_01214
OG0007948	DANRE35016	HELIO_02781
OG0007949	DANRE21500	HELIO_02382
OG0007951	DANRE03577	HELIO_00106
OG0007954	DANRE18360	HELIO_02739
OG0007956	DANRE00513	HELIO_00807
OG0007957	DANRE43440	HELIO_02424
OG0007958	DANRE30163	HELIO_03422
OG0007959	DANRE27159	HELIO_02385
OG0007961	DANRE26537, DANRE26538, DANRE22150	HELIO_01422
OG0007962	DANRE20515	HELIO_04538
OG0007963	DANRE41290	HELIO_01376
OG0007965	DANRE03000, DANRE02999	HELIO_09702
OG0007966	DANRE43416, DANRE43415	HELIO_06554
OG0007968	DANRE05367	HELIO_08321
OG0007972	DANRE27696, DANRE27695	HELIO_04967
OG0007973	DANRE22704	HELIO_04677
OG0007974	DANRE27091, DANRE27089, DANRE27090	HELIO_08921
OG0007975	DANRE41055	HELIO_02337
OG0007977	DANRE30080, DANRE30079, DANRE30078	HELIO_06466
OG0007978	DANRE14537	HELIO_02240
OG0007979	DANRE06335, DANRE06336	HELIO_02677
OG0007980	DANRE05800	HELIO_00219
OG0007983	DANRE05917	HELIO_01979
OG0007984	DANRE38168	HELIO_09497
OG0007985	DANRE06065	HELIO_09398
OG0007987	DANRE33524, DANRE29365, DANRE29364	HELIO_01186
OG0007988	DANRE33287	HELIO_01044
OG0007990	DANRE09108	HELIO_00307
OG0007991	DANRE18046	HELIO_02057
OG0007992	DANRE38803, DANRE38804, DANRE38805, DANRE12276	HELIO_06704
OG0007993	DANRE17625, DANRE17626	HELIO_01029
OG0007994	DANRE04091	HELIO_01780
OG0007996	DANRE09458, DANRE09457	HELIO_00492
OG0007997	DANRE07075, DANRE07074	HELIO_03100
OG0007999	DANRE29574	HELIO_08262
OG0008001	DANRE35300	HELIO_00928
OG0008003	DANRE37946	HELIO_02384
OG0008004	DANRE27703, DANRE27701, DANRE27702	HELIO_01554
OG0008006	DANRE07161	HELIO_00516
OG0008008	DANRE30055	HELIO_05467
OG0008009	DANRE13906	HELIO_11167
OG0008011	DANRE43318	HELIO_10599
OG0008012	DANRE29944	HELIO_05973
OG0008013	DANRE24152, DANRE24151	HELIO_04462
OG0008016	DANRE38388, DANRE38387	HELIO_00540
OG0008017	DANRE22791	HELIO_09842
OG0008018	DANRE05741, DANRE05740	HELIO_10526
OG0008019	DANRE18978	HELIO_08608
OG0008020	DANRE05165	HELIO_00997
OG0008022	DANRE10906	HELIO_09370
OG0008023	DANRE20610	HELIO_00436
OG0008025	DANRE15444, DANRE15445, DANRE30011	HELIO_09213
OG0008026	DANRE31319, DANRE31320	HELIO_09687
OG0008027	DANRE10672, DANRE10671	HELIO_04688
OG0008028	DANRE24687	HELIO_10437
OG0008029	DANRE35038	HELIO_03340
OG0008030	DANRE00570	HELIO_08520
OG0008031	DANRE07952	HELIO_10799
OG0008036	DANRE43279	HELIO_03192
OG0008037	DANRE37630	HELIO_01120
OG0008038	DANRE41284, DANRE41285	HELIO_02850
OG0008039	DANRE33599, DANRE33600	HELIO_02911
OG0008040	DANRE18236	HELIO_01756
OG0008041	DANRE31092	HELIO_00327
OG0008043	DANRE12128	HELIO_05068
OG0008046	DANRE18874, DANRE18872	HELIO_01039
OG0008050	DANRE01483, DANRE01482	HELIO_01160
OG0008051	DANRE29845	HELIO_09542
OG0008052	DANRE05521, DANRE05522	HELIO_03533
OG0008053	DANRE13614, DANRE13613	HELIO_03591
OG0008054	DANRE14366, DANRE14364, DANRE14365	HELIO_00598
OG0008055	DANRE30653	HELIO_01274
OG0008056	DANRE34362	HELIO_00846
OG0008057	DANRE21382	HELIO_04003
OG0008058	DANRE08685	HELIO_07175
OG0008059	DANRE10600, DANRE10601	HELIO_09982
OG0008060	DANRE36845, DANRE36846	HELIO_09577
OG0008062	DANRE12289	HELIO_00796
OG0008064	DANRE14122	HELIO_04965
OG0008065	DANRE30969, DANRE12348	HELIO_06534
OG0008066	DANRE25010, DANRE25009	HELIO_07912
OG0008067	DANRE23278	HELIO_10931
OG0008070	DANRE39169, DANRE39168, DANRE39167	HELIO_08148
OG0008071	DANRE27128	HELIO_01342
OG0008072	DANRE23515	HELIO_01026
OG0008073	DANRE34118	HELIO_07840
OG0008074	DANRE34941	HELIO_03004
OG0008075	DANRE40333, DANRE40332	HELIO_03101
OG0008076	DANRE23122, DANRE23121, DANRE23120	HELIO_04084
OG0008077	DANRE00744	HELIO_00212
OG0008078	DANRE23451	HELIO_07686
OG0008079	DANRE24318	HELIO_00746
OG0008080	DANRE25081	HELIO_12214
OG0008081	DANRE10209, DANRE10210	HELIO_05879
OG0008082	DANRE23942, DANRE23943	HELIO_08934
OG0008083	DANRE11447	HELIO_09469
OG0008084	DANRE18083	HELIO_10430
OG0008085	DANRE30916	HELIO_04248
OG0008086	DANRE03403, DANRE03404	HELIO_01024
OG0008087	DANRE35823, DANRE35822, DANRE41735	HELIO_02440
OG0008088	DANRE17946	HELIO_03111
OG0008089	DANRE13493, DANRE13492	HELIO_07168
OG0008090	DANRE14082, DANRE14081, DANRE14083	HELIO_00892
OG0008091	DANRE35340	HELIO_09088
OG0008093	DANRE40978, DANRE40979	HELIO_09057
OG0008094	DANRE40459	HELIO_00528
OG0008098	DANRE05259	HELIO_10216
OG0008099	DANRE30076	HELIO_02345
OG0008100	DANRE11355	HELIO_11850
OG0008102	DANRE34899	HELIO_00350
OG0008103	DANRE06236, DANRE06237	HELIO_02960
OG0008104	DANRE04052	HELIO_09386
OG0008105	DANRE05576	HELIO_10149
OG0008106	DANRE43321	HELIO_09935
OG0008107	DANRE24308	HELIO_06547
OG0008108	DANRE38276	HELIO_11492
OG0008109	DANRE20116	HELIO_00963
OG0008110	DANRE26439	HELIO_05692
OG0008111	DANRE38509, DANRE38508	HELIO_09107
OG0008112	DANRE11605	HELIO_09566
OG0008113	DANRE19318	HELIO_06984
OG0008115	DANRE11727	HELIO_12049
OG0008117	DANRE14481	HELIO_05202
OG0008119	DANRE34164	HELIO_07573
OG0008120	DANRE12139	HELIO_06493
OG0008125	DANRE07128	HELIO_08722
OG0008126	DANRE43381, DANRE09629	HELIO_11510
OG0008136	DANRE01715	HELIO_04953
OG0008138	DANRE34458, DANRE34455, DANRE34457	HELIO_05708
OG0008143	DANRE20470	HELIO_08867
OG0008156	DANRE04904, DANRE04906, DANRE04907, DANRE04905	HELIO_12090
OG0008196	DANRE12924	HELIO_04754
OG0008199	DANRE16267	HELIO_09781
OG0008201	DANRE36656	HELIO_08285
OG0008203	DANRE20578	HELIO_01479
OG0008204	DANRE19232	HELIO_11008
OG0008205	DANRE34114	HELIO_02068
OG0008206	DANRE22435	HELIO_10859
OG0008208	DANRE22091	HELIO_04865
OG0008209	DANRE38195	HELIO_12505
OG0008211	DANRE34903	HELIO_06578
OG0008217	DANRE35437	HELIO_07725
OG0008218	DANRE03029, DANRE03030, DANRE03031	HELIO_07971
OG0008219	DANRE24332	HELIO_07426
OG0008220	DANRE27985	HELIO_07373
OG0008222	DANRE04724, DANRE04725, DANRE05738, DANRE05739	HELIO_03975
OG0008223	DANRE06940	HELIO_02378
OG0008224	DANRE39132, DANRE39131	HELIO_09989
OG0008225	DANRE06607	HELIO_02357
OG0008227	DANRE41137, DANRE41138, DANRE41139	HELIO_09156
OG0008228	DANRE22573, DANRE22572	HELIO_00418
OG0008229	DANRE34897	HELIO_03919
OG0008230	DANRE38056	HELIO_03124
OG0008231	DANRE05034	HELIO_03608
OG0008232	DANRE33295	HELIO_07795
OG0008234	DANRE03864	HELIO_01704
OG0008235	DANRE40508	HELIO_12048
OG0008236	DANRE09853	HELIO_07881
OG0008237	DANRE34955, DANRE34956, DANRE34957	HELIO_09004
OG0008238	DANRE10005	HELIO_06475
OG0008239	DANRE05050	HELIO_01309
OG0008240	DANRE30162	HELIO_07931
OG0008242	DANRE40049, DANRE40050	HELIO_03862
OG0008243	DANRE05481	HELIO_00975
OG0008244	DANRE24754	HELIO_05442
OG0008246	DANRE23325	HELIO_02676
OG0008247	DANRE16623	HELIO_06461
OG0008249	DANRE29808	HELIO_10481
OG0008251	DANRE00160	HELIO_02762
OG0008252	DANRE14625	HELIO_11159
OG0008254	DANRE13562	HELIO_03446
OG0008255	DANRE23775, DANRE23776, DANRE23777	HELIO_11489
OG0008256	DANRE18101, DANRE18100	HELIO_01385
OG0008258	DANRE21931	HELIO_08230
OG0008259	DANRE11647, DANRE11646	HELIO_09486
OG0008262	DANRE40610	HELIO_01675
OG0008263	DANRE06277	HELIO_05980
OG0008264	DANRE19001	HELIO_08483
OG0008265	DANRE22829	HELIO_06265
OG0008266	DANRE37136	HELIO_11220
OG0008267	DANRE31631	HELIO_02344
OG0008268	DANRE00378	HELIO_05239
OG0008269	DANRE42531	HELIO_01747
OG0008270	DANRE15140	HELIO_12388
OG0008271	DANRE21764	HELIO_09393
OG0008272	DANRE11348, DANRE11349	HELIO_05405
OG0008275	DANRE10033	HELIO_01566
OG0008277	DANRE38260, DANRE38259	HELIO_07861
OG0008278	DANRE33588, DANRE33589, DANRE33590	HELIO_02392
OG0008279	DANRE12272	HELIO_04778
OG0008280	DANRE07625	HELIO_07257
OG0008281	DANRE06733	HELIO_07104
OG0008282	DANRE40074, DANRE40073, DANRE40072, DANRE40071	HELIO_11435
OG0008283	DANRE33504, DANRE33505	HELIO_08317
OG0008284	DANRE10929, DANRE07860	HELIO_02246
OG0008286	DANRE23611	HELIO_05554
OG0008288	DANRE23483	HELIO_00679
OG0008289	DANRE34245, DANRE34246	HELIO_04804
OG0008290	DANRE12631	HELIO_03385
OG0008291	DANRE29335	HELIO_09796
OG0008292	DANRE38343	HELIO_01428
OG0008294	DANRE06188	HELIO_11093
OG0008297	DANRE35409, DANRE35410	HELIO_08616
OG0008298	DANRE41286	HELIO_02538
OG0008299	DANRE28767	HELIO_12180
OG0008300	DANRE15842	HELIO_09179
OG0008301	DANRE05945	HELIO_01890
OG0008304	DANRE42146	HELIO_07539
OG0008305	DANRE42094	HELIO_03471
OG0008306	DANRE13764, DANRE13763	HELIO_04972
OG0008307	DANRE30680	HELIO_06378
OG0008309	DANRE21775, DANRE21776	HELIO_08533
OG0008311	DANRE11369	HELIO_09837
OG0008312	DANRE29069	HELIO_08007
OG0008313	DANRE04003, DANRE04002	HELIO_12407
OG0008314	DANRE15558, DANRE15557	HELIO_08677
OG0008315	DANRE29533, DANRE29532	HELIO_09519
OG0008318	DANRE11606	HELIO_07428
OG0008319	DANRE22912	HELIO_06862
OG0008320	DANRE20218, DANRE43277, DANRE20217	HELIO_03556
OG0008323	DANRE16787, DANRE16786	HELIO_04361
OG0008325	DANRE26133	HELIO_02818
OG0008326	DANRE23947	HELIO_00668
OG0008327	DANRE37963, DANRE37964	HELIO_01314
OG0008328	DANRE39274	HELIO_11036
OG0008329	DANRE35793	HELIO_08771
OG0008331	DANRE11899, DANRE11900	HELIO_01902
OG0008333	DANRE08930, DANRE08929	HELIO_10273
OG0008334	DANRE41256, DANRE41255, DANRE19275, DANRE19274	HELIO_10750
OG0008335	DANRE41067	HELIO_00538
OG0008336	DANRE25716	HELIO_01313
OG0008337	DANRE42264	HELIO_04578
OG0008340	DANRE12777, DANRE12776, DANRE30804	HELIO_09069
OG0008341	DANRE11036	HELIO_12300
OG0008343	DANRE14708	HELIO_06743
OG0008345	DANRE38973	HELIO_07583
OG0008346	DANRE11370	HELIO_08226
OG0008348	DANRE17655	HELIO_02649
OG0008350	DANRE30027	HELIO_06432, HELIO_08103
OG0008351	DANRE34946, DANRE34944	HELIO_01614
OG0008352	DANRE00522, DANRE00521	HELIO_03305
OG0008353	DANRE25854, DANRE25853	HELIO_12685
OG0008355	DANRE04471, DANRE04472	HELIO_04747
OG0008356	DANRE02813, DANRE02812	HELIO_11656
OG0008357	DANRE12718, DANRE12719	HELIO_11937
OG0008359	DANRE36931	HELIO_01763
OG0008360	DANRE15139, DANRE15138	HELIO_02557
OG0008361	DANRE09045, DANRE14230	HELIO_10495
OG0008363	DANRE19998	HELIO_01576
OG0008364	DANRE16372, DANRE16371	HELIO_02534
OG0008365	DANRE15403, DANRE42161	HELIO_10635
OG0008367	DANRE05372, DANRE04344	HELIO_10676
OG0008368	DANRE15384, DANRE15383	HELIO_07799
OG0008371	DANRE04306	HELIO_07336
OG0008374	DANRE31187, DANRE31186	HELIO_10780
OG0008377	DANRE42123	HELIO_12310
OG0008378	DANRE15372, DANRE15373, DANRE15374	HELIO_02563
OG0008379	DANRE01808	HELIO_05538
OG0008380	DANRE17412	HELIO_07458
OG0008382	DANRE38269, DANRE38270	HELIO_03602
OG0008383	DANRE41070	HELIO_00611
OG0008384	DANRE09003, DANRE09002, DANRE09004	HELIO_04355
OG0008386	DANRE03808	HELIO_04034
OG0008387	DANRE35613	HELIO_09719
OG0008391	DANRE01919, DANRE01921, DANRE01920	HELIO_11781
OG0008395	DANRE09558, DANRE09557	HELIO_07876, HELIO_07877
OG0008396	DANRE25934	HELIO_05310
OG0008399	DANRE19508, DANRE19509	HELIO_07558
OG0008400	DANRE02590, DANRE02589	HELIO_08378
OG0008401	DANRE02750	HELIO_06030
OG0008403	DANRE10132	HELIO_10617
OG0008406	DANRE40069, DANRE40070	HELIO_02435
OG0008408	DANRE06352	HELIO_03177
OG0008410	DANRE23915	HELIO_00458, HELIO_09224
OG0008411	DANRE01037	HELIO_05637
OG0008412	DANRE13905	HELIO_01661
OG0008414	DANRE09923, DANRE09924	HELIO_08575
OG0008415	DANRE17838	HELIO_05382
OG0008417	DANRE41393, DANRE26521	HELIO_10051
OG0008418	DANRE24591	HELIO_11275
OG0008419	DANRE04782	HELIO_10739
OG0008420	DANRE33776, DANRE33778, DANRE33777	HELIO_07863
OG0008422	DANRE38131	HELIO_05208
OG0008423	DANRE10470, DANRE10471	HELIO_10101
OG0008424	DANRE34570	HELIO_04563
OG0008425	DANRE09741, DANRE09740	HELIO_01965
OG0008427	DANRE18195	HELIO_10187
OG0008432	DANRE42164	HELIO_11182
OG0008435	DANRE05181	HELIO_08560
OG0008437	DANRE39110	HELIO_12023
OG0008443	DANRE17447	HELIO_11314
OG0008448	DANRE11510, DANRE11508, DANRE11509	HELIO_07390
OG0008507	DANRE39040, DANRE39039	HELIO_08968
OG0008514	DANRE16268, DANRE16269	HELIO_05228
OG0008516	DANRE10694	HELIO_04595
OG0008522	DANRE19243	HELIO_04142
OG0008526	DANRE34698	HELIO_06254
OG0008527	DANRE18594, DANRE10776	HELIO_03963
OG0008529	DANRE08618	HELIO_10482
OG0008530	DANRE06780, DANRE06781	HELIO_01950
OG0008531	DANRE12269	HELIO_07762
OG0008532	DANRE02784, DANRE02783	HELIO_07901
OG0008533	DANRE18543, DANRE18542	HELIO_03659
OG0008534	DANRE25231	HELIO_10220
OG0008536	DANRE29560	HELIO_05874
OG0008539	DANRE25406	HELIO_02748
OG0008542	DANRE21467	HELIO_02038
OG0008545	DANRE17598	HELIO_10332
OG0008546	DANRE14151	HELIO_01418
OG0008550	DANRE36778	HELIO_02865, HELIO_02866
OG0008555	DANRE04481	HELIO_04807
OG0008556	DANRE10853, DANRE18326	HELIO_00158
OG0008558	DANRE25066, DANRE25067	HELIO_09923
OG0008562	DANRE17268	HELIO_03927
OG0008563	DANRE40836	HELIO_03942
OG0008564	DANRE02471, DANRE02472	HELIO_08955
OG0008567	DANRE04605, DANRE04606	HELIO_06350
OG0008571	DANRE12509	HELIO_01645
OG0008572	DANRE00022	HELIO_06443
OG0008573	DANRE19385	HELIO_05582
OG0008575	DANRE30679	HELIO_12752
OG0008576	DANRE05957	HELIO_10814
OG0008577	DANRE03648	HELIO_07004, HELIO_11912
OG0008579	DANRE15081, DANRE15082	HELIO_00337
OG0008582	DANRE25587, DANRE31232	HELIO_11502
OG0008587	DANRE11955	HELIO_07868
OG0008588	DANRE03686	HELIO_02756
OG0008590	DANRE38041, DANRE38042	HELIO_03852
OG0008591	DANRE28969	HELIO_06642
OG0008592	DANRE00377, DANRE00376	HELIO_03851
OG0008593	DANRE36970, DANRE22377, DANRE22376	HELIO_09933
OG0008594	DANRE09836	HELIO_10269
OG0008595	DANRE17295, DANRE17294	HELIO_11377
OG0008597	DANRE07096	HELIO_11615
OG0008600	DANRE05761, DANRE05760, DANRE05759	HELIO_07556
OG0008602	DANRE05943	HELIO_12291
OG0008603	DANRE28372, DANRE28371	HELIO_12632
OG0008605	DANRE37537, DANRE37538	HELIO_10748
OG0008607	DANRE27459, DANRE27460	HELIO_06201
OG0008611	DANRE17674	HELIO_09253
OG0008612	DANRE26593	HELIO_06160
OG0008613	DANRE31245	HELIO_06232
OG0008614	DANRE26105	HELIO_01515
OG0008616	DANRE10334, DANRE10333, DANRE10332	HELIO_07125
OG0008619	DANRE11600	HELIO_03456
OG0008623	DANRE35007	HELIO_02590
OG0008624	DANRE43287	HELIO_02048
OG0008627	DANRE20508	HELIO_01629
OG0008628	DANRE35278, DANRE35279	HELIO_06307
OG0008629	DANRE19769, DANRE19768	HELIO_09067
OG0008632	DANRE29958	HELIO_05631
OG0008633	DANRE11269	HELIO_04273
OG0008634	DANRE11925, DANRE11924, DANRE10953, DANRE18320	HELIO_09194
OG0008636	DANRE24944	HELIO_09586
OG0008637	DANRE36329, DANRE36328	HELIO_03149
OG0008638	DANRE38763, DANRE38762	HELIO_06138
OG0008640	DANRE05356, DANRE05355, DANRE05354	HELIO_12350
OG0008642	DANRE22591, DANRE22590	HELIO_06407
OG0008644	DANRE11817	HELIO_01076
OG0008645	DANRE37027	HELIO_02532
OG0008647	DANRE28267, DANRE28266	HELIO_03614
OG0008648	DANRE06620	HELIO_07337
OG0008649	DANRE43143	HELIO_12743
OG0008651	DANRE35010, DANRE08156	HELIO_07653
OG0008653	DANRE15446	HELIO_08766
OG0008654	DANRE03633	HELIO_05189
OG0008656	DANRE03767	HELIO_05702
OG0008657	DANRE12603	HELIO_10344
OG0008658	DANRE18377	HELIO_01843
OG0008659	DANRE24340, DANRE24339	HELIO_05034
OG0008660	DANRE25813	HELIO_06237
OG0008662	DANRE39605	HELIO_07636
OG0008664	DANRE24208	HELIO_07966
OG0008665	DANRE00277	HELIO_01166
OG0008666	DANRE22833	HELIO_06627
OG0008668	DANRE24049, DANRE24048, DANRE26487	HELIO_01432
OG0008671	DANRE10910	HELIO_02448
OG0008673	DANRE17542	HELIO_11675
OG0008675	DANRE11878, DANRE11879, DANRE38115	HELIO_08054
OG0008677	DANRE10643	HELIO_07128
OG0008680	DANRE06212	HELIO_07201
OG0008681	DANRE41523	HELIO_01222
OG0008683	DANRE27629	HELIO_11487
OG0008684	DANRE42050	HELIO_03734
OG0008693	DANRE35999, DANRE36000	HELIO_04629
OG0008696	DANRE43031, DANRE28463, DANRE28464	HELIO_09222
OG0008698	DANRE17303, DANRE10051	HELIO_01424
OG0008760	DANRE39974	HELIO_06810
OG0008763	DANRE15129, DANRE18089, DANRE15128	HELIO_01094
OG0008767	DANRE10361	HELIO_06203
OG0008771	DANRE14678, DANRE08594, DANRE08593	HELIO_03781
OG0008775	DANRE24777	HELIO_05836
OG0008778	DANRE38517	HELIO_11813
OG0008782	DANRE10205	HELIO_07165
OG0008784	DANRE36431	HELIO_08915
OG0008785	DANRE40047, DANRE40048	HELIO_12253
OG0008786	DANRE30978	HELIO_10693
OG0008790	DANRE04440	HELIO_01900
OG0008796	DANRE38059, DANRE38060	HELIO_08204
OG0008797	DANRE40748, DANRE40749	HELIO_02586
OG0008798	DANRE09043, DANRE09044	HELIO_01453
OG0008799	DANRE14578, DANRE14579	HELIO_04045
OG0008800	DANRE16057, DANRE16059, DANRE16058	HELIO_02447
OG0008801	DANRE12630, DANRE12629	HELIO_08888
OG0008802	DANRE30566, DANRE30565	HELIO_03729
OG0008804	DANRE11733	HELIO_03758
OG0008805	DANRE21729, DANRE21728	HELIO_10374
OG0008806	DANRE04945	HELIO_12079, HELIO_12080
OG0008808	DANRE20585	HELIO_09458
OG0008810	DANRE24341	HELIO_12784
OG0008812	DANRE15106	HELIO_11622
OG0008820	DANRE14984	HELIO_01345
OG0008821	DANRE09036	HELIO_10446
OG0008822	DANRE35661	HELIO_12037
OG0008823	DANRE08198	HELIO_07320
OG0008826	DANRE28903	HELIO_04061
OG0008827	DANRE30017	HELIO_12326
OG0008828	DANRE42365, DANRE42366	HELIO_04241
OG0008829	DANRE00441	HELIO_05808
OG0008832	DANRE02516	HELIO_06333
OG0008835	DANRE20917	HELIO_07846
OG0008838	DANRE41615	HELIO_01127
OG0008840	DANRE01624, DANRE01623	HELIO_12138
OG0008841	DANRE28816	HELIO_06200
OG0008845	DANRE07162	HELIO_09038
OG0008847	DANRE10944	HELIO_09444
OG0008850	DANRE20420	HELIO_08441
OG0008851	DANRE08616	HELIO_09016
OG0008853	DANRE02857	HELIO_03861
OG0008855	DANRE04757	HELIO_03667
OG0008857	DANRE13118	HELIO_06917
OG0008859	DANRE04721	HELIO_08303
OG0008860	DANRE02341	HELIO_05088
OG0008861	DANRE26272	HELIO_07867
OG0008864	DANRE21016	HELIO_03392
OG0008865	DANRE33969, DANRE33968, DANRE33967	HELIO_09158
OG0008866	DANRE36316	HELIO_05077
OG0008867	DANRE19167, DANRE39550	HELIO_03375
OG0008868	DANRE04359	HELIO_01131
OG0008870	DANRE33681	HELIO_01663
OG0008876	DANRE03533, DANRE03534	HELIO_01870
OG0008878	DANRE36788, DANRE36787	HELIO_01177
OG0008882	DANRE24612	HELIO_04271
OG0008883	DANRE15937	HELIO_02304
OG0008885	DANRE15048	HELIO_08833
OG0008888	DANRE17423	HELIO_04179
OG0008889	DANRE20978, DANRE20977	HELIO_01084
OG0008893	DANRE12529	HELIO_03639
OG0008894	DANRE03025	HELIO_08505
OG0008896	DANRE12825	HELIO_09895
OG0008897	DANRE40908	HELIO_05110
OG0008900	DANRE30845	HELIO_03569
OG0008911	DANRE31367, DANRE31369, DANRE31370, DANRE31368	HELIO_05853
OG0008914	DANRE08866	HELIO_05180
OG0008916	DANRE33880	HELIO_09422
OG0008917	DANRE11441, DANRE11440	HELIO_00727
OG0008918	DANRE13937	HELIO_11693
OG0008922	DANRE30774	HELIO_04779
OG0008923	DANRE18121, DANRE18122	HELIO_06923
OG0008927	DANRE00101	HELIO_11802
OG0008928	DANRE13551	HELIO_05821
OG0008929	DANRE11735	HELIO_10365
OG0008934	DANRE04660, DANRE04659	HELIO_12047
OG0008936	DANRE37668	HELIO_10890
OG0008938	DANRE33562	HELIO_01404
OG0008940	DANRE20105	HELIO_08660, HELIO_08659
OG0008942	DANRE36407	HELIO_10925
OG0008945	DANRE33628, DANRE33629	HELIO_06050
OG0008946	DANRE20400	HELIO_05136
OG0008951	DANRE08120, DANRE08121	HELIO_11694
OG0008959	DANRE01766, DANRE01767, DANRE01769	HELIO_04258
OG0008988	DANRE19599, DANRE36670, DANRE36671	HELIO_10556
OG0009043	DANRE39553	HELIO_09252
OG0009052	DANRE31419	HELIO_02954
OG0009054	DANRE19806	HELIO_08166
OG0009055	DANRE31171	HELIO_04944
OG0009061	DANRE11019, DANRE11018	HELIO_12009
OG0009062	DANRE34597	HELIO_10097
OG0009063	DANRE42124, DANRE42125	HELIO_01440
OG0009067	DANRE28510	HELIO_01845
OG0009070	DANRE11969	HELIO_07561
OG0009071	DANRE18917, DANRE15010	HELIO_09528
OG0009075	DANRE40028	HELIO_02359
OG0009076	DANRE19897	HELIO_05742
OG0009081	DANRE17164	HELIO_03808
OG0009083	DANRE04480	HELIO_08474
OG0009084	DANRE25581	HELIO_09844
OG0009085	DANRE36695, DANRE36694, DANRE36696	HELIO_00744
OG0009088	DANRE01933	HELIO_06027
OG0009089	DANRE05405, DANRE05404	HELIO_12737
OG0009091	DANRE36141	HELIO_06717
OG0009092	DANRE28370	HELIO_04399
OG0009095	DANRE12515	HELIO_03211
OG0009096	DANRE26149, DANRE26148	HELIO_12762
OG0009110	DANRE02571, DANRE42842	HELIO_04266
OG0009117	DANRE11121, DANRE11122	HELIO_08942
OG0009119	DANRE14597	HELIO_01956
OG0009125	DANRE05527, DANRE05526	HELIO_09920
OG0009129	DANRE33271	HELIO_00783
OG0009131	DANRE21280	HELIO_12159
OG0009133	DANRE13722	HELIO_01743
OG0009135	DANRE23509	HELIO_01368
OG0009137	DANRE01972, DANRE01971	HELIO_05141
OG0009140	DANRE23499	HELIO_07981
OG0009142	DANRE22346, DANRE22348, DANRE22349, DANRE22347	HELIO_03405
OG0009145	DANRE37112	HELIO_09594
OG0009146	DANRE30156	HELIO_10352
OG0009148	DANRE24665, DANRE24663, DANRE24664	HELIO_11522
OG0009149	DANRE15277	HELIO_02626
OG0009150	DANRE01976	HELIO_03017
OG0009151	DANRE05357	HELIO_00652
OG0009152	DANRE04346	HELIO_02105
OG0009157	DANRE39561	HELIO_01789
OG0009163	DANRE30202	HELIO_02779
OG0009165	DANRE07285, DANRE07284	HELIO_10133
OG0009166	DANRE18905, DANRE18906	HELIO_09927
OG0009167	DANRE30255	HELIO_07649
OG0009168	DANRE17639	HELIO_01129
OG0009169	DANRE24536	HELIO_06836
OG0009170	DANRE10874	HELIO_03607
OG0009171	DANRE39866	HELIO_04345
OG0009172	DANRE13550	HELIO_02171
OG0009175	DANRE14934, DANRE14933, DANRE14932	HELIO_03907
OG0009178	DANRE06358	HELIO_09330
OG0009179	DANRE02068	HELIO_07806
OG0009181	DANRE40404	HELIO_08681
OG0009185	DANRE40643, DANRE19655	HELIO_11992
