Orthogroup	DANRE	AENJA_ok
OG0006339	DANRE19470, DANRE19472, DANRE19471	AENJA_23637, AENJA_24037
OG0006340	DANRE05946	AENJA_23711
OG0006341	DANRE16542	AENJA_23741, AENJA_25917
OG0006343	DANRE06799, DANRE15712	AENJA_23930
OG0006344	DANRE39214, DANRE27258	AENJA_23992
OG0006345	DANRE43395	AENJA_24082, AENJA_24083
OG0006346	DANRE34135	AENJA_24338
OG0006347	DANRE02099	AENJA_24626
OG0006348	DANRE01487	AENJA_24680
OG0006349	DANRE40582	AENJA_25019
OG0006350	DANRE09366, DANRE09365	AENJA_25064
OG0006351	DANRE06008, DANRE42386, DANRE42388, DANRE42387, DANRE06007	AENJA_25123
OG0006352	DANRE16502, DANRE16503, DANRE06201	AENJA_25150
OG0006353	DANRE07948	AENJA_25212
OG0006354	DANRE34687	AENJA_25512
OG0006355	DANRE02203	AENJA_25525
OG0006356	DANRE35082, DANRE35081	AENJA_25547
OG0006357	DANRE22157, DANRE22156, DANRE22158	AENJA_25611
OG0006358	DANRE31437, DANRE31438	AENJA_25645
OG0006359	DANRE26555, DANRE26554	AENJA_25669
OG0006360	DANRE43226	AENJA_25814
OG0006361	DANRE12700	AENJA_25897
OG0006362	DANRE10073	AENJA_25951
OG0006363	DANRE00890	AENJA_26238
OG0006364	DANRE41213, DANRE41212	AENJA_26381
OG0006365	DANRE20484	AENJA_26404
OG0006366	DANRE13399, DANRE13400, DANRE13398	AENJA_26566
OG0006442	DANRE43200	AENJA_00020
OG0006443	DANRE00893, DANRE00894	AENJA_00055
OG0006446	DANRE40885, DANRE40884, DANRE40883	AENJA_00094, AENJA_00100
OG0006447	DANRE34812	AENJA_00097
OG0006448	DANRE27832	AENJA_00147
OG0006449	DANRE14730, DANRE14731	AENJA_00161
OG0006452	DANRE02762, DANRE22799	AENJA_00377
OG0006454	DANRE08298, DANRE34951	AENJA_00458
OG0006456	DANRE14385	AENJA_18569, AENJA_00534
OG0006457	DANRE28856	AENJA_00607, AENJA_13698
OG0006458	DANRE07992	AENJA_00698
OG0006459	DANRE25979, DANRE25980	AENJA_00708
OG0006460	DANRE05152	AENJA_00719
OG0006461	DANRE40456	AENJA_00796
OG0006462	DANRE03375, DANRE30415	AENJA_00971
OG0006463	DANRE19402, DANRE19401	AENJA_00994
OG0006464	DANRE22250	AENJA_01149
OG0006465	DANRE02945, DANRE02946, DANRE02944	AENJA_01262
OG0006467	DANRE39297	AENJA_01368
OG0006467	DANRE39298	AENJA_05912
OG0006468	DANRE10143	AENJA_01371
OG0006469	DANRE16763	AENJA_01523
OG0006470	DANRE15907	AENJA_01586
OG0006471	DANRE21870, DANRE21871	AENJA_01591
OG0006472	DANRE38202, DANRE38201	AENJA_01675
OG0006474	DANRE39677	AENJA_01839
OG0006475	DANRE24226	AENJA_02093
OG0006476	DANRE01065, DANRE01064	AENJA_02142
OG0006477	DANRE39101	AENJA_02248
OG0006478	DANRE29720	AENJA_02289
OG0006479	DANRE22957, DANRE22955, DANRE22956	AENJA_02378
OG0006480	DANRE22037	AENJA_02386
OG0006481	DANRE34163	AENJA_02402
OG0006482	DANRE18945, DANRE18946	AENJA_19144, AENJA_02493
OG0006483	DANRE43261, DANRE43260, DANRE43262	AENJA_02646
OG0006484	DANRE40128, DANRE40556, DANRE40561, DANRE40560	AENJA_02795, AENJA_02793, AENJA_08107, AENJA_08103, AENJA_08101
OG0006485	DANRE38125, DANRE09023, DANRE38126, DANRE38124, DANRE38127	AENJA_02849
OG0006486	DANRE36064, DANRE35988	AENJA_02954
OG0006487	DANRE40466	AENJA_02956
OG0006488	DANRE07587, DANRE07586	AENJA_03064
OG0006490	DANRE30998, DANRE30997	AENJA_03091
OG0006491	DANRE24615	AENJA_03152
OG0006492	DANRE12650, DANRE12649, DANRE12651	AENJA_03167
OG0006493	DANRE19720	AENJA_03180
OG0006495	DANRE33872, DANRE33873	AENJA_03585
OG0006496	DANRE27447	AENJA_03702
OG0006497	DANRE16111, DANRE16110	AENJA_03829
OG0006498	DANRE34352, DANRE34351	AENJA_03890
OG0006499	DANRE26978, DANRE26977, DANRE18277, DANRE18276	AENJA_03928, AENJA_12327
OG0006501	DANRE08955	AENJA_04172
OG0006502	DANRE29381, DANRE29382, DANRE29383	AENJA_04209
OG0006503	DANRE07132, DANRE07133, DANRE07134	AENJA_04398
OG0006504	DANRE20128	AENJA_16898
OG0006505	DANRE03734, DANRE26394	AENJA_04476
OG0006506	DANRE24402, DANRE24403, DANRE24401	AENJA_04631
OG0006507	DANRE22794	AENJA_04788
OG0006508	DANRE05986, DANRE05987	AENJA_04922, AENJA_05266
OG0006509	DANRE23625	AENJA_04936
OG0006510	DANRE36871	AENJA_04994
OG0006511	DANRE37056	AENJA_05001
OG0006512	DANRE29342	AENJA_05769, AENJA_05293
OG0006513	DANRE38837, DANRE38836	AENJA_05398
OG0006514	DANRE07332	AENJA_21274, AENJA_05458
OG0006515	DANRE04926, DANRE04925, DANRE04924	AENJA_05502
OG0006516	DANRE05513, DANRE05512	AENJA_05505
OG0006517	DANRE28275, DANRE28276	AENJA_05578
OG0006518	DANRE05484	AENJA_05643
OG0006519	DANRE17604	AENJA_05867
OG0006520	DANRE01097, DANRE01098	AENJA_06121
OG0006522	DANRE20324, DANRE07918	AENJA_06377
OG0006524	DANRE25718	AENJA_06594
OG0006525	DANRE39739	AENJA_17669
OG0006526	DANRE13639	AENJA_07051
OG0006527	DANRE03126	AENJA_07056
OG0006528	DANRE15366	AENJA_07246
OG0006530	DANRE10408	AENJA_07598
OG0006531	DANRE31049, DANRE31050, DANRE12470	AENJA_07691
OG0006532	DANRE02116	AENJA_07693
OG0006534	DANRE04753	AENJA_07783
OG0006535	DANRE31306, DANRE31307	AENJA_07888, AENJA_07886
OG0006536	DANRE16746, DANRE16747	AENJA_07956
OG0006537	DANRE16803, DANRE16802, DANRE16800, DANRE16801	AENJA_07985
OG0006538	DANRE01948	AENJA_08050
OG0006540	DANRE43223	AENJA_08316
OG0006541	DANRE00195	AENJA_08362
OG0006542	DANRE01099	AENJA_08392
OG0006543	DANRE04511	AENJA_15795, AENJA_08614
OG0006544	DANRE36922, DANRE36923	AENJA_08630
OG0006545	DANRE14779	AENJA_08841
OG0006546	DANRE17452, DANRE17453, DANRE17454	AENJA_08937, AENJA_22524
OG0006547	DANRE01017, DANRE01016	AENJA_08999
OG0006549	DANRE30654	AENJA_09178
OG0006550	DANRE31528, DANRE31529, DANRE31527	AENJA_09213
OG0006551	DANRE41890, DANRE41889	AENJA_09272
OG0006552	DANRE19095	AENJA_09303
OG0006553	DANRE15584, DANRE15585, DANRE30044	AENJA_09463
OG0006554	DANRE19522	AENJA_09668
OG0006555	DANRE35599, DANRE35598	AENJA_09715
OG0006556	DANRE11973, DANRE11974, DANRE11975	AENJA_09923
OG0006557	DANRE25073, DANRE25074	AENJA_09969
OG0006557	DANRE25072	AENJA_09970
OG0006559	DANRE20945, DANRE20944	AENJA_10109
OG0006560	DANRE17717, DANRE17715, DANRE17716	AENJA_10117
OG0006561	DANRE18058	AENJA_10164
OG0006562	DANRE20523, DANRE20522	AENJA_10204
OG0006563	DANRE28810, DANRE28809	AENJA_10372
OG0006564	DANRE07932, DANRE07931, DANRE07933	AENJA_10383
OG0006565	DANRE25862, DANRE02268	AENJA_10416
OG0006566	DANRE29055	AENJA_10456
OG0006567	DANRE01679	AENJA_10471, AENJA_14106
OG0006568	DANRE16829	AENJA_10472
OG0006569	DANRE04566	AENJA_10690
OG0006571	DANRE33971	AENJA_10794
OG0006573	DANRE34641	AENJA_11033
OG0006574	DANRE21767, DANRE21766, DANRE21765	AENJA_11193
OG0006575	DANRE34819, DANRE34820	AENJA_11220
OG0006576	DANRE07329	AENJA_11248
OG0006577	DANRE01281	AENJA_23377, AENJA_11258
OG0006578	DANRE19007, DANRE19008	AENJA_11264
OG0006579	DANRE39282	AENJA_11267
OG0006580	DANRE26459	AENJA_11583
OG0006581	DANRE26007	AENJA_11836
OG0006583	DANRE17390	AENJA_26093, AENJA_16765, AENJA_12483
OG0006584	DANRE09521	AENJA_12500
OG0006585	DANRE11331, DANRE11330	AENJA_12538
OG0006586	DANRE26201, DANRE26199, DANRE26200	AENJA_12567
OG0006587	DANRE13162, DANRE13161	AENJA_12821
OG0006588	DANRE22756	AENJA_12912
OG0006589	DANRE31630	AENJA_12916
OG0006590	DANRE25511	AENJA_12964
OG0006591	DANRE10350	AENJA_13044
OG0006592	DANRE22277	AENJA_13142
OG0006593	DANRE26311, DANRE26312	AENJA_13291
OG0006594	DANRE39229, DANRE39227, DANRE39230, DANRE39228	AENJA_13414
OG0006595	DANRE04332, DANRE04333	AENJA_13536
OG0006596	DANRE36993	AENJA_13622
OG0006597	DANRE06998	AENJA_13689
OG0006598	DANRE34799, DANRE34800	AENJA_13737
OG0006599	DANRE35346, DANRE40652, DANRE40653, DANRE40651	AENJA_13776
OG0006600	DANRE04050	AENJA_13874
OG0006602	DANRE16908, DANRE16909	AENJA_14087
OG0006603	DANRE39335	AENJA_14155
OG0006604	DANRE08282, DANRE08283	AENJA_14442
OG0006605	DANRE37509	AENJA_14456
OG0006606	DANRE12518	AENJA_14515
OG0006607	DANRE10066, DANRE10065	AENJA_14537
OG0006608	DANRE12270, DANRE27630	AENJA_14551
OG0006609	DANRE38772, DANRE38771	AENJA_14599
OG0006610	DANRE15476, DANRE15475	AENJA_14663
OG0006611	DANRE23305	AENJA_14698
OG0006612	DANRE01859	AENJA_14752
OG0006613	DANRE43420	AENJA_14809
OG0006614	DANRE32921, DANRE32922, DANRE32923, DANRE32924	AENJA_14867
OG0006615	DANRE14777, DANRE14778	AENJA_14938
OG0006616	DANRE26673	AENJA_14986
OG0006617	DANRE11557, DANRE11556	AENJA_15260
OG0006618	DANRE23824	AENJA_15455
OG0006619	DANRE24678	AENJA_15520
OG0006620	DANRE11400, DANRE17728, DANRE43368, DANRE10758, DANRE15071	AENJA_15575
OG0006621	DANRE35047	AENJA_15590
OG0006622	DANRE06401	AENJA_15726
OG0006623	DANRE25920	AENJA_15760
OG0006624	DANRE10511, DANRE10512	AENJA_15910
OG0006625	DANRE15350, DANRE15349	AENJA_15915
OG0006626	DANRE25071	AENJA_15948
OG0006627	DANRE03368, DANRE03369	AENJA_16100, AENJA_16099
OG0006628	DANRE25218, DANRE38495	AENJA_16181
OG0006630	DANRE13211	AENJA_16229
OG0006632	DANRE06687, DANRE06688, DANRE15628, DANRE07374	AENJA_16518
OG0006633	DANRE26873, DANRE26872, DANRE26871	AENJA_16566
OG0006635	DANRE01468, DANRE41203, DANRE41204, DANRE41202	AENJA_16751
OG0006636	DANRE09302	AENJA_16904
OG0006637	DANRE04008, DANRE04009	AENJA_16936
OG0006638	DANRE36392, DANRE36393	AENJA_17173
OG0006639	DANRE15622, DANRE15623, DANRE15624, DANRE15625, DANRE39267, DANRE15626	AENJA_17226
OG0006640	DANRE39218	AENJA_17468
OG0006641	DANRE10715	AENJA_17771
OG0006642	DANRE11176	AENJA_17957
OG0006644	DANRE10255, DANRE10254	AENJA_18104
OG0006645	DANRE09833, DANRE09832	AENJA_18153
OG0006646	DANRE37654, DANRE37653	AENJA_18164
OG0006647	DANRE13576	AENJA_18241
OG0006648	DANRE09069, DANRE09068	AENJA_18295
OG0006649	DANRE30372, DANRE30371	AENJA_18466
OG0006650	DANRE25536	AENJA_18649
OG0006651	DANRE00823, DANRE00822	AENJA_18736
OG0006653	DANRE28304, DANRE28305, DANRE28306	AENJA_18823
OG0006654	DANRE18186	AENJA_18933
OG0006655	DANRE12365	AENJA_18965
OG0006657	DANRE39849, DANRE39850	AENJA_19172
OG0006658	DANRE11677, DANRE18834	AENJA_19247
OG0006660	DANRE21300, DANRE36980	AENJA_19330
OG0006661	DANRE19721	AENJA_19414
OG0006662	DANRE00965	AENJA_19418
OG0006663	DANRE08633, DANRE08634	AENJA_19913
OG0006664	DANRE03439	AENJA_20021
OG0006666	DANRE21287	AENJA_20282
OG0006667	DANRE26598	AENJA_20411
OG0006668	DANRE16558, DANRE16559	AENJA_20635
OG0006669	DANRE19000, DANRE18999	AENJA_20657
OG0006670	DANRE40208, DANRE40209	AENJA_20698
OG0006672	DANRE11357, DANRE11356	AENJA_20943
OG0006673	DANRE00592, DANRE39690	AENJA_21048
OG0006675	DANRE19617, DANRE19618	AENJA_21328
OG0006677	DANRE09349	AENJA_21488
OG0006678	DANRE28792	AENJA_21492
OG0006679	DANRE03939, DANRE03938	AENJA_21515
OG0006680	DANRE35503	AENJA_21658
OG0006681	DANRE17737	AENJA_21662
OG0006683	DANRE40259	AENJA_21886
OG0006684	DANRE30786	AENJA_21920
OG0006685	DANRE18783, DANRE18784, DANRE38812, DANRE38811	AENJA_21932
OG0006686	DANRE18994, DANRE18993, DANRE18992	AENJA_21966
OG0006687	DANRE10137	AENJA_22023, AENJA_24383
OG0006688	DANRE37962	AENJA_22121
OG0006689	DANRE12368	AENJA_22172
OG0006690	DANRE23373, DANRE23374, DANRE23375	AENJA_22269
OG0006692	DANRE15155, DANRE15154	AENJA_22551
OG0006693	DANRE16672	AENJA_22852
OG0006694	DANRE18391	AENJA_22901
OG0006695	DANRE07414	AENJA_23014
OG0006696	DANRE04465, DANRE05504	AENJA_23027
OG0006697	DANRE04313, DANRE10885	AENJA_23078
OG0006698	DANRE09646, DANRE09648, DANRE09647	AENJA_23158
OG0006699	DANRE01531, DANRE01530	AENJA_23190
OG0006700	DANRE13266, DANRE26751	AENJA_23253
OG0006702	DANRE15041	AENJA_23319
OG0006703	DANRE39207	AENJA_23320
OG0006704	DANRE26929, DANRE26930	AENJA_23386
OG0006705	DANRE36324	AENJA_23398
OG0006706	DANRE26557	AENJA_23532
OG0006707	DANRE41014, DANRE41015	AENJA_23660
OG0006708	DANRE09074, DANRE09073	AENJA_23725
OG0006709	DANRE42754, DANRE42753	AENJA_23753
OG0006710	DANRE38095	AENJA_23788
OG0006711	DANRE15395, DANRE15393, DANRE15394, DANRE15396	AENJA_23790
OG0006712	DANRE23043	AENJA_24048
OG0006713	DANRE18050, DANRE07856	AENJA_24077
OG0006714	DANRE20419, DANRE06658	AENJA_24177
OG0006715	DANRE02490, DANRE22758, DANRE22757	AENJA_24364
OG0006716	DANRE27259	AENJA_24408
OG0006717	DANRE07244, DANRE07245, DANRE07243	AENJA_24478
OG0006718	DANRE04447	AENJA_24834
OG0006719	DANRE36176, DANRE36175	AENJA_24866
OG0006720	DANRE36497	AENJA_24982
OG0006721	DANRE28349	AENJA_25013
OG0006722	DANRE37554, DANRE37553	AENJA_25021
OG0006723	DANRE39823	AENJA_25106
OG0006724	DANRE40260	AENJA_25107
OG0006725	DANRE36705	AENJA_25269
OG0006726	DANRE18406, DANRE18407	AENJA_25361
OG0006727	DANRE17270	AENJA_25527
OG0006728	DANRE09817	AENJA_25577
OG0006729	DANRE40632	AENJA_25600
OG0006730	DANRE40426	AENJA_25804
OG0006731	DANRE08686, DANRE08687, DANRE08688, DANRE08689	AENJA_25830
OG0006732	DANRE42548, DANRE42549	AENJA_25874, AENJA_25873
OG0006733	DANRE19895, DANRE19894, DANRE19893, DANRE06825	AENJA_25909
OG0006734	DANRE11967	AENJA_25913
OG0006735	DANRE01761	AENJA_25987
OG0006736	DANRE15188	AENJA_26061
OG0006737	DANRE03073, DANRE03074, DANRE03072	AENJA_26062
OG0006738	DANRE41395	AENJA_26156
OG0006739	DANRE25130, DANRE15633	AENJA_26247
OG0006741	DANRE22261	AENJA_26632
OG0006742	DANRE06943, DANRE15666	AENJA_26658
OG0006826	DANRE20199, DANRE20200	AENJA_00120
OG0006827	DANRE27134	AENJA_00301, AENJA_11922
OG0006828	DANRE33264	AENJA_00320
OG0006829	DANRE06462	AENJA_26235, AENJA_00398
OG0006830	DANRE20293	AENJA_00399
OG0006831	DANRE05025	AENJA_00400
OG0006832	DANRE05650, DANRE05651	AENJA_00488
OG0006833	DANRE39031	AENJA_00518
OG0006835	DANRE15207	AENJA_00594
OG0006837	DANRE08129, DANRE08130	AENJA_00699
OG0006839	DANRE15729, DANRE15728	AENJA_01100
OG0006842	DANRE16946	AENJA_01166
OG0006843	DANRE00575	AENJA_01195
OG0006844	DANRE25977	AENJA_01201
OG0006845	DANRE00889	AENJA_01223
OG0006846	DANRE11134	AENJA_01258
OG0006847	DANRE40951, DANRE40949, DANRE40950	AENJA_01266
OG0006848	DANRE04636, DANRE20561	AENJA_01367
OG0006849	DANRE04779	AENJA_01449
OG0006850	DANRE16405, DANRE16404	AENJA_01611, AENJA_09638
OG0006851	DANRE11826, DANRE11827, DANRE11012, DANRE03308	AENJA_01650
OG0006852	DANRE25832, DANRE30743	AENJA_01730
OG0006853	DANRE30632	AENJA_01775, AENJA_26577
OG0006856	DANRE24719	AENJA_02009
OG0006857	DANRE21322, DANRE21323, DANRE21320, DANRE21321	AENJA_02010
OG0006858	DANRE13260, DANRE13259	AENJA_02107
OG0006859	DANRE37523, DANRE37522, DANRE37521, DANRE37525, DANRE37532, DANRE37533, DANRE37531, DANRE37534, DANRE37536, DANRE37535, DANRE37527, DANRE37526, DANRE37524, DANRE37529, DANRE37528, DANRE37530	AENJA_02153
OG0006860	DANRE39348	AENJA_02208
OG0006861	DANRE41588, DANRE41589	AENJA_02328
OG0006862	DANRE05434, DANRE05435	AENJA_02464, AENJA_02470
OG0006864	DANRE30356	AENJA_02623
OG0006865	DANRE37107, DANRE37108	AENJA_02658
OG0006866	DANRE28013, DANRE28011, DANRE23478, DANRE23477	AENJA_02755
OG0006867	DANRE04670, DANRE04669	AENJA_02777
OG0006868	DANRE40480, DANRE40481	AENJA_02779
OG0006869	DANRE39720, DANRE39721	AENJA_02815
OG0006871	DANRE36314	AENJA_23057, AENJA_10645, AENJA_03165
OG0006872	DANRE12533, DANRE12534, DANRE12532	AENJA_03174
OG0006873	DANRE35332, DANRE35331	AENJA_03258
OG0006874	DANRE02204	AENJA_03384
OG0006875	DANRE19819	AENJA_03390
OG0006876	DANRE36350	AENJA_23472
OG0006877	DANRE25161	AENJA_03567
OG0006878	DANRE26618	AENJA_03646
OG0006879	DANRE30943	AENJA_03657
OG0006880	DANRE02192, DANRE02193, DANRE02191	AENJA_03927
OG0006881	DANRE07877	AENJA_03938
OG0006882	DANRE12968, DANRE12967	AENJA_03982
OG0006883	DANRE11548	AENJA_03999
OG0006884	DANRE17895	AENJA_04002
OG0006885	DANRE36038	AENJA_04224
OG0006886	DANRE33750	AENJA_04283
OG0006887	DANRE35935	AENJA_04451
OG0006888	DANRE20632	AENJA_04455
OG0006889	DANRE12508	AENJA_04547
OG0006890	DANRE04449	AENJA_04581
OG0006891	DANRE15280, DANRE15279	AENJA_04660
OG0006892	DANRE42353	AENJA_04736
OG0006893	DANRE35990, DANRE35991, DANRE35992	AENJA_04839
OG0006894	DANRE04254, DANRE04253	AENJA_04847
OG0006895	DANRE04051	AENJA_05148
OG0006896	DANRE16360, DANRE16361, DANRE39466	AENJA_05202
OG0006897	DANRE34848, DANRE34849, DANRE34850	AENJA_05372
OG0006898	DANRE12640	AENJA_05379
OG0006899	DANRE25627, DANRE25626	AENJA_05621
OG0006900	DANRE17615, DANRE17616	AENJA_05663
OG0006901	DANRE42359, DANRE42358	AENJA_05820
OG0006902	DANRE40997	AENJA_05960
OG0006903	DANRE09420, DANRE03354, DANRE03353, DANRE29137	AENJA_06050
OG0006904	DANRE04837, DANRE04838	AENJA_06127
OG0006905	DANRE36867	AENJA_06173
OG0006906	DANRE35097	AENJA_06221
OG0006907	DANRE30638	AENJA_06242
OG0006909	DANRE40335	AENJA_06589
OG0006911	DANRE07250	AENJA_06830
OG0006912	DANRE18257	AENJA_16892
OG0006914	DANRE00540, DANRE00539	AENJA_06926
OG0006916	DANRE19207, DANRE19208, DANRE19209	AENJA_07034
OG0006917	DANRE08924	AENJA_07239
OG0006918	DANRE09402	AENJA_07427
OG0006919	DANRE03724	AENJA_07467
OG0006920	DANRE41930	AENJA_07564
OG0006921	DANRE01091	AENJA_07572
OG0006922	DANRE09587, DANRE09586	AENJA_07575
OG0006923	DANRE14203	AENJA_07625
OG0006924	DANRE34932	AENJA_07755
OG0006925	DANRE10925, DANRE10926	AENJA_07849
OG0006926	DANRE14985	AENJA_07851
OG0006927	DANRE28369	AENJA_07880
OG0006929	DANRE10027	AENJA_08001
OG0006930	DANRE41147	AENJA_08036, AENJA_25950
OG0006931	DANRE18816	AENJA_08049
OG0006932	DANRE03602, DANRE03603, DANRE29298	AENJA_08083
OG0006934	DANRE42873	AENJA_08104
OG0006935	DANRE04751	AENJA_08143
OG0006936	DANRE05124	AENJA_08149
OG0006937	DANRE39416	AENJA_08252
OG0006938	DANRE01654	AENJA_25925, AENJA_08279
OG0006939	DANRE05866, DANRE05865	AENJA_08295
OG0006940	DANRE03264, DANRE03263	AENJA_08348
OG0006942	DANRE40029	AENJA_08411
OG0006943	DANRE31332	AENJA_08418
OG0006945	DANRE42360	AENJA_08489
OG0006946	DANRE00393, DANRE00394, DANRE00392	AENJA_08651
OG0006948	DANRE05810	AENJA_08864
OG0006949	DANRE12732	AENJA_08970
OG0006951	DANRE14887, DANRE14889, DANRE14888	AENJA_09267
OG0006952	DANRE14759	AENJA_09338
OG0006953	DANRE01132	AENJA_09368
OG0006954	DANRE11015	AENJA_09387
OG0006955	DANRE30983	AENJA_09421
OG0006957	DANRE06715, DANRE06716	AENJA_09490
OG0006958	DANRE35182	AENJA_09561
OG0006959	DANRE37495	AENJA_09576
OG0006960	DANRE42368, DANRE42367	AENJA_09586
OG0006962	DANRE02782	AENJA_09772
OG0006964	DANRE09142	AENJA_09897
OG0006965	DANRE34544, DANRE34543	AENJA_09992
OG0006966	DANRE12258	AENJA_10045
OG0006967	DANRE03623, DANRE03622	AENJA_10081
OG0006968	DANRE26323	AENJA_10127
OG0006969	DANRE06563	AENJA_10132
OG0006970	DANRE16466, DANRE16465, DANRE06600	AENJA_10289
OG0006971	DANRE40878, DANRE40877	AENJA_10382
OG0006972	DANRE25189	AENJA_10603
OG0006973	DANRE17252	AENJA_10893
OG0006974	DANRE13323, DANRE13322, DANRE12079, DANRE04090, DANRE04089, DANRE04088	AENJA_11101
OG0006975	DANRE09037	AENJA_11111
OG0006976	DANRE18544, DANRE18545	AENJA_11156
OG0006977	DANRE02258	AENJA_11169
OG0006978	DANRE34823, DANRE34824	AENJA_11351
OG0006979	DANRE38972	AENJA_11435
OG0006980	DANRE26295	AENJA_11689
OG0006981	DANRE25411	AENJA_11704
OG0006982	DANRE33288	AENJA_11710
OG0006983	DANRE23215	AENJA_11791
OG0006984	DANRE37712, DANRE25429	AENJA_11852
OG0006985	DANRE02673	AENJA_12194
OG0006987	DANRE18282, DANRE18283	AENJA_12333
OG0006988	DANRE29990	AENJA_12529
OG0006989	DANRE21381	AENJA_12558
OG0006990	DANRE17525, DANRE17526, DANRE17527	AENJA_12603
OG0006991	DANRE22662, DANRE22663, DANRE22661	AENJA_12675
OG0006992	DANRE03940	AENJA_16070
OG0006993	DANRE08645	AENJA_12848
OG0006994	DANRE41698	AENJA_12854
OG0006995	DANRE14381, DANRE14382	AENJA_12859
OG0006996	DANRE04792	AENJA_12897
OG0006997	DANRE31374, DANRE31375	AENJA_12913
OG0006998	DANRE03324, DANRE43324	AENJA_12939
OG0006999	DANRE10373, DANRE10372	AENJA_12940
OG0007000	DANRE40871, DANRE40870	AENJA_13108
OG0007001	DANRE31299	AENJA_13134
OG0007002	DANRE19224, DANRE19223	AENJA_13189
OG0007003	DANRE38881	AENJA_13349
OG0007004	DANRE24109, DANRE24111	AENJA_13352
OG0007005	DANRE07555, DANRE07554	AENJA_13425
OG0007006	DANRE24251, DANRE33893, DANRE33894	AENJA_13467
OG0007007	DANRE01269, DANRE01270	AENJA_13468
OG0007008	DANRE00565	AENJA_25860, AENJA_13633
OG0007009	DANRE35325	AENJA_13674
OG0007010	DANRE17817	AENJA_13687
OG0007011	DANRE08885, DANRE08884, DANRE08883	AENJA_13688
OG0007012	DANRE37825, DANRE37827, DANRE37828, DANRE37826	AENJA_13835
OG0007013	DANRE04152	AENJA_13842
OG0007014	DANRE16137, DANRE16136	AENJA_13912
OG0007015	DANRE22599, DANRE22598	AENJA_13940
OG0007016	DANRE25387, DANRE25386	AENJA_14164
OG0007018	DANRE07063	AENJA_14287
OG0007020	DANRE35391, DANRE35392	AENJA_14431
OG0007021	DANRE42259	AENJA_14523
OG0007022	DANRE01733	AENJA_14634
OG0007023	DANRE21295	AENJA_14641
OG0007024	DANRE25046	AENJA_14840
OG0007025	DANRE39883	AENJA_14969
OG0007026	DANRE25877	AENJA_15107
OG0007027	DANRE41272	AENJA_15130
OG0007028	DANRE27455	AENJA_15287
OG0007029	DANRE02754	AENJA_15661
OG0007030	DANRE15794	AENJA_15706
OG0007031	DANRE40046	AENJA_15746
OG0007032	DANRE42519	AENJA_15768
OG0007033	DANRE18803, DANRE18804	AENJA_15780
OG0007034	DANRE21262	AENJA_15916
OG0007035	DANRE35003, DANRE08155	AENJA_15945
OG0007036	DANRE14569, DANRE14568, DANRE14567, DANRE14566	AENJA_15980
OG0007037	DANRE42762	AENJA_16026
OG0007038	DANRE40365	AENJA_16109
OG0007039	DANRE18016	AENJA_16125
OG0007040	DANRE34356	AENJA_16156
OG0007041	DANRE37642, DANRE25606	AENJA_16190
OG0007042	DANRE10636	AENJA_16299
OG0007043	DANRE04197	AENJA_19281, AENJA_16342
OG0007044	DANRE16211, DANRE16212	AENJA_16556
OG0007045	DANRE10111	AENJA_16721
OG0007046	DANRE11415	AENJA_16840
OG0007047	DANRE14646	AENJA_16899
OG0007048	DANRE30007, DANRE03630	AENJA_16937
OG0007049	DANRE12279	AENJA_17013
OG0007050	DANRE07382	AENJA_17182
OG0007052	DANRE12457, DANRE12458, DANRE30990	AENJA_17326
OG0007053	DANRE29142	AENJA_17379
OG0007054	DANRE29653, DANRE29652	AENJA_17391, AENJA_19911
OG0007055	DANRE33530	AENJA_17474
OG0007056	DANRE07920	AENJA_17650
OG0007057	DANRE37617	AENJA_17685
OG0007058	DANRE13123	AENJA_17757
OG0007059	DANRE03981	AENJA_17918
OG0007060	DANRE10375, DANRE10374	AENJA_18050
OG0007061	DANRE22042, DANRE22041	AENJA_18086
OG0007062	DANRE13114, DANRE13113	AENJA_18177
OG0007063	DANRE09361	AENJA_18189
OG0007064	DANRE07304	AENJA_18220
OG0007065	DANRE12615, DANRE12616	AENJA_18236
OG0007066	DANRE19801	AENJA_18310
OG0007067	DANRE39351	AENJA_18344
OG0007068	DANRE39233, DANRE39232	AENJA_18386
OG0007069	DANRE11002	AENJA_18431
OG0007070	DANRE26939	AENJA_18751
OG0007071	DANRE11841	AENJA_18814
OG0007071	DANRE11842, DANRE11840	AENJA_20432
OG0007072	DANRE12173, DANRE12174, DANRE12175	AENJA_18830
OG0007073	DANRE08821	AENJA_18861
