Orthogroup	DANRE	OWEFU
OG0006298	DANRE01607, DANRE01606	OFUSG04372.1.p1
OG0006299	DANRE05858, DANRE14627, DANRE14628, DANRE17744, DANRE17743	OFUSG00606.1.p1
OG0006300	DANRE04796, DANRE04797, DANRE04798, DANRE04799, DANRE04795	OFUSG12289.1.p1
OG0006301	DANRE12054, DANRE12053, DANRE12051	OFUSG12150.1.p1
OG0006302	DANRE25685	OFUSG08996.1.p1, OFUSG08996.2.p1
OG0006303	DANRE39938, DANRE39937, DANRE09243, DANRE09242	OFUSG08907.1.p1
OG0006304	DANRE11152, DANRE17438, DANRE17440, DANRE17439	OFUSG21576.1.p1
OG0006305	DANRE22040, DANRE22039, DANRE15982	OFUSG06132.1.p1, OFUSG06132.2.p1
OG0006306	DANRE10076	OFUSG07033.2.p1, OFUSG07033.3.p1, OFUSG07033.1.p1
OG0006307	DANRE33432	OFUSG13078.1.p1
OG0006308	DANRE33329, DANRE33328, DANRE33327	OFUSG22095.1.p1
OG0006309	DANRE33045	OFUSG01691.1.p1
OG0006310	DANRE39114, DANRE39115	OFUSG00395.1.p1
OG0006311	DANRE25002	OFUSG00976.1.p1
OG0006312	DANRE30635	OFUSG19151.1.p1
OG0006313	DANRE10086	OFUSG13104.1.p1
OG0006314	DANRE42304	OFUSG04293.1.p1
OG0006315	DANRE11260	OFUSG11578.1.p1
OG0006316	DANRE00198, DANRE00199	OFUSG10798.1.p1, OFUSG10798.2.p1
OG0006318	DANRE33755, DANRE42244, DANRE42245	OFUSG00349.1.p1
OG0006319	DANRE40452, DANRE40453	OFUSG21159.1.p1
OG0006320	DANRE25698, DANRE25697	OFUSG06963.1.p1
OG0006321	DANRE38570, DANRE10578	OFUSG22961.1.p1
OG0006322	DANRE20598	OFUSG06165.1.p1
OG0006323	DANRE37133, DANRE37132, DANRE37131	OFUSG03585.1.p1
OG0006325	DANRE35198, DANRE35197	OFUSG25419.1.p1, OFUSG25419.2.p1
OG0006326	DANRE26665, DANRE26664, DANRE26663	OFUSG25472.1.p1
OG0006327	DANRE21374	OFUSG21151.1.p1
OG0006329	DANRE39682	OFUSG06525.1.p1
OG0006330	DANRE39085	OFUSG09632.1.p1
OG0006331	DANRE13138	OFUSG21663.1.p1
OG0006332	DANRE37684, DANRE37685, DANRE37686	OFUSG07284.1.p1
OG0006333	DANRE41845, DANRE11474, DANRE18551	OFUSG00350.1.p1
OG0006334	DANRE16756	OFUSG16855.1.p1
OG0006335	DANRE36579	OFUSG12800.1.p1
OG0006336	DANRE21727	OFUSG21313.1.p1, OFUSG21313.2.p1
OG0006337	DANRE34797	OFUSG08817.1.p1
OG0006338	DANRE26304, DANRE26305, DANRE21841, DANRE21842	OFUSG17633.1.p1, OFUSG17633.2.p1
OG0006339	DANRE19470, DANRE19472, DANRE19471	OFUSG15007.2.p1, OFUSG15007.1.p1
OG0006340	DANRE05946	OFUSG17804.1.p1
OG0006341	DANRE16542	OFUSG13525.1.p1
OG0006343	DANRE06799, DANRE15712	OFUSG03113.1.p1
OG0006344	DANRE39214, DANRE27258	OFUSG17196.1.p1
OG0006345	DANRE43395	OFUSG21050.1.p1
OG0006346	DANRE34134, DANRE08127, DANRE34135	OFUSG19567.1.p1
OG0006347	DANRE02099	OFUSG04201.1.p1
OG0006348	DANRE01487	OFUSG08022.1.p1
OG0006349	DANRE40582	OFUSG13717.1.p1, OFUSG13717.2.p1
OG0006350	DANRE09366, DANRE09365	OFUSG10010.1.p1
OG0006351	DANRE06008, DANRE42386, DANRE42388, DANRE42387, DANRE06007	OFUSG02528.1.p1
OG0006352	DANRE16502, DANRE16503, DANRE06201	OFUSG16779.1.p1
OG0006353	DANRE07948	OFUSG21707.1.p1
OG0006354	DANRE34687	OFUSG05660.1.p1
OG0006355	DANRE02203	OFUSG05633.1.p1
OG0006356	DANRE35082, DANRE35081	OFUSG15113.1.p1
OG0006357	DANRE22157, DANRE22156, DANRE22158	OFUSG10930.1.p1, OFUSG10933.1.p1
OG0006358	DANRE31437, DANRE31438	OFUSG05609.1.p1
OG0006359	DANRE26555, DANRE26554	OFUSG26138.1.p1
OG0006360	DANRE43226	OFUSG01922.1.p1
OG0006361	DANRE12700	OFUSG20881.1.p1
OG0006362	DANRE10073	OFUSG09542.1.p1
OG0006363	DANRE00890	OFUSG19547.2.p1, OFUSG19547.1.p1
OG0006364	DANRE41213, DANRE41212	OFUSG04672.1.p1
OG0006365	DANRE20484	OFUSG03344.1.p1
OG0006366	DANRE13399, DANRE13400, DANRE13398	OFUSG25785.1.p1
OG0006367	DANRE05487	OFUSG13408.1.p1
OG0006370	DANRE38769, DANRE38768	OFUSG21077.1.p1
OG0006372	DANRE15208	OFUSG07198.1.p1
OG0006375	DANRE03585, DANRE03583, DANRE03582, DANRE03584	OFUSG10211.1.p1
OG0006376	DANRE39853	OFUSG26673.1.p1
OG0006377	DANRE19336	OFUSG13142.1.p1
OG0006378	DANRE19595	OFUSG06139.1.p1
OG0006379	DANRE11669	OFUSG11248.2.p1, OFUSG11248.1.p1
OG0006380	DANRE06769, DANRE06770, DANRE06768, DANRE06771	OFUSG17771.1.p1, OFUSG02849.1.p1
OG0006382	DANRE05618	OFUSG11579.1.p1
OG0006383	DANRE00009	OFUSG19592.1.p1
OG0006384	DANRE29107	OFUSG10582.1.p1
OG0006385	DANRE19944, DANRE37812	OFUSG11265.1.p1
OG0006386	DANRE39443, DANRE39444	OFUSG01436.1.p1
OG0006387	DANRE05852, DANRE05851	OFUSG00913.1.p1
OG0006388	DANRE04007, DANRE29388, DANRE04006	OFUSG18462.1.p1
OG0006389	DANRE04415, DANRE04414	OFUSG01920.1.p1
OG0006390	DANRE30913, DANRE30915, DANRE30914, DANRE30912, DANRE30911	OFUSG06648.1.p1
OG0006391	DANRE07782, DANRE07781, DANRE01265, DANRE01266, DANRE01264, DANRE00371	OFUSG08068.1.p1
OG0006392	DANRE41904	OFUSG00142.1.p1
OG0006393	DANRE39415, DANRE40157	OFUSG08709.1.p1
OG0006394	DANRE16905, DANRE16906	OFUSG18375.1.p1
OG0006395	DANRE22284, DANRE22283	OFUSG13284.1.p1
OG0006396	DANRE39566	OFUSG23581.1.p1
OG0006399	DANRE33665	OFUSG22262.1.p1
OG0006401	DANRE15389, DANRE23781	OFUSG15978.1.p1
OG0006402	DANRE15996	OFUSG07589.2.p1, OFUSG07589.1.p1
OG0006405	DANRE06676, DANRE06675	OFUSG10162.1.p1
OG0006406	DANRE03695, DANRE29832, DANRE29833, DANRE03697, DANRE03696	OFUSG01942.1.p1
OG0006407	DANRE15204, DANRE15205	OFUSG09787.1.p1
OG0006408	DANRE17799	OFUSG11778.2.p1, OFUSG11778.3.p1, OFUSG11778.1.p1
OG0006412	DANRE41119, DANRE41118, DANRE26914, DANRE10546, DANRE23390, DANRE23391	OFUSG12652.1.p1
OG0006413	DANRE39785, DANRE36743, DANRE02308, DANRE02309, DANRE25712, DANRE30887	OFUSG19199.1.p1, OFUSG19199.2.p1, OFUSG05826.1.p1
OG0006414	DANRE19245, DANRE12927, DANRE12923, DANRE34345, DANRE03526	OFUSG08684.1.p1, OFUSG08946.1.p1
OG0006442	DANRE43200	OFUSG05106.1.p1
OG0006443	DANRE00893, DANRE00894	OFUSG25627.1.p1
OG0006446	DANRE40885, DANRE40884, DANRE40883	OFUSG07247.1.p1, OFUSG07247.2.p1
OG0006447	DANRE34812	OFUSG07863.2.p1, OFUSG07863.1.p1
OG0006448	DANRE27832	OFUSG04041.1.p1
OG0006449	DANRE14730, DANRE14731	OFUSG16963.1.p1
OG0006452	DANRE02762, DANRE22799	OFUSG06652.1.p1
OG0006454	DANRE08298, DANRE34951	OFUSG15262.1.p1
OG0006456	DANRE14385	OFUSG07766.1.p1
OG0006457	DANRE28856	OFUSG20987.2.p1, OFUSG20987.1.p1
OG0006458	DANRE07992	OFUSG09602.1.p1
OG0006459	DANRE25979, DANRE25980	OFUSG19921.1.p1
OG0006460	DANRE05152	OFUSG12314.1.p1
OG0006461	DANRE40456	OFUSG19155.1.p1
OG0006462	DANRE03375, DANRE30415	OFUSG17891.1.p1
OG0006463	DANRE19402, DANRE19401	OFUSG19852.1.p1
OG0006464	DANRE22250	OFUSG14585.1.p1
OG0006465	DANRE02945, DANRE02946, DANRE02944	OFUSG25347.1.p1
OG0006467	DANRE39297, DANRE39298	OFUSG18307.1.p1
OG0006468	DANRE10143	OFUSG04866.1.p1
OG0006469	DANRE16763	OFUSG10425.1.p1
OG0006470	DANRE15907	OFUSG06000.1.p1
OG0006471	DANRE21870, DANRE21871	OFUSG26571.1.p1
OG0006472	DANRE38202, DANRE38201	OFUSG24781.1.p1
OG0006474	DANRE39677	OFUSG22247.1.p1
OG0006475	DANRE24226	OFUSG04046.1.p1
OG0006476	DANRE01065, DANRE01064	OFUSG03550.1.p1
OG0006477	DANRE39101	OFUSG10191.1.p1
OG0006478	DANRE29720	OFUSG17348.1.p1
OG0006479	DANRE22957, DANRE22955, DANRE22956	OFUSG13673.1.p1
OG0006480	DANRE22037	OFUSG25523.1.p1
OG0006481	DANRE34163	OFUSG08691.1.p1
OG0006482	DANRE18945, DANRE18946	OFUSG12549.1.p1
OG0006483	DANRE43261, DANRE43260, DANRE43262	OFUSG12008.1.p1
OG0006484	DANRE40128, DANRE40556, DANRE40561, DANRE40560	OFUSG19772.1.p1, OFUSG19926.1.p1
OG0006485	DANRE38125, DANRE09023, DANRE38126, DANRE38124, DANRE38127	OFUSG21874.1.p1
OG0006486	DANRE36064, DANRE35988	OFUSG19374.1.p1
OG0006487	DANRE40466	OFUSG05608.1.p1
OG0006488	DANRE07587, DANRE07586	OFUSG12523.1.p1
OG0006490	DANRE30998, DANRE30997	OFUSG06326.1.p1
OG0006491	DANRE24615	OFUSG23711.2.p1, OFUSG23711.1.p1
OG0006492	DANRE12650, DANRE12649, DANRE12651	OFUSG20574.1.p1
OG0006493	DANRE19720	OFUSG03992.1.p1
OG0006494	DANRE26527	OFUSG14669.1.p1
OG0006495	DANRE33872, DANRE33873	OFUSG04893.1.p1
OG0006496	DANRE27447	OFUSG25735.1.p1
OG0006497	DANRE16111, DANRE16110	OFUSG26162.2.p1, OFUSG26162.1.p1
OG0006498	DANRE34352, DANRE34351	OFUSG02085.1.p1
OG0006499	DANRE26978, DANRE26977, DANRE18277, DANRE18276	OFUSG25431.1.p1
OG0006501	DANRE08955	OFUSG11467.1.p1
OG0006502	DANRE29381, DANRE29382, DANRE29383	OFUSG10803.1.p1
OG0006503	DANRE07132, DANRE07133, DANRE07134	OFUSG14469.2.p1, OFUSG14469.1.p1
OG0006504	DANRE20127, DANRE20128	OFUSG15072.1.p1
OG0006505	DANRE03734, DANRE26394	OFUSG16553.1.p1
OG0006506	DANRE24402, DANRE24403, DANRE24401	OFUSG01137.1.p1
OG0006507	DANRE22794	OFUSG12744.1.p1
OG0006508	DANRE05986, DANRE05987	OFUSG18945.1.p1
OG0006509	DANRE23625	OFUSG03651.1.p1
OG0006510	DANRE36871	OFUSG20796.1.p1
OG0006511	DANRE37056	OFUSG05200.1.p1
OG0006512	DANRE29342	OFUSG21542.1.p1
OG0006513	DANRE38837, DANRE38836	OFUSG03683.1.p1
OG0006514	DANRE07332	OFUSG02146.1.p1
OG0006515	DANRE04926, DANRE04925, DANRE04924	OFUSG21785.1.p1
OG0006516	DANRE05513, DANRE05512	OFUSG12180.1.p1
OG0006517	DANRE28275, DANRE28276	OFUSG04272.1.p1, OFUSG04272.2.p1
OG0006518	DANRE05484	OFUSG00809.1.p1
OG0006519	DANRE17604	OFUSG12108.1.p1
OG0006520	DANRE01097, DANRE01098	OFUSG02676.1.p1, OFUSG02676.2.p1
OG0006522	DANRE20324, DANRE07918	OFUSG23837.1.p1
OG0006523	DANRE13254	OFUSG25098.1.p1
OG0006524	DANRE25718	OFUSG06601.1.p1
OG0006525	DANRE39739	OFUSG05605.1.p1, OFUSG05605.2.p1
OG0006527	DANRE03126	OFUSG10020.1.p1
OG0006528	DANRE15366	OFUSG16333.1.p1
OG0006530	DANRE10408	OFUSG08937.1.p1, OFUSG08937.2.p1, OFUSG08940.1.p1
OG0006531	DANRE31049, DANRE31050, DANRE12470	OFUSG08018.1.p1
OG0006532	DANRE02116	OFUSG21209.1.p1, OFUSG21209.2.p1
OG0006534	DANRE04754, DANRE04753	OFUSG06528.1.p1
OG0006535	DANRE31306, DANRE31307	OFUSG07439.2.p1, OFUSG07439.1.p1
OG0006536	DANRE16746, DANRE16747	OFUSG18668.1.p1, OFUSG18668.2.p1
OG0006537	DANRE16803, DANRE16802, DANRE16800, DANRE16801	OFUSG03143.1.p1
OG0006538	DANRE01948	OFUSG13745.1.p1
OG0006540	DANRE43223	OFUSG14726.1.p1
OG0006541	DANRE00195	OFUSG06483.2.p1, OFUSG06483.1.p1, OFUSG06483.3.p1, OFUSG06483.4.p1
OG0006542	DANRE01099	OFUSG09004.1.p1
OG0006543	DANRE04511	OFUSG21011.1.p1
OG0006544	DANRE36921	OFUSG18629.1.p1
OG0006545	DANRE14779	OFUSG15934.2.p1, OFUSG15934.1.p1
OG0006546	DANRE17452, DANRE17453, DANRE17454	OFUSG21871.1.p1
OG0006547	DANRE01017, DANRE01016	OFUSG18962.1.p1
OG0006549	DANRE30654	OFUSG05487.1.p1
OG0006550	DANRE31528, DANRE31529, DANRE31527	OFUSG06119.1.p1
OG0006552	DANRE19095	OFUSG08440.1.p1
OG0006553	DANRE15584, DANRE15585, DANRE30044	OFUSG11130.1.p1
OG0006554	DANRE19522	OFUSG24021.1.p1
OG0006555	DANRE35599, DANRE35598	OFUSG26489.2.p1, OFUSG26489.1.p1
OG0006556	DANRE11973, DANRE11974, DANRE11975	OFUSG03445.1.p1
OG0006557	DANRE25072	OFUSG14941.1.p1
OG0006560	DANRE17717, DANRE17715, DANRE17716	OFUSG12114.4.p1, OFUSG12114.3.p1, OFUSG12114.1.p1, OFUSG12114.2.p1
OG0006561	DANRE18058	OFUSG12514.1.p1
OG0006562	DANRE20523, DANRE20522	OFUSG24816.1.p1
OG0006563	DANRE28810, DANRE28809	OFUSG11471.1.p1
OG0006564	DANRE07932, DANRE07931	OFUSG14858.1.p1, OFUSG14858.2.p1
OG0006565	DANRE21244, DANRE20701, DANRE25862, DANRE02268	OFUSG18814.1.p1
OG0006566	DANRE29055	OFUSG10028.1.p1
OG0006567	DANRE01679	OFUSG17173.1.p1
OG0006568	DANRE16829	OFUSG17701.1.p1
OG0006569	DANRE04566	OFUSG12406.1.p1
OG0006570	DANRE14648	OFUSG08159.1.p1
OG0006571	DANRE33971	OFUSG19904.1.p1
OG0006573	DANRE34641	OFUSG14956.1.p1, OFUSG14956.2.p1
OG0006574	DANRE21767, DANRE21766, DANRE21765	OFUSG08878.1.p1
OG0006575	DANRE34819, DANRE34820	OFUSG20418.1.p1
OG0006576	DANRE07329	OFUSG07193.1.p1
OG0006577	DANRE01281	OFUSG09702.1.p1
OG0006578	DANRE19007, DANRE19008	OFUSG18955.1.p1
OG0006579	DANRE39282	OFUSG26574.1.p1, OFUSG26574.2.p1
OG0006580	DANRE26459	OFUSG04090.1.p1
OG0006581	DANRE26007	OFUSG15947.1.p1
OG0006583	DANRE17390	OFUSG00932.1.p1
OG0006584	DANRE09521	OFUSG03955.1.p1
OG0006585	DANRE11331, DANRE11330	OFUSG25142.1.p1
OG0006586	DANRE26201, DANRE26199, DANRE26200	OFUSG07058.1.p1
OG0006587	DANRE13162, DANRE13161	OFUSG11331.1.p1
OG0006588	DANRE22756	OFUSG19522.1.p1
OG0006589	DANRE31630	OFUSG06855.1.p1
OG0006590	DANRE25511	OFUSG10587.1.p1
OG0006591	DANRE10350	OFUSG13603.1.p1
OG0006592	DANRE22277	OFUSG01351.1.p1
OG0006593	DANRE26311, DANRE26312	OFUSG17362.1.p1
OG0006594	DANRE39229, DANRE39227, DANRE39230, DANRE39228	OFUSG22740.1.p1
OG0006595	DANRE04332, DANRE04333	OFUSG10655.1.p1
OG0006596	DANRE36993	OFUSG22773.1.p1
OG0006597	DANRE06998	OFUSG02614.1.p1
OG0006598	DANRE34799, DANRE34800	OFUSG19727.1.p1
OG0006600	DANRE04050	OFUSG18292.1.p1
OG0006602	DANRE16908, DANRE16909	OFUSG12840.1.p1
OG0006603	DANRE39335	OFUSG20547.1.p1
OG0006604	DANRE08282, DANRE08283	OFUSG14932.1.p1
OG0006605	DANRE37509	OFUSG07817.1.p1
OG0006606	DANRE12518	OFUSG00454.1.p1
OG0006607	DANRE10066, DANRE10065	OFUSG21232.1.p1
OG0006608	DANRE12270, DANRE27630	OFUSG24911.1.p1
OG0006609	DANRE38772, DANRE38771	OFUSG02001.1.p1
OG0006610	DANRE15476, DANRE15475	OFUSG18091.1.p1
OG0006611	DANRE23305	OFUSG04528.1.p1
OG0006613	DANRE43420	OFUSG14105.1.p1
OG0006614	DANRE32921, DANRE32922, DANRE32923, DANRE32924	OFUSG01350.1.p1
OG0006615	DANRE14777, DANRE14778	OFUSG16559.1.p1
OG0006616	DANRE26673	OFUSG13783.1.p1
OG0006617	DANRE11557, DANRE11556	OFUSG26038.1.p1
OG0006618	DANRE23824	OFUSG09409.1.p1, OFUSG09409.2.p1
OG0006619	DANRE24678	OFUSG17331.1.p1
OG0006620	DANRE11400, DANRE17728, DANRE43368, DANRE10758, DANRE15071	OFUSG09973.1.p1, OFUSG09973.2.p1
OG0006621	DANRE35047	OFUSG22792.2.p1, OFUSG22792.1.p1
OG0006622	DANRE06401	OFUSG13902.1.p1
OG0006623	DANRE25920	OFUSG08341.1.p1
OG0006624	DANRE10511, DANRE10512	OFUSG24399.1.p1
OG0006625	DANRE15350, DANRE15349	OFUSG24278.1.p1
OG0006626	DANRE25071	OFUSG23882.1.p1
OG0006627	DANRE03368, DANRE03369	OFUSG00423.1.p1
OG0006628	DANRE25218, DANRE38495	OFUSG13146.1.p1
OG0006630	DANRE13211	OFUSG04586.1.p1
OG0006633	DANRE26873, DANRE26872, DANRE26871	OFUSG13007.1.p1
OG0006635	DANRE01468, DANRE41203, DANRE41204, DANRE41202	OFUSG06292.1.p1
OG0006636	DANRE09302	OFUSG10617.1.p1
OG0006637	DANRE04008, DANRE04009	OFUSG10278.1.p1
OG0006638	DANRE36392, DANRE36393	OFUSG22936.1.p1
OG0006639	DANRE15622, DANRE15623, DANRE15624, DANRE15625, DANRE39267, DANRE15626	OFUSG13101.1.p1, OFUSG13101.3.p1, OFUSG13101.2.p1
OG0006640	DANRE39218	OFUSG26127.1.p1
OG0006641	DANRE10715	OFUSG12386.1.p1
OG0006642	DANRE11176	OFUSG11052.2.p1, OFUSG11052.1.p1
OG0006644	DANRE10255, DANRE10254	OFUSG05210.1.p1, OFUSG05210.2.p1
OG0006645	DANRE09833, DANRE09832	OFUSG03917.1.p1
OG0006646	DANRE37654, DANRE37653	OFUSG09025.1.p1
OG0006647	DANRE13576	OFUSG20515.1.p1
OG0006648	DANRE09069, DANRE09068	OFUSG01878.1.p1
OG0006649	DANRE30372, DANRE30371	OFUSG25221.1.p1
OG0006650	DANRE25536	OFUSG20882.1.p1
OG0006651	DANRE00823, DANRE00822	OFUSG00046.1.p1
OG0006652	DANRE04727, DANRE04728, DANRE40360	OFUSG11400.1.p1
OG0006653	DANRE28304, DANRE28305, DANRE28306	OFUSG20540.1.p1
OG0006654	DANRE18186	OFUSG00452.1.p1
OG0006655	DANRE12365	OFUSG19958.1.p1
OG0006657	DANRE39849, DANRE39850	OFUSG22199.1.p1
OG0006658	DANRE11677, DANRE18834	OFUSG17172.1.p1
OG0006660	DANRE21300, DANRE36980, DANRE21301	OFUSG19060.2.p1, OFUSG19060.1.p1
OG0006661	DANRE19721	OFUSG14188.1.p1
OG0006662	DANRE00965	OFUSG08824.1.p1
OG0006663	DANRE08633, DANRE08634	OFUSG22165.1.p1
OG0006664	DANRE03439	OFUSG25665.1.p1
OG0006667	DANRE26598	OFUSG08145.1.p1
OG0006668	DANRE16558, DANRE16559	OFUSG02998.1.p1
OG0006669	DANRE19000, DANRE18999	OFUSG13077.1.p1
OG0006670	DANRE40208, DANRE40209	OFUSG26654.1.p1
OG0006672	DANRE11357, DANRE11356	OFUSG21580.1.p1, OFUSG05280.1.p1
OG0006673	DANRE00592, DANRE39690	OFUSG05657.1.p1
OG0006675	DANRE19617, DANRE19618	OFUSG06567.1.p1
OG0006677	DANRE09349	OFUSG11057.1.p1
OG0006678	DANRE28792	OFUSG10168.1.p1
OG0006679	DANRE03939, DANRE03938	OFUSG05521.1.p1
OG0006680	DANRE35503	OFUSG25575.1.p1
OG0006681	DANRE17737	OFUSG07984.1.p1, OFUSG07984.2.p1
OG0006683	DANRE40259	OFUSG05321.1.p1
OG0006684	DANRE30786	OFUSG18660.1.p1
OG0006686	DANRE18994, DANRE18993, DANRE18992	OFUSG07659.1.p1
OG0006687	DANRE10137	OFUSG00286.1.p1, OFUSG00286.2.p1, OFUSG00286.3.p1
OG0006688	DANRE37962	OFUSG20459.1.p1
OG0006689	DANRE12368	OFUSG08609.1.p1
OG0006690	DANRE23373, DANRE23374, DANRE23375	OFUSG06696.1.p1
OG0006691	DANRE03684	OFUSG16702.1.p1
OG0006692	DANRE15155, DANRE15154	OFUSG24594.1.p1
OG0006693	DANRE16672	OFUSG10949.2.p1, OFUSG10949.1.p1
OG0006694	DANRE18391	OFUSG00920.1.p1
OG0006695	DANRE07414	OFUSG11942.2.p1, OFUSG11942.1.p1
OG0006697	DANRE04313, DANRE10885	OFUSG19206.1.p1
OG0006698	DANRE09646, DANRE09648, DANRE09647	OFUSG23145.1.p1
OG0006699	DANRE01531, DANRE01530	OFUSG24018.1.p1
OG0006700	DANRE13266, DANRE26751	OFUSG14553.1.p1, OFUSG14553.2.p1
OG0006702	DANRE15041	OFUSG17468.1.p1
OG0006703	DANRE39207	OFUSG17467.1.p1
OG0006704	DANRE26929, DANRE26930	OFUSG24049.1.p1, OFUSG24049.2.p1
OG0006705	DANRE36324	OFUSG26369.1.p1
OG0006706	DANRE26557	OFUSG08397.1.p1
OG0006707	DANRE41014, DANRE41015	OFUSG08099.1.p1
OG0006708	DANRE09074, DANRE09073	OFUSG09261.1.p1
OG0006709	DANRE42754, DANRE42753	OFUSG15942.1.p1
OG0006710	DANRE38095	OFUSG08433.1.p1
OG0006711	DANRE15395, DANRE15393, DANRE15394, DANRE15396	OFUSG08216.2.p1, OFUSG08216.1.p1
OG0006712	DANRE23043	OFUSG20365.1.p1
OG0006713	DANRE18050, DANRE07856	OFUSG12181.1.p1
OG0006714	DANRE20419, DANRE06658	OFUSG05991.1.p1
OG0006715	DANRE02490, DANRE22758, DANRE22757	OFUSG05666.2.p1, OFUSG05666.1.p1
OG0006716	DANRE27259	OFUSG19704.1.p1
OG0006717	DANRE07244, DANRE07245, DANRE07243	OFUSG11275.1.p1
OG0006718	DANRE04447	OFUSG06334.1.p1
OG0006719	DANRE36176, DANRE36175	OFUSG17863.1.p1, OFUSG17863.2.p1
OG0006720	DANRE36497	OFUSG25754.1.p1
OG0006721	DANRE28349	OFUSG19919.1.p1
OG0006722	DANRE37554, DANRE37553	OFUSG21212.1.p1
OG0006723	DANRE39823	OFUSG26548.1.p1, OFUSG26548.2.p1
OG0006724	DANRE40260	OFUSG21328.1.p1
OG0006725	DANRE36705	OFUSG08266.1.p1, OFUSG08266.2.p1
OG0006726	DANRE18406, DANRE18407	OFUSG13177.1.p1
OG0006727	DANRE17270	OFUSG00260.1.p1
OG0006728	DANRE09817	OFUSG16443.1.p1
OG0006729	DANRE40632	OFUSG13327.1.p1
OG0006730	DANRE40426	OFUSG01430.1.p1
OG0006731	DANRE08686, DANRE08687, DANRE08688, DANRE08689	OFUSG06606.1.p1
OG0006732	DANRE42548, DANRE42549	OFUSG12612.1.p1
OG0006733	DANRE19895, DANRE19894, DANRE19893, DANRE06825	OFUSG12388.1.p1
OG0006734	DANRE11967	OFUSG12554.2.p1, OFUSG12554.1.p1
OG0006735	DANRE01761	OFUSG06383.1.p1
OG0006736	DANRE15188	OFUSG20663.1.p1
OG0006737	DANRE03073, DANRE03074, DANRE03072	OFUSG20388.1.p1
OG0006738	DANRE41395	OFUSG04512.1.p1, OFUSG04512.2.p1
OG0006740	DANRE17561, DANRE17560	OFUSG26806.1.p1, OFUSG26806.2.p1
OG0006741	DANRE22261	OFUSG06701.1.p1
OG0006742	DANRE06943, DANRE15666	OFUSG03313.1.p1
OG0006743	DANRE39842	OFUSG06349.1.p1
OG0006745	DANRE22218, DANRE22215, DANRE22216, DANRE22217	OFUSG12641.1.p1
OG0006748	DANRE27992	OFUSG19703.1.p1
OG0006749	DANRE28961, DANRE28962	OFUSG03600.1.p1
OG0006750	DANRE18340	OFUSG21225.1.p1
OG0006752	DANRE34984	OFUSG07006.1.p1
OG0006753	DANRE11805, DANRE11806	OFUSG11357.1.p1
OG0006754	DANRE09950, DANRE13577	OFUSG20799.2.p1, OFUSG20799.1.p1
OG0006755	DANRE35544	OFUSG03174.1.p1
OG0006756	DANRE24740	OFUSG10391.1.p1
OG0006757	DANRE13143, DANRE13144	OFUSG10397.1.p1, OFUSG10397.2.p1
OG0006758	DANRE22084	OFUSG25525.1.p1
OG0006759	DANRE31502	OFUSG06758.4.p1, OFUSG06758.1.p1, OFUSG06758.2.p1, OFUSG06758.3.p1
OG0006760	DANRE00421	OFUSG21191.1.p1
OG0006761	DANRE15637, DANRE15639, DANRE15638	OFUSG02527.1.p1
OG0006762	DANRE05906, DANRE05907, DANRE03761, DANRE05905	OFUSG25265.1.p1
OG0006763	DANRE14963, DANRE14279, DANRE14280	OFUSG07768.2.p1
OG0006764	DANRE06709, DANRE06710, DANRE06711	OFUSG03696.1.p1, OFUSG02469.1.p1, OFUSG01080.1.p1
OG0006765	DANRE38619, DANRE38618	OFUSG05142.1.p1
OG0006766	DANRE20282, DANRE20283	OFUSG14742.1.p1
OG0006768	DANRE10387	OFUSG09331.1.p1
OG0006769	DANRE38421, DANRE38420	OFUSG26103.1.p1
OG0006770	DANRE25957, DANRE13458, DANRE13459	OFUSG20130.1.p1
OG0006772	DANRE16400	OFUSG05966.1.p1
OG0006773	DANRE07167	OFUSG01918.2.p1, OFUSG01918.1.p1
OG0006775	DANRE03588, DANRE03589, DANRE03590	OFUSG11034.1.p1
OG0006776	DANRE29920, DANRE29919, DANRE29918	OFUSG15876.1.p1
OG0006777	DANRE19888	OFUSG11705.1.p1
OG0006780	DANRE11139, DANRE11138	OFUSG26802.1.p1, OFUSG26802.2.p1
OG0006784	DANRE09776	OFUSG04222.1.p1
OG0006787	DANRE14271, DANRE09543, DANRE03678	OFUSG13124.1.p1
OG0006788	DANRE24270, DANRE20491, DANRE38024, DANRE38023, DANRE18913, DANRE15017	OFUSG03607.1.p1
OG0006792	DANRE18037, DANRE10833, DANRE17963, DANRE17965, DANRE17964	OFUSG19580.1.p1
OG0006826	DANRE20199, DANRE20200	OFUSG03216.1.p1
OG0006827	DANRE27134	OFUSG26518.1.p1
OG0006828	DANRE33264	OFUSG08532.1.p1
OG0006830	DANRE20293	OFUSG24087.1.p1
OG0006831	DANRE05025	OFUSG05716.1.p1
OG0006832	DANRE05650, DANRE05651	OFUSG11995.1.p1
OG0006833	DANRE39031	OFUSG20872.1.p1
OG0006835	DANRE15207	OFUSG15724.1.p1
OG0006837	DANRE08129, DANRE08130	OFUSG09601.1.p1, OFUSG09601.2.p1
OG0006838	DANRE29999, DANRE30000	OFUSG10401.1.p1
OG0006839	DANRE15730, DANRE15731, DANRE15729, DANRE15728	OFUSG09983.1.p1
OG0006842	DANRE16946	OFUSG13281.1.p1
OG0006843	DANRE00575	OFUSG09822.1.p1
OG0006844	DANRE25977	OFUSG08788.1.p1
OG0006845	DANRE00889	OFUSG11239.2.p1, OFUSG11239.1.p1
